
[00:00:00.000 --> 00:00:02.000]  各位節目早安
[00:02:04.000 --> 00:02:06.000]  然後耶穌就透過好撒瑪利亞人
[00:02:06.000 --> 00:02:08.000]  這個我們非常
[00:02:08.000 --> 00:02:10.000]  聽過的故事
[00:02:10.000 --> 00:02:12.000]  甚至是教外的人
[00:02:12.000 --> 00:02:14.000]  我發覺都喜歡用這個名字
[00:02:14.000 --> 00:02:16.000]  好知道這個故事
[00:02:16.000 --> 00:02:18.000]  是在說
[00:02:18.000 --> 00:02:20.000]  好像把基督教很重要的精神
[00:02:20.000 --> 00:02:22.000]  表達出來的
[00:02:22.000 --> 00:02:24.000]  在這個故事之後
[00:02:24.000 --> 00:02:26.000]  又回到第三個段落
[00:02:26.000 --> 00:02:28.000]  就是耶穌和
[00:02:28.000 --> 00:02:30.000]  這個律法師又再一次的對話
[00:02:30.000 --> 00:02:32.000]  又再一次對話
[00:02:32.000 --> 00:02:34.000]  對話、故事、對話
[00:02:34.000 --> 00:02:36.000]  三個這樣的分段
[00:02:36.000 --> 00:02:38.000]  我想大家留意一下
[00:02:38.000 --> 00:02:40.000]  原來路加這個作者
[00:02:40.000 --> 00:02:42.000]  寫這段經文的時候
[00:02:42.000 --> 00:02:44.000]  他有一個模式
[00:02:44.000 --> 00:02:46.000]  有一個模式
[00:02:46.000 --> 00:02:48.000]  原來第一個對話
[00:02:48.000 --> 00:02:50.000]  和第二輪的對話
[00:02:50.000 --> 00:02:52.000]  是一模一樣的
[00:02:52.000 --> 00:02:54.000]  有一個模式
[00:02:54.000 --> 00:02:56.000]  當這個模式放在一起的時候
[00:02:56.000 --> 00:03:00.000]  你發現原來經文要表達的重點在哪裡
[00:03:00.000 --> 00:03:02.000]  什麼意思呢
[00:03:02.000 --> 00:03:04.000]  首先開始的時間
[00:03:04.000 --> 00:03:06.000]  25到28節就是律法師問
[00:03:06.000 --> 00:03:08.000]  怎樣才能得到永生
[00:03:08.000 --> 00:03:10.000]  然後耶穌一個很厲害的老師
[00:03:10.000 --> 00:03:12.000]  你知道很厲害的老師
[00:03:12.000 --> 00:03:14.000]  不是什麼問題
[00:03:14.000 --> 00:03:16.000]  直接就回答他
[00:03:16.000 --> 00:03:18.000]  滔滔不絕的去說
[00:03:18.000 --> 00:03:20.000]  這樣未必是最好的教學
[00:03:20.000 --> 00:03:22.000]  耶穌反問他
[00:03:22.000 --> 00:03:24.000]  你懂得的聖經怎樣說呢
[00:03:24.000 --> 00:03:26.000]  這個反問就令到他
[00:03:26.000 --> 00:03:28.000]  要重新思考他的問題
[00:03:28.000 --> 00:03:30.000]  重新思考他自己
[00:03:30.000 --> 00:03:32.000]  和這個問題的關係
[00:03:32.000 --> 00:03:34.000]  怎樣才能得到永生
[00:03:34.000 --> 00:03:36.000]  耶穌說聖經怎樣說的
[00:03:36.000 --> 00:03:38.000]  然後律法師很厲害
[00:03:38.000 --> 00:03:40.000]  他回答
[00:03:40.000 --> 00:03:42.000]  愛神愛人
[00:03:42.000 --> 00:03:44.000]  回答了你的問題
[00:03:44.000 --> 00:03:46.000]  這個對話沒有在這裡停下來
[00:03:46.000 --> 00:03:48.000]  不是回答了就走了
[00:03:48.000 --> 00:03:50.000]  最後怎樣結束呢
[00:03:50.000 --> 00:03:52.000]  耶穌說你跟著去做吧
[00:03:52.000 --> 00:03:54.000]  你跟著去做吧
[00:03:54.000 --> 00:03:56.000]  這個對話是這樣結束的
[00:03:56.000 --> 00:03:58.000]  本來就結束了
[00:03:58.000 --> 00:04:00.000]  不過有人再問
[00:04:00.000 --> 00:04:02.000]  要顯出自己有理
[00:04:02.000 --> 00:04:04.000]  誰去輪舍
[00:04:04.000 --> 00:04:06.000]  所以又開始第二輪的對話
[00:04:06.000 --> 00:04:08.000]  誰是可以輪舍
[00:04:08.000 --> 00:04:10.000]  然後耶穌就在這裡
[00:04:10.000 --> 00:04:12.000]  先用一個場景
[00:04:12.000 --> 00:04:14.000]  就是我們說的好撒瑪利亞的比喻
[00:04:14.000 --> 00:04:16.000]  然後這個比喻之後
[00:04:16.000 --> 00:04:18.000]  耶穌再回頭
[00:04:18.000 --> 00:04:20.000]  和上文的pattern一樣
[00:04:20.000 --> 00:04:22.000]  反問他
[00:04:22.000 --> 00:04:24.000]  究竟誰是
[00:04:24.000 --> 00:04:26.000]  落在強盜手中的輪舍呢
[00:04:26.000 --> 00:04:28.000]  又反問他
[00:04:28.000 --> 00:04:30.000]  逼著這個律法師回答
[00:04:30.000 --> 00:04:32.000]  律法師說
[00:04:32.000 --> 00:04:34.000]  是連戌人那個
[00:04:34.000 --> 00:04:36.000]  故事第二輪的對話
[00:04:36.000 --> 00:04:38.000]  也沒有在這裡停下來
[00:04:38.000 --> 00:04:40.000]  然後怎樣呢
[00:04:40.000 --> 00:04:42.000]  你跟著去做吧
[00:04:42.000 --> 00:04:44.000]  就是說兩輪的對話
[00:04:44.000 --> 00:04:46.000]  都凸顯了
[00:04:46.000 --> 00:04:48.000]  最終是你要實踐
[00:04:48.000 --> 00:04:50.000]  你所信的東西
[00:04:50.000 --> 00:04:52.000]  你跟著去行吧
[00:04:52.000 --> 00:04:54.000]  我希望大家在一個所謂
[00:04:54.000 --> 00:04:56.000]  了陷式來看一看經文
[00:04:56.000 --> 00:04:58.000]  原來有這樣的結構
[00:04:58.000 --> 00:05:00.000]  我們先看看經文的內容
[00:05:00.000 --> 00:05:02.000]  第一段
[00:05:02.000 --> 00:05:06.000]  25節到28節
[00:05:06.000 --> 00:05:08.000]  這個很熟悉聖經的人
[00:05:08.000 --> 00:05:10.000]  要來試探耶穌
[00:05:10.000 --> 00:05:12.000]  試探這個字
[00:05:12.000 --> 00:05:14.000]  可能是中性或負面
[00:05:14.000 --> 00:05:16.000]  這個似乎是聖經不是很刻意的
[00:05:16.000 --> 00:05:18.000]  究竟他意思是想
[00:05:18.000 --> 00:05:20.000]  試耶穌
[00:05:20.000 --> 00:05:22.000]  或者是煽耶穌
[00:05:22.000 --> 00:05:24.000]  還是真的有心求道
[00:05:24.000 --> 00:05:26.000]  似乎這個聖經
[00:05:26.000 --> 00:05:28.000]  不是太清楚讓我們看到
[00:05:28.000 --> 00:05:30.000]  他問的問題就是
[00:05:30.000 --> 00:05:32.000]  夫子或老師
[00:05:32.000 --> 00:05:34.000]  我應該做些什麼
[00:05:34.000 --> 00:05:36.000]  才可以承受永生呢
[00:05:36.000 --> 00:05:38.000]  我可以做些什麼
[00:05:38.000 --> 00:05:40.000]  好像永生是
[00:05:40.000 --> 00:05:42.000]  我有能力
[00:05:42.000 --> 00:05:44.000]  做得夠好才能回來
[00:05:44.000 --> 00:05:46.000]  我不知道這個想法
[00:05:46.000 --> 00:05:48.000]  在中國人的思想裏
[00:05:48.000 --> 00:05:50.000]  差不多根深蒂固
[00:05:50.000 --> 00:05:52.000]  我要修橋補路
[00:05:52.000 --> 00:05:54.000]  積福行善
[00:05:54.000 --> 00:05:56.000]  然後我資格上天堂
[00:05:56.000 --> 00:05:58.000]  反過來說
[00:05:58.000 --> 00:06:00.000]  很多人很難接納自己是罪人
[00:06:00.000 --> 00:06:02.000]  不知道大家有沒有
[00:06:02.000 --> 00:06:04.000]  這樣的親戚朋友
[00:06:04.000 --> 00:06:06.000]  他可以回來教會聽
[00:06:06.000 --> 00:06:08.000]  覺得教會很舒服
[00:06:08.000 --> 00:06:10.000]  覺得教會的人很有善
[00:06:10.000 --> 00:06:12.000]  但一說到罪
[00:06:12.000 --> 00:06:14.000]  就馬上翻桌
[00:06:14.000 --> 00:06:16.000]  我的親戚很少去教會
[00:06:16.000 --> 00:06:18.000]  那次我就帶他
[00:06:18.000 --> 00:06:20.000]  回到教會
[00:06:20.000 --> 00:06:22.000]  剛剛是教會的一個牧者講道
[00:06:22.000 --> 00:06:24.000]  他講道的時候講到罪
[00:06:24.000 --> 00:06:26.000]  完了之後散會他們聊天
[00:06:26.000 --> 00:06:28.000]  我真的很詫異
[00:06:28.000 --> 00:06:30.000]  因為我這個親戚
[00:06:30.000 --> 00:06:32.000]  是一向都很內向
[00:06:32.000 --> 00:06:34.000]  在這樣的陌生環境
[00:06:34.000 --> 00:06:36.000]  我真的想不到他會主動
[00:06:36.000 --> 00:06:38.000]  散會找一個講員聊天
[00:06:38.000 --> 00:06:40.000]  他真的這樣做
[00:06:40.000 --> 00:06:42.000]  後來我問他跟你說什麼
[00:06:42.000 --> 00:06:44.000]  是不是想信耶穌
[00:06:44.000 --> 00:06:46.000]  他說不是
[00:06:46.000 --> 00:06:48.000]  他罵他
[00:06:48.000 --> 00:06:50.000]  他們不要再講罪了
[00:06:50.000 --> 00:06:52.000]  我哪有罪
[00:06:52.000 --> 00:06:54.000]  很多中國人反過來說
[00:06:54.000 --> 00:06:56.000]  我都不錯
[00:06:56.000 --> 00:06:58.000]  雖然我不是一個聖人
[00:06:58.000 --> 00:07:00.000]  但我都不錯
[00:07:00.000 --> 00:07:02.000]  所以這個同樣的想法
[00:07:02.000 --> 00:07:04.000]  我可以做什麼
[00:07:04.000 --> 00:07:06.000]  然後承受永生
[00:07:06.000 --> 00:07:08.000]  承受這個字
[00:07:08.000 --> 00:07:10.000]  是用當時文化的背景
[00:07:10.000 --> 00:07:12.000]  好像父母
[00:07:12.000 --> 00:07:14.000]  給子女財產
[00:07:14.000 --> 00:07:16.000]  子女承受財產
[00:07:16.000 --> 00:07:18.000]  這個意思
[00:07:18.000 --> 00:07:20.000]  我問大家
[00:07:20.000 --> 00:07:22.000]  當中很多做父母的
[00:07:22.000 --> 00:07:24.000]  或者你曾經承受遺產
[00:07:24.000 --> 00:07:26.000]  承受遺產的原因
[00:07:26.000 --> 00:07:28.000]  是因為你做了一些事
[00:07:28.000 --> 00:07:30.000]  還是因為你跟他有關係
[00:07:30.000 --> 00:07:32.000]  如果你跟他有正常的關係
[00:07:32.000 --> 00:07:34.000]  你就會承受遺產
[00:07:34.000 --> 00:07:36.000]  就不是因為我做得好
[00:07:36.000 --> 00:07:38.000]  這個世界上
[00:07:38.000 --> 00:07:40.000]  到處都有很多人做得好
[00:07:40.000 --> 00:07:42.000]  是因為你跟他有特別的關係
[00:07:42.000 --> 00:07:44.000]  承受這個遺產
[00:07:44.000 --> 00:07:46.000]  你看到這裡
[00:07:46.000 --> 00:07:48.000]  一個矛盾的問題
[00:07:48.000 --> 00:07:50.000]  我做什麼
[00:07:50.000 --> 00:07:52.000]  然後才有資格讓天父
[00:07:52.000 --> 00:07:54.000]  給我永生
[00:07:54.000 --> 00:07:56.000]  前面那句
[00:07:56.000 --> 00:07:58.000]  跟後面那句其實有矛盾
[00:07:58.000 --> 00:08:00.000]  不過耶穌很好
[00:08:00.000 --> 00:08:02.000]  祂沒有指出問題
[00:08:02.000 --> 00:08:04.000]  你懂得聖經
[00:08:04.000 --> 00:08:06.000]  特別是摩世念經
[00:08:06.000 --> 00:08:08.000]  律法書
[00:08:08.000 --> 00:08:10.000]  這個人很厲害
[00:08:10.000 --> 00:08:12.000]  他就說
[00:08:12.000 --> 00:08:14.000]  要盡心盡性盡意盡力
[00:08:14.000 --> 00:08:16.000]  愛上帝
[00:08:16.000 --> 00:08:18.000]  愛倫敦如同自己
[00:08:18.000 --> 00:08:20.000]  這句話
[00:08:20.000 --> 00:08:22.000]  其實
[00:08:22.000 --> 00:08:24.000]  如果你翻查一下
[00:08:24.000 --> 00:08:26.000]  舊約聖經裡面沒有一段經文章
[00:08:26.000 --> 00:08:28.000]  把這句話寫出來
[00:08:28.000 --> 00:08:30.000]  這句話
[00:08:30.000 --> 00:08:32.000]  是一個整合
[00:08:32.000 --> 00:08:34.000]  首先是一段來自生命記
[00:08:34.000 --> 00:08:36.000]  六章五節
[00:08:36.000 --> 00:08:38.000]  希伯來人或猶太人叫做Shema
[00:08:38.000 --> 00:08:40.000]  意思是
[00:08:40.000 --> 00:08:42.000]  他們每天到現在都是
[00:08:42.000 --> 00:08:44.000]  一些敬虔的猶太人
[00:08:44.000 --> 00:08:46.000]  每天都會把這段
[00:08:46.000 --> 00:08:48.000]  上下文章
[00:08:48.000 --> 00:08:50.000]  都會每天背兩次
[00:08:50.000 --> 00:08:52.000]  因為認為是整個信仰的核心
[00:08:52.000 --> 00:08:54.000]  要盡心盡性盡力
[00:08:54.000 --> 00:08:56.000]  愛耶和利的神
[00:08:56.000 --> 00:08:58.000]  不過就沒有下面那一段
[00:08:58.000 --> 00:09:00.000]  下面那一段
[00:09:00.000 --> 00:09:02.000]  原來是來自另一段聖經
[00:09:02.000 --> 00:09:04.000]  是利未記十九章十八節
[00:09:04.000 --> 00:09:06.000]  那段經文說
[00:09:06.000 --> 00:09:08.000]  你不可以報仇
[00:09:08.000 --> 00:09:10.000]  也不可以埋怨你本國的子民
[00:09:10.000 --> 00:09:12.000]  要愛人如己
[00:09:12.000 --> 00:09:14.000]  原來是分開兩段聖經
[00:09:14.000 --> 00:09:16.000]  一段是生命記一段是利未記
[00:09:16.000 --> 00:09:18.000]  律法師聖經非常熟悉
[00:09:18.000 --> 00:09:20.000]  用今天的說話說
[00:09:20.000 --> 00:09:22.000]  聖經神學相當準確
[00:09:22.000 --> 00:09:24.000]  能夠用一句說話
[00:09:24.000 --> 00:09:26.000]  把整個舊約聖經的核心
[00:09:26.000 --> 00:09:28.000]  兩段不同經文串在一起
[00:09:28.000 --> 00:09:30.000]  成為了答案
[00:09:30.000 --> 00:09:32.000]  律法師相當的聰明
[00:09:32.000 --> 00:09:34.000]  相當的通透
[00:09:34.000 --> 00:09:36.000]  對聖經的認識
[00:09:36.000 --> 00:09:38.000]  因為耶穌當然讚他
[00:09:38.000 --> 00:09:40.000]  和學本說
[00:09:40.000 --> 00:09:42.000]  你回答的事
[00:09:42.000 --> 00:09:44.000]  我剛才看到和學本修訂本
[00:09:44.000 --> 00:09:46.000]  你回答正確
[00:09:46.000 --> 00:09:48.000]  正確這個字的意思是
[00:09:48.000 --> 00:09:50.000]  正統
[00:09:50.000 --> 00:09:52.000]  這個字是衍生而來的
[00:09:52.000 --> 00:09:54.000]  正統
[00:09:54.000 --> 00:09:56.000]  非常準確
[00:09:56.000 --> 00:09:58.000]  正如我剛才所說
[00:09:58.000 --> 00:10:00.000]  你這樣行
[00:10:00.000 --> 00:10:02.000]  就必得到永生
[00:10:02.000 --> 00:10:04.000]  這句說話也令很多人困擾
[00:10:04.000 --> 00:10:06.000]  永生是靠行為的嗎?
[00:10:06.000 --> 00:10:08.000]  你這樣行
[00:10:08.000 --> 00:10:10.000]  就得到永生
[00:10:10.000 --> 00:10:12.000]  不是靠行為的嗎?
[00:10:12.000 --> 00:10:14.000]  大家不知道有沒有對這段經文有困擾
[00:10:14.000 --> 00:10:16.000]  耶穌似乎在說
[00:10:16.000 --> 00:10:18.000]  你努力的愛人
[00:10:18.000 --> 00:10:20.000]  努力的愛神
[00:10:20.000 --> 00:10:22.000]  你就會因為這樣
[00:10:22.000 --> 00:10:24.000]  得到永生
[00:10:24.000 --> 00:10:26.000]  好像是因為我的努力
[00:10:26.000 --> 00:10:28.000]  甚至我的修煉
[00:10:28.000 --> 00:10:30.000]  而上帝給我永生
[00:10:30.000 --> 00:10:32.000]  好像和整本聖經恩訊清二有矛盾
[00:10:32.000 --> 00:10:34.000]  其實問題是
[00:10:34.000 --> 00:10:36.000]  耶穌說你這樣行
[00:10:36.000 --> 00:10:38.000]  就一定得到永生
[00:10:38.000 --> 00:10:40.000]  是期望著
[00:10:40.000 --> 00:10:42.000]  律法師
[00:10:42.000 --> 00:10:44.000]  他怎樣回應呢?
[00:10:44.000 --> 00:10:46.000]  如果他
[00:10:46.000 --> 00:10:48.000]  或我們今天當中在座的每一個人
[00:10:48.000 --> 00:10:50.000]  我們夠誠實的話
[00:10:50.000 --> 00:10:52.000]  我們就說我根本行不到
[00:10:52.000 --> 00:10:54.000]  我沒有能力
[00:10:54.000 --> 00:10:56.000]  可以時時愛神
[00:10:56.000 --> 00:10:58.000]  時時愛人
[00:10:58.000 --> 00:11:00.000]  沒有能力去愛人
[00:11:00.000 --> 00:11:02.000]  如己
[00:11:02.000 --> 00:11:04.000]  如果你夠誠實的話
[00:11:04.000 --> 00:11:06.000]  你的答案應該是我做不到
[00:11:06.000 --> 00:11:08.000]  接著就應該接納耶穌基督的
[00:11:08.000 --> 00:11:10.000]  這個恩訊清二的救恩
[00:11:10.000 --> 00:11:12.000]  不過經文就說
[00:11:12.000 --> 00:11:14.000]  一個律法師要顯出自己有理
[00:11:14.000 --> 00:11:16.000]  我是對的
[00:11:16.000 --> 00:11:18.000]  我不知道你有沒有碰過這樣的人
[00:11:18.000 --> 00:11:20.000]  他問你問題
[00:11:20.000 --> 00:11:22.000]  不是真的想知道答案
[00:11:22.000 --> 00:11:24.000]  只是想告訴你你錯了
[00:11:24.000 --> 00:11:26.000]  是我對的
[00:11:26.000 --> 00:11:28.000]  特別是那些誤導朋友
[00:11:28.000 --> 00:11:30.000]  很喜歡爭論
[00:11:30.000 --> 00:11:32.000]  目的不是想尋道
[00:11:32.000 --> 00:11:34.000]  目的就是想打尋你
[00:11:34.000 --> 00:11:36.000]  反過來
[00:11:36.000 --> 00:11:38.000]  令你覺得你答不到
[00:11:38.000 --> 00:11:40.000]  他就很高興
[00:11:40.000 --> 00:11:42.000]  你是不是也有這種人
[00:11:42.000 --> 00:11:44.000]  很高興
[00:11:44.000 --> 00:11:46.000]  令他答不到就覺得自己對
[00:11:46.000 --> 00:11:48.000]  所以耶穌說
[00:11:48.000 --> 00:11:50.000]  你照樣行
[00:11:50.000 --> 00:11:52.000]  其實正確的答案就是
[00:11:52.000 --> 00:11:54.000]  我做不到
[00:11:54.000 --> 00:11:56.000]  接著耶穌可以跟他談道
[00:11:56.000 --> 00:12:00.000]  不過他要避開這個答案
[00:12:00.000 --> 00:12:02.000]  然後顯出自己是對的
[00:12:02.000 --> 00:12:04.000]  應該怎麼做呢
[00:12:04.000 --> 00:12:06.000]  就將這個答案稍微改一改
[00:12:06.000 --> 00:12:08.000]  要愛人如己
[00:12:08.000 --> 00:12:10.000]  不如改一改
[00:12:10.000 --> 00:12:12.000]  我也要愛的
[00:12:12.000 --> 00:12:14.000]  但不是愛所有人
[00:12:14.000 --> 00:12:16.000]  然後他就將問題變成
[00:12:16.000 --> 00:12:18.000]  誰才是我的鄰舍
[00:12:18.000 --> 00:12:20.000]  愛鄰舍如同自己
[00:12:20.000 --> 00:12:22.000]  哪些才是我的鄰舍
[00:12:22.000 --> 00:12:24.000]  那條界線在哪裡
[00:12:24.000 --> 00:12:26.000]  這樣就將問題轉為一個很聰明的答法
[00:12:26.000 --> 00:12:28.000]  因為這樣答
[00:12:28.000 --> 00:12:30.000]  我做得到
[00:12:30.000 --> 00:12:32.000]  我可以得到永生
[00:12:32.000 --> 00:12:34.000]  我有做的
[00:12:34.000 --> 00:12:36.000]  我是靠自己力量的
[00:12:36.000 --> 00:12:38.000]  我可以做什麼才能承受永生
[00:12:38.000 --> 00:12:40.000]  得到他自己期望的答案
[00:12:40.000 --> 00:12:42.000]  但必須要將耶穌說的話改一改
[00:12:42.000 --> 00:12:44.000]  必須要將聖經說話改一改
[00:12:44.000 --> 00:12:46.000]  哪些才是我的鄰舍
[00:12:46.000 --> 00:12:48.000]  哪些才是我的鄰舍
[00:12:48.000 --> 00:12:50.000]  好了
[00:12:50.000 --> 00:12:52.000]  那麼耶穌也很忍耐
[00:12:52.000 --> 00:12:54.000]  沒有馬上就像
[00:12:54.000 --> 00:12:56.000]  習近平那樣大餐
[00:12:56.000 --> 00:12:58.000]  講一個故事給他聽
[00:12:58.000 --> 00:13:00.000]  講一個很撒馬尼亞人的故事給他聽
[00:13:00.000 --> 00:13:02.000]  我相信大家都很熟悉這個故事
[00:13:02.000 --> 00:13:04.000]  這段經文說有一個人從耶路撒冷
[00:13:04.000 --> 00:13:06.000]  下耶利哥
[00:13:06.000 --> 00:13:08.000]  我們先看看地圖
[00:13:08.000 --> 00:13:10.000]  耶路撒冷下耶利哥
[00:13:10.000 --> 00:13:12.000]  不知道大家
[00:13:12.000 --> 00:13:14.000]  是否明白地理環境
[00:13:14.000 --> 00:13:16.000]  或者大家不知道
[00:13:16.000 --> 00:13:18.000]  有沒有去過以色列旅行
[00:13:18.000 --> 00:13:20.000]  我也曾經去過
[00:13:20.000 --> 00:13:22.000]  有機會去兩次
[00:13:22.000 --> 00:13:24.000]  很開心的
[00:13:24.000 --> 00:13:26.000]  我想去第三次
[00:13:26.000 --> 00:13:28.000]  真的從耶路撒冷下耶利哥
[00:13:28.000 --> 00:13:30.000]  是怎樣的呢
[00:13:30.000 --> 00:13:32.000]  耶路撒冷在這裡
[00:13:32.000 --> 00:13:34.000]  在耶路撒冷的山上
[00:13:34.000 --> 00:13:36.000]  然後耶利哥是一個山谷
[00:13:36.000 --> 00:13:38.000]  是一個河流谷底
[00:13:38.000 --> 00:13:40.000]  今天也是這樣
[00:13:40.000 --> 00:13:42.000]  當時的環境和現在
[00:13:42.000 --> 00:13:44.000]  我先兩年去過
[00:13:44.000 --> 00:13:46.000]  都是一樣的
[00:13:46.000 --> 00:13:48.000]  是一個比較荒蕪的地方
[00:13:48.000 --> 00:13:50.000]  但旁邊有很多山洞
[00:13:50.000 --> 00:13:52.000]  還有
[00:13:52.000 --> 00:13:54.000]  這裡說從耶路撒冷下耶利哥
[00:13:54.000 --> 00:13:56.000]  真的很對
[00:13:56.000 --> 00:13:58.000]  因為耶路撒冷
[00:13:58.000 --> 00:14:00.000]  如果用橫切面看
[00:14:00.000 --> 00:14:04.000]  它有七百多米的高度
[00:14:04.000 --> 00:14:06.000]  在一個山
[00:14:06.000 --> 00:14:08.000]  不算太高
[00:14:08.000 --> 00:14:10.000]  七百多米的山上
[00:14:10.000 --> 00:14:12.000]  耶利哥
[00:14:12.000 --> 00:14:14.000]  低於水平線的二百多米
[00:14:14.000 --> 00:14:16.000]  相差差不多
[00:14:16.000 --> 00:14:18.000]  是一千米的落差
[00:14:18.000 --> 00:14:20.000]  從耶路撒冷下耶利哥
[00:14:20.000 --> 00:14:22.000]  是實際的環境
[00:14:22.000 --> 00:14:24.000]  然後在這個場所
[00:14:24.000 --> 00:14:26.000]  出現了一個
[00:14:26.000 --> 00:14:28.000]  被人打傷
[00:14:28.000 --> 00:14:30.000]  被人打到半死的路人
[00:14:30.000 --> 00:14:32.000]  那個地方出了名
[00:14:32.000 --> 00:14:34.000]  是盜賊出現的地方
[00:14:34.000 --> 00:14:36.000]  荒蕪
[00:14:36.000 --> 00:14:38.000]  很多山洞
[00:14:38.000 --> 00:14:40.000]  所以很容易襲擊人
[00:14:40.000 --> 00:14:42.000]  然後這個在路邊
[00:14:42.000 --> 00:14:44.000]  等待半死的人
[00:14:44.000 --> 00:14:46.000]  甚至聖經形容他
[00:14:46.000 --> 00:14:48.000]  他的衣服都被人拿走
[00:14:48.000 --> 00:14:50.000]  因為衣服在二千年前
[00:14:50.000 --> 00:14:52.000]  我想在中國也好
[00:14:52.000 --> 00:14:54.000]  在猶太人也好
[00:14:54.000 --> 00:14:56.000]  猶太人也好
[00:14:56.000 --> 00:14:58.000]  是一件財產
[00:14:58.000 --> 00:15:00.000]  所以舊有聖經說
[00:15:00.000 --> 00:15:02.000]  那些人窮到什麼都沒有
[00:15:02.000 --> 00:15:04.000]  那件衣服你拿去做抵押品
[00:15:04.000 --> 00:15:06.000]  他給你錢之後
[00:15:06.000 --> 00:15:08.000]  到晚上的時候你都要給他
[00:15:08.000 --> 00:15:10.000]  因為你弄死他
[00:15:10.000 --> 00:15:12.000]  為什麼呢? 因為晚上衣服就是一件被子
[00:15:12.000 --> 00:15:14.000]  他會凍著
[00:15:14.000 --> 00:15:16.000]  所以衣服是一個財產
[00:15:16.000 --> 00:15:18.000]  連他僅有的財產都沒有
[00:15:18.000 --> 00:15:20.000]  差不多等死了
