
[00:00:00.000 --> 00:00:02.000]  請聽我讀出以下的經文
[00:02:02.000 --> 00:02:05.000]  誰藐視這一日的事為少呢?
[00:02:05.000 --> 00:02:10.000]  他們見所羅巴伯手拿石垂扇就歡喜
[00:02:10.000 --> 00:02:14.000]  這七盞燈是耶和華的眼睛,遍察全地
[00:02:14.000 --> 00:02:16.000]  我問天使說:
[00:02:16.000 --> 00:02:20.000]  那麼在燈座左右的這兩個橄欖樹
[00:02:20.000 --> 00:02:22.000]  是什麼意思呢?
[00:02:22.000 --> 00:02:24.000]  我再次問他:
[00:02:24.000 --> 00:02:26.000]  這兩根橄欖樹枝
[00:02:26.000 --> 00:02:31.000]  在兩根流出金色油的金嘴旁邊
[00:02:31.000 --> 00:02:32.000]  是什麼意思呢?
[00:02:32.000 --> 00:02:34.000]  他對我說:
[00:02:34.000 --> 00:02:36.000]  你不知道這是什麼意思嗎?
[00:02:36.000 --> 00:02:38.000]  我說主啊,我不知道
[00:02:38.000 --> 00:02:39.000]  他說:
[00:02:39.000 --> 00:02:43.000]  這兩位受高者,是納在全地之上的旁邊
[00:02:43.000 --> 00:02:45.000]  好,感謝神
[00:02:45.000 --> 00:02:49.000]  今天有我,你們本堂的傳道人
[00:02:49.000 --> 00:02:53.000]  陳麗喬牧師在我們中間正道
[00:02:53.000 --> 00:02:55.000]  相信陳牧師大家都認識
[00:02:55.000 --> 00:02:57.000]  他的講題是:
[00:02:57.000 --> 00:02:59.000]  「靠主聖靈成事」
[00:02:59.000 --> 00:03:04.000]  現在恭請陳牧師正道
[00:03:04.000 --> 00:03:15.000]  請主位平安
[00:03:15.000 --> 00:03:18.000]  開始今天講道的時候
[00:03:18.000 --> 00:03:23.000]  很想和大家唱一首歌裡面其中的一小部分
[00:03:23.000 --> 00:03:25.000]  就是這個
[00:03:25.000 --> 00:03:27.000]  應該是一兩年之前
[00:03:27.000 --> 00:03:30.000]  曾經用來做過使命師的
[00:03:30.000 --> 00:03:33.000]  看看大家記得多少
[00:03:33.000 --> 00:03:37.000]  要留心去唱
[00:03:37.000 --> 00:03:39.000]  還有留意裡面的歌詞
[00:03:39.000 --> 00:03:42.000]  一會兒我們會有一個聖經問答的預習
[00:03:42.000 --> 00:03:45.000]  給我們最後一句,謝謝
[00:03:45.000 --> 00:03:50.000]  (《靈感》)
[00:03:50.000 --> 00:04:12.000]  (歌詞)
[00:04:12.000 --> 00:04:14.000]  好像不是很有印象
[00:04:14.000 --> 00:04:19.000]  應該使命師起碼唱過四個星期
[00:04:19.000 --> 00:04:21.000]  再來多一次,好嗎?
[00:04:21.000 --> 00:04:24.000]  給多一次機會,好,準備
[00:04:24.000 --> 00:04:25.000]  最後一句,謝謝
[00:04:25.000 --> 00:04:29.000]  (《靈感》)
[00:04:29.000 --> 00:04:40.000]  (歌詞)
[00:04:40.000 --> 00:04:51.000]  (歌詞)
[00:04:51.000 --> 00:04:53.000]  我想問一下
[00:04:53.000 --> 00:04:56.000]  他講的其中一句話
[00:04:56.000 --> 00:04:59.000]  神是不改變永順結的
[00:04:59.000 --> 00:05:01.000]  講的是聖結
[00:05:01.000 --> 00:05:05.000]  「清淨如自由,如強風掠過」
[00:05:05.000 --> 00:05:08.000]  這一句話是形容聖經裡面
[00:05:08.000 --> 00:05:11.000]  哪一個場景呢?
[00:05:11.000 --> 00:05:15.000]  (《靈感》)
[00:05:15.000 --> 00:05:16.000]  (《靈感》)
[00:05:16.000 --> 00:05:18.000]  好,一會兒給你一份禮物
[00:05:18.000 --> 00:05:20.000]  《靈感》
[00:05:20.000 --> 00:05:23.000]  當一群信徒在祈禱的時候
[00:05:23.000 --> 00:05:26.000]  《靈感》到地上
[00:05:26.000 --> 00:05:28.000]  就好像強風一樣
[00:05:28.000 --> 00:05:33.000]  吹進信徒的心靈當中
[00:05:33.000 --> 00:05:37.000]  在地上,強風會破壞所有東西
[00:05:37.000 --> 00:05:40.000]  所有東西都會被吹倒
[00:05:40.000 --> 00:05:43.000]  但是當這個聖靈的強風
[00:05:43.000 --> 00:05:46.000]  吹進人生命裡面的時候
[00:05:46.000 --> 00:05:49.000]  那個生命就變為勇敢
[00:05:49.000 --> 00:05:52.000]  變為有力
[00:05:52.000 --> 00:05:54.000]  還有
[00:05:54.000 --> 00:05:57.000]  他說「工作的加能力
[00:05:57.000 --> 00:05:59.000]  敬拜的次喜樂」
[00:05:59.000 --> 00:06:02.000]  他是在形容聖父、聖子、聖靈
[00:06:02.000 --> 00:06:05.000]  哪一個位格的工作呢?
[00:06:05.000 --> 00:06:08.000]  (《靈感》)
[00:06:08.000 --> 00:06:11.000]  又是聖靈,又是你們
[00:06:11.000 --> 00:06:14.000]  好,禮物遲一點給你們
[00:06:14.000 --> 00:06:17.000]  聖靈嘛,是不是?
[00:06:17.000 --> 00:06:19.000]  這首歌,你拜託
[00:06:19.000 --> 00:06:21.000]  我們今天剛才第三首的詩歌
[00:06:21.000 --> 00:06:22.000]  還有我現在去講的
[00:06:22.000 --> 00:06:24.000]  都是關於聖靈的工作
[00:06:24.000 --> 00:06:27.000]  前兩個星期,應該是前兩個星期
[00:06:27.000 --> 00:06:29.000]  就是聖靈降臨的日子
[00:06:29.000 --> 00:06:32.000]  所以這段時間我們都講一講
[00:06:32.000 --> 00:06:34.000]  關於聖靈的工作
[00:06:34.000 --> 00:06:37.000]  所以你背了這首歌
[00:06:37.000 --> 00:06:38.000]  我當它是副歌
[00:06:38.000 --> 00:06:41.000]  你就去講了聖靈的屬性
[00:06:41.000 --> 00:06:43.000]  祂是不改變的
[00:06:43.000 --> 00:06:44.000]  祂是聖潔的
[00:06:44.000 --> 00:06:47.000]  祂是有生命的氣息的
[00:06:47.000 --> 00:06:49.000]  祂的工作是怎樣呢?
[00:06:49.000 --> 00:06:51.000]  你工作
[00:06:51.000 --> 00:06:53.000]  當聖靈充滿的時候
[00:06:53.000 --> 00:06:54.000]  就有能力
[00:06:54.000 --> 00:06:57.000]  你去敬拜,祂會次喜樂
[00:06:57.000 --> 00:07:00.000]  耶穌基督在約翰福音裡面所講的
[00:07:00.000 --> 00:07:01.000]  就是這個
[00:07:01.000 --> 00:07:06.000]  真理的聖靈是引導信徒去敬拜耶穌的
[00:07:06.000 --> 00:07:08.000]  真理的聖靈求祢充滿我
[00:07:08.000 --> 00:07:10.000]  再來多一次好嗎?
[00:07:10.000 --> 00:07:15.000]  (音樂)
[00:07:15.000 --> 00:07:18.000]  不改變會純潔
[00:07:18.000 --> 00:07:21.000]  真誠的生命力
[00:07:21.000 --> 00:07:26.000]  清淨意志又如長風掠過
[00:07:26.000 --> 00:07:29.000]  工作的加能力
[00:07:29.000 --> 00:07:31.000]  敬拜的次喜樂
[00:07:31.000 --> 00:07:36.000]  真理的聖靈求祢充滿我
[00:07:36.000 --> 00:07:40.000]  你試一下每天早上起來唱一唱它
[00:07:40.000 --> 00:07:42.000]  一方面還在讚聖靈
[00:07:42.000 --> 00:07:44.000]  而另一方面就是求聖靈充滿
[00:07:44.000 --> 00:07:46.000]  以致我們當日的生活
[00:07:46.000 --> 00:07:47.000]  我們的工作
[00:07:47.000 --> 00:07:49.000]  都是有力量的
[00:07:49.000 --> 00:07:51.000]  都充滿了喜樂的
[00:07:51.000 --> 00:07:54.000]  好了,那就進入我們這一段的經文
[00:07:54.000 --> 00:07:57.000]  這段經文就在講
[00:07:57.000 --> 00:08:00.000]  在舊約的時候
[00:08:00.000 --> 00:08:03.000]  他們回到耶路撒冷
[00:08:03.000 --> 00:08:05.000]  重建聖殿的一些事情
[00:08:05.000 --> 00:08:09.000]  在撒塔利亞書第四章一開始的時候
[00:08:09.000 --> 00:08:14.000]  他就在講當時先知的狀態
[00:08:14.000 --> 00:08:16.000]  在第一節他就說
[00:08:16.000 --> 00:08:19.000]  他說這個先知怎樣
[00:08:19.000 --> 00:08:22.000]  好像人睡覺時的一樣
[00:08:22.000 --> 00:08:24.000]  好像在睡覺
[00:08:24.000 --> 00:08:28.000]  其實當時先知未必一定是在睡覺
[00:08:28.000 --> 00:08:33.000]  而是在形容他的靈性是很低沉
[00:08:33.000 --> 00:08:35.000]  在那段時間
[00:08:35.000 --> 00:08:40.000]  不單止撒卡利亞先知的靈性很低沉
[00:08:40.000 --> 00:08:45.000]  而整個在耶路撒冷的以色列人
[00:08:45.000 --> 00:08:48.000]  都處於一個很灰心
[00:08:48.000 --> 00:08:52.000]  沒有太多盼望的境況
[00:08:52.000 --> 00:08:54.000]  不過在這個時間
[00:08:54.000 --> 00:08:56.000]  這個有使者
[00:08:56.000 --> 00:08:59.000]  就來將撒卡利亞先知
[00:08:59.000 --> 00:09:03.000]  從一個沉睡的境況來叫醒他
[00:09:03.000 --> 00:09:06.000]  也都透過撒卡利亞先知
[00:09:06.000 --> 00:09:08.000]  他自己醒了
[00:09:08.000 --> 00:09:10.000]  上帝就使用他
[00:09:10.000 --> 00:09:13.000]  叫這一班的以色列人
[00:09:13.000 --> 00:09:17.000]  都從睡夢當中來醒過來
[00:09:17.000 --> 00:09:20.000]  有時我們都會在靈性裏面
[00:09:20.000 --> 00:09:22.000]  在生情裏面
[00:09:22.000 --> 00:09:24.000]  我們會落入一個很灰心
[00:09:24.000 --> 00:09:26.000]  很沒力氣
[00:09:26.000 --> 00:09:28.000]  沒太多盼望的境況
[00:09:28.000 --> 00:09:31.000]  不過聖靈有莫大的能力
[00:09:31.000 --> 00:09:33.000]  他能夠叫一個人
[00:09:33.000 --> 00:09:35.000]  在一個死氣沉沉
[00:09:35.000 --> 00:09:37.000]  沒太多生氣的狀態裏面
[00:09:37.000 --> 00:09:41.000]  能夠再一次蘇醒過來
[00:09:41.000 --> 00:09:45.000]  我們來看看
[00:09:45.000 --> 00:09:47.000]  當時那班的以色列人
[00:09:47.000 --> 00:09:51.000]  為何會處於一個這樣的境況呢?
[00:09:51.000 --> 00:09:55.000]  在第七節就說
[00:09:55.000 --> 00:09:57.000]  有大山
[00:09:57.000 --> 00:09:59.000]  在以色列人面前有大山
[00:09:59.000 --> 00:10:02.000]  有大山當然有石頭
[00:10:02.000 --> 00:10:04.000]  還有
[00:10:04.000 --> 00:10:06.000]  在第十節裏面
[00:10:06.000 --> 00:10:07.000]  他又說
[00:10:07.000 --> 00:10:11.000]  誰藐視這天的事為少呢?
[00:10:11.000 --> 00:10:14.000]  即是說有些人對於那班以色列人
[00:10:14.000 --> 00:10:15.000]  所做的事
[00:10:15.000 --> 00:10:18.000]  真的很小看他們
[00:10:18.000 --> 00:10:20.000]  當以色列人回歸
[00:10:20.000 --> 00:10:24.000]  他們秘魯去到巴黎比倫的地方
[00:10:24.000 --> 00:10:27.000]  後來就回歸到耶路撒冷
[00:10:27.000 --> 00:10:29.000]  去重建聖殿
[00:10:29.000 --> 00:10:32.000]  在當中遇到很多困難
[00:10:32.000 --> 00:10:34.000]  一個形容
[00:10:34.000 --> 00:10:36.000]  在這裏才形容
[00:10:36.000 --> 00:10:38.000]  好像有些大山
[00:10:38.000 --> 00:10:41.000]  石頭阻塞了前路
[00:10:41.000 --> 00:10:43.000]  在重建裏面
[00:10:43.000 --> 00:10:46.000]  也有人看他在哪裏做得成功
[00:10:46.000 --> 00:10:47.000]  不成功的
[00:10:47.000 --> 00:10:49.000]  不做得好
[00:10:49.000 --> 00:10:51.000]  但當撒加尼亞先知
[00:10:51.000 --> 00:10:53.000]  他見到那個異象
[00:10:53.000 --> 00:10:56.000]  也被使者尼爾叫醒的時候
[00:10:56.000 --> 00:10:58.000]  在第七節的時候
[00:10:58.000 --> 00:11:01.000]  他不是說有大山在
[00:11:01.000 --> 00:11:02.000]  不是
[00:11:02.000 --> 00:11:04.000]  他說大山
[00:11:04.000 --> 00:11:06.000]  你算得甚麼
[00:11:06.000 --> 00:11:08.000]  即是說你即使有多大的難阻
[00:11:08.000 --> 00:11:10.000]  我都不當你也在
[00:11:10.000 --> 00:11:13.000]  他不當難阻是難阻
[00:11:13.000 --> 00:11:15.000]  還有
[00:11:15.000 --> 00:11:18.000]  誰去小看這一天呢
[00:11:18.000 --> 00:11:21.000]  即是說你們千萬不要輕看
[00:11:21.000 --> 00:11:23.000]  這班以色列人
[00:11:23.000 --> 00:11:26.000]  他們去開始動工建這個聖殿
[00:11:26.000 --> 00:11:27.000]  不要小看
[00:11:27.000 --> 00:11:30.000]  不要想著一定做不成功
[00:11:30.000 --> 00:11:32.000]  因為
[00:11:32.000 --> 00:11:33.000]  真的
[00:11:33.000 --> 00:11:34.000]  當重建這個聖殿
[00:11:34.000 --> 00:11:35.000]  不要忘記
[00:11:35.000 --> 00:11:37.000]  他們是被擄去了巴比略
[00:11:37.000 --> 00:11:39.000]  現在回來了
[00:11:39.000 --> 00:11:42.000]  這班回來的不是一班年青人
[00:11:42.000 --> 00:11:44.000]  是一班比較年紀大的人
[00:11:44.000 --> 00:11:48.000]  所以重建的工程是緩慢了一點
[00:11:48.000 --> 00:11:49.000]  還有
[00:11:49.000 --> 00:11:50.000]  人們在想
[00:11:50.000 --> 00:11:52.000]  那時候所羅門
[00:11:52.000 --> 00:11:56.000]  是整個以色列一個很豐盛的時期
[00:11:56.000 --> 00:11:58.000]  所以他們就知道
[00:11:58.000 --> 00:11:59.000]  想好了
[00:11:59.000 --> 00:12:02.000]  你們這班人所建的聖殿
[00:12:02.000 --> 00:12:06.000]  怎麼比得上以前所羅門那個呢
[00:12:06.000 --> 00:12:08.000]  所以還是不要建了
[00:12:08.000 --> 00:12:10.000]  不要做好了
[00:12:10.000 --> 00:12:11.000]  但是
[00:12:11.000 --> 00:12:13.000]  我們深信
[00:12:13.000 --> 00:12:15.000]  上帝的應許
[00:12:15.000 --> 00:12:17.000]  一定會兌現的
[00:12:17.000 --> 00:12:20.000]  所以當撒加利亞天主醒了之後
[00:12:20.000 --> 00:12:21.000]  他就說
[00:12:21.000 --> 00:12:23.000]  「誰藐視這一天的事為少」
[00:12:23.000 --> 00:12:24.000]  他說
[00:12:24.000 --> 00:12:25.000]  「某一天
[00:12:25.000 --> 00:12:27.000]  在所羅巴伯面前
[00:12:27.000 --> 00:12:29.000]  你必而為平地」
[00:12:29.000 --> 00:12:32.000]  「他安放頂上那塊石頭」
[00:12:32.000 --> 00:12:33.000]  「人就歡呼」
[00:12:33.000 --> 00:12:36.000]  「願因為恩惠歸於這地」
[00:12:36.000 --> 00:12:38.000]  他們不要輕看這一天
[00:12:38.000 --> 00:12:39.000]  終有一天
[00:12:39.000 --> 00:12:40.000]  所羅巴伯
[00:12:40.000 --> 00:12:43.000]  他一定會帶領那班弟兄姊妹
[00:12:43.000 --> 00:12:47.000]  來完成這個聖殿的重建
[00:12:47.000 --> 00:12:49.000]  上帝永遠都很奇妙的
[00:12:49.000 --> 00:12:52.000]  他會將一件很微小的事情
[00:12:52.000 --> 00:12:55.000]  人們覺得沒什麼可能的事情
[00:12:55.000 --> 00:12:57.000]  很小的事情
[00:12:57.000 --> 00:13:00.000]  但是只要我們肯做的時候
[00:13:00.000 --> 00:13:03.000]  上帝會在我們的生命當中
[00:13:03.000 --> 00:13:07.000]  逐步逐步的來去成就大事
[00:13:07.000 --> 00:13:10.000]  為什麼這個先師
[00:13:10.000 --> 00:13:12.000]  可以能夠去醒過來呢?
[00:13:12.000 --> 00:13:16.000]  他除了看了異象之外
[00:13:16.000 --> 00:13:18.000]  還有上帝的話
[00:13:18.000 --> 00:13:20.000]  就臨到他
[00:13:20.000 --> 00:13:22.000]  在第六節
[00:13:22.000 --> 00:13:23.000]  這節很重要的
[00:13:23.000 --> 00:13:25.000]  我們一起讀這一節
[00:13:25.000 --> 00:13:27.000]  1、2、3
[00:13:27.000 --> 00:13:29.000]  「不是倚靠勢力」
[00:13:29.000 --> 00:13:31.000]  「不是倚靠才能」
[00:13:31.000 --> 00:13:33.000]  「乃是倚靠我的力」
[00:13:33.000 --> 00:13:35.000]  「方能成事」
[00:13:35.000 --> 00:13:38.000]  在公元之前
[00:13:38.000 --> 00:13:40.000]  586年的時候
[00:13:40.000 --> 00:13:42.000]  猶大國就亡國了
[00:13:42.000 --> 00:13:47.000]  而猶大裏面的以色列人
[00:13:47.000 --> 00:13:49.000]  到先後一批、兩批
[00:13:49.000 --> 00:13:51.000]  到那段時間
[00:13:51.000 --> 00:13:53.000]  是第三批的人
[00:13:53.000 --> 00:13:57.000]  被擄去巴比律
[00:13:57.000 --> 00:14:03.000]  但是當時耶利米先師很有信心
[00:14:03.000 --> 00:14:07.000]  所以他就對那班人民來說
[00:14:07.000 --> 00:14:11.000]  在耶利米書第25章和第29章
[00:14:11.000 --> 00:14:13.000]  都有記載
[00:14:13.000 --> 00:14:15.000]  他說70年之後
[00:14:15.000 --> 00:14:19.000]  我們一定可以回到耶路撒冷
[00:14:19.000 --> 00:14:21.000]  去重建聖殿
[00:14:21.000 --> 00:14:23.000]  他很有信心
[00:14:23.000 --> 00:14:26.000]  70年之後一定可以回去
[00:14:26.000 --> 00:14:28.000]  真的
[00:14:28.000 --> 00:14:29.000]  在公元之前
[00:14:29.000 --> 00:14:33.000]  大約537年的時候
[00:14:33.000 --> 00:14:36.000]  當時巴比倫已經亡國了
[00:14:36.000 --> 00:14:39.000]  繼而起的就是波斯王
[00:14:39.000 --> 00:14:42.000]  這個波斯王的古列王
[00:14:42.000 --> 00:14:44.000]  他一上任之後
[00:14:44.000 --> 00:14:46.000]  有一晚他睡不著
[00:14:46.000 --> 00:14:48.000]  他就在想
[00:14:48.000 --> 00:14:50.000]  又看看古籍
[00:14:50.000 --> 00:14:53.000]  上帝就搞動了他的心
[00:14:53.000 --> 00:14:56.000]  波斯國是拜甚麼的?
[00:14:56.000 --> 00:14:58.000]  拜火教的
[00:14:58.000 --> 00:14:59.000]  拜火的
[00:14:59.000 --> 00:15:02.000]  但是他竟然又覺得
[00:15:02.000 --> 00:15:06.000]  需要讓這班以色列人
[00:15:06.000 --> 00:15:08.000]  回到耶路撒冷
[00:15:08.000 --> 00:15:12.000]  所以他就招聚了索羅巴伯和約書亞
[00:15:12.000 --> 00:15:15.000]  帶領一班人民
[00:15:15.000 --> 00:15:20.000]  回到耶路撒冷
[00:15:20.000 --> 00:15:23.000]  還有
[00:15:23.000 --> 00:15:27.000]  拜異教的波斯王
[00:15:27.000 --> 00:15:30.000]  竟然准許他們
[00:15:30.000 --> 00:15:33.000]  他們之前巴比倫王
[00:15:33.000 --> 00:15:37.000]  擄掠了聖殿裏面的器具
[00:15:37.000 --> 00:15:39.000]  很貴重的器具
[00:15:39.000 --> 00:15:41.000]  又讓他們帶回去
[00:15:41.000 --> 00:15:42.000]  還有叫那些人
[00:15:42.000 --> 00:15:44.000]  你們不回去都可以
[00:15:44.000 --> 00:15:47.000]  不過你們要捐錢
[00:15:47.000 --> 00:15:49.000]  哪裏會有一個
[00:15:49.000 --> 00:15:52.000]  拜異教的皇帝
[00:15:52.000 --> 00:15:55.000]  肯讓他們回到耶路撒冷
[00:15:55.000 --> 00:15:57.000]  又給他們器具
[00:15:57.000 --> 00:15:59.000]  還要鼓勵人捐錢
[00:15:59.000 --> 00:16:03.000]  幫他們來建聖殿
[00:16:03.000 --> 00:16:07.000]  但上帝就是這麼奇妙
[00:16:07.000 --> 00:16:10.000]  但是回到去的時候
[00:16:10.000 --> 00:16:12.000]  遇到很多的阻滯
[00:16:12.000 --> 00:16:15.000]  他們第一年已經
[00:16:15.000 --> 00:16:18.000]  建好聖殿的根基
[00:16:18.000 --> 00:16:21.000]  不過當中有些敵人
[00:16:21.000 --> 00:16:23.000]  就來來去去搞事
[00:16:23.000 --> 00:16:27.000]  就說你們建得這麼辛苦
[00:16:27.000 --> 00:16:29.000]  不如我們幫你們
[00:16:29.000 --> 00:16:31.000]  其實不是真的幫忙
[00:16:31.000 --> 00:16:34.000]  只是進去搞搞震 搞破壞
[00:16:34.000 --> 00:16:35.000]  索羅巴伯知道
[00:16:35.000 --> 00:16:38.000]  就拒絕了不讓他們加入
[00:16:38.000 --> 00:16:41.000]  於是這個搞搞震計劃不成功
[00:16:41.000 --> 00:16:46.000]  他們就上書去波斯王那裏
[00:16:46.000 --> 00:16:47.000]  告訴他
[00:16:47.000 --> 00:16:49.000]  這班是很活躍的
[00:16:49.000 --> 00:16:50.000]  很不聽話的人
[00:16:50.000 --> 00:16:53.000]  你讓他們回來這裡重建聖殿
[00:16:53.000 --> 00:16:56.000]  他們將來一定造反
[00:16:56.000 --> 00:16:59.000]  於是波斯王又去吩咐
[00:16:59.000 --> 00:17:01.000]  他們不准重建
[00:17:01.000 --> 00:17:02.000]  不准建了
[00:17:02.000 --> 00:17:04.000]  有很多很多事情
[00:17:04.000 --> 00:17:07.000]  所以這個聖殿
[00:17:07.000 --> 00:17:09.000]  在建了這個地基之後
[00:17:09.000 --> 00:17:14.000]  足足十七年都建不成功
[00:17:14.000 --> 00:17:16.000]  停留在這裏
[00:17:16.000 --> 00:17:17.000]  我們想想
[00:17:17.000 --> 00:17:18.000]  十七年
[00:17:18.000 --> 00:17:22.000]  最初回去的時候就一鼓作氣
[00:17:22.000 --> 00:17:24.000]  十七年之後怎樣
[00:17:24.000 --> 00:17:26.000]  氣都消失了
[00:17:26.000 --> 00:17:28.000]  全部都散了
[00:17:28.000 --> 00:17:31.000]  整個工作就癱瘓了
[00:17:31.000 --> 00:17:34.000]  根本就沒有辦法再建
[00:17:34.000 --> 00:17:36.000]  可能在當中有些父母
[00:17:36.000 --> 00:17:38.000]  都或者經歷過
[00:17:38.000 --> 00:17:42.000]  我見到有些弟兄姊妹的子女
[00:17:42.000 --> 00:17:44.000]  考完DSE之後
[00:17:44.000 --> 00:17:46.000]  很辛苦
[00:17:46.000 --> 00:17:48.000]  出來的成績
[00:17:48.000 --> 00:17:49.000]  唉呀
[00:17:49.000 --> 00:17:50.000]  不見得人的
[00:17:50.000 --> 00:17:52.000]  又不知道找甚麼工作
[00:17:52.000 --> 00:17:56.000]  於是就不肯出門
[00:17:56.000 --> 00:17:57.000]  不准出客廳
[00:17:57.000 --> 00:17:58.000]  不肯出街
[00:17:58.000 --> 00:17:59.000]  不肯見人
[00:17:59.000 --> 00:18:02.000]  於是就做了這個隱稱
[00:18:02.000 --> 00:18:03.000]  在家裏
[00:18:03.000 --> 00:18:06.000]  無論父母怎樣罵
[00:18:06.000 --> 00:18:09.000]  怎樣勸都不肯出來工作
[00:18:09.000 --> 00:18:11.000]  唯有祈禱
[00:18:11.000 --> 00:18:12.000]  沒有辦法
[00:18:12.000 --> 00:18:13.000]  祈禱
[00:18:13.000 --> 00:18:16.000]  真的一路禱告
[00:18:16.000 --> 00:18:18.000]  可能三四年
[00:18:18.000 --> 00:18:21.000]  四五年就出來了
[00:18:21.000 --> 00:18:24.000]  當時那班以色列人就是這樣
[00:18:24.000 --> 00:18:26.000]  停留了十七、十八年
[00:18:26.000 --> 00:18:29.000]  但是上帝就清喜哈該
[00:18:29.000 --> 00:18:32.000]  才來罵他們
[00:18:32.000 --> 00:18:35.000]  你們自己的屋子建得很漂亮
[00:18:35.000 --> 00:18:39.000]  但聖賢只有根基
[00:18:39.000 --> 00:18:42.000]  所以就藉著哈該先知鼓勵他們
[00:18:42.000 --> 00:18:45.000]  你要剛強壯膽
[00:18:45.000 --> 00:18:48.000]  努力為主作供
[00:18:48.000 --> 00:18:51.000]  然後又興起薩加尼亞先知
[00:18:51.000 --> 00:18:53.000]  他見到不同的異象
[00:18:53.000 --> 00:18:55.000]  在這本書裏面
[00:18:55.000 --> 00:18:57.000]  去鼓勵他
[00:18:57.000 --> 00:18:59.000]  就是這句話
[00:18:59.000 --> 00:19:00.000]  不是依靠勢力
[00:19:00.000 --> 00:19:02.000]  不是依靠才能
[00:19:02.000 --> 00:19:07.000]  乃是依靠我的靈方能成事
[00:19:07.000 --> 00:19:09.000]  這個勢力就是講到
[00:19:09.000 --> 00:19:11.000]  軍事上的力量
[00:19:11.000 --> 00:19:13.000]  這個索羅巴伯
[00:19:13.000 --> 00:19:15.000]  他是省長
[00:19:15.000 --> 00:19:17.000]  有軍事的力量
[00:19:17.000 --> 00:19:19.000]  不是依靠才能
[00:19:19.000 --> 00:19:20.000]  他是省長
[00:19:20.000 --> 00:19:22.000]  他有智慧
[00:19:22.000 --> 00:19:24.000]  也有才力
[00:19:24.000 --> 00:19:29.000]  但是上帝告訴薩加尼亞先知
[00:19:29.000 --> 00:19:31.000]  不是人為他工作
[00:19:31.000 --> 00:19:33.000]  不是靠軍事才能
[00:19:33.000 --> 00:19:35.000]  也不是靠智力
[00:19:35.000 --> 00:19:36.000]  不是靠才力
[00:19:36.000 --> 00:19:38.000]  不是靠體力
[00:19:38.000 --> 00:19:40.000]  而是靠什麼呢
[00:19:40.000 --> 00:19:43.000]  是靠著上帝的靈來工作
[00:19:43.000 --> 00:19:47.000]  所以薩加尼亞先知就說
[00:19:47.000 --> 00:19:50.000]  你要告訴索羅巴伯和約斯亞先知
[00:19:50.000 --> 00:19:52.000]  他們要放下
[00:19:52.000 --> 00:19:55.000]  他自己人以為很了得的軍事才能
[00:19:55.000 --> 00:19:58.000]  財富或者任何的才幹
[00:19:58.000 --> 00:20:03.000]  他一定要專心的依靠上帝的靈
[00:20:03.000 --> 00:20:05.000]  不是依靠勢力
[00:20:05.000 --> 00:20:07.000]  不是依靠才能
[00:20:07.000 --> 00:20:10.000]  兩次講不是要這些
[00:20:10.000 --> 00:20:15.000]  而是一定要靠聖靈行事
[00:20:15.000 --> 00:20:19.000]  人有時為何會灰心
