
[00:00:00.000 --> 00:00:07.000]  多謝天父讓今天晚上我們可以再一次來聚集
[00:03:09.000 --> 00:03:12.000]  我很想和大家揭一揭馬太福音第一章
[00:03:12.000 --> 00:03:14.000]  大家都應該熟的家譜
[00:03:14.000 --> 00:03:18.000]  平時未必會留意得比較詳細
[00:03:18.000 --> 00:03:20.000]  第一章的馬太福音
[00:03:20.000 --> 00:03:23.000]  我們稍微回去看一看
[00:03:23.000 --> 00:03:27.000]  你就會看到原來舊約和新約
[00:03:27.000 --> 00:03:30.000]  都有一個這樣的主題
[00:03:30.000 --> 00:03:32.000]  是一直說的英許
[00:03:32.000 --> 00:03:36.000]  是一直對言
[00:03:36.000 --> 00:03:38.000]  第一章的第一節
[00:03:38.000 --> 00:03:39.000]  馬太福音
[00:03:39.000 --> 00:03:41.000]  阿伯拉罕的後裔
[00:03:41.000 --> 00:03:43.000]  大衛的子孫
[00:03:43.000 --> 00:03:45.000]  耶穌基督的家譜
[00:03:45.000 --> 00:03:47.000]  阿伯拉罕生以撒
[00:03:47.000 --> 00:03:49.000]  以撒生雅各
[00:03:49.000 --> 00:03:53.000]  雅各生猶大和他的弟兄
[00:03:53.000 --> 00:03:57.000]  你會看到主角是說猶大的
[00:03:57.000 --> 00:03:59.000]  不是說他十二個兒子
[00:03:59.000 --> 00:04:01.000]  或者不是說大兒子
[00:04:01.000 --> 00:04:04.000]  劉滅、西冕、利未、猶大
[00:04:04.000 --> 00:04:08.000]  接著就以撒加西布倫、拿忽他利
[00:04:08.000 --> 00:04:09.000]  不是這樣說的
[00:04:09.000 --> 00:04:14.000]  是雅各生猶大和他的弟兄
[00:04:14.000 --> 00:04:16.000]  你們有沒有留意到
[00:04:16.000 --> 00:04:17.000]  接著第三節
[00:04:17.000 --> 00:04:22.000]  猶大從他馬氏生法勒斯和謝拉
[00:04:22.000 --> 00:04:24.000]  接著就說法勒斯了
[00:04:24.000 --> 00:04:25.000]  法勒斯生希斯倫
[00:04:25.000 --> 00:04:27.000]  希斯倫生阿蘭
[00:04:27.000 --> 00:04:29.000]  阿蘭生阿米拿達
[00:04:29.000 --> 00:04:31.000]  阿米拿達生拿信
[00:04:31.000 --> 00:04:34.000]  拿信就是文素記
[00:04:34.000 --> 00:04:37.000]  他們準備入迦南的時候
[00:04:37.000 --> 00:04:43.000]  拿信就是猶大支派的族長
[00:04:43.000 --> 00:04:45.000]  那個領袖
[00:04:45.000 --> 00:04:48.000]  拿信的兒子就是撒門
[00:04:48.000 --> 00:04:52.000]  撒門就從拉合氏生波亞斯
[00:04:52.000 --> 00:04:55.000]  拉合就是約書亞記
[00:04:55.000 --> 00:04:59.000]  在耶利哥城裏面的一個妓女
[00:04:59.000 --> 00:05:02.000]  是他知道以色列人
[00:05:02.000 --> 00:05:06.000]  一定會來到去佔據迦南地
[00:05:06.000 --> 00:05:09.000]  當時有兩個探子
[00:05:09.000 --> 00:05:13.000]  就去到拉合的家
[00:05:13.000 --> 00:05:16.000]  然後讓他們知道
[00:05:16.000 --> 00:05:20.000]  將來神一定會攻打耶利哥
[00:05:20.000 --> 00:05:22.000]  所以這個妓女
[00:05:22.000 --> 00:05:27.000]  拉合就收藏了兩個探子
[00:05:27.000 --> 00:05:32.000]  所以撒門可能就是其中一個探子
[00:05:32.000 --> 00:05:35.000]  有一段這樣的姻緣
[00:05:35.000 --> 00:05:39.000]  撒門就是從拉合氏生波亞斯
[00:05:39.000 --> 00:05:43.000]  波亞斯就是路德記的財主
[00:05:43.000 --> 00:05:47.000]  波亞斯從路德氏生俄比德
[00:05:47.000 --> 00:05:49.000]  俄比德就生耶西
[00:05:49.000 --> 00:05:52.000]  俄比德 耶西
[00:05:52.000 --> 00:05:54.000]  耶西就是大衛的爸爸
[00:05:54.000 --> 00:05:58.000]  原來俄比德就是大衛的爺爺
[00:05:58.000 --> 00:06:00.000]  耶西就生大衛王
[00:06:00.000 --> 00:06:03.000]  你就會看到這個家譜
[00:06:03.000 --> 00:06:05.000]  不斷告訴我們
[00:06:05.000 --> 00:06:07.000]  原來和我們看《創世紀》
[00:06:07.000 --> 00:06:09.000]  是有直接的關係
[00:06:09.000 --> 00:06:14.000]  我們回到39章
[00:06:14.000 --> 00:06:17.000]  我們一直在說的是約瑟
[00:06:17.000 --> 00:06:19.000]  長的故事
[00:06:19.000 --> 00:06:23.000]  聖經記載他這麼多的事跡
[00:06:23.000 --> 00:06:26.000]  而且記載他的事跡
[00:06:26.000 --> 00:06:31.000]  你就看到是有一個很重要的主題
[00:06:31.000 --> 00:06:34.000]  就是我們過去看亞伯拉罕
[00:06:34.000 --> 00:06:36.000]  以撒 瓦國
[00:06:36.000 --> 00:06:41.000]  他們最終當然是得到神的應許
[00:06:41.000 --> 00:06:44.000]  最終他們是看到神
[00:06:44.000 --> 00:06:49.000]  在他們生命裡的種種的保守建立
[00:06:49.000 --> 00:06:52.000]  他們的生命和他們所得到的應許
[00:06:52.000 --> 00:06:54.000]  是相輔相成
[00:06:54.000 --> 00:06:57.000]  就是名符其實的
[00:06:57.000 --> 00:07:00.000]  他們是得到神的喜悅
[00:07:00.000 --> 00:07:02.000]  但是他們的瑕疵
[00:07:02.000 --> 00:07:05.000]  作者是沒有幫他們隱瞞的
[00:07:05.000 --> 00:07:06.000]  譬如亞伯拉罕
[00:07:06.000 --> 00:07:10.000]  曾經要否認自己的太太撒萊
[00:07:10.000 --> 00:07:12.000]  就是他去到埃及的時候
[00:07:12.000 --> 00:07:16.000]  因為怕法老 埃及王
[00:07:16.000 --> 00:07:18.000]  所以就跟太太說
[00:07:18.000 --> 00:07:21.000]  你要當我是你的哥哥
[00:07:21.000 --> 00:07:23.000]  你是我的妹妹
[00:07:23.000 --> 00:07:26.000]  那些外邦的人
[00:07:26.000 --> 00:07:29.000]  就不會因為你的緣故
[00:07:29.000 --> 00:07:30.000]  就遷怒於我
[00:07:30.000 --> 00:07:33.000]  就來到要加害於我
[00:07:33.000 --> 00:07:35.000]  這樣反過來就是
[00:07:35.000 --> 00:07:38.000]  如果這個是一個舅父
[00:07:38.000 --> 00:07:40.000]  不是 應該是舅仔
[00:07:40.000 --> 00:07:42.000]  因為是哥哥
[00:07:42.000 --> 00:07:46.000]  這樣就可以從妹妹的身上
[00:07:46.000 --> 00:07:50.000]  這個婚姻還可以得到很多的財物
[00:07:50.000 --> 00:07:52.000]  果然聖經就是這樣說
[00:07:52.000 --> 00:07:55.000]  這個《創世紀》的十二章
[00:07:55.000 --> 00:07:57.000]  就是這樣說
[00:07:57.000 --> 00:08:00.000]  真的告訴我們有這樣的情況
[00:08:00.000 --> 00:08:02.000]  輾轉還有其他的
[00:08:02.000 --> 00:08:04.000]  去到以撒也是一樣
[00:08:04.000 --> 00:08:07.000]  去到瓦國就更加不用說了
[00:08:07.000 --> 00:08:10.000]  握掌子的名分
[00:08:10.000 --> 00:08:11.000]  握掌子的祝福
[00:08:11.000 --> 00:08:15.000]  還有其他的一些計謀等等
[00:08:15.000 --> 00:08:20.000]  你就看到幾個族的領袖
[00:08:20.000 --> 00:08:21.000]  他們沒錯
[00:08:21.000 --> 00:08:23.000]  最終他們的人生
[00:08:23.000 --> 00:08:25.000]  是得到神給他們的應許
[00:08:25.000 --> 00:08:30.000]  但是他們有他們生命上的很多瑕疵
[00:08:30.000 --> 00:08:32.000]  是神保守住
[00:08:32.000 --> 00:08:34.000]  譬如我們說回以撒
[00:08:34.000 --> 00:08:38.000]  幾乎臨離開世界年老的時候
[00:08:38.000 --> 00:08:41.000]  還是要說將那個掌子的祝福
[00:08:41.000 --> 00:08:44.000]  是要給大兒子耳掃
[00:08:44.000 --> 00:08:48.000]  就是說他對神的旨意
[00:08:48.000 --> 00:08:50.000]  命定的旨意
[00:08:50.000 --> 00:08:54.000]  那種的遺逆是很重要很大的
[00:08:54.000 --> 00:08:58.000]  所謂我們說的陰差陽錯
[00:08:58.000 --> 00:09:02.000]  李百嘉和兒子瓦國
[00:09:02.000 --> 00:09:04.000]  聽到這個消息
[00:09:04.000 --> 00:09:06.000]  就立刻設一個計謀
[00:09:06.000 --> 00:09:09.000]  很快就做了一些野味
[00:09:09.000 --> 00:09:11.000]  就拿進房間給爸爸
[00:09:11.000 --> 00:09:15.000]  然後就用一些羊膏包住自己
[00:09:15.000 --> 00:09:20.000]  又塗到好像耳掃的氣味那樣
[00:09:20.000 --> 00:09:24.000]  讓爸爸在露眼昏花的時候
[00:09:24.000 --> 00:09:27.000]  就是說肉身的眼睛昏花
[00:09:27.000 --> 00:09:30.000]  其實以撒是心靈的眼睛昏花
[00:09:30.000 --> 00:09:32.000]  就是雙倍的昏花
[00:09:32.000 --> 00:09:35.000]  就認不出自己的小兒子
[00:09:35.000 --> 00:09:39.000]  就當他是大兒子這樣去盡量的祝福
[00:09:39.000 --> 00:09:43.000]  那你們知道多嚴重的違反神的命令
[00:09:43.000 --> 00:09:46.000]  命定的將來小兒子
[00:09:46.000 --> 00:09:47.000]  就是瓦國
[00:09:47.000 --> 00:09:51.000]  是要掌管那個產業
[00:09:51.000 --> 00:09:54.000]  還有要核管大的
[00:09:54.000 --> 00:09:56.000]  大的是要服侍小的
[00:09:56.000 --> 00:10:01.000]  那你就看到原來阿伯拉罕、以撒、瓦國
[00:10:01.000 --> 00:10:05.000]  三個都不具備本來的條件
[00:10:05.000 --> 00:10:09.000]  不過是神令到他們的生命改變和成長
[00:10:09.000 --> 00:10:13.000]  由37章一直到50章
[00:10:13.000 --> 00:10:15.000]  我們看的這個人
[00:10:15.000 --> 00:10:17.000]  就真的是一個示範單位
[00:10:17.000 --> 00:10:21.000]  就真的是一個用他的生命
[00:10:21.000 --> 00:10:25.000]  可以使到神的旨意成就
[00:10:25.000 --> 00:10:29.000]  你很難想像在地上有人
[00:10:29.000 --> 00:10:32.000]  你想想除了主耶穌之外
[00:10:32.000 --> 00:10:36.000]  有人近乎好像主耶穌這樣的
[00:10:36.000 --> 00:10:38.000]  對神的旨意的等候
[00:10:38.000 --> 00:10:40.000]  那個的信服
[00:10:40.000 --> 00:10:44.000]  那個願意用他的生命去見證真理
[00:10:44.000 --> 00:10:48.000]  這些有時候讀下去都令我們有點慚愧
[00:10:48.000 --> 00:10:52.000]  我們有沒有具備這樣的屬靈的生命呢
[00:10:52.000 --> 00:10:55.000]  我們開始進入這些經文
[00:10:55.000 --> 00:10:59.000]  有些可能大家以往都有聽聖經
[00:10:59.000 --> 00:11:01.000]  或者崇拜
[00:11:01.000 --> 00:11:05.000]  又或者是查經班、主一學都有聽過
[00:11:05.000 --> 00:11:07.000]  但是現在我們比較有系統
[00:11:07.000 --> 00:11:09.000]  聖經人物的研讀
[00:11:09.000 --> 00:11:11.000]  可能用另一個角度
[00:11:11.000 --> 00:11:14.000]  因為我們一直在說的就是神的應許
[00:11:14.000 --> 00:11:19.000]  不會因為人、不會因為時代、不會因為困難
[00:11:19.000 --> 00:11:22.000]  而難了的
[00:11:22.000 --> 00:11:24.000]  神要賜福給阿伯拉罕
[00:11:24.000 --> 00:11:27.000]  記住十二章的第三節
[00:11:27.000 --> 00:11:31.000]  創世紀是一個很重要的序幕
[00:11:31.000 --> 00:11:36.000]  神要藉著這個家族賜福給萬世的
[00:11:36.000 --> 00:11:38.000]  為你祝福的,為阿伯蘭祝福的
[00:11:38.000 --> 00:11:40.000]  我就要賜福給他
[00:11:40.000 --> 00:11:43.000]  就座你的,必然會蒙就座的
[00:11:43.000 --> 00:11:46.000]  39章開始了
[00:11:46.000 --> 00:11:49.000]  很特別的,因為作者說完38章之後
[00:11:49.000 --> 00:11:52.000]  他完全沒有忘記,馬上回到主題
[00:11:52.000 --> 00:11:56.000]  就是約瑟被賣了到埃及
[00:11:56.000 --> 00:11:57.000]  39章
[00:11:57.000 --> 00:11:59.000]  約瑟被帶下埃及去
[00:11:59.000 --> 00:12:02.000]  有一個埃及人士法老的內臣
[00:12:02.000 --> 00:12:04.000]  護衛長波提弗
[00:12:04.000 --> 00:12:08.000]  從那些帶下他來的二十馬里人手下
[00:12:08.000 --> 00:12:10.000]  買了他去
[00:12:10.000 --> 00:12:14.000]  約瑟住在他主人埃及人的家中
[00:12:14.000 --> 00:12:16.000]  耶和華與他同在
[00:12:16.000 --> 00:12:18.000]  他就百事順利
[00:12:18.000 --> 00:12:22.000]  他主人見耶和華與他同在
[00:12:22.000 --> 00:12:26.000]  又見耶和華使他手裡所辦的盡都順利
[00:12:26.000 --> 00:12:30.000]  約瑟就在主人眼前蒙恩
[00:12:30.000 --> 00:12:35.000]  事後他主人並且主人派他管理家務
[00:12:35.000 --> 00:12:39.000]  把一切所有的都交在他手裡
[00:12:39.000 --> 00:12:43.000]  自從主人派約瑟管理家務
[00:12:43.000 --> 00:12:45.000]  和他一切所有的
[00:12:45.000 --> 00:12:47.000]  耶和華就因約瑟的緣故
[00:12:47.000 --> 00:12:50.000]  賜福與那埃及人的家
[00:12:50.000 --> 00:12:54.000]  凡家裡和田間一切所有的
[00:12:54.000 --> 00:12:57.000]  都蒙耶和華賜福
[00:12:57.000 --> 00:12:59.000]  波提弗將一切所有的
[00:12:59.000 --> 00:13:02.000]  都交在約瑟的手中
[00:13:02.000 --> 00:13:04.000]  除了自己所吃的飯
[00:13:04.000 --> 00:13:07.000]  別的事一概不知
[00:13:07.000 --> 00:13:11.000]  約瑟原來瘦瓦盡美
[00:13:11.000 --> 00:13:14.000]  這樣說是有些下文
[00:13:14.000 --> 00:13:18.000]  首先作者已經很清楚
[00:13:18.000 --> 00:13:20.000]  開始了序幕
[00:13:20.000 --> 00:13:26.000]  就是說約瑟沒有因為自己被哥哥陷害
[00:13:26.000 --> 00:13:30.000]  被賣到遠方來埃及
[00:13:30.000 --> 00:13:37.000]  有沒有阿爺阿伯蘭的故事
[00:13:37.000 --> 00:13:39.000]  成為約瑟小時候成長
[00:13:39.000 --> 00:13:42.000]  這個家族對埃及的同境
[00:13:42.000 --> 00:13:45.000]  或者那些隻言片語
[00:13:45.000 --> 00:13:48.000]  或者有沒有祖宗的遺訓
[00:13:48.000 --> 00:13:50.000]  埃及是怎樣的呢
[00:13:50.000 --> 00:13:53.000]  聖經就沒有詳細再交代
[00:13:53.000 --> 00:13:55.000]  但是無論如何就是
[00:13:55.000 --> 00:13:59.000]  約瑟現在被那些經商的客女
[00:13:59.000 --> 00:14:03.000]  二十萬里人賣了去埃及
[00:14:03.000 --> 00:14:05.000]  就是說沒什麼機會
[00:14:05.000 --> 00:14:08.000]  可以回到自己的父家
[00:14:08.000 --> 00:14:12.000]  這個時候約瑟要多久
[00:14:12.000 --> 00:14:17.000]  在波提佛的地方尋潛
[00:14:17.000 --> 00:14:19.000]  來等待呢
[00:14:19.000 --> 00:14:21.000]  聖經沒有交代
[00:14:21.000 --> 00:14:25.000]  不過稍後去到四十一章
[00:14:25.000 --> 00:14:30.000]  就有講到約瑟的呼求
[00:14:30.000 --> 00:14:35.000]  但是這裡聖經只是特別正面地說
[00:14:35.000 --> 00:14:41.000]  就是神陪伴著約瑟到埃及
[00:14:41.000 --> 00:14:44.000]  這個就很值得我們去思想
[00:14:44.000 --> 00:14:47.000]  一直我們在說的就是
[00:14:47.000 --> 00:14:52.000]  阿伯拉罕他們的故鄉
[00:14:52.000 --> 00:14:54.000]  不再是吾爾
[00:14:54.000 --> 00:14:56.000]  不再是巴達阿蘭
[00:14:56.000 --> 00:14:57.000]  在哪裡呢
[00:14:57.000 --> 00:15:01.000]  摩利象樹或者是別士巴等等
[00:15:01.000 --> 00:15:02.000]  或者是伯特利
[00:15:02.000 --> 00:15:05.000]  不再是吾爾了
[00:15:05.000 --> 00:15:09.000]  真正的家鄉就是迦南地了
[00:15:09.000 --> 00:15:12.000]  所以對約瑟來說
[00:15:12.000 --> 00:15:15.000]  離開了自己的家鄉
[00:15:15.000 --> 00:15:17.000]  離開了自己的父家
[00:15:17.000 --> 00:15:20.000]  會不會神都不和他同在呢
[00:15:20.000 --> 00:15:22.000]  他會不會思前想後
[00:15:22.000 --> 00:15:26.000]  就是自己遷怒了自己的哥哥
[00:15:26.000 --> 00:15:30.000]  自己都可能有一些事情做得不好
[00:15:30.000 --> 00:15:33.000]  我們不是太知道他的內心世界
[00:15:33.000 --> 00:15:36.000]  不過作者就很快告訴我們
[00:15:36.000 --> 00:15:40.000]  而且這個就是約瑟人生的一個很重要的主題
[00:15:40.000 --> 00:15:44.000]  他去到哪裡都有神的同在
[00:15:44.000 --> 00:15:47.000]  他講的做的每一樣東西
[00:15:47.000 --> 00:15:50.000]  稍後四十一章也有講
[00:15:50.000 --> 00:15:53.000]  都有神給他的指示
[00:15:53.000 --> 00:15:56.000]  他有那種智慧聰明
[00:15:56.000 --> 00:16:00.000]  讓波提弗讓埃及的法老
[00:16:00.000 --> 00:16:05.000]  都見到耶和華與約瑟同在
[00:16:05.000 --> 00:16:10.000]  你就會看到這件事都挺值得我們去思想的
[00:16:10.000 --> 00:16:14.000]  就是說作者想告訴我們
[00:16:14.000 --> 00:16:17.000]  現在第四代的約瑟
[00:16:17.000 --> 00:16:21.000]  本來到底他是不是那個繼承人我們還不知道
[00:16:21.000 --> 00:16:24.000]  因為要去到四十九章就揭露出來
[00:16:24.000 --> 00:16:28.000]  但是我們都感覺到約瑟他那個為人
[00:16:28.000 --> 00:16:29.000]  他那個品格
[00:16:29.000 --> 00:16:31.000]  他那個靈性
[00:16:31.000 --> 00:16:33.000]  似乎應該是第四代的接任人
[00:16:33.000 --> 00:16:36.000]  因為又是雅各所最愛
[00:16:36.000 --> 00:16:39.000]  但是我們又見到一樣東西
[00:16:39.000 --> 00:16:45.000]  就是第二第三第四節已經告訴我們
[00:16:45.000 --> 00:16:53.000]  約瑟在這個被賣為奴隸的波提弗的家
[00:16:53.000 --> 00:16:57.000]  他所做的事情百事順利
[00:16:57.000 --> 00:17:03.000]  甚至乎連他的主人都見到耶和華與他同在
[00:17:03.000 --> 00:17:07.000]  更加見到他所辦的事情盡都順利
[00:17:07.000 --> 00:17:13.000]  所以約瑟得到主人的信任
[00:17:13.000 --> 00:17:16.000]  在主人的眼前蒙恩
[00:17:16.000 --> 00:17:21.000]  以至主人對他信任十足
[00:17:21.000 --> 00:17:25.000]  將一切的事情都派他去管理
[00:17:25.000 --> 00:17:30.000]  一個奴隸管理自己主人的家裡的一切
[00:17:30.000 --> 00:17:34.000]  這個主人還是一個官
[00:17:34.000 --> 00:17:36.000]  內臣護衛長
[00:17:36.000 --> 00:17:38.000]  是法老的內臣
[00:17:38.000 --> 00:17:41.000]  即是說大內的一個總管
[00:17:41.000 --> 00:17:43.000]  甚至乎一個武官
[00:17:43.000 --> 00:17:45.000]  一個護衛長
[00:17:45.000 --> 00:17:48.000]  一個security的一個leader
[00:17:48.000 --> 00:17:54.000]  即是說很重要的一個官階
[00:17:54.000 --> 00:17:58.000]  但是約瑟可以得到他的信任
[00:17:58.000 --> 00:18:00.000]  用了多久時間呢
[00:18:00.000 --> 00:18:03.000]  一個星期一個月沒有交代
[00:18:03.000 --> 00:18:09.000]  意味著對他的認識要多久時間
[00:18:09.000 --> 00:18:12.000]  什麼原因是他每天早上六點起床靈修
[00:18:12.000 --> 00:18:15.000]  祈禱向著耶路撒冷祈禱
[00:18:15.000 --> 00:18:17.000]  還是怎樣呢
[00:18:17.000 --> 00:18:19.000]  聖經又沒有交代
[00:18:19.000 --> 00:18:21.000]  好像覺得你應該知道了
[00:18:21.000 --> 00:18:25.000]  大家讀者應該會領會的了
[00:18:25.000 --> 00:18:28.000]  連波提弗一個武官
[00:18:28.000 --> 00:18:31.000]  都見到神和他同在
[00:18:31.000 --> 00:18:33.000]  你們猶太人的神
[00:18:33.000 --> 00:18:34.000]  希伯來人的神
[00:18:34.000 --> 00:18:37.000]  那時候沒有猶太這個身份名的
[00:18:37.000 --> 00:18:38.000]  希伯來就有
[00:18:38.000 --> 00:18:40.000]  希伯來人和他同在
[00:18:40.000 --> 00:18:42.000]  神和他同在
[00:18:42.000 --> 00:18:45.000]  希伯來人的神和約瑟同在
[00:18:45.000 --> 00:18:49.000]  給我們真是有一個很大的反思
[00:18:49.000 --> 00:18:53.000]  就是第四代的約瑟
[00:18:53.000 --> 00:19:00.000]  其實爸爸是三個父輩裏面
[00:19:00.000 --> 00:19:04.000]  阿伯拉罕 以撒 瓦國
[00:19:04.000 --> 00:19:07.000]  即是約瑟的爸爸瓦國
[00:19:07.000 --> 00:19:09.000]  其實是最不靈性的
[00:19:09.000 --> 00:19:11.000]  是最詭詐的一個
[00:19:11.000 --> 00:19:14.000]  誰知一個這麼不靈性的爸爸
[00:19:14.000 --> 00:19:17.000]  生了一個這麼好靈性的兒子
[00:19:17.000 --> 00:19:20.000]  這麼循規蹈矩 這麼乖
[00:19:20.000 --> 00:19:22.000]  這麼信服神
[00:19:22.000 --> 00:19:26.000]  現在都不明不白地被賣去埃及
[00:19:26.000 --> 00:19:30.000]  現在面對的就是一個陌生之地
[00:19:30.000 --> 00:19:32.000]  要成為一個奴隸
[00:19:32.000 --> 00:19:35.000]  你的心靈怎樣去
[00:19:35.000 --> 00:19:45.000]  將自己放下身段
[00:19:45.000 --> 00:19:50.000]  要處一個卑賤
[00:19:50.000 --> 00:19:53.000]  要富貴 要有好的身份
[00:19:53.000 --> 00:19:55.000]  要有很多人尊重你
[00:19:55.000 --> 00:19:58.000]  個個都想得到
[00:19:58.000 --> 00:20:00.000]  千方百計想得到
[00:20:00.000 --> 00:20:02.000]  但要你處卑賤
[00:20:02.000 --> 00:20:05.000]  無緣無故要你卑賤
[00:20:05.000 --> 00:20:08.000]  你想不到原因要你卑賤
[00:20:08.000 --> 00:20:10.000]  很多人就不想
[00:20:10.000 --> 00:20:13.000]  甚至乎就會有很多抗拒
[00:20:13.000 --> 00:20:17.000]  如果這個是神要你卑賤
[00:20:17.000 --> 00:20:20.000]  我們就很少人會這樣想
[00:20:20.000 --> 00:20:23.000]  通常我們想就是人家令我們卑賤
[00:20:23.000 --> 00:20:25.000]  令到我們落面
[00:20:25.000 --> 00:20:27.000]  但我們有沒有想過就是
[00:20:27.000 --> 00:20:29.000]  神可能在我們的生命裏面
[00:20:29.000 --> 00:20:32.000]  要我們學習降卑
[00:20:32.000 --> 00:20:35.000]  要我們學習一些逆境
[00:20:35.000 --> 00:20:38.000]  要你一段很長的時間
[00:20:38.000 --> 00:20:39.000]  十三年
[00:20:39.000 --> 00:20:43.000]  若失被賣為奴隸
[00:20:43.000 --> 00:20:46.000]  去到他成為全埃及的宰相
[00:20:46.000 --> 00:20:48.000]  十三年
[00:20:48.000 --> 00:20:51.000]  你就可以想像得到
[00:20:51.000 --> 00:20:53.000]  而且是沒有劇本的
[00:20:53.000 --> 00:20:56.000]  不是現在拍那套舞台劇
[00:20:56.000 --> 00:20:58.000]  現在大家讀熟劇本
[00:20:58.000 --> 00:20:59.000]  現在開始了
[00:20:59.000 --> 00:21:00.000]  不准看了
[00:21:00.000 --> 00:21:02.000]  沒有劇本的
[00:21:02.000 --> 00:21:04.000]  也不能重錄的
[00:21:04.000 --> 00:21:06.000]  他根本就是每分每秒
[00:21:06.000 --> 00:21:10.000]  面對的是他不知道的下一分鐘
[00:21:10.000 --> 00:21:13.000]  我們讀者當然知道
[00:21:13.000 --> 00:21:14.000]  你可想而知
[00:21:14.000 --> 00:21:18.000]  若失就在這些情況下
[00:21:18.000 --> 00:21:22.000]  神一直來試煉他
[00:21:22.000 --> 00:21:24.000]  但是很明顯就是
[00:21:24.000 --> 00:21:26.000]  神和他同在
[00:21:26.000 --> 00:21:29.000]  讓他能夠在這些困局
[00:21:29.000 --> 00:21:31.000]  在這些逆境裏面
[00:21:31.000 --> 00:21:36.000]  他繼續使用他這個身份去榮耀神
[00:21:36.000 --> 00:21:41.000]  所以波提佛看到神和年輕人同在
[00:21:41.000 --> 00:21:45.000]  以致將一切的東西都交付給他
[00:21:45.000 --> 00:21:47.000]  信任他
[00:21:47.000 --> 00:21:51.000]  這是若失這段時間的故事
[00:21:51.000 --> 00:21:53.000]  首先就是
[00:21:53.000 --> 00:21:57.000]  哥哥對你這樣的迫害
[00:21:57.000 --> 00:22:00.000]  爸爸蒙在鼓裏
[00:22:00.000 --> 00:22:03.000]  你連見爸爸最後一面的機會都沒有
[00:22:03.000 --> 00:22:06.000]  無怨無顧
[00:22:06.000 --> 00:22:10.000]  本來就去到多丹
[00:22:10.000 --> 00:22:14.000]  去告訴兄弟們
[00:22:14.000 --> 00:22:16.000]  但是兄弟們看到
[00:22:16.000 --> 00:22:18.000]  就遠遠的要設計謀
