
[00:00:00.000 --> 00:00:08.000]  今天是我第二次和大家分享創世記裡的雅各的訊息
[00:07:52.000 --> 00:07:54.000]  我們當時不推敲雅各有多大
[00:07:54.000 --> 00:07:56.000]  但我們記得上次說的時候
[00:07:56.000 --> 00:08:00.000]  雅各住在帳棚之中很安靜
[00:08:00.000 --> 00:08:02.000]  媽媽幫他安排了一切
[00:08:02.000 --> 00:08:04.000]  帶他去世世
[00:08:04.000 --> 00:08:06.000]  他沒有辦法拿到長子的祝福
[00:08:06.000 --> 00:08:07.000]  沒辦法的
[00:08:07.000 --> 00:08:09.000]  但上帝又說大的服侍小
[00:08:09.000 --> 00:08:11.000]  怎麼發生呢
[00:08:11.000 --> 00:08:13.000]  是一件很淑齡的事件發生
[00:08:13.000 --> 00:08:15.000]  還是一件很熟悉的過程發生呢
[00:08:15.000 --> 00:08:18.000]  其實兩樣都是
[00:08:18.000 --> 00:08:20.000]  大家知道
[00:08:20.000 --> 00:08:21.000]  我不跟大家讀了
[00:08:21.000 --> 00:08:23.000]  如果回到二十七章的時候
[00:08:23.000 --> 00:08:24.000]  有兩個很重要
[00:08:24.000 --> 00:08:27.000]  媽媽最後和兒子獻祭
[00:08:27.000 --> 00:08:33.000]  當時就是耳掃臨老臨死的時候
[00:08:33.000 --> 00:08:36.000]  耳索要為耳掃祝福
[00:08:36.000 --> 00:08:38.000]  媽媽聽到
[00:08:38.000 --> 00:08:40.000]  接著二十七章第八節回去慢慢看
[00:08:40.000 --> 00:08:42.000]  我讀回新劇本
[00:08:42.000 --> 00:08:43.000]  你爸爸偷聽到
[00:08:43.000 --> 00:08:45.000]  然後就和雅各說
[00:08:45.000 --> 00:08:47.000]  現在你要聽我的話
[00:08:47.000 --> 00:08:51.000]  照著我對你的吩咐去做就行了
[00:08:51.000 --> 00:08:55.000]  你只要拿兩隻羊出來煮一鍋烤全羊
[00:08:55.000 --> 00:08:57.000]  送給耳掃成食之後
[00:08:57.000 --> 00:08:59.000]  就拿到長子的名分
[00:08:59.000 --> 00:09:00.000]  這是第一個計謀
[00:09:00.000 --> 00:09:03.000]  第一個他為雅各的計謀
[00:09:03.000 --> 00:09:06.000]  第二個就是當耳掃知道的時候
[00:09:06.000 --> 00:09:08.000]  很生氣
[00:09:08.000 --> 00:09:10.000]  要殺雅各
[00:09:10.000 --> 00:09:12.000]  就去到二十七章尾
[00:09:12.000 --> 00:09:14.000]  去到二十七章第四十二節
[00:09:14.000 --> 00:09:17.000]  李伯家再施行一些他的計謀
[00:09:17.000 --> 00:09:19.000]  在雅各身上
[00:09:19.000 --> 00:09:20.000]  他哥哥真的追殺你了
[00:09:20.000 --> 00:09:22.000]  二十七章四十二節
[00:09:22.000 --> 00:09:24.000]  快點起來逃走
[00:09:24.000 --> 00:09:28.000]  去到哈蘭李寇甫我哥哥拉班那裡
[00:09:28.000 --> 00:09:30.000]  住一些日子
[00:09:30.000 --> 00:09:32.000]  等你哥哥的怒氣消退了
[00:09:32.000 --> 00:09:36.000]  等他忘記了你在他身上做的事
[00:09:36.000 --> 00:09:40.000]  我就派人來接你回來
[00:09:40.000 --> 00:09:43.000]  媽媽就混在一起時
[00:09:43.000 --> 00:09:46.000]  再遇到什麼難題又再幫他想辦法
[00:09:46.000 --> 00:09:49.000]  結果就進入了第二十八章
[00:09:49.000 --> 00:09:50.000]  我不知道你想想你是雅各
[00:09:50.000 --> 00:09:53.000]  你是什麼心情
[00:09:53.000 --> 00:09:54.000]  第一個計謀的時候
[00:09:54.000 --> 00:09:55.000]  他已經很害怕
[00:09:55.000 --> 00:09:56.000]  媽媽行不行
[00:09:56.000 --> 00:09:58.000]  發現了不就很嚴重給爸爸
[00:09:58.000 --> 00:10:01.000]  我又沒有哥哥的毛
[00:10:01.000 --> 00:10:02.000]  味道又不同
[00:10:02.000 --> 00:10:03.000]  只拿一隻羊給他吃
[00:10:03.000 --> 00:10:04.000]  行不行
[00:10:04.000 --> 00:10:06.000]  是不是可以欺騙到他
[00:10:06.000 --> 00:10:07.000]  第二個就更厲害
[00:10:07.000 --> 00:10:09.000]  你上路吧你走吧
[00:10:09.000 --> 00:10:12.000]  你去我哥哥那裡投靠我哥哥
[00:10:12.000 --> 00:10:14.000]  等你哥哥的怒氣消散了
[00:10:14.000 --> 00:10:15.000]  之後忘記了
[00:10:15.000 --> 00:10:17.000]  他大情大性的
[00:10:17.000 --> 00:10:18.000]  他之後會忘記了
[00:10:18.000 --> 00:10:21.000]  我就拖你回來
[00:10:21.000 --> 00:10:25.000]  雅各要上一條離家出走
[00:10:25.000 --> 00:10:27.000]  一條不知道的路
[00:10:27.000 --> 00:10:29.000]  他去大八章記載的時候
[00:10:29.000 --> 00:10:31.000]  一至九節
[00:10:31.000 --> 00:10:32.000]  循例
[00:10:32.000 --> 00:10:36.000]  爸爸都要向這位離開父家的兒子
[00:10:36.000 --> 00:10:39.000]  做一個最後的祝福和祝願
[00:10:39.000 --> 00:10:42.000]  我不知道他聽的時候
[00:10:42.000 --> 00:10:43.000]  聽得多深入
[00:10:43.000 --> 00:10:46.000]  除了叫他不要娶家男的女子之外
[00:10:46.000 --> 00:10:48.000]  他應該聽得很入耳
[00:10:48.000 --> 00:10:50.000]  但跟著告訴他
[00:10:50.000 --> 00:10:53.000]  上帝對他父親阿伯拉罕
[00:10:53.000 --> 00:10:55.000]  對他以撒的祝福
[00:10:55.000 --> 00:10:57.000]  特別是二十八章裡面的
[00:10:57.000 --> 00:10:58.000]  譬如第三節
[00:10:58.000 --> 00:10:59.000]  這是新漢語的本
[00:10:59.000 --> 00:11:01.000]  願全能的神祝福你
[00:11:01.000 --> 00:11:04.000]  使你繁衍增多成為萬民的集會
[00:11:04.000 --> 00:11:07.000]  願神把阿伯拉罕的福分賜給你
[00:11:07.000 --> 00:11:10.000]  賜給你一個一起的後裔
[00:11:10.000 --> 00:11:13.000]  讓你得著你所寄居的地為業
[00:11:13.000 --> 00:11:15.000]  此是神給阿伯拉罕的那地
[00:11:15.000 --> 00:11:17.000]  一個關於應祂之地
[00:11:17.000 --> 00:11:22.000]  一個關於祂好像海沙一樣多的後裔
[00:11:22.000 --> 00:11:25.000]  我想阿各當時聽不聽得明白
[00:11:25.000 --> 00:11:28.000]  阿各究竟聽到父親講這番話
[00:11:28.000 --> 00:11:30.000]  他記得些什麼呢
[00:11:30.000 --> 00:11:32.000]  他面對自己前路茫茫然
[00:11:32.000 --> 00:11:34.000]  跟著母親發你走
[00:11:34.000 --> 00:11:36.000]  突然你去外國讀書
[00:11:36.000 --> 00:11:38.000]  你去一個不知道去什麼地方
[00:11:38.000 --> 00:11:40.000]  投靠哪個親戚
[00:11:40.000 --> 00:11:42.000]  今天可能就沒那麼害怕
[00:11:42.000 --> 00:11:45.000]  我們資訊科技那些東西
[00:11:45.000 --> 00:11:47.000]  已經串連了人
[00:11:47.000 --> 00:11:49.000]  WhatsApp都接到他
[00:11:49.000 --> 00:11:50.000]  以前幾十年前
[00:11:50.000 --> 00:11:52.000]  要打電報的時代
[00:11:52.000 --> 00:11:54.000]  都是相當艱難
[00:11:54.000 --> 00:11:57.000]  心情忐忑不安那件事
[00:11:57.000 --> 00:12:00.000]  你很難想像一個年輕人要這樣上路
[00:12:00.000 --> 00:12:01.000]  你講這麼大的事情
[00:12:01.000 --> 00:12:03.000]  講這麼偉大的事
[00:12:03.000 --> 00:12:06.000]  他當時如何承載得起呢
[00:12:06.000 --> 00:12:07.000]  這個我自己讀的時候
[00:12:07.000 --> 00:12:09.000]  我覺得他聽不進去
[00:12:09.000 --> 00:12:11.000]  他自己記得可能一些很近身
[00:12:11.000 --> 00:12:13.000]  很實際的事
[00:12:13.000 --> 00:12:17.000]  開始了阿各上路的旅程
[00:12:17.000 --> 00:12:19.000]  耳掃那段我們不看了
[00:12:19.000 --> 00:12:21.000]  慢慢回來你可以再看原來
[00:12:21.000 --> 00:12:22.000]  耳掃都聽到爸爸講話的時候
[00:12:22.000 --> 00:12:26.000]  他自己都作一些相應的回應
[00:12:26.000 --> 00:12:29.000]  第28章第10節到第17節的時候
[00:12:29.000 --> 00:12:31.000]  我大概分為三個段落
[00:12:31.000 --> 00:12:35.000]  第一個就是阿各離家第一天的旅程
[00:12:35.000 --> 00:12:38.000]  第二個就是12至15節
[00:12:38.000 --> 00:12:42.000]  耶律要在夢中向阿各顯現
[00:12:42.000 --> 00:12:46.000]  然後阿各在夢中驚醒
[00:12:46.000 --> 00:12:48.000]  大家要留心
[00:12:48.000 --> 00:12:52.000]  大概28章12至15節
[00:12:52.000 --> 00:12:58.000]  是上帝第一次和阿各相遇
[00:12:58.000 --> 00:13:00.000]  如果按經文記載應該是
[00:13:00.000 --> 00:13:02.000]  之前沒有講過他有祈禱
[00:13:02.000 --> 00:13:03.000]  他沒有祈禱
[00:13:03.000 --> 00:13:04.000]  沒有靈修
[00:13:04.000 --> 00:13:06.000]  是上帝親自和他相遇
[00:13:06.000 --> 00:13:10.000]  我們可以再仔細些看看這裡
[00:13:10.000 --> 00:13:13.000]  這個沒有
[00:13:13.000 --> 00:13:14.000]  不好意思這個圖很小
[00:13:14.000 --> 00:13:17.000]  因為當時他們
[00:13:17.000 --> 00:13:22.000]  他要由一個
[00:13:22.000 --> 00:13:24.000]  這邊
[00:13:24.000 --> 00:13:31.000]  由迦南地開始上落
[00:13:31.000 --> 00:13:33.000]  去到哈蘭來到這裡
[00:13:33.000 --> 00:13:35.000]  跨過了敘利亞 跨過了沙漠
[00:13:35.000 --> 00:13:38.000]  你可以想像他當時要走幾天的路程
[00:13:38.000 --> 00:13:39.000]  放大圖就是這裡
[00:13:39.000 --> 00:13:41.000]  其實如果當時他的位置
[00:13:41.000 --> 00:13:43.000]  大概由他的父家
[00:13:43.000 --> 00:13:45.000]  他由這個別士巴
[00:13:45.000 --> 00:13:47.000]  在南部死開隔離一點
[00:13:47.000 --> 00:13:49.000]  然後去到伯特利就順利到這裡
[00:13:49.000 --> 00:13:51.000]  所以他走了一點路程
[00:13:51.000 --> 00:13:53.000]  還沒有離開所謂的迦南
[00:13:53.000 --> 00:13:58.000]  約旦河以西這個地方
[00:13:58.000 --> 00:14:01.000]  所以當他離開別士巴的時候
[00:14:01.000 --> 00:14:05.000]  就正式要上高速公路
[00:14:05.000 --> 00:14:07.000]  其實你要開始踏進
[00:14:07.000 --> 00:14:08.000]  沒有人再顧到你
[00:14:08.000 --> 00:14:10.000]  就要離開真真正正
[00:14:10.000 --> 00:14:12.000]  他們父家的地方
[00:14:12.000 --> 00:14:13.000]  就是那個說法
[00:14:13.000 --> 00:14:17.000]  離開別士巴要去到那個地方
[00:14:17.000 --> 00:14:19.000]  去到一個他自己沒有去過
[00:14:19.000 --> 00:14:21.000]  哈蘭已經是兩河流域之間
[00:14:21.000 --> 00:14:23.000]  加勒底的地方
[00:14:23.000 --> 00:14:24.000]  一條加勒底河
[00:14:24.000 --> 00:14:26.000]  一條底加利斯河之間
[00:14:26.000 --> 00:14:30.000]  去到巴比倫一帶的領域當中
[00:14:30.000 --> 00:14:34.000]  當時亞哥什麼心情呢
[00:14:34.000 --> 00:14:36.000]  亞哥第一次離開父母
[00:14:36.000 --> 00:14:37.000]  特別是母親
[00:14:37.000 --> 00:14:40.000]  母親一直在他身邊
[00:14:40.000 --> 00:14:42.000]  很緊密的關係
[00:14:42.000 --> 00:14:44.000]  很多事情都是聽母親的話
[00:14:44.000 --> 00:14:46.000]  他要離開父母
[00:14:46.000 --> 00:14:48.000]  走人生的路
[00:14:48.000 --> 00:14:49.000]  我就問他一個問題
[00:14:49.000 --> 00:14:51.000]  他感到恐懼嗎
[00:14:51.000 --> 00:14:58.000]  他明不明白剛剛父親和他的祝願呢
[00:14:58.000 --> 00:15:00.000]  最主要當然是跟著這兩個問題
[00:15:00.000 --> 00:15:01.000]  他認識耶和華
[00:15:01.000 --> 00:15:03.000]  認識上帝是多少呢
[00:15:03.000 --> 00:15:06.000]  是由父親母親口中所說的上帝
[00:15:06.000 --> 00:15:11.000]  還是他自己親身經歷的上帝呢
[00:15:11.000 --> 00:15:13.000]  他對自己前面的路程
[00:15:13.000 --> 00:15:15.000]  多有把握呢
[00:15:15.000 --> 00:15:16.000]  我問他
[00:15:16.000 --> 00:15:19.000]  亞哥一向都是很有把握的人
[00:15:19.000 --> 00:15:22.000]  你細心讀
[00:15:22.000 --> 00:15:25.000]  我也說過
[00:15:25.000 --> 00:15:27.000]  第一次用紅湯來騙
[00:15:27.000 --> 00:15:30.000]  耳掃也不是他計謀成功的事
[00:15:30.000 --> 00:15:33.000]  是耳掃自己疲累不堪的時候
[00:15:33.000 --> 00:15:34.000]  貪戀世俗
[00:15:34.000 --> 00:15:36.000]  如果用希伯來書這樣說的時候
[00:15:36.000 --> 00:15:38.000]  就中定了這個圈套
[00:15:38.000 --> 00:15:40.000]  不是他自己能夠計劃到
[00:15:40.000 --> 00:15:42.000]  耳掃對他的回應
[00:15:42.000 --> 00:15:45.000]  他對自己前路有多有把握呢
[00:15:45.000 --> 00:15:48.000]  雖然他知道他要在找機會
[00:15:48.000 --> 00:15:53.000]  他要在抓一些時機
[00:15:53.000 --> 00:15:55.000]  他要表達自己
[00:15:55.000 --> 00:15:57.000]  他要爭取自己擁有的東西
[00:15:57.000 --> 00:15:59.000]  這是亞哥的性格
[00:15:59.000 --> 00:16:01.000]  但未必是很有把握的
[00:16:01.000 --> 00:16:03.000]  特別是接下來這個X Project
[00:16:03.000 --> 00:16:06.000]  完全是一個他未名狀
[00:16:06.000 --> 00:16:09.000]  連他最緊密的資源網
[00:16:09.000 --> 00:16:11.000]  他媽媽 爸爸 父家
[00:16:11.000 --> 00:16:13.000]  全部都不在他手中
[00:16:13.000 --> 00:16:16.000]  他要獨自去上路
[00:16:16.000 --> 00:16:23.000]  他要獨自去面對自己生活的世界
[00:16:23.000 --> 00:16:25.000]  特別是剛才說到
[00:16:25.000 --> 00:16:26.000]  第十節 十一節
[00:16:26.000 --> 00:16:27.000]  到了一個地方
[00:16:27.000 --> 00:16:29.000]  當時還未叫做巴特里
[00:16:29.000 --> 00:16:30.000]  日落的時候
[00:16:30.000 --> 00:16:32.000]  通常你知道當時的人
[00:16:32.000 --> 00:16:34.000]  過夜不會再上路
[00:16:34.000 --> 00:16:36.000]  因為其實是很危險的事情
[00:16:36.000 --> 00:16:37.000]  但說到
[00:16:37.000 --> 00:16:40.000]  我讀的時候覺得好像很輕裝上陣
[00:16:40.000 --> 00:16:42.000]  他又沒有搭過帳幕
[00:16:42.000 --> 00:16:43.000]  又說住女店
[00:16:43.000 --> 00:16:44.000]  不是這樣的
[00:16:44.000 --> 00:16:45.000]  是不是
[00:16:45.000 --> 00:16:46.000]  站在那地方
[00:16:46.000 --> 00:16:48.000]  一塊石頭
[00:16:48.000 --> 00:16:50.000]  就放在後面
[00:16:50.000 --> 00:16:51.000]  後腦枕上
[00:16:51.000 --> 00:16:52.000]  就睡覺
[00:16:52.000 --> 00:16:54.000]  看著天空就這樣睡覺
[00:16:54.000 --> 00:16:56.000]  可能是這樣
[00:16:56.000 --> 00:16:58.000]  他有多少帶了的東西
[00:16:58.000 --> 00:16:59.000]  伴隨著他
[00:16:59.000 --> 00:17:02.000]  成為他的資源上路呢
[00:17:02.000 --> 00:17:04.000]  其實我想是很匆忙
[00:17:04.000 --> 00:17:07.000]  一個背著背囊就上路
[00:17:07.000 --> 00:17:09.000]  是這樣的過程
[00:17:09.000 --> 00:17:12.000]  一個年輕人
[00:17:12.000 --> 00:17:15.000]  放下所有自己擁有的東西
[00:17:15.000 --> 00:17:17.000]  走一條這樣的路
[00:17:17.000 --> 00:17:20.000]  可以怎樣掌握呢
[00:17:20.000 --> 00:17:22.000]  可以怎樣把握呢
[00:17:22.000 --> 00:17:25.000]  他怎樣看上帝在生命的心意呢
[00:17:25.000 --> 00:17:27.000]  我不知道他有沒有想過這件事
[00:17:27.000 --> 00:17:30.000]  但聖經記載的就是
[00:17:30.000 --> 00:17:32.000]  其實阿哥很特別的
[00:17:32.000 --> 00:17:35.000]  有幾次都在夢中遇到上帝
[00:17:35.000 --> 00:17:36.000]  就在當中
[00:17:36.000 --> 00:17:38.000]  這個晚上
[00:17:38.000 --> 00:17:40.000]  他在睡覺之中
[00:17:40.000 --> 00:17:43.000]  上帝在夢中和他顯現
[00:17:43.000 --> 00:17:45.000]  就是第二點
[00:17:45.000 --> 00:17:49.000]  上主在夢中親自向阿哥顯現
