
[00:00:00.000 --> 00:00:02.000]  各位大兄姐妹,早安
[00:05:55.920 --> 00:05:58.320]  想到的 不會忘記
[00:05:58.320 --> 00:06:00.720]  這樣就很大件事了
[00:06:00.720 --> 00:06:05.920]  就有很多婚姻的問題的開始
[00:06:05.920 --> 00:06:08.120]  好的事完全忘記了
[00:06:08.120 --> 00:06:10.920]  不好的事就念念不忘
[00:06:10.920 --> 00:06:12.920]  記得很深入
[00:06:12.920 --> 00:06:16.920]  就變成人與人之間的關係
[00:06:16.920 --> 00:06:18.920]  就開始慢慢地
[00:06:18.920 --> 00:06:22.920]  被這些不忘記而蠶食
[00:06:22.920 --> 00:06:26.120]  大衛對頌物主
[00:06:26.120 --> 00:06:30.320]  一切的因為 不忘記
[00:06:30.320 --> 00:06:36.120]  從心裏面要稱頌這位的主
[00:06:36.120 --> 00:06:38.720]  不是外表的
[00:06:38.720 --> 00:06:45.320]  他們有很多每年的朝聖的節日
[00:06:45.320 --> 00:06:48.320]  如月節 五旬節 駐彭節
[00:06:48.320 --> 00:06:51.720]  很多都是外在的獻祭等等
[00:06:51.720 --> 00:06:56.520]  但是大衛很想跟自己說
[00:06:56.520 --> 00:06:58.320]  心靈裏面
[00:06:58.320 --> 00:07:00.320]  我的心靈裏面
[00:07:00.320 --> 00:07:05.320]  要來到不要忘記神一切的因為
[00:07:05.320 --> 00:07:09.120]  要數 要數算
[00:07:09.120 --> 00:07:12.120]  這個會不會是我們信了主久了
[00:07:12.120 --> 00:07:14.120]  我們忘記了
[00:07:14.120 --> 00:07:19.720]  忘記在感謝和稱頌神這個課題上
[00:07:19.720 --> 00:07:23.520]  是不是一個對立性的罪惡呢
[00:07:23.520 --> 00:07:25.520]  忘記
[00:07:25.520 --> 00:07:27.920]  很容易忘記
[00:07:27.920 --> 00:07:32.320]  很容易神的各樣恩典我們忘記
[00:07:32.320 --> 00:07:36.920]  或者我們沒有認真地去記住
[00:07:36.920 --> 00:07:40.320]  以致看為平常
[00:07:40.320 --> 00:07:42.120]  甚至慢慢就變成
[00:07:42.120 --> 00:07:46.120]  好像是應該 應份
[00:07:46.120 --> 00:07:48.520]  有這個心態就會出現了
[00:07:48.520 --> 00:07:51.920]  一種可能很多的埋怨
[00:07:51.920 --> 00:07:53.920]  對神尚且是這樣的時候
[00:07:53.920 --> 00:07:58.520]  對人就一定會不忘記是他的錯
[00:07:58.520 --> 00:08:05.520]  忘記的是他的人類的共通的一個很大的困難
[00:08:05.520 --> 00:08:07.920]  我們要一起學習
[00:08:07.920 --> 00:08:10.520]  有一位教授已經離開世界了
[00:08:10.520 --> 00:08:13.120]  因為他患了一個很特殊的癌症
[00:08:13.120 --> 00:08:16.120]  這個蘭迪 波許
[00:08:16.120 --> 00:08:18.920]  在美國的一個很出名的大學教授
[00:08:18.920 --> 00:08:21.320]  他有一個中心
[00:08:21.320 --> 00:08:24.120]  一個娛樂科技的中心
[00:08:24.120 --> 00:08:25.920]  是一些很高的科技
[00:08:25.920 --> 00:08:29.320]  是給一些迪士尼和他合作的
[00:08:29.320 --> 00:08:30.920]  有一次他很深刻
[00:08:30.920 --> 00:08:31.920]  有一個學生
[00:08:31.920 --> 00:08:33.520]  一個女學生
[00:08:33.520 --> 00:08:35.920]  很想入這個學系
[00:08:35.920 --> 00:08:37.920]  但是看他的成績
[00:08:37.920 --> 00:08:40.920]  是不夠資格入這個學系的
[00:08:40.920 --> 00:08:46.120]  所以最終教授他們輪選的時候
[00:08:46.120 --> 00:08:48.320]  就將他的申請表
[00:08:48.320 --> 00:08:55.320]  都放在一個落選的名單裡面了
[00:08:55.320 --> 00:08:58.320]  如是者這個教授
[00:08:58.320 --> 00:09:00.520]  見過這個女孩
[00:09:00.520 --> 00:09:03.720]  覺得好像心血來潮
[00:09:03.720 --> 00:09:06.720]  想再看看他的文件
[00:09:06.720 --> 00:09:13.720]  整疊的文件夾著一封的感謝卡
[00:09:13.720 --> 00:09:15.120]  就覺得很奇怪
[00:09:15.120 --> 00:09:17.120]  那就看一下吧
[00:09:17.120 --> 00:09:18.920]  那張感謝卡是多謝
[00:09:18.920 --> 00:09:21.120]  不是他們兩位教授
[00:09:21.120 --> 00:09:23.720]  是多謝一個很低級的職員
[00:09:23.720 --> 00:09:26.320]  幫他處理了一些之前的
[00:09:26.320 --> 00:09:28.520]  一些可能是申請
[00:09:28.520 --> 00:09:31.920]  去參觀那個學系等等
[00:09:31.920 --> 00:09:33.520]  就這個女同學
[00:09:33.520 --> 00:09:38.520]  就是申請這個娛樂科技系的女同學
[00:09:38.520 --> 00:09:42.120]  就寫了一封答謝卡給這個女職員
[00:09:42.120 --> 00:09:44.120]  一個很低級的女職員
[00:09:44.120 --> 00:09:46.920]  這個女職員收到這張卡之後
[00:09:46.920 --> 00:09:49.520]  就將這張卡本來送給她的
[00:09:49.520 --> 00:09:51.720]  就放在她的文件夾裡
[00:09:51.720 --> 00:09:53.920]  就讓這個教授
[00:09:53.920 --> 00:09:56.520]  他再次想看看這個女孩
[00:09:56.520 --> 00:09:58.720]  為什麼這麼有興趣進這個學系
[00:09:58.720 --> 00:10:02.120]  但是她的成績是完全不夠的
[00:10:02.120 --> 00:10:07.320]  接著這張卡感動了這個教授
[00:10:07.320 --> 00:10:09.520]  覺得很特別
[00:10:09.520 --> 00:10:12.920]  為什麼他會做出一些平常人
[00:10:12.920 --> 00:10:14.720]  很少會這樣做的事
[00:10:14.720 --> 00:10:16.520]  很少很少的事
[00:10:16.520 --> 00:10:20.120]  為什麼你會事後一個女學生
[00:10:20.120 --> 00:10:22.720]  年輕人會寫一張感謝卡
[00:10:22.720 --> 00:10:26.920]  親手寫來給一個女的低級職員呢
[00:10:26.920 --> 00:10:31.920]  他就覺得這個女孩一定是很不同的
[00:10:31.920 --> 00:10:34.720]  就和教授拿出文件夾來
[00:10:34.720 --> 00:10:36.520]  大家再研究
[00:10:36.520 --> 00:10:39.320]  就覺得可以給他一次機會
[00:10:39.320 --> 00:10:41.720]  讓他能夠在這個學系裡面
[00:10:41.720 --> 00:10:43.920]  因為這個是他的夢想
[00:10:43.920 --> 00:10:46.320]  於是就過了幾年
[00:10:46.320 --> 00:10:48.920]  這個女同學畢業之後
[00:10:48.920 --> 00:10:54.120]  真的慢慢慢慢就考進迪士尼的夢幻中心
[00:10:54.120 --> 00:10:56.920]  設計軟件等等
[00:10:56.920 --> 00:10:59.920]  還有機械的工程
[00:10:59.920 --> 00:11:02.520]  這個教授就和這個女孩說
[00:11:02.520 --> 00:11:06.320]  當年我們就因為這張感謝卡
[00:11:06.320 --> 00:11:08.120]  所以才收你的
[00:11:08.120 --> 00:11:11.520]  破格讓你能夠進入這個學系
[00:11:11.520 --> 00:11:13.920]  是你所心儀的學系
[00:11:13.920 --> 00:11:18.320]  感謝可以帶來這麼大的一個改變
[00:11:18.320 --> 00:11:21.520]  當然大部分都不會有改變的
[00:11:21.520 --> 00:11:25.120]  大部分都現在少人再寫感謝卡
[00:11:25.120 --> 00:11:28.120]  更加難的就是
[00:11:28.120 --> 00:11:32.720]  甚至連一個習慣、文化都已經消失了
[00:11:32.720 --> 00:11:39.320]  不會對別人所做的心存感恩
[00:11:39.320 --> 00:11:43.120]  對別人在你生命裡面的點點滴滴
[00:11:43.120 --> 00:11:47.120]  你能夠心存感恩
[00:11:47.120 --> 00:11:50.920]  基督教有沒有失落了這個文化呢?
[00:11:50.920 --> 00:11:52.720]  坊間我們很難說
[00:11:52.720 --> 00:11:56.520]  一個世界這麼競爭性
[00:11:56.520 --> 00:11:59.520]  很多很多的彼此的競爭
[00:11:59.520 --> 00:12:02.520]  很難要表達一份真誠的感謝
[00:12:02.520 --> 00:12:03.920]  這個很難怪
[00:12:03.920 --> 00:12:07.320]  也都好像《護民法》《人在江湖》那樣
[00:12:07.320 --> 00:12:11.720]  但基督教有沒有這一份情操
[00:12:11.720 --> 00:12:16.320]  大衛到底現在是什麼年紀他沒有說
[00:12:16.320 --> 00:12:19.320]  相信不是一個剛剛出來在
[00:12:19.320 --> 00:12:22.520]  耶西的牧羊底下
[00:12:22.520 --> 00:12:24.920]  看羊的時間
[00:12:24.920 --> 00:12:27.520]  都已經是可能跟隨素羅
[00:12:27.520 --> 00:12:29.720]  做將軍的時候
[00:12:29.720 --> 00:12:33.520]  甚至乎可能已經是做王的時候
[00:12:33.520 --> 00:12:35.720]  呼籲整個民族
[00:12:35.720 --> 00:12:39.920]  要從心裡面對做物主的清謝
[00:12:39.920 --> 00:12:43.520]  不要忘記他一切的恩惠
[00:12:43.520 --> 00:12:46.320]  而且這個呼籲
[00:12:46.320 --> 00:12:48.320]  不是他個人就算了
[00:12:48.320 --> 00:12:49.920]  去到19節
[00:12:49.920 --> 00:12:53.320]  他好像要命令天君天使
[00:12:53.320 --> 00:12:55.120]  一切的眾生
[00:12:55.120 --> 00:12:57.520]  受造的19節
[00:12:57.520 --> 00:13:00.120]  耶和華在天上立定了寶座
[00:13:00.120 --> 00:13:02.720]  他的國統管著萬有
[00:13:02.720 --> 00:13:05.920]  聽他命令成全他子兒
[00:13:05.920 --> 00:13:07.920]  有大能的天使
[00:13:07.920 --> 00:13:10.320]  你們都要稱頌耶和華
[00:13:10.320 --> 00:13:11.920]  他看不到的
[00:13:11.920 --> 00:13:13.920]  他不知道那些天君天使
[00:13:13.920 --> 00:13:15.520]  是不是聽他使的
[00:13:15.520 --> 00:13:18.320]  但是他好像作為王
[00:13:18.320 --> 00:13:22.120]  在他身邊在他手下就有很多的將軍將領
[00:13:22.120 --> 00:13:24.720]  約克 厄尼爾
[00:13:24.720 --> 00:13:26.120]  很多的將軍
[00:13:26.120 --> 00:13:28.920]  他就很容易去投射
[00:13:28.920 --> 00:13:30.320]  我是王
[00:13:30.320 --> 00:13:33.720]  我要誰去誰就去誰
[00:13:33.720 --> 00:13:36.120]  他命令天使
[00:13:36.120 --> 00:13:39.120]  成全神子兒的天使
[00:13:39.120 --> 00:13:40.920]  有大能的天使
[00:13:40.920 --> 00:13:43.720]  你們要稱頌耶和華
[00:13:43.720 --> 00:13:47.720]  好像一個很大型的指揮樂團
[00:13:47.720 --> 00:13:48.920]  這樣這樣這樣
[00:13:48.920 --> 00:13:50.720]  我完全不懂
[00:13:50.720 --> 00:13:55.120]  很協調的演奏
[00:13:55.120 --> 00:13:56.520]  地上演很厲害
[00:13:56.520 --> 00:13:57.720]  如果作為王
[00:13:57.720 --> 00:14:00.320]  以色列最愉悅的王
[00:14:00.320 --> 00:14:03.720]  他指揮軍隊和百姓一起去敬拜
[00:14:03.720 --> 00:14:06.120]  已經很厲害了
[00:14:06.120 --> 00:14:08.320]  何況他現在看到的
[00:14:08.320 --> 00:14:12.320]  是造物世界的天使天君
[00:14:12.320 --> 00:14:14.920]  受造的靈體
[00:14:14.920 --> 00:14:16.920]  他可以這樣呼籲
[00:14:16.920 --> 00:14:18.920]  你看他的內心的澎湃
[00:14:18.920 --> 00:14:20.520]  寫這篇詩篇的時候
[00:14:20.520 --> 00:14:26.320]  那個內心對造物主的澎湃的那份稱頌
[00:14:26.320 --> 00:14:28.920]  頂姐妹我們每一次來崇拜
[00:14:28.920 --> 00:14:30.320]  就已經是一個操練
[00:14:30.320 --> 00:14:32.520]  一個準備
[00:14:32.520 --> 00:14:35.720]  放下你的掛慮
[00:14:35.720 --> 00:14:39.720]  放下你一切的不好的東西
[00:14:39.720 --> 00:14:40.920]  好的東西
[00:14:40.920 --> 00:14:42.520]  都要先放下
[00:14:42.520 --> 00:14:46.720]  很珍貴的小時就是要敬拜這位造物主
[00:14:46.720 --> 00:14:49.920]  我們來到朝見神
[00:14:49.920 --> 00:14:53.120]  記住不是來朝見那個講員
[00:14:53.120 --> 00:14:57.320]  不是朝見那個敬拜隊或者那個師班
[00:14:57.320 --> 00:14:59.520]  不是朝見那個師哥
[00:14:59.520 --> 00:15:01.120]  是朝見神
[00:15:01.120 --> 00:15:03.920]  來到這個禮拜堂是朝見上主
[00:15:03.920 --> 00:15:08.120]  所以整個心靈就應該要開放自己
[00:15:08.120 --> 00:15:13.320]  真的要來對這位造物主的稱頌
[00:15:13.320 --> 00:15:14.920]  這裡告訴我們
[00:15:14.920 --> 00:15:16.320]  第22節
[00:15:16.320 --> 00:15:19.320]  你們一切被他做的
[00:15:19.320 --> 00:15:22.520]  在他所治理的各處
[00:15:22.520 --> 00:15:24.520]  如果有外星人
[00:15:24.520 --> 00:15:27.920]  如果有生物是對造物主認識的
[00:15:27.920 --> 00:15:30.720]  都要稱頌耶和華
[00:15:30.720 --> 00:15:33.520]  相信不只是師哥
[00:15:33.520 --> 00:15:37.520]  當然大衛給我們對宇宙的那個結構的認識
[00:15:37.520 --> 00:15:40.320]  一定相差很遠很遠
[00:15:40.320 --> 00:15:42.920]  現在說的元宇宙
[00:15:42.920 --> 00:15:44.920]  量子的世界
[00:15:44.920 --> 00:15:48.920]  根本人類都還未可以開發到
[00:15:48.920 --> 00:15:51.920]  只是開始有一些的發現
[00:15:51.920 --> 00:15:53.920]  那種的浩瀚
[00:15:53.920 --> 00:15:55.120]  根本就沒有人知道
[00:15:55.120 --> 00:15:57.120]  沒有人可以發現到
[00:15:57.120 --> 00:15:59.120]  但是大衛
[00:15:59.120 --> 00:16:01.320]  就已經在他的神學裡面
[00:16:01.320 --> 00:16:03.120]  舊約的神學裡面
[00:16:03.120 --> 00:16:07.520]  已經知道造物主所做的萬有
[00:16:07.520 --> 00:16:11.520]  就是來要稱頌這位的神
[00:16:11.520 --> 00:16:14.920]  所以這個是從個人的內心
[00:16:14.920 --> 00:16:18.120]  所以看看你有多大的那個恩賜
[00:16:18.120 --> 00:16:19.920]  神給你的崗位
[00:16:19.920 --> 00:16:24.120]  你去呼籲人敬拜神
[00:16:24.120 --> 00:16:24.520]  真的
[00:16:24.520 --> 00:16:27.320]  這個是我們人生基督徒
[00:16:27.320 --> 00:16:30.720]  最大最大的一個
[00:16:30.720 --> 00:16:33.320]  對上主的稱頌
[00:16:33.320 --> 00:16:38.120]  有些人在他的長期病患裡面稱頌上主
[00:16:38.120 --> 00:16:41.120]  為什麼信耶穌一定可以沒事
[00:16:41.120 --> 00:16:43.120]  為什麼信耶穌不可以病
[00:16:43.120 --> 00:16:45.520]  為什麼我的病不可以稱頌神
[00:16:45.520 --> 00:16:48.920]  人家在病床裡面稱頌上主
[00:16:48.920 --> 00:16:51.320]  有些人連說話都不會說
[00:16:51.320 --> 00:16:52.920]  他在他的人生
[00:16:52.920 --> 00:16:54.720]  完全不能夠說話的人生
[00:16:54.720 --> 00:16:56.120]  稱頌上主
[00:16:56.120 --> 00:16:57.720]  不是用他的口
[00:16:57.720 --> 00:16:59.520]  是用他的生命
[00:16:59.520 --> 00:17:02.920]  譬如我們昨晚的大團小組
[00:17:02.920 --> 00:17:04.720]  我們特別說這個阿叻
[00:17:04.720 --> 00:17:08.320]  這個沒有手沒有腳的年輕人
[00:17:08.320 --> 00:17:10.120]  用他的殘駒
[00:17:10.120 --> 00:17:14.120]  去見證稱頌三一上主的真實
[00:17:14.120 --> 00:17:18.320]  每個人有你自己的那個暢頌
[00:17:18.320 --> 00:17:20.320]  你要找回你自己
[00:17:20.320 --> 00:17:22.120]  誰是你的平台
[00:17:22.120 --> 00:17:25.120]  去稱頌我們的三一上主
[00:17:25.120 --> 00:17:28.120]  目者就是呼籲弟兄姊妹
[00:17:28.120 --> 00:17:30.120]  來到他在神的面前
[00:17:30.120 --> 00:17:32.320]  被救恩改變
[00:17:32.320 --> 00:17:33.520]  在愛裡面
[00:17:33.520 --> 00:17:34.920]  在寬恕裡面
[00:17:34.920 --> 00:17:36.320]  在接納裡面
[00:17:36.320 --> 00:17:37.920]  在盼望裡面
[00:17:37.920 --> 00:17:41.720]  來到去稱頌三一上主
[00:17:41.720 --> 00:17:44.520]  所以我們看到如果弟兄姊妹有喊殺
[00:17:44.520 --> 00:17:45.920]  是很不開心的
[00:17:45.920 --> 00:17:47.320]  我們會祈禱的
[00:17:47.320 --> 00:17:50.320]  希望那些事情可以化解的
[00:17:50.320 --> 00:17:51.920]  最近有弟兄說
[00:17:51.920 --> 00:17:54.720]  經歷了一個很大的生命改變
[00:17:54.720 --> 00:17:56.720]  他要找回另外一個弟兄
[00:17:56.720 --> 00:18:01.120]  希望尋求那個寬恕和好
[00:18:01.120 --> 00:18:04.320]  這樣的稱頌上主
[00:18:04.320 --> 00:18:07.320]  所以求主幫助我們弟兄姊妹
[00:18:07.320 --> 00:18:09.720]  我們真的要發現
[00:18:09.720 --> 00:18:13.520]  什麼是神讓你的生命可以稱頌他
[00:18:13.520 --> 00:18:15.720]  第二個都沒有稱頌得這麼好的
[00:18:15.720 --> 00:18:18.120]  你才能夠在那個場景
[00:18:18.120 --> 00:18:19.520]  在那個平台
[00:18:19.520 --> 00:18:21.120]  是人看到你
[00:18:21.120 --> 00:18:24.720]  就見到三一上主的榮耀
[00:18:24.720 --> 00:18:27.920]  求主幫助是第一個課題
[00:18:27.920 --> 00:18:31.120]  第二個就是去到第二節的
[00:18:31.120 --> 00:18:35.120]  告訴我們第三節
[00:18:35.120 --> 00:18:36.320]  不可以忘記
[00:18:36.320 --> 00:18:38.120]  然後馬上說
[00:18:38.120 --> 00:18:41.320]  大衛如果當時真的做王的時候
[00:18:41.320 --> 00:18:43.720]  說要什麼都有
[00:18:43.720 --> 00:18:47.320]  但是一個真正認識神的人
[00:18:47.320 --> 00:18:50.920]  看到的最大的次序
[00:18:50.920 --> 00:18:54.720]  就是最得到真正的赦免
[00:18:54.720 --> 00:18:57.720]  在神的面前
[00:18:57.720 --> 00:18:59.120]  香港人說
[00:18:59.120 --> 00:19:01.120]  有錢就可以任性
[00:19:01.120 --> 00:19:03.320]  有錢就大了
[00:19:03.320 --> 00:19:05.920]  基本上如果國家強大
[00:19:05.920 --> 00:19:07.520]  要什麼就有什麼
[00:19:07.520 --> 00:19:11.520]  很容易就會有一種暴發戶的心態
[00:19:11.520 --> 00:19:15.720]  甚至未必懂得有一種對神
[00:19:15.720 --> 00:19:19.920]  對自己的認識來謙卑
[00:19:19.920 --> 00:19:21.720]  大衛很不同
[00:19:21.720 --> 00:19:24.520]  他看到的就是赦免
[00:19:24.520 --> 00:19:25.720]  醫治
[00:19:25.720 --> 00:19:27.720]  救贖
[00:19:27.720 --> 00:19:30.120]  甚至脫離地府
[00:19:30.120 --> 00:19:33.920]  看到的是人愛憐憫
[00:19:33.920 --> 00:19:35.920]  憐憫
[00:19:35.920 --> 00:19:40.520]  大衛看到的是上主對他的憐憫
[00:19:40.520 --> 00:19:43.120]  作為他的冠冕
[00:19:43.120 --> 00:19:45.720]  如果他有很多王冠
[00:19:45.720 --> 00:19:47.720]  根本不會自在
[00:19:47.720 --> 00:19:49.520]  哪個冠冕
[00:19:49.520 --> 00:19:52.920]  很多在坐可能超過一輛車的人
[00:19:52.920 --> 00:19:55.920]  都有不少在感受的弟兄姊妹
[00:19:55.920 --> 00:19:57.720]  必須的是第一輛
[00:19:57.720 --> 00:20:00.120]  不必須的可能是第二輛
[00:20:00.120 --> 00:20:03.720]  第三輛就開始有一種享受
[00:20:03.720 --> 00:20:08.720]  第四輛可能就是更加奢華
[00:20:08.720 --> 00:20:11.520]  但是大衛有很多冠冕
[00:20:11.520 --> 00:20:15.120]  什麼是他最重要的次序呢
[00:20:15.120 --> 00:20:17.520]  神的憐憫
[00:20:17.520 --> 00:20:19.120]  不是他的財富
[00:20:19.120 --> 00:20:20.720]  不是他的國力
[00:20:20.720 --> 00:20:23.120]  不是其他的東西
