
[00:00:00.000 --> 00:00:02.000]  (主持人) 各位觀眾早安
[00:03:23.200 --> 00:03:26.200]  你的人生會比你沒有的時候更加豐盛
[00:03:26.200 --> 00:03:29.200]  而我今天跟大家說的時候
[00:03:29.200 --> 00:03:32.200]  就回到建立神家的你是什麼呢?
[00:03:32.200 --> 00:03:34.200]  就是當你很清楚
[00:03:34.200 --> 00:03:35.200]  我要建立神的家
[00:03:35.200 --> 00:03:39.200]  究竟上帝給了一些什麼的
[00:03:39.200 --> 00:03:42.200]  應許和方向
[00:03:42.200 --> 00:03:45.200]  很清楚的要我們做什麼呢?
[00:03:45.200 --> 00:03:47.200]  我想跟大家分享
[00:03:47.200 --> 00:03:49.200]  當大家剛才去讀這段經文的時候
[00:03:49.200 --> 00:03:51.200]  其實是整個的以賽亞書
[00:03:51.200 --> 00:03:52.200]  以賽亞書很難讀
[00:03:52.200 --> 00:03:54.200]  為什麼呢?因為它有66章
[00:03:54.200 --> 00:03:57.200]  很多人看到一半的時候都已經睡著了
[00:03:57.200 --> 00:03:59.200]  但其實如果當大家去留意一下
[00:03:59.200 --> 00:04:02.200]  有一些的悉經學者去跟你說
[00:04:02.200 --> 00:04:05.200]  原來66章裡面分了很多段落
[00:04:05.200 --> 00:04:09.200]  而今天跟大家說的49章是第七個段落
[00:04:09.200 --> 00:04:12.200]  其實整個以賽亞書的其中一個重點就是
[00:04:12.200 --> 00:04:16.200]  他和你去預言主耶穌基督的救主
[00:04:16.200 --> 00:04:19.200]  來到地上的時候去拯救他的民
[00:04:19.200 --> 00:04:22.200]  第一至第六章的時候其實說什麼呢?
[00:04:22.200 --> 00:04:23.200]  大致上就是說
[00:04:23.200 --> 00:04:27.200]  以色列一直都是上帝所揀選的選民
[00:04:27.200 --> 00:04:31.200]  他一直都想透過以色列去祝福全地
[00:04:31.200 --> 00:04:33.200]  如果大家還記得亞伯拉罕
[00:04:33.200 --> 00:04:36.200]  他當時上帝跟他說你要做萬國之父
[00:04:36.200 --> 00:04:37.200]  是不是?
[00:04:37.200 --> 00:04:39.200]  你不是做以色列的父這麼簡單
[00:04:39.200 --> 00:04:40.200]  你要做萬國之父
[00:04:40.200 --> 00:04:45.200]  意思就是透過他將這個祝福臨到給全地
[00:04:45.200 --> 00:04:46.200]  但很可惜
[00:04:46.200 --> 00:04:52.200]  以色列人一次又一次背叛了上帝
[00:04:52.200 --> 00:04:55.200]  他寧願選擇其他的偶像
[00:04:55.200 --> 00:05:00.200]  他寧願選擇和世界上的國家結盟
[00:05:00.200 --> 00:05:01.200]  而去捨棄上帝
[00:05:01.200 --> 00:05:02.200]  我不要上帝
[00:05:02.200 --> 00:05:04.200]  我要用我自己的方法
[00:05:04.200 --> 00:05:07.200]  特別當時有一個很重要的證明
[00:05:07.200 --> 00:05:11.200]  因為當時他們正在被打
[00:05:11.200 --> 00:05:16.200]  他們的皇帝竟然寧願選擇和埃及結盟
[00:05:16.200 --> 00:05:18.200]  上帝已經跟他說了不要
[00:05:18.200 --> 00:05:20.200]  但他不聽,就是要
[00:05:20.200 --> 00:05:21.200]  所以你會發覺
[00:05:21.200 --> 00:05:25.200]  他很多次背棄上帝,背叛了上帝
[00:05:25.200 --> 00:05:27.200]  第七節的精彩是什麼呢?
[00:05:27.200 --> 00:05:28.200]  他告訴你
[00:05:28.200 --> 00:05:32.200]  儘管你這樣對我
[00:05:32.200 --> 00:05:35.200]  儘管你違背了你的約
[00:05:35.200 --> 00:05:38.200]  但我不會違背我和你的約
[00:05:38.200 --> 00:05:41.200]  弟兄姊妹,我們的上帝是這樣的上帝
[00:05:41.200 --> 00:05:43.200]  即是他答應了你的事
[00:05:43.200 --> 00:05:45.200]  就算你不聽也好
[00:05:45.200 --> 00:05:47.200]  他也要守到最後為止
[00:05:47.200 --> 00:05:48.200]  我想告訴大家
[00:05:48.200 --> 00:05:49.200]  正因為這個緣故
[00:05:49.200 --> 00:05:53.200]  我們今天才有這麼大的祝福
[00:05:53.200 --> 00:05:55.200]  你恕我這樣說
[00:05:55.200 --> 00:05:57.200]  聖經裡面有一個很重要的告訴我們
[00:05:57.200 --> 00:05:59.200]  我們每一個人都是罪人
[00:05:59.200 --> 00:06:01.200]  我經常說一件事
[00:06:01.200 --> 00:06:04.200]  你記住,這句話要很小心聽
[00:06:04.200 --> 00:06:06.200]  很多時候我們很希望
[00:06:06.200 --> 00:06:08.200]  特別我們去見我們的家庭
[00:06:08.200 --> 00:06:10.200]  我們去找我們另一半的時候
[00:06:10.200 --> 00:06:13.200]  我們希望找一個一生一世都愛我們的人
[00:06:13.200 --> 00:06:15.200]  對不對?
[00:06:15.200 --> 00:06:17.200]  弟兄姊妹,我想告訴你
[00:06:17.200 --> 00:06:19.200]  嚴格來說,靠著自己
[00:06:19.200 --> 00:06:25.200]  有沒有一個人可以保證自己一生一世愛你?
[00:06:25.200 --> 00:06:28.200]  我想告訴你,嚴格來說是沒有的
[00:06:28.200 --> 00:06:33.200]  因為沒有一個人可以去肯定自己
[00:06:33.200 --> 00:06:35.200]  我一生一世能夠做些什麼
[00:06:35.200 --> 00:06:36.200]  你明白我的意思嗎?
[00:06:36.200 --> 00:06:38.200]  我所見到更多的就是
[00:06:38.200 --> 00:06:39.200]  沒錯,在那個時機
[00:06:39.200 --> 00:06:41.200]  我想強調,在那個刻的裡面
[00:06:41.200 --> 00:06:43.200]  我和你說,我沒有騙你的
[00:06:43.200 --> 00:06:44.200]  我真的和你說
[00:06:44.200 --> 00:06:46.200]  我希望我自己一生一世愛你的
[00:06:46.200 --> 00:06:47.200]  是不是?
[00:06:47.200 --> 00:06:48.200]  但在現實當中
[00:06:48.200 --> 00:06:50.200]  大家見到更多的是什麼?
[00:06:50.200 --> 00:06:53.200]  人是會變的
[00:06:53.200 --> 00:06:56.200]  基於很多環境裡面他會變的
[00:06:56.200 --> 00:06:58.200]  基於他的心他會變的
[00:06:58.200 --> 00:07:00.200]  基於很多原因他會變的
[00:07:00.200 --> 00:07:02.200]  所以我們人很多失望
[00:07:02.200 --> 00:07:03.200]  所以我經常強調
[00:07:03.200 --> 00:07:06.200]  我們千萬千萬不要將我們所有的期望
[00:07:06.200 --> 00:07:08.200]  放在一個人的身上
[00:07:08.200 --> 00:07:10.200]  你會出事的
[00:07:10.200 --> 00:07:12.200]  但正因為這個緣故
[00:07:12.200 --> 00:07:15.200]  這個上帝,這個救恩的奇妙就是
[00:07:15.200 --> 00:07:20.200]  儘管你們人失信,但我不會
[00:07:20.200 --> 00:07:22.200]  為什麼我們作為基督徒
[00:07:22.200 --> 00:07:25.200]  我經常說,為什麼我這麼想人信耶穌
[00:07:25.200 --> 00:07:28.200]  是因為這樣才能找到一個真實的盼望
[00:07:28.200 --> 00:07:31.200]  因為這個上帝不會變
[00:07:31.200 --> 00:07:34.200]  這個上帝會給你一生的保障
[00:07:34.200 --> 00:07:36.200]  你放心吧
[00:07:36.200 --> 00:07:37.200]  所以到了這裡的時刻
[00:07:37.200 --> 00:07:38.200]  其實第七章
[00:07:38.200 --> 00:07:41.200]  他告訴你,儘管你背棄我都好
[00:07:41.200 --> 00:07:47.200]  我是會差派我的尼塞亞來到地上拯救你的
[00:07:47.200 --> 00:07:49.200]  以色列人
[00:07:49.200 --> 00:07:50.200]  所以你會見到
[00:07:50.200 --> 00:07:54.200]  他後來預言主耶穌基督的降臨
[00:07:54.200 --> 00:07:58.200]  所以你會發覺今天我們作為屬神的子民
[00:07:58.200 --> 00:08:01.200]  我們說我們要建立神的身體
[00:08:01.200 --> 00:08:02.200]  建立基督的身體
[00:08:02.200 --> 00:08:06.200]  我們必須要知道一個核心的目標
[00:08:06.200 --> 00:08:08.200]  而這裡我想告訴你
[00:08:08.200 --> 00:08:13.200]  就是上帝對你有什麼的應許和吩咐
[00:08:13.200 --> 00:08:15.200]  於是經文一開始的時候
[00:08:15.200 --> 00:08:16.200]  他這樣說
[00:08:16.200 --> 00:08:20.200]  當你說要為上帝做事的時候
[00:08:20.200 --> 00:08:21.200]  我想告訴你
[00:08:21.200 --> 00:08:23.200]  其實上帝永遠都是這樣
[00:08:23.200 --> 00:08:25.200]  他第一時間不是叫你做事
[00:08:25.200 --> 00:08:26.200]  他是想告訴你
[00:08:26.200 --> 00:08:27.200]  你放心
[00:08:27.200 --> 00:08:28.200]  為什麼呢
[00:08:28.200 --> 00:08:29.200]  第一節可以這樣說
[00:08:29.200 --> 00:08:30.200]  耶和華如此說
[00:08:30.200 --> 00:08:32.200]  在月立的時候我應運了你
[00:08:32.200 --> 00:08:36.200]  在拯救的日子我幫助了你
[00:08:36.200 --> 00:08:39.200]  其實這段話是什麼
[00:08:39.200 --> 00:08:41.200]  他再譯得好一點
[00:08:41.200 --> 00:08:45.200]  在恰當的時候我要答應你
[00:08:45.200 --> 00:08:50.200]  在需要拯救的日子我會幫助你
[00:08:50.200 --> 00:08:53.200]  所以其實你什麼都沒有幫他做之前
[00:08:53.200 --> 00:08:55.200]  意思是任何人沒有做之前
[00:08:55.200 --> 00:08:57.200]  他差不多一個尼塞亞人來到地上的時辰
[00:08:57.200 --> 00:09:01.200]  最重要的不是這個尼塞亞人有多大的能力
[00:09:01.200 --> 00:09:03.200]  弟兄姊妹你搞清楚
[00:09:03.200 --> 00:09:08.200]  耶穌是完完全全以一個人的身份來到地上
[00:09:08.200 --> 00:09:10.200]  和我們同行
[00:09:10.200 --> 00:09:13.200]  所以我們今天可以靠著神的聖歌
[00:09:13.200 --> 00:09:18.200]  因為耶穌基督也是用同樣的方法去聖歌
[00:09:18.200 --> 00:09:20.200]  所以這裡最重要的是什麼
[00:09:20.200 --> 00:09:22.200]  他告訴救主
[00:09:22.200 --> 00:09:24.200]  他告訴他的拯救者
[00:09:24.200 --> 00:09:26.200]  你放心吧
[00:09:26.200 --> 00:09:29.200]  你不會孤軍作戰的
[00:09:29.200 --> 00:09:31.200]  我叫你做很多事都好
[00:09:31.200 --> 00:09:34.200]  你不會孤軍作戰的
[00:09:34.200 --> 00:09:35.200]  我不知道大家有沒有發覺
[00:09:35.200 --> 00:09:37.200]  主耶穌作為我們的榜樣
[00:09:37.200 --> 00:09:39.200]  你有沒有發覺一個特性
[00:09:39.200 --> 00:09:42.200]  他永遠都在最難的時候
[00:09:42.200 --> 00:09:45.200]  他永遠都給你一種很大的感覺
[00:09:45.200 --> 00:09:47.200]  他是世外高人
[00:09:47.200 --> 00:09:52.200]  他是武林高手
[00:09:52.200 --> 00:09:56.200]  大家記不記得在船上風大浪的時候
[00:09:56.200 --> 00:09:59.200]  一班漁夫跟他說什麼
[00:09:59.200 --> 00:10:01.200]  夫子你還睡
[00:10:01.200 --> 00:10:03.200]  我們沒命了
[00:10:03.200 --> 00:10:05.200]  你還不起來
[00:10:05.200 --> 00:10:08.200]  在這麼大風大浪船快要沉了
[00:10:08.200 --> 00:10:10.200]  耶穌是怎樣的弟兄姊妹記不記得
[00:10:10.200 --> 00:10:13.200]  作者很好玩的
[00:10:13.200 --> 00:10:16.200]  枕著枕頭睡覺
[00:10:16.200 --> 00:10:19.200]  我想問大家
[00:10:19.200 --> 00:10:20.200]  今天你要釣魚
[00:10:20.200 --> 00:10:22.200]  有誰拿著枕頭上船
[00:10:22.200 --> 00:10:26.200]  你不會的
[00:10:26.200 --> 00:10:28.200]  你明白我的意思嗎
[00:10:28.200 --> 00:10:30.200]  但聖經裡面想告訴你一個圖像
[00:10:30.200 --> 00:10:32.200]  他想告訴你一個圖像
[00:10:32.200 --> 00:10:34.200]  在這樣的環境當中也好
[00:10:34.200 --> 00:10:36.200]  耶穌是很安然的
[00:10:36.200 --> 00:10:38.200]  外面颳風也好
[00:10:38.200 --> 00:10:40.200]  他仍然很安然
[00:10:40.200 --> 00:10:42.200]  因為他生命裡面
[00:10:42.200 --> 00:10:46.200]  他心裡面有上帝
[00:10:46.200 --> 00:10:48.200]  弟兄姊妹首先你一定要很清楚
[00:10:48.200 --> 00:10:50.200]  你什麼都不要為上帝做之前
[00:10:50.200 --> 00:10:52.200]  請你首先清楚
[00:10:52.200 --> 00:10:54.200]  你不是孤軍作戰
[00:10:54.200 --> 00:10:56.200]  你做的每一件事
[00:10:56.200 --> 00:10:58.200]  上帝都跟你說了
[00:10:58.200 --> 00:11:00.200]  我不會離棄你的
[00:11:00.200 --> 00:11:01.200]  我不會丟下你的
[00:11:01.200 --> 00:11:03.200]  你放心吧
[00:11:03.200 --> 00:11:05.200]  不過這裡說了一個很重要的原則
[00:11:05.200 --> 00:11:08.200]  就是時間
[00:11:08.200 --> 00:11:10.200]  他一定會幫助你
[00:11:10.200 --> 00:11:12.200]  他一定會拯救你
[00:11:12.200 --> 00:11:13.200]  這裡說得很清楚
[00:11:13.200 --> 00:11:16.200]  上帝認為恰當的時候
[00:11:16.200 --> 00:11:18.200]  我就會回應你
[00:11:18.200 --> 00:11:21.200]  我認為需要拯救的日子
[00:11:21.200 --> 00:11:23.200]  我就會幫助你
[00:11:23.200 --> 00:11:27.200]  所以當你仍然沒見到上帝出手的時候
[00:11:27.200 --> 00:11:33.200]  請大家一起學習忍耐
[00:11:33.200 --> 00:11:36.200]  坦白說我們放出心去為上帝工作
[00:11:36.200 --> 00:11:38.200]  我們有時比上帝更急
[00:11:38.200 --> 00:11:40.200]  我們做了很多事
[00:11:40.200 --> 00:11:43.200]  為什麼教會都沒有發展
[00:11:43.200 --> 00:11:46.200]  我想告訴你這裡是一個人版
[00:11:46.200 --> 00:11:49.200]  今年是我侍奉二十週年
[00:11:49.200 --> 00:11:51.200]  我以前剛出來做的時候
[00:11:51.200 --> 00:11:52.200]  做青少年工作
[00:11:52.200 --> 00:11:54.200]  每個人都說鄧全道你很適合做青少年工作
[00:11:54.200 --> 00:11:56.200]  做到現在的時候我不敢做了
[00:11:56.200 --> 00:11:59.200]  因為實在跟不上他們的節奏
[00:11:59.200 --> 00:12:01.200]  但是我想告訴你
[00:12:01.200 --> 00:12:03.200]  我二十年來最搞笑的地方是什麼呢
[00:12:03.200 --> 00:12:05.200]  就是我永遠都不是做修葛的那個
[00:12:05.200 --> 00:12:07.200]  這裡大家見證著
[00:12:07.200 --> 00:12:08.200]  我二十年前來這裡學習
[00:12:08.200 --> 00:12:09.200]  肥沙和我拍檔
[00:12:09.200 --> 00:12:11.200]  富哥和我拍檔
[00:12:11.200 --> 00:12:14.200]  當時大家在教會裡見到的
[00:12:14.200 --> 00:12:16.200]  都算是很有動力的領袖
[00:12:16.200 --> 00:12:20.200]  譬如朱子逸和Mary
[00:12:20.200 --> 00:12:22.200]  王雅倫
[00:12:22.200 --> 00:12:24.200]  如果大家資深一點就知道
[00:12:24.200 --> 00:12:26.200]  那班小朋友當時我們認識他們還是中學生
[00:12:26.200 --> 00:12:28.200]  我經常很喜歡舉這個例子
[00:12:28.200 --> 00:12:29.200]  我來到的時候
[00:12:29.200 --> 00:12:31.200]  我問這間教會怎麼辦
[00:12:31.200 --> 00:12:33.200]  因為我們團契
[00:12:33.200 --> 00:12:35.200]  我們在幼稚園那裡團契
[00:12:35.200 --> 00:12:38.200]  他們四大天王夠膽回來團契的時候
[00:12:38.200 --> 00:12:39.200]  拿著杯麵
[00:12:39.200 --> 00:12:40.200]  踢著拖鞋
[00:12:40.200 --> 00:12:42.200]  然後走進來
[00:12:42.200 --> 00:12:45.200]  然後拿著杯麵在那裡撩一下
[00:12:45.200 --> 00:12:47.200]  第一次富哥介紹我的時候
[00:12:47.200 --> 00:12:49.200]  我介紹你認識的
[00:12:49.200 --> 00:12:51.200]  這個是誰呢 鄧道斯
[00:12:51.200 --> 00:12:53.200]  鄧道斯啊
[00:12:53.200 --> 00:12:55.200]  吃著杯麵
[00:12:55.200 --> 00:12:58.200]  你很難想像一個這樣的小朋友
[00:12:58.200 --> 00:13:00.200]  我怎麼帶你去到神面前
[00:13:00.200 --> 00:13:02.200]  你能夠興起
[00:13:02.200 --> 00:13:05.200]  我在這間教會做實習組足足兩年
[00:13:05.200 --> 00:13:08.200]  我見不到有很大的進步
[00:13:08.200 --> 00:13:10.200]  但我想告訴大家
[00:13:10.200 --> 00:13:12.200]  我一離開
[00:13:12.200 --> 00:13:14.200]  肥沙他們就知道
[00:13:14.200 --> 00:13:16.200]  一離開
[00:13:16.200 --> 00:13:18.200]  就不知道他們為什麼
[00:13:18.200 --> 00:13:20.200]  就突然間長進了
[00:13:20.200 --> 00:13:23.200]  後來朱子逸就做了傳道人
[00:13:23.200 --> 00:13:27.200]  王雅倫就做了道團的導師
[00:13:27.200 --> 00:13:29.200]  很多很多的弟兄姊妹也開始了
[00:13:29.200 --> 00:13:32.200]  慢慢慢慢整個清善前功就發展起來了
[00:13:32.200 --> 00:13:34.200]  但我沒有緣見證
[00:13:34.200 --> 00:13:36.200]  我發覺我去到哪裡都是這樣
[00:13:36.200 --> 00:13:38.200]  所以有時候我跟上帝祈禱
[00:13:38.200 --> 00:13:40.200]  我是不是要走呢
[00:13:40.200 --> 00:13:43.200]  可能是我阻礙了他們發展
[00:13:43.200 --> 00:13:45.200]  但我想告訴弟兄姊妹
[00:13:45.200 --> 00:13:48.200]  上帝認為對的時間
[00:13:48.200 --> 00:13:50.200]  弟兄姊妹
[00:13:50.200 --> 00:13:51.200]  你放心吧
[00:13:51.200 --> 00:13:54.200]  你不一定是見證那個
[00:13:54.200 --> 00:13:58.200]  但上帝說了他會做事
[00:13:58.200 --> 00:14:00.200]  他就會做事
[00:14:00.200 --> 00:14:03.200]  你就安心將你自己的事交給神
[00:14:03.200 --> 00:14:04.200]  弟兄姊妹
[00:14:04.200 --> 00:14:06.200]  在我們什麼都沒有做的時候
[00:14:06.200 --> 00:14:09.200]  你要很清楚上帝給了你一個這樣的應許
[00:14:09.200 --> 00:14:10.200]  我們作為基督徒
[00:14:10.200 --> 00:14:14.200]  為什麼今天我們可以這麼淡定
[00:14:14.200 --> 00:14:17.200]  因為無論外面的世界變成怎樣都好
[00:14:17.200 --> 00:14:21.200]  只需要你心中有神
[00:14:21.200 --> 00:14:26.200]  你就能夠面對任何的處境
[00:14:26.200 --> 00:14:28.200]  下星期我要去一間教會
[00:14:28.200 --> 00:14:30.200]  因為他們拜託我
[00:14:30.200 --> 00:14:33.200]  現在整個香港移民的情況都很嚴重
[00:14:33.200 --> 00:14:35.200]  有很多弟兄姊妹就算走也好
[00:14:35.200 --> 00:14:36.200]  不走也好
[00:14:36.200 --> 00:14:38.200]  他們心裡都很不安
[00:14:38.200 --> 00:14:39.200]  我登入了一篇導文
[00:14:39.200 --> 00:14:42.200]  在想怎樣跟他們分享
[00:14:42.200 --> 00:14:44.200]  但其中有一個很重要的重點
[00:14:44.200 --> 00:14:46.200]  是弟兄姊妹
[00:14:46.200 --> 00:14:49.200]  根本問題就不是走和不走
[00:14:49.200 --> 00:14:52.200]  問題不是你怎樣想
[00:14:52.200 --> 00:14:55.200]  而是你知不知道上帝在你生命當中
[00:14:55.200 --> 00:14:58.200]  擺了一些東西去到哪裡都不會變
[00:14:58.200 --> 00:15:02.200]  所以其實只需要你執著的時候
[00:15:02.200 --> 00:15:05.200]  根本重點就不是你究竟
[00:15:05.200 --> 00:15:07.200]  因為你害怕不害怕
[00:15:07.200 --> 00:15:08.200]  有盼望沒盼望
[00:15:08.200 --> 00:15:10.200]  弟兄姊妹你的盼望在上帝那裡
[00:15:10.200 --> 00:15:12.200]  我想強調不是因為這個原因
[00:15:12.200 --> 00:15:13.200]  你們走就不要
[00:15:13.200 --> 00:15:14.200]  不是,我不是說這個問題
[00:15:14.200 --> 00:15:16.200]  我覺得每一個人的事
[00:15:16.200 --> 00:15:17.200]  他們都有他們的理由
[00:15:17.200 --> 00:15:19.200]  有很多他們考慮的因素
[00:15:19.200 --> 00:15:23.200]  但那個不應該是你最優先考慮的因素
[00:15:23.200 --> 00:15:25.200]  在你生命裡面
[00:15:25.200 --> 00:15:27.200]  上帝才是更加重要
[00:15:27.200 --> 00:15:31.200]  他告訴請救濟
[00:15:31.200 --> 00:15:32.200]  你放心,我在這裡
[00:15:32.200 --> 00:15:33.200]  而後面的時候
[00:15:33.200 --> 00:15:35.200]  他就說了一些很重要的
[00:15:35.200 --> 00:15:36.200]  究竟你做什麼
[00:15:36.200 --> 00:15:37.200]  我要保護你
[00:15:37.200 --> 00:15:39.200]  使你作眾民的中保
[00:15:39.200 --> 00:15:40.200]  復興遍地
[00:15:40.200 --> 00:15:42.200]  使人承受荒涼之地為業
[00:15:42.200 --> 00:15:44.200]  對那被捆綁的人說
[00:15:44.200 --> 00:15:45.200]  出來吧
[00:15:45.200 --> 00:15:46.200]  對那在黑暗的人說
[00:15:46.200 --> 00:15:47.200]  顯露吧
[00:15:47.200 --> 00:15:49.200]  你們在路上必得飲食
[00:15:49.200 --> 00:15:51.200]  在一切正光的高處必有食物
[00:15:51.200 --> 00:15:52.200]  不饑不餓
[00:15:52.200 --> 00:15:54.200]  炎熱和夏日必不傷害他們
[00:15:54.200 --> 00:15:56.200]  因為連戍他們的
[00:15:56.200 --> 00:15:57.200]  必引渡他們
[00:15:57.200 --> 00:15:59.200]  領他們到水泉的旁邊
[00:15:59.200 --> 00:16:02.200]  我必使我的眾山成為大道
[00:16:02.200 --> 00:16:04.200]  我的大路也要被修高
[00:16:04.200 --> 00:16:06.200]  在這裡告訴你
[00:16:06.200 --> 00:16:07.200]  我一定會保護你的
[00:16:07.200 --> 00:16:08.200]  但想告訴你
[00:16:08.200 --> 00:16:10.200]  我保護你是有目的的
[00:16:10.200 --> 00:16:12.200]  你要記住
[00:16:12.200 --> 00:16:14.200]  上帝他去到哪裡
[00:16:14.200 --> 00:16:15.200]  他一定會保護你
