
[00:00:00.000 --> 00:00:02.520]  各位晚安 我們一起有個祈禱
[00:03:28.600 --> 00:03:33.600]  去換取救恩、去得到神的義
[00:03:33.600 --> 00:03:37.120]  所以所有的人在救恩的下面
[00:03:37.120 --> 00:03:41.160]  都需要謙卑、承認自己的無助
[00:03:41.160 --> 00:03:45.520]  而得到神的救恩是白白的、是無條件的
[00:03:45.520 --> 00:03:49.320]  我們就可以成為神的兒女
[00:03:49.320 --> 00:03:51.920]  所以這個救恩帶給我們
[00:03:51.920 --> 00:03:54.480]  其實第五章就會詳細講
[00:03:54.480 --> 00:03:57.880]  其實是建立了關係上的恢復
[00:03:57.880 --> 00:04:00.200]  與神的關係的一個恢復
[00:04:00.200 --> 00:04:02.800]  就不只是一個宣判無罪
[00:04:02.800 --> 00:04:05.040]  那個很負面
[00:04:05.040 --> 00:04:08.760]  只是不再追究我們的罪
[00:04:08.760 --> 00:04:11.720]  那個是一個很基礎的開始
[00:04:11.720 --> 00:04:16.200]  但其實是真真正正在關係上的一個建立
[00:04:16.200 --> 00:04:19.160]  所以三章二十九、三十節
[00:04:19.160 --> 00:04:20.880]  也都是再一次
[00:04:20.880 --> 00:04:22.520]  其實不止這裡
[00:04:22.520 --> 00:04:25.920]  是一直在整卷書都流露出
[00:04:25.920 --> 00:04:28.480]  萬民都需要合一的
[00:04:28.480 --> 00:04:30.000]  在救恩底下
[00:04:30.000 --> 00:04:34.320]  神看我們不再分我們是什麼人
[00:04:34.320 --> 00:04:36.200]  其實第四章都有的
[00:04:36.200 --> 00:04:39.200]  所以我們又要有一個總結
[00:04:39.200 --> 00:04:41.480]  就是三章二十九至三十節
[00:04:41.480 --> 00:04:42.720]  是告訴我們
[00:04:42.720 --> 00:04:46.720]  我們需要在這位獨一的神面前
[00:04:46.720 --> 00:04:50.160]  我們必須學習一個合一的功課
[00:04:50.160 --> 00:04:52.000]  合一的真理
[00:04:52.000 --> 00:04:57.040]  接著我們就來做這個開始的總結
[00:04:57.040 --> 00:04:58.680]  之前的最後
[00:04:58.680 --> 00:05:00.800]  就是三章的三十一節
[00:05:00.800 --> 00:05:04.720]  因為保羅突然間帶出了一個很重要的一個命題
[00:05:04.720 --> 00:05:07.560]  到底恩順清二
[00:05:07.560 --> 00:05:10.600]  這個這麼嶄新的一個真理
[00:05:10.600 --> 00:05:12.040]  在保羅的年代
[00:05:12.040 --> 00:05:13.960]  你想一下是二千年前
[00:05:13.960 --> 00:05:18.960]  當時猶太教還是在耶路撒冷有憲制
[00:05:18.960 --> 00:05:21.560]  有那些不同的節期
[00:05:21.560 --> 00:05:27.640]  猶太人仍然看自己是神選民的身份等等
[00:05:27.640 --> 00:05:31.480]  所以到底保羅怎樣去處理
[00:05:31.480 --> 00:05:36.240]  舊約對每一個猶太人的要求呢?
[00:05:36.240 --> 00:05:37.360]  或者舊約
[00:05:37.360 --> 00:05:39.600]  如果我們看得不清楚
[00:05:39.600 --> 00:05:45.240]  好像是規範了外邦人必須要透過加入猶太教
[00:05:45.240 --> 00:05:48.920]  才可以得到神的眷顧
[00:05:48.920 --> 00:05:51.680]  所以突然間保羅傳出一個
[00:05:51.680 --> 00:05:54.160]  似乎好像撇開了所有的舊約
[00:05:54.160 --> 00:05:56.120]  就可以透過耶穌
[00:05:56.120 --> 00:05:57.720]  就可以恩順清二
[00:05:57.720 --> 00:06:01.000]  甚至進入和神的關係上
[00:06:01.000 --> 00:06:03.640]  這個對猶太人來說
[00:06:03.640 --> 00:06:07.800]  尤其是一些拉比、法利塞人
[00:06:07.800 --> 00:06:12.840]  對他們來說是一個很大的侮辱
[00:06:12.840 --> 00:06:14.240]  一個冒犯
[00:06:14.240 --> 00:06:17.640]  到底保羅是不是一個離經叛道
[00:06:17.640 --> 00:06:19.200]  離開猶太教
[00:06:19.200 --> 00:06:21.960]  叫人不要守律法的一個人呢?
[00:06:21.960 --> 00:06:24.760]  所以保羅也假設
[00:06:24.760 --> 00:06:26.360]  或者他也意識到
[00:06:26.360 --> 00:06:30.120]  他也需要處理猶太人的不滿
[00:06:30.120 --> 00:06:33.360]  猶太人可能是善意的誤解
[00:06:33.360 --> 00:06:35.000]  怎樣來疏離
[00:06:35.000 --> 00:06:38.080]  以致真是有根有據
[00:06:38.080 --> 00:06:43.120]  又合乎聖經這樣來推的一個恩順清二
[00:06:43.120 --> 00:06:44.960]  如果能夠處理得好
[00:06:44.960 --> 00:06:49.040]  那是帶來一個很大的人類的突破
[00:06:49.040 --> 00:06:53.400]  就不會再分猶太教以外的人
[00:06:53.400 --> 00:06:59.280]  這是舊約一直都是這樣運作的模式
[00:06:59.280 --> 00:07:03.040]  所以他就反而自己去提出這個問題
[00:07:03.040 --> 00:07:07.760]  到底這個恩順清二是不是廢掉了律法呢?
[00:07:07.760 --> 00:07:09.320]  當然不是
[00:07:09.320 --> 00:07:14.600]  但是恩順清二是怎樣去兼顧律法呢?
[00:07:14.600 --> 00:07:20.120]  所以你可以看到在三章二十一節
[00:07:20.120 --> 00:07:23.520]  這個如今神的意
[00:07:23.520 --> 00:07:25.640]  在律法以外顯明
[00:07:25.640 --> 00:07:29.120]  到了四章的第一節開始
[00:07:29.120 --> 00:07:32.120]  就好像一個很重要的分水嶺
[00:07:32.120 --> 00:07:35.160]  保羅都為了讀者
[00:07:35.160 --> 00:07:41.600]  不是一個好像不清不楚的一個講述
[00:07:41.600 --> 00:07:44.360]  而導致信了主之後
[00:07:44.360 --> 00:07:48.520]  可能還會被猶太教的人逼迫
[00:07:48.520 --> 00:07:50.920]  或者影響或者誤導
[00:07:50.920 --> 00:07:52.680]  你們不加入猶太教
[00:07:52.680 --> 00:07:54.040]  你們不守國禮
[00:07:54.040 --> 00:07:55.840]  你們就不夠純正了
[00:07:55.840 --> 00:07:57.840]  沒有我們猶太人那麼純正
[00:07:57.840 --> 00:08:01.640]  那就會帶來恩順清二好像要靠一些行為這樣
[00:08:01.640 --> 00:08:03.640]  所以無論如何
[00:08:03.640 --> 00:08:07.720]  保羅他都是很有意識地要告訴我們
[00:08:07.720 --> 00:08:10.800]  其實跟舊約不僅沒有抵觸
[00:08:10.800 --> 00:08:15.440]  原來保羅再重新去演繹舊約的時候
[00:08:15.440 --> 00:08:17.600]  當然不是一套嶄新的演繹
[00:08:17.600 --> 00:08:21.880]  而是舊約原來一直都有信心
[00:08:21.880 --> 00:08:25.760]  恩典這些精髓在其中
[00:08:25.760 --> 00:08:31.200]  所以第四章就立即有一個很重要的聖經人物
[00:08:31.200 --> 00:08:33.200]  就是阿伯拉罕
[00:08:33.200 --> 00:08:40.400]  所以保羅要解釋到底恩順清二是如何兼顧律法
[00:08:40.400 --> 00:08:44.400]  很自然地就必須要回到舊約
[00:08:44.400 --> 00:08:47.200]  保羅採取哪一個聖經的人物
[00:08:47.200 --> 00:08:52.080]  是足以讓就算是猶太人或者外邦人
[00:08:52.080 --> 00:08:55.960]  都能夠心悅誠服地看到
[00:08:55.960 --> 00:08:59.000]  原來舊約都有恩順清二
[00:08:59.000 --> 00:09:03.320]  完全是可以很有理性地
[00:09:03.320 --> 00:09:06.800]  很合理地 很有point地
[00:09:06.800 --> 00:09:11.160]  來解除猶太人的敵視
[00:09:11.160 --> 00:09:15.880]  所以如果我們能夠在辯論一些真理的時候
[00:09:15.880 --> 00:09:19.080]  能夠很平心靜氣
[00:09:19.080 --> 00:09:22.200]  很有真理的基礎
[00:09:22.200 --> 00:09:25.560]  有神的智慧這樣來解說
[00:09:25.560 --> 00:09:28.040]  就不只是一句到尾
[00:09:28.040 --> 00:09:31.800]  令到那些懷疑的人只會更加懷疑
[00:09:31.800 --> 00:09:33.320]  更加不滿
[00:09:33.320 --> 00:09:35.320]  但如果我們能夠有point
[00:09:35.320 --> 00:09:40.720]  所以你看到第四章是一個很重要的補充
[00:09:40.720 --> 00:09:43.560]  因為第五章就再一次回到
[00:09:43.560 --> 00:09:47.720]  那個恩順清二不只是宣判你無罪
[00:09:47.720 --> 00:09:53.120]  恩順清二是帶來同神關係的一個恢復
[00:09:53.120 --> 00:09:58.960]  在這個關係上我們怎樣在人生裏面
[00:09:58.960 --> 00:10:03.480]  與神同工 與神同在
[00:10:03.480 --> 00:10:06.680]  所以第四章是一個很重要的補充
[00:10:06.680 --> 00:10:08.440]  就是這個命題
[00:10:08.440 --> 00:10:10.440]  怎樣兼顧律法
[00:10:10.440 --> 00:10:13.320]  怎樣uphold舊約的律法
[00:10:13.320 --> 00:10:16.520]  原來舊約不單止我們沒有違背
[00:10:16.520 --> 00:10:18.320]  原來你們看錯了
[00:10:18.320 --> 00:10:21.000]  以為舊約要你做什麼什麼
[00:10:21.000 --> 00:10:25.840]  其實不是 原來真正在神面前的舊約的聖徒
[00:10:25.840 --> 00:10:29.680]  他們都是憑信心在神面前的
[00:10:29.680 --> 00:10:31.120]  那就很不同了
[00:10:31.120 --> 00:10:34.120]  原來恩順清二從來不是暫生的
[00:10:34.120 --> 00:10:36.800]  是一路都是恩順清二的
[00:10:36.800 --> 00:10:40.160]  一個很重要的解說
[00:10:40.160 --> 00:10:44.960]  所以保羅將阿伯拉罕帶出來
[00:10:44.960 --> 00:10:47.120]  我們要問這個問題了
[00:10:47.120 --> 00:10:51.080]  初期教會 修信羅馬的教會
[00:10:51.080 --> 00:10:54.960]  或者當時周圍的地方 歐洲的地方
[00:10:54.960 --> 00:10:56.480]  信主的弟兄姊妹
[00:10:56.480 --> 00:10:58.200]  他們很多不是猶太人
[00:10:58.200 --> 00:11:01.520]  或者可能有些地方是有猶太教的會堂
[00:11:01.520 --> 00:11:07.320]  但是到底阿伯拉罕在這些外邦人的心靈裏面
[00:11:07.320 --> 00:11:08.920]  是一個陌生人
[00:11:08.920 --> 00:11:12.200]  還是大家已經有一定的概念
[00:11:12.200 --> 00:11:15.520]  對阿伯拉罕有這個認識呢?
[00:11:15.520 --> 00:11:17.880]  如果不是從頭開始講過
[00:11:17.880 --> 00:11:22.280]  好像是需要費很多的唇舌
[00:11:22.280 --> 00:11:24.120]  還有很多的功夫
[00:11:24.120 --> 00:11:26.440]  但是你看到第四章
[00:11:26.440 --> 00:11:29.080]  其實是很深入地
[00:11:29.080 --> 00:11:31.640]  假設那些讀者
[00:11:31.640 --> 00:11:35.040]  已經是對《創世紀》15到17章
[00:11:35.040 --> 00:11:37.560]  是已經很療癒指掌的
[00:11:37.560 --> 00:11:41.880]  我不知道在線的、現場的
[00:11:41.880 --> 00:11:47.760]  你們對《創世紀》阿伯拉罕的故事
[00:11:47.760 --> 00:11:51.880]  由他離開吳爾到他一直成為信心之父
[00:11:51.880 --> 00:11:53.960]  你有多少的掌握
[00:11:53.960 --> 00:11:58.640]  他的年歲、他的家庭的遭遇有多少呢?
[00:11:58.640 --> 00:12:01.640]  就是說保羅似乎假設
[00:12:01.640 --> 00:12:07.520]  羅馬教會是很認識阿伯拉罕的人生的
[00:12:07.520 --> 00:12:11.320]  就是說阿伯拉罕不是一個陌生人
[00:12:11.320 --> 00:12:15.880]  從來都不在外邦人的世界裏面出現
[00:12:15.880 --> 00:12:21.760]  就是說原來在教會有很多關於這些舊約的人物的討論
[00:12:21.760 --> 00:12:26.920]  這個時候對保羅的講解就相對容易很多了
[00:12:26.920 --> 00:12:28.800]  當然我們今天沒有證據
[00:12:28.800 --> 00:12:30.600]  沒有一個人告訴我們
[00:12:30.600 --> 00:12:32.240]  阿伯拉罕我們很熟悉的
[00:12:32.240 --> 00:12:33.640]  我們沒有這些證據
[00:12:33.640 --> 00:12:37.520]  但是我們只能夠在經文裏面去假設
[00:12:37.520 --> 00:12:41.120]  保羅的探討其實是很深入的
[00:12:41.120 --> 00:12:44.000]  很多時候他有他的見地
[00:12:44.000 --> 00:12:46.240]  待會我會跟大家一起去讀的時候
[00:12:46.240 --> 00:12:48.720]  他怎樣去運用《創世紀》
[00:12:48.720 --> 00:12:52.800]  那個經文的由人有餘的這樣遊走
[00:12:52.800 --> 00:12:56.560]  還有連那個引述都告訴我們
[00:12:56.560 --> 00:13:03.920]  保羅都是相當透徹的了解整個阿伯拉罕的人生的
[00:13:03.920 --> 00:13:06.960]  所以他是非常運用自如的
[00:13:06.960 --> 00:13:11.160]  我們就感覺到透過第四章讓我們看到
[00:13:11.160 --> 00:13:15.040]  原來舊約的表面的經文
[00:13:15.040 --> 00:13:16.640]  我們以為很熟悉
[00:13:16.640 --> 00:13:21.240]  但是原來我們再進一個再深度的一個認識
[00:13:21.240 --> 00:13:25.240]  或者有計劃地去這樣再重新去研讀
[00:13:25.240 --> 00:13:29.000]  又會有一些新的聖經舊約的時候
[00:13:29.000 --> 00:13:31.480]  沒有這樣去反映出來的
[00:13:31.480 --> 00:13:39.120]  看到保羅無論神給他的智慧、啟示
[00:13:39.120 --> 00:13:42.120]  還有他對舊約的純屬的運用
[00:13:42.120 --> 00:13:45.000]  都是值得我們去借鏡和學習
[00:13:45.000 --> 00:13:49.840]  我們就在這裏第三章帶出這個問題
[00:13:49.840 --> 00:13:55.640]  是保羅點出來要處理猶太教一直以來的困難的
[00:13:55.640 --> 00:13:59.560]  但是唯一的答案就是第四章這裏
[00:13:59.560 --> 00:14:03.280]  原來舊約就是已經有恩順清二了
[00:14:03.280 --> 00:14:06.120]  那怎樣有恩順清二呢?
[00:14:06.120 --> 00:14:07.800]  哪個聖經的人物
[00:14:07.800 --> 00:14:10.120]  舊約就是說一定是一些故事
[00:14:10.120 --> 00:14:12.360]  一些歷史人物
[00:14:12.360 --> 00:14:16.040]  他們是怎樣反映他們的人生是恩順清二呢?
[00:14:16.040 --> 00:14:20.000]  所以就是第四章我們開始進入今天的經文
[00:14:20.000 --> 00:14:22.800]  這個PowerPoint我用了很多時間
[00:14:22.800 --> 00:14:24.040]  今天下午做的了
[00:14:24.040 --> 00:14:25.640]  想到我頭都快爆了
[00:14:25.640 --> 00:14:27.920]  雖然是一頁而已
[00:14:27.920 --> 00:14:31.400]  但是裏面包含了保羅很多的心思
[00:14:31.400 --> 00:14:34.760]  他很多巧妙的討論
[00:14:34.760 --> 00:14:37.760]  我們先回到經文第四章
[00:14:37.760 --> 00:14:39.600]  由一到十
[00:14:39.600 --> 00:14:42.080]  十二節先
[00:14:42.080 --> 00:14:45.240]  這一段已經足以告訴我們
[00:14:45.240 --> 00:14:47.760]  舊約的人的得救
[00:14:47.760 --> 00:14:49.480]  其實真的是憑信心
[00:14:49.480 --> 00:14:51.600]  不是憑遵循律法的
[00:14:51.600 --> 00:14:55.480]  那就看看保羅怎樣去討論
[00:14:55.480 --> 00:14:57.600]  怎樣去帶出他的論點
[00:14:57.600 --> 00:14:59.600]  命題就說了
[00:14:59.600 --> 00:15:05.320]  恩順清二怎樣去堅固律法
[00:15:05.320 --> 00:15:06.640]  不是廢掉律法
[00:15:06.640 --> 00:15:08.520]  那怎樣堅固呢?
[00:15:08.520 --> 00:15:12.440]  就是說如果舊約也有人是恩順清二
[00:15:12.440 --> 00:15:13.880]  那就是堅固律法了
[00:15:13.880 --> 00:15:15.520]  不僅沒有抵觸
[00:15:15.520 --> 00:15:19.320]  原來我們今天新約是一文雙成
[00:15:19.320 --> 00:15:21.960]  神都是看每個人的信心
[00:15:21.960 --> 00:15:24.520]  去得到神的恩典的
[00:15:24.520 --> 00:15:27.000]  第四章由第一節開始
[00:15:27.000 --> 00:15:28.800]  如此說來
[00:15:28.800 --> 00:15:31.720]  我們的祖宗阿伯拉罕
[00:15:31.720 --> 00:15:36.760]  由頭到尾都沒有叫阿伯蘭
[00:15:36.760 --> 00:15:39.000]  這些巧妙之處
[00:15:39.000 --> 00:15:41.160]  還有他引的經文
[00:15:41.160 --> 00:15:43.800]  十五章第六節
[00:15:43.800 --> 00:15:46.040]  他都用阿伯拉罕
[00:15:46.040 --> 00:15:49.320]  其實舊約十五章
[00:15:49.320 --> 00:15:50.680]  如果熟的時候
[00:15:50.680 --> 00:15:53.360]  當時阿伯拉罕叫甚麼名字?
[00:15:53.360 --> 00:15:55.040]  叫阿伯蘭
[00:15:55.040 --> 00:15:57.800]  所以第十五章的創世紀第六節
[00:15:57.800 --> 00:16:00.400]  阿伯蘭信耶和華
[00:16:00.400 --> 00:16:03.200]  耶和華就以此為他的兒
[00:16:03.200 --> 00:16:06.440]  但是保羅引十五章
[00:16:06.440 --> 00:16:09.240]  他不是就這樣平鋪直敘地引
[00:16:09.240 --> 00:16:11.400]  是他自己加了注釋
[00:16:11.400 --> 00:16:14.440]  就是阿伯拉罕信實
[00:16:14.440 --> 00:16:16.720]  這就算為他的兒
[00:16:16.720 --> 00:16:19.400]  就是說十七章
[00:16:19.400 --> 00:16:22.360]  十七章是過了十三年了
[00:16:23.040 --> 00:16:25.560]  阿伯蘭是八十六歲
[00:16:25.560 --> 00:16:29.440]  繼續他的大兒子以實瑪利
[00:16:29.440 --> 00:16:31.520]  接著他的小兒子都還沒有出生
[00:16:31.520 --> 00:16:33.120]  就是這個以實還沒有出生
[00:16:33.120 --> 00:16:34.720]  後來去到十七章
[00:16:34.720 --> 00:16:37.800]  由十六章的最後一節
[00:16:37.800 --> 00:16:39.880]  阿伯蘭那時候是八十六歲
[00:16:39.880 --> 00:16:41.200]  接著十七章
[00:16:41.200 --> 00:16:44.880]  就突然間阿伯蘭九十九歲了
[00:16:44.880 --> 00:16:46.520]  耶和華向他顯現
[00:16:46.520 --> 00:16:48.960]  接著就幫他改名
[00:16:48.960 --> 00:16:51.680]  所以阿伯拉罕信神
[00:16:51.680 --> 00:16:55.440]  其實他已經是九十九歲的時候才改名的
[00:16:55.440 --> 00:16:57.640]  十幾年之後才改名的
[00:16:57.640 --> 00:17:00.320]  但是保羅好像不是很熟悉那個歷史
[00:17:00.320 --> 00:17:02.320]  其實不是這個意思
[00:17:02.320 --> 00:17:06.000]  其實保羅一直是以阿伯拉罕
[00:17:06.000 --> 00:17:08.000]  就是看阿伯拉罕
[00:17:08.000 --> 00:17:11.680]  是一個一直得著神的信心
[00:17:11.680 --> 00:17:15.360]  憑信心來活在神面前的
[00:17:15.360 --> 00:17:19.280]  一個屬靈的領袖、長輩
[00:17:19.280 --> 00:17:21.920]  所以你會看到這些巧妙
[00:17:21.920 --> 00:17:22.960]  就不要小看
[00:17:22.960 --> 00:17:24.960]  以為阿伯拉罕引錯聖經
[00:17:24.960 --> 00:17:25.680]  對不起
[00:17:25.680 --> 00:17:28.400]  以為保羅引錯了聖經
[00:17:28.400 --> 00:17:29.280]  其實不是的
[00:17:29.280 --> 00:17:33.840]  他已經加入了他自己的神學判斷
[00:17:33.840 --> 00:17:38.000]  他已經加入了他自己對阿伯蘭這個人
[00:17:38.000 --> 00:17:41.880]  由舊變新的信心的歷程
[00:17:41.880 --> 00:17:43.320]  你可以想像得到
[00:17:43.320 --> 00:17:47.600]  保羅就是真的要將阿伯拉罕帶出來
[00:17:47.600 --> 00:17:50.160]  讓羅馬的教會知道
[00:17:50.160 --> 00:17:54.720]  其實你們不需要懼怕猶太教對你們的威脅
[00:17:54.720 --> 00:17:58.000]  對你們的藐視、攻擊
[00:17:58.000 --> 00:18:01.840]  因為舊約都已經有恩順清義
[00:18:01.840 --> 00:18:03.760]  舊約的聖經人物
[00:18:03.760 --> 00:18:07.840]  阿伯拉罕他都是恩順清義的
[00:18:07.840 --> 00:18:10.800]  第四章由第二節
[00:18:10.800 --> 00:18:15.920]  他說倘若阿伯拉罕是因行為清義
[00:18:15.920 --> 00:18:17.600]  就有可誇
[00:18:17.600 --> 00:18:21.600]  就有可誇就是回到三章那裡
[00:18:21.600 --> 00:18:25.120]  這個恩順清義是無可誇的
[00:18:25.120 --> 00:18:32.160]  就是再一次保羅用一個一連貫性的詞彙
[00:18:32.160 --> 00:18:36.960]  去將舊約、新約去無縫的接合
[00:18:36.960 --> 00:18:40.000]  就是說就算阿伯拉罕他信神
[00:18:40.000 --> 00:18:42.480]  都不是因為他有好的行為
[00:18:42.480 --> 00:18:46.080]  而是他真是在無助的時候
[00:18:46.080 --> 00:18:48.240]  相信神的應許
[00:18:48.240 --> 00:18:52.480]  所以神就看他這樣的信心
[00:18:52.480 --> 00:18:54.480]  來去稱他為義
[00:18:54.480 --> 00:18:59.840]  稱義他這個信教對神的應許
[00:18:59.840 --> 00:19:03.120]  就是他的兒子以撒的出現
[00:19:03.120 --> 00:19:06.880]  這樣來得到神的應許
[00:19:06.880 --> 00:19:09.520]  就是說他成為萬國之父
[00:19:09.520 --> 00:19:11.200]  阿伯拉罕的意思
[00:19:11.200 --> 00:19:12.880]  希伯來文的意思
[00:19:12.880 --> 00:19:16.320]  還有就是他的兒子以撒
[00:19:16.320 --> 00:19:18.560]  成為真正的繼任人
[00:19:18.560 --> 00:19:20.560]  繼承他的產業
[00:19:20.560 --> 00:19:23.120]  這裡告訴我們並無可誇
[00:19:23.120 --> 00:19:26.000]  接著第三節經常說什麼呢?
[00:19:26.000 --> 00:19:28.720]  說阿伯拉罕信神
[00:19:28.720 --> 00:19:30.960]  這就算為他的義
[00:19:30.960 --> 00:19:34.880]  這是《創世紀》第十五章第六節
[00:19:34.880 --> 00:19:38.160]  我們讀完經文十二節之後
[00:19:38.160 --> 00:19:42.080]  我們就回到《創世紀》
[00:19:42.080 --> 00:19:44.480]  先看那些引述的經文
[00:19:44.480 --> 00:19:46.480]  還有當時的背景
[00:19:46.480 --> 00:19:48.480]  我們再回來看
[00:19:48.480 --> 00:19:51.520]  你就知道保羅他的引述
[00:19:51.520 --> 00:19:53.520]  是真的很巧妙
[00:19:53.520 --> 00:19:55.440]  第四節
[00:19:55.440 --> 00:20:00.640]  他講了一個分析的標準
[00:20:00.640 --> 00:20:01.840]  什麼叫做因典
[00:20:01.840 --> 00:20:03.600]  什麼叫做靠行為
[00:20:03.600 --> 00:20:06.720]  什麼叫做你自己賺回來的
[00:20:06.720 --> 00:20:08.960]  這個就無法誇耀
[00:20:08.960 --> 00:20:10.080]  第四節
[00:20:10.080 --> 00:20:12.720]  作功的得功價不算因典
[00:20:12.720 --> 00:20:14.560]  就是是應份的
[00:20:14.560 --> 00:20:16.080]  我付出了我的勞力
[00:20:16.080 --> 00:20:17.760]  付出了我的智慧
[00:20:17.760 --> 00:20:19.760]  給一個公司、一個機構
[00:20:19.760 --> 00:20:20.960]  或者等等的
[00:20:20.960 --> 00:20:23.200]  譬如在田裡的工作
[00:20:23.200 --> 00:20:25.280]  我拿回我的功價很合理
[00:20:25.280 --> 00:20:26.560]  這個交換而已
[00:20:26.560 --> 00:20:27.600]  不是什麼因典
[00:20:27.600 --> 00:20:28.800]  不是什麼憐憫
[00:20:28.800 --> 00:20:31.200]  但是是該得的
[00:20:31.200 --> 00:20:32.320]  第五節
[00:20:32.320 --> 00:20:33.920]  唯有不作功的
[00:20:33.920 --> 00:20:36.400]  只信稱罪人為義的神
[00:20:36.400 --> 00:20:38.720]  就是沒有靠任何的功德
[00:20:38.720 --> 00:20:40.720]  沒有靠任何的行為
[00:20:40.720 --> 00:20:42.720]  其實若有所指的
[00:20:42.720 --> 00:20:45.600]  猶太人仍然存在一個割禮
[00:20:45.600 --> 00:20:46.800]  是一個符號
[00:20:46.800 --> 00:20:48.080]  是一個標記
[00:20:48.080 --> 00:20:51.520]  是一個夢神喜悅的儀式
[00:20:51.520 --> 00:20:52.560]  一個禮儀
[00:20:52.560 --> 00:20:54.080]  就是說我們猶太人
