
[00:00:00.000 --> 00:00:03.000]  多謝永文跟我們分享
[00:01:46.000 --> 00:01:48.000]  腳鏈也被他弄碎
[00:01:48.000 --> 00:01:50.000]  總沒有人能制服他
[00:01:50.000 --> 00:01:53.000]  他就夜常在墳墓裏和山中喊叫
[00:01:53.000 --> 00:01:55.000]  又用石頭打自己
[00:01:55.000 --> 00:01:57.000]  這個鬼附身的人
[00:01:57.000 --> 00:01:59.000]  他住在哪裏
[00:01:59.000 --> 00:02:01.000]  墳墓裏
[00:02:01.000 --> 00:02:02.000]  墳墓裏有沒有人住
[00:02:02.000 --> 00:02:04.000]  沒有人住的
[00:02:04.000 --> 00:02:06.000]  通常都是
[00:02:06.000 --> 00:02:08.000]  三更半夜沒有人
[00:02:08.000 --> 00:02:10.000]  我聽過一些露宿者
[00:02:10.000 --> 00:02:11.000]  可能真的沒有地方住
[00:02:11.000 --> 00:02:13.000]  去到一個地步
[00:02:13.000 --> 00:02:14.000]  四周都被人趕
[00:02:14.000 --> 00:02:16.000]  他才唯有睡在墳墓裏
[00:02:16.000 --> 00:02:18.000]  這個鬼附身的人
[00:02:18.000 --> 00:02:20.000]  因為沒有人能控制他
[00:02:20.000 --> 00:02:22.000]  於是他就離魂獨處
[00:02:22.000 --> 00:02:24.000]  在墳墓裏
[00:02:24.000 --> 00:02:26.000]  你想像下場景都幾恐怖
[00:02:26.000 --> 00:02:28.000]  如果三更半夜在和合石裏
[00:02:28.000 --> 00:02:30.000]  突然有個人喊叫
[00:02:30.000 --> 00:02:32.000]  還拿著石頭
[00:02:32.000 --> 00:02:34.000]  你怕不怕
[00:02:34.000 --> 00:02:36.000]  你會不會靠近他
[00:02:36.000 --> 00:02:38.000]  你都不敢靠近他
[00:02:38.000 --> 00:02:40.000]  其實他是一種很可怕
[00:02:40.000 --> 00:02:42.000]  離魂獨處
[00:02:42.000 --> 00:02:44.000]  被人排擠的情況
[00:02:44.000 --> 00:02:46.000]  鬼附身的人就是這樣
[00:02:46.000 --> 00:02:48.000]  但有時候我們都會用鬼附身
[00:02:48.000 --> 00:02:50.000]  去形容一些情況
[00:02:50.000 --> 00:02:52.000]  形容一些人失控
[00:02:52.000 --> 00:02:54.000]  無法控制自己
[00:02:54.000 --> 00:02:56.000]  做了一些好像很不合常理的事
[00:02:56.000 --> 00:02:58.000]  譬如明明有些事
[00:02:58.000 --> 00:03:00.000]  你是不想做的
[00:03:00.000 --> 00:03:02.000]  偏偏就做了
[00:03:02.000 --> 00:03:04.000]  我們會怎樣形容呢
[00:03:04.000 --> 00:03:06.000]  神推鬼按
[00:03:06.000 --> 00:03:08.000]  鬼附身
[00:03:08.000 --> 00:03:10.000]  有些事明明你應該看到的
[00:03:10.000 --> 00:03:12.000]  怎知你又看不到
[00:03:12.000 --> 00:03:14.000]  眼大體過龍那些叫甚麼
[00:03:14.000 --> 00:03:16.000]  我們會這樣去形容
[00:03:16.000 --> 00:03:18.000]  有些事明明應該是這樣的
[00:03:18.000 --> 00:03:20.000]  怎知不受控制地做了另一件事
[00:03:20.000 --> 00:03:22.000]  好像永文這樣
[00:03:22.000 --> 00:03:24.000]  其實是大好青年
[00:03:24.000 --> 00:03:26.000]  入了一間名校
[00:03:26.000 --> 00:03:28.000]  不過沒有別人那麼厲害
[00:03:28.000 --> 00:03:30.000]  讀了三年
[00:03:30.000 --> 00:03:32.000]  別人比他厲害,讀了五年
[00:03:32.000 --> 00:03:34.000]  都叫做名校
[00:03:34.000 --> 00:03:36.000]  他就是這樣放棄了自己
[00:03:36.000 --> 00:03:38.000]  帶著同學的哈哈爸爸
[00:03:38.000 --> 00:03:40.000]  躲在天台上吸煙
[00:03:40.000 --> 00:03:42.000]  你說是不是鬼附身
[00:03:42.000 --> 00:03:44.000]  你自己為甚麼這樣
[00:03:44.000 --> 00:03:46.000]  不知道的,無端端是這樣的
[00:03:46.000 --> 00:03:48.000]  家裡的情況都不是富貴
[00:03:48.000 --> 00:03:50.000]  但我想都不窮
[00:03:50.000 --> 00:03:52.000]  都去哪裏
[00:03:52.000 --> 00:03:54.000]  在這樣的情況下
[00:03:54.000 --> 00:03:56.000]  他竟然無端端去偷別人的錢
[00:03:56.000 --> 00:03:58.000]  偷老師錢那麼大膽
[00:03:58.000 --> 00:04:00.000]  我小時候都有偷家人的錢
[00:04:00.000 --> 00:04:02.000]  外人真的不夠膽偷
[00:04:02.000 --> 00:04:04.000]  偷老師錢
[00:04:04.000 --> 00:04:06.000]  但偷了又那麼傻
[00:04:06.000 --> 00:04:08.000]  放在自己的書包裏
[00:04:08.000 --> 00:04:10.000]  被人搜出來還要認
[00:04:10.000 --> 00:04:12.000]  這麼笨的事都做
[00:04:12.000 --> 00:04:14.000]  帶好前途就沒有了
[00:04:14.000 --> 00:04:16.000]  有甚麼理由呢
[00:04:16.000 --> 00:04:18.000]  其實永文的經歷
[00:04:18.000 --> 00:04:20.000]  和聖經裏面說的
[00:04:20.000 --> 00:04:22.000]  比污淩附身的人差不多
[00:04:22.000 --> 00:04:24.000]  永文被他的罪捆綁
[00:04:24.000 --> 00:04:26.000]  控制不了自己
[00:04:26.000 --> 00:04:28.000]  他被他所犯錯的事
[00:04:28.000 --> 00:04:30.000]  控制住自己
[00:04:30.000 --> 00:04:32.000]  家人都無法自己管他
[00:04:32.000 --> 00:04:34.000]  管不住這個臭小子
[00:04:34.000 --> 00:04:36.000]  鬼附身就沒有用
[00:04:36.000 --> 00:04:38.000]  於是當他透明
[00:04:38.000 --> 00:04:40.000]  最後請他離開這個家
[00:04:40.000 --> 00:04:44.000]  從此他就像這個污淩附身的人
[00:04:44.000 --> 00:04:46.000]  在墳墓裏面住
[00:04:46.000 --> 00:04:48.000]  他就離開家
[00:04:48.000 --> 00:04:50.000]  在天台屋裏
[00:04:50.000 --> 00:04:52.000]  很相似
[00:04:52.000 --> 00:04:54.000]  那種被罪所捆綁
[00:04:54.000 --> 00:04:56.000]  最終導致他離群獨居
[00:04:56.000 --> 00:05:00.000]  我們再繼續看經文
[00:05:00.000 --> 00:05:02.000]  第六節說
[00:05:02.000 --> 00:05:04.000]  看見耶穌就跑過來拜他
[00:05:04.000 --> 00:05:06.000]  大聲呼叫說
[00:05:06.000 --> 00:05:08.000]  諸高神的兒子耶穌
[00:05:08.000 --> 00:05:10.000]  祢為什麼干擾我
[00:05:10.000 --> 00:05:12.000]  我知著神懇求你不要叫我仇虎
[00:05:12.000 --> 00:05:14.000]  這是因為耶穌曾吩咐他說
[00:05:14.000 --> 00:05:16.000]  污淩啊從這人身上出來
[00:05:16.000 --> 00:05:18.000]  耶穌問他叫什麼名字
[00:05:18.000 --> 00:05:20.000]  他說
[00:05:20.000 --> 00:05:22.000]  我名叫群
[00:05:22.000 --> 00:05:24.000]  因為我們數目眾多
[00:05:24.000 --> 00:05:28.000]  他就再三求耶穌不要叫他離開那個地方
[00:05:28.000 --> 00:05:30.000]  那耶穌一落船
[00:05:30.000 --> 00:05:34.000]  這個鬼上身的人就跑過來拜耶穌
[00:05:34.000 --> 00:05:38.000]  其實耶穌平時也有很多人跟著他
[00:05:38.000 --> 00:05:40.000]  平時也有很多人圍著他
[00:05:40.000 --> 00:05:42.000]  但不是因為他是明星
[00:05:42.000 --> 00:05:44.000]  YouTuber 什麼網紅
[00:05:44.000 --> 00:05:48.000]  是因為他其實是神的兒子
[00:05:48.000 --> 00:05:50.000]  耶穌行過很多神蹟
[00:05:50.000 --> 00:05:52.000]  他讓很多有病的人
[00:05:52.000 --> 00:05:54.000]  得醫治
[00:05:54.000 --> 00:05:56.000]  盲的可以看東西
[00:05:56.000 --> 00:05:58.000]  跛的可以行走
[00:05:58.000 --> 00:06:00.000]  從此得識放
[00:06:00.000 --> 00:06:02.000]  耶穌行過很多神蹟
[00:06:02.000 --> 00:06:04.000]  證明了他是神的兒子
[00:06:04.000 --> 00:06:06.000]  這個鬼上身的人跑過來幹什麼呢
[00:06:06.000 --> 00:06:08.000]  不是他自己跑過來
[00:06:08.000 --> 00:06:10.000]  是鬼控制著他跑過來
[00:06:10.000 --> 00:06:12.000]  因為他們也害怕
[00:06:12.000 --> 00:06:14.000]  害怕耶穌要趕他們走
[00:06:14.000 --> 00:06:16.000]  於是衝過去跪在耶穌面前
[00:06:16.000 --> 00:06:18.000]  求耶穌你不要叫我們走
[00:06:18.000 --> 00:06:22.000]  耶穌絕對有權去趕走這些鬼
[00:06:22.000 --> 00:06:24.000]  可以拯救到這個可憐的人
[00:06:24.000 --> 00:06:26.000]  經文繼續發展下去是怎樣呢
[00:06:26.000 --> 00:06:30.000]  在山坡那裡有一大群豬在吃
[00:06:30.000 --> 00:06:32.000]  污靈就要求耶穌說
[00:06:32.000 --> 00:06:34.000]  求你打發我們進入豬群
[00:06:34.000 --> 00:06:36.000]  好輔助他們
[00:06:36.000 --> 00:06:38.000]  耶穌准了他們
[00:06:38.000 --> 00:06:40.000]  污靈就出來進入豬裡
[00:06:40.000 --> 00:06:42.000]  那群豬就闖下山
[00:06:42.000 --> 00:06:44.000]  投進海裡淹死了
[00:06:44.000 --> 00:06:46.000]  豬的數目約有二千
[00:06:46.000 --> 00:06:48.000]  放豬的逃跑了
[00:06:48.000 --> 00:06:50.000]  去告訴城裡和鄉下的人
[00:06:50.000 --> 00:06:52.000]  眾人就都來看
[00:06:52.000 --> 00:06:54.000]  看下發生什麼事
[00:06:54.000 --> 00:06:56.000]  看見被鬼附的人
[00:06:56.000 --> 00:06:59.000]  就是那一層被鬼附的錯著
[00:06:59.000 --> 00:07:01.000]  穿著衣服神智清醒
[00:07:01.000 --> 00:07:03.000]  他們就害怕
[00:07:03.000 --> 00:07:06.000]  看見這些人把鬼附的人所遇見的
[00:07:06.000 --> 00:07:09.000]  和那群豬的事都告訴了眾人
[00:07:09.000 --> 00:07:13.000]  眾人就要求耶穌離開他們的地區
[00:07:13.000 --> 00:07:14.000]  這裡說什麼呢
[00:07:14.000 --> 00:07:16.000]  鬼知道鬥不過耶穌
[00:07:16.000 --> 00:07:18.000]  耶穌要趕他們
[00:07:18.000 --> 00:07:19.000]  但是都討價還價
[00:07:19.000 --> 00:07:21.000]  先講價看看還有沒有方法
[00:07:21.000 --> 00:07:24.000]  最終耶穌准許他們的要求
[00:07:24.000 --> 00:07:26.000]  他們要求進入豬裡
[00:07:26.000 --> 00:07:28.000]  用豬來換那個人
[00:07:28.000 --> 00:07:31.000]  我不知道為什麼耶穌OK
[00:07:31.000 --> 00:07:33.000]  但是耶穌就批准了
[00:07:33.000 --> 00:07:36.000]  於是鬼進入豬裡的時候
[00:07:36.000 --> 00:07:38.000]  發生什麼事
[00:07:38.000 --> 00:07:39.000]  叮叮叭啦
[00:07:39.000 --> 00:07:40.000]  二千隻就衝進海裡
[00:07:40.000 --> 00:07:42.000]  就淹死了
[00:07:42.000 --> 00:07:45.000]  於是一群村民就出來看下
[00:07:45.000 --> 00:07:47.000]  嘩!這麼大件事
[00:07:47.000 --> 00:07:49.000]  好恐怖啊!什麼事啊
[00:07:49.000 --> 00:07:51.000]  但是出來一看
[00:07:51.000 --> 00:07:54.000]  平時住在墳墓的那個賤人
[00:07:54.000 --> 00:07:55.000]  鬼上身的那個
[00:07:55.000 --> 00:07:57.000]  神智清醒
[00:07:57.000 --> 00:07:59.000]  穿著衣服
[00:07:59.000 --> 00:08:01.000]  就是之前沒有穿衣服的
[00:08:01.000 --> 00:08:02.000]  坐在那裡
[00:08:02.000 --> 00:08:04.000]  咦!沒有癲啊
[00:08:04.000 --> 00:08:06.000]  正常啊
[00:08:06.000 --> 00:08:07.000]  什麼事呢
[00:08:07.000 --> 00:08:10.000]  原來就是這個耶穌
[00:08:10.000 --> 00:08:12.000]  這個耶穌趕走了那些鬼
[00:08:12.000 --> 00:08:14.000]  治好了它
[00:08:14.000 --> 00:08:18.000]  但是他們的反應不是很高興
[00:08:18.000 --> 00:08:19.000]  如果你身邊有人
[00:08:19.000 --> 00:08:20.000]  平時是有病的
[00:08:20.000 --> 00:08:23.000]  好了你都會替他開心
[00:08:23.000 --> 00:08:24.000]  不是啊
[00:08:24.000 --> 00:08:25.000]  他們的反應是
[00:08:25.000 --> 00:08:26.000]  求耶穌離開
[00:08:26.000 --> 00:08:28.000]  為什麼啊
[00:08:28.000 --> 00:08:29.000]  救這個人
[00:08:29.000 --> 00:08:31.000]  死了多少隻豬啊
[00:08:31.000 --> 00:08:32.000]  二千隻啊
[00:08:32.000 --> 00:08:34.000]  二千啊
[00:08:34.000 --> 00:08:36.000]  你想一隻豬可以賣多少錢呢
[00:08:36.000 --> 00:08:37.000]  我上網查過
[00:08:37.000 --> 00:08:38.000]  但是很難查
[00:08:38.000 --> 00:08:39.000]  我找都找不到
[00:08:39.000 --> 00:08:41.000]  最終我嘗試找
[00:08:41.000 --> 00:08:42.000]  原來一隻豬
[00:08:42.000 --> 00:08:45.000]  大概重四百公斤
[00:08:45.000 --> 00:08:46.000]  那些豬肉呢
[00:08:46.000 --> 00:08:48.000]  不同位置不同價格的
[00:08:48.000 --> 00:08:50.000]  但是平均一隻豬
[00:08:50.000 --> 00:08:52.000]  一百塊一公斤左右
[00:08:52.000 --> 00:08:55.000]  一隻豬原來要四萬塊
[00:08:55.000 --> 00:08:57.000]  一隻豬四萬塊
[00:08:57.000 --> 00:08:59.000]  死了二千隻豬
[00:08:59.000 --> 00:09:01.000]  就是沒有了八千萬
[00:09:01.000 --> 00:09:03.000]  沒有了八千萬
[00:09:03.000 --> 00:09:05.000]  救一個人啊
[00:09:05.000 --> 00:09:07.000]  沒有了八千萬啊
[00:09:07.000 --> 00:09:09.000]  那時候有病啊
[00:09:09.000 --> 00:09:10.000]  鬼上身那些
[00:09:10.000 --> 00:09:12.000]  很普遍的
[00:09:12.000 --> 00:09:13.000]  救一個人八千萬
[00:09:13.000 --> 00:09:16.000]  救多幾個不就全城都破產
[00:09:16.000 --> 00:09:17.000]  是不是啊
[00:09:17.000 --> 00:09:19.000]  那當然是叫耶穌走啊
[00:09:19.000 --> 00:09:21.000]  你會發覺人是這樣的
[00:09:21.000 --> 00:09:23.000]  有一個功利的計算
[00:09:23.000 --> 00:09:25.000]  那個人值不值得救
[00:09:25.000 --> 00:09:27.000]  值得救值多少錢
[00:09:27.000 --> 00:09:30.000]  花多少錢去救他
[00:09:30.000 --> 00:09:33.000]  救一個人其實真的要付代價
[00:09:33.000 --> 00:09:34.000]  在榮民的見證裡面
[00:09:34.000 --> 00:09:38.000]  有些人付了相當大的代價
[00:09:38.000 --> 00:09:41.000]  第一個就一定是他姐姐
[00:09:41.000 --> 00:09:43.000]  為了她哭了一整晚
[00:09:43.000 --> 00:09:44.000]  很傷心
[00:09:44.000 --> 00:09:47.000]  最終手沒有了
[00:09:47.000 --> 00:09:52.000]  這個真的是終生要付上代價
[00:09:52.000 --> 00:09:59.000]  這個手令到全家人陷入了一個低谷
[00:09:59.000 --> 00:10:01.000]  陷入了黑暗
[00:10:01.000 --> 00:10:03.000]  榮民這個兒子
[00:10:03.000 --> 00:10:05.000]  鬼上身啊
[00:10:05.000 --> 00:10:08.000]  爛泥褲不想爬
[00:10:08.000 --> 00:10:09.000]  不要再理他
[00:10:09.000 --> 00:10:11.000]  我不知道爸爸怎麼看你
[00:10:11.000 --> 00:10:13.000]  我不知道媽媽怎麼看你
[00:10:13.000 --> 00:10:16.000]  我不知道姐姐有沒有原諒你
[00:10:16.000 --> 00:10:18.000]  他們看不到改變
[00:10:18.000 --> 00:10:19.000]  看不到希望
[00:10:19.000 --> 00:10:23.000]  唯有選擇放棄
[00:10:23.000 --> 00:10:25.000]  還有些人付出代價
[00:10:25.000 --> 00:10:27.000]  他的英文老師
[00:10:27.000 --> 00:10:29.000]  在他人生最低谷的時候
[00:10:29.000 --> 00:10:32.000]  竟然對他不離不棄
[00:10:32.000 --> 00:10:36.000]  這個同學不懂笑
[00:10:36.000 --> 00:10:37.000]  看他都不是沒得救的
[00:10:37.000 --> 00:10:39.000]  為什麼會這樣呢
[00:10:39.000 --> 00:10:40.000]  幫他補習
[00:10:40.000 --> 00:10:42.000]  早上六點
[00:10:42.000 --> 00:10:44.000]  我現在早上六點半起床送兒子上學
[00:10:44.000 --> 00:10:46.000]  我都覺得很辛苦
[00:10:46.000 --> 00:10:48.000]  但那個不是我的兒子
[00:10:48.000 --> 00:10:52.000]  我早上六點去幫他補習
[00:10:52.000 --> 00:10:53.000]  為什麼要這樣做
[00:10:53.000 --> 00:10:54.000]  學生而已
[00:10:54.000 --> 00:10:57.000]  又不是自己的兒子
[00:10:57.000 --> 00:10:59.000]  付出這些代價
[00:10:59.000 --> 00:11:00.000]  為什麼呢
[00:11:00.000 --> 00:11:02.000]  為什麼要這樣做呢
[00:11:02.000 --> 00:11:03.000]  付出了代價
[00:11:03.000 --> 00:11:06.000]  是不是代表這個人會得救呢
[00:11:06.000 --> 00:11:10.000]  有時候世界甚至更加黑暗的是
[00:11:10.000 --> 00:11:12.000]  其實可能付出了代價
[00:11:12.000 --> 00:11:15.000]  不代表那個人就會得救
[00:11:15.000 --> 00:11:18.000]  當中最重要的因素是耶穌基督
[00:11:18.000 --> 00:11:20.000]  他的老師跟他說
[00:11:20.000 --> 00:11:22.000]  我很愛你
[00:11:22.000 --> 00:11:25.000]  但是因為上帝愛我
[00:11:25.000 --> 00:11:27.000]  希望你將來有機會
[00:11:27.000 --> 00:11:30.000]  你可以回到教會
[00:11:30.000 --> 00:11:32.000]  基於上帝的愛
[00:11:32.000 --> 00:11:35.000]  即使永文在人生的低谷裡面
[00:11:35.000 --> 00:11:36.000]  家人不理他
[00:11:36.000 --> 00:11:39.000]  但原來還有一個人理他
[00:11:39.000 --> 00:11:40.000]  就是耶穌基督
[00:11:40.000 --> 00:11:43.000]  耶穌基督派人去到他身邊
[00:11:43.000 --> 00:11:44.000]  去拯救這個人
[00:11:44.000 --> 00:11:47.000]  就好像耶穌當年自己親自去到格拉森
[00:11:47.000 --> 00:11:50.000]  他要拯救那個被鬼附人
[00:11:50.000 --> 00:11:52.000]  最後永文他明白
[00:11:52.000 --> 00:11:53.000]  只有靠著耶穌基督
[00:11:53.000 --> 00:11:55.000]  他才可以得到改變
[00:11:55.000 --> 00:11:56.000]  他相信耶穌
[00:11:56.000 --> 00:11:58.000]  他的生命得到改變
[00:11:58.000 --> 00:12:00.000]  他重新建立自己的家庭
[00:12:00.000 --> 00:12:02.000]  有太太有兒子
[00:12:02.000 --> 00:12:05.000]  重新像一個人
[00:12:05.000 --> 00:12:07.000]  好像那個鬼附人一樣
[00:12:07.000 --> 00:12:09.000]  穿回衣服
[00:12:09.000 --> 00:12:11.000]  正常了
[00:12:11.000 --> 00:12:14.000]  在聖經裡面的記載還沒完
[00:12:14.000 --> 00:12:15.000]  十八節那裡說
[00:12:15.000 --> 00:12:17.000]  耶穌上前的時候
[00:12:17.000 --> 00:12:18.000]  那曾被鬼附的人
[00:12:18.000 --> 00:12:21.000]  懇求要和耶穌在一起
[00:12:21.000 --> 00:12:22.000]  耶穌不許
[00:12:22.000 --> 00:12:23.000]  卻對他說
[00:12:23.000 --> 00:12:24.000]  你回家去
[00:12:24.000 --> 00:12:26.000]  到你的親友那裡
[00:12:26.000 --> 00:12:29.000]  將主為你所做多麼大的事
[00:12:29.000 --> 00:12:31.000]  和他怎樣憐憫你
[00:12:31.000 --> 00:12:33.000]  都告訴他們
[00:12:33.000 --> 00:12:34.000]  那人就走了
[00:12:34.000 --> 00:12:36.000]  開始在底加玻璃
[00:12:36.000 --> 00:12:39.000]  傳揚耶穌為他做了多麼大的事
[00:12:39.000 --> 00:12:42.000]  眾人都驚訝
[00:12:42.000 --> 00:12:44.000]  那個曾經被鬼附的人
[00:12:44.000 --> 00:12:47.000]  他想跟著耶穌走
[00:12:47.000 --> 00:12:48.000]  當然了
[00:12:48.000 --> 00:12:49.000]  換作是我也會走
[00:12:49.000 --> 00:12:51.000]  以前那麼醜
[00:12:51.000 --> 00:12:52.000]  全世界都知道
[00:12:52.000 --> 00:12:56.000]  我是那個沒有穿衣服在墳墓裡的瘋子
[00:12:56.000 --> 00:12:57.000]  換作是我也會走
[00:12:57.000 --> 00:12:59.000]  我面對不到我的過去
[00:12:59.000 --> 00:13:02.000]  我面對不到曾經自己做錯的事
[00:13:02.000 --> 00:13:04.000]  曾經自己有多醜多醜
[00:13:04.000 --> 00:13:06.000]  去一個沒有人認識的地方
[00:13:06.000 --> 00:13:08.000]  重新開始是不是更好
[00:13:08.000 --> 00:13:10.000]  當然了
[00:13:10.000 --> 00:13:12.000]  但是耶穌不許他
[00:13:12.000 --> 00:13:14.000]  叫他回去你的親友那裡
[00:13:14.000 --> 00:13:18.000]  要將原來經歷了多大的事
[00:13:18.000 --> 00:13:20.000]  要告訴別人
[00:13:20.000 --> 00:13:21.000]  耶穌基督的拯救
[00:13:21.000 --> 00:13:24.000]  你是需要告訴別人的
[00:13:24.000 --> 00:13:26.000]  其實就好像永文那樣
[00:13:26.000 --> 00:13:29.000]  你回到家裡去和他家人和好
[00:13:29.000 --> 00:13:31.000]  是多麼難的事
[00:13:31.000 --> 00:13:32.000]  那頓飯
[00:13:32.000 --> 00:13:34.000]  他姐姐夾菜
[00:13:34.000 --> 00:13:36.000]  他已經哭到不能吃下去
[00:13:36.000 --> 00:13:38.000]  這一切不容易的
[00:13:38.000 --> 00:13:39.000]  要面對過去
[00:13:39.000 --> 00:13:40.000]  他用了幾十年
[00:13:40.000 --> 00:13:44.000]  去重新建立他和家人的關係
[00:13:44.000 --> 00:13:46.000]  這個被鬼附的人
[00:13:46.000 --> 00:13:48.000]  其實他要回去跟別人說
[00:13:48.000 --> 00:13:50.000]  他的見證是多麼難
[00:13:50.000 --> 00:13:52.000]  因為要告訴別人
[00:13:52.000 --> 00:13:54.000]  他以前多麼難看
[00:13:54.000 --> 00:13:56.000]  沒有人肯定他
[00:13:56.000 --> 00:13:57.000]  沒有人會幫他
[00:13:57.000 --> 00:13:59.000]  甚至想幫都幫不到他
[00:13:59.000 --> 00:14:01.000]  最終被放棄
[00:14:01.000 --> 00:14:06.000]  但是耶穌基督會去拯救
[00:14:06.000 --> 00:14:09.000]  耶穌基督就是那個拯救者
[00:14:09.000 --> 00:14:11.000]  他願意接納我們每一個人
[00:14:11.000 --> 00:14:13.000]  無論你過去是怎樣
[00:14:13.000 --> 00:14:15.000]  無論你樣貌是怎樣
[00:14:15.000 --> 00:14:17.000]  身材是怎樣
[00:14:17.000 --> 00:14:18.000]  你的學歷是怎樣
[00:14:18.000 --> 00:14:19.000]  你的經歷是怎樣
[00:14:19.000 --> 00:14:21.000]  你做錯過什麼
[00:14:21.000 --> 00:14:24.000]  耶穌都願意接納去拯救你
[00:14:24.000 --> 00:14:28.000]  我們可以好像那個被鬼附的人一樣
[00:14:28.000 --> 00:14:30.000]  也可以好像永文一樣
[00:14:30.000 --> 00:14:32.000]  其實我們可以打破這些捆綁
[00:14:32.000 --> 00:14:36.000]  我們可以不再被我們過去的罪所束縛
[00:14:36.000 --> 00:14:38.000]  我們可以得到釋放
[00:14:38.000 --> 00:14:40.000]  為什麼永文願意將他過去的事
[00:14:40.000 --> 00:14:41.000]  拿出來講
[00:14:41.000 --> 00:14:43.000]  告訴大家聽
[00:14:43.000 --> 00:14:46.000]  因為他好像耶穌的吩咐一樣
[00:14:46.000 --> 00:14:49.000]  他要去將他所經歷的
[00:14:49.000 --> 00:14:52.000]  幾大的恩典要講出來
[00:14:52.000 --> 00:14:56.000]  要讓人知道耶穌基督就是那個拯救的神
[00:14:56.000 --> 00:14:59.000]  因為耶穌基督他可以變回一個正常人
[00:14:59.000 --> 00:15:02.000]  因為耶穌基督他今天可以重過新生
[00:15:02.000 --> 00:15:05.000]  今天
[00:15:05.000 --> 00:15:06.000]  弟兄姊妹
[00:15:06.000 --> 00:15:08.000]  你們可以來到這裡
[00:15:08.000 --> 00:15:10.000]  絕對不是偶然
[00:15:10.000 --> 00:15:12.000]  是耶穌親自來尋求你
[00:15:12.000 --> 00:15:16.000]  耶穌親自來尋找你
[00:15:18.000 --> 00:15:21.000]  無論你過去做過什麼
[00:15:21.000 --> 00:15:23.000]  耶穌今天帶領你來到這裡
[00:15:23.000 --> 00:15:25.000]  是想拯救你
[00:15:25.000 --> 00:15:28.000]  祂要你得釋放
[00:15:28.000 --> 00:15:32.000]  你過去有沒有一些很黑暗的經歷
[00:15:32.000 --> 00:15:36.000]  有沒有一些事情你是做錯了
[00:15:36.000 --> 00:15:39.000]  你覺得終生遺憾
[00:15:39.000 --> 00:15:42.000]  有沒有一些事情
[00:15:42.000 --> 00:15:45.000]  你做了之後你很後悔
[00:15:45.000 --> 00:15:47.000]  你傷害了一些人
[00:15:47.000 --> 00:15:49.000]  做錯了一些事
[00:15:49.000 --> 00:15:52.000]  對不起一些人
[00:15:52.000 --> 00:15:55.000]  出賣過一些信任自己的人
