
[00:00:00.000 --> 00:00:03.000]  (主席) 第五姐妹,祝神
[00:12:47.000 --> 00:12:52.000]  我和你說的這番話
[00:12:52.000 --> 00:12:54.000]  他很想告訴你
[00:12:54.000 --> 00:12:56.000]  你以為我是這樣
[00:12:56.000 --> 00:13:01.000]  但是這個上帝是怎樣的呢
[00:13:01.000 --> 00:13:03.000]  在剛才那段話還沒發生之前
[00:13:03.000 --> 00:13:05.000]  當他在尋死
[00:13:05.000 --> 00:13:09.000]  其實我想形容整段經文是很有趣的
[00:13:09.000 --> 00:13:10.000]  有趣的地方是什麼呢
[00:13:10.000 --> 00:13:13.000]  上帝從來都沒有正面回答過他任何問題
[00:13:13.000 --> 00:13:15.000]  從來都沒有
[00:13:15.000 --> 00:13:18.000]  他很想知道的答案,上帝從來都沒有說過
[00:13:18.000 --> 00:13:19.000]  當他求死之後
[00:13:19.000 --> 00:13:21.000]  上帝用了兩次的方法
[00:13:21.000 --> 00:13:22.000]  用了兩次什麼
[00:13:22.000 --> 00:13:25.000]  你起來吧
[00:13:25.000 --> 00:13:29.000]  吃東西吧
[00:13:29.000 --> 00:13:34.000]  上帝很清楚知道以利亞當刻他最需要什麼
[00:13:34.000 --> 00:13:37.000]  一個人在很不開心很恐懼的裡面
[00:13:37.000 --> 00:13:40.000]  他真的吃不下東西
[00:13:40.000 --> 00:13:43.000]  但他卻是真的需要吃東西
[00:13:43.000 --> 00:13:45.000]  上帝為他預備
[00:13:45.000 --> 00:13:48.000]  你起來吧,吃東西吧
[00:13:49.000 --> 00:13:52.000]  弟兄姊妹,這是我們的上帝
[00:13:52.000 --> 00:13:57.000]  上帝不急於和你爭辯你自己認為人生當中很重要的事
[00:13:57.000 --> 00:13:59.000]  上帝不急於和你爭辯
[00:13:59.000 --> 00:14:04.000]  上帝關心的是你
[00:14:04.000 --> 00:14:10.000]  我們經常強調我們的信仰不是doing,而是being
[00:14:10.000 --> 00:14:11.000]  是你的人是怎樣
[00:14:11.000 --> 00:14:14.000]  上帝很關注的是你,而不是你做了多少事
[00:14:14.000 --> 00:14:17.000]  上帝其實對於以利亞之前所做的事
[00:14:17.000 --> 00:14:19.000]  當然他欣賞和給他能力
[00:14:19.000 --> 00:14:24.000]  但上帝重視最重要的不是你做了多少事
[00:14:24.000 --> 00:14:27.000]  他不會因為你戰勝了那麼多先知
[00:14:27.000 --> 00:14:30.000]  說你很厲害,不是的
[00:14:30.000 --> 00:14:33.000]  而是你現在怎樣
[00:14:33.000 --> 00:14:39.000]  上帝很想你起來吃東西,兩次
[00:14:39.000 --> 00:14:41.000]  當你吃完之後,他就去睡
[00:14:41.000 --> 00:14:44.000]  第二次再叫你起來吃東西
[00:14:44.000 --> 00:14:49.000]  因為你要走的路還很長
[00:14:49.000 --> 00:14:55.000]  像不像一個爸爸和一個剛生育失敗的兒子
[00:14:55.000 --> 00:15:00.000]  回到家的時候,垂頭喪氣的圖畫
[00:15:00.000 --> 00:15:02.000]  暫時甚麼都做不到
[00:15:02.000 --> 00:15:04.000]  但我可以為你供應的是甚麼
[00:15:04.000 --> 00:15:09.000]  關心和愛,這是我們的上帝
[00:15:09.000 --> 00:15:11.000]  第二個,上帝問了一個問題
[00:15:11.000 --> 00:15:17.000]  以利亞你在做甚麼
[00:15:17.000 --> 00:15:20.000]  問了兩次
[00:15:20.000 --> 00:15:24.000]  以利亞你在做甚麼
[00:15:24.000 --> 00:15:27.000]  為甚麼要問這個問題
[00:15:27.000 --> 00:15:29.000]  其實當你問這個問題的時候也是
[00:15:29.000 --> 00:15:31.000]  等於回到以前
[00:15:31.000 --> 00:15:34.000]  如果有一天你們問我們童宮
[00:15:34.000 --> 00:15:39.000]  回過頭來問,為甚麼你要做傳道人
[00:15:39.000 --> 00:15:42.000]  其實要的不是那個答案
[00:15:42.000 --> 00:15:44.000]  要的是你會喚醒我們
[00:15:44.000 --> 00:15:47.000]  為甚麼最初我們要做傳道人
[00:15:47.000 --> 00:15:49.000]  是一個初心
[00:15:49.000 --> 00:15:54.000]  以利亞最初被上帝呼召出來的時候
[00:15:54.000 --> 00:16:00.000]  其實是很想以利亞能夠去為他工作
[00:16:00.000 --> 00:16:05.000]  才知道就是上帝的代言人
[00:16:05.000 --> 00:16:09.000]  是我叫你去說甚麼,我叫你去做甚麼
[00:16:09.000 --> 00:16:11.000]  你跟著做
[00:16:11.000 --> 00:16:13.000]  為甚麼這次你會跌到這樣
[00:16:13.000 --> 00:16:18.000]  因為你自己認為自己很厲害
[00:16:18.000 --> 00:16:21.000]  慢慢你改變了
[00:16:21.000 --> 00:16:24.000]  你是利用了上帝
[00:16:24.000 --> 00:16:26.000]  表面上的就是一樣
[00:16:26.000 --> 00:16:28.000]  我們的上帝多厲害
[00:16:28.000 --> 00:16:29.000]  其實背後是甚麼
[00:16:29.000 --> 00:16:30.000]  你看我多厲害
[00:16:30.000 --> 00:16:33.000]  我的上帝多厲害
[00:16:33.000 --> 00:16:37.000]  你越利用上帝去為你做事
[00:16:37.000 --> 00:16:40.000]  你下不來
[00:16:40.000 --> 00:16:43.000]  甚麼叫上帝的主權
[00:16:43.000 --> 00:16:44.000]  上帝的主權就是
[00:16:44.000 --> 00:16:47.000]  他可以供給你,他也可以收回
[00:16:47.000 --> 00:16:49.000]  是不是,弟兄姊妹
[00:16:49.000 --> 00:16:51.000]  這個才是上帝
[00:16:51.000 --> 00:16:55.000]  所以上帝很想重新去了解這件事
[00:16:55.000 --> 00:16:57.000]  所以上帝最後跟他說
[00:16:57.000 --> 00:16:59.000]  上帝跟他說的那些是不回應他的
[00:16:59.000 --> 00:17:01.000]  他很想知道甚麼原因
[00:17:01.000 --> 00:17:03.000]  但上帝給他的回應是甚麼
[00:17:03.000 --> 00:17:07.000]  你按你的原路回去
[00:17:07.000 --> 00:17:08.000]  其實這件事很難的
[00:17:08.000 --> 00:17:10.000]  可以從那裏逃走出來
[00:17:10.000 --> 00:17:13.000]  你按你的原路回去
[00:17:13.000 --> 00:17:15.000]  人在哪裏跌倒
[00:17:15.000 --> 00:17:18.000]  你在那裏重新起來
[00:17:18.000 --> 00:17:19.000]  你回去
[00:17:19.000 --> 00:17:20.000]  然後做甚麼
[00:17:20.000 --> 00:17:22.000]  你回去,高了幾個王
[00:17:22.000 --> 00:17:26.000]  亞蘭王、以色列王
[00:17:26.000 --> 00:17:28.000]  他想告訴你甚麼
[00:17:28.000 --> 00:17:31.000]  我是掌管外邦的神
[00:17:31.000 --> 00:17:36.000]  我是掌管以色列的神
[00:17:36.000 --> 00:17:42.000]  選召和廢掉都是上帝決定的
[00:17:42.000 --> 00:17:45.000]  而最厲害的是甚麼
[00:17:45.000 --> 00:17:51.000]  你回去,按納以尼沙接續你
[00:17:51.000 --> 00:17:53.000]  這件事就剛剛好回應他
[00:17:53.000 --> 00:17:54.000]  他說甚麼
[00:17:54.000 --> 00:17:59.000]  現在只剩下我一個
[00:17:59.000 --> 00:18:00.000]  現在上帝說
[00:18:00.000 --> 00:18:05.000]  我可以隨時不要你的
[00:18:05.000 --> 00:18:10.000]  你以為你是甚麼
[00:18:10.000 --> 00:18:11.000]  我不知道弟兄姊妹
[00:18:11.000 --> 00:18:13.000]  有沒有發覺很特別的地方
[00:18:13.000 --> 00:18:15.000]  如果大家看這段經文
[00:18:15.000 --> 00:18:16.000]  讀下去之後
[00:18:16.000 --> 00:18:18.000]  以尼沙不是發晦氣
[00:18:18.000 --> 00:18:19.000]  不發脾氣
[00:18:19.000 --> 00:18:20.000]  如果正常的話
[00:18:20.000 --> 00:18:23.000]  按照剛才那個思想邏輯的話
[00:18:23.000 --> 00:18:24.000]  他自己那麼厲害
[00:18:24.000 --> 00:18:26.000]  他的邏輯應該是甚麼
[00:18:26.000 --> 00:18:29.000]  上帝現在只是耍我
[00:18:29.000 --> 00:18:30.000]  我為你仆生仆命
[00:18:30.000 --> 00:18:32.000]  做了那麼多的時候
[00:18:32.000 --> 00:18:35.000]  現在你突然間不要我
[00:18:35.000 --> 00:18:36.000]  你算怎樣
[00:18:36.000 --> 00:18:38.000]  應該是這樣的邏輯
[00:18:38.000 --> 00:18:39.000]  但不是
[00:18:39.000 --> 00:18:42.000]  你會發覺見到這件事之後
[00:18:42.000 --> 00:18:44.000]  你會發覺突然間
[00:18:44.000 --> 00:18:48.000]  這個人突然間醒了
[00:18:48.000 --> 00:18:50.000]  他醒了
[00:18:50.000 --> 00:18:53.000]  他會發覺自己並不是那麼厲害
[00:18:53.000 --> 00:18:54.000]  為甚麼呢
[00:18:54.000 --> 00:18:55.000]  因為你會發覺
[00:18:55.000 --> 00:18:56.000]  最後一段經文就是
[00:18:56.000 --> 00:18:59.000]  我在以色列留下了七千人
[00:18:59.000 --> 00:19:01.000]  是未曾向巴力屈膝的
[00:19:01.000 --> 00:19:03.000]  未曾和巴力親嘴的
[00:19:03.000 --> 00:19:05.000]  七千人
[00:19:05.000 --> 00:19:10.000]  你是七千零一個
[00:19:10.000 --> 00:19:13.000]  在那一刻他醒了
[00:19:13.000 --> 00:19:16.000]  他真真正正知道
[00:19:16.000 --> 00:19:21.000]  其實原來他不是那麼厲害
[00:19:21.000 --> 00:19:23.000]  他不是那麼偉大
[00:19:23.000 --> 00:19:27.000]  上帝可以做到更多的事
[00:19:27.000 --> 00:19:29.000]  最諷刺的地方是甚麼呢
[00:19:29.000 --> 00:19:30.000]  就是在剛才
[00:19:30.000 --> 00:19:32.000]  我說他和先知大戰之前
[00:19:32.000 --> 00:19:34.000]  第十八章出現了一個人物
[00:19:34.000 --> 00:19:36.000]  叫做俄巴底
[00:19:36.000 --> 00:19:40.000]  俄巴底是當時阿哈的一個神僕
[00:19:40.000 --> 00:19:41.000]  聖經講得很清楚
[00:19:41.000 --> 00:19:44.000]  因為他敬畏耶和華
[00:19:44.000 --> 00:19:49.000]  所以他存留了一百個耶和華的先知
[00:19:49.000 --> 00:19:52.000]  是因為敬畏
[00:19:52.000 --> 00:19:56.000]  所以以利亞他突然間如夢初醒
[00:19:56.000 --> 00:19:58.000]  他脫胎換骨
[00:19:58.000 --> 00:20:01.000]  突然間變了另一個人
[00:20:01.000 --> 00:20:04.000]  他用了一個方法就是完全馴服
[00:20:04.000 --> 00:20:05.000]  如果大家再看下去的時候
[00:20:05.000 --> 00:20:06.000]  你會發覺
[00:20:06.000 --> 00:20:08.000]  當他去找伊麗莎的時候
[00:20:08.000 --> 00:20:10.000]  伊麗莎不是和他說了理由嗎
[00:20:10.000 --> 00:20:12.000]  你讓我回去做甚麼先
[00:20:12.000 --> 00:20:14.000]  伊麗亞他很隨意的
[00:20:14.000 --> 00:20:15.000]  他說不要緊
[00:20:15.000 --> 00:20:16.000]  我做了甚麼
[00:20:16.000 --> 00:20:18.000]  你便回去
[00:20:18.000 --> 00:20:19.000]  你會發覺
[00:20:19.000 --> 00:20:23.000]  我只是宣告上帝要我做的事
[00:20:23.000 --> 00:20:27.000]  但你會發覺之後他的厲害是甚麼
[00:20:27.000 --> 00:20:28.000]  大家還記不記得
[00:20:28.000 --> 00:20:30.000]  他很隨意的拿自己的外衣
[00:20:30.000 --> 00:20:31.000]  打在河水上
[00:20:31.000 --> 00:20:33.000]  分開了走過去
[00:20:33.000 --> 00:20:34.000]  然後伊麗莎跟著他
[00:20:34.000 --> 00:20:36.000]  最後伊麗莎
[00:20:36.000 --> 00:20:40.000]  最後結果是被火車火馬接走了
[00:20:40.000 --> 00:20:43.000]  跟著時間伊麗莎又用她的外衣
[00:20:43.000 --> 00:20:45.000]  打水之後她又走過去
[00:20:45.000 --> 00:20:48.000]  代表接觸了他的身份
[00:20:48.000 --> 00:20:51.000]  但你會發覺他整個身份是提升了
[00:20:51.000 --> 00:20:54.000]  而你亦會發覺在第21章的時候
[00:20:54.000 --> 00:20:56.000]  伊麗莎當時宣告
[00:20:56.000 --> 00:20:57.000]  向阿蝦
[00:20:57.000 --> 00:21:01.000]  向他以前所恐懼的耶駒別
[00:21:01.000 --> 00:21:04.000]  宣告上帝的審判的時候
[00:21:04.000 --> 00:21:06.000]  他是變回很平靜的
[00:21:06.000 --> 00:21:07.000]  他的說話是甚麼
[00:21:07.000 --> 00:21:09.000]  論到耶駒別
[00:21:09.000 --> 00:21:10.000]  耶華也說
[00:21:10.000 --> 00:21:13.000]  苟在耶斯列的外國
[00:21:13.000 --> 00:21:17.000]  必吃的耶駒別的肉
[00:21:17.000 --> 00:21:22.000]  跟著這件事在烈王記下第九章就發生了
[00:21:22.000 --> 00:21:28.000]  當耶護他來攻打他們的城樓的時候
[00:21:28.000 --> 00:21:30.000]  跟著耶駒別的僕人
[00:21:30.000 --> 00:21:32.000]  就將他在城樓上丟了下來
[00:21:32.000 --> 00:21:36.000]  就死了
[00:21:36.000 --> 00:21:40.000]  你會發覺其實剛才那段經文
[00:21:40.000 --> 00:21:44.000]  他說將來逃避哈舌之刀的必被耶護所殺
[00:21:44.000 --> 00:21:49.000]  逃避耶護的刀的必被伊麗莎所殺
[00:21:49.000 --> 00:21:51.000]  上帝很想告訴你
[00:21:51.000 --> 00:21:53.000]  上帝要成就的事
