
[00:00:00.000 --> 00:00:03.000]  感恩家庭 姐妹平安
[00:03:07.000 --> 00:03:09.000]  我們開始的時候
[00:03:09.000 --> 00:03:12.000]  先了解一下這段經文的背景
[00:03:12.000 --> 00:03:15.000]  這段經文發生在耶穌第三次
[00:03:15.000 --> 00:03:19.000]  向門徒預言將要走上十字架
[00:03:19.000 --> 00:03:22.000]  被殺第三天復活之後
[00:03:22.000 --> 00:03:25.000]  雖然門徒已經聽過兩次了
[00:03:25.000 --> 00:03:30.000]  但實際上門徒對於耶穌要走的十條路
[00:03:30.000 --> 00:03:32.000]  仍然都未消化
[00:03:32.000 --> 00:03:35.000]  不過相比第一次和第二次
[00:03:35.000 --> 00:03:37.000]  聽耶穌講的時候
[00:03:37.000 --> 00:03:40.000]  門徒的反應已經好了很多
[00:03:40.000 --> 00:03:42.000]  另外這段經文
[00:03:42.000 --> 00:03:45.000]  也同時記載在《馬可福音》的十章
[00:03:45.000 --> 00:03:48.000]  35至45節裏面
[00:03:48.000 --> 00:03:50.000]  不過這段經文沒有
[00:03:50.000 --> 00:03:54.000]  西比太兩個兒子的母親和耶穌的對話
[00:03:54.000 --> 00:03:56.000]  即是說
[00:03:56.000 --> 00:03:58.000]  在《馬可福音》裏面
[00:03:58.000 --> 00:04:02.000]  這位母親沒有向耶穌作出任何請求
[00:04:02.000 --> 00:04:04.000]  而向耶穌作出請求的
[00:04:04.000 --> 00:04:07.000]  只是西比太的兩個兒子
[00:04:07.000 --> 00:04:11.000]  我們稍後再處理經文差異的問題
[00:04:12.000 --> 00:04:16.000]  耶穌第一次預言將要受難和復活的時候
[00:04:16.000 --> 00:04:22.000]  我們記得彼得即時叱咤耶穌
[00:04:22.000 --> 00:04:25.000]  他說主啊千萬不要如此
[00:04:25.000 --> 00:04:30.000]  這件事絕對不可以臨到人身上
[00:04:30.000 --> 00:04:34.000]  彼得既然已經確認耶穌是基督
[00:04:34.000 --> 00:04:36.000]  是永生神的兒子
[00:04:36.000 --> 00:04:39.000]  因此彼得想像不到
[00:04:39.000 --> 00:04:43.000]  為何神的兒子會受難和死亡呢?
[00:04:43.000 --> 00:04:46.000]  耶穌如何回應彼得?
[00:04:46.000 --> 00:04:47.000]  他說撒旦
[00:04:47.000 --> 00:04:49.000]  去到我後邊去
[00:04:49.000 --> 00:04:51.000]  你是我的半腳石
[00:04:51.000 --> 00:04:54.000]  因為你不體貼神的心意
[00:04:54.000 --> 00:04:57.000]  而是體貼人的意思
[00:04:57.000 --> 00:04:59.000]  顯示出當時門徒彼得
[00:04:59.000 --> 00:05:03.000]  對於耶穌的使命毫無認識
[00:05:03.000 --> 00:05:07.000]  不過門徒就開始思考耶穌的話
[00:05:07.000 --> 00:05:12.000]  所以耶穌在第二次預言受難和復活的時候
[00:05:12.000 --> 00:05:16.000]  門徒當時的反應很憂愁
[00:05:16.000 --> 00:05:20.000]  不過他們憂愁完之後就問耶穌
[00:05:20.000 --> 00:05:23.000]  究竟天國誰是最大?
[00:05:23.000 --> 00:05:26.000]  門徒這個問題的背後
[00:05:26.000 --> 00:05:29.000]  其實反映著門徒已經開始關注著
[00:05:29.000 --> 00:05:33.000]  他們將來的賞賜
[00:05:33.000 --> 00:05:38.000]  因此當耶穌第三次向門徒再預言自己
[00:05:38.000 --> 00:05:41.000]  將要受苦和復活的時候
[00:05:41.000 --> 00:05:46.000]  馬太二十章二十至二十一節這樣說
[00:05:46.000 --> 00:05:49.000]  那時西比太的兒子母親和她兩個兒子上前來
[00:05:49.000 --> 00:05:51.000]  向耶穌求求
[00:05:51.000 --> 00:05:53.000]  求祂一件事
[00:05:53.000 --> 00:05:57.000]  耶穌就問他:你要甚麼?
[00:05:57.000 --> 00:05:59.000]  這個母親對耶穌說:
[00:05:59.000 --> 00:06:01.000]  在你的國裏面
[00:06:01.000 --> 00:06:03.000]  請讓我這兩個兒子
[00:06:03.000 --> 00:06:07.000]  一個坐在你左邊一個坐在你右邊
[00:06:07.000 --> 00:06:09.000]  當然經文的焦點
[00:06:09.000 --> 00:06:12.000]  當然是放在西比太的兒子母親
[00:06:12.000 --> 00:06:15.000]  為她兩個兒子所求的事
[00:06:15.000 --> 00:06:18.000]  就是指這個母親想為兒子
[00:06:18.000 --> 00:06:22.000]  在耶穌將來的國度裏面安排
[00:06:22.000 --> 00:06:26.000]  坐在耶穌的左邊和右邊這兩個位置
[00:06:26.000 --> 00:06:29.000]  預留給她兩個兒子
[00:06:29.000 --> 00:06:32.000]  阿葛和日汗
[00:06:32.000 --> 00:06:34.000]  這個母親是誰?
[00:06:34.000 --> 00:06:38.000]  經文只提到她是西比太的老婆
[00:06:38.000 --> 00:06:42.000]  如果我們看馬太福音二十七章五十六節
[00:06:42.000 --> 00:06:45.000]  和馬可福音十五章四十節
[00:06:45.000 --> 00:06:47.000]  作一個比較的時候
[00:06:47.000 --> 00:06:52.000]  我們就知道原來她叫做薩羅米
[00:06:52.000 --> 00:06:54.000]  這個母親的名字叫薩羅米
[00:06:54.000 --> 00:06:56.000]  薩羅米又是誰?
[00:06:56.000 --> 00:06:58.000]  我們又再對比一下
[00:06:58.000 --> 00:07:00.000]  約翰福音十九章二十五節
[00:07:00.000 --> 00:07:06.000]  原來薩羅米是耶穌的母親瑪利亞的姊妹
[00:07:06.000 --> 00:07:11.000]  即是薩羅米是耶穌的姨媽
[00:07:11.000 --> 00:07:17.000]  因此日汗和阿葛就是耶穌的表兄弟
[00:07:17.000 --> 00:07:19.000]  當我們知道了這個關係之後
[00:07:19.000 --> 00:07:23.000]  對這段經文會不會有更多的體會呢?
[00:07:23.000 --> 00:07:26.000]  薩羅米是不是以一個長輩的身份
[00:07:26.000 --> 00:07:32.000]  要求耶穌這個兒生為她兩個表兄弟提供一個特權呢?
[00:07:32.000 --> 00:07:34.000]  這個特權是什麼呢?
[00:07:34.000 --> 00:07:37.000]  就是坐在耶穌的左右兩邊
[00:07:37.000 --> 00:07:41.000]  這兩個家庭的成員有這麼親密的關係
[00:07:41.000 --> 00:07:46.000]  是不是有給人多一些的權利呢?
[00:07:46.000 --> 00:07:49.000]  這兩個家庭這麼緊密
[00:07:49.000 --> 00:07:54.000]  有人會認為薩羅米是不是在拉關係呢?
[00:07:54.000 --> 00:07:56.000]  是不是在以長輩的身份
[00:07:56.000 --> 00:08:01.000]  以大壓小要求耶穌信師呢?
[00:08:01.000 --> 00:08:04.000]  尤其是耶穌的其餘十個門徒
[00:08:04.000 --> 00:08:08.000]  一聽到薩羅米和耶穌的對話和要求之後
[00:08:08.000 --> 00:08:11.000]  經文怎麼說呢?
[00:08:11.000 --> 00:08:15.000]  就對阿葛和約翰很生氣
[00:08:15.000 --> 00:08:21.000]  這種反應證明他們覺得不公平
[00:08:21.000 --> 00:08:23.000]  覺得薩羅米在拉關係
[00:08:23.000 --> 00:08:27.000]  為她兩個兒子爭上位
[00:08:27.000 --> 00:08:30.000]  如果你是那十個門徒
[00:08:30.000 --> 00:08:34.000]  你見到耶穌的姨媽在這樣說
[00:08:34.000 --> 00:08:38.000]  我要為薩羅米說一句公道的話
[00:08:38.000 --> 00:08:40.000]  她不是在拉關係
[00:08:40.000 --> 00:08:42.000]  或者提出一個不合理的要求
[00:08:42.000 --> 00:08:45.000]  事實上在薩羅米心裏
[00:08:45.000 --> 00:08:50.000]  她只不過是為她兩個兒子將來可以得到的東西
[00:08:50.000 --> 00:08:53.000]  作出一個較好的安排
[00:08:53.000 --> 00:08:55.000]  為什麼呢?
[00:08:55.000 --> 00:09:00.000]  耶穌在十九章二十八節曾經對十二個門徒說
[00:09:00.000 --> 00:09:02.000]  「我實在告訴你們
[00:09:02.000 --> 00:09:05.000]  你們這些跟從我的人
[00:09:05.000 --> 00:09:07.000]  到了萬物更生
[00:09:07.000 --> 00:09:11.000]  人子坐在他榮耀寶座上的時候
[00:09:11.000 --> 00:09:15.000]  你們也要坐在十二個寶座上
[00:09:15.000 --> 00:09:19.000]  審判以色列十二個之牌」
[00:09:19.000 --> 00:09:25.000]  因此薩羅米是按照耶穌對十二個門徒的應許
[00:09:25.000 --> 00:09:27.000]  而作出一個請求
[00:09:27.000 --> 00:09:31.000]  因為按薩羅米這位母親的理解
[00:09:31.000 --> 00:09:37.000]  她兩個兒子阿葛和約翰的而且確是跟從耶穌的
[00:09:37.000 --> 00:09:40.000]  從加利利到現在
[00:09:40.000 --> 00:09:44.000]  她兩個兒子從來都沒有離開過
[00:09:44.000 --> 00:09:50.000]  因此她認為她兩個兒子將來必定會坐在十二個寶座上
[00:09:50.000 --> 00:09:53.000]  只是沒有確實的位置
[00:09:53.000 --> 00:09:56.000]  所以作為母親的薩羅米
[00:09:56.000 --> 00:10:00.000]  在這一刻她就很想請求耶穌
[00:10:00.000 --> 00:10:02.000]  不如預早確定
[00:10:02.000 --> 00:10:04.000]  好像訂位一樣
[00:10:04.000 --> 00:10:08.000]  預早訂定位置給她兩個兒子坐
[00:10:08.000 --> 00:10:13.000]  這個請求是否過份了一點呢?
[00:10:13.000 --> 00:10:17.000]  另外還有一個未解決的問題
[00:10:17.000 --> 00:10:20.000]  這個故事剛才我已經說了
[00:10:20.000 --> 00:10:24.000]  也同樣記載在《馬可福音》十章三十五至四十五節
[00:10:24.000 --> 00:10:28.000]  不過在三十五節的描述
[00:10:28.000 --> 00:10:33.000]  就是說西比太的兒子阿葛和約翰進前來對耶穌說
[00:10:33.000 --> 00:10:39.000]  老師,我們無論求你什麼,願你為我們做
[00:10:39.000 --> 00:10:41.000]  所以在馬太的記載裡
[00:10:41.000 --> 00:10:46.000]  向耶穌提出請求的不是薩羅米
[00:10:46.000 --> 00:10:49.000]  而是耶穌兩個表兄弟
[00:10:49.000 --> 00:10:53.000]  這件事跟薩羅米一點關係都沒有
[00:10:53.000 --> 00:10:56.000]  究竟真相是
[00:10:56.000 --> 00:11:01.000]  究竟是誰向耶穌提出這個請求的呢?
[00:11:01.000 --> 00:11:04.000]  馬太就說是薩羅米
[00:11:04.000 --> 00:11:08.000]  馬可就說是阿葛和約翰
[00:11:08.000 --> 00:11:13.000]  那誰是真,誰是假呢?
[00:11:13.000 --> 00:11:15.000]  有些聖經家就說
[00:11:15.000 --> 00:11:19.000]  馬可的成書日期比馬太早
[00:11:19.000 --> 00:11:24.000]  因此馬太的資料大部分都是參考馬可的
[00:11:24.000 --> 00:11:28.000]  那為什麼馬可沒有記載薩羅米的請求
[00:11:28.000 --> 00:11:33.000]  而馬太又有薩羅米的出現呢?
[00:11:33.000 --> 00:11:37.000]  最大機會就是馬太和馬可的作者
[00:11:37.000 --> 00:11:41.000]  是根據不同的版本的來源而編輯的
[00:11:41.000 --> 00:11:46.000]  而事實上有很多聖經家都提出過
[00:11:46.000 --> 00:11:51.000]  四本福音書不單單只有兩個版本的來源
[00:11:51.000 --> 00:11:54.000]  而是有四個不同的版本
[00:11:54.000 --> 00:11:58.000]  這樣就解釋到四福音裏面雖然記載著同一件事
[00:11:58.000 --> 00:12:03.000]  但是有不同的技術和處理的方式
[00:12:03.000 --> 00:12:08.000]  當然也有一些不能夠查證的解釋
[00:12:08.000 --> 00:12:10.000]  你記住這個是不能夠查證的
[00:12:10.000 --> 00:12:16.000]  就是馬太的作者不想阿葛和約瑟這兩個門徒擔上污名
[00:12:16.000 --> 00:12:20.000]  所以就放了薩羅米上台
[00:12:20.000 --> 00:12:23.000]  就讓薩羅米做這個醜人的角色
[00:12:23.000 --> 00:12:25.000]  我再重申一句
[00:12:25.000 --> 00:12:27.000]  這個說法聽了就算了
[00:12:27.000 --> 00:12:30.000]  因為證實不了的
[00:12:30.000 --> 00:12:33.000]  薩羅米向耶穌的請求
[00:12:33.000 --> 00:12:36.000]  既然是耶穌之前對十二門徒的應許
[00:12:36.000 --> 00:12:41.000]  因此他跟進這個應許應該很合理
[00:12:41.000 --> 00:12:48.000]  不過關鍵是他不理解整個應許背後的精神
[00:12:48.000 --> 00:12:54.000]  薩羅米所想到的是這兩個兒子將來的榮耀
[00:12:54.000 --> 00:12:57.000]  是他們應該得到的榮耀
[00:12:57.000 --> 00:12:59.000]  神應許的
[00:12:59.000 --> 00:13:03.000]  他兩個兒子從加利利開始已經拋下一切跟從耶穌了
[00:13:03.000 --> 00:13:06.000]  付出了很大的代價
[00:13:06.000 --> 00:13:10.000]  不過他沒有想過要得到這個賞賜
[00:13:10.000 --> 00:13:13.000]  還要付出更大的代價
[00:13:13.000 --> 00:13:15.000]  他更加沒有想過
[00:13:15.000 --> 00:13:17.000]  他兩個兒子有沒有能力
[00:13:17.000 --> 00:13:23.000]  和願不願意付出這個代價
[00:13:23.000 --> 00:13:26.000]  耶穌對薩羅米的請求
[00:13:26.000 --> 00:13:28.000]  沒有再直接回應了
[00:13:28.000 --> 00:13:32.000]  反而轉而去詢問薩羅米那兩個兒子
[00:13:32.000 --> 00:13:35.000]  作為母親的薩羅米
[00:13:35.000 --> 00:13:37.000]  他為兒子求賞賜
[00:13:37.000 --> 00:13:39.000]  因而詢問耶穌
[00:13:39.000 --> 00:13:42.000]  耶穌也在處理中
[00:13:42.000 --> 00:13:47.000]  因此在這一刻薩羅米的任務已經完成了
[00:13:47.000 --> 00:13:50.000]  所以在經文裏也消失了
[00:13:50.000 --> 00:13:52.000]  在這個舞台裏
[00:13:52.000 --> 00:13:56.000]  當耶穌向雅各和約翰提出
[00:13:56.000 --> 00:14:00.000]  我將要喝的杯你們能喝嗎?
[00:14:00.000 --> 00:14:02.000]  耶穌的意思是指
[00:14:02.000 --> 00:14:06.000]  將要為天父而犧牲生命
[00:14:06.000 --> 00:14:08.000]  兩兄弟的回應是
[00:14:08.000 --> 00:14:12.000]  我們能
[00:14:12.000 --> 00:14:15.000]  兩兄弟很清楚知道薩羅米請求的內容
[00:14:15.000 --> 00:14:17.000]  是關於將來的角度
[00:14:17.000 --> 00:14:21.000]  耶穌對他們的提問是一個考驗
[00:14:21.000 --> 00:14:24.000]  測試他們是否願意為將來的賞賜
[00:14:24.000 --> 00:14:27.000]  而作出受苦的心理準備
[00:14:27.000 --> 00:14:29.000]  因為在這一刻
[00:14:29.000 --> 00:14:32.000]  其實耶穌還沒有走上十字架
[00:14:32.000 --> 00:14:35.000]  兩兄弟都不知道將來真實的苦路
[00:14:35.000 --> 00:14:37.000]  究竟是怎樣走
[00:14:37.000 --> 00:14:39.000]  但他們應該知道
[00:14:39.000 --> 00:14:41.000]  耶穌要走的
[00:14:41.000 --> 00:14:45.000]  一定不是一條很安殊的路
[00:14:45.000 --> 00:14:46.000]  但他們要跟隨耶穌
[00:14:46.000 --> 00:14:48.000]  要得到將來的賞賜
[00:14:48.000 --> 00:14:51.000]  就必須要付出代價
[00:14:51.000 --> 00:14:53.000]  耶穌要他們確認
[00:14:53.000 --> 00:14:57.000]  你願不願意付出這個代價
[00:14:57.000 --> 00:15:00.000]  根據聖經的記載
[00:15:00.000 --> 00:15:02.000]  在耶穌被捕之後
[00:15:02.000 --> 00:15:04.000]  門徒就四散了
[00:15:04.000 --> 00:15:06.000]  只有彼得跟著耶穌
[00:15:06.000 --> 00:15:09.000]  看看發生了甚麼事
[00:15:09.000 --> 00:15:10.000]  但到最後
[00:15:10.000 --> 00:15:14.000]  彼得都要三次不認主
[00:15:14.000 --> 00:15:17.000]  不過在十字架的下面
[00:15:17.000 --> 00:15:20.000]  我們就見到約翰的蹤影
[00:15:20.000 --> 00:15:24.000]  證明他沒有離開過耶穌
[00:15:24.000 --> 00:15:26.000]  事實上
[00:15:26.000 --> 00:15:29.000]  雅各也是最早殉道的門徒
[00:15:29.000 --> 00:15:32.000]  在《紹行傳》十二章就記載了
[00:15:32.000 --> 00:15:34.000]  雅各被希律王所殺
[00:15:34.000 --> 00:15:38.000]  而約翰雖然沒有為此殉道
[00:15:38.000 --> 00:15:41.000]  但晚年被羅馬皇帝多米田
[00:15:41.000 --> 00:15:44.000]  放逐到拔摩島
[00:15:44.000 --> 00:15:46.000]  之後回到以弗所
[00:15:46.000 --> 00:15:48.000]  寫下啟示錄
[00:15:48.000 --> 00:15:51.000]  約翰書信和約翰福音
[00:15:51.000 --> 00:15:53.000]  兩兄弟在這一刻
[00:15:53.000 --> 00:15:54.000]  對耶穌所作出的
[00:15:54.000 --> 00:15:58.000]  「我們能」的承諾
[00:15:58.000 --> 00:16:03.000]  日後證實他們的確可以做得到
[00:16:03.000 --> 00:16:05.000]  耶穌回覆這兩兄弟
[00:16:05.000 --> 00:16:08.000]  「我所喝的杯你們要喝
[00:16:08.000 --> 00:16:10.000]  可是坐在我的左右
[00:16:10.000 --> 00:16:13.000]  卻不是我可以賜的
[00:16:13.000 --> 00:16:17.000]  而是我為誰預備就賜給誰」
[00:16:17.000 --> 00:16:19.000]  耶穌要走的路
[00:16:19.000 --> 00:16:22.000]  縱然當時門徒未必知道
[00:16:22.000 --> 00:16:25.000]  要付上甚麼代價
[00:16:25.000 --> 00:16:31.000]  但只要心意堅定去追隨耶穌的話
[00:16:31.000 --> 00:16:35.000]  其實最後都要像主耶穌一樣
[00:16:35.000 --> 00:16:41.000]  為了見證信仰而作出犧牲
[00:16:41.000 --> 00:16:43.000]  撒羅米提出了一個
[00:16:43.000 --> 00:16:46.000]  連耶穌都答不到的問題
[00:16:46.000 --> 00:16:50.000]  因為將來誰坐在寶座的左右兩邊
[00:16:50.000 --> 00:16:53.000]  不是由耶穌決定
[00:16:53.000 --> 00:16:56.000]  是由天父決定
[00:16:56.000 --> 00:17:00.000]  從撒羅米向耶穌作出這個請求
[00:17:00.000 --> 00:17:03.000]  我們可以再追問下去
[00:17:03.000 --> 00:17:05.000]  是撒羅米自己的意思
[00:17:05.000 --> 00:17:07.000]  還是跟兩個兒子商量過
[00:17:07.000 --> 00:17:11.000]  代兒子提出的要求呢?
[00:17:11.000 --> 00:17:13.000]  經文沒有交代過
[00:17:13.000 --> 00:17:15.000]  不過從馬可的記載
[00:17:15.000 --> 00:17:17.000]  提問的人是兩兄弟
[00:17:17.000 --> 00:17:19.000]  而不是母親撒羅米
[00:17:19.000 --> 00:17:21.000]  因此證明兩兄弟對這個問題
[00:17:21.000 --> 00:17:23.000]  都有興趣想知道
[00:17:23.000 --> 00:17:25.000]  可能三個人商量過
[00:17:25.000 --> 00:17:30.000]  不過最後是由撒羅米提出的意思
[00:17:30.000 --> 00:17:33.000]  不過撒羅米跪在耶穌面前
[00:17:33.000 --> 00:17:36.000]  真誠地求問
[00:17:36.000 --> 00:17:39.000]  證明他不是以長輩的身份
[00:17:39.000 --> 00:17:43.000]  想以大壓小地提出請求
[00:17:43.000 --> 00:17:46.000]  另外還有一樣可以很肯定的
[00:17:46.000 --> 00:17:50.000]  就是他們對耶穌的話是很留心地聽
[00:17:50.000 --> 00:17:52.000]  尤其是當他們已經知道
[00:17:52.000 --> 00:17:55.000]  耶穌是基督、祂是神的兒子
[00:17:55.000 --> 00:17:58.000]  這個身份已經確認了之後
[00:17:58.000 --> 00:18:01.000]  耶穌在之前沒有直接回應
[00:18:01.000 --> 00:18:04.000]  天國裡是誰是最大的提問
[00:18:04.000 --> 00:18:07.000]  只是說謙卑像小孩子
[00:18:07.000 --> 00:18:09.000]  才可以進入天國
[00:18:09.000 --> 00:18:13.000]  這三個人雖然心裏有疑問
[00:18:13.000 --> 00:18:16.000]  因此這個請求可以一次解決了
[00:18:16.000 --> 00:18:18.000]  或者解決了
[00:18:18.000 --> 00:18:22.000]  究竟天國裡誰是最大的問題
[00:18:22.000 --> 00:18:25.000]  所以撒羅米的請求
[00:18:25.000 --> 00:18:27.000]  為何會觸怒其他門徒呢?
[00:18:27.000 --> 00:18:29.000]  是可以理解的
[00:18:29.000 --> 00:18:34.000]  因為其他門徒都可能很想知道答案
[00:18:34.000 --> 00:18:36.000]  同樣有疑問
[00:18:36.000 --> 00:18:38.000]  可能他們不敢像撒羅米那樣
[00:18:38.000 --> 00:18:43.000]  直接去請求耶穌
[00:18:43.000 --> 00:18:46.000]  耶穌知道門徒對天國誰最大的問題
[00:18:46.000 --> 00:18:48.000]  是很關注的
[00:18:48.000 --> 00:18:53.000]  所以最後向所有的門徒作出一個回應
[00:18:53.000 --> 00:18:56.000]  祂說你們中間誰怨最大
[00:18:56.000 --> 00:18:59.000]  就要作你們的僕人
[00:18:59.000 --> 00:19:00.000]  誰怨為首
[00:19:00.000 --> 00:19:03.000]  就要作你們中間的僕人
[00:19:03.000 --> 00:19:06.000]  門徒所關心的大與小
[00:19:06.000 --> 00:19:09.000]  其實是一種地位
[00:19:09.000 --> 00:19:12.000]  是世界價值觀的一種制度
[00:19:12.000 --> 00:19:15.000]  但是在天國裡
[00:19:15.000 --> 00:19:18.000]  根本沒有這種制度
[00:19:18.000 --> 00:19:21.000]  在天國裡沒有大小之分
[00:19:21.000 --> 00:19:24.000]  天國的價值是講服事的
[00:19:24.000 --> 00:19:26.000]  為別人服事
[00:19:26.000 --> 00:19:29.000]  才是門徒需要真正關心的事
[00:19:29.000 --> 00:19:34.000]  而不是在天國裡的大小地位
[00:19:34.000 --> 00:19:37.000]  耶穌最後也提出
[00:19:37.000 --> 00:19:41.000]  門徒應該以祂作為服事的榜樣
[00:19:41.000 --> 00:19:42.000]  正如人子來
[00:19:42.000 --> 00:19:44.000]  不是要受人的服事
[00:19:44.000 --> 00:19:46.000]  乃是要服事人
[00:19:46.000 --> 00:19:49.000]  並且要捨命作多人的屬價
[00:19:49.000 --> 00:19:50.000]  因此耶穌的提問
[00:19:50.000 --> 00:19:54.000]  不單單只向雅各和日汗
[00:19:54.000 --> 00:19:58.000]  也向當時所有的門徒提問
[00:19:58.000 --> 00:20:01.000]  我將要喝的杯
[00:20:01.000 --> 00:20:07.000]  你們能喝嗎?
[00:20:07.000 --> 00:20:10.000]  我將要喝的杯
[00:20:10.000 --> 00:20:13.000]  你們能喝嗎?
[00:20:13.000 --> 00:20:15.000]  同樣的提問
[00:20:15.000 --> 00:20:19.000]  對今天在座的信徒
[00:20:19.000 --> 00:20:22.000]  仍然有效
[00:20:22.000 --> 00:20:28.000]  今天耶穌向在座的門徒
[00:20:28.000 --> 00:20:32.000]  同樣問你們一個問題
[00:20:32.000 --> 00:20:34.000]  我喝的杯
[00:20:34.000 --> 00:20:37.000]  你們能喝嗎?
[00:20:37.000 --> 00:20:39.000]  耶穌釋述所喝的杯
[00:20:39.000 --> 00:20:44.000]  我們今天願不願意與主一同喝
[00:20:44.000 --> 00:20:48.000]  我們願不願意因著天父的緣故
[00:20:48.000 --> 00:20:51.000]  而作出犧牲
[00:20:51.000 --> 00:20:52.000]  弟兄姊妹
[00:20:52.000 --> 00:20:54.000]  從撒羅米的提問
[00:20:54.000 --> 00:20:57.000]  我們可以有兩個反思
[00:20:57.000 --> 00:20:58.000]  當我們了解到
[00:20:58.000 --> 00:21:01.000]  門徒對神的應許是有期盼的時候
[00:21:01.000 --> 00:21:06.000]  當耶穌應許門徒將要坐在十二寶座上的時候
[00:21:06.000 --> 00:21:10.000]  門徒就馬上記在心裡
[00:21:10.000 --> 00:21:12.000]  雖然仍未發生
[00:21:12.000 --> 00:21:14.000]  但對門徒來說
[00:21:14.000 --> 00:21:17.000]  是一種盼望
[00:21:17.000 --> 00:21:18.000]  從好處來說
[00:21:18.000 --> 00:21:21.000]  盼望可以產生動力
[00:21:21.000 --> 00:21:23.000]  推動我們成長
[00:21:23.000 --> 00:21:29.000]  我們從門徒日後的生命可以見到這種動力
