
[00:00:00.000 --> 00:00:02.000]  我們一起有簡單祈禱
[00:06:53.500 --> 00:06:57.500]  在這裡將雅各成為一個貨物
[00:06:57.500 --> 00:06:59.500]  一個工具
[00:06:59.500 --> 00:07:03.500]  莉雅得不到丈夫的心靈
[00:07:03.500 --> 00:07:07.500]  甚至乎拉潔不能夠生育
[00:07:07.500 --> 00:07:11.500]  但是得到丈夫的心
[00:07:11.500 --> 00:07:15.500]  和與丈夫一起生活
[00:07:15.500 --> 00:07:17.500]  但莉雅得不到
[00:07:17.500 --> 00:07:19.500]  她的大兒子留便
[00:07:19.500 --> 00:07:22.500]  在田裡拿了風騎
[00:07:22.500 --> 00:07:24.500]  這些風騎
[00:07:24.500 --> 00:07:26.500]  都可能有些催情的作用
[00:07:26.500 --> 00:07:29.500]  有些解經書是這樣說
[00:07:29.500 --> 00:07:35.500]  就給了拉潔
[00:07:35.500 --> 00:07:39.500]  下面是這樣說
[00:07:39.500 --> 00:07:42.500]  雅各從田裡回來
[00:07:42.500 --> 00:07:44.500]  莉雅出來迎接他說
[00:07:44.500 --> 00:07:46.500]  你要與我同寢
[00:07:46.500 --> 00:07:48.500]  因為我實在
[00:07:48.500 --> 00:07:51.500]  用我兒子的風騎把你顧下了
[00:07:51.500 --> 00:07:54.500]  那一夜雅各就與他同寢
[00:07:54.500 --> 00:07:56.500]  神英允了莉雅
[00:07:56.500 --> 00:07:57.500]  他就懷孕
[00:07:57.500 --> 00:07:59.500]  之前已經不能夠再懷孕
[00:07:59.500 --> 00:08:02.500]  這個是上面所說的
[00:08:02.500 --> 00:08:09.500]  第29章的小小的部分
[00:08:09.500 --> 00:08:13.500]  第29章的35節
[00:08:13.500 --> 00:08:15.500]  生完尤大之後
[00:08:15.500 --> 00:08:17.500]  記載
[00:08:17.500 --> 00:08:20.500]  莉雅這才停了生育
[00:08:20.500 --> 00:08:23.500]  即是她已經不能再生育
[00:08:23.500 --> 00:08:24.500]  但現在這個時候
[00:08:24.500 --> 00:08:27.500]  神又使她能夠生育
[00:08:27.500 --> 00:08:31.500]  因為生育過程中又生育
[00:08:31.500 --> 00:08:33.500]  因為兩個侍女都生了四個兒子
[00:08:33.500 --> 00:08:35.500]  分別生了兩個
[00:08:35.500 --> 00:08:38.500]  就是昔柏
[00:08:38.500 --> 00:08:40.500]  另外就是阿丕拉
[00:08:40.500 --> 00:08:41.500]  生了四個兒子
[00:08:41.500 --> 00:08:45.500]  分別歸入兩姐妹的名下
[00:08:45.500 --> 00:08:47.500]  但現在去到莉雅
[00:08:47.500 --> 00:08:49.500]  她又想再生
[00:08:49.500 --> 00:08:52.500]  生第五個她自己親身的骨肉
[00:08:52.500 --> 00:08:57.500]  所以就用這個價值去買了一晚
[00:08:57.500 --> 00:08:59.500]  就是雅各
[00:08:59.500 --> 00:09:03.500]  類似出租的男妓
[00:09:03.500 --> 00:09:06.500]  就變成一個
[00:09:06.500 --> 00:09:08.500]  其實這樣記載
[00:09:08.500 --> 00:09:10.500]  絕對不是想告訴我們
[00:09:10.500 --> 00:09:12.500]  雅各多有福
[00:09:12.500 --> 00:09:14.500]  其實是雅各多無奈
[00:09:14.500 --> 00:09:17.500]  雅各本來想只是和拉潔
[00:09:17.500 --> 00:09:20.500]  有他自己的應許的子孫
[00:09:20.500 --> 00:09:22.500]  但是最愛
[00:09:22.500 --> 00:09:24.500]  唯一最愛的太太
[00:09:24.500 --> 00:09:26.500]  是不能夠生育
[00:09:26.500 --> 00:09:28.500]  最痛苦最悲哀
[00:09:28.500 --> 00:09:31.500]  好像整條路是神一直管著
[00:09:31.500 --> 00:09:33.500]  不容讓雅各
[00:09:33.500 --> 00:09:37.500]  他想什麼都可以成就
[00:09:37.500 --> 00:09:39.500]  每樣東西都難阻住他
[00:09:39.500 --> 00:09:41.500]  很多兒子
[00:09:41.500 --> 00:09:43.500]  數數手指
[00:09:43.500 --> 00:09:45.500]  四個加四個已經八個兒子
[00:09:45.500 --> 00:09:47.500]  但在這個時候
[00:09:47.500 --> 00:09:49.500]  莉雅特別這樣記載
[00:09:49.500 --> 00:09:52.500]  好像神又再祝福莉雅
[00:09:52.500 --> 00:09:54.500]  不祝福拉潔
[00:09:54.500 --> 00:09:56.500]  你看看再生兩個兒子
[00:09:56.500 --> 00:09:58.500]  所以第五個兒子
[00:09:58.500 --> 00:10:00.500]  就是第九個
[00:10:00.500 --> 00:10:01.500]  總共就是第九個
[00:10:01.500 --> 00:10:04.500]  但如果莉雅所生的就是第五個
[00:10:04.500 --> 00:10:08.500]  莉雅就用那個名叫以撒迦
[00:10:08.500 --> 00:10:10.500]  就是價值
[00:10:10.500 --> 00:10:12.500]  即是說我用這個價值
[00:10:12.500 --> 00:10:15.500]  風騎的價值去換取雅各
[00:10:15.500 --> 00:10:17.500]  來和我同住
[00:10:17.500 --> 00:10:19.500]  同房
[00:10:19.500 --> 00:10:21.500]  這個就是以撒迦
[00:10:21.500 --> 00:10:23.500]  接著莉雅又再生一個兒子
[00:10:23.500 --> 00:10:26.500]  就叫西布倫
[00:10:26.500 --> 00:10:29.500]  西布倫就是同住的意思
[00:10:29.500 --> 00:10:31.500]  你就可以看到
[00:10:31.500 --> 00:10:33.500]  每個兒子的名字
[00:10:33.500 --> 00:10:35.500]  都有一個故事
[00:10:35.500 --> 00:10:38.500]  即是說在過去這二十年裏
[00:10:38.500 --> 00:10:40.500]  用兒子
[00:10:40.500 --> 00:10:42.500]  但就不是應許的兒子
[00:10:42.500 --> 00:10:45.500]  到底誰是應許的兒子呢
[00:10:45.500 --> 00:10:47.500]  是不是大兒子裏面呢
[00:10:47.500 --> 00:10:49.500]  還是其他的兒子呢
[00:10:49.500 --> 00:10:52.500]  但雅各最想有兒子的就是
[00:10:52.500 --> 00:10:54.500]  拉潔生的
[00:10:54.500 --> 00:10:56.500]  但到現在第九個兒子
[00:10:56.500 --> 00:10:58.500]  加上西布倫
[00:10:58.500 --> 00:11:00.500]  第十個兒子
[00:11:00.500 --> 00:11:04.500]  都還沒有拉潔所生的兒子
[00:11:04.500 --> 00:11:07.500]  到底是不是從拉潔所生的
[00:11:07.500 --> 00:11:09.500]  才是應許的兒子呢
[00:11:09.500 --> 00:11:11.500]  我們大家都未知
[00:11:11.500 --> 00:11:14.500]  誰才是那個我們都不知道
[00:11:14.500 --> 00:11:16.500]  但這裏已經告訴我們
[00:11:16.500 --> 00:11:18.500]  透過這十個兒子
[00:11:18.500 --> 00:11:20.500]  都已經告訴我們
[00:11:20.500 --> 00:11:23.500]  雅各其實非常無奈
[00:11:23.500 --> 00:11:27.500]  他自己原來掌控不到自己的家庭
[00:11:27.500 --> 00:11:31.500]  掌控不到自己的應許的兒子
[00:11:31.500 --> 00:11:37.500]  掌控不到拉班對他的欺騙
[00:11:37.500 --> 00:11:45.500]  掌控不到自己在新的地方的命運等等
[00:11:45.500 --> 00:11:48.500]  你不斷看到一個掌控住
[00:11:48.500 --> 00:11:51.500]  自己可以騙得到哥哥的祝福
[00:11:51.500 --> 00:11:55.500]  騙得到哥哥爸爸的名份
[00:11:55.500 --> 00:11:59.500]  但現在不能掌控任何的東西
[00:11:59.500 --> 00:12:03.500]  很多太太都不到他掌控
[00:12:03.500 --> 00:12:06.500]  不斷想告訴我們這樣的描述
[00:12:06.500 --> 00:12:08.500]  這個就很重要
[00:12:08.500 --> 00:12:14.500]  因為到三十二章就出現了戲劇性的扭轉
[00:12:14.500 --> 00:12:16.500]  接著第二十一節
[00:12:16.500 --> 00:12:18.500]  後來又生了一個女兒
[00:12:18.500 --> 00:12:20.500]  這個拉女兒
[00:12:20.500 --> 00:12:22.500]  第十一個不過是女兒
[00:12:22.500 --> 00:12:24.500]  就是底娜
[00:12:24.500 --> 00:12:27.500]  在三十三章又會有事件發生
[00:12:27.500 --> 00:12:31.500]  就是事件的王子
[00:12:31.500 --> 00:12:33.500]  來到她侮辱了底娜
[00:12:33.500 --> 00:12:39.500]  所以劉弁和西勉就殺了整個事件的男丁
[00:12:39.500 --> 00:12:42.500]  就成為了一個很嚴重的禍根
[00:12:42.500 --> 00:12:45.500]  將來雅各臨終之前
[00:12:45.500 --> 00:12:48.500]  就助劉弁和西勉兩兄弟
[00:12:48.500 --> 00:12:50.500]  第二十二節
[00:12:50.500 --> 00:12:52.500]  留意第二十二節
[00:12:52.500 --> 00:12:54.500]  神顧念拉結
[00:12:54.500 --> 00:12:56.500]  顧念就是好像下來看
[00:12:56.500 --> 00:12:59.500]  十一章的原文
[00:12:59.500 --> 00:13:02.500]  大家還記不記得巴別的事件
[00:13:02.500 --> 00:13:04.500]  神下去看
[00:13:04.500 --> 00:13:06.500]  就是顧念這個字
[00:13:06.500 --> 00:13:09.500]  現在神看到拉結
[00:13:09.500 --> 00:13:11.500]  就是說時間到了
[00:13:11.500 --> 00:13:14.500]  拉結那個不能夠生育
[00:13:14.500 --> 00:13:16.500]  現在可以生育了
[00:13:16.500 --> 00:13:18.500]  留意第二十二節
[00:13:18.500 --> 00:13:20.500]  神顧念拉結
[00:13:20.500 --> 00:13:22.500]  應運了他
[00:13:22.500 --> 00:13:24.500]  我的話本就是
[00:13:24.500 --> 00:13:27.500]  男性他其實是拉結
[00:13:27.500 --> 00:13:29.500]  應運他
[00:13:29.500 --> 00:13:32.500]  拉結都一直等待一直祈禱
[00:13:32.500 --> 00:13:34.500]  一直心心不忿
[00:13:34.500 --> 00:13:38.500]  一直和姐姐和兩個妹仔
[00:13:38.500 --> 00:13:41.500]  來到他為了生兒子
[00:13:41.500 --> 00:13:43.500]  都有很多很多的衝突
[00:13:43.500 --> 00:13:48.500]  周旋在四個太太中間的雅各
[00:13:48.500 --> 00:13:50.500]  這二十年就是這樣
[00:13:50.500 --> 00:13:53.500]  在這樣的環境裏面
[00:13:53.500 --> 00:13:59.500]  來面對爭吵困苦
[00:13:59.500 --> 00:14:03.500]  但現在神應許拉結可以生育
[00:14:03.500 --> 00:14:05.500]  使他能夠生育
[00:14:05.500 --> 00:14:07.500]  第二十三節
[00:14:07.500 --> 00:14:09.500]  拉結懷孕生子
[00:14:09.500 --> 00:14:11.500]  說神除去了我的羞恥
[00:14:11.500 --> 00:14:14.500]  就給他起名叫約瑟
[00:14:14.500 --> 00:14:18.500]  約瑟就是增添的意思
[00:14:18.500 --> 00:14:20.500]  Joseph這個字
[00:14:20.500 --> 00:14:22.500]  約瑟希伯來文就是增添
[00:14:22.500 --> 00:14:24.500]  除去了他的羞恥
[00:14:24.500 --> 00:14:26.500]  增添他的榮耀
[00:14:26.500 --> 00:14:29.500]  意思就是說
[00:14:29.500 --> 00:14:33.500]  願耶和華再增添我一個兒子
[00:14:33.500 --> 00:14:35.500]  有些水上人都喜歡的
[00:14:35.500 --> 00:14:38.500]  帶金帶剃
[00:14:38.500 --> 00:14:41.500]  帶來兒子
[00:14:41.500 --> 00:14:43.500]  帶來一個什麼
[00:14:43.500 --> 00:14:46.500]  帶剃就是帶弟弟來
[00:14:46.500 --> 00:14:50.500]  他們很想有一個兒子繼承
[00:14:50.500 --> 00:14:53.500]  所以約瑟是第十一個兒子
[00:14:53.500 --> 00:14:56.500]  所以遲些去到三十七章
[00:14:56.500 --> 00:15:01.500]  又記載約瑟和他的兄弟之間的恩怨情仇
[00:15:01.500 --> 00:15:03.500]  又有關連
[00:15:03.500 --> 00:15:09.500]  你想想晚年生的拉仔
[00:15:09.500 --> 00:15:12.500]  還要是拉結所生的拉仔
[00:15:12.500 --> 00:15:14.500]  對瓦國來說
[00:15:14.500 --> 00:15:16.500]  不中就有鬼
[00:15:16.500 --> 00:15:19.500]  不偏心就很難
[00:15:19.500 --> 00:15:24.500]  老年再加上自己最愛的太太所生的拉仔
[00:15:24.500 --> 00:15:28.500]  到底是一個祝福還是一個奏坐
[00:15:28.500 --> 00:15:31.500]  我們遲些再看
[00:15:31.500 --> 00:15:36.500]  三十七章就很詳細說兄弟之間的恩怨情仇
[00:15:36.500 --> 00:15:39.500]  但背後有神的啟示
[00:15:39.500 --> 00:15:41.500]  就變得複雜了
[00:15:41.500 --> 00:15:44.500]  所以希望再生多一個
[00:15:44.500 --> 00:15:45.500]  但一直都沒有
[00:15:45.500 --> 00:15:48.500]  所以瓦國在這個時候
[00:15:48.500 --> 00:15:50.500]  在巴旦阿蘭這個地方
[00:15:50.500 --> 00:15:52.500]  就有十一個兒子
[00:15:52.500 --> 00:15:54.500]  分別由四個太太生的
[00:15:54.500 --> 00:15:56.500]  記得這個時候
[00:15:56.500 --> 00:15:59.500]  瓦國聖經給我們的描述
[00:15:59.500 --> 00:16:01.500]  作者給我們的描述
[00:16:01.500 --> 00:16:06.500]  瓦國是對自己的人生沒有辦法掌握的
[00:16:06.500 --> 00:16:10.500]  是掌握在表面的命運手下
[00:16:10.500 --> 00:16:15.500]  其實是掌握在背後神的管教底下
[00:16:15.500 --> 00:16:18.500]  他一直都不能再操縱任何東西
[00:16:18.500 --> 00:16:21.500]  第25節
[00:16:21.500 --> 00:16:23.500]  拉結生藥室之後
[00:16:23.500 --> 00:16:25.500]  瓦國對拉班說
[00:16:25.500 --> 00:16:27.500]  請打發我走
[00:16:27.500 --> 00:16:30.500]  叫我回到我本鄉本土去
[00:16:30.500 --> 00:16:32.500]  請你把我服侍
[00:16:32.500 --> 00:16:34.500]  你所得的妻子和兒女
[00:16:34.500 --> 00:16:36.500]  給我讓我走
[00:16:36.500 --> 00:16:38.500]  我怎樣服侍你
[00:16:38.500 --> 00:16:39.500]  你都知道
[00:16:39.500 --> 00:16:42.500]  開始他要思歸故土
[00:16:42.500 --> 00:16:44.500]  開始覺得自己
[00:16:44.500 --> 00:16:45.500]  無論是哥哥
[00:16:45.500 --> 00:16:47.500]  那個怒氣應該消了
[00:16:47.500 --> 00:16:49.500]  你想想十一個兒子
[00:16:49.500 --> 00:16:52.500]  如果不是重疊都十一年了
[00:16:52.500 --> 00:16:54.500]  如果是重疊的
[00:16:54.500 --> 00:16:55.500]  可能都七至八年
[00:16:55.500 --> 00:16:56.500]  剛才說的
[00:16:56.500 --> 00:17:01.500]  七年才可以再娶拉結
[00:17:01.500 --> 00:17:04.500]  所以七年再加幾年都很合理
[00:17:04.500 --> 00:17:06.500]  在這個時候
[00:17:06.500 --> 00:17:09.500]  他開始要回去
[00:17:09.500 --> 00:17:13.500]  開始和拉班討價還價
[00:17:13.500 --> 00:17:16.500]  你要給我屬於我的東西
[00:17:16.500 --> 00:17:19.500]  我就不再服侍你了
[00:17:19.500 --> 00:17:21.500]  我要回到我爸爸的家
[00:17:21.500 --> 00:17:24.500]  萬里象樹
[00:17:24.500 --> 00:17:26.500]  27節
[00:17:26.500 --> 00:17:28.500]  拉班對他說
[00:17:28.500 --> 00:17:30.500]  我若在你眼前蒙恩
[00:17:30.500 --> 00:17:32.500]  請你迎與我同住
[00:17:32.500 --> 00:17:34.500]  因為我已經算定
[00:17:34.500 --> 00:17:36.500]  耶和華賜福與我
[00:17:36.500 --> 00:17:38.500]  是為你的緣故
[00:17:38.500 --> 00:17:40.500]  這些是間接告訴我們
[00:17:40.500 --> 00:17:45.500]  雅各在愛人的眼中
[00:17:45.500 --> 00:17:47.500]  他是蒙福的
[00:17:47.500 --> 00:17:50.500]  他是有耶和華的賜福的
[00:17:50.500 --> 00:17:54.500]  還有神在雅各離開爸爸家
[00:17:54.500 --> 00:17:56.500]  去到伯特利的時候
[00:17:56.500 --> 00:17:59.500]  就已經應許了他
[00:17:59.500 --> 00:18:02.500]  他已經直接繼承阿伯拉罕
[00:18:02.500 --> 00:18:06.500]  以撒的祝福的兒子
[00:18:06.500 --> 00:18:08.500]  不再是以實瑪利
[00:18:08.500 --> 00:18:10.500]  再不是以素
[00:18:10.500 --> 00:18:11.500]  而是雅各的
[00:18:11.500 --> 00:18:13.500]  其實雅各自己是心知肚明的
[00:18:13.500 --> 00:18:16.500]  不過很奇妙的是
[00:18:16.500 --> 00:18:19.500]  神在他的生命的路上
[00:18:19.500 --> 00:18:22.500]  給他有很多的管束
[00:18:22.500 --> 00:18:24.500]  其中一樣最顯著的就是
[00:18:24.500 --> 00:18:27.500]  他不可以心想事成
[00:18:27.500 --> 00:18:30.500]  他不可以他想做的事就做到
[00:18:30.500 --> 00:18:33.500]  他很想馬上娶拉傑
[00:18:33.500 --> 00:18:36.500]  但是外父禁止
[00:18:36.500 --> 00:18:39.500]  又是舅父又是外父
[00:18:39.500 --> 00:18:41.500]  禁止不讓他這樣做
[00:18:41.500 --> 00:18:43.500]  就將尼亞嫁給他
[00:18:43.500 --> 00:18:45.500]  就要等了七年
[00:18:45.500 --> 00:18:47.500]  再娶拉傑
[00:18:47.500 --> 00:18:50.500]  但是在生育上
[00:18:50.500 --> 00:18:52.500]  他完全操縱不了
[00:18:52.500 --> 00:18:55.500]  原來一切都是神掌管著
[00:18:55.500 --> 00:18:58.500]  令到拉傑完全不能生育
[00:18:58.500 --> 00:19:00.500]  至少前面十個兄弟
[00:19:00.500 --> 00:19:03.500]  都不是由拉傑來生的
[00:19:03.500 --> 00:19:05.500]  但也意味著
[00:19:05.500 --> 00:19:09.500]  雅各是唯一和拉傑
[00:19:09.500 --> 00:19:11.500]  經常的同住的
[00:19:11.500 --> 00:19:13.500]  其他的三個太太
[00:19:13.500 --> 00:19:15.500]  只是一種交換式
[00:19:15.500 --> 00:19:18.500]  這就是你可以感覺到
[00:19:18.500 --> 00:19:20.500]  雅各的無奈
[00:19:20.500 --> 00:19:23.500]  還有一些無奈繼續發生
[00:19:23.500 --> 00:19:27.500]  拉班就說了
[00:19:27.500 --> 00:19:30.500]  明明見到耶和華賜福與你
[00:19:30.500 --> 00:19:32.500]  是為你的緣故
[00:19:32.500 --> 00:19:33.500]  我才蒙福的
[00:19:33.500 --> 00:19:35.500]  第28節
[00:19:35.500 --> 00:19:37.500]  又說請你定你的功架
[00:19:37.500 --> 00:19:38.500]  我就給你
[00:19:38.500 --> 00:19:39.500]  雅各對他說
[00:19:39.500 --> 00:19:41.500]  我怎樣服侍你
[00:19:41.500 --> 00:19:43.500]  你的生畜在我手裡怎樣
[00:19:43.500 --> 00:19:45.500]  是你知道的
[00:19:45.500 --> 00:19:47.500]  我未來之先
[00:19:47.500 --> 00:19:49.500]  未來到這個地方的時候
[00:19:49.500 --> 00:19:51.500]  巴旦亞蘭的時候
[00:19:51.500 --> 00:19:53.500]  你所有的很少的
[00:19:53.500 --> 00:19:55.500]  現在卻發大眾多
[00:19:55.500 --> 00:19:58.500]  耶和華隨我的腳步賜福與你
[00:19:58.500 --> 00:20:02.500]  如今我什麼時候才為自己興家立業呢
[00:20:02.500 --> 00:20:03.500]  拉班說
[00:20:03.500 --> 00:20:05.500]  我當給你什麼呢
[00:20:05.500 --> 00:20:06.500]  雅各說
[00:20:06.500 --> 00:20:08.500]  什麼你也不必給我
[00:20:08.500 --> 00:20:09.500]  只有一件事
[00:20:09.500 --> 00:20:10.500]  你若答應
[00:20:10.500 --> 00:20:11.500]  我便營救
[00:20:11.500 --> 00:20:13.500]  目放你的羊群
[00:20:13.500 --> 00:20:16.500]  今天我要走遍你的羊群
[00:20:16.500 --> 00:20:17.500]  把綿羊中
[00:20:17.500 --> 00:20:18.500]  凡有點的
[00:20:18.500 --> 00:20:19.500]  有斑的
