
[00:00:00.000 --> 00:00:03.000]  我們今晚一起來祷告
[00:06:02.920 --> 00:06:05.420]  就是北一點的歐洲
[00:06:05.420 --> 00:06:07.420]  又沒有去到很北的
[00:06:07.420 --> 00:06:15.260]  剛剛是這個馬其頓、比勒底、德羅亞
[00:06:15.260 --> 00:06:16.800]  對陣的地方
[00:06:16.800 --> 00:06:21.800]  所以帖索羅尼加就是在這個很重要的
[00:06:21.800 --> 00:06:24.700]  一個地中海貿易的地方
[00:06:24.700 --> 00:06:27.500]  那個航運都是相當發達
[00:06:27.500 --> 00:06:30.760]  這裡告訴我們我們就要很小心
[00:06:30.760 --> 00:06:34.360]  就是說保羅不單止是勸勉他們
[00:06:34.360 --> 00:06:39.200]  要小心當地那些影響他們的信仰
[00:06:39.200 --> 00:06:44.120]  令他們灰心後退的那些攻擊、逼迫
[00:06:44.120 --> 00:06:48.960]  甚至是一些似是而非的學說
[00:06:48.960 --> 00:06:53.560]  現在這裡甚至關註到主再來這個課題
[00:06:53.560 --> 00:06:54.940]  他們要很小心
[00:06:54.940 --> 00:07:01.020]  就是說在前書四章講得很清楚那個次序
[00:07:01.020 --> 00:07:03.700]  雖然我們不可以計算那個日期
[00:07:03.700 --> 00:07:06.820]  但是我們知道當主耶穌一回來
[00:07:06.820 --> 00:07:11.740]  那個預兆是清楚的可以看到之後
[00:07:11.740 --> 00:07:14.800]  就有次序地死了的人
[00:07:14.800 --> 00:07:17.160]  那些叫亡靈呢?
[00:07:17.160 --> 00:07:21.880]  是死了的人其實靈魂已經在天上了
[00:07:21.880 --> 00:07:24.520]  那怎樣在不同的地方
[00:07:24.520 --> 00:07:28.680]  有自己榮耀的屬天的身體
[00:07:28.680 --> 00:07:30.580]  來相繼的復活
[00:07:30.580 --> 00:07:34.480]  似乎又不只是墳墓打開這麼簡單
[00:07:34.480 --> 00:07:38.080]  不是那些土葬的突然間那些棺材飛開
[00:07:38.080 --> 00:07:40.740]  那些恐怖片就會了
[00:07:40.740 --> 00:07:47.200]  而是每個已經離開世界的信徒就會復活了
[00:07:47.200 --> 00:07:48.640]  有回自己的身體
[00:07:48.640 --> 00:07:51.000]  但是到了主耶穌回來的時候
[00:07:51.000 --> 00:07:52.640]  仍然在生的
[00:07:52.640 --> 00:07:56.420]  就必然會有一個身體的轉變
[00:07:56.420 --> 00:07:58.620]  就是不需要再死再復活
[00:07:58.620 --> 00:08:02.820]  而是在身體的轉變裡面復活
[00:08:02.820 --> 00:08:06.520]  這個也是一個很奇妙的一件事
[00:08:06.520 --> 00:08:10.140]  所以這麼清楚在第四章講了
[00:08:10.140 --> 00:08:14.420]  就是說那封書信帶到貼索羅尼加
[00:08:14.420 --> 00:08:16.880]  就帶來很大的一個震撼
[00:08:16.880 --> 00:08:19.740]  但是原來會有反效果
[00:08:19.740 --> 00:08:22.040]  原來有人就會冒充寶龍
[00:08:22.040 --> 00:08:24.960]  來講這一課的Blessing
[00:08:24.960 --> 00:08:27.440]  是已經開始發生了
[00:08:27.440 --> 00:08:30.460]  是帶來很大的
[00:08:30.460 --> 00:08:34.380]  到底是振奮還是困惑呢?
[00:08:34.380 --> 00:08:35.840]  很偶然間
[00:08:35.840 --> 00:08:37.520]  大家不知道有沒有聽過
[00:08:37.520 --> 00:08:41.240]  曾經有雙氧水的事件
[00:08:41.240 --> 00:08:47.880]  叫他們買那些教會的求生包
[00:08:47.880 --> 00:08:50.560]  然後就說約定要上大帽山頂
[00:08:50.560 --> 00:08:52.880]  在那裡等候主再來
[00:08:52.880 --> 00:08:56.080]  我們就覺得很搞笑
[00:08:56.080 --> 00:08:59.280]  但是如果你是經常被那個宗派洗腦
[00:08:59.280 --> 00:09:00.720]  你就一定會買
[00:09:00.720 --> 00:09:02.320]  你就一定會覺得
[00:09:02.320 --> 00:09:04.960]  我們才是那幫被救贖的人
[00:09:04.960 --> 00:09:11.080]  後來當然經過傳媒的輾轉就沒有這件事了
[00:09:11.080 --> 00:09:12.200]  也都沒有了
[00:09:12.200 --> 00:09:13.600]  仍然都是的
[00:09:13.600 --> 00:09:15.400]  譬如二端守望台
[00:09:15.400 --> 00:09:17.000]  仍然都講他們自己
[00:09:17.000 --> 00:09:20.020]  就是那14萬4千他們唯一
[00:09:20.020 --> 00:09:23.200]  Chosen people被選的
[00:09:23.200 --> 00:09:27.540]  譬如安思耀會
[00:09:27.540 --> 00:09:29.200]  他們現在不敢這麼說
[00:09:29.200 --> 00:09:32.280]  他們說他們的救主已經降臨了
[00:09:32.280 --> 00:09:34.600]  不過在天上預備
[00:09:34.600 --> 00:09:38.160]  所以現在我們安思耀會的人要準備了
[00:09:38.160 --> 00:09:40.600]  後來輾轉修訂
[00:09:40.600 --> 00:09:42.920]  說主耶穌還沒有回來
[00:09:42.920 --> 00:09:44.680]  就是不攻自破的
[00:09:44.680 --> 00:09:46.520]  當你一計算好那個日期
[00:09:46.520 --> 00:09:49.480]  自然就會成為二端的了
[00:09:49.480 --> 00:09:52.200]  因為沒有人能夠預測的
[00:09:52.200 --> 00:09:55.080]  當然絕對不可以說今晚就不是了
[00:09:55.080 --> 00:10:00.680]  今晚我起床看奧運就真的不是什麼決賽
[00:10:00.680 --> 00:10:03.120]  其實我們不要這樣想
[00:10:03.120 --> 00:10:07.400]  這樣想就是否認了主耶穌隨時會回來
[00:10:07.400 --> 00:10:09.040]  因為《聖經》說是隨時
[00:10:09.040 --> 00:10:10.840]  但這個隨時不是三千年後
[00:10:10.840 --> 00:10:13.560]  也都不是幾年幾月哪一天
[00:10:13.560 --> 00:10:17.280]  所以有時那種弔詭
[00:10:17.280 --> 00:10:19.560]  那種無伶兩可
[00:10:19.560 --> 00:10:23.880]  就會被外邦就是不信主的人嘲笑我們
[00:10:23.880 --> 00:10:26.600]  或者根本哪裏會有主的再來
[00:10:26.600 --> 00:10:29.080]  世界一來就是亂亂亂
[00:10:29.080 --> 00:10:31.280]  二來世界都不知道多麼美好
[00:10:31.280 --> 00:10:33.440]  還用靠你的耶穌嗎?
[00:10:33.440 --> 00:10:35.640]  兩樣都不對的
[00:10:35.640 --> 00:10:37.200]  完全美好又不對
[00:10:37.200 --> 00:10:39.520]  完全敗壞又不對
[00:10:39.520 --> 00:10:42.080]  世界還有很多很多的美善
[00:10:42.080 --> 00:10:43.560]  至少還有基督徒
[00:10:43.560 --> 00:10:47.600]  現在默默的為神作見證
[00:10:47.600 --> 00:10:49.520]  諸如此類
[00:10:49.520 --> 00:10:53.000]  所以這個原來是無名的書信
[00:10:53.000 --> 00:10:54.760]  說到主再來
[00:10:54.760 --> 00:10:56.840]  原來每一個時代都有市場
[00:10:56.840 --> 00:10:58.840]  原來保羅說
[00:10:58.840 --> 00:11:00.520]  真的必須要小心
[00:11:00.520 --> 00:11:02.160]  不要隨便相信
[00:11:02.160 --> 00:11:03.680]  所以他提到
[00:11:03.680 --> 00:11:05.800]  有他的親筆簽名
[00:11:05.800 --> 00:11:08.680]  這是第三章裏說的
[00:11:08.680 --> 00:11:10.280]  三章十七節
[00:11:10.280 --> 00:11:13.240]  我保羅親筆問你回安
[00:11:13.240 --> 00:11:15.760]  但是我的信都以此為記
[00:11:15.760 --> 00:11:16.920]  即是有他的筆跡
[00:11:16.920 --> 00:11:18.120]  就是這樣
[00:11:18.120 --> 00:11:22.040]  即是意味著原來我們留意新約
[00:11:22.040 --> 00:11:23.520]  原來透過這一節聖經
[00:11:23.520 --> 00:11:26.720]  我們知道原來很多新約的書信
[00:11:26.720 --> 00:11:30.560]  因為當時沒有這麼先進的文字記錄
[00:11:30.560 --> 00:11:32.120]  有電腦打字
[00:11:32.120 --> 00:11:33.840]  又有人什麼的
[00:11:33.840 --> 00:11:35.880]  原來有錄音
[00:11:35.880 --> 00:11:36.600]  沒有的
[00:11:36.600 --> 00:11:38.880]  是有口訊
[00:11:38.880 --> 00:11:40.280]  多數是口訊
[00:11:40.280 --> 00:11:42.760]  接著有一個類似文士
[00:11:42.760 --> 00:11:45.680]  幫作者立刻盡快
[00:11:45.680 --> 00:11:47.040]  好像默書一樣
[00:11:47.040 --> 00:11:48.360]  去撰寫
[00:11:48.360 --> 00:11:52.480]  所以這個過程一定會有人為疏忽
[00:11:52.480 --> 00:11:53.640]  錯謀
[00:11:53.680 --> 00:11:56.880]  需要後來的《釋經》
[00:11:56.880 --> 00:12:01.240]  或者做那些聖經原文研究的人
[00:12:01.240 --> 00:12:03.080]  比較不同的抄本
[00:12:03.080 --> 00:12:05.840]  來盡量找回原意
[00:12:05.840 --> 00:12:07.040]  這個過程
[00:12:07.040 --> 00:12:09.560]  其實你可以想像得到
[00:12:09.560 --> 00:12:10.840]  如果你是不信的人
[00:12:10.840 --> 00:12:13.440]  那就是聖經充滿了錯謀
[00:12:13.440 --> 00:12:16.400]  充滿了人為的限制
[00:12:16.400 --> 00:12:18.720]  包括連保羅口訊的時候
[00:12:18.720 --> 00:12:20.000]  他自己都會錯
[00:12:20.000 --> 00:12:21.560]  幫他寫的人
[00:12:21.560 --> 00:12:22.840]  比如羅馬書
[00:12:22.840 --> 00:12:24.520]  是誰幫保羅寫的呢?
[00:12:24.520 --> 00:12:26.400]  有一個叫做德丁
[00:12:26.400 --> 00:12:28.040]  十六章羅馬書
[00:12:28.040 --> 00:12:30.040]  那個叫做德丁
[00:12:30.040 --> 00:12:32.640]  你可以想像得到
[00:12:32.640 --> 00:12:34.960]  是有這個口訊的
[00:12:34.960 --> 00:12:38.000]  原來在古代是成立的
[00:12:38.000 --> 00:12:40.680]  是可以這樣成為作品的
[00:12:40.680 --> 00:12:42.880]  尤其是那些嚴謹的文學作品
[00:12:42.880 --> 00:12:46.560]  多數是會有人去做撰寫的
[00:12:46.560 --> 00:12:49.360]  所以保羅告訴我們
[00:12:49.360 --> 00:12:52.200]  他親筆寫的這封信
[00:12:52.200 --> 00:12:55.000]  但是第二章的《節錄行間》
[00:12:55.000 --> 00:12:55.920]  我們就要留意了
[00:12:55.920 --> 00:12:57.920]  大家先聽聽這一段聖經
[00:12:57.920 --> 00:12:59.680]  弟兄們
[00:12:59.680 --> 00:13:02.440]  論到我們主耶穌基督降臨
[00:13:02.440 --> 00:13:04.640]  和我們道他那裡聚集
[00:13:04.640 --> 00:13:06.000]  我勸你們
[00:13:06.000 --> 00:13:08.360]  無論有靈有言語
[00:13:08.360 --> 00:13:10.240]  有沒有我明的書信
[00:13:10.240 --> 00:13:12.760]  說主的日子現在到了
[00:13:12.760 --> 00:13:14.560]  不要輕而動心
[00:13:14.560 --> 00:13:15.920]  也不要驚慌
[00:13:15.920 --> 00:13:19.680]  兩者都是兩個心情
[00:13:19.680 --> 00:13:22.000]  兩個想法
[00:13:22.000 --> 00:13:24.800]  一個就是非常興高采烈
[00:13:24.800 --> 00:13:26.600]  因為你會動心
[00:13:26.600 --> 00:13:31.680]  因為萬事萬物是一下子的改變
[00:13:31.680 --> 00:13:38.840]  完全得到神無窮盡的任弊的開展
[00:13:38.840 --> 00:13:40.240]  你是其中的人
[00:13:40.240 --> 00:13:41.040]  你想想
[00:13:41.040 --> 00:13:43.520]  你是多麼的光彩榮耀
[00:13:43.920 --> 00:13:47.040]  例如香港奧運完結了
[00:13:47.040 --> 00:13:48.200]  拿了十面金牌
[00:13:48.200 --> 00:13:49.280]  你想想
[00:13:49.280 --> 00:13:53.240]  你的興高采烈是很大的榮耀
[00:13:53.240 --> 00:13:55.640]  所以也有另一種情況
[00:13:55.640 --> 00:13:57.200]  就是會驚慌
[00:13:57.200 --> 00:13:59.680]  因為很多人可能覺得還沒有準備好
[00:13:59.680 --> 00:14:01.480]  什麼都還沒有預備
[00:14:01.480 --> 00:14:04.600]  甚至他自己有很多地上的掛慮
[00:14:04.600 --> 00:14:05.600]  都還沒有解決
[00:14:05.600 --> 00:14:06.200]  哇
[00:14:06.200 --> 00:14:07.200]  什麼就來了
[00:14:07.200 --> 00:14:08.200]  他就驚慌
[00:14:08.200 --> 00:14:10.440]  可能驚慌是他自己的東西都沒有了
[00:14:10.440 --> 00:14:13.040]  不是驚慌他去不了耶穌那裡
[00:14:13.040 --> 00:14:17.520]  所以其實保羅就將心情說出來了
[00:14:17.520 --> 00:14:20.000]  大前提是什麼呢?
[00:14:20.000 --> 00:14:25.720]  其實就是前書第四章那段聖經
[00:14:25.720 --> 00:14:29.840]  說得很清楚主降臨的次序
[00:14:29.840 --> 00:14:32.720]  最終降臨的時間
[00:14:32.720 --> 00:14:35.680]  首先有天使掌的呼聲
[00:14:35.680 --> 00:14:37.880]  有神的號吹響
[00:14:37.880 --> 00:14:41.480]  接著有主耶穌的呼叫
[00:14:41.480 --> 00:14:43.600]  接著祂降臨
[00:14:43.600 --> 00:14:46.160]  接著似乎就是一個聚集
[00:14:46.160 --> 00:14:50.520]  就是那些死了的聖徒
[00:14:50.520 --> 00:14:52.440]  古往今來的
[00:14:52.440 --> 00:14:53.920]  不管多少千年了
[00:14:53.920 --> 00:14:56.320]  都全部同時間復活
[00:14:56.320 --> 00:14:59.840]  似乎又不佔據空間
[00:14:59.840 --> 00:15:02.680]  不會說數千萬、數億人
[00:15:02.680 --> 00:15:05.600]  怎麼可以擠在天上這麼大
[00:15:05.600 --> 00:15:07.320]  是不是夠不夠位置呢?
[00:15:07.320 --> 00:15:08.560]  沒有這些困難
[00:15:08.560 --> 00:15:09.800]  沒有這些問題
[00:15:09.800 --> 00:15:11.520]  似乎那個靈體
[00:15:11.520 --> 00:15:14.120]  又不是有物質的空間
[00:15:14.120 --> 00:15:17.080]  你可以想象到那種奇妙榮耀
[00:15:17.080 --> 00:15:18.000]  但是
[00:15:18.000 --> 00:15:19.600]  現在保羅好像要補妃了
[00:15:19.600 --> 00:15:21.640]  因為正正就是這件事
[00:15:21.640 --> 00:15:24.000]  在民間帶來發酵
[00:15:24.000 --> 00:15:26.720]  有很多的誤傳
[00:15:26.720 --> 00:15:27.760]  所以
[00:15:27.760 --> 00:15:29.160]  這一種誤會
[00:15:29.160 --> 00:15:31.600]  如果不盡快保羅意識到
[00:15:31.600 --> 00:15:32.560]  馬上解決
[00:15:32.560 --> 00:15:34.720]  就會成為一個謠言
[00:15:34.720 --> 00:15:36.880]  又會成為一個錯謬
[00:15:36.880 --> 00:15:37.680]  所以
[00:15:37.680 --> 00:15:39.320]  保羅一意識到
[00:15:39.320 --> 00:15:43.080]  他就立即去解說
[00:15:43.080 --> 00:15:43.720]  所以
[00:15:43.720 --> 00:15:45.200]  那個大前提就是
[00:15:45.200 --> 00:15:48.800]  輪到我們主耶穌的降臨
[00:15:48.800 --> 00:15:50.360]  以及我們
[00:15:50.360 --> 00:15:51.480]  我們就是說
[00:15:51.480 --> 00:15:53.920]  死了和還沒死的信徒
[00:15:53.920 --> 00:15:55.880]  去到祂那裡聚集
[00:15:55.880 --> 00:15:57.760]  所以是一個聚集
[00:15:57.760 --> 00:16:01.200]  是一個將來天上的團聚
[00:16:01.200 --> 00:16:03.400]  你這樣想天家
[00:16:03.400 --> 00:16:06.520]  就很美了
[00:16:06.520 --> 00:16:09.920]  我們回神的家裡面去團聚
[00:16:09.920 --> 00:16:12.600]  跟所有的聖徒團聚
[00:16:12.600 --> 00:16:13.320]  所以
[00:16:13.320 --> 00:16:14.840]  其實我們有生之年
[00:16:14.840 --> 00:16:15.720]  真的應該
[00:16:15.720 --> 00:16:21.440]  尤其是我們越來越近離世的日子
[00:16:21.440 --> 00:16:24.120]  我們應該更羨慕回天家
[00:16:24.120 --> 00:16:27.920]  更羨慕團聚
[00:16:27.920 --> 00:16:30.840]  但是記住
[00:16:30.840 --> 00:16:33.040]  這個羨慕帶來的就是
[00:16:33.040 --> 00:16:36.200]  我們很重要的就是
[00:16:36.200 --> 00:16:40.280]  新教的工作倫理
[00:16:40.280 --> 00:16:43.480]  因為第三章立即說那些懶惰人
[00:16:43.480 --> 00:16:47.240]  可能就是那些錯誤的異端
[00:16:47.240 --> 00:16:52.400]  影響帶來他們對工作倫理的錯誤理解
[00:16:52.400 --> 00:16:53.080]  所以
[00:16:53.080 --> 00:16:57.400]  羨慕回天家和工作倫理
[00:16:57.400 --> 00:16:59.560]  是完全等號
[00:16:59.560 --> 00:17:02.320]  新教的工作倫理
[00:17:02.320 --> 00:17:05.880]  新教工作倫理當然就是加爾文神學
[00:17:05.880 --> 00:17:08.080]  我今天臨回來之前
[00:17:08.080 --> 00:17:10.960]  在洪恩的辦公室
[00:17:10.960 --> 00:17:14.000]  特意拿了加爾文的那兩套鉅著
[00:17:14.000 --> 00:17:17.320]  已經由一本翻譯成兩本
[00:17:17.320 --> 00:17:19.280]  兩本講了一千頁
[00:17:19.280 --> 00:17:21.080]  當然它是分類的了
[00:17:21.080 --> 00:17:24.160]  開始講到工作的照明
[00:17:24.160 --> 00:17:25.920]  原來工作倫理
[00:17:25.920 --> 00:17:29.320]  最重要就是你的照明
[00:17:29.320 --> 00:17:31.480]  神在你的工作
[00:17:31.480 --> 00:17:32.560]  在你的人生
[00:17:32.560 --> 00:17:34.400]  安排你的崗位
[00:17:34.400 --> 00:17:36.640]  你在那個崗位裡面盡忠
[00:17:36.640 --> 00:17:38.560]  這個就是新教倫理
[00:17:38.560 --> 00:17:39.920]  工作的倫理
[00:17:39.920 --> 00:17:41.160]  你盡忠
[00:17:41.160 --> 00:17:45.240]  很自然你就會一路一路的完善你的工作
[00:17:45.240 --> 00:17:46.600]  你就會越來越
[00:17:46.600 --> 00:17:49.840]  因為這個工作而帶來一定的滿足
[00:17:49.840 --> 00:17:52.000]  滿足帶來的當然就是財富
[00:17:52.000 --> 00:17:54.480]  或者你的社會地位改善
[00:17:54.480 --> 00:17:56.400]  所以到一九零幾年的時候
[00:17:56.400 --> 00:17:57.600]  因為2002年
[00:17:57.600 --> 00:17:59.720]  就是一本很出名的鉅著
[00:17:59.720 --> 00:18:02.200]  其實那本書很薄的
[00:18:02.200 --> 00:18:04.680]  就是社會學的書
[00:18:04.680 --> 00:18:05.920]  我也提過一下的
[00:18:05.920 --> 00:18:10.680]  就是新教倫理與資本主義的精神
[00:18:10.680 --> 00:18:12.840]  就是這個馬克思、韋伯
[00:18:12.840 --> 00:18:14.040]  這個社會學家
[00:18:14.040 --> 00:18:20.240]  觀察到為什麼基督教的國家會這麼發達
[00:18:20.240 --> 00:18:23.480]  連天主教的北歐的一些國家
[00:18:23.480 --> 00:18:25.240]  比如法國等等
[00:18:25.240 --> 00:18:27.920]  他們的智庫不是這麼大
[00:18:27.920 --> 00:18:31.040]  原來他們對工作的態度是不同的
[00:18:31.040 --> 00:18:34.160]  原來天主教的弟兄姊妹
[00:18:34.160 --> 00:18:36.440]  他們對工作的倫理
[00:18:36.440 --> 00:18:41.480]  與加爾文的教導下的工作倫理是完全不同的
[00:18:41.480 --> 00:18:43.040]  所以這個馬克思、韋伯
[00:18:43.040 --> 00:18:45.000]  其實他本身不是信主的
[00:18:45.000 --> 00:18:48.160]  這個也是德國的猶太人
[00:18:48.160 --> 00:18:51.600]  這個馬克思、韋伯觀察到
[00:18:51.600 --> 00:18:55.520]  就將這個社會現象寫了一本鉅著
[00:18:55.520 --> 00:19:00.840]  就是後世社會學的一個很重要的文件
[00:19:00.840 --> 00:19:04.480]  就是新教倫理與資本主義的精神
[00:19:04.480 --> 00:19:07.440]  就是說為什麼會有資本主義、資本家興起呢?
[00:19:07.440 --> 00:19:10.600]  就是因為新教的倫理這個工作觀
[00:19:10.600 --> 00:19:15.640]  所以這個觀察是相當具震撼性的
[00:19:15.640 --> 00:19:19.400]  所以其實就是保羅第三章教我們
[00:19:19.400 --> 00:19:21.760]  不做工的不要給他吃飯
[00:19:21.760 --> 00:19:28.360]  其實就衍生第二章關於主宰內的問題
[00:19:28.360 --> 00:19:31.920]  原來主宰內的問題要恰如其分地說
[00:19:31.920 --> 00:19:34.560]  這樣去領會、領受
[00:19:34.560 --> 00:19:37.920]  然後我們要在我們自己有生之年
[00:19:37.920 --> 00:19:40.440]  一方面一定要找到自己的跑道
[00:19:40.440 --> 00:19:43.560]  一定要找到自己神在你生命中的照明
[00:19:43.560 --> 00:19:45.280]  所以那個Calling
[00:19:45.280 --> 00:19:49.720]  在加爾文神學裏面是一個很重要的詮釋
[00:19:49.720 --> 00:19:53.520]  就是對於加爾文神學的那個揀選論的詮釋
[00:19:53.520 --> 00:19:56.240]  就是說你怎麼知道你自己被揀選
