
[00:00:00.000 --> 00:00:02.000]  各位丁姐妹,早安
[00:02:59.000 --> 00:03:04.000]  對於我自己這幾年都做一些新的事情
[00:03:04.000 --> 00:03:08.000]  或者嘗試去做一些比較破格的我
[00:03:08.000 --> 00:03:11.000]  這是一個很好的提醒
[00:03:11.000 --> 00:03:16.000]  敬畏確實是一個很值得去細思的課題
[00:03:16.000 --> 00:03:19.000]  所以我重新翻箱倒錄
[00:03:19.000 --> 00:03:25.000]  找了很多書來重新思考有關敬畏這個主題
[00:03:25.000 --> 00:03:27.000]  跟大家分享
[00:03:27.000 --> 00:03:31.000]  所以今天我們講題叫做神聖的恐懼
[00:03:31.000 --> 00:03:34.000]  其實講的是有關敬畏的題目
[00:03:34.000 --> 00:03:36.000]  不知道你有沒有同我一樣的感覺
[00:03:36.000 --> 00:03:40.000]  當我們提到敬畏這個題目的時候
[00:03:40.000 --> 00:03:43.000]  你可能會覺得敬畏是一個很熟悉
[00:03:43.000 --> 00:03:45.000]  但也很陌生的題目
[00:03:45.000 --> 00:03:47.000]  即是fear of God
[00:03:47.000 --> 00:03:51.000]  你都知道聖經裏面一直都有提及敬畏神
[00:03:51.000 --> 00:03:58.000]  但你其實不是很清楚如何去具體地去實踐這個題目
[00:03:58.000 --> 00:04:02.000]  如果你在Google裏面打fear of God這三個字
[00:04:02.000 --> 00:04:04.000]  你可以一會兒試一試
[00:04:04.000 --> 00:04:06.000]  你打fear of God這三個字的時候
[00:04:06.000 --> 00:04:11.000]  你會發覺Google裏面的四五頁是完完全全被洗版了
[00:04:11.000 --> 00:04:13.000]  fear of God打什麼呢
[00:04:13.000 --> 00:04:15.000]  就是找到一個時裝品牌
[00:04:15.000 --> 00:04:17.000]  叫做fear of God
[00:04:17.000 --> 00:04:19.000]  買這衣服都挺貴的
[00:04:19.000 --> 00:04:21.000]  一萬元一件外套那些
[00:04:21.000 --> 00:04:23.000]  是一個挺有名的品牌
[00:04:23.000 --> 00:04:30.000]  原來這個品牌的創辦人其實都是懷著一個信仰的理由
[00:04:30.000 --> 00:04:36.000]  他都是想給自己或給別人對於信仰上的重視
[00:04:36.000 --> 00:04:39.000]  不過後來這個品牌就太有名了
[00:04:39.000 --> 00:04:42.000]  變成有些人一想起fear of God就不想起fear of God
[00:04:42.000 --> 00:04:43.000]  不想起敬畏神
[00:04:43.000 --> 00:04:44.000]  而是想起這個品牌
[00:04:44.000 --> 00:04:46.000]  一個一萬元一件外套的品牌
[00:04:46.000 --> 00:04:55.000]  我想這個現象或多或少都反映出這個世代裏面對fear of God的態度
[00:04:55.000 --> 00:04:59.000]  我們很容易忽略這個課題
[00:04:59.000 --> 00:05:03.000]  或者已經轉化了這個課題
[00:05:03.000 --> 00:05:05.000]  其實今天我們的信仰裏面
[00:05:05.000 --> 00:05:10.000]  我們越來越傾向發展出一個安慰的宗教
[00:05:10.000 --> 00:05:12.000]  一個Constellation Religion的時候
[00:05:12.000 --> 00:05:19.000]  我們很強調憐憫、恩典、拯救、恩典太美麗、耶穌很愛你這些說話
[00:05:19.000 --> 00:05:21.000]  當我們很深深知道
[00:05:21.000 --> 00:05:22.000]  這些都是真實的人
[00:05:22.000 --> 00:05:24.000]  上帝很愛我們的時候
[00:05:24.000 --> 00:05:30.000]  敬畏確實是一個非常不容易去難獵的題目
[00:05:30.000 --> 00:05:33.000]  如果你去找基督教書籍的時候
[00:05:33.000 --> 00:05:34.000]  你上到書室裏面
[00:05:34.000 --> 00:05:37.000]  找到一些敬畏的書是很少的
[00:05:37.000 --> 00:05:42.000]  通常十句祈求都是教你如何克服恐懼
[00:05:42.000 --> 00:05:44.000]  不要懼怕
[00:05:44.000 --> 00:05:45.000]  愛你沒有懼怕
[00:05:45.000 --> 00:05:48.000]  當剛強壯膽沒有懼怕
[00:05:48.000 --> 00:05:51.000]  怎樣在信裏面讓你勇敢一點不要害怕
[00:05:51.000 --> 00:05:58.000]  面對著在上當中海量的憐憫、恩典、拯救、信息的時候
[00:05:58.000 --> 00:06:00.000]  你實在是不知道、不明白
[00:06:00.000 --> 00:06:05.000]  面對著上帝你如何害怕
[00:06:05.000 --> 00:06:07.000]  你害怕什麼、恐懼什麼
[00:06:07.000 --> 00:06:12.000]  我們似乎是不容置找到一個敬畏的理由
[00:06:12.000 --> 00:06:16.000]  因此十字架裏面強盜問
[00:06:16.000 --> 00:06:18.000]  你還不懼怕上帝嗎?
[00:06:18.000 --> 00:06:22.000]  這是一個很值得我們思考的題目
[00:06:22.000 --> 00:06:25.000]  當一個人面對著自己死亡的時候
[00:06:25.000 --> 00:06:29.000]  是一個非常認真思考的課題
[00:06:29.000 --> 00:06:32.000]  我們如何去敬畏我們的上帝
[00:06:32.000 --> 00:06:37.000]  成為我們今天在生命裏面很重要的一個難獵的課題
[00:06:37.000 --> 00:06:39.000]  我們一起去祈禱吧
[00:06:39.000 --> 00:06:41.000]  主祈求你幫助我們
[00:06:41.000 --> 00:06:43.000]  在監牢裏面不要等姐妹
[00:06:43.000 --> 00:06:46.000]  讓我們無論在家裏面
[00:06:46.000 --> 00:06:49.000]  透過網絡去思考你的說話
[00:06:49.000 --> 00:06:52.000]  透過網絡去提醒我們
[00:06:52.000 --> 00:06:58.000]  你的聖靈在當中教導我們如何學習敬畏
[00:06:58.000 --> 00:07:00.000]  讓我們重新思考我們的生命
[00:07:00.000 --> 00:07:02.000]  如何去敬畏你
[00:07:02.000 --> 00:07:04.000]  求主你這樣的幫助
[00:07:04.000 --> 00:07:05.000]  奉主命求
[00:07:05.000 --> 00:07:09.000]  我們回到時間認識一下敬畏這個字
[00:07:09.000 --> 00:07:12.000]  敬畏,Fear of God
[00:07:12.000 --> 00:07:15.000]  拉丁文叫Temur Djeri
[00:07:15.000 --> 00:07:19.000]  在和本裏面出現了191次的字
[00:07:19.000 --> 00:07:20.000]  一個非常多的字
[00:07:20.000 --> 00:07:23.000]  很多很多出現了敬畏這個字
[00:07:23.000 --> 00:07:27.000]  敬畏這個原文叫Yarat Elohim
[00:07:27.000 --> 00:07:29.000]  即是敬畏神的意思
[00:07:29.000 --> 00:07:32.000]  其實就是Fear,即是懼怕神
[00:07:32.000 --> 00:07:33.000]  這麼簡單的一個字
[00:07:33.000 --> 00:07:38.000]  敬畏是西洋裏面最基本的信仰
[00:07:38.000 --> 00:07:41.000]  生命記第四章第十節
[00:07:41.000 --> 00:07:45.000]  主摩西說我要叫他們聽見我的話
[00:07:45.000 --> 00:07:47.000]  使他們存活在世的日子
[00:07:47.000 --> 00:07:49.000]  可以學習敬畏我
[00:07:49.000 --> 00:07:52.000]  又可以教訓兒女這樣行
[00:07:52.000 --> 00:07:57.000]  學習敬畏上帝是斯列文一個很基本的信仰教育
[00:07:57.000 --> 00:07:59.000]  每個小朋友最基本的
[00:07:59.000 --> 00:08:01.000]  就是學習如何敬畏上帝
[00:08:01.000 --> 00:08:04.000]  這是一個很基本的信仰傳承
[00:08:04.000 --> 00:08:06.000]  對於自己來說
[00:08:06.000 --> 00:08:10.000]  究竟怎樣才算敬畏呢
[00:08:10.000 --> 00:08:12.000]  所謂敬畏就是對猶太人來說
[00:08:12.000 --> 00:08:14.000]  一個不任意妄為
[00:08:14.000 --> 00:08:19.000]  而在無形中知道一個最高者的存在
[00:08:19.000 --> 00:08:22.000]  所以這種敬畏的觀念
[00:08:22.000 --> 00:08:24.000]  去了大概兩者之間
[00:08:24.000 --> 00:08:26.000]  即是Fear of God
[00:08:26.000 --> 00:08:29.000]  慢慢成為了一個Fear of Heaven的意思
[00:08:29.000 --> 00:08:33.000]  即是你未必會見到一個具體的上帝
[00:08:33.000 --> 00:08:37.000]  不過你卻無形中感受到他的存在
[00:08:37.000 --> 00:08:41.000]  從而敬畏 從而影響我們的行為
[00:08:41.000 --> 00:08:45.000]  這種為天的觀念其實中國也有
[00:08:45.000 --> 00:08:47.000]  在論語裏面說甚麼呢
[00:08:47.000 --> 00:08:52.000]  君子有三畏 為天命 為大人 為聖人之言
[00:08:52.000 --> 00:08:57.000]  所以對於一個至高無上的上帝
[00:08:57.000 --> 00:09:00.000]  一種敬畏的感覺 肅敬
[00:09:00.000 --> 00:09:03.000]  正正就是大概敬畏的意思
[00:09:03.000 --> 00:09:06.000]  這種敬畏的倫理態度
[00:09:06.000 --> 00:09:08.000]  在聖經裏面有幾個不同的表達
[00:09:08.000 --> 00:09:09.000]  其中一個是這樣的
[00:09:09.000 --> 00:09:11.000]  在出合紀第一章裏面
[00:09:11.000 --> 00:09:15.000]  聖經裏面說有兩個修心婆的故事
[00:09:15.000 --> 00:09:21.000]  當法老王要下令殺死所有猶太人的嬰兒的時候
[00:09:21.000 --> 00:09:24.000]  那兩位修心婆是怎樣的呢
[00:09:24.000 --> 00:09:26.000]  修心婆就敬畏神
[00:09:26.000 --> 00:09:29.000]  不照埃及王的吩咐而行
[00:09:29.000 --> 00:09:32.000]  竟然全留男孩的性命
[00:09:32.000 --> 00:09:34.000]  出合紀第一章第17字
[00:09:34.000 --> 00:09:39.000]  聖經強調這兩位修心婆是因為敬畏上帝的緣故
[00:09:39.000 --> 00:09:45.000]  冒著危險 公然作出抗命的行為
[00:09:45.000 --> 00:09:47.000]  違反掌權者的要求
[00:09:47.000 --> 00:09:52.000]  18節 你們為甚麼做這事全留男孩的性命呢
[00:09:52.000 --> 00:09:54.000]  很明顯這兩位修心婆
[00:09:54.000 --> 00:09:57.000]  明顯地他們全留男孩性命的原因
[00:09:57.000 --> 00:09:59.000]  就是因為他們敬畏上主
[00:09:59.000 --> 00:10:02.000]  所以敬畏成為一個巨大的約束
[00:10:02.000 --> 00:10:07.000]  叫人能夠勇敢地堅決不做一些事
[00:10:07.000 --> 00:10:08.000]  不做一些事
[00:10:08.000 --> 00:10:12.000]  這是其中一個聖經的例子
[00:10:12.000 --> 00:10:15.000]  因為你敬畏的緣故不做某些事
[00:10:15.000 --> 00:10:18.000]  另一個是剛剛相反的
[00:10:18.000 --> 00:10:21.000]  就是阿伯拉罕獻以殺的故事
[00:10:21.000 --> 00:10:25.000]  你可能以為阿伯拉罕獻以殺是一個信心的故事
[00:10:25.000 --> 00:10:27.000]  憑信心而行
[00:10:27.000 --> 00:10:29.000]  不過如果你留意聖經的話
[00:10:29.000 --> 00:10:32.000]  當阿伯拉罕那一下踢到兒子身上的時候
[00:10:32.000 --> 00:10:33.000]  聖經怎麼說
[00:10:33.000 --> 00:10:36.000]  聖經說 你不可在這童子身上下手
[00:10:36.000 --> 00:10:38.000]  一點也可害他
[00:10:38.000 --> 00:10:42.000]  現在我知道你是敬畏神的兒子
[00:10:42.000 --> 00:10:45.000]  所以原來在這個獻以殺的行動裏
[00:10:45.000 --> 00:10:48.000]  上帝其實是要去測驗
[00:10:48.000 --> 00:10:52.000]  去試驗阿伯拉罕的敬畏心
[00:10:52.000 --> 00:10:56.000]  所以整個故事都是一個敬畏的故事
[00:10:56.000 --> 00:11:00.000]  原來阿伯拉罕獻以殺是出於敬畏的緣故
[00:11:00.000 --> 00:11:02.000]  因為他敬畏神
[00:11:02.000 --> 00:11:07.000]  所以堅決甚至做出別人眼中很瘋狂的事情
[00:11:07.000 --> 00:11:10.000]  所以修心陀一個例子
[00:11:10.000 --> 00:11:12.000]  阿伯拉罕一個例子
[00:11:12.000 --> 00:11:13.000]  聽什麼呢
[00:11:13.000 --> 00:11:16.000]  敬畏可以有兩個不同的兩端
[00:11:16.000 --> 00:11:21.000]  因著敬畏你可以選擇堅決不做某些事
[00:11:21.000 --> 00:11:23.000]  同樣因著敬畏
[00:11:23.000 --> 00:11:27.000]  可以做一些別人眼中很瘋狂的事情
[00:11:27.000 --> 00:11:29.000]  一個巨大的NO
[00:11:29.000 --> 00:11:31.000]  一個巨大的YES
[00:11:31.000 --> 00:11:36.000]  所以我們都未能回答問題
[00:11:36.000 --> 00:11:38.000]  對於猶太人來說
[00:11:38.000 --> 00:11:41.000]  他們究竟敬畏畏什麼呢
[00:11:41.000 --> 00:11:43.000]  他們害怕什麼呢
[00:11:43.000 --> 00:11:46.000]  如果敬畏是神的兒子的時候
[00:11:46.000 --> 00:11:48.000]  是耶路撒冷的兒子的時候
[00:11:48.000 --> 00:11:50.000]  究竟出埃及記裏面的兩個失心婆
[00:11:50.000 --> 00:11:52.000]  他們害怕什麼呢
[00:11:52.000 --> 00:11:55.000]  阿伯拉罕又害怕什麼呢
[00:11:55.000 --> 00:12:00.000]  難道說那兩個失心婆因為他們害怕上帝會擊殺他們嗎
[00:12:00.000 --> 00:12:03.000]  所以對比法老的政權
[00:12:03.000 --> 00:12:06.000]  他更加害怕上帝會擊殺他
[00:12:06.000 --> 00:12:07.000]  所以兩句話都很輕
[00:12:07.000 --> 00:12:09.000]  Less of two evil
[00:12:09.000 --> 00:12:11.000]  就選擇寧願得罪
[00:12:11.000 --> 00:12:16.000]  法老王都不敢得罪一個不可觸怒不可冒犯的上帝嗎
[00:12:16.000 --> 00:12:18.000]  是不是這樣的敬畏
[00:12:18.000 --> 00:12:21.000]  難道說阿伯拉罕的敬畏都出於恐懼
[00:12:21.000 --> 00:12:23.000]  純粹因為害怕上帝會擊殺他
[00:12:23.000 --> 00:12:25.000]  所以寧願硬殺自己的兒子
[00:12:25.000 --> 00:12:27.000]  都不想被上帝擊殺
[00:12:27.000 --> 00:12:30.000]  是不是這樣就叫做敬畏呢
[00:12:30.000 --> 00:12:32.000]  因為害怕上帝會懲罰
[00:12:32.000 --> 00:12:35.000]  因為害怕上帝會懲罰
[00:12:35.000 --> 00:12:37.000]  所以就選擇敬畏
[00:12:37.000 --> 00:12:38.000]  不是的
[00:12:38.000 --> 00:12:41.000]  猶太人的敬畏觀告訴我們
[00:12:41.000 --> 00:12:45.000]  Fear of God 不等同於Fear of Punishment
[00:12:45.000 --> 00:12:49.000]  不是因為害怕上帝會有什麼懲罰
[00:12:49.000 --> 00:12:51.000]  所以才會敬畏
[00:12:51.000 --> 00:12:53.000]  我想大家都很敬畏
[00:12:53.000 --> 00:12:56.000]  但你也不會每天都擔驚受怕
[00:12:56.000 --> 00:12:59.000]  你不會出街擔心被上帝打
[00:12:59.000 --> 00:13:01.000]  或者擔心將來會落地獄
[00:13:01.000 --> 00:13:03.000]  這樣才會回來教會
[00:13:03.000 --> 00:13:04.000]  不是的
[00:13:04.000 --> 00:13:06.000]  你不是因為擔心落地獄才會回來教會
[00:13:06.000 --> 00:13:10.000]  你也不會每天都很害怕地做人
[00:13:10.000 --> 00:13:15.000]  可能你小時候中學肚子痛的時候
[00:13:15.000 --> 00:13:18.000]  會想是不是因為我做錯了什麼
[00:13:18.000 --> 00:13:20.000]  上帝會懲罰我
[00:13:20.000 --> 00:13:21.000]  這是一個報應神學
[00:13:21.000 --> 00:13:25.000]  但這也不是你長遠做基督徒的態度
[00:13:25.000 --> 00:13:29.000]  往往都是上帝的呼召
[00:13:29.000 --> 00:13:32.000]  上帝給你一些使命
[00:13:32.000 --> 00:13:34.000]  去吸引你
[00:13:34.000 --> 00:13:36.000]  所謂叫做Pull Factor
[00:13:36.000 --> 00:13:38.000]  上帝吸引你做某些事
[00:13:38.000 --> 00:13:39.000]  多於是Push Factor
[00:13:39.000 --> 00:13:41.000]  因為上帝會懲罰
[00:13:41.000 --> 00:13:44.000]  害怕上帝會叫你落地獄
[00:13:44.000 --> 00:13:47.000]  或者會做一些不做的事
[00:13:47.000 --> 00:13:51.000]  所以純粹基於害怕
[00:13:51.000 --> 00:13:56.000]  純粹功利主義地選擇自己有什麼好處
[00:13:56.000 --> 00:13:58.000]  從而去懼怕上帝
[00:13:58.000 --> 00:14:00.000]  從而聽上帝的命令
[00:14:00.000 --> 00:14:02.000]  這不是真正的敬畏
[00:14:02.000 --> 00:14:05.000]  這是一種消極的恐懼
[00:14:05.000 --> 00:14:07.000]  這是地上政權的方式
[00:14:07.000 --> 00:14:09.000]  這是羅馬書所所說的
[00:14:09.000 --> 00:14:10.000]  實心所說的是什麼
[00:14:10.000 --> 00:14:13.000]  作官的緣不叫行善的懼怕
[00:14:13.000 --> 00:14:15.000]  乃是叫作惡的懼怕
[00:14:15.000 --> 00:14:17.000]  你若作惡就當懼怕
[00:14:17.000 --> 00:14:19.000]  因為他不是空空的配件
[00:14:19.000 --> 00:14:22.000]  政權就是拿著一個劍
[00:14:22.000 --> 00:14:24.000]  叫作惡的懼怕
[00:14:24.000 --> 00:14:27.000]  這是一個這樣的畏懼
[00:14:27.000 --> 00:14:29.000]  因此這樣的敬畏
[00:14:29.000 --> 00:14:31.000]  根據奧古斯丁的說法
[00:14:31.000 --> 00:14:35.000]  五世紀時間的教父的說法
[00:14:35.000 --> 00:14:39.000]  這樣的說法叫做奴僕的敬畏
[00:14:39.000 --> 00:14:42.000]  叫做Severe Fear
[00:14:42.000 --> 00:14:44.000]  奴僕的敬畏是什麼呢
[00:14:44.000 --> 00:14:48.000]  奧古斯丁認為有兩種不同層次的敬畏
[00:14:48.000 --> 00:14:50.000]  他認為基督徒最開始的時候
[00:14:50.000 --> 00:14:53.000]  可能都是出於這樣的敬畏
[00:14:53.000 --> 00:14:56.000]  奴僕的敬畏就是怕上帝懲罰
[00:14:56.000 --> 00:14:59.000]  恐懼上帝 會得罪上帝
[00:14:59.000 --> 00:15:01.000]  害怕犯罪
[00:15:01.000 --> 00:15:03.000]  從而會怕被上帝懲罰
[00:15:03.000 --> 00:15:08.000]  這是一個最開頭最起初時候的敬畏
[00:15:08.000 --> 00:15:10.000]  因為真的怕上帝會罰
[00:15:10.000 --> 00:15:12.000]  不過奧古斯丁認為
[00:15:12.000 --> 00:15:16.000]  當基督徒越來越經驗上帝的愛的時候
[00:15:16.000 --> 00:15:20.000]  這種最起初的敬畏慢慢就會消失
[00:15:20.000 --> 00:15:22.000]  或者昇華
[00:15:22.000 --> 00:15:24.000]  正如聖經所說 愛裡沒有懼怕
[00:15:24.000 --> 00:15:28.000]  愛的完全就把懼怕除去
[00:15:28.000 --> 00:15:32.000]  取而代之 當基督徒越來越經歷上帝的愛的時候
[00:15:32.000 --> 00:15:36.000]  第二種的敬畏就會出現
[00:15:36.000 --> 00:15:39.000]  奧古斯丁稱之為Chaste Fear
[00:15:39.000 --> 00:15:41.000]  就是愛的恐懼
[00:15:41.000 --> 00:15:44.000]  基於基督耶穌的救恩
[00:15:44.000 --> 00:15:48.000]  奴僕的恐懼就昇華成為愛的恐懼
[00:15:48.000 --> 00:15:53.000]  這種基於上帝的愛的敬畏
[00:15:53.000 --> 00:15:58.000]  就慢慢地在更高層次的程度出現
[00:15:58.000 --> 00:16:01.000]  他認為這種才是真正的敬畏
[00:16:01.000 --> 00:16:08.000]  所以Love of God和Fear of God其實是不可分割的
[00:16:08.000 --> 00:16:12.000]  事實上Love of God和Fear of God是同一件事
[00:16:12.000 --> 00:16:16.000]  手上有一個字眼 一個拉丁文
[00:16:16.000 --> 00:16:17.000]  比較長的拉丁文
[00:16:17.000 --> 00:16:20.000]  Mysterium Tremendum Advancecens
[00:16:20.000 --> 00:16:24.000]  就是令人既可畏又吸引的奧秘
[00:16:24.000 --> 00:16:26.000]  很矛盾的 是不是
[00:16:26.000 --> 00:16:31.000]  又害怕又很羨慕的一個狀態
[00:16:31.000 --> 00:16:35.000]  周星馳 以前我們看那套
[00:16:35.000 --> 00:16:38.000]  我的心又喜 我的心又慌
[00:16:38.000 --> 00:16:40.000]  這樣的狀態
[00:16:40.000 --> 00:16:42.000]  又很想要 但又害怕
[00:16:42.000 --> 00:16:44.000]  害怕又很想要
[00:16:44.000 --> 00:16:47.000]  那種很奧秘的狀態
[00:16:47.000 --> 00:16:53.000]  這句話正正是說出了上帝那種偉大
[00:16:53.000 --> 00:16:55.000]  因為上帝超越一切
[00:16:55.000 --> 00:16:58.000]  祂的慈愛 祂的恩典 祂的憐憫
[00:16:58.000 --> 00:17:00.000]  是很厲害的
[00:17:00.000 --> 00:17:05.000]  同時 祂永遠叫我們又震驚又羨慕
[00:17:05.000 --> 00:17:07.000]  這樣的一個奧秘
[00:17:07.000 --> 00:17:12.000]  所以當你面對著 當你感受到上帝的高度
[00:17:12.000 --> 00:17:16.000]  上帝的尊榮 上帝的崇高的時候
[00:17:16.000 --> 00:17:19.000]  上主不需要做任何的事
[00:17:19.000 --> 00:17:21.000]  祂的權威 祂的莊嚴 祂的崇高
[00:17:21.000 --> 00:17:23.000]  已經震懾著天
[00:17:23.000 --> 00:17:27.000]  叫我們帶著恐懼 尊敬和驚奇
[00:17:27.000 --> 00:17:30.000]  再一次去認識祂
[00:17:30.000 --> 00:17:36.000]  這種恐懼和驚喜的複雜交錯的關係
[00:17:36.000 --> 00:17:38.000]  正正是詩篇第42篇所說的
[00:17:38.000 --> 00:17:43.000]  祂說 你的瀑布發聲 心冤就與心冤響應
[00:17:43.000 --> 00:17:46.000]  你的波浪鴻圖 慢過我身
[00:17:46.000 --> 00:17:48.000]  大家聽過這段經文吧
[00:17:48.000 --> 00:17:50.000]  這段經文說什麼呢
[00:17:50.000 --> 00:17:52.000]  上帝的瀑布強而有力
[00:17:52.000 --> 00:17:55.000]  告訴我們 祂是龐大無比的力量
[00:17:55.000 --> 00:18:00.000]  上帝的心冤 淹沒你在十萬八千里的水底之內
[00:18:00.000 --> 00:18:03.000]  上帝的波浪 猶如海嘯一樣
[00:18:03.000 --> 00:18:07.000]  完全是覆蓋著私人
[00:18:07.000 --> 00:18:10.000]  上帝的氣場過盛
[00:18:10.000 --> 00:18:12.000]  我們被上帝的慈愛淹沒
[00:18:12.000 --> 00:18:16.000]  我們被上帝的同在 完完全全的包圍
[00:18:16.000 --> 00:18:21.000]  這種愛得來又很震懾的那種傲備
[00:18:21.000 --> 00:18:25.000]  令人震驚又羨慕的狀態
[00:18:25.000 --> 00:18:31.000]  正正就是我們今天感受的上帝
[00:18:31.000 --> 00:18:39.000]  無論如何 我們都不能夠失去這份信仰的戰略和震驚
[00:18:39.000 --> 00:18:43.000]  不過是真的 作為一個新教徒 作為一個基督徒
[00:18:43.000 --> 00:18:47.000]  我們未必會那麼容易有一種路途的恐懼
[00:18:47.000 --> 00:18:49.000]  你今天不會害怕落地獄
[00:18:49.000 --> 00:18:51.000]  你知道自己會上天堂
[00:18:51.000 --> 00:18:54.000]  你不會害怕被上帝擊殺
[00:18:54.000 --> 00:18:57.000]  你也不會恐懼上帝地獄的火
[00:18:57.000 --> 00:19:02.000]  但這不代表我們會失去這份神聖的恐懼
[00:19:02.000 --> 00:19:09.000]  我想這種親近上帝 而又永遠發現自己和上帝的距離
[00:19:09.000 --> 00:19:13.000]  這正正就是那種敬畏的感覺
[00:19:13.000 --> 00:19:19.000]  問題是當我們太過強調上帝的恩典和慈愛
[00:19:19.000 --> 00:19:24.000]  我們就會慢慢失去這份應該有的敬畏
[00:19:24.000 --> 00:19:27.000]  以賽雅書33章第6節
[00:19:27.000 --> 00:19:31.000]  它說:你以敬畏而和華為之寶
[00:19:31.000 --> 00:19:37.000]  頂姐妹 真的 敬畏只是我們信仰裏的很開始的第一步
[00:19:37.000 --> 00:19:40.000]  一個很基本的101的開始
[00:19:40.000 --> 00:19:43.000]  但它是一個很關鍵的第一步
[00:19:43.000 --> 00:19:47.000]  你永遠都不能夠丟棄這個第一步
[00:19:47.000 --> 00:19:51.000]  可能大家聽過奇恩典的詩歌
[00:19:51.000 --> 00:19:53.000]  這首詩歌是何時寫的呢
[00:19:53.000 --> 00:19:55.000]  其實是在1748年
[00:19:55.000 --> 00:20:00.000]  這首歌的作者John Newton
[00:20:00.000 --> 00:20:03.000]  面對著一個很可怕的暴風雨
[00:20:03.000 --> 00:20:09.000]  在海中心裏面的船被雷擊沉
[00:20:09.000 --> 00:20:12.000]  面對著死亡的恐懼
[00:20:12.000 --> 00:20:15.000]  面對著窮途險惡的害怕
[00:20:15.000 --> 00:20:18.000]  John Newton大大的向上帝呼求
[00:20:18.000 --> 00:20:20.000]  當他生還之後
[00:20:20.000 --> 00:20:25.000]  就將他的經歷寫成了奇恩典這首詩歌
[00:20:25.000 --> 00:20:26.000]  很有趣的
[00:20:26.000 --> 00:20:30.000]  當你留意歌詞的第二節
[00:20:30.000 --> 00:20:31.000]  他在說什麼呢
[00:20:31.000 --> 00:20:46.000]  (英文)
[00:20:46.000 --> 00:20:50.000]  當然奇恩典裏面的恩典
[00:20:50.000 --> 00:20:52.000]  永遠是我們信仰的主線
[00:20:52.000 --> 00:20:55.000]  這是毫無之二的事情
