
[00:00:00.000 --> 00:00:03.840]  Hello各位嘉欣樓的大兄姊妹平安
[00:01:55.600 --> 00:01:57.680]  沒有那麼重要呢
[00:01:57.680 --> 00:02:00.240]  熱身一,這是主耶穌的教導
[00:02:00.240 --> 00:02:01.040]  馬太福音
[00:02:01.040 --> 00:02:02.560]  你們禱告的時候
[00:02:02.560 --> 00:02:05.840]  不可像那些外邦人用許多重複的話
[00:02:05.840 --> 00:02:10.240]  他們就以為話多了就必蒙垂聽
[00:02:10.240 --> 00:02:11.840]  接著再來
[00:02:11.840 --> 00:02:13.200]  你們不可效法貪玩
[00:02:13.200 --> 00:02:16.560]  因為你們沒有祈求以先你們所需用的
[00:02:16.560 --> 00:02:18.640]  你們的父祖而知道
[00:02:18.640 --> 00:02:22.160]  這句相信是我們認識我們的父的時候
[00:02:22.160 --> 00:02:24.560]  一個很重要的教導
[00:02:24.560 --> 00:02:27.440]  我們認識我們的父
[00:02:27.440 --> 00:02:28.560]  我們的神
[00:02:28.560 --> 00:02:29.840]  全知的
[00:02:29.840 --> 00:02:31.280]  祂心知我們
[00:02:31.280 --> 00:02:32.960]  認識我們的肺腑
[00:02:32.960 --> 00:02:34.960]  我們母胎未成形的時候
[00:02:34.960 --> 00:02:36.240]  已經認識我們
[00:02:36.240 --> 00:02:38.480]  什麼都知道
[00:02:38.480 --> 00:02:39.680]  所以有時候我們祈禱
[00:02:39.680 --> 00:02:41.040]  祈禱內容的時候
[00:02:41.040 --> 00:02:43.760]  我們都一定會有這樣的回馬槍
[00:02:43.760 --> 00:02:44.640]  刺一刺自己
[00:02:44.640 --> 00:02:46.160]  是的
[00:02:46.160 --> 00:02:47.920]  明明父都知道
[00:02:47.920 --> 00:02:50.000]  那我說是做什麼呢
[00:02:50.000 --> 00:02:51.600]  會不會的
[00:02:51.600 --> 00:02:53.280]  有這種小小的
[00:02:53.280 --> 00:02:55.760]  明明祂都知道
[00:02:55.760 --> 00:02:59.520]  祂應該自動撥給
[00:02:59.520 --> 00:03:01.200]  經文所說
[00:03:01.200 --> 00:03:03.520]  主耶穌的教導說
[00:03:03.520 --> 00:03:07.920]  那些外邦人以為話多了必蒙垂聽
[00:03:07.920 --> 00:03:09.840]  你會看到一條公式
[00:03:09.840 --> 00:03:11.520]  原來外邦人的理解
[00:03:11.520 --> 00:03:13.600]  總之重重複複地說
[00:03:13.600 --> 00:03:16.080]  總之我一定要得到
[00:03:16.080 --> 00:03:19.120]  主耶穌教導我們不要學他們
[00:03:19.120 --> 00:03:20.000]  為什麼
[00:03:20.000 --> 00:03:21.840]  因為其實你的父真的知道
[00:03:21.840 --> 00:03:22.880]  是真的知道
[00:03:22.880 --> 00:03:23.680]  是不是
[00:03:23.680 --> 00:03:25.840]  這是第一個一
[00:03:25.840 --> 00:03:27.360]  第二個熱身
[00:03:27.360 --> 00:03:28.560]  都是主耶穌的教導
[00:03:28.560 --> 00:03:29.680]  同樣是馬太福音
[00:03:29.680 --> 00:03:31.280]  隨後的經文
[00:03:31.280 --> 00:03:34.000]  所以不要憂慮吃什麼喝什麼
[00:03:34.000 --> 00:03:35.200]  串什麼
[00:03:35.200 --> 00:03:37.760]  這都是外邦人所求的
[00:03:37.760 --> 00:03:39.760]  你們所需用的一切
[00:03:39.760 --> 00:03:41.280]  你們天父是知道的
[00:03:41.280 --> 00:03:43.120]  再一次重複說
[00:03:43.120 --> 00:03:44.480]  你會看到
[00:03:44.480 --> 00:03:46.560]  吃什麼喝什麼串什麼
[00:03:46.560 --> 00:03:48.320]  你都不用擔心
[00:03:48.320 --> 00:03:49.840]  因為父知道的
[00:03:49.840 --> 00:03:50.720]  是不是
[00:03:50.720 --> 00:03:53.360]  所以當然我會覺得
[00:03:53.360 --> 00:03:55.440]  都是主耶穌教導
[00:03:55.440 --> 00:03:58.000]  主禱文你都會背
[00:03:58.000 --> 00:03:59.760]  起碼有一句
[00:03:59.760 --> 00:04:01.520]  是我們日用的飲食
[00:04:01.520 --> 00:04:02.720]  都賜給我們
[00:04:02.720 --> 00:04:04.960]  都幸運有一句
[00:04:04.960 --> 00:04:07.600]  以致我們平時求什麼
[00:04:07.600 --> 00:04:09.440]  明明我們的父
[00:04:09.440 --> 00:04:11.280]  這麼豪大
[00:04:11.280 --> 00:04:12.080]  這麼豐富
[00:04:12.080 --> 00:04:13.360]  什麼都可以
[00:04:13.360 --> 00:04:16.080]  賜福給我們的時候
[00:04:16.080 --> 00:04:17.360]  吃什麼喝什麼串什麼
[00:04:17.360 --> 00:04:18.400]  不用求了
[00:04:18.400 --> 00:04:20.480]  或者我們都會說話
[00:04:20.480 --> 00:04:21.920]  主禱文都有教
[00:04:21.920 --> 00:04:22.720]  是不是
[00:04:22.720 --> 00:04:23.760]  日用飲食
[00:04:23.760 --> 00:04:26.000]  然後又叫我們
[00:04:26.000 --> 00:04:27.360]  千萬要謹慎
[00:04:27.360 --> 00:04:28.880]  不單止是
[00:04:28.880 --> 00:04:32.800]  其實外邦人祈禱的危險性
[00:04:32.800 --> 00:04:35.120]  都不是重複的話語
[00:04:35.120 --> 00:04:36.480]  而是他們認為
[00:04:36.480 --> 00:04:38.320]  必定會這樣
[00:04:38.320 --> 00:04:41.760]  可以控制上帝去應允他們
[00:04:41.760 --> 00:04:43.120]  你要捕捉這個位置
[00:04:43.120 --> 00:04:44.560]  不然有時候
[00:04:44.560 --> 00:04:45.440]  重複祈禱
[00:04:45.440 --> 00:04:47.040]  每天我們都重複
[00:04:47.040 --> 00:04:48.880]  祈禱謝飯祈禱
[00:04:48.880 --> 00:04:50.720]  那算不算重複呢
[00:04:50.720 --> 00:04:52.160]  不是這回事
[00:04:52.160 --> 00:04:54.000]  外邦人的情況就是
[00:04:54.000 --> 00:04:55.760]  他覺得可以控制上帝
[00:04:55.760 --> 00:04:57.360]  可以控制那個應允
[00:04:57.360 --> 00:04:58.960]  重複重複重複
[00:04:58.960 --> 00:05:00.880]  必蒙誰聽
[00:05:00.880 --> 00:05:02.160]  這是熱身
[00:05:02.160 --> 00:05:03.200]  先打個底
[00:05:03.200 --> 00:05:04.240]  關於祈禱
[00:05:04.240 --> 00:05:05.360]  主耶穌教導我們
[00:05:05.360 --> 00:05:07.040]  要避免這些
[00:05:07.040 --> 00:05:09.040]  也打了個強心針
[00:05:09.040 --> 00:05:10.240]  我們的上帝
[00:05:10.240 --> 00:05:11.520]  我們的父
[00:05:11.520 --> 00:05:13.680]  真的這麼知道我們
[00:05:13.680 --> 00:05:15.840]  生命裏面的需要
[00:05:15.840 --> 00:05:17.680]  今天這段經文
[00:05:17.680 --> 00:05:22.320]  我想進一步和大家細細地思考
[00:05:22.320 --> 00:05:24.320]  我一開始所說
[00:05:24.320 --> 00:05:29.680]  我們和父神的關係是怎樣
[00:05:29.680 --> 00:05:31.360]  《老家方》十一章
[00:05:31.360 --> 00:05:34.320]  這裡的分段很明顯
[00:05:34.320 --> 00:05:36.800]  今天想只和大家看五節十三節
[00:05:36.800 --> 00:05:39.360]  因為一至四節主禱文即背
[00:05:39.360 --> 00:05:40.800]  你上網聽到
[00:05:40.800 --> 00:05:43.360]  有些講員也會分享
[00:05:43.360 --> 00:05:46.800]  其實主禱文逐句也可以說一篇
[00:05:46.800 --> 00:05:48.960]  所以不可能在這裡掩飾
[00:05:48.960 --> 00:05:50.960]  所以就看下面
[00:05:50.960 --> 00:05:52.960]  五至十三節
[00:05:52.960 --> 00:05:57.680]  五至八節中間是半夜借餅的例子
[00:05:57.680 --> 00:05:59.520]  然後九至十三節說
[00:05:59.520 --> 00:06:02.000]  祈求尋找求門
[00:06:02.000 --> 00:06:04.240]  我們可以看到
[00:06:04.240 --> 00:06:06.320]  在這三個段落裏面
[00:06:06.320 --> 00:06:08.720]  有一樣東西很明顯出現
[00:06:08.720 --> 00:06:11.760]  就是關係
[00:06:11.760 --> 00:06:13.360]  頭尾包著的
[00:06:13.360 --> 00:06:17.040]  主禱文說我們在天上的父
[00:06:17.040 --> 00:06:18.800]  下面九至十三節說
[00:06:18.800 --> 00:06:21.360]  你們中間作父親的
[00:06:21.360 --> 00:06:25.520]  是用關係去思考禱告
[00:06:25.520 --> 00:06:29.760]  有了關係才進入禱告
[00:06:29.760 --> 00:06:33.840]  中間那段是朋友的關係
[00:06:33.840 --> 00:06:36.720]  所以三個段落會看到
[00:06:36.720 --> 00:06:39.680]  在關係裏面展開對話
[00:06:39.680 --> 00:06:41.120]  頭尾是父
[00:06:41.120 --> 00:06:43.360]  中間的例子是朋友
[00:06:43.360 --> 00:06:47.760]  要了解剛才五至八節的例子
[00:06:47.760 --> 00:06:51.440]  我們要認識一世紀當時的文化背景
[00:06:51.440 --> 00:06:52.880]  簡單說三個
[00:06:52.880 --> 00:06:56.400]  第一個就是他們高度重視款待客人
[00:06:56.400 --> 00:07:00.320]  如果大家有小牧師想去你家坐坐
[00:07:00.320 --> 00:07:02.400]  我就會說很開心
[00:07:02.400 --> 00:07:03.840]  你一定要來太好了
[00:07:03.840 --> 00:07:04.720]  可以招呼你
[00:07:04.720 --> 00:07:06.400]  我真是幾生手度
[00:07:06.400 --> 00:07:07.520]  當然我們沒有幾生
[00:07:07.520 --> 00:07:09.520]  我們一生而已
[00:07:09.520 --> 00:07:12.480]  高度重視款待客人
[00:07:12.480 --> 00:07:14.160]  是光榮
[00:07:14.160 --> 00:07:15.440]  是權利
[00:07:15.440 --> 00:07:16.560]  可以招呼你
[00:07:16.560 --> 00:07:18.560]  我就真的非常開心
[00:07:18.560 --> 00:07:19.280]  第二
[00:07:19.280 --> 00:07:22.080]  每家每天烤的包
[00:07:22.080 --> 00:07:23.600]  只是公當天需用
[00:07:23.600 --> 00:07:24.880]  很正常
[00:07:24.880 --> 00:07:26.720]  他們沒有雪櫃
[00:07:26.720 --> 00:07:29.520]  也不是一個很富庶的年代
[00:07:29.520 --> 00:07:31.440]  所以食物很珍貴
[00:07:31.440 --> 00:07:33.040]  不會做太多
[00:07:33.040 --> 00:07:36.560]  如果家裏媽媽負責管理飯食
[00:07:36.560 --> 00:07:38.240]  你知道家裏人的胃口
[00:07:38.240 --> 00:07:40.640]  知道兒子不喜歡吃這些
[00:07:40.640 --> 00:07:42.160]  你不會煮太多
[00:07:42.160 --> 00:07:43.680]  會浪費
[00:07:43.680 --> 00:07:45.600]  沒有雪櫃的話
[00:07:45.600 --> 00:07:46.800]  又會變壞
[00:07:46.800 --> 00:07:48.720]  所以不會多
[00:07:48.720 --> 00:07:50.800]  最後就是每個住戶
[00:07:50.800 --> 00:07:53.200]  家裏一般都不是太大
[00:07:53.200 --> 00:07:57.520]  明白了這三個背景之後
[00:07:57.520 --> 00:07:59.360]  我們進入五至八節
[00:07:59.360 --> 00:08:02.640]  半夜借餅的例子
[00:08:02.640 --> 00:08:05.840]  讀經我們已經發現了
[00:08:05.840 --> 00:08:07.360]  總之有一個朋友
[00:08:07.360 --> 00:08:09.040]  去打擾一個朋友
[00:08:09.040 --> 00:08:11.760]  誰知道這個朋友沒有東西招呼他
[00:08:11.760 --> 00:08:14.160]  他又去打擾第三個朋友
[00:08:14.160 --> 00:08:17.200]  就問他去借東西
[00:08:17.200 --> 00:08:19.760]  半夜借三個餅
[00:08:19.760 --> 00:08:24.560]  然後那個朋友就在門打開回應他
[00:08:24.560 --> 00:08:29.680]  回應有三個不想借的理由
[00:08:29.680 --> 00:08:33.120]  分別就是半夜沒有餅
[00:08:33.120 --> 00:08:33.760]  為什麼
[00:08:33.760 --> 00:08:34.800]  剛才我說了
[00:08:34.800 --> 00:08:37.600]  每家每戶不會只吃食物
[00:08:37.600 --> 00:08:41.200]  三更半夜就吃光了
[00:08:41.200 --> 00:08:44.400]  基本上都已經沒有了
[00:08:44.400 --> 00:08:46.960]  如果真的這麼幸運有一個
[00:08:46.960 --> 00:08:48.880]  就先借給你
[00:08:48.880 --> 00:08:51.440]  第二門已關閉
[00:08:52.160 --> 00:08:54.720]  剛才說他們家不大
[00:08:54.720 --> 00:08:57.760]  他們開門不像現代門
[00:08:57.760 --> 00:08:59.600]  開門沒有聲音
[00:08:59.600 --> 00:09:01.200]  靜音門
[00:09:01.200 --> 00:09:04.480]  你推開除非教學位生鏽
[00:09:04.480 --> 00:09:06.640]  如果不是就沒有聲音
[00:09:06.640 --> 00:09:07.360]  他們不是的
[00:09:07.360 --> 00:09:09.600]  開門就很吵
[00:09:09.600 --> 00:09:13.280]  總之簡單說全屋都會醒了
[00:09:13.280 --> 00:09:14.240]  不單止醒了
[00:09:14.240 --> 00:09:15.760]  甚至隔壁屋都聽到
[00:09:15.760 --> 00:09:16.720]  第三
[00:09:16.720 --> 00:09:18.080]  孩子已睡
[00:09:18.080 --> 00:09:19.360]  這個精彩了
[00:09:19.360 --> 00:09:21.920]  我想做父母的非常清楚
[00:09:21.920 --> 00:09:27.680]  如果當天晚上你難得能夠安心小朋友睡覺
[00:09:27.680 --> 00:09:29.920]  你就不要吵醒他
[00:09:29.920 --> 00:09:33.120]  讓他自己半夜肚餓自然醒
[00:09:33.120 --> 00:09:34.320]  你不會吵醒他
[00:09:34.320 --> 00:09:36.320]  醒了之後你再安心他就要搞很久
[00:09:36.320 --> 00:09:37.920]  又大戰三百回合
[00:09:37.920 --> 00:09:40.080]  孩子已睡
[00:09:40.080 --> 00:09:44.320]  所以在門打開的朋友就說
[00:09:44.320 --> 00:09:45.280]  不要了
[00:09:45.280 --> 00:09:46.240]  你不要搞我
[00:09:46.240 --> 00:09:47.920]  有三個理由
[00:09:47.920 --> 00:09:51.120]  真的幫不了你
[00:09:51.120 --> 00:09:52.080]  不過
[00:09:52.080 --> 00:09:53.280]  經文說
[00:09:53.280 --> 00:09:58.000]  但因他情馳迫切地直求
[00:09:58.000 --> 00:10:01.200]  必起來照他所需用的給他
[00:10:01.200 --> 00:10:04.000]  情馳迫切
[00:10:04.000 --> 00:10:05.600]  情馳迫切
[00:10:05.600 --> 00:10:07.120]  當我見到這四個字的時候
[00:10:07.120 --> 00:10:11.360]  我就想起多年前的一條網上短片
[00:10:11.360 --> 00:10:13.120]  我們先看一看片段
[00:10:14.080 --> 00:10:15.120]  請看片段
[00:10:15.120 --> 00:10:21.200]  (我吃魚翅)
[00:10:21.200 --> 00:10:22.800]  (為何會沒有魚翅)
[00:10:22.800 --> 00:10:23.760]  (我都不明白)
[00:10:23.760 --> 00:10:25.360]  (我都不吃魚翅)
[00:10:25.360 --> 00:10:27.600]  (我要吃魚翅)
[00:10:27.600 --> 00:10:28.880]  (為何會沒有魚翅)
[00:10:28.880 --> 00:10:29.840]  (這麼多魚)
[00:10:29.840 --> 00:10:31.120]  (怎會沒有魚翅)
[00:10:31.120 --> 00:10:33.520]  (你告訴我魚翅在哪裏)
[00:10:33.520 --> 00:10:34.320]  (你又說藏起來)
[00:10:34.320 --> 00:10:36.880]  (我要吃魚翅)
[00:10:36.880 --> 00:10:38.960]  (我特地來吃魚翅)
[00:10:38.960 --> 00:10:41.360]  (我要吃魚翅)
[00:10:41.360 --> 00:10:42.480]  (我要吃魚翅)
[00:10:42.480 --> 00:10:43.920]  (今次才吃完)
[00:10:43.920 --> 00:10:44.800]  (不讓人吃)
[00:10:44.800 --> 00:10:45.440]  (不讓人吃)
[00:10:45.440 --> 00:10:46.320]  (我要吃魚翅)
[00:10:46.320 --> 00:10:48.000]  (我特地來吃魚翅)
[00:10:48.000 --> 00:10:49.280]  (我要吃魚翅)
[00:10:49.280 --> 00:10:50.960]  好
[00:10:50.960 --> 00:10:54.080]  大家覺得她夠迫切嗎
[00:10:54.080 --> 00:10:57.520]  你還能做到這麼情馳迫切嗎
[00:10:57.520 --> 00:10:59.920]  再來一次我們加強
[00:10:59.920 --> 00:11:00.400]  是吧
[00:11:00.400 --> 00:11:01.520]  行不行啊各位
[00:11:01.520 --> 00:11:02.640]  夠不夠情馳迫切
[00:11:02.640 --> 00:11:03.760]  Dee王老師你可以表演
[00:11:03.760 --> 00:11:05.360]  你可以再迫切一點
[00:11:05.360 --> 00:11:07.680]  那台交給你吧
[00:11:07.680 --> 00:11:08.480]  是不是
[00:11:08.480 --> 00:11:12.480]  我馬上想起這條片
[00:11:12.480 --> 00:11:16.640]  先跟大家做一個小小的調查
[00:11:16.640 --> 00:11:20.240]  你們是海鮮檔的老闆
[00:11:20.240 --> 00:11:22.320]  現在有位客人來到
[00:11:22.320 --> 00:11:24.000]  這麼情馳迫切
[00:11:24.000 --> 00:11:25.760]  (我要吃魚翅)
[00:11:25.760 --> 00:11:27.040]  各位老闆
[00:11:27.040 --> 00:11:29.600]  你會不會真的去幫幫他
[00:11:29.600 --> 00:11:31.280]  幫他舉手
[00:11:31.280 --> 00:11:34.720]  喂情馳迫切
[00:11:34.720 --> 00:11:36.400]  情馳迫切
[00:11:36.400 --> 00:11:38.240]  是客人來的
[00:11:38.240 --> 00:11:39.520]  你這樣服務態度
[00:11:39.520 --> 00:11:41.280]  今時今日服務態度不行
[00:11:41.920 --> 00:11:43.360]  有沒有人可以幫幫忙
[00:11:43.360 --> 00:11:44.720]  有啊太好了
[00:11:44.720 --> 00:11:46.080]  如果時間許可
[00:11:46.080 --> 00:11:47.600]  我可以訪問你
[00:11:47.600 --> 00:11:49.040]  行不行訪問一下
[00:11:49.040 --> 00:11:50.640]  為什麼你會想幫他
[00:11:50.640 --> 00:11:54.080]  因為你是待客服務之道
[00:11:54.080 --> 00:11:57.040]  什麼
[00:11:57.040 --> 00:11:58.000]  (我不是服務態度)
[00:11:58.000 --> 00:11:58.720]  (我是廚師)
[00:11:58.720 --> 00:11:59.760]  你是廚師
[00:11:59.760 --> 00:12:01.280]  但他沒有魚翅
[00:12:01.280 --> 00:12:04.080]  所以你尊重自己的職業
[00:12:04.080 --> 00:12:07.200]  所以客人有要求也幫幫他
[00:12:07.200 --> 00:12:07.920]  非常好
[00:12:07.920 --> 00:12:09.840]  如果用剛才的說法
[00:12:09.840 --> 00:12:10.640]  關係
[00:12:10.640 --> 00:12:13.760]  廚師好像和客人的關係
[00:12:13.760 --> 00:12:15.200]  也幫他
[00:12:15.200 --> 00:12:18.000]  但基本上九成九
[00:12:18.000 --> 00:12:19.440]  這麼多位老闆
[00:12:19.440 --> 00:12:21.040]  都好像不太幫忙
[00:12:21.040 --> 00:12:21.680]  OK
[00:12:21.680 --> 00:12:25.760]  這是一個很實際的想法
[00:12:25.760 --> 00:12:27.120]  情馳迫切
[00:12:27.120 --> 00:12:29.040]  我們也要想
[00:12:29.040 --> 00:12:30.880]  是不是情馳迫切
[00:12:30.880 --> 00:12:32.320]  那個人在你面前
[00:12:32.320 --> 00:12:33.360]  情馳迫切
[00:12:33.360 --> 00:12:35.840]  好像有求必應
[00:12:35.840 --> 00:12:37.120]  當然現在
[00:12:38.080 --> 00:12:39.360]  他幸運
[00:12:39.360 --> 00:12:42.880]  經民港的要求是三個餅
[00:12:42.880 --> 00:12:43.520]  是不是
[00:12:43.520 --> 00:12:44.480]  如果
[00:12:44.480 --> 00:12:48.000]  最近出了iPhone15
[00:12:48.000 --> 00:12:50.080]  你的子女情馳迫切一下
[00:12:50.080 --> 00:12:51.200]  各位父母
[00:12:51.200 --> 00:12:51.840]  是不是
[00:12:51.840 --> 00:12:53.360]  我要15
[00:12:53.360 --> 00:12:54.880]  iPhone15
[00:12:54.880 --> 00:12:55.680]  要不要
[00:12:55.680 --> 00:12:56.880]  這麼多位父母
[00:12:56.880 --> 00:12:58.160]  iPhone15
[00:12:58.160 --> 00:12:59.760]  可能父母就說
[00:12:59.760 --> 00:13:02.320]  我15個14個給你
[00:13:02.320 --> 00:13:04.640]  這樣就可以談了
[00:13:04.640 --> 00:13:05.600]  是不是
[00:13:05.600 --> 00:13:06.960]  我們想
[00:13:06.960 --> 00:13:08.400]  很現實地想
[00:13:08.400 --> 00:13:10.400]  情馳迫切是不是最大
[00:13:10.400 --> 00:13:12.240]  情馳迫切是不是最大
[00:13:12.240 --> 00:13:13.760]  如果永遠
[00:13:13.760 --> 00:13:16.720]  我們身邊朋友也好
[00:13:16.720 --> 00:13:19.200]  或者和上帝的關係
[00:13:19.200 --> 00:13:21.760]  我們是不是每一樣東西求的時候
[00:13:21.760 --> 00:13:23.520]  加情馳迫切
[00:13:23.520 --> 00:13:24.560]  四個字
[00:13:24.560 --> 00:13:26.960]  再加上一會看了一段經文
[00:13:26.960 --> 00:13:28.800]  又尋找求見
[00:13:28.800 --> 00:13:29.280]  叩門
[00:13:29.280 --> 00:13:30.160]  給你開門
[00:13:30.160 --> 00:13:31.920]  這樣就發達
[00:13:31.920 --> 00:13:33.040]  是不是
[00:13:33.040 --> 00:13:35.840]  當然我們有時候反過來
[00:13:35.840 --> 00:13:37.120]  我就怕
[00:13:37.120 --> 00:13:38.800]  是不是我不夠迫切
[00:13:38.800 --> 00:13:40.800]  是不是要做多點東西再迫切一點
[00:13:40.800 --> 00:13:43.360]  什麼叫做多點東西再迫切一點
[00:13:43.360 --> 00:13:46.240]  我們又沒有教我們這些招
[00:13:46.240 --> 00:13:48.000]  你要想清楚
[00:13:48.000 --> 00:13:50.560]  到底是否加情馳迫切
[00:13:50.560 --> 00:13:52.800]  就是那個王牌
[00:13:52.800 --> 00:13:55.040]  這個字情馳迫切
[00:13:55.040 --> 00:13:56.480]  在原文裡面
[00:13:56.480 --> 00:13:58.320]  有那個
[00:13:58.320 --> 00:13:59.360]  大膽
[00:13:59.360 --> 00:14:00.240]  勇敢
[00:14:00.240 --> 00:14:00.960]  刁念
[00:14:00.960 --> 00:14:02.480]  呂鎮忠就說不顧一切
[00:14:02.480 --> 00:14:04.400]  和修就說不顧面子
[00:14:04.400 --> 00:14:05.680]  新易就更厲害
[00:14:05.680 --> 00:14:06.960]  厚顏
[00:14:06.960 --> 00:14:09.520]  我們的面皮就薄一點
[00:14:09.520 --> 00:14:14.000]  這麼厚顏去求好像不太行
[00:14:14.000 --> 00:14:16.640]  情馳迫切
[00:14:16.640 --> 00:14:18.000]  是否
[00:14:18.000 --> 00:14:20.000]  真是我們每次
[00:14:20.000 --> 00:14:22.000]  去求上帝的時候
[00:14:22.000 --> 00:14:23.360]  的那個
[00:14:23.360 --> 00:14:25.680]  格言座右銘
[00:14:25.680 --> 00:14:26.640]  沒錯
[00:14:26.640 --> 00:14:29.760]  我覺得裡面有一些很積極的鼓勵
[00:14:29.760 --> 00:14:31.040]  就是你總之
[00:14:31.040 --> 00:14:31.920]  大膽
[00:14:31.920 --> 00:14:33.120]  放心去求
[00:14:33.120 --> 00:14:35.120]  去向上帝禱告
[00:14:35.120 --> 00:14:37.120]  但是我們又回馬槍
[00:14:37.120 --> 00:14:38.400]  剛才馬太福音說
[00:14:38.400 --> 00:14:40.960]  你的父又知道你要什麼
[00:14:40.960 --> 00:14:41.680]  哎呀
[00:14:41.680 --> 00:14:42.560]  有時候
[00:14:42.560 --> 00:14:43.680]  那怎麼求
[00:14:43.680 --> 00:14:44.560]  求什麼
[00:14:44.560 --> 00:14:45.520]  我應該
[00:14:45.520 --> 00:14:48.240]  我既知道祂又知道我
[00:14:48.240 --> 00:14:50.320]  然後情馳迫切好像
[00:14:50.320 --> 00:14:51.920]  好像我應該迫切一下
[00:14:51.920 --> 00:14:52.880]  但是好像
[00:14:52.880 --> 00:14:55.360]  你的心裡面又覺得過不了自己
[00:14:55.360 --> 00:14:57.280]  因為身邊有個人迫切你的時候
[00:14:57.280 --> 00:14:58.480]  你都不會回應他
[00:14:58.480 --> 00:15:01.040]  那為什麼上帝又是必要回應我呢
[00:15:01.040 --> 00:15:02.000]  是不是
[00:15:02.000 --> 00:15:04.480]  情馳迫切這個字
[00:15:04.480 --> 00:15:05.920]  在翻譯上面
[00:15:05.920 --> 00:15:08.560]  這一節經文很精彩
[00:15:08.560 --> 00:15:12.320]  因為它可以有另外一個譯法
[00:15:12.320 --> 00:15:13.680]  而那個譯法
[00:15:13.680 --> 00:15:16.000]  是可以令整句話
[00:15:16.000 --> 00:15:17.280]  反過來的
[00:15:17.280 --> 00:15:18.480]  我們看看
[00:15:18.480 --> 00:15:20.240]  A本身
[00:15:20.240 --> 00:15:21.280]  這個我用和修
[00:15:21.280 --> 00:15:23.280]  我告訴你們
[00:15:23.280 --> 00:15:25.120]  雖不因祂是朋友起來
[00:15:25.120 --> 00:15:26.960]  但因祂情馳迫切
[00:15:26.960 --> 00:15:28.480]  然後直求就必起來
[00:15:28.480 --> 00:15:28.960]  給他
[00:15:28.960 --> 00:15:30.960]  就是剛才一開始我理解的那個
[00:15:30.960 --> 00:15:32.080]  B
[00:15:32.080 --> 00:15:33.280]  我告訴你們
[00:15:33.280 --> 00:15:36.880]  那人即使不念朋友之情而起來給他
[00:15:36.880 --> 00:15:40.720]  也會因為不想丟臉而起來
[00:15:40.720 --> 00:15:43.520]  把他所需要的東西給他
[00:15:43.520 --> 00:15:45.840]  你看到反轉了
[00:15:45.840 --> 00:15:46.880]  A
[00:15:46.880 --> 00:15:49.360]  是求助者情馳迫切
[00:15:49.360 --> 00:15:53.440]  厚顏去求屋主給餅
[00:15:53.440 --> 00:15:57.600]  B是屋主不想丟臉
[00:15:57.600 --> 00:16:00.800]  所以一定要幫你
[00:16:00.800 --> 00:16:02.000]  你看到嗎
[00:16:02.000 --> 00:16:02.960]  喂
[00:16:02.960 --> 00:16:04.960]  那人生選擇了
[00:16:04.960 --> 00:16:06.960]  大家又想想它
[00:16:06.960 --> 00:16:08.960]  給三秒大家想想
[00:16:08.960 --> 00:16:10.960]  到底這個翻譯上面
[00:16:10.960 --> 00:16:13.360]  嘩玩這麼大
[00:16:13.360 --> 00:16:16.000]  到底A還是B呢
[00:16:16.000 --> 00:16:18.800]  A就是那個求助者厚顏
[00:16:18.800 --> 00:16:20.320]  B就是反過來
