
[00:00:00.000 --> 00:00:05.000]  各位兄弟姐妹感恩,在大家堂慶日子很開心
[00:02:12.000 --> 00:02:15.000]  如果大家知道,現在很多地方
[00:02:15.000 --> 00:02:18.000]  一個很大的感覺,走出去曬很多
[00:02:18.000 --> 00:02:23.000]  很多很漂亮的樹,再種都是十呎左右
[00:02:23.000 --> 00:02:26.000]  那四五十呎的樹都被摘掉了
[00:02:26.000 --> 00:02:28.000]  都是一個很大的感受
[00:02:28.000 --> 00:02:31.000]  那天我自己剛進去長洲
[00:02:31.000 --> 00:02:34.000]  就好像穿過一些這樣的故事
[00:02:34.000 --> 00:02:39.000]  長洲裡面,甚至直升機的屏都壞了
[00:02:39.000 --> 00:02:44.000]  所以現在是長洲用了我們建道旁邊的山頂球場
[00:02:44.000 --> 00:02:48.000]  停機,所以我們學生打球要走很遠很遠
[00:02:48.000 --> 00:02:51.000]  本來以前在那裡拍拖散步,很多人在那裡做運動
[00:02:51.000 --> 00:02:52.000]  但現在都沒有了
[00:02:52.000 --> 00:02:55.000]  如果站在山竹裡面,香港都會面對衝擊
[00:02:55.000 --> 00:02:58.000]  感受就好一點,不是高樓
[00:02:58.000 --> 00:03:02.000]  聽說有些地方,如果是五十多層的高樓
[00:03:02.000 --> 00:03:06.000]  去到海邊,人們會發覺搖動,很多的擔心
[00:03:06.000 --> 00:03:09.000]  很深的感覺就是,有一張照片
[00:03:09.000 --> 00:03:14.000]  我記得有個人在垃圾桶走
[00:03:14.000 --> 00:03:18.000]  在非常時期就有非常的行為
[00:03:18.000 --> 00:03:22.000]  我記得這張照片,有個人在垃圾桶走
[00:03:22.000 --> 00:03:24.000]  我們最初覺得他是怪人
[00:03:24.000 --> 00:03:30.000]  後來再看回,原來他經過這棟很多玻璃
[00:03:30.000 --> 00:03:33.000]  很多東西碎了,下面的路要走過
[00:03:33.000 --> 00:03:35.000]  其實都很有智慧的
[00:03:35.000 --> 00:03:40.000]  所以人生裡面,如果有主是我們的盤石
[00:03:40.000 --> 00:03:43.000]  有我們的避難所,有很大的恩典
[00:03:43.000 --> 00:03:47.000]  在大時代裡面,最近股票就跌了
[00:03:47.000 --> 00:03:51.000]  剛剛坐車來,有位弟兄,余弟兄和我坐車
[00:03:51.000 --> 00:03:54.000]  就談了IT,談了騰訊
[00:03:54.000 --> 00:03:56.000]  不知道大家有沒有買騰訊
[00:03:56.000 --> 00:03:58.000]  我沒有買,不過留意跌了很多
[00:03:58.000 --> 00:04:01.000]  在這個時代裡面,中美的爭戰裡面
[00:04:01.000 --> 00:04:03.000]  大時候裡面很多的波浪
[00:04:03.000 --> 00:04:05.000]  在大陸裡面波浪都很大
[00:04:05.000 --> 00:04:10.000]  其中最近在河南省拆十字架,教會封閉等等
[00:04:10.000 --> 00:04:14.000]  其中國內政治氣氛比較緊張
[00:04:14.000 --> 00:04:18.000]  有些人要求在講壇上有國旗
[00:04:18.000 --> 00:04:22.000]  或者這個例子,貼了兩個領導人上
[00:04:22.000 --> 00:04:26.000]  不過在基督徒角度,有一個感覺就是他們不懂聖經
[00:04:26.000 --> 00:04:30.000]  因為其實,如果記得耶穌十字架旁邊兩個是誰呢?
[00:04:30.000 --> 00:04:33.000]  (笑聲)
[00:04:33.000 --> 00:04:36.000]  這是一個不尊重領導人的方法
[00:04:36.000 --> 00:04:40.000]  應該在走廊上貼就算了,不在教堂上貼
[00:04:40.000 --> 00:04:44.000]  無論如何,在國內的大氣候裡面
[00:04:44.000 --> 00:04:48.000]  他們都喜歡有些教會在教會上唱紅歌
[00:04:48.000 --> 00:04:51.000]  沒有共產黨就沒有新中國
[00:04:51.000 --> 00:04:54.000]  甚至在教堂上連著一個橫幅
[00:04:54.000 --> 00:04:59.000]  叫做「聽黨話,跟黨走」
[00:04:59.000 --> 00:05:02.000]  其實在這個大氣候裡面,香港人都有點擔心
[00:05:02.000 --> 00:05:07.000]  特別是他們有些地方要求中學生、大學生
[00:05:07.000 --> 00:05:11.000]  或者是老師、醫護人員不要信耶穌
[00:05:11.000 --> 00:05:16.000]  而中國的大氣候裡面,香港人有時都會有很多的感受和擔心
[00:05:16.000 --> 00:05:19.000]  就是黨的領導強勢
[00:05:19.000 --> 00:05:22.000]  習近平主席有一句話很強的
[00:05:22.000 --> 00:05:25.000]  叫藍色的字,如果看到一起讀
[00:05:25.000 --> 00:05:31.000]  黨、政、軍、民、學,東、西、南、北、中
[00:05:31.000 --> 00:05:35.000]  黨是領導一切的
[00:05:35.000 --> 00:05:39.000]  今天主要是一個感恩的聚會
[00:05:39.000 --> 00:05:41.000]  我們用這個題目開始,意思是
[00:05:41.000 --> 00:05:47.000]  人生無論是生老病死,或者是時代的故事、意外
[00:05:47.000 --> 00:05:50.000]  有時真的有時很難說
[00:05:50.000 --> 00:05:54.000]  在見到家裡面,感受家都一樣
[00:05:54.000 --> 00:05:58.000]  有時都會紀念葛牧師,或者其他病患的肢體
[00:05:58.000 --> 00:06:02.000]  有時浪一來到,家庭就面對衝擊
[00:06:02.000 --> 00:06:06.000]  所以在心裡面,人生的事我們可以誇很多
[00:06:06.000 --> 00:06:09.000]  在神語界裡面,我們其中一個關心
[00:06:09.000 --> 00:06:13.000]  都關心忠臣的院長李思敬博士
[00:06:13.000 --> 00:06:16.000]  剛剛前幾個星期跟他一起開會
[00:06:16.000 --> 00:06:19.000]  他們聊天問候他,因為他自己有個很特別的
[00:06:19.000 --> 00:06:23.000]  某類似癌症,不過很特別的病症
[00:06:23.000 --> 00:06:26.000]  我們聊天時,他說原來他要三個星期
[00:06:26.000 --> 00:06:28.000]  要打一次類似化療針
[00:06:28.000 --> 00:06:31.000]  我說他打多久?他打一輩子
[00:06:31.000 --> 00:06:35.000]  每個週末,星期五六打,然後病兩天
[00:06:35.000 --> 00:06:38.000]  星期二三就上班
[00:06:38.000 --> 00:06:42.000]  如果一個人要三個星期打一次化療針
[00:06:42.000 --> 00:06:47.000]  都很艱難
[00:06:47.000 --> 00:06:52.000]  人生裡面我們都會經歷很多不同的風浪故事
[00:06:52.000 --> 00:06:57.000]  基督徒最大的感恩就是我們有位好目者
[00:06:57.000 --> 00:07:01.000]  耶穌介紹自己是好目者之前,特別要對比
[00:07:01.000 --> 00:07:07.000]  耶穌不是盜賊,有些人只是去哄你,騙你,害你
[00:07:07.000 --> 00:07:11.000]  今天打了新聞,美國有個人去到一個猶大的會堂開槍
[00:07:11.000 --> 00:07:15.000]  殺死很多人,每個星期都有這些恐怖的故事
[00:07:15.000 --> 00:07:18.000]  因為有些人害我們
[00:07:18.000 --> 00:07:21.000]  現在聽電話時,不要亂接電話
[00:07:21.000 --> 00:07:24.000]  有些電話是騙人的電話
[00:07:24.000 --> 00:07:26.000]  世界上有很多這些故事
[00:07:26.000 --> 00:07:29.000]  但耶穌說我來了,是叫什麼?
[00:07:29.000 --> 00:07:35.000]  楊,是叫人得生命,並且得得更奉承
[00:07:35.000 --> 00:07:37.000]  翻譯楊為人很有意思
[00:07:37.000 --> 00:07:41.000]  因為原文是說我來了,是叫他們得生命
[00:07:41.000 --> 00:07:44.000]  但這個他們又是講牧羊人
[00:07:44.000 --> 00:07:48.000]  究竟翻譯楊還是人呢?聖經有時不同的表達
[00:07:48.000 --> 00:07:51.000]  原文是翻譯我們得生命
[00:07:51.000 --> 00:07:56.000]  所以聖經有提醒,我們的主耶穌只是給我們好東西
[00:07:56.000 --> 00:08:01.000]  有時即使經歷我們的艱難、低谷,都是好東西
[00:08:01.000 --> 00:08:07.000]  我曾經在自己生命起伏中,突然想了一句說話
[00:08:07.000 --> 00:08:12.000]  讓我不要那麼成功,讓我不要那麼得戚
[00:08:12.000 --> 00:08:14.000]  有時都是因典
[00:08:14.000 --> 00:08:19.000]  舉例,我以前在中學在港島英皇書院讀書
[00:08:19.000 --> 00:08:23.000]  英皇也出了一個名人,就是梁振英
[00:08:23.000 --> 00:08:26.000]  不過我不太喜歡他,算了不說了
[00:08:26.000 --> 00:08:31.000]  我們學校也去過很多港大讀書等等
[00:08:31.000 --> 00:08:33.000]  當時我自己的數學很強
[00:08:33.000 --> 00:08:36.000]  那時我二十多歲才來上學
[00:08:36.000 --> 00:08:38.000]  學校有些招職在這方面
[00:08:38.000 --> 00:08:40.000]  我其他英文就一般般
[00:08:40.000 --> 00:08:42.000]  英文那時就崩牙走音
[00:08:42.000 --> 00:08:44.000]  但我的數學就超強
[00:08:44.000 --> 00:08:46.000]  我記得中六的時候
[00:08:46.000 --> 00:08:51.000]  有個老師教Applied Math 或是深數
[00:08:51.000 --> 00:08:53.000]  老師不是特別厲害
[00:08:53.000 --> 00:08:56.000]  教授有一次出了一個很深的題目
[00:08:56.000 --> 00:08:58.000]  自己不懂回答
[00:08:58.000 --> 00:09:00.000]  但他不懂得轉彎
[00:09:00.000 --> 00:09:02.000]  其實一轉彎就行了
[00:09:02.000 --> 00:09:06.000]  給你一個深的題目,今天不回答,下次再回答就行了
[00:09:06.000 --> 00:09:10.000]  但他突然下台,寫了一個題目,黑板很深
[00:09:10.000 --> 00:09:12.000]  面壁想解,解不了
[00:09:12.000 --> 00:09:14.000]  但如果聰明,解不了就轉彎
[00:09:14.000 --> 00:09:17.000]  給你一個深的題目,下星期再解,就算了
[00:09:17.000 --> 00:09:20.000]  但想不通就面壁半個小時
[00:09:20.000 --> 00:09:22.000]  全班都知道他解不通
[00:09:22.000 --> 00:09:24.000]  我們那班都是聰明的
[00:09:24.000 --> 00:09:27.000]  那時我未信主的時候就是這樣的性格
[00:09:27.000 --> 00:09:31.000]  心裡說,老師你謙卑點就行
[00:09:31.000 --> 00:09:33.000]  我和另一個同學全班都很厲害
[00:09:33.000 --> 00:09:35.000]  你叫我們出去就行
[00:09:35.000 --> 00:09:38.000]  那個同學現在在NUS教數學
[00:09:38.000 --> 00:09:42.000]  我們的性格就是有缺點
[00:09:42.000 --> 00:09:46.000]  很魯莽,很衝動,很博夢
[00:09:46.000 --> 00:09:49.000]  我記得有一年我載了一個醫生
[00:09:49.000 --> 00:09:51.000]  我們舊同學在港島吃完飯
[00:09:51.000 --> 00:09:54.000]  開車,那時他未信主
[00:09:54.000 --> 00:09:58.000]  他要去九龍醫院有些事要做
[00:09:58.000 --> 00:10:02.000]  我想在灣仔過去,但塞車,過不了
[00:10:02.000 --> 00:10:04.000]  那時的性格是怎樣呢
[00:10:04.000 --> 00:10:07.000]  我開到隧道口向北走
[00:10:07.000 --> 00:10:11.000]  突然見到旁邊有個雙白線,就有衝動
[00:10:11.000 --> 00:10:14.000]  那時我還很威風的跟同學說
[00:10:14.000 --> 00:10:17.000]  我開車送你回醫院就不會遲到
[00:10:17.000 --> 00:10:20.000]  但這種風格有沒有危險呢
[00:10:20.000 --> 00:10:23.000]  其實我們經過很多故事
[00:10:23.000 --> 00:10:27.000]  神帶我們去雕琢我們,磨練我們
[00:10:27.000 --> 00:10:29.000]  或者好像以前那樣快
[00:10:29.000 --> 00:10:34.000]  但可能是更正路,更安全,更有恩典
[00:10:34.000 --> 00:10:37.000]  這就是聖經給我們的恩典
[00:10:37.000 --> 00:10:40.000]  保羅信了耶穌之後,經過很多磨難
[00:10:40.000 --> 00:10:42.000]  他也經過很多特殊的經歷
[00:10:42.000 --> 00:10:47.000]  其中很熟悉的第三層天的一種特殊經歷
[00:10:47.000 --> 00:10:52.000]  這經歷裏面,其實是保羅寫哥林多後書時的記載
[00:10:52.000 --> 00:10:55.000]  他說14年前我有這個經歷
[00:10:55.000 --> 00:10:59.000]  保羅寫哥林多後書時,大概是蒙召後22年
[00:10:59.000 --> 00:11:02.000]  22-14,即是8年
[00:11:02.000 --> 00:11:05.000]  即是保羅蒙召後8年的經歷
[00:11:05.000 --> 00:11:08.000]  這個經歷應該是保羅還沒去安提阿
[00:11:08.000 --> 00:11:12.000]  在自己家鄉大掃的時候的經歷
[00:11:12.000 --> 00:11:14.000]  這個經歷應該是保羅在家鄉
[00:11:14.000 --> 00:11:19.000]  在鄉下被父老欺負,鞭打等等
[00:11:19.000 --> 00:11:21.000]  可能很低谷的時候
[00:11:21.000 --> 00:11:25.000]  神幫助他,給他一個特殊經歷去鼓勵他
[00:11:25.000 --> 00:11:28.000]  所以聖經說耶穌是我們的好目者
[00:11:28.000 --> 00:11:30.000]  不是等於我們一帆風順
[00:11:30.000 --> 00:11:33.000]  就是無論我們順境逆境,都有神的恩典
[00:11:33.000 --> 00:11:38.000]  這幅相是在伊弗所一個洞穴,保羅的相
[00:11:38.000 --> 00:11:40.000]  你看看那款,殘不殘
[00:11:40.000 --> 00:11:45.000]  我們見到上一任的院長梁家倫
[00:11:45.000 --> 00:11:49.000]  他有個很出名的退休的過程
[00:11:49.000 --> 00:11:51.000]  退而不休,不過不要緊,叫做退休,哎呀退休
[00:11:51.000 --> 00:11:53.000]  哎呀退休,榮休之後
[00:11:53.000 --> 00:11:59.000]  看回這幅相,他剛去聚會,頭髮沒什麼剩下
[00:11:59.000 --> 00:12:03.000]  但回看十幾年前的就職禮,有很多頭髮
[00:12:03.000 --> 00:12:08.000]  即是說,見到朱牧師都比較發光
[00:12:08.000 --> 00:12:12.000]  其實可能年輕的時候,保羅未必是這樣的
[00:12:12.000 --> 00:12:13.000]  你明白我意思嗎?
[00:12:13.000 --> 00:12:15.000]  可能他經過,是否辛苦?
[00:12:15.000 --> 00:12:19.000]  可能都有很多辛苦的情況
[00:12:19.000 --> 00:12:22.000]  其實聖經裡面一句金句,說到牧羊
[00:12:22.000 --> 00:12:25.000]  我喜歡就是瓦國,舊約的瓦國說
[00:12:25.000 --> 00:12:33.000]  一句話就是,我的神是一生牧養我直到今日的神
[00:12:33.000 --> 00:12:39.000]  大家熟悉瓦國,瓦國都不算一個超級敬虔,他都有高低的人
[00:12:39.000 --> 00:12:42.000]  而不是超級沒犯罪的人
[00:12:42.000 --> 00:12:44.000]  他過程裡面都有很多故事
[00:12:44.000 --> 00:12:48.000]  但神對這個瓦國有沒有離棄他?
[00:12:48.000 --> 00:12:52.000]  你想不想神是一生牧養你直到如今的神?
[00:12:52.000 --> 00:12:54.000]  旁邊的朋友鼓勵他
[00:12:54.000 --> 00:12:57.000]  我們的神是一生牧養我直到如今的神
[00:12:57.000 --> 00:12:59.000]  跟旁邊的朋友說說,鼓勵他
[00:12:59.000 --> 00:13:09.000]  做牧者的一個恩典,有時候有很多機會跟其他人合作
[00:13:09.000 --> 00:13:13.000]  我試過在一個報道會裡面,跟張瑪麗姐妹一起
[00:13:13.000 --> 00:13:15.000]  她是見應嘉賓,我在報道會
[00:13:15.000 --> 00:13:18.000]  她說起自己以前做孤兒
[00:13:18.000 --> 00:13:22.000]  無端端媽媽不知發生什麼事,她小時候就撇下家人
[00:13:22.000 --> 00:13:26.000]  突然一天回家沒有人,見到她不能住,要住在樓梯底
[00:13:26.000 --> 00:13:29.000]  住了一兩年才被寶良果收養
[00:13:29.000 --> 00:13:33.000]  她說那時候我原來是一個一無所有的人
[00:13:33.000 --> 00:13:38.000]  但神在我人生裡雖然有風浪,但給我凡事都有
[00:13:38.000 --> 00:13:42.000]  她說其中一個生命裡的恩典,她碰到寶良果有個老師
[00:13:42.000 --> 00:13:45.000]  那個老師是一位牧師的媽媽
[00:13:45.000 --> 00:13:48.000]  本來那時候沒有興趣讀書,很難
[00:13:48.000 --> 00:13:53.000]  但因為這個牧師的媽媽竟然鼓勵我勤奮去學
[00:13:53.000 --> 00:14:00.000]  我竟然後來有機會發展,成為一方面的,能夠在不同地方做見證
[00:14:00.000 --> 00:14:03.000]  她說另一個感恩就是當她五十歲的時候
[00:14:03.000 --> 00:14:06.000]  她竟然可以重遇那個離棄她很多年的媽媽
[00:14:06.000 --> 00:14:10.000]  有感恩就是竟然媽媽去了台灣,後來又聯絡上
[00:14:10.000 --> 00:14:13.000]  竟然媽媽在台灣有人帶信耶穌
[00:14:13.000 --> 00:14:16.000]  歷史的恩怨她說都不重要
[00:14:16.000 --> 00:14:20.000]  能夠見到媽媽信耶穌,很感恩
[00:14:20.000 --> 00:14:23.000]  她不是很多機會相聚,有一次相聚的時候
[00:14:23.000 --> 00:14:25.000]  她媽媽給了她一封利是
[00:14:25.000 --> 00:14:29.000]  在我那次的見證裡她說了一句話,我很感動
[00:14:29.000 --> 00:14:32.000]  她說那封利是我沒有拆,也沒有用
[00:14:32.000 --> 00:14:36.000]  就好像放在相簿裡,放在自己珍貴的相簿裡
[00:14:36.000 --> 00:14:38.000]  我問她為什麼
[00:14:38.000 --> 00:14:43.000]  她說因為我一生裡只有一封家人的利是
[00:14:43.000 --> 00:14:48.000]  我想我們每天收利是,每天收利是好像很平常的事情
[00:14:48.000 --> 00:14:52.000]  但一個人一生裡只收一封家人的利是
[00:14:52.000 --> 00:14:56.000]  所以聖經裡面提醒我們學習感恩很重要
[00:14:56.000 --> 00:14:58.000]  在唐書院裡面學習感恩
[00:14:58.000 --> 00:15:01.000]  我自己也是這樣,很多階段有不同的感恩
[00:15:01.000 --> 00:15:03.000]  記得那時候讀PhD讀神學
[00:15:03.000 --> 00:15:07.000]  很求學校能夠收我,然後畢業
[00:15:07.000 --> 00:15:11.000]  有人捐錢供應我,走過一段路
[00:15:11.000 --> 00:15:14.000]  我記得那年去美國讀PhD的時候
[00:15:14.000 --> 00:15:17.000]  我從芝加哥浮到寧靈浮
[00:15:17.000 --> 00:15:20.000]  那時候很多頂尖的女生捐舊傢俬給我
[00:15:20.000 --> 00:15:24.000]  多到我自己的小車做不到,有些長傢俬
[00:15:24.000 --> 00:15:31.000]  後來我租了一個U貨車,一個貨櫃車拖著私家車走
[00:15:31.000 --> 00:15:34.000]  到我去到那個地方搬車下去的時候
[00:15:34.000 --> 00:15:37.000]  雖然那些傢俬是舊的,那些櫃子的舊未必是最新的
[00:15:37.000 --> 00:15:41.000]  有些摔衣服是車房買一塊錢一件都有
[00:15:41.000 --> 00:15:45.000]  但心裡面我想,我剛好在美國的時候才兩箱東西
[00:15:45.000 --> 00:15:48.000]  竟然一桶車,等等情況
[00:15:48.000 --> 00:15:53.000]  前幾年我最擔心的就是我兒子的升學
[00:15:53.000 --> 00:15:56.000]  因為我大兒子又小女兒
[00:15:56.000 --> 00:15:59.000]  女兒就像我,數學全級考第一、二那些
[00:15:59.000 --> 00:16:02.000]  我女兒特別像媽媽在這方面
[00:16:02.000 --> 00:16:06.000]  有些媽媽的數學是有特色的
[00:16:06.000 --> 00:16:10.000]  我教我兒子教數學教到我吐血
[00:16:10.000 --> 00:16:13.000]  有時很擔心我兒子的前路
[00:16:13.000 --> 00:16:17.000]  知道他在香港升學未必升到好的學位
[00:16:17.000 --> 00:16:19.000]  所以中三中四開始跟他祈禱
[00:16:19.000 --> 00:16:22.000]  兒子,阿神,要帶你,要施恩給你
[00:16:22.000 --> 00:16:25.000]  要不然你也要在香港升不好,要出國了
[00:16:25.000 --> 00:16:29.000]  對傳道人要兒子出國,其中一個感覺就是吐血
[00:16:29.000 --> 00:16:31.000]  因為這個情況
[00:16:31.000 --> 00:16:34.000]  一路為祈,神公敬你,敬你爸爸,讓你出國
[00:16:34.000 --> 00:16:39.000]  突然兒子跟我說,爸爸,你是不是很窮?
[00:16:39.000 --> 00:16:41.000]  因為平時我們一年去一次旅行
[00:16:41.000 --> 00:16:46.000]  不覺的,但每年都為錢祈禱,好像很窮
[00:16:46.000 --> 00:16:53.000]  他又確有感恩,今年順利進了英國一個法律系開始
[00:16:53.000 --> 00:16:58.000]  不知道行不行,但進了一個機遇
[00:16:58.000 --> 00:17:02.000]  我回頭看,這幾年為他祈禱
[00:17:02.000 --> 00:17:08.000]  對我一個家庭來說,除了聖公,見道,很大的題目之外
[00:17:08.000 --> 00:17:13.000]  其實我們正經歷著神不離不棄的因典
[00:17:13.000 --> 00:17:17.000]  其實每個人都有不同的因典需要神施恩給我們
[00:17:17.000 --> 00:17:20.000]  在唐慶裡面,其中一個觀念就是
[00:17:20.000 --> 00:17:23.000]  耶穌基督不單止是好木者
[00:17:23.000 --> 00:17:26.000]  耶穌留下的名句,紅色紙一起讀
[00:17:26.000 --> 00:17:32.000]  我是好木人,好木人為羊舍命
[00:17:32.000 --> 00:17:35.000]  就是為我們舍命的好木者
[00:17:35.000 --> 00:17:38.000]  好人很多,逢星期六,賣旗
[00:17:38.000 --> 00:17:43.000]  有時我們會看有沒有錢,有錢就放兩塊進去
[00:17:43.000 --> 00:17:45.000]  富貴的就放五塊,十塊
[00:17:45.000 --> 00:17:48.000]  有些人很富裕,就放了二十塊的紙
[00:17:48.000 --> 00:17:54.000]  能夠放一百塊進去賣旗,都超級慷慨
[00:17:54.000 --> 00:17:56.000]  這些都是好人
[00:17:56.000 --> 00:18:02.000]  但這些好人的水平是兩塊,五塊,十塊,五萬塊,一百塊
[00:18:02.000 --> 00:18:06.000]  如果耶穌是好木者,對我們也是這樣的水平
[00:18:06.000 --> 00:18:08.000]  其實我們覺得不足夠
[00:18:08.000 --> 00:18:10.000]  但耶穌是什麼水平呢?
[00:18:10.000 --> 00:18:13.000]  我們還有這句金句
[00:18:13.000 --> 00:18:20.000]  我是好木人,好木人為羊舍命
[00:18:20.000 --> 00:18:23.000]  有多少風浪都不要怕
[00:18:23.000 --> 00:18:27.000]  剛剛領完聖餐,耶穌是我們舍命的主
[00:18:27.000 --> 00:18:30.000]  所以我喜歡翻譯得比較簡單
[00:18:30.000 --> 00:18:34.000]  連命都願意為我們舍的主
[00:18:34.000 --> 00:18:38.000]  代表什麼呢?代表祂超超超超愛我們
[00:18:38.000 --> 00:18:42.000]  有什麼艱難的時候,祂都超超超願意幫我們
[00:18:42.000 --> 00:18:45.000]  不如跟鄰居說,神超超超愛你
[00:18:45.000 --> 00:18:48.000]  神超超超願意幫你
[00:18:48.000 --> 00:18:55.000]  但他就說其他人未必是這樣的
[00:18:55.000 --> 00:18:59.000]  前文有道賊,這裡說故宮
[00:18:59.000 --> 00:19:03.000]  那些人有難就離開
[00:19:03.000 --> 00:19:06.000]  香港前一陣子最熱門的兩篇新聞就是
[00:19:06.000 --> 00:19:12.000]  港大一位教授和中大一位教授竟然殺妻殺女
[00:19:12.000 --> 00:19:15.000]  這給我們提醒就是
[00:19:15.000 --> 00:19:18.000]  世人需要服刑
[00:19:18.000 --> 00:19:22.000]  不在乎他們多有錢,多少學問
[00:19:22.000 --> 00:19:24.000]  原來這麼恐怖的東西
[00:19:24.000 --> 00:19:28.000]  他將他的科學,將他的智慧
[00:19:28.000 --> 00:19:30.000]  用來整死自己的老婆
[00:19:30.000 --> 00:19:32.000]  還間接整死自己的女兒
[00:19:32.000 --> 00:19:35.000]  所以這些思維其實很難想像
[00:19:35.000 --> 00:19:38.000]  中國發展有美麗的地方,有很多缺點
[00:19:38.000 --> 00:19:40.000]  中國很大,有好有不好
[00:19:40.000 --> 00:19:44.000]  不好前陣子記得有一個叫黑心疫苗
[00:19:44.000 --> 00:19:46.000]  很多恐怖的故事
[00:19:46.000 --> 00:19:49.000]  香港都面對很多的阻滯
[00:19:49.000 --> 00:19:52.000]  現在經常說上班很困難
[00:19:52.000 --> 00:19:56.000]  地鐵倒了一次等等的情況
[00:19:56.000 --> 00:20:00.000]  在美國成長裡面其實都經歷過很多的波浪
[00:20:00.000 --> 00:20:02.000]  但有些人覺得靠一點點
[00:20:02.000 --> 00:20:05.000]  一點點可以幫社會有改變,他就努力
[00:20:05.000 --> 00:20:07.000]  在美國曾經一段時間
[00:20:07.000 --> 00:20:09.000]  他有很多的勞工問題
[00:20:09.000 --> 00:20:13.000]  有些兒童在很艱難的地方做礦工等等的情況
[00:20:13.000 --> 00:20:16.000]  有些人沒有雙手等等的情況
[00:20:16.000 --> 00:20:19.000]  在那個時候有個記者
[00:20:19.000 --> 00:20:22.000]  專門去不同地方記下艱難的故事
[00:20:22.000 --> 00:20:25.000]  有些人怎樣沒有雙手,有些人沒有雙腳
[00:20:25.000 --> 00:20:28.000]  後來發展這個運動
[00:20:28.000 --> 00:20:31.000]  在1916年美國立了一個法
[00:20:31.000 --> 00:20:35.000]  就是禁止這些小朋友做艱難的工作
[00:20:35.000 --> 00:20:38.000]  我記得我小時候在家裡做工廠
[00:20:38.000 --> 00:20:41.000]  其實我小時候十幾八歲就在家裡幫忙了
[00:20:41.000 --> 00:20:43.000]  但那個時候好像有個勞工法
[00:20:43.000 --> 00:20:45.000]  不准十四歲以下打工
[00:20:45.000 --> 00:20:47.000]  不過我這些非法打工就幫爸爸
[00:20:47.000 --> 00:20:49.000]  但無論如何不同的時代
[00:20:49.000 --> 00:20:52.000]  都有些人去努力去幫助我們
[00:20:52.000 --> 00:20:55.000]  耶穌說他不是那些一般的
[00:20:55.000 --> 00:20:58.000]  做十元二十元的那些故工
[00:20:58.000 --> 00:21:02.000]  那些故工有困難的時候就撇下羊
[00:21:02.000 --> 00:21:06.000]  但耶穌是不會撇下羊的主
