
[00:00:00.000 --> 00:00:02.000]  頂尖的早安
[00:02:01.440 --> 00:02:03.440]  保羅就算你多強
[00:02:03.440 --> 00:02:05.440]  但到有一天
[00:02:05.440 --> 00:02:07.440]  他也說他的生命到一個時間
[00:02:07.440 --> 00:02:09.440]  他就要完結
[00:02:09.440 --> 00:02:11.440]  他要離開
[00:02:11.440 --> 00:02:13.440]  但留下來的是什麼呢
[00:02:13.440 --> 00:02:15.440]  那我也會重新思考
[00:02:15.440 --> 00:02:17.440]  在這段日子裡面
[00:02:17.440 --> 00:02:19.440]  他在聊
[00:02:19.440 --> 00:02:21.440]  究竟這個地方是怎樣
[00:02:21.440 --> 00:02:23.440]  我們一班的回眾
[00:02:23.440 --> 00:02:25.440]  愛慕養的羊仔
[00:02:25.440 --> 00:02:27.440]  你們是怎樣
[00:02:27.440 --> 00:02:29.440]  我心裡面
[00:02:29.440 --> 00:02:31.440]  我應該留下什麼給大家
[00:02:31.440 --> 00:02:33.440]  這是我在片導裡面不斷思考
[00:02:33.440 --> 00:02:35.440]  所以我會想
[00:02:35.440 --> 00:02:37.440]  其實我在想
[00:02:37.440 --> 00:02:39.440]  我有沒有這麼恩典可以安排到
[00:02:39.440 --> 00:02:41.440]  我在做手術之前的最後片導
[00:02:41.440 --> 00:02:43.440]  但我發覺我不是這麼如意
[00:02:43.440 --> 00:02:45.440]  為什麼呢 我明天才見醫生
[00:02:45.440 --> 00:02:47.440]  我明天才知道究竟我是什麼時候做
[00:02:47.440 --> 00:02:49.440]  我不知道是九月做還是十月做
[00:02:49.440 --> 00:02:51.440]  我還不清楚
[00:02:51.440 --> 00:02:53.440]  我下次再站在這裡
[00:02:53.440 --> 00:02:55.440]  跟大家說是十月一號
[00:02:55.440 --> 00:02:57.440]  如果主約許可
[00:02:57.440 --> 00:02:59.440]  十月一號再跟大家繼續說
[00:02:59.440 --> 00:03:01.440]  到時我會說另一篇
[00:03:01.440 --> 00:03:03.440]  但如果九月的時候我做完那篇導
[00:03:03.440 --> 00:03:05.440]  究竟之後是怎樣 我不知道
[00:03:05.440 --> 00:03:07.440]  雅各書曾經有一段經文
[00:03:07.440 --> 00:03:09.440]  其實明天如何我們還不知道
[00:03:09.440 --> 00:03:11.440]  你們的生命是什麼呢
[00:03:11.440 --> 00:03:13.440]  你們原是一片雲霧
[00:03:13.440 --> 00:03:15.440]  出現笑事就不見了
[00:03:15.440 --> 00:03:17.440]  你們只當說
[00:03:17.440 --> 00:03:19.440]  主約願意
[00:03:19.440 --> 00:03:21.440]  我就可以活著
[00:03:21.440 --> 00:03:23.440]  也可以做這事
[00:03:23.440 --> 00:03:25.440]  做那事 弟兄姊妹
[00:03:25.440 --> 00:03:27.440]  所以我們每一個人
[00:03:27.440 --> 00:03:29.440]  去求的都是主約
[00:03:29.440 --> 00:03:31.440]  如果你願意
[00:03:31.440 --> 00:03:33.440]  所以為什麼我作為傳導人的時候
[00:03:33.440 --> 00:03:35.440]  我一直都很強調
[00:03:35.440 --> 00:03:37.440]  為什麼我經常都鼓勵弟兄姊妹
[00:03:37.440 --> 00:03:39.440]  在地上你今天所追求的東西
[00:03:39.440 --> 00:03:41.440]  是不是真的有永恆價值
[00:03:41.440 --> 00:03:43.440]  說到嘴爛
[00:03:43.440 --> 00:03:45.440]  我都是這樣說
[00:03:45.440 --> 00:03:47.440]  我昨晚在團結裡面才說
[00:03:47.440 --> 00:03:49.440]  上帝賜給你的東西
[00:03:49.440 --> 00:03:51.440]  你儘管去享受
[00:03:51.440 --> 00:03:53.440]  我是很喜歡傳道書
[00:03:53.440 --> 00:03:55.440]  傳道書裡面
[00:03:55.440 --> 00:03:57.440]  講一件事 這個世界就是這樣
[00:03:57.440 --> 00:03:59.440]  所以你當
[00:03:59.440 --> 00:04:01.440]  趁著還有機會的時候
[00:04:01.440 --> 00:04:03.440]  享受上帝所賜給你的份
[00:04:03.440 --> 00:04:05.440]  甚至乎再嚴格來說
[00:04:05.440 --> 00:04:07.440]  你不去享受上帝所給你的份的話
[00:04:07.440 --> 00:04:09.440]  是一種
[00:04:09.440 --> 00:04:11.440]  上帝對你的責備
[00:04:11.440 --> 00:04:13.440]  你要去享
[00:04:13.440 --> 00:04:15.440]  你要趁著還有時間
[00:04:15.440 --> 00:04:17.440]  你和你所愛的人一起去享樂
[00:04:17.440 --> 00:04:19.440]  是不是
[00:04:19.440 --> 00:04:21.440]  傳道書教的
[00:04:21.440 --> 00:04:23.440]  但同樣的我們是不是給這些享樂
[00:04:23.440 --> 00:04:25.440]  給這些東西我們去佔據了我們的生命呢
[00:04:25.440 --> 00:04:27.440]  所以今天我講的
[00:04:27.440 --> 00:04:29.440]  這篇道的心情是什麼呢
[00:04:29.440 --> 00:04:31.440]  之前有一套電影
[00:04:31.440 --> 00:04:33.440]  其實我是很想
[00:04:33.440 --> 00:04:35.440]  我和我一個最愛的人
[00:04:35.440 --> 00:04:37.440]  我曾經和他說過
[00:04:37.440 --> 00:04:39.440]  其實很多時候我自己作為傳導人
[00:04:39.440 --> 00:04:41.440]  我都做很多的安息禮拜
[00:04:41.440 --> 00:04:43.440]  我舉個例子
[00:04:43.440 --> 00:04:45.440]  我爸爸離開的時候
[00:04:45.440 --> 00:04:47.440]  我都很感恩很多大英姐妹
[00:04:47.440 --> 00:04:49.440]  來送別安慰我們
[00:04:49.440 --> 00:04:51.440]  是很好的
[00:04:51.440 --> 00:04:53.440]  但這套電影裡我覺得是更好的
[00:04:53.440 --> 00:04:55.440]  他就是在這個主角
[00:04:55.440 --> 00:04:57.440]  他要知道自己癌症
[00:04:57.440 --> 00:04:59.440]  他要走的時候
[00:04:59.440 --> 00:05:01.440]  他提前開了一個
[00:05:01.440 --> 00:05:03.440]  告別會
[00:05:03.440 --> 00:05:05.440]  他在裡面
[00:05:05.440 --> 00:05:07.440]  他可以親耳的聽到
[00:05:07.440 --> 00:05:09.440]  他的朋友和他說的話
[00:05:09.440 --> 00:05:11.440]  他可以親身和他的朋友
[00:05:11.440 --> 00:05:13.440]  去說一番說話
[00:05:13.440 --> 00:05:15.440]  我和我一個
[00:05:15.440 --> 00:05:17.440]  我所愛的人
[00:05:17.440 --> 00:05:19.440]  我都很盼望將來有一天
[00:05:19.440 --> 00:05:21.440]  我的離開我都希望是這樣
[00:05:21.440 --> 00:05:23.440]  所以我今天帶著這種心情
[00:05:23.440 --> 00:05:25.440]  和大家講這篇道
[00:05:25.440 --> 00:05:27.440]  你會發覺這篇道的裡面
[00:05:27.440 --> 00:05:29.440]  當阿保羅
[00:05:29.440 --> 00:05:31.440]  他要將他這個
[00:05:31.440 --> 00:05:33.440]  的事情傳承下去
[00:05:33.440 --> 00:05:35.440]  給提摩太太他所非常愛的
[00:05:35.440 --> 00:05:37.440]  一位同工的時候
[00:05:37.440 --> 00:05:39.440]  他知道他有很多軟弱
[00:05:39.440 --> 00:05:41.440]  他知道他裡面會有很多不容易
[00:05:41.440 --> 00:05:43.440]  但是在裡面的時候我想大家留意
[00:05:43.440 --> 00:05:45.440]  第一句他已經說
[00:05:45.440 --> 00:05:47.440]  我在神的面前並在將來審判活人死人的
[00:05:47.440 --> 00:05:49.440]  基督面前憑著
[00:05:49.440 --> 00:05:51.440]  他的顯現他的角度祝福你
[00:05:51.440 --> 00:05:53.440]  什麼意思呢
[00:05:53.440 --> 00:05:55.440]  其實他在講的就是
[00:05:55.440 --> 00:05:57.440]  其實上帝是一直都得勝
[00:05:57.440 --> 00:05:59.440]  我想大家留意
[00:05:59.440 --> 00:06:01.440]  我們今天在地上為上帝打仗
[00:06:01.440 --> 00:06:03.440]  我們去面對很多不同的挑戰
[00:06:03.440 --> 00:06:05.440]  但你記住
[00:06:05.440 --> 00:06:07.440]  保羅之所以
[00:06:07.440 --> 00:06:09.440]  能夠一直挑戰到底
[00:06:09.440 --> 00:06:11.440]  直到他被囂電的時候
[00:06:11.440 --> 00:06:13.440]  是因為他一直帶著一種
[00:06:13.440 --> 00:06:15.440]  就是上帝已經得勝
[00:06:15.440 --> 00:06:17.440]  頂姐妹
[00:06:17.440 --> 00:06:19.440]  今天其實當你說
[00:06:19.440 --> 00:06:21.440]  你要和上帝同工的時候
[00:06:21.440 --> 00:06:23.440]  請你要記得上帝已經得勝
[00:06:23.440 --> 00:06:27.440]  你不是在打一場
[00:06:27.440 --> 00:06:29.440]  不知道贏還是輸的仗
[00:06:29.440 --> 00:06:31.440]  我想大家留意
[00:06:31.440 --> 00:06:33.440]  保羅是帶著一份得勝的信心
[00:06:33.440 --> 00:06:35.440]  和盼望去打這場仗
[00:06:35.440 --> 00:06:37.440]  你會發覺
[00:06:37.440 --> 00:06:39.440]  其實整條線
[00:06:39.440 --> 00:06:41.440]  是按照著上帝的心意去進行的
[00:06:41.440 --> 00:06:43.440]  大家有沒有留意
[00:06:43.440 --> 00:06:45.440]  其實在聖經裡面
[00:06:45.440 --> 00:06:47.440]  一早已經和你說了
[00:06:47.440 --> 00:06:49.440]  在末後的時候
[00:06:49.440 --> 00:06:51.440]  啟示也說了的結局
[00:06:51.440 --> 00:06:53.440]  已經說完了
[00:06:53.440 --> 00:06:55.440]  就是說
[00:06:55.440 --> 00:06:57.440]  我們今天在神面前的時候
[00:06:57.440 --> 00:06:59.440]  我們去繼續為上帝去工作
[00:06:59.440 --> 00:07:01.440]  我很想告訴弟兄姊妹
[00:07:01.440 --> 00:07:03.440]  你帶著一種已經贏的心態
[00:07:03.440 --> 00:07:05.440]  去繼續你的工作
[00:07:05.440 --> 00:07:07.440]  什麼叫已經贏的心態
[00:07:07.440 --> 00:07:11.440]  接下來的監牢不知道怎麼辦
[00:07:11.440 --> 00:07:13.440]  其實我們不會知道
[00:07:13.440 --> 00:07:15.440]  這個地方究竟是不是繼續的
[00:07:15.440 --> 00:07:17.440]  但是問題就是
[00:07:17.440 --> 00:07:19.440]  我都問了
[00:07:19.440 --> 00:07:21.440]  是不是沒有了監牢這個地方
[00:07:21.440 --> 00:07:23.440]  就代表會輸
[00:07:23.440 --> 00:07:25.440]  真正的輸不是沒有了監牢
[00:07:25.440 --> 00:07:27.440]  真正的輸
[00:07:27.440 --> 00:07:29.440]  不是沒有了監牢
[00:07:29.440 --> 00:07:31.440]  真正的輸
[00:07:31.440 --> 00:07:33.440]  是大家的心裡
[00:07:33.440 --> 00:07:35.440]  沒有了上帝
[00:07:35.440 --> 00:07:37.440]  我們這個群體裡
[00:07:37.440 --> 00:07:39.440]  沒有了上帝
[00:07:39.440 --> 00:07:41.440]  才是真正的輸
[00:07:41.440 --> 00:07:43.440]  但反過來
[00:07:43.440 --> 00:07:45.440]  監牢這個地方重不重要
[00:07:45.440 --> 00:07:47.440]  很重要
[00:07:47.440 --> 00:07:51.440]  因為我們是從這裡開始
[00:07:51.440 --> 00:07:53.440]  我們是在這裡
[00:07:53.440 --> 00:07:55.440]  我們經歷了很多很多
[00:07:55.440 --> 00:07:57.440]  我們的回憶
[00:07:57.440 --> 00:07:59.440]  這裡有很多我們一起的努力
[00:07:59.440 --> 00:08:01.440]  我們大家的關係
[00:08:01.440 --> 00:08:03.440]  是在這裡形成的
[00:08:03.440 --> 00:08:05.440]  所以我想強調
[00:08:05.440 --> 00:08:07.440]  為什麼我一直強調
[00:08:07.440 --> 00:08:09.440]  我們要求問上帝的心意
[00:08:09.440 --> 00:08:13.440]  因為唯有在神的心意當中
[00:08:13.440 --> 00:08:15.440]  你才會贏
[00:08:15.440 --> 00:08:17.440]  所以到這裡的時候
[00:08:17.440 --> 00:08:19.440]  當我們一直向前走的時候
[00:08:19.440 --> 00:08:21.440]  不是可有可無
[00:08:21.440 --> 00:08:25.440]  而是如果上帝
[00:08:25.440 --> 00:08:27.440]  很清楚地叫我們離開
[00:08:27.440 --> 00:08:29.440]  我們甘心離開
[00:08:29.440 --> 00:08:31.440]  但如果
[00:08:31.440 --> 00:08:33.440]  我們還不是很清楚
[00:08:33.440 --> 00:08:35.440]  我們不是很確定
[00:08:35.440 --> 00:08:37.440]  上帝要我們離開
[00:08:37.440 --> 00:08:39.440]  我們應該要去到最後一刻
[00:08:39.440 --> 00:08:41.440]  我去面對這個手術
[00:08:41.440 --> 00:08:43.440]  我坦白說我不知道上帝的心意
[00:08:43.440 --> 00:08:45.440]  到現在我都不知道
[00:08:45.440 --> 00:08:49.440]  坦白說
[00:08:49.440 --> 00:08:51.440]  可能是到我要做完這個手術
[00:08:51.440 --> 00:08:53.440]  我才知道上帝的心意
[00:08:53.440 --> 00:08:55.440]  如果上帝要我安然離開
[00:08:55.440 --> 00:08:57.440]  我安然離開
[00:08:57.440 --> 00:09:01.440]  但如果上帝主若許可
[00:09:01.440 --> 00:09:03.440]  祂要你繼續
[00:09:03.440 --> 00:09:07.440]  你就不是再好像
[00:09:07.440 --> 00:09:09.440]  還有很多的時間
[00:09:09.440 --> 00:09:11.440]  我的心態一樣
[00:09:11.440 --> 00:09:13.440]  如果上帝今次經歷了這個手術
[00:09:13.440 --> 00:09:15.440]  祂讓我可以繼續去侍奉祂
[00:09:15.440 --> 00:09:17.440]  繼續和大家一起去努力
[00:09:17.440 --> 00:09:19.440]  我可以告訴大家
[00:09:19.440 --> 00:09:21.440]  我已經很開心
[00:09:21.440 --> 00:09:23.440]  大家一起去努力
[00:09:23.440 --> 00:09:25.440]  我可以告訴大家不要再浪費時間
[00:09:25.440 --> 00:09:29.440]  這個手術告訴我
[00:09:29.440 --> 00:09:31.440]  原來人的時間
[00:09:31.440 --> 00:09:33.440]  和機會是有限的
[00:09:33.440 --> 00:09:39.440]  今天我們欠上帝的債
[00:09:39.440 --> 00:09:43.440]  我們有沒有繼續努力地還給上帝
[00:09:43.440 --> 00:09:45.440]  我們今天所做的每一件事
[00:09:45.440 --> 00:09:47.440]  我們有沒有繼續回饋上帝
[00:09:47.440 --> 00:09:49.440]  所給我們的生命
[00:09:49.440 --> 00:09:51.440]  我們有沒有浪費我們的生命
[00:09:51.440 --> 00:09:53.440]  我們有沒有為了一些不需要糾纏的事
[00:09:53.440 --> 00:09:55.440]  我們在糾纏
[00:09:55.440 --> 00:09:59.440]  我們有沒有全心全意
[00:09:59.440 --> 00:10:01.440]  將自己去獻上給上帝
[00:10:01.440 --> 00:10:03.440]  所以不是上帝有沒有能力
[00:10:03.440 --> 00:10:05.440]  而是人是不是跟得上祂的步伐
[00:10:05.440 --> 00:10:07.440]  大兄姐妹
[00:10:07.440 --> 00:10:09.440]  當你跟上帝
[00:10:09.440 --> 00:10:11.440]  你已經贏了
[00:10:11.440 --> 00:10:13.440]  大家有沒有看聖經
[00:10:13.440 --> 00:10:15.440]  每一個聖經人物
[00:10:15.440 --> 00:10:17.440]  每一個聖經人物
[00:10:17.440 --> 00:10:19.440]  每一個聖經人物
[00:10:19.440 --> 00:10:21.440]  在他的過程當中
[00:10:21.440 --> 00:10:23.440]  其實都是
[00:10:23.440 --> 00:10:25.440]  考驗你的信心
[00:10:25.440 --> 00:10:27.440]  阿伯拉罕
[00:10:27.440 --> 00:10:29.440]  被告訴他有個兒子
[00:10:29.440 --> 00:10:31.440]  是考驗到他100歲的時候
[00:10:31.440 --> 00:10:33.440]  才有個兒子
[00:10:33.440 --> 00:10:37.440]  但最後
[00:10:37.440 --> 00:10:39.440]  仍然是按照上帝的旨意成就
[00:10:39.440 --> 00:10:41.440]  大兄姐妹
[00:10:41.440 --> 00:10:45.440]  過程不是上帝贏和輸
[00:10:45.440 --> 00:10:47.440]  而是你有沒有上帝
[00:10:47.440 --> 00:10:49.440]  你信不信上帝
[00:10:49.440 --> 00:10:51.440]  這是非常重要的
[00:10:51.440 --> 00:10:53.440]  第二件事在他的角度
[00:10:53.440 --> 00:10:55.440]  唯一要我們做的是什麼呢
[00:10:55.440 --> 00:10:57.440]  是傳道
[00:10:57.440 --> 00:10:59.440]  和牧養
[00:10:59.440 --> 00:11:01.440]  牧要傳道
[00:11:01.440 --> 00:11:03.440]  無論得時不得時
[00:11:03.440 --> 00:11:05.440]  總要專心遍用百般人來
[00:11:05.440 --> 00:11:07.440]  各樣的教訓責備人警戒人勸勉人
[00:11:07.440 --> 00:11:09.440]  因為時候要到
[00:11:09.440 --> 00:11:11.440]  人必厭煩純正的道理
[00:11:11.440 --> 00:11:13.440]  以多發養就隨從自己的情慾
[00:11:13.440 --> 00:11:15.440]  天天抱惜師父並且掩耳不停
[00:11:15.440 --> 00:11:17.440]  爭道偏向荒謬的言語
[00:11:17.440 --> 00:11:19.440]  你卻要凡事謹慎
[00:11:19.440 --> 00:11:21.440]  忍受苦難
[00:11:21.440 --> 00:11:23.440]  做傳道的工作盡你的職份
[00:11:23.440 --> 00:11:25.440]  無論順
[00:11:25.440 --> 00:11:27.440]  或逆
[00:11:27.440 --> 00:11:29.440]  大兄姐妹
[00:11:29.440 --> 00:11:31.440]  我想告訴你家欣樓有一種很重要
[00:11:31.440 --> 00:11:33.440]  我們核心的精神
[00:11:33.440 --> 00:11:35.440]  大家知不知道嗎
[00:11:35.440 --> 00:11:39.440]  其實我們在每一次分享和講道德都不斷告訴大家
[00:11:41.440 --> 00:11:46.440]  我們現在做的工作並不會去看家欣樓是否繼續的
[00:11:46.440 --> 00:11:49.440]  我想告訴大家
[00:11:49.440 --> 00:11:51.440]  如果我們看著的話,咖啡店不會出現的
[00:11:51.440 --> 00:11:55.440]  都預備倒閉
[00:11:55.440 --> 00:11:57.440]  你還整來幹什麼
[00:11:57.440 --> 00:11:59.440]  浪費了錢
[00:11:59.440 --> 00:12:01.440]  不是
[00:12:01.440 --> 00:12:03.440]  是我們很清楚要做的就做
[00:12:03.440 --> 00:12:07.440]  所以在疫情期間
[00:12:07.440 --> 00:12:09.440]  我告訴大家一件很感動的事
[00:12:09.440 --> 00:12:11.440]  當全香港的教會
[00:12:11.440 --> 00:12:13.440]  還在籌算
[00:12:13.440 --> 00:12:15.440]  不知如何是好的時候
[00:12:15.440 --> 00:12:17.440]  我們在核心開會的時候
[00:12:17.440 --> 00:12:19.440]  第一件事我們知道
[00:12:19.440 --> 00:12:21.440]  不要讓時空停下來
[00:12:21.440 --> 00:12:23.440]  因為這一刻
[00:12:23.440 --> 00:12:25.440]  弟兄姐妹更需要牧羊
[00:12:25.440 --> 00:12:27.440]  人的心靈更需要
[00:12:27.440 --> 00:12:29.440]  所以如果你記得的話
[00:12:29.440 --> 00:12:31.440]  當時我們開了很多網上的課程
[00:12:31.440 --> 00:12:35.440]  多了很多網上的講座
[00:12:37.440 --> 00:12:39.440]  我們即時聯絡了很多不同的講員
[00:12:39.440 --> 00:12:41.440]  在裡面的時候
[00:12:41.440 --> 00:12:43.440]  叫弟兄姐妹不要停
[00:12:43.440 --> 00:12:45.440]  要繼續
[00:12:45.440 --> 00:12:49.440]  效果是怎樣
[00:12:49.440 --> 00:12:51.440]  我可以告訴弟兄姐妹
[00:12:51.440 --> 00:12:53.440]  效果我們是不知道的
[00:12:53.440 --> 00:12:55.440]  因為其實大家也明白網上的世界
[00:12:55.440 --> 00:12:57.440]  點擊率有100
[00:12:57.440 --> 00:12:59.440]  是不是有100個人坐下來全程聽你講
[00:12:59.440 --> 00:13:01.440]  我們是不知道的
[00:13:01.440 --> 00:13:03.440]  但我們終於做了
[00:13:03.440 --> 00:13:05.440]  但有一件很奇妙的事發生
[00:13:05.440 --> 00:13:07.440]  就是當時
[00:13:07.440 --> 00:13:09.440]  錦繡堂還是經濟緊張的時候
[00:13:09.440 --> 00:13:11.440]  還在慰藥
[00:13:11.440 --> 00:13:13.440]  大家也知道
[00:13:13.440 --> 00:13:15.440]  疫情加上移民
[00:13:15.440 --> 00:13:17.440]  全香港都受到衝擊
[00:13:17.440 --> 00:13:19.440]  我們所有的東西都不夠
[00:13:19.440 --> 00:13:21.440]  我們奉獻收入的時候
[00:13:21.440 --> 00:13:23.440]  突然間有一個不是我們教會的弟兄
[00:13:23.440 --> 00:13:25.440]  間中就會回來錦繡堂
[00:13:25.440 --> 00:13:27.440]  去問曾牧師
[00:13:27.440 --> 00:13:29.440]  曾牧師我想給一個大額的奉獻
[00:13:29.440 --> 00:13:31.440]  給教會可以嗎
[00:13:31.440 --> 00:13:33.440]  當然可以
[00:13:33.440 --> 00:13:35.440]  為什麼你會這樣做
[00:13:35.440 --> 00:13:37.440]  他說了一番話
[00:13:37.440 --> 00:13:39.440]  我今天也記住
[00:13:39.440 --> 00:13:41.440]  是上帝給我們的回應
[00:13:41.440 --> 00:13:43.440]  我在外面的教會
[00:13:43.440 --> 00:13:45.440]  我的舞會
[00:13:45.440 --> 00:13:47.440]  在疫情的裏面
[00:13:47.440 --> 00:13:49.440]  什麼都沒有做
[00:13:49.440 --> 00:13:51.440]  停止了
[00:13:51.440 --> 00:13:53.440]  但我看到你們很努力
[00:13:53.440 --> 00:13:55.440]  我看到你們
[00:13:55.440 --> 00:13:57.440]  繼續將這些牧羊推到網上
[00:13:57.440 --> 00:13:59.440]  所以我非常感謝
[00:13:59.440 --> 00:14:01.440]  你們的支持
[00:14:01.440 --> 00:14:03.440]  突然間有一筆很大的奉獻
[00:14:03.440 --> 00:14:05.440]  就來到
[00:14:05.440 --> 00:14:07.440]  弟兄姊妹
[00:14:07.440 --> 00:14:09.440]  聖經說的
[00:14:09.440 --> 00:14:11.440]  一生的果效是隨著你
[00:14:11.440 --> 00:14:13.440]  去出現的
[00:14:13.440 --> 00:14:15.440]  你對上帝有多少信心
[00:14:15.440 --> 00:14:17.440]  你對上帝有多少的時候
[00:14:17.440 --> 00:14:19.440]  你就承諾去做
[00:14:19.440 --> 00:14:21.440]  所以保羅說得很清楚
[00:14:21.440 --> 00:14:23.440]  保羅在當時是疫還是信
[00:14:23.440 --> 00:14:25.440]  疫
[00:14:25.440 --> 00:14:27.440]  在人們眼中的時候
[00:14:27.440 --> 00:14:29.440]  他是在輸的
[00:14:29.440 --> 00:14:31.440]  被人抓的
[00:14:31.440 --> 00:14:33.440]  預備死的
[00:14:33.440 --> 00:14:35.440]  但他對提摩體的提醒是什麼
[00:14:35.440 --> 00:14:37.440]  無論得時不得時
[00:14:37.440 --> 00:14:39.440]  你都要傳導
[00:14:39.440 --> 00:14:41.440]  弟兄姊妹
[00:14:41.440 --> 00:14:43.440]  我們有這份傳承的精神
[00:14:43.440 --> 00:14:45.440]  弟兄姊妹
[00:14:45.440 --> 00:14:47.440]  你們有沒有
[00:14:47.440 --> 00:14:49.440]  我們有沒有在我們生命裏面
[00:14:49.440 --> 00:14:51.440]  都很確定
[00:14:51.440 --> 00:14:53.440]  無論信還是疑
[00:14:53.440 --> 00:14:55.440]  上帝的教導
[00:14:55.440 --> 00:14:57.440]  我們都要傳達
[00:14:57.440 --> 00:14:59.440]  無論信還是疑
[00:14:59.440 --> 00:15:01.440]  上帝都在
[00:15:01.440 --> 00:15:03.440]  所以我們就憑著這份信心
[00:15:03.440 --> 00:15:05.440]  繼續向前行
[00:15:05.440 --> 00:15:07.440]  第二,專心
[00:15:07.440 --> 00:15:09.440]  不要理會外在的環境
[00:15:09.440 --> 00:15:11.440]  你不要理會別人
[00:15:11.440 --> 00:15:13.440]  聽不聽,爛不爛
[00:15:13.440 --> 00:15:15.440]  而是你傳不傳
[00:15:15.440 --> 00:15:19.440]  傳福音在歷世
[00:15:19.440 --> 00:15:21.440]  歷代都難的了
[00:15:21.440 --> 00:15:25.440]  我好記得我來到這裡的時候
[00:15:25.440 --> 00:15:27.440]  第一次和弟兄姊妹交流的時候
[00:15:27.440 --> 00:15:29.440]  我第一個收到的訊息就是
[00:15:29.440 --> 00:15:31.440]  這裡好難
[00:15:31.440 --> 00:15:33.440]  然後我可以數到100樣的難
[00:15:33.440 --> 00:15:35.440]  是不是
[00:15:35.440 --> 00:15:37.440]  這裡不同
[00:15:37.440 --> 00:15:39.440]  錦繡堂的時候有個湖
[00:15:39.440 --> 00:15:41.440]  人們走出來,有個商場
[00:15:41.440 --> 00:15:43.440]  人流都不同
[00:15:43.440 --> 00:15:45.440]  這裡怎樣,大家住在這裡
[00:15:45.440 --> 00:15:47.440]  晚上鬼影都沒有
[00:15:47.440 --> 00:15:49.440]  時間點對點,由家去到
