
[00:00:00.000 --> 00:00:04.000]  經文是《耶利米書》第一章第十一至第十九節
[00:01:27.000 --> 00:01:30.000]  起來,將我所吩咐你的一切話
[00:01:30.000 --> 00:01:32.000]  都告訴他們
[00:01:32.000 --> 00:01:34.000]  不要因他們驚惶
[00:01:34.000 --> 00:01:39.000]  免得我使你在他們面前驚惶
[00:01:39.000 --> 00:01:45.000]  看呀,我今日使你成為堅城鐵柱銅牆
[00:01:45.000 --> 00:01:49.000]  對抗全地和猶大的君王、官長、祭司
[00:01:49.000 --> 00:01:52.000]  並且地的百姓
[00:01:52.000 --> 00:01:56.000]  他們要攻擊你,卻不能勝過你
[00:01:56.000 --> 00:01:58.000]  因為我與你同在
[00:01:58.000 --> 00:02:01.000]  要拯救你,這是耶和華說的
[00:02:02.000 --> 00:02:04.000]  經文讀筆
[00:02:04.000 --> 00:02:06.000]  主持人:多謝主席的介紹
[00:02:06.000 --> 00:02:09.000]  也多謝周牧師給我機會
[00:02:09.000 --> 00:02:12.000]  在你們的教會和大家分享神的話語
[00:02:12.000 --> 00:02:15.000]  今天其實分享有兩個
[00:02:15.000 --> 00:02:16.000]  除了我之外
[00:02:16.000 --> 00:02:19.000]  還有一會周牧師也會和我們分享
[00:02:19.000 --> 00:02:22.000]  我們會一唱一和
[00:02:22.000 --> 00:02:26.000]  將神的話語和一些挑戰和大家分享
[00:02:26.000 --> 00:02:29.000]  我和周牧師都是在加拿大
[00:02:29.000 --> 00:02:31.000]  同一個教會以前是侍奉的
[00:02:31.000 --> 00:02:35.000]  不過後來神就將他們一家人帶到宣教的工場
[00:02:35.000 --> 00:02:38.000]  留下我在一個很冷的地方
[00:02:38.000 --> 00:02:40.000]  有沒有人知道Edmonton在哪裏?
[00:02:40.000 --> 00:02:44.000]  也有,也有百分之零點七
[00:02:44.000 --> 00:02:47.000]  Edmonton是一個很冷的地方
[00:02:47.000 --> 00:02:50.000]  我們Edmonton有些弟兄姊妹
[00:02:50.000 --> 00:02:52.000]  多數是國語堂的弟兄姊妹
[00:02:52.000 --> 00:02:54.000]  即是由中國大陸來的弟兄姊妹
[00:02:54.000 --> 00:02:56.000]  他們喜歡作一些詩
[00:02:56.000 --> 00:03:00.000]  來和他們的親人分享
[00:03:00.000 --> 00:03:03.000]  在Edmonton生活的苦中作樂
[00:03:03.000 --> 00:03:05.000]  有首詩只有四句
[00:03:05.000 --> 00:03:06.000]  我和你分享
[00:03:06.000 --> 00:03:08.000]  你就知道Edmonton是一個甚麼城市
[00:03:08.000 --> 00:03:09.000]  如果你未去過
[00:03:09.000 --> 00:03:11.000]  聽完之後你會很想去
[00:03:11.000 --> 00:03:13.000]  買機票就要去
[00:03:13.000 --> 00:03:14.000]  首詩是這樣說的
[00:03:14.000 --> 00:03:19.000]  「別人看雪的時候,我們看雪」
[00:03:19.000 --> 00:03:25.000]  「別人聽雨的時候,我們看雪」
[00:03:25.000 --> 00:03:33.000]  「別人搭草的時候,我們看雪」
[00:03:33.000 --> 00:03:38.000]  「別人看花的時候,我們還看雪」
[00:03:38.000 --> 00:03:42.000]  因為Edmonton只有兩個季節
[00:03:42.000 --> 00:03:43.000]  一個是冬季
[00:03:43.000 --> 00:03:48.000]  一個是大約在冬季
[00:03:48.000 --> 00:03:49.000]  如果你懂得笑
[00:03:49.000 --> 00:03:51.000]  你可能想起這首歌
[00:03:51.000 --> 00:03:56.000]  是我們年紀一首很流行的歌
[00:03:56.000 --> 00:03:59.000]  Edmonton是一個很冷的城市
[00:03:59.000 --> 00:04:03.000]  華人人口不到十萬
[00:04:03.000 --> 00:04:06.000]  我估計只是感受這個花園也有十萬
[00:04:06.000 --> 00:04:07.000]  有沒有?
[00:04:07.000 --> 00:04:08.000]  差不多吧
[00:04:08.000 --> 00:04:10.000]  六萬?兩萬?
[00:04:10.000 --> 00:04:14.000]  已經是我們城市四分一的人口
[00:04:14.000 --> 00:04:16.000]  很厲害,中國人口
[00:04:16.000 --> 00:04:18.000]  是一個很冷的城市
[00:04:18.000 --> 00:04:19.000]  如果你想來
[00:04:19.000 --> 00:04:21.000]  我聽到很多年輕的小朋友
[00:04:21.000 --> 00:04:23.000]  在香港生活的小朋友
[00:04:23.000 --> 00:04:25.000]  喜歡吃刨冰
[00:04:25.000 --> 00:04:27.000]  你在Edmonton就不用買
[00:04:27.000 --> 00:04:29.000]  因為後院有很多
[00:04:29.000 --> 00:04:31.000]  你在後院舀一些來吃
[00:04:31.000 --> 00:04:35.000]  然後拌一些士多啤梨、提子、芒果
[00:04:35.000 --> 00:04:36.000]  隨你拌的
[00:04:36.000 --> 00:04:37.000]  不值錢的
[00:04:37.000 --> 00:04:40.000]  Edmonton以前是一個出油的城市
[00:04:40.000 --> 00:04:42.000]  出油沙的城市
[00:04:42.000 --> 00:04:44.000]  所以可能有些經濟的實力
[00:04:44.000 --> 00:04:47.000]  但現在因為油價的影響
[00:04:47.000 --> 00:04:49.000]  或天然氣的影響
[00:04:49.000 --> 00:04:51.000]  現在也不是一個怎樣的城市
[00:04:51.000 --> 00:04:54.000]  今天很開心可以回來香港
[00:04:54.000 --> 00:04:55.000]  和大家分享成蘭華語
[00:04:55.000 --> 00:04:57.000]  我十五歲離開香港
[00:04:57.000 --> 00:04:59.000]  但好像主席那樣介紹
[00:04:59.000 --> 00:05:00.000]  我當自己是一個香港人
[00:05:00.000 --> 00:05:02.000]  我有香港的身份證
[00:05:02.000 --> 00:05:04.000]  我還剛剛拿回鄉卡
[00:05:04.000 --> 00:05:05.000]  真的很難得
[00:05:05.000 --> 00:05:08.000]  所以很開心和大家分享成蘭華語
[00:05:08.000 --> 00:05:10.000]  代表Edmonton宣導會成蘭堂和大家文安
[00:05:10.000 --> 00:05:12.000]  如果你們有機會來Edmonton的時候
[00:05:12.000 --> 00:05:13.000]  記住找我們
[00:05:13.000 --> 00:05:15.000]  我們可以招呼你來我們家住
[00:05:15.000 --> 00:05:17.000]  沒問題的 住在一家
[00:05:17.000 --> 00:05:19.000]  今天早上和大家分享一段經文
[00:05:19.000 --> 00:05:21.000]  在耶利米蘇第一章
[00:05:21.000 --> 00:05:25.000]  我會短一點的來分享
[00:05:25.000 --> 00:05:29.000]  留一些時間給周牧師和我一唱一和的
[00:05:29.000 --> 00:05:32.000]  來講一些application
[00:05:32.000 --> 00:05:34.000]  或者有些我們挑戰的問題
[00:05:34.000 --> 00:05:36.000]  所以我們會打開聖經
[00:05:36.000 --> 00:05:38.000]  看看耶利米蘇這段經文
[00:05:38.000 --> 00:05:40.000]  和我們講些甚麼說話
[00:05:40.000 --> 00:05:42.000]  大家都應該清楚知道
[00:05:42.000 --> 00:05:43.000]  耶利米蘇的背景
[00:05:43.000 --> 00:05:46.000]  大家知道當時是國難當前
[00:05:46.000 --> 00:05:49.000]  北國以色列已經亡國
[00:05:49.000 --> 00:05:51.000]  而南國又大國
[00:05:51.000 --> 00:05:53.000]  當時的國情也是很動盪
[00:05:53.000 --> 00:05:54.000]  很不穩定
[00:05:54.000 --> 00:05:57.000]  國家的勢力不及周邊的國家
[00:05:57.000 --> 00:06:01.000]  而且國家經常被周邊有勢力的國家
[00:06:01.000 --> 00:06:03.000]  虎視眈眈地看著
[00:06:03.000 --> 00:06:05.000]  準備去拿他們的好處
[00:06:05.000 --> 00:06:09.000]  所以當時上至皇帝
[00:06:09.000 --> 00:06:13.000]  下至朝臣和百姓
[00:06:13.000 --> 00:06:17.000]  都是需要靠周邊一些有勢力的國家
[00:06:17.000 --> 00:06:20.000]  來支持自己的生活
[00:06:20.000 --> 00:06:23.000]  支持自己的安全和安危的問題
[00:06:23.000 --> 00:06:25.000]  我們這樣看的時候
[00:06:25.000 --> 00:06:28.000]  就覺得他們好像一些長頭草
[00:06:28.000 --> 00:06:30.000]  兩邊擺
[00:06:30.000 --> 00:06:33.000]  用這些方式去過自己的日子
[00:06:33.000 --> 00:06:36.000]  從聖經的角度來看
[00:06:36.000 --> 00:06:39.000]  猶大他們的民族
[00:06:39.000 --> 00:06:41.000]  去面對這樣的地步
[00:06:41.000 --> 00:06:44.000]  仍然沒有回轉歸向上帝
[00:06:44.000 --> 00:06:46.000]  這是很可悲的事
[00:06:46.000 --> 00:06:49.000]  通常上帝會藉著這些難處
[00:06:49.000 --> 00:06:50.000]  叫人來警醒
[00:06:50.000 --> 00:06:52.000]  回到神的面前
[00:06:52.000 --> 00:06:55.000]  聖經裏面經常我們見到這樣的情況出現
[00:06:55.000 --> 00:06:57.000]  但是在這個時候
[00:06:57.000 --> 00:07:00.000]  猶大人沒有回到神的面前
[00:07:00.000 --> 00:07:03.000]  寧願去討好一些外邦人
[00:07:03.000 --> 00:07:06.000]  討好一些敵人
[00:07:06.000 --> 00:07:08.000]  討好一些神所不喜悅的人
[00:07:08.000 --> 00:07:10.000]  他們放棄自己的生活習慣
[00:07:10.000 --> 00:07:12.000]  放棄自己的信仰
[00:07:12.000 --> 00:07:14.000]  放棄自己很多的原則
[00:07:14.000 --> 00:07:18.000]  來跟這些外邦人結交
[00:07:18.000 --> 00:07:20.000]  很可悲
[00:07:20.000 --> 00:07:25.000]  這個情況令我聯想起今天的加拿大
[00:07:25.000 --> 00:07:30.000]  雖然加拿大不是一個神揀選的選民
[00:07:30.000 --> 00:07:32.000]  和猶大人很不同
[00:07:32.000 --> 00:07:37.000]  但是加拿大也是用基督教來立國的一個國家
[00:07:37.000 --> 00:07:40.000]  剛才舉手的百分之零點七的弟兄姊妹
[00:07:40.000 --> 00:07:42.000]  可能都是在加拿大回來也說不定
[00:07:42.000 --> 00:07:44.000]  或者你可能有加拿大的親戚
[00:07:44.000 --> 00:07:46.000]  你經常回去放暑假
[00:07:46.000 --> 00:07:47.000]  只是不會來Edmonton
[00:07:47.000 --> 00:07:50.000]  你會去其他地方探親也說不定
[00:07:50.000 --> 00:07:52.000]  可能你在新聞上都聽過
[00:07:52.000 --> 00:07:54.000]  加拿大最近有些很可悲的事
[00:07:54.000 --> 00:07:56.000]  我只是說其中兩樣
[00:07:56.000 --> 00:07:58.000]  也都是希望成為一個代討的事項
[00:07:58.000 --> 00:08:00.000]  跟大家分享
[00:08:00.000 --> 00:08:02.000]  第一
[00:08:02.000 --> 00:08:07.000]  加拿大現在準備通過全國大麻合法化
[00:08:07.000 --> 00:08:10.000]  我看到有些人眼睛放大
[00:08:10.000 --> 00:08:11.000]  真的
[00:08:11.000 --> 00:08:13.000]  因為國會已經通過
[00:08:13.000 --> 00:08:18.000]  上議院已經二讀通過大麻合法化
[00:08:18.000 --> 00:08:20.000]  可能在今年的年尾
[00:08:20.000 --> 00:08:22.000]  國會山莊是暑假放假的
[00:08:22.000 --> 00:08:26.000]  所以可能年尾就會搞第三個部分
[00:08:26.000 --> 00:08:27.000]  正式修法
[00:08:27.000 --> 00:08:28.000]  修這個法例
[00:08:28.000 --> 00:08:29.000]  大麻合法化
[00:08:29.000 --> 00:08:31.000]  我們不是說藥用的大麻
[00:08:31.000 --> 00:08:33.000]  不是說因為我們有身體的需要
[00:08:33.000 --> 00:08:35.000]  所以需要吃一些大麻
[00:08:35.000 --> 00:08:38.000]  來調整一下身體的功能等等
[00:08:38.000 --> 00:08:39.000]  我們不是說這些
[00:08:39.000 --> 00:08:42.000]  我們說的是康樂用途的大麻
[00:08:42.000 --> 00:08:44.000]  他們叫做recreational use
[00:08:44.000 --> 00:08:45.000]  即是說
[00:08:45.000 --> 00:08:48.000]  你隨時可以在街上買到一個大麻的產品
[00:08:48.000 --> 00:08:49.000]  直接買到大麻
[00:08:49.000 --> 00:08:51.000]  你吃過大麻嗎
[00:08:51.000 --> 00:08:52.000]  你還沒有
[00:08:52.000 --> 00:08:53.000]  我小時候吃過
[00:08:53.000 --> 00:08:54.000]  被人騙了
[00:08:54.000 --> 00:08:57.000]  是一些很濃的味道的
[00:08:57.000 --> 00:09:01.000]  點煙的草的substance
[00:09:01.000 --> 00:09:04.000]  吃完之後你會很興奮
[00:09:04.000 --> 00:09:07.000]  或者是很開心
[00:09:07.000 --> 00:09:12.000]  將來加拿大會有大麻的雪糕
[00:09:12.000 --> 00:09:14.000]  大麻的蛋糕
[00:09:14.000 --> 00:09:16.000]  大麻的曲奇餅
[00:09:16.000 --> 00:09:19.000]  大麻很多不同的buy product
[00:09:19.000 --> 00:09:20.000]  都可以在街上買到
[00:09:20.000 --> 00:09:21.000]  只要你18歲以上
[00:09:21.000 --> 00:09:24.000]  就可以合法地去吃這些大麻
[00:09:24.000 --> 00:09:26.000]  或者是大麻的副產品
[00:09:26.000 --> 00:09:28.000]  遲些會不會有大麻雲吞麵
[00:09:28.000 --> 00:09:32.000]  大麻皮蛋瘦肉粥
[00:09:32.000 --> 00:09:35.000]  我們加拿大人很喜歡吃這些香港的食物
[00:09:35.000 --> 00:09:37.000]  去到加拿大你會有機會吃到
[00:09:37.000 --> 00:09:41.000]  大麻的version的香港的食物
[00:09:41.000 --> 00:09:43.000]  每家每戶政府提倡
[00:09:43.000 --> 00:09:46.000]  可以自己種植四棵的大麻樹
[00:09:46.000 --> 00:09:48.000]  即是自給自足
[00:09:48.000 --> 00:09:50.000]  你知不知道在加拿大養雞都不准
[00:09:50.000 --> 00:09:53.000]  在後院幾千呎的地
[00:09:53.000 --> 00:09:55.000]  你養兩隻雞都不准
[00:09:55.000 --> 00:09:56.000]  但種大麻准
[00:09:56.000 --> 00:09:59.000]  這個真的有一點 ridiculous
[00:09:59.000 --> 00:10:01.000]  第二件事
[00:10:01.000 --> 00:10:03.000]  說完大麻
[00:10:03.000 --> 00:10:05.000]  加拿大幾年前通過了
[00:10:05.000 --> 00:10:07.000]  同性婚姻合法法之後
[00:10:07.000 --> 00:10:09.000]  最近又有新的法案
[00:10:09.000 --> 00:10:10.000]  我想看著來說不想讀錯
[00:10:10.000 --> 00:10:15.000]  它說是學童自訂性別法案
[00:10:15.000 --> 00:10:20.000]  是學童自訂性別法案
[00:10:20.000 --> 00:10:22.000]  家長父母無私
[00:10:22.000 --> 00:10:25.000]  學校的老師校長不會因為見到
[00:10:25.000 --> 00:10:27.000]  你的弟弟在學校的behavior
[00:10:27.000 --> 00:10:29.000]  然後回去跟你家長說些甚麼
[00:10:29.000 --> 00:10:31.000]  他可以選擇自己的性別
[00:10:31.000 --> 00:10:33.000]  他今天喜歡打girls basketball
[00:10:33.000 --> 00:10:36.000]  明明是man就去打girls basketball
[00:10:36.000 --> 00:10:38.000]  他今天想進洗手間
[00:10:38.000 --> 00:10:40.000]  明明是男走進去是女
[00:10:40.000 --> 00:10:42.000]  女的可以做男
[00:10:42.000 --> 00:10:44.000]  男的可以做女
[00:10:44.000 --> 00:10:48.000]  學校的家庭和性教育的curriculum
[00:10:48.000 --> 00:10:51.000]  也是滿足這個法案
[00:10:51.000 --> 00:10:53.000]  所以他們有一個叫做
[00:10:53.000 --> 00:10:55.000]  gender selection
[00:10:55.000 --> 00:10:58.000]  選擇自己的性別
[00:10:58.000 --> 00:11:00.000]  我們不是說他的性取向
[00:11:00.000 --> 00:11:02.000]  我們不是說一個大人
[00:11:02.000 --> 00:11:04.000]  可能他有特別的原因
[00:11:04.000 --> 00:11:06.000]  他做了一些變性的手術
[00:11:06.000 --> 00:11:08.000]  做了另外一個性別
[00:11:08.000 --> 00:11:10.000]  我們說的是小朋友
[00:11:10.000 --> 00:11:11.000]  是學童
[00:11:11.000 --> 00:11:13.000]  我們說的是小學生
[00:11:13.000 --> 00:11:17.000]  我們說的是不到18歲的中學生
[00:11:17.000 --> 00:11:20.000]  亞省我們住的省是首先做的
[00:11:20.000 --> 00:11:22.000]  安省就是住多倫多
[00:11:22.000 --> 00:11:23.000]  你們熟悉的姐妹那些
[00:11:23.000 --> 00:11:25.000]  多倫多很多華人在那裏住的
[00:11:25.000 --> 00:11:26.000]  也是開始去做
[00:11:26.000 --> 00:11:29.000]  串光越來越多不同的省份
[00:11:29.000 --> 00:11:33.000]  去響應這些學校
[00:11:33.000 --> 00:11:37.000]  覺不覺得好像昔日神的子民
[00:11:37.000 --> 00:11:40.000]  離開神的律法
[00:11:40.000 --> 00:11:41.000]  離開神的道
[00:11:41.000 --> 00:11:47.000]  那種可悲的境況
[00:11:47.000 --> 00:11:50.000]  回到耶利米時代
[00:11:50.000 --> 00:11:52.000]  我們繼續打開聖經
[00:11:52.000 --> 00:11:53.000]  在這個時候
[00:11:53.000 --> 00:11:56.000]  耶和華呼召了耶利米先知聖經話
[00:11:56.000 --> 00:11:57.000]  第一章第五節
[00:11:57.000 --> 00:11:58.000]  耶和華說
[00:11:58.000 --> 00:12:01.000]  我未將你造在福中
[00:12:01.000 --> 00:12:02.000]  就已經曉得你
[00:12:02.000 --> 00:12:04.000]  你未出母胎
[00:12:04.000 --> 00:12:06.000]  就已經將你分別為聖
[00:12:06.000 --> 00:12:09.000]  派你作列國的先知
[00:12:09.000 --> 00:12:11.000]  這個形容很不簡單
[00:12:11.000 --> 00:12:12.000]  是嗎?
[00:12:12.000 --> 00:12:14.000]  未出母胎就已經分別為聖
[00:12:14.000 --> 00:12:16.000]  已經很厲害
[00:12:16.000 --> 00:12:17.000]  但他還要說
[00:12:17.000 --> 00:12:19.000]  未將你造在福中
[00:12:19.000 --> 00:12:21.000]  就已經曉得你
[00:12:21.000 --> 00:12:24.000]  即是說胎都未成形
[00:12:24.000 --> 00:12:27.000]  都未成功懷孕
[00:12:27.000 --> 00:12:30.000]  即是一個小的生命都未開始
[00:12:30.000 --> 00:12:31.000]  或者我可以說
[00:12:31.000 --> 00:12:34.000]  一個胚胎都未成形之前
[00:12:34.000 --> 00:12:38.000]  耶和華就已經曉得耶利米
[00:12:38.000 --> 00:12:40.000]  跟他這樣說
[00:12:40.000 --> 00:12:42.000]  有沒有可能呢?
[00:12:42.000 --> 00:12:44.000]  有沒有可能呢?
[00:12:44.000 --> 00:12:47.000]  有些非基督徒
[00:12:47.000 --> 00:12:49.000]  特別是喜歡批評基督教的人
[00:12:49.000 --> 00:12:52.000]  就抓住這段經文去糟蹋我們
[00:12:52.000 --> 00:12:55.000]  又說我們的聖經不科學
[00:12:55.000 --> 00:12:57.000]  又說我們是說一些
[00:12:57.000 --> 00:12:58.000]  不可能發生的事
[00:12:58.000 --> 00:12:59.000]  天方夜譚
[00:12:59.000 --> 00:13:02.000]  其實是我們或者不是很明白
[00:13:02.000 --> 00:13:05.000]  猶太人的傳統和文化
[00:13:05.000 --> 00:13:07.000]  原來很多的猶太人
[00:13:07.000 --> 00:13:09.000]  在小時候
[00:13:09.000 --> 00:13:13.000]  未許配、未訂婚、未有結婚對象
[00:13:13.000 --> 00:13:14.000]  未正式結婚之前
[00:13:14.000 --> 00:13:16.000]  已經按照家族的傳流
[00:13:16.000 --> 00:13:18.000]  為了傳宗接代
[00:13:18.000 --> 00:13:22.000]  做了很多的思考和功夫
[00:13:22.000 --> 00:13:24.000]  我認識有一個律師
[00:13:24.000 --> 00:13:25.000]  其實是我的一個朋友
[00:13:25.000 --> 00:13:28.000]  他是一個Orthodox Jew
[00:13:28.000 --> 00:13:30.000]  是一個拉比
[00:13:30.000 --> 00:13:32.000]  他跟我說
[00:13:32.000 --> 00:13:34.000]  其實猶太人
[00:13:34.000 --> 00:13:35.000]  他們一代傳一代
[00:13:35.000 --> 00:13:38.000]  薪火相傳是很有規有矩
[00:13:38.000 --> 00:13:42.000]  有計劃、有責任、有使命
[00:13:42.000 --> 00:13:43.000]  跟我們這一代
[00:13:43.000 --> 00:13:49.000]  特別是不是活在猶太人的傳統文化之下的人
[00:13:49.000 --> 00:13:52.000]  我們這一代是很不同的
[00:13:52.000 --> 00:13:54.000]  我們這一代是怎樣的?
[00:13:54.000 --> 00:13:55.000]  特別是香港人
[00:13:55.000 --> 00:13:56.000]  我當自己是香港人
[00:13:56.000 --> 00:13:57.000]  雖然移民這麼多年
[00:13:57.000 --> 00:13:58.000]  但都是香港人
[00:13:58.000 --> 00:14:00.000]  我們這一代是結不結婚?
[00:14:00.000 --> 00:14:01.000]  我問教會弟兄姊妹
[00:14:01.000 --> 00:14:02.000]  年輕的那班
[00:14:02.000 --> 00:14:03.000]  你結不結婚?
[00:14:03.000 --> 00:14:05.000]  他們說不知道
[00:14:05.000 --> 00:14:07.000]  現在都不聽結婚的了
[00:14:07.000 --> 00:14:09.000]  你會不會生小孩?
[00:14:09.000 --> 00:14:10.000]  他們說不知道
[00:14:10.000 --> 00:14:11.000]  隨緣吧
[00:14:11.000 --> 00:14:13.000]  生小孩之後你會怎樣?
[00:14:13.000 --> 00:14:14.000]  他們說不知道
[00:14:14.000 --> 00:14:15.000]  希望入名校
[00:14:15.000 --> 00:14:16.000]  香港就說
[00:14:16.000 --> 00:14:19.000]  希望能夠入Band 1的學校
[00:14:19.000 --> 00:14:21.000]  希望可以找到寶習天王
[00:14:21.000 --> 00:14:22.000]  不知道有沒有八折卡
[00:14:22.000 --> 00:14:24.000]  諸如此類
[00:14:24.000 --> 00:14:26.000]  生小孩之後怎樣?
[00:14:26.000 --> 00:14:27.000]  最緊要找到工作
[00:14:27.000 --> 00:14:28.000]  找到錢
[00:14:28.000 --> 00:14:30.000]  找到錢買樓上車就好了
[00:14:30.000 --> 00:14:33.000]  這些是我們這一代香港人
[00:14:33.000 --> 00:14:36.000]  包括我們海外移民的香港人
[00:14:36.000 --> 00:14:37.000]  一般的想法
[00:14:37.000 --> 00:14:40.000]  但猶太人不是這樣想的
[00:14:40.000 --> 00:14:41.000]  我的朋友告訴我
[00:14:41.000 --> 00:14:45.000]  猶太人很注重整體的信仰
[00:14:45.000 --> 00:14:47.000]  國家和民族
[00:14:47.000 --> 00:14:49.000]  他們的家庭計劃
[00:14:49.000 --> 00:14:50.000]  不是不講愛情
[00:14:50.000 --> 00:14:51.000]  有講愛情
[00:14:51.000 --> 00:14:53.000]  但愛情的癥結
[00:14:53.000 --> 00:14:54.000]  是以上帝
[00:14:54.000 --> 00:14:55.000]  以選民的身份
[00:14:55.000 --> 00:14:58.000]  那個責任為中心
[00:14:58.000 --> 00:15:00.000]  我覺得很有意思
[00:15:00.000 --> 00:15:02.000]  很大方
[00:15:02.000 --> 00:15:03.000]  很偉大
[00:15:03.000 --> 00:15:06.000]  原來這個世界不單止有三文魚
[00:15:06.000 --> 00:15:09.000]  懂得自己回去生蛋
[00:15:09.000 --> 00:15:11.000]  你們知道的
[00:15:11.000 --> 00:15:12.000]  不知道為什麼
[00:15:12.000 --> 00:15:13.000]  有個定律
[00:15:13.000 --> 00:15:15.000]  它能夠定時定節
[00:15:15.000 --> 00:15:17.000]  自己會游上游
[00:15:17.000 --> 00:15:19.000]  弄到全身都損了
[00:15:19.000 --> 00:15:21.000]  很多都死了
[00:15:21.000 --> 00:15:23.000]  上去就去生蛋
[00:15:23.000 --> 00:15:24.000]  原來有這些定律
[00:15:24.000 --> 00:15:27.000]  不只是動物才有
[00:15:27.000 --> 00:15:29.000]  神擺了某些人
[00:15:29.000 --> 00:15:30.000]  也有些定律
[00:15:30.000 --> 00:15:32.000]  他們是很持守的
[00:15:32.000 --> 00:15:35.000]  不只是海龜才會回去生蛋
[00:15:35.000 --> 00:15:38.000]  不只是企鵝才會去到南美洲定時定後
[00:15:38.000 --> 00:15:40.000]  企鵝是生蛋的
[00:15:40.000 --> 00:15:41.000]  當是吧
[00:15:41.000 --> 00:15:43.000]  生蛋的沒錯
[00:15:43.000 --> 00:15:44.000]  原來不是這樣
[00:15:44.000 --> 00:15:46.000]  猶太人的家族家庭裏面
[00:15:46.000 --> 00:15:47.000]  未結婚未生小孩之前
[00:15:47.000 --> 00:15:49.000]  已經為下一代
[00:15:49.000 --> 00:15:52.000]  定立了一些方向
[00:15:52.000 --> 00:15:54.000]  包括改定名
[00:15:54.000 --> 00:15:57.000]  包括想了他會做些什麼
[00:15:57.000 --> 00:15:59.000]  想了怎樣去為神做些什麼
[00:15:59.000 --> 00:16:01.000]  一些合傳統的事
[00:16:01.000 --> 00:16:02.000]  其實這件事
[00:16:02.000 --> 00:16:04.000]  中國人也有這樣做
[00:16:04.000 --> 00:16:05.000]  是不是
[00:16:05.000 --> 00:16:07.000]  現在越來越少
[00:16:07.000 --> 00:16:09.000]  香港可能慢慢
[00:16:09.000 --> 00:16:13.000]  希望會有多些這樣的傳統文化
[00:16:13.000 --> 00:16:16.000]  似乎耶利米的父親
[00:16:16.000 --> 00:16:17.000]  他爸爸
[00:16:17.000 --> 00:16:19.000]  都是一個侍奉神的人
[00:16:19.000 --> 00:16:20.000]  是一個祭司
[00:16:20.000 --> 00:16:21.000]  他叫希臘嘉
[00:16:21.000 --> 00:16:24.000]  似乎他出生於祭司之家
[00:16:24.000 --> 00:16:25.000]  祭司的世家
[00:16:25.000 --> 00:16:28.000]  他早就已經向耶和華
[00:16:28.000 --> 00:16:30.000]  表白了
[00:16:30.000 --> 00:16:33.000]  他想見到的下一代是怎樣
[00:16:33.000 --> 00:16:36.000]  他想見到的下一代還沒有
[00:16:36.000 --> 00:16:38.000]  不過他已經跟神表白了
[00:16:38.000 --> 00:16:39.000]  他希望他的下一代
[00:16:39.000 --> 00:16:40.000]  可以分別為聖
[00:16:40.000 --> 00:16:42.000]  可以蒙神揀選
[00:16:42.000 --> 00:16:43.000]  可以為神所用
[00:16:43.000 --> 00:16:48.000]  所以永恆的上帝早就在耶利米
[00:16:48.000 --> 00:16:52.000]  還未在福中被造之前
[00:16:52.000 --> 00:16:54.000]  就已經被上帝形式揀選
[00:16:54.000 --> 00:16:57.000]  未出母胎的時候就揀選侍奉他
[00:16:57.000 --> 00:16:59.000]  這個很有意思
[00:16:59.000 --> 00:17:00.000]  很有意思
[00:17:00.000 --> 00:17:01.000]  在座的影子妹
[00:17:01.000 --> 00:17:03.000]  有些都是適婚的年齡
