
[00:00:00.000 --> 00:00:05.000]  好了,我想我們差不多可以一起簡單有一個祈禱先
[00:06:17.000 --> 00:06:27.000]  即是說如果去到大利烏王的時間,第二年,大概主前的519或者518
[00:06:27.000 --> 00:06:33.000]  視乎是年頭還是年尾,都重要的
[00:06:33.000 --> 00:06:37.000]  因為去到我們看這些先知書的時候
[00:06:37.000 --> 00:06:43.000]  哈蓋和撒加利亞正正就是在大利烏王的第二年
[00:06:43.000 --> 00:06:47.000]  開始在百姓當中來講預言
[00:06:47.000 --> 00:06:54.000]  所以就勉勵他們要來奮勇地重建神的殿
[00:06:54.000 --> 00:07:00.000]  即是說將一個已經爛了十幾年的聖殿已經荒廢
[00:07:00.000 --> 00:07:08.000]  十幾年的沒有人出入,又不能夠每個禮拜來到去有崇拜敬拜神
[00:07:08.000 --> 00:07:12.000]  不可以燒香獻祭,十幾年荒廢
[00:07:12.000 --> 00:07:16.000]  其實那些樓宇本身可能都會有結構問題的
[00:07:16.000 --> 00:07:20.000]  但當然可能他們只是立了根基,其他什麼都做不了
[00:07:20.000 --> 00:07:24.000]  好像那些鋼筋只是外露,什麼都做不了
[00:07:24.000 --> 00:07:29.000]  這裡有一個很重要的時代,我們要拿捏的
[00:07:29.000 --> 00:07:34.000]  哈蓋書我們之前都講了有四篇的信息
[00:07:34.000 --> 00:07:42.000]  其實是講道來的,都是要他們重新在神的面前
[00:07:42.000 --> 00:07:46.000]  透過哈蓋先知給他們的勉勵
[00:07:46.000 --> 00:07:53.000]  要認真地上山去取木料去建造,很興高采烈
[00:07:53.000 --> 00:08:03.000]  所以當那個工程完成,他們就好像當時耶路撒冷都有很大的歡樂之聲
[00:08:03.000 --> 00:08:05.000]  一直聽到遠處
[00:08:05.000 --> 00:08:13.000]  我們今天看的撒加利亞書,上個禮拜我們很快地看了兩個異象
[00:08:13.000 --> 00:08:20.000]  頭七章有八個異象,所以都不難去分辨的
[00:08:20.000 --> 00:08:24.000]  第八章是另外一個信息,是向列國的信息
[00:08:24.000 --> 00:08:30.000]  所以先知的角色就是在一些很關鍵,很非常的時候
[00:08:30.000 --> 00:08:35.000]  有神給的預言,他們要麼就沒有,有時很多
[00:08:35.000 --> 00:08:41.000]  有時停很久都沒有,這個是很視乎神給他們的時間
[00:08:41.000 --> 00:08:45.000]  和預言的時間很重要
[00:08:45.000 --> 00:08:52.000]  所以在這個時候,特別是他們要重建需要的是信心,需要的是鼓勵
[00:08:52.000 --> 00:08:58.000]  需要再一次認定耶路撒冷到底在神的眼中定位是怎樣呢?
[00:08:58.000 --> 00:09:01.000]  他們都需要去有一個了解
[00:09:01.000 --> 00:09:06.000]  我們上個禮拜有兩個異象,就是一個騎紅馬的
[00:09:06.000 --> 00:09:12.000]  有一隊騎兵在他身邊好像聽候差遣
[00:09:12.000 --> 00:09:20.000]  叫他們在全地走來走去,當然是一些預言,是一些象徵
[00:09:20.000 --> 00:09:26.000]  即是說這個騎紅馬的身份是非比尋常的
[00:09:26.000 --> 00:09:31.000]  他可以去求問神,為耶路撒冷求平安
[00:09:31.000 --> 00:09:36.000]  神會安慰他,這些我們上個禮拜講過了
[00:09:36.000 --> 00:09:43.000]  這個人我們都提過了,就是主耶穌曾經在馬太福音提過
[00:09:43.000 --> 00:09:46.000]  祂求平安,為耶路撒冷
[00:09:46.000 --> 00:09:51.000]  所以有時好像一些很一脈相承的,舊約有這樣的預言
[00:09:51.000 --> 00:09:54.000]  但是主耶穌真是本著祂是神的兒子
[00:09:54.000 --> 00:10:02.000]  看到這個城很快就要成為荒場,荒廢的一個廢墟
[00:10:02.000 --> 00:10:10.000]  來去求,即是在未發生之前已經有這種不只是惻隱之心
[00:10:10.000 --> 00:10:18.000]  而是一種預見耶路撒冷因為敵黨和釘這位尼塞亞在十字架
[00:10:18.000 --> 00:10:21.000]  就要面對神的公義的審判
[00:10:21.000 --> 00:10:29.000]  所以我們看到第一個異象就是好像凸顯了這位騎熊馬的天使
[00:10:29.000 --> 00:10:33.000]  其實如果我們新約,我們就知道是主耶穌
[00:10:33.000 --> 00:10:37.000]  所以撒加利亞書其實有很多尼塞亞的預言
[00:10:37.000 --> 00:10:43.000]  第四章,第三章都有,大衛的描銳已經出現了,三章八節
[00:10:43.000 --> 00:10:45.000]  我們等一下應該有機會可以看到
[00:10:45.000 --> 00:10:51.000]  第二個異象就是講四國和有四個象人
[00:10:51.000 --> 00:10:56.000]  似乎四國是指著全地,即是那個方位東南西北
[00:10:56.000 --> 00:11:09.000]  一直操控著耶路撒冷,來打散對於猶大和以色列的這些國
[00:11:09.000 --> 00:11:15.000]  似乎是因為古代的人都會相信不同的地方都會有守護天使
[00:11:15.000 --> 00:11:22.000]  所以就是守護著整個神選民的地方以色列
[00:11:22.000 --> 00:11:27.000]  但是現在給我們看到有四個象人出現
[00:11:27.000 --> 00:11:35.000]  象人特別強調他們打散了之後會重建那個城
[00:11:35.000 --> 00:11:43.000]  這個好像給我們看到原來耶路撒冷有那個保護
[00:11:43.000 --> 00:11:54.000]  有那個重建的工程,很快就會恢復昔日的榮耀的工作
[00:11:54.000 --> 00:12:03.000]  或者第二章的哈蓋書,翻前一頁就有了
[00:12:03.000 --> 00:12:08.000]  第二章的哈蓋書,我就給大家看一下
[00:12:08.000 --> 00:12:18.000]  當他們開始這個工程的時候,那個帶來的應驗的興奮
[00:12:18.000 --> 00:12:30.000]  第二章的哈蓋書,尤其是第四節開始
[00:12:30.000 --> 00:12:37.000]  就是神跟索羅巴伯說,他是那個公頭,是那個總工程師
[00:12:37.000 --> 00:12:48.000]  是他策劃回歸帶領百姓帶領國民從波斯回到耶路撒冷
[00:12:48.000 --> 00:12:56.000]  他是一個省長,很自然就是他回來的目的就是要召集所有的猶太人
[00:12:56.000 --> 00:13:01.000]  一起來建造聖殿,但是好景不常
[00:13:01.000 --> 00:13:11.000]  面對的就是當地人的阻撓,又結合暗中的搞擾
[00:13:11.000 --> 00:13:19.000]  又明明的來告官,所以令到他們的建造突然間要停頓
[00:13:19.000 --> 00:13:30.000]  但是現在經過哈蓋的勉勵和預言,他們在這個時候就正式要建造這個破爛了的聖殿
[00:13:30.000 --> 00:13:37.000]  所以這個時候最需要信心鼓勵的就是這位領袖索羅巴伯
[00:13:37.000 --> 00:13:43.000]  神就跟他說,耶和華說索羅巴伯,雖然如此
[00:13:43.000 --> 00:13:53.000]  你當剛強,若撒達的兒子大祭司約書亞,這個在剩下的撒加利亞書再會出現的
[00:13:53.000 --> 00:14:00.000]  你也當剛強,這地的百姓你們都當剛強作供,說了三次剛強
[00:14:00.000 --> 00:14:08.000]  因為我與你們同在,有神的同在,當然是藉著先知的預言
[00:14:08.000 --> 00:14:17.000]  因為當時他們都沒有聖殿,他們都沒有獻祭,更加沒有大祭司來有聖殿裏面的功績
[00:14:17.000 --> 00:14:25.000]  無論是宰殺那些的祭僧,燒香,或者有其他的祈禱等等
[00:14:25.000 --> 00:14:41.000]  所以現在需要的就是這個政治上的領袖索羅巴伯和還沒有真正履行職位的大祭司約書亞
[00:14:41.000 --> 00:14:51.000]  現在有先知更加超然的積分預言,是直接由神那裏而來的
[00:14:51.000 --> 00:14:58.000]  來安慰幾位的領袖,要他們在這個時候首先要剛強
[00:14:58.000 --> 00:15:11.000]  百姓未剛強,你首先要剛強,因為你的剛強就會帶來其他的百姓都會有一個勇氣
[00:15:11.000 --> 00:15:17.000]  一齊來去建造工程,跟著就告訴我們神這樣跟他們講
[00:15:17.000 --> 00:15:28.000]  第五節,這是照著你們出埃及,我與你們納約的話,那時我的靈住在你們中間,你們不要懼怕
[00:15:28.000 --> 00:15:34.000]  萬君之耶和華如此說,過不多時我必再一次震動天地
[00:15:34.000 --> 00:15:38.000]  這個是引出埃及記的經文
[00:15:38.000 --> 00:15:45.000]  滄海與旱地,我必震動萬國,萬國的珍寶必都運來
[00:15:45.000 --> 00:15:52.000]  我使到這殿滿了榮耀,這是萬君之耶和華說的
[00:15:52.000 --> 00:16:00.000]  很重要就是神能夠震動萬國,需要的材料,需要的榮耀
[00:16:00.000 --> 00:16:11.000]  神都可以一下子叫不同的人,或者不同的時代,不同的演變,這樣來運來
[00:16:11.000 --> 00:16:22.000]  這個殿之前曾經因為受神的刑罰,變成方牆,要被擄到巴比倫
[00:16:22.000 --> 00:16:31.000]  甚至乎神聖殿的器皿,公職的,獻祭給神的器皿,全部都被擄到巴比倫
[00:16:31.000 --> 00:16:38.000]  但是現在輾轉,所羅巴伯就帶領回來了耶路撒冷
[00:16:38.000 --> 00:16:44.000]  但是現在當他們要重建的時候,他們一定會有百感交集
[00:16:44.000 --> 00:16:49.000]  因為所羅門的第一個聖殿是非常宏偉的
[00:16:49.000 --> 00:16:56.000]  現在他們又要面對這麼多的難處,人心也都渙散
[00:16:56.000 --> 00:17:03.000]  還有其實回來的是五萬多人,所以其實是一個很小的工程
[00:17:03.000 --> 00:17:09.000]  你可以想像得到那個建造是很艱難
[00:17:09.000 --> 00:17:16.000]  出來的效果都未必好像跟過去那麼大的規模
[00:17:16.000 --> 00:17:21.000]  一定是會有了被比下去的感覺
[00:17:21.000 --> 00:17:29.000]  但是神在這個時候安慰他們,好像不再在乎那個大小
[00:17:29.000 --> 00:17:34.000]  在乎的是這一班人是從被擄的地方回來
[00:17:34.000 --> 00:17:38.000]  這一班人是帶著感動回來重建
[00:17:38.000 --> 00:17:46.000]  還有更重要的是神應許再住在這個民族當中
[00:17:46.000 --> 00:17:52.000]  很快來看之前,和大家揭一揭去以西傑書
[00:17:52.000 --> 00:18:05.000]  一段很標誌性的經文,說到神要離開這個地方的奇怪之處
[00:18:05.000 --> 00:18:11.000]  第十章的以西傑書,這些經文大家真的比較少去看
[00:18:11.000 --> 00:18:18.000]  其實很形象化,以西傑書就是被擄的時期
[00:18:18.000 --> 00:18:24.000]  他們是要去巴比倫,在一個叫加巴魯河邊
[00:18:24.000 --> 00:18:30.000]  以西傑在這個外邦的地方見到異象
[00:18:30.000 --> 00:18:35.000]  即是你走百萬行,可能那時候是我走過一次
[00:18:35.000 --> 00:18:39.000]  在九龍塘走去石泥背水塘
[00:18:39.000 --> 00:18:43.000]  那時候是剛剛開的那條高和路街
[00:18:43.000 --> 00:18:50.000]  一直走到大窩坪,一直再下去
[00:18:50.000 --> 00:18:54.000]  然後走到石泥背水塘
[00:18:54.000 --> 00:18:58.000]  你走到一些很荒蕪的地方,突然間見到異象
[00:18:58.000 --> 00:19:02.000]  以西傑就是這樣,其實整個行列是被擄的
[00:19:02.000 --> 00:19:07.000]  他見到一些特別的異象,你見到你都會覺得很心痛
[00:19:07.000 --> 00:19:10.000]  所以你讀一下這些經文,如果你是猶太人
[00:19:10.000 --> 00:19:17.000]  第十章:我觀看見基魯柏頭上的窮倉之中
[00:19:17.000 --> 00:19:23.000]  顯出藍寶石的形狀,彷彿寶座的形象
[00:19:23.000 --> 00:19:27.000]  主對那穿世麻衣的人說:你進去
[00:19:27.000 --> 00:19:31.000]  在旋轉的輪內,基魯柏以下
[00:19:31.000 --> 00:19:37.000]  從基魯柏中間將火炭取滿兩手,撒在城上
[00:19:37.000 --> 00:19:41.000]  我就見他進去,那人進去的時候
[00:19:41.000 --> 00:19:46.000]  基魯柏站在殿的右邊,雲彩充滿了內院
[00:19:46.000 --> 00:19:50.000]  耶和華的榮耀從基魯柏那裡上升
[00:19:50.000 --> 00:19:55.000]  停在門槳或者門欄以上
[00:19:55.000 --> 00:20:02.000]  殿內滿了雲彩,院與也被耶和華的榮耀光輝充滿
[00:20:02.000 --> 00:20:07.000]  尤其留意整張講耶和華的榮耀
[00:20:07.000 --> 00:20:15.000]  一路一路由聖殿,由基魯柏天使的光輝
[00:20:15.000 --> 00:20:22.000]  即是約衛的光輝,一路向外延伸
[00:20:22.000 --> 00:20:26.000]  即是去到人人都能見到的地方
[00:20:26.000 --> 00:20:30.000]  第五節:基魯柏的翅膀響聲聽到外院
[00:20:30.000 --> 00:20:33.000]  好像全能神說話的聲音
[00:20:33.000 --> 00:20:36.000]  他吩咐那穿世麻衣的人說
[00:20:36.000 --> 00:20:40.000]  要從旋轉的輪內基魯柏中間取火
[00:20:40.000 --> 00:20:43.000]  那人就進去站在一個輪子旁邊
[00:20:43.000 --> 00:20:48.000]  由一個基魯柏從基魯柏身手到基魯柏中間的火那裡
[00:20:48.000 --> 00:20:53.000]  取些火放在那穿世麻衣的人兩手中
[00:20:53.000 --> 00:20:55.000]  兩隻手拿著炭火
[00:20:55.000 --> 00:20:58.000]  你明顯見到這是一個儀仗
[00:20:58.000 --> 00:21:02.000]  不是真是物質的捧著火
[00:21:02.000 --> 00:21:04.000]  那人就拿出去了
[00:21:04.000 --> 00:21:08.000]  在基魯柏翅膀之下顯出有人手的樣式
[00:21:08.000 --> 00:21:11.000]  第九節:我又觀看
[00:21:11.000 --> 00:21:13.000]  見基魯柏旁邊有四個輪子
[00:21:13.000 --> 00:21:15.000]  這基魯柏旁有一個輪子
[00:21:15.000 --> 00:21:18.000]  那基魯柏旁又有一個輪子
[00:21:18.000 --> 00:21:20.000]  每基魯柏都是如此
[00:21:20.000 --> 00:21:23.000]  輪子的顏色彷彿水倉玉
[00:21:23.000 --> 00:21:26.000]  至於四輪的形狀都是一個樣式
[00:21:26.000 --> 00:21:28.000]  彷彿輪中套輪
[00:21:28.000 --> 00:21:33.000]  即是說那是一個移動的聖殿的躍跪
[00:21:33.000 --> 00:21:36.000]  那個基魯柏是移動的
[00:21:36.000 --> 00:21:38.000]  可以行的
[00:21:38.000 --> 00:21:40.000]  有四個輪子
[00:21:40.000 --> 00:21:42.000]  輪中再套輪
[00:21:42.000 --> 00:21:45.000]  第十一節:輪行走的時候
[00:21:45.000 --> 00:21:47.000]  向四方都能直行
[00:21:47.000 --> 00:21:48.000]  並不調轉
[00:21:48.000 --> 00:21:49.000]  頭向何方?
[00:21:49.000 --> 00:21:52.000]  他們也隨向何方?
[00:21:52.000 --> 00:21:54.000]  行走的時候並不調轉
[00:21:54.000 --> 00:21:58.000]  他們全身連背帶手和翅膀並輪
[00:21:58.000 --> 00:22:00.000]  周圍都滿了眼睛
[00:22:00.000 --> 00:22:04.000]  我們用物質去想就是怪物
[00:22:04.000 --> 00:22:06.000]  但是告訴我們
[00:22:06.000 --> 00:22:10.000]  他不單止是直行橫行
[00:22:10.000 --> 00:22:12.000]  都是可以這樣來去的
[00:22:12.000 --> 00:22:15.000]  但是他每一個方位
[00:22:15.000 --> 00:22:17.000]  任何的角度都不會看兩眼
[00:22:17.000 --> 00:22:19.000]  現在我看著大家
[00:22:19.000 --> 00:22:20.000]  我就看不到後面
[00:22:20.000 --> 00:22:22.000]  因為我的眼睛不會關在後面
[00:22:22.000 --> 00:22:24.000]  但是他所有的方位
[00:22:24.000 --> 00:22:27.000]  任何的角度都能看到
[00:22:27.000 --> 00:22:29.000]  即是遍察全地
[00:22:29.000 --> 00:22:31.000]  這個基魯柏
[00:22:31.000 --> 00:22:33.000]  他不是想告訴我們一個怪物
[00:22:33.000 --> 00:22:35.000]  在聖殿裏面有自己的異形
[00:22:35.000 --> 00:22:36.000]  不是
[00:22:36.000 --> 00:22:37.000]  是說造物主
[00:22:37.000 --> 00:22:39.000]  他的存在
[00:22:39.000 --> 00:22:41.000]  他的臨在
[00:22:41.000 --> 00:22:43.000]  透過基魯柏我們能看見
[00:22:43.000 --> 00:22:44.000]  其實看不到
[00:22:44.000 --> 00:22:47.000]  因為聖殿裏面是不准進入的
[00:22:47.000 --> 00:22:51.000]  大祭司都要裏面點滿香
[00:22:51.000 --> 00:22:54.000]  整間聖殿的致聖所
[00:22:54.000 --> 00:22:56.000]  充滿了煙雲
[00:22:56.000 --> 00:23:00.000]  你才可以進去彈血
[00:23:00.000 --> 00:23:02.000]  彈完就要走
[00:23:02.000 --> 00:23:04.000]  那裏只能夠是約會
[00:23:04.000 --> 00:23:06.000]  在那裏
[00:23:06.000 --> 00:23:07.000]  這就告訴我們
[00:23:07.000 --> 00:23:09.000]  這樣的描述
[00:23:09.000 --> 00:23:15.000]  即是說展現一個悲哀
[00:23:15.000 --> 00:23:18.000]  那個秘魯去到一個形象化
[00:23:18.000 --> 00:23:22.000]  就是聖殿最重要的基魯柏約會
[00:23:22.000 --> 00:23:24.000]  他自己一路走
[00:23:24.000 --> 00:23:27.000]  那個走的意味是神的榮耀
[00:23:27.000 --> 00:23:30.000]  離開以息列
[00:23:30.000 --> 00:23:32.000]  再讀下去
[00:23:32.000 --> 00:23:33.000]  第十二節就說
[00:23:33.000 --> 00:23:35.000]  「換了眼睛
[00:23:35.000 --> 00:23:38.000]  這四個基魯柏的輪子都是如此
[00:23:38.000 --> 00:23:39.000]  至於這些輪子
[00:23:39.000 --> 00:23:42.000]  我耳中聽見說是旋轉的
[00:23:42.000 --> 00:23:45.000]  基魯柏各有四個簾
[00:23:45.000 --> 00:23:47.000]  即是四活物
[00:23:47.000 --> 00:23:50.000]  第一個是基魯柏的簾是人的簾
[00:23:50.000 --> 00:23:52.000]  第二就是人的簾
[00:23:52.000 --> 00:23:54.000]  第三就是獅子
[00:23:54.000 --> 00:23:56.000]  第四是鷹
[00:23:56.000 --> 00:23:58.000]  基魯柏升上去了
[00:23:58.000 --> 00:24:01.000]  這是我在加巴魯河邊所見的活物
[00:24:01.000 --> 00:24:03.000]  基魯柏行走
[00:24:03.000 --> 00:24:06.000]  輪也在旁邊行走
[00:24:06.000 --> 00:24:08.000]  基魯柏展開翅膀
[00:24:08.000 --> 00:24:09.000]  離地上升
[00:24:09.000 --> 00:24:12.000]  輪也不轉離他們旁邊
[00:24:12.000 --> 00:24:13.000]  那些站著
[00:24:13.000 --> 00:24:14.000]  這些也站著
[00:24:14.000 --> 00:24:15.000]  那些上升
[00:24:15.000 --> 00:24:16.000]  這些也同上升
[00:24:16.000 --> 00:24:19.000]  因為活物的靈在輪中
[00:24:19.000 --> 00:24:20.000]  十八節
[00:24:20.000 --> 00:24:22.000]  耶和華的榮耀
[00:24:22.000 --> 00:24:25.000]  從殿的門欄那裡出去
[00:24:25.000 --> 00:24:27.000]  停在基魯柏耳上
[00:24:27.000 --> 00:24:29.000]  基魯柏出去的時候就展開翅膀
[00:24:29.000 --> 00:24:32.000]  在我眼前離地上升
[00:24:32.000 --> 00:24:33.000]  見得到
[00:24:33.000 --> 00:24:36.000]  連先知本來不可以進入聖殿的
[00:24:36.000 --> 00:24:38.000]  他也見到這個異象
[00:24:38.000 --> 00:24:40.000]  當然可能只是他一個人見到
[00:24:40.000 --> 00:24:42.000]  大家都在避露
[00:24:42.000 --> 00:24:44.000]  他見到基魯柏
[00:24:44.000 --> 00:24:46.000]  原本應該在聖殿
[00:24:46.000 --> 00:24:48.000]  原本應該沒有人可以見到
[00:24:48.000 --> 00:24:52.000]  原本是有那個萬紫遮蔽的
[00:24:52.000 --> 00:24:53.000]  但是現在
[00:24:53.000 --> 00:24:55.000]  他還是這樣
[00:24:55.000 --> 00:24:57.000]  一路離開
[00:24:57.000 --> 00:24:59.000]  還要是眾目睽睽地見到他
[00:24:59.000 --> 00:25:02.000]  一路這樣徐徐上升
[00:25:02.000 --> 00:25:06.000]  一路強調一路見到
[00:25:06.000 --> 00:25:08.000]  接著十八節就說
[00:25:08.000 --> 00:25:09.000]  停在基魯柏耳上
[00:25:09.000 --> 00:25:12.000]  基魯柏出去的時候就展開翅膀
[00:25:12.000 --> 00:25:14.000]  在我眼前離地上升
[00:25:14.000 --> 00:25:16.000]  倫也在他們的旁邊
[00:25:16.000 --> 00:25:19.000]  都停在耶和華殿的東門口
[00:25:19.000 --> 00:25:21.000]  東門口
[00:25:21.000 --> 00:25:22.000]  聖殿的門口
[00:25:22.000 --> 00:25:24.000]  就是那個入口
[00:25:24.000 --> 00:25:25.000]  東面的
[00:25:25.000 --> 00:25:26.000]  朝東的
[00:25:26.000 --> 00:25:27.000]  就是那個入口
[00:25:27.000 --> 00:25:30.000]  一進去就見到一個大的祭壇
[00:25:30.000 --> 00:25:31.000]  現在
[00:25:31.000 --> 00:25:34.000]  神的聖殿最重要的那個藥櫃
[00:25:34.000 --> 00:25:36.000]  那個基魯柏
[00:25:36.000 --> 00:25:37.000]  其實最重要就是那個榮耀
[00:25:37.000 --> 00:25:39.000]  神的榮光
[00:25:39.000 --> 00:25:40.000]  一路一路
[00:25:40.000 --> 00:25:43.000]  連二世傑在加巴魯河邊都看到
[00:25:43.000 --> 00:25:45.000]  那你可想而知
[00:25:45.000 --> 00:25:47.000]  糟糕了
[00:25:47.000 --> 00:25:49.000]  等於
[00:25:49.000 --> 00:25:52.000]  任何一個拜偶像的地方
[00:25:52.000 --> 00:25:53.000]  那些觀音
[00:25:53.000 --> 00:25:54.000]  黃大仙
[00:25:54.000 --> 00:25:55.000]  在那個垃圾池
[00:25:55.000 --> 00:25:57.000]  那是很大的事情
[00:25:57.000 --> 00:25:58.000]  你想想
[00:25:58.000 --> 00:26:00.000]  是多麼的羞辱
[00:26:00.000 --> 00:26:03.000]  多麼的對猶太人的侮辱
[00:26:03.000 --> 00:26:05.000]  所以這裡是
[00:26:05.000 --> 00:26:07.000]  告訴我們
[00:26:07.000 --> 00:26:11.000]  第十九節
[00:26:11.000 --> 00:26:12.000]  下半節
[00:26:12.000 --> 00:26:15.000]  在他們耳上有以色列神的榮耀
[00:26:15.000 --> 00:26:16.000]  強調強調
[00:26:16.000 --> 00:26:18.000]  是神的榮耀
[00:26:18.000 --> 00:26:19.000]  在基魯柏耳上
[00:26:19.000 --> 00:26:24.000]  基魯柏原本是安放在藥櫃之上的
[00:26:24.000 --> 00:26:26.000]  現在已經是去到
[00:26:26.000 --> 00:26:27.000]  大家都看得到
[00:26:27.000 --> 00:26:29.000]  如果你能夠可以看到這個異象
[00:26:29.000 --> 00:26:31.000]  你就可以看得到
[00:26:31.000 --> 00:26:33.000]  那二世傑就是看到這個異象
[00:26:33.000 --> 00:26:34.000]  那就是
[00:26:34.000 --> 00:26:36.000]  好像告訴他們
[00:26:36.000 --> 00:26:38.000]  事出有因
[00:26:38.000 --> 00:26:40.000]  不是巴比倫
[00:26:40.000 --> 00:26:42.000]  不是那些軍事強大
[00:26:42.000 --> 00:26:44.000]  令到猶太人現在
[00:26:44.000 --> 00:26:46.000]  行衰運
