
[00:00:00.000 --> 00:00:03.600]  講題是「如果命運能選擇」
[00:05:09.200 --> 00:05:13.400]  很認真地讀書」
[00:05:13.400 --> 00:05:15.800]  另一個小朋友下來
[00:05:15.800 --> 00:05:18.600]  不作聲
[00:05:18.600 --> 00:05:21.000]  他爸爸問他「怎樣?」
[00:05:21.000 --> 00:05:22.800]  因為見到旁邊的女兒說
[00:05:22.800 --> 00:05:23.800]  「我以後會很努力
[00:05:23.800 --> 00:05:25.800]  很認真地讀書」
[00:05:25.800 --> 00:05:28.400]  這位稱神的爸爸
[00:05:28.400 --> 00:05:30.200]  馬上很輕聲對女兒說
[00:05:30.200 --> 00:05:34.200]  「怎樣?考成怎樣?」
[00:05:34.200 --> 00:05:37.600]  「不要緊,盡力便可以」
[00:05:37.600 --> 00:05:41.600]  這個慈父樣子我第一次見到
[00:05:41.600 --> 00:05:44.000]  女兒也不作聲
[00:05:44.000 --> 00:05:45.400]  很漫長的沉默
[00:05:45.400 --> 00:05:48.400]  你知道沉默是很殺人的
[00:05:48.400 --> 00:05:52.200]  女兒也不作聲
[00:05:52.200 --> 00:05:56.800]  其實他跟女兒的交往是私人時間
[00:05:56.800 --> 00:05:59.200]  我便走開一點
[00:05:59.200 --> 00:06:02.200]  走開一點便聽不到他說話
[00:06:02.200 --> 00:06:05.000]  免得偷聽別人說話
[00:06:05.000 --> 00:06:07.000]  但我在跟其他家長聊天時
[00:06:07.000 --> 00:06:10.800]  突然聽到他爸爸說「考成怎樣?」
[00:06:10.800 --> 00:06:15.800]  很明顯他爸爸開始將聲背提高
[00:06:15.800 --> 00:06:18.200]  我開始見到他爸爸的額上
[00:06:18.200 --> 00:06:20.200]  有青筋現了出來
[00:06:20.200 --> 00:06:23.200]  還有聲調轉變了
[00:06:23.200 --> 00:06:26.000]  突然他爸爸捉住女兒
[00:06:26.000 --> 00:06:29.000]  「到底你考成怎樣?」
[00:06:29.000 --> 00:06:30.400]  作為牧師的我
[00:06:30.400 --> 00:06:33.000]  救急扶危是我的責任
[00:06:33.000 --> 00:06:34.000]  立即走過去訓練他
[00:06:34.000 --> 00:06:37.200]  「陳先生!陳先生!有話慢慢說」
[00:06:37.200 --> 00:06:41.200]  「小朋友而已」
[00:06:41.200 --> 00:06:42.800]  這是我行上都要做的角色
[00:06:42.800 --> 00:06:45.400]  作為牧師就是這樣
[00:06:45.400 --> 00:06:49.600]  但為何我女兒還未下來呢?
[00:06:49.600 --> 00:06:51.400]  一邊在做和事佬時
[00:06:51.400 --> 00:06:54.200]  一邊看著門為何還未下來呢?
[00:06:54.200 --> 00:06:57.600]  我望穿秋水終於女兒走下來
[00:06:57.600 --> 00:07:04.800]  走得相當緩慢
[00:07:04.800 --> 00:07:06.400]  我想她走快一點
[00:07:06.400 --> 00:07:08.800]  當然如果將來她走進來時
[00:07:08.800 --> 00:07:10.000]  我想走慢一點
[00:07:10.000 --> 00:07:12.800]  但現在我想走快一點
[00:07:12.800 --> 00:07:14.400]  終於忍不住走過去
[00:07:14.400 --> 00:07:17.600]  又見到前面幾個例子
[00:07:17.600 --> 00:07:18.800]  「懂得做了」
[00:07:18.800 --> 00:07:22.600]  「怎樣?考成怎樣?」
[00:07:22.600 --> 00:07:25.200]  「盡力便可以」
[00:07:25.200 --> 00:07:27.800]  很溫柔地說
[00:07:27.800 --> 00:07:31.000]  女兒不作聲
[00:07:31.000 --> 00:07:32.400]  再問
[00:07:32.400 --> 00:07:34.000]  女兒不作聲
[00:07:34.000 --> 00:07:35.200]  又再問
[00:07:35.200 --> 00:07:37.400]  又不作聲
[00:07:37.400 --> 00:07:42.200]  突然間我發覺提問的聲倍越來越高
[00:07:42.200 --> 00:07:44.200]  我好像捉住女兒搖她
[00:07:44.200 --> 00:07:45.600]  「你究竟考成怎樣?」
[00:07:45.600 --> 00:07:46.800]  然後陳先生走過來
[00:07:46.800 --> 00:07:49.400]  「牧師!牧師!有話慢慢說」
[00:07:49.400 --> 00:07:54.400]  「小朋友而已」
[00:07:54.400 --> 00:07:58.600]  「牧師也是人」
[00:07:58.600 --> 00:08:02.600]  女兒終於開口說了一句話
[00:08:02.600 --> 00:08:06.000]  「爸爸,我以後會很努力讀書」
[00:08:06.000 --> 00:08:10.600]  「很認真地讀書」
[00:08:10.600 --> 00:08:11.400]  作為爸爸
[00:08:11.400 --> 00:08:14.400]  你最想聽到女兒或兒子跟你說
[00:08:14.400 --> 00:08:17.400]  「爸爸,我會很努力很認真地讀書」
[00:08:17.400 --> 00:08:18.800]  很想說,是嗎?
[00:08:18.800 --> 00:08:20.200]  你很想說
[00:08:20.200 --> 00:08:23.200]  不過時間好像不太對
[00:08:23.200 --> 00:08:25.800]  不是考完試放網前說吧?
[00:08:25.800 --> 00:08:29.200]  為何考試前不說?
[00:08:29.200 --> 00:08:31.600]  各位請不要再問我
[00:08:31.600 --> 00:08:33.800]  到底女兒考成怎樣
[00:08:33.800 --> 00:08:39.600]  憂傷的事不必重複記憶
[00:08:39.600 --> 00:08:42.800]  不知為何當時我腦海裡一片空白
[00:08:42.800 --> 00:08:45.600]  我求問上帝有沒有聖經給我
[00:08:45.600 --> 00:08:47.400]  我估計是會有,但沒有
[00:08:47.400 --> 00:08:52.200]  當時反而腦海裡有一段歌詞浮過
[00:08:52.200 --> 00:08:54.600]  對不起,我不是太熟悉
[00:08:54.600 --> 00:08:57.000]  當時可能看神劇看得太多
[00:08:57.000 --> 00:08:58.000]  我記得有一首歌
[00:08:58.000 --> 00:09:00.400]  「如果命運能選擇」
[00:09:00.400 --> 00:09:03.600]  「站在十字街口的你會怎樣呢?」
[00:09:03.600 --> 00:09:06.400]  很明顯是《天與地》那首歌
[00:09:06.400 --> 00:09:10.000]  幾年前的神劇大家都看
[00:09:10.000 --> 00:09:14.200]  「如果命運能選擇」
[00:09:14.200 --> 00:09:16.200]  「如果命運能選擇」
[00:09:16.200 --> 00:09:18.400]  用今時今日的術語
[00:09:18.400 --> 00:09:20.200]  「如果命運能選擇」
[00:09:20.200 --> 00:09:22.200]  好像禁讀常務委員會所說
[00:09:22.200 --> 00:09:24.600]  「生命有take two」
[00:09:24.600 --> 00:09:26.800]  「時光可以倒流」
[00:09:26.800 --> 00:09:29.400]  或者「再重新來多一次」
[00:09:29.400 --> 00:09:37.800]  「你會選擇做甚麼呢?」
[00:09:37.800 --> 00:09:42.400]  我記得我讀神學院三年級的時間
[00:09:42.400 --> 00:09:47.400]  有一次老師上普通書室
[00:09:47.400 --> 00:09:50.600]  老師上課時派一份文件
[00:09:50.600 --> 00:09:54.200]  一看中神林榮雄博士寫
[00:09:54.200 --> 00:09:57.200]  「如果我重新讀神學」
[00:09:57.200 --> 00:09:58.400]  「怎樣怎樣」
[00:09:58.400 --> 00:09:59.600]  接著我舉手
[00:09:59.600 --> 00:10:03.400]  「謝老師,我上普通書信」
[00:10:03.400 --> 00:10:06.600]  「為何派文章給我?」
[00:10:06.600 --> 00:10:09.000]  「就是想大家醒一醒」
[00:10:09.000 --> 00:10:11.200]  我說這篇文章「如果重新讀神學」
[00:10:11.200 --> 00:10:12.200]  我神學院還未畢業
[00:10:12.200 --> 00:10:14.600]  我還有兩年才畢業
[00:10:14.600 --> 00:10:15.800]  畢業後才重新讀
[00:10:15.800 --> 00:10:24.200]  「如果我重新讀神學,你就該死了!」
[00:10:24.200 --> 00:10:29.600]  今年我神學院畢業27週年
[00:10:29.600 --> 00:10:33.400]  幸好老師派了一篇文章
[00:10:33.400 --> 00:10:36.800]  所以我不用重新讀神學
[00:10:36.800 --> 00:10:41.200]  那時我已經開始重新讀神學
[00:10:41.200 --> 00:10:44.000]  小時候我媽媽時常跟我說
[00:10:44.000 --> 00:10:47.000]  「阿江,努力讀書」
[00:10:47.000 --> 00:10:52.000]  「否則將來做乞丐」
[00:10:52.000 --> 00:10:57.600]  那時我剛回教會讀過聖經
[00:10:57.600 --> 00:10:59.400]  她現在跟媽媽說
[00:10:59.400 --> 00:11:04.400]  「媽媽,做乞丐是做哪種乞丐呢?」
[00:11:04.400 --> 00:11:06.200]  那時看啟示錄
[00:11:06.200 --> 00:11:09.800]  「是做七代還是八代呢?」
[00:11:09.800 --> 00:11:14.000]  媽媽繼續修理
[00:11:14.000 --> 00:11:15.000]  我媽媽有些智慧
[00:11:15.000 --> 00:11:16.600]  我回想起
[00:11:16.600 --> 00:11:19.000]  其實我媽媽說的是天啟文學的形式
[00:11:19.000 --> 00:11:20.800]  甚麼是天啟文學呢?
[00:11:20.800 --> 00:11:22.600]  天啟文學即是啟示錄
[00:11:22.600 --> 00:11:25.600]  即是說將來會發生甚麼事
[00:11:25.600 --> 00:11:26.800]  其實天啟文學作者
[00:11:26.800 --> 00:11:29.800]  並不在意你將來會發生甚麼事
[00:11:29.800 --> 00:11:31.000]  而是在意你
[00:11:31.000 --> 00:11:33.600]  如果你知道將來會發生甚麼事
[00:11:33.600 --> 00:11:35.600]  請你現在機靈一點
[00:11:35.600 --> 00:11:38.000]  我媽媽說「如果你將來不想做乞丐」
[00:11:38.000 --> 00:11:40.800]  「請你現在用心讀書」
[00:11:40.800 --> 00:11:43.600]  她並不是想預言你將來會做哪種乞丐
[00:11:43.600 --> 00:11:45.000]  在哪裏行乞
[00:11:45.000 --> 00:11:47.000]  做七代還是八代
[00:11:47.000 --> 00:11:49.200]  她根本不在意這些事
[00:11:49.200 --> 00:11:53.400]  她不在意你將來在哪裏行乞
[00:11:53.400 --> 00:11:56.200]  最重要是不要發生這件事
[00:11:56.200 --> 00:11:58.200]  怎樣不要發生呢?
[00:11:58.200 --> 00:12:00.800]  現在用心讀書
[00:12:00.800 --> 00:12:02.800]  這是媽媽的智慧版
[00:12:02.800 --> 00:12:06.600]  「如果命運能選擇」
[00:12:06.600 --> 00:12:10.400]  仔細想想其實有很多這樣的提問
[00:12:10.400 --> 00:12:13.800]  讓姐妹回望過去
[00:12:13.800 --> 00:12:16.400]  如果命運能選擇
[00:12:16.400 --> 00:12:18.800]  生命有第二次
[00:12:18.800 --> 00:12:20.400]  時光可以倒流
[00:12:20.400 --> 00:12:23.200]  重新再來一次
[00:12:23.200 --> 00:12:27.600]  有甚麼東西
[00:12:27.600 --> 00:12:33.200]  你是不會再錯過的
[00:12:33.200 --> 00:12:35.000]  哲學有很多解答
[00:12:35.000 --> 00:12:36.800]  社會學有很多解答
[00:12:36.800 --> 00:12:39.200]  這裏是教會
[00:12:39.200 --> 00:12:42.000]  我們只有一個解答
[00:12:42.000 --> 00:12:46.200]  就是上帝的解答
[00:12:46.200 --> 00:12:51.200]  耶穌有一個經典的比喻
[00:12:51.200 --> 00:12:53.400]  所說的事
[00:12:53.400 --> 00:12:55.600]  大家以為重點是
[00:12:55.600 --> 00:12:57.400]  「所以你們要警醒」
[00:12:57.400 --> 00:13:02.400]  「因為那日子那時辰你們不知道」
[00:13:02.400 --> 00:13:06.400]  大家讀經典十個童女的比喻
[00:13:06.400 --> 00:13:11.000]  通常會想到主在內
[00:13:11.000 --> 00:13:15.800]  當然耶穌說天國的比喻
[00:13:15.800 --> 00:13:17.800]  但這個天國的比喻
[00:13:17.800 --> 00:13:20.800]  其實要用天啟文學的想法
[00:13:20.800 --> 00:13:22.000]  是想告訴你
[00:13:22.000 --> 00:13:24.400]  「各位弟子你們要警醒」
[00:13:24.400 --> 00:13:28.200]  「那個日子那個時辰你們不知道」
[00:13:28.200 --> 00:13:30.800]  不知道又怎樣?
[00:13:30.800 --> 00:13:35.200]  是否要好好研究啟示那幾種不同顏色的語言?
[00:13:35.200 --> 00:13:36.800]  去想想大人父是誰?
[00:13:36.800 --> 00:13:38.400]  誰是基督?
[00:13:38.400 --> 00:13:41.000]  這些都重要
[00:13:41.000 --> 00:13:43.200]  不過耶穌這個比喻
[00:13:43.200 --> 00:13:45.400]  除了說主在內之外
[00:13:45.400 --> 00:13:48.400]  最主要是跟當時信耶穌的人
[00:13:48.400 --> 00:13:51.800]  或跟隨他的人說
[00:13:51.800 --> 00:13:55.800]  現在你怎樣面對將來?
[00:13:55.800 --> 00:13:57.000]  這個比喻
[00:13:57.000 --> 00:14:01.200]  我相信今天跟大家分享一下也很有意思
[00:14:01.200 --> 00:14:02.800]  因為這個比喻
[00:14:02.800 --> 00:14:05.800]  其實是說十個小妹妹
[00:14:05.800 --> 00:14:07.000]  即是少年人
[00:14:07.000 --> 00:14:10.000]  我見今天有很多少年人在場
[00:14:10.000 --> 00:14:13.200]  其實又在說成人世界的故事
[00:14:13.200 --> 00:14:14.800]  因為這幾個少年人
[00:14:14.800 --> 00:14:18.800]  去參與一個成人世界的遊戲
[00:14:18.800 --> 00:14:22.200]  多謝勁敗隊跟我們讀了這個故事
[00:14:22.200 --> 00:14:23.600]  我相信大家都明白
[00:14:23.600 --> 00:14:26.000]  可能都不止讀它一次
[00:14:26.000 --> 00:14:27.800]  港台也不止聽過一次
[00:14:27.800 --> 00:14:32.000]  這個經典的故事其實說兩件事
[00:14:32.000 --> 00:14:39.000]  說比較和差異
[00:14:39.000 --> 00:14:41.000]  這十個小妹妹
[00:14:41.000 --> 00:14:43.000]  聖經叫做「童女」
[00:14:43.000 --> 00:14:45.000]  當時的適應學者說這些小朋友
[00:14:45.000 --> 00:14:47.800]  大概十歲到十二歲或十四歲
[00:14:47.800 --> 00:14:51.200]  因為當時十六、七歲就結婚
[00:14:51.200 --> 00:14:54.600]  即是說他們都比較小
[00:14:54.600 --> 00:14:56.200]  他們有些共同的地方
[00:14:56.200 --> 00:14:58.200]  說比較就是共同
[00:14:58.200 --> 00:15:00.200]  說差異
[00:15:00.200 --> 00:15:01.800]  共同的地方是甚麼呢
[00:15:01.800 --> 00:15:02.800]  就是這班小妹妹
[00:15:02.800 --> 00:15:07.800]  都一起被邀請去參加一個筵席
[00:15:07.800 --> 00:15:10.400]  即是一起去參加一個派對
[00:15:10.400 --> 00:15:12.200]  或者一個派對
[00:15:12.200 --> 00:15:13.000]  不過派對好一點
[00:15:13.000 --> 00:15:14.800]  因為猶太人的筵席
[00:15:14.800 --> 00:15:17.200]  他們結婚的筵席是要搞幾天的
[00:15:17.200 --> 00:15:21.400]  有些像我們元朗的圍村
[00:15:21.400 --> 00:15:23.200]  要搞婚禮幾天的
[00:15:23.200 --> 00:15:24.800]  第一天在祠堂
[00:15:24.800 --> 00:15:25.600]  第二天男家擺
[00:15:25.600 --> 00:15:26.600]  第二天女家擺
[00:15:26.600 --> 00:15:28.000]  要搞幾天的
[00:15:28.000 --> 00:15:30.000]  所以你說它只是一個婚禮
[00:15:30.000 --> 00:15:31.200]  或者是一個餐飲
[00:15:31.200 --> 00:15:33.000]  是不足夠形容的
[00:15:33.000 --> 00:15:34.200]  是一個派對
[00:15:34.200 --> 00:15:38.200]  一個很長很長的派對
[00:15:38.200 --> 00:15:42.200]  當然不是只有這十個小妹妹被邀請
[00:15:42.200 --> 00:15:45.000]  我估計被邀請的人都不少
[00:15:45.000 --> 00:15:49.800]  不過不是每個人都願意去
[00:15:49.800 --> 00:15:51.800]  你收到紅色炸彈
[00:15:51.800 --> 00:15:53.000]  你的感覺是怎樣呢
[00:15:53.000 --> 00:15:54.000]  我說真實的
[00:15:54.000 --> 00:15:56.200]  你不要說我當朋友很開心
[00:15:56.200 --> 00:15:57.400]  有時你抽到紅色炸彈
[00:15:57.400 --> 00:16:00.800]  你的感覺是被炸的
[00:16:00.800 --> 00:16:06.400]  不是每個人收到邀請都去
[00:16:06.400 --> 00:16:07.400]  好像教會
[00:16:07.400 --> 00:16:09.600]  今天是福音主日
[00:16:09.600 --> 00:16:12.200]  我相信你發出了不少邀請
[00:16:12.200 --> 00:16:14.400]  但不是每個人你想邀請的人
[00:16:14.400 --> 00:16:17.400]  他都願意來
[00:16:17.400 --> 00:16:19.200]  但這十個童女
[00:16:19.200 --> 00:16:20.800]  或者這十個小妹妹
[00:16:20.800 --> 00:16:24.600]  他們被邀請又很願意來
[00:16:24.600 --> 00:16:27.200]  而且似乎他們不單單來聚會
[00:16:27.200 --> 00:16:28.800]  來吃頓飯
[00:16:28.800 --> 00:16:31.200]  似乎他們幫忙都很辛苦
[00:16:31.200 --> 00:16:35.600]  當然他們不是姐妹團或者鄧穿石
[00:16:35.600 --> 00:16:39.600]  不過他們做的工作都差不多
[00:16:39.600 --> 00:16:41.400]  鄧穿石一早就帶著
[00:16:41.400 --> 00:16:43.200]  新郎帶著鄧穿石走去接新娘
[00:16:43.200 --> 00:16:44.400]  這個跟香港差不多
[00:16:44.400 --> 00:16:45.800]  跟華人社會
[00:16:45.800 --> 00:16:48.200]  搞到傍晚才回來
[00:16:48.200 --> 00:16:50.400]  你知道現在的結婚都幾艱難的
[00:16:50.400 --> 00:16:53.200]  除了幾十萬費用之外
[00:16:53.200 --> 00:16:55.200]  你知道一早起床
[00:16:55.200 --> 00:16:57.200]  又要幫新郎抹車
[00:16:57.200 --> 00:16:58.800]  做鄧穿石很慘
[00:16:58.800 --> 00:16:59.800]  又要抹車
[00:16:59.800 --> 00:17:01.200]  每個人有他的角色
[00:17:01.200 --> 00:17:04.400]  還要穿一色的制服
[00:17:04.400 --> 00:17:05.600]  早上就在這裡賣
[00:17:05.600 --> 00:17:09.600]  晚上還要送新郎新娘去新房
[00:17:09.600 --> 00:17:13.800]  做鄧穿石其實是一個很高度付出的行業
[00:17:13.800 --> 00:17:16.400]  為什麼你還要去?
[00:17:16.400 --> 00:17:18.800]  其實有些時候捱義氣
[00:17:18.800 --> 00:17:20.200]  不過實際上很多時候
[00:17:20.200 --> 00:17:24.200]  因為我們跟新郎或新娘很老友
[00:17:24.200 --> 00:17:27.400]  覺得很想在他人生重要的日子
[00:17:27.400 --> 00:17:28.800]  跟他一起同行
[00:17:28.800 --> 00:17:31.000]  幫得多少就多少
[00:17:31.000 --> 00:17:34.600]  比上班還辛苦
[00:17:34.600 --> 00:17:37.200]  我估計這十個小妹妹
[00:17:37.200 --> 00:17:39.000]  應該對新郎或新娘
[00:17:39.000 --> 00:17:43.000]  或者其中一個或兩個都很愛慕
[00:17:43.000 --> 00:17:45.000]  即是很願意去
[00:17:45.000 --> 00:17:49.000]  上個月我去一個婚禮
[00:17:49.000 --> 00:17:52.400]  那兩天是全香港沒有地鐵的日子
[00:17:52.400 --> 00:17:54.400]  星期六、星期日
[00:17:54.400 --> 00:17:58.400]  婚禮在遊靈堂
[00:17:58.400 --> 00:18:03.600]  你知道現在我們佐敦、油尖旺很旺場
[00:18:03.600 --> 00:18:06.600]  星期一我的辦公室
[00:18:06.600 --> 00:18:09.000]  即是在戲伯倫堂樓下
[00:18:09.000 --> 00:18:11.400]  在十時三十五分早上
[00:18:11.400 --> 00:18:15.000]  在我酒店旁邊放催淚彈
[00:18:15.000 --> 00:18:19.400]  然後催淚彈射到我對面辦公室二樓
[00:18:19.400 --> 00:18:21.000]  燒著床褥
[00:18:21.000 --> 00:18:24.000]  然後著火
[00:18:24.000 --> 00:18:27.400]  你知道我後面是玫瑰堂
[00:18:27.400 --> 00:18:32.400]  即是一天領受幾百隻彈
[00:18:32.400 --> 00:18:34.400]  到十二時的時候
[00:18:34.400 --> 00:18:36.600]  我就要疏散我的同事
[00:18:36.600 --> 00:18:38.200]  因為出去見到顏色不對
[00:18:38.200 --> 00:18:40.200]  就問長官
[00:18:40.200 --> 00:18:41.000]  「怎樣?」
[00:18:41.000 --> 00:18:43.800]  「消防車走了就全面封鎖」
[00:18:43.800 --> 00:18:44.800]  「說要走又怎樣?」
[00:18:44.800 --> 00:18:49.200]  「趁現在消防車在,你們走吧」
[00:18:49.200 --> 00:18:54.200]  而且那天不止有辦公室的同事在
[00:18:54.200 --> 00:18:55.600]  區聯會
[00:18:55.600 --> 00:18:58.600]  還有很多很焦急的父母
[00:18:58.600 --> 00:19:04.200]  陪著很焦急的父母的牧師全都在避
[00:19:04.200 --> 00:19:07.600]  我們很近理工
[00:19:07.600 --> 00:19:09.200]  他們在外面很危險
[00:19:09.200 --> 00:19:10.000]  打電話給我
[00:19:10.000 --> 00:19:12.000]  「大家全部進來」
[00:19:12.000 --> 00:19:15.000]  「可以喝杯水,去廁所洗個臉」
[00:19:15.000 --> 00:19:19.000]  「一起祈禱」
[00:19:19.000 --> 00:19:22.600]  幼齡堂的婚禮
[00:19:22.600 --> 00:19:26.200]  我們想會不會沒有人來呢?
[00:19:26.200 --> 00:19:31.200]  晚上就在紅磡的海人擺酒
[00:19:31.200 --> 00:19:34.400]  之前經理人就告急
[00:19:34.400 --> 00:19:39.800]  「如果晚上擺酒賓客不來,有什麼結果?」
[00:19:39.800 --> 00:19:42.200]  他們的經理人在教會的執事
[00:19:42.200 --> 00:19:45.200]  在訊息群組叫大家努力地祈禱
[00:19:45.200 --> 00:19:47.800]  但我不知道祈禱什麼
[00:19:47.800 --> 00:19:49.400]  我真的不知道祈禱什麼
[00:19:49.400 --> 00:19:52.200]  連我自己作為主禮嘉賓
[00:19:52.200 --> 00:19:54.400]  下午我去淨昏
[00:19:54.400 --> 00:19:55.800]  晚上當然要去喝
[00:19:55.800 --> 00:19:57.400]  我自己也很掙扎去不去喝
