
[00:00:00.000 --> 00:00:01.000]  丁子母早安
[00:06:24.000 --> 00:06:27.000]  因為在沖繩
[00:06:27.000 --> 00:06:29.000]  買一包日本鹽
[00:06:29.000 --> 00:06:30.000]  買一包鹽
[00:06:30.000 --> 00:06:31.000]  沒有什麼包裝
[00:06:31.000 --> 00:06:33.000]  只買一包鹽回來
[00:06:33.000 --> 00:06:36.000]  不過不倫不說
[00:06:36.000 --> 00:06:37.000]  作為父親
[00:06:37.000 --> 00:06:41.000]  收到女兒的手信
[00:06:41.000 --> 00:06:43.000]  也很感動
[00:06:43.000 --> 00:06:45.000]  買一包鹽回來送給我
[00:06:45.000 --> 00:06:47.000]  基本上我一段時間裡
[00:06:47.000 --> 00:06:48.000]  間中也會拿一包鹽出來
[00:06:48.000 --> 00:06:49.000]  自己用一下
[00:06:49.000 --> 00:06:50.000]  吃飯的時候
[00:06:50.000 --> 00:06:51.000]  就灑兩下鹽
[00:06:51.000 --> 00:06:53.000]  就變成日本食物
[00:06:53.000 --> 00:06:55.000]  整頓飯吃都不同
[00:06:55.000 --> 00:06:57.000]  變成日本定食
[00:06:57.000 --> 00:07:02.000]  加鹽就變成海鹽雪糕
[00:07:02.000 --> 00:07:03.000]  一包鹽
[00:07:03.000 --> 00:07:05.000]  一包很好的鹽
[00:07:05.000 --> 00:07:06.000]  日本沖繩鹽
[00:07:06.000 --> 00:07:07.000]  很珍貴的
[00:07:07.000 --> 00:07:09.000]  女兒送給我
[00:07:09.000 --> 00:07:10.000]  不過其實你知道
[00:07:10.000 --> 00:07:11.000]  其實一包鹽
[00:07:11.000 --> 00:07:12.000]  說真的
[00:07:12.000 --> 00:07:14.000]  你跟維康白雞買鹽
[00:07:14.000 --> 00:07:16.000]  應該沒什麼分別
[00:07:16.000 --> 00:07:19.000]  起碼科學構成是一樣的
[00:07:19.000 --> 00:07:22.000]  起碼成分是一樣的
[00:07:22.000 --> 00:07:23.000]  不會有什麼特別
[00:07:23.000 --> 00:07:25.000]  不會有什麼紫薯黑糖
[00:07:25.000 --> 00:07:26.000]  草莓味那些
[00:07:26.000 --> 00:07:29.000]  有的話都是加上去的
[00:07:29.000 --> 00:07:31.000]  都不是鹽本身有的東西
[00:07:31.000 --> 00:07:32.000]  所以如果你暗地裡
[00:07:32.000 --> 00:07:33.000]  把鹽換了
[00:07:33.000 --> 00:07:34.000]  換了白雞買
[00:07:34.000 --> 00:07:35.000]  我都分不清
[00:07:35.000 --> 00:07:37.000]  我很開心地以為
[00:07:37.000 --> 00:07:38.000]  日本那包鹽
[00:07:38.000 --> 00:07:39.000]  明明就是會是
[00:07:39.000 --> 00:07:41.000]  所以鹽就是鹽
[00:07:41.000 --> 00:07:44.000]  鹽本來就是好的
[00:07:44.000 --> 00:07:47.000]  所以和本的翻譯很好
[00:07:47.000 --> 00:07:48.000]  特別強調
[00:07:48.000 --> 00:07:50.000]  加了個「本」字
[00:07:50.000 --> 00:07:52.000]  鹽本是好的
[00:07:52.000 --> 00:07:54.000]  鹽本是好的
[00:07:54.000 --> 00:07:56.000]  鹽本來是好的
[00:07:56.000 --> 00:07:58.000]  它是與生俱來
[00:07:58.000 --> 00:07:59.000]  就是好的
[00:07:59.000 --> 00:08:00.000]  鹽就是鹽
[00:08:00.000 --> 00:08:01.000]  但是鹽
[00:08:01.000 --> 00:08:03.000]  只要是鹽就是好的
[00:08:03.000 --> 00:08:05.000]  沒有壞的鹽
[00:08:05.000 --> 00:08:08.000]  這個就是鹽本是好的的意思
[00:08:08.000 --> 00:08:10.000]  所以鹽本是好的
[00:08:10.000 --> 00:08:12.000]  和今天天氣很好
[00:08:12.000 --> 00:08:14.000]  是兩個不同意思的說話
[00:08:14.000 --> 00:08:15.000]  是不是
[00:08:15.000 --> 00:08:16.000]  前者是一個
[00:08:16.000 --> 00:08:19.000]  本質上的評價
[00:08:19.000 --> 00:08:23.000]  後者是一個可以變的狀態
[00:08:23.000 --> 00:08:24.000]  今天天氣好
[00:08:24.000 --> 00:08:26.000]  上星期天氣就不好
[00:08:26.000 --> 00:08:28.000]  你知道是這樣
[00:08:28.000 --> 00:08:29.000]  鹽本是好的
[00:08:29.000 --> 00:08:31.000]  這是一個本質上的問題
[00:08:31.000 --> 00:08:33.000]  正如創世紀所說
[00:08:33.000 --> 00:08:36.000]  神漢萬物是好的
[00:08:36.000 --> 00:08:38.000]  這是一個本質上的問題
[00:08:38.000 --> 00:08:41.000]  它是一個根本上好的問題
[00:08:41.000 --> 00:08:44.000]  所以就明白整個問題的核心
[00:08:44.000 --> 00:08:48.000]  明明是一些好的東西
[00:08:48.000 --> 00:08:50.000]  一些好的東西
[00:08:50.000 --> 00:08:54.000]  怎會無端端變得不好呢
[00:08:54.000 --> 00:08:57.000]  這正正就是耶穌在經文裏面
[00:08:57.000 --> 00:09:01.000]  向門徒要展示的問題
[00:09:01.000 --> 00:09:05.000]  有關鹽和光的最關鍵的問題
[00:09:05.000 --> 00:09:07.000]  你們是世上的鹽
[00:09:07.000 --> 00:09:10.000]  若失了味怎能叫它再含呢
[00:09:10.000 --> 00:09:12.000]  你們是世上的光
[00:09:12.000 --> 00:09:15.000]  神造在山上是不能隱藏的
[00:09:15.000 --> 00:09:20.000]  耶穌列出了一個假設性的狀況
[00:09:20.000 --> 00:09:24.000]  鹽如果失去了味道
[00:09:24.000 --> 00:09:26.000]  失去了味道的鹽
[00:09:26.000 --> 00:09:28.000]  這是一個如果
[00:09:28.000 --> 00:09:31.000]  放在豆底下的光
[00:09:31.000 --> 00:09:34.000]  耶穌說了一個假設性的可能性
[00:09:34.000 --> 00:09:36.000]  一個不可能的狀態
[00:09:36.000 --> 00:09:38.000]  一個不太可能的可能
[00:09:38.000 --> 00:09:41.000]  一些本來是很好的東西
[00:09:41.000 --> 00:09:44.000]  怎會變得不好呢
[00:09:44.000 --> 00:09:46.000]  這正正就是今天要問的
[00:09:46.000 --> 00:09:48.000]  這是一個甚麼狀況
[00:09:48.000 --> 00:09:50.000]  一個甚麼情況呢
[00:09:50.000 --> 00:09:53.000]  要回答這些問題
[00:09:53.000 --> 00:09:54.000]  首先要問
[00:09:54.000 --> 00:09:56.000]  好的東西是一回事
[00:09:56.000 --> 00:09:58.000]  好的本質在哪裏
[00:09:58.000 --> 00:10:01.000]  我嘗試用一個例子去講解
[00:10:01.000 --> 00:10:04.000]  我預備了一條英文題目給大家下做
[00:10:04.000 --> 00:10:06.000]  下一張看看
[00:10:06.000 --> 00:10:11.000]  在世界大都應該看到
[00:10:11.000 --> 00:10:16.000]  一條小學的英文題目
[00:10:16.000 --> 00:10:18.000]  I am a punctual person
[00:10:18.000 --> 00:10:20.000]  然後有一個空格
[00:10:20.000 --> 00:10:24.000]  I never hand in my homework late
[00:10:24.000 --> 00:10:27.000]  我是一個準時的人
[00:10:27.000 --> 00:10:30.000]  我從來都不會遲加功課
[00:10:30.000 --> 00:10:32.000]  中間應該加一個甚麼連接詞呢
[00:10:32.000 --> 00:10:36.000]  so 還是 because
[00:10:36.000 --> 00:10:39.000]  誰覺得是so的舉手
[00:10:39.000 --> 00:10:41.000]  誰覺得是so的舉手
[00:10:41.000 --> 00:10:44.000]  其實兩種都很難過
[00:10:44.000 --> 00:10:47.000]  如果你說是so的話
[00:10:47.000 --> 00:10:48.000]  是甚麼意思呢
[00:10:48.000 --> 00:10:50.000]  我是一個準時的人
[00:10:50.000 --> 00:10:54.000]  所以我不會遲加功課
[00:10:54.000 --> 00:10:56.000]  如果是because是甚麼意思呢
[00:10:56.000 --> 00:10:58.000]  我是一個準時的人
[00:10:58.000 --> 00:11:01.000]  因為我不會遲加功課
[00:11:01.000 --> 00:11:04.000]  所以這個不是有答問題
[00:11:04.000 --> 00:11:06.000]  而是一個哲學問題
[00:11:06.000 --> 00:11:09.000]  一個準時的人
[00:11:09.000 --> 00:11:12.000]  是因為他不遲加功課
[00:11:12.000 --> 00:11:14.000]  所以是一個準時的人
[00:11:14.000 --> 00:11:15.000]  還是相反
[00:11:15.000 --> 00:11:16.000]  他是一個準時的人
[00:11:16.000 --> 00:11:18.000]  所以他不會遲加功課呢
[00:11:18.000 --> 00:11:20.000]  這是一個非常哲學的問題
[00:11:20.000 --> 00:11:22.000]  兩種都有道理的
[00:11:22.000 --> 00:11:24.000]  視乎你怎樣去定義
[00:11:24.000 --> 00:11:26.000]  你用一個行為去定義一個人
[00:11:26.000 --> 00:11:31.000]  還是用一個人的本質去定義一個人的行為
[00:11:31.000 --> 00:11:34.000]  當然這個不是講哲學
[00:11:34.000 --> 00:11:36.000]  如果你看聖經的話
[00:11:36.000 --> 00:11:42.000]  聖經似乎是贊同哪個當地人
[00:11:42.000 --> 00:11:45.000]  聖經似乎是贊同前者多一點
[00:11:45.000 --> 00:11:46.000]  有經文根據
[00:11:46.000 --> 00:11:49.000]  最基本的經文根據
[00:11:49.000 --> 00:11:52.000]  好樹就結好果子
[00:11:52.000 --> 00:11:54.000]  因為你是好樹
[00:11:54.000 --> 00:11:57.000]  所以你會結好果子
[00:11:57.000 --> 00:11:59.000]  壞樹是會結壞果子
[00:11:59.000 --> 00:12:01.000]  好樹不能結壞果子
[00:12:01.000 --> 00:12:03.000]  壞樹不能結好果子
[00:12:03.000 --> 00:12:06.000]  所以你想如果你是一個好樹的話
[00:12:06.000 --> 00:12:09.000]  你自然就會結好果子
[00:12:09.000 --> 00:12:14.000]  所以重點不是在乎於你怎樣結果子
[00:12:14.000 --> 00:12:17.000]  而是你是一個好樹還是壞樹
[00:12:17.000 --> 00:12:22.000]  所以這個似乎是聖經對於好的邏輯
[00:12:22.000 --> 00:12:25.000]  所以認為一些本來是好的東西
[00:12:25.000 --> 00:12:29.000]  它不會隨著一些其他的因素改變而改變
[00:12:29.000 --> 00:12:34.000]  一件好事、一個好言是會好到底的
[00:12:34.000 --> 00:12:37.000]  按照這個好的邏輯的話
[00:12:37.000 --> 00:12:38.000]  我們回到問題問
[00:12:38.000 --> 00:12:41.000]  明明一些好的東西
[00:12:41.000 --> 00:12:46.000]  怎會無端端不好呢
[00:12:46.000 --> 00:12:48.000]  或者問這麼好的東西
[00:12:48.000 --> 00:12:50.000]  為何沒有人覺得好
[00:12:50.000 --> 00:12:53.000]  為何沒有人覺得好去分享
[00:12:53.000 --> 00:12:55.000]  我想說什麼呢
[00:12:55.000 --> 00:12:57.000]  福音
[00:12:57.000 --> 00:12:59.000]  Evangelion
[00:12:59.000 --> 00:13:00.000]  Good News
[00:13:00.000 --> 00:13:01.000]  好消息、好東西
[00:13:01.000 --> 00:13:06.000]  這個是上帝在耶穌基督裏面最大的好事
[00:13:06.000 --> 00:13:10.000]  我們的信仰的根本和我們的根基
[00:13:10.000 --> 00:13:13.000]  我們的信仰因為這個好消息而起
[00:13:13.000 --> 00:13:16.000]  教會都為了這些好消息而傳
[00:13:16.000 --> 00:13:18.000]  我們都因為這些好消息而去
[00:13:18.000 --> 00:13:20.000]  大家來到聚會去認識
[00:13:20.000 --> 00:13:22.000]  身為基督徒、身為教會
[00:13:22.000 --> 00:13:24.000]  我們基督教信仰的開始
[00:13:24.000 --> 00:13:29.000]  就是由一班人去宣告世上的好消息
[00:13:29.000 --> 00:13:31.000]  不斷地去傳揚
[00:13:31.000 --> 00:13:33.000]  傳到今天
[00:13:33.000 --> 00:13:34.000]  就是這樣
[00:13:34.000 --> 00:13:37.000]  我們就是這樣而去存在
[00:13:37.000 --> 00:13:39.000]  不過不知道大家有沒有發現
[00:13:39.000 --> 00:13:41.000]  今天可能大家
[00:13:41.000 --> 00:13:43.000]  或者香港教會裏面
[00:13:43.000 --> 00:13:45.000]  我們對於這個好消息
[00:13:45.000 --> 00:13:47.000]  對於福音的傳講
[00:13:47.000 --> 00:13:51.000]  又似乎沒有這麼好
[00:13:51.000 --> 00:13:53.000]  不知道大家有沒有發現
[00:13:53.000 --> 00:13:55.000]  大家對於好消息
[00:13:55.000 --> 00:13:57.000]  這個傳福音是知道是好的
[00:13:57.000 --> 00:13:59.000]  但又沒有怎麼做
[00:13:59.000 --> 00:14:01.000]  不知道對你是不是這樣
[00:14:01.000 --> 00:14:04.000]  起碼今天很多人都比較
[00:14:04.000 --> 00:14:12.000]  不是太過覺得傳福音是一件很重要的事情
[00:14:12.000 --> 00:14:15.000]  特別一些年輕人
[00:14:15.000 --> 00:14:16.000]  很明白的
[00:14:16.000 --> 00:14:18.000]  因為這幾年裏面
[00:14:18.000 --> 00:14:20.000]  太多事情要關懷
[00:14:20.000 --> 00:14:21.000]  或者我們太多太多
[00:14:21.000 --> 00:14:24.000]  我們好像很多事情
[00:14:24.000 --> 00:14:25.000]  教會要顧
[00:14:25.000 --> 00:14:28.000]  但是你知道的
[00:14:28.000 --> 00:14:32.000]  可能我們未必會是
[00:14:32.000 --> 00:14:34.000]  很多事情要處理
[00:14:34.000 --> 00:14:36.000]  香港的問題
[00:14:36.000 --> 00:14:39.000]  教會裏面很多不同的事情
[00:14:39.000 --> 00:14:42.000]  我們似乎將這件好事
[00:14:42.000 --> 00:14:45.000]  有少少是丟下了
[00:14:45.000 --> 00:14:48.000]  我覺得教會傳福音
[00:14:48.000 --> 00:14:50.000]  都是成為了一件很適合
[00:14:50.000 --> 00:14:52.000]  但又有少少老土的事情
[00:14:52.000 --> 00:14:53.000]  好像做
[00:14:53.000 --> 00:14:57.000]  但又不是你會很熱心地去做
[00:14:57.000 --> 00:14:59.000]  我們將傳福音變成了一件
[00:14:59.000 --> 00:15:01.000]  很program的事情
[00:15:01.000 --> 00:15:03.000]  教會有傳道部
[00:15:03.000 --> 00:15:07.000]  教會有一個方法program
[00:15:07.000 --> 00:15:08.000]  這樣去做
[00:15:08.000 --> 00:15:11.000]  我們似乎純粹是加了差
[00:15:11.000 --> 00:15:13.000]  或者來到去做了
[00:15:13.000 --> 00:15:14.000]  fulfill了
[00:15:14.000 --> 00:15:15.000]  這樣就叫做了
[00:15:15.000 --> 00:15:18.000]  我們似乎沒有那個好事
[00:15:18.000 --> 00:15:21.000]  那種興奮的感覺
[00:15:21.000 --> 00:15:24.000]  回到經文裏面
[00:15:24.000 --> 00:15:25.000]  如果耶穌說
[00:15:25.000 --> 00:15:27.000]  「言本是好的」
[00:15:27.000 --> 00:15:28.000]  「言」就是言
[00:15:28.000 --> 00:15:29.000]  「光」就是光
[00:15:29.000 --> 00:15:31.000]  福音就是作為上帝
[00:15:31.000 --> 00:15:34.000]  給世人最好的消息的時候
[00:15:34.000 --> 00:15:36.000]  福音是天父上帝
[00:15:36.000 --> 00:15:37.000]  在基督律裏面
[00:15:37.000 --> 00:15:39.000]  為世人做過最好的事情
[00:15:39.000 --> 00:15:42.000]  祂叫世人發現這份美好
[00:15:42.000 --> 00:15:44.000]  都叫世人因著這份美好福音
[00:15:44.000 --> 00:15:47.000]  能夠叫生命變得美好的時候
[00:15:47.000 --> 00:15:50.000]  我們真的要好好地
[00:15:50.000 --> 00:15:52.000]  重新去思考
[00:15:52.000 --> 00:15:55.000]  我們所擁有的那份福音
[00:15:55.000 --> 00:15:59.000]  福音是教會一個卑微壓棄裏面
[00:15:59.000 --> 00:16:02.000]  一個最美好最美好的寶貝
[00:16:02.000 --> 00:16:05.000]  我們錦繡堂也是一樣
[00:16:05.000 --> 00:16:07.000]  錦繡堂最美麗的
[00:16:07.000 --> 00:16:08.000]  未必
[00:16:08.000 --> 00:16:09.000]  應該說不是
[00:16:09.000 --> 00:16:11.000]  肯定不是這個教堂
[00:16:11.000 --> 00:16:13.000]  也不是十年前
[00:16:13.000 --> 00:16:14.000]  或者二十年前
[00:16:14.000 --> 00:16:18.000]  那個美好的時代
[00:16:18.000 --> 00:16:20.000]  而是我們仍然一直保留的
[00:16:20.000 --> 00:16:22.000]  這份福音的信息
[00:16:22.000 --> 00:16:24.000]  祂和我們開始
[00:16:24.000 --> 00:16:26.000]  七零年
[00:16:26.000 --> 00:16:28.000]  八十年代開始到現在
[00:16:28.000 --> 00:16:30.000]  一直都擁有的
[00:16:30.000 --> 00:16:32.000]  最美好的好消息
[00:16:32.000 --> 00:16:34.000]  上帝去呼召我們
[00:16:34.000 --> 00:16:36.000]  在這裏建立教會
[00:16:36.000 --> 00:16:39.000]  正正是為了這個原因
[00:16:39.000 --> 00:16:42.000]  我相信一件好事
[00:16:42.000 --> 00:16:45.000]  好好地自自然然
[00:16:45.000 --> 00:16:46.000]  精神上
[00:16:46.000 --> 00:16:48.000]  就會變得美好的
[00:16:48.000 --> 00:16:51.000]  相信一件好事
[00:16:51.000 --> 00:16:53.000]  如果是好的話
[00:16:53.000 --> 00:16:54.000]  好到一個地步
[00:16:54.000 --> 00:16:56.000]  你會忍不住跟別人說
[00:16:56.000 --> 00:16:59.000]  正所謂好事不怕跟別人說
[00:16:59.000 --> 00:17:02.000]  這裏我們最見證耶穌
[00:17:02.000 --> 00:17:05.000]  最基本最基本的方式
[00:17:05.000 --> 00:17:08.000]  就好像聖律便井旁的婦人
[00:17:08.000 --> 00:17:10.000]  那個被格拉森
[00:17:10.000 --> 00:17:11.000]  被鬼附的人
