
[00:00:00.000 --> 00:00:07.000]  經文是記載在《馬太福音》第十三章44至46節
[00:03:55.000 --> 00:03:58.000]  所以我很想在這裏
[00:03:58.000 --> 00:04:00.000]  和大家來做一個分析
[00:04:00.000 --> 00:04:03.000]  先我們看回第十四節
[00:04:03.000 --> 00:04:05.000]  其實是很短的經文
[00:04:05.000 --> 00:04:08.000]  其實也很容易去明白
[00:04:08.000 --> 00:04:10.000]  只要我們去很清楚
[00:04:10.000 --> 00:04:13.000]  在上下文裏面
[00:04:13.000 --> 00:04:15.000]  來留心
[00:04:15.000 --> 00:04:18.000]  那個人
[00:04:18.000 --> 00:04:20.000]  是那個重點
[00:04:20.000 --> 00:04:22.000]  他去尋找
[00:04:22.000 --> 00:04:25.000]  一個是一個普通的人
[00:04:25.000 --> 00:04:27.000]  走過一塊田
[00:04:27.000 --> 00:04:30.000]  猶太人就有很多這些的教導
[00:04:30.000 --> 00:04:31.000]  拉比就說
[00:04:31.000 --> 00:04:33.000]  你去到一個田
[00:04:33.000 --> 00:04:34.000]  如果你發現一些東西
[00:04:34.000 --> 00:04:36.000]  那個是田主的
[00:04:36.000 --> 00:04:37.000]  不是你的
[00:04:37.000 --> 00:04:39.000]  你不可以隨便去拿的
[00:04:39.000 --> 00:04:40.000]  當然不要計算那些墨水
[00:04:40.000 --> 00:04:41.000]  那些這麼小的東西
[00:04:41.000 --> 00:04:43.000]  是說那些寶藏
[00:04:43.000 --> 00:04:47.000]  所以猶太人就會有這樣的規矩
[00:04:47.000 --> 00:04:48.000]  就是不可以隨便去
[00:04:48.000 --> 00:04:51.000]  將那些寶藏據為己有
[00:04:51.000 --> 00:04:53.000]  是屬於那個田主的
[00:04:53.000 --> 00:04:54.000]  所以這個比喻
[00:04:54.000 --> 00:04:56.000]  都是很合理的
[00:04:56.000 --> 00:04:58.000]  因為當他發現之後
[00:04:58.000 --> 00:05:00.000]  他沒有拿走那個寶藏
[00:05:00.000 --> 00:05:03.000]  而是他將那塊田
[00:05:03.000 --> 00:05:04.000]  來賣了
[00:05:04.000 --> 00:05:07.000]  他成為了那個田的田主
[00:05:07.000 --> 00:05:09.000]  而且他是用
[00:05:09.000 --> 00:05:10.000]  其中他告訴我們
[00:05:10.000 --> 00:05:14.000]  他是用他自己一切所有
[00:05:14.000 --> 00:05:16.000]  去買那塊地
[00:05:16.000 --> 00:05:18.000]  然後就是一個尋找珍珠
[00:05:18.000 --> 00:05:21.000]  這個是屬行的
[00:05:21.000 --> 00:05:24.000]  珍珠的一個商人
[00:05:24.000 --> 00:05:27.000]  就是說他一路去尋找
[00:05:27.000 --> 00:05:29.000]  但是一路都找不到
[00:05:29.000 --> 00:05:30.000]  但後來找到一個
[00:05:30.000 --> 00:05:32.000]  就是價值連城的珍珠之後
[00:05:32.000 --> 00:05:35.000]  他就去變賣他一切所有
[00:05:35.000 --> 00:05:37.000]  兩個比喻共通
[00:05:37.000 --> 00:05:40.000]  就是變賣一切所有
[00:05:40.000 --> 00:05:42.000]  不顧一切
[00:05:42.000 --> 00:05:44.000]  不惜一切
[00:05:44.000 --> 00:05:47.000]  去擁有他認為是寶貝
[00:05:47.000 --> 00:05:48.000]  他認為是
[00:05:48.000 --> 00:05:49.000]  因為他是一個
[00:05:49.000 --> 00:05:52.000]  鑒賞珍珠的一個商人
[00:05:52.000 --> 00:05:54.000]  所以他來到去
[00:05:54.000 --> 00:05:56.000]  買這一顆珍珠
[00:05:56.000 --> 00:05:58.000]  以致他能夠擁有
[00:05:58.000 --> 00:06:01.000]  主耶穌在這裡說七個比喻
[00:06:01.000 --> 00:06:03.000]  其中這兩個比喻
[00:06:03.000 --> 00:06:05.000]  告訴我們知道
[00:06:05.000 --> 00:06:07.000]  天國是怎樣呢
[00:06:07.000 --> 00:06:13.000]  好像一個寶貝藏在地裡
[00:06:13.000 --> 00:06:18.000]  這個是天國好像寶貝藏在地裡
[00:06:18.000 --> 00:06:21.000]  天國就是在地裡
[00:06:21.000 --> 00:06:22.000]  那個人走過
[00:06:22.000 --> 00:06:25.000]  看到這個寶貝
[00:06:25.000 --> 00:06:27.000]  他就不惜一切
[00:06:27.000 --> 00:06:29.000]  因為礙於當時的法律
[00:06:29.000 --> 00:06:31.000]  他不可以偷走
[00:06:31.000 --> 00:06:33.000]  這個都很合理的
[00:06:33.000 --> 00:06:36.000]  耶穌說的比喻都是很合理
[00:06:36.000 --> 00:06:37.000]  這樣來到去
[00:06:37.000 --> 00:06:40.000]  變賣他自己一切
[00:06:40.000 --> 00:06:42.000]  兩個比喻都強調
[00:06:42.000 --> 00:06:44.000]  一發現之後
[00:06:44.000 --> 00:06:46.000]  一尋找到之後
[00:06:46.000 --> 00:06:49.000]  變賣所有的去換取
[00:06:49.000 --> 00:06:52.000]  無論是那個地裡的寶藏
[00:06:52.000 --> 00:06:53.000]  不是那塊地
[00:06:53.000 --> 00:06:55.000]  是地裡的寶藏
[00:06:55.000 --> 00:06:57.000]  因為他已經是地的地主
[00:06:57.000 --> 00:07:00.000]  他就有那個法定的權
[00:07:00.000 --> 00:07:02.000]  他可以擁有那個寶藏
[00:07:02.000 --> 00:07:03.000]  另外一個就是
[00:07:03.000 --> 00:07:07.000]  一個本身就是一個尋找珍珠的商人
[00:07:07.000 --> 00:07:08.000]  嘩
[00:07:08.000 --> 00:07:11.000]  能夠發現在他有史以來
[00:07:11.000 --> 00:07:14.000]  在他自己的專業裡面
[00:07:14.000 --> 00:07:17.000]  他來找到這一顆珍珠
[00:07:17.000 --> 00:07:20.000]  他又是變賣一切
[00:07:20.000 --> 00:07:21.000]  一個沒有經驗的人
[00:07:21.000 --> 00:07:24.000]  只不過走過路徑一塊田
[00:07:24.000 --> 00:07:26.000]  看到有寶藏
[00:07:26.000 --> 00:07:27.000]  另外一個人
[00:07:27.000 --> 00:07:31.000]  是不斷在他的專業裡面去尋找
[00:07:31.000 --> 00:07:33.000]  來尋找到
[00:07:33.000 --> 00:07:35.000]  似乎強調的就是
[00:07:35.000 --> 00:07:36.000]  一個是偶然
[00:07:36.000 --> 00:07:39.000]  一個是刻意去尋找
[00:07:39.000 --> 00:07:43.000]  但是最終尋找到之後的那個行動
[00:07:43.000 --> 00:07:46.000]  似乎耶穌想強調這個行動
[00:07:46.000 --> 00:07:49.000]  就不是想強調主耶穌
[00:07:49.000 --> 00:07:51.000]  祂來尋找我們
[00:07:51.000 --> 00:07:54.000]  以致祂要付上很大的代價
[00:07:54.000 --> 00:07:57.000]  因為特別被那個珍珠
[00:07:57.000 --> 00:08:00.000]  來影響了那個解釋
[00:08:00.000 --> 00:08:01.000]  那個進路
[00:08:01.000 --> 00:08:03.000]  所以我認為
[00:08:03.000 --> 00:08:05.000]  一般的解釋已經足夠了
[00:08:05.000 --> 00:08:08.000]  天國就是寶藏藏在地裡
[00:08:08.000 --> 00:08:10.000]  天國又好像一個買賣的人
[00:08:10.000 --> 00:08:12.000]  去尋找珠子
[00:08:12.000 --> 00:08:15.000]  那個買賣的人不是耶穌
[00:08:15.000 --> 00:08:18.000]  仍然是上文所說的尋找的人
[00:08:18.000 --> 00:08:21.000]  不過一個是偶然間尋找到
[00:08:21.000 --> 00:08:23.000]  一個是刻意去尋找
[00:08:23.000 --> 00:08:27.000]  耶穌想強調偶然的人和刻意的人
[00:08:27.000 --> 00:08:33.000]  那個最終尋找到之後的那個決心
[00:08:33.000 --> 00:08:37.000]  就是他怎樣來看待這個寶藏
[00:08:37.000 --> 00:08:39.000]  或者這個珍珠呢
[00:08:39.000 --> 00:08:42.000]  相信夫子玉出的就是
[00:08:42.000 --> 00:08:44.000]  不惜變賣一切
[00:08:44.000 --> 00:08:46.000]  上文說的44節
[00:08:46.000 --> 00:08:49.000]  是歡歡喜喜的這個態度
[00:08:49.000 --> 00:08:50.000]  去變賣一切
[00:08:50.000 --> 00:08:52.000]  他自己所有的
[00:08:52.000 --> 00:08:55.000]  歡歡喜喜變賣
[00:08:55.000 --> 00:08:57.000]  因為有更大的寶藏
[00:08:57.000 --> 00:08:59.000]  在他的眼中
[00:08:59.000 --> 00:09:01.000]  他要不惜一切
[00:09:01.000 --> 00:09:03.000]  將自己最好的東西
[00:09:03.000 --> 00:09:05.000]  擁有的東西都要變賣
[00:09:05.000 --> 00:09:08.000]  但心情是歡歡喜喜的
[00:09:08.000 --> 00:09:11.000]  另外一個人就更加不用說了
[00:09:11.000 --> 00:09:13.000]  因為他本身就是一個商人
[00:09:13.000 --> 00:09:16.000]  本身就是一個尋找珍珠的商人
[00:09:16.000 --> 00:09:19.000]  所以他來將他自己所擁有的
[00:09:19.000 --> 00:09:20.000]  又是一樣
[00:09:20.000 --> 00:09:21.000]  第46節
[00:09:21.000 --> 00:09:24.000]  就去變賣他一切所有
[00:09:24.000 --> 00:09:27.000]  變賣一切所有出現了兩次了
[00:09:27.000 --> 00:09:29.000]  在這兩個的比喻裏面
[00:09:29.000 --> 00:09:31.000]  變賣所有
[00:09:31.000 --> 00:09:34.000]  就買這一顆珍珠
[00:09:34.000 --> 00:09:35.000]  頂姐妹
[00:09:35.000 --> 00:09:38.000]  這個比喻就是這麼簡單的解釋
[00:09:38.000 --> 00:09:39.000]  不過
[00:09:39.000 --> 00:09:42.000]  比喻要成為了
[00:09:42.000 --> 00:09:47.000]  在我們每一位的心靈裏面的應用
[00:09:47.000 --> 00:09:48.000]  又或者
[00:09:48.000 --> 00:09:51.000]  主耶穌為什麼要說比喻呢
[00:09:51.000 --> 00:09:55.000]  留意在第十三章之前這樣說的
[00:09:55.000 --> 00:09:58.000]  因為門徒問耶穌
[00:09:58.000 --> 00:09:59.000]  第十節
[00:09:59.000 --> 00:10:01.000]  十三章的第十節
[00:10:01.000 --> 00:10:03.000]  門徒進前來問耶穌
[00:10:03.000 --> 00:10:05.000]  對眾人講說話
[00:10:05.000 --> 00:10:07.000]  為什麼你要用比喻
[00:10:07.000 --> 00:10:08.000]  耶穌回答
[00:10:08.000 --> 00:10:10.000]  因為天國的奧秘
[00:10:10.000 --> 00:10:12.000]  只叫你們知道
[00:10:12.000 --> 00:10:14.000]  不叫他們知道
[00:10:14.000 --> 00:10:17.000]  凡是有的還要加給他
[00:10:17.000 --> 00:10:20.000]  叫他們看也看不見
[00:10:20.000 --> 00:10:21.000]  對不起
[00:10:21.000 --> 00:10:22.000]  凡是沒有的
[00:10:22.000 --> 00:10:25.000]  連他所有的都要被奪去
[00:10:25.000 --> 00:10:27.000]  所以我用比喻對他們說
[00:10:27.000 --> 00:10:30.000]  是因為他們看也看不見
[00:10:30.000 --> 00:10:32.000]  聽也聽不見
[00:10:32.000 --> 00:10:34.000]  也不明白
[00:10:34.000 --> 00:10:35.000]  在他們身上
[00:10:35.000 --> 00:10:38.000]  就是那些聽完都不明白的人
[00:10:38.000 --> 00:10:41.000]  或者不想再繼續去深究的人
[00:10:41.000 --> 00:10:43.000]  就會出現了這個效應
[00:10:43.000 --> 00:10:46.000]  主耶穌說應驗了一段經文
[00:10:46.000 --> 00:10:48.000]  就是以塞亞書這樣說
[00:10:48.000 --> 00:10:50.000]  這是以塞亞書第六章的經文
[00:10:50.000 --> 00:10:53.000]  你們聽是聽見卻不明白
[00:10:53.000 --> 00:10:55.000]  看是要看見卻不曉得
[00:10:55.000 --> 00:10:58.000]  因為這百姓猶蒙了心
[00:10:58.000 --> 00:11:01.000]  耳朵發沉眼睛閉著
[00:11:01.000 --> 00:11:02.000]  眼睛看見
[00:11:02.000 --> 00:11:03.000]  耳朵聽見
[00:11:03.000 --> 00:11:04.000]  心裡明白
[00:11:04.000 --> 00:11:06.000]  回轉過來
[00:11:06.000 --> 00:11:08.000]  我就醫治他們
[00:11:08.000 --> 00:11:09.000]  第十六節就說
[00:11:09.000 --> 00:11:11.000]  但你們的眼睛是有福的
[00:11:11.000 --> 00:11:12.000]  因為看見了
[00:11:12.000 --> 00:11:14.000]  你們的耳朵都是有福的
[00:11:14.000 --> 00:11:16.000]  因為聽見了
[00:11:16.000 --> 00:11:17.000]  我實在告訴你們
[00:11:17.000 --> 00:11:20.000]  從前有許多先知和義人
[00:11:20.000 --> 00:11:22.000]  要看你們所看
[00:11:22.000 --> 00:11:23.000]  卻沒有看見
[00:11:23.000 --> 00:11:26.000]  要聽你們所聽的
[00:11:26.000 --> 00:11:27.000]  都沒有聽見
[00:11:27.000 --> 00:11:29.000]  接著耶穌又再說
[00:11:29.000 --> 00:11:31.000]  殺種的比喻解釋
[00:11:31.000 --> 00:11:33.000]  還有另外一個叫敗子的比喻
[00:11:33.000 --> 00:11:35.000]  這樣來補充
[00:11:35.000 --> 00:11:38.000]  接著有戒菜種和面教的比喻
[00:11:38.000 --> 00:11:39.000]  接著再不夠
[00:11:39.000 --> 00:11:41.000]  還要多說兩個比喻
[00:11:41.000 --> 00:11:46.000]  就是藏寶和尋找珍珠的比喻
[00:11:46.000 --> 00:11:50.000]  我們看見天國有這樣的特質
[00:11:50.000 --> 00:11:52.000]  頭兩個比喻
[00:11:52.000 --> 00:11:54.000]  殺種和敗子
[00:11:54.000 --> 00:11:57.000]  天國的人子
[00:11:57.000 --> 00:12:00.000]  耶穌基督去殺種
[00:12:00.000 --> 00:12:02.000]  不同的人會對種子
[00:12:02.000 --> 00:12:07.000]  有不同的心靈去承載
[00:12:07.000 --> 00:12:08.000]  種子很清楚
[00:12:08.000 --> 00:12:09.000]  耶穌自己解了的
[00:12:09.000 --> 00:12:11.000]  就是神的道
[00:12:11.000 --> 00:12:14.000]  所以一般的人就會將那個人
[00:12:14.000 --> 00:12:17.000]  那個主角都看為是耶穌
[00:12:17.000 --> 00:12:18.000]  這樣就會有錯誤了
[00:12:18.000 --> 00:12:20.000]  因為整段聖經
[00:12:20.000 --> 00:12:21.000]  這兩個比喻
[00:12:21.000 --> 00:12:23.000]  44到46節
[00:12:23.000 --> 00:12:25.000]  想強調的不是耶穌
[00:12:25.000 --> 00:12:28.000]  是強調得到那個寶藏的人
[00:12:28.000 --> 00:12:30.000]  得到珍珠的人
[00:12:30.000 --> 00:12:32.000]  他的那個行動
[00:12:32.000 --> 00:12:33.000]  那個態度
[00:12:33.000 --> 00:12:35.000]  是歡歡喜喜
[00:12:35.000 --> 00:12:37.000]  不惜一切的
[00:12:37.000 --> 00:12:39.000]  來變賣他一切所有
[00:12:39.000 --> 00:12:41.000]  為著就要買那塊地
[00:12:41.000 --> 00:12:44.000]  買那塊地固然就包了那個寶藏
[00:12:44.000 --> 00:12:46.000]  在那塊地裏面
[00:12:46.000 --> 00:12:48.000]  我們不要考究那些細節
[00:12:48.000 --> 00:12:51.000]  因為比喻不是想考究細節的
[00:12:51.000 --> 00:12:52.000]  是帶出一個很重要
[00:12:52.000 --> 00:12:54.000]  很清晰的訊息
[00:12:54.000 --> 00:12:56.000]  聽的人就要思想
[00:12:56.000 --> 00:13:00.000]  我怎樣來看待這個寶貴呢
[00:13:00.000 --> 00:13:01.000]  這個寶貝呢
[00:13:01.000 --> 00:13:02.000]  這個寶藏呢
[00:13:02.000 --> 00:13:04.000]  我怎樣看待
[00:13:04.000 --> 00:13:07.000]  我是不是一個專業的尋找珍珠的人
[00:13:07.000 --> 00:13:09.000]  我去尋找這個珍珠
[00:13:09.000 --> 00:13:11.000]  而我不惜一切
[00:13:11.000 --> 00:13:13.000]  將他一切所擁有的
[00:13:13.000 --> 00:13:15.000]  都要來變賣
[00:13:15.000 --> 00:13:17.000]  為著的就是要得到
[00:13:17.000 --> 00:13:23.000]  要得到是那個重要的訊息
[00:13:23.000 --> 00:13:25.000]  耶穌講這個比喻
[00:13:25.000 --> 00:13:27.000]  怎樣得到
[00:13:27.000 --> 00:13:30.000]  變賣一切得到
[00:13:30.000 --> 00:13:31.000]  怎樣變賣一切
[00:13:31.000 --> 00:13:33.000]  是很痛苦地變賣一切
[00:13:33.000 --> 00:13:37.000]  還是歡歡喜喜地變賣一切呢
[00:13:37.000 --> 00:13:39.000]  就是這個比喻
[00:13:39.000 --> 00:13:40.000]  這兩個比喻
[00:13:40.000 --> 00:13:41.000]  這一對比喻
[00:13:41.000 --> 00:13:43.000]  要帶出的
[00:13:43.000 --> 00:13:45.000]  無論是那個行動
[00:13:45.000 --> 00:13:48.000]  和行動的那個心情
[00:13:48.000 --> 00:13:50.000]  來講述出來
[00:13:50.000 --> 00:13:53.000]  比喻有一種不斷的延伸性
[00:13:53.000 --> 00:13:56.000]  二千年前對著當時的門徒講
[00:13:56.000 --> 00:13:58.000]  當時的群眾
[00:13:58.000 --> 00:14:00.000]  在海邊的群眾講
[00:14:00.000 --> 00:14:02.000]  當然這兩個比喻
[00:14:02.000 --> 00:14:03.000]  可能在房間裏面
[00:14:03.000 --> 00:14:05.000]  因為耶穌已經進入了房間
[00:14:05.000 --> 00:14:08.000]  是門徒問耶穌再講的
[00:14:08.000 --> 00:14:09.000]  就不是在海邊的
[00:14:09.000 --> 00:14:12.000]  海邊只是講了殺種的比喻
[00:14:12.000 --> 00:14:15.000]  和那個敗旨的比喻
[00:14:15.000 --> 00:14:18.000]  所以在房間裏面跟門徒講
[00:14:18.000 --> 00:14:20.000]  可能當時有其他的門徒
[00:14:20.000 --> 00:14:23.000]  是要他們去留心的
[00:14:23.000 --> 00:14:26.000]  比喻的延伸性是無限的
[00:14:26.000 --> 00:14:30.000]  因為這個比喻是向每一個人講
[00:14:30.000 --> 00:14:33.000]  只要你是願意跟隨耶穌的人
[00:14:33.000 --> 00:14:36.000]  天國就是和你有關的
[00:14:36.000 --> 00:14:39.000]  所以就算你是三十年前
[00:14:39.000 --> 00:14:41.000]  聽完這個比喻
[00:14:41.000 --> 00:14:44.000]  你來到去決心要放下一切
[00:14:44.000 --> 00:14:46.000]  但是三十年之後
[00:14:46.000 --> 00:14:48.000]  你是否仍然放下一切
[00:14:48.000 --> 00:14:50.000]  歡歡喜喜
[00:14:50.000 --> 00:14:53.000]  來得到這塊田地呢
[00:14:53.000 --> 00:14:56.000]  得到可以繼續豐富
[00:14:56.000 --> 00:14:59.000]  繼續生命的成長
[00:14:59.000 --> 00:15:01.000]  如果我們用一些比喻
[00:15:01.000 --> 00:15:03.000]  用一些例子
[00:15:03.000 --> 00:15:06.000]  相信就會更加簡單清楚
[00:15:06.000 --> 00:15:08.000]  例如你有沒有讀過
[00:15:08.000 --> 00:15:11.000]  在《四道行傳》第八章
[00:15:11.000 --> 00:15:15.000]  有一個叫埃提亞伯的太監
[00:15:15.000 --> 00:15:20.000]  他是一個上去耶路撒冷首節
[00:15:20.000 --> 00:15:23.000]  當然就是當時一些重要的節期
[00:15:23.000 --> 00:15:24.000]  逾越節
[00:15:24.000 --> 00:15:28.000]  一個太監已經不能夠入耶和華的殿
[00:15:28.000 --> 00:15:30.000]  他是一個外邦人
[00:15:30.000 --> 00:15:32.000]  是一個非洲的女王
[00:15:32.000 --> 00:15:37.000]  甘迺基的一個財政的大臣
[00:15:37.000 --> 00:15:40.000]  他來到去上耶路撒冷首節
[00:15:40.000 --> 00:15:41.000]  首元節
[00:15:41.000 --> 00:15:42.000]  一個外邦人
[00:15:42.000 --> 00:15:43.000]  一個太監
[00:15:43.000 --> 00:15:46.000]  其實是在一個外縣
[00:15:46.000 --> 00:15:49.000]  很遠的地方來首節
[00:15:49.000 --> 00:15:51.000]  但是首元節之後
[00:15:51.000 --> 00:15:52.000]  聖經就記載
[00:15:52.000 --> 00:15:56.000]  他就坐車回去他的家
[00:15:56.000 --> 00:15:57.000]  他的地方
[00:15:57.000 --> 00:15:58.000]  他的國家
[00:15:58.000 --> 00:16:01.000]  但是聖靈就叫阿肥利
[00:16:01.000 --> 00:16:04.000]  當時阿肥利就在撒馬尼亞
[00:16:04.000 --> 00:16:06.000]  然後就在那個地方
[00:16:06.000 --> 00:16:07.000]  聖靈就叫他
[00:16:07.000 --> 00:16:09.000]  你去往南邊走
[00:16:09.000 --> 00:16:12.000]  就是去到猶大的曠野地方
[00:16:12.000 --> 00:16:15.000]  準備去加薩
[00:16:15.000 --> 00:16:17.000]  阿肥利就跟著去
[00:16:17.000 --> 00:16:18.000]  去到之後
[00:16:18.000 --> 00:16:20.000]  就見到有輛車
[00:16:20.000 --> 00:16:22.000]  聖靈就跟他說
[00:16:22.000 --> 00:16:24.000]  你貼近那輛車
[00:16:24.000 --> 00:16:26.000]  你去那裡跟那個人說話
[00:16:26.000 --> 00:16:28.000]  阿肥利就貼近那輛車
[00:16:28.000 --> 00:16:31.000]  就聽到這個太監
[00:16:31.000 --> 00:16:34.000]  在那裡讀那個以賽亞書
[00:16:34.000 --> 00:16:36.000]  五十三章
[00:16:36.000 --> 00:16:38.000]  一個有錢人
[00:16:38.000 --> 00:16:40.000]  能夠回家的途中
[00:16:40.000 --> 00:16:43.000]  有一些卷軸
[00:16:43.000 --> 00:16:45.000]  很不簡單的
[00:16:45.000 --> 00:16:47.000]  你是一個外邦人
[00:16:47.000 --> 00:16:49.000]  你都還有這麼興趣
[00:16:49.000 --> 00:16:51.000]  已經散了會了
[00:16:51.000 --> 00:16:53.000]  離開了聖殿了
[00:16:53.000 --> 00:16:55.000]  你都拿著一卷書
[00:16:55.000 --> 00:16:57.000]  你想想當時的卷軸
[00:16:57.000 --> 00:16:59.000]  是很麻煩的
[00:16:59.000 --> 00:17:00.000]  不是現在這麼方便
[00:17:00.000 --> 00:17:01.000]  有一本聖經
[00:17:01.000 --> 00:17:03.000]  或者有一個手提電話的app
[00:17:03.000 --> 00:17:05.000]  不是這麼方便的
[00:17:05.000 --> 00:17:09.000]  但是他在讀這樣的書卷
[00:17:09.000 --> 00:17:11.000]  聖靈就跟阿肥利說
[00:17:11.000 --> 00:17:12.000]  你上車
[00:17:12.000 --> 00:17:13.000]  肥利上車之後
[00:17:13.000 --> 00:17:16.000]  就從這張聖經開始
[00:17:16.000 --> 00:17:19.000]  跟他說關於耶穌基督的事情
[00:17:19.000 --> 00:17:23.000]  聖經怎麼描述肥利呢
[00:17:23.000 --> 00:17:28.000]  這個偶然間尋找到福音的人
[00:17:28.000 --> 00:17:31.000]  而且是透過一個傳道者肥利
[00:17:31.000 --> 00:17:33.000]  來跟他說
[00:17:33.000 --> 00:17:35.000]  留意這段聖經很特別的
[00:17:35.000 --> 00:17:37.000]  八章的三十四節
[00:17:37.000 --> 00:17:39.000]  太監對肥利說
[00:17:39.000 --> 00:17:41.000]  請問先知說者說
[00:17:41.000 --> 00:17:42.000]  是指著誰
[00:17:42.000 --> 00:17:44.000]  是指著自己呢
[00:17:44.000 --> 00:17:45.000]  是指著別人呢
[00:17:45.000 --> 00:17:48.000]  肥利就開口從這經上起
[00:17:48.000 --> 00:17:50.000]  對他傳講耶穌
[00:17:50.000 --> 00:17:51.000]  二人正往前走
[00:17:51.000 --> 00:17:53.000]  到了有水的地方
[00:17:53.000 --> 00:17:54.000]  太監說
[00:17:54.000 --> 00:17:55.000]  看啊 這裡有水
[00:17:55.000 --> 00:17:57.000]  我受洗行不行啊
[00:17:57.000 --> 00:17:58.000]  有沒有妨礙啊
[00:17:58.000 --> 00:17:59.000]  第三十八節
[00:17:59.000 --> 00:18:02.000]  於是吩咐車站住
[00:18:02.000 --> 00:18:05.000]  肥利和太監就兩個人下水裡面
[00:18:05.000 --> 00:18:07.000]  幫他去洗
[00:18:07.000 --> 00:18:08.000]  從水裡面上來
[00:18:08.000 --> 00:18:10.000]  突然之間主的聖靈
