
[00:00:00.000 --> 00:00:02.000]  各位電影姊妹你好
[00:03:01.000 --> 00:03:03.000]  也讓門徒
[00:03:03.000 --> 00:03:05.000]  可以有最後一段時間
[00:03:05.000 --> 00:03:07.000]  讓他有盡心的訓練
[00:03:07.000 --> 00:03:09.000]  同時間也發生了一些事情
[00:03:09.000 --> 00:03:11.000]  也記載了下來
[00:03:11.000 --> 00:03:13.000]  除了馬太夫音之外
[00:03:13.000 --> 00:03:15.000]  馬可夫音
[00:03:15.000 --> 00:03:17.000]  也有記載這一段經文
[00:03:17.000 --> 00:03:19.000]  我們來看看
[00:03:19.000 --> 00:03:21.000]  事情的經過
[00:03:21.000 --> 00:03:23.000]  這位婦人
[00:03:23.000 --> 00:03:25.000]  她就知道了
[00:03:25.000 --> 00:03:27.000]  耶穌基督
[00:03:27.000 --> 00:03:29.000]  已經來了
[00:03:29.000 --> 00:03:31.000]  推羅這個地方
[00:03:31.000 --> 00:03:33.000]  她就去找耶穌
[00:03:33.000 --> 00:03:35.000]  她找耶穌的原因
[00:03:35.000 --> 00:03:37.000]  很簡單
[00:03:37.000 --> 00:03:39.000]  就是因為耶穌基督
[00:03:39.000 --> 00:03:41.000]  可以
[00:03:41.000 --> 00:03:43.000]  醫病趕鬼
[00:03:43.000 --> 00:03:45.000]  而她的女兒
[00:03:45.000 --> 00:03:47.000]  剛剛被鬼附
[00:03:47.000 --> 00:03:49.000]  在過程當中
[00:03:49.000 --> 00:03:51.000]  她應該去找過其他人
[00:03:51.000 --> 00:03:53.000]  但又沒有人幫到她
[00:03:53.000 --> 00:03:55.000]  知道耶穌基督可以幫她
[00:03:55.000 --> 00:03:57.000]  但是
[00:03:57.000 --> 00:03:59.000]  就
[00:03:59.000 --> 00:04:01.000]  不太方便去找耶穌
[00:04:01.000 --> 00:04:03.000]  耶穌比較遠的地方
[00:04:03.000 --> 00:04:05.000]  這次耶穌來她就去這個地方
[00:04:05.000 --> 00:04:07.000]  去這個地方的時候經文的記載
[00:04:07.000 --> 00:04:09.000]  這個地方耶穌他們已經在
[00:04:09.000 --> 00:04:11.000]  一個家裏
[00:04:11.000 --> 00:04:13.000]  在一個家裏
[00:04:13.000 --> 00:04:15.000]  發生在室內
[00:04:15.000 --> 00:04:17.000]  這件事情不是發生在室外
[00:04:17.000 --> 00:04:19.000]  是發生在室內
[00:04:19.000 --> 00:04:21.000]  在屋裏面發生的
[00:04:21.000 --> 00:04:23.000]  這個婦人來找耶穌的時候
[00:04:23.000 --> 00:04:25.000]  要求耶穌的時候
[00:04:25.000 --> 00:04:27.000]  她是一個敘利亞的
[00:04:27.000 --> 00:04:29.000]  肥利基的人
[00:04:29.000 --> 00:04:31.000]  她來找耶穌
[00:04:31.000 --> 00:04:33.000]  是聽說過關於耶穌的作為
[00:04:33.000 --> 00:04:35.000]  在馬學福音
[00:04:35.000 --> 00:04:37.000]  三章八節
[00:04:37.000 --> 00:04:39.000]  和路加福音六章十七節
[00:04:39.000 --> 00:04:41.000]  都有記載
[00:04:41.000 --> 00:04:43.000]  一些推羅的人
[00:04:43.000 --> 00:04:45.000]  去找耶穌
[00:04:45.000 --> 00:04:47.000]  聽道和求耶穌醫治
[00:04:47.000 --> 00:04:49.000]  可能他們回到
[00:04:49.000 --> 00:04:51.000]  推羅的地方的時候
[00:04:51.000 --> 00:04:53.000]  所聽到的教導
[00:04:53.000 --> 00:04:55.000]  所蒙的恩典
[00:04:55.000 --> 00:04:57.000]  他們也都
[00:04:57.000 --> 00:04:59.000]  和一些當地的
[00:04:59.000 --> 00:05:01.000]  推羅人有分享
[00:05:01.000 --> 00:05:03.000]  於是這個在推羅
[00:05:03.000 --> 00:05:05.000]  住的肥利基人就知道這件事
[00:05:05.000 --> 00:05:07.000]  知道這件事的時候
[00:05:07.000 --> 00:05:09.000]  知道耶穌能夠醫病趕鬼的時候
[00:05:09.000 --> 00:05:11.000]  現在女兒有需要
[00:05:11.000 --> 00:05:13.000]  她就很積極地去找耶穌
[00:05:13.000 --> 00:05:15.000]  她很積極地去找耶穌的時候
[00:05:15.000 --> 00:05:17.000]  她很積極地去找耶穌的時候
[00:05:17.000 --> 00:05:19.000]  她去祈禱
[00:05:19.000 --> 00:05:21.000]  耶穌有沒有答應她呢
[00:05:21.000 --> 00:05:23.000]  她去祈禱
[00:05:23.000 --> 00:05:25.000]  耶穌對她的回應是怎樣呢
[00:05:25.000 --> 00:05:27.000]  剛才黃姑娘
[00:05:27.000 --> 00:05:29.000]  幫我們讀過一段經文
[00:05:29.000 --> 00:05:31.000]  我們大概都知道
[00:05:31.000 --> 00:05:33.000]  她不是即時就得到英文
[00:05:33.000 --> 00:05:35.000]  但耶穌最後
[00:05:35.000 --> 00:05:37.000]  是英文了她
[00:05:37.000 --> 00:05:39.000]  一開頭的時候
[00:05:39.000 --> 00:05:41.000]  耶穌對她的請求
[00:05:41.000 --> 00:05:43.000]  第一個的反應是甚麼呢
[00:05:43.000 --> 00:05:45.000]  這個婦人來找耶穌
[00:05:45.000 --> 00:05:47.000]  她就在那裏
[00:05:47.000 --> 00:05:49.000]  求耶穌
[00:05:49.000 --> 00:05:51.000]  繼續求耶穌
[00:05:51.000 --> 00:05:53.000]  還繼續求耶穌
[00:05:53.000 --> 00:05:55.000]  但耶穌一句
[00:05:55.000 --> 00:05:57.000]  都沒有說過
[00:05:57.000 --> 00:05:59.000]  甚麼聲音都沒有說過
[00:05:59.000 --> 00:06:01.000]  沒有說好
[00:06:01.000 --> 00:06:03.000]  沒有說不好
[00:06:03.000 --> 00:06:05.000]  都沒有叫她走
[00:06:05.000 --> 00:06:07.000]  沒有說好
[00:06:07.000 --> 00:06:09.000]  她怎樣呢
[00:06:09.000 --> 00:06:11.000]  在這個情況下
[00:06:11.000 --> 00:06:13.000]  我們叫她當她透明
[00:06:13.000 --> 00:06:15.000]  耶穌有一點將她當成透明
[00:06:15.000 --> 00:06:17.000]  繼續求
[00:06:17.000 --> 00:06:19.000]  不過沒有反應
[00:06:19.000 --> 00:06:21.000]  在這個情況下
[00:06:21.000 --> 00:06:23.000]  可能這個婦人
[00:06:23.000 --> 00:06:25.000]  不知怎辦的時候
[00:06:25.000 --> 00:06:27.000]  還是要繼續求
[00:06:27.000 --> 00:06:29.000]  她很期望女兒可以好起來
[00:06:29.000 --> 00:06:31.000]  甚麼事她都願意
[00:06:31.000 --> 00:06:33.000]  來到她
[00:06:33.000 --> 00:06:35.000]  來到她是受委屈的
[00:06:35.000 --> 00:06:37.000]  於是她一直繼續求
[00:06:37.000 --> 00:06:39.000]  繼續求
[00:06:39.000 --> 00:06:41.000]  繼續求的時候
[00:06:41.000 --> 00:06:43.000]  不是耶穌出聲
[00:06:43.000 --> 00:06:45.000]  原來是她的門徒出聲
[00:06:45.000 --> 00:06:47.000]  她的門徒
[00:06:47.000 --> 00:06:49.000]  告訴耶穌
[00:06:49.000 --> 00:06:51.000]  耶穌
[00:06:51.000 --> 00:06:53.000]  有人求你
[00:06:53.000 --> 00:06:55.000]  有人求你
[00:06:55.000 --> 00:06:57.000]  不如你
[00:06:57.000 --> 00:06:59.000]  打發他走
[00:06:59.000 --> 00:07:01.000]  門徒不是說
[00:07:01.000 --> 00:07:03.000]  讓他走
[00:07:03.000 --> 00:07:05.000]  他說你幫他解決
[00:07:05.000 --> 00:07:07.000]  讓他走不要阻礙我們
[00:07:07.000 --> 00:07:09.000]  無論是休息還是溫習
[00:07:09.000 --> 00:07:11.000]  他在吵都不方便
[00:07:11.000 --> 00:07:13.000]  不如
[00:07:13.000 --> 00:07:15.000]  耶穌
[00:07:15.000 --> 00:07:17.000]  你做點事
[00:07:17.000 --> 00:07:19.000]  你幫他做點事
[00:07:19.000 --> 00:07:21.000]  他不是趕他走
[00:07:21.000 --> 00:07:23.000]  門徒不是要趕這個婦人走
[00:07:23.000 --> 00:07:25.000]  要趕的話就叫門徒去趕
[00:07:25.000 --> 00:07:27.000]  還叫耶穌去趕
[00:07:27.000 --> 00:07:29.000]  他不是想趕這個婦人走
[00:07:29.000 --> 00:07:31.000]  但也不方便直接跟耶穌說
[00:07:31.000 --> 00:07:33.000]  主啊
[00:07:33.000 --> 00:07:35.000]  老師你去治他吧
[00:07:35.000 --> 00:07:37.000]  所以她就來跟
[00:07:37.000 --> 00:07:39.000]  耶穌說
[00:07:39.000 --> 00:07:41.000]  不如你做點事
[00:07:41.000 --> 00:07:43.000]  打發他走
[00:07:43.000 --> 00:07:47.000]  耶穌就說
[00:07:47.000 --> 00:07:49.000]  把孩子的餅
[00:07:49.000 --> 00:07:51.000]  丟給小狗
[00:07:51.000 --> 00:07:53.000]  是不對的
[00:07:53.000 --> 00:07:55.000]  不是太好
[00:07:55.000 --> 00:07:57.000]  她這句話
[00:07:57.000 --> 00:07:59.000]  也不是對婦人說
[00:07:59.000 --> 00:08:01.000]  也是對門徒說
[00:08:01.000 --> 00:08:03.000]  其實在整個過程
[00:08:03.000 --> 00:08:05.000]  一直到現在
[00:08:05.000 --> 00:08:07.000]  耶穌沒有理會
[00:08:07.000 --> 00:08:09.000]  這個皮尼基的婦人
[00:08:09.000 --> 00:08:11.000]  但婦人出聲
[00:08:11.000 --> 00:08:13.000]  她說不要緊
[00:08:13.000 --> 00:08:15.000]  你留下餅
[00:08:15.000 --> 00:08:17.000]  給孩子
[00:08:17.000 --> 00:08:19.000]  給子女是對的
[00:08:19.000 --> 00:08:21.000]  但總有一些餅碎
[00:08:21.000 --> 00:08:23.000]  滲下來給小狗
[00:08:25.000 --> 00:08:27.000]  只要你滲餅碎給小狗
[00:08:27.000 --> 00:08:29.000]  就行了
[00:08:29.000 --> 00:08:31.000]  我的女兒也得到醫治
[00:08:31.000 --> 00:08:33.000]  耶穌就很稱讚
[00:08:33.000 --> 00:08:35.000]  他的信心
[00:08:35.000 --> 00:08:37.000]  就說
[00:08:37.000 --> 00:08:39.000]  他的女兒
[00:08:39.000 --> 00:08:41.000]  就好了
[00:08:41.000 --> 00:08:43.000]  耶穌就直接告訴他
[00:08:43.000 --> 00:08:45.000]  你的女兒好了
[00:08:45.000 --> 00:08:47.000]  你的信心很大
[00:08:47.000 --> 00:08:49.000]  在過程裏
[00:08:49.000 --> 00:08:51.000]  其實耶穌做了些什麼呢
[00:08:51.000 --> 00:08:53.000]  耶穌跟這個婦人
[00:08:53.000 --> 00:08:55.000]  發生了什麼呢
[00:08:55.000 --> 00:08:57.000]  耶穌沒有直接回答她
[00:08:57.000 --> 00:08:59.000]  耶穌沒有直接回答她
[00:08:59.000 --> 00:09:01.000]  相反她就說
[00:09:01.000 --> 00:09:03.000]  我來是照顧我的子女
[00:09:03.000 --> 00:09:05.000]  照顧猶太人
[00:09:05.000 --> 00:09:07.000]  我來
[00:09:07.000 --> 00:09:09.000]  我的恩典是給猶太人
[00:09:09.000 --> 00:09:11.000]  怎麼可以給小狗呢
[00:09:11.000 --> 00:09:15.000]  這個婦人是很留心
[00:09:15.000 --> 00:09:17.000]  她是皮尼基人
[00:09:17.000 --> 00:09:19.000]  特別是
[00:09:19.000 --> 00:09:21.000]  經文寫得很清楚
[00:09:21.000 --> 00:09:23.000]  皮尼基是很有文化的民族
[00:09:23.000 --> 00:09:25.000]  他們的文字
[00:09:25.000 --> 00:09:27.000]  他們的字母
[00:09:27.000 --> 00:09:29.000]  是後期希臘文
[00:09:29.000 --> 00:09:31.000]  和拉丁文字母的源頭
[00:09:31.000 --> 00:09:33.000]  就是說他們的文化
[00:09:33.000 --> 00:09:35.000]  開發得很早
[00:09:35.000 --> 00:09:37.000]  這個民族的人是受過教育
[00:09:37.000 --> 00:09:39.000]  大家的言語行動
[00:09:39.000 --> 00:09:41.000]  都是很有他們的文化
[00:09:41.000 --> 00:09:43.000]  也都另一方面
[00:09:43.000 --> 00:09:45.000]  他們有受教育的時候
[00:09:45.000 --> 00:09:47.000]  他住在推羅
[00:09:47.000 --> 00:09:49.000]  推羅是一個
[00:09:49.000 --> 00:09:51.000]  繁華的商港
[00:09:51.000 --> 00:09:53.000]  是一個海港
[00:09:53.000 --> 00:09:55.000]  也是商業繁茂
[00:09:55.000 --> 00:09:57.000]  所以大家
[00:09:57.000 --> 00:09:59.000]  是從商的也多
[00:09:59.000 --> 00:10:01.000]  也是比較上
[00:10:01.000 --> 00:10:03.000]  是富庶的
[00:10:03.000 --> 00:10:05.000]  所以當他
[00:10:05.000 --> 00:10:07.000]  來到的時候
[00:10:07.000 --> 00:10:09.000]  其實看上去已經知道
[00:10:09.000 --> 00:10:11.000]  他是皮尼基人
[00:10:11.000 --> 00:10:13.000]  雖然沒有寫下他叫甚麼名字
[00:10:13.000 --> 00:10:15.000]  但好像知道
[00:10:15.000 --> 00:10:17.000]  他是誰一樣
[00:10:17.000 --> 00:10:19.000]  所以耶穌好像完全沒有理會他的時候
[00:10:19.000 --> 00:10:21.000]  他還很仔細留意著
[00:10:21.000 --> 00:10:23.000]  身邊
[00:10:23.000 --> 00:10:25.000]  當門徒提到
[00:10:25.000 --> 00:10:27.000]  老師不如你
[00:10:27.000 --> 00:10:29.000]  打發他走吧
[00:10:29.000 --> 00:10:31.000]  耶穌說了一句話
[00:10:31.000 --> 00:10:33.000]  就是說
[00:10:33.000 --> 00:10:35.000]  將孩子的餅
[00:10:35.000 --> 00:10:37.000]  給小狗是不好的
[00:10:37.000 --> 00:10:39.000]  他很留意到
[00:10:39.000 --> 00:10:41.000]  耶穌是在說小狗
[00:10:41.000 --> 00:10:43.000]  原來原文小狗
[00:10:43.000 --> 00:10:45.000]  這個字
[00:10:45.000 --> 00:10:47.000]  跟狗這個字是有一點分別的
[00:10:47.000 --> 00:10:49.000]  狗這個字
[00:10:49.000 --> 00:10:51.000]  是可以指是屋外的野狗
[00:10:51.000 --> 00:10:53.000]  山邊的野狗
[00:10:53.000 --> 00:10:55.000]  但小狗這個字
[00:10:55.000 --> 00:10:57.000]  是在說
[00:10:57.000 --> 00:10:59.000]  家裡飼養的寵物
[00:10:59.000 --> 00:11:01.000]  大家對寵物
[00:11:01.000 --> 00:11:03.000]  很熟悉
[00:11:03.000 --> 00:11:05.000]  寵物得到的待遇是很不同的
[00:11:05.000 --> 00:11:07.000]  寵物得到的待遇
[00:11:07.000 --> 00:11:09.000]  都是好像家裏的一分子
[00:11:09.000 --> 00:11:11.000]  原來猶太人
[00:11:11.000 --> 00:11:13.000]  雖然是
[00:11:13.000 --> 00:11:15.000]  自視很高
[00:11:15.000 --> 00:11:17.000]  他們是神的兒女
[00:11:17.000 --> 00:11:19.000]  其他外邦人
[00:11:19.000 --> 00:11:21.000]  其他民族的人
[00:11:21.000 --> 00:11:23.000]  就像狗一樣的時候
[00:11:23.000 --> 00:11:25.000]  不過他們也養狗的
[00:11:25.000 --> 00:11:27.000]  他們也有飼養小狗
[00:11:27.000 --> 00:11:29.000]  一些可以
[00:11:29.000 --> 00:11:31.000]  幫忙家裡一些小事務的小狗
[00:11:31.000 --> 00:11:33.000]  可以
[00:11:33.000 --> 00:11:35.000]  給小狗幫忙
[00:11:35.000 --> 00:11:37.000]  甚至乎
[00:11:37.000 --> 00:11:39.000]  有時候幫忙照顧小朋友
[00:11:39.000 --> 00:11:41.000]  一些需要
[00:11:41.000 --> 00:11:43.000]  所以當說到小狗的時候
[00:11:43.000 --> 00:11:45.000]  這位
[00:11:45.000 --> 00:11:47.000]  弗里基的婦人就知道
[00:11:47.000 --> 00:11:49.000]  耶穌
[00:11:49.000 --> 00:11:51.000]  不是把牠當成
[00:11:51.000 --> 00:11:53.000]  屋外的狗
[00:11:53.000 --> 00:11:55.000]  屋內的寵物狗
[00:11:55.000 --> 00:11:57.000]  雖然不能夠地位
[00:11:57.000 --> 00:11:59.000]  跟孩子去比
[00:11:59.000 --> 00:12:01.000]  跟兒女沒得比
[00:12:01.000 --> 00:12:03.000]  但是在家裡的一員
[00:12:03.000 --> 00:12:05.000]  沒錯
[00:12:05.000 --> 00:12:07.000]  吃的可能是
[00:12:07.000 --> 00:12:09.000]  小朋友吃剩的
[00:12:09.000 --> 00:12:11.000]  但是不會因為
[00:12:11.000 --> 00:12:13.000]  小朋友吃完沒東西剩
[00:12:13.000 --> 00:12:15.000]  小狗沒得吃
[00:12:15.000 --> 00:12:17.000]  既然是家裡的一員
[00:12:17.000 --> 00:12:19.000]  即使那天飯送完
[00:12:19.000 --> 00:12:21.000]  也會留下一些餅
[00:12:21.000 --> 00:12:23.000]  包
[00:12:23.000 --> 00:12:25.000]  還有一些東西
[00:12:25.000 --> 00:12:27.000]  是他們所養的小狗
[00:12:27.000 --> 00:12:29.000]  是可以吃的
[00:12:29.000 --> 00:12:31.000]  雖然說當時他們飼養小狗
[00:12:31.000 --> 00:12:33.000]  跟現在飼養寵物狗
[00:12:33.000 --> 00:12:35.000]  是有很大的分別
[00:12:35.000 --> 00:12:37.000]  但是他要小狗去幫助
[00:12:37.000 --> 00:12:39.000]  處理家裡的事務的時候
[00:12:39.000 --> 00:12:41.000]  他也要為小狗
[00:12:41.000 --> 00:12:43.000]  預備一些食物
[00:12:43.000 --> 00:12:45.000]  一些飲品
[00:12:45.000 --> 00:12:47.000]  所以當這個弗里基的小人
[00:12:47.000 --> 00:12:49.000]  的婦人聽到的時候
[00:12:49.000 --> 00:12:51.000]  她就知道
[00:12:51.000 --> 00:12:53.000]  耶穌
[00:12:53.000 --> 00:12:55.000]  沒有把牠當成屋外的狗
[00:12:55.000 --> 00:12:57.000]  不是把牠當成野狗
[00:12:57.000 --> 00:12:59.000]  不是完全把牠當成
[00:12:59.000 --> 00:13:01.000]  一個外族人
[00:13:01.000 --> 00:13:03.000]  不關我事
[00:13:03.000 --> 00:13:05.000]  而是把牠當成
[00:13:05.000 --> 00:13:07.000]  家裡的一個成員
[00:13:07.000 --> 00:13:09.000]  這樣就有分別了
[00:13:09.000 --> 00:13:11.000]  於是他繼續去祈求
[00:13:11.000 --> 00:13:13.000]  也很謙卑地
[00:13:13.000 --> 00:13:15.000]  願意
[00:13:15.000 --> 00:13:17.000]  把小狗
[00:13:17.000 --> 00:13:19.000]  來作為自己
[00:13:19.000 --> 00:13:21.000]  雖然他是一個有受教育
[00:13:21.000 --> 00:13:23.000]  甚至有地位的人
[00:13:23.000 --> 00:13:25.000]  但他也不介意
[00:13:25.000 --> 00:13:27.000]  他就被耶穌
[00:13:27.000 --> 00:13:29.000]  一直跟他說的時候
[00:13:29.000 --> 00:13:31.000]  他就跟耶穌說
[00:13:31.000 --> 00:13:33.000]  是
[00:13:33.000 --> 00:13:35.000]  做一隻小狗
[00:13:35.000 --> 00:13:37.000]  小狗
[00:13:37.000 --> 00:13:39.000]  也要得到一些食物的
[00:13:39.000 --> 00:13:41.000]  稅紮
[00:13:41.000 --> 00:13:43.000]  那你不如給我一些食物的稅紮吧
[00:13:43.000 --> 00:13:45.000]  耶穌
[00:13:45.000 --> 00:13:47.000]  欣著他的信心
[00:13:47.000 --> 00:13:49.000]  就欣賞他
[00:13:49.000 --> 00:13:51.000]  讚賞他
[00:13:51.000 --> 00:13:53.000]  也都要治好他的女兒
[00:13:53.000 --> 00:13:55.000]  於是發生了兩件事
[00:13:55.000 --> 00:13:57.000]  一件事就是
[00:13:57.000 --> 00:13:59.000]  耶穌讚賞他
[00:13:59.000 --> 00:14:01.000]  耶穌讚賞他的時候
[00:14:01.000 --> 00:14:03.000]  是說
[00:14:03.000 --> 00:14:05.000]  你的信心很大
[00:14:05.000 --> 00:14:07.000]  另一方面
[00:14:07.000 --> 00:14:09.000]  也都是說
[00:14:09.000 --> 00:14:11.000]  回去
[00:14:11.000 --> 00:14:13.000]  你的女兒已經康復了
[00:14:13.000 --> 00:14:17.000]  照你所要的
[00:14:17.000 --> 00:14:19.000]  承傳你吧
[00:14:19.000 --> 00:14:21.000]  他說你的信心很大
[00:14:21.000 --> 00:14:23.000]  他說你的信心很大這句話
[00:14:23.000 --> 00:14:25.000]  在《馬太福音》是第二次出現的
[00:14:25.000 --> 00:14:27.000]  第一次出現這句話
[00:14:27.000 --> 00:14:29.000]  是在《馬太福音》
[00:14:29.000 --> 00:14:31.000]  第八章第十三節
[00:14:31.000 --> 00:14:33.000]  是另外一個外邦人
[00:14:33.000 --> 00:14:35.000]  他有很大的信心的時候
[00:14:35.000 --> 00:14:37.000]  耶穌稱讚他
[00:14:37.000 --> 00:14:39.000]  這是一個白夫長
[00:14:39.000 --> 00:14:41.000]  他家裡有一個僕人
[00:14:41.000 --> 00:14:43.000]  癱瘓了
[00:14:43.000 --> 00:14:45.000]  耶穌就說
[00:14:45.000 --> 00:14:47.000]  我去他家裡治好他
[00:14:47.000 --> 00:14:49.000]  他就跟耶穌說
[00:14:49.000 --> 00:14:51.000]  不用的
[00:14:51.000 --> 00:14:53.000]  你說一句話
[00:14:53.000 --> 00:14:55.000]  你隔空說一句話
[00:14:55.000 --> 00:14:57.000]  我的僕人在家裡就會康復的了
[00:14:57.000 --> 00:14:59.000]  當時沒有zoom
[00:14:59.000 --> 00:15:01.000]  沒有任何視像
[00:15:01.000 --> 00:15:03.000]  可以在家裡
[00:15:03.000 --> 00:15:05.000]  看到現場耶穌
[00:15:05.000 --> 00:15:07.000]  做些什麼
[00:15:07.000 --> 00:15:09.000]  但是他有這樣的信心
[00:15:09.000 --> 00:15:11.000]  當他說的時候
[00:15:11.000 --> 00:15:13.000]  耶穌就稱讚他
[00:15:13.000 --> 00:15:15.000]  你的信心真的很大
[00:15:15.000 --> 00:15:17.000]  在以色列當中
[00:15:17.000 --> 00:15:19.000]  我還沒見到有人的信心可以像你這麼大
[00:15:19.000 --> 00:15:21.000]  第一次
[00:15:21.000 --> 00:15:23.000]  這個僕人也都出現了
[00:15:23.000 --> 00:15:25.000]  同樣的情況
[00:15:25.000 --> 00:15:27.000]  在請耶穌的時候
[00:15:27.000 --> 00:15:29.000]  請耶穌去治好他
[00:15:29.000 --> 00:15:31.000]  女兒將烏鬼趕走的時候
[00:15:31.000 --> 00:15:33.000]  耶穌一樣
[00:15:33.000 --> 00:15:35.000]  回答他一句話
[00:15:35.000 --> 00:15:37.000]  你的信心很大
[00:15:37.000 --> 00:15:39.000]  這次就不是這個僕人
[00:15:39.000 --> 00:15:41.000]  求耶穌說
[00:15:41.000 --> 00:15:43.000]  你們現在即時一句話
[00:15:43.000 --> 00:15:45.000]  我家裡的女兒就沒事了
[00:15:45.000 --> 00:15:47.000]  但是耶穌就告訴他
[00:15:47.000 --> 00:15:49.000]  你回去吧
[00:15:49.000 --> 00:15:51.000]  你的女兒沒事了
