
[00:00:00.000 --> 00:00:02.000]  各位大家好 各位大姐妹 早安
[00:06:47.000 --> 00:06:49.000]  很遵行神的命令
[00:06:49.000 --> 00:06:51.000]  我相信你過去一年
[00:06:51.000 --> 00:06:54.000]  是經歷很多神的恩典
[00:06:54.000 --> 00:06:55.000]  為什麼
[00:06:55.000 --> 00:06:57.000]  因為遵行神命令
[00:06:57.000 --> 00:06:59.000]  是蒙福的途徑
[00:06:59.000 --> 00:07:00.000]  這是第一步
[00:07:00.000 --> 00:07:02.000]  我們再看第二步
[00:07:02.000 --> 00:07:04.000]  為什麼
[00:07:04.000 --> 00:07:06.000]  所羅門蒙福呢
[00:07:06.000 --> 00:07:09.000]  是因為他樂意去親近神
[00:07:09.000 --> 00:07:12.000]  樂意親近神
[00:07:12.000 --> 00:07:14.000]  這個行動
[00:07:14.000 --> 00:07:17.000]  和記掛的表現
[00:07:17.000 --> 00:07:20.000]  或者和掛念的表現
[00:07:20.000 --> 00:07:22.000]  是掛勾的
[00:07:22.000 --> 00:07:23.000]  你認同嗎
[00:07:23.000 --> 00:07:27.000]  就是說當你很記掛一個人的時候
[00:07:27.000 --> 00:07:29.000]  你想不想去接近他
[00:07:29.000 --> 00:07:31.000]  你很想去接近他
[00:07:31.000 --> 00:07:35.000]  最近中港兩地通關了
[00:07:35.000 --> 00:07:38.000]  為什麼那些人排隊排到半夜
[00:07:38.000 --> 00:07:40.000]  都要做核酸
[00:07:40.000 --> 00:07:43.000]  因為做完之後
[00:07:43.000 --> 00:07:45.000]  他就回鄉下
[00:07:45.000 --> 00:07:49.000]  和家人團聚慶祝新年
[00:07:49.000 --> 00:07:51.000]  所以這個行動
[00:07:51.000 --> 00:07:53.000]  告訴我們
[00:07:53.000 --> 00:07:56.000]  他記不記掛家人
[00:07:56.000 --> 00:07:57.000]  很記掛
[00:07:57.000 --> 00:08:00.000]  千辛萬苦都要去做
[00:08:00.000 --> 00:08:01.000]  做好之後
[00:08:01.000 --> 00:08:05.000]  他就可以回到自己的家
[00:08:05.000 --> 00:08:06.000]  親近回
[00:08:06.000 --> 00:08:08.000]  接近回他的家人
[00:08:08.000 --> 00:08:11.000]  所以樂意親近神
[00:08:11.000 --> 00:08:15.000]  和記掛有沒有密切關係
[00:08:15.000 --> 00:08:16.000]  有密切關係的
[00:08:16.000 --> 00:08:17.000]  鬼頂子母們
[00:08:17.000 --> 00:08:19.000]  所羅門為什麼蒙福
[00:08:19.000 --> 00:08:22.000]  因為他記掛著上帝
[00:08:22.000 --> 00:08:24.000]  他做了王
[00:08:24.000 --> 00:08:26.000]  什麼都有齊了
[00:08:26.000 --> 00:08:30.000]  不過他的心仍然很記掛著上帝
[00:08:30.000 --> 00:08:32.000]  很想去親近神
[00:08:32.000 --> 00:08:35.000]  就算當時候聖殿未建好
[00:08:35.000 --> 00:08:39.000]  上帝沒有一個很明顯的居所
[00:08:39.000 --> 00:08:41.000]  如果你看回歷史
[00:08:41.000 --> 00:08:42.000]  原來當時候
[00:08:42.000 --> 00:08:44.000]  以色列人要去親近神
[00:08:44.000 --> 00:08:46.000]  要去獻祭
[00:08:46.000 --> 00:08:48.000]  是要去到一些幽壇的地方
[00:08:48.000 --> 00:08:51.000]  就是說讀經有沒有出現這個字
[00:08:51.000 --> 00:08:52.000]  幽壇
[00:08:52.000 --> 00:08:54.000]  什麼東東來的呢
[00:08:54.000 --> 00:08:58.000]  幾年前我和大家敢孫的弟兄姊妹
[00:08:58.000 --> 00:09:00.000]  去以色列旅行的
[00:09:00.000 --> 00:09:02.000]  幸好當時去得早
[00:09:02.000 --> 00:09:04.000]  遲些就去不了
[00:09:04.000 --> 00:09:06.000]  弟兄姊妹們
[00:09:06.000 --> 00:09:08.000]  我們去到那個地方的時候
[00:09:08.000 --> 00:09:10.000]  真的見到一些古蹟
[00:09:10.000 --> 00:09:12.000]  是幽壇的古蹟
[00:09:12.000 --> 00:09:14.000]  我想告訴大家
[00:09:14.000 --> 00:09:16.000]  幽壇一般來說
[00:09:16.000 --> 00:09:20.000]  都是建在半山的地方
[00:09:20.000 --> 00:09:22.000]  高處的地方
[00:09:22.000 --> 00:09:24.000]  半山高處的地方
[00:09:24.000 --> 00:09:26.000]  有一大塊的平原
[00:09:26.000 --> 00:09:30.000]  以色列人就在那裡建造幽壇
[00:09:30.000 --> 00:09:32.000]  為什麼呢
[00:09:32.000 --> 00:09:35.000]  因為他們要在那裡獻祭
[00:09:35.000 --> 00:09:40.000]  來還他們的怨
[00:09:40.000 --> 00:09:44.000]  無論是凡祭、平安祭、贖獻祭
[00:09:44.000 --> 00:09:45.000]  他們有什麼呢
[00:09:45.000 --> 00:09:46.000]  要做這個行動
[00:09:46.000 --> 00:09:48.000]  對所羅蒙王來說
[00:09:48.000 --> 00:09:50.000]  他為了要親近神
[00:09:50.000 --> 00:09:52.000]  不辭勞苦
[00:09:52.000 --> 00:09:56.000]  由他住的地方
[00:09:56.000 --> 00:10:00.000]  去到這個機片的幽壇的地方
[00:10:00.000 --> 00:10:02.000]  都是長途跋涉的
[00:10:02.000 --> 00:10:04.000]  但是他照去
[00:10:04.000 --> 00:10:06.000]  還要帶很多生畜去
[00:10:06.000 --> 00:10:09.000]  你剛才讀的聖經有沒有看到
[00:10:09.000 --> 00:10:11.000]  燒的生畜
[00:10:11.000 --> 00:10:13.000]  獻祭的生畜
[00:10:13.000 --> 00:10:15.000]  都超過一千的
[00:10:15.000 --> 00:10:17.000]  整個行動都是
[00:10:17.000 --> 00:10:19.000]  可以怎麼說呢
[00:10:19.000 --> 00:10:21.000]  勞師動眾的
[00:10:21.000 --> 00:10:23.000]  大家認同嗎
[00:10:23.000 --> 00:10:24.000]  不過
[00:10:24.000 --> 00:10:26.000]  所羅蒙有沒有覺得很煩
[00:10:26.000 --> 00:10:29.000]  在家附近自己獻就行了
[00:10:29.000 --> 00:10:30.000]  有沒有這樣做
[00:10:30.000 --> 00:10:31.000]  沒有
[00:10:31.000 --> 00:10:33.000]  不辛苦
[00:10:33.000 --> 00:10:36.000]  他都願意付出這個行動
[00:10:36.000 --> 00:10:38.000]  去親近上帝去獻祭
[00:10:38.000 --> 00:10:40.000]  因為當時候以色列人
[00:10:40.000 --> 00:10:42.000]  沒有聖殿
[00:10:42.000 --> 00:10:44.000]  各位電視節目們
[00:10:44.000 --> 00:10:46.000]  你有沒有很渴求
[00:10:46.000 --> 00:10:48.000]  很想去親近上帝
[00:10:48.000 --> 00:10:52.000]  因為你記掛著他
[00:10:52.000 --> 00:10:53.000]  是吧
[00:10:53.000 --> 00:10:55.000]  你在家的時候
[00:10:55.000 --> 00:10:57.000]  記掛著他
[00:10:57.000 --> 00:11:00.000]  你在上班工作的時候
[00:11:00.000 --> 00:11:02.000]  你記掛著他
[00:11:02.000 --> 00:11:05.000]  你和朋友一起有活動
[00:11:05.000 --> 00:11:07.000]  去旅行的時候
[00:11:07.000 --> 00:11:10.000]  都記掛著上帝
[00:11:10.000 --> 00:11:12.000]  就算我玩得很開心
[00:11:12.000 --> 00:11:14.000]  萬水千山
[00:11:14.000 --> 00:11:16.000]  風景如畫
[00:11:16.000 --> 00:11:18.000]  我都記掛著上帝
[00:11:18.000 --> 00:11:19.000]  各位電視節目
[00:11:19.000 --> 00:11:21.000]  如果你有這樣的心
[00:11:21.000 --> 00:11:23.000]  你去到任何的地方
[00:11:23.000 --> 00:11:27.000]  你都可以來到親近上帝
[00:11:27.000 --> 00:11:28.000]  認同嗎
[00:11:28.000 --> 00:11:29.000]  所以
[00:11:29.000 --> 00:11:31.000]  新年大家都知道
[00:11:31.000 --> 00:11:33.000]  大家都有些旅行計劃
[00:11:33.000 --> 00:11:34.000]  請你記得
[00:11:34.000 --> 00:11:37.000]  旅行不單止自己心情
[00:11:37.000 --> 00:11:38.000]  放鬆
[00:11:38.000 --> 00:11:40.000]  很享受之外
[00:11:40.000 --> 00:11:42.000]  你都要記掛著上帝
[00:11:42.000 --> 00:11:44.000]  不要忘記親近上帝
[00:11:44.000 --> 00:11:47.000]  無論你的讀經
[00:11:47.000 --> 00:11:49.000]  無論你的祈禱
[00:11:49.000 --> 00:11:50.000]  無論你的默想
[00:11:50.000 --> 00:11:52.000]  無論你唱的詩歌
[00:11:52.000 --> 00:11:54.000]  都是表達什麼
[00:11:54.000 --> 00:11:55.000]  你記掛著上帝
[00:11:55.000 --> 00:11:56.000]  各位電視節目
[00:11:56.000 --> 00:11:57.000]  這是一個什麼
[00:11:57.000 --> 00:11:59.000]  蒙福的途徑
[00:11:59.000 --> 00:12:00.000]  為什麼很多時候
[00:12:00.000 --> 00:12:03.000]  基督徒得不到上帝的祝福
[00:12:03.000 --> 00:12:06.000]  是因為他忘記了上帝
[00:12:06.000 --> 00:12:08.000]  在他日常生活當中
[00:12:08.000 --> 00:12:09.000]  他忙得來
[00:12:09.000 --> 00:12:11.000]  忘記了上帝
[00:12:11.000 --> 00:12:13.000]  忘記了天上的爸爸
[00:12:13.000 --> 00:12:17.000]  所以他的生活工作當中
[00:12:17.000 --> 00:12:18.000]  很多時候
[00:12:18.000 --> 00:12:21.000]  眼下跳不出煩惱的問題
[00:12:21.000 --> 00:12:22.000]  好像沒有什麼力量
[00:12:22.000 --> 00:12:24.000]  人很累
[00:12:24.000 --> 00:12:27.000]  很耗盡
[00:12:27.000 --> 00:12:31.000]  今早我們來到新春的崇拜
[00:12:31.000 --> 00:12:32.000]  大家記得
[00:12:32.000 --> 00:12:34.000]  好像所羅門一樣
[00:12:34.000 --> 00:12:36.000]  樂意親近神
[00:12:36.000 --> 00:12:38.000]  無論付出多大的代價
[00:12:38.000 --> 00:12:40.000]  在所不辭
[00:12:40.000 --> 00:12:42.000]  我們再看第三
[00:12:42.000 --> 00:12:47.000]  第三個蒙福的途徑是什麼
[00:12:47.000 --> 00:12:51.000]  謙卑在神前
[00:12:51.000 --> 00:12:54.000]  當上帝和所羅門說
[00:12:54.000 --> 00:12:56.000]  你可以向我求了
[00:12:56.000 --> 00:12:58.000]  他怎樣向上帝求
[00:12:58.000 --> 00:13:01.000]  他就這樣向上帝求
[00:13:01.000 --> 00:13:02.000]  他說上帝
[00:13:02.000 --> 00:13:04.000]  你是知道的
[00:13:04.000 --> 00:13:08.000]  我不過是一個幼少的
[00:13:08.000 --> 00:13:11.000]  幼少的是和修本的譯本
[00:13:11.000 --> 00:13:15.000]  如果你看回我們舊陣史和合本的譯本
[00:13:15.000 --> 00:13:16.000]  那裡說
[00:13:16.000 --> 00:13:18.000]  我是幼童
[00:13:18.000 --> 00:13:20.000]  那些頂智慕門學家覺得很奇怪
[00:13:20.000 --> 00:13:23.000]  為什麼這麼小就做王呢
[00:13:23.000 --> 00:13:27.000]  實際上如果你看回聖經的記載
[00:13:27.000 --> 00:13:29.000]  所羅門做王的時候
[00:13:29.000 --> 00:13:31.000]  都是大人的
[00:13:31.000 --> 00:13:33.000]  都是成人的
[00:13:33.000 --> 00:13:37.000]  接著他爸爸做王
[00:13:37.000 --> 00:13:40.000]  他說自己很幼少幼童
[00:13:40.000 --> 00:13:41.000]  其實有原因
[00:13:41.000 --> 00:13:45.000]  因為他感覺到自己在上帝的面前
[00:13:45.000 --> 00:13:48.000]  是多麼的微小
[00:13:48.000 --> 00:13:51.000]  再加上他自己真的膚淺
[00:13:51.000 --> 00:13:53.000]  真的初出茅廬
[00:13:53.000 --> 00:13:55.000]  沒有什麼人生的歷練
[00:13:55.000 --> 00:13:59.000]  沒有什麼社會的經驗
[00:13:59.000 --> 00:14:01.000]  做一個王
[00:14:01.000 --> 00:14:04.000]  面對這樣的情景的時候
[00:14:04.000 --> 00:14:08.000]  他看到自己的需要
[00:14:08.000 --> 00:14:13.000]  所以他謙卑在上帝的面前
[00:14:13.000 --> 00:14:14.000]  各位頂智慕門
[00:14:14.000 --> 00:14:18.000]  謙卑在上帝面前也是一個蒙福的途徑
[00:14:18.000 --> 00:14:19.000]  為什麼呢
[00:14:19.000 --> 00:14:21.000]  因為聖經告訴我們
[00:14:21.000 --> 00:14:24.000]  上帝阻擋驕傲的人
[00:14:24.000 --> 00:14:27.000]  次因級謙卑的人
[00:14:27.000 --> 00:14:28.000]  有記憶嗎
[00:14:28.000 --> 00:14:29.000]  這句是段經文
[00:14:29.000 --> 00:14:31.000]  有沒有印象
[00:14:31.000 --> 00:14:34.000]  所以當我們都在上帝的面前
[00:14:34.000 --> 00:14:40.000]  有一顆謙遜謙卑的心
[00:14:40.000 --> 00:14:42.000]  感覺到自己很幼嫩
[00:14:42.000 --> 00:14:44.000]  雖然自己很有經驗
[00:14:44.000 --> 00:14:51.000]  但始終面對這個變幻莫測的世界
[00:14:51.000 --> 00:14:57.000]  面對種種複雜的人際關係
[00:14:57.000 --> 00:14:59.000]  要去處理的時候
[00:14:59.000 --> 00:15:02.000]  我們都謙卑在上帝的面前
[00:15:02.000 --> 00:15:03.000]  承認什麼
[00:15:03.000 --> 00:15:04.000]  神啊
[00:15:04.000 --> 00:15:07.000]  我是很膚淺的
[00:15:07.000 --> 00:15:09.000]  我很多事情都不懂
[00:15:09.000 --> 00:15:11.000]  求你幫助我
[00:15:11.000 --> 00:15:13.000]  我相信我們這樣的禱告
[00:15:13.000 --> 00:15:15.000]  上帝是喜悅的
[00:15:15.000 --> 00:15:17.000]  上帝會聆聽我們的禱告
[00:15:17.000 --> 00:15:20.000]  祂會特別加能賜力給我們
[00:15:20.000 --> 00:15:24.000]  因為我們謙卑在上帝的面前
[00:15:24.000 --> 00:15:27.000]  我們再看第四個原因
[00:15:27.000 --> 00:15:28.000]  第四個秘訣
[00:15:28.000 --> 00:15:30.000]  為什麼上帝賜福給他
[00:15:30.000 --> 00:15:32.000]  第八節就告訴我們
[00:15:32.000 --> 00:15:34.000]  上帝啊
[00:15:34.000 --> 00:15:36.000]  我今天接受我父親造禍
[00:15:36.000 --> 00:15:37.000]  你看看
[00:15:37.000 --> 00:15:40.000]  在我面前的百姓是什麼
[00:15:40.000 --> 00:15:42.000]  數之不盡
[00:15:42.000 --> 00:15:45.000]  在我面前的人
[00:15:45.000 --> 00:15:47.000]  我要管治的人
[00:15:47.000 --> 00:15:50.000]  多得不可勝數
[00:15:50.000 --> 00:15:52.000]  上帝
[00:15:52.000 --> 00:15:56.000]  這是我的真實處境
[00:15:56.000 --> 00:15:58.000]  各位頂字幕們
[00:15:58.000 --> 00:16:02.000]  有時候我們都要看看自己的真實處境
[00:16:02.000 --> 00:16:06.000]  當我們回望自己真實處境的時候
[00:16:06.000 --> 00:16:08.000]  你會發覺自己
[00:16:08.000 --> 00:16:11.000]  真是很大很大的挑戰
[00:16:11.000 --> 00:16:13.000]  或者我們不用困難
[00:16:13.000 --> 00:16:15.000]  用挑戰這個字眼
[00:16:15.000 --> 00:16:17.000]  真是很大的
[00:16:17.000 --> 00:16:23.000]  怎樣可以去管治這麼多的人呢
[00:16:23.000 --> 00:16:28.000]  怎樣令到國家裏面減少了紛爭
[00:16:28.000 --> 00:16:30.000]  怎樣令到國家裏面的人
[00:16:30.000 --> 00:16:32.000]  遇到困難的時候
[00:16:32.000 --> 00:16:33.000]  我可以跟他
[00:16:33.000 --> 00:16:36.000]  能夠排解他的問題
[00:16:36.000 --> 00:16:38.000]  所以上帝啊
[00:16:38.000 --> 00:16:40.000]  我看到我自己真實的處境
[00:16:40.000 --> 00:16:45.000]  所以我承認我是力猶不逮
[00:16:45.000 --> 00:16:49.000]  今天我們都很需要認識自己
[00:16:49.000 --> 00:16:51.000]  大家都認同嗎
[00:16:51.000 --> 00:16:54.000]  有很多人他失敗
[00:16:54.000 --> 00:16:57.000]  不是失敗在別人的手上
[00:16:57.000 --> 00:17:00.000]  不是敵人強勁過他
[00:17:00.000 --> 00:17:02.000]  是他自己
[00:17:02.000 --> 00:17:10.000]  看自己是看得太過的重要了
[00:17:10.000 --> 00:17:13.000]  或者看自己看得太過大了
[00:17:13.000 --> 00:17:16.000]  他覺得自己是天下無敵了
[00:17:16.000 --> 00:17:19.000]  所以有些人真是這樣看自己的
[00:17:19.000 --> 00:17:21.000]  他覺得自己什麼都可以的時候
[00:17:21.000 --> 00:17:23.000]  什麼都可以的時候
[00:17:23.000 --> 00:17:26.000]  他可以目空一切
[00:17:26.000 --> 00:17:29.000]  所以心很紅
[00:17:29.000 --> 00:17:32.000]  心紅的時候就盲目了
[00:17:32.000 --> 00:17:35.000]  最近有一間餅店
[00:17:35.000 --> 00:17:37.000]  它全盛的時期
[00:17:37.000 --> 00:17:39.000]  都開了很多間餅店
[00:17:39.000 --> 00:17:42.000]  不過最近他都要面對破產
[00:17:42.000 --> 00:17:44.000]  弟子們
[00:17:44.000 --> 00:17:46.000]  有很多時候我們的心紅
[00:17:46.000 --> 00:17:51.000]  我們以為自己大有能力的時候
[00:17:51.000 --> 00:17:53.000]  以為自己什麼都可以的時候
[00:17:53.000 --> 00:17:56.000]  沒有看回自己真實的處境
[00:17:56.000 --> 00:17:59.000]  我們真是會碰壁的
[00:17:59.000 --> 00:18:03.000]  所以我們怎樣可以得到上帝的賜福呢
[00:18:03.000 --> 00:18:08.000]  我們在上帝的面前都承認自己是力猶不逮
[00:18:08.000 --> 00:18:12.000]  需要上帝加能賜力給我們
[00:18:12.000 --> 00:18:14.000]  需要上帝幫助我們
[00:18:14.000 --> 00:18:18.000]  我們看第五最後一點
[00:18:18.000 --> 00:18:23.000]  第五所羅門他蒙上帝賜福
[00:18:23.000 --> 00:18:25.000]  你發覺他的祈禱裡面
[00:18:25.000 --> 00:18:27.000]  向神的呼求裡面
[00:18:27.000 --> 00:18:31.000]  他的重心不是為自己去求
[00:18:31.000 --> 00:18:33.000]  你有沒有留意到
[00:18:33.000 --> 00:18:37.000]  他的重心是以百姓為本
[00:18:37.000 --> 00:18:40.000]  上帝我真是很需要你給我什麼
[00:18:40.000 --> 00:18:42.000]  有智慧
[00:18:42.000 --> 00:18:44.000]  因為我管治這麼多人
[00:18:44.000 --> 00:18:47.000]  我要跟他們排難解災
[00:18:47.000 --> 00:18:50.000]  我要跟他們排解紛爭
[00:18:50.000 --> 00:18:53.000]  我怎樣可以做到這麼多事呢
[00:18:53.000 --> 00:19:00.000]  尤其是有時候有些紛爭是家庭式的
[00:19:00.000 --> 00:19:02.000]  還更加難
[00:19:02.000 --> 00:19:07.000]  正所謂清官都難審家庭事
[00:19:07.000 --> 00:19:09.000]  所以審死官
[00:19:09.000 --> 00:19:12.000]  頂子們
[00:19:12.000 --> 00:19:16.000]  當所羅門求的時候
[00:19:16.000 --> 00:19:20.000]  他說上帝我求你給我有智慧
