
[00:00:00.000 --> 00:00:04.560]  我們可以一齊開始今晚
[00:15:19.400 --> 00:15:21.400]  上到蓋薩尼亞的時候
[00:15:21.400 --> 00:15:27.400]  就去到一個叫傳福音的肥利的家裡
[00:15:27.400 --> 00:15:29.400]  來到他相交住了幾天
[00:15:29.400 --> 00:15:33.400]  應該是23還是22章
[00:15:33.400 --> 00:15:39.400]  肥利已經不再是執事的身份那麼簡單
[00:15:39.400 --> 00:15:43.400]  已經變成一個叫傳福音的肥利
[00:15:43.400 --> 00:15:46.400]  是作者路加告訴我們的
[00:15:46.400 --> 00:15:49.400]  是一個很寶貴的名字
[00:15:49.400 --> 00:15:52.400]  因為保羅已經傳道很多年了
[00:15:52.400 --> 00:15:56.400]  現在在他鄉遇到固茲
[00:15:56.400 --> 00:15:59.400]  其實當時是想殺他
[00:15:59.400 --> 00:16:01.400]  因為斯提反也殺了
[00:16:01.400 --> 00:16:03.400]  其中一個執事也殺了
[00:16:03.400 --> 00:16:05.400]  不僅殺了肥利
[00:16:05.400 --> 00:16:08.400]  誰知道肥利跑去撒瑪利亞
[00:16:08.400 --> 00:16:10.400]  殺不了他 抓不了他
[00:16:10.400 --> 00:16:13.400]  但是經過很多年之後
[00:16:13.400 --> 00:16:19.400]  大家各自在不同的神安排的工場
[00:16:19.400 --> 00:16:22.400]  保羅去到蓋薩尼亞
[00:16:22.400 --> 00:16:25.400]  其實和大家揭曉一下
[00:16:25.400 --> 00:16:27.400]  反正揭到這裡了
[00:16:27.400 --> 00:16:30.400]  我看看是22還是23章
[00:16:30.400 --> 00:16:33.400]  如果沒有記錯可能是23章
[00:16:33.400 --> 00:16:35.400]  就是第三次的旅行報道
[00:16:35.400 --> 00:16:37.400]  上耶路撒冷之前
[00:16:37.400 --> 00:16:40.400]  保羅就在那裡
[00:16:40.400 --> 00:16:46.400]  應該沒有那麼遠了
[00:16:46.400 --> 00:16:50.400]  可能是22章
[00:16:50.400 --> 00:17:09.400]  對不起 是21章才對
[00:17:09.400 --> 00:17:12.400]  這段聖經也很特別
[00:17:12.400 --> 00:17:14.400]  很值得我們看看
[00:17:14.400 --> 00:17:16.400]  也是和保羅和肥利有關
[00:17:16.400 --> 00:17:19.400]  第七節
[00:17:19.400 --> 00:17:23.400]  我們從推羅行完航程
[00:17:23.400 --> 00:17:25.400]  來到了多利買
[00:17:25.400 --> 00:17:27.400]  問候那裡的弟兄
[00:17:27.400 --> 00:17:30.400]  和他們同住了一天
[00:17:30.400 --> 00:17:32.400]  第二天我們離開那裡
[00:17:32.400 --> 00:17:34.400]  來到蓋薩尼亞
[00:17:34.400 --> 00:17:37.400]  就進了傳福音的肥利家裡
[00:17:37.400 --> 00:17:39.400]  和他同住
[00:17:39.400 --> 00:17:42.400]  他是那七個執事裡的一個
[00:17:42.400 --> 00:17:44.400]  七個執事
[00:17:44.400 --> 00:17:47.400]  第一個殉道就是斯提反
[00:17:47.400 --> 00:17:50.400]  當時沒有相機
[00:17:50.400 --> 00:17:53.400]  他家裡有張相
[00:17:53.400 --> 00:17:55.400]  是七個執事就職來的時候拍的
[00:17:55.400 --> 00:17:58.400]  你想想保羅見到斯提反
[00:17:58.400 --> 00:18:00.400]  是他親手
[00:18:00.400 --> 00:18:02.400]  當然他沒有扔石頭
[00:18:02.400 --> 00:18:05.400]  不過是看守著那些扔石頭的人
[00:18:05.400 --> 00:18:07.400]  那些衣裳
[00:18:07.400 --> 00:18:09.400]  還有聖經告訴我們
[00:18:09.400 --> 00:18:12.400]  他很贊成要處死斯提反
[00:18:12.400 --> 00:18:14.400]  現在在他鄉
[00:18:14.400 --> 00:18:16.400]  遇見了很多年之後
[00:18:16.400 --> 00:18:20.400]  仍然在神的宮牆裡服侍的肥利
[00:18:20.400 --> 00:18:23.400]  聖經這樣描述他
[00:18:23.400 --> 00:18:25.400]  路加醫生
[00:18:25.400 --> 00:18:28.400]  在這個時候跟隨保羅去傳道
[00:18:28.400 --> 00:18:31.400]  就說他是七個執事裡的一個
[00:18:31.400 --> 00:18:33.400]  他有四個女兒
[00:18:33.400 --> 00:18:35.400]  都是還沒有出嫁的
[00:18:35.400 --> 00:18:37.400]  都是會說禦言
[00:18:37.400 --> 00:18:39.400]  都是一起侍奉神
[00:18:39.400 --> 00:18:44.400]  所以我們在那裡多住了幾天
[00:18:44.400 --> 00:18:46.400]  過了幾天之後
[00:18:46.400 --> 00:18:49.400]  有一個先知阿加布
[00:18:49.400 --> 00:18:51.400]  從猶太那裡下來
[00:18:51.400 --> 00:18:56.400]  就說要像一個先知救藥的時候
[00:18:56.400 --> 00:18:59.400]  有時候會像做一些大龍鳳一樣
[00:18:59.400 --> 00:19:01.400]  實物教材
[00:19:01.400 --> 00:19:03.400]  好像做一套話劇一樣
[00:19:03.400 --> 00:19:05.400]  捆綁著
[00:19:05.400 --> 00:19:07.400]  拿了保羅的腰帶
[00:19:07.400 --> 00:19:09.400]  放在自己的手腳
[00:19:09.400 --> 00:19:11.400]  聖靈這樣說
[00:19:11.400 --> 00:19:13.400]  猶太人在耶路撒冷
[00:19:13.400 --> 00:19:17.400]  都要這樣捆綁腰帶的主人
[00:19:17.400 --> 00:19:18.400]  就是保羅
[00:19:18.400 --> 00:19:21.400]  所以就把他交給外邦人
[00:19:21.400 --> 00:19:23.400]  所以第十二節
[00:19:23.400 --> 00:19:26.400]  我們路加醫生
[00:19:26.400 --> 00:19:28.400]  可能是肥利
[00:19:28.400 --> 00:19:30.400]  我們聽見這些話
[00:19:30.400 --> 00:19:32.400]  就跟當地的人
[00:19:32.400 --> 00:19:36.400]  苦勸保羅不要上耶路撒冷去
[00:19:36.400 --> 00:19:38.400]  於是保羅回答
[00:19:38.400 --> 00:19:40.400]  你們為什麼這樣痛哭
[00:19:40.400 --> 00:19:42.400]  使我心碎呢?
[00:19:42.400 --> 00:19:44.400]  我為主耶穌的命
[00:19:44.400 --> 00:19:46.400]  不但被人捆綁
[00:19:46.400 --> 00:19:48.400]  就是死在耶路撒冷
[00:19:48.400 --> 00:19:50.400]  也是願意的
[00:19:50.400 --> 00:19:53.400]  第二次提願意
[00:19:53.400 --> 00:19:57.400]  之前就很願意很贊成斯提反遜度
[00:19:57.400 --> 00:19:59.400]  看著可能拍手掌
[00:19:59.400 --> 00:20:01.400]  可能該死
[00:20:01.400 --> 00:20:04.400]  這個人跟一個這樣的人
[00:20:04.400 --> 00:20:06.400]  拿撒勒人
[00:20:06.400 --> 00:20:09.400]  跟他說他是救世主
[00:20:09.400 --> 00:20:11.400]  但現在保羅自己
[00:20:11.400 --> 00:20:17.400]  反而叫那些跟他一起服事的人
[00:20:17.400 --> 00:20:22.400]  不要攔阻聖靈的工作在我的身上
[00:20:22.400 --> 00:20:25.400]  我要在耶路撒冷被捆綁
[00:20:25.400 --> 00:20:28.400]  這是聖靈的工作
[00:20:28.400 --> 00:20:30.400]  所以你們不要令我心碎
[00:20:30.400 --> 00:20:32.400]  令我難堪
[00:20:32.400 --> 00:20:34.400]  我為主耶穌的命
[00:20:34.400 --> 00:20:37.400]  不但願意被捆綁
[00:20:37.400 --> 00:20:39.400]  就算死在耶路撒冷
[00:20:39.400 --> 00:20:41.400]  他也願意
[00:20:41.400 --> 00:20:43.400]  這些豪情壯語
[00:20:43.400 --> 00:20:47.400]  對弗利、路加醫生
[00:20:47.400 --> 00:20:50.400]  對其他四個女兒
[00:20:50.400 --> 00:20:55.400]  相信那一晚聚會的教會
[00:20:55.400 --> 00:21:01.400]  充滿了聖靈同在的勇氣
[00:21:01.400 --> 00:21:06.400]  那份對主耶穌的救恩的效忠
[00:21:06.400 --> 00:21:08.400]  你可以想像到
[00:21:08.400 --> 00:21:10.400]  培靈會可以在任何地方
[00:21:10.400 --> 00:21:12.400]  只要有兩三個人奉主的名
[00:21:12.400 --> 00:21:15.400]  大家為神的國度去守望
[00:21:15.400 --> 00:21:19.400]  那裏就有聖靈有主的同在
[00:21:19.400 --> 00:21:22.400]  保羅現在甘心樂意
[00:21:22.400 --> 00:21:24.400]  這樣擺上自己的生命
[00:21:24.400 --> 00:21:26.400]  這裡有一個很大的功課
[00:21:26.400 --> 00:21:28.400]  人家用了十多年
[00:21:28.400 --> 00:21:29.400]  二十年
[00:21:29.400 --> 00:21:30.400]  應該沒有二十年
[00:21:30.400 --> 00:21:32.400]  人家由一個敵黨神
[00:21:32.400 --> 00:21:34.400]  敵黨基督
[00:21:34.400 --> 00:21:37.400]  甚至有行動捉基督徒
[00:21:37.400 --> 00:21:39.400]  到現在願意自己的生命
[00:21:39.400 --> 00:21:42.400]  有一個很大的毀身
[00:21:42.400 --> 00:21:44.400]  所以二十年
[00:21:44.400 --> 00:21:47.400]  就看我們大家在主耶穌的救恩裏面
[00:21:47.400 --> 00:21:49.400]  我們的成長
[00:21:49.400 --> 00:21:52.400]  說多不多說少不少
[00:21:52.400 --> 00:21:54.400]  在香港的教會
[00:21:54.400 --> 00:21:57.400]  二十年大有人在
[00:21:57.400 --> 00:21:59.400]  二十年之後
[00:21:59.400 --> 00:22:01.400]  連看聖經都不感興趣
[00:22:01.400 --> 00:22:03.400]  大有人在
[00:22:03.400 --> 00:22:05.400]  一來到教會
[00:22:05.400 --> 00:22:07.400]  現在手機隨身
[00:22:07.400 --> 00:22:09.400]  除了站在這裏
[00:22:09.400 --> 00:22:12.400]  背著小道信經之後
[00:22:12.400 --> 00:22:15.400]  坐下來可能未必是看聖經
[00:22:15.400 --> 00:22:17.400]  坐在這裏看手機
[00:22:17.400 --> 00:22:18.400]  看WhatsApp
[00:22:18.400 --> 00:22:19.400]  都大有人在
[00:22:19.400 --> 00:22:22.400]  雖然我們沒有監控
[00:22:22.400 --> 00:22:24.400]  但是其實
[00:22:24.400 --> 00:22:26.400]  二十年
[00:22:26.400 --> 00:22:28.400]  由一個敵黨神的人
[00:22:28.400 --> 00:22:31.400]  變成為我為主耶穌的命
[00:22:31.400 --> 00:22:33.400]  就算死在耶路撒冷
[00:22:33.400 --> 00:22:35.400]  都是情願
[00:22:35.400 --> 00:22:39.400]  肯定背後不是那個人自己有什麼造作
[00:22:39.400 --> 00:22:41.400]  肯定是神的恩典
[00:22:41.400 --> 00:22:45.400]  讓保羅慢慢看到
[00:22:45.400 --> 00:22:48.400]  這個永恆生命的實在
[00:22:48.400 --> 00:22:51.400]  所以這裏是值得我們想一想
[00:22:51.400 --> 00:22:53.400]  歸主前後的保羅
[00:22:53.400 --> 00:22:56.400]  他的生命的成長
[00:22:56.400 --> 00:22:58.400]  所以這一晚的對話
[00:22:58.400 --> 00:23:00.400]  其實很美麗
[00:23:00.400 --> 00:23:03.400]  雖然當時我們沒有相機
[00:23:03.400 --> 00:23:05.400]  也沒有高清來錄下
