
[00:00:00.000 --> 00:00:02.000]  請主妹平安
[00:04:06.320 --> 00:04:08.920]  接著就說新的人
[00:04:08.920 --> 00:04:12.400]  就是開始另一個乾乾淨淨的
[00:04:12.400 --> 00:04:14.120]  聖潔的
[00:04:14.120 --> 00:04:15.800]  德行的清單
[00:04:15.800 --> 00:04:19.240]  就是剛才開始的時候已經讀了
[00:04:19.240 --> 00:04:23.320]  所以這一段聖經的其中要留心
[00:04:23.320 --> 00:04:27.920]  保羅告訴我們有一對的清單
[00:04:27.920 --> 00:04:29.600]  舊的人
[00:04:29.600 --> 00:04:31.240]  舊的行為
[00:04:31.240 --> 00:04:33.000]  舊的念頭
[00:04:33.000 --> 00:04:34.000]  在自我
[00:04:34.000 --> 00:04:35.800]  在自己裡面
[00:04:35.800 --> 00:04:38.840]  就會有這些惡事
[00:04:38.840 --> 00:04:40.200]  惡行
[00:04:40.200 --> 00:04:42.360]  保羅說信了主耶穌的人
[00:04:42.360 --> 00:04:44.040]  不應該是這樣
[00:04:44.040 --> 00:04:45.840]  新的清單就是
[00:04:45.840 --> 00:04:47.000]  美善的
[00:04:47.000 --> 00:04:49.040]  德行的清單
[00:04:49.040 --> 00:04:51.400]  這裡就告訴我們
[00:04:51.400 --> 00:04:52.720]  一個基督徒
[00:04:52.720 --> 00:04:56.120]  如何來到主的裡面
[00:04:56.120 --> 00:04:57.600]  有教訓的
[00:04:57.600 --> 00:04:59.360]  等一下我們會講
[00:04:59.360 --> 00:05:01.400]  如何來追求
[00:05:01.400 --> 00:05:04.600]  像我們的耶穌基督呢
[00:05:04.600 --> 00:05:07.120]  在這個大段落裡面
[00:05:07.120 --> 00:05:12.280]  其中哥羅西書有一個很重要的問題
[00:05:12.280 --> 00:05:14.640]  就是有異端
[00:05:14.640 --> 00:05:17.120]  來去強調
[00:05:17.120 --> 00:05:21.640]  一些基督徒你要追求的神秘經歷
[00:05:21.640 --> 00:05:24.920]  第二章的第16節開始
[00:05:24.920 --> 00:05:25.960]  所以
[00:05:25.960 --> 00:05:29.160]  不要讓任何人在飲食上
[00:05:29.160 --> 00:05:30.160]  節旗
[00:05:30.160 --> 00:05:32.040]  或者初一
[00:05:32.040 --> 00:05:33.320]  安息日
[00:05:33.320 --> 00:05:36.400]  這些事情來評斷你們
[00:05:36.400 --> 00:05:40.480]  這些原來是未來的事的影子
[00:05:40.480 --> 00:05:41.880]  就是說
[00:05:41.880 --> 00:05:44.360]  那些事情代表著某些事情的
[00:05:44.360 --> 00:05:45.880]  這些禮儀
[00:05:45.880 --> 00:05:46.960]  傳統
[00:05:46.960 --> 00:05:48.360]  這些做法
[00:05:48.360 --> 00:05:49.760]  過去這樣做
[00:05:49.760 --> 00:05:50.640]  其實
[00:05:50.640 --> 00:05:52.600]  是有一個含義
[00:05:52.600 --> 00:05:54.040]  那個含義就是
[00:05:54.040 --> 00:05:55.880]  它本來好像一個影子
[00:05:55.880 --> 00:05:58.480]  真正的實體已經來了
[00:05:58.480 --> 00:05:59.360]  其實就是
[00:05:59.360 --> 00:06:00.720]  耶穌基督
[00:06:00.720 --> 00:06:03.440]  那個真體卻是屬基督的
[00:06:03.440 --> 00:06:06.360]  留意第18節這一段
[00:06:06.360 --> 00:06:07.960]  不要讓人
[00:06:07.960 --> 00:06:10.240]  藉著故作謙虛
[00:06:10.240 --> 00:06:12.240]  敬拜天使
[00:06:12.240 --> 00:06:14.800]  就奪去你們的獎賞
[00:06:14.800 --> 00:06:15.920]  這些人
[00:06:15.920 --> 00:06:17.440]  傳異端的
[00:06:17.440 --> 00:06:19.040]  在哥羅西教會
[00:06:19.040 --> 00:06:21.240]  來影響信徒的
[00:06:21.240 --> 00:06:25.320]  這些人驅離在所見過的幻象
[00:06:25.320 --> 00:06:27.480]  隨著他們的慾望
[00:06:27.480 --> 00:06:30.000]  無故的自高自大
[00:06:30.000 --> 00:06:30.800]  就是說
[00:06:30.800 --> 00:06:33.880]  高舉他們自己一些很奧秘
[00:06:33.880 --> 00:06:35.880]  屬靈的經歷
[00:06:35.880 --> 00:06:37.400]  我們見過天使
[00:06:37.400 --> 00:06:38.680]  很高級的
[00:06:38.680 --> 00:06:40.520]  你們基督徒見過沒有
[00:06:40.520 --> 00:06:44.040]  所以你們要跟隨我們這樣去敬拜
[00:06:44.040 --> 00:06:46.040]  這樣的這些
[00:06:46.040 --> 00:06:50.120]  上文講的那些猶太教的飲食條例
[00:06:50.120 --> 00:06:52.480]  和要守某些節期
[00:06:52.480 --> 00:06:54.400]  好像都要將他們
[00:06:54.400 --> 00:06:57.200]  帶回一些律法的枷鎖
[00:06:57.200 --> 00:07:01.520]  再加上一些奧秘的經驗
[00:07:01.520 --> 00:07:04.400]  這樣的混雜的異端
[00:07:04.400 --> 00:07:06.960]  就開始在哥羅西教會
[00:07:06.960 --> 00:07:09.440]  影響信徒
[00:07:09.440 --> 00:07:11.600]  所以對保羅來說
[00:07:11.600 --> 00:07:15.200]  是面對著一些傳異端的人
[00:07:15.200 --> 00:07:18.480]  對哥羅西教會的影響
[00:07:18.480 --> 00:07:22.960]  保羅如何去拆解在耶穌裡面的信徒
[00:07:22.960 --> 00:07:28.400]  要如何去表達那種的奧秘
[00:07:28.400 --> 00:07:30.040]  真正的奧秘
[00:07:30.040 --> 00:07:33.600]  原來就在日常生活裡面
[00:07:33.600 --> 00:07:38.000]  有意識地除舊立新
[00:07:38.000 --> 00:07:40.560]  將舊有的行為
[00:07:40.560 --> 00:07:44.080]  當時羅馬帝國
[00:07:44.080 --> 00:07:46.920]  基本上如果你是一些很有勢力
[00:07:46.920 --> 00:07:48.920]  影響力的階層
[00:07:48.920 --> 00:07:51.920]  你本身過著的日常的生活
[00:07:51.920 --> 00:07:53.320]  就是奢華
[00:07:53.320 --> 00:07:54.720]  就是燕落
[00:07:54.720 --> 00:07:57.000]  就是滿足肉體
[00:07:57.000 --> 00:07:58.160]  但是
[00:07:58.160 --> 00:08:01.840]  也都有一些是受壓制的奴隸階層
[00:08:01.840 --> 00:08:03.440]  找招不得晚
[00:08:03.440 --> 00:08:05.280]  甚至被欺凌
[00:08:05.280 --> 00:08:06.640]  各方面
[00:08:06.640 --> 00:08:08.640]  但是對信徒來說
[00:08:08.640 --> 00:08:11.320]  很特別的奧秘就是
[00:08:11.320 --> 00:08:15.120]  在你的日常生活裡面
[00:08:15.120 --> 00:08:19.440]  表達基督帶來的管治
[00:08:19.440 --> 00:08:22.120]  在你的生命裡面
[00:08:22.120 --> 00:08:24.920]  而在你的生活裡面
[00:08:24.920 --> 00:08:28.360]  表達出這一種的敬虔
[00:08:28.360 --> 00:08:31.760]  所以這一對的罪惡清單
[00:08:31.760 --> 00:08:34.760]  和美善的德行清單
[00:08:34.760 --> 00:08:37.880]  是一個很強烈的對照
[00:08:37.880 --> 00:08:40.360]  所以三章的第一節
[00:08:40.360 --> 00:08:42.200]  保羅立即就說了
[00:08:42.200 --> 00:08:47.040]  所以既然你們跟基督耶穌一同的復活
[00:08:47.040 --> 00:08:49.280]  就要求的是上面
[00:08:49.280 --> 00:08:51.720]  思念上面的事
[00:08:51.720 --> 00:08:54.000]  這不就好像跟剛才二章
[00:08:54.000 --> 00:08:58.320]  十八節說的那些追求天使的奧秘
[00:08:58.320 --> 00:09:00.800]  不就好像又有相關
[00:09:00.800 --> 00:09:03.320]  接著保羅很具體
[00:09:03.320 --> 00:09:06.400]  什麼叫做思念天上的事
[00:09:06.400 --> 00:09:08.560]  就是在生活裡面
[00:09:08.560 --> 00:09:11.880]  過一個屬靈的生活
[00:09:11.880 --> 00:09:15.200]  就是這個罪惡清單裡面
[00:09:15.200 --> 00:09:18.960]  特別強調的就是第九節
[00:09:18.960 --> 00:09:23.160]  因為我們已經脫去了舊人
[00:09:23.160 --> 00:09:25.800]  和舊人的行為
[00:09:25.800 --> 00:09:28.160]  就用這個比喻
[00:09:28.160 --> 00:09:31.200]  舊的衣服已經不合穿了
[00:09:31.200 --> 00:09:33.440]  已經是過去了
[00:09:33.440 --> 00:09:36.440]  現在要穿的是新衣服
[00:09:36.440 --> 00:09:38.080]  試想想
[00:09:38.080 --> 00:09:41.560]  保羅在這個時候是不是想起阿當呢?
[00:09:41.560 --> 00:09:44.320]  阿當是舊有的創造
[00:09:44.320 --> 00:09:49.000]  他犯罪之後被趕出去樂園之前
[00:09:49.000 --> 00:09:51.480]  神做了一件事
[00:09:51.480 --> 00:09:53.360]  當時他赤身露體的
[00:09:53.360 --> 00:09:55.840]  和阿華
[00:09:55.840 --> 00:09:57.960]  神做了一件事
[00:09:57.960 --> 00:10:02.360]  就是用皮紙給了他一件新的衣服
[00:10:02.360 --> 00:10:05.040]  他就離開樂園了
[00:10:05.040 --> 00:10:06.960]  保羅在這裡告訴我們
[00:10:06.960 --> 00:10:11.160]  脫去了舊的人和行為了
[00:10:11.160 --> 00:10:12.680]  我弟弟呢
[00:10:12.680 --> 00:10:15.160]  早一兩年左右
[00:10:15.160 --> 00:10:17.040]  在家裡
[00:10:17.040 --> 00:10:20.720]  不經意找到一件他幼稚園的衣服
[00:10:20.720 --> 00:10:21.600]  很開心啊
[00:10:21.600 --> 00:10:23.760]  你想想一個50歲的人
[00:10:23.760 --> 00:10:25.600]  跟我一樣高大的
[00:10:25.600 --> 00:10:29.640]  找到一件他自己穿過的幼稚園的衣服
[00:10:29.640 --> 00:10:31.480]  哇 很珍貴啊
[00:10:31.480 --> 00:10:35.480]  因為你想想這麼多年一定不會再存在的
[00:10:35.480 --> 00:10:36.880]  哇 保羅還不錯
[00:10:36.880 --> 00:10:39.160]  拿出來很開心
[00:10:39.160 --> 00:10:40.240]  但是
[00:10:40.240 --> 00:10:42.240]  已經不合穿了
[00:10:42.240 --> 00:10:44.480]  而且已經很舊了
[00:10:44.480 --> 00:10:46.600]  可以成為一個古董
[00:10:46.600 --> 00:10:47.720]  陳列
[00:10:47.720 --> 00:10:50.160]  但是不可以再穿了
[00:10:50.160 --> 00:10:51.720]  弟兄姊妹
[00:10:51.720 --> 00:10:54.440]  保羅在這裡很強烈說
[00:10:54.440 --> 00:10:56.680]  哥羅西的教會弟兄姊妹
[00:10:56.680 --> 00:10:58.480]  你要怎樣表達
[00:10:58.480 --> 00:11:02.120]  我們要這種屬靈的奧秘經歷呢
[00:11:02.120 --> 00:11:04.080]  就是在生活裡面
[00:11:04.080 --> 00:11:06.000]  日常的生活裡面
[00:11:06.000 --> 00:11:07.600]  怎樣流露這種
[00:11:07.600 --> 00:11:09.520]  除去舊有的
[00:11:09.520 --> 00:11:14.080]  追求的是新的那個美善德行呢
[00:11:14.080 --> 00:11:15.160]  所以
[00:11:15.160 --> 00:11:18.280]  十二節這一大段聖經
[00:11:18.280 --> 00:11:21.280]  就是告訴我們神的選民
[00:11:21.280 --> 00:11:24.200]  應該怎樣來追求
[00:11:24.200 --> 00:11:25.600]  聖潔
[00:11:25.600 --> 00:11:27.120]  蒙愛
[00:11:27.120 --> 00:11:29.360]  穿上的是憐憫
[00:11:29.360 --> 00:11:30.720]  恩慈
[00:11:30.720 --> 00:11:32.000]  謙虛
[00:11:32.000 --> 00:11:33.280]  溫柔
[00:11:33.280 --> 00:11:34.760]  忍耐
[00:11:34.760 --> 00:11:37.800]  與上文沒有一個強烈的對比
[00:11:37.800 --> 00:11:41.280]  由憤怒而來的到說謊話
[00:11:41.280 --> 00:11:43.480]  到說一些惡毒的話
[00:11:43.480 --> 00:11:48.680]  到來要來到去將人好像置於死地
[00:11:48.680 --> 00:11:51.520]  哇 惡毒鬼旁
[00:11:51.520 --> 00:11:55.280]  就是說裡面充滿了怒火
[00:11:55.280 --> 00:11:58.800]  就自然宣洩不了
[00:11:58.800 --> 00:12:03.400]  首先就是裡面自己想很多對方的惡念
[00:12:03.400 --> 00:12:05.320]  想著想著
[00:12:05.320 --> 00:12:07.200]  就開始要說
[00:12:07.200 --> 00:12:09.120]  說出來了
[00:12:09.120 --> 00:12:11.480]  從惡毒這樣說出來
[00:12:11.480 --> 00:12:14.000]  就是說裡面充滿苦水
[00:12:14.000 --> 00:12:15.480]  苦毒
[00:12:15.480 --> 00:12:19.760]  這樣的舊有的生命
[00:12:19.760 --> 00:12:21.760]  所以別人打你一巴掌
[00:12:21.760 --> 00:12:25.040]  你就拿個單車把他的車頭玻璃扔爛
[00:12:25.040 --> 00:12:26.920]  充滿怒火
[00:12:26.920 --> 00:12:27.920]  其實
[00:12:27.920 --> 00:12:30.240]  很小事而已
[00:12:30.240 --> 00:12:31.400]  不好意思 不好意思
[00:12:31.400 --> 00:12:33.720]  這樣就解決了問題
[00:12:33.720 --> 00:12:36.320]  為什麼要充滿了怒火呢
[00:12:36.320 --> 00:12:39.760]  剛剛謝霆鋒那套戲
[00:12:39.760 --> 00:12:42.920]  電影有時候將正邪
[00:12:42.920 --> 00:12:46.720]  都很具體呈現在我們的眼中
[00:12:46.720 --> 00:12:50.480]  給我們有很多的思想
[00:12:50.480 --> 00:12:54.480]  為什麼他會走向那個自我毀滅的道路呢
[00:12:54.480 --> 00:12:56.880]  本來是一個很善良
[00:12:56.880 --> 00:13:00.600]  是警隊裡面的明日之星
[00:13:00.600 --> 00:13:04.520]  剛剛就升職了
[00:13:04.520 --> 00:13:07.520]  但是遇到一件事情
[00:13:07.520 --> 00:13:14.280]  上級要他盡快解決那個案件
[00:13:14.280 --> 00:13:16.520]  已經抓了那個疑犯了
[00:13:16.520 --> 00:13:19.360]  去審問他了
[00:13:19.360 --> 00:13:22.200]  但是那個上級說
[00:13:22.200 --> 00:13:23.920]  沒有做任何記錄的
[00:13:23.920 --> 00:13:25.200]  你用什麼手段
[00:13:25.200 --> 00:13:27.080]  我都會撐你的
[00:13:27.080 --> 00:13:29.840]  如果大家有看過這個電影就知道
[00:13:29.840 --> 00:13:32.360]  由那個時候開始
[00:13:32.360 --> 00:13:36.160]  他就走上這條成魔之路了
[00:13:36.160 --> 00:13:37.200]  就是這樣
[00:13:37.200 --> 00:13:39.840]  他充滿的是怒火了
[00:13:39.840 --> 00:13:42.840]  因為上司在法庭
[00:13:42.840 --> 00:13:47.120]  來否認說謊
[00:13:47.120 --> 00:13:50.200]  來支持他
[00:13:50.200 --> 00:13:53.800]  以至他們和他的手下
[00:13:53.800 --> 00:13:57.520]  全部因為過失殺人
[00:13:57.520 --> 00:13:59.280]  殺了這個疑犯
[00:13:59.280 --> 00:14:01.320]  來坐牢
[00:14:01.320 --> 00:14:05.200]  承受那個犯罪的後果
[00:14:05.200 --> 00:14:07.400]  那個重點是
[00:14:07.400 --> 00:14:09.800]  他被背叛了
[00:14:09.800 --> 00:14:14.240]  這個上級公然的在法庭說謊話
[00:14:14.240 --> 00:14:17.360]  導致他出現了這個
[00:14:17.360 --> 00:14:19.640]  完全不能夠消化的
[00:14:19.640 --> 00:14:21.160]  這種怒氣
[00:14:21.160 --> 00:14:22.200]  憤恨
[00:14:22.200 --> 00:14:23.480]  帶來的
[00:14:23.480 --> 00:14:26.960]  毀滅性的要來報復
[00:14:26.960 --> 00:14:30.040]  各位弟兄姊妹
[00:14:30.040 --> 00:14:33.600]  保羅勸勉哥羅西教會
[00:14:33.600 --> 00:14:36.440]  舊的要過去了
[00:14:36.440 --> 00:14:40.200]  我們舊有的性情已經不適合了
[00:14:40.200 --> 00:14:41.960]  不可以在做物主
[00:14:41.960 --> 00:14:44.680]  這一位真神的面前
[00:14:44.680 --> 00:14:48.440]  來去再有這些這樣的內心
[00:14:48.440 --> 00:14:51.840]  那種錯誤的
[00:14:51.840 --> 00:14:54.600]  污穢壞的意念
[00:14:54.600 --> 00:14:56.840]  是裡面的意念
[00:14:56.840 --> 00:15:00.240]  然後外面就說出來
[00:15:00.240 --> 00:15:01.360]  永遠是這樣的
[00:15:01.360 --> 00:15:03.840]  人不會有改變的
[00:15:03.840 --> 00:15:05.880]  當時代的羅馬人
[00:15:05.880 --> 00:15:09.400]  和今天的香港人是完全一樣的
[00:15:09.400 --> 00:15:15.560]  所以裡面需要有神的話語
[00:15:15.560 --> 00:15:17.880]  所以三章十六節
[00:15:17.880 --> 00:15:20.480]  要用各樣的智慧
[00:15:20.480 --> 00:15:21.880]  將基督的道
[00:15:21.880 --> 00:15:25.920]  豐豐富富的存在心裡
[00:15:25.920 --> 00:15:28.920]  然後用詩篇讚美詩
[00:15:28.920 --> 00:15:30.280]  靈歌
[00:15:30.280 --> 00:15:32.560]  彼此的教導
[00:15:32.560 --> 00:15:34.800]  互相的勸誡
[00:15:34.800 --> 00:15:36.800]  你就會充滿感恩的心
[00:15:36.800 --> 00:15:39.720]  來歌頌神
[00:15:39.720 --> 00:15:41.800]  剛剛一個對比
[00:15:41.800 --> 00:15:43.520]  罪惡清單
[00:15:43.520 --> 00:15:44.880]  舊的人
[00:15:44.880 --> 00:15:48.000]  是以自己為偶像中心
[00:15:48.000 --> 00:15:49.480]  不是以神
[00:15:49.480 --> 00:15:51.160]  基督為中心
[00:15:51.160 --> 00:15:53.160]  就會這樣在你裡面
[00:15:53.160 --> 00:15:56.160]  就有這些動機
[00:15:56.160 --> 00:15:57.440]  意念
[00:15:57.440 --> 00:16:00.200]  是一路一路的污穢了
[00:16:00.200 --> 00:16:02.640]  因為我們是墮落的罪人
[00:16:02.640 --> 00:16:04.480]  污穢了之後
[00:16:04.480 --> 00:16:07.400]  自己沒有能力去改變的
[00:16:07.400 --> 00:16:09.800]  就出現了上文說的
[00:16:09.800 --> 00:16:15.640]  一大堆的罪惡清單的行為
[00:16:15.640 --> 00:16:16.720]  就是說
[00:16:16.720 --> 00:16:20.480]  惡事就是在惡人的內心
[00:16:20.480 --> 00:16:23.000]  來不斷的醞釀
[00:16:23.000 --> 00:16:24.920]  相反基督徒
[00:16:24.920 --> 00:16:26.720]  就要很意識地
[00:16:26.720 --> 00:16:29.440]  我要除去舊有
[00:16:29.440 --> 00:16:31.440]  立的是新的
[00:16:31.440 --> 00:16:36.280]  神給我的新的形象
[00:16:36.280 --> 00:16:37.280]  第十節
[00:16:37.280 --> 00:16:39.680]  穿上了這個新人
[00:16:39.680 --> 00:16:43.880]  這個新人是照著做他的主的形象
[00:16:43.880 --> 00:16:49.600]  而且是在知識上不斷的更新
[00:16:49.600 --> 00:16:52.080]  很強烈保羅的意思
[00:16:52.080 --> 00:16:55.080]  舊有的是神不越立的
[00:16:55.080 --> 00:16:58.960]  新的是做物主給我們的形象
[00:16:58.960 --> 00:17:00.960]  有新的形象
[00:17:00.960 --> 00:17:02.560]  和做物的主
[00:17:02.560 --> 00:17:06.160]  賜給我們的耶穌基督是相似的
[00:17:06.160 --> 00:17:07.400]  所以
[00:17:07.400 --> 00:17:09.600]  這段經文的寶貴
[00:17:09.600 --> 00:17:12.480]  就是有兩個清單
[00:17:12.480 --> 00:17:16.640]  人生就有兩個的走向
[00:17:16.640 --> 00:17:23.400]  如果我們繼續停留在這個舊有的罪惡的生活裏
[00:17:23.400 --> 00:17:26.480]  一定不是神所喜悅的
[00:17:26.480 --> 00:17:27.480]  相反
[00:17:27.480 --> 00:17:29.800]  我們在主的裏面
[00:17:29.800 --> 00:17:33.280]  這段聖經是向基督徒講的
[00:17:33.280 --> 00:17:36.160]  是向當時的哥羅西教會
[00:17:36.160 --> 00:17:38.800]  受迷惑影響的
[00:17:38.800 --> 00:17:42.240]  基督徒應該是怎樣的行徑
[00:17:42.240 --> 00:17:43.840]  讓人看到的呢
[00:17:43.840 --> 00:17:46.440]  就是追求好事
[00:17:46.440 --> 00:17:49.600]  追求好的德行
[00:17:49.600 --> 00:17:53.840]  不是追求一些奧秘的神秘的經歷
[00:17:53.840 --> 00:17:56.360]  所以真正的奧秘
[00:17:56.360 --> 00:18:00.000]  就是居然在哥羅西有一班人
[00:18:00.000 --> 00:18:02.720]  奉主的名聚會
[00:18:02.720 --> 00:18:06.480]  奉主的名來傳講真理
[00:18:06.480 --> 00:18:09.760]  奉主的名來建立和平
[00:18:09.760 --> 00:18:14.280]  奉主的名來過相交相愛的生活
[00:18:14.280 --> 00:18:17.840]  這豈不是真正的奧秘嗎
[00:18:17.840 --> 00:18:24.120]  這豈不是世人所羨慕的群體嗎
[00:18:24.120 --> 00:18:26.680]  保羅在打造的群體
[00:18:26.680 --> 00:18:28.720]  就是一個很實在的
[00:18:28.720 --> 00:18:30.520]  每個基督徒
[00:18:30.520 --> 00:18:35.760]  都是這樣來生活的
[00:18:35.760 --> 00:18:37.320]  嘗試一下用一些例子
[00:18:37.320 --> 00:18:39.080]  讓大家可以來到去
[00:18:39.080 --> 00:18:41.400]  有一些共鳴感
[00:18:41.400 --> 00:18:45.120]  有一位先生叫做史蒂文斯
[00:18:45.120 --> 00:18:49.520]  是一個電腦軟件的工程師
[00:18:49.520 --> 00:18:54.320]  他在一間很小的電腦公司裡面工作
[00:18:54.320 --> 00:18:58.120]  後來因為社會不斷的轉型
[00:18:58.120 --> 00:18:59.720]  他做了很多年
[00:18:59.720 --> 00:19:02.800]  他的公司都要倒閉結束
[00:19:02.800 --> 00:19:05.720]  後來他就應徵一份新的工作
[00:19:05.720 --> 00:19:07.520]  也是電腦工程師
[00:19:07.520 --> 00:19:11.240]  憑著他在這個行裡面的經驗
[00:19:11.240 --> 00:19:12.880]  和他的閱歷
[00:19:12.880 --> 00:19:17.080]  認為他很勝任這間公司的職位
[00:19:17.080 --> 00:19:18.720]  他就去建
[00:19:18.720 --> 00:19:22.520]  但是當時的主考官問了他一個問題
[00:19:22.520 --> 00:19:24.320]  他不懂得回答
[00:19:24.320 --> 00:19:27.640]  終於他就沒有被選取
[00:19:27.640 --> 00:19:29.200]  被錄取了
[00:19:29.200 --> 00:19:31.240]  那個主考官問他
[00:19:31.240 --> 00:19:33.960]  你對軟件業的未來
[00:19:33.960 --> 00:19:36.080]  你有什麼看法
[00:19:36.080 --> 00:19:37.480]  他從來沒有想過
[00:19:37.480 --> 00:19:39.800]  因為他只不過是一個軟件工程師
[00:19:39.800 --> 00:19:41.880]  沒有想過要想將來
[00:19:41.880 --> 00:19:44.920]  只是做好現在目前手頭上的
[00:19:44.920 --> 00:19:46.640]  他回答不了
[00:19:46.640 --> 00:19:49.480]  那個主考官就說了一些
[00:19:49.480 --> 00:19:50.880]  那些的願景
[00:19:50.880 --> 00:19:52.600]  公司的願景
[00:19:52.600 --> 00:19:56.200]  哇,他就回家了
[00:19:56.200 --> 00:19:57.640]  想著想著
[00:19:57.640 --> 00:20:00.200]  為什麼我會這麼有經驗
