
[00:00:00.000 --> 00:00:08.700]  記者:可能有很多弟兄姊妹聽過和我說
[00:03:05.600 --> 00:03:09.000]  記者:讓他的兒子所羅門來繼任
[00:03:09.000 --> 00:03:12.600]  記者:在第二章至到剛才我們讀的第十一章
[00:03:12.600 --> 00:03:15.600]  記者:你會看到是關乎到所羅門
[00:03:15.600 --> 00:03:18.400]  記者:他所管治的這個王朝
[00:03:18.400 --> 00:03:20.400]  記者:二十二章之後
[00:03:20.400 --> 00:03:23.600]  記者:就是去到最後二十二章
[00:03:23.600 --> 00:03:29.200]  記者:就是在說這個國家一分為二
[00:03:29.200 --> 00:03:33.800]  記者:當你看到這個在整個《獵王記》上
[00:03:33.800 --> 00:03:37.800]  記者:這個內容大概的意思的時候
[00:03:37.800 --> 00:03:42.600]  記者:你就會看到哪一個的「位」是一個很大的轉變
[00:03:42.600 --> 00:03:45.400]  記者:就是去到第十一章十二章
[00:03:45.400 --> 00:03:47.600]  記者:是一個很大的轉變
[00:03:47.600 --> 00:03:50.200]  記者:在十二章之後
[00:03:50.200 --> 00:03:54.200]  記者:可以說是和前面二至十一章的篇幅
[00:03:54.200 --> 00:03:56.200]  記者:大概是差不多
[00:03:56.200 --> 00:03:59.600]  記者:大概是前部分十章
[00:03:59.600 --> 00:04:02.200]  記者:很詳細敘述到所羅門
[00:04:02.200 --> 00:04:04.400]  記者:然後後面就是說到
[00:04:04.400 --> 00:04:06.400]  記者:當王國分裂的時候
[00:04:06.400 --> 00:04:08.400]  記者:無論在南國、北國
[00:04:08.400 --> 00:04:11.600]  記者:都包括了很多的皇帝
[00:04:11.600 --> 00:04:15.800]  記者:一代一代來繼任下去
[00:04:15.800 --> 00:04:20.000]  記者:相比起所羅門
[00:04:20.000 --> 00:04:21.000]  記者:當你去看
[00:04:21.000 --> 00:04:24.600]  記者:他是不是一個很偉大的皇帝
[00:04:24.600 --> 00:04:27.200]  記者:有時候我們都會有一個這樣的印象
[00:04:27.200 --> 00:04:31.200]  記者:在第十章裏面
[00:04:31.200 --> 00:04:34.000]  記者:提到所羅門這個王朝
[00:04:34.000 --> 00:04:37.000]  記者:沒錯,真的是一個很興盛
[00:04:37.000 --> 00:04:41.000]  記者:很富庶的一個朝代
[00:04:41.000 --> 00:04:43.000]  記者:在當中包括提到
[00:04:43.000 --> 00:04:47.000]  記者:很著名的就是所羅門的智慧
[00:04:47.000 --> 00:04:49.000]  記者:當他去到神面前
[00:04:49.000 --> 00:04:51.000]  記者:他向神祈求的時候
[00:04:51.000 --> 00:04:58.000]  記者:他向神祈求有智慧去管治神的子民
[00:04:58.000 --> 00:05:03.600]  記者:又當這個芝芭女王來見他的時候
[00:05:03.600 --> 00:05:08.000]  記者:令到他的智慧很驚訝
[00:05:08.000 --> 00:05:10.000]  記者:當然包括他
[00:05:10.000 --> 00:05:13.000]  記者:又提到今天我們讀的聖經裏面
[00:05:13.000 --> 00:05:16.000]  記者:都包括一些詩篇
[00:05:16.000 --> 00:05:18.000]  記者:一些詩章
[00:05:18.000 --> 00:05:22.000]  記者:都有提到是所羅門他所寫的
[00:05:22.000 --> 00:05:26.000]  記者:都是一個無論在各方面都很有智慧
[00:05:26.000 --> 00:05:28.000]  記者:裏面又提到一些
[00:05:28.000 --> 00:05:31.000]  記者:他怎樣來得著他的財富
[00:05:31.000 --> 00:05:35.000]  記者:怎樣去在當中有一些軍備
[00:05:35.000 --> 00:05:39.000]  記者:一個很偉大的建設
[00:05:39.000 --> 00:05:45.000]  記者:包括他用了二十年的時間建造聖殿和皇宮
[00:05:45.000 --> 00:05:49.000]  記者:還有很多的城鎮、船隊
[00:05:49.000 --> 00:05:55.000]  記者:又提到他怎樣收購一些貨物、寶物
[00:05:55.000 --> 00:06:00.000]  記者:怎樣令到整個國家在經濟上都很蓬勃
[00:06:00.000 --> 00:06:02.000]  記者:你認不認同
[00:06:02.000 --> 00:06:06.000]  記者:所羅門是一個很偉大的皇帝
[00:06:06.000 --> 00:06:08.000]  記者:但是很可惜
[00:06:08.000 --> 00:06:13.000]  記者:在我們剛才讀第二段經文的時候
[00:06:13.000 --> 00:06:18.000]  記者:卻看到他都有一個很大的轉變
[00:06:18.000 --> 00:06:20.000]  記者:就是「足露臣」
[00:06:20.000 --> 00:06:24.000]  記者:這個國家是因著他的緣故
[00:06:24.000 --> 00:06:26.000]  記者:「國一分為二」
[00:06:26.000 --> 00:06:30.000]  記者:這個也是從他所帶來的
[00:06:30.000 --> 00:06:33.000]  記者:如果我們讀歷史
[00:06:33.000 --> 00:06:41.000]  記者:世人用甚麼來評價功過呢
[00:06:41.000 --> 00:06:47.000]  記者:一個皇帝帶來的國家有甚麼建設
[00:06:47.000 --> 00:06:51.000]  記者:又或者說有甚麼過失
[00:06:51.000 --> 00:06:57.000]  記者:很多時候我們讀中國歷史、世界歷史
[00:06:57.000 --> 00:07:00.000]  記者:總是會有一些評價
[00:07:00.000 --> 00:07:02.000]  記者:這些評價是怎樣來的呢
[00:07:02.000 --> 00:07:06.000]  記者:都是有一些不同的標準
[00:07:06.000 --> 00:07:08.000]  記者:但當我們看聖經的時候
[00:07:08.000 --> 00:07:13.000]  記者:如何來評價每一個皇帝呢
[00:07:13.000 --> 00:07:16.000]  記者:如果你讀歷史書的時候
[00:07:16.000 --> 00:07:21.000]  記者:你可能會有印象這兩句說話
[00:07:21.000 --> 00:07:25.000]  記者:總括每一個皇帝的生平
[00:07:25.000 --> 00:07:27.000]  記者:有兩句說話
[00:07:27.000 --> 00:07:33.000]  記者:就是看到他行臣眼中看為正的事
[00:07:33.000 --> 00:07:36.000]  記者:在我們都很認識的大衛王
[00:07:36.000 --> 00:07:39.000]  記者:臣就是這樣來評價他
[00:07:39.000 --> 00:07:42.000]  記者:然後有很多不同朝代的皇帝
[00:07:42.000 --> 00:07:45.000]  記者:聖經上對他們的評價是
[00:07:45.000 --> 00:07:49.000]  記者:他們行臣眼中看為惡的事
[00:07:49.000 --> 00:07:54.000]  記者:因此當我們今天去看獵王的事跡
[00:07:54.000 --> 00:07:57.000]  記者:又或者說今天我們透過九至十一章
[00:07:57.000 --> 00:08:01.000]  記者:我們看所羅門王的時候
[00:08:01.000 --> 00:08:04.000]  記者:在當中不是單單我們看到
[00:08:04.000 --> 00:08:07.000]  記者:這些皇帝有多少的豐功偉績
[00:08:07.000 --> 00:08:11.000]  記者:而是讓我們看到在歷史裏面
[00:08:11.000 --> 00:08:15.000]  記者:在這些王的身上讓我們學習
[00:08:15.000 --> 00:08:21.000]  記者:我們去認識這位掌管歷史的神
[00:08:21.000 --> 00:08:27.000]  記者:當所羅門在獻殿的時候
[00:08:27.000 --> 00:08:31.000]  記者:他花了很多的預備
[00:08:31.000 --> 00:08:35.000]  記者:當然中間包括他的父親大衛
[00:08:35.000 --> 00:08:40.000]  記者:大衛他立意要為神去見殿
[00:08:40.000 --> 00:08:45.000]  記者:為何神讓先知告訴大衛
[00:08:45.000 --> 00:08:47.000]  記者:不需要大衛了
[00:08:47.000 --> 00:08:53.000]  記者:他需要他的後代為他做這件事
[00:08:53.000 --> 00:08:57.000]  記者:因此大衛為了見殿的事去預備
[00:08:57.000 --> 00:08:59.000]  記者:預備很多的材料
[00:08:59.000 --> 00:09:04.000]  記者:所羅門王花了很多的心思
[00:09:04.000 --> 00:09:08.000]  記者:他在神的面前,在百姓的面前
[00:09:08.000 --> 00:09:11.000]  記者:他有一個禱告
[00:09:11.000 --> 00:09:15.000]  記者:所羅門當他為神建造這個殿落城的時候
[00:09:15.000 --> 00:09:18.000]  記者:他說:耶和華以質你的神
[00:09:18.000 --> 00:09:22.000]  記者:天上地下沒有神明可與你相比
[00:09:22.000 --> 00:09:26.000]  記者:你向那些盡心行在你面前的僕人
[00:09:26.000 --> 00:09:28.000]  記者:守約斯慈愛
[00:09:28.000 --> 00:09:32.000]  記者:這約是你向你僕人大衛守的
[00:09:32.000 --> 00:09:35.000]  記者:是你應許他的
[00:09:35.000 --> 00:09:37.000]  記者:因此在這裡我們看到
[00:09:37.000 --> 00:09:41.000]  記者:所羅門他對神是否也很認識
[00:09:41.000 --> 00:09:45.000]  記者:是的,他對神有一份的心意
[00:09:45.000 --> 00:09:52.000]  記者:他從大衛,從他的父親去認識這位神
[00:09:52.000 --> 00:09:57.000]  記者:這位神當他向神禱告的時候
[00:09:57.000 --> 00:09:59.000]  記者:神閱立他的心意
[00:09:59.000 --> 00:10:02.000]  記者:在第九章一開始,這裡看到
[00:10:02.000 --> 00:10:09.000]  記者:所羅門是神向他第二次顯現
[00:10:09.000 --> 00:10:13.000]  記者:當所羅門向神禱告
[00:10:13.000 --> 00:10:17.000]  記者:為百姓禱告的時候
[00:10:17.000 --> 00:10:22.000]  記者:神向他有一個回應
[00:10:22.000 --> 00:10:26.000]  記者:神回應他,即應秉
[00:10:26.000 --> 00:10:32.000]  記者:他接續大衛
[00:10:32.000 --> 00:10:39.000]  記者:按著神的心意去管理神的百姓
[00:10:39.000 --> 00:10:42.000]  記者:在這裡我們可以說
[00:10:42.000 --> 00:10:46.000]  記者:所羅門所認識,或者說透過歷史
[00:10:46.000 --> 00:10:49.000]  記者:我們也一同認識我們的神
[00:10:49.000 --> 00:10:53.000]  記者:神是那位大而可畏的神
[00:10:53.000 --> 00:10:58.000]  記者:當我們讀《先知書》
[00:10:58.000 --> 00:11:05.000]  記者:或者是他們被老歸回的時候的領袖
[00:11:05.000 --> 00:11:07.000]  記者:他們的百姓
[00:11:07.000 --> 00:11:11.000]  記者:他們更加認識到他們所經歷到
[00:11:11.000 --> 00:11:14.000]  記者:在歷史裡面,神怎樣昔日
[00:11:14.000 --> 00:11:17.000]  記者:神怎樣去吩咐眾先知
[00:11:17.000 --> 00:11:20.000]  記者:去向百姓顯明他們的心意
[00:11:20.000 --> 00:11:24.000]  記者:吩咐他們怎樣去遵行神的心意
[00:11:24.000 --> 00:11:29.000]  記者:但很可惜,當他們的先祖離棄神
[00:11:29.000 --> 00:11:33.000]  記者:以致帶來他們流離失所
[00:11:33.000 --> 00:11:38.000]  記者:但他們不忘記他們所敬拜的神
[00:11:38.000 --> 00:11:41.000]  記者:這些先知,這些領袖
[00:11:41.000 --> 00:11:47.000]  記者:所認識的神同樣是大而可畏的神
[00:11:47.000 --> 00:11:50.000]  記者:今天我們在神面前的時候
[00:11:50.000 --> 00:11:52.000]  記者:也要有這個認識
[00:11:52.000 --> 00:11:57.000]  記者:認識到這位神配得我們去敬拜
[00:11:57.000 --> 00:12:01.000]  記者:傳敬畏的心到祂的面前
[00:12:01.000 --> 00:12:07.000]  記者:當神回應所羅門的禱告的時候
[00:12:07.000 --> 00:12:12.000]  記者:我們可以看到在這段落裡
[00:12:12.000 --> 00:12:20.000]  記者:神所發出的,是再一次重申神的約
[00:12:20.000 --> 00:12:23.000]  記者:有時候我們讀舊約
[00:12:23.000 --> 00:12:31.000]  記者:無論是摩西和眾百姓傳遞神的話
[00:12:31.000 --> 00:12:35.000]  記者:從出埃及記到生命記
[00:12:35.000 --> 00:12:39.000]  記者:或者在歷史書的時候
[00:12:39.000 --> 00:12:42.000]  記者:我們看到神對他們的吩咐的時候
[00:12:42.000 --> 00:12:45.000]  記者:好像又似曾相識
[00:12:45.000 --> 00:12:47.000]  記者:有時候我們說
[00:12:47.000 --> 00:12:50.000]  記者:好像舊約不是那麼容易讀到
[00:12:50.000 --> 00:12:52.000]  記者:因為有時候我們有一個印象
[00:12:52.000 --> 00:12:54.000]  記者:好像很長很長
[00:12:54.000 --> 00:12:57.000]  記者:好像又是說那些的
[00:12:57.000 --> 00:13:02.000]  記者:其實神不單止重覆這些說話
[00:13:02.000 --> 00:13:06.000]  記者:但這個重覆是有它的意義的
[00:13:06.000 --> 00:13:10.000]  記者:神在這裡再重申一次
[00:13:10.000 --> 00:13:14.000]  記者:來表明神同人立的約
[00:13:14.000 --> 00:13:18.000]  記者:而在這裡也有一個很嚴肅的警告
[00:13:18.000 --> 00:13:20.000]  記者:當我們再看的時候
[00:13:20.000 --> 00:13:24.000]  記者:前的部分,在這裡第一至第九節
[00:13:24.000 --> 00:13:28.000]  記者:前的部分再一次告訴他們
[00:13:28.000 --> 00:13:33.000]  記者:當他們在聖殿面前
[00:13:33.000 --> 00:13:35.000]  記者:不單止是一個地方
[00:13:35.000 --> 00:13:37.000]  記者:而是透過這個聖殿
[00:13:37.000 --> 00:13:39.000]  記者:神將他們分別為聖
[00:13:39.000 --> 00:13:47.000]  記者:神願意人在這裡向他們表達對神那種敬畏的心
[00:13:47.000 --> 00:13:52.000]  記者:神在這裡說應許這個殿
[00:13:52.000 --> 00:13:56.000]  記者:應許他們自己的同在和保守
[00:13:56.000 --> 00:14:00.000]  記者:在這裡也包括提到所羅門
[00:14:00.000 --> 00:14:02.000]  記者:但這裡提到所羅門
[00:14:02.000 --> 00:14:04.000]  記者:不是單單提到所羅門
[00:14:04.000 --> 00:14:06.000]  記者:神祝福他們的個人
[00:14:06.000 --> 00:14:12.000]  記者:神祝福的,神表明是指向他們的國家
[00:14:12.000 --> 00:14:15.000]  記者:指向以色列的百姓
[00:14:15.000 --> 00:14:21.000]  記者:神提醒他們要怎樣走在神的面前
[00:14:21.000 --> 00:14:24.000]  記者:怎樣去遵行神的吩咐
[00:14:24.000 --> 00:14:27.000]  記者:到了下半部分
[00:14:27.000 --> 00:14:32.000]  記者:神很嚴厲地提出一個警告
[00:14:32.000 --> 00:14:36.000]  記者:神才會重申他所應許的
[00:14:36.000 --> 00:14:39.000]  記者:但再一次提醒他們
[00:14:39.000 --> 00:14:42.000]  記者:倘若他們違背神
[00:14:42.000 --> 00:14:46.000]  記者:神要離棄這個殿
[00:14:46.000 --> 00:14:48.000]  記者:不單單是這個殿
[00:14:48.000 --> 00:14:52.000]  記者:所表明的是神要離棄他的百姓
[00:14:52.000 --> 00:14:55.000]  記者:因此當我們看到
[00:14:55.000 --> 00:14:58.000]  記者:在所羅門獻殿
[00:14:58.000 --> 00:15:01.000]  記者:殿也是一個很代表性的
[00:15:01.000 --> 00:15:05.000]  記者:正如昔日神透過摩西
[00:15:05.000 --> 00:15:08.000]  記者:透過摩西要吩咐以色的人
[00:15:08.000 --> 00:15:17.000]  記者:如何為著他們的眾人在曠野裡
[00:15:17.000 --> 00:15:20.000]  記者:如何來建造這個會幕
[00:15:20.000 --> 00:15:25.000]  記者:無論昔日他們建造一個可以擦射的會幕
[00:15:25.000 --> 00:15:30.000]  記者:或者是今天所羅門帶領下所建造的聖殿
[00:15:30.000 --> 00:15:39.000]  記者:這個外在的物質表明神要與他們同在
[00:15:39.000 --> 00:15:43.000]  記者:但當人離棄神的時候
[00:15:43.000 --> 00:15:50.000]  記者:這個會幕或聖殿已經沒有那種價值
[00:15:50.000 --> 00:15:54.000]  記者:神不再在那個地方
[00:15:54.000 --> 00:16:00.000]  記者:不單是那個地方,是表明神不再與他們同在
[00:16:00.000 --> 00:16:04.000]  記者:因此當我們看到會幕、聖殿
[00:16:04.000 --> 00:16:11.000]  記者:甚至今天我們一群神選照的兒女
[00:16:11.000 --> 00:16:14.000]  記者:或者我們看這個地方
[00:16:14.000 --> 00:16:17.000]  記者:當我們聚集在這個地方的時候
[00:16:17.000 --> 00:16:21.000]  記者:就是表明神祝福我們
[00:16:21.000 --> 00:16:24.000]  記者:神的祝福是什麼?
[00:16:24.000 --> 00:16:27.000]  記者:神的殿、神的所在
[00:16:27.000 --> 00:16:33.000]  記者:表明這個地方是維繫著神與人的關係
[00:16:33.000 --> 00:16:37.000]  記者:是神與人和好的關係
[00:16:37.000 --> 00:16:41.000]  記者:當神提出這個嚴厲的警告
[00:16:41.000 --> 00:16:45.000]  記者:提醒他們,當他們背棄神的時候
[00:16:45.000 --> 00:16:48.000]  記者:是神離棄這個殿
[00:16:48.000 --> 00:16:52.000]  記者:代表著神離棄他的百姓
[00:16:52.000 --> 00:16:54.000]  記者:當我們去想的時候
[00:16:54.000 --> 00:16:59.000]  記者:神真的很嚴厲
[00:16:59.000 --> 00:17:05.000]  記者:這個是不是代表著神的一種愛呢?
[00:17:05.000 --> 00:17:08.000]  記者:沒錯,當我們去認識神的時候
[00:17:08.000 --> 00:17:09.000]  記者:神愛我們
[00:17:09.000 --> 00:17:11.000]  記者:但這是不是一個條件呢?
[00:17:11.000 --> 00:17:15.000]  記者:有時我們去想人與人的關係
[00:17:15.000 --> 00:17:19.000]  記者:一種愛的關係
[00:17:19.000 --> 00:17:21.000]  記者:是否在乎這個條件呢?
[00:17:21.000 --> 00:17:22.000]  記者:不是的
[00:17:22.000 --> 00:17:27.000]  記者:當我們與人相處、相交的時候
[00:17:27.000 --> 00:17:32.000]  記者:當我們建立彼此的愛關係的時候
[00:17:32.000 --> 00:17:36.000]  記者:是不是他做了什麼,我才會喜歡他呢?
[00:17:36.000 --> 00:17:39.000]  記者:例如男女朋友
[00:17:39.000 --> 00:17:42.000]  記者:有時我聽到有些人說
[00:17:42.000 --> 00:17:49.000]  記者:終於這個男生經常送花給女生
[00:17:49.000 --> 00:17:51.000]  記者:或者送禮物
[00:17:51.000 --> 00:17:54.000]  記者:終於這個女生肯接受他了
[00:17:54.000 --> 00:17:56.000]  記者:是不是這些禮物呢?
[00:17:56.000 --> 00:17:57.000]  記者:是不是這些花呢?
[00:17:57.000 --> 00:18:04.000]  記者:以至這個女孩子會接受男性的追求呢?
[00:18:04.000 --> 00:18:10.000]  記者:可能有些很有經驗的男女朋友、夫婦
[00:18:10.000 --> 00:18:13.000]  記者:在我們的關係裡,是不是這樣呢?
[00:18:13.000 --> 00:18:16.000]  記者:可能簡單化了
[00:18:16.000 --> 00:18:20.000]  記者:除了這些外在的物質之外
[00:18:20.000 --> 00:18:24.000]  記者:當然是男生的誠意
[00:18:24.000 --> 00:18:28.000]  記者:但當我們回顧我們與神的關係
[00:18:28.000 --> 00:18:39.000]  記者:神很著重這種關係的連結
[00:18:39.000 --> 00:18:42.000]  記者:是不是你要去做什麼
[00:18:42.000 --> 00:18:46.000]  記者:以至我會接受你,我會去愛你呢?
[00:18:46.000 --> 00:18:48.000]  記者:不單止是這樣
[00:18:48.000 --> 00:18:50.000]  記者:神在這裡提到的
[00:18:50.000 --> 00:18:54.000]  記者:其實相反是提到不應該做什麼
[00:18:54.000 --> 00:18:58.000]  記者:這裡提到的是那種背棄
[00:18:58.000 --> 00:19:01.000]  記者:人背棄了神
[00:19:01.000 --> 00:19:05.000]  記者:可以說是,如果是一種男女關係裡
[00:19:05.000 --> 00:19:09.000]  記者:就好像一種不忠的行為
[00:19:09.000 --> 00:19:15.000]  記者:神是不能夠去接受人對他的背棄
[00:19:15.000 --> 00:19:19.000]  記者:不是神先去背棄人
[00:19:19.000 --> 00:19:22.000]  記者:而是人先去背棄神
[00:19:22.000 --> 00:19:25.000]  記者:我們在以色列民的身上
[00:19:25.000 --> 00:19:31.000]  記者:屢屢見到他們在這種軟弱失敗的裡面
[00:19:31.000 --> 00:19:35.000]  記者:因此當我們在這個段落裡看到
[00:19:35.000 --> 00:19:40.000]  記者:神很清楚地表明自己的生意的時候
[00:19:40.000 --> 00:19:42.000]  記者:人應當是什麼?
[00:19:42.000 --> 00:19:48.000]  記者:神說他們會去到一個地步
[00:19:48.000 --> 00:19:52.000]  記者:被人嘲笑
[00:19:52.000 --> 00:19:55.000]  記者:當人軟弱背棄神的時候
[00:19:55.000 --> 00:19:57.000]  記者:會去到一個地步
[00:19:57.000 --> 00:20:00.000]  記者:但今天讓我們成為一個提醒
[00:20:00.000 --> 00:20:05.000]  記者:我們應當向神傳承一個敬畏的心
[00:20:05.000 --> 00:20:09.000]  記者:我們的神,他是那位大而可畏的神
[00:20:09.000 --> 00:20:16.000]  記者:在另一方面,我們看到神又是什麼呢?
[00:20:16.000 --> 00:20:22.000]  記者:在聖經裡常常人這樣去形容
[00:20:22.000 --> 00:20:31.000]  記者:我們的神是那位守約斯慈愛的神
[00:20:31.000 --> 00:20:40.000]  記者:當我們說到約斯慈愛,我們很清楚他們是背棄了神的約
[00:20:40.000 --> 00:20:41.000]  記者:但神是什麼呢?
[00:20:41.000 --> 00:20:50.000]  記者:神是當他首先與人納約的時候
[00:20:50.000 --> 00:20:54.000]  記者:這裡看到他是必然守約斯慈愛的約斯慈愛
[00:20:54.000 --> 00:21:00.000]  記者:因為神是向他的指紋顯明他的愛
[00:21:00.000 --> 00:21:05.000]  記者:這裡可以說是重複提到摩西
[00:21:05.000 --> 00:21:12.000]  記者:在所羅門的時代,他們很想到他們的先祖在西乃的時候
[00:21:12.000 --> 00:21:16.000]  記者:所以有時候我們提到約的時候會提到西乃
[00:21:16.000 --> 00:21:19.000]  記者:這裡都是一個很清楚的時期
[00:21:19.000 --> 00:21:23.000]  記者:神在西乃山上向摩西吩咐
[00:21:23.000 --> 00:21:28.000]  記者:摩西就將兩塊法板,當中包括十戒
[00:21:28.000 --> 00:21:36.000]  記者:並且有一些在他們生活上的法則,要向以色列人攀報
[00:21:36.000 --> 00:21:40.000]  記者:這個約關乎到他們的個人
[00:21:40.000 --> 00:21:43.000]  記者:因為包括一些生活行為的準則
[00:21:43.000 --> 00:21:47.000]  記者:包括他們的百姓,包括他們的子孫
[00:21:47.000 --> 00:21:53.000]  記者:同樣地,包括在永恆的國度裡
[00:21:53.000 --> 00:21:59.000]  記者:這個不單止是在西乃神和摩西和眾百姓納約
[00:21:59.000 --> 00:22:04.000]  記者:其實這個約是在重複亞伯拉罕的時候
[00:22:04.000 --> 00:22:12.000]  記者:神和亞伯拉罕納約,納他作多國之父
[00:22:12.000 --> 00:22:20.000]  記者:他的後裔眾多,他們要成為萬國,藉著他們來得福
[00:22:20.000 --> 00:22:24.000]  記者:當我們這樣看的時候,其實這也是同一個約
[00:22:24.000 --> 00:22:31.000]  記者:但是在摩西的時候,再一次在百姓面前
[00:22:31.000 --> 00:22:34.000]  記者:來申明神的心意
[00:22:34.000 --> 00:22:39.000]  記者:到了大衛的時候,或者在所羅門的時候
[00:22:39.000 --> 00:22:48.000]  記者:他們不忘記神和大衛再一次去顯明神的心意
[00:22:48.000 --> 00:22:56.000]  記者:所以我們可以稱神和人納的約,再追溯到大衛之約
[00:22:56.000 --> 00:23:02.000]  記者:大衛之約,我們很清楚看到,在聖經裡告訴我們
[00:23:02.000 --> 00:23:08.000]  記者:所羅門,當他落在軟弱失敗裡的時候
[00:23:08.000 --> 00:23:14.000]  記者:神再一次提到,是因為大衛的緣故
[00:23:14.000 --> 00:23:18.000]  記者:沒有完全將他的國收回
[00:23:18.000 --> 00:23:27.000]  記者:並且這個約,直指到大衛的後裔,不單止是所羅門的後裔
[00:23:27.000 --> 00:23:31.000]  記者:當我們看到今天所領受的救恩的時候
[00:23:31.000 --> 00:23:36.000]  記者:原來大衛的子孫,大衛的後裔
[00:23:36.000 --> 00:23:46.000]  記者:在神的面前領受大衛的約,直指到耶穌基督
[00:23:46.000 --> 00:23:52.000]  記者:因此我們看到在神的裡面
[00:23:52.000 --> 00:23:58.000]  記者:當他和他的子民納約的時候
[00:23:58.000 --> 00:24:05.000]  記者:眾人來到這個約失落
[00:24:05.000 --> 00:24:10.000]  記者:但神仍然是守約之慈愛的神
[00:24:10.000 --> 00:24:15.000]  記者:在歷史裡面,神沒有離棄他的百姓
[00:24:15.000 --> 00:24:20.000]  記者:當他的百姓願意來到神的面前的時候
[00:24:20.000 --> 00:24:25.000]  記者:神同樣地讓他們歸回
[00:24:25.000 --> 00:24:30.000]  記者:當我們看到這位神的時候
[00:24:30.000 --> 00:24:37.000]  記者:讓我們再一次看到神的心意是怎樣
[00:24:37.000 --> 00:24:41.000]  記者:神要我們怎樣去回應他呢?
[00:24:41.000 --> 00:24:49.000]  記者:在這段我引用了聶王記的其中一個段落
[00:24:49.000 --> 00:24:54.000]  記者:當神來記載這些王的事蹟的時候
[00:24:54.000 --> 00:24:56.000]  記者:其中一個王叫阿比鴦
[00:24:56.000 --> 00:25:01.000]  記者:我們看到他同樣地落在犯罪的裡面
[00:25:01.000 --> 00:25:09.000]  記者:但是我們卻看到仍然是在講神顧念他和大衛的約
[00:25:09.000 --> 00:25:16.000]  記者:大衛在聖經裡曾經在一些記載裡提到他犯罪
[00:25:16.000 --> 00:25:18.000]  記者:這個是不能更改的
