
[00:00:00.000 --> 00:00:03.800]  (主席)今天我們有曾鈺桂牧師在我們當中靜悟
[00:04:41.300 --> 00:04:44.300]  第五章一直去到第七章
[00:04:44.300 --> 00:04:49.300]  就是馬太記載一大段耶穌基督的言論
[00:04:49.300 --> 00:04:53.300]  去到最後第七章的第28節
[00:04:53.300 --> 00:04:58.300]  你就會看到整個的馬太的記載
[00:04:58.300 --> 00:05:00.300]  是想帶出這一點的
[00:05:00.300 --> 00:05:02.300]  七章的28節
[00:05:02.300 --> 00:05:04.300]  耶穌講完了這聲話
[00:05:04.300 --> 00:05:09.300]  眾人對祂的教導感到很驚訝驚奇
[00:05:09.300 --> 00:05:10.300]  為什麼呢?
[00:05:10.300 --> 00:05:15.300]  因為祂教導他們正像有權柄的人
[00:05:15.300 --> 00:05:18.300]  不是好像那些的民事
[00:05:18.300 --> 00:05:22.300]  大家聽到這些言論之後
[00:05:22.300 --> 00:05:24.300]  五章一直去到第七章
[00:05:24.300 --> 00:05:26.300]  稱為登山補訓
[00:05:26.300 --> 00:05:28.300]  耶穌基督的教導
[00:05:28.300 --> 00:05:32.300]  大家眾人一致公認耶穌的教導
[00:05:32.300 --> 00:05:35.300]  不同一般的民事的教導
[00:05:35.300 --> 00:05:36.300]  不同什麼呢?
[00:05:36.300 --> 00:05:39.300]  是修辭不同,是組織不同
[00:05:39.300 --> 00:05:41.300]  是演說的技巧不同
[00:05:41.300 --> 00:05:43.300]  完全不是這些
[00:05:43.300 --> 00:05:46.300]  是有權柄
[00:05:46.300 --> 00:05:49.300]  耶穌講的話是有權柄
[00:05:49.300 --> 00:05:51.300]  接著第八章
[00:05:51.300 --> 00:05:54.300]  我們在這十七節裏面
[00:05:54.300 --> 00:05:57.300]  就已經感受到
[00:05:57.300 --> 00:06:00.300]  馬太是有系統地
[00:06:00.300 --> 00:06:04.300]  收集幾個有代表性的神蹟
[00:06:04.300 --> 00:06:07.300]  來擺在這個段落裏面
[00:06:07.300 --> 00:06:12.300]  用耶穌的行動去印證祂是有權的
[00:06:12.300 --> 00:06:14.300]  怎樣有權柄呢?
[00:06:14.300 --> 00:06:17.300]  一個大麻瘋患病的人
[00:06:17.300 --> 00:06:19.300]  可以立時得到醫治
[00:06:19.300 --> 00:06:21.300]  另外一個的伯夫長
[00:06:21.300 --> 00:06:25.300]  耶穌不需要去到他家裏
[00:06:25.300 --> 00:06:28.300]  裏面有很多故事的講究內容
[00:06:28.300 --> 00:06:30.300]  但是就說不需要去他家裏
[00:06:30.300 --> 00:06:32.300]  只是一句說話
[00:06:32.300 --> 00:06:34.300]  而且這句說話還是伯夫長
[00:06:34.300 --> 00:06:39.300]  來有信心肯定耶穌可以這樣做
[00:06:39.300 --> 00:06:41.300]  不是耶穌告訴他
[00:06:41.300 --> 00:06:43.300]  你相信我,我可以這樣做的
[00:06:43.300 --> 00:06:46.300]  是伯夫長認為
[00:06:46.300 --> 00:06:48.300]  耶穌只需要講一句說話
[00:06:48.300 --> 00:06:51.300]  說話背後就是權柄
[00:06:51.300 --> 00:06:56.300]  接著就是彼得的岳母得到醫治
[00:06:56.300 --> 00:06:58.300]  接著過了不久
[00:06:58.300 --> 00:07:00.300]  就是安息日完
[00:07:00.300 --> 00:07:04.300]  整個城的人來蜂擁找耶穌
[00:07:04.300 --> 00:07:06.300]  聖經就只是用一句說話去記載
[00:07:06.300 --> 00:07:09.300]  第十六節傍晚的時候
[00:07:09.300 --> 00:07:11.300]  就是安息日完
[00:07:11.300 --> 00:07:13.300]  有人就帶著許多被鬼附
[00:07:13.300 --> 00:07:15.300]  來到耶穌的庚前
[00:07:15.300 --> 00:07:18.300]  他只是用一句說話
[00:07:18.300 --> 00:07:21.300]  把邪靈都趕出去
[00:07:21.300 --> 00:07:24.300]  並且醫治好了一切的病人
[00:07:24.300 --> 00:07:26.300]  留意第十七節
[00:07:26.300 --> 00:07:29.300]  《馬太福音》由第一章開始
[00:07:29.300 --> 00:07:31.300]  一直到第九章
[00:07:31.300 --> 00:07:36.300]  基本上每講完一個的總結
[00:07:36.300 --> 00:07:41.300]  就說這是要應驗先知的說話
[00:07:41.300 --> 00:07:47.300]  馬太很想告訴當代的讀者猶太人
[00:07:47.300 --> 00:07:50.300]  我為什麼講述這些的言論
[00:07:50.300 --> 00:07:51.300]  耶穌的言論
[00:07:51.300 --> 00:07:52.300]  我為什麼要來到去
[00:07:52.300 --> 00:07:55.300]  把耶穌行過的神蹟
[00:07:55.300 --> 00:07:58.300]  來到去有系統的收集
[00:07:58.300 --> 00:08:01.300]  就是想告訴猶太人
[00:08:01.300 --> 00:08:05.300]  等待的尼塞亞就是這位耶穌基督了
[00:08:05.300 --> 00:08:07.300]  再不是其他人了
[00:08:07.300 --> 00:08:10.300]  祂的說話帶著權柄能力
[00:08:10.300 --> 00:08:12.300]  祂的行動
[00:08:12.300 --> 00:08:14.300]  祂對人的愛
[00:08:14.300 --> 00:08:16.300]  就來到去反映了
[00:08:16.300 --> 00:08:19.300]  以《塞亞書》五十三章第五節
[00:08:19.300 --> 00:08:24.300]  其實整章都是講這位耶和華受苦的僕人
[00:08:24.300 --> 00:08:28.300]  他為我們的過犯受害
[00:08:28.300 --> 00:08:31.300]  擔待我們的軟弱
[00:08:31.300 --> 00:08:36.300]  我們以為他被神擊打苦袋
[00:08:36.300 --> 00:08:39.300]  這一位耶和華的受苦僕人
[00:08:39.300 --> 00:08:42.300]  以塞亞書的五十三章第五第六節
[00:08:42.300 --> 00:08:45.300]  作者馬太很細心
[00:08:45.300 --> 00:08:47.300]  我講這一切
[00:08:47.300 --> 00:08:50.300]  最終我想帶大家去看
[00:08:50.300 --> 00:08:55.300]  耶穌基督就是那一位受苦的尼塞亞
[00:08:55.300 --> 00:08:58.300]  以塞亞書的五十三章
[00:08:58.300 --> 00:09:02.300]  所以這一段聖經再一次告訴我們
[00:09:02.300 --> 00:09:06.300]  這一位耶穌基督釘十字架的主
[00:09:06.300 --> 00:09:08.300]  祂的榮耀
[00:09:08.300 --> 00:09:10.300]  當然在這一段
[00:09:10.300 --> 00:09:14.300]  還沒那麼快講到耶穌的榮耀
[00:09:14.300 --> 00:09:15.300]  在十字架上
[00:09:15.300 --> 00:09:17.300]  因為這是其中一個段落
[00:09:17.300 --> 00:09:19.300]  其實很早一章已經講
[00:09:19.300 --> 00:09:22.300]  這一位主就是要來這個世界
[00:09:22.300 --> 00:09:25.300]  將受苦的僕人拯救
[00:09:25.300 --> 00:09:28.300]  現在回來這裡的時候
[00:09:28.300 --> 00:09:32.300]  很想剛才先和大家討論一個問題
[00:09:32.300 --> 00:09:36.300]  在現在的教會
[00:09:36.300 --> 00:09:42.300]  對於神蹟有兩個極端
[00:09:42.300 --> 00:09:46.300]  當然是因為二十世紀早期
[00:09:46.300 --> 00:09:48.300]  靈因運動的興起
[00:09:48.300 --> 00:09:51.300]  對神蹟歧視的高舉
[00:09:51.300 --> 00:09:53.300]  去到第三波八十年代
[00:09:53.300 --> 00:09:55.300]  上個世紀的八十年代
[00:09:55.300 --> 00:10:00.300]  去到現在最新的第四波
[00:10:00.300 --> 00:10:03.300]  有先知的復甦
[00:10:03.300 --> 00:10:06.300]  有使徒的即仕
[00:10:06.300 --> 00:10:09.300]  重新的復興等等
[00:10:09.300 --> 00:10:11.300]  但是整體來說
[00:10:11.300 --> 00:10:16.300]  教會對神蹟有兩個比較極端的看法
[00:10:16.300 --> 00:10:19.300]  一方面認為完全不會再有神蹟
[00:10:19.300 --> 00:10:22.300]  不會再有一些神蹟歧視
[00:10:22.300 --> 00:10:25.300]  發生在信徒生命裡
[00:10:25.300 --> 00:10:27.300]  另外一個極端就是
[00:10:27.300 --> 00:10:28.300]  會有的
[00:10:28.300 --> 00:10:29.300]  只要你有信心
[00:10:29.300 --> 00:10:32.300]  只要你的信心連上了那個channel
[00:10:32.300 --> 00:10:34.300]  你就可以有那個經歷神蹟
[00:10:34.300 --> 00:10:36.300]  而且是可以很多的
[00:10:36.300 --> 00:10:43.300]  這兩個極端都出現在不同的說話
[00:10:43.300 --> 00:10:45.300]  書本、教導
[00:10:45.300 --> 00:10:47.300]  或者已經有些教會
[00:10:47.300 --> 00:10:49.300]  會傾向有些是神蹟
[00:10:49.300 --> 00:10:51.300]  有些是沒有神蹟的
[00:10:51.300 --> 00:10:54.300]  我們回看這段經文的時候
[00:10:54.300 --> 00:10:56.300]  或者當我們來到
[00:10:56.300 --> 00:10:58.300]  在我們自己的生命裡
[00:10:58.300 --> 00:11:03.300]  我們就要來學習這件事
[00:11:03.300 --> 00:11:05.300]  至少在這段聖經
[00:11:05.300 --> 00:11:09.300]  我們怎樣理解耶穌祂行過的神蹟
[00:11:09.300 --> 00:11:11.300]  和我們今天信徒
[00:11:11.300 --> 00:11:14.300]  面對我們自己的生活處境
[00:11:14.300 --> 00:11:15.300]  我們面對的困難
[00:11:15.300 --> 00:11:17.300]  我們怎樣來到
[00:11:17.300 --> 00:11:19.300]  在這些經文裡
[00:11:19.300 --> 00:11:20.300]  給我們的啟發
[00:11:20.300 --> 00:11:22.300]  給我們的信心
[00:11:22.300 --> 00:11:23.300]  來到去經歷
[00:11:23.300 --> 00:11:27.300]  和神和耶穌的聯絡
[00:11:27.300 --> 00:11:29.300]  那個生命的連繫
[00:11:29.300 --> 00:11:30.300]  而我們能夠
[00:11:30.300 --> 00:11:33.300]  可以再經歷我們自己的神蹟呢?
[00:11:33.300 --> 00:11:35.300]  在這幾段聖經
[00:11:35.300 --> 00:11:38.300]  我今天就和大家梳理這個很重要的問題
[00:11:38.300 --> 00:11:40.300]  剛才也說了
[00:11:40.300 --> 00:11:43.300]  作者很想藉著這三個
[00:11:43.300 --> 00:11:46.300]  他刻意來尋找的
[00:11:46.300 --> 00:11:48.300]  聖經的神蹟
[00:11:48.300 --> 00:11:50.300]  就是耶穌行過的神蹟
[00:11:50.300 --> 00:11:53.300]  未必是根據那個時序
[00:11:53.300 --> 00:11:55.300]  逐個逐個地發生
[00:11:55.300 --> 00:11:59.300]  而是他刻意將這幾個神蹟放在這裡的時候
[00:11:59.300 --> 00:12:01.300]  一方面就是要凸顯
[00:12:01.300 --> 00:12:05.300]  耶穌那個行動帶來的權柄
[00:12:05.300 --> 00:12:07.300]  這個權柄是從哪裡來的呢?
[00:12:07.300 --> 00:12:10.300]  這個權柄和以往舊約的先知
[00:12:10.300 --> 00:12:12.300]  都能夠行神蹟的先知
[00:12:12.300 --> 00:12:14.300]  例如以利沙、以利亞
[00:12:14.300 --> 00:12:16.300]  這些先知
[00:12:16.300 --> 00:12:17.300]  能夠行神蹟的
[00:12:17.300 --> 00:12:19.300]  有什麼不同呢?
[00:12:19.300 --> 00:12:22.300]  可以做一個這樣的比對
[00:12:22.300 --> 00:12:24.300]  就會看到我們能夠掌握
[00:12:24.300 --> 00:12:28.300]  到底耶穌的榮耀身份是怎樣
[00:12:28.300 --> 00:12:29.300]  我們很簡單
[00:12:29.300 --> 00:12:33.300]  首先很了陷式地去看
[00:12:33.300 --> 00:12:36.300]  一個大麻風的人
[00:12:36.300 --> 00:12:38.300]  因為第一節就說耶穌下山
[00:12:38.300 --> 00:12:41.300]  即是說登山補訓講完了
[00:12:41.300 --> 00:12:43.300]  在山上教訓完門徒之後
[00:12:43.300 --> 00:12:45.300]  他現在下山了
[00:12:45.300 --> 00:12:48.300]  下山之後就有一大群人跟著耶穌
[00:12:48.300 --> 00:12:51.300]  這個就是耶穌早期傳道
[00:12:51.300 --> 00:12:53.300]  經常這樣的場景
[00:12:53.300 --> 00:12:57.300]  很多人去到耶穌的面前
[00:12:57.300 --> 00:12:59.300]  很想聽祂的講道
[00:12:59.300 --> 00:13:03.300]  很想聽完道之後有回報
[00:13:03.300 --> 00:13:05.300]  例如祂行神蹟
[00:13:05.300 --> 00:13:09.300]  例如祂有些事情可以看到他們得到益處
[00:13:09.300 --> 00:13:11.300]  很多是這樣的
[00:13:11.300 --> 00:13:12.300]  不過這裡要留意
[00:13:12.300 --> 00:13:17.300]  第二節有一個相當不受歡迎的人
[00:13:17.300 --> 00:13:18.300]  患了大麻風
[00:13:18.300 --> 00:13:22.300]  來到耶穌面前去拜祂
[00:13:22.300 --> 00:13:26.300]  如果你明白舊約對麻風的理解
[00:13:26.300 --> 00:13:30.300]  如果你明白舊約怎樣看待一個麻風病人
[00:13:30.300 --> 00:13:32.300]  一個在利未記那裡說
[00:13:32.300 --> 00:13:34.300]  如果你生大麻風
[00:13:34.300 --> 00:13:35.300]  你就要
[00:13:35.300 --> 00:13:36.300]  不好意思
[00:13:36.300 --> 00:13:38.300]  你要自我隔離
[00:13:38.300 --> 00:13:44.300]  隔離是一個跟所有的人都要離群
[00:13:44.300 --> 00:13:45.300]  獨處
[00:13:45.300 --> 00:13:47.300]  不可以再回家
[00:13:47.300 --> 00:13:53.300]  不可以再跟任何人有身體的接觸
[00:13:53.300 --> 00:13:56.300]  而且你要去某個地方
[00:13:56.300 --> 00:13:58.300]  你要大聲宣告
[00:13:58.300 --> 00:14:00.300]  你要蒙著你的上唇
[00:14:00.300 --> 00:14:04.300]  即是說那時候已經有口罩了
[00:14:04.300 --> 00:14:06.300]  蒙著你的上唇
[00:14:06.300 --> 00:14:07.300]  你要到處跟人說
[00:14:07.300 --> 00:14:09.300]  我是大麻風
[00:14:09.300 --> 00:14:12.300]  即是說周圍的人請你們自己閃避
[00:14:12.300 --> 00:14:14.300]  又或者可能是搖個鈴
[00:14:14.300 --> 00:14:16.300]  就說這些人來了
[00:14:16.300 --> 00:14:22.300]  你想想那個心靈的傷害是多麼深
[00:14:22.300 --> 00:14:27.300]  而且在舊約往往麻風和罪
[00:14:27.300 --> 00:14:29.300]  拉上很緊密的關係
[00:14:29.300 --> 00:14:31.300]  有時神的咒助
[00:14:31.300 --> 00:14:34.300]  例如摩西的大姐姐米利暗
[00:14:34.300 --> 00:14:37.300]  她說了一些不對的話
[00:14:37.300 --> 00:14:40.300]  神就罰她生大麻風
[00:14:40.300 --> 00:14:42.300]  然後摩西為她祈禱
[00:14:42.300 --> 00:14:44.300]  麻風就退
[00:14:44.300 --> 00:14:45.300]  還有其他的
[00:14:45.300 --> 00:14:47.300]  例如乃曼或者其他的人
[00:14:47.300 --> 00:14:48.300]  都是大麻風
[00:14:48.300 --> 00:14:51.300]  例如有一個君王
[00:14:51.300 --> 00:14:52.300]  猶大的君王
[00:14:52.300 --> 00:14:54.300]  叫做烏西亞
[00:14:54.300 --> 00:14:56.300]  一個都挺好的王
[00:14:56.300 --> 00:14:57.300]  作王都52年
[00:14:57.300 --> 00:14:58.300]  很長的
[00:14:58.300 --> 00:15:01.300]  但是有一段時間
[00:15:01.300 --> 00:15:05.300]  他叫做心高氣傲
[00:15:05.300 --> 00:15:07.300]  他本來是做王的
[00:15:07.300 --> 00:15:11.300]  突然間不知道有什麼觸動他
[00:15:11.300 --> 00:15:16.300]  要去到聖殿裡燒香
[00:15:16.300 --> 00:15:18.300]  不知道什麼原因
[00:15:18.300 --> 00:15:20.300]  祭司不斷攔著他
[00:15:20.300 --> 00:15:21.300]  不行,你不可以進來
[00:15:21.300 --> 00:15:23.300]  你不可以燒香
[00:15:23.300 --> 00:15:25.300]  是祭司,大祭司才可以做的
[00:15:25.300 --> 00:15:26.300]  他不聽
[00:15:26.300 --> 00:15:27.300]  一點香
[00:15:27.300 --> 00:15:29.300]  手馬上生大麻風
[00:15:29.300 --> 00:15:31.300]  所以很多時候
[00:15:31.300 --> 00:15:32.300]  到了耶穌的年代
[00:15:32.300 --> 00:15:37.300]  麻風都是和罪拉上很緊密的關係
[00:15:37.300 --> 00:15:41.300]  而且麻風是受到一個很深的歧視
[00:15:41.300 --> 00:15:43.300]  所以這個麻風病人
[00:15:43.300 --> 00:15:46.300]  這樣突然間
[00:15:46.300 --> 00:15:48.300]  是否衝到耶穌面前
[00:15:48.300 --> 00:15:50.300]  來拜耶穌
[00:15:50.300 --> 00:15:52.300]  用一個這樣跪下的舉動
[00:15:52.300 --> 00:15:54.300]  相信周邊的人
[00:15:54.300 --> 00:15:57.300]  因為當時是一群人跟著耶穌
[00:15:57.300 --> 00:15:59.300]  自然就像紅海一樣分開
[00:15:59.300 --> 00:16:00.300]  這樣散開
[00:16:00.300 --> 00:16:01.300]  來到耶穌面前
[00:16:01.300 --> 00:16:03.300]  只有祂和耶穌
[00:16:03.300 --> 00:16:05.300]  祂就跟耶穌說
[00:16:05.300 --> 00:16:06.300]  如果你肯
[00:16:06.300 --> 00:16:08.300]  你就一定能夠醫好我
[00:16:08.300 --> 00:16:11.300]  就是說祂已經是很謙卑地
[00:16:11.300 --> 00:16:13.300]  認定耶穌有這種能力
[00:16:13.300 --> 00:16:15.300]  有這種醫治的權柄
[00:16:15.300 --> 00:16:17.300]  可以醫好他
[00:16:17.300 --> 00:16:19.300]  但是令到這個麻風病人
[00:16:19.300 --> 00:16:21.300]  更加出人意表
[00:16:21.300 --> 00:16:24.300]  更加沒辦法去想像
[00:16:24.300 --> 00:16:26.300]  居然耶穌不單說我肯
[00:16:26.300 --> 00:16:29.300]  還要摸他
[00:16:29.300 --> 00:16:32.300]  各位,你看看當時的場景
[00:16:32.300 --> 00:16:34.300]  如果拍一個話劇
[00:16:34.300 --> 00:16:37.300]  是多麼特別呢
[00:16:37.300 --> 00:16:40.300]  如果用微電影的橋段
[00:16:40.300 --> 00:16:42.300]  如果我是主耶穌
[00:16:42.300 --> 00:16:45.300]  我是否很害怕地摸這個麻風病人呢
[00:16:45.300 --> 00:16:48.300]  滿身衣衫滿大麻風
[00:16:48.300 --> 00:16:50.300]  多恐怖
[00:16:50.300 --> 00:16:52.300]  手指都掉了
[00:16:52.300 --> 00:16:53.300]  你想像一下
[00:16:53.300 --> 00:16:56.300]  但是耶穌我肯摸他
[00:16:56.300 --> 00:16:59.300]  立刻那些大麻風就立刻康復
[00:16:59.300 --> 00:17:02.300]  一個人能夠來到耶穌面前
[00:17:02.300 --> 00:17:06.300]  帶著的是他很深的殘缺
[00:17:06.300 --> 00:17:09.300]  而且不單止是物體
[00:17:09.300 --> 00:17:10.300]  身體上的殘缺
[00:17:10.300 --> 00:17:13.300]  還是他的心靈受到歧視
[00:17:13.300 --> 00:17:15.300]  受到很多人的白眼
[00:17:15.300 --> 00:17:17.300]  自己又沒辦法解決
[00:17:17.300 --> 00:17:20.300]  你想像一下這種痛苦
[00:17:20.300 --> 00:17:22.300]  是多麼難受呢
[00:17:22.300 --> 00:17:26.300]  不單止是張顯權病這麼簡單
[00:17:26.300 --> 00:17:30.300]  權病背後有很深的一種磁鍊
[00:17:30.300 --> 00:17:33.300]  你有沒有被人摸過呢
[00:17:33.300 --> 00:17:35.300]  是你刻骨銘心的
[00:17:35.300 --> 00:17:37.300]  每個人都有不同的
[00:17:37.300 --> 00:17:39.300]  我隨便說一個
[00:17:39.300 --> 00:17:40.300]  我自己很深刻的
[00:17:40.300 --> 00:17:42.300]  小時候沒有探熱針
[00:17:42.300 --> 00:17:44.300]  又有些謠言說
[00:17:44.300 --> 00:17:46.300]  小朋友咬玻璃就會咬爛
[00:17:46.300 --> 00:17:49.300]  所以家人就不會買探熱針
[00:17:49.300 --> 00:17:52.300]  通常是靠用手摸一下額頭
[00:17:52.300 --> 00:17:53.300]  這樣就不準了
[00:17:53.300 --> 00:17:55.300]  因為是不是高燒
[00:17:55.300 --> 00:17:56.300]  小朋友我們小時候
[00:17:56.300 --> 00:17:58.300]  經常都會發燒
[00:17:58.300 --> 00:17:59.300]  到處玩
[00:17:59.300 --> 00:18:02.300]  有時候是深夜才會燒
[00:18:02.300 --> 00:18:03.300]  我很深刻就是
[00:18:03.300 --> 00:18:04.300]  很小的時候
[00:18:04.300 --> 00:18:07.300]  媽媽的手很粗
[00:18:07.300 --> 00:18:09.300]  因為勞動階層
[00:18:09.300 --> 00:18:11.300]  整隻手都是枕頭
[00:18:11.300 --> 00:18:12.300]  摸下去不準
[00:18:12.300 --> 00:18:13.300]  她怎樣呢
[00:18:13.300 --> 00:18:14.300]  脫了我的衣服
[00:18:14.300 --> 00:18:18.300]  用她的額頭探我的背
[00:18:18.300 --> 00:18:20.300]  這樣的動作
[00:18:20.300 --> 00:18:23.300]  當時沒有什麼特別印象
[00:18:23.300 --> 00:18:25.300]  但是幾十年後
[00:18:25.300 --> 00:18:27.300]  自己又做人的爸爸
[00:18:27.300 --> 00:18:31.300]  你就會感受到那份愛的無微不至
[00:18:31.300 --> 00:18:35.300]  耶穌和這個人是素未謀面的
[00:18:35.300 --> 00:18:37.300]  這個人這樣衝來
[00:18:37.300 --> 00:18:39.300]  當時的群眾是散開的
[00:18:39.300 --> 00:18:41.300]  一定要散開的
[00:18:41.300 --> 00:18:43.300]  因為這個人是不潔的
[00:18:43.300 --> 00:18:44.300]  你摸到他
[00:18:44.300 --> 00:18:45.300]  你就不潔到天
[00:18:45.300 --> 00:18:46.300]  到晚上了
[00:18:46.300 --> 00:18:49.300]  還要你去行贖罪祭
[00:18:49.300 --> 00:18:52.300]  你想想這樣一個人
[00:18:52.300 --> 00:18:54.300]  耶穌不會散開
[00:18:54.300 --> 00:18:56.300]  而是摸他
[00:18:56.300 --> 00:18:58.300]  摸他不會帶來污穢
[00:18:58.300 --> 00:19:00.300]  反而耶穌的能力
[00:19:00.300 --> 00:19:03.300]  可以醫好這個患大麻瘋的人
[00:19:03.300 --> 00:19:06.300]  這裏給我們權定的思考
[00:19:06.300 --> 00:19:08.300]  耶穌的權定
[00:19:08.300 --> 00:19:11.300]  是可以令到一個最無助
[00:19:11.300 --> 00:19:14.300]  心靈最困倦的人
[00:19:14.300 --> 00:19:17.300]  都可以得到那個醫治
[00:19:17.300 --> 00:19:20.300]  這個人代表著什麼呢
