
[00:00:00.000 --> 00:00:02.540]  好 我們一起又祈禱
[00:05:07.480 --> 00:05:11.800]  我們甚至乎可能有些錯信的都不知道什麼叫三一論
[00:05:11.800 --> 00:05:16.520]  你不會因為這樣就要將他驅逐出教會
[00:05:16.520 --> 00:05:20.920]  但是當時法國的天主教就將他驅逐
[00:05:20.920 --> 00:05:25.800]  因為他不肯否認他不信三一神論
[00:05:25.800 --> 00:05:27.480]  就是三為一體
[00:05:27.480 --> 00:05:33.480]  所以輾轉輾轉他就在歐洲流亡
[00:05:33.480 --> 00:05:35.960]  因為我再看回他的資料
[00:05:35.960 --> 00:05:42.920]  後來最終就在日內瓦被人發現了他出現在日內瓦
[00:05:42.920 --> 00:05:49.000]  在嘉爾文那個核區那個牧區那個國家
[00:05:49.000 --> 00:05:54.280]  嘉爾文的那個宗教法宗教治理
[00:05:54.280 --> 00:05:59.200]  人都知道他是不相信三一論的
[00:05:59.200 --> 00:06:01.000]  或者否定三一論的
[00:06:01.000 --> 00:06:03.000]  就是不相信三為一體的
[00:06:03.000 --> 00:06:06.160]  所以就被當然好像是捉拿
[00:06:06.160 --> 00:06:08.680]  來去召見
[00:06:08.680 --> 00:06:10.920]  嘉爾文給他一個機會
[00:06:10.920 --> 00:06:13.880]  你否定你所主張的
[00:06:13.880 --> 00:06:15.480]  你承認三一論
[00:06:15.480 --> 00:06:17.480]  承認聖父聖子聖靈
[00:06:17.480 --> 00:06:19.480]  其實有多難呢
[00:06:19.480 --> 00:06:22.680]  但是他又忠於他自己那個信仰神學
[00:06:22.680 --> 00:06:24.680]  怎麼都不肯承認
[00:06:24.680 --> 00:06:26.680]  當時宗教法庭
[00:06:26.680 --> 00:06:28.680]  因為日內瓦都有宗教法庭
[00:06:28.680 --> 00:06:30.680]  天主教也有
[00:06:30.680 --> 00:06:32.680]  日內瓦自己也有
[00:06:32.680 --> 00:06:36.680]  其實只是長老去執行哪些人
[00:06:36.680 --> 00:06:38.680]  例如他不守聖餐
[00:06:38.680 --> 00:06:39.880]  無緣無故不守聖餐
[00:06:39.880 --> 00:06:41.880]  不去教會
[00:06:41.880 --> 00:06:43.880]  長老就要代表教會
[00:06:43.880 --> 00:06:51.880]  來對他們嘉爾的審問
[00:06:51.880 --> 00:06:53.880]  懲罰
[00:06:53.880 --> 00:06:56.880]  但是這次很嚴重的神學偏差
[00:06:56.880 --> 00:07:01.880]  所以嘉爾文就給他機會去悔改
[00:07:01.880 --> 00:07:05.880]  他堅決不肯否定他自己的信念
[00:07:05.880 --> 00:07:08.880]  所以嘉爾文就和那個宗教法庭說
[00:07:08.880 --> 00:07:10.880]  日內瓦的宗教法庭
[00:07:10.880 --> 00:07:12.880]  不是天主教
[00:07:12.880 --> 00:07:14.880]  是宗教裁判處
[00:07:14.880 --> 00:07:16.880]  就叫他收回他不肯
[00:07:16.880 --> 00:07:18.880]  嘉爾文就說
[00:07:18.880 --> 00:07:20.880]  現在他需要受懲罰
[00:07:20.880 --> 00:07:22.880]  不過用一些比較文明一點
[00:07:22.880 --> 00:07:24.880]  溫柔一點的懲罰
[00:07:24.880 --> 00:07:30.880]  意味著最高的懲罰就是用火刑燒死
[00:07:30.880 --> 00:07:32.880]  天主教就一直都做的
[00:07:32.880 --> 00:07:34.880]  沒有異議的
[00:07:34.880 --> 00:07:36.880]  因為誰不信他們的神學
[00:07:36.880 --> 00:07:38.880]  就要被燒死
[00:07:38.880 --> 00:07:40.880]  但是現在連基督教
[00:07:40.880 --> 00:07:46.880]  連宗教改革的嘉爾文的神學
[00:07:46.880 --> 00:07:49.880]  因為在日內瓦他們是得到那個權
[00:07:49.880 --> 00:07:51.880]  最後問他
[00:07:51.880 --> 00:07:53.880]  他說我都不肯否定
[00:07:53.880 --> 00:07:56.880]  我堅決不相信有三一論
[00:07:56.880 --> 00:08:01.880]  嘉爾文就請求長老團不要行火刑
[00:08:01.880 --> 00:08:08.880]  但最終長老都否決了嘉爾文的建議
[00:08:08.880 --> 00:08:13.880]  將這個塞維塔斯行火刑燒死
[00:08:13.880 --> 00:08:19.880]  這件事就成為日後攻擊嘉爾文主義的人
[00:08:19.880 --> 00:08:22.880]  後世的神學家、歷史學家
[00:08:22.880 --> 00:08:25.880]  對嘉爾文的一個批評
[00:08:25.880 --> 00:08:29.880]  因為你自己反對天主教
[00:08:29.880 --> 00:08:35.880]  就將你們基督徒捉拿去行火刑、審判
[00:08:35.880 --> 00:08:37.880]  但現在你們基督教
[00:08:37.880 --> 00:08:43.880]  因為這些似乎這麼嚴重的神學立場
[00:08:43.880 --> 00:08:47.880]  就對一個神學家去做一些
[00:08:47.880 --> 00:08:49.880]  不是基於一些殺人放火
[00:08:49.880 --> 00:08:51.880]  就行這些火刑
[00:08:51.880 --> 00:08:54.880]  這件事就成為了歷史的污點
[00:08:54.880 --> 00:09:00.880]  到底是因為教會和社會
[00:09:00.880 --> 00:09:07.880]  是一個緊密的地上的理想國
[00:09:07.880 --> 00:09:09.880]  還是怎麼樣的情況
[00:09:09.880 --> 00:09:14.880]  而導致有這些實權去做這樣的刑罰呢?
[00:09:14.880 --> 00:09:17.880]  這個我們後世都要想的
[00:09:17.880 --> 00:09:21.880]  今天我們就覺得是天馬行空
[00:09:21.880 --> 00:09:22.880]  很匪夷所思的
[00:09:22.880 --> 00:09:25.880]  怎麼可能教會會行使這個權呢?
[00:09:25.880 --> 00:09:26.880]  已經沒有了
[00:09:26.880 --> 00:09:29.880]  大家要留意一下
[00:09:29.880 --> 00:09:35.880]  如果大家有那個開了聲呢
[00:09:35.880 --> 00:09:37.880]  可能你要關一關
[00:09:37.880 --> 00:09:39.880]  不然就怕影響其他人聽
[00:09:39.880 --> 00:09:44.880]  那個一路的分享
[00:09:44.880 --> 00:09:47.880]  這個就是上一次我們講過的
[00:09:47.880 --> 00:09:50.880]  現在我們集中講回嘉爾文神學
[00:09:50.880 --> 00:09:53.880]  幾樣東西是很重要的
[00:09:53.880 --> 00:09:57.880]  一方面他一定是很著重神學
[00:09:57.880 --> 00:10:02.880]  神學尤其是神學和聖經的結合
[00:10:02.880 --> 00:10:08.880]  就是說系統神學和聖經神學的融為一體
[00:10:08.880 --> 00:10:12.880]  我今天就忘記帶那兩本基督教要義
[00:10:12.880 --> 00:10:15.880]  但是你看基督教要義
[00:10:15.880 --> 00:10:18.880]  一來就是分類的
[00:10:18.880 --> 00:10:20.880]  系統神學的分類
[00:10:20.880 --> 00:10:25.880]  由神觀一路去到社會的治理都有的
[00:10:25.880 --> 00:10:27.880]  因為他真的是一個城邦
[00:10:27.880 --> 00:10:31.880]  所以他是有關於社會的秩序的
[00:10:31.880 --> 00:10:32.880]  所以挺好看的
[00:10:32.880 --> 00:10:33.880]  挺容易看的
[00:10:33.880 --> 00:10:35.880]  但是你會看到
[00:10:35.880 --> 00:10:39.880]  穿插在他的神學裡面
[00:10:39.880 --> 00:10:44.880]  是有大量的聖經來支撐他的主張的
[00:10:44.880 --> 00:10:46.880]  所以你可以想像一個人
[00:10:46.880 --> 00:10:48.880]  用了二十多年的時間
[00:10:48.880 --> 00:10:52.880]  他就已經將一個這麼有系統的神學
[00:10:52.880 --> 00:10:55.880]  來到鉅細無遺地寫出來
[00:10:55.880 --> 00:10:57.880]  然後分類
[00:10:57.880 --> 00:11:03.880]  還有賦予很多聖經的經文的支持
[00:11:03.880 --> 00:11:06.880]  所以你看到某一個topic
[00:11:06.880 --> 00:11:08.880]  他就會有經文去支持的
[00:11:08.880 --> 00:11:10.880]  所以你可以想像到
[00:11:10.880 --> 00:11:13.880]  嘉爾文對聖經的通透
[00:11:13.880 --> 00:11:15.880]  那個認識
[00:11:15.880 --> 00:11:17.880]  是很深入的
[00:11:17.880 --> 00:11:19.880]  當然說到關於聖靈
[00:11:19.880 --> 00:11:25.880]  這個就是嘉爾文的聖參觀
[00:11:25.880 --> 00:11:27.880]  就在那裡可以看到
[00:11:27.880 --> 00:11:29.880]  如果可以的話
[00:11:29.880 --> 00:11:33.880]  我們就進入聖經的神學裡面
[00:11:33.880 --> 00:11:35.880]  嘉爾文的神學
[00:11:35.880 --> 00:11:37.880]  有哪些重要的主張呢
[00:11:37.880 --> 00:11:39.880]  大家知道
[00:11:39.880 --> 00:11:42.880]  馬丁路德是神父
[00:11:42.880 --> 00:11:46.880]  是天主教本身的神父
[00:11:46.880 --> 00:11:48.880]  所以他的宗教改革
[00:11:48.880 --> 00:11:49.880]  純粹
[00:11:49.880 --> 00:11:50.880]  這是第一批
[00:11:50.880 --> 00:11:54.880]  馬丁路德純粹是很想教廷
[00:11:54.880 --> 00:11:59.880]  不要再用贖罪券
[00:11:59.880 --> 00:12:02.880]  去影響了平民百姓
[00:12:02.880 --> 00:12:05.880]  那個錯誤的對贖罪的觀念
[00:12:05.880 --> 00:12:10.880]  和其他教廷內部的一些腐化
[00:12:10.880 --> 00:12:12.880]  有一些的改變
[00:12:12.880 --> 00:12:16.880]  所以馬丁路德一直不是想著要革命的
[00:12:16.880 --> 00:12:23.880]  一直想著希望教廷就著他列舉了95條的政綱
[00:12:23.880 --> 00:12:25.880]  來大家討論辯論
[00:12:25.880 --> 00:12:27.880]  理性的辯論
[00:12:27.880 --> 00:12:30.880]  但是天主教是鐵板一塊
[00:12:30.880 --> 00:12:32.880]  還有當時的印刷術
[00:12:32.880 --> 00:12:35.880]  當時已經很多人是不滿意天主教的
[00:12:35.880 --> 00:12:41.880]  所以就借馬丁路德來一個很好的契機
[00:12:41.880 --> 00:12:43.880]  就將他95條
[00:12:43.880 --> 00:12:44.880]  你釘在那裡
[00:12:44.880 --> 00:12:45.880]  我們就撕下來
[00:12:45.880 --> 00:12:48.880]  大量印給歐洲的不同的地方
[00:12:48.880 --> 00:12:51.880]  所以就引發那個革命
[00:12:51.880 --> 00:12:53.880]  引發大家大量的人
[00:12:53.880 --> 00:12:58.880]  開始對天主教產生不滿
[00:12:58.880 --> 00:13:02.880]  和最終經過神學家的一路的教導
[00:13:02.880 --> 00:13:04.880]  他們就脫離天主教
[00:13:04.880 --> 00:13:08.880]  所以馬丁路德從來沒有想過在一些崇拜
[00:13:08.880 --> 00:13:10.880]  禮儀
[00:13:10.880 --> 00:13:13.880]  聖禮上要來有一些改變
[00:13:13.880 --> 00:13:17.880]  所以相反上一次我們說過
[00:13:17.880 --> 00:13:21.880]  嘉爾文是第二批第二代的神學家
[00:13:21.880 --> 00:13:23.880]  和這些宗教改革
[00:13:23.880 --> 00:13:26.880]  所以他有很多的時間
[00:13:26.880 --> 00:13:30.880]  看著前人是怎樣來革命改革
[00:13:30.880 --> 00:13:33.880]  而他自己有一個很大的時間
[00:13:33.880 --> 00:13:35.880]  他在年輕的階段
[00:13:35.880 --> 00:13:39.880]  其實他在法國的巴黎大學讀神學
[00:13:39.880 --> 00:13:42.880]  他又接觸很多古典的
[00:13:42.880 --> 00:13:44.880]  比如奧古斯丁的典籍
[00:13:44.880 --> 00:13:46.880]  中世紀時代的
[00:13:46.880 --> 00:13:50.880]  比如托馬斯
[00:13:50.880 --> 00:13:52.880]  托馬斯
[00:13:52.880 --> 00:13:54.880]  糟了,我忘記了神學家的名字
[00:13:54.880 --> 00:13:58.880]  這樣來到有機會去讀
[00:13:58.880 --> 00:14:03.880]  再看馬丁路德這一班第一代的神學家
[00:14:03.880 --> 00:14:07.880]  怎樣來跟天主教的論爭
[00:14:07.880 --> 00:14:10.880]  所以他自己又沉澱了
[00:14:10.880 --> 00:14:13.880]  更重要的是嘉爾文有很多機會
[00:14:13.880 --> 00:14:15.880]  在他年輕的時候
[00:14:15.880 --> 00:14:19.880]  他已經對希伯來文相當熟悉
[00:14:19.880 --> 00:14:21.880]  所以他不需要有掙扎
[00:14:21.880 --> 00:14:23.880]  要脫離天主教
[00:14:23.880 --> 00:14:27.880]  他本身就很認同基督教的這個改革
[00:14:27.880 --> 00:14:30.880]  所以他就在根本性上
[00:14:30.880 --> 00:14:34.880]  看到天主教的崇拜和勝利
[00:14:34.880 --> 00:14:37.880]  是有很大的落差問題
[00:14:37.880 --> 00:14:39.880]  所以你可以想像得到
[00:14:39.880 --> 00:14:41.880]  在他的一個
[00:14:41.880 --> 00:14:43.880]  多麼的站身
[00:14:43.880 --> 00:14:45.880]  因為你反對別人
[00:14:45.880 --> 00:14:47.880]  那到底你有什麼自己可以建立呢
[00:14:47.880 --> 00:14:49.880]  他就在這幾方面
[00:14:49.880 --> 00:14:51.880]  真的可以說是很原創性
[00:14:51.880 --> 00:14:53.880]  馬丁路德都沒有這樣的
[00:14:53.880 --> 00:14:55.880]  大家的成長都不同
[00:14:55.880 --> 00:14:59.880]  其中就是重視港壇
[00:14:59.880 --> 00:15:03.880]  你想想在當時的市議會
[00:15:03.880 --> 00:15:05.880]  日內瓦的市議會
[00:15:05.880 --> 00:15:07.880]  他們通過了1549年
[00:15:07.880 --> 00:15:09.880]  1549年其實是一個分水嶺
[00:15:09.880 --> 00:15:11.880]  因為之前在他
[00:15:11.880 --> 00:15:13.880]  由1541到1549
[00:15:13.880 --> 00:15:16.880]  其實還有很多反對的聲音
[00:15:16.880 --> 00:15:17.880]  在日內瓦
[00:15:17.880 --> 00:15:19.880]  上一次我們講過
[00:15:19.880 --> 00:15:22.880]  不單是天主教是他的敵人
[00:15:22.880 --> 00:15:24.880]  還有一些人民主義
[00:15:24.880 --> 00:15:26.880]  所謂自由派
[00:15:26.880 --> 00:15:30.880]  那些人其實很崇尚個人的選擇權
[00:15:30.880 --> 00:15:32.880]  個人的自主權
[00:15:32.880 --> 00:15:34.880]  所以那些人未必是信耶穌的
[00:15:34.880 --> 00:15:36.880]  或者未必是那麼commit(承諾)
[00:15:36.880 --> 00:15:41.880]  來去很想成為那個改革的
[00:15:41.880 --> 00:15:43.880]  但是無論如何
[00:15:43.880 --> 00:15:45.880]  他們一定不會喜歡天主教
[00:15:45.880 --> 00:15:48.880]  所以他們就在兩者中間
[00:15:48.880 --> 00:15:50.880]  所以他們當在日內瓦的時候
[00:15:50.880 --> 00:15:54.880]  很多時候就成為嘉爾文的一些敵人
[00:15:54.880 --> 00:15:58.880]  他推行的東西是非常之嚴格
[00:15:58.880 --> 00:16:00.880]  規定了
[00:16:00.880 --> 00:16:02.880]  例如你不去崇拜
[00:16:02.880 --> 00:16:04.880]  不去聖餐
[00:16:04.880 --> 00:16:06.880]  就派長老去調查
[00:16:06.880 --> 00:16:08.880]  為什麼你不去聖餐
[00:16:08.880 --> 00:16:10.880]  為什麼你不去崇拜
[00:16:10.880 --> 00:16:13.880]  就帶來其實很大的壓力
[00:16:13.880 --> 00:16:16.880]  所以有些人民主義的人
[00:16:16.880 --> 00:16:19.880]  有些甚至乎都是有在市議會裏面的
[00:16:19.880 --> 00:16:22.880]  都極力反對嘉爾文的改革
[00:16:22.880 --> 00:16:24.880]  所以去到1549年
[00:16:24.880 --> 00:16:26.880]  那些起初
[00:16:26.880 --> 00:16:29.880]  這個就是我們上星期講過的
[00:16:29.880 --> 00:16:31.880]  我不懂得讀那個名字
[00:16:31.880 --> 00:16:33.880]  是類似法國的名字
[00:16:33.880 --> 00:16:36.880]  這個人最終被遊街示眾
[00:16:36.880 --> 00:16:38.880]  因為反對嘉爾文
[00:16:38.880 --> 00:16:41.880]  後來因為不斷攻擊他
[00:16:41.880 --> 00:16:43.880]  後來可能找到他有些問題
[00:16:43.880 --> 00:16:47.880]  要將他去遊街示眾
[00:16:47.880 --> 00:16:52.880]  好像背著牌來打壓
[00:16:52.880 --> 00:16:55.880]  你想像得到這樣的情況
[00:16:55.880 --> 00:16:58.880]  當然可能是有他的長老團
[00:16:58.880 --> 00:17:01.880]  最後得勢支持嘉爾文
[00:17:01.880 --> 00:17:03.880]  所以這裏告訴我們
[00:17:03.880 --> 00:17:06.880]  原來當時市議會
[00:17:06.880 --> 00:17:08.880]  是一直都通過了
[00:17:08.880 --> 00:17:09.880]  是牧者
[00:17:09.880 --> 00:17:11.880]  這裏有分兩種的
[00:17:11.880 --> 00:17:13.880]  牧師和傳道人
[00:17:13.880 --> 00:17:16.880]  牧師就是要固定的
[00:17:16.880 --> 00:17:19.880]  來探望每一個家庭
[00:17:19.880 --> 00:17:22.880]  了解家庭的屬靈狀況
[00:17:22.880 --> 00:17:24.880]  和有什麼需要
[00:17:24.880 --> 00:17:27.880]  如果發現到原來家裏藏著
[00:17:27.880 --> 00:17:30.880]  看邪術的書
[00:17:30.880 --> 00:17:33.880]  或者其他的一些不合真理的東西
[00:17:33.880 --> 00:17:37.880]  就要告訴長老團
[00:17:37.880 --> 00:17:40.880]  市議會就要來調查
[00:17:40.880 --> 00:17:43.880]  要執行 要來跟進
[00:17:43.880 --> 00:17:45.880]  所以你可以說
[00:17:45.880 --> 00:17:48.880]  在日內瓦的生活其實都很嚴格
[00:17:48.880 --> 00:17:51.880]  所以不是每個人都能夠接受到
[00:17:51.880 --> 00:17:56.880]  但最終嘉爾文終於有這樣的主張
[00:17:56.880 --> 00:18:01.880]  這個和他之後的神學很有關連
[00:18:01.880 --> 00:18:03.880]  或者這個點大家記住
[00:18:03.880 --> 00:18:07.880]  是影響著日後16世紀
[00:18:07.880 --> 00:18:09.880]  無論是蘇格蘭的大復興
[00:18:09.880 --> 00:18:13.880]  英國之後就去到美洲
[00:18:13.880 --> 00:18:15.880]  因為發現新大陸
[00:18:15.880 --> 00:18:20.880]  當然就是五月花號和輾轉
[00:18:20.880 --> 00:18:24.880]  英國的清教徒就移民去美國
[00:18:24.880 --> 00:18:27.880]  就帶來17世紀的美國的大復興
[00:18:27.880 --> 00:18:29.880]  這裏就是一個很重要的
[00:18:29.880 --> 00:18:32.880]  你可以說是一個種子
[00:18:32.880 --> 00:18:37.880]  他認為人就算是信耶穌
[00:18:37.880 --> 00:18:41.880]  都需要對神的真理明白
[00:18:41.880 --> 00:18:44.880]  明白之後要實踐
[00:18:44.880 --> 00:18:48.880]  要在生活裏面去應用
[00:18:48.880 --> 00:18:51.880]  這樣才能夠全面的
[00:18:51.880 --> 00:18:54.880]  那個屬靈的生命會成長
[00:18:54.880 --> 00:18:58.880]  所以不是一種只是掛口號式的一個基督徒
[00:18:58.880 --> 00:19:02.880]  而是牧者是有那個責任
[00:19:02.880 --> 00:19:07.880]  將神的真理來去後設的講解
[00:19:07.880 --> 00:19:11.880]  所以你看到第三個下面那裏
[00:19:11.880 --> 00:19:16.880]  這個講道唯一的合法的方式
[00:19:16.880 --> 00:19:20.880]  就是按那個系統的《釋經》講道
[00:19:20.880 --> 00:19:25.880]  即是有系統的續章續卷這樣去講解
[00:19:25.880 --> 00:19:27.880]  就不要一個topic這樣
[00:19:27.880 --> 00:19:29.880]  來到這裏抽一折那裏抽一折
[00:19:29.880 --> 00:19:31.880]  那就是他們不能夠接受的
[00:19:31.880 --> 00:19:35.880]  這個是嘉爾文的想法
[00:19:35.880 --> 00:19:39.880]  所以在當時他在這個市議會
[00:19:39.880 --> 00:19:42.880]  已經得到那個絕對的勢力之後
[00:19:42.880 --> 00:19:49.880]  他就正式推行牧者必須每日講道
[00:19:49.880 --> 00:19:51.880]  可能不同的地方
[00:19:51.880 --> 00:19:53.880]  大大小小的講壇
[00:19:53.880 --> 00:19:55.880]  或者去到家庭裏面去講道
[00:19:55.880 --> 00:19:58.880]  所以很忙碌的
[00:19:58.880 --> 00:20:01.880]  星期早午晚不用講了
[00:20:01.880 --> 00:20:03.880]  就一定是會有
[00:20:03.880 --> 00:20:06.880]  其他每日都在不同的地方來講道
[00:20:06.880 --> 00:20:10.880]  重視講壇就由這一刻開始
[00:20:10.880 --> 00:20:13.880]  在日內瓦成為一個示範單位
[00:20:13.880 --> 00:20:15.880]  輾轉去到歐洲
[00:20:15.880 --> 00:20:17.880]  又是在這裏出現
[00:20:17.880 --> 00:20:19.880]  那你會看到
[00:20:19.880 --> 00:20:22.880]  你很快就已經和天主教當時做比較
[00:20:22.880 --> 00:20:26.880]  因為稍後我們就講天主教的崇拜觀
[00:20:26.880 --> 00:20:29.880]  這個聖禮其實對於聖經
[00:20:29.880 --> 00:20:32.880]  近乎是不會探討的
[00:20:32.880 --> 00:20:36.880]  近乎是不會有那些講經的時間和聚會的
[00:20:36.880 --> 00:20:40.880]  所以變成很多的天主教徒
[00:20:40.880 --> 00:20:43.880]  其實對聖經完全是不認識的
[00:20:43.880 --> 00:20:46.880]  所以在這樣比較之下
[00:20:46.880 --> 00:20:49.880]  嘉爾文的這個第二代的宗教改革
[00:20:49.880 --> 00:20:51.880]  就尊重聖經
[00:20:51.880 --> 00:20:53.880]  體重講壇
[00:20:53.880 --> 00:20:55.880]  和來到去將
[00:20:55.880 --> 00:20:57.880]  那個信念就是
[00:20:57.880 --> 00:20:59.880]  神在地上
[00:20:59.880 --> 00:21:04.880]  這個就和稍後的天主教的那個傳承系統
[00:21:04.880 --> 00:21:09.880]  就是由教皇領受了那個權柄
[00:21:09.880 --> 00:21:14.880]  傳遞給每一個世代的那個主教
[00:21:14.880 --> 00:21:15.880]  大主教
[00:21:15.880 --> 00:21:17.880]  跟著有這個權
[00:21:17.880 --> 00:21:19.880]  再分受下去
[00:21:19.880 --> 00:21:21.880]  但是嘉爾文就不是這樣的
[00:21:21.880 --> 00:21:24.880]  完全將這件事打破了
[00:21:24.880 --> 00:21:27.880]  只需要那個目者
[00:21:27.880 --> 00:21:30.880]  是清楚神的呼召
[00:21:30.880 --> 00:21:33.880]  他就是在地上
[00:21:33.880 --> 00:21:35.880]  是代表神
[00:21:35.880 --> 00:21:39.880]  不過是在真理的教道上代表神
[00:21:39.880 --> 00:21:42.880]  不是那個權就是成為了教皇
[00:21:42.880 --> 00:21:44.880]  兩者是不同的
[00:21:44.880 --> 00:21:47.880]  就是說目者仍然是一個普通的人
[00:21:47.880 --> 00:21:49.880]  但是當他領受了這個職份
[00:21:49.880 --> 00:21:51.880]  他就在這個職份上
[00:21:51.880 --> 00:21:53.880]  就要將神的道
[00:21:53.880 --> 00:21:57.880]  講解明白給他的會眾知道
[00:21:57.880 --> 00:22:00.880]  如果那個會眾是有一些東西不認識
[00:22:00.880 --> 00:22:02.880]  而將來面對神
[00:22:02.880 --> 00:22:05.880]  他真的不認識沒有聽過
[00:22:05.880 --> 00:22:07.880]  那麼那個目者就要有責任
[00:22:07.880 --> 00:22:09.880]  就受到神的那個責罰了
[00:22:09.880 --> 00:22:11.880]  那麼這個就是嘉爾文當時
[00:22:11.880 --> 00:22:13.880]  他的信念
[00:22:13.880 --> 00:22:14.880]  所以他是
[00:22:14.880 --> 00:22:16.880]  其實你想一下他多忙啊
[00:22:16.880 --> 00:22:18.880]  還要翻譯聖經
[00:22:18.880 --> 00:22:20.880]  還要每天講道
[00:22:20.880 --> 00:22:22.880]  還要去探訪不同家庭
[00:22:22.880 --> 00:22:26.880]  還要長老團的十二個長老和目者
[00:22:26.880 --> 00:22:28.880]  是要每個禮拜開會
[00:22:28.880 --> 00:22:32.880]  談一下那些日內瓦的公務
[00:22:32.880 --> 00:22:33.880]  今次
[00:22:33.880 --> 00:22:35.880]  今年我們要加多少稅
