
[00:00:00.000 --> 00:00:02.000]  頂智慧晚安
[00:03:38.000 --> 00:03:41.000]  或者使到不可能會有的東西
[00:03:41.000 --> 00:03:44.000]  他都可以變為有的
[00:03:44.000 --> 00:03:47.000]  所以有人就說
[00:03:47.000 --> 00:03:50.000]  這個以撒的生命
[00:03:50.000 --> 00:03:54.000]  他的特徵就是依靠信佛
[00:03:54.000 --> 00:03:57.000]  依靠和信佛
[00:03:57.000 --> 00:03:59.000]  我們來看看
[00:03:59.000 --> 00:04:01.000]  在這個以撒的裏面
[00:04:01.000 --> 00:04:04.000]  他整個人生給我們看到
[00:04:04.000 --> 00:04:06.000]  他很信靠上帝
[00:04:06.000 --> 00:04:10.000]  也都很信他自己的爸爸
[00:04:10.000 --> 00:04:12.000]  很聽話
[00:04:12.000 --> 00:04:16.000]  在《創世紀》22章的時候
[00:04:16.000 --> 00:04:19.000]  那時候他還沒有做主角
[00:04:19.000 --> 00:04:21.000]  他的爸爸阿伯拉罕
[00:04:21.000 --> 00:04:25.000]  就帶他一起上山去獻祭
[00:04:25.000 --> 00:04:30.000]  在那裏走的時候就揹著柴和火
[00:04:30.000 --> 00:04:33.000]  在那裏走的時候他就覺得很奇怪
[00:04:33.000 --> 00:04:38.000]  爲什麽爸爸沒有帶獻祭羊羔呢?
[00:04:38.000 --> 00:04:40.000]  他就走去問爸爸
[00:04:40.000 --> 00:04:43.000]  爸爸就只回答了他一句
[00:04:43.000 --> 00:04:49.000]  他說:耶和華神必有預備
[00:04:49.000 --> 00:04:53.000]  去到這個祭壇要獻祭的時候
[00:04:53.000 --> 00:04:58.000]  他爸爸就竟然把他綁在祭壇上
[00:04:58.000 --> 00:05:01.000]  當時那些學者計算過
[00:05:01.000 --> 00:05:04.000]  以撒應該都二十多三十歲了
[00:05:04.000 --> 00:05:06.000]  他都很厲害
[00:05:06.000 --> 00:05:08.000]  他都可以揹著柴揹著火
[00:05:08.000 --> 00:05:10.000]  去上山的時候
[00:05:10.000 --> 00:05:12.000]  力氣都很大
[00:05:12.000 --> 00:05:15.000]  但是爲什麽他仍然很信服
[00:05:15.000 --> 00:05:18.000]  又不反抗呢?
[00:05:18.000 --> 00:05:20.000]  總之爸爸做什麽呢?
[00:05:20.000 --> 00:05:23.000]  他就聽了他的話
[00:05:23.000 --> 00:05:26.000]  在這個古代的社會裏面
[00:05:26.000 --> 00:05:28.000]  他很尊重他爸爸
[00:05:28.000 --> 00:05:34.000]  以至很尊重他很疼愛他的爸爸
[00:05:34.000 --> 00:05:36.000]  他不反抗
[00:05:36.000 --> 00:05:38.000]  他信得過
[00:05:38.000 --> 00:05:41.000]  他爸爸所信的耶和華
[00:05:41.000 --> 00:05:44.000]  一定有他的方法
[00:05:44.000 --> 00:05:49.000]  就算他爸爸所信的上帝耶和華
[00:05:49.000 --> 00:05:53.000]  要他爸爸來將他作爲祭品
[00:05:53.000 --> 00:05:56.000]  他都要來信服的
[00:05:56.000 --> 00:06:00.000]  我想這是一個需要很大的信靠的心
[00:06:00.000 --> 00:06:02.000]  就算我們到今天
[00:06:02.000 --> 00:06:06.000]  有時候我們一有了什麽很大的病
[00:06:06.000 --> 00:06:09.000]  突然間知道自己有癌症的時候
[00:06:09.000 --> 00:06:12.000]  我們通常第一個的反應是什麽
[00:06:12.000 --> 00:06:15.000]  爲什麽會是我呢?
[00:06:15.000 --> 00:06:18.000]  通常頂姐妹這樣跟我說的時候
[00:06:18.000 --> 00:06:20.000]  我不會立時跟她說的
[00:06:20.000 --> 00:06:22.000]  我心裏面跟她說
[00:06:22.000 --> 00:06:25.000]  爲什麽不可以是你呢?
[00:06:25.000 --> 00:06:28.000]  在每一樣事情發生的時候
[00:06:28.000 --> 00:06:31.000]  就是上帝看我們
[00:06:31.000 --> 00:06:34.000]  看我們究竟那個心是怎樣的
[00:06:34.000 --> 00:06:39.000]  所以其實上帝那次要阿伯拉罕這樣獻祭
[00:06:39.000 --> 00:06:43.000]  他目的真的不是想要以殺生命
[00:06:43.000 --> 00:06:45.000]  他那次的獻祭
[00:06:45.000 --> 00:06:49.000]  其實他是要阿伯拉罕
[00:06:49.000 --> 00:06:54.000]  學會將他的兒子交給上帝
[00:06:54.000 --> 00:06:59.000]  由上帝來帶領一切
[00:06:59.000 --> 00:07:03.000]  有時候我們在生命裏面
[00:07:03.000 --> 00:07:06.000]  上帝會拿走我們一些很寶貴的東西
[00:07:06.000 --> 00:07:09.000]  有時候拿走我們的工作
[00:07:09.000 --> 00:07:11.000]  拿走我們的金錢
[00:07:11.000 --> 00:07:14.000]  拿走我們很愛的人
[00:07:14.000 --> 00:07:18.000]  但是上帝就是要看我們
[00:07:18.000 --> 00:07:23.000]  在我們沒有了這些很珍貴很寶貴的東西的時候
[00:07:23.000 --> 00:07:26.000]  我們愛這些東西多一點
[00:07:26.000 --> 00:07:29.000]  還是愛上帝多一點呢?
[00:07:29.000 --> 00:07:32.000]  除了這個被當作祭品獻祭
[00:07:32.000 --> 00:07:34.000]  他很聽話之外
[00:07:34.000 --> 00:07:37.000]  在婚姻的事情他都很聽話
[00:07:37.000 --> 00:07:39.000]  現在我們不是的
[00:07:39.000 --> 00:07:41.000]  現在我們作主的
[00:07:41.000 --> 00:07:44.000]  怎麽可以由父母 由上帝作主呢?
[00:07:44.000 --> 00:07:47.000]  所以在婚姻裏面
[00:07:47.000 --> 00:07:51.000]  他知道他爸爸就差派了那個老僕人
[00:07:51.000 --> 00:07:54.000]  回到他的鄉下梧意那裏
[00:07:54.000 --> 00:07:57.000]  說是命準帶外邦女子回來的
[00:07:57.000 --> 00:08:00.000]  所以那個老僕人就回到梧意那裏
[00:08:00.000 --> 00:08:05.000]  幫他找了一個女孩 李百嘉回來的時候
[00:08:05.000 --> 00:08:08.000]  當他在田間裏面默想
[00:08:08.000 --> 00:08:12.000]  默想著上帝會怎樣呢?
[00:08:12.000 --> 00:08:14.000]  他預備甚麼的時候呢?
[00:08:14.000 --> 00:08:18.000]  他就見到這個老僕人帶著駱駝
[00:08:18.000 --> 00:08:24.000]  帶著他的太太李百嘉回來
[00:08:24.000 --> 00:08:26.000]  很乖 很乖
[00:08:26.000 --> 00:08:28.000]  完全沒有抗議的
[00:08:28.000 --> 00:08:30.000]  所以一回來的時候
[00:08:30.000 --> 00:08:34.000]  他就帶了進去他媽媽的帳幕裏面
[00:08:34.000 --> 00:08:37.000]  他就跟她成為了夫婦了
[00:08:37.000 --> 00:08:39.000]  他也是很乖
[00:08:39.000 --> 00:08:42.000]  他信得過上帝為他安排的
[00:08:42.000 --> 00:08:44.000]  是最好的
[00:08:44.000 --> 00:08:46.000]  所以就不需要問那麽多東西
[00:08:46.000 --> 00:08:49.000]  也不需要反抗的
[00:08:49.000 --> 00:08:51.000]  接著呢
[00:08:51.000 --> 00:08:54.000]  剛才盧醫生幫我們讀了一段經文
[00:08:54.000 --> 00:08:56.000]  就是這個去做主角
[00:08:56.000 --> 00:08:59.000]  整章都是他做主角
[00:08:59.000 --> 00:09:03.000]  當他住在那個地方的時候
[00:09:03.000 --> 00:09:07.000]  就發生了這個饑荒
[00:09:07.000 --> 00:09:09.000]  他就要逃難了
[00:09:09.000 --> 00:09:11.000]  他就去逃難
[00:09:11.000 --> 00:09:14.000]  他原本住在別士巴這個地方的
[00:09:14.000 --> 00:09:17.000]  但是因為發生了饑荒
[00:09:17.000 --> 00:09:19.000]  他就要去到基拉爾
[00:09:19.000 --> 00:09:22.000]  上一點點的地方那裏
[00:09:22.000 --> 00:09:24.000]  接著去完基拉爾之後
[00:09:24.000 --> 00:09:29.000]  他就順勢就會去到埃及地
[00:09:29.000 --> 00:09:33.000]  這個基拉爾其實都是面對著這個饑荒的
[00:09:33.000 --> 00:09:36.000]  還有那裏住了很多非利士
[00:09:36.000 --> 00:09:38.000]  很多外族人的
[00:09:38.000 --> 00:09:42.000]  那他為什麽要去到埃及呢?
[00:09:42.000 --> 00:09:46.000]  因為在埃及裏面有尼羅河
[00:09:46.000 --> 00:09:51.000]  所以就算天氣下雨究竟多還是少
[00:09:51.000 --> 00:09:53.000]  那個影響都不會太大
[00:09:53.000 --> 00:09:59.000]  那個尼羅河就給他們在埃及裏面有足夠的水源
[00:09:59.000 --> 00:10:04.000]  所以當時這個埃及可以說是一個世界的糧倉
[00:10:04.000 --> 00:10:08.000]  凡是哪裏有饑荒就會走去那裏
[00:10:08.000 --> 00:10:15.000]  所以這個以撒都計劃去那裏逃避這個饑荒的
[00:10:15.000 --> 00:10:18.000]  但是就在這個基拉爾那裏
[00:10:18.000 --> 00:10:20.000]  上帝就向他顯現了
[00:10:20.000 --> 00:10:25.000]  他說你不可以去埃及
[00:10:25.000 --> 00:10:29.000]  你要繼續住在這個非利士人的地方
[00:10:29.000 --> 00:10:33.000]  繼續住在這個基拉爾
[00:10:33.000 --> 00:10:35.000]  他說他會賜福給他的
[00:10:35.000 --> 00:10:38.000]  他會賜福給他的
[00:10:38.000 --> 00:10:42.000]  那麽明明這個地方這麽艱難
[00:10:42.000 --> 00:10:47.000]  為什麽仍然要吩咐我留在這裏的地方呢?
[00:10:47.000 --> 00:10:51.000]  還有這個地方又是非利士人的地方
[00:10:51.000 --> 00:10:53.000]  很危險的
[00:10:53.000 --> 00:10:55.000]  他不明白
[00:10:55.000 --> 00:10:57.000]  但恩爵信
[00:10:57.000 --> 00:11:02.000]  也都很清楚知道這是上帝給他的聲音的時候
[00:11:02.000 --> 00:11:04.000]  他信服
[00:11:04.000 --> 00:11:08.000]  我想一個真正信服上帝旨意的人
[00:11:08.000 --> 00:11:11.000]  他是憑著這個信心
[00:11:11.000 --> 00:11:14.000]  不憑著這個眼見
[00:11:14.000 --> 00:11:17.000]  然後才能夠去經歷到
[00:11:17.000 --> 00:11:22.000]  真是那份上帝的安排
[00:11:22.000 --> 00:11:25.000]  我忘記了晚堂有沒有講過
[00:11:25.000 --> 00:11:29.000]  在我們人生不同的時間裏面
[00:11:29.000 --> 00:11:34.000]  你化導有時會遇到很多的難處出現
[00:11:34.000 --> 00:11:38.000]  我想現在就是經濟低迷
[00:11:38.000 --> 00:11:42.000]  很多工作做生意的人都很辛苦
[00:11:42.000 --> 00:11:47.000]  那時候我在讀完教育學院出來之後
[00:11:47.000 --> 00:11:51.000]  就很難找工作
[00:11:51.000 --> 00:11:59.000]  那些人就寫了很多很多信出去找學校
[00:11:59.000 --> 00:12:02.000]  但當時我堅信一件事
[00:12:02.000 --> 00:12:03.000]  我祈禱過
[00:12:03.000 --> 00:12:07.000]  然後也都看過那些學校
[00:12:07.000 --> 00:12:12.000]  是不是我自己合我這個科目的時候
[00:12:12.000 --> 00:12:15.000]  我才寫信的
[00:12:15.000 --> 00:12:18.000]  也都因著我自己信耶穌的時候
[00:12:18.000 --> 00:12:22.000]  我是讀中三的時候
[00:12:22.000 --> 00:12:24.000]  中三、中四的時候信耶穌
[00:12:24.000 --> 00:12:26.000]  所以我就跟上帝講
[00:12:26.000 --> 00:12:28.000]  第一我要教中學
[00:12:28.000 --> 00:12:31.000]  第二我還要教中三
[00:12:31.000 --> 00:12:37.000]  那些科目都是適合我的科目
[00:12:37.000 --> 00:12:40.000]  其實那時候真的很艱難
[00:12:40.000 --> 00:12:45.000]  那些同學發了二百多封信出去
[00:12:45.000 --> 00:12:49.000]  我的好同學住灣仔
[00:12:49.000 --> 00:12:51.000]  去了大澳教書
[00:12:51.000 --> 00:12:56.000]  他都胖胖的 幾塊石頭
[00:12:56.000 --> 00:13:00.000]  他就要走去教土風舞
[00:13:00.000 --> 00:13:08.000]  總之學校叫他做些什麼他都要做
[00:13:08.000 --> 00:13:12.000]  又有另外一個傳奇裡面很老的人
[00:13:12.000 --> 00:13:16.000]  他根本不會跳舞 又要去教中國舞
[00:13:16.000 --> 00:13:19.000]  暑假就拉他去學中國舞
[00:13:19.000 --> 00:13:24.000]  他學了一個暑假就去教學生
[00:13:24.000 --> 00:13:27.000]  當時我堅持
[00:13:27.000 --> 00:13:33.000]  所以我那次寄出了十九封信
[00:13:33.000 --> 00:13:38.000]  當然沒有人理睬我
[00:13:38.000 --> 00:13:42.000]  因為這是我跟上帝的堅持
[00:13:42.000 --> 00:13:45.000]  你亂發信出去是沒有用的
[00:13:45.000 --> 00:13:47.000]  他都求上帝給我
[00:13:47.000 --> 00:13:51.000]  每個人都九月一號開學的時候
[00:13:51.000 --> 00:13:54.000]  我都要九月一號開學
[00:13:54.000 --> 00:13:59.000]  上帝是你叫我進教育學院讀書的
[00:13:59.000 --> 00:14:01.000]  我最初都不是很想的
[00:14:01.000 --> 00:14:05.000]  上帝真是很好的
[00:14:05.000 --> 00:14:10.000]  他在八月二十九號有學校打電話給我
[00:14:10.000 --> 00:14:13.000]  他需要請一個代課老師
[00:14:13.000 --> 00:14:15.000]  因為他生了嬰兒
[00:14:15.000 --> 00:14:19.000]  所以前四後六總共多久?
[00:14:19.000 --> 00:14:23.000]  前四後六兩個半月
[00:14:23.000 --> 00:14:31.000]  他在一間學校裡面代課了兩個半月
[00:14:31.000 --> 00:14:34.000]  我覺得上帝就是這樣
[00:14:34.000 --> 00:14:36.000]  你只要信服
[00:14:36.000 --> 00:14:39.000]  你跟他領受什麼
[00:14:39.000 --> 00:14:41.000]  而他敢求又敢走的時候
[00:14:41.000 --> 00:14:44.000]  上帝就出人意表的平安
[00:14:44.000 --> 00:14:48.000]  和出人意表的情況出現
[00:14:48.000 --> 00:14:53.000]  代完兩個半月之後又怎樣呢?
[00:14:53.000 --> 00:14:56.000]  上帝又很奇妙
[00:14:56.000 --> 00:14:59.000]  就有一間中學請我
[00:14:59.000 --> 00:15:02.000]  他說有個人有個弟兄
[00:15:02.000 --> 00:15:06.000]  他原本正在申請政府工
[00:15:06.000 --> 00:15:09.000]  但是一直都沒有消息
[00:15:09.000 --> 00:15:12.000]  沒辦法之後他就不喜歡教中學
[00:15:12.000 --> 00:15:14.000]  於是都要去教了
[00:15:14.000 --> 00:15:17.000]  但是收到政府收他之後
[00:15:17.000 --> 00:15:19.000]  他就立即走人
[00:15:19.000 --> 00:15:22.000]  然後我剛剛代完那間學校之後
[00:15:22.000 --> 00:15:26.000]  我就進了那間學校教書
[00:15:26.000 --> 00:15:28.000]  是教中三
[00:15:28.000 --> 00:15:31.000]  我教七班的中國歷史
[00:15:31.000 --> 00:15:34.000]  我自己很喜歡教的科目
[00:15:34.000 --> 00:15:36.000]  也是我自己跟神說
[00:15:36.000 --> 00:15:39.000]  我在那段時間信耶穌的
[00:15:39.000 --> 00:15:46.000]  我都很希望教年紀的學生去信耶穌
[00:15:46.000 --> 00:15:47.000]  我們就看到
[00:15:47.000 --> 00:15:50.000]  當時我自己都覺得很麻煩
[00:15:50.000 --> 00:15:53.000]  我覺得上帝是你叫我進教育學院的
[00:15:53.000 --> 00:15:57.000]  到現在我又去學習去徵求
[00:15:57.000 --> 00:15:59.000]  就不亂發信
[00:15:59.000 --> 00:16:02.000]  又覺得這樣去求的時候
[00:16:02.000 --> 00:16:05.000]  為什麼人人慢慢陸續有人請
[00:16:05.000 --> 00:16:07.000]  但我卻沒有人請呢?
[00:16:07.000 --> 00:16:14.000]  其實這個就是一個信服和信心的功課
[00:16:14.000 --> 00:16:17.000]  保羅在哥林多後書裡面說
[00:16:17.000 --> 00:16:20.000]  我們行事是憑著信心
[00:16:20.000 --> 00:16:23.000]  不憑著硬件
[00:16:23.000 --> 00:16:24.000]  在最初的時候
[00:16:24.000 --> 00:16:25.000]  這些同學都覺得很慘的
[00:16:25.000 --> 00:16:27.000]  你找不到工作
[00:16:27.000 --> 00:16:30.000]  但上帝給我9月1號開學
[00:16:30.000 --> 00:16:33.000]  但我是最好的一個同學
[00:16:33.000 --> 00:16:35.000]  兩個半月之後
[00:16:35.000 --> 00:16:37.000]  我就在那間中學教書
[00:16:37.000 --> 00:16:39.000]  是我自己喜歡的科目
[00:16:39.000 --> 00:16:45.000]  也是我自己很想教的年紀
[00:16:45.000 --> 00:16:48.000]  有兩個小朋友在那裡聊天
[00:16:48.000 --> 00:16:49.000]  他就說
[00:16:49.000 --> 00:16:54.000]  我爸爸媽媽真的不了解我
[00:16:54.000 --> 00:16:58.000]  很不明白我那些心情
[00:16:58.000 --> 00:17:00.000]  另一個小朋友問
[00:17:00.000 --> 00:17:03.000]  他為什麼不了解你不明白你
[00:17:03.000 --> 00:17:05.000]  他說每一天晚上
[00:17:05.000 --> 00:17:07.000]  我想玩久一點
[00:17:07.000 --> 00:17:09.000]  不想睡覺的時候
[00:17:09.000 --> 00:17:13.000]  他總是叫我快點去睡覺
[00:17:13.000 --> 00:17:15.000]  到第二天早上的時候
[00:17:15.000 --> 00:17:17.000]  我想睡久一點的時候
[00:17:17.000 --> 00:17:19.000]  他總是來叫醒我
[00:17:19.000 --> 00:17:21.000]  叫我快點起來
[00:17:21.000 --> 00:17:23.000]  他都不明白我的心情
[00:17:23.000 --> 00:17:25.000]  他問我喜歡做什麼
[00:17:25.000 --> 00:17:27.000]  我喜歡晚上玩
[00:17:27.000 --> 00:17:29.000]  喜歡晚上不睡覺
[00:17:29.000 --> 00:17:31.000]  我喜歡早上睡久一點
[00:17:31.000 --> 00:17:33.000]  為什麼不行呢
[00:17:33.000 --> 00:17:36.000]  有時候我們就像這個小朋友一樣
[00:17:36.000 --> 00:17:39.000]  我們不明白上帝的安排
[00:17:39.000 --> 00:17:41.000]  在過程當中
[00:17:41.000 --> 00:17:43.000]  我們會生上帝的氣
[00:17:43.000 --> 00:17:45.000]  我們會埋怨上帝
[00:17:45.000 --> 00:17:50.000]  但是上帝看得最清楚
[00:17:50.000 --> 00:17:52.000]  祂知道哪一條路
[00:17:52.000 --> 00:17:54.000]  哪一個方法
[00:17:54.000 --> 00:17:58.000]  對我們每一個人的新生命
[00:17:58.000 --> 00:18:01.000]  對我們的生命是最好
[00:18:01.000 --> 00:18:03.000]  最有幫助的
[00:18:03.000 --> 00:18:04.000]  所以弟兄姊妹
[00:18:04.000 --> 00:18:06.000]  上帝知道一切
[00:18:06.000 --> 00:18:12.000]  我們只要的就是這個信服
[00:18:12.000 --> 00:18:17.000]  雖然這個以撒是一個很聽話的人
[00:18:17.000 --> 00:18:19.000]  很聽上帝的話
[00:18:19.000 --> 00:18:21.000]  很聽他爸爸的話的人
[00:18:21.000 --> 00:18:23.000]  但當他面對危機的時候
[00:18:23.000 --> 00:18:25.000]  一樣有軟弱
[00:18:25.000 --> 00:18:27.000]  我們剛才就看到了
[00:18:27.000 --> 00:18:30.000]  當他上帝要他留在
[00:18:30.000 --> 00:18:33.000]  這個非利士人的地方
[00:18:33.000 --> 00:18:34.000]  這個基拉爾
[00:18:34.000 --> 00:18:36.000]  他就害怕了
[00:18:36.000 --> 00:18:37.000]  我死了
[00:18:37.000 --> 00:18:39.000]  我的太太這麼漂亮的時候
[00:18:39.000 --> 00:18:41.000]  用什麼呢
[00:18:41.000 --> 00:18:43.000]  這幫非利士外邦人
[00:18:43.000 --> 00:18:47.000]  他爭著要搶我的太太的時候
[00:18:47.000 --> 00:18:49.000]  他會殺死我的
[00:18:49.000 --> 00:18:53.000]  所以他就告訴那些非利士人
[00:18:53.000 --> 00:18:57.000]  他只是我的妹妹
[00:18:57.000 --> 00:18:59.000]  但後來呢
[00:18:59.000 --> 00:19:00.000]  有一次他不知道為什麼
[00:19:00.000 --> 00:19:02.000]  他和他的太太
[00:19:02.000 --> 00:19:04.000]  大家在玩
[00:19:04.000 --> 00:19:07.000]  在做夫妻之禮的時候
[00:19:07.000 --> 00:19:09.000]  不知道是關窗還是怎麼樣
[00:19:09.000 --> 00:19:11.000]  就被這個非利士的王
[00:19:11.000 --> 00:19:13.000]  阿比米勒看到
[00:19:13.000 --> 00:19:15.000]  他就罵了
[00:19:15.000 --> 00:19:17.000]  這個以撒
[00:19:17.000 --> 00:19:21.000]  你知不知道你差點害死了我們
[00:19:21.000 --> 00:19:23.000]  你因著大衛
[00:19:23.000 --> 00:19:27.000]  不是 因著以撒說這個謊話
[00:19:27.000 --> 00:19:30.000]  差點害死了這個非利士
[00:19:30.000 --> 00:19:33.000]  不知道是誰
[00:19:33.000 --> 00:19:35.000]  原來這個阿比米勒
[00:19:35.000 --> 00:19:37.000]  都很正直的
[00:19:37.000 --> 00:19:38.000]  他一知道
[00:19:38.000 --> 00:19:42.000]  這個尼伯加是以撒的太太的時候
[00:19:42.000 --> 00:19:43.000]  他就下令
[00:19:43.000 --> 00:19:45.000]  不准傷害以撒
[00:19:45.000 --> 00:19:49.000]  也不准傷害他的太太
[00:19:49.000 --> 00:19:50.000]  這個謊話
[00:19:50.000 --> 00:19:51.000]  有時候會造成
[00:19:51.000 --> 00:19:54.000]  給人很大的傷害
[00:19:54.000 --> 00:19:56.000]  但呢
[00:19:56.000 --> 00:19:57.000]  你又覺不覺得
[00:19:57.000 --> 00:20:00.000]  說謊話好像是天性來的 是不是
[00:20:00.000 --> 00:20:02.000]  我想問一下大家
[00:20:02.000 --> 00:20:05.000]  有沒有人沒說過謊話
[00:20:05.000 --> 00:20:10.000]  誰夠膽說自己沒說過謊話
[00:20:10.000 --> 00:20:12.000]  又想一下
[00:20:12.000 --> 00:20:15.000]  你在你自己的思想印象當中
[00:20:15.000 --> 00:20:21.000]  你第一次說謊話的時候是甚麼時候呢
[00:20:21.000 --> 00:20:23.000]  我記得我自己
[00:20:23.000 --> 00:20:24.000]  我讀三年級的時候
[00:20:24.000 --> 00:20:26.000]  我講過一次謊話
[00:20:26.000 --> 00:20:29.000]  令到我媽媽很擔心
[00:20:29.000 --> 00:20:31.000]  因為我們那時候做大排檔
[00:20:31.000 --> 00:20:33.000]  就日日早上
[00:20:33.000 --> 00:20:35.000]  一早就出去
[00:20:35.000 --> 00:20:37.000]  剝蝦 挖魚
[00:20:37.000 --> 00:20:39.000]  就沒得出街玩
[00:20:39.000 --> 00:20:41.000]  所以我們學校
[00:20:41.000 --> 00:20:42.000]  那時候我讀聖雅閣的
[00:20:42.000 --> 00:20:46.000]  隔壁那個就是聖雅閣福群會
[00:20:46.000 --> 00:20:48.000]  教很多小朋友的東西
[00:20:48.000 --> 00:20:51.000]  他就在中秋節之前
[00:20:51.000 --> 00:20:54.000]  就搞了一個中秋賞月晚會
[00:20:54.000 --> 00:20:57.000]  是上寶雲道那裡的
[00:20:57.000 --> 00:20:59.000]  我就很想去
[00:20:59.000 --> 00:21:01.000]  還帶著我弟弟去
[00:21:01.000 --> 00:21:04.000]  但我知道我媽一定不讓我去
[00:21:04.000 --> 00:21:06.000]  我就告訴我媽
[00:21:06.000 --> 00:21:09.000]  我們在福群會那裡的
[00:21:09.000 --> 00:21:11.000]  有故事聽
