
[00:00:00.000 --> 00:00:02.000]  我們開始一起祈禱
[00:13:47.320 --> 00:14:04.320]  所謂暴動就是他們開始厭煩摩西,或者說那個摩西,為什麼會特別那個摩西呢?因為百姓,這班以色列人,他們在埃及做奴隸,
[00:14:04.320 --> 00:14:23.320]  其實這麼多年,摩西都沒有參與過在他們當中做苦工,摩西是很特別地被法老的女兒收養了,在埃及的皇宮裡面長大,成為了埃及的太子,
[00:14:23.320 --> 00:14:40.320]  也都是在那個時候,他根本是在走人生另外一條路,他是飽讀詩書的,他有很多機會接觸一些高的學問,所以他是很有智慧,很有才能的,
[00:14:40.320 --> 00:15:02.320]  被訓練成為將來可能是埃及的繼任人,當然後來他出去,他知道自己的身份,稀白來人,所以他就看到在那個社會裡面,原來自己的同胞是被很大的欺壓的,
[00:15:02.320 --> 00:15:20.320]  所以他終於不知道什麼時候,神在他內心給他一個很強的呼召,他就要拯救自己的同胞,所以有一次他看到一個埃及人和稀白來人在爭拗的時候,
[00:15:20.320 --> 00:15:41.320]  他就走過去幫口的時候,就措手打死了一個埃及人,這樣的緣故,這件事就去到法老的耳中,法老就要殺他,也都慢慢暴露了原來這個養子,原來是一個我們想滅族的這個民族,稀白來的這個民族,
[00:15:41.320 --> 00:16:09.320]  所以大家都知道摩西就自己第一個出埃及,他自己第一個逃到米甸抗野,輾轉他就和當時的祭司葉蒂羅的女兒叫西波拉結婚,後來就生了兩個兒子,甲順和忘記了另外一個名字,輾轉就是這樣的人生,
[00:16:09.320 --> 00:16:30.320]  他在第三章被神呼召的時候,當時他已經是八十歲了,所以在這麼多年裡面,根本和以色列的困難,那個逼迫,那個困苦是拉不上關係的,他是一個空降回去的拯救者,
[00:16:30.320 --> 00:16:50.320]  所以他和,很正常的,你現在有一個很強大的一個召命,你回去和以色列人說,所有以色列人都喜歡的,因為你拯救我們這個民族,帶我們脫離那個水深火熱,一定是開心的,
[00:16:50.320 --> 00:17:19.320]  所以當時他們就很開心,甚至乎摩西和亞倫又能夠在法老的王宮做議價的領袖,不斷將神的要求向法老給最後通牒,輾轉輾轉,法老是心硬才招致那個十災,
[00:17:19.320 --> 00:17:37.320]  後來終於就是到了滅長子的時候,以色列人就浩浩蕩蕩的出來出埃及了,所以在那個時候,戰爭的時候,大家對摩西有那個順從,聽話,
[00:17:37.320 --> 00:17:51.320]  和當看彼此的一個鬥爭,他們不會有任何的損失,叫我們走,又不用我們再做專,不用我們再做奴隸,一定開心的,
[00:17:51.320 --> 00:18:07.320]  不過去到定居在西賴曠野,發現沒有再有追兵了,發現安全了,發現自己現在在曠野這麼炎熱,
[00:18:07.320 --> 00:18:25.320]  這麼需要來不斷的透過摩西禱告,才有鵪鶉食,才有一些的馬拿,才需要來喝水,誰知道去到某個地方叫馬拉,馬拉就是苦的意思,
[00:18:25.320 --> 00:18:36.320]  那裡的水原來真是苦的,喝不到的,你想一下在那個曠野沙漠地帶沒有水喝,他們又埋怨摩西了,其實埋怨神了,
[00:18:36.320 --> 00:18:47.320]  神就和摩西說,你只需要拿一棵樹的木頭,放進水源,那些水就會變甜的了,果然就是這樣,
[00:18:47.320 --> 00:19:07.320]  百姓每次都要這樣經歷神蹟,每次都要這樣透過摩西去求問,所以慢慢他們就將所有他們的民生需要,每日的需要都要等待摩西的發落,
[00:19:07.320 --> 00:19:19.320]  所以現在出現了一個很大的問題,摩西上山已經四十晝夜了,沒有任何的風吹草動,他要下山,
[00:19:19.320 --> 00:19:37.320]  這裡有幾章聖經,32、33、34,因為35章才真正在說建造回望,比撒列就召聚那些工匠一起來做回望,
[00:19:37.320 --> 00:19:52.320]  由35一路講到39章結尾,就是整個做回望的過程,你開想而知一個急切要快要做好的一個這麼重要的地方,
[00:19:52.320 --> 00:20:00.320]  一個親近神的地方,現在就透過比撒列去做,你想一下那個時間,
[00:20:00.320 --> 00:20:09.320]  不過聖經就加插了一段很重要的經文給我們看,所以我們完了,我們就再組織一下,
[00:20:09.320 --> 00:20:20.320]  待會我們要帶出的信息和比撒列的重要,32章開始,百姓見摩西馳言不下山,
[00:20:20.320 --> 00:20:35.320]  大家聚集到阿倫那裡,因為阿倫和胡爾就在他們當中,帶領著他們,因為摩西先要上山領受法辦,
[00:20:35.320 --> 00:20:46.320]  就來到去,似乎是催逼阿倫,對他這樣說,為我們做神像,可以在我們前面引路,
[00:20:46.320 --> 00:20:56.320]  因為領我們出埃及地的那個摩西,很玲瓏浮凸,和他不是很熟,和他不是很親,
[00:20:56.320 --> 00:21:07.320]  那個摩西現在都不知道去了哪裡,帶領我們出埃及,要我們現在在曠野,一種顛沛流離,又沒有好日子過,
[00:21:07.320 --> 00:21:18.320]  在埃及做苦工,但是都有好東西吃,都有安身的地方,現在住那些帳幕,住那些簡陋的地方,
[00:21:18.320 --> 00:21:33.320]  那摩西真是可圈可點,真是和摩西不是很熟,所以慢慢的衝突,誤會,
[00:21:33.320 --> 00:21:47.320]  或者後來根本是明明針對摩西的權威,領導,來挑戰,不斷的衝擊摩西的領導,
[00:21:47.320 --> 00:22:01.320]  留意下第二節,我們不知道他做了什麼事,阿倫對他們說,你們去摘下你們妻子兒女以上面的金環,拿來給我。
[00:22:01.320 --> 00:22:15.320]  百姓都摘下他們以上的金環,拿來給阿倫,阿倫從他們手裡接過來,鑄了一隻牛仔,用雕刻的器具做成,
[00:22:15.320 --> 00:22:29.320]  他們就說以色列是領你出埃及地的神,他將神的榮耀不能用任何的物質去限制神的全能,
[00:22:29.320 --> 00:22:44.320]  所有的存在無處不在的神性,要用一隻牛仔去限制,他們可以說是很圓滑,未至於狡猾,
[00:22:44.320 --> 00:22:55.320]  他說這就是領我們出埃及的神,他不是說這是他們現在要拜的神,而是我們就是跟隨神,
[00:22:55.320 --> 00:23:02.320]  不過他有一個形象,形象他自己出來了,就是牛獨,所以是阿倫幫我們做的,
[00:23:02.320 --> 00:23:16.320]  所以我們現在拜牛獨,其實就是拜這位真神,這樣一個圓滑,他們不敢說拜假神。
[00:23:16.320 --> 00:23:26.320]  第五節,阿倫看見就在牛獨面前竹壇,且宣告說明日要向耶和華守節,
[00:23:26.320 --> 00:23:34.320]  此日清早百姓起來獻梵祭和平安祭,在哪裡獻?就在牛獨那裡獻,
[00:23:34.320 --> 00:23:48.320]  然後告訴我們坐下吃喝,起來橫灑,什麼橫灑?相信是和祭偶像有關的淫亂。
[00:23:48.320 --> 00:23:57.320]  第七節,耶和華吩咐摩西說,下去吧,因為你的百姓是你的百姓,
[00:23:57.320 --> 00:24:04.320]  這樣來和摩西說,就是你從埃及地領出來的,已經敗壞了,
[00:24:04.320 --> 00:24:11.320]  他們快快偏離了我所吩咐的道,為自己注了一隻牛獨,向他下拜獻祭,
[00:24:11.320 --> 00:24:15.320]  說以色列這就是領你出埃及地的神。
[00:24:15.320 --> 00:24:21.320]  耶和華對摩西說,我看這百姓真是硬著頸汗的百姓,
[00:24:21.320 --> 00:24:28.320]  你且遊著我,我要向他們發烈爐,將他們滅絕,使你的後裔成為大國。
[00:24:28.320 --> 00:24:35.320]  摩西便懇求耶和華他的神說,耶和華,你為什麼向你的百姓發烈爐呢?
[00:24:35.320 --> 00:24:44.320]  這百姓是你用大力和大能的手從埃及地領出來的,為什麼使得埃及人議論說,
[00:24:44.320 --> 00:24:52.320]  他領他們出去是要降和於他們,把他們殺在山中,將他們從地上除滅,
[00:24:52.320 --> 00:25:04.320]  求你轉移不法你的烈路,後悔不降和於你的百姓,求你紀念你的僕人阿伯拉罕以色列,
[00:25:04.320 --> 00:25:12.320]  即是牙國,你曾指著自己起誓,說,我必使到你的後裔像天上的星那樣多。
[00:25:12.320 --> 00:25:23.320]  引述創世紀十五章的應許,阿伯拉罕的應許,所以摩西也很熟悉聖經,很熟悉神的應許,
[00:25:23.320 --> 00:25:31.320]  現在就好像根據神的應許,我們的子孫像天上的星,海邊的沙那樣多,
[00:25:31.320 --> 00:25:39.320]  現在真的成就了,過了第四代,現在你才說要滅絕這一班人,
[00:25:39.320 --> 00:25:47.320]  即是說一個代土勇士,能夠在神面前為這班百姓的罪去禱告,
[00:25:47.320 --> 00:25:56.320]  所以我們都需要懂得聖經,我們有時那個祈禱就能夠對準神的應許,
[00:25:56.320 --> 00:26:05.320]  神的心意,來得到那個英雲,這裡告訴我們,當這樣祈禱的時候,
[00:26:05.320 --> 00:26:15.320]  神就來到十四節,「於是耶和華後悔,不把所說的禍降於他的百姓。」
[00:26:15.320 --> 00:26:22.320]  有時我們就是根據一個字,我們就嘲笑聖經,我們就會覺得聖經,
[00:26:22.320 --> 00:26:29.320]  什麼你的神隨便就後悔的,應該鐵石心腸,應該說了就是,
[00:26:29.320 --> 00:26:36.320]  很容易我們人就是這樣,我們很容易就會將一些字面的說話,
[00:26:36.320 --> 00:26:43.320]  就來到對聖經的一種很幼稚的詆毀嘲笑,
[00:26:43.320 --> 00:26:51.320]  卻想不到就是,只是這一大段聖經所蘊含著的一個屬靈人,
[00:26:51.320 --> 00:26:59.320]  已經在山上跟這位榮耀的主,四十晝夜,已經面容發光,
[00:26:59.320 --> 00:27:06.320]  已經明白神的心意,見到十誡,見到這位造物主是沒有形象的,
[00:27:06.320 --> 00:27:15.320]  見到造物主明顯行十災,摩西自己是親眼親自經歷的,
[00:27:15.320 --> 00:27:24.320]  他的像都可以行神蹟的,他的手舉起就可以吩咐大自然都會改變的,
[00:27:24.320 --> 00:27:30.320]  神可以容許他的僕人有一段時間能夠行這麼大的神蹟,
[00:27:30.320 --> 00:27:37.320]  說的是四十年前,他只不過是一個看養的人,是一個逃犯,
[00:27:37.320 --> 00:27:43.320]  沒有引渡回去埃及的意思,他其實是一個亡命之徒,
[00:27:43.320 --> 00:27:51.320]  但是現在摩西不單止是在西乃山做了一個國度的領袖,
[00:27:51.320 --> 00:27:59.320]  現在還是一個屬靈的領袖,在山上聽到神跟他說,
[00:27:59.320 --> 00:28:07.320]  你的子民,即是神的內心已經很痛,自己很想跟這個民族有關,
[00:28:07.320 --> 00:28:15.320]  很想讓這個民族,其實就是亞伯拉罕的子孫,神其實要兌現他自己的承諾,
[00:28:15.320 --> 00:28:25.320]  他自己的應許,但是現在這一班在山下的人,只不過三個月離開了埃及,
[00:28:25.320 --> 00:28:32.320]  三個月之前,還是那些哀聲達到神面前,就是做苦工,
[00:28:32.320 --> 00:28:42.320]  被埃及的王逼他們,甚至他們的小朋友出世,無端端夭折都不知道什麼原因,
[00:28:42.320 --> 00:28:48.320]  男的是要被扔到尼羅河淹死,女的就可以留下,
[00:28:48.320 --> 00:28:53.320]  慢慢慢慢淘汰這個民族,他們不會再有小朋友,
[00:28:53.320 --> 00:29:02.320]  他們完全忘記了眼見的就是目前抗野的艱難,抗野的困苦,
[00:29:02.320 --> 00:29:10.320]  但是所謂神後悔,我們要對聖經比較有深度認識,
[00:29:10.320 --> 00:29:16.320]  就是一位屬靈人,代表著整個民族的罪,
[00:29:16.320 --> 00:29:24.320]  在神面前,在山上榮耀的地方,跪下向神祈禱,
[00:29:24.320 --> 00:29:32.320]  神啊,你應許過阿伯拉罕,以撒,以色列,使我們好像天上的星一樣多,
[00:29:32.320 --> 00:29:43.320]  現在為什麼你要令埃及的人議論,他好像不能夠帶民族的子孫進入應許之地呢?
[00:29:43.320 --> 00:29:49.320]  對神自己的榮耀是一個很大的虧損,
[00:29:49.320 --> 00:29:59.320]  百姓完全不會懂這些東西,完全不會想到原來是我們的列祖當年的信心之父,
[00:29:59.320 --> 00:30:07.320]  他們對神的應許的信心,導致我們今天雖然經歷了這麼多的困難,
[00:30:07.320 --> 00:30:13.320]  現在終於神兌現他的承諾,我們這個民族好像抬頭了,
[00:30:13.320 --> 00:30:21.320]  我們是昂然的離開埃及了,這些背景故事,你就要明白之後,
[00:30:21.320 --> 00:30:29.320]  你再看第十四節的後悔,我相信在座的,在線上的,
[00:30:29.320 --> 00:30:38.320]  一定不會對這支聖經嘲笑神這麼兒戲,對一個不信的人,
[00:30:38.320 --> 00:30:45.320]  也很難向他們解釋,你們做物主到底怎樣的,聖經的描述為什麼前後矛盾的,
[00:30:45.320 --> 00:30:49.320]  又說他是神,是神怎會後悔呢?
[00:30:49.320 --> 00:30:53.320]  這裡的後悔,其實是因為有一個屬靈人摩西,
[00:30:53.320 --> 00:30:59.320]  在神面前懇求,在神面前根據神的應許,
[00:30:59.320 --> 00:31:05.320]  捉住神的應許懇求不要滅絕這個民族,
[00:31:05.320 --> 00:31:10.320]  這個民族向來都是背逆的,求你照著你自己的榮耀,
[00:31:10.320 --> 00:31:16.320]  你自己的應許,來將你的恩典給我們,
[00:31:16.320 --> 00:31:22.320]  或者說你遮蓋,你越過我們的軟弱,你將恩典給我們,
[00:31:22.320 --> 00:31:28.320]  這個就是屬靈人的祈禱,根據的不是摩西自己特別聖潔,
[00:31:28.320 --> 00:31:34.320]  根據的是神和阿伯拉罕以撒所立的約,
[00:31:34.320 --> 00:31:46.320]  即是說神是一位立約和對照他的約來施行恩典的神,
[00:31:46.320 --> 00:31:52.320]  守約施慈愛,摩西聖經很多時候都說,
[00:31:52.320 --> 00:31:59.320]  他是守約施慈愛的神,所以我們要求神幫助,
[00:31:59.320 --> 00:32:05.320]  我們信徒要看到什麼是神立約不變的,
[00:32:05.320 --> 00:32:11.320]  我們要牢牢地抓緊,不要理眼前的光景,
[00:32:11.320 --> 00:32:20.320]  抓緊的是神的應許,我們就能夠安然面對困難,面對困境,面對逆境,
[00:32:20.320 --> 00:32:29.320]  這裡就說第十五節,一個在神面前晝夜禱告,
[00:32:29.320 --> 00:32:37.320]  和似乎有流淚的摩西,帶著一個面容,發光的面容和憤怒,
[00:32:37.320 --> 00:32:43.320]  這個憤怒是神公義的憤怒,第十五節,摩西轉身下山,
[00:32:43.320 --> 00:32:48.320]  手裡拿著兩塊法板,這板是用兩面寫的,
[00:32:48.320 --> 00:32:54.320]  這面那面都有字,是神的工作,字是神寫的,
[00:32:54.320 --> 00:33:01.320]  比那些國寶級的書法家還要厲害,神親自雕刻的,
[00:33:01.320 --> 00:33:07.320]  刻在板上,若孫雅一聽見百姓呼喊的聲音,就對摩西說,
[00:33:07.320 --> 00:33:13.320]  在營裡有爭戰的聲音,摩西說,這個不是人打勝仗的聲音,
[00:33:13.320 --> 00:33:19.320]  也不是人打敗仗的聲音,我所聽見的是人歌唱的聲音,
[00:33:19.320 --> 00:33:26.320]  摩西靠近營前,就看見牛獨,又看見人跳舞,便發烈怒,
[00:33:26.320 --> 00:33:32.320]  拿著兩塊板,瘟在山下,摔碎了,又將他們所住的牛獨,
[00:33:32.320 --> 00:33:39.320]  用火焚燒,磨得粉碎,殺在水面上,叫以色列人喝。
[00:33:39.320 --> 00:33:47.320]  第二十一節,摩西對亞倫說,這百姓向你作了什麼?
[00:33:47.320 --> 00:33:54.320]  你竟使他們陷在大罪裡,亞倫說,求我主不要發烈怒,
[00:33:54.320 --> 00:34:01.320]  這百姓專於作惡,是你知道的,他們對我說,你為我們作神像,
[00:34:01.320 --> 00:34:06.320]  可以在我們前面引路,因為領我們出埃及地的那個摩西,
[00:34:06.320 --> 00:34:14.320]  我們不知道他做了什麼事,我對他們說,凡有金環的,可以摘下來,
[00:34:14.320 --> 00:34:20.320]  他們就吸了我,我把金環拎在火中,這牛獨便出來了,
[00:34:20.320 --> 00:34:27.320]  自己會走出來的形象,所以他們說,這就是領我們出埃及的神,
[00:34:27.320 --> 00:34:37.320]  第二十五節,摩西見百姓放肆,亞倫縱容他們,使他們在仇敵中間被羈持,
[00:34:37.320 --> 00:34:45.320]  站在迎門中說,凡屬耶和華的,都要到我這裡來,留意這裡,
[00:34:45.320 --> 00:34:54.320]  於是利微的子孫,都到他那裡聚集,他對他們說,利微子孫,即是摩西的族,
[00:34:54.320 --> 00:35:00.320]  耶和華以西利的神這樣說,你們各人就是利微子孫,
[00:35:00.320 --> 00:35:08.320]  各人把刀跨在腰間,即是納刀,在迎中往來,從這門到那門,
[00:35:08.320 --> 00:35:14.320]  各人殺他的弟兄,即是其他的支派,與同伴並淪陷,
[00:35:14.320 --> 00:35:23.320]  二十八節,一件拜牛獨的事,摩西似乎代表著神的列路,
[00:35:23.320 --> 00:35:30.320]  吩咐誰願意跟隨我的,就站在我這一邊,好像畫了一條紅線,
[00:35:30.320 --> 00:35:36.320]  左邊就是站在我這一邊,右邊就是百姓那邊,拜牛獨那邊,
[00:35:36.320 --> 00:35:45.320]  利微子孫就照摩西的說話走了,那一天百姓中被殺的約有三千人,
[00:35:45.320 --> 00:35:53.320]  三千人殺死了,摩西說,今天你們要自結,歸耶和華為聖,
[00:35:53.320 --> 00:36:02.320]  各人攻擊他的兒子和弟兄,使耶和華賜福於你們,摩西再上山,
[00:36:02.320 --> 00:36:10.320]  讀了這麼多,很想告訴我們,首先有幾件事,剛才我們說了時間,
[00:36:10.320 --> 00:36:17.320]  三個月在西瀨山安營,摩西開始被召上山四十晝夜,
[00:36:17.320 --> 00:36:24.320]  現在就是四十晝夜的最後日子,即是說已經過了三個月加一個月,
[00:36:24.320 --> 00:36:31.320]  四個月零十日,接著就有金牛毒事件,摩西就要立即下山,
[00:36:31.320 --> 00:36:38.320]  粉碎了牛毒,接著就去替神行公義的審判,
[00:36:38.320 --> 00:36:44.320]  所以利微子派的人的弟兄就站在摩西那邊,
[00:36:44.320 --> 00:36:55.320]  那天殺了三千人,一天殺了三千人,就止息了神的憤怒,
[00:36:55.320 --> 00:37:03.320]  藉著摩西的行動,沒有任何的領袖夠膽挑戰摩西的權威,
