
[00:00:00.000 --> 00:00:02.000]  各位鼎姐妹午安
[00:01:20.000 --> 00:01:22.000]  其中一小段
[00:01:22.000 --> 00:01:24.000]  其中一小段
[00:01:24.000 --> 00:01:26.000]  他說
[00:01:26.000 --> 00:01:30.000]  爸爸,你是我人生當中的明燈
[00:01:30.000 --> 00:01:33.000]  你照亮我人生的路程
[00:01:33.000 --> 00:01:36.000]  你也是我的導師
[00:01:36.000 --> 00:01:40.000]  引領我走前面的方向
[00:01:40.000 --> 00:01:42.000]  你也是先知
[00:01:42.000 --> 00:01:46.000]  因為你能夠解答我很多的疑難
[00:01:46.000 --> 00:01:48.000]  你是我爸爸
[00:01:48.000 --> 00:01:51.000]  一直在我成長當中
[00:01:51.000 --> 00:01:53.000]  很多很多的貢獻
[00:01:53.000 --> 00:01:55.000]  爸爸
[00:01:55.000 --> 00:01:57.000]  辛苦你了
[00:01:57.000 --> 00:01:59.000]  願意在父親節
[00:01:59.000 --> 00:02:01.000]  你快樂
[00:02:01.000 --> 00:02:03.000]  我很愛你
[00:02:03.000 --> 00:02:05.000]  就這樣我撮錄了其中一小段
[00:02:05.000 --> 00:02:07.000]  兩行三行
[00:02:07.000 --> 00:02:09.000]  我覺得這個作者
[00:02:09.000 --> 00:02:11.000]  他很經歷到
[00:02:11.000 --> 00:02:13.000]  他的爸爸
[00:02:13.000 --> 00:02:15.000]  那份在人生當中
[00:02:15.000 --> 00:02:17.000]  一直陪伴著他成長
[00:02:17.000 --> 00:02:21.000]  真是一個很好的爸爸
[00:02:21.000 --> 00:02:23.000]  但是我想
[00:02:23.000 --> 00:02:25.000]  我們回想一下
[00:02:25.000 --> 00:02:27.000]  我們自己的爸爸
[00:02:27.000 --> 00:02:29.000]  如果我們自己的爸爸
[00:02:29.000 --> 00:02:31.000]  或者在全香港
[00:02:31.000 --> 00:02:33.000]  或者全世界
[00:02:33.000 --> 00:02:36.000]  如果每個爸爸都這麼好的時候
[00:02:36.000 --> 00:02:38.000]  我想整個世界
[00:02:38.000 --> 00:02:41.000]  就會和諧得多
[00:02:41.000 --> 00:02:43.000]  在現實的香港是怎樣呢
[00:02:43.000 --> 00:02:46.000]  在去年的父親節的時候
[00:02:46.000 --> 00:02:48.000]  有一個機構
[00:02:48.000 --> 00:02:54.000]  訪問了600個小四到小六的學生
[00:02:54.000 --> 00:02:56.000]  我們就問一下
[00:02:56.000 --> 00:02:58.000]  問一下他們每一天
[00:02:58.000 --> 00:03:00.000]  能夠有機會
[00:03:00.000 --> 00:03:02.000]  有多少時間
[00:03:02.000 --> 00:03:04.000]  和爸爸聊天相處
[00:03:04.000 --> 00:03:06.000]  結果就說
[00:03:06.000 --> 00:03:10.000]  在這600個小學生當中
[00:03:10.000 --> 00:03:13.000]  只有四成的同學
[00:03:13.000 --> 00:03:14.000]  每一天
[00:03:14.000 --> 00:03:17.000]  可以和爸爸聊天
[00:03:17.000 --> 00:03:19.000]  不過聊天的時間
[00:03:19.000 --> 00:03:21.000]  都不多於半小時
[00:03:21.000 --> 00:03:23.000]  可能吃飯的時候聊一會兒
[00:03:23.000 --> 00:03:26.000]  然後就倒過來
[00:03:26.000 --> 00:03:28.000]  倒過來問他們
[00:03:28.000 --> 00:03:30.000]  你又很想每一天
[00:03:30.000 --> 00:03:32.000]  能夠有多少時間
[00:03:32.000 --> 00:03:34.000]  和爸爸聊天
[00:03:34.000 --> 00:03:38.000]  結果就有七成的小朋友
[00:03:38.000 --> 00:03:40.000]  他們說
[00:03:40.000 --> 00:03:42.000]  爸爸這麼忙這麼辛苦
[00:03:42.000 --> 00:03:44.000]  如果每一天
[00:03:44.000 --> 00:03:47.000]  能夠和他聊半小時的時候
[00:03:47.000 --> 00:03:50.000]  已經是很好了
[00:03:50.000 --> 00:03:51.000]  我們看到
[00:03:51.000 --> 00:03:54.000]  從這個訪問調查裡面
[00:03:54.000 --> 00:03:56.000]  我們看到
[00:03:56.000 --> 00:03:58.000]  子女的期望
[00:03:58.000 --> 00:04:00.000]  和現實爸爸
[00:04:00.000 --> 00:04:04.000]  能夠給出多少時間給子女
[00:04:04.000 --> 00:04:07.000]  是一個很大的落差
[00:04:07.000 --> 00:04:09.000]  很大的落差
[00:04:09.000 --> 00:04:10.000]  有一次
[00:04:10.000 --> 00:04:13.000]  在中學生團契裡面分享
[00:04:13.000 --> 00:04:18.000]  他們用一個圖畫形式
[00:04:18.000 --> 00:04:22.000]  畫出了和父母之間的關係
[00:04:22.000 --> 00:04:26.000]  其中一個喜歡的學生
[00:04:26.000 --> 00:04:28.000]  他就畫了一棵聖誕樹
[00:04:28.000 --> 00:04:30.000]  當然沒有畫得這麼漂亮
[00:04:30.000 --> 00:04:32.000]  我就叫他解釋一下
[00:04:32.000 --> 00:04:34.000]  這棵聖誕樹
[00:04:34.000 --> 00:04:36.000]  有什麼東西代表他自己
[00:04:36.000 --> 00:04:38.000]  有什麼代表
[00:04:38.000 --> 00:04:40.000]  他說那些樹葉
[00:04:40.000 --> 00:04:43.000]  那些就是代表他自己
[00:04:43.000 --> 00:04:45.000]  但那些裝飾品
[00:04:45.000 --> 00:04:47.000]  那些球
[00:04:47.000 --> 00:04:50.000]  那些黃色絲帶圍著
[00:04:50.000 --> 00:04:53.000]  就是代表了他的媽媽
[00:04:53.000 --> 00:04:54.000]  他說
[00:04:54.000 --> 00:04:56.000]  這些聖誕樹葉
[00:04:56.000 --> 00:04:59.000]  和他的媽媽的關係
[00:04:59.000 --> 00:05:01.000]  很緊密的
[00:05:01.000 --> 00:05:02.000]  很溫暖
[00:05:02.000 --> 00:05:03.000]  很親切的
[00:05:03.000 --> 00:05:05.000]  他有什麼難處的時候
[00:05:05.000 --> 00:05:07.000]  就去找媽媽
[00:05:07.000 --> 00:05:08.000]  或者想吃什麼
[00:05:08.000 --> 00:05:10.000]  就去找媽媽
[00:05:10.000 --> 00:05:12.000]  但倒過來
[00:05:12.000 --> 00:05:15.000]  什麼東西代表了他爸爸呢
[00:05:15.000 --> 00:05:20.000]  他說是花盆裡面的泥
[00:05:20.000 --> 00:05:22.000]  花盆裡面的泥
[00:05:22.000 --> 00:05:24.000]  代表他爸爸
[00:05:24.000 --> 00:05:26.000]  他說為什麼這麼說呢
[00:05:26.000 --> 00:05:31.000]  他說因為他爸爸是家庭的經濟之柱
[00:05:31.000 --> 00:05:33.000]  就好像那棵樹
[00:05:33.000 --> 00:05:34.000]  很重要的
[00:05:34.000 --> 00:05:35.000]  那些泥
[00:05:35.000 --> 00:05:37.000]  那些很重要的
[00:05:37.000 --> 00:05:40.000]  這個是他家庭裡面的經濟之柱
[00:05:40.000 --> 00:05:41.000]  不過呢
[00:05:41.000 --> 00:05:45.000]  他們之間的關係是很疏離的
[00:05:45.000 --> 00:05:47.000]  他說這個葉
[00:05:47.000 --> 00:05:49.000]  和那些泥土
[00:05:49.000 --> 00:05:52.000]  永遠都沒有機會接觸的
[00:05:52.000 --> 00:05:54.000]  永遠都沒有機會接觸的
[00:05:54.000 --> 00:05:57.000]  我想比香港的小學生還慘
[00:05:57.000 --> 00:05:59.000]  每天都有半個小時左右
[00:05:59.000 --> 00:06:02.000]  但這個喜歡的男同學告訴我
[00:06:02.000 --> 00:06:04.000]  他沒有時間
[00:06:04.000 --> 00:06:06.000]  他爸爸沒有時間和他聊天的
[00:06:06.000 --> 00:06:08.000]  這個是很多年之前的
[00:06:08.000 --> 00:06:10.000]  到近日
[00:06:10.000 --> 00:06:11.000]  應該是去年
[00:06:11.000 --> 00:06:13.000]  我又看到一幅漫畫
[00:06:13.000 --> 00:06:15.000]  又看到爸爸和子女的關係
[00:06:15.000 --> 00:06:16.000]  你看一下
[00:06:16.000 --> 00:06:17.000]  麻煩你
[00:06:17.000 --> 00:06:22.000]  爸爸在上面正在按著一個櫃員機
[00:06:22.000 --> 00:06:24.000]  然後小孩又怎樣呢
[00:06:24.000 --> 00:06:27.000]  其實小孩和爸爸又怎樣呢
[00:06:27.000 --> 00:06:31.000]  就是這個櫃員機的關係
[00:06:31.000 --> 00:06:33.000]  好像和爸爸聊天
[00:06:33.000 --> 00:06:35.000]  每次都是去問他要錢
[00:06:35.000 --> 00:06:37.000]  就沒有機會聊天
[00:06:37.000 --> 00:06:39.000]  在日常當中
[00:06:39.000 --> 00:06:43.000]  大家的兒子究竟遇到什麼困難
[00:06:43.000 --> 00:06:46.000]  兒子在學校的生活是怎樣
[00:06:46.000 --> 00:06:47.000]  沒有機會的
[00:06:47.000 --> 00:06:51.000]  只是一個給錢的途徑
[00:06:51.000 --> 00:06:53.000]  在聖經裡面
[00:06:53.000 --> 00:06:57.000]  就描述這個天父和這個以色列民
[00:06:57.000 --> 00:07:02.000]  或者今天和我們所有的信徒的關係
[00:07:02.000 --> 00:07:04.000]  應該是很密切的
[00:07:04.000 --> 00:07:06.000]  很密切的
[00:07:06.000 --> 00:07:09.000]  絕對不會像櫃員機
[00:07:09.000 --> 00:07:13.000]  又或者不是像現在香港和子女
[00:07:13.000 --> 00:07:17.000]  爸爸和子女的關係這麼疏離
[00:07:17.000 --> 00:07:20.000]  縱然我們
[00:07:20.000 --> 00:07:22.000]  就算以色列民
[00:07:22.000 --> 00:07:25.000]  或者我們這群作為信徒的人
[00:07:25.000 --> 00:07:27.000]  有時候我們會不聽話的
[00:07:27.000 --> 00:07:28.000]  有時候我們會忙碌
[00:07:28.000 --> 00:07:32.000]  或者自己喜歡自己喜歡怎樣做就怎樣做
[00:07:32.000 --> 00:07:36.000]  我們會遠離了我們的天父
[00:07:36.000 --> 00:07:41.000]  但天父一定很想想盡各方面的辦法
[00:07:41.000 --> 00:07:46.000]  將我們這些走離他的羊群
[00:07:46.000 --> 00:07:50.000]  一路帶回自己的羊圈裡面
[00:07:50.000 --> 00:07:53.000]  我們今天就用《以賽亞書》第46章
[00:07:53.000 --> 00:07:55.000]  第一至第四節
[00:07:55.000 --> 00:07:57.000]  我們一起來分享
[00:07:57.000 --> 00:07:59.000]  我們看下一幅
[00:08:00.000 --> 00:08:02.000]  在這裡就說到
[00:08:02.000 --> 00:08:04.000]  在第一第二節就說到
[00:08:04.000 --> 00:08:09.000]  這個彼勒叩拜尼波屈身
[00:08:09.000 --> 00:08:12.000]  這兩樣是什麼東西呢?
[00:08:12.000 --> 00:08:18.000]  原來這個彼勒就是巴比倫裡面的一個偶像
[00:08:18.000 --> 00:08:20.000]  巴比倫也是拜多神的
[00:08:20.000 --> 00:08:22.000]  拜很多東西的
[00:08:22.000 --> 00:08:26.000]  這個彼勒是一個最大的神
[00:08:26.000 --> 00:08:29.000]  好像相傳說是太陽神
[00:08:29.000 --> 00:08:31.000]  拜太陽的
[00:08:31.000 --> 00:08:33.000]  這個尼波
[00:08:33.000 --> 00:08:39.000]  這個尼波就是去掌管學問
[00:08:39.000 --> 00:08:42.000]  或者是天文地理的藝術
[00:08:42.000 --> 00:08:45.000]  總之是聰明智慧那方面
[00:08:45.000 --> 00:08:47.000]  相傳
[00:08:47.000 --> 00:08:49.000]  相傳就是說
[00:08:49.000 --> 00:08:51.000]  在每一年的新年的時候
[00:08:51.000 --> 00:08:54.000]  這個巴比倫王
[00:08:54.000 --> 00:08:57.000]  他就會出巡
[00:08:57.000 --> 00:08:59.000]  出巡的時候
[00:08:59.000 --> 00:09:06.000]  他就會帶著這個彼勒的神像
[00:09:06.000 --> 00:09:08.000]  看下一幅
[00:09:08.000 --> 00:09:11.000]  當然幾千年之前
[00:09:11.000 --> 00:09:14.000]  究竟是不是這個就不知道了
[00:09:14.000 --> 00:09:18.000]  通常他們的偶像、神像
[00:09:18.000 --> 00:09:20.000]  是很高大的
[00:09:20.000 --> 00:09:22.000]  用石頭來做的
[00:09:22.000 --> 00:09:25.000]  然後做到金光閃閃的
[00:09:25.000 --> 00:09:28.000]  相傳每年新年的時候
[00:09:28.000 --> 00:09:32.000]  巴比倫王就會拖著這個石像
[00:09:32.000 --> 00:09:36.000]  巡迴地走一走
[00:09:36.000 --> 00:09:39.000]  當然這麼重的石
[00:09:39.000 --> 00:09:43.000]  最初就拿一些坐駕車來找人抬
[00:09:43.000 --> 00:09:45.000]  抬一抬
[00:09:45.000 --> 00:09:46.000]  人們就很累了
[00:09:46.000 --> 00:09:51.000]  就找一些生畜來推那個車
[00:09:51.000 --> 00:09:54.000]  這個彼勒神
[00:09:54.000 --> 00:09:57.000]  大到巴比倫王
[00:09:57.000 --> 00:09:59.000]  當時是巴比倫帝國
[00:09:59.000 --> 00:10:03.000]  就要拖著他來巡迴的時候
[00:10:03.000 --> 00:10:05.000]  就表明什麼呢
[00:10:05.000 --> 00:10:10.000]  下一年我可以繼續做帝國的皇帝
[00:10:10.000 --> 00:10:13.000]  就是說連皇帝都怕了他
[00:10:13.000 --> 00:10:15.000]  都要拜他的
[00:10:15.000 --> 00:10:21.000]  這個什麼叫做彼勒叩拜尼波屈新
[00:10:21.000 --> 00:10:23.000]  這兩個的神明
[00:10:23.000 --> 00:10:25.000]  外邦的神明
[00:10:25.000 --> 00:10:27.000]  我們都知道了
[00:10:27.000 --> 00:10:28.000]  在古時代
[00:10:28.000 --> 00:10:32.000]  就是那些國家出去打仗
[00:10:32.000 --> 00:10:35.000]  當他打輸了的時候
[00:10:35.000 --> 00:10:40.000]  就是說他們國家的神明
[00:10:40.000 --> 00:10:43.000]  打輸了是很差的
[00:10:43.000 --> 00:10:47.000]  所以這裡就在形容
[00:10:47.000 --> 00:10:52.000]  當巴比倫國打敗了的時候
[00:10:52.000 --> 00:10:54.000]  打敗了的時候
[00:10:54.000 --> 00:10:56.000]  這些神明
[00:10:56.000 --> 00:10:58.000]  這些很大的石頭
[00:10:58.000 --> 00:10:59.000]  這些神像
[00:10:59.000 --> 00:11:00.000]  就怎樣呢
[00:11:00.000 --> 00:11:02.000]  他們叩拜
[00:11:02.000 --> 00:11:04.000]  就是說他們打輸了仗
[00:11:04.000 --> 00:11:11.000]  所以就要屈身在打贏了國的神明
[00:11:11.000 --> 00:11:14.000]  另外一些神明在這裡去拜他們
[00:11:14.000 --> 00:11:16.000]  尼波彎腰
[00:11:16.000 --> 00:11:17.000]  都是了
[00:11:17.000 --> 00:11:19.000]  但另一方面
[00:11:19.000 --> 00:11:21.000]  就形容
[00:11:21.000 --> 00:11:24.000]  當他們因為打仗
[00:11:24.000 --> 00:11:25.000]  打仗的時候
[00:11:25.000 --> 00:11:27.000]  以色列人那時候打仗會怎樣
[00:11:27.000 --> 00:11:29.000]  抬起了一個藥櫃出去
[00:11:29.000 --> 00:11:31.000]  不過藥櫃就沒有東西看
[00:11:31.000 --> 00:11:33.000]  只有一個櫃
[00:11:33.000 --> 00:11:36.000]  但是他們這些石像
[00:11:36.000 --> 00:11:38.000]  抬出去打的時候
[00:11:38.000 --> 00:11:42.000]  這個意菜仙芝就形容了
[00:11:42.000 --> 00:11:46.000]  當巴比倫打輸了仗的時候
[00:11:46.000 --> 00:11:50.000]  他們逃走的狼狽情況
[00:11:50.000 --> 00:11:54.000]  就是說這些彼勒和尼波
[00:11:54.000 --> 00:11:56.000]  有些人抬起了它
[00:11:56.000 --> 00:11:58.000]  走難了
[00:11:58.000 --> 00:12:00.000]  打輸了仗走難了
[00:12:00.000 --> 00:12:02.000]  走到氣來氣喘
[00:12:02.000 --> 00:12:03.000]  沒氣了
[00:12:03.000 --> 00:12:04.000]  不行了
[00:12:04.000 --> 00:12:06.000]  找一些生畜
[00:12:06.000 --> 00:12:07.000]  什麼的
[00:12:07.000 --> 00:12:09.000]  來拖他們
[00:12:09.000 --> 00:12:11.000]  他就說
[00:12:11.000 --> 00:12:13.000]  在打仗的時候
[00:12:13.000 --> 00:12:17.000]  他們不能夠成為了人的保護
[00:12:17.000 --> 00:12:19.000]  打輸了仗
[00:12:19.000 --> 00:12:21.000]  因為在公元前
[00:12:21.000 --> 00:12:23.000]  539年
[00:12:23.000 --> 00:12:25.000]  巴比倫帝國
[00:12:25.000 --> 00:12:27.000]  被波斯帝國
[00:12:27.000 --> 00:12:30.000]  被波斯打贏了
[00:12:30.000 --> 00:12:32.000]  這些人就逃走了
[00:12:32.000 --> 00:12:34.000]  在走難的時候
[00:12:34.000 --> 00:12:37.000]  意菜在那裡預言
[00:12:37.000 --> 00:12:44.000]  就是說他們這些又重又大的神像
[00:12:44.000 --> 00:12:46.000]  幫不了巴比倫
[00:12:46.000 --> 00:12:49.000]  雖然當時是帝國很厲害
[00:12:49.000 --> 00:12:51.000]  幫不了他們
[00:12:51.000 --> 00:12:56.000]  相反就成為了那些人逃生的負累
[00:12:56.000 --> 00:12:58.000]  自己走已經辛苦了
[00:12:58.000 --> 00:13:00.000]  還要抬起那些
[00:13:00.000 --> 00:13:05.000]  厚重得不得了的神像
[00:13:05.000 --> 00:13:07.000]  走的時候
[00:13:07.000 --> 00:13:09.000]  使得無論人
[00:13:09.000 --> 00:13:14.000]  或者生畜都感到非常疲乏
[00:13:14.000 --> 00:13:20.000]  當人信錯了神
[00:13:20.000 --> 00:13:23.000]  信了假神的時候
[00:13:23.000 --> 00:13:26.000]  他不但不幫到我們的人生
[00:13:26.000 --> 00:13:29.000]  結果成為了我們人生裡面的負累
[00:13:29.000 --> 00:13:32.000]  在《新命記》第七章十六節是這麼說的
[00:13:32.000 --> 00:13:35.000]  你不可侍奉他們的神
[00:13:35.000 --> 00:13:39.000]  是耶和華上帝在吩咐那群以色列人
[00:13:39.000 --> 00:13:43.000]  將來你們進入迦南地的時候
[00:13:43.000 --> 00:13:45.000]  你們一定不可以跟他們
[00:13:45.000 --> 00:13:47.000]  拜他們的神明
[00:13:47.000 --> 00:13:51.000]  因為這必成為你的網囊
[00:13:51.000 --> 00:13:54.000]  跟著他們拜的神明
[00:13:54.000 --> 00:13:56.000]  這些彼勒、尼泊爾的神明
[00:13:56.000 --> 00:13:58.000]  或者其他迦南的神明
[00:13:58.000 --> 00:14:01.000]  會成為了你生命的網絡
[00:14:01.000 --> 00:14:05.000]  幾千年之前的事我就不知道了
[00:14:05.000 --> 00:14:08.000]  但是我回想我自己的家
[00:14:08.000 --> 00:14:11.000]  我們潮州人是拜神的
[00:14:11.000 --> 00:14:14.000]  逢過年的時候
[00:14:14.000 --> 00:14:17.000]  雖然我們賣魚蛋粉仍然開檔
[00:14:17.000 --> 00:14:20.000]  但是我父母一定會抽一個多小時
[00:14:20.000 --> 00:14:23.000]  星期一就
[00:14:23.000 --> 00:14:25.000]  星期一忘記去了哪裡了
[00:14:25.000 --> 00:14:28.000]  星期二就去拜黃大仙
[00:14:28.000 --> 00:14:31.000]  星期三就去拜天后廟
[00:14:31.000 --> 00:14:33.000]  星期一就去拜濟公廟
[00:14:33.000 --> 00:14:35.000]  三個地方的一定要
[00:14:35.000 --> 00:14:39.000]  然後去到哪裡都會求籤
[00:14:39.000 --> 00:14:43.000]  有時候求到就去求籤
[00:14:43.000 --> 00:14:45.000]  通常那些人就會解籤那個人
[00:14:45.000 --> 00:14:48.000]  你今年不是很好
[00:14:48.000 --> 00:14:50.000]  所以籤一下鄉友
[00:14:50.000 --> 00:14:53.000]  讓你今年不會這麼壞
[00:14:53.000 --> 00:14:55.000]  過得好一點
[00:14:55.000 --> 00:14:57.000]  有一年
[00:14:57.000 --> 00:15:00.000]  我爸爸
[00:15:00.000 --> 00:15:03.000]  求到一招叫做頂灰籤
[00:15:03.000 --> 00:15:05.000]  知不知道什麼叫頂灰籤
[00:15:05.000 --> 00:15:07.000]  不知道嗎
[00:15:07.000 --> 00:15:10.000]  就是一支全籤筒裡
[00:15:10.000 --> 00:15:12.000]  最好的籤
[00:15:12.000 --> 00:15:14.000]  當我們知道的時候
[00:15:14.000 --> 00:15:17.000]  想著今年我們發達了
[00:15:17.000 --> 00:15:20.000]  全籤筒裡最好的籤
[00:15:20.000 --> 00:15:23.000]  又拿去解籤了
[00:15:23.000 --> 00:15:25.000]  看上去
[00:15:25.000 --> 00:15:27.000]  今年你們好到不得了
[00:15:27.000 --> 00:15:30.000]  生意又可以很順利
[00:15:30.000 --> 00:15:32.000]  子女讀書又很好
[00:15:32.000 --> 00:15:36.000]  不過你記得中國人一句話
[00:15:36.000 --> 00:15:41.000]  否極泰來
[00:15:41.000 --> 00:15:47.000]  就是當你壞壞壞到頂端的時候
[00:15:47.000 --> 00:15:49.000]  你就會好了
[00:15:49.000 --> 00:15:51.000]  同樣倒過來
[00:15:51.000 --> 00:15:54.000]  當你今年好到不得了
[00:15:54.000 --> 00:15:56.000]  每樣東西都很順利的時候
[00:15:56.000 --> 00:15:58.000]  你又要小心
[00:15:58.000 --> 00:16:00.000]  你一跌下來的時候
[00:16:00.000 --> 00:16:02.000]  你會跌得很慘
[00:16:02.000 --> 00:16:05.000]  所以結局又叫你什麼
[00:16:05.000 --> 00:16:08.000]  籤鄉友
[00:16:08.000 --> 00:16:12.000]  所以當你想到年底的時候
[00:16:12.000 --> 00:16:14.000]  不要跌得這麼慘的時候
[00:16:14.000 --> 00:16:16.000]  最好又籤些鄉友
[00:16:16.000 --> 00:16:18.000]  然後籤多少
[00:16:18.000 --> 00:16:20.000]  當然是八字最好
[00:16:20.000 --> 00:16:22.000]  八百
[00:16:22.000 --> 00:16:24.000]  這些就成為我們的網絡
[00:16:24.000 --> 00:16:28.000]  人生就交給了那支籤筒
[00:16:28.000 --> 00:16:30.000]  無論你是下下籤
[00:16:30.000 --> 00:16:32.000]  中間籤上上籤
[00:16:32.000 --> 00:16:34.000]  頂灰籤都好
[00:16:34.000 --> 00:16:35.000]  到最後的結局
[00:16:35.000 --> 00:16:37.000]  都是要給錢
[00:16:37.000 --> 00:16:39.000]  都是要給錢
[00:16:39.000 --> 00:16:44.000]  所以當我們信靠了假的神的時候
[00:16:44.000 --> 00:16:46.000]  就成為了我們人生的網絡
[00:16:46.000 --> 00:16:50.000]  正如我們有時候說千祈結婚的時候
[00:16:50.000 --> 00:16:52.000]  之前看清楚
[00:16:52.000 --> 00:16:54.000]  千祈不要嫁錯郎
[00:16:54.000 --> 00:16:56.000]  千祈不要娶錯妻
[00:16:56.000 --> 00:16:59.000]  否則也是我們生命的網絡
[00:16:59.000 --> 00:17:01.000]  看清楚看清楚
[00:17:01.000 --> 00:17:03.000]  我們看到原來呢
[00:17:03.000 --> 00:17:08.000]  這些彼勒和彌波都幫不到人
[00:17:08.000 --> 00:17:10.000]  都幫不到的
[00:17:10.000 --> 00:17:12.000]  我們又看看
[00:17:12.000 --> 00:17:14.000]  在這個天賦的裏面
[00:17:14.000 --> 00:17:17.000]  下一幅再下一幅
[00:17:17.000 --> 00:17:19.000]  在天賦裏面
[00:17:19.000 --> 00:17:22.000]  他又扮演一個什麼角色
[00:17:22.000 --> 00:17:26.000]  成為了我們今天做父母的一個學習
[00:17:26.000 --> 00:17:28.000]  第四節他這樣說
[00:17:28.000 --> 00:17:30.000]  我已經做了你
[00:17:30.000 --> 00:17:33.000]  亦都去揹緊你
[00:17:33.000 --> 00:17:35.000]  我一定會抱緊你
[00:17:35.000 --> 00:17:38.000]  亦都會拯救你的
[00:17:38.000 --> 00:17:42.000]  上帝很寶貝這個儀式業民
[00:17:42.000 --> 00:17:44.000]  因為是他創造的
[00:17:44.000 --> 00:17:46.000]  雖然全世界都是他創造
[00:17:46.000 --> 00:17:50.000]  不過他特別揀選這個民族
[00:17:50.000 --> 00:17:52.000]  他要由這個民族
[00:17:52.000 --> 00:17:55.000]  將這個救恩一路展開
[00:17:55.000 --> 00:17:58.000]  所以揀選了這個儀式業民的時候
[00:17:58.000 --> 00:18:02.000]  他是儀式業民天上高的爸爸
[00:18:02.000 --> 00:18:05.000]  通常爸爸的角色是怎樣的呢
[00:18:05.000 --> 00:18:08.000]  沒有剛才那棵聖誕樹
[00:18:08.000 --> 00:18:10.000]  是一個經濟的支柱
[00:18:10.000 --> 00:18:13.000]  但和兒子好像沒有什麼關係
[00:18:13.000 --> 00:18:15.000]  但這裡他講什麼呢
[00:18:15.000 --> 00:18:17.000]  我已經做了你
[00:18:17.000 --> 00:18:19.000]  我創造你的
[00:18:19.000 --> 00:18:21.000]  這個上帝耶和華
[00:18:21.000 --> 00:18:24.000]  他是一個創造者的角色
[00:18:24.000 --> 00:18:27.000]  他創造了之後是不是不理我們呢
[00:18:27.000 --> 00:18:32.000]  他還要維持著整個世界的運行
[00:18:32.000 --> 00:18:34.000]  這個父親的角色
[00:18:34.000 --> 00:18:37.000]  在這個家裏面養妻活兒
[00:18:37.000 --> 00:18:39.000]  是經濟的支柱
[00:18:39.000 --> 00:18:43.000]  亦都付出了很多的努力
[00:18:43.000 --> 00:18:46.000]  亦都是一個拯救
[00:18:46.000 --> 00:18:50.000]  他就是看著家庭不夠錢
[00:18:50.000 --> 00:18:54.000]  通常這個月那些水費單電費單又來了
[00:18:54.000 --> 00:18:57.000]  兒子女兒的學費又來了
[00:18:57.000 --> 00:19:01.000]  他就要看著整個經濟
[00:19:01.000 --> 00:19:03.000]  有什麼不妥當
[00:19:03.000 --> 00:19:05.000]  他就去想辦法
[00:19:05.000 --> 00:19:08.000]  但在第四節裏面給我們看到
[00:19:08.000 --> 00:19:11.000]  他亦都有母親的角色
[00:19:11.000 --> 00:19:14.000]  他說我已經做了你
[00:19:14.000 --> 00:19:17.000]  我也會背著你
[00:19:17.000 --> 00:19:18.000]  就揹著你
[00:19:18.000 --> 00:19:21.000]  或者在前面抱著你
[00:19:21.000 --> 00:19:25.000]  媽媽的角色和兒女就是這麼緊密
[00:19:25.000 --> 00:19:29.000]  他就去負責關心
[00:19:29.000 --> 00:19:31.000]  負責安慰
[00:19:31.000 --> 00:19:34.000]  負責同行
