
[00:00:00.000 --> 00:00:06.200]  天父我們感恩再次恢復《羅馬書》的十一章的研讀
[00:01:51.640 --> 00:01:53.640]  又給大家有一個啟發
[00:01:53.640 --> 00:01:57.120]  可能大家安靜的去聆聽
[00:01:57.120 --> 00:01:59.720]  以及在各個分段裡面
[00:01:59.720 --> 00:02:01.720]  去有一個很好的掌握
[00:02:01.720 --> 00:02:03.840]  我們仰望在主的手中
[00:02:03.840 --> 00:02:05.480]  這樣感恩禱告
[00:02:05.480 --> 00:02:09.240]  奉耶穌基督的名 阿們
[00:02:09.240 --> 00:02:13.720]  我們可以先跟大家溫習一下
[00:02:13.720 --> 00:02:15.960]  因為上個星期我們停了一次
[00:02:15.960 --> 00:02:18.440]  我們的演唱會都很感恩
[00:02:18.440 --> 00:02:20.680]  今晚我給的分題
[00:02:20.680 --> 00:02:22.840]  是第24講的分題
[00:02:22.840 --> 00:02:26.680]  相當於是十一章十三節打後
[00:02:26.680 --> 00:02:30.920]  尤其是最後的保羅的頌歌
[00:02:30.920 --> 00:02:34.280]  大家又要問一下這個問題
[00:02:34.280 --> 00:02:38.200]  十一章最後的段落的頌歌
[00:02:38.200 --> 00:02:43.200]  和第八章的頌歌又有什麼不同呢?
[00:02:43.200 --> 00:02:45.840]  如果是在這麼短的章節裡面
[00:02:45.840 --> 00:02:50.440]  出現了兩個保羅很有情感的
[00:02:50.440 --> 00:02:52.600]  一個對神的重責
[00:02:52.600 --> 00:02:53.960]  當然是靠文字
[00:02:53.960 --> 00:02:57.400]  但是我們都應該要有一點分析
[00:02:57.400 --> 00:03:00.600]  第八章特別強調就是神的愛
[00:03:00.600 --> 00:03:02.400]  那個永遠不改變
[00:03:02.400 --> 00:03:05.040]  對信徒的保守
[00:03:05.040 --> 00:03:08.800]  第十一章尤其是強調神的
[00:03:08.800 --> 00:03:11.600]  救恩的歷史一直的發展
[00:03:11.600 --> 00:03:13.200]  神的計劃
[00:03:13.200 --> 00:03:16.280]  超乎我們人們想到的智慧
[00:03:16.280 --> 00:03:17.920]  祂的策略
[00:03:17.920 --> 00:03:21.160]  這個就是十一章比較重點
[00:03:21.160 --> 00:03:23.840]  對這方面去重讚神
[00:03:23.840 --> 00:03:26.320]  這方面的偉大、屬性
[00:03:26.320 --> 00:03:29.760]  最終也是一切的榮耀
[00:03:29.760 --> 00:03:32.040]  都要歸給這位的真神
[00:03:32.040 --> 00:03:35.840]  我們稍微有一點重溫
[00:03:35.840 --> 00:03:38.320]  上兩個星期我們講過的
[00:03:38.320 --> 00:03:41.520]  因為這幾章聖經是一個整體
[00:03:41.520 --> 00:03:45.000]  原因就是以色列人
[00:03:45.000 --> 00:03:48.440]  為什麼他們不得救
[00:03:48.440 --> 00:03:50.440]  至少在保羅的時代
[00:03:50.440 --> 00:03:53.200]  在保羅現在寫羅馬書的時候
[00:03:53.200 --> 00:03:58.640]  就不是普遍他們對福音有一個認同
[00:03:58.640 --> 00:04:00.800]  接受等等
[00:04:00.800 --> 00:04:04.120]  所以保羅就必須要處理一個問題
[00:04:04.120 --> 00:04:06.360]  為什麼外邦傳福音
[00:04:06.360 --> 00:04:08.480]  相對是這麼多人信主
[00:04:08.480 --> 00:04:09.760]  來歸服神
[00:04:09.760 --> 00:04:11.680]  但是為什麼猶太人
[00:04:11.680 --> 00:04:13.480]  無論在耶路撒冷的
[00:04:13.480 --> 00:04:14.640]  在外邦的
[00:04:14.640 --> 00:04:17.960]  為什麼他們都是這樣拒絕呢?
[00:04:17.960 --> 00:04:22.360]  羅馬書還不是保羅最後的人生
[00:04:22.360 --> 00:04:24.880]  都是中段的時間
[00:04:24.880 --> 00:04:28.640]  特別是已經第二次的宣教旅程
[00:04:28.640 --> 00:04:29.920]  稍微完結
[00:04:29.920 --> 00:04:33.720]  就應該在哥倫多寫羅馬書
[00:04:33.720 --> 00:04:38.000]  所以其實已經有相當多的印證
[00:04:38.000 --> 00:04:41.440]  就是保羅去到外邦宣教
[00:04:41.440 --> 00:04:46.280]  其實首先是進猶太人的會堂去傳道的
[00:04:46.280 --> 00:04:51.080]  但是往往拒絕迫迫保羅的
[00:04:51.080 --> 00:04:54.480]  就是會堂裏面的一些猶太人
[00:04:54.480 --> 00:04:57.280]  或者一些可能是有拉比背景
[00:04:57.280 --> 00:04:59.280]  訓練的這些人
[00:04:59.280 --> 00:05:01.680]  就會對保羅有一些攻擊
[00:05:01.680 --> 00:05:06.240]  後來當第三次保羅的旅程完結
[00:05:06.240 --> 00:05:07.680]  上耶路撒冷
[00:05:07.680 --> 00:05:13.280]  最針對他的一方面就是在安提摩上去
[00:05:13.280 --> 00:05:17.480]  守節旗的一些猶太教的中堅分子
[00:05:17.480 --> 00:05:19.680]  但是結集的
[00:05:19.680 --> 00:05:21.200]  一直要控告
[00:05:21.200 --> 00:05:23.520]  一直要上訴去到該寨
[00:05:23.520 --> 00:05:25.680]  來去控告保羅的
[00:05:25.680 --> 00:05:27.800]  就是猶太一些的拉比
[00:05:27.800 --> 00:05:32.120]  一些他們安排的專業的律法家
[00:05:32.120 --> 00:05:34.440]  來去對付保羅的
[00:05:34.440 --> 00:05:36.760]  所以你可以想像得到
[00:05:36.760 --> 00:05:38.760]  保羅他現在靜下來
[00:05:38.760 --> 00:05:43.360]  寫完了外邦人在神的救恩計劃裏面
[00:05:43.360 --> 00:05:46.440]  來到因為神的愛永遠不改變
[00:05:46.440 --> 00:05:49.800]  人就可以透過愛神的愛
[00:05:49.800 --> 00:05:52.520]  當然神的愛就是犧牲他的愛子
[00:05:52.520 --> 00:05:54.520]  這樣來得救
[00:05:54.520 --> 00:05:58.600]  而且是永遠無神的保守
[00:05:58.600 --> 00:06:01.240]  但是他必須要問一個問題
[00:06:01.240 --> 00:06:04.440]  或者要幫助外邦
[00:06:04.440 --> 00:06:08.080]  特別是羅馬教會的弟兄姊妹
[00:06:08.080 --> 00:06:13.000]  都要面對一個很赤裸裸的現實就是
[00:06:13.000 --> 00:06:16.520]  猶太人到底現在在救恩裏面
[00:06:16.520 --> 00:06:19.120]  他們處在什麼的光景呢?
[00:06:19.120 --> 00:06:23.520]  或者神有沒有一些的心意或者計劃呢?
[00:06:23.520 --> 00:06:24.800]  果然就有了
[00:06:24.800 --> 00:06:27.240]  所以保羅就在第十一章
[00:06:27.240 --> 00:06:30.840]  就真的將神這個智慧的計劃
[00:06:30.840 --> 00:06:33.600]  或者我們叫救恩的歷史的計劃
[00:06:33.600 --> 00:06:35.840]  來到很詳盡的講出來
[00:06:35.840 --> 00:06:39.360]  所以如果我們看猶太人的得救
[00:06:39.360 --> 00:06:40.880]  要宏觀看
[00:06:40.880 --> 00:06:43.880]  不要只是看一兩個年代
[00:06:43.880 --> 00:06:45.560]  是一個很宏觀看
[00:06:45.560 --> 00:06:47.560]  更加重要的就是
[00:06:47.560 --> 00:06:51.160]  我們要在保羅的屬靈的視角
[00:06:51.160 --> 00:06:55.120]  去看猶太人的將來
[00:06:55.120 --> 00:06:57.280]  整個民族的結局
[00:06:57.280 --> 00:06:58.840]  這樣就會健康一些
[00:06:58.840 --> 00:06:59.800]  安全一些
[00:06:59.800 --> 00:07:02.480]  因為如果我們只是從時事
[00:07:02.480 --> 00:07:04.960]  從歷史這樣去看下去
[00:07:04.960 --> 00:07:07.040]  有時候我們就會離開了
[00:07:07.040 --> 00:07:09.560]  保羅那個屬靈的視角
[00:07:09.560 --> 00:07:12.520]  我絕對說不可以
[00:07:12.520 --> 00:07:15.320]  但是我覺得保險一些就是
[00:07:15.320 --> 00:07:19.400]  因為我們福音派是堅信聖經的啟示
[00:07:19.400 --> 00:07:21.200]  還有這個默示
[00:07:21.200 --> 00:07:24.920]  所以如果由保羅給我們的奧秘
[00:07:24.920 --> 00:07:29.000]  看到原來將來是一個很亮麗的結局
[00:07:29.000 --> 00:07:31.200]  我們就有這份的安心
[00:07:31.200 --> 00:07:35.000]  所以希望大家都從這樣的理解
[00:07:35.000 --> 00:07:37.560]  這樣去看這三張獨立
[00:07:37.560 --> 00:07:42.640]  猶太人的過去、現在和將來
[00:07:42.640 --> 00:07:44.640]  就會相當好了
[00:07:44.640 --> 00:07:49.480]  所以我們可以稍微溫一溫第九到第十張
[00:07:49.480 --> 00:07:56.800]  第九張強調的是神的主權
[00:07:56.800 --> 00:08:03.920]  就是說為什麼說猶太人可以得到神的憐憫、救恩
[00:08:03.920 --> 00:08:07.200]  為什麼有這麼多的猶太人拒絕呢?
[00:08:07.200 --> 00:08:09.200]  所以保羅就要強調
[00:08:09.200 --> 00:08:14.000]  不是每一個猶太人自然的就可以順利
[00:08:14.000 --> 00:08:17.160]  就是這樣去成為神的兒女
[00:08:17.160 --> 00:08:20.120]  必須是被神揀選的人
[00:08:20.120 --> 00:08:22.320]  才可以是神的兒女
[00:08:22.320 --> 00:08:26.720]  保羅從阿伯拉罕一直說起
[00:08:26.720 --> 00:08:29.760]  所以他很強調第九張
[00:08:29.760 --> 00:08:34.680]  神的主權和揀選是不會改變的
[00:08:34.680 --> 00:08:40.600]  所以必須是在這個前提下去理解猶太人
[00:08:40.600 --> 00:08:43.480]  所以不是每一個都可以順主
[00:08:43.480 --> 00:08:44.920]  但是很奇妙
[00:08:44.920 --> 00:08:48.320]  他第十張就不再說太多揀選
[00:08:48.320 --> 00:08:52.480]  反而說人對福音的態度、責任
[00:08:52.480 --> 00:08:55.960]  以及他只需要有一個很簡單的信心
[00:08:55.960 --> 00:08:58.120]  就是口形深信
[00:08:58.120 --> 00:08:59.840]  就已經得救了
[00:08:59.840 --> 00:09:02.640]  第十張是在跟猶太人說的
[00:09:02.640 --> 00:09:05.960]  不是跟那些初信班、缺志信耶穌那些說的
[00:09:05.960 --> 00:09:11.520]  因為整個脈絡是在說猶太人怎麼可以得救呢?
[00:09:11.520 --> 00:09:13.760]  原來第十張又強調
[00:09:13.760 --> 00:09:17.240]  原來不只是揀選就好像兇了一樣
[00:09:17.240 --> 00:09:19.240]  他沒有揀過我就不信了
[00:09:19.240 --> 00:09:20.360]  其實不是的
[00:09:20.360 --> 00:09:23.560]  揀選是在神的永恆裡面
[00:09:23.560 --> 00:09:27.840]  祂的預知、祂的權柄、祂的主權
[00:09:27.840 --> 00:09:30.240]  但是第十張特別強調
[00:09:30.240 --> 00:09:32.920]  就是人要面對福音
[00:09:32.920 --> 00:09:34.880]  其實應該是面對耶穌基督
[00:09:34.880 --> 00:09:39.400]  怎麼去回應耶穌基督這個救恩
[00:09:39.400 --> 00:09:41.400]  這樣打開心靈呢?
[00:09:41.400 --> 00:09:44.440]  因為耶穌是從天上來到這個世界
[00:09:44.440 --> 00:09:46.840]  引述的生命的三十章
[00:09:46.840 --> 00:09:49.480]  摩西跟那些以色列人說
[00:09:49.480 --> 00:09:51.720]  你告訴我哪裡有道
[00:09:51.720 --> 00:09:53.080]  我就去尋找
[00:09:53.080 --> 00:09:54.640]  是不是在天上?
[00:09:54.640 --> 00:09:56.160]  是不是在海外?
[00:09:56.160 --> 00:10:00.520]  保羅就引述摩西的生命記那裡
[00:10:00.520 --> 00:10:03.680]  不是在天上很遙遠的地方
[00:10:03.680 --> 00:10:05.280]  我們找不到的
[00:10:05.280 --> 00:10:10.200]  而是基督從天上來到世界
[00:10:10.200 --> 00:10:14.120]  而且主耶穌從死裡面復活
[00:10:14.120 --> 00:10:17.840]  所以我們只需要口應心信
[00:10:17.840 --> 00:10:19.680]  就可以得救
[00:10:19.680 --> 00:10:22.840]  神是不會偏袒人的
[00:10:22.840 --> 00:10:24.600]  凡是求告的
[00:10:24.600 --> 00:10:26.440]  就必定可以得救
[00:10:26.440 --> 00:10:28.200]  這就是第十章
[00:10:28.200 --> 00:10:30.360]  使徒保羅強調的
[00:10:30.360 --> 00:10:31.800]  人的責任
[00:10:31.800 --> 00:10:33.360]  所以這裡告訴我們
[00:10:33.360 --> 00:10:35.360]  神對以色列的計劃
[00:10:35.360 --> 00:10:37.400]  救恩的普世性
[00:10:37.400 --> 00:10:40.000]  凡求告主名
[00:10:40.000 --> 00:10:41.680]  十章的十三節
[00:10:41.680 --> 00:10:44.080]  這些探望大家都要背熟
[00:10:44.080 --> 00:10:45.720]  凡是求告
[00:10:45.720 --> 00:10:47.560]  就是不管你是什麼背景
[00:10:47.560 --> 00:10:49.120]  不管你是什麼民族
[00:10:49.120 --> 00:10:51.120]  不管你是什麼身份
[00:10:51.120 --> 00:10:55.280]  你在世界可能是很卑微
[00:10:55.280 --> 00:10:56.640]  很軟弱
[00:10:56.640 --> 00:10:58.160]  或者是很顯赫
[00:10:58.160 --> 00:11:03.240]  都是需要求告主名
[00:11:03.240 --> 00:11:05.240]  就可以得救了
[00:11:05.240 --> 00:11:08.040]  所以我們都很渴望能夠發揮
[00:11:08.040 --> 00:11:11.080]  作為一個傳福音的人
[00:11:11.080 --> 00:11:13.440]  這是第九章的總結
[00:11:13.440 --> 00:11:16.760]  神是自由的去揀選人
[00:11:16.760 --> 00:11:18.360]  可以看看螢幕
[00:11:18.360 --> 00:11:20.360]  相當大的電腦
[00:11:20.360 --> 00:11:22.120]  不是憑人的行為
[00:11:22.120 --> 00:11:23.080]  或者血統
[00:11:23.080 --> 00:11:24.360]  這是跟猶太人
[00:11:24.360 --> 00:11:25.960]  第九章特別強調
[00:11:25.960 --> 00:11:28.200]  不是從以撒辛的
[00:11:28.200 --> 00:11:29.560]  都是以色列人
[00:11:29.560 --> 00:11:32.160]  得救不是靠律法
[00:11:32.160 --> 00:11:34.320]  是憑信心接受
[00:11:34.320 --> 00:11:35.920]  所以愛邦人得救
[00:11:35.920 --> 00:11:38.200]  是神計劃的一部分
[00:11:38.200 --> 00:11:40.320]  第十一章就講得很詳細了
[00:11:40.320 --> 00:11:42.600]  猶太人的拒絕福音
[00:11:42.600 --> 00:11:45.560]  並非神的話語落空
[00:11:45.560 --> 00:11:50.840]  是猶太人自己拒絕神的救恩
[00:11:50.840 --> 00:11:53.160]  所以記住
[00:11:53.160 --> 00:11:56.320]  揀選主權在神那裏
[00:11:56.320 --> 00:11:58.480]  我們在地上的人是不知道
[00:11:58.480 --> 00:11:59.760]  誰有被揀選
[00:11:59.760 --> 00:12:00.640]  誰沒有被揀選
[00:12:00.640 --> 00:12:01.720]  我們是不知道的
[00:12:01.720 --> 00:12:03.000]  我們知道的就是
[00:12:03.000 --> 00:12:06.360]  向他講一個福音的訊息
[00:12:06.360 --> 00:12:07.760]  他聽明白
[00:12:07.760 --> 00:12:09.200]  他的心受感動
[00:12:09.200 --> 00:12:10.200]  他求告
[00:12:10.200 --> 00:12:11.640]  他就可以得救了
[00:12:11.640 --> 00:12:13.640]  所以我們要知道的就是
[00:12:13.640 --> 00:12:16.720]  他有沒有將自己的心靈打開
[00:12:16.720 --> 00:12:19.360]  他自己的責任去相信耶穌
[00:12:19.360 --> 00:12:23.000]  所以他不知道有沒有被揀選
[00:12:23.000 --> 00:12:24.440]  我們也不知道
[00:12:24.440 --> 00:12:27.280]  他的對象有沒有被揀選
[00:12:27.280 --> 00:12:30.600]  所以我們不要以為他現在信得很開心
[00:12:30.600 --> 00:12:32.400]  我們就一定以為他是揀選
[00:12:32.400 --> 00:12:34.600]  可能他之後就會離開的
[00:12:34.600 --> 00:12:37.920]  但也不要因為有些人表面很抗拒
[00:12:37.920 --> 00:12:40.520]  但注定看死他
[00:12:40.520 --> 00:12:42.040]  一定沒有被揀選
[00:12:42.040 --> 00:12:45.080]  這就不是我們那個層面去看
[00:12:45.080 --> 00:12:47.720]  我們的層面就是記得
[00:12:47.720 --> 00:12:50.600]  既然信心一定是來自聽到
[00:12:50.600 --> 00:12:53.480]  所以一定是需要有傳到
[00:12:53.480 --> 00:12:57.360]  因為沒有傳到就不能夠讓人去聽到
[00:12:57.360 --> 00:12:59.960]  所以是需要這樣的發生的
[00:12:59.960 --> 00:13:03.760]  是有一個這樣的相互的關係的
[00:13:03.760 --> 00:13:08.400]  所以教會的存在就是將這個福音去傳
[00:13:08.400 --> 00:13:10.200]  當然用什麼方法
[00:13:10.200 --> 00:13:12.320]  用什麼技巧
[00:13:12.320 --> 00:13:13.600]  用什麼方式
[00:13:13.600 --> 00:13:15.000]  那是不同的教會
[00:13:15.000 --> 00:13:17.240]  不同的時代的責任
[00:13:17.240 --> 00:13:19.720]  我們必須在不同的時代
[00:13:19.720 --> 00:13:22.120]  要去把握現在這個時代
[00:13:22.120 --> 00:13:23.600]  現在這個群體
[00:13:23.600 --> 00:13:25.720]  他們怎樣去聽福音
[00:13:25.720 --> 00:13:28.240]  所以有時候用電話
[00:13:28.240 --> 00:13:29.280]  現在這個時代
[00:13:29.280 --> 00:13:32.400]  都是一個傳福音的媒介
[00:13:32.400 --> 00:13:34.640]  但是一樣東西很重要的就是
[00:13:34.640 --> 00:13:38.160]  一定要聽明白什麼叫做信耶穌
[00:13:38.160 --> 00:13:40.840]  他一定要自己心靈打開
[00:13:40.840 --> 00:13:42.280]  求告主名
[00:13:42.280 --> 00:13:43.640]  那就可以得救了
[00:13:43.640 --> 00:13:45.800]  使得人求告主名
[00:13:45.800 --> 00:13:47.760]  十章就很強調
[00:13:47.760 --> 00:13:49.800]  就是教會的責任
[00:13:49.800 --> 00:13:50.760]  報福音
[00:13:50.760 --> 00:13:52.440]  傳喜訊的人
[00:13:52.440 --> 00:13:55.720]  他們的腳中何等皆美
[00:13:55.720 --> 00:13:59.040]  所以我們服侍主傳福音的人
[00:13:59.040 --> 00:14:00.720]  腳中皆美
[00:14:00.720 --> 00:14:03.240]  去到將這個寶貴的福音
[00:14:03.240 --> 00:14:04.760]  去跟他們說
[00:14:04.760 --> 00:14:08.040]  所以這是一個很重要的信息
[00:14:08.040 --> 00:14:10.040]  好像在這個星期
[00:14:10.040 --> 00:14:15.720]  因為張董介紹我認識一個家庭
[00:14:15.720 --> 00:14:18.120]  是很大的困擾
[00:14:18.120 --> 00:14:19.920]  那個家庭的心靈
[00:14:19.920 --> 00:14:22.000]  那個媽媽的心靈的需要
[00:14:22.000 --> 00:14:24.000]  很緊急
[00:14:24.000 --> 00:14:25.760]  要我立刻去趕鬼
[00:14:25.760 --> 00:14:27.360]  了解之後
[00:14:27.360 --> 00:14:30.120]  其實一定不是靈界的問題
[00:14:30.120 --> 00:14:33.120]  是心靈落在一個很大的困境
[00:14:33.120 --> 00:14:38.160]  感恩今天他肯去跟女兒
[00:14:38.160 --> 00:14:39.720]  女兒在錦繡工作的
[00:14:39.720 --> 00:14:42.080]  去找廖醫生
[00:14:42.080 --> 00:14:44.720]  得到很大的安慰幫助
[00:14:44.720 --> 00:14:47.240]  多謝教會
[00:14:47.240 --> 00:14:49.520]  這些都是一個渠道
[00:14:49.520 --> 00:14:51.960]  讓人聽明福音
[00:14:51.960 --> 00:14:53.440]  可能有很多東西
[00:14:53.440 --> 00:14:54.800]  我們需要有時
[00:14:54.800 --> 00:14:57.200]  可能先在他的生活上
[00:14:57.200 --> 00:15:00.200]  先在他的需要上幫助他
[00:15:00.200 --> 00:15:02.040]  對教會有好感
[00:15:02.040 --> 00:15:04.520]  慢慢可以來聽道
[00:15:04.520 --> 00:15:09.160]  所以最終也不是因為他喜歡教會的音樂
[00:15:09.160 --> 00:15:10.800]  喜歡教會的朋友
[00:15:10.800 --> 00:15:12.280]  喜歡團契
[00:15:12.280 --> 00:15:13.680]  大家吃飯
[00:15:13.680 --> 00:15:16.600]  那些全部可能是一個準備
[00:15:16.600 --> 00:15:18.160]  最終必須是
[00:15:18.160 --> 00:15:21.520]  信心一定是來自聽明白神的道
[00:15:21.520 --> 00:15:24.960]  他必須是聽而相信耶穌
[00:15:24.960 --> 00:15:26.960]  然後他就求告
[00:15:26.960 --> 00:15:30.400]  跟他傳福音的人
[00:15:30.400 --> 00:15:31.920]  一起去禱告
[00:15:31.920 --> 00:15:35.880]  他去決志承認耶穌是他的主
[00:15:35.880 --> 00:15:36.960]  這樣就得救了
[00:15:36.960 --> 00:15:39.080]  所以這是我們的責任
[00:15:39.080 --> 00:15:42.520]  教會的責任就是要傳揚這個真道
[00:15:42.520 --> 00:15:45.440]  這個三節大家都應該熟悉的
[00:15:45.440 --> 00:15:49.600]  凡是求告主明的就必定得救
[00:15:49.600 --> 00:15:52.560]  所以救恩是向所有的人開啟
[00:15:52.560 --> 00:15:54.600]  你可以想像到
[00:15:54.600 --> 00:15:56.480]  如果你要去阿拉伯世界
[00:15:56.480 --> 00:15:57.920]  你要懂阿拉伯文
[00:15:57.920 --> 00:15:59.840]  你要可能用那些技巧
[00:15:59.840 --> 00:16:01.600]  不同的方法
[00:16:01.600 --> 00:16:05.840]  這個就是我們必須要在每個時代
[00:16:05.840 --> 00:16:08.600]  都有每個時代的傳福音的方式
[00:16:08.600 --> 00:16:11.040]  例如現在有些營商的宣教
[00:16:11.040 --> 00:16:12.760]  就去到那個地方
[00:16:12.760 --> 00:16:14.840]  表面就不是一個福音堂
[00:16:14.840 --> 00:16:16.040]  不是一個教會
[00:16:16.040 --> 00:16:19.360]  但是透過辦一些的商業
[00:16:19.360 --> 00:16:21.240]  大家的結識來往
[00:16:21.240 --> 00:16:24.400]  慢慢建立友誼關係
[00:16:24.400 --> 00:16:26.240]  就可以帶他順處
[00:16:26.240 --> 00:16:28.360]  所以有這些迂迴
[00:16:28.360 --> 00:16:30.920]  但是問題是那個重點
[00:16:30.920 --> 00:16:35.200]  就是要讓每一個人聽到福音耶穌的救贖
[00:16:35.200 --> 00:16:38.240]  這些外邦人一重溫
[00:16:38.240 --> 00:16:40.400]  我們看這個第十一章
[00:16:40.400 --> 00:16:43.640]  保羅一開始第十一章
[00:16:43.640 --> 00:16:46.200]  就說了一個很重要的題目
[00:16:46.200 --> 00:16:51.880]  就是其實最終神有沒有放棄以色列人呢?
[00:16:51.880 --> 00:16:53.880]  保羅很清楚說是沒有的
[00:16:53.880 --> 00:16:57.160]  一到第十節就已經幫大家做了一些分段
[00:16:57.160 --> 00:16:59.160]  是沒有放棄以色列人
[00:16:59.160 --> 00:17:04.840]  但是現在以色列人好像被撇棄
[00:17:04.840 --> 00:17:07.160]  其實是他們自己拒絕耶穌
[00:17:07.160 --> 00:17:10.160]  拒絕承認耶穌是他們的尼塞亞
[00:17:10.160 --> 00:17:12.360]  一直這樣來對號入座
[00:17:12.360 --> 00:17:18.480]  尼塞亞應該是很榮耀的君王
[00:17:18.480 --> 00:17:21.280]  但是耶穌一點都不榮耀
[00:17:21.280 --> 00:17:22.240]  不是君王
[00:17:22.240 --> 00:17:24.760]  只是一個死囚
[00:17:24.760 --> 00:17:27.120]  所以他們這樣對號入座
[00:17:27.120 --> 00:17:30.960]  就拒絕承認耶穌是他們的君王
[00:17:30.960 --> 00:17:32.440]  是他們的尼塞亞
[00:17:32.440 --> 00:17:35.200]  所以他們就被撇棄
[00:17:35.200 --> 00:17:36.400]  在這個時候
[00:17:36.400 --> 00:17:39.920]  激勵這個詞十一到二十四節
[00:17:39.920 --> 00:17:42.120]  其實是嫉妒
[00:17:42.120 --> 00:17:43.600]  是嫉妒這個詞
[00:17:43.600 --> 00:17:48.880]  所以是讓猶太人感受到那個嫉妒
[00:17:48.880 --> 00:17:51.160]  為什麼外邦人可以這麼無恩
[00:17:51.160 --> 00:17:55.160]  為什麼我們猶太人每個星期去會堂裡面
[00:17:55.160 --> 00:17:59.080]  敬拜保羅的年代還是有聖殿的
[00:17:59.080 --> 00:18:01.160]  在耶路撒冷有聖殿的
[00:18:01.160 --> 00:18:03.480]  他們去到聖殿敬拜神
[00:18:03.480 --> 00:18:07.160]  為什麼沒有外邦人這樣的福氣蒙恩呢?
[00:18:07.160 --> 00:18:11.640]  當然他們不承認外邦人的恩典是神的恩典
[00:18:11.640 --> 00:18:15.440]  只是一群人在奉耶穌的名聚會
[00:18:15.440 --> 00:18:17.440]  說敬拜我們的真神
[00:18:17.440 --> 00:18:19.040]  其實是很諷刺的
[00:18:19.040 --> 00:18:23.600]  但是保羅就真的以一個過來人
[00:18:23.600 --> 00:18:28.640]  他是由那個黑暗猶太教跳出來
[00:18:28.640 --> 00:18:32.320]  現在能夠跟外邦人有這樣的來往
[00:18:32.320 --> 00:18:34.560]  他是很深的感受到
[00:18:34.560 --> 00:18:38.880]  外邦人是得著一個屬天的平安
[00:18:38.880 --> 00:18:41.840]  永恆的救恩的那個福樂的
[00:18:41.840 --> 00:18:45.120]  所以保羅他看外邦人
[00:18:45.120 --> 00:18:48.440]  是真的蒙了神的恩典的
[00:18:48.440 --> 00:18:52.600]  所以他就在一個這樣的淡水
[00:18:52.600 --> 00:18:55.480]  他就很失痛很悲哀
[00:18:55.480 --> 00:19:00.760]  猶太人現在在一種這樣的質度的光景
[00:19:00.760 --> 00:19:04.040]  來有一種敵視保羅
[00:19:04.040 --> 00:19:06.360]  敵視這些外邦的教會
[00:19:06.360 --> 00:19:10.840]  所以這個其實是醞釀12章打後
[00:19:10.840 --> 00:19:12.360]  去到15章
[00:19:12.360 --> 00:19:18.200]  保羅要處理在教會裡面的那個律理關係
[00:19:18.200 --> 00:19:21.240]  尤其是大家不同民族
[00:19:21.240 --> 00:19:23.240]  大家不同的文化
[00:19:23.240 --> 00:19:26.760]  大家來自有不同的背景的信仰
[00:19:26.760 --> 00:19:28.520]  共野一爐
[00:19:28.520 --> 00:19:34.920]  如果不處理好那個關係
[00:19:34.920 --> 00:19:38.280]  就有很多的衝突
[00:19:38.280 --> 00:19:42.280]  所以13章開始就是處理這些衝突
[00:19:42.280 --> 00:19:44.120]  你可以想像到
[00:19:44.120 --> 00:19:47.320]  現在外邦人就蒙這麼大的恩典
