
[00:00:00.000 --> 00:00:02.000]  今日曾牧師的講題是
[00:02:34.000 --> 00:02:37.000]  今早我們等候在祢的面前
[00:02:37.000 --> 00:02:40.000]  我們需要的是對祢有認識
[00:02:40.000 --> 00:02:42.000]  其實祢認識我們
[00:02:42.000 --> 00:02:44.000]  但是我們的心靈
[00:02:44.000 --> 00:02:45.000]  很多時候
[00:02:45.000 --> 00:02:47.000]  未必能夠常常
[00:02:47.000 --> 00:02:49.000]  和祢有一個真正
[00:02:49.000 --> 00:02:51.000]  從心靈裏面的相交
[00:02:51.000 --> 00:02:53.000]  很可能是我們自己
[00:02:53.000 --> 00:02:56.000]  難阻了神的工作
[00:02:56.000 --> 00:02:58.000]  求主幫助
[00:02:58.000 --> 00:03:01.000]  讓我們的心靈能夠明亮
[00:03:01.000 --> 00:03:03.000]  看到的是永恆
[00:03:03.000 --> 00:03:06.000]  和祢在我們生命裏面的帶領
[00:03:06.000 --> 00:03:08.000]  求主恩代
[00:03:08.000 --> 00:03:10.000]  一起在祢面前等候禱告
[00:03:10.000 --> 00:03:13.000]  奉耶穌基督的名
[00:03:13.000 --> 00:03:14.000]  阿們
[00:03:14.000 --> 00:03:17.000]  三十四節都頗恐怖
[00:03:17.000 --> 00:03:19.000]  十八章的三十四節
[00:03:19.000 --> 00:03:23.000]  「這些是門徒一點也不明白」
[00:03:23.000 --> 00:03:28.000]  「這話的意思對他們是隱藏」
[00:03:28.000 --> 00:03:33.000]  「他們不知道耶穌所說的到底是什麼」
[00:03:33.000 --> 00:03:36.000]  作者很巧妙地在這裏
[00:03:36.000 --> 00:03:38.000]  其實路加福音
[00:03:38.000 --> 00:03:41.000]  或者說不單純是路加福音
[00:03:41.000 --> 00:03:43.000]  幾卷的福音書
[00:03:43.000 --> 00:03:47.000]  來到耶穌是最後一次上耶路撒冷
[00:03:47.000 --> 00:03:49.000]  三年裏面
[00:03:49.000 --> 00:03:51.000]  當然不算是童年
[00:03:51.000 --> 00:03:54.000]  童年他每年猶太人都要上耶路撒冷
[00:03:54.000 --> 00:03:55.000]  去守節
[00:03:55.000 --> 00:03:59.000]  說的是耶穌正式傳道之後
[00:03:59.000 --> 00:04:01.000]  每年都上耶路撒冷
[00:04:01.000 --> 00:04:04.000]  這是約翰福音告訴我們
[00:04:04.000 --> 00:04:06.000]  但是現在去到這個時候
[00:04:06.000 --> 00:04:08.000]  作者已經一直告訴我們
[00:04:08.000 --> 00:04:10.000]  由第九章一直說
[00:04:10.000 --> 00:04:13.000]  耶穌是面向耶路撒冷
[00:04:13.000 --> 00:04:15.000]  這樣來到去
[00:04:15.000 --> 00:04:17.000]  經過各城各鄉
[00:04:17.000 --> 00:04:18.000]  在傳道
[00:04:18.000 --> 00:04:22.000]  一直朝著耶路撒冷上
[00:04:22.000 --> 00:04:25.000]  是路加福音九章近尾的時間
[00:04:25.000 --> 00:04:28.000]  那個很清楚的主題
[00:04:28.000 --> 00:04:30.000]  所以現在來到這裏的時候
[00:04:30.000 --> 00:04:33.000]  耶穌已經去到耶利哥
[00:04:33.000 --> 00:04:35.000]  再上就是去到耶路撒冷
[00:04:35.000 --> 00:04:39.000]  那個叫「受難州」的時候
[00:04:39.000 --> 00:04:41.000]  你覺不覺得很奇怪
[00:04:41.000 --> 00:04:44.000]  耶穌不厭其煩
[00:04:44.000 --> 00:04:48.000]  叫他的門徒私下跟他們說
[00:04:48.000 --> 00:04:51.000]  他快要上到耶路撒冷之後
[00:04:51.000 --> 00:04:53.000]  發生什麼事
[00:04:53.000 --> 00:04:55.000]  其實大家一讀
[00:04:55.000 --> 00:04:57.000]  我們是在十字架之後
[00:04:57.000 --> 00:04:59.000]  來到信主的
[00:04:59.000 --> 00:05:00.000]  二千年後
[00:05:00.000 --> 00:05:02.000]  我們信耶穌的人
[00:05:02.000 --> 00:05:05.000]  我們當然看得明白耶穌說什麼
[00:05:05.000 --> 00:05:08.000]  和真正已經發生了的事
[00:05:08.000 --> 00:05:10.000]  上文說的是什麼呢?
[00:05:10.000 --> 00:05:12.000]  剛才Jason已經讀了
[00:05:12.000 --> 00:05:15.000]  耶穌把十二位使徒
[00:05:15.000 --> 00:05:17.000]  帶到一邊
[00:05:17.000 --> 00:05:18.000]  對他們這樣說
[00:05:18.000 --> 00:05:21.000]  看吧,我們上耶路撒冷了
[00:05:21.000 --> 00:05:24.000]  先知所寫的一切的事
[00:05:24.000 --> 00:05:28.000]  都要成就在人子的身上
[00:05:28.000 --> 00:05:31.000]  耶穌這樣稱呼自己的身份
[00:05:31.000 --> 00:05:32.000]  人子
[00:05:32.000 --> 00:05:35.000]  但是先知書舊約裏面
[00:05:35.000 --> 00:05:37.000]  當然有好幾卷
[00:05:37.000 --> 00:05:41.000]  其中第五十三篇的以塞瓦書
[00:05:41.000 --> 00:05:44.000]  特別提到受苦的君王
[00:05:44.000 --> 00:05:46.000]  那位尼塞瓦
[00:05:46.000 --> 00:05:49.000]  要怎樣來受苦呢?
[00:05:49.000 --> 00:05:54.000]  好像一個羊羔被牽到宰殺之地
[00:05:54.000 --> 00:05:57.000]  都無聲任人帶去
[00:05:57.000 --> 00:06:00.000]  其實羊本身的特質就是這樣
[00:06:00.000 --> 00:06:03.000]  你踢一下牠,牠不會咬你
[00:06:03.000 --> 00:06:06.000]  牠又不會用羊的爪咬你
[00:06:06.000 --> 00:06:09.000]  你試一下不小心踩到貓
[00:06:09.000 --> 00:06:13.000]  那隻貓的第一個反應就會馬上咬你
[00:06:13.000 --> 00:06:15.000]  羊是不會的
[00:06:15.000 --> 00:06:20.000]  所以耶穌是默默無聲的羔羊
[00:06:20.000 --> 00:06:22.000]  無罪的羔羊
[00:06:22.000 --> 00:06:23.000]  是人屬罪
[00:06:23.000 --> 00:06:25.000]  耶穌自己這樣說
[00:06:25.000 --> 00:06:28.000]  先知書所說的
[00:06:28.000 --> 00:06:31.000]  要應驗在人子的身上
[00:06:31.000 --> 00:06:33.000]  怎樣應驗呢?
[00:06:33.000 --> 00:06:34.000]  第三十二節
[00:06:34.000 --> 00:06:37.000]  他會被交給外邦人
[00:06:37.000 --> 00:06:42.000]  當時是羅馬帝國統治全世界
[00:06:42.000 --> 00:06:45.000]  耶路撒冷巴勒斯坦地
[00:06:45.000 --> 00:06:47.000]  猶太國以色列
[00:06:47.000 --> 00:06:51.000]  是被羅馬的政權統治的
[00:06:51.000 --> 00:06:58.000]  所以羅馬早就已經在耶路撒冷以色列
[00:06:58.000 --> 00:07:00.000]  有一個恆省
[00:07:00.000 --> 00:07:03.000]  比拉多就是那個巡撫
[00:07:03.000 --> 00:07:08.000]  所以猶太人稍後捉拿耶穌
[00:07:08.000 --> 00:07:09.000]  去到公會
[00:07:09.000 --> 00:07:13.000]  然後要帶到比拉多定罪
[00:07:13.000 --> 00:07:19.000]  猶太人自己不能夠去定一些刑罪
[00:07:19.000 --> 00:07:22.000]  他們的宗教法庭
[00:07:22.000 --> 00:07:25.000]  可以在禮儀上去審判
[00:07:25.000 --> 00:07:28.000]  但是關乎到一些刑事
[00:07:28.000 --> 00:07:31.000]  是需要比拉多去做
[00:07:31.000 --> 00:07:33.000]  所以你想想主耶穌這樣說
[00:07:33.000 --> 00:07:34.000]  祂說
[00:07:34.000 --> 00:07:37.000]  祂要被交給外邦人
[00:07:37.000 --> 00:07:40.000]  他們要戲弄祂
[00:07:40.000 --> 00:07:42.000]  凌辱祂
[00:07:42.000 --> 00:07:45.000]  向祂吐口水
[00:07:45.000 --> 00:07:47.000]  並且要鞭打祂
[00:07:47.000 --> 00:07:49.000]  殺害祂
[00:07:49.000 --> 00:07:51.000]  第三天
[00:07:51.000 --> 00:07:55.000]  這位人子就要復活
[00:07:55.000 --> 00:07:57.000]  我們今天是
[00:07:57.000 --> 00:08:00.000]  耶穌已經死了二千年
[00:08:00.000 --> 00:08:03.000]  耶穌已經復活了
[00:08:03.000 --> 00:08:06.000]  我們看這些經文當然是容易
[00:08:06.000 --> 00:08:10.000]  但是耶穌拉住十二個使徒
[00:08:10.000 --> 00:08:13.000]  在路上帶在一旁
[00:08:13.000 --> 00:08:15.000]  只是和他們十二個來說
[00:08:15.000 --> 00:08:20.000]  就快在一兩個月後
[00:08:20.000 --> 00:08:22.000]  要發生的事
[00:08:22.000 --> 00:08:26.000]  在人子身上要怎樣發生
[00:08:26.000 --> 00:08:28.000]  很清楚的
[00:08:28.000 --> 00:08:30.000]  而且不是第一次說的
[00:08:30.000 --> 00:08:34.000]  之前在路上已經有說過
[00:08:34.000 --> 00:08:37.000]  跟隨耶穌幾年的門徒
[00:08:37.000 --> 00:08:39.000]  耶穌在不同的場合
[00:08:39.000 --> 00:08:41.000]  跟他們說過
[00:08:41.000 --> 00:08:43.000]  不過路加在這裡
[00:08:43.000 --> 00:08:46.000]  作者特別強調
[00:08:46.000 --> 00:08:48.000]  這是最後一次
[00:08:48.000 --> 00:08:50.000]  而且說得很清楚
[00:08:50.000 --> 00:08:51.000]  很白的
[00:08:51.000 --> 00:08:53.000]  但是反應是怎樣呢?
[00:08:53.000 --> 00:08:55.000]  留意聖經怎樣說
[00:08:55.000 --> 00:08:56.000]  三十四字
[00:08:56.000 --> 00:08:58.000]  我們剛才已經讀了
[00:08:58.000 --> 00:09:00.000]  這次第三次再讀
[00:09:00.000 --> 00:09:02.000]  這些事情
[00:09:02.000 --> 00:09:03.000]  門徒
[00:09:03.000 --> 00:09:06.000]  一點都不明白
[00:09:06.000 --> 00:09:09.000]  親愛的弟兄姊妹
[00:09:09.000 --> 00:09:10.000]  這次聖經
[00:09:10.000 --> 00:09:14.000]  相信是這一大段經文的一個約節
[00:09:14.000 --> 00:09:18.000]  門徒跟隨耶穌幾年
[00:09:18.000 --> 00:09:21.000]  對耶穌就快要發生的事
[00:09:21.000 --> 00:09:23.000]  說得這麼清楚
[00:09:23.000 --> 00:09:25.000]  這麼明白
[00:09:25.000 --> 00:09:28.000]  基本上是沒有隱藏的
[00:09:28.000 --> 00:09:30.000]  但是聖經的作者
[00:09:30.000 --> 00:09:32.000]  事後回想
[00:09:32.000 --> 00:09:35.000]  定性門徒這一刻的情況
[00:09:35.000 --> 00:09:38.000]  是完全不理解耶穌說
[00:09:38.000 --> 00:09:42.000]  和對他們似乎隱藏了
[00:09:42.000 --> 00:09:44.000]  好像這些說話
[00:09:44.000 --> 00:09:45.000]  他們聽完
[00:09:45.000 --> 00:09:47.000]  當不能理解
[00:09:47.000 --> 00:09:51.000]  這樣的一個奧秘就沒有了
[00:09:51.000 --> 00:09:55.000]  到底作者想帶出什麼含義呢?
[00:09:55.000 --> 00:09:57.000]  和主耶穌
[00:09:57.000 --> 00:09:59.000]  面對這十二個
[00:09:59.000 --> 00:10:02.000]  聽又聽不明白的使徒
[00:10:02.000 --> 00:10:05.000]  又怎樣去處理呢?
[00:10:05.000 --> 00:10:06.000]  親愛的各位
[00:10:06.000 --> 00:10:09.000]  《盧家福音》這一大段聖經
[00:10:09.000 --> 00:10:13.000]  其中有好幾個片段都幾重要
[00:10:13.000 --> 00:10:16.000]  和都好像可以能夠開啟到
[00:10:16.000 --> 00:10:19.000]  這一段經文的那個難解之處
[00:10:19.000 --> 00:10:24.000]  因為上文就有一個相當
[00:10:24.000 --> 00:10:27.000]  具社會地位
[00:10:27.000 --> 00:10:29.000]  和相當在他當時
[00:10:29.000 --> 00:10:34.000]  是一個出類拔萃的少年的官
[00:10:34.000 --> 00:10:36.000]  一個相當有教養
[00:10:36.000 --> 00:10:38.000]  有社會地位
[00:10:38.000 --> 00:10:40.000]  相當在
[00:10:40.000 --> 00:10:43.000]  如果在《馬可福音》的描述
[00:10:43.000 --> 00:10:46.000]  是說到他非常謙卑
[00:10:46.000 --> 00:10:50.000]  一見到耶穌就跪在耶穌面前
[00:10:50.000 --> 00:10:54.000]  問耶穌一個很深的問題
[00:10:54.000 --> 00:10:56.000]  良善的夫子
[00:10:56.000 --> 00:11:01.000]  我應該做什麼去承受永生?
[00:11:01.000 --> 00:11:04.000]  那個態度來到耶穌面前
[00:11:04.000 --> 00:11:06.000]  那個說話等等
[00:11:06.000 --> 00:11:10.000]  都是相當認真去探求的
[00:11:10.000 --> 00:11:12.000]  但是整個對話裡面
[00:11:12.000 --> 00:11:16.000]  當耶穌看到他有一個盲點
[00:11:16.000 --> 00:11:18.000]  想幫助他
[00:11:18.000 --> 00:11:21.000]  既然你說你很想得到永生
[00:11:21.000 --> 00:11:24.000]  你就照著我這樣教你去走
[00:11:24.000 --> 00:11:26.000]  他聽到之後
[00:11:26.000 --> 00:11:28.000]  聽明白之後
[00:11:28.000 --> 00:11:31.000]  他的結論是
[00:11:31.000 --> 00:11:35.000]  悠悠愁愁地這樣自己離開
[00:11:35.000 --> 00:11:39.000]  這是十八章上文的經文
[00:11:39.000 --> 00:11:41.000]  第
[00:11:41.000 --> 00:11:43.000]  不讀這麼長了
[00:11:43.000 --> 00:11:45.000]  第22節
[00:11:45.000 --> 00:11:47.000]  耶穌和他的對話
[00:11:47.000 --> 00:11:49.000]  就著他的問題
[00:11:49.000 --> 00:11:52.000]  更加是耶穌看到他內心
[00:11:52.000 --> 00:11:55.000]  最需要、最欠缺的
[00:11:55.000 --> 00:11:57.000]  耶穌怎樣來跟他說呢?
[00:11:57.000 --> 00:11:59.000]  耶穌聽見就跟他說
[00:11:59.000 --> 00:12:01.000]  你是缺少一件事
[00:12:01.000 --> 00:12:03.000]  你變賣你一切所有
[00:12:03.000 --> 00:12:05.000]  分給窮人
[00:12:05.000 --> 00:12:08.000]  就必定有財寶在天上
[00:12:08.000 --> 00:12:12.000]  你還要來跟隨我?
[00:12:12.000 --> 00:12:13.000]  第一個
[00:12:13.000 --> 00:12:16.000]  熱切要尋求永生
[00:12:16.000 --> 00:12:18.000]  當然是他聲稱
[00:12:18.000 --> 00:12:20.000]  想要永生
[00:12:20.000 --> 00:12:24.000]  本身已經是一個猶太人的官
[00:12:24.000 --> 00:12:26.000]  一個青年人
[00:12:26.000 --> 00:12:28.000]  來找耶穌
[00:12:28.000 --> 00:12:30.000]  耶穌說你想要什麼?
[00:12:30.000 --> 00:12:32.000]  他說我想要承受永生
[00:12:32.000 --> 00:12:34.000]  你告訴我怎樣做吧
[00:12:34.000 --> 00:12:36.000]  我就做了
[00:12:36.000 --> 00:12:37.000]  耶穌就跟他說
[00:12:37.000 --> 00:12:40.000]  你有沒有行十戒?
[00:12:40.000 --> 00:12:42.000]  這個年輕人說
[00:12:42.000 --> 00:12:45.000]  我從小就已經遵守了
[00:12:45.000 --> 00:12:47.000]  還可以做什麼?
[00:12:47.000 --> 00:12:49.000]  你告訴我吧
[00:12:49.000 --> 00:12:53.000]  耶穌看出他有一個很大的需要
[00:12:53.000 --> 00:12:55.000]  心靈的需要
[00:12:55.000 --> 00:12:57.000]  就教他
[00:12:57.000 --> 00:12:59.000]  你將你有的變賣
[00:12:59.000 --> 00:13:01.000]  分給窮人
[00:13:01.000 --> 00:13:05.000]  你就有永生在天上
[00:13:05.000 --> 00:13:06.000]  然後你跟隨我
[00:13:06.000 --> 00:13:07.000]  在地上
[00:13:07.000 --> 00:13:09.000]  有限的人生裡面
[00:13:09.000 --> 00:13:11.000]  你跟隨服侍我
[00:13:11.000 --> 00:13:13.000]  很清楚的教訓
[00:13:13.000 --> 00:13:14.000]  對他的要求
[00:13:14.000 --> 00:13:16.000]  因為他問耶穌
[00:13:16.000 --> 00:13:17.000]  主動來找耶穌
[00:13:17.000 --> 00:13:20.000]  想承受永生
[00:13:20.000 --> 00:13:22.000]  耶穌就這樣跟他說
[00:13:22.000 --> 00:13:23.000]  承受永生
[00:13:23.000 --> 00:13:25.000]  你變賣你的一切
[00:13:25.000 --> 00:13:27.000]  分給窮人吧
[00:13:27.000 --> 00:13:30.000]  留意聖經怎樣記載
[00:13:30.000 --> 00:13:32.000]  第23節
[00:13:32.000 --> 00:13:36.000]  十八章的23節
[00:13:36.000 --> 00:13:38.000]  這個少年的官
[00:13:38.000 --> 00:13:39.000]  聽到
[00:13:39.000 --> 00:13:43.000]  聽得很明白的聽到
[00:13:43.000 --> 00:13:45.000]  又很憂愁
[00:13:45.000 --> 00:13:48.000]  憂愁什麼呢?
[00:13:48.000 --> 00:13:51.000]  憂愁聽不明白耶穌說什麼
[00:13:51.000 --> 00:13:53.000]  而不知道
[00:13:53.000 --> 00:13:55.000]  這樣離開?
[00:13:55.000 --> 00:13:57.000]  憂愁聽得很明白
[00:13:57.000 --> 00:14:01.000]  耶穌對他個別的要求
[00:14:01.000 --> 00:14:04.000]  好像看穿他內心
[00:14:04.000 --> 00:14:07.000]  最大最大的困難
[00:14:07.000 --> 00:14:09.000]  給他一個挑戰
[00:14:09.000 --> 00:14:11.000]  你要承受永生
[00:14:11.000 --> 00:14:12.000]  在你來說
[00:14:12.000 --> 00:14:14.000]  你以為你什麼都做了
[00:14:14.000 --> 00:14:16.000]  你說什麼我都做了
[00:14:16.000 --> 00:14:18.000]  你叫我上天下海我都做了
[00:14:18.000 --> 00:14:20.000]  大概是這個意思
[00:14:20.000 --> 00:14:21.000]  耶穌說
[00:14:21.000 --> 00:14:23.000]  我給你一個要求
[00:14:23.000 --> 00:14:25.000]  你將你一切變賣
[00:14:25.000 --> 00:14:26.000]  分給窮人
[00:14:26.000 --> 00:14:30.000]  你就有永生在天上了
[00:14:30.000 --> 00:14:33.000]  留意這位少年的官
[00:14:33.000 --> 00:14:35.000]  第23節
[00:14:35.000 --> 00:14:38.000]  他聽到這些說話之後
[00:14:38.000 --> 00:14:41.000]  就很憂愁
[00:14:41.000 --> 00:14:45.000]  弟兄姊妹如果聽完後
[00:14:45.000 --> 00:14:48.000]  聖經的真理對你有要求
[00:14:48.000 --> 00:14:50.000]  而你能夠聽得明白
[00:14:50.000 --> 00:14:51.000]  而你有憂愁
[00:14:51.000 --> 00:14:53.000]  這個憂愁是好的
[00:14:53.000 --> 00:14:55.000]  因為就開始取決於
[00:14:55.000 --> 00:14:57.000]  你願不願意遵行
[00:14:57.000 --> 00:14:59.000]  帶來的喜樂
[00:14:59.000 --> 00:15:01.000]  因為是平安
[00:15:01.000 --> 00:15:03.000]  但是這位少年的官
[00:15:03.000 --> 00:15:05.000]  他憂愁
[00:15:05.000 --> 00:15:07.000]  接著聖經的描述
[00:15:07.000 --> 00:15:10.000]  因為他很富有
[00:15:10.000 --> 00:15:12.000]  第24節
[00:15:12.000 --> 00:15:15.000]  耶穌見他變得很憂愁
[00:15:15.000 --> 00:15:16.000]  就說
[00:15:16.000 --> 00:15:19.000]  有錢財的人進神的國度
[00:15:19.000 --> 00:15:21.000]  是何等的難啊
[00:15:21.000 --> 00:15:23.000]  駱駝穿過針眼
[00:15:23.000 --> 00:15:26.000]  給財主能夠進神的國度
[00:15:26.000 --> 00:15:28.000]  還要容易啊
[00:15:28.000 --> 00:15:30.000]  聽見的人
[00:15:30.000 --> 00:15:32.000]  就這樣說
[00:15:32.000 --> 00:15:34.000]  誰可以得救呢?
[00:15:34.000 --> 00:15:37.000]  路加這裡就說漏了一點
[00:15:37.000 --> 00:15:40.000]  其實意思很清楚
[00:15:40.000 --> 00:15:43.000]  這個人憂愁之後
[00:15:43.000 --> 00:15:45.000]  是悠悠愁愁地離開
[00:15:45.000 --> 00:15:47.000]  你想想
[00:15:47.000 --> 00:15:50.000]  聽完耶穌的要求
[00:15:50.000 --> 00:15:52.000]  立即面有難色
[00:15:52.000 --> 00:15:55.000]  立即整個人
[00:15:55.000 --> 00:15:57.000]  一個憂愁的樣子
[00:15:57.000 --> 00:15:59.000]  我示範給大家看
[00:15:59.000 --> 00:16:01.000]  曾牧師說完道
[00:16:01.000 --> 00:16:03.000]  準備結束祈禱
[00:16:03.000 --> 00:16:05.000]  還沒等耶穌祈禱
[00:16:05.000 --> 00:16:07.000]  就很憂愁
[00:16:07.000 --> 00:16:09.000]  這樣走出去
[00:16:09.000 --> 00:16:11.000]  你想想
[00:16:11.000 --> 00:16:13.000]  耶穌
[00:16:13.000 --> 00:16:15.000]  有沒有令一個會眾
[00:16:15.000 --> 00:16:17.000]  聽錯你的說話
[00:16:17.000 --> 00:16:19.000]  你的呼召是不是應該重新再矯正一下
[00:16:19.000 --> 00:16:21.000]  叫他回來
[00:16:21.000 --> 00:16:24.000]  不知道叫什麼名字
[00:16:24.000 --> 00:16:26.000]  叫他Peter吧
[00:16:26.000 --> 00:16:27.000]  其實不是
[00:16:27.000 --> 00:16:29.000]  因為Peter等一下會說話的
[00:16:29.000 --> 00:16:31.000]  叫他Peter
[00:16:31.000 --> 00:16:32.000]  你不要誤會我
[00:16:32.000 --> 00:16:33.000]  你回來回來回來
[00:16:33.000 --> 00:16:34.000]  你不要誤會
[00:16:34.000 --> 00:16:36.000]  我的意思不是這樣
[00:16:36.000 --> 00:16:39.000]  耶穌不是
[00:16:39.000 --> 00:16:43.000]  不單止沒有矯正他自己剛才的呼召
[00:16:43.000 --> 00:16:46.000]  向這個少年的官的呼召
[00:16:46.000 --> 00:16:49.000]  耶穌還立即說
[00:16:49.000 --> 00:16:52.000]  有錢的人
[00:16:52.000 --> 00:16:56.000]  如果你的生命注重在地上的
[00:16:56.000 --> 00:16:59.000]  你自己擁有的財富
[00:16:59.000 --> 00:17:03.000]  相對於永恆的永生
[00:17:03.000 --> 00:17:07.000]  那你晉臣的國就難了
[00:17:07.000 --> 00:17:09.000]  難到一個地步
[00:17:09.000 --> 00:17:12.000]  沒有人可以做到
[00:17:12.000 --> 00:17:15.000]  唯有神能夠做
[00:17:15.000 --> 00:17:19.000]  唯有神可以改變你的心靈之後
[00:17:19.000 --> 00:17:21.000]  你就可以做到了
[00:17:21.000 --> 00:17:23.000]  十九章的路加福音
[00:17:23.000 --> 00:17:26.000]  就是緊接我們剛剛讀完的經文
[00:17:26.000 --> 00:17:32.000]  就立即有一個很不義的殺戒
[00:17:32.000 --> 00:17:36.000]  是耶利哥城的瑞利長
[00:17:36.000 --> 00:17:39.000]  一個相當有錢
[00:17:39.000 --> 00:17:42.000]  相當在當時的耶利哥城
[00:17:42.000 --> 00:17:46.000]  呼風喚雨的一個貪官
[00:17:46.000 --> 00:17:50.000]  但是又是見到耶穌經過
[00:17:50.000 --> 00:17:53.000]  很想看看耶穌是誰
[00:17:53.000 --> 00:17:54.000]  就來到去
[00:17:54.000 --> 00:17:57.000]  因為那些人阻住他不讓他上去
[00:17:57.000 --> 00:17:59.000]  見耶穌
[00:17:59.000 --> 00:18:03.000]  通常高官每個人都要讓路
[00:18:03.000 --> 00:18:07.000]  不讓那些保鏢都要推開那些人
[00:18:07.000 --> 00:18:09.000]  但是唯獨這個殺戒
[00:18:09.000 --> 00:18:11.000]  很想見耶穌
[00:18:11.000 --> 00:18:13.000]  那些人不讓他見
[00:18:13.000 --> 00:18:14.000]  阻住他
[00:18:14.000 --> 00:18:17.000]  可想而知他是否受歡迎
[00:18:17.000 --> 00:18:18.000]  一定不受歡迎
[00:18:18.000 --> 00:18:22.000]  一定是不受耶利哥城的百姓歡迎
[00:18:22.000 --> 00:18:26.000]  但是這個殺戒想到一個這樣的辦法
[00:18:26.000 --> 00:18:29.000]  他爬上一棵桑樹
[00:18:29.000 --> 00:18:34.000]  作者還很有趣描述這個官的形象
[00:18:34.000 --> 00:18:36.000]  十九章的第三節
[00:18:36.000 --> 00:18:39.000]  他看一看耶穌是怎樣的人
[00:18:39.000 --> 00:18:41.000]  但是因為人又多
[00:18:41.000 --> 00:18:42.000]  他的身材又矮
[00:18:42.000 --> 00:18:44.000]  所以看不到
[00:18:44.000 --> 00:18:46.000]  因為每個人都遮住了他
[00:18:46.000 --> 00:18:48.000]  他在後面看不到
[00:18:48.000 --> 00:18:50.000]  那有什麼辦法呢?
[00:18:50.000 --> 00:18:51.000]  第四節
[00:18:51.000 --> 00:18:52.000]  十九章的第四節
[00:18:52.000 --> 00:18:56.000]  於是他跑到前頭爬上桑樹
[00:18:56.000 --> 00:18:57.000]  要看耶穌
[00:18:57.000 --> 00:19:02.000]  因為耶穌必定從那裡經過
[00:19:02.000 --> 00:19:04.000]  很特別
[00:19:04.000 --> 00:19:09.000]  上文說的一個少年的官
[00:19:09.000 --> 00:19:12.000]  自小就行十戒
[00:19:12.000 --> 00:19:15.000]  你說什麼我從小都已經遵守了耶穌
[00:19:15.000 --> 00:19:17.000]  我還欠什麼你告訴我
[00:19:17.000 --> 00:19:19.000]  你說我欠什麼我立刻做
[00:19:19.000 --> 00:19:20.000]  耶穌說
[00:19:20.000 --> 00:19:21.000]  你沒有欠什麼
[00:19:21.000 --> 00:19:23.000]  不過你想要永生
[00:19:23.000 --> 00:19:27.000]  你把你的錢財分給窮人
[00:19:27.000 --> 00:19:28.000]  變賣給他
[00:19:28.000 --> 00:19:32.000]  然後你就有永生在天上
