
[00:00:00.000 --> 00:00:06.000]  (主席)今日宣導係記載喺《以賽雅書》十二章一至六節
[00:03:58.000 --> 00:04:03.000]  裡面提到以色列人出埃及和愚民歸回
[00:04:03.000 --> 00:04:09.000]  即是說到那天那些秘魯巴比倫的以色列人要回來
[00:04:09.000 --> 00:04:14.000]  和第十章二十五節提到神的怒氣會轉燒
[00:04:14.000 --> 00:04:17.000]  即是說到那天神的怒氣會轉燒
[00:04:17.000 --> 00:04:20.000]  如果我們這樣將上文下理連接著的時候
[00:04:20.000 --> 00:04:23.000]  你就會發現原來「到那日」是在說那些東西
[00:04:23.000 --> 00:04:27.000]  神的怒氣還沒有轉燒的句子
[00:04:27.000 --> 00:04:33.000]  其實在二次話書第一到第十章是非常多的地方出現的
[00:04:33.000 --> 00:04:35.000]  即是說神還沒有氣完
[00:04:35.000 --> 00:04:37.000]  第五章二十五節他說
[00:04:37.000 --> 00:04:40.000]  「所以耶和華的怒氣向他的百姓發作
[00:04:40.000 --> 00:04:43.000]  他的手伸出攻擊他們
[00:04:43.000 --> 00:04:45.000]  山嶺就震動
[00:04:45.000 --> 00:04:49.000]  他們的屍首在街市上好像糞土
[00:04:49.000 --> 00:04:53.000]  雖然是這樣,他的怒氣還未轉燒
[00:04:53.000 --> 00:04:55.000]  他的手迎身不縮」
[00:04:55.000 --> 00:04:57.000]  這是第一次出現
[00:04:57.000 --> 00:04:59.000]  到第九章十二節他說
[00:04:59.000 --> 00:05:02.000]  「東有雅蘭人,西有菲利士人
[00:05:02.000 --> 00:05:04.000]  他們張口要吞吃以色列
[00:05:04.000 --> 00:05:08.000]  雖然如此,耶和華的怒氣還未轉燒
[00:05:08.000 --> 00:05:10.000]  他的手迎身不縮」
[00:05:10.000 --> 00:05:12.000]  這是第二次出現
[00:05:12.000 --> 00:05:14.000]  第三節就是九章十七節說
[00:05:14.000 --> 00:05:18.000]  「所以主必不起悅他們的少年人
[00:05:18.000 --> 00:05:20.000]  也不連恤他們的孤兒寡婦
[00:05:20.000 --> 00:05:24.000]  因為各人是褻瀆的,是行惡的
[00:05:24.000 --> 00:05:28.000]  並且各人的口都說愚妄的話
[00:05:28.000 --> 00:05:31.000]  雖然是這樣,耶和華的怒氣還未轉燒
[00:05:31.000 --> 00:05:33.000]  他的手迎身不縮」
[00:05:33.000 --> 00:05:36.000]  另一節就是九章二十一節說
[00:05:36.000 --> 00:05:38.000]  「馬來西吞吃以法連
[00:05:38.000 --> 00:05:40.000]  以法連吞吃馬來西
[00:05:40.000 --> 00:05:43.000]  又一同攻擊猶大
[00:05:43.000 --> 00:05:47.000]  雖然如此,耶和華的怒氣還未轉燒
[00:05:47.000 --> 00:05:49.000]  他的手迎身不縮」
[00:05:49.000 --> 00:05:51.000]  即是北面的以法連
[00:05:51.000 --> 00:05:53.000]  即是他攻擊南面的猶大
[00:05:53.000 --> 00:05:55.000]  第十章第四節說
[00:05:55.000 --> 00:05:59.000]  「他們只得屈身在被擄的人以下
[00:05:59.000 --> 00:06:01.000]  撲倒在被殺的人以下
[00:06:01.000 --> 00:06:05.000]  雖然如此,耶和華的怒氣還未轉燒
[00:06:05.000 --> 00:06:07.000]  他的手迎身不縮」
[00:06:07.000 --> 00:06:11.000]  所以如果我們細心看第一到第十一章裏面
[00:06:11.000 --> 00:06:14.000]  有這麼多耶和華的怒氣還未轉燒
[00:06:14.000 --> 00:06:17.000]  然後去到第十二章第一節
[00:06:17.000 --> 00:06:19.000]  「到那日」
[00:06:19.000 --> 00:06:21.000]  所以也有聖經學者說
[00:06:21.000 --> 00:06:22.000]  他的意思是說
[00:06:22.000 --> 00:06:26.000]  到那一天耶和華的怒氣就會燒
[00:06:26.000 --> 00:06:28.000]  第十二章一節說
[00:06:28.000 --> 00:06:33.000]  「到那一天你必會說:耶和華,我們要稱謝你
[00:06:33.000 --> 00:06:35.000]  因為你雖然向我發怒
[00:06:35.000 --> 00:06:38.000]  你的怒氣卻已轉燒
[00:06:38.000 --> 00:06:39.000]  你又安慰了我」
[00:06:39.000 --> 00:06:41.000]  這節經文很清楚
[00:06:41.000 --> 00:06:42.000]  第十二章一節說
[00:06:42.000 --> 00:06:46.000]  「到那一天,耶和華的怒氣就會轉燒
[00:06:46.000 --> 00:06:48.000]  你還安慰了我」
[00:06:48.000 --> 00:06:52.000]  《耳塞書》十二章除了讚美神的救恩
[00:06:52.000 --> 00:06:55.000]  以及對列國的審判之外
[00:06:55.000 --> 00:07:00.000]  還對神的怒氣轉燒來表達他們的讚美
[00:07:00.000 --> 00:07:03.000]  這是第十二章的重點
[00:07:03.000 --> 00:07:08.000]  剛才提到的神的怒氣還未轉燒的經文裏面有提到
[00:07:08.000 --> 00:07:11.000]  以色列攻打猶大這個內戰
[00:07:11.000 --> 00:07:15.000]  東有阿蘭人,西有菲利士人侵略以色列
[00:07:15.000 --> 00:07:18.000]  猶大被擄等等的政治危機
[00:07:18.000 --> 00:07:23.000]  經文的重點就放在神的身上
[00:07:23.000 --> 00:07:26.000]  《耳塞書》將以色列猶大的政治危機
[00:07:26.000 --> 00:07:29.000]  解釋為神發怒的結果
[00:07:29.000 --> 00:07:31.000]  大家明不明白這個部分
[00:07:31.000 --> 00:07:34.000]  這些解釋為神發怒
[00:07:34.000 --> 00:07:36.000]  而一章到十二章就說
[00:07:36.000 --> 00:07:39.000]  以色列和猶大的罪惡
[00:07:39.000 --> 00:07:42.000]  來提醒他們要悔改
[00:07:42.000 --> 00:07:46.000]  另一方面,《耳塞書》一章到十二章就提到
[00:07:46.000 --> 00:07:51.000]  神對以色列和猶大仍然有拯救
[00:07:51.000 --> 00:07:53.000]  大家看到這個微妙的地方
[00:07:53.000 --> 00:07:56.000]  神對以色列和猶大的拯救是甚麼呢
[00:07:56.000 --> 00:07:59.000]  在人類的歷史裏面進行的
[00:07:59.000 --> 00:08:01.000]  不是抽空去說的
[00:08:01.000 --> 00:08:04.000]  神阻止亞述對以色列的控制
[00:08:04.000 --> 00:08:07.000]  亦都阻止了巴比倫對猶大的壓迫
[00:08:07.000 --> 00:08:10.000]  這些全部是歷史裏面發生的事
[00:08:10.000 --> 00:08:13.000]  在《耳塞書》一到十二章裏面
[00:08:13.000 --> 00:08:14.000]  特別我們要留心
[00:08:14.000 --> 00:08:16.000]  我都曾經提及過
[00:08:16.000 --> 00:08:20.000]  第七章是說以馬來尼之書
[00:08:20.000 --> 00:08:23.000]  預言神的管治將要實現
[00:08:23.000 --> 00:08:26.000]  所以單元裏面
[00:08:26.000 --> 00:08:32.000]  除了指責、審判和講義和的怒氣還未轉燒
[00:08:32.000 --> 00:08:35.000]  中間第七章已經提及到以馬來尼的來臨
[00:08:35.000 --> 00:08:38.000]  第十二章一到六節提及到
[00:08:38.000 --> 00:08:41.000]  這個應許還未發生
[00:08:41.000 --> 00:08:45.000]  但是當我們想到神的應許將要實現的時候
[00:08:45.000 --> 00:08:48.000]  這個作者就發出讚美
[00:08:48.000 --> 00:08:49.000]  你可以留心就是說
[00:08:49.000 --> 00:08:52.000]  十二章一到六節所講的事是未發生
[00:08:52.000 --> 00:08:55.000]  但是當他想到事情快要發生了
[00:08:55.000 --> 00:08:57.000]  他就充滿讚美
[00:08:57.000 --> 00:08:58.000]  所以第十二章一節說
[00:08:58.000 --> 00:08:59.000]  到那一天
[00:08:59.000 --> 00:09:00.000]  你必定會說
[00:09:00.000 --> 00:09:02.000]  耶和華
[00:09:02.000 --> 00:09:04.000]  我要清謝你
[00:09:04.000 --> 00:09:05.000]  因為你雖然向我發怒
[00:09:05.000 --> 00:09:07.000]  你的怒氣卻已轉燒
[00:09:07.000 --> 00:09:09.000]  你又安慰了我
[00:09:09.000 --> 00:09:11.000]  全部是講未來式的
[00:09:11.000 --> 00:09:12.000]  十二章一到六節是講
[00:09:12.000 --> 00:09:15.000]  將來得拯救的時候那種讚美
[00:09:15.000 --> 00:09:17.000]  在等待的過程中
[00:09:17.000 --> 00:09:20.000]  這些經文又有什麼作用呢
[00:09:20.000 --> 00:09:24.000]  就是幫助人在困難裏面保持有盼望
[00:09:24.000 --> 00:09:28.000]  鼓勵人學習在逆境裏面去讚美神
[00:09:28.000 --> 00:09:31.000]  我覺得這兩個作用都是有的
[00:09:31.000 --> 00:09:36.000]  有聖經學者就按照文法上的單數和複數來分析經文
[00:09:36.000 --> 00:09:40.000]  十二章一節的「我」其實是陽性的單數
[00:09:40.000 --> 00:09:43.000]  重點是清謝神的安慰
[00:09:43.000 --> 00:09:46.000]  而第三節的「你們」是一個通性的複數
[00:09:46.000 --> 00:09:51.000]  重點是在萬民中間傳揚神的作為
[00:09:51.000 --> 00:09:54.000]  第六節的「你」是陰性的單數
[00:09:54.000 --> 00:09:57.000]  重點是以色列的聖者在他們中間
[00:09:57.000 --> 00:10:01.000]  而和合本就將單數的名詞譯為複數
[00:10:01.000 --> 00:10:04.000]  不過這些都不影響經文的重點
[00:10:04.000 --> 00:10:06.000]  要仔細看才能看出來
[00:10:06.000 --> 00:10:09.000]  如果我們將這三個重點綜合的時候
[00:10:09.000 --> 00:10:12.000]  就是清謝神的安慰
[00:10:12.000 --> 00:10:15.000]  在萬民中間傳揚祂的作為
[00:10:15.000 --> 00:10:18.000]  經歷以色列的聖者在你們中間
[00:10:18.000 --> 00:10:21.000]  這三個重點就是我們要把握的
[00:10:21.000 --> 00:10:25.000]  就是一節、三節、六節裏面所講的東西
[00:10:25.000 --> 00:10:27.000]  從結構上來說
[00:10:27.000 --> 00:10:29.000]  一到六節可以分兩部分
[00:10:29.000 --> 00:10:32.000]  就是一到三節和四到六節
[00:10:32.000 --> 00:10:34.000]  兩部分都很奇妙
[00:10:34.000 --> 00:10:37.000]  都是由「到那日」來開始的
[00:10:37.000 --> 00:10:39.000]  很特別的
[00:10:39.000 --> 00:10:41.000]  一到三節那裏說「到那日」
[00:10:41.000 --> 00:10:44.000]  你必定會說「耶和華,我要清謝你
[00:10:44.000 --> 00:10:47.000]  因為你雖然向我發怒
[00:10:47.000 --> 00:10:49.000]  你的怒氣卻已轉燒
[00:10:49.000 --> 00:10:51.000]  你又安慰了我,看啊
[00:10:51.000 --> 00:10:53.000]  神是我的拯救
[00:10:53.000 --> 00:10:56.000]  我要倚靠祂,並不懼怕
[00:10:56.000 --> 00:10:58.000]  因為主耶和華是我的力量
[00:10:58.000 --> 00:11:01.000]  是我的師哥,祂也成為我的拯救
[00:11:01.000 --> 00:11:04.000]  所以你們必從救恩的傳言
[00:11:04.000 --> 00:11:06.000]  歡言取水」
[00:11:06.000 --> 00:11:08.000]  這是第一部分
[00:11:08.000 --> 00:11:09.000]  到第二部分
[00:11:09.000 --> 00:11:12.000]  重點就是神的怒氣已經轉燒了
[00:11:12.000 --> 00:11:14.000]  神安慰了我
[00:11:14.000 --> 00:11:16.000]  因此我要清謝、拯救我的神
[00:11:16.000 --> 00:11:19.000]  我要倚靠神,不要怕
[00:11:19.000 --> 00:11:20.000]  這段經文也講到
[00:11:20.000 --> 00:11:23.000]  神了解我們的力量有多少
[00:11:23.000 --> 00:11:25.000]  祂是我們的師哥
[00:11:25.000 --> 00:11:27.000]  是我們的拯救
[00:11:27.000 --> 00:11:29.000]  所以我們在救恩裏面歡言取水
[00:11:29.000 --> 00:11:31.000]  這句話是象徵的說法
[00:11:31.000 --> 00:11:34.000]  表示我們在救恩的傳言裏面
[00:11:34.000 --> 00:11:37.000]  歡喜快樂的領受生命的水
[00:11:37.000 --> 00:11:39.000]  到了第四到第六節
[00:11:39.000 --> 00:11:41.000]  「在那一日,你們要說
[00:11:41.000 --> 00:11:43.000]  當清謝耶和華
[00:11:43.000 --> 00:11:45.000]  投告他的名
[00:11:45.000 --> 00:11:48.000]  將他所行的傳揚在萬民之中」
[00:11:48.000 --> 00:11:50.000]  留心了,向外說話了
[00:11:50.000 --> 00:11:53.000]  「是說他的名已被尊崇」
[00:11:53.000 --> 00:11:55.000]  你們要向耶和華唱歌
[00:11:55.000 --> 00:11:59.000]  「因為他所行的甚是美好
[00:11:59.000 --> 00:12:01.000]  但願這事普傳天下」
[00:12:01.000 --> 00:12:03.000]  「普傳」這個又出來了
[00:12:03.000 --> 00:12:06.000]  「錫安的居民當揚聲歡呼
[00:12:06.000 --> 00:12:08.000]  因為在你們中間
[00:12:08.000 --> 00:12:11.000]  以色列的聖者乃為至大」
[00:12:11.000 --> 00:12:14.000]  而在《亞書十二章》四節有四個動詞
[00:12:14.000 --> 00:12:18.000]  「清謝」、「求告」、「傳揚」、「提說」
[00:12:18.000 --> 00:12:22.000]  「清謝」和「求告」是對神來說的
[00:12:22.000 --> 00:12:27.000]  「傳揚」和「提說」是對人來說的
[00:12:27.000 --> 00:12:29.000]  分開兩個層次
[00:12:29.000 --> 00:12:32.000]  而在《亞書十二章》五到六節是平衡的
[00:12:32.000 --> 00:12:36.000]  「向耶和華唱歌」和「當揚聲歡呼」
[00:12:36.000 --> 00:12:39.000]  其實是互相呼應的
[00:12:39.000 --> 00:12:41.000]  即是說你向神歌頌
[00:12:41.000 --> 00:12:45.000]  和向眾人、萬邦歌頌
[00:12:45.000 --> 00:12:49.000]  其實是兩個層面
[00:12:49.000 --> 00:12:51.000]  「向耶和華唱歌」的原因
[00:12:51.000 --> 00:12:55.000]  是因為祂的行為、祂所做的甚是美好
[00:12:55.000 --> 00:12:57.000]  「當揚聲歡呼」的原因
[00:12:57.000 --> 00:12:59.000]  是因為在我們中間
[00:12:59.000 --> 00:13:02.000]  以色列的聖者乃是至大
[00:13:02.000 --> 00:13:06.000]  所以這段經文給我們很清楚的教導
[00:13:06.000 --> 00:13:08.000]  要歌頌我們一神
[00:13:08.000 --> 00:13:12.000]  以及我們要清謝以色列的聖者在我們中間
[00:13:12.000 --> 00:13:13.000]  總括來說
[00:13:13.000 --> 00:13:18.000]  神的至大和祂所行的甚是美好
[00:13:18.000 --> 00:13:22.000]  你想想那時還未實現那個秘魯歸回
[00:13:22.000 --> 00:13:24.000]  大家要注意這首歌
[00:13:24.000 --> 00:13:27.000]  他們還在被壓迫的處境裏
[00:13:27.000 --> 00:13:30.000]  以塞亞教導以色列人
[00:13:30.000 --> 00:13:33.000]  你要學習仰望神的拯救
[00:13:33.000 --> 00:13:36.000]  等待神的應許實現
[00:13:36.000 --> 00:13:38.000]  這就是經文裏的重點
[00:13:38.000 --> 00:13:43.000]  我也嘗試比較簡單的將結構講給大家聽
[00:13:43.000 --> 00:13:45.000]  我們明白了結構
[00:13:45.000 --> 00:13:46.000]  我們看看有什麼形容
[00:13:46.000 --> 00:13:49.000]  經文裏面提到讚美和求告
[00:13:49.000 --> 00:13:53.000]  在我們生活裏面會遇到很多挑戰
[00:13:53.000 --> 00:13:57.000]  在過程中我們會感覺到很困難
[00:13:57.000 --> 00:13:59.000]  生活充滿著掙扎
[00:13:59.000 --> 00:14:03.000]  難題遠遠超過我們能夠應付
[00:14:03.000 --> 00:14:05.000]  我們都普遍有這些經驗
[00:14:05.000 --> 00:14:07.000]  我們唯有禱告去依靠神
[00:14:07.000 --> 00:14:12.000]  我們很少能夠心裏充滿喜樂去讚美神
[00:14:12.000 --> 00:14:17.000]  所以我們需要從這段經文學習讚美的功課
[00:14:17.000 --> 00:14:19.000]  在這幾個月裏面
[00:14:19.000 --> 00:14:22.000]  我是感受到神格外的保守和恩典
[00:14:22.000 --> 00:14:25.000]  我能夠應付不是我的能力
[00:14:25.000 --> 00:14:27.000]  而是神的保守
[00:14:27.000 --> 00:14:30.000]  我知道我所信的是一位創造宇宙的神
[00:14:30.000 --> 00:14:34.000]  我曾經與一位生物學教授
[00:14:34.000 --> 00:14:37.000]  合教了一科叫做科學與神學
[00:14:37.000 --> 00:14:41.000]  亦都探討一下進化論的假設
[00:14:41.000 --> 00:14:43.000]  大家都聽過Stephen Hawking
[00:14:43.000 --> 00:14:45.000]  他有一個Grand Theory
[00:14:45.000 --> 00:14:46.000]  就是弘大理論
[00:14:46.000 --> 00:14:49.000]  其實還有另一位早前寫了一本書
[00:14:49.000 --> 00:14:50.000]  Richard Dawkins
[00:14:50.000 --> 00:14:52.000]  就是The God Delusion
[00:14:52.000 --> 00:14:55.000]  我見過在香港有人看過才覺得很有趣
[00:14:55.000 --> 00:14:59.000]  其實他們是在挑戰我們的信仰
[00:14:59.000 --> 00:15:03.000]  我們相信神是創造宇宙的秩序
[00:15:03.000 --> 00:15:05.000]  但是Stephen Hawking說
[00:15:05.000 --> 00:15:07.000]  其實你要解釋宇宙
[00:15:07.000 --> 00:15:11.000]  是不需要有一個創造主來解釋的
[00:15:11.000 --> 00:15:13.000]  當然這些你可以再討論
[00:15:13.000 --> 00:15:15.000]  但是對我們基督徒來說
[00:15:15.000 --> 00:15:18.000]  如果我們的神不是創造宇宙的神
[00:15:18.000 --> 00:15:20.000]  那你就真的要回去檢討一下
[00:15:20.000 --> 00:15:21.000]  你信什麼
[00:15:21.000 --> 00:15:24.000]  神的能力遠遠超過我們可以想像的
[00:15:24.000 --> 00:15:28.000]  另外我們相信神是掌管人類歷史的神
[00:15:28.000 --> 00:15:31.000]  歷史的事件不會偶然發生
[00:15:31.000 --> 00:15:33.000]  不會無緣無故出現
[00:15:33.000 --> 00:15:35.000]  在神的裏面是有原因的
[00:15:35.000 --> 00:15:38.000]  我們研究耶穌基督十字架的事件
[00:15:38.000 --> 00:15:41.000]  究竟這個十字架事件
[00:15:41.000 --> 00:15:43.000]  對人類的歷史有什麼關係呢
[00:15:43.000 --> 00:15:46.000]  它是人類歷史之中一個很大的事情
[00:15:46.000 --> 00:15:48.000]  改變整個人類歷史的方向
[00:15:48.000 --> 00:15:52.000]  今晚沒有時間和大家講這麼多的其他東西
[00:15:52.000 --> 00:15:53.000]  但馬可夫音說
[00:15:53.000 --> 00:15:56.000]  在耶穌基督的十字架上的牌
[00:15:56.000 --> 00:15:58.000]  是用三種語文去寫的
[00:15:58.000 --> 00:16:00.000]  有希伯來文
[00:16:00.000 --> 00:16:03.000]  有希臘文
[00:16:03.000 --> 00:16:05.000]  還有拉丁文
[00:16:05.000 --> 00:16:09.000]  其實這三種語文是代表當時三種很主要的文化
[00:16:09.000 --> 00:16:10.000]  希伯來人
[00:16:10.000 --> 00:16:11.000]  即是以色列人
[00:16:11.000 --> 00:16:14.000]  他們希伯來的文化是很深遠的
[00:16:14.000 --> 00:16:17.000]  希臘是一個文化很
[00:16:17.000 --> 00:16:19.000]  即是在當時來說文化大國
[00:16:19.000 --> 00:16:21.000]  但是它被羅馬打敗了
[00:16:21.000 --> 00:16:24.000]  所以你會發覺在時候滿足的時候
[00:16:24.000 --> 00:16:28.000]  耶穌降生在一個這樣的時空裏面
[00:16:28.000 --> 00:16:30.000]  而祂被釘的時候
[00:16:30.000 --> 00:16:36.000]  是由猶太的希伯來文字說祂是王
[00:16:36.000 --> 00:16:38.000]  希臘的文字說祂是王
[00:16:38.000 --> 00:16:40.000]  拉丁的文字說祂是王
[00:16:40.000 --> 00:16:42.000]  很妙的
[00:16:42.000 --> 00:16:45.000]  雖然這些是拿來控訴耶穌
[00:16:45.000 --> 00:16:51.000]  但是它確是真的去承認耶穌是真是神的兒子
[00:16:51.000 --> 00:16:54.000]  並且當時這幾種文化匯集
[00:16:54.000 --> 00:16:56.000]  就產生很多新的東西出來
[00:16:56.000 --> 00:16:58.000]  即是很有趣的東西
[00:16:58.000 --> 00:17:03.000]  但是你可以看人類的歷史是這樣慢慢的發展
[00:17:03.000 --> 00:17:05.000]  所以耶穌基督的十字架
[00:17:05.000 --> 00:17:09.000]  這件事是扭轉了整個人類歷史的方向
[00:17:09.000 --> 00:17:11.000]  這個是很奇妙的
[00:17:11.000 --> 00:17:13.000]  要大家回去很細心去思想
[00:17:13.000 --> 00:17:15.000]  對整個人類歷史有認識才行
[00:17:15.000 --> 00:17:18.000]  耶穌基督的十字架就是我們人類歷史的中心
[00:17:18.000 --> 00:17:21.000]  也都指向了未來
[00:17:21.000 --> 00:17:23.000]  這個歷史很簡單
[00:17:23.000 --> 00:17:24.000]  有沒有終點的
[00:17:24.000 --> 00:17:25.000]  你問了
[00:17:25.000 --> 00:17:26.000]  你喜歡歷史的時候
[00:17:26.000 --> 00:17:27.000]  歷史有沒有終點的
[00:17:27.000 --> 00:17:28.000]  如果有
[00:17:28.000 --> 00:17:30.000]  究竟是什麼終點
[00:17:30.000 --> 00:17:33.000]  這個在歷史學裡面叫史觀
[00:17:33.000 --> 00:17:36.000]  你有歷史觀才可以襯托起
[00:17:36.000 --> 00:17:38.000]  承載你做歷史的方法
[00:17:38.000 --> 00:17:41.000]  令整個人類歷史有目標和方向
[00:17:41.000 --> 00:17:43.000]  如果萬無目的的話
[00:17:43.000 --> 00:17:45.000]  那就是怎樣
[00:17:45.000 --> 00:17:48.000]  這種信念讓我更加肯定
[00:17:48.000 --> 00:17:52.000]  我信的神是掌管著人類歷史的神
[00:17:52.000 --> 00:17:56.000]  同時神掌管著你和我的生命歷史
[00:17:56.000 --> 00:17:57.000]  你明白嗎
[00:17:57.000 --> 00:18:00.000]  這是我們基督徒每個人都應該這樣相信的
[00:18:00.000 --> 00:18:03.000]  當我們面對生命裡面黑暗的時候
[00:18:03.000 --> 00:18:06.000]  我想我們每個人都經歷這些時刻
[00:18:06.000 --> 00:18:09.000]  有些教會歷史裡面的偉人
[00:18:09.000 --> 00:18:11.000]  叫做靈魂的黑夜
[00:18:11.000 --> 00:18:14.000]  十誡約翰可能有些人聽過
[00:18:14.000 --> 00:18:15.000]  Dark side of the soul
[00:18:15.000 --> 00:18:17.000]  我們心靈的黑夜
[00:18:17.000 --> 00:18:21.000]  其實每個人的心靈都會有一些黑暗面
[00:18:21.000 --> 00:18:24.000]  在這個時候我們要面對它
[00:18:24.000 --> 00:18:28.000]  我不知道你們有沒有參與過靈修的活動
[00:18:28.000 --> 00:18:31.000]  我自己也有參與過
[00:18:31.000 --> 00:18:34.000]  或者自己看過一些書去揣摩一下
[00:18:34.000 --> 00:18:38.000]  所以我就懂得面對我裡面的灰心
[00:18:38.000 --> 00:18:41.000]  或者是你的負面情緒
[00:18:41.000 --> 00:18:44.000]  耶穌會聖伊納爵有一個神操
[00:18:44.000 --> 00:18:47.000]  他是幫人去做一些屬靈的分辨
[00:18:47.000 --> 00:18:50.000]  辨別你裡面的情感流向
[00:18:50.000 --> 00:18:52.000]  一叫靈呼靈慰
[00:18:52.000 --> 00:18:54.000]  一叫屬靈的敷肝
[00:18:54.000 --> 00:18:55.000]  一叫屬靈的安慰
[00:18:55.000 --> 00:18:57.000]  就是說你自己去看一下
[00:18:57.000 --> 00:18:59.000]  你自己內心的情感
[00:18:59.000 --> 00:19:02.000]  究竟是很負面還是很正面
[00:19:02.000 --> 00:19:04.000]  也感謝神讓我明白到
[00:19:04.000 --> 00:19:07.000]  面對灰心
[00:19:07.000 --> 00:19:09.000]  是自己知道自己在灰心
[00:19:09.000 --> 00:19:11.000]  有些人他自己灰心
[00:19:11.000 --> 00:19:13.000]  是不知道自己在灰心
[00:19:13.000 --> 00:19:14.000]  最糟糕是這件事
[00:19:14.000 --> 00:19:17.000]  當我們發現自己的問題
[00:19:17.000 --> 00:19:20.000]  我們要靠神不要放棄
[00:19:20.000 --> 00:19:22.000]  我們就自己倒下來
[00:19:22.000 --> 00:19:24.000]  我覺得我能夠在困難裡面
[00:19:24.000 --> 00:19:27.000]  仍然站得住的原因
[00:19:27.000 --> 00:19:29.000]  最重要是神的恩典
[00:19:29.000 --> 00:19:32.000]  其次就是眾弟兄姊妹的祈禱和關懷
[00:19:32.000 --> 00:19:33.000]  我經常見到弟兄姊妹
[00:19:33.000 --> 00:19:35.000]  又告訴我我又為你祈禱
[00:19:35.000 --> 00:19:39.000]  我很感動
[00:19:39.000 --> 00:19:41.000]  第三就是我過去對神有一種
[00:19:41.000 --> 00:19:43.000]  我叫做深層的認識
[00:19:43.000 --> 00:19:45.000]  所以你可以說
