
[00:00:00.000 --> 00:00:07.000]  「佛在告訴你們,主人會叫他們坐直,自己束上腰帶,前來伺候他們。
[00:02:04.000 --> 00:02:13.000]  好願聖靈在我們心中動功,讓我們智慧和悟性去明白,也讓我們懂得去回應。
[00:02:13.000 --> 00:02:18.000]  奉耶穌基督的名字祈禱。阿們。
[00:02:18.000 --> 00:02:26.000]  我不知道為什麼在預備這篇講道的時候,忽然想起好一段時間之前,
[00:02:26.000 --> 00:02:33.000]  我曾經聽過一個牧師的講道,他不是我們本堂的牧師。
[00:02:33.000 --> 00:02:39.000]  那位牧師說,那些人一定是很不喜歡我這種牧者。
[00:02:39.000 --> 00:02:46.000]  為什麼呢?我很喜歡在別人結婚的時候這樣訓練的。
[00:02:46.000 --> 00:02:49.000]  你聽著,怎樣訓練呢?
[00:02:49.000 --> 00:02:56.000]  如果今天就在你結婚的這一刻,耶穌基督就回來了,你會怎樣呢?
[00:02:56.000 --> 00:03:04.000]  通常結婚的頂姐妹一聽到這段,心裡就很有感受,
[00:03:04.000 --> 00:03:10.000]  今天是我的大喜日子,你竟然覺得有一點掃興,
[00:03:10.000 --> 00:03:15.000]  你在說如果耶穌基督這一刻回來,我會怎樣呢?
[00:03:15.000 --> 00:03:25.000]  如果今天在我們講道的時候,耶穌基督就回來了,我不知道在座大家會有什麼感受呢?
[00:03:25.000 --> 00:03:28.000]  你有沒有想過呢?
[00:03:28.000 --> 00:03:37.000]  有多少人會說,感謝主,終於這個日子到了,我們徹底得熟的日子到了,
[00:03:37.000 --> 00:03:45.000]  哇,真是太好了,從今永遠以後我們和耶穌基督在榮耀裡面一同生活,太好了!
[00:03:45.000 --> 00:03:48.000]  有多少人是這樣呢?你問一下自己這個問題。
[00:03:48.000 --> 00:03:58.000]  還是不好吧?我還有很多事情還沒做完,是不是?
[00:03:58.000 --> 00:04:08.000]  如果對於剛剛沒多久之前才DSC,IB放榜,剛剛準備上大學,
[00:04:08.000 --> 00:04:16.000]  我還沒經歷過大學的生活,在裡面拍拖,將來畢業之後出來找工作,
[00:04:16.000 --> 00:04:22.000]  結婚生子等等,有很多人生美好的經歷,我也想去試試,
[00:04:22.000 --> 00:04:34.000]  沒有吧,這個時候耶穌基督回來,對於成年人會不會還有很多自己的夢想很想去實現呢?
[00:04:34.000 --> 00:04:39.000]  不要回來,你要回來,所有這些就停了。
[00:04:39.000 --> 00:04:53.000]  這個可能是其中一種想法,我自己去想的時候,如果這一刻耶穌基督回來,我會怎樣的想法呢?
[00:04:53.000 --> 00:05:00.000]  就是我忽然間覺得自己很慚愧,我發覺我還沒預備好,
[00:05:00.000 --> 00:05:04.000]  我不一定是還有很多事情我很想做,很想去體驗,
[00:05:04.000 --> 00:05:11.000]  我只是覺得這段時間我的生命的光景不是一種狀態,
[00:05:11.000 --> 00:05:18.000]  我是一直在等著,預備自己,直到這一刻,耶穌出現在我面前的時候,
[00:05:18.000 --> 00:05:26.000]  我覺得感謝主,很好。我不知道你的心情是怎樣呢?
[00:05:26.000 --> 00:05:36.000]  今天這段經文正正在說,主耶穌再回來之前,我們是怎樣去預備自己呢?
[00:05:36.000 --> 00:05:45.000]  我們是否和世界上的人一樣生活,是沒有分別的呢?還是有分別的呢?
[00:05:45.000 --> 00:05:50.000]  世界上的人並不知道有一天,耶穌基督要再回來,
[00:05:50.000 --> 00:06:00.000]  是那一天,祂要去審判,當然那一天,也是耶穌基督要去成就祂徹底的對祂百姓的拯救,
[00:06:00.000 --> 00:06:08.000]  世人不知道,我們知道又如何呢?對我和你的生活有沒有影響呢?
[00:06:08.000 --> 00:06:15.000]  今天這段經文說了三個比喻,那三個比喻分別是,
[00:06:15.000 --> 00:06:26.000]  獨人要等候主人,就好像獨人要等候去參加婚宴,或者是現席的主人回來一樣,這是第一個。
[00:06:26.000 --> 00:06:30.000]  第二個就是,有一家主人如果知道有賊人要來,
[00:06:30.000 --> 00:06:38.000]  他不會容許賊人去挖穿他的房屋,他會做很多很多防禦措施,
[00:06:38.000 --> 00:06:42.000]  或者他自己一直很警醒,看著房子等等。
[00:06:42.000 --> 00:06:51.000]  第三個比喻,第三個例子,就是說誰是又忠心又精明的管家呢?
[00:06:51.000 --> 00:06:56.000]  他如何去回應主人所託付給他的任務呢?
[00:06:56.000 --> 00:07:00.000]  就這三個比喻,這三個例子,
[00:07:00.000 --> 00:07:07.000]  很特別在這裡,耶穌要教導我們,在祂再回來之前是怎樣生活的呢?
[00:07:07.000 --> 00:07:13.000]  其實我和你在不同的位置,我們都是上帝的僕人,
[00:07:13.000 --> 00:07:19.000]  我們都是耶穌基督的僕人,在祂再回來之前要做什麼呢?
[00:07:19.000 --> 00:07:25.000]  第一個比喻,很快就說到,祂說你們要束緊腰帶,燈也要點著,
[00:07:25.000 --> 00:07:34.000]  做這個忠心的僕人,第一件事,要等主人,那個態度是要非常警醒,
[00:07:34.000 --> 00:07:45.000]  我隨時隨地準備好自己等他,束上腰帶,束緊他,就是我隨時可以動了,
[00:07:45.000 --> 00:07:50.000]  我聽候主人的差遣,主人要我做什麼,我可以做什麼,
[00:07:50.000 --> 00:07:57.000]  我隨時可以出去,可以走,還有燈要點著,無論是什麼時候都好,
[00:07:57.000 --> 00:08:04.000]  我不怕黑,我就是要點著燈,預備好等主人回來,
[00:08:04.000 --> 00:08:11.000]  在那時候,主人去參加婚宴,的確時間上有長有短,
[00:08:11.000 --> 00:08:19.000]  他可以很快回到家裡,但也可以很盡興,很歡喜快樂,
[00:08:19.000 --> 00:08:28.000]  在這個飲宴裡邊,他一直享受整個的情況,然後很久很久都沒有回家,
[00:08:28.000 --> 00:08:34.000]  而他那時候,你想想那些聯絡方式並不是那麼方便,
[00:08:34.000 --> 00:08:42.000]  不是說今天有手機,我們是有WhatsApp,不同的方法去聯絡,那時候沒有的,
[00:08:42.000 --> 00:08:52.000]  主人也不會說定,稍後幾點,什麼時間我就會回來,沒有的,
[00:08:52.000 --> 00:09:01.000]  主人就這樣去了,過他很歡喜快樂的時間,僕人就在這裡等,不知道等多久,
[00:09:01.000 --> 00:09:09.000]  在過程裡邊,你看到經文一直強調是不知道什麼時候,
[00:09:09.000 --> 00:09:17.000]  我們去看的時候,38節他說,他或是半夜來,或是天亮之前來,
[00:09:17.000 --> 00:09:23.000]  那個時間已經有很大的分別,總之是你把握不到的,
[00:09:23.000 --> 00:09:31.000]  可以是你突然間而出現,然後40節也說,你們也要預備,
[00:09:31.000 --> 00:09:39.000]  因為在你們想不到的時候,人子就來了,我沒有辦法預測,
[00:09:39.000 --> 00:09:48.000]  就是在這樣的情況之下,我去等,宗親的僕人在這裡要去學等候的功課,
[00:09:48.000 --> 00:09:56.000]  其實是相當不容易,第一,其實上帝對於我們來說是有要求的,
[00:09:56.000 --> 00:10:01.000]  點燈令大家想起了什麼呢?
[00:10:01.000 --> 00:10:09.000]  在點燈的過程,或者是在束緊腰帶的過程,除了我們要很警醒,準備好之外,
[00:10:09.000 --> 00:10:14.000]  點燈會不會令你想起了生命的質素呢?
[00:10:14.000 --> 00:10:18.000]  我們的生命是不是發光的呢?
[00:10:18.000 --> 00:10:26.000]  對於我們信耶穌基督的人,我們有沒有讓耶穌基督在我們的生命裡不斷地去工作,
[00:10:26.000 --> 00:10:31.000]  去彰顯耶穌基督的榮美呢?
[00:10:31.000 --> 00:10:37.000]  我們去到哪裡都好像一道光一樣,照到人群裡呢?
[00:10:37.000 --> 00:10:43.000]  原來這是我們等候的時候,需要有的一個生命的質素,
[00:10:43.000 --> 00:10:48.000]  哇,你會看到很不簡單,第一,我不知道祂何時會回來,
[00:10:48.000 --> 00:10:53.000]  第二,是長期都有一種狀態是要準備好,
[00:10:53.000 --> 00:11:01.000]  我知道最近大家很熱烈地在說世界盃的比賽,
[00:11:01.000 --> 00:11:07.000]  一直在說看球賽,我們的監流都是很努力地去播放這些比賽,
[00:11:07.000 --> 00:11:13.000]  在看球賽的過程中,大家很興奮,很激動,
[00:11:13.000 --> 00:11:18.000]  在看之前,你會有一段等候的時間,
[00:11:18.000 --> 00:11:24.000]  可能在某些活動中,和球賽之間是有一段時間的,
[00:11:24.000 --> 00:11:28.000]  你一直等的時候,心情應該還好,
[00:11:28.000 --> 00:11:33.000]  因為你知道時間何時會到,你還是開心的,
[00:11:33.000 --> 00:11:37.000]  但如果有一樣事情,你知道它一定會發生,
[00:11:37.000 --> 00:11:41.000]  你就是一直不知道何時,那怎麼辦呢?
[00:11:41.000 --> 00:11:47.000]  你的心情就會常常上上落落,是很不容易的,
[00:11:47.000 --> 00:11:53.000]  等候的過程其實也是我們基督徒其中一個很難學的功課,
[00:11:53.000 --> 00:11:59.000]  很難學,主耶穌要再回來,又不知道何時,
[00:11:59.000 --> 00:12:04.000]  可能短,可能長,在早期教會的時候,
[00:12:04.000 --> 00:12:09.000]  他們有提到這個教導,就是有一天主耶穌要再回來,
[00:12:09.000 --> 00:12:13.000]  曾經有段時間,他說的時間很短,很快就回來了,
[00:12:13.000 --> 00:12:17.000]  於是那些信徒就打醒十二分精神,
[00:12:17.000 --> 00:12:21.000]  預備好自己的生命,準備見上帝了,
[00:12:21.000 --> 00:12:25.000]  一直等,等,等,等,發覺沒有耶穌,
[00:12:25.000 --> 00:12:30.000]  耶穌也沒有回來,一直等了一年又一年,
[00:12:30.000 --> 00:12:33.000]  也沒有回來,直到今天這一刻,
[00:12:33.000 --> 00:12:37.000]  我在說不知道多少代的信徒,
[00:12:37.000 --> 00:12:43.000]  到現在很多很多年之後,耶穌基督還沒有回來,
[00:12:43.000 --> 00:12:46.000]  其實那些人就開始鬆懈了,
[00:12:46.000 --> 00:12:51.000]  開始想,應該都不知道何時了,
[00:12:51.000 --> 00:12:56.000]  或者不要經常說這件事,
[00:12:56.000 --> 00:12:58.000]  因為根本把握不了,
[00:12:58.000 --> 00:13:02.000]  大家就很少提這件事,
[00:13:02.000 --> 00:13:09.000]  而很多信徒現在所想的只是這一刻我怎樣生活,
[00:13:09.000 --> 00:13:11.000]  我的工作我怎樣面對,
[00:13:11.000 --> 00:13:13.000]  我的家庭我怎樣處理,
[00:13:13.000 --> 00:13:16.000]  我的教會的侍奉要怎樣去做,
[00:13:16.000 --> 00:13:21.000]  我們的滿腦子就是想現在我的生活,
[00:13:21.000 --> 00:13:26.000]  很少再想耶穌基督很快要再回來,
[00:13:26.000 --> 00:13:30.000]  那你說,這個很快即是何時呢?
[00:13:30.000 --> 00:13:33.000]  又說不到,
[00:13:33.000 --> 00:13:35.000]  一直在等,
[00:13:35.000 --> 00:13:38.000]  在鬆懈的過程的時候,
[00:13:38.000 --> 00:13:44.000]  有時候我們的燈很容易就會熄了,
[00:13:44.000 --> 00:13:46.000]  很容易熄了,
[00:13:46.000 --> 00:13:47.000]  被甚麼熄了呢?
[00:13:47.000 --> 00:13:49.000]  有時候不在意,
[00:13:49.000 --> 00:13:51.000]  燈沒有油了,
[00:13:51.000 --> 00:13:54.000]  都不察覺,
[00:13:54.000 --> 00:13:59.000]  我們被我們的生活裏面很多東西拉拉扯扯的時候,
[00:13:59.000 --> 00:14:01.000]  很有壓力的時候,
[00:14:01.000 --> 00:14:03.000]  已經不顧得到,
[00:14:03.000 --> 00:14:07.000]  有一天我要迎見我的上帝,
[00:14:07.000 --> 00:14:09.000]  我現在應付到,
[00:14:09.000 --> 00:14:12.000]  我的生活已經很好,
[00:14:12.000 --> 00:14:14.000]  在過程中,
[00:14:14.000 --> 00:14:18.000]  我們和上帝的關係是否很緊密呢?
[00:14:18.000 --> 00:14:21.000]  是否每一樣東西我都倚靠上帝呢?
[00:14:21.000 --> 00:14:24.000]  我是否真的以上帝為我生命的中心呢?
[00:14:24.000 --> 00:14:28.000]  我的生命是否真是一個發光的生命呢?
[00:14:28.000 --> 00:14:31.000]  那盞燈是否熄了,
[00:14:31.000 --> 00:14:35.000]  我都不發覺呢?
[00:14:35.000 --> 00:14:38.000]  中心的僕人,第一件事,
[00:14:38.000 --> 00:14:39.000]  要保持著自己,
[00:14:39.000 --> 00:14:41.000]  無論主耶穌何時回來,
[00:14:41.000 --> 00:14:43.000]  準備自己的狀態,
[00:14:43.000 --> 00:14:45.000]  可以迎見祂,
[00:14:45.000 --> 00:14:47.000]  燈要經常亮,
[00:14:47.000 --> 00:14:50.000]  生命要有一個好的質素。
[00:14:50.000 --> 00:14:52.000]  第二件事很重要,
[00:14:52.000 --> 00:14:55.000]  第三個比喻很特別,
[00:14:55.000 --> 00:14:59.000]  主耶穌本來在回應彼得,
[00:14:59.000 --> 00:15:00.000]  彼得問,
[00:15:00.000 --> 00:15:03.000]  這個比喻是對我們說的呢,
[00:15:03.000 --> 00:15:05.000]  還是對眾人說的呢?
[00:15:05.000 --> 00:15:08.000]  耶穌基督沒有正面回答他,
[00:15:08.000 --> 00:15:11.000]  我們的意思是說門徒,
[00:15:11.000 --> 00:15:13.000]  那現在說的這些關於僕人,
[00:15:13.000 --> 00:15:14.000]  等候主人,
[00:15:14.000 --> 00:15:16.000]  是否只是對我們說的呢?
[00:15:16.000 --> 00:15:18.000]  還是對更多的人說的呢?
[00:15:18.000 --> 00:15:20.000]  耶穌沒有回答他,
[00:15:20.000 --> 00:15:22.000]  不過你看下面的答案,
[00:15:22.000 --> 00:15:23.000]  很明顯,
[00:15:23.000 --> 00:15:25.000]  他會拉得很闊,
[00:15:25.000 --> 00:15:27.000]  不是只對門徒說的,
[00:15:27.000 --> 00:15:29.000]  是可以對歷世歷代每一個
[00:15:29.000 --> 00:15:32.000]  跟從耶穌基督的人說的。
[00:15:32.000 --> 00:15:33.000]  主耶穌說,
[00:15:33.000 --> 00:15:36.000]  那誰是那個中心有精明的管家呢?
[00:15:36.000 --> 00:15:41.000]  主人要派他管理自己的家僕,
[00:15:41.000 --> 00:15:42.000]  中心的僕人,
[00:15:42.000 --> 00:15:45.000]  第二樣很重要的東西,
[00:15:45.000 --> 00:15:50.000]  是要中心管理上帝所託付給我們的,
[00:15:50.000 --> 00:15:53.000]  但是有一個很重要的原則,
[00:15:53.000 --> 00:15:54.000]  怎樣管理?
[00:15:54.000 --> 00:15:56.000]  47節,
[00:15:56.000 --> 00:16:00.000]  47節本來耶穌基督在責備
[00:16:00.000 --> 00:16:03.000]  惡的僕人,
[00:16:03.000 --> 00:16:05.000]  他做得不好的地方,
[00:16:05.000 --> 00:16:06.000]  但由那裡知道,
[00:16:06.000 --> 00:16:09.000]  那個管理其實有向度的,
[00:16:09.000 --> 00:16:11.000]  僕人知道主人的意思,
[00:16:11.000 --> 00:16:12.000]  卻沒有預備,
[00:16:12.000 --> 00:16:15.000]  又沒有順他的意思去做,
[00:16:15.000 --> 00:16:18.000]  那僕人要多受責打。
[00:16:18.000 --> 00:16:19.000]  在管理的時候,
[00:16:19.000 --> 00:16:24.000]  這個僕人都要知道主人的心意是什麼,
[00:16:24.000 --> 00:16:28.000]  是順著他的意思去做,
[00:16:28.000 --> 00:16:30.000]  不是說今天你託付給我,
[00:16:30.000 --> 00:16:32.000]  你就任由我去做,
[00:16:32.000 --> 00:16:35.000]  我想怎樣管就怎樣管,
[00:16:35.000 --> 00:16:36.000]  不是的,
[00:16:36.000 --> 00:16:38.000]  主人有心意的,
[00:16:38.000 --> 00:16:40.000]  想他怎樣管,
[00:16:40.000 --> 00:16:42.000]  而這個僕人精明的地方,
[00:16:42.000 --> 00:16:43.000]  不單管理得好,
[00:16:43.000 --> 00:16:46.000]  還要知道主人怎樣想,
[00:16:46.000 --> 00:16:50.000]  然後順著他的意思去做,
[00:16:50.000 --> 00:16:52.000]  又有預備,
[00:16:52.000 --> 00:16:56.000]  這個就是中心的僕人。
[00:16:56.000 --> 00:16:58.000]  在這裡,
[00:16:58.000 --> 00:17:00.000]  他給了一個例子,
[00:17:00.000 --> 00:17:04.000]  是一個很負面的例子,
[00:17:04.000 --> 00:17:08.000]  他說有一個僕人趁著主人不在,
[00:17:08.000 --> 00:17:12.000]  他想著主人會來得遲,
[00:17:12.000 --> 00:17:16.000]  所以他可以打這個同僕,
[00:17:16.000 --> 00:17:18.000]  打侍女,
[00:17:18.000 --> 00:17:20.000]  又吃喝醉酒,
[00:17:20.000 --> 00:17:25.000]  其實他可以像主人那麼厲害,
[00:17:25.000 --> 00:17:31.000]  主人有權柄去打僕人奴隸,
[00:17:31.000 --> 00:17:33.000]  他想怎樣都可以,
[00:17:33.000 --> 00:17:36.000]  主人可以喝喝醉酒,
[00:17:36.000 --> 00:17:38.000]  想怎樣都可以,
[00:17:38.000 --> 00:17:40.000]  他就做主人的角色,
[00:17:40.000 --> 00:17:43.000]  趁著主人不在。
[00:17:43.000 --> 00:17:46.000]  在這個位置,
[00:17:46.000 --> 00:17:52.000]  我們看看這個僕人在什麼地方得罪主人,
[00:17:52.000 --> 00:17:55.000]  第一,他並不是主人,
[00:17:55.000 --> 00:17:57.000]  主人不在的時候,
[00:17:57.000 --> 00:18:02.000]  主人期望他不是這樣去管理這個家,
[00:18:02.000 --> 00:18:04.000]  期望他怎樣呢?
[00:18:04.000 --> 00:18:09.000]  是按時定量的薪金給家人,
[00:18:09.000 --> 00:18:16.000]  但這個僕人卻不理會主人的心意是什麼,
[00:18:16.000 --> 00:18:18.000]  他也不體貼他心意,
[00:18:18.000 --> 00:18:20.000]  只是做自己想做的,
[00:18:20.000 --> 00:18:24.000]  而且這個過程所做的事是非常凶惡,
[00:18:24.000 --> 00:18:28.000]  所以主人要怎樣去對付他呢?
[00:18:28.000 --> 00:18:31.000]  是重重的懲罰他,
[00:18:31.000 --> 00:18:36.000]  令他跟那些不忠心的人同罪,
[00:18:36.000 --> 00:18:42.000]  這個僕人作為一個反面的教材,
[00:18:42.000 --> 00:18:44.000]  告訴我們,
[00:18:44.000 --> 00:18:46.000]  作為忠心的僕人,
[00:18:46.000 --> 00:18:47.000]  不要這樣做,
[00:18:47.000 --> 00:18:52.000]  要按著主人的心意去管理他手裡所有的一切,
[00:18:52.000 --> 00:18:54.000]  想到這一點的時候,
[00:18:54.000 --> 00:18:55.000]  我們想起,
[00:18:55.000 --> 00:19:02.000]  其實我們每一個人手裡所擁有的都是很多的,
[00:19:02.000 --> 00:19:07.000]  甚至比我們管的人事物都要多,
[00:19:07.000 --> 00:19:12.000]  我們現在看向台下的弟兄姊妹,
[00:19:12.000 --> 00:19:14.000]  我們有不同的年齡層,
[00:19:14.000 --> 00:19:19.000]  有年輕的,有成熟的,也有年長的,
[00:19:19.000 --> 00:19:26.000]  我相信上帝交在我們手裡要我們管理的東西非常多,
[00:19:26.000 --> 00:19:28.000]  可能是學業,
[00:19:28.000 --> 00:19:29.000]  事業,
[00:19:29.000 --> 00:19:31.000]  我們的感情生活,
[00:19:31.000 --> 00:19:33.000]  家庭,
[00:19:33.000 --> 00:19:38.000]  可能是我們教會裡的侍奉,
[00:19:38.000 --> 00:19:39.000]  我們的人際關係,
[00:19:39.000 --> 00:19:44.000]  我們不同的興趣,活動等等,
[00:19:44.000 --> 00:19:46.000]  是非常多的,
[00:19:46.000 --> 00:19:49.000]  在這些層面裡,
[00:19:49.000 --> 00:19:52.000]  我們有沒有做一個很忠心的管家,
[00:19:52.000 --> 00:19:57.000]  管理好這一切上帝所交託給我們的呢?
[00:19:57.000 --> 00:20:00.000]  這個真的值得我們去想一想,
[00:20:00.000 --> 00:20:01.000]  去管理的時候,
[00:20:01.000 --> 00:20:03.000]  究竟是按著自己的心意,
[00:20:03.000 --> 00:20:07.000]  我想怎樣就怎樣,
[00:20:07.000 --> 00:20:11.000]  還是按著上帝的心意呢?
[00:20:11.000 --> 00:20:13.000]  我舉一個很簡單的例子,
[00:20:13.000 --> 00:20:16.000]  譬如前一陣子,
[00:20:16.000 --> 00:20:19.000]  除了DSG的放榜,
[00:20:19.000 --> 00:20:20.000]  IB的放榜,
[00:20:20.000 --> 00:20:25.000]  也有小學升中一的放榜,
[00:20:25.000 --> 00:20:29.000]  我看到很多家長都很關心,
[00:20:29.000 --> 00:20:32.000]  很擔心自己小朋友的前路,
[00:20:32.000 --> 00:20:34.000]  為他計劃了很多,
[00:20:34.000 --> 00:20:37.000]  要考哪一間中學,
[00:20:37.000 --> 00:20:38.000]  去到是怎樣,
[00:20:38.000 --> 00:20:39.000]  很多的想法,
[00:20:39.000 --> 00:20:42.000]  將來中學會有什麼課外活動,
[00:20:42.000 --> 00:20:44.000]  會參與什麼等等,
[00:20:44.000 --> 00:20:46.000]  他怎樣運用他的時間,
[00:20:46.000 --> 00:20:49.000]  這些是家長心裡不停的想的,
[00:20:49.000 --> 00:20:50.000]  在你想的時候,
[00:20:50.000 --> 00:20:58.000]  有沒有想過上帝的心意是什麼呢?
[00:20:58.000 --> 00:20:59.000]  你的子女,
[00:20:59.000 --> 00:21:02.000]  是上帝交給你去管理的,
[00:21:02.000 --> 00:21:06.000]  是他需要的你的產業,
[00:21:06.000 --> 00:21:08.000]  上帝的心意是什麼呢?
[00:21:08.000 --> 00:21:11.000]  他怎樣透過你去管理這個產業呢?
[00:21:11.000 --> 00:21:13.000]  大家有沒有想過?
[00:21:13.000 --> 00:21:16.000]  這只是其中一個例子,
[00:21:16.000 --> 00:21:20.000]  還有不同層面的朋友都是,
[00:21:20.000 --> 00:21:23.000]  一路想的時候,
[00:21:23.000 --> 00:21:29.000]  過去在我腦海裡有很多寶貴的片段,
[00:21:29.000 --> 00:21:35.000]  讓我想起了中心的僕人會做什麼,
[00:21:35.000 --> 00:21:40.000]  當我還在青少年區服事的時候,
[00:21:40.000 --> 00:21:44.000]  我記得教會去看青少年的服事,
[00:21:44.000 --> 00:21:46.000]  都有不同的考慮,
[00:21:46.000 --> 00:21:51.000]  第一就是想起青少年這個階段是中學生,
[00:21:51.000 --> 00:21:55.000]  如果要參與教會的侍奉,
[00:21:55.000 --> 00:21:59.000]  他們可以在某些層面參與,
[00:21:59.000 --> 00:22:02.000]  但是有些位置可能需要成年人,
[00:22:02.000 --> 00:22:04.000]  青年人會發揮得多一些,
[00:22:04.000 --> 00:22:07.000]  他們就難參與了,
[00:22:07.000 --> 00:22:10.000]  但是我們教會仍然很努力,
[00:22:10.000 --> 00:22:13.000]  讓少年人去發揮,
[00:22:13.000 --> 00:22:18.000]  我看到我們的少年人是很努力的,
[00:22:18.000 --> 00:22:24.000]  很努力去做好上帝託付給他們的責任,
[00:22:24.000 --> 00:22:31.000]  有時候他們是參與中秋節晚會的服事,
[00:22:31.000 --> 00:22:36.000]  有時候是街頭派單張,
[00:22:36.000 --> 00:22:37.000]  有不同的位置,
[00:22:37.000 --> 00:22:38.000]  譬如唐慶,
[00:22:38.000 --> 00:22:40.000]  以前我們聚餐的時候,
[00:22:40.000 --> 00:22:42.000]  天總的少年人會派餐,
[00:22:42.000 --> 00:22:45.000]  如果大家還有這些印象,
[00:22:45.000 --> 00:22:48.000]  這些位置如果對比我們執事,
[00:22:48.000 --> 00:22:51.000]  唐董的服事,
[00:22:51.000 --> 00:22:55.000]  這些算是很大的事,
[00:22:55.000 --> 00:22:57.000]  但是他們都在那些位置,
[00:22:57.000 --> 00:23:00.000]  上帝可以開路給他們參與的位置,
[00:23:00.000 --> 00:23:03.000]  盡力做到最好,
[00:23:03.000 --> 00:23:06.000]  他們也都努力在他們的學業上,
[00:23:06.000 --> 00:23:07.000]  人際關係上,
[00:23:07.000 --> 00:23:10.000]  去努力去管好它,
[00:23:10.000 --> 00:23:12.000]  雖然這個階段,
[00:23:12.000 --> 00:23:15.000]  它還有很多需要去成長的空間,
[00:23:15.000 --> 00:23:17.000]  但是他們都盡力,
[00:23:17.000 --> 00:23:25.000]  我想起我們教會的長者是非常重要,
[00:23:25.000 --> 00:23:27.000]  通常有些很大型的,
[00:23:27.000 --> 00:23:30.000]  很激烈的運動的活動,
[00:23:30.000 --> 00:23:32.000]  長者未必去參與,
[00:23:32.000 --> 00:23:33.000]  但是長者絕對很好,
[00:23:33.000 --> 00:23:36.000]  可以為一班年輕人去禱告,
[00:23:36.000 --> 00:23:38.000]  守望,
[00:23:38.000 --> 00:23:41.000]  還有長者傳福音是很積極,
[00:23:41.000 --> 00:23:43.000]  很努力的,
[00:23:43.000 --> 00:23:45.000]  在這個層面,
[00:23:45.000 --> 00:23:48.000]  同樣我看到一幅很美的圖畫,
[00:23:48.000 --> 00:23:51.000]  就是忠心的僕人,
[00:23:51.000 --> 00:23:53.000]  怎樣將上帝交給他們,
[00:23:53.000 --> 00:23:56.000]  給他們的恩賜盡力去發揮,
[00:23:56.000 --> 00:23:57.000]  最後的時候,
[00:23:57.000 --> 00:23:59.000]  我想說我生命裏面,
[00:23:59.000 --> 00:24:03.000]  其中一個我很敬佩的一位女士,
[00:24:03.000 --> 00:24:05.000]  很敬佩的這位女士,
[00:24:05.000 --> 00:24:09.000]  就是她將上帝給她的所有的,
[00:24:09.000 --> 00:24:10.000]  有的恩賜,
[00:24:10.000 --> 00:24:12.000]  她都盡情去發揮,
[00:24:12.000 --> 00:24:17.000]  去管理好每一樣上帝所託付給她的東西,
[00:24:17.000 --> 00:24:19.000]  我一直都望著她,
[00:24:19.000 --> 00:24:22.000]  很希望有一天我可以成為她的,
[00:24:22.000 --> 00:24:24.000]  這個女士很特別,
[00:24:24.000 --> 00:24:27.000]  年輕的時候讀書非常之厲害,
[00:24:27.000 --> 00:24:29.000]  上帝給她有聰明智慧讀書,
[00:24:29.000 --> 00:24:31.000]  所以她可以考上大學,
[00:24:31.000 --> 00:24:32.000]  她在學業上,
[00:24:32.000 --> 00:24:34.000]  她自己是非常努力,
[00:24:34.000 --> 00:24:35.000]  盡忠,
[00:24:35.000 --> 00:24:37.000]  而在年輕的時候,
[00:24:37.000 --> 00:24:40.000]  她在教會很努力參與師班的服事,
[00:24:40.000 --> 00:24:44.000]  上帝給她有這個能力拉小提琴,
[00:24:44.000 --> 00:24:47.000]  她在師班裏拉小提琴,
