
[00:00:00.000 --> 00:00:09.000]  我們一起禱告,感恩我們可以再一次打開聖經去研讀
[00:03:39.000 --> 00:03:40.000]  因為已經建好了
[00:03:40.000 --> 00:03:42.000]  他也都不是建造那個城牆
[00:03:42.000 --> 00:03:47.000]  他回去其實就是一個祭司去教導律法書
[00:03:47.000 --> 00:03:50.000]  所以以斯拉的大部分是
[00:03:50.000 --> 00:03:52.000]  尤其是第九章之後
[00:03:52.000 --> 00:03:55.000]  就是他們在那個水門事件
[00:03:55.000 --> 00:03:57.000]  來到去復興
[00:03:57.000 --> 00:04:01.000]  接著輾轉他們就要進行摩西的律法書
[00:04:01.000 --> 00:04:04.000]  這個就是以斯拉第二次的回歸
[00:04:04.000 --> 00:04:06.000]  那麼夾雜著的就是第三次
[00:04:06.000 --> 00:04:07.000]  尼希米
[00:04:07.000 --> 00:04:10.000]  尼希米相隔和這個索羅巴伯
[00:04:10.000 --> 00:04:13.000]  和哈蓋的歷史
[00:04:13.000 --> 00:04:19.000]  相隔有拉比就認為超過120年了
[00:04:19.000 --> 00:04:22.000]  就是說過了一代甚至兩代
[00:04:22.000 --> 00:04:25.000]  這個就是尼希米第三次的回歸
[00:04:25.000 --> 00:04:28.000]  這些都是我們間歇地說過了
[00:04:28.000 --> 00:04:32.000]  最重要的就是要有自己的城牆
[00:04:32.000 --> 00:04:36.000]  就是說要有自己的surrounding的時候
[00:04:36.000 --> 00:04:38.000]  就是有門有戶了
[00:04:38.000 --> 00:04:42.000]  就是說是很徹底的在舊約來說
[00:04:42.000 --> 00:04:45.000]  就是和外邦人當地的迦南人
[00:04:45.000 --> 00:04:48.000]  正正式式有界線了
[00:04:48.000 --> 00:04:51.000]  正正式式我們在耶路撒冷
[00:04:51.000 --> 00:04:54.000]  才是聖城才是屬神的子民
[00:04:54.000 --> 00:04:58.000]  所以你們在城外的就是外邦人了
[00:04:58.000 --> 00:05:02.000]  所以尼希米他是做了這個很大的工程
[00:05:02.000 --> 00:05:08.000]  就是要將聖潔的子民和非猶太人的外邦人
[00:05:08.000 --> 00:05:11.000]  做了一個切割分開
[00:05:11.000 --> 00:05:14.000]  當然遇到的困難就是
[00:05:14.000 --> 00:05:17.000]  正正就是你沒有這個分別的時候
[00:05:17.000 --> 00:05:21.000]  猶太人甚至那些祭司和外邦人
[00:05:21.000 --> 00:05:23.000]  又會有很多很多的聯合
[00:05:23.000 --> 00:05:25.000]  一向是這樣的
[00:05:25.000 --> 00:05:26.000]  習慣了的
[00:05:26.000 --> 00:05:28.000]  安息日方便
[00:05:28.000 --> 00:05:31.000]  就是這頭手安息日一完就開門
[00:05:31.000 --> 00:05:33.000]  就叫那些人進來了
[00:05:33.000 --> 00:05:37.000]  有些人甚至乎都漏夜偷偷地進來了
[00:05:37.000 --> 00:05:40.000]  就變成了只是為了生活的方便
[00:05:40.000 --> 00:05:44.000]  就沒有想到自己是神選民的身份
[00:05:44.000 --> 00:05:45.000]  來去敬拜
[00:05:45.000 --> 00:05:47.000]  所以就夾雜了
[00:05:47.000 --> 00:05:49.000]  尼希米就很果斷地
[00:05:49.000 --> 00:05:54.000]  就禁止那些外邦人安息日之前進來
[00:05:54.000 --> 00:05:56.000]  好像潛進來那樣
[00:05:56.000 --> 00:06:01.000]  來去引誘那些心都不專心
[00:06:01.000 --> 00:06:06.000]  來去在安息日都想著去買東西
[00:06:06.000 --> 00:06:09.000]  這個是尼希米所做的
[00:06:09.000 --> 00:06:11.000]  所以去到這個《馬拉基書》
[00:06:11.000 --> 00:06:15.000]  我們看到是有那個敬拜
[00:06:15.000 --> 00:06:22.000]  而且是很多經文去責備那個敬拜的生活
[00:06:22.000 --> 00:06:24.000]  當然他們所謂的敬拜
[00:06:24.000 --> 00:06:27.000]  因為還有聖殿
[00:06:27.000 --> 00:06:30.000]  所以他們一定是在說憲制的
[00:06:30.000 --> 00:06:36.000]  因為去到關於耶穌的年代
[00:06:36.000 --> 00:06:38.000]  沒錯有聖殿
[00:06:38.000 --> 00:06:42.000]  但是都有它一定的限制
[00:06:42.000 --> 00:06:45.000]  但是在現在這個《馬拉基書》的年代
[00:06:45.000 --> 00:06:48.000]  他們沒有那個政治的迫害
[00:06:48.000 --> 00:06:53.000]  他們是恢復了聖殿的各種儀式
[00:06:53.000 --> 00:06:55.000]  和節期的敬拜
[00:06:55.000 --> 00:06:58.000]  所以在整個《馬拉基書》
[00:06:58.000 --> 00:07:02.000]  感覺到政治方面是沒有壓力的
[00:07:02.000 --> 00:07:06.000]  敬拜也是自由運作的
[00:07:06.000 --> 00:07:08.000]  這個大前提要記住
[00:07:08.000 --> 00:07:15.000]  因為正正是恆常的日以繼夜的這樣的憲制
[00:07:15.000 --> 00:07:19.000]  也就是說日久見人心
[00:07:19.000 --> 00:07:23.000]  日久見敬拜者的心情
[00:07:23.000 --> 00:07:26.000]  所以在行文裏面
[00:07:26.000 --> 00:07:32.000]  作者沒有因為一些困難、逼迫
[00:07:32.000 --> 00:07:36.000]  就去勉勵信徒、猶太人
[00:07:36.000 --> 00:07:39.000]  不需要懼怕、不需要膽怯
[00:07:39.000 --> 00:07:41.000]  這些在哈蓋書有的
[00:07:41.000 --> 00:07:43.000]  在撒加利亞書也有的
[00:07:43.000 --> 00:07:45.000]  因為明顯是有逼迫
[00:07:45.000 --> 00:07:46.000]  可能是現在的
[00:07:46.000 --> 00:07:50.000]  但是更多是由第九章到十四章我們說過了
[00:07:50.000 --> 00:07:52.000]  更多是將來的災難
[00:07:52.000 --> 00:07:56.000]  你回去聽回那些錄音的信息
[00:07:56.000 --> 00:08:00.000]  但是在整卷的《馬拉基書》
[00:08:00.000 --> 00:08:03.000]  完全沒有外在的威脅
[00:08:03.000 --> 00:08:06.000]  和政治的困難
[00:08:06.000 --> 00:08:08.000]  令到你不能夠敬拜
[00:08:08.000 --> 00:08:11.000]  令到你敬拜有很大的成本
[00:08:11.000 --> 00:08:14.000]  令到你需要排除萬難
[00:08:14.000 --> 00:08:17.000]  甚至生命威脅來去敬拜
[00:08:17.000 --> 00:08:22.000]  因為猶太人敬拜神、憲制是天公地道的
[00:08:22.000 --> 00:08:24.000]  是他們理所當然的
[00:08:24.000 --> 00:08:28.000]  就是說他們恢復了聖殿敬拜之後
[00:08:28.000 --> 00:08:31.000]  就是一直一直他們不敢遺忘的
[00:08:31.000 --> 00:08:34.000]  不過正正就是這樣的時候
[00:08:34.000 --> 00:08:38.000]  有一些事情已經恢復了
[00:08:38.000 --> 00:08:41.000]  但是作者這位先知
[00:08:41.000 --> 00:08:45.000]  在這個恢復的過程裏面
[00:08:45.000 --> 00:08:49.000]  就開始有神的感動、默示
[00:08:49.000 --> 00:08:52.000]  來對於自己的同胞
[00:08:52.000 --> 00:08:55.000]  尤其是他們的敬拜生活
[00:08:55.000 --> 00:08:58.000]  來提出一些問題
[00:08:58.000 --> 00:09:05.000]  來點出他們的錯誤
[00:09:05.000 --> 00:09:08.000]  用什麼方式去點出呢?
[00:09:08.000 --> 00:09:11.000]  這本書的特色就是
[00:09:11.000 --> 00:09:14.000]  似乎有五至六段的對話
[00:09:14.000 --> 00:09:18.000]  是神用第三身
[00:09:18.000 --> 00:09:21.000]  以馬拉基作為第一身
[00:09:21.000 --> 00:09:28.000]  來代表神去詢問以色列人
[00:09:28.000 --> 00:09:31.000]  不同的崗位的以色列人
[00:09:31.000 --> 00:09:34.000]  開始是很廣泛的
[00:09:34.000 --> 00:09:36.000]  就是一般性的以色列人
[00:09:36.000 --> 00:09:39.000]  但是慢慢就很入獄了
[00:09:39.000 --> 00:09:41.000]  對號入座了
[00:09:41.000 --> 00:09:45.000]  一開始第六節就講到祭司了
[00:09:45.000 --> 00:09:47.000]  他們那個獻祭
[00:09:47.000 --> 00:09:52.000]  代表神去收納百姓的獻祭
[00:09:52.000 --> 00:09:54.000]  出了什麼問題呢?
[00:09:54.000 --> 00:09:56.000]  所以馬拉基書
[00:09:56.000 --> 00:09:58.000]  雖然我們不應該這樣
[00:09:58.000 --> 00:10:00.000]  從一個主題去讀馬拉基書
[00:10:00.000 --> 00:10:04.000]  但是如果從一個敬拜者
[00:10:04.000 --> 00:10:06.000]  現代的敬拜者
[00:10:06.000 --> 00:10:11.000]  都是一個朝聖獻祭的行動
[00:10:11.000 --> 00:10:14.000]  我們就可以從馬拉基書
[00:10:14.000 --> 00:10:18.000]  可以吸取到一些屬靈的原則
[00:10:18.000 --> 00:10:21.000]  到底神喜悅什麼的敬拜呢?
[00:10:21.000 --> 00:10:24.000]  什麼心態的敬拜呢?
[00:10:24.000 --> 00:10:27.000]  在這本書又會浮現了很多
[00:10:27.000 --> 00:10:33.000]  神喜悅、神不喜悅的對比、對立
[00:10:33.000 --> 00:10:36.000]  所以這裡又可以讓我們看到
[00:10:36.000 --> 00:10:42.000]  在先知的對話裏
[00:10:42.000 --> 00:10:46.000]  讓我們看到原來神很緊張哪些事情呢?
[00:10:46.000 --> 00:10:49.000]  我數過大概五到六個
[00:10:49.000 --> 00:10:52.000]  可能我今晚或明天時間鬆動一點
[00:10:52.000 --> 00:10:56.000]  我就將那個大綱放在群組裏面
[00:10:56.000 --> 00:10:58.000]  讓大家先有這個概念
[00:10:58.000 --> 00:11:03.000]  是一個很奇怪的行文的對話
[00:11:03.000 --> 00:11:07.000]  就是說神這樣理解以色列人
[00:11:07.000 --> 00:11:10.000]  以色列人就說我不覺得是這樣
[00:11:10.000 --> 00:11:13.000]  有什麼理據說我們是這樣呢?
[00:11:13.000 --> 00:11:16.000]  是一個很有趣的對話
[00:11:16.000 --> 00:11:20.000]  就好像揭示以色列人
[00:11:20.000 --> 00:11:22.000]  你們做得不對了
[00:11:22.000 --> 00:11:24.000]  你們的態度不正確了
[00:11:24.000 --> 00:11:29.000]  你們對我,對神有不公敬了
[00:11:29.000 --> 00:11:33.000]  這是一個點出了問題
[00:11:33.000 --> 00:11:35.000]  你要有證據的
[00:11:35.000 --> 00:11:38.000]  以色列人就說證據何在?
[00:11:38.000 --> 00:11:39.000]  是這樣的對話
[00:11:39.000 --> 00:11:43.000]  所以如果你用一個大綱這樣看它
[00:11:43.000 --> 00:11:45.000]  是挺有趣的
[00:11:45.000 --> 00:11:47.000]  我們進入經文
[00:11:47.000 --> 00:11:49.000]  四章很容易讀的
[00:11:49.000 --> 00:11:53.000]  這本書裏面也有些是灰暗書引
[00:11:53.000 --> 00:11:57.000]  尤其是第四章說的那個以利亞
[00:11:57.000 --> 00:11:58.000]  主耶穌說
[00:11:58.000 --> 00:12:00.000]  你所說的那個以利亞
[00:12:00.000 --> 00:12:01.000]  其實就是施洗約翰
[00:12:01.000 --> 00:12:03.000]  《馬可福音》裏面提過的
[00:12:03.000 --> 00:12:08.000]  所以我明天就給大家一些知道的資料
[00:12:08.000 --> 00:12:11.000]  所以其實如果原來你不看
[00:12:11.000 --> 00:12:12.000]  這些十二小先知
[00:12:12.000 --> 00:12:14.000]  或者歸回的先知書
[00:12:14.000 --> 00:12:18.000]  其實新約的作者是引很多的
[00:12:18.000 --> 00:12:19.000]  很多的預言
[00:12:19.000 --> 00:12:23.000]  很快讀第四章
[00:12:23.000 --> 00:12:24.000]  第三章先
[00:12:24.000 --> 00:12:26.000]  萬君之耶和華說
[00:12:26.000 --> 00:12:28.000]  我要差遣我的使者
[00:12:28.000 --> 00:12:30.000]  在我面前預備道路
[00:12:30.000 --> 00:12:33.000]  你們所尋求的主
[00:12:33.000 --> 00:12:36.000]  必忽然進入他的殿
[00:12:36.000 --> 00:12:37.000]  納約的使者
[00:12:37.000 --> 00:12:39.000]  就是你們所仰慕的
[00:12:39.000 --> 00:12:41.000]  快要來到
[00:12:41.000 --> 00:12:44.000]  這裏耶穌就定性了
[00:12:44.000 --> 00:12:45.000]  就是在說施洗約翰
[00:12:45.000 --> 00:12:48.000]  他就是那一位的先鋒
[00:12:48.000 --> 00:12:50.000]  來去說的那個以利亞
[00:12:50.000 --> 00:12:53.000]  或者是第四章
[00:12:53.000 --> 00:13:06.000]  第四章的第六節
[00:13:06.000 --> 00:13:10.000]  看!耶和華大而可畏之日未到以前
[00:13:10.000 --> 00:13:13.000]  我必差遣先知以利亞
[00:13:13.000 --> 00:13:15.000]  到你們那裏去
[00:13:15.000 --> 00:13:18.000]  他必使父親的心轉向兒女
[00:13:18.000 --> 00:13:21.000]  兒女的心轉向父親
[00:13:21.000 --> 00:13:25.000]  免得我來就坐遍地
[00:13:25.000 --> 00:13:27.000]  直接就是路加福音第一章
[00:13:27.000 --> 00:13:29.000]  就已經引述了
[00:13:29.000 --> 00:13:33.000]  就已經預言在施洗約翰身上
[00:13:33.000 --> 00:13:36.000]  直接引這一段聖經
[00:13:36.000 --> 00:13:38.000]  你可以看到
[00:13:38.000 --> 00:13:40.000]  其實先知書都充斥著
[00:13:40.000 --> 00:13:46.000]  尼塞亞的那個影像
[00:13:46.000 --> 00:13:49.000]  不過未全面的實現出來
[00:13:49.000 --> 00:13:52.000]  福音書就當他們看到
[00:13:52.000 --> 00:13:56.000]  耶穌的種種的生活行徑
[00:13:56.000 --> 00:13:58.000]  和他的講論
[00:13:58.000 --> 00:14:00.000]  很多年之後當耶穌升天了
[00:14:00.000 --> 00:14:03.000]  他們就有聖靈工作了
[00:14:03.000 --> 00:14:05.000]  他們就真的知道
[00:14:05.000 --> 00:14:08.000]  原來耶穌基督就是應驗
[00:14:08.000 --> 00:14:11.000]  先知哪一卷書哪一句話
[00:14:11.000 --> 00:14:14.000]  所以他們引述那些經文
[00:14:14.000 --> 00:14:17.000]  連路加醫生他不是猶太人
[00:14:17.000 --> 00:14:19.000]  他都懂得引述
[00:14:19.000 --> 00:14:22.000]  馬拉基書的四章六節
[00:14:22.000 --> 00:14:25.000]  說到大家如果不熟的話
[00:14:25.000 --> 00:14:29.000]  有時候就變得不夠立體
[00:14:29.000 --> 00:14:47.000]  一章的第十七節
[00:14:47.000 --> 00:14:50.000]  可能讀多一點
[00:14:50.000 --> 00:14:53.000]  反正今天是一個序言
[00:14:53.000 --> 00:14:56.000]  一章的第五節開始
[00:14:56.000 --> 00:14:59.000]  撒加尼亞按照著班次
[00:14:59.000 --> 00:15:02.000]  即是說他是大祭司
[00:15:02.000 --> 00:15:05.000]  按照著抽籤的班次
[00:15:05.000 --> 00:15:08.000]  即是輪班去聖殿燒香
[00:15:08.000 --> 00:15:11.000]  燒香即是一定是大祭司
[00:15:11.000 --> 00:15:14.000]  大祭司可以進去聖殿裏面
[00:15:14.000 --> 00:15:17.000]  即是說原來施洗約翰
[00:15:17.000 --> 00:15:19.000]  是出身自名門望族
[00:15:19.000 --> 00:15:22.000]  是亞倫的後人
[00:15:22.000 --> 00:15:24.000]  連他太太即是他媽媽
[00:15:24.000 --> 00:15:27.000]  這個伊麗莎白都是亞倫的後人
[00:15:27.000 --> 00:15:30.000]  即是根正苗紅的意思
[00:15:30.000 --> 00:15:33.000]  即是我們今天說的富二代
[00:15:33.000 --> 00:15:38.000]  施洗約翰就是祭司的第二代
[00:15:38.000 --> 00:15:41.000]  撒加尼亞按照著班次
[00:15:41.000 --> 00:15:44.000]  在神的面前供祭司的職份
[00:15:44.000 --> 00:15:46.000]  照祭司的規矩祭籤
[00:15:46.000 --> 00:15:48.000]  得以進到主的殿燒香
[00:15:48.000 --> 00:15:51.000]  所以大祭司燒香的時候
[00:15:51.000 --> 00:15:53.000]  眾百姓在外面禱告
[00:15:53.000 --> 00:15:58.000]  似乎是一個很嚴肅的節期
[00:15:58.000 --> 00:16:01.000]  會不會是一個贖罪日呢
[00:16:01.000 --> 00:16:03.000]  祭司一個人在裏面
[00:16:03.000 --> 00:16:07.000]  大祭司只能夠一個人在裏面燒香
[00:16:07.000 --> 00:16:10.000]  猶太人的規矩傳統
[00:16:10.000 --> 00:16:11.000]  就是有些靈當
[00:16:11.000 --> 00:16:13.000]  我們上星期說過
[00:16:13.000 --> 00:16:15.000]  那隻馬的靈當
[00:16:15.000 --> 00:16:17.000]  歸耶和華為聖
[00:16:17.000 --> 00:16:20.000]  大祭司他們進入聖殿
[00:16:20.000 --> 00:16:24.000]  那件袍子是有些金靈當的
[00:16:24.000 --> 00:16:26.000]  鈴鈴鈴鈴的
[00:16:26.000 --> 00:16:27.000]  為什麼呢
[00:16:27.000 --> 00:16:29.000]  因為他進去聖殿
[00:16:29.000 --> 00:16:31.000]  如果整個小時都沒有動靜
[00:16:31.000 --> 00:16:33.000]  即是說他已經死了
[00:16:33.000 --> 00:16:34.000]  沒有聲音
[00:16:34.000 --> 00:16:36.000]  因為睡了覺
[00:16:36.000 --> 00:16:40.000]  但裏面是沒有床沒有椅子的
[00:16:40.000 --> 00:16:42.000]  即是聖殿裏面有聖所
[00:16:42.000 --> 00:16:44.000]  有致聖所
[00:16:44.000 --> 00:16:46.000]  唯一沒有的就是沒有椅子
[00:16:46.000 --> 00:16:49.000]  因為是要暫著侍奉的
[00:16:49.000 --> 00:16:51.000]  這是聖殿裏面的特色
[00:16:51.000 --> 00:16:53.000]  不會讓你休息一下
[00:16:53.000 --> 00:16:54.000]  在裏面休息一下
[00:16:54.000 --> 00:16:55.000]  是沒有的
[00:16:55.000 --> 00:16:58.000]  還有猶太人的傳統
[00:16:58.000 --> 00:17:01.000]  祭司進去的時候
[00:17:01.000 --> 00:17:03.000]  先綁著繩子
[00:17:03.000 --> 00:17:05.000]  因為其他人是不能進去的
[00:17:05.000 --> 00:17:07.000]  所以如果他很久都沒有動靜
[00:17:07.000 --> 00:17:09.000]  就將他拉出來
[00:17:09.000 --> 00:17:10.000]  拉出來
[00:17:10.000 --> 00:17:12.000]  所以是很有趣的
[00:17:12.000 --> 00:17:14.000]  這樣侍奉的
[00:17:14.000 --> 00:17:16.000]  這裏告訴我們
[00:17:16.000 --> 00:17:17.000]  第十一節
[00:17:17.000 --> 00:17:22.000]  有主的使者站在香壇的右邊
[00:17:22.000 --> 00:17:24.000]  向他顯現
[00:17:24.000 --> 00:17:25.000]  很特別
[00:17:25.000 --> 00:17:27.000]  在聖殿裏面
[00:17:27.000 --> 00:17:30.000]  其實在香壇裏面
[00:17:30.000 --> 00:17:32.000]  如果在聖所
[00:17:32.000 --> 00:17:33.000]  都還有光
[00:17:33.000 --> 00:17:35.000]  因為有金燈台
[00:17:35.000 --> 00:17:38.000]  但是香壇在希伯來書說
[00:17:38.000 --> 00:17:40.000]  已經在致聖所裏面
[00:17:40.000 --> 00:17:42.000]  致聖所裏面是沒有光的
[00:17:42.000 --> 00:17:44.000]  是黑漆漆的
[00:17:44.000 --> 00:17:45.000]  是不會有光的
[00:17:45.000 --> 00:17:48.000]  所以在裏面燒香
[00:17:48.000 --> 00:17:50.000]  但是在燒香的時候
[00:17:50.000 --> 00:17:52.000]  這麼神聖的
[00:17:52.000 --> 00:17:53.000]  叫做Holy of Holies
[00:17:53.000 --> 00:17:55.000]  致聖所的英文
[00:17:55.000 --> 00:17:57.000]  神的使者
[00:17:57.000 --> 00:17:58.000]  天使
[00:17:58.000 --> 00:18:01.000]  在香壇裏面顯現
[00:18:01.000 --> 00:18:02.000]  怎樣進去的呢
[00:18:02.000 --> 00:18:05.000]  因為進去是要經過門簾的
[00:18:05.000 --> 00:18:07.000]  有一個莫萬的
[00:18:07.000 --> 00:18:12.000]  是遮掩著聖所和致聖所的
[00:18:12.000 --> 00:18:14.000]  這個就是一個意象
[00:18:14.000 --> 00:18:17.000]  一個很大的神蹟
[00:18:17.000 --> 00:18:20.000]  顯給撒加利亞看
[00:18:20.000 --> 00:18:21.000]  接著留意
[00:18:21.000 --> 00:18:23.000]  撒加利亞看見
[00:18:23.000 --> 00:18:25.000]  驚慌害怕
[00:18:25.000 --> 00:18:27.000]  因為你在致聖所裏面
[00:18:27.000 --> 00:18:29.000]  見到天使
[00:18:29.000 --> 00:18:31.000]  即是你突然間在黑房裏面
[00:18:31.000 --> 00:18:32.000]  有些人嚇一嚇你
[00:18:32.000 --> 00:18:33.000]  你都會害怕
[00:18:33.000 --> 00:18:35.000]  何況這個是天使
[00:18:35.000 --> 00:18:37.000]  驚慌害怕
[00:18:37.000 --> 00:18:38.000]  第十三節
[00:18:38.000 --> 00:18:39.000]  天使對他說
[00:18:39.000 --> 00:18:41.000]  撒加利亞不要害怕
[00:18:41.000 --> 00:18:43.000]  因為你的祈禱
[00:18:43.000 --> 00:18:45.000]  已經被聽見了
[00:18:45.000 --> 00:18:46.000]  祈甚麼禱呢
[00:18:46.000 --> 00:18:47.000]  為誰祈禱呢
[00:18:47.000 --> 00:18:50.000]  他的責任當然是為百姓祈禱
[00:18:50.000 --> 00:18:51.000]  但似乎不是
[00:18:51.000 --> 00:18:53.000]  似乎是他個人的祈禱
[00:18:53.000 --> 00:18:55.000]  為家人祈禱
[00:18:55.000 --> 00:18:57.000]  因為你的妻子伊麗莎白
[00:18:57.000 --> 00:18:59.000]  要給你生一個兒子
[00:18:59.000 --> 00:19:01.000]  你要給她起名叫約翰
[00:19:01.000 --> 00:19:02.000]  即是司祭約翰
[00:19:02.000 --> 00:19:04.000]  你必歡喜快樂
[00:19:04.000 --> 00:19:06.000]  有許多人因她出世
[00:19:06.000 --> 00:19:07.000]  也必喜樂
[00:19:07.000 --> 00:19:09.000]  老年得子
[00:19:09.000 --> 00:19:10.000]  撒加利亞
[00:19:10.000 --> 00:19:15.000]  他在主面前將要為大
[00:19:15.000 --> 00:19:17.000]  探酒、濃酒都不喝
[00:19:17.000 --> 00:19:19.000]  探酒、濃酒不喝
[00:19:19.000 --> 00:19:20.000]  是代表甚麼
[00:19:20.000 --> 00:19:22.000]  歸臣為聖
[00:19:22.000 --> 00:19:24.000]  拿勢以仁
[00:19:24.000 --> 00:19:27.000]  就是文數記第六章
[00:19:27.000 --> 00:19:29.000]  有些人就是
[00:19:29.000 --> 00:19:30.000]  那些叫做甚麼
[00:19:30.000 --> 00:19:32.000]  逐家弟子
[00:19:32.000 --> 00:19:34.000]  剃度那些
[00:19:34.000 --> 00:19:36.000]  要commit可能兩個星期
[00:19:36.000 --> 00:19:37.000]  我出家
[00:19:37.000 --> 00:19:39.000]  去保蓮寺吃齋
[00:19:39.000 --> 00:19:41.000]  剃了少少頭
[00:19:41.000 --> 00:19:42.000]  然後就還俗
[00:19:42.000 --> 00:19:44.000]  即是那些明星
[00:19:44.000 --> 00:19:46.000]  原來聖經也有
[00:19:46.000 --> 00:19:49.000]  你不是祭司就不可以入聖殿
[00:19:49.000 --> 00:19:51.000]  但你可以歸臣為聖
[00:19:51.000 --> 00:19:54.000]  你就要分別自己
[00:19:54.000 --> 00:19:57.000]  你和誰起了誓
[00:19:57.000 --> 00:20:01.000]  這個月我要做拿勢以仁
[00:20:01.000 --> 00:20:03.000]  你有手續的
[00:20:03.000 --> 00:20:05.000]  要找祭司的
[00:20:05.000 --> 00:20:07.000]  何時何時開始
[00:20:07.000 --> 00:20:10.000]  你就清酒濃酒都不可以喝
[00:20:10.000 --> 00:20:12.000]  即是代表著
[00:20:12.000 --> 00:20:15.000]  你對於俗世的事務
[00:20:15.000 --> 00:20:17.000]  暫時放下
[00:20:17.000 --> 00:20:19.000]  所以原來有時我們去夏令會
[00:20:19.000 --> 00:20:20.000]  去夏令營
[00:20:20.000 --> 00:20:23.000]  一個星期又不看電視又不看手機
[00:20:23.000 --> 00:20:24.000]  天主教很多的
[00:20:24.000 --> 00:20:26.000]  很多這些退休的
[00:20:26.000 --> 00:20:28.000]  真的整個星期都不准看手機
[00:20:28.000 --> 00:20:30.000]  或者可能某一段時間准你看
[00:20:30.000 --> 00:20:33.000]  然後你整個人就
[00:20:33.000 --> 00:20:35.000]  沉醉在那個安靜
[00:20:35.000 --> 00:20:37.000]  默想敬拜
[00:20:37.000 --> 00:20:39.000]  聽聖經一起祈禱
[00:20:39.000 --> 00:20:41.000]  這樣的氛圍
[00:20:41.000 --> 00:20:42.000]  有根據的
[00:20:42.000 --> 00:20:43.000]  不是沒有根據的
