
[00:00:00.000 --> 00:00:03.800]  好 弟兄姊妹晚安 我們一起同心禱告
[00:02:24.500 --> 00:02:27.100]  我們在主裏面一起成長
[00:02:27.100 --> 00:02:30.260]  在一個合一裏面來服侍
[00:02:30.260 --> 00:02:32.260]  這樣叫做建立德行
[00:02:32.260 --> 00:02:34.420]  這個告訴我們很重要
[00:02:34.420 --> 00:02:37.140]  我們一班等候神國的人
[00:02:37.140 --> 00:02:39.700]  我們準備要進入神的國度
[00:02:39.700 --> 00:02:42.540]  絕對不是坐著信了耶穌就可以的
[00:02:42.540 --> 00:02:44.220]  保羅都告訴我們
[00:02:44.220 --> 00:02:47.720]  我們眼前在我們每個星期聚會
[00:02:47.720 --> 00:02:50.120]  都有跟我們不相同民族
[00:02:50.120 --> 00:02:54.160]  不相同的文化的群體的人
[00:02:54.160 --> 00:02:56.160]  我們需要跟他們同心
[00:02:56.160 --> 00:02:58.720]  那怎麼能夠有這樣的學習呢?
[00:02:58.720 --> 00:03:00.720]  所以這個就告訴我們
[00:03:00.720 --> 00:03:03.060]  我們這兩章承認是相當重要
[00:03:03.060 --> 00:03:07.420]  我們很快去溫一溫14章的17節之前
[00:03:07.420 --> 00:03:11.620]  我們來看回14章 保羅帶出一個話題
[00:03:11.620 --> 00:03:13.780]  13章我們講過了
[00:03:13.780 --> 00:03:18.160]  是對當時的社會那個制度
[00:03:18.160 --> 00:03:22.900]  無論你認為怎樣才是絕對的公平、公義都好
[00:03:22.900 --> 00:03:27.680]  既然在一個相對是帝國
[00:03:27.680 --> 00:03:30.880]  剛剛羅馬帝國最強盛的時候
[00:03:30.880 --> 00:03:33.780]  帶來的真是四海升平
[00:03:33.780 --> 00:03:35.560]  在這樣的情況下
[00:03:35.560 --> 00:03:39.800]  無論帝國、帝王他們是敬拜偶像
[00:03:39.800 --> 00:03:41.920]  或者他們倒喉易思都好
[00:03:41.920 --> 00:03:45.360]  在那個相對的安全平安底下
[00:03:45.360 --> 00:03:48.440]  基督徒生在那個時代
[00:03:48.440 --> 00:03:52.180]  就需要對那個時代有一個的馴服
[00:03:52.180 --> 00:03:55.880]  那個馴服背後是因為仍然相信
[00:03:55.880 --> 00:03:59.880]  這個世界是天賦的世界
[00:03:59.880 --> 00:04:01.880]  是它掌管著的
[00:04:01.880 --> 00:04:05.180]  所以它容許不同的政權的交替
[00:04:05.180 --> 00:04:10.200]  好像現在伊朗好像就快要有一個王朝的交替那樣
[00:04:10.200 --> 00:04:12.200]  我們只能夠祈禱
[00:04:12.200 --> 00:04:14.440]  我們不應該偏幫任何一邊
[00:04:14.440 --> 00:04:16.920]  當然對於罪惡、對於邪惡
[00:04:16.920 --> 00:04:19.200]  我們一定要來譴責
[00:04:19.200 --> 00:04:21.480]  但是我們求主讓我們看到
[00:04:21.480 --> 00:04:24.360]  做物主掌管著萬有
[00:04:24.360 --> 00:04:29.040]  既然它容許羅馬帝國相對地來治理
[00:04:29.040 --> 00:04:33.220]  當時的城邦、當時歐洲各國的時候
[00:04:33.220 --> 00:04:35.720]  我們作為當時代的基督徒
[00:04:35.720 --> 00:04:37.060]  我們就要馴服
[00:04:37.060 --> 00:04:38.860]  所以保羅是很清楚
[00:04:38.860 --> 00:04:41.640]  不是對政權的歌功頌德
[00:04:41.640 --> 00:04:44.680]  而是對神的馴服
[00:04:44.680 --> 00:04:49.440]  來在那個時代去將福音傳開
[00:04:49.440 --> 00:04:51.300]  這個才是最要緊的
[00:04:51.300 --> 00:04:54.640]  因為神設立這個教會
[00:04:54.640 --> 00:04:56.160]  一班人聚集
[00:04:56.160 --> 00:04:59.640]  就是要讓那班信了主的基督徒
[00:04:59.640 --> 00:05:03.720]  在善後門、在當時的領袖帶領下
[00:05:03.720 --> 00:05:08.060]  來將一個這麼寶貴的福音
[00:05:08.060 --> 00:05:11.200]  拯救世人、罪人的福音
[00:05:11.200 --> 00:05:12.800]  要來傳講
[00:05:12.800 --> 00:05:17.840]  所以教會必須在這樣的安定的狀況下
[00:05:17.840 --> 00:05:20.000]  來傳揚福音
[00:05:20.000 --> 00:05:25.360]  所以這個也是教會存在在地上至關重要
[00:05:25.360 --> 00:05:30.480]  當然大進那個救恩的途徑
[00:05:30.480 --> 00:05:33.480]  那些就不需要來爭拗
[00:05:33.480 --> 00:05:37.680]  但是教會的存在必須是因為福音
[00:05:37.680 --> 00:05:40.420]  因為要讓人認識耶穌
[00:05:40.420 --> 00:05:42.200]  敬拜這位耶穌
[00:05:42.200 --> 00:05:46.560]  用什麼方法去帶人去到耶穌那裡
[00:05:46.560 --> 00:05:48.960]  那個是可以不同的方法
[00:05:48.960 --> 00:05:51.360]  不同的時代都有不同的方法
[00:05:51.360 --> 00:05:53.760]  這個是我們要明白的
[00:05:53.760 --> 00:06:00.320]  所以去到處理了對外政權的那個馴服
[00:06:00.320 --> 00:06:04.920]  無論用那個例子就是納粹、納良
[00:06:04.920 --> 00:06:07.120]  要來去遵從
[00:06:07.120 --> 00:06:08.120]  等等
[00:06:08.120 --> 00:06:10.120]  但是又告訴我們
[00:06:10.120 --> 00:06:15.120]  沒錯 我們似乎看到現在那個國度是這麼強大
[00:06:15.120 --> 00:06:19.320]  好像羅馬帝國是永遠都不會倒下的
[00:06:19.320 --> 00:06:20.680]  保羅說不是的
[00:06:20.680 --> 00:06:22.560]  其實黑夜已深了
[00:06:22.560 --> 00:06:24.160]  白晝將近了
[00:06:24.160 --> 00:06:27.080]  我們應該脫去暗會的行為
[00:06:27.080 --> 00:06:29.320]  這些似乎好像在暗示
[00:06:29.320 --> 00:06:32.640]  帝國他們那個表面很風光
[00:06:32.640 --> 00:06:34.880]  但是實際背地裡
[00:06:34.880 --> 00:06:39.360]  他們因為有極權力的掌控
[00:06:39.360 --> 00:06:43.480]  所以那些貴族當時都是非常的
[00:06:43.480 --> 00:06:46.560]  那些道德生活都是敗壞的
[00:06:46.560 --> 00:06:50.800]  但是我們信徒歸入了基督的門下
[00:06:50.800 --> 00:06:52.520]  我們就要跟隨主
[00:06:52.520 --> 00:06:55.880]  我們就要在這樣的狀況
[00:06:55.880 --> 00:06:58.680]  就是黑夜已深 白晝將近
[00:06:58.680 --> 00:07:01.320]  白晝將近就是主耶穌
[00:07:01.320 --> 00:07:03.640]  這一位清晨的日光
[00:07:03.640 --> 00:07:06.640]  將要照臨這個地上
[00:07:06.640 --> 00:07:10.040]  所以是這樣來告訴我們
[00:07:10.040 --> 00:07:12.920]  我們需要這樣來警醒等候
[00:07:12.920 --> 00:07:15.080]  接著就是14章
[00:07:15.080 --> 00:07:19.480]  保羅又再一次將焦點放回教會
[00:07:19.480 --> 00:07:21.480]  他就很緊張
[00:07:21.480 --> 00:07:24.360]  教會必須要達至一個
[00:07:24.360 --> 00:07:28.960]  不是統一 是合一
[00:07:28.960 --> 00:07:31.840]  不是要所有聲音都不准出聲
[00:07:31.840 --> 00:07:34.200]  是要大家有不同的意見
[00:07:34.200 --> 00:07:37.160]  但是在心靈裡面是合一的
[00:07:37.160 --> 00:07:39.840]  是在愛裡面合一的
[00:07:39.840 --> 00:07:43.880]  在神的拯救恩典裡面是合一的
[00:07:43.880 --> 00:07:46.880]  在我們活祭這個生命底下
[00:07:46.880 --> 00:07:48.440]  我們是合一的
[00:07:48.440 --> 00:07:52.040]  這樣來處理大家的那個
[00:07:52.040 --> 00:07:54.320]  可能是不同的文化
[00:07:54.320 --> 00:07:59.200]  而帶來的這些沒有真理的分歧
[00:07:59.200 --> 00:08:02.040]  這些分歧是很次要的
[00:08:02.040 --> 00:08:06.240]  沒有影響我們大家都是神而類這個絕對身份的
[00:08:06.240 --> 00:08:08.640]  所以這些是我們要很小心的
[00:08:08.640 --> 00:08:12.400]  教會不要給一些次要的議題
[00:08:12.400 --> 00:08:18.200]  變成我們為那些次要的議題來爭論
[00:08:18.200 --> 00:08:24.720]  來爭論不休 勢不兩立這樣的心情
[00:08:24.720 --> 00:08:27.920]  用盡最大的那個心情
[00:08:27.920 --> 00:08:29.920]  連睡覺都不睡
[00:08:29.920 --> 00:08:33.800]  這樣去想對方是怎樣差 怎樣壞
[00:08:33.800 --> 00:08:37.720]  這樣去準備用什麼方法來對付他
[00:08:37.720 --> 00:08:40.400]  而那些純粹是次要的問題
[00:08:40.400 --> 00:08:45.920]  教會往往就變成一個很大的分裂的原因
[00:08:45.920 --> 00:08:49.000]  是相當可惜 是相當痛心
[00:08:49.000 --> 00:08:50.680]  是相當不需要的
[00:08:50.680 --> 00:08:54.760]  所以這兩張聖經其實真的帶來一個很重要的就是
[00:08:54.760 --> 00:08:57.120]  當我們在愛裡面接納
[00:08:57.120 --> 00:08:59.120]  當我們堅固的人
[00:08:59.120 --> 00:09:03.200]  就是說我們很明白真理已經被釋放
[00:09:03.200 --> 00:09:05.600]  心靈都是被釋放的人
[00:09:05.600 --> 00:09:08.680]  我們就要有這種的擔待
[00:09:08.680 --> 00:09:11.200]  有這種的強壯
[00:09:11.200 --> 00:09:12.720]  就是一個強人
[00:09:12.720 --> 00:09:17.280]  強人在地上 在未信的人的世界
[00:09:17.280 --> 00:09:20.360]  強人就是所有人都要服他
[00:09:20.360 --> 00:09:22.200]  不服他就要被他打服
[00:09:22.200 --> 00:09:23.560]  不是這樣的
[00:09:23.560 --> 00:09:27.280]  強人 等一下我們十五章就會說
[00:09:27.280 --> 00:09:30.120]  所以我們回來看十四章的時候
[00:09:30.120 --> 00:09:34.440]  很重要的就是保羅用了兩個例子
[00:09:34.440 --> 00:09:37.520]  節期的飲食
[00:09:37.520 --> 00:09:40.640]  和一些特殊的節期
[00:09:40.640 --> 00:09:43.040]  保羅就來到很明顯
[00:09:43.040 --> 00:09:48.280]  就是說意味著有一些羅馬的弟兄姐妹
[00:09:48.280 --> 00:09:50.160]  是猶太的信徒
[00:09:50.160 --> 00:09:53.920]  輾轉可能就是猶太 耶路撒冷
[00:09:53.920 --> 00:09:56.680]  輾轉就是去到意大利
[00:09:56.680 --> 00:10:00.240]  在那裡來生活 定居聚會
[00:10:00.240 --> 00:10:04.360]  甚至乎可能去到才信主 成為基督徒
[00:10:04.360 --> 00:10:07.480]  帶來的文化上的差異
[00:10:07.480 --> 00:10:12.080]  剛剛大家都是在基督教剛剛醞釀的時候
[00:10:12.080 --> 00:10:17.440]  大家都還沒有空間去思考這些的神學
[00:10:17.440 --> 00:10:20.120]  怎樣舊約過渡到新約
[00:10:20.120 --> 00:10:24.560]  保羅的書信都還沒有全面去探討
[00:10:24.560 --> 00:10:28.400]  到底舊約在耶穌基督降世
[00:10:28.400 --> 00:10:30.280]  成就舊恩之後
[00:10:30.280 --> 00:10:32.640]  是不是應該有一些更新呢?
[00:10:32.640 --> 00:10:36.880]  這些就是往後保羅的書信裡面
[00:10:36.880 --> 00:10:38.720]  會碰到的問題
[00:10:38.720 --> 00:10:41.120]  例如《已不所須》的第二章
[00:10:41.120 --> 00:10:45.240]  提到的他的丁十字架
[00:10:45.240 --> 00:10:49.640]  就將兩下歸為一體 與神和好
[00:10:49.640 --> 00:10:55.400]  兩下是猶太人和希利尼人的和好
[00:10:55.400 --> 00:10:58.360]  在十字架上廢掉了冤仇
[00:10:58.360 --> 00:11:01.600]  這個冤仇就記載在舊約上的
[00:11:01.600 --> 00:11:04.440]  有礙於我們的律法
[00:11:04.440 --> 00:11:08.760]  怎樣十界 怎樣舊約將它剪掉
[00:11:08.760 --> 00:11:11.600]  將它扔掉 還是將它燒掉呢?
[00:11:11.600 --> 00:11:13.040]  保羅說不是的
[00:11:13.040 --> 00:11:17.840]  而是舊約告訴我們的背後的精神
[00:11:17.840 --> 00:11:20.280]  基督就是那個救主
[00:11:20.280 --> 00:11:21.880]  祂就是那個贖罪祭
[00:11:21.880 --> 00:11:23.680]  祂就是那個安息日
[00:11:23.680 --> 00:11:25.560]  祂就是那個彌賽亞
[00:11:25.560 --> 00:11:27.320]  祂就是那個大祭司
[00:11:27.320 --> 00:11:29.200]  祂就是那個聖殿
[00:11:29.200 --> 00:11:31.840]  這樣就告訴我們
[00:11:31.840 --> 00:11:34.280]  原來基督的出現
[00:11:34.280 --> 00:11:37.320]  是一個劃時代的里程碑的開始
[00:11:37.320 --> 00:11:40.520]  所以在保羅寫這封信的時候
[00:11:40.520 --> 00:11:47.240]  猶太人 外邦人還未能夠全面拿捏舊約的定位
[00:11:47.240 --> 00:11:50.160]  以及猶太人已經有數千年的
[00:11:50.160 --> 00:11:53.200]  守舊約文化的背景
[00:11:53.200 --> 00:11:55.200]  那個情意結
[00:11:55.200 --> 00:11:57.320]  應該怎樣去梳理呢?
[00:11:57.320 --> 00:11:59.280]  這些往後使徒
[00:11:59.280 --> 00:12:01.080]  他看到這些問題
[00:12:01.080 --> 00:12:03.880]  已經是關乎神學性的問題
[00:12:03.880 --> 00:12:06.280]  他就需要去碰這些課題了
[00:12:06.280 --> 00:12:10.960]  但是現在很實際就是人與人之間的相處
[00:12:10.960 --> 00:12:14.880]  現在首先要解決生活的倫理問題
[00:12:14.880 --> 00:12:18.360]  所以那個焦點就是彼此之間
[00:12:18.360 --> 00:12:19.960]  一方面要接納
[00:12:19.960 --> 00:12:24.080]  就是說外邦人你就要接納猶太人
[00:12:24.080 --> 00:12:25.560]  他們不是這樣做
[00:12:25.560 --> 00:12:30.040]  猶太人就不要論斷外邦人這樣做
[00:12:30.040 --> 00:12:35.560]  大家就會帶來一個好像彼此的讓步
[00:12:35.560 --> 00:12:36.760]  其實沒有讓步
[00:12:36.760 --> 00:12:40.440]  外邦人仍然照樣吃自己的食物
[00:12:40.440 --> 00:12:43.360]  猶太人照樣守自己的節日
[00:12:43.360 --> 00:12:51.000]  照樣在一些飲食上不吃等等
[00:12:51.000 --> 00:12:52.640]  就是大家有大家做
[00:12:52.640 --> 00:12:55.240]  但是大家在愛裡面一起聚會
[00:12:55.240 --> 00:12:57.320]  這個是很難的
[00:12:57.320 --> 00:13:00.000]  如果我們明白主耶穌的救恩
[00:13:00.000 --> 00:13:02.400]  其實在這個大前提下
[00:13:02.400 --> 00:13:03.640]  這樣的包圍
[00:13:03.640 --> 00:13:05.240]  這樣的Umbrella下
[00:13:05.240 --> 00:13:06.640]  其實是不難的
[00:13:06.640 --> 00:13:08.400]  但是當我們永遠站在
[00:13:08.400 --> 00:13:09.520]  我是猶太人
[00:13:09.520 --> 00:13:10.720]  我是外邦人
[00:13:10.720 --> 00:13:13.480]  接著我有我的自由
[00:13:13.480 --> 00:13:16.000]  我外邦人有我們外邦人的自由
[00:13:16.000 --> 00:13:18.360]  這樣就是我們變成了
[00:13:18.360 --> 00:13:20.040]  自由本身不是錯的
[00:13:20.040 --> 00:13:22.680]  但是當我們一濫用了這個自由
[00:13:22.680 --> 00:13:24.080]  本來不是濫用的
[00:13:24.080 --> 00:13:25.200]  本來就是你的
[00:13:25.200 --> 00:13:27.640]  但是當與一群人一起
[00:13:27.640 --> 00:13:30.400]  大家是奉主的聚會
[00:13:30.400 --> 00:13:32.880]  那個自由就要增長了
[00:13:32.880 --> 00:13:36.360]  那個自由就要一個成熟的基督徒
[00:13:36.360 --> 00:13:38.680]  就會放下自己的自由
[00:13:38.680 --> 00:13:41.720]  去遷就去接納對方
[00:13:41.720 --> 00:13:44.120]  去讓對方感受到
[00:13:44.120 --> 00:13:47.400]  大家是神而屢的這個生命
[00:13:47.400 --> 00:13:48.920]  這個身份
[00:13:48.920 --> 00:13:52.840]  這個聚會的那個美麗和寶貴
[00:13:52.840 --> 00:13:55.240]  所以那個焦點仍然都是
[00:13:55.240 --> 00:13:58.960]  我們要來學習不要論斷
[00:13:58.960 --> 00:14:05.920]  以及不要對別人有這樣的否定
[00:14:05.920 --> 00:14:07.920]  這個告訴我們
[00:14:07.920 --> 00:14:11.520]  接納的原因就是接納的差異
[00:14:11.520 --> 00:14:13.120]  彼此的差異
[00:14:13.120 --> 00:14:15.320]  文化、良心
[00:14:15.320 --> 00:14:17.520]  這些與舊恩是沒有關聯的
[00:14:17.520 --> 00:14:19.640]  每個人都有自己的背景
[00:14:19.640 --> 00:14:22.680]  每個人都有自己的一些想法
[00:14:22.680 --> 00:14:24.360]  一些的傳統
[00:14:24.360 --> 00:14:27.400]  說的是大家都在宗教的信仰裡面
[00:14:27.400 --> 00:14:31.320]  如果不是關乎到一些神學性的
[00:14:31.320 --> 00:14:32.920]  關乎真理的
[00:14:32.920 --> 00:14:34.360]  關乎舊恩的
[00:14:34.360 --> 00:14:36.840]  那就其實很次要了
[00:14:36.840 --> 00:14:39.240]  當然我們要明白
[00:14:39.240 --> 00:14:41.320]  什麼才是真正的次要
[00:14:41.320 --> 00:14:44.320]  什麼才是真正的重要
[00:14:44.320 --> 00:14:47.560]  我們一定要不斷去反思
[00:14:47.560 --> 00:14:48.880]  什麼是真理
[00:14:48.880 --> 00:14:51.240]  什麼是次要的事情
[00:14:51.240 --> 00:14:54.320]  所以在愛裡面去尊重
[00:14:54.320 --> 00:14:56.320]  而不是爭辯
[00:14:57.320 --> 00:14:59.320]  繼續下去
[00:14:59.320 --> 00:15:01.320]  這裡都是錄得不好
[00:15:01.320 --> 00:15:03.720]  這是我們上個星期都講過的
[00:15:03.720 --> 00:15:06.320]  不同的背景、不同的習慣
[00:15:06.320 --> 00:15:08.320]  我們要彼此的接納
[00:15:08.320 --> 00:15:09.320]  怎樣接納
[00:15:09.320 --> 00:15:11.320]  這個就可以大家去討論的
[00:15:11.320 --> 00:15:16.000]  我們千萬不要因為次要的問題去論辯其他的人
[00:15:16.000 --> 00:15:18.400]  所以凡事為主
[00:15:18.400 --> 00:15:20.400]  凡事去感謝神
[00:15:20.400 --> 00:15:23.520]  凡事都是能夠尋求一個合一
[00:15:23.520 --> 00:15:25.920]  來在主裡面
[00:15:25.920 --> 00:15:27.920]  來這樣的同心
[00:15:27.920 --> 00:15:30.920]  接著我們又再講過
[00:15:30.920 --> 00:15:32.520]  13到23節
[00:15:32.520 --> 00:15:34.720]  其中的總結句就是
[00:15:34.720 --> 00:15:35.920]  我們要小心
[00:15:35.920 --> 00:15:38.720]  我們不要成為別人的絆腳石
[00:15:38.720 --> 00:15:40.920]  我們去判別了其他的人
[00:15:40.920 --> 00:15:44.520]  所以我們要很留意這些事情
[00:15:44.520 --> 00:15:47.520]  在永恆的裡面
[00:15:47.520 --> 00:15:48.720]  我們盼望的
[00:15:48.720 --> 00:15:50.920]  就是我們要在主的面前
[00:15:50.920 --> 00:15:52.320]  14章
[00:15:52.320 --> 00:15:53.920]  彼此的接納
[00:15:53.920 --> 00:15:59.320]  就是不要將自己放在一個審判的席位上
[00:15:59.320 --> 00:16:01.320]  我們成為審判者
[00:16:01.320 --> 00:16:03.320]  去審判其他的人
[00:16:03.320 --> 00:16:06.320]  尤其是一些不同的做法
[00:16:06.320 --> 00:16:07.320]  不同的看法
[00:16:07.320 --> 00:16:08.320]  不同的意見
[00:16:08.320 --> 00:16:11.320]  那些不是絕對的
[00:16:11.320 --> 00:16:12.320]  是相對的
[00:16:12.320 --> 00:16:14.320]  不同的角度去看這件事
[00:16:14.320 --> 00:16:17.320]  可能會豐富了結論
[00:16:17.720 --> 00:16:19.720]  接著第二個段落
[00:16:19.720 --> 00:16:20.720]  最後一個段落
[00:16:20.720 --> 00:16:24.720]  就是千萬不要成為別人的絆腳石
[00:16:24.720 --> 00:16:28.720]  以及不要故意的判別其他的人
[00:16:28.720 --> 00:16:30.720]  這些告訴我們
[00:16:30.720 --> 00:16:34.720]  基督才是可以審判的那一位主
[00:16:34.720 --> 00:16:36.720]  如果祂也不審判我們
[00:16:36.720 --> 00:16:39.720]  祂也是用永恆的愛愛我們
[00:16:39.720 --> 00:16:43.720]  祂也是為我們無條件的釘十字架
[00:16:43.720 --> 00:16:48.720]  這是第十五章的第五節
[00:16:48.720 --> 00:16:50.720]  第三節是保羅引的
[00:16:50.720 --> 00:16:54.720]  他說肉麻美人的肉麻都落在我身上
[00:16:54.720 --> 00:16:58.720]  是保羅引述大衛的詩篇
[00:16:58.720 --> 00:17:03.720]  尼塞亞的詩69篇的第九節
[00:17:03.720 --> 00:17:08.720]  所以連基督都願意忍受這些痛苦
[00:17:08.720 --> 00:17:09.720]  這些肉麻
[00:17:09.720 --> 00:17:12.720]  何況我們今天不是審判處
[00:17:12.720 --> 00:17:14.720]  記得我們要學習
[00:17:14.720 --> 00:17:16.720]  應該我們年紀越大
[00:17:16.720 --> 00:17:18.720]  越來越多失敗
[00:17:18.720 --> 00:17:20.720]  越來越多自己的軟弱
[00:17:20.720 --> 00:17:22.720]  我們就更加應該要學習
[00:17:22.720 --> 00:17:25.720]  我們沒有權作審判者
[00:17:25.720 --> 00:17:27.720]  不是不可以判斷
[00:17:27.720 --> 00:17:29.720]  而是不可以做審判者
[00:17:29.720 --> 00:17:34.720]  我們是不斷用不同的智慧去思考
[00:17:34.720 --> 00:17:36.720]  去辨別真理
[00:17:36.720 --> 00:17:38.720]  辨別什麼對錯
[00:17:38.720 --> 00:17:40.720]  辨別什麼做得好一點
[00:17:40.720 --> 00:17:43.720]  什麼食物對我們自己都好一點
[00:17:43.720 --> 00:17:45.720]  我們不斷在做辨別
[00:17:45.720 --> 00:17:47.720]  連穿什麼衣服 襯什麼褲子
[00:17:47.720 --> 00:17:49.720]  某程度都好
[00:17:49.720 --> 00:17:53.720]  不要讓自己好像從方舟出來一樣
[00:17:53.720 --> 00:17:54.720]  這樣就不好
[00:17:54.720 --> 00:17:58.720]  應該是我們大家都有這樣的不斷成長
[00:17:58.720 --> 00:18:01.720]  但是判斷和論斷
[00:18:01.720 --> 00:18:04.720]  和我們成為一個審判者
[00:18:04.720 --> 00:18:06.720]  是完全兩回事
[00:18:06.720 --> 00:18:09.720]  所以求神幫助我們要懂得分論
[00:18:09.720 --> 00:18:13.720]  所以相信有愛在心靈裏面
[00:18:13.720 --> 00:18:16.720]  愛是聯絡全德 保羅說
[00:18:16.720 --> 00:18:21.720]  所以愛就是不會加害於人
[00:18:21.720 --> 00:18:24.720]  所以你想想原來一骨子裏面
[00:18:24.720 --> 00:18:26.720]  我們在判斷的過程
[00:18:26.720 --> 00:18:29.720]  那個自我就會出現
[00:18:29.720 --> 00:18:31.720]  就會蠢蠢欲動
[00:18:31.720 --> 00:18:35.720]  不知不覺就自己扮演那個管理者
[00:18:35.720 --> 00:18:37.720]  那就千萬不要
[00:18:37.720 --> 00:18:39.720]  接著我們要記得
[00:18:39.720 --> 00:18:42.720]  主耶穌他才是那一位主
[00:18:42.720 --> 00:18:45.720]  他為我們犧牲
[00:18:45.720 --> 00:18:48.720]  為弟兄來犧牲
[00:18:48.720 --> 00:18:51.720]  所以我們必須要記得
[00:18:51.720 --> 00:18:56.720]  我們不要將我們自己個人的權利放大
[00:18:56.720 --> 00:18:59.720]  來超過我們內心的愛
[00:18:59.720 --> 00:19:01.720]  所以我們要知道
[00:19:01.720 --> 00:19:04.720]  十四章 接著保羅就說了最重要
[00:19:04.720 --> 00:19:06.720]  在這兩章聖經
[00:19:06.720 --> 00:19:08.720]  其實都不止這兩章
[00:19:08.720 --> 00:19:11.720]  這句聖經其實涵蓋整個羅馬書
[00:19:11.720 --> 00:19:13.720]  最終達至的
[00:19:13.720 --> 00:19:15.720]  為何要恩順清義
[00:19:15.720 --> 00:19:17.720]  為何我們要與神和好
[00:19:17.720 --> 00:19:21.720]  為何我們要認識我們本來是神憤怒的兒女
[00:19:21.720 --> 00:19:24.720]  為何現在我們可以為神的國去效力
[00:19:24.720 --> 00:19:27.720]  一定是因為救恩將我們改變
[00:19:27.720 --> 00:19:29.720]  我們現在是活祭
[00:19:29.720 --> 00:19:31.720]  我們現在在地上
[00:19:31.720 --> 00:19:33.720]  我們的生命是屬神的
[00:19:33.720 --> 00:19:35.720]  我們要尋求神的喜悅
[00:19:35.720 --> 00:19:37.720]  來為神而活
[00:19:37.720 --> 00:19:40.720]  問題是怎樣為神而活呢?
[00:19:40.720 --> 00:19:43.720]  是否我們自己走去深山拿著聖經
[00:19:43.720 --> 00:19:45.720]  一個月讀完一次
[00:19:45.720 --> 00:19:47.720]  回來告訴勵士蒙聖博士
[00:19:47.720 --> 00:19:49.720]  我讀完一次聖經一個月
[00:19:49.720 --> 00:19:51.720]  其他頂姐妹都未起步
[00:19:51.720 --> 00:19:53.720]  是否這樣叫追求神的國呢?
[00:19:53.720 --> 00:19:56.720]  這是其中一個很小的部分
[00:19:56.720 --> 00:19:58.720]  是你個人的一個裝備
[00:19:58.720 --> 00:20:02.720]  但是保羅說得很清楚
[00:20:02.720 --> 00:20:05.720]  頂姐妹的羅馬書太多金句了
[00:20:05.720 --> 00:20:07.720]  但是這一節聖經
[00:20:07.720 --> 00:20:09.720]  好像一條很重要的約事
[00:20:09.720 --> 00:20:12.720]  保羅已經告訴我們
[00:20:12.720 --> 00:20:15.720]  所謂何事我們成為神的兒女
