
[00:00:00.000 --> 00:00:11.000]  我相信在希伯來書裏面,也有一些經文是大家很喜歡的,
[00:14:20.000 --> 00:14:26.000]  第二,這裏提醒我們要脫去容易纏累我們的罪,
[00:14:26.000 --> 00:14:32.000]  香港現在有很多跑步的運動,
[00:14:32.000 --> 00:14:40.000]  有時你會見到不同的人除了很正規,正正經經地跑,
[00:14:40.000 --> 00:14:43.000]  有些人都會視這些跑步的活動,
[00:14:43.000 --> 00:14:49.000]  好像嘉年華那樣,穿著闊袍大袖,扮鬼扮馬,
[00:14:49.000 --> 00:14:53.000]  如果你真的想正正經經地跑,
[00:14:53.000 --> 00:14:58.000]  我估計你一生的裝束一定不是這樣的,
[00:14:58.000 --> 00:15:05.000]  你會輕裝上陣,將那些阻礙你的東西脫下,
[00:15:05.000 --> 00:15:08.000]  這裏告訴我們有什麼會阻礙我們呢?
[00:15:08.000 --> 00:15:12.000]  是容易纏累我們的罪,
[00:15:12.000 --> 00:15:17.000]  中文譯本是說與我們糾纏不休,
[00:15:17.000 --> 00:15:25.000]  這裏的意思是告訴我們,是他糾纏我們,
[00:15:25.000 --> 00:15:28.000]  即是說他不會輕易放過我們,
[00:15:28.000 --> 00:15:36.000]  好像我們平時早上外出換衣服,
[00:15:36.000 --> 00:15:40.000]  我相信你不會在換衣服的時候,
[00:15:40.000 --> 00:15:44.000]  只脫下一件衣服,然後第二件就不脫,
[00:15:44.000 --> 00:15:50.000]  然後穿上你要外出的衣服,做不到的,
[00:15:50.000 --> 00:15:55.000]  你一定要好好地脫下你的衣服,
[00:15:55.000 --> 00:15:57.000]  兩件衣服都脫下了,
[00:15:57.000 --> 00:16:03.000]  然後能夠穿起你需要穿上,上班外出的衣服,
[00:16:03.000 --> 00:16:08.000]  所以保羅在《異邦所書》第四章第七節提醒我們,
[00:16:08.000 --> 00:16:11.000]  不要讓魔鬼留地步,
[00:16:11.000 --> 00:16:15.000]  原來在我們的信仰歷程裏,
[00:16:15.000 --> 00:16:19.000]  罪會與我們糾纏不休,
[00:16:19.000 --> 00:16:23.000]  究竟有什麼東西是在攔阻我們,
[00:16:23.000 --> 00:16:26.000]  而你還沒有放下呢?
[00:16:26.000 --> 00:16:30.000]  會不會那些東西真的收得很緊,
[00:16:30.000 --> 00:16:36.000]  在這個階段連自己也被騙了?
[00:16:36.000 --> 00:16:39.000]  第三是講心態,
[00:16:39.000 --> 00:16:44.000]  作者提醒我們要全心忍耐,
[00:16:44.000 --> 00:16:48.000]  有一個人在路加福音9章57節,
[00:16:48.000 --> 00:16:52.000]  跟耶穌這樣說,
[00:16:52.000 --> 00:16:57.000]  他說你無論往哪裡去,我要跟從你,
[00:16:57.000 --> 00:17:00.000]  你去哪裡我都會跟從你,
[00:17:00.000 --> 00:17:03.000]  但58節耶穌怎樣回應他?
[00:17:03.000 --> 00:17:07.000]  耶穌說,狐狸有洞,天空的飛鳥有窩,
[00:17:07.000 --> 00:17:10.000]  只是人子沒有枕頭的地方,
[00:17:10.000 --> 00:17:16.000]  意思是如果要跟隨耶穌是有代價的,
[00:17:16.000 --> 00:17:24.000]  作者在這裏好像在用馬拉松作為比喻,
[00:17:24.000 --> 00:17:28.000]  對於馬拉松跑手來說,
[00:17:28.000 --> 00:17:38.000]  其實要開始相信比繼續下去容易,
[00:17:38.000 --> 00:17:41.000]  不過有一個危機,
[00:17:41.000 --> 00:17:44.000]  就是開始的時候你控制不了自己的步速,
[00:17:44.000 --> 00:17:46.000]  跑得太快,
[00:17:46.000 --> 00:17:48.000]  當你越跑越快,
[00:17:48.000 --> 00:17:53.000]  去到後半節的時候就沒有氣,也沒有力量,
[00:17:53.000 --> 00:17:56.000]  所以完成不了,
[00:17:56.000 --> 00:18:02.000]  另外一個需要跨越的危機就是極點,
[00:18:02.000 --> 00:18:04.000]  我沒有跑馬拉松,
[00:18:04.000 --> 00:18:06.000]  不過有人跟我說,
[00:18:06.000 --> 00:18:10.000]  去到差不多30公里,
[00:18:10.000 --> 00:18:14.000]  你會覺得很累,累到不想跑,
[00:18:14.000 --> 00:18:18.000]  你必須要跨越到這個極點,
[00:18:18.000 --> 00:18:21.000]  你才能夠繼續下去,
[00:18:21.000 --> 00:18:25.000]  這就是忍耐和堅持。
[00:18:25.000 --> 00:18:31.000]  報導家施暴真說過一個很有趣,
[00:18:31.000 --> 00:18:35.000]  但也很真實的比喻,
[00:18:35.000 --> 00:18:39.000]  他說在洪水的時候,
[00:18:39.000 --> 00:18:45.000]  那隻蝸牛一定要全心忍耐才能上方舟,
[00:18:45.000 --> 00:18:49.000]  By perseverance, the snail reached the ark.
[00:18:49.000 --> 00:18:53.000]  如果跑一跑就算了,
[00:18:53.000 --> 00:18:57.000]  結果就淹死了。
[00:18:57.000 --> 00:19:01.000]  要跑好我們的人生馬拉松,
[00:19:01.000 --> 00:19:07.000]  除了要留意身邊像雲彩般的見證人,
[00:19:07.000 --> 00:19:09.000]  看看別人,
[00:19:09.000 --> 00:19:12.000]  也要留意自己怎麼跑,
[00:19:12.000 --> 00:19:15.000]  不過最重要的不是這兩樣,
[00:19:15.000 --> 00:19:18.000]  而是看耶穌怎麼跑,
[00:19:18.000 --> 00:19:22.000]  因為經文在第二節說,
[00:19:22.000 --> 00:19:26.000]  仰望為我們信心創始成中的耶穌,
[00:19:26.000 --> 00:19:29.000]  他因那擺在前面的喜樂,
[00:19:29.000 --> 00:19:31.000]  就輕看羞辱,
[00:19:31.000 --> 00:19:33.000]  忍受了十字架的苦難,
[00:19:33.000 --> 00:19:37.000]  便坐在神寶座的右邊。
[00:19:37.000 --> 00:19:41.000]  如果你信主的日子夠長,
[00:19:41.000 --> 00:19:45.000]  我都很肯定你一定會想起
[00:19:45.000 --> 00:19:48.000]  那些你昔日的戰友,
[00:19:48.000 --> 00:19:51.000]  今天不在你身邊,
[00:19:51.000 --> 00:19:53.000]  不在教會裡,
[00:19:53.000 --> 00:19:55.000]  甚至離開了信仰,
[00:19:55.000 --> 00:20:03.000]  一定有這樣的面孔在你腦海裡浮現。
[00:20:03.000 --> 00:20:05.000]  為什麼呢?
[00:20:05.000 --> 00:20:10.000]  原因是他們沒有仰望耶穌,
[00:20:10.000 --> 00:20:13.000]  仰望這個動詞,
[00:20:13.000 --> 00:20:19.000]  如果我們看其他聖經中文的譯本,
[00:20:19.000 --> 00:20:21.000]  包括這裡,
[00:20:21.000 --> 00:20:23.000]  現代中文譯本,
[00:20:23.000 --> 00:20:24.000]  呂鎮忠譯本,
[00:20:24.000 --> 00:20:26.000]  詩高譯本,
[00:20:26.000 --> 00:20:30.000]  他們通通都將這個詩譯為「注時」,
[00:20:30.000 --> 00:20:34.000]  即不是像畫本那樣,
[00:20:34.000 --> 00:20:36.000]  「我高個頭看看吧」,
[00:20:36.000 --> 00:20:39.000]  不是,是注時,
[00:20:39.000 --> 00:20:46.000]  專注不單只是作為運動員必需要的要求,
[00:20:46.000 --> 00:20:53.000]  在我們信仰信心的路途上都是一樣的。
[00:20:53.000 --> 00:20:55.000]  我不知道在座的弟兄姊妹,
[00:20:55.000 --> 00:20:57.000]  你喜不喜歡打籃球,
[00:20:57.000 --> 00:20:59.000]  或者你看籃球,
[00:20:59.000 --> 00:21:02.000]  美國職業籃球聯賽,NBA,
[00:21:02.000 --> 00:21:04.000]  你看我這樣的身形,
[00:21:04.000 --> 00:21:06.000]  我都不是打籃球的人,
[00:21:06.000 --> 00:21:07.000]  我不懂打,
[00:21:07.000 --> 00:21:09.000]  不過我喜歡看。
[00:21:09.000 --> 00:21:12.000]  如果你打籃球,
[00:21:12.000 --> 00:21:15.000]  或者你喜歡看籃球,
[00:21:15.000 --> 00:21:17.000]  又讓你猜猜,
[00:21:17.000 --> 00:21:23.000]  究竟在美國職業籃球聯賽,NBA裏面,
[00:21:23.000 --> 00:21:29.000]  射罰球射得最準的籃球運動員,
[00:21:29.000 --> 00:21:32.000]  你猜猜是誰?
[00:21:32.000 --> 00:21:35.000]  這些名字可能你在新聞都聽過,
[00:21:35.000 --> 00:21:38.000]  是否史提芬居里,
[00:21:38.000 --> 00:21:39.000]  Stephen Curry,
[00:21:39.000 --> 00:21:41.000]  這個人還在打,
[00:21:41.000 --> 00:21:43.000]  勒邦詹士,
[00:21:43.000 --> 00:21:45.000]  勒邦詹姆斯,
[00:21:45.000 --> 00:21:47.000]  米高佐敦,
[00:21:47.000 --> 00:21:49.000]  Michael Jordan,
[00:21:49.000 --> 00:21:54.000]  甚至是離開了世界的Gobie Bryant,
[00:21:54.000 --> 00:21:57.000]  這個高比拜仁,
[00:21:57.000 --> 00:21:59.000]  是否他們呢?
[00:21:59.000 --> 00:22:02.000]  答案是,
[00:22:02.000 --> 00:22:04.000]  以上皆非,
[00:22:04.000 --> 00:22:06.000]  全部都不是,
[00:22:06.000 --> 00:22:11.000]  他們全部都不是射罰球最準的,
[00:22:11.000 --> 00:22:14.000]  這些打球很厲害的,
[00:22:14.000 --> 00:22:17.000]  射籃好像這樣扔下去就中了,
[00:22:17.000 --> 00:22:18.000]  都不是,
[00:22:18.000 --> 00:22:20.000]  那誰是?
[00:22:20.000 --> 00:22:23.000]  我保證你猜不到,
[00:22:23.000 --> 00:22:27.000]  因為我預備這篇訊息之前,
[00:22:27.000 --> 00:22:29.000]  連我也不知道是誰,
[00:22:29.000 --> 00:22:31.000]  你又說,
[00:22:31.000 --> 00:22:35.000]  在資料上找到,
[00:22:35.000 --> 00:22:37.000]  是這個人,
[00:22:37.000 --> 00:22:40.000]  叫湯姆安柏瑞,
[00:22:40.000 --> 00:22:41.000]  Tom Embry,
[00:22:41.000 --> 00:22:45.000]  這個好像是伯伯,
[00:22:45.000 --> 00:22:51.000]  因為在健力士世界紀錄大全,
[00:22:51.000 --> 00:22:53.000]  最近被破了,
[00:22:53.000 --> 00:22:59.000]  不過這個人之前保持了世界紀錄,
[00:22:59.000 --> 00:23:01.000]  他的紀錄是怎樣呢?
[00:23:01.000 --> 00:23:03.000]  2017年他去世了,
[00:23:03.000 --> 00:23:07.000]  他除了喜歡打籃球之外,
[00:23:07.000 --> 00:23:10.000]  他是一個足科的醫生,
[00:23:10.000 --> 00:23:13.000]  即是扁平足那種,
[00:23:13.000 --> 00:23:17.000]  幫這些病人的,
[00:23:17.000 --> 00:23:20.000]  他在1993年,
[00:23:20.000 --> 00:23:22.000]  他破了世界紀錄的時候,
[00:23:22.000 --> 00:23:24.000]  他71歲,
[00:23:24.000 --> 00:23:26.000]  你說這個伯伯都可以了,
[00:23:26.000 --> 00:23:28.000]  71歲,
[00:23:28.000 --> 00:23:30.000]  他的紀錄是怎樣呢?
[00:23:30.000 --> 00:23:37.000]  用了12個小時連續射入2750球,
[00:23:37.000 --> 00:23:40.000]  這樣都可以嗎?
[00:23:40.000 --> 00:23:45.000]  你說他怎樣可以射得這麼準呢?
[00:23:45.000 --> 00:23:48.000]  他的指定動作就是這樣,
[00:23:48.000 --> 00:23:50.000]  站在罰球線上,
[00:23:50.000 --> 00:23:52.000]  拿著球拍拍拍,
[00:23:52.000 --> 00:23:54.000]  三下,然後就起手,
[00:23:54.000 --> 00:23:56.000]  然後再射一球,再射兩球,再射三球,
[00:23:56.000 --> 00:23:58.000]  2750球,
[00:23:58.000 --> 00:24:01.000]  當然有人問他,
[00:24:01.000 --> 00:24:03.000]  你都射得這麼準嗎?
[00:24:03.000 --> 00:24:05.000]  這樣都可以嗎?
[00:24:05.000 --> 00:24:07.000]  有什麼秘訣呢?
[00:24:07.000 --> 00:24:09.000]  他的答案就是專注,
[00:24:09.000 --> 00:24:15.000]  當然你要射球射得好,
[00:24:15.000 --> 00:24:17.000]  技術是必須的,對不對?
[00:24:17.000 --> 00:24:24.000]  你要好好操練,改善射球的技巧,
[00:24:24.000 --> 00:24:26.000]  你有技巧之後,
[00:24:26.000 --> 00:24:29.000]  接下來就是專注,
[00:24:29.000 --> 00:24:33.000]  專注都是專注,
[00:24:33.000 --> 00:24:36.000]  我深信在過程中,
[00:24:36.000 --> 00:24:38.000]  什麼叫專注呢?
[00:24:38.000 --> 00:24:42.000]  就是將其他東西全部放下,
[00:24:42.000 --> 00:24:44.000]  這就叫專注,
[00:24:44.000 --> 00:24:47.000]  這一節的經文教導我們,
[00:24:47.000 --> 00:24:49.000]  我們需要專注,
[00:24:49.000 --> 00:24:52.000]  我們需要注目在耶穌的身上,
[00:24:52.000 --> 00:24:54.000]  你當然會問,
[00:24:54.000 --> 00:24:56.000]  具體是怎樣呢?
[00:24:56.000 --> 00:25:00.000]  作者有說,
[00:25:00.000 --> 00:25:02.000]  他告訴我們,
[00:25:02.000 --> 00:25:08.000]  這位主耶穌是為我們信心創始成中的那位,
[00:25:08.000 --> 00:25:10.000]  這裡你會看到,
[00:25:10.000 --> 00:25:13.000]  原本有「我們」這個字,
[00:25:13.000 --> 00:25:17.000]  但原本聖經是沒有的,
[00:25:17.000 --> 00:25:20.000]  翻譯的時候才加上去,
[00:25:20.000 --> 00:25:26.000]  所以如果我們看回呂鎮忠譯本和施高譯本,
[00:25:26.000 --> 00:25:35.000]  更加準確的譯法就是注視著信仰上的開創者和完成者,
[00:25:35.000 --> 00:25:39.000]  耶穌,弄清楚,
[00:25:39.000 --> 00:25:44.000]  這裡不是說我們的信心有多大,
[00:25:44.000 --> 00:25:47.000]  有多小,不夠,
[00:25:47.000 --> 00:25:49.000]  不是說我們的信心,
[00:25:49.000 --> 00:25:52.000]  是說耶穌的信心,
[00:25:52.000 --> 00:25:58.000]  創始,當然大家都可以猜到,
[00:25:58.000 --> 00:26:04.000]  開始的人,冠軍領袖,先驅者,發起人,諸如此類,
[00:26:04.000 --> 00:26:07.000]  成中就更加容易解釋,
[00:26:07.000 --> 00:26:09.000]  就是完成那件事,
[00:26:09.000 --> 00:26:11.000]  這裡說的是,
[00:26:11.000 --> 00:26:14.000]  耶穌是甘心降世為人,
[00:26:14.000 --> 00:26:16.000]  他走上十字架,
[00:26:16.000 --> 00:26:20.000]  就滿足了這個救贖的要求,
[00:26:20.000 --> 00:26:23.000]  他坐在神的右邊,
[00:26:23.000 --> 00:26:29.000]  所以這裡是說耶穌的信心,
[00:26:29.000 --> 00:26:32.000]  你說耶穌當然有信心,
[00:26:32.000 --> 00:26:34.000]  為什麼他那麼有信心?
[00:26:34.000 --> 00:26:37.000]  經文有說,第二節,下半節,
[00:26:37.000 --> 00:26:40.000]  他因擺在前面的喜樂,
[00:26:40.000 --> 00:26:43.000]  就興旱羞辱,忍受了十字架的苦難,
[00:26:43.000 --> 00:26:46.000]  便坐在神寶座的右邊。
[00:26:46.000 --> 00:26:52.000]  十字架本來是用來懲罰奴隸和罪犯,
[00:26:52.000 --> 00:26:55.000]  所以每一個走上十字架的人,
[00:26:55.000 --> 00:26:59.000]  都是受盡了藐視和羞辱。
[00:26:59.000 --> 00:27:04.000]  這裡說他興旱羞辱,
[00:27:04.000 --> 00:27:06.000]  忍受了十字架的苦難,
[00:27:06.000 --> 00:27:08.000]  這麼容易?
[00:27:08.000 --> 00:27:10.000]  很難的!
[00:27:10.000 --> 00:27:14.000]  但是為什麼耶穌做到?
[00:27:14.000 --> 00:27:20.000]  他還能夠將這樣的經驗反轉,
[00:27:20.000 --> 00:27:23.000]  興旱羞辱,
[00:27:23.000 --> 00:27:27.000]  最終得以坐在神寶座的右邊,
[00:27:27.000 --> 00:27:31.000]  前面有一個很重要的秘訣,
[00:27:31.000 --> 00:27:35.000]  因為他看到擺在前面的喜樂,
[00:27:35.000 --> 00:27:42.000]  因為他知道他最終能夠坐在神寶座的右邊。
[00:27:42.000 --> 00:27:48.000]  這是他的目標,注目在耶穌身上,
[00:27:48.000 --> 00:27:53.000]  就是向前望,期盼見到祂,
[00:27:53.000 --> 00:28:01.000]  和祂一起分享這份永恆的盼望和喜樂。
[00:28:01.000 --> 00:28:03.000]  所以在現實生活裏,
[00:28:03.000 --> 00:28:06.000]  很多東西令我們沮喪,
[00:28:06.000 --> 00:28:10.000]  能夠有機會認識耶穌,
[00:28:10.000 --> 00:28:14.000]  我很期盼這個永恆的盼望和喜樂,
[00:28:14.000 --> 00:28:17.000]  我們真的能夠抓得住,
[00:28:17.000 --> 00:28:20.000]  抓得穩。
