
[00:00:00.000 --> 00:00:02.000]  等於姐妹平安
[00:04:27.000 --> 00:04:30.000]  我才知道我來不是要廢掉
[00:04:30.000 --> 00:04:33.000]  而是要承傳」
[00:04:33.000 --> 00:04:36.000]  在舊約時期對律法的解釋
[00:04:36.000 --> 00:04:38.000]  大部分來自律法師
[00:04:38.000 --> 00:04:42.000]  好像我們很熟悉的以斯拉一樣
[00:04:42.000 --> 00:04:46.000]  就是藉著與百姓一起去閱讀和解釋律法
[00:04:46.000 --> 00:04:49.000]  讓百姓得到屬靈上的復興
[00:04:49.000 --> 00:04:51.000]  而在新約的時代
[00:04:51.000 --> 00:04:54.000]  法利塞人在律法上的解釋上
[00:04:54.000 --> 00:04:56.000]  就佔有一個很重要的位置
[00:04:56.000 --> 00:04:58.000]  他們都將律法的解釋
[00:04:58.000 --> 00:05:02.000]  應用在猶太人的日常生活裏面
[00:05:02.000 --> 00:05:07.000]  當耶穌在加利利以及耶路撒冷侍奉的時候
[00:05:07.000 --> 00:05:11.000]  對律法的詮釋有一個嶄新的意義和更新
[00:05:11.000 --> 00:05:13.000]  我們比較熟悉的
[00:05:13.000 --> 00:05:17.000]  就是耶穌在登山補訓上所提出的例子
[00:05:17.000 --> 00:05:25.000]  好像「論法奴、論奸淫、論丘妻、論喜誓、論報復
[00:05:25.000 --> 00:05:32.000]  論愛仇敵、論施捨、論禱告、論禁食」等等
[00:05:32.000 --> 00:05:34.000]  耶穌在此指出
[00:05:34.000 --> 00:05:38.000]  法利塞人的教導只是重視律法的條例
[00:05:38.000 --> 00:05:42.000]  或者過份專注在某一些的字眼上
[00:05:42.000 --> 00:05:46.000]  而不能領會到律法裏面的精髓
[00:05:46.000 --> 00:05:51.000]  最明顯的例子就是對安息日的理解
[00:05:51.000 --> 00:05:56.000]  法利塞人教導猶太人在安息日要停止一切活動
[00:05:56.000 --> 00:06:00.000]  以符合安息日不作供的要求
[00:06:00.000 --> 00:06:02.000]  但耶穌指出
[00:06:02.000 --> 00:06:09.000]  拯救生命、釋放生命比遵守律法更重要
[00:06:09.000 --> 00:06:11.000]  而耶穌對律法最經典的詮釋
[00:06:11.000 --> 00:06:17.000]  就記載在《馬化福音》22章36-40節的一段對話裏面
[00:06:17.000 --> 00:06:21.000]  「老師,律法上的誡令,哪一條是最大的?」
[00:06:21.000 --> 00:06:23.000]  耶穌對他們說
[00:06:23.000 --> 00:06:27.000]  「你要盡心、盡性、盡義、愛主你的神」
[00:06:27.000 --> 00:06:31.000]  「這是最大的,而且是第一條誡命」
[00:06:31.000 --> 00:06:35.000]  「第二條也是如此,就是要愛倫如己」
[00:06:35.000 --> 00:06:41.000]  「這兩條誡命就是一切律法和先知書的總綱」
[00:06:41.000 --> 00:06:44.000]  由於主耶穌和猶太
[00:06:44.000 --> 00:06:48.000]  法利塞人對律法的理解有很大的差別
[00:06:48.000 --> 00:06:52.000]  於是法利塞人就對主耶穌作出一個指責
[00:06:52.000 --> 00:06:54.000]  他質問主耶穌
[00:06:54.000 --> 00:06:57.000]  「你來是否想拆毀律法?」
[00:06:57.000 --> 00:07:03.000]  「是否要廢掉神藉著摩西賜給以色列人的律法?」
[00:07:03.000 --> 00:07:05.000]  對於法利塞人的指責
[00:07:05.000 --> 00:07:07.000]  耶穌就作出反駁
[00:07:07.000 --> 00:07:11.000]  耶穌說「我來不是要廢掉律法」
[00:07:11.000 --> 00:07:13.000]  「我是來去承傳」
[00:07:13.000 --> 00:07:18.000]  「承傳」就是指讓律法更加的完備
[00:07:18.000 --> 00:07:23.000]  也指出現時法利塞人對律法的詮釋或執行
[00:07:23.000 --> 00:07:27.000]  都是有虧欠和不足的地方
[00:07:27.000 --> 00:07:31.000]  因為一切律法的精神不是用來懲罰人
[00:07:31.000 --> 00:07:35.000]  而是要讓人知罪後悔改
[00:07:35.000 --> 00:07:39.000]  律法的核心精神是要求愛神愛人
[00:07:39.000 --> 00:07:43.000]  而愛人也就是愛你的鄰舍
[00:07:43.000 --> 00:07:47.000]  因此保羅對承傳了律法的解釋
[00:07:47.000 --> 00:07:50.000]  是承傳了主耶穌的教導
[00:07:50.000 --> 00:07:53.000]  保羅和主耶穌一樣
[00:07:53.000 --> 00:07:55.000]  他不是想拆毀律法
[00:07:55.000 --> 00:08:01.000]  因為第九節的不可姦淫、不可殺人、不可偷渡、不可貪婪
[00:08:01.000 --> 00:08:04.000]  都是十誡裏的要求
[00:08:04.000 --> 00:08:07.000]  四個都是「不可」
[00:08:07.000 --> 00:08:11.000]  是一個命令式、規範性的字眼
[00:08:11.000 --> 00:08:15.000]  而遵守它們就是一種責任
[00:08:15.000 --> 00:08:17.000]  是條例的要求
[00:08:17.000 --> 00:08:21.000]  保羅教導如果用愛去遵守
[00:08:21.000 --> 00:08:26.000]  用愛去遵守就是一種倫理的關係
[00:08:26.000 --> 00:08:28.000]  信徒處於一個群體生活
[00:08:28.000 --> 00:08:31.000]  人與人共同生活的社群裏
[00:08:31.000 --> 00:08:36.000]  沒有需要像法利塞人那樣按照規矩
[00:08:36.000 --> 00:08:38.000]  這樣做得、那樣不做得
[00:08:38.000 --> 00:08:42.000]  以一種規條式去與人相處
[00:08:42.000 --> 00:08:44.000]  如果我們轉一轉
[00:08:44.000 --> 00:08:48.000]  如果以生活的態度與人建立關係
[00:08:48.000 --> 00:08:51.000]  這種生活態度就是愛
[00:08:51.000 --> 00:08:52.000]  保羅要指出
[00:08:52.000 --> 00:08:54.000]  在信徒的生命裏
[00:08:54.000 --> 00:08:58.000]  如果真的要完備律法的精神的話
[00:08:58.000 --> 00:09:02.000]  試試不要用規條式去實踐
[00:09:02.000 --> 00:09:06.000]  以一種生活式、生活的形式去實踐
[00:09:06.000 --> 00:09:07.000]  行不行呢?
[00:09:07.000 --> 00:09:10.000]  這種就是彼此相愛
[00:09:10.000 --> 00:09:13.000]  以及愛倫如己
[00:09:13.000 --> 00:09:18.000]  我們知道羅馬書的對象是信徒
[00:09:18.000 --> 00:09:21.000]  所以保羅說彼此相愛
[00:09:21.000 --> 00:09:25.000]  其實就是指信徒與信徒之間的關係
[00:09:25.000 --> 00:09:30.000]  教會裏面信徒與信徒之間就要彼此相愛
[00:09:30.000 --> 00:09:32.000]  那愛倫如己呢?
[00:09:32.000 --> 00:09:35.000]  論社就指教會外面
[00:09:35.000 --> 00:09:38.000]  住在信徒附近的
[00:09:38.000 --> 00:09:41.000]  有可能是非信徒
[00:09:41.000 --> 00:09:46.000]  因此愛的對象就包括了在教會的信徒
[00:09:46.000 --> 00:09:50.000]  或者住在隔壁的那些非信徒
[00:09:50.000 --> 00:09:52.000]  保羅的意思是指
[00:09:52.000 --> 00:09:55.000]  無論是信徒還是非信徒
[00:09:55.000 --> 00:09:58.000]  無論在教會裏面還是教會以外
[00:09:58.000 --> 00:10:03.000]  信徒都要同樣去愛對方
[00:10:03.000 --> 00:10:04.000]  神所要求我們的
[00:10:04.000 --> 00:10:07.000]  並不是單單是一種外表的聽從
[00:10:07.000 --> 00:10:09.000]  規條式的命令
[00:10:09.000 --> 00:10:13.000]  祂要求我們真誠用心去愛
[00:10:13.000 --> 00:10:17.000]  對別人心存誠實持續的關懷
[00:10:17.000 --> 00:10:22.000]  而這個關懷一定要流露在我們的生活上
[00:10:22.000 --> 00:10:24.000]  當我們確確實實地
[00:10:24.000 --> 00:10:27.000]  按照聖靈對我們的感動
[00:10:27.000 --> 00:10:29.000]  而去做愛別人的時候
[00:10:29.000 --> 00:10:32.000]  我們就會心甘情願地去遵守
[00:10:32.000 --> 00:10:35.000]  神所吩咐的一切命令
[00:10:35.000 --> 00:10:38.000]  其實神最終很想的
[00:10:38.000 --> 00:10:43.000]  是要我們去按照聖靈的啟示去愛別人
[00:10:43.000 --> 00:10:47.000]  所以我們的心如果還沒有更新的時候
[00:10:47.000 --> 00:10:50.000]  我們還沒有測驗聖靈的提醒的時候
[00:10:50.000 --> 00:10:55.000]  我們就有機會誤解了那種愛的要求
[00:10:55.000 --> 00:10:58.000]  所以保羅在這裡提醒我們
[00:10:58.000 --> 00:11:02.000]  叫我們首先我們要去真的警醒自己
[00:11:02.000 --> 00:11:03.000]  保守我們
[00:11:03.000 --> 00:11:04.000]  我們的心
[00:11:04.000 --> 00:11:06.000]  走在神的心意裏面
[00:11:06.000 --> 00:11:09.000]  因此如果我們心裏面有愛的話
[00:11:09.000 --> 00:11:11.000]  我們就好像經文所說
[00:11:11.000 --> 00:11:13.000]  我們不會虧欠對方
[00:11:13.000 --> 00:11:15.000]  如果我們心裏面有愛的話
[00:11:15.000 --> 00:11:18.000]  我們就可以不對人作惡
[00:11:18.000 --> 00:11:20.000]  如果我們心裏面有愛的話
[00:11:20.000 --> 00:11:23.000]  我們就不單止能夠承傳了律法
[00:11:23.000 --> 00:11:26.000]  因為愛就是一切律法的總綱
[00:11:26.000 --> 00:11:30.000]  關鍵是一個罪人
[00:11:30.000 --> 00:11:33.000]  怎樣可以有愛
[00:11:33.000 --> 00:11:36.000]  一個罪人心裏面的罪惡
[00:11:36.000 --> 00:11:40.000]  怎樣可以產生愛出來
[00:11:40.000 --> 00:11:43.000]  信徒可以口口聲聲說愛
[00:11:43.000 --> 00:11:47.000]  不過很容易是沒有愛的行動
[00:11:47.000 --> 00:11:49.000]  因為我們罪的罪性
[00:11:49.000 --> 00:11:52.000]  讓信徒和主的關係疏離
[00:11:52.000 --> 00:11:54.000]  以致我們不能夠從主裏面
[00:11:54.000 --> 00:11:56.000]  支取愛的動力
[00:11:56.000 --> 00:11:59.000]  我舉個例子
[00:11:59.000 --> 00:12:02.000]  基督信仰要求我們愛仇敵
[00:12:02.000 --> 00:12:05.000]  這是很高的標準
[00:12:05.000 --> 00:12:07.000]  我們做不到
[00:12:07.000 --> 00:12:08.000]  大部份都做不到
[00:12:08.000 --> 00:12:11.000]  因為我們愛的動力不足
[00:12:11.000 --> 00:12:14.000]  神寬恕了信徒
[00:12:14.000 --> 00:12:17.000]  要求我們信徒又寬恕別人
[00:12:17.000 --> 00:12:20.000]  但是信徒接受了神的寬恕之後
[00:12:20.000 --> 00:12:23.000]  卻未必能夠有這樣的胸襟
[00:12:23.000 --> 00:12:25.000]  有這樣的愛的動力
[00:12:25.000 --> 00:12:27.000]  去寬恕別人
[00:12:27.000 --> 00:12:31.000]  因為愛的動力不足
[00:12:31.000 --> 00:12:37.000]  神又要求我們要與別人和好
[00:12:37.000 --> 00:12:41.000]  我們很多時候都會和別人有紛爭
[00:12:41.000 --> 00:12:43.000]  信徒都做不到
[00:12:43.000 --> 00:12:45.000]  怎樣可以和別人和好
[00:12:45.000 --> 00:12:47.000]  因為愛的動力又是不足
[00:12:47.000 --> 00:12:50.000]  這些信徒的罪性
[00:12:50.000 --> 00:12:52.000]  或者我們的軟弱
[00:12:52.000 --> 00:12:56.000]  都阻礙了信徒和神的關係
[00:12:56.000 --> 00:12:59.000]  信徒能夠真的有愛的動力
[00:12:59.000 --> 00:13:04.000]  就必定需要很徹底地在神面前認罪悔改
[00:13:04.000 --> 00:13:07.000]  以致我們真的能夠守潔心清
[00:13:07.000 --> 00:13:09.000]  來到神的面前
[00:13:09.000 --> 00:13:12.000]  當信徒不再高舉個人的權利
[00:13:12.000 --> 00:13:17.000]  我們說將我們生命的主權交上的時候
[00:13:17.000 --> 00:13:19.000]  當我們能夠全然亢奮
[00:13:19.000 --> 00:13:22.000]  在聖靈的面前的時候
[00:13:22.000 --> 00:13:24.000]  我們就願意信服了
[00:13:24.000 --> 00:13:27.000]  信徒的生命若轉化
[00:13:27.000 --> 00:13:30.000]  然後才可以在神的生命裏面
[00:13:30.000 --> 00:13:32.000]  支取愛的動力
[00:13:32.000 --> 00:13:34.000]  如果我們信了耶穌
[00:13:34.000 --> 00:13:37.000]  我們的生命仍然沒有被改變
[00:13:37.000 --> 00:13:39.000]  我們的腦袋仍然在
[00:13:39.000 --> 00:13:43.000]  我們仍然不願意信服聖靈的帶領
[00:13:43.000 --> 00:13:45.000]  我們沒有甚麼可能可以在神裏面
[00:13:45.000 --> 00:13:47.000]  支取愛的動力
[00:13:47.000 --> 00:13:49.000]  我們更加沒有甚麼可能
[00:13:49.000 --> 00:13:53.000]  有愛別人的能力
[00:13:53.000 --> 00:13:55.000]  在《約翰福音》第十五章
[00:13:55.000 --> 00:13:59.000]  葡萄樹與枝子的比喻是相當清楚的
[00:13:59.000 --> 00:14:03.000]  每一條枝子都需要連結在樹幹
[00:14:03.000 --> 00:14:06.000]  才能夠有生命
[00:14:06.000 --> 00:14:08.000]  但縱然連結了
[00:14:08.000 --> 00:14:12.000]  都未必每一條枝子都能夠結出果子
[00:14:12.000 --> 00:14:14.000]  枝子最好的可能性
[00:14:14.000 --> 00:14:18.000]  當然是可以在樹幹裏面得到養分
[00:14:18.000 --> 00:14:20.000]  然後結出果子
[00:14:20.000 --> 00:14:22.000]  但都有最壞的
[00:14:22.000 --> 00:14:24.000]  最壞的枝子
[00:14:24.000 --> 00:14:27.000]  就可能被天父修剪了出來
[00:14:27.000 --> 00:14:28.000]  剪了出來
[00:14:28.000 --> 00:14:30.000]  離開了樹幹
[00:14:30.000 --> 00:14:31.000]  枯乾了
[00:14:31.000 --> 00:14:33.000]  被凋棄
[00:14:33.000 --> 00:14:35.000]  枝子離開了樹幹
[00:14:35.000 --> 00:14:37.000]  就甚麼都不能夠做
[00:14:37.000 --> 00:14:39.000]  同樣我們信徒的生命
[00:14:39.000 --> 00:14:42.000]  不能夠不連於基督
[00:14:42.000 --> 00:14:44.000]  信徒的生命如果沒有了基督
[00:14:44.000 --> 00:14:48.000]  同樣都是甚麼都做不到
[00:14:48.000 --> 00:14:50.000]  更加不用說
[00:14:50.000 --> 00:14:52.000]  我們生命裏面有愛
[00:14:52.000 --> 00:14:56.000]  更加不用說我們去愛我們的靈社
[00:14:56.000 --> 00:14:59.000]  所以感恩宣家的弟兄姊妹
[00:14:59.000 --> 00:15:04.000]  當我們知道信仰裏面的核心是愛的時候
[00:15:04.000 --> 00:15:06.000]  並且要愛所有的人
[00:15:06.000 --> 00:15:09.000]  包括信徒或非信徒
[00:15:09.000 --> 00:15:11.000]  不過現實就是
[00:15:11.000 --> 00:15:14.000]  我們軟弱
[00:15:14.000 --> 00:15:16.000]  我們軟弱無力
[00:15:16.000 --> 00:15:18.000]  我們愛的力量亦都不夠
[00:15:18.000 --> 00:15:20.000]  我們要想
[00:15:20.000 --> 00:15:23.000]  怎樣可以解決這個
[00:15:23.000 --> 00:15:28.000]  我們的軟弱和無力呢
[00:15:28.000 --> 00:15:30.000]  保羅教我們
[00:15:30.000 --> 00:15:32.000]  如果我們生命不能夠連於基督
[00:15:32.000 --> 00:15:38.000]  我們的信仰都只是頭腦上的認知
[00:15:38.000 --> 00:15:40.000]  我們不應該實踐一種
[00:15:40.000 --> 00:15:43.000]  只是規條式的信仰
[00:15:43.000 --> 00:15:47.000]  神要求的不是一種知識上的關係
[00:15:47.000 --> 00:15:49.000]  神要求的是叫我們
[00:15:49.000 --> 00:15:52.000]  和祂建立一種生命的關係
[00:15:52.000 --> 00:15:54.000]  一種我在主裏面
[00:15:54.000 --> 00:15:57.000]  以及主在我裏面的關係
[00:15:57.000 --> 00:16:00.000]  因此今天我們要問自己
[00:16:00.000 --> 00:16:03.000]  如果我們真是屬主的
[00:16:03.000 --> 00:16:06.000]  我們有沒有這種關係
[00:16:06.000 --> 00:16:09.000]  如果我們是一個基督的跟隨者
[00:16:09.000 --> 00:16:11.000]  我們有沒有這種關係
[00:16:11.000 --> 00:16:15.000]  以致我們有能力去踐行信仰
[00:16:15.000 --> 00:16:23.000]  去達至那種盛傳律法的愛神、愛人呢
[00:16:23.000 --> 00:16:27.000]  保羅在講完愛是信仰核心之後
[00:16:27.000 --> 00:16:29.000]  他轉了講第二個主題
[00:16:29.000 --> 00:16:34.000]  這個主題就是一個末世論的信仰實踐
[00:16:34.000 --> 00:16:36.000]  甚麼叫末世論呢
[00:16:36.000 --> 00:16:40.000]  末世論就是我們對所處世代的理解和認識
[00:16:40.000 --> 00:16:43.000]  然後對現世的理解和認識
[00:16:43.000 --> 00:16:47.000]  對我們行事為人以及人生計劃
[00:16:47.000 --> 00:16:49.000]  能夠有一個好的指引
[00:16:49.000 --> 00:16:51.000]  因此我們必須認識
[00:16:51.000 --> 00:16:54.000]  神今天在做甚麼
[00:16:54.000 --> 00:16:57.000]  以及祂想要成就甚麼
[00:16:57.000 --> 00:17:00.000]  然後按照這個認知去生活
[00:17:00.000 --> 00:17:03.000]  當我們認知了這個世代的時候
[00:17:03.000 --> 00:17:07.000]  我們就能夠有一個正確的生活方式
[00:17:07.000 --> 00:17:11.000]  信徒應該要知道今天甚麼呢
[00:17:11.000 --> 00:17:13.000]  我們要知道神的計劃
[00:17:13.000 --> 00:17:15.000]  在人類的歷史裏面
[00:17:15.000 --> 00:17:18.000]  最終是會完成
[00:17:18.000 --> 00:17:21.000]  即是說我們今天雖然未見到
[00:17:21.000 --> 00:17:24.000]  但我們要知道最終都會完成
[00:17:24.000 --> 00:17:27.000]  末日就是基督的再來
[00:17:27.000 --> 00:17:30.000]  信徒德明耀那一天
[00:17:30.000 --> 00:17:33.000]  保羅說已經越來越近了
[00:17:33.000 --> 00:17:34.000]  十一節
[00:17:34.000 --> 00:17:39.000]  他說現在正是該從睡夢中醒來的時候了
[00:17:39.000 --> 00:17:42.000]  從睡夢中醒來
[00:17:42.000 --> 00:17:46.000]  你們還記不記得十個童女的比喻
[00:17:46.000 --> 00:17:51.000]  十個童女在等待新郎回來的時候睡著了
[00:17:51.000 --> 00:17:56.000]  但當他們被告知新郎已經來到了
[00:17:56.000 --> 00:18:01.000]  五個早有預備的童女就點起燈為新郎引路
[00:18:01.000 --> 00:18:06.000]  而另外那五個童女就發覺到燈沒有了油
[00:18:06.000 --> 00:18:09.000]  不能夠為新郎點燈引路
[00:18:09.000 --> 00:18:11.000]  結果怎樣呢?
[00:18:11.000 --> 00:18:13.000]  結果就被新郎拒諸門外
[00:18:13.000 --> 00:18:17.000]  不能夠一起進去慶祝了
[00:18:17.000 --> 00:18:19.000]  比喻想告訴猶太人
[00:18:19.000 --> 00:18:22.000]  十個童女雖然都全部睡了
[00:18:22.000 --> 00:18:25.000]  但有五個是有預備的
[00:18:25.000 --> 00:18:29.000]  一旦醒了就能夠立刻進入一個伺服的狀態
[00:18:29.000 --> 00:18:32.000]  油在當時是用來點燈用的
[00:18:32.000 --> 00:18:34.000]  但作為信仰的應用
[00:18:34.000 --> 00:18:37.000]  就是指信徒的屬靈生命的狀態
[00:18:37.000 --> 00:18:39.000]  主就快來了
[00:18:39.000 --> 00:18:43.000]  信徒的屬靈生命是不是已經預備好了?
[00:18:43.000 --> 00:18:45.000]  是不是有警醒呢?
[00:18:45.000 --> 00:18:47.000]  保羅就在這裡提醒信徒
[00:18:47.000 --> 00:18:50.000]  是時候醒來了
[00:18:50.000 --> 00:18:55.000]  因為我們得救現在比初信的時候更加近了
[00:18:55.000 --> 00:18:58.000]  就是說新郎將要來了
[00:18:58.000 --> 00:19:02.000]  主再來的日子已經很近了
[00:19:02.000 --> 00:19:07.000]  我在十二節用「黑夜將盡,白晝已近」的字眼
[00:19:07.000 --> 00:19:09.000]  來形容這個日子
[00:19:09.000 --> 00:19:12.000]  這種黑夜與白晝的寓意
[00:19:12.000 --> 00:19:16.000]  將兩個很重要的傳統融合起來
[00:19:16.000 --> 00:19:18.000]  因為在古代的世界
[00:19:18.000 --> 00:19:20.000]  日與夜的對比
[00:19:20.000 --> 00:19:23.000]  是一個很普遍的道德教訓
[00:19:23.000 --> 00:19:28.000]  用來區別甚麼叫善行和惡行
[00:19:28.000 --> 00:19:29.000]  很簡單
[00:19:29.000 --> 00:19:30.000]  夜幕低垂
[00:19:30.000 --> 00:19:33.000]  人就開始放縱欲念
[00:19:33.000 --> 00:19:36.000]  各種契賊和惡棍都會出現
[00:19:36.000 --> 00:19:38.000]  為非作大
[00:19:38.000 --> 00:19:40.000]  而白晝的日子
[00:19:40.000 --> 00:19:42.000]  就是政治光明的日子
[00:19:42.000 --> 00:19:46.000]  神要介入拯救審判的時刻
[00:19:46.000 --> 00:19:48.000]  保羅提醒我們
[00:19:48.000 --> 00:19:52.000]  應該除掉現今邪惡世代中
[00:19:52.000 --> 00:19:55.000]  那些與黑夜有關的行為
[00:19:55.000 --> 00:19:58.000]  雖然白晝未出現
[00:19:58.000 --> 00:20:02.000]  但我們要生活得像一個與白晝一樣
[00:20:02.000 --> 00:20:03.000]  十二節他說
[00:20:03.000 --> 00:20:06.000]  我們該除掉暗昧的行為
[00:20:06.000 --> 00:20:09.000]  帶上光明的兵器
[00:20:09.000 --> 00:20:12.000]  保羅很經常會用除去一套衣服
[00:20:12.000 --> 00:20:14.000]  穿上另一套衣服
[00:20:14.000 --> 00:20:16.000]  來描述某些行為
[00:20:16.000 --> 00:20:18.000]  轉移到另一種行為
[00:20:18.000 --> 00:20:20.000]  當我們屬靈生命
[00:20:20.000 --> 00:20:23.000]  除掉了暗昧的行為之後
[00:20:23.000 --> 00:20:26.000]  就帶上了光明的兵器
[00:20:26.000 --> 00:20:30.000]  暗昧轉變成為光明
[00:20:30.000 --> 00:20:33.000]  這是一個好的轉變方向
[00:20:33.000 --> 00:20:38.000]  但為何行為會轉變成兵器呢?
[00:20:38.000 --> 00:20:43.000]  為何要用兵器來對比行為呢?
[00:20:43.000 --> 00:20:48.000]  因為我們的行為涉及了一場戰爭
[00:20:48.000 --> 00:20:50.000]  而參與戰爭的所有人
[00:20:50.000 --> 00:20:52.000]  都需要兵器
[00:20:52.000 --> 00:20:54.000]  戰爭的對手就是自己
[00:20:54.000 --> 00:20:57.000]  也是信徒的老鵝
[00:20:57.000 --> 00:21:00.000]  信徒既然已經相信了主耶穌
[00:21:00.000 --> 00:21:03.000]  他就需要活出一個新的生命
[00:21:03.000 --> 00:21:05.000]  撇除老鵝
[00:21:05.000 --> 00:21:08.000]  好像在白晝行走一樣
[00:21:08.000 --> 00:21:10.000]  雖然主的日子尚未到
[00:21:10.000 --> 00:21:12.000]  但已經非常接近了
[00:21:12.000 --> 00:21:15.000]  信徒應該好像這個日子已經來到一樣
[00:21:15.000 --> 00:21:16.000]  這樣去生活
[00:21:16.000 --> 00:21:18.000]  怎樣生活呢?
