
[00:00:00.000 --> 00:00:10.000]  主耶穌基督的聖名
[00:01:44.000 --> 00:01:48.000]  我看到哥哥和姪子都在客廳
[00:01:48.000 --> 00:01:50.000]  我聽到在房間裡
[00:01:50.000 --> 00:01:52.000]  一些儀器的聲音
[00:01:52.000 --> 00:01:57.000]  他說病人已經停止呼吸
[00:01:57.000 --> 00:02:00.000]  病人已經停止呼吸
[00:02:00.000 --> 00:02:01.000]  當時我覺得
[00:02:01.000 --> 00:02:03.000]  有什麼可能
[00:02:03.000 --> 00:02:06.000]  在幾個小時前
[00:02:06.000 --> 00:02:09.000]  我媽媽仍然叫我多穿一件衣服
[00:02:09.000 --> 00:02:12.000]  為什麼裡面的儀器不斷說
[00:02:12.000 --> 00:02:14.000]  病人已經停止呼吸
[00:02:14.000 --> 00:02:16.000]  我覺得那部機器一定壞了
[00:02:16.000 --> 00:02:21.000]  不可能的
[00:02:21.000 --> 00:02:22.000]  之後
[00:02:22.000 --> 00:02:25.000]  我知道我爸爸可以說
[00:02:25.000 --> 00:02:29.000]  當晚我家人知道媽媽感冒
[00:02:29.000 --> 00:02:32.000]  每個人都打電話問候他
[00:02:32.000 --> 00:02:35.000]  最後一個是我弟弟
[00:02:35.000 --> 00:02:37.000]  他告訴我弟弟
[00:02:37.000 --> 00:02:38.000]  他很累了
[00:02:38.000 --> 00:02:40.000]  要睡覺
[00:02:40.000 --> 00:02:43.000]  所以爸爸就陪他回房間
[00:02:43.000 --> 00:02:47.000]  爸爸看到他走得很不穩
[00:02:47.000 --> 00:02:50.000]  其實只有幾步路就進房間
[00:02:50.000 --> 00:02:52.000]  媽媽躺下來的時候
[00:02:52.000 --> 00:02:54.000]  她看一看我爸爸
[00:02:54.000 --> 00:02:57.000]  然後就閉上眼睛
[00:02:57.000 --> 00:02:59.000]  對於我爸爸來說
[00:02:59.000 --> 00:03:02.000]  只是一秒鐘的時間
[00:03:02.000 --> 00:03:04.000]  一秒鐘的時間
[00:03:04.000 --> 00:03:07.000]  她的老伴就離開了她
[00:03:07.000 --> 00:03:11.000]  原來生和死的事
[00:03:11.000 --> 00:03:15.000]  只是一秒鐘就發生了
[00:03:15.000 --> 00:03:17.000]  在人生當中
[00:03:17.000 --> 00:03:21.000]  這個風浪是難以避免的
[00:03:21.000 --> 00:03:26.000]  並且很多時候都是突然間而來的
[00:03:26.000 --> 00:03:32.000]  想都沒想過會發生在自己身上
[00:03:32.000 --> 00:03:37.000]  剛才Jason為我們讀出了這段經文
[00:03:37.000 --> 00:03:41.000]  可能很多人都已經非常熟悉了
[00:03:41.000 --> 00:03:43.000]  耶穌基督的門徒
[00:03:43.000 --> 00:03:48.000]  他們經歷了一場突如其來的生死搏鬥
[00:03:48.000 --> 00:03:51.000]  也因為這件事
[00:03:51.000 --> 00:03:57.000]  他們對耶穌基督有一個更深的認識
[00:03:57.000 --> 00:04:01.000]  我們看回這段經文的背景
[00:04:01.000 --> 00:04:06.000]  耶穌基督和一群門徒已經是一段日子了
[00:04:06.000 --> 00:04:08.000]  和他們一起的時候
[00:04:08.000 --> 00:04:11.000]  就行過不少的神蹟
[00:04:11.000 --> 00:04:13.000]  又治好了癱瘓
[00:04:13.000 --> 00:04:15.000]  又治好了麻瘋病
[00:04:15.000 --> 00:04:19.000]  也治好了手的萎縮
[00:04:19.000 --> 00:04:23.000]  也趕過不少的污淩
[00:04:23.000 --> 00:04:26.000]  所以門徒對耶穌的認識
[00:04:26.000 --> 00:04:30.000]  是非一般的路線
[00:04:30.000 --> 00:04:35.000]  在發生平靜風浪這件事件
[00:04:35.000 --> 00:04:39.000]  耶穌在加伯隆那裡說了一整天
[00:04:39.000 --> 00:04:42.000]  所以很累了
[00:04:42.000 --> 00:04:46.000]  是耶穌主動去跟門徒說
[00:04:46.000 --> 00:04:48.000]  快點上船了
[00:04:48.000 --> 00:04:50.000]  叫他們快點上船了
[00:04:50.000 --> 00:04:54.000]  我們一起渡過加利利海
[00:04:54.000 --> 00:04:57.000]  我們去到岸的對那邊
[00:04:57.000 --> 00:05:00.000]  我們去到對面的岸
[00:05:00.000 --> 00:05:03.000]  於是門徒就上了船
[00:05:03.000 --> 00:05:04.000]  聖經記載
[00:05:04.000 --> 00:05:06.000]  在《馬開福音》裡面記載
[00:05:06.000 --> 00:05:10.000]  有其他的船隻是一起同行的
[00:05:10.000 --> 00:05:15.000]  一起渡過加利利海的
[00:05:15.000 --> 00:05:18.000]  其實在這件事情裡面
[00:05:18.000 --> 00:05:21.000]  耶穌要去訓練那群門徒
[00:05:21.000 --> 00:05:24.000]  也要教導那群門徒
[00:05:24.000 --> 00:05:27.000]  他就是大自然的主宰
[00:05:27.000 --> 00:05:30.000]  他是創天造地的主
[00:05:30.000 --> 00:05:33.000]  耶穌基督和那群門徒
[00:05:33.000 --> 00:05:35.000]  在同一艘船裡面
[00:05:35.000 --> 00:05:38.000]  那群門徒就親眼看到
[00:05:38.000 --> 00:05:44.000]  耶穌真的有能力去斥責風和浪
[00:05:44.000 --> 00:05:48.000]  並且使他們平靜下來
[00:05:48.000 --> 00:05:51.000]  但是其他的船隻
[00:05:51.000 --> 00:05:55.000]  其他沒有和耶穌基督一起的船隻
[00:05:55.000 --> 00:05:58.000]  只是經歷了一場大風暴
[00:05:58.000 --> 00:06:00.000]  但他們卻認識不到
[00:06:00.000 --> 00:06:07.000]  耶穌基督就是掌管大自然的主
[00:06:07.000 --> 00:06:13.000]  我們來看看突然來的風暴
[00:06:13.000 --> 00:06:17.000]  其實在加利利湖
[00:06:17.000 --> 00:06:20.000]  是一個很美的湖
[00:06:20.000 --> 00:06:24.000]  在網上也找到一些圖片
[00:06:24.000 --> 00:06:27.000]  在白天的時候
[00:06:27.000 --> 00:06:30.000]  可以看到很平很美的
[00:06:30.000 --> 00:06:32.000]  到黃昏的時候
[00:06:32.000 --> 00:06:36.000]  又是另外一種景色
[00:06:36.000 --> 00:06:41.000]  加利利湖在水平線以下
[00:06:41.000 --> 00:06:45.000]  大約214米左右
[00:06:45.000 --> 00:06:51.000]  兩邊都是高山
[00:06:51.000 --> 00:06:56.000]  當太陽照射到湖上的時候
[00:06:56.000 --> 00:06:59.000]  湖上就有很多熱氣
[00:06:59.000 --> 00:07:02.000]  如果在四周的高山
[00:07:02.000 --> 00:07:04.000]  有些風吹進來
[00:07:04.000 --> 00:07:07.000]  在山谷吹進來的時候
[00:07:07.000 --> 00:07:12.000]  當冷空氣和熱空氣相遇的時候
[00:07:12.000 --> 00:07:18.000]  就會很容易產生狂風巨浪
[00:07:18.000 --> 00:07:22.000]  所以這個加利利湖是很有名的
[00:07:22.000 --> 00:07:30.000]  有時候會突然間產生狂風巨浪
[00:07:30.000 --> 00:07:34.000]  這個加利利湖就好像人生一樣
[00:07:34.000 --> 00:07:38.000]  有時候是風平浪靜
[00:07:38.000 --> 00:07:41.000]  但有時候就是狂風大作
[00:07:41.000 --> 00:07:44.000]  就好像中國人所說的一句話
[00:07:44.000 --> 00:07:46.000]  天有不測之風雲
[00:07:46.000 --> 00:07:50.000]  人有旦夕之禍福
[00:07:50.000 --> 00:07:54.000]  當你看看一年多之前的香港
[00:07:54.000 --> 00:07:57.000]  都算繁榮安定的
[00:07:57.000 --> 00:08:02.000]  有些人甚至說香港是一個福地
[00:08:02.000 --> 00:08:06.000]  但是在去年的五月六月左右
[00:08:06.000 --> 00:08:10.000]  我們知道這個社會事件發生了
[00:08:10.000 --> 00:08:12.000]  雖然經過了一年
[00:08:12.000 --> 00:08:15.000]  很多驚心動魄的場面
[00:08:15.000 --> 00:08:19.000]  仍然都留在我們的腦海裏面
[00:08:19.000 --> 00:08:21.000]  由到今年年初
[00:08:21.000 --> 00:08:26.000]  這個奪人性命的新冠病毒
[00:08:26.000 --> 00:08:28.000]  先在國內裏面開始
[00:08:28.000 --> 00:08:30.000]  接著在香港
[00:08:30.000 --> 00:08:32.000]  接著一路一路地發展開去
[00:08:32.000 --> 00:08:34.000]  以致到全球的人
[00:08:34.000 --> 00:08:37.000]  到現在都是憂心忡忡
[00:08:37.000 --> 00:08:40.000]  因為到現在仍然沒有任何的藥苗
[00:08:40.000 --> 00:08:43.000]  去研究出來
[00:08:43.000 --> 00:08:46.000]  再看看全球的警方
[00:08:46.000 --> 00:08:48.000]  經濟下滑
[00:08:48.000 --> 00:08:51.000]  人人的生命隨時都會有危險
[00:08:51.000 --> 00:08:54.000]  還有最慘的就是人與人之間
[00:08:54.000 --> 00:08:58.000]  不再有近距離的接觸
[00:08:58.000 --> 00:09:01.000]  所以去到今天這樣的情況
[00:09:01.000 --> 00:09:04.000]  我相信在我們一年多之前
[00:09:04.000 --> 00:09:07.000]  我們都沒有想過
[00:09:07.000 --> 00:09:11.000]  全世界或者香港會發生這樣的事情
[00:09:11.000 --> 00:09:16.000]  去到一個這樣的地步
[00:09:16.000 --> 00:09:19.000]  不如意的事情十常八九
[00:09:19.000 --> 00:09:22.000]  所以我想我們都會有一個想法
[00:09:22.000 --> 00:09:25.000]  就是人生在世
[00:09:25.000 --> 00:09:29.000]  一定會有很多很多不同的艱難
[00:09:29.000 --> 00:09:31.000]  可能是我們的學業
[00:09:31.000 --> 00:09:32.000]  我們的工作
[00:09:32.000 --> 00:09:33.000]  我們的健康
[00:09:33.000 --> 00:09:34.000]  我們的婚姻
[00:09:34.000 --> 00:09:35.000]  我們的事業
[00:09:35.000 --> 00:09:37.000]  甚至是社會的動盪
[00:09:37.000 --> 00:09:40.000]  甚至是戰爭
[00:09:40.000 --> 00:09:41.000]  這些困難
[00:09:41.000 --> 00:09:43.000]  這些逆境
[00:09:43.000 --> 00:09:45.000]  是會隨時都會出現
[00:09:45.000 --> 00:09:49.000]  將我們殺個措手不及的
[00:09:49.000 --> 00:09:50.000]  但我們要知道
[00:09:50.000 --> 00:09:51.000]  這些逆境
[00:09:51.000 --> 00:09:53.000]  這些風浪
[00:09:53.000 --> 00:09:58.000]  是叫我們去體會到人生的無常
[00:09:58.000 --> 00:10:02.000]  人生的軟弱
[00:10:02.000 --> 00:10:05.000]  我們接著就看看
[00:10:05.000 --> 00:10:08.000]  看看一班門徒
[00:10:08.000 --> 00:10:12.000]  在當天裡面突然間來的風浪
[00:10:12.000 --> 00:10:15.000]  這一班門徒
[00:10:15.000 --> 00:10:19.000]  其實你應該不用這麼害怕
[00:10:19.000 --> 00:10:21.000]  因為他們真的從小到大
[00:10:21.000 --> 00:10:27.000]  都在嘉里里湖周圍的地方去成長
[00:10:27.000 --> 00:10:30.000]  他們應該見過這些風暴
[00:10:30.000 --> 00:10:33.000]  也有部分的門徒
[00:10:33.000 --> 00:10:35.000]  他們打魚
[00:10:35.000 --> 00:10:38.000]  應該他們是很熟水性
[00:10:38.000 --> 00:10:40.000]  很有經驗
[00:10:40.000 --> 00:10:42.000]  對於天氣
[00:10:42.000 --> 00:10:44.000]  對於海上的環境
[00:10:44.000 --> 00:10:46.000]  可以說是見慣了
[00:10:46.000 --> 00:10:48.000]  就算是風浪
[00:10:48.000 --> 00:10:49.000]  怎樣都好
[00:10:49.000 --> 00:10:52.000]  他們都可以應付得到
[00:10:52.000 --> 00:10:58.000]  不過這次他們很害怕
[00:10:58.000 --> 00:11:01.000]  因為真的沒試過這麼強勁
[00:11:01.000 --> 00:11:03.000]  在37、38節裡面
[00:11:03.000 --> 00:11:05.000]  描述到那班門徒是怎樣
[00:11:05.000 --> 00:11:10.000]  描述那隻船已經栽滿水了
[00:11:10.000 --> 00:11:11.000]  他們害怕到
[00:11:11.000 --> 00:11:13.000]  去到耶穌的根前說
[00:11:13.000 --> 00:11:16.000]  我們快要死了
[00:11:16.000 --> 00:11:18.000]  這幅畫
[00:11:18.000 --> 00:11:22.000]  就是描述這些門徒和耶穌
[00:11:22.000 --> 00:11:27.000]  在船上經歷風浪
[00:11:27.000 --> 00:11:32.000]  門徒在這麼惡劣的環境下
[00:11:32.000 --> 00:11:35.000]  用一些很不客氣的話
[00:11:35.000 --> 00:11:37.000]  來跟耶穌說
[00:11:37.000 --> 00:11:38.000]  我們快要死了
[00:11:38.000 --> 00:11:42.000]  難道你不理我們嗎
[00:11:42.000 --> 00:11:46.000]  這個埋怨
[00:11:46.000 --> 00:11:48.000]  那些投訴
[00:11:48.000 --> 00:11:49.000]  有時我們都會的
[00:11:49.000 --> 00:11:51.000]  當有不好的事情
[00:11:51.000 --> 00:11:53.000]  在我們生命當中發生的時候
[00:11:53.000 --> 00:11:54.000]  我們都會問一下
[00:11:54.000 --> 00:11:55.000]  問一下上帝
[00:11:55.000 --> 00:11:57.000]  你在耍我嗎
[00:11:57.000 --> 00:12:01.000]  為甚麼你都不理我們呢
[00:12:01.000 --> 00:12:02.000]  還有
[00:12:02.000 --> 00:12:06.000]  這班門徒更加不滿的是
[00:12:06.000 --> 00:12:07.000]  在這麼危急
[00:12:07.000 --> 00:12:10.000]  這麼大風大浪的情況下
[00:12:10.000 --> 00:12:13.000]  耶穌竟然可以睡著
[00:12:13.000 --> 00:12:15.000]  甚麼都不動
[00:12:15.000 --> 00:12:17.000]  就算耶穌很累
[00:12:17.000 --> 00:12:18.000]  很累也好
[00:12:18.000 --> 00:12:21.000]  在這個風大浪大
[00:12:21.000 --> 00:12:22.000]  船都進水了
[00:12:22.000 --> 00:12:26.000]  我相信他睡著的枕頭都濕了
[00:12:26.000 --> 00:12:28.000]  為甚麼都不醒呢
[00:12:28.000 --> 00:12:30.000]  在這麼危險的情況下
[00:12:30.000 --> 00:12:32.000]  你應該立即醒來
[00:12:32.000 --> 00:12:37.000]  立即幫忙撥水出船外
[00:12:37.000 --> 00:12:40.000]  但耶穌基督是無動於衷
[00:12:40.000 --> 00:12:44.000]  完全都不肯幫忙
[00:12:44.000 --> 00:12:47.000]  門徒這麼害怕
[00:12:47.000 --> 00:12:50.000]  就是因為他們快要沒命了
[00:12:50.000 --> 00:12:55.000]  他們的死亡就在他們的前面
[00:12:55.000 --> 00:12:58.000]  為甚麼現在無論在香港
[00:12:58.000 --> 00:13:00.000]  或是世界很多地方
[00:13:00.000 --> 00:13:02.000]  很多人都很害怕
[00:13:02.000 --> 00:13:04.000]  特別是一班打工仔
[00:13:04.000 --> 00:13:06.000]  又沒工作
[00:13:06.000 --> 00:13:08.000]  又沒工資
[00:13:08.000 --> 00:13:11.000]  但看著錢都快沒了
[00:13:11.000 --> 00:13:14.000]  怎麼辦呢
[00:13:14.000 --> 00:13:16.000]  他們的著眼點
[00:13:16.000 --> 00:13:20.000]  就是一直看著一些不好的東西
[00:13:20.000 --> 00:13:23.000]  看著這個狂風巨浪
[00:13:23.000 --> 00:13:26.000]  當我預備這篇講章的時候
[00:13:26.000 --> 00:13:28.000]  被我無意中發現
[00:13:28.000 --> 00:13:31.000]  原來這幅是名畫
[00:13:31.000 --> 00:13:34.000]  是荷蘭十七世紀
[00:13:34.000 --> 00:13:38.000]  一個畫家叫林布蘭所畫的
[00:13:38.000 --> 00:13:42.000]  當然在他生平的時候
[00:13:42.000 --> 00:13:44.000]  他就寂寂無名很窮
[00:13:44.000 --> 00:13:47.000]  死後才出名
[00:13:47.000 --> 00:13:51.000]  出名到現在已經被人偷走了
[00:13:51.000 --> 00:13:54.000]  完全不知道去了哪裡
[00:13:54.000 --> 00:13:56.000]  這幅畫
[00:13:56.000 --> 00:13:59.000]  你看到很光的部分
[00:13:59.000 --> 00:14:02.000]  你看到有些人
[00:14:02.000 --> 00:14:04.000]  就是那些耶穌的門徒
[00:14:04.000 --> 00:14:08.000]  他們在跟風浪搏鬥
[00:14:08.000 --> 00:14:11.000]  整幅畫很突出的
[00:14:11.000 --> 00:14:13.000]  就是風和浪
[00:14:13.000 --> 00:14:16.000]  是一些很驚恐的門徒
[00:14:16.000 --> 00:14:21.000]  他們用盡方法去鞏固那艘船
[00:14:21.000 --> 00:14:23.000]  但另外
[00:14:23.000 --> 00:14:27.000]  耶穌在暗暗的部分
[00:14:27.000 --> 00:14:29.000]  你有時間可以在崇拜之後
[00:14:29.000 --> 00:14:31.000]  你上網去找一找
[00:14:31.000 --> 00:14:33.000]  這個叫做加利利的風暴
[00:14:33.000 --> 00:14:35.000]  在當中也有文章
[00:14:35.000 --> 00:14:38.000]  教我們怎樣欣賞這幅畫
[00:14:38.000 --> 00:14:39.000]  他就說
[00:14:39.000 --> 00:14:41.000]  為什麼他用這麼光的部分
[00:14:41.000 --> 00:14:44.000]  去畫出這個很驚恐的門徒
[00:14:44.000 --> 00:14:47.000]  還有風和浪
[00:14:47.000 --> 00:14:50.000]  耶穌就在暗暗的一角裡面
[00:14:50.000 --> 00:14:52.000]  因為他就說到
[00:14:52.000 --> 00:14:55.000]  有很多時候當逆境發生
[00:14:55.000 --> 00:14:58.000]  臨到我們生命裡面的時候
[00:14:58.000 --> 00:15:02.000]  雖然耶穌在我們心靈裡面
[00:15:02.000 --> 00:15:04.000]  但我們忘記了
[00:15:04.000 --> 00:15:06.000]  所以從這幅畫裡面
[00:15:06.000 --> 00:15:08.000]  林布蘭他想帶出一件事
[00:15:08.000 --> 00:15:11.000]  雖然耶穌在船裡面
[00:15:11.000 --> 00:15:15.000]  但那些門徒又知道他在那裡
[00:15:15.000 --> 00:15:17.000]  不過他忘記了
[00:15:17.000 --> 00:15:19.000]  耶穌曾經在他們面前
[00:15:19.000 --> 00:15:21.000]  做過很多醫治
[00:15:21.000 --> 00:15:23.000]  很多驅趕污靈
[00:15:23.000 --> 00:15:26.000]  很多神蹟那些的事情
[00:15:26.000 --> 00:15:28.000]  他在這個時間裡面
[00:15:28.000 --> 00:15:32.000]  他忘記了耶穌基督的大能
[00:15:32.000 --> 00:15:34.000]  所以在這個困境當中
[00:15:34.000 --> 00:15:39.000]  我們只是去注視著這些狂風巨浪的時候
[00:15:39.000 --> 00:15:41.000]  一些很不如意的時候
[00:15:41.000 --> 00:15:44.000]  我們會越看越害怕
[00:15:44.000 --> 00:15:46.000]  我們天天看著新聞報導
[00:15:46.000 --> 00:15:48.000]  有很多人確診
[00:15:48.000 --> 00:15:51.000]  什麼時候才輪到自己中招
[00:15:51.000 --> 00:15:53.000]  又或者看到
[00:15:53.000 --> 00:15:54.000]  逛街的時候
[00:15:54.000 --> 00:15:57.000]  一直看到很多的店鋪都關了門
[00:15:57.000 --> 00:15:58.000]  關了門
[00:15:58.000 --> 00:16:01.000]  心裡真的很寒很酸
[00:16:01.000 --> 00:16:04.000]  又看到中國和美國
[00:16:04.000 --> 00:16:06.000]  天天有很多的對話
[00:16:06.000 --> 00:16:08.000]  國際之間
[00:16:08.000 --> 00:16:12.000]  根本就不知道下一步會發生怎樣
[00:16:12.000 --> 00:16:13.000]  會演變成怎樣
[00:16:13.000 --> 00:16:17.000]  心裡面其實真的有很多的擔心
[00:16:17.000 --> 00:16:19.000]  好了
[00:16:19.000 --> 00:16:21.000]  當耶穌
[00:16:21.000 --> 00:16:23.000]  這個耶穌他醒了
[00:16:23.000 --> 00:16:27.000]  他就先斥責這個風
[00:16:27.000 --> 00:16:31.000]  然後他就對著這個海港
[00:16:31.000 --> 00:16:33.000]  注了吧
[00:16:33.000 --> 00:16:35.000]  靜了吧
[00:16:35.000 --> 00:16:41.000]  然後這個風和浪都平靜下來
[00:16:41.000 --> 00:16:44.000]  耶穌先吩咐這個風
[00:16:44.000 --> 00:16:49.000]  然後就命令這個浪不准再動了
[00:16:49.000 --> 00:16:51.000]  照理來說
[00:16:51.000 --> 00:16:53.000]  當大風吹來的時候
[00:16:53.000 --> 00:16:55.000]  那些浪一直翻騰
[00:16:55.000 --> 00:16:58.000]  當風停了不吹的時候
[00:16:58.000 --> 00:17:00.000]  那些浪都不會立即停
[00:17:00.000 --> 00:17:02.000]  它會繼續有這個動啊動啊
[00:17:02.000 --> 00:17:05.000]  一段時間才停下來
[00:17:05.000 --> 00:17:08.000]  但是在這裡的描述就是
[00:17:08.000 --> 00:17:10.000]  當耶穌一斥責了風
[00:17:10.000 --> 00:17:14.000]  然後又命令這個浪要停的時候
[00:17:14.000 --> 00:17:20.000]  就整個的畫面就靜了
[00:17:20.000 --> 00:17:24.000]  耶穌基督要那幫和他同船的門徒
[00:17:24.000 --> 00:17:30.000]  去認識一些不尋常的能力
[00:17:30.000 --> 00:17:32.000]  當周圍都平靜了
[00:17:32.000 --> 00:17:35.000]  耶穌就問門徒
[00:17:35.000 --> 00:17:38.000]  你們為什麼這麼害怕
[00:17:38.000 --> 00:17:42.000]  你們對我還沒有信心嗎
[00:17:42.000 --> 00:17:47.000]  當耶穌處理完環境的風浪之後
[00:17:47.000 --> 00:17:50.000]  他現在就要引導門徒
[00:17:50.000 --> 00:17:55.000]  去想一下自己心靈的狀態
[00:17:55.000 --> 00:17:59.000]  為什麼要這麼害怕
[00:17:59.000 --> 00:18:01.000]  我想一下
[00:18:01.000 --> 00:18:07.000]  如果當天我在這艘船上的時候
[00:18:07.000 --> 00:18:09.000]  我會告訴耶穌
[00:18:09.000 --> 00:18:14.000]  我從來沒有見過這麼大的風浪
[00:18:14.000 --> 00:18:16.000]  耶穌會說
[00:18:16.000 --> 00:18:19.000]  這麼大的風浪又怎樣
[00:18:19.000 --> 00:18:23.000]  我怕死
[00:18:23.000 --> 00:18:26.000]  我在船上
[00:18:26.000 --> 00:18:28.000]  我曾經醫治過癱子
[00:18:28.000 --> 00:18:30.000]  我曾經醫治過麻風病
[00:18:30.000 --> 00:18:32.000]  我曾經洗到水變酒
[00:18:32.000 --> 00:18:37.000]  我曾經趕過很多很多的污靈走
[00:18:37.000 --> 00:18:40.000]  當耶穌老老這樣和我對話的時候
[00:18:40.000 --> 00:18:43.000]  可能我最後那句話就是
[00:18:43.000 --> 00:18:44.000]  耶穌
[00:18:44.000 --> 00:18:47.000]  在風浪的當中
[00:18:47.000 --> 00:18:51.000]  我忘記了你的能力
[00:18:51.000 --> 00:18:54.000]  所以耶穌基督這一句的提問
[00:18:54.000 --> 00:18:56.000]  為什麼你們這麼害怕
[00:18:56.000 --> 00:18:59.000]  是要那班門徒去想一下
[00:18:59.000 --> 00:19:04.000]  他們內心的那個情況
[00:19:04.000 --> 00:19:10.000]  為什麼你們對我仍然都沒有信心呢
[00:19:10.000 --> 00:19:12.000]  弟兄姊妹
[00:19:12.000 --> 00:19:13.000]  我們任何人
[00:19:13.000 --> 00:19:19.000]  隨時隨地都可能會遇上大風大浪
[00:19:19.000 --> 00:19:23.000]  就算那班很有經驗的門徒
[00:19:23.000 --> 00:19:29.000]  他們可以說是水面的經驗老手
[00:19:29.000 --> 00:19:33.000]  他們面對這麼大的風浪的時候
[00:19:33.000 --> 00:19:35.000]  面對生命的威脅的時候
[00:19:35.000 --> 00:19:38.000]  他們都要叫救命
[00:19:38.000 --> 00:19:40.000]  這個風浪的來臨
[00:19:40.000 --> 00:19:42.000]  是叫人認清
[00:19:42.000 --> 00:19:46.000]  我們人的軟弱
[00:19:46.000 --> 00:19:48.000]  人的限制
[00:19:48.000 --> 00:19:51.000]  叫我們千萬不要驕傲
[00:19:51.000 --> 00:19:53.000]  千萬不要自誇
[00:19:53.000 --> 00:19:56.000]  千萬不要因著自己有經驗
[00:19:56.000 --> 00:19:58.000]  有學識
[00:19:58.000 --> 00:19:59.000]  有能力
[00:19:59.000 --> 00:20:03.000]  就代替了去依靠上帝的心
[00:20:03.000 --> 00:20:05.000]  所以謹記
[00:20:05.000 --> 00:20:07.000]  耶穌基督的能力
[00:20:07.000 --> 00:20:12.000]  是比風浪的威力更加的大
[00:20:12.000 --> 00:20:16.000]  更加的強勁
[00:20:16.000 --> 00:20:19.000]  回到事件那裡
[00:20:19.000 --> 00:20:23.000]  這個風浪被耶穌一叱咤之後
[00:20:23.000 --> 00:20:27.000]  就全部平靜了
[00:20:27.000 --> 00:20:31.000]  風浪大大的平靜了
[00:20:31.000 --> 00:20:34.000]  但聖經描述門徒是怎樣
[00:20:34.000 --> 00:20:39.000]  輪到他們大大的懼怕了
[00:20:39.000 --> 00:20:41.000]  風浪大大的平靜
[00:20:41.000 --> 00:20:45.000]  門徒卻大大的懼怕
[00:20:45.000 --> 00:20:47.000]  為什麼會這麼有趣呢
[00:20:47.000 --> 00:20:49.000]  他們剛才不是很怕這個風
[00:20:49.000 --> 00:20:51.000]  很怕這個浪
[00:20:51.000 --> 00:20:52.000]  但為什麼突然間
[00:20:52.000 --> 00:20:55.000]  現在比之前還要害怕呢
[00:20:55.000 --> 00:20:58.000]  他們彼此的對問
[00:20:58.000 --> 00:21:00.000]  這個究竟是誰來的
[00:21:00.000 --> 00:21:06.000]  連風和海都要聽從他
[00:21:06.000 --> 00:21:09.000]  原來在以色列人的眼裡
[00:21:09.000 --> 00:21:13.000]  天地萬物都是上帝所創造的
[00:21:13.000 --> 00:21:18.000]  唯有上帝才有力量
[00:21:18.000 --> 00:21:22.000]  來管治整個大自然
[00:21:22.000 --> 00:21:25.000]  所以門徒的驚訝
[00:21:25.000 --> 00:21:26.000]  就是他發覺到
[00:21:26.000 --> 00:21:28.000]  站在前面的耶穌
[00:21:28.000 --> 00:21:35.000]  竟然可以命令風和浪平靜下來
[00:21:35.000 --> 00:21:42.000]  他究竟是誰
[00:21:42.000 --> 00:21:44.000]  而耶穌基督呢
[00:21:44.000 --> 00:21:47.000]  耶穌基督是很想他們知道
[00:21:47.000 --> 00:21:51.000]  他不單是從上帝那裡而來
[00:21:51.000 --> 00:21:54.000]  他要這十二個門徒都知道
[00:21:54.000 --> 00:21:57.000]  他就是上帝
