
[00:00:00.000 --> 00:00:03.000]  以下是正道的時間
[00:05:04.000 --> 00:05:06.000]  他在神面前
[00:05:06.000 --> 00:05:10.000]  來去憑著基督去講道
[00:05:10.000 --> 00:05:15.000]  如果再讀回這段經文的時候
[00:05:15.000 --> 00:05:18.000]  他開始的時候是去感謝神
[00:05:18.000 --> 00:05:22.000]  他能夠因為神的緣故
[00:05:22.000 --> 00:05:27.000]  率領他們在基督裏面去跨性
[00:05:27.000 --> 00:05:28.000]  跨性
[00:05:28.000 --> 00:05:30.000]  如果你看回上下文
[00:05:30.000 --> 00:05:33.000]  保羅在這個時候是面對一個很大的
[00:05:33.000 --> 00:05:36.000]  尷尬的一個情況
[00:05:36.000 --> 00:05:41.000]  就是當時哥林多教會有不少人
[00:05:41.000 --> 00:05:44.000]  對保羅的傳道
[00:05:44.000 --> 00:05:46.000]  特別是他這個使徒的身份
[00:05:46.000 --> 00:05:48.000]  一個的質疑
[00:05:48.000 --> 00:05:50.000]  一個的藐視
[00:05:50.000 --> 00:05:53.000]  原因是有一些假使徒
[00:05:53.000 --> 00:05:55.000]  進入了哥林多
[00:05:55.000 --> 00:05:58.000]  來去迷惑當時的弟兄姊妹
[00:05:58.000 --> 00:06:02.000]  就說保羅為甚麼他不能夠說自己是一個使徒呢?
[00:06:02.000 --> 00:06:08.000]  他沒有收你們哥林多教會的高的薪酬
[00:06:08.000 --> 00:06:10.000]  這些是當時的背景
[00:06:10.000 --> 00:06:12.000]  一些很會講道的人
[00:06:12.000 --> 00:06:15.000]  很能夠動督講的人
[00:06:15.000 --> 00:06:18.000]  到處去遊行、報道的人
[00:06:18.000 --> 00:06:20.000]  如果他是有很多的口才
[00:06:20.000 --> 00:06:23.000]  和有很好的一個戰書
[00:06:23.000 --> 00:06:25.000]  推薦信的時候
[00:06:25.000 --> 00:06:29.000]  這些人就會收取很高昂的薪酬
[00:06:29.000 --> 00:06:31.000]  來去開講
[00:06:31.000 --> 00:06:34.000]  開講越是厲害的人
[00:06:34.000 --> 00:06:37.000]  越是有很多推薦信的人
[00:06:37.000 --> 00:06:40.000]  就收越高的錢
[00:06:40.000 --> 00:06:43.000]  保羅就去到哥林多的時候
[00:06:43.000 --> 00:06:47.000]  完全不要哥林多教會的奉獻
[00:06:47.000 --> 00:06:52.000]  所以這個點就成為了很多的弟兄姊妹被迷惑
[00:06:52.000 --> 00:06:57.000]  就來質疑保羅這個使徒的身份
[00:06:57.000 --> 00:06:59.000]  另外一樣就是
[00:06:59.000 --> 00:07:01.000]  在第一章保羅講道
[00:07:01.000 --> 00:07:04.000]  他沒有去到哥林多
[00:07:04.000 --> 00:07:06.000]  起初是答應了
[00:07:06.000 --> 00:07:10.000]  他會經過了特羅那之後就會去哥林多
[00:07:10.000 --> 00:07:13.000]  但是保羅必然之間
[00:07:13.000 --> 00:07:16.000]  改變了他這個行程
[00:07:16.000 --> 00:07:19.000]  其實有一些尷尬和無奈
[00:07:19.000 --> 00:07:23.000]  因為當時有犯罪的人
[00:07:23.000 --> 00:07:26.000]  要受到那個懲治
[00:07:26.000 --> 00:07:28.000]  保羅如果當時立即去
[00:07:28.000 --> 00:07:32.000]  他就一定會處理這個人
[00:07:32.000 --> 00:07:33.000]  但是不知什麼原因呢?
[00:07:33.000 --> 00:07:36.000]  神突然之間給他一些啟示
[00:07:36.000 --> 00:07:40.000]  他就改變了這個行程
[00:07:40.000 --> 00:07:42.000]  上到去馬其頓
[00:07:42.000 --> 00:07:44.000]  這是一章記載給我們知道的
[00:07:44.000 --> 00:07:46.000]  一章的十二節
[00:07:46.000 --> 00:07:49.000]  我們所誇的是自己的良心
[00:07:49.000 --> 00:07:53.000]  見證我們是憑著神的聖潔和誠實
[00:07:53.000 --> 00:07:56.000]  在世為人不靠人的聰明
[00:07:56.000 --> 00:07:58.000]  乃靠神的恩惠
[00:07:58.000 --> 00:08:00.000]  向你們更加是這樣的
[00:08:00.000 --> 00:08:04.000]  接著他一直講下面的十五節
[00:08:04.000 --> 00:08:05.000]  我既然這樣深信
[00:08:05.000 --> 00:08:07.000]  就早有意到你們那裡去
[00:08:07.000 --> 00:08:09.000]  叫你們再得益處
[00:08:09.000 --> 00:08:12.000]  也要從你們那裡經過馬其頓
[00:08:12.000 --> 00:08:14.000]  再從馬其頓那裡到你們那裡
[00:08:14.000 --> 00:08:17.000]  叫你們給我送行往猶太
[00:08:17.000 --> 00:08:18.000]  第十七節
[00:08:18.000 --> 00:08:22.000]  我又此而喜事反覆不定
[00:08:22.000 --> 00:08:24.000]  我所喜的義
[00:08:24.000 --> 00:08:25.000]  喜不是從
[00:08:25.000 --> 00:08:27.000]  喜是從情慾而生的呢?
[00:08:27.000 --> 00:08:30.000]  叫我忽是忽非嗎?
[00:08:30.000 --> 00:08:32.000]  我指著信神的神說
[00:08:32.000 --> 00:08:34.000]  我們向你們所傳的道
[00:08:34.000 --> 00:08:37.000]  並沒有是而有非的
[00:08:37.000 --> 00:08:39.000]  你可想而知
[00:08:39.000 --> 00:08:43.000]  而將這裡保羅要這樣去講他自己
[00:08:43.000 --> 00:08:44.000]  以及在第一章他交代
[00:08:44.000 --> 00:08:46.000]  為什麼他突然之間
[00:08:46.000 --> 00:08:49.000]  講好了說來而又不來
[00:08:49.000 --> 00:08:50.000]  而導致到
[00:08:50.000 --> 00:08:52.000]  這個成為了一個罪名
[00:08:52.000 --> 00:08:54.000]  被一些假使徒來說
[00:08:54.000 --> 00:08:57.000]  保羅就是這樣的了
[00:08:57.000 --> 00:08:58.000]  是而有非的
[00:08:58.000 --> 00:09:00.000]  講了不算數的
[00:09:00.000 --> 00:09:03.000]  因為他根本就沒有使徒的權柄
[00:09:03.000 --> 00:09:07.000]  那個神給他的這個召命等等
[00:09:07.000 --> 00:09:09.000]  更加他們說
[00:09:09.000 --> 00:09:11.000]  你根本就沒有推薦信
[00:09:11.000 --> 00:09:12.000]  沒有一些使徒
[00:09:12.000 --> 00:09:16.000]  對你保羅的身份的背書
[00:09:16.000 --> 00:09:18.000]  所以這些尷尬
[00:09:18.000 --> 00:09:20.000]  如果為他個人自己
[00:09:20.000 --> 00:09:22.000]  他就一點都不介意
[00:09:22.000 --> 00:09:24.000]  但是為了哥林多教會的弟兄姊妹
[00:09:24.000 --> 00:09:26.000]  受到迷惑
[00:09:26.000 --> 00:09:29.000]  而最終對保羅所傳的道
[00:09:29.000 --> 00:09:34.000]  受到程度上的一個偏差
[00:09:34.000 --> 00:09:36.000]  保羅就看為一件大事
[00:09:36.000 --> 00:09:38.000]  嚴肅的事
[00:09:38.000 --> 00:09:41.000]  因為在前書的十五章
[00:09:41.000 --> 00:09:45.000]  都已經有些人不信復活的真理
[00:09:45.000 --> 00:09:48.000]  所以保羅看這個使徒權威
[00:09:48.000 --> 00:09:51.000]  不是為他個人的捍衛
[00:09:51.000 --> 00:09:54.000]  而是為了他要傳講的真道
[00:09:54.000 --> 00:09:55.000]  那個捍衛
[00:09:55.000 --> 00:09:57.000]  作為那個
[00:09:57.000 --> 00:09:59.000]  他現在解釋這段聖經
[00:09:59.000 --> 00:10:02.000]  講自己這個傳道
[00:10:02.000 --> 00:10:05.000]  帶來的別人生命改變
[00:10:05.000 --> 00:10:06.000]  在這個位置
[00:10:06.000 --> 00:10:09.000]  保羅就一點都不退讓
[00:10:09.000 --> 00:10:12.000]  不是為他自己個人的名譽
[00:10:12.000 --> 00:10:14.000]  是為他使徒這個身份
[00:10:14.000 --> 00:10:15.000]  他要捍衛
[00:10:15.000 --> 00:10:18.000]  所以上下文本身帶來
[00:10:18.000 --> 00:10:20.000]  一種很大的張力
[00:10:20.000 --> 00:10:23.000]  就是保羅現在寫後書
[00:10:23.000 --> 00:10:24.000]  他面對的就是
[00:10:24.000 --> 00:10:27.000]  要怎樣能夠很委婉地
[00:10:27.000 --> 00:10:31.000]  解釋給這班哥林多教會的弟兄姊妹知道
[00:10:31.000 --> 00:10:33.000]  他有使徒的權威
[00:10:33.000 --> 00:10:36.000]  他亦都愛這班弟兄姊妹
[00:10:36.000 --> 00:10:38.000]  所以這個過程
[00:10:38.000 --> 00:10:39.000]  你可以想見得到
[00:10:39.000 --> 00:10:40.000]  而將這裡
[00:10:40.000 --> 00:10:42.000]  保羅是面對一個
[00:10:42.000 --> 00:10:47.000]  當時人對他的身份的質疑
[00:10:47.000 --> 00:10:49.000]  亦都他要來到去辯護
[00:10:49.000 --> 00:10:52.000]  神的道的真確
[00:10:52.000 --> 00:10:55.000]  在這樣的忐忑
[00:10:55.000 --> 00:10:59.000]  在這樣的一個尷尬的心靈裏面
[00:10:59.000 --> 00:11:02.000]  保羅怎樣來到去將這一段經文
[00:11:02.000 --> 00:11:06.000]  很淋漓盡緻地將他是基督的僕人
[00:11:06.000 --> 00:11:09.000]  和他的道可以帶來生命改變
[00:11:09.000 --> 00:11:13.000]  來到去很寶貴地呈現
[00:11:13.000 --> 00:11:15.000]  在我們讀者的面前
[00:11:15.000 --> 00:11:17.000]  弟兄姊妹
[00:11:17.000 --> 00:11:19.000]  保羅在這個時候
[00:11:19.000 --> 00:11:23.000]  是面對一個侍奉的一個挫折
[00:11:23.000 --> 00:11:27.000]  是他對他個人身份的一個攻擊的挫折
[00:11:27.000 --> 00:11:30.000]  後書很多這一類
[00:11:30.000 --> 00:11:33.000]  個人的表白的經文
[00:11:33.000 --> 00:11:35.000]  我抽取這一段聖經
[00:11:35.000 --> 00:11:38.000]  很想我們敢宣弟兄姊妹
[00:11:38.000 --> 00:11:40.000]  在現在整個世界
[00:11:40.000 --> 00:11:42.000]  這個疫情的危機
[00:11:42.000 --> 00:11:44.000]  一段相當長的時間
[00:11:44.000 --> 00:11:47.000]  我們要在忍耐在逆境的時候
[00:11:47.000 --> 00:11:49.000]  我們怎樣來到去
[00:11:49.000 --> 00:11:52.000]  靠主的道去跨聖
[00:11:52.000 --> 00:11:54.000]  保羅自己說
[00:11:54.000 --> 00:11:57.000]  他感謝神常常率領他
[00:11:57.000 --> 00:11:59.000]  藉著去傳講耶穌
[00:11:59.000 --> 00:12:01.000]  在基督裏面去跨聖
[00:12:01.000 --> 00:12:03.000]  他跨聖甚麼呢?
[00:12:03.000 --> 00:12:07.000]  而且是藉著他能夠在各處顯揚
[00:12:07.000 --> 00:12:12.000]  傳揚因為認識基督而來的香氣
[00:12:12.000 --> 00:12:14.000]  接著他甚至說
[00:12:14.000 --> 00:12:16.000]  他們這一班的傳道者
[00:12:16.000 --> 00:12:19.000]  就是基督的香氣了
[00:12:19.000 --> 00:12:21.000]  這一班的傳道者
[00:12:21.000 --> 00:12:22.000]  這些使徒
[00:12:22.000 --> 00:12:25.000]  當時有西拉、有提摩泰
[00:12:25.000 --> 00:12:28.000]  他們就是基督的香氣
[00:12:28.000 --> 00:12:29.000]  保羅自己這樣說
[00:12:29.000 --> 00:12:32.000]  第十五節
[00:12:32.000 --> 00:12:39.000]  因為我們在神面前
[00:12:39.000 --> 00:12:41.000]  無論在得救的人身上
[00:12:41.000 --> 00:12:43.000]  或者是滅亡的人身上
[00:12:43.000 --> 00:12:46.000]  都有基督輕香之氣
[00:12:46.000 --> 00:12:49.000]  他們就是基督輕香之氣
[00:12:49.000 --> 00:12:52.000]  傳遞的是基督
[00:12:52.000 --> 00:12:54.000]  但是這個傳遞帶來
[00:12:54.000 --> 00:12:56.000]  保羅他們自己
[00:12:56.000 --> 00:12:58.000]  有一份這樣的
[00:12:58.000 --> 00:13:00.000]  在神裏面的輕香
[00:13:00.000 --> 00:13:03.000]  當然剛才一開始的時候已經說過背景
[00:13:03.000 --> 00:13:05.000]  這段經文的背景
[00:13:05.000 --> 00:13:09.000]  保羅將自己擺在一個海船的行列
[00:13:09.000 --> 00:13:12.000]  兩旁有人撒香花
[00:13:12.000 --> 00:13:15.000]  有人來到燃燒一些香料
[00:13:15.000 --> 00:13:19.000]  對一些德勝海船回來的羅馬軍人
[00:13:19.000 --> 00:13:21.000]  是一個很大的榮耀
[00:13:21.000 --> 00:13:23.000]  因為帝國藉著武力
[00:13:23.000 --> 00:13:26.000]  藉著強大的軍事
[00:13:26.000 --> 00:13:28.000]  去奪取不同的地方
[00:13:28.000 --> 00:13:30.000]  那些人
[00:13:30.000 --> 00:13:32.000]  征服了他們
[00:13:32.000 --> 00:13:35.000]  將他們全部變成一個俘虜
[00:13:35.000 --> 00:13:38.000]  帶回來去示眾
[00:13:38.000 --> 00:13:41.000]  他們將會面對的結局就是
[00:13:41.000 --> 00:13:42.000]  要麼就下監
[00:13:42.000 --> 00:13:44.000]  要麼就會被處死
[00:13:44.000 --> 00:13:46.000]  所以那些是死的香氣
[00:13:46.000 --> 00:13:48.000]  等待這些死囚
[00:13:48.000 --> 00:13:50.000]  但是對那些軍人來說
[00:13:50.000 --> 00:13:52.000]  這些是香氣
[00:13:52.000 --> 00:13:54.000]  帶給他們一個榮譽
[00:13:54.000 --> 00:13:57.000]  因為他們是勝利的行列
[00:13:57.000 --> 00:13:59.000]  在同一個隊伍裏面
[00:13:59.000 --> 00:14:01.000]  有勝利
[00:14:01.000 --> 00:14:03.000]  有滅亡
[00:14:03.000 --> 00:14:06.000]  保羅將這個場景
[00:14:06.000 --> 00:14:09.000]  即是說他一定是參加過
[00:14:09.000 --> 00:14:11.000]  不知是信主前還是信主後
[00:14:11.000 --> 00:14:17.000]  他參加過這些勝利的海船的行列
[00:14:17.000 --> 00:14:22.000]  見識過帝國的偉大
[00:14:22.000 --> 00:14:24.000]  但是將這件事
[00:14:24.000 --> 00:14:29.000]  放在他自己的卑微的侍奉裏面
[00:14:29.000 --> 00:14:33.000]  放在他自己現在作為基督的使徒
[00:14:33.000 --> 00:14:37.000]  傳講基督耶穌是復活的主
[00:14:37.000 --> 00:14:39.000]  就帶來有不同的人
[00:14:39.000 --> 00:14:44.000]  對保羅這個傳道的改變
[00:14:44.000 --> 00:14:47.000]  生命的一個不同的兩極的改變
[00:14:47.000 --> 00:14:49.000]  其中一樣就是
[00:14:49.000 --> 00:14:54.000]  信的人就會經歷基督的生命改變
[00:14:54.000 --> 00:14:58.000]  不信甚至拒絕保羅的人
[00:14:58.000 --> 00:15:03.000]  就要面對將來的永恆的沉淪就坐
[00:15:03.000 --> 00:15:08.000]  保羅說這件事誰能夠當得起呢
[00:15:08.000 --> 00:15:14.000]  保羅有什麼權去定別人的生與死呢
[00:15:14.000 --> 00:15:17.000]  而且保羅在這裏上下文都在說
[00:15:17.000 --> 00:15:22.000]  他自己在面對一個侍奉的逆境
[00:15:22.000 --> 00:15:24.000]  就是哥倫多教會
[00:15:24.000 --> 00:15:27.000]  他自己親自去創立的教會
[00:15:27.000 --> 00:15:30.000]  因為假使徒的緣故
[00:15:30.000 --> 00:15:33.000]  就對他帶來一個藐視
[00:15:33.000 --> 00:15:37.000]  而且這個藐視如果再不去制止
[00:15:37.000 --> 00:15:42.000]  就會變成對他傳的道都會來到一概否定
[00:15:42.000 --> 00:15:47.000]  不單是否定保羅個人這麼簡單
[00:15:47.000 --> 00:15:51.000]  所以保羅看這件事是很嚴重的
[00:15:51.000 --> 00:15:54.000]  即是說保羅面對這樣的尷尬
[00:15:54.000 --> 00:15:57.000]  和他身份帶來的尷尬
[00:15:57.000 --> 00:16:00.000]  他怎樣去梳理讓弟兄姊妹
[00:16:00.000 --> 00:16:05.000]  能夠得到在神裏的信心
[00:16:05.000 --> 00:16:07.000]  重新回來呢
[00:16:07.000 --> 00:16:09.000]  保羅告訴我們
[00:16:09.000 --> 00:16:11.000]  他是基督的香氣
[00:16:11.000 --> 00:16:14.000]  保羅亦告訴我們第十七節
[00:16:14.000 --> 00:16:16.000]  我們不是像那些人那樣
[00:16:16.000 --> 00:16:22.000]  為了利益、為了金錢去混亂神的真道
[00:16:22.000 --> 00:16:26.000]  我們這樣做是為了完全出於誠實
[00:16:26.000 --> 00:16:27.000]  出於神
[00:16:27.000 --> 00:16:29.000]  而且我們在神的面前
[00:16:29.000 --> 00:16:33.000]  憑著基督講道
[00:16:33.000 --> 00:16:35.000]  即是告訴我們
[00:16:35.000 --> 00:16:38.000]  保羅知道自己的處境尷尬
[00:16:38.000 --> 00:16:42.000]  但是保羅一位在神面前
[00:16:42.000 --> 00:16:46.000]  得到這麼寶貴的即是的保羅
[00:16:46.000 --> 00:16:49.000]  他說我不需要改變我自己
[00:16:49.000 --> 00:16:51.000]  我只需要去傳
[00:16:51.000 --> 00:16:55.000]  一直去傳我所相信的耶穌基督
[00:16:55.000 --> 00:16:57.000]  就是人的生命
[00:16:57.000 --> 00:16:59.000]  就是人的出路
[00:16:59.000 --> 00:17:03.000]  我只要繼續做好我自己的身份
[00:17:03.000 --> 00:17:06.000]  講一個誠實的道
[00:17:06.000 --> 00:17:09.000]  在神面前憑著神
[00:17:09.000 --> 00:17:12.000]  去講關於基督的真理
[00:17:12.000 --> 00:17:16.000]  我不需要理會別人怎樣看
[00:17:16.000 --> 00:17:19.000]  我自己現在的身份
[00:17:19.000 --> 00:17:23.000]  這個似乎是一個很大的秘訣
[00:17:23.000 --> 00:17:27.000]  保羅繼續做他自己的工作
[00:17:27.000 --> 00:17:28.000]  他要教主一學
[00:17:28.000 --> 00:17:30.000]  他照教
[00:17:30.000 --> 00:17:32.000]  他要來做門徒訓練
[00:17:32.000 --> 00:17:33.000]  他照做
[00:17:33.000 --> 00:17:36.000]  他要來繼續他的生活
[00:17:36.000 --> 00:17:37.000]  繼續他的行程
[00:17:37.000 --> 00:17:39.000]  突然之間的改變
[00:17:39.000 --> 00:17:44.000]  不是因為他是視而又非
[00:17:44.000 --> 00:17:47.000]  不是因為他時時都喜歡改變就改變
[00:17:47.000 --> 00:17:49.000]  而是他一直在神的面前
[00:17:49.000 --> 00:17:52.000]  神要他有另外的考慮
[00:17:52.000 --> 00:17:53.000]  另外的傳道
[00:17:53.000 --> 00:17:55.000]  他就去
[00:17:55.000 --> 00:17:58.000]  追隨的是神在他生命裏面的帶領
[00:17:58.000 --> 00:18:01.000]  這個是保羅的一個秘訣
[00:18:01.000 --> 00:18:05.000]  就是他不改變自己去遷就其他人
[00:18:05.000 --> 00:18:08.000]  來將自己的身份
[00:18:08.000 --> 00:18:10.000]  傳遞的真理
[00:18:10.000 --> 00:18:12.000]  因為人對他的看法
[00:18:12.000 --> 00:18:15.000]  他而來做一個調整
[00:18:15.000 --> 00:18:18.000]  這個是一個很難
[00:18:18.000 --> 00:18:23.000]  一如既往的做回自己最好的自己
[00:18:23.000 --> 00:18:25.000]  而且他清楚
[00:18:25.000 --> 00:18:27.000]  他這個自己的身份
[00:18:27.000 --> 00:18:29.000]  是從神那裏而來的
[00:18:29.000 --> 00:18:32.000]  譬如十六節剛才我們講了
[00:18:32.000 --> 00:18:34.000]  這句說話很重
[00:18:34.000 --> 00:18:37.000]  能夠定人的生與死
[00:18:37.000 --> 00:18:39.000]  在這些人如果他接受基督
[00:18:39.000 --> 00:18:42.000]  就成為基督的香氣叫他生
[00:18:42.000 --> 00:18:43.000]  如果在那些人
[00:18:43.000 --> 00:18:44.000]  他不接受基督
[00:18:44.000 --> 00:18:47.000]  或者說不接受我們所傳的道
[00:18:47.000 --> 00:18:51.000]  就成為死的香氣叫他死
[00:18:51.000 --> 00:18:54.000]  他能夠看出一個這樣的背景
[00:18:54.000 --> 00:18:58.000]  套用在自己的傳道裏面的保羅
[00:18:58.000 --> 00:18:59.000]  他能夠看得出
[00:18:59.000 --> 00:19:03.000]  有些人將來一定會死
[00:19:03.000 --> 00:19:05.000]  有些人將來一定會去天堂
[00:19:05.000 --> 00:19:09.000]  在神裏面很榮耀
[00:19:09.000 --> 00:19:10.000]  保羅講了一句說話
[00:19:10.000 --> 00:19:12.000]  他說這樣的事
[00:19:12.000 --> 00:19:15.000]  誰能夠承擔
[00:19:15.000 --> 00:19:16.000]  其實去到三章
[00:19:16.000 --> 00:19:19.000]  很快和大家看三章這一段
[00:19:19.000 --> 00:19:21.000]  另一段我們不看了
[00:19:21.000 --> 00:19:23.000]  其實保羅很想告訴他們
[00:19:23.000 --> 00:19:26.000]  其實哥林多教會弟兄姊妹
[00:19:26.000 --> 00:19:28.000]  你們成為基督徒
[00:19:28.000 --> 00:19:30.000]  你們成為神的兒女
[00:19:30.000 --> 00:19:32.000]  你們就是我們的推薦信
[00:19:32.000 --> 00:19:34.000]  不需要其他的推薦信
[00:19:34.000 --> 00:19:36.000]  第三章第一節這樣說
[00:19:36.000 --> 00:19:39.000]  你們明顯就是基督的信
[00:19:39.000 --> 00:19:42.000]  是藉著我們這班使徒去修成的
[00:19:42.000 --> 00:19:44.000]  不是用墨水來寫
[00:19:44.000 --> 00:19:47.000]  是用永生神的靈去寫
[00:19:47.000 --> 00:19:49.000]  就是說保羅的傳道
[00:19:49.000 --> 00:19:51.000]  是憑著神的聖靈
[00:19:51.000 --> 00:19:54.000]  即是意味著很多的祈禱
[00:19:54.000 --> 00:19:56.000]  很多的苦口婆心
[00:19:56.000 --> 00:19:57.000]  很多的眼淚
[00:19:57.000 --> 00:19:59.000]  去勸勉弟兄姊妹
[00:19:59.000 --> 00:20:01.000]  在靈命上面成長
[00:20:01.000 --> 00:20:04.000]  不是寫在石板上面
[00:20:04.000 --> 00:20:06.000]  是寫在你們的心板上面
[00:20:06.000 --> 00:20:08.000]  第四節
[00:20:08.000 --> 00:20:09.000]  我們因為基督
[00:20:09.000 --> 00:20:13.000]  所以在神面前才有這樣的信心
[00:20:13.000 --> 00:20:14.000]  然後第五節
[00:20:14.000 --> 00:20:17.000]  就是回應二章十六節那段經文
[00:20:17.000 --> 00:20:20.000]  「這事誰能當得起」
[00:20:20.000 --> 00:20:22.000]  第五節就說
[00:20:22.000 --> 00:20:24.000]  並不是我們憑自己
[00:20:24.000 --> 00:20:26.000]  能夠承擔什麼事
[00:20:26.000 --> 00:20:30.000]  我們所能夠承擔的是出於神
[00:20:30.000 --> 00:20:35.000]  祂叫我們承擔這個新約的執事
[00:20:35.000 --> 00:20:37.000]  新約的執事
[00:20:37.000 --> 00:20:40.000]  就是說主耶穌來這個世界
[00:20:40.000 --> 00:20:45.000]  將舊約對人的十誡律法
[00:20:45.000 --> 00:20:46.000]  人做不到的
[00:20:46.000 --> 00:20:49.000]  主耶穌來到去成就
[00:20:49.000 --> 00:20:51.000]  這個就是一個新時代的開始
[00:20:51.000 --> 00:20:55.000]  就是神福音廣傳的開始
[00:20:55.000 --> 00:20:57.000]  人只需要藉著耶穌
