
[00:00:00.000 --> 00:00:05.440]  今日講題是「抓緊機遇 服侍基督」
[00:08:46.920 --> 00:08:48.880]  我金銀也沒有
[00:08:48.880 --> 00:08:49.960]  當然不是沒有
[00:08:49.960 --> 00:08:51.400]  不過你所說的
[00:08:51.400 --> 00:08:52.280]  你想要的
[00:08:52.280 --> 00:08:54.360]  我這次不是給這些東西給你
[00:08:54.360 --> 00:08:56.880]  我這次給你更加重要的東西
[00:08:56.880 --> 00:08:58.520]  就牽著他的手
[00:08:58.520 --> 00:09:00.080]  奉主耶穌叫他起身
[00:09:00.080 --> 00:09:03.200]  這個瓊子立即起身
[00:09:03.200 --> 00:09:06.240]  接著還要衝入聖殿
[00:09:06.240 --> 00:09:07.720]  一個瓊腿的人
[00:09:07.720 --> 00:09:09.760]  不可以進入聖殿
[00:09:09.760 --> 00:09:10.960]  四十歲
[00:09:10.960 --> 00:09:13.240]  天生瓊腿
[00:09:13.240 --> 00:09:14.840]  現在衝入聖殿
[00:09:14.840 --> 00:09:16.600]  又跳又叫
[00:09:16.600 --> 00:09:19.600]  讚美神
[00:09:19.600 --> 00:09:21.440]  最開心當然是天上
[00:09:21.440 --> 00:09:23.080]  不過我們看不到
[00:09:23.080 --> 00:09:26.680]  看到的是祭司長和守殿官
[00:09:26.680 --> 00:09:30.080]  問他為何他在那裡搗亂
[00:09:30.080 --> 00:09:31.920]  說了原委之後
[00:09:31.920 --> 00:09:34.040]  就抓了彼得和約翰
[00:09:34.040 --> 00:09:35.400]  就抓他們坐牢
[00:09:35.400 --> 00:09:37.240]  等待那個法律
[00:09:37.240 --> 00:09:40.200]  接著去到第三章近尾
[00:09:40.200 --> 00:09:40.720]  對不起
[00:09:40.720 --> 00:09:42.280]  去到四章
[00:09:42.280 --> 00:09:44.080]  四章第一節
[00:09:44.080 --> 00:09:48.320]  彼得和約翰正向百姓說話的時候
[00:09:48.320 --> 00:09:51.760]  祭司們、守殿官和薩都該人就來了
[00:09:51.760 --> 00:09:55.800]  講完一篇比較長的經文教導
[00:09:55.800 --> 00:10:00.160]  為何我們會使到這個殘疾人起身呢?
[00:10:00.160 --> 00:10:02.240]  講完之後
[00:10:02.240 --> 00:10:03.400]  微呼嘯
[00:10:03.400 --> 00:10:10.440]  就有守殿官、祭司長和這些兵丁來找他
[00:10:10.440 --> 00:10:11.520]  第二節
[00:10:11.520 --> 00:10:12.680]  就很煩惱
[00:10:12.680 --> 00:10:15.200]  因為使徒們教導百姓
[00:10:15.200 --> 00:10:18.280]  傳揚在耶穌的事上
[00:10:18.280 --> 00:10:20.640]  證明有死人復活
[00:10:20.640 --> 00:10:23.680]  於是就下手拿著他們
[00:10:23.680 --> 00:10:25.760]  因為天已經晚了
[00:10:25.760 --> 00:10:29.200]  即是下午新初三時的祈禱
[00:10:29.200 --> 00:10:30.320]  在聖殿
[00:10:30.320 --> 00:10:33.800]  一直到現在差不多黃昏
[00:10:33.800 --> 00:10:36.080]  教導、講道
[00:10:36.080 --> 00:10:40.080]  祭司長見到這麼多人就煩惱了
[00:10:40.080 --> 00:10:42.320]  因為聽到那個訊息
[00:10:42.320 --> 00:10:44.760]  講關於主耶穌的復活
[00:10:44.760 --> 00:10:47.040]  和見到那個人無話可說
[00:10:47.040 --> 00:10:49.040]  一個本來就是瘸腿的人
[00:10:49.040 --> 00:10:51.840]  可以進入聖殿來這樣行走
[00:10:51.840 --> 00:10:54.480]  所以他們不知怎麼辦的時候
[00:10:54.480 --> 00:10:56.400]  當然就是將他們拘留
[00:10:56.400 --> 00:10:57.520]  天已經晚了
[00:10:57.520 --> 00:11:00.280]  就將他們押在拘留所
[00:11:00.280 --> 00:11:03.360]  去到第二天等待那個發落
[00:11:03.360 --> 00:11:06.040]  留意第四節作者給的描述
[00:11:06.040 --> 00:11:07.720]  一個總結
[00:11:07.720 --> 00:11:11.040]  聽到的人有許多信了主
[00:11:11.040 --> 00:11:16.280]  南丁的數目都已經約有五千人
[00:11:16.280 --> 00:11:18.440]  大家計一計心算都計到了
[00:11:18.440 --> 00:11:20.120]  剛才三千
[00:11:20.120 --> 00:11:22.680]  過幾天之後就五千
[00:11:22.680 --> 00:11:25.200]  接著還沒計那個數就是
[00:11:25.200 --> 00:11:27.600]  主耶穌天天將人
[00:11:27.600 --> 00:11:30.520]  得救的人加給教會
[00:11:30.520 --> 00:11:32.160]  有八千人
[00:11:32.160 --> 00:11:34.360]  去第四章坐牢
[00:11:34.360 --> 00:11:39.000]  接著就有一個逼伯警告
[00:11:39.000 --> 00:11:39.760]  打了他們
[00:11:39.760 --> 00:11:41.480]  你們不要再講了
[00:11:41.480 --> 00:11:42.800]  他們就不理那麼多
[00:11:42.800 --> 00:11:45.440]  繼續去講關於主耶穌的事
[00:11:45.440 --> 00:11:48.200]  第五章就有一個神蹟
[00:11:48.200 --> 00:11:50.880]  就是在教會裏面
[00:11:50.880 --> 00:11:52.440]  因為第二章剛才我們講過
[00:11:52.440 --> 00:11:54.320]  有凡物公容
[00:11:54.320 --> 00:11:55.680]  有兩個人
[00:11:55.680 --> 00:11:56.800]  一對夫婦
[00:11:56.800 --> 00:11:58.880]  阿拿尼亞和達菲拉
[00:11:58.880 --> 00:12:00.040]  這對夫婦
[00:12:00.040 --> 00:12:03.480]  她又繼續學人們去奉獻
[00:12:03.480 --> 00:12:06.920]  但是私自留下一些錢
[00:12:06.920 --> 00:12:09.240]  來奉獻
[00:12:09.240 --> 00:12:11.840]  使徒就不知道什麼原因就問
[00:12:11.840 --> 00:12:14.600]  你們是不是已經這樣做了奉獻了
[00:12:14.600 --> 00:12:15.320]  他們說是呀
[00:12:15.320 --> 00:12:18.480]  我們將我們一切都給了教會
[00:12:18.480 --> 00:12:20.000]  使徒就說
[00:12:20.000 --> 00:12:22.600]  你們留下是屬於你們的
[00:12:22.600 --> 00:12:25.040]  我們不會這樣隨便要你的
[00:12:25.040 --> 00:12:27.600]  但是你們這樣欺控聖靈
[00:12:27.600 --> 00:12:29.040]  是不對的
[00:12:29.040 --> 00:12:33.760]  這兩個人就立即在使徒面前死了
[00:12:33.760 --> 00:12:36.640]  幸好當時有《蘋果日報》
[00:12:36.640 --> 00:12:38.320]  追蹤《動新聞》
[00:12:38.320 --> 00:12:40.480]  當然開玩笑了
[00:12:40.480 --> 00:12:42.600]  大家見到這件事
[00:12:42.600 --> 00:12:45.040]  不是覺得使徒很兇
[00:12:45.040 --> 00:12:46.760]  很無理取鬧
[00:12:46.760 --> 00:12:48.960]  是覺得聖靈很可畏
[00:12:48.960 --> 00:12:50.240]  神很可畏
[00:12:50.240 --> 00:12:54.280]  大家要來懼怕神
[00:12:54.280 --> 00:13:00.800]  這是第五章結尾告訴我們
[00:13:00.800 --> 00:13:08.960]  第七節
[00:13:08.960 --> 00:13:09.840]  第十一節
[00:13:09.840 --> 00:13:12.040]  因為前面我們不夠時間再讀這麼多
[00:13:12.040 --> 00:13:13.600]  第十一節五章
[00:13:13.600 --> 00:13:18.480]  全教會和所有聽見這些事情的人
[00:13:18.480 --> 00:13:21.080]  就是亞拿尼亞和撒菲拉
[00:13:21.080 --> 00:13:23.960]  兩夫婦來到去死了
[00:13:23.960 --> 00:13:28.560]  而且是分別不同時間死了
[00:13:28.560 --> 00:13:31.520]  亞拿尼亞首先死了
[00:13:31.520 --> 00:13:34.960]  當時因為太太撒菲拉不在場
[00:13:34.960 --> 00:13:37.080]  撒菲拉不在場
[00:13:37.080 --> 00:13:41.040]  後來回來使徒再問多一次
[00:13:41.040 --> 00:13:44.200]  你們奉獻給教會的錢
[00:13:44.200 --> 00:13:46.240]  是不是這麼多
[00:13:46.240 --> 00:13:48.040]  撒菲拉不知道什麼事
[00:13:48.040 --> 00:13:50.960]  不知道丈夫已經斷氣死了
[00:13:50.960 --> 00:13:52.200]  就說是
[00:13:52.200 --> 00:13:54.280]  接著第十節
[00:13:54.280 --> 00:13:59.960]  那克父倒在彼得的腳前斷了氣
[00:13:59.960 --> 00:14:02.040]  那些年輕人進來
[00:14:02.040 --> 00:14:05.360]  那些年輕人是支持抬走他的丈夫的
[00:14:05.360 --> 00:14:07.240]  這裡不是私了
[00:14:07.240 --> 00:14:09.880]  是神的聖靈的工作
[00:14:09.880 --> 00:14:11.480]  來到一些人
[00:14:11.480 --> 00:14:13.120]  原來這樣欺控神
[00:14:13.120 --> 00:14:15.880]  是會有這樣的結果
[00:14:15.880 --> 00:14:17.880]  年輕人進來之後
[00:14:17.880 --> 00:14:19.280]  見他已經死了
[00:14:19.280 --> 00:14:20.760]  就將他抬出去
[00:14:20.760 --> 00:14:23.520]  埋在他丈夫的旁邊
[00:14:23.520 --> 00:14:27.280]  全教會和所有聽見這些事情的人
[00:14:27.280 --> 00:14:29.800]  都非常之懼怕
[00:14:29.800 --> 00:14:30.760]  懼怕
[00:14:30.760 --> 00:14:32.480]  不是懼怕使徒
[00:14:32.480 --> 00:14:34.440]  是敬畏神
[00:14:34.440 --> 00:14:36.960]  是看到神的榮耀
[00:14:36.960 --> 00:14:39.080]  是看到神的審判
[00:14:39.080 --> 00:14:41.040]  是看到神的工作
[00:14:41.040 --> 00:14:42.760]  所以第十二節說
[00:14:42.760 --> 00:14:45.200]  主耶穌藉著使徒的手
[00:14:45.200 --> 00:14:49.000]  在民間行了非常多的神蹟奇事
[00:14:49.000 --> 00:14:51.120]  他們同心合意聚集
[00:14:51.120 --> 00:14:52.960]  在所羅門的廊下
[00:14:52.960 --> 00:14:55.720]  其餘的人沒有一個敢接近他們
[00:14:55.720 --> 00:14:58.200]  百姓卻尊重他們
[00:14:58.200 --> 00:15:00.720]  其餘的人當然是那些反對
[00:15:00.720 --> 00:15:04.480]  傳福音、傳耶穌、救主的人
[00:15:04.480 --> 00:15:07.160]  但是很多很多的當地人
[00:15:07.160 --> 00:15:10.920]  信的人尊重這些使徒
[00:15:10.920 --> 00:15:12.440]  第十四節
[00:15:12.440 --> 00:15:16.040]  信主的人越發地增添
[00:15:16.040 --> 00:15:19.520]  連男帶女都很多
[00:15:19.520 --> 00:15:23.400]  甚至有病人抬到街上
[00:15:23.400 --> 00:15:24.520]  放在床上
[00:15:24.520 --> 00:15:26.120]  放在浴紙上
[00:15:26.120 --> 00:15:28.480]  讓彼得走過的時候
[00:15:28.480 --> 00:15:31.800]  或者他的影可以投在人身上
[00:15:31.800 --> 00:15:34.320]  彼得的影
[00:15:34.320 --> 00:15:36.720]  我們拿一個漂亮的手機
[00:15:36.720 --> 00:15:37.720]  拍下他的影子
[00:15:37.720 --> 00:15:39.320]  這樣就可以了
[00:15:39.320 --> 00:15:40.600]  有時候我們都會拍
[00:15:40.600 --> 00:15:42.680]  很長的
[00:15:42.680 --> 00:15:45.200]  影子都可以拯救人
[00:15:45.200 --> 00:15:47.440]  不用一個真身、真人
[00:15:47.440 --> 00:15:50.080]  你看看神可以藉著使徒
[00:15:50.080 --> 00:15:53.560]  行非常非常特殊的神蹟
[00:15:53.560 --> 00:15:56.760]  其實是要印證福音的大能
[00:15:56.760 --> 00:15:57.960]  接著就是
[00:15:57.960 --> 00:15:59.880]  一直到第十六節
[00:15:59.880 --> 00:16:02.520]  還有許多人帶著病人
[00:16:02.520 --> 00:16:04.840]  以及被污淩纏磨的
[00:16:04.840 --> 00:16:07.360]  從耶路撒冷四處的城鎮
[00:16:07.360 --> 00:16:10.480]  全部得到醫治
[00:16:10.480 --> 00:16:11.800]  可想而知
[00:16:11.800 --> 00:16:13.920]  成千上萬的人
[00:16:13.920 --> 00:16:16.760]  在這個時候信耶穌
[00:16:16.760 --> 00:16:21.320]  教會要處理許多實際的事務
[00:16:21.320 --> 00:16:23.800]  只要你想想一個座堂
[00:16:23.800 --> 00:16:26.760]  現在已經有八千人以上
[00:16:26.760 --> 00:16:29.120]  未計上天的
[00:16:29.120 --> 00:16:30.640]  不知道那個配額是多少
[00:16:30.640 --> 00:16:32.120]  哇!耶穌不要那麼多
[00:16:32.120 --> 00:16:33.560]  一百五十受不了
[00:16:33.560 --> 00:16:35.320]  每天一百五十不行
[00:16:35.320 --> 00:16:36.320]  受不了
[00:16:36.320 --> 00:16:38.320]  教會沒有那麼多地方
[00:16:38.320 --> 00:16:40.520]  你一定會想這些問題的
[00:16:40.520 --> 00:16:42.240]  一定要處理的
[00:16:42.240 --> 00:16:45.160]  單是你登記的會冊
[00:16:45.160 --> 00:16:46.160]  名冊
[00:16:46.160 --> 00:16:47.880]  都填到手軟的
[00:16:47.880 --> 00:16:50.760]  八千人突然間信耶穌
[00:16:50.760 --> 00:16:55.080]  全部是願意追隨使徒的教訓
[00:16:55.080 --> 00:16:58.960]  一起天天的抹餅祈禱
[00:16:58.960 --> 00:17:03.800]  第六章就出現一件這樣的事
[00:17:03.800 --> 00:17:07.840]  就是將我剛才幫大家做的那個展述
[00:17:07.840 --> 00:17:10.120]  做了一個很小的總結
[00:17:10.120 --> 00:17:11.560]  那些日子
[00:17:11.560 --> 00:17:14.120]  門徒增多
[00:17:14.120 --> 00:17:19.920]  就開始有一個這樣要處理的內部小問題
[00:17:19.920 --> 00:17:22.120]  但是處理得不好
[00:17:22.120 --> 00:17:25.760]  教會就不能夠有另外一個的發展
[00:17:25.760 --> 00:17:28.480]  另外一個的突破
[00:17:28.480 --> 00:17:30.240]  什麼的突破呢?
[00:17:30.240 --> 00:17:33.200]  因為第八章第一節
[00:17:33.200 --> 00:17:35.080]  一會兒我再讀
[00:17:35.080 --> 00:17:36.760]  這個突破
[00:17:36.760 --> 00:17:40.440]  不再停留在耶路撒冷
[00:17:40.440 --> 00:17:42.840]  大家首先在這裡有個印象
[00:17:42.840 --> 00:17:46.160]  教會現在有八千
[00:17:46.160 --> 00:17:47.840]  至少八千人
[00:17:47.840 --> 00:17:49.240]  加上使徒
[00:17:49.240 --> 00:17:54.400]  加上當時在樓房上聚集的一百二十人
[00:17:54.400 --> 00:17:56.360]  再加上有些沒有記數的
[00:17:56.360 --> 00:17:58.800]  天天加給教會的人
[00:17:58.800 --> 00:18:02.960]  也有一些是在使徒的神跡醫治的人
[00:18:02.960 --> 00:18:05.040]  你說這些人全部有重疊的
[00:18:05.040 --> 00:18:06.320]  有水分的
[00:18:06.320 --> 00:18:08.760]  都最少有八千人
[00:18:08.760 --> 00:18:10.520]  八千人你要想一下
[00:18:10.520 --> 00:18:12.120]  如果一會兒我們有個外延
[00:18:12.120 --> 00:18:14.520]  八千人你想一下那個物流
[00:18:14.520 --> 00:18:16.000]  那個配套
[00:18:16.000 --> 00:18:18.040]  只是要擺的桌椅
[00:18:18.040 --> 00:18:19.320]  擺的筷子
[00:18:19.320 --> 00:18:20.600]  擺的碗筷
[00:18:20.600 --> 00:18:23.080]  已經是不簡單了
[00:18:23.080 --> 00:18:28.120]  現在在這個時候有一個小的問題
[00:18:28.120 --> 00:18:31.480]  使徒怎樣去處理
[00:18:31.480 --> 00:18:33.280]  這個問題
[00:18:33.280 --> 00:18:37.880]  為什麼會帶進去另外一個很大的突破呢?
[00:18:37.880 --> 00:18:40.280]  其實不是什麼突破
[00:18:40.280 --> 00:18:43.080]  其實根本就是耶穌的吩咐
