
[00:00:00.000 --> 00:00:06.360]  多謝主席帶領我們讀了這段今天要思考的經文
[00:05:57.400 --> 00:06:01.400]  就是因為他的嘴巴
[00:06:01.400 --> 00:06:03.400]  如果我們中國人說的話
[00:06:03.400 --> 00:06:05.400]  是有些意思的話
[00:06:05.400 --> 00:06:07.400]  就是禍從口出
[00:06:07.400 --> 00:06:09.400]  他坐牢的災禍
[00:06:09.400 --> 00:06:11.400]  就是由他的嘴巴招致
[00:06:11.400 --> 00:06:15.400]  因為他是責備當時的昏風王希律
[00:06:15.400 --> 00:06:17.400]  不是耶穌出世的時候
[00:06:17.400 --> 00:06:18.400]  那個大希律
[00:06:18.400 --> 00:06:21.400]  就是把白利恆附近的城鎮
[00:06:21.400 --> 00:06:24.400]  一歲以下的小朋友通通殺光
[00:06:24.400 --> 00:06:28.400]  那個是希律的爸爸
[00:06:28.400 --> 00:06:31.400]  這個是大希律的兒子
[00:06:31.400 --> 00:06:34.400]  希律做了什麼事
[00:06:34.400 --> 00:06:38.400]  使約翰的嘴巴針對他
[00:06:38.400 --> 00:06:40.400]  就是他娶了他的嫂子
[00:06:40.400 --> 00:06:47.400]  他的哥哥菲利普的老婆希羅底為妻子
[00:06:47.400 --> 00:06:49.400]  問題就是
[00:06:49.400 --> 00:06:51.400]  菲利普還沒有死
[00:06:51.400 --> 00:06:53.400]  我們知道猶太人的規矩
[00:06:53.400 --> 00:06:55.400]  對面為了中國人所說的
[00:06:55.400 --> 00:06:57.400]  某個程度上都是繼後鄉燈
[00:06:57.400 --> 00:06:59.400]  所謂繼後鄉燈
[00:06:59.400 --> 00:07:01.400]  其實大家姓氏都一樣
[00:07:01.400 --> 00:07:03.400]  是承受遺產
[00:07:03.400 --> 00:07:09.400]  猶太人的內婚
[00:07:09.400 --> 00:07:12.400]  就會兄弟的配偶
[00:07:12.400 --> 00:07:14.400]  由於兄弟過身
[00:07:14.400 --> 00:07:17.400]  是由哥哥或弟弟娶過來
[00:07:17.400 --> 00:07:20.400]  讓他的財產不會流出去
[00:07:20.400 --> 00:07:22.400]  其他外人的地方
[00:07:22.400 --> 00:07:25.400]  我看魯德紀都可能聽說過
[00:07:25.400 --> 00:07:27.400]  接觸過這類事情
[00:07:27.400 --> 00:07:30.400]  但問題是哥哥還在生的時候
[00:07:30.400 --> 00:07:36.400]  就變成亂論
[00:07:36.400 --> 00:07:40.400]  再加上希羅底和菲利普和希律
[00:07:40.400 --> 00:07:42.400]  都是有其他關係的
[00:07:42.400 --> 00:07:45.400]  事源大希律他們的爸爸
[00:07:45.400 --> 00:07:49.400]  很喜歡將他生出來的子女
[00:07:49.400 --> 00:07:52.400]  互相分配
[00:07:52.400 --> 00:07:54.400]  很奇怪的
[00:07:54.400 --> 00:07:58.400]  希律的子女都是不同的太太
[00:07:58.400 --> 00:08:00.400]  不同的媽媽生出來的
[00:08:00.400 --> 00:08:03.400]  所以其實希律和菲利普
[00:08:03.400 --> 00:08:05.400]  是同父大希律
[00:08:05.400 --> 00:08:07.400]  但二母的兄弟
[00:08:07.400 --> 00:08:11.400]  而希羅底也是希律的大哥
[00:08:11.400 --> 00:08:13.400]  阿利多布的女兒
[00:08:13.400 --> 00:08:15.400]  所以你想一下
[00:08:15.400 --> 00:08:17.400]  這個情況就很複雜
[00:08:17.400 --> 00:08:21.400]  這是他們的父親大希律
[00:08:21.400 --> 00:08:23.400]  安排了他的兒子的女兒希羅底
[00:08:23.400 --> 00:08:26.400]  嫁給他另一個兒子叫做菲利普
[00:08:26.400 --> 00:08:30.400]  然後他第三個兒子希律
[00:08:30.400 --> 00:08:32.400]  去到羅馬探望菲利普的時候
[00:08:32.400 --> 00:08:34.400]  有一次因為菲利普住在羅馬
[00:08:34.400 --> 00:08:37.400]  見到他的嫂子生了一隻貓入眼
[00:08:37.400 --> 00:08:40.400]  兩個都互相感情
[00:08:40.400 --> 00:08:46.400]  結果希羅底跟了希律回巴勒斯坦
[00:08:46.400 --> 00:08:50.400]  跟他的丈夫菲利普離婚
[00:08:50.400 --> 00:08:52.400]  所以希律就娶了他的嫂子
[00:08:52.400 --> 00:08:54.400]  但希羅底是希律的大哥
[00:08:54.400 --> 00:08:57.400]  也是同父二母的阿利多布的女兒
[00:08:57.400 --> 00:09:02.400]  所以希律的老婆是他的姪女
[00:09:02.400 --> 00:09:03.400]  也是他的嫂子
[00:09:03.400 --> 00:09:05.400]  現在變成他老婆
[00:09:05.400 --> 00:09:11.400]  很亂啊
[00:09:11.400 --> 00:09:15.400]  皇族帝王之家的貴族
[00:09:15.400 --> 00:09:20.400]  我們知道在埃及的法老傳統宮廷裏面
[00:09:20.400 --> 00:09:24.400]  他們都會有亂倫這種情況出現
[00:09:24.400 --> 00:09:26.400]  但是聖經裏面我們可以看見
[00:09:26.400 --> 00:09:29.400]  約翰針對他主要就是他娶了他的嫂子
[00:09:29.400 --> 00:09:31.400]  當他哥哥還在世的時候
[00:09:31.400 --> 00:09:33.400]  他娶了他的嫂子
[00:09:33.400 --> 00:09:35.400]  結果希律就把他扔進監獄
[00:09:35.400 --> 00:09:37.400]  因為不想聽
[00:09:37.400 --> 00:09:42.400]  為什麼是施洗約翰的嘴巴
[00:09:42.400 --> 00:09:44.400]  又很難呢
[00:09:44.400 --> 00:09:47.400]  這個當然是和施洗約翰自己的工作
[00:09:47.400 --> 00:09:49.400]  他的身份有關係
[00:09:49.400 --> 00:09:52.400]  這個我們就要看馬太福音第三章
[00:09:52.400 --> 00:09:54.400]  沒有powerpoint的
[00:09:54.400 --> 00:09:55.400]  我讀給大家聽
[00:09:55.400 --> 00:09:57.400]  其實對施洗約翰我們都會有些認識
[00:09:57.400 --> 00:09:59.400]  我讀給大家聽
[00:09:59.400 --> 00:10:02.400]  第三章是馬太這樣記載
[00:10:02.400 --> 00:10:04.400]  那時我讀的是和合本
[00:10:04.400 --> 00:10:07.400]  耶路撒冷和猶太傳遞並約旦河一帶的地方
[00:10:07.400 --> 00:10:10.400]  都出去約翰指著施洗約翰那裏
[00:10:10.400 --> 00:10:11.400]  承認他們的罪
[00:10:11.400 --> 00:10:14.400]  施洗約翰宣講天國近了
[00:10:14.400 --> 00:10:15.400]  你們都要悔改
[00:10:15.400 --> 00:10:17.400]  後來主耶穌剛出來的時候
[00:10:17.400 --> 00:10:19.400]  都是宣講這個訊息
[00:10:19.400 --> 00:10:21.400]  那些人就去約翰那裏承認他們的罪
[00:10:21.400 --> 00:10:24.400]  在約旦河裏面受他的洗
[00:10:24.400 --> 00:10:29.400]  約翰見到那麼多的法利賽人和殺都該人都來受洗
[00:10:29.400 --> 00:10:30.400]  就對他們說
[00:10:30.400 --> 00:10:31.400]  篤蛇的種類
[00:10:31.400 --> 00:10:34.400]  誰指示你們逃避將來的憤怒呢
[00:10:34.400 --> 00:10:38.400]  你們要結出果子泥和悔改的心相稱
[00:10:38.400 --> 00:10:40.400]  不要自己心裏說
[00:10:40.400 --> 00:10:42.400]  亞伯拉罕是我們的祖宗
[00:10:42.400 --> 00:10:43.400]  我告訴你
[00:10:43.400 --> 00:10:49.400]  上帝能夠在這些石頭裏面替亞伯拉罕興起他的子孫來
[00:10:49.400 --> 00:10:52.400]  現在把斧頭已經放在樹根上
[00:10:52.400 --> 00:10:55.400]  凡不結好果子的樹都會撼下來
[00:10:55.400 --> 00:10:57.400]  吊起火裏面
[00:10:57.400 --> 00:10:58.400]  我是用水
[00:10:58.400 --> 00:11:00.400]  接著下來他就說
[00:11:00.400 --> 00:11:01.400]  耶穌說
[00:11:01.400 --> 00:11:02.400]  用水和你們施洗
[00:11:02.400 --> 00:11:04.400]  叫你們悔改
[00:11:04.400 --> 00:11:07.400]  但是那位在我以後要來的能力比我更加大
[00:11:07.400 --> 00:11:09.400]  我就是和他提鞋
[00:11:09.400 --> 00:11:10.400]  都不配
[00:11:10.400 --> 00:11:14.400]  他要用聖靈和火為你們施洗
[00:11:14.400 --> 00:11:16.400]  他手裏面拿著波姬
[00:11:16.400 --> 00:11:17.400]  要揚正他的牆
[00:11:17.400 --> 00:11:19.400]  將墨紙收起倉裏面
[00:11:19.400 --> 00:11:23.400]  將腔用不滅的火燒盡了
[00:11:23.400 --> 00:11:25.400]  這段是經文
[00:11:25.400 --> 00:11:29.400]  尤其是約翰講到後來
[00:11:29.400 --> 00:11:33.400]  他的表弟老表主耶穌和他相差六個月
[00:11:33.400 --> 00:11:37.400]  因為瑪利亞探訪於伊利沙伯的時候
[00:11:37.400 --> 00:11:40.400]  他已經有六個月的身孕
[00:11:40.400 --> 00:11:43.400]  他對他的認識
[00:11:43.400 --> 00:11:45.400]  就是說那位要來的比我更加大
[00:11:45.400 --> 00:11:47.400]  我和他提鞋都不配
[00:11:47.400 --> 00:11:49.400]  我是用水和你們洗
[00:11:49.400 --> 00:11:50.400]  下藥蛋河
[00:11:50.400 --> 00:11:51.400]  叫你們悔改悔罪
[00:11:51.400 --> 00:11:52.400]  天國近了
[00:11:52.400 --> 00:11:54.400]  人都應該悔改
[00:11:54.400 --> 00:11:59.400]  悔改是預備迎接天國的基本的人類的態度
[00:11:59.400 --> 00:12:02.400]  如果不是就沒有人能夠進入天國
[00:12:02.400 --> 00:12:05.400]  所以洗禮悔改
[00:12:05.400 --> 00:12:06.400]  接受他的洗
[00:12:06.400 --> 00:12:08.400]  但是後來那位
[00:12:08.400 --> 00:12:11.400]  他是用聖靈和火
[00:12:11.400 --> 00:12:13.400]  和你私洗
[00:12:13.400 --> 00:12:16.400]  約翰一開始出來
[00:12:16.400 --> 00:12:18.400]  就把口
[00:12:18.400 --> 00:12:19.400]  我們說口沒遮攔
[00:12:19.400 --> 00:12:21.400]  指著個個都有罪
[00:12:21.400 --> 00:12:22.400]  你試一下
[00:12:22.400 --> 00:12:24.400]  今天出街
[00:12:24.400 --> 00:12:27.400]  在地鐵站門口巴士站隔離
[00:12:27.400 --> 00:12:29.400]  沒有阻礙人上巴士
[00:12:29.400 --> 00:12:31.400]  總之在隔離拿個大聲公
[00:12:31.400 --> 00:12:33.400]  天國近了你們都要悔改
[00:12:33.400 --> 00:12:35.400]  每個人都有罪
[00:12:35.400 --> 00:12:36.400]  世人都有罪
[00:12:36.400 --> 00:12:38.400]  規矩上你試一下說
[00:12:38.400 --> 00:12:39.400]  我們傳福音
[00:12:39.400 --> 00:12:43.400]  我都沒見過人夠膽這樣說
[00:12:43.400 --> 00:12:47.400]  說話是對還是錯
[00:12:47.400 --> 00:12:48.400]  是對的
[00:12:48.400 --> 00:12:49.400]  但是能夠說嗎
[00:12:49.400 --> 00:12:51.400]  你夠膽這樣說嗎
[00:12:51.400 --> 00:12:52.400]  約翰就是這樣說
[00:12:52.400 --> 00:12:53.400]  他夠膽說
[00:12:53.400 --> 00:12:55.400]  也就是這樣說
[00:12:55.400 --> 00:12:57.400]  甚至有人來到
[00:12:57.400 --> 00:12:59.400]  要聽他說話
[00:12:59.400 --> 00:13:01.400]  又或者都有點感動
[00:13:01.400 --> 00:13:04.400]  要讓他接受他的
[00:13:04.400 --> 00:13:05.400]  在約旦河洗禮
[00:13:05.400 --> 00:13:07.400]  他要罵他們
[00:13:07.400 --> 00:13:09.400]  你們洗什麼
[00:13:09.400 --> 00:13:11.400]  你講一套做一套
[00:13:11.400 --> 00:13:12.400]  除非你的行為結出
[00:13:12.400 --> 00:13:15.400]  和你悔改的心相稱的果子
[00:13:15.400 --> 00:13:17.400]  不然白洗沒用
[00:13:17.400 --> 00:13:20.400]  上帝的斧頭已經放在樹根上
[00:13:20.400 --> 00:13:22.400]  凡結好果子的就斬下來
[00:13:22.400 --> 00:13:24.400]  扔在火上
[00:13:24.400 --> 00:13:28.400]  所以約翰服侍的特徵
[00:13:28.400 --> 00:13:32.400]  就是他很有火
[00:13:32.400 --> 00:13:34.400]  他的火是從口中噴出來的
[00:13:34.400 --> 00:13:38.400]  所以大家記得啟示錄裏面
[00:13:38.400 --> 00:13:41.400]  第十一章的兩個見證人
[00:13:41.400 --> 00:13:43.400]  突然第十一章開頭
[00:13:43.400 --> 00:13:44.400]  量度一下那個成城
[00:13:44.400 --> 00:13:46.400]  然後突然不知道從哪裏來的
[00:13:46.400 --> 00:13:48.400]  就出現兩個見證人
[00:13:48.400 --> 00:13:51.400]  又像伊利亞的穿著
[00:13:51.400 --> 00:13:54.400]  令人想起伊利亞
[00:13:54.400 --> 00:13:56.400]  令人想起施洗約翰
[00:13:56.400 --> 00:13:59.400]  他們兩個見證人的口是噴火的
[00:13:59.400 --> 00:14:01.400]  凡敵對他們 敵黨他們
[00:14:01.400 --> 00:14:04.400]  這兩個見證人用口中的火
[00:14:04.400 --> 00:14:06.400]  是消滅了這些人
[00:14:06.400 --> 00:14:09.400]  夠了火
[00:14:09.400 --> 00:14:11.400]  而主要不是透過暴力
[00:14:11.400 --> 00:14:14.400]  是透過口
[00:14:14.400 --> 00:14:17.400]  事實上如果我們看
[00:14:17.400 --> 00:14:21.400]  不單止他施洗約翰有把火
[00:14:21.400 --> 00:14:23.400]  他對主耶穌的理解
[00:14:23.400 --> 00:14:26.400]  對他這位老表的理解
[00:14:26.400 --> 00:14:28.400]  都是由火來理解
[00:14:28.400 --> 00:14:32.400]  約翰指出耶穌的三味真火
[00:14:32.400 --> 00:14:35.400]  我們中國人道家所說的三味真火
[00:14:35.400 --> 00:14:37.400]  沒有什麼是燒不爛的真火
[00:14:37.400 --> 00:14:39.400]  剛才我讀給大家聽
[00:14:39.400 --> 00:14:43.400]  馬太福音第三章的第十節
[00:14:43.400 --> 00:14:50.400]  是當約翰向那些要來接受洗禮的人警告他們的時候
[00:14:50.400 --> 00:14:51.400]  第十節他說
[00:14:51.400 --> 00:14:54.400]  現在把斧頭已經放在樹根上
[00:14:54.400 --> 00:14:57.400]  凡不結好果子的樹就砍下來
[00:14:57.400 --> 00:15:00.400]  雕起火裏面
[00:15:00.400 --> 00:15:04.400]  這個就不是他自己會做的
[00:15:04.400 --> 00:15:06.400]  這個可以說是上帝做的
[00:15:06.400 --> 00:15:09.400]  第十一節我就說到耶穌
[00:15:09.400 --> 00:15:12.400]  我是用水替你施洗 叫你悔改
[00:15:12.400 --> 00:15:14.400]  但那個後面來能力給我大
[00:15:14.400 --> 00:15:16.400]  我就算和他提鞋都不配
[00:15:16.400 --> 00:15:19.400]  他用聖靈和火
[00:15:19.400 --> 00:15:22.400]  主耶穌都是和火有關的
[00:15:22.400 --> 00:15:23.400]  和你們施洗
[00:15:23.400 --> 00:15:26.400]  再加上進一步
[00:15:26.400 --> 00:15:29.400]  他說耶穌手裏面拿著波基
[00:15:29.400 --> 00:15:31.400]  要揚正他的牆
[00:15:31.400 --> 00:15:33.400]  把墨紙收在倉裏面
[00:15:33.400 --> 00:15:35.400]  剩下的來看批
[00:15:35.400 --> 00:15:39.400]  就用不滅的火燒了
[00:15:39.400 --> 00:15:44.400]  所以他將耶穌將來會來的那位的伏事
[00:15:44.400 --> 00:15:47.400]  兩次用火 聖靈和火
[00:15:47.400 --> 00:15:50.400]  這個火就沒理由理解成
[00:15:50.400 --> 00:15:52.400]  是士團傳第二章聖靈降臨
[00:15:52.400 --> 00:15:55.400]  好像聖靈降臨 好像火焰一樣
[00:15:55.400 --> 00:15:57.400]  是臨到各人的頭上
[00:15:57.400 --> 00:16:01.400]  就不是那些火的樣式的東西
[00:16:01.400 --> 00:16:03.400]  而是真是火
[00:16:03.400 --> 00:16:08.400]  而且他說要把人篩
[00:16:08.400 --> 00:16:12.400]  可能意思就是那些不願意悔改的人
[00:16:12.400 --> 00:16:15.400]  就會用火 不滅的火燒盡
[00:16:15.400 --> 00:16:22.400]  而且耶穌將來的火的伏事
[00:16:22.400 --> 00:16:27.400]  聖靈與火和不滅的火的伏事
[00:16:27.400 --> 00:16:29.400]  都是和上帝的斧頭
[00:16:29.400 --> 00:16:31.400]  放在樹根上的斧頭
[00:16:31.400 --> 00:16:33.400]  對著不願意悔改的人
[00:16:33.400 --> 00:16:36.400]  把那棵樹不結出果子的人
[00:16:36.400 --> 00:16:39.400]  把那棵樹砍了 扔在火裏面
[00:16:39.400 --> 00:16:43.400]  同出一轍 是同一條道路
[00:16:43.400 --> 00:16:47.400]  所以我們看到約翰是這樣看待耶穌的
[00:16:47.400 --> 00:16:49.400]  他自己有火
[00:16:49.400 --> 00:16:55.400]  但他預期要來的那位耶穌的火更加厲害
[00:16:55.400 --> 00:16:58.400]  我都是用水 其實是水去陪火
[00:16:58.400 --> 00:17:00.400]  水是和他施洗 叫你悔改
[00:17:00.400 --> 00:17:02.400]  他就不同了
[00:17:02.400 --> 00:17:05.400]  這是在馬太福音第三章
[00:17:05.400 --> 00:17:07.400]  約翰對耶穌的看法
[00:17:07.400 --> 00:17:09.400]  我們剛才讀第十一章
[00:17:09.400 --> 00:17:12.400]  你就會發覺 耶穌對約翰都有看法
[00:17:12.400 --> 00:17:16.400]  老表互相對對方都有些看法
[00:17:16.400 --> 00:17:22.400]  耶穌對他的老表 表哥的看法又如何呢
[00:17:22.400 --> 00:17:26.400]  我們看剛才讀過的十一章第十節
[00:17:26.400 --> 00:17:30.400]  我們就這樣抽第十節和第十四節來讀
[00:17:30.400 --> 00:17:33.400]  第十節之前就說 你們先出去看甚麼
[00:17:33.400 --> 00:17:40.400]  看蘆葦 看被風吹的蘆葦
[00:17:40.400 --> 00:17:43.400]  不好意思
[00:17:43.400 --> 00:17:49.400]  手機的問題就是手動一動 又不見了
[00:17:49.400 --> 00:17:56.400]  還是穿細軟衣服的人 還是要先看先知
[00:17:56.400 --> 00:17:59.400]  接著主耶穌在第十節說
[00:17:59.400 --> 00:18:01.400]  前面說主耶穌說 沒錯他是先知
[00:18:01.400 --> 00:18:03.400]  而且比先知更大
[00:18:03.400 --> 00:18:07.400]  第十節說 經上面記著說
[00:18:07.400 --> 00:18:12.400]  我要差遣我的使者在你面前
[00:18:12.400 --> 00:18:15.400]  為你預備道路
[00:18:15.400 --> 00:18:18.400]  所說的就是這個人
[00:18:18.400 --> 00:18:21.400]  這裡是引用馬拉基書第三章第一節
[00:18:21.400 --> 00:18:26.400]  接著第十四節 馬太福音第十一章第十四節
[00:18:26.400 --> 00:18:28.400]  主耶穌再說多一次
[00:18:28.400 --> 00:18:32.400]  說到是婦人所生的 無一個大得過約翰
[00:18:32.400 --> 00:18:35.400]  但是在天國裏面最小的都比約翰大
[00:18:35.400 --> 00:18:38.400]  這番說話之後 在第十四節主耶穌就說
[00:18:38.400 --> 00:18:43.400]  你前面說是先知和預言到約翰為止
[00:18:43.400 --> 00:18:46.400]  你們如果願意領受的話
[00:18:46.400 --> 00:18:48.400]  這個人 即是指著約翰
[00:18:48.400 --> 00:18:52.400]  就是應當來的 以利亞凡有耳的就應當聽
[00:18:52.400 --> 00:18:56.400]  這是引用馬拉基書的四章五節
[00:18:56.400 --> 00:19:01.400]  馬太福音前面那一卷就是了 很近的
[00:19:01.400 --> 00:19:03.400]  舊日最後的一卷書
[00:19:03.400 --> 00:19:05.400]  而事實上如果我們看
[00:19:05.400 --> 00:19:09.400]  路加福音第一章第十七節
[00:19:09.400 --> 00:19:13.400]  當施洗約翰的爸爸
[00:19:13.400 --> 00:19:15.400]  施洗約翰出世
[00:19:15.400 --> 00:19:18.400]  起名的時候 終於他爸爸撒加利亞
[00:19:18.400 --> 00:19:20.400]  祭司來的 開口了
[00:19:20.400 --> 00:19:22.400]  上帝鬆了他的口
[00:19:22.400 --> 00:19:26.400]  因為他太太懷著嬰兒期間
[00:19:26.400 --> 00:19:28.400]  上帝不讓他開口
[00:19:28.400 --> 00:19:31.400]  因為他要笑 老婆這麼老了
[00:19:31.400 --> 00:19:33.400]  怎麼可能還生孩子呢
[00:19:33.400 --> 00:19:35.400]  不讓你出聲
[00:19:35.400 --> 00:19:37.400]  都不知道是不是一種懲罰
[00:19:37.400 --> 00:19:39.400]  不過都很辛苦的 應該是
[00:19:39.400 --> 00:19:41.400]  到了出世的時候
[00:19:41.400 --> 00:19:44.400]  要改名的時候 開了他的口
[00:19:44.400 --> 00:19:47.400]  其中上帝感動他
[00:19:47.400 --> 00:19:50.400]  他就說我這個兒子
[00:19:50.400 --> 00:19:54.400]  就要讓父母的心歸向兒女
[00:19:54.400 --> 00:19:55.400]  兒女的心歸向父母
