
[00:00:00.000 --> 00:00:04.800]  今日會有司徒榮富弟兄在我們中間講神話語
[00:13:02.000 --> 00:13:05.000]  一是神聖了,一是變了醜
[00:13:05.000 --> 00:13:07.000]  因為釘完十字架之後的樣子
[00:13:07.000 --> 00:13:08.000]  應該是「阿烏」的樣子
[00:13:08.000 --> 00:13:09.000]  可能是
[00:13:09.000 --> 00:13:12.000]  這個比較正路
[00:13:12.000 --> 00:13:16.000]  又或者從復活之後
[00:13:16.000 --> 00:13:20.000]  可能的耶穌變了「上」
[00:13:20.000 --> 00:13:22.000]  不容易認得
[00:13:22.000 --> 00:13:24.000]  但是在這個經文裡
[00:13:24.000 --> 00:13:26.000]  似乎更加著墨的是
[00:13:26.000 --> 00:13:28.000]  有些事情發生
[00:13:28.000 --> 00:13:31.000]  令我們不認得耶穌
[00:13:31.000 --> 00:13:33.000]  我們等一下再處理
[00:13:33.000 --> 00:13:38.000]  但是又發現
[00:13:38.000 --> 00:13:39.000]  後來又認得
[00:13:39.000 --> 00:13:41.000]  記不記得?
[00:13:41.000 --> 00:13:44.000]  搞了一大堆事
[00:13:44.000 --> 00:13:46.000]  之後就被認得
[00:13:46.000 --> 00:13:48.000]  我們等一下要處理
[00:13:48.000 --> 00:13:50.000]  由不認得到認得
[00:13:50.000 --> 00:13:54.000]  由不認得富哥到認得富哥
[00:13:54.000 --> 00:13:57.000]  原來有一個過程
[00:13:57.000 --> 00:13:58.000]  認得之後
[00:13:58.000 --> 00:14:00.000]  突然間就開心了
[00:14:00.000 --> 00:14:03.000]  認得之後就突然間翻轉了
[00:14:03.000 --> 00:14:10.000]  這也是我們每一個信徒的生命之旅
[00:14:10.000 --> 00:14:12.000]  當我們在絕望的裡面
[00:14:12.000 --> 00:14:15.000]  我們的確是目中無人之中
[00:14:15.000 --> 00:14:18.000]  任何人跟你說任何的事情
[00:14:18.000 --> 00:14:21.000]  都是沒有什麼幫助的
[00:14:21.000 --> 00:14:24.000]  將自己藏在一個洞裡
[00:14:24.000 --> 00:14:27.000]  甚至真的被剝奪了
[00:14:27.000 --> 00:14:30.000]  但是叫你去看聖經
[00:14:30.000 --> 00:14:34.000]  甚至是我曾經有這個經歷
[00:14:34.000 --> 00:14:36.000]  是很抗拒之中
[00:14:36.000 --> 00:14:37.000]  不如認真說
[00:14:37.000 --> 00:14:39.000]  我是很討厭的
[00:14:39.000 --> 00:14:41.000]  我覺得它距離我很遠
[00:14:41.000 --> 00:14:44.000]  你繼續說這些是神話不是人話
[00:14:44.000 --> 00:14:49.000]  所以大家都要去接受一些人
[00:14:49.000 --> 00:14:51.000]  如果他在哀傷絕望的裡面
[00:14:51.000 --> 00:14:55.000]  你去尤其是背金句給他聽
[00:14:55.000 --> 00:14:58.000]  可能他的反應是更加不開心的
[00:14:58.000 --> 00:15:02.000]  他覺得你好像很離地
[00:15:02.000 --> 00:15:04.000]  甚至可能他認為
[00:15:04.000 --> 00:15:06.000]  你不說話比說話好
[00:15:06.000 --> 00:15:10.000]  因為那些好像是很美麗的話
[00:15:10.000 --> 00:15:12.000]  你會發現
[00:15:12.000 --> 00:15:15.000]  當你是能夠重拾你的信仰
[00:15:15.000 --> 00:15:19.000]  以及你是重新知道認信
[00:15:19.000 --> 00:15:22.000]  無論在好時壞時
[00:15:22.000 --> 00:15:25.000]  無論是陰天晴天
[00:15:25.000 --> 00:15:26.000]  有沒有聽過那首歌
[00:15:26.000 --> 00:15:28.000]  或者唱過很喜歡那首歌
[00:15:28.000 --> 00:15:30.000]  《雲上的太陽》
[00:15:30.000 --> 00:15:32.000]  真的
[00:15:32.000 --> 00:15:33.000]  《雲上的太陽》
[00:15:33.000 --> 00:15:35.000]  你試試找一次
[00:15:35.000 --> 00:15:38.000]  當飛機降落香港機場
[00:15:38.000 --> 00:15:40.000]  降落之前
[00:15:40.000 --> 00:15:44.000]  機長是否通常會報告一下
[00:15:44.000 --> 00:15:46.000]  香港地面的天氣
[00:15:46.000 --> 00:15:50.000]  萬一下面正在打八號風球
[00:15:50.000 --> 00:15:51.000]  陰雲滿佈
[00:15:51.000 --> 00:15:52.000]  大風大雨
[00:15:52.000 --> 00:15:54.000]  你不妨打開窗戶
[00:15:54.000 --> 00:15:56.000]  即是降落前
[00:15:56.000 --> 00:15:59.000]  看看上面是否正在打風
[00:15:59.000 --> 00:16:00.000]  很離奇的
[00:16:00.000 --> 00:16:01.000]  我試過
[00:16:01.000 --> 00:16:03.000]  是長空萬里
[00:16:03.000 --> 00:16:06.000]  上面遠處的太陽還在
[00:16:06.000 --> 00:16:10.000]  不是你想像中那麼差
[00:16:10.000 --> 00:16:12.000]  但很奇怪
[00:16:12.000 --> 00:16:14.000]  原來同一個時間存在
[00:16:14.000 --> 00:16:18.000]  只不過是有些東西佔據了你
[00:16:18.000 --> 00:16:24.000]  你望遠處都是烏雲蓋頂
[00:16:24.000 --> 00:16:28.000]  望遠處都看不到上帝或太陽
[00:16:28.000 --> 00:16:31.000]  原來同一個時空都存在
[00:16:31.000 --> 00:16:35.000]  我希望我們在座
[00:16:35.000 --> 00:16:37.000]  包括我自己在內
[00:16:37.000 --> 00:16:42.000]  我知道我們在一個失望絕望的過去一段時間
[00:16:42.000 --> 00:16:45.000]  又或者現在仍然未有出路
[00:16:45.000 --> 00:16:49.000]  但如果我們要翻轉
[00:16:49.000 --> 00:16:51.000]  要翻盤
[00:16:51.000 --> 00:16:55.000]  一定像平時晚上睡覺
[00:16:55.000 --> 00:16:56.000]  有一樣事情
[00:16:56.000 --> 00:16:58.000]  其他事情你不做一定會做
[00:16:58.000 --> 00:16:59.000]  是甚麼呢
[00:16:59.000 --> 00:17:02.000]  刷牙洗臉
[00:17:02.000 --> 00:17:04.000]  一定要做
[00:17:04.000 --> 00:17:05.000]  有一樣事情你不做
[00:17:05.000 --> 00:17:07.000]  明天會恐懼
[00:17:07.000 --> 00:17:10.000]  即是恐慌
[00:17:10.000 --> 00:17:14.000]  就是電話忘記充電
[00:17:14.000 --> 00:17:16.000]  你會很恐慌
[00:17:16.000 --> 00:17:20.000]  你會怕拉登翻生襲擊你
[00:17:20.000 --> 00:17:22.000]  你會為了
[00:17:22.000 --> 00:17:28.000]  因為這是我們身體的尿袋
[00:17:28.000 --> 00:17:32.000]  你會忘記帶錢包
[00:17:32.000 --> 00:17:35.000]  忘記帶電話回家取
[00:17:35.000 --> 00:17:36.000]  就是這樣
[00:17:36.000 --> 00:17:38.000]  所以我們在現在
[00:17:38.000 --> 00:17:40.000]  可能還可以
[00:17:40.000 --> 00:17:43.000]  不過不是太過絕望
[00:17:43.000 --> 00:17:45.000]  有少少盼望
[00:17:45.000 --> 00:17:47.000]  但又拖不起
[00:17:47.000 --> 00:17:50.000]  盡量儲電
[00:17:50.000 --> 00:17:52.000]  盡量將聖言
[00:17:52.000 --> 00:17:55.000]  將聖經故事放在腦袋
[00:17:55.000 --> 00:17:59.000]  這是我自己的經驗是有效的
[00:17:59.000 --> 00:18:04.000]  突然之間想起哪一句經文
[00:18:04.000 --> 00:18:08.000]  又或者哪一句聖經故事不是這樣的
[00:18:08.000 --> 00:18:11.000]  或者想起哪一首詩歌
[00:18:11.000 --> 00:18:14.000]  所以一定要儲電
[00:18:14.000 --> 00:18:18.000]  然後可能會慢慢走出來
[00:18:18.000 --> 00:18:23.000]  所以如果我們能夠去面對
[00:18:23.000 --> 00:18:26.000]  我自己認為其實這是一條方程式
[00:18:26.000 --> 00:18:28.000]  由憂傷絕望
[00:18:28.000 --> 00:18:31.000]  接著認出耶穌
[00:18:31.000 --> 00:18:35.000]  接著重新建立自己
[00:18:35.000 --> 00:18:39.000]  與耶穌與神同行的盼望之路
[00:18:39.000 --> 00:18:42.000]  其實這條是沒有第二條方程式的
[00:18:42.000 --> 00:18:43.000]  真的沒有
[00:18:43.000 --> 00:18:46.000]  因為除我以外別無其他拯救
[00:18:46.000 --> 00:18:48.000]  就是耶穌基督的路
[00:18:48.000 --> 00:18:51.000]  就是很堅不離地地
[00:18:51.000 --> 00:18:54.000]  與我們的信仰與生活一起同行
[00:18:54.000 --> 00:18:56.000]  所以今天
[00:18:56.000 --> 00:18:59.000]  我很想和大家用少少時間
[00:18:59.000 --> 00:19:01.000]  去渡在山間
[00:19:01.000 --> 00:19:03.000]  我知道有些朋友
[00:19:03.000 --> 00:19:07.000]  我們放晴的日子都走過渡在山間
[00:19:07.000 --> 00:19:10.000]  中間我曾經試圖安排
[00:19:10.000 --> 00:19:12.000]  敵不過的社會現狀
[00:19:12.000 --> 00:19:13.000]  所以我們又取消了
[00:19:13.000 --> 00:19:16.000]  但我今天就在這個冷氣間裡
[00:19:16.000 --> 00:19:18.000]  和大家渡在山間
[00:19:18.000 --> 00:19:22.000]  就是走這條二馬五司之路
[00:19:22.000 --> 00:19:25.000]  大家知不知道二馬五司在哪裏
[00:19:25.000 --> 00:19:27.000]  不知道是對的
[00:19:27.000 --> 00:19:28.000]  因為聖經說了
[00:19:28.000 --> 00:19:30.000]  不過沒有說在哪裏
[00:19:30.000 --> 00:19:32.000]  考古學家是找不到的
[00:19:32.000 --> 00:19:34.000]  到現在都找不到
[00:19:34.000 --> 00:19:38.000]  不如我們就說任何的路
[00:19:38.000 --> 00:19:40.000]  可能在馬鞍山
[00:19:40.000 --> 00:19:42.000]  可能在水浪汪
[00:19:42.000 --> 00:19:44.000]  亦可能在大帽山
[00:19:44.000 --> 00:19:46.000]  有可能在佳音樓
[00:19:46.000 --> 00:19:48.000]  在任何的地方
[00:19:48.000 --> 00:19:52.000]  這二馬五司之旅
[00:19:52.000 --> 00:19:55.000]  有三個人發生在這裏
[00:19:55.000 --> 00:20:00.000]  有一個一定是誰
[00:20:00.000 --> 00:20:01.000]  剛才我說門徒
[00:20:01.000 --> 00:20:02.000]  有兩個是門徒
[00:20:02.000 --> 00:20:05.000]  一個有名一個沒有名
[00:20:05.000 --> 00:20:06.000]  誰有名呢
[00:20:06.000 --> 00:20:10.000]  他的名字叫甚麼
[00:20:10.000 --> 00:20:16.000]  甲劉巴
[00:20:16.000 --> 00:20:22.000]  解經家有試圖找他
[00:20:22.000 --> 00:20:24.000]  不過聽了就算了
[00:20:24.000 --> 00:20:27.000]  不是很有論證
[00:20:27.000 --> 00:20:28.000]  不過有些痕跡
[00:20:28.000 --> 00:20:33.000]  說甲劉巴其實是耶穌的叔叔或伯伯
[00:20:33.000 --> 00:20:38.000]  你知道耶穌的伯伯是誰嗎
[00:20:38.000 --> 00:20:40.000]  約瑟
[00:20:40.000 --> 00:20:42.000]  約瑟的兄弟
[00:20:42.000 --> 00:20:44.000]  就是甲劉巴
[00:20:44.000 --> 00:20:48.000]  因為名字是差不多的
[00:20:48.000 --> 00:20:51.000]  Ricky和Richard是差不多的
[00:20:51.000 --> 00:20:54.000]  所以富哥又是Richard
[00:20:54.000 --> 00:20:55.000]  不過我叫Ricky
[00:20:55.000 --> 00:20:57.000]  你當聽了就是了
[00:20:57.000 --> 00:21:03.000]  第二個是聖經沒有說任何人
[00:21:03.000 --> 00:21:05.000]  當然有些東西
[00:21:05.000 --> 00:21:07.000]  因為我們要到在山間
[00:21:07.000 --> 00:21:09.000]  第三個是誰
[00:21:09.000 --> 00:21:12.000]  耶穌
[00:21:12.000 --> 00:21:14.000]  耶穌顯現
[00:21:14.000 --> 00:21:17.000]  我們一起進入經文
[00:21:17.000 --> 00:21:19.000]  現在開始起行
[00:21:19.000 --> 00:21:20.000]  不過起行之前
[00:21:20.000 --> 00:21:22.000]  我們要知道這條路有多長
[00:21:22.000 --> 00:21:28.000]  這條路是聖經說有多長
[00:21:28.000 --> 00:21:33.000]  25里
