
[00:00:00.000 --> 00:00:02.000]  第六章一至三節
[00:02:18.000 --> 00:02:20.000]  睡不著會做些什麼
[00:02:20.000 --> 00:02:22.000]  我聽過有人說
[00:02:22.000 --> 00:02:24.000]  睡不著看電視
[00:02:24.000 --> 00:02:26.000]  然後另一個就說
[00:02:26.000 --> 00:02:29.000]  現在睡不著不要看電視
[00:02:29.000 --> 00:02:32.000]  其實睡不著要做什麼
[00:02:32.000 --> 00:02:35.000]  睡不著是不是要一番兩杯
[00:02:35.000 --> 00:02:37.000]  這樣就睡得著
[00:02:37.000 --> 00:02:39.000]  不一定的
[00:02:39.000 --> 00:02:40.000]  有人就說
[00:02:40.000 --> 00:02:43.000]  看聖經一定睡得著
[00:02:43.000 --> 00:02:45.000]  不好意思
[00:02:45.000 --> 00:02:48.000]  如果我睡不著就去看聖經
[00:02:48.000 --> 00:02:51.000]  看看我就會從床上上來
[00:02:51.000 --> 00:02:54.000]  開上電腦繼續看
[00:02:54.000 --> 00:02:57.000]  看看網上有什麼資料
[00:02:57.000 --> 00:02:58.000]  書架有什麼資料
[00:02:58.000 --> 00:03:00.000]  這樣就不用睡了
[00:03:00.000 --> 00:03:03.000]  你睡不著有什麼方法
[00:03:03.000 --> 00:03:07.000]  千萬不要叫醒旁邊的人
[00:03:07.000 --> 00:03:09.000]  一起聊聊天
[00:03:09.000 --> 00:03:11.000]  很久沒聊天了
[00:03:11.000 --> 00:03:14.000]  但是我們剛才讀的那段經文
[00:03:14.000 --> 00:03:16.000]  短短三節
[00:03:16.000 --> 00:03:19.000]  其實就是說有一個人睡不著
[00:03:19.000 --> 00:03:21.000]  而這個人睡不著
[00:03:21.000 --> 00:03:22.000]  他做了一件什麼事呢
[00:03:22.000 --> 00:03:24.000]  這個人睡不著
[00:03:24.000 --> 00:03:26.000]  他不是叫醒旁邊的人
[00:03:26.000 --> 00:03:28.000]  他叫醒了很多人
[00:03:28.000 --> 00:03:30.000]  他是皇帝
[00:03:30.000 --> 00:03:32.000]  中國來說
[00:03:32.000 --> 00:03:34.000]  在旁邊附近的
[00:03:34.000 --> 00:03:36.000]  通常是太監護衛
[00:03:36.000 --> 00:03:38.000]  他把這班人叫醒了
[00:03:38.000 --> 00:03:40.000]  做什麼呢
[00:03:40.000 --> 00:03:41.000]  叫醒了
[00:03:41.000 --> 00:03:43.000]  還叫醒了史官
[00:03:43.000 --> 00:03:44.000]  歷史官
[00:03:44.000 --> 00:03:46.000]  醒了史官之後
[00:03:46.000 --> 00:03:47.000]  他就在想
[00:03:47.000 --> 00:03:51.000]  是不是看歷史就會睡得著
[00:03:51.000 --> 00:03:53.000]  丁小姐妹
[00:03:53.000 --> 00:03:54.000]  你會不會睡不著
[00:03:54.000 --> 00:03:55.000]  拿一本史記
[00:03:55.000 --> 00:03:58.000]  或者拿一本教會歷史
[00:03:58.000 --> 00:04:00.000]  聖經歷史出來看
[00:04:00.000 --> 00:04:03.000]  我們大家
[00:04:03.000 --> 00:04:05.000]  我們在座應該沒什麼人
[00:04:05.000 --> 00:04:06.000]  在考DSE
[00:04:06.000 --> 00:04:08.000]  在考會考
[00:04:08.000 --> 00:04:10.000]  沒人考公開史
[00:04:10.000 --> 00:04:13.000]  所以不會拿史記出來
[00:04:13.000 --> 00:04:14.000]  但是
[00:04:14.000 --> 00:04:16.000]  這個皇帝就很特別
[00:04:16.000 --> 00:04:17.000]  那晚睡不著
[00:04:17.000 --> 00:04:19.000]  又要看歷史
[00:04:19.000 --> 00:04:21.000]  不是看古代的歷史
[00:04:21.000 --> 00:04:23.000]  其實是看他最近在做什麼事
[00:04:23.000 --> 00:04:25.000]  史記
[00:04:25.000 --> 00:04:27.000]  抄錄歷史的人
[00:04:27.000 --> 00:04:29.000]  寫了什麼
[00:04:29.000 --> 00:04:30.000]  弟兄
[00:04:30.000 --> 00:04:31.000]  你睡不著的時候
[00:04:31.000 --> 00:04:33.000]  是不是打開電腦
[00:04:33.000 --> 00:04:35.000]  看看你最近做了什麼
[00:04:35.000 --> 00:04:37.000]  哪個客人還要見他
[00:04:37.000 --> 00:04:39.000]  有什麼關係呢
[00:04:39.000 --> 00:04:42.000]  真的要去處理一下
[00:04:42.000 --> 00:04:45.000]  這個皇帝睡不著
[00:04:45.000 --> 00:04:47.000]  竟然做這件事
[00:04:47.000 --> 00:04:48.000]  我相信做這件事
[00:04:48.000 --> 00:04:50.000]  其實更加睡不著
[00:04:50.000 --> 00:04:52.000]  很特別
[00:04:52.000 --> 00:04:56.000]  每個人處理他睡不著的方法都不同
[00:04:56.000 --> 00:04:58.000]  這個皇帝處理他睡不著的方法
[00:04:58.000 --> 00:05:01.000]  就用一個超乎我們想像的
[00:05:01.000 --> 00:05:03.000]  會更加睡不著
[00:05:03.000 --> 00:05:05.000]  他就去看
[00:05:05.000 --> 00:05:08.000]  他當時處理過什麼事
[00:05:08.000 --> 00:05:10.000]  發生了什麼事
[00:05:10.000 --> 00:05:12.000]  國家有什麼大事還沒處理
[00:05:12.000 --> 00:05:14.000]  有什麼大事還要處理
[00:05:14.000 --> 00:05:16.000]  他還真的這樣
[00:05:16.000 --> 00:05:17.000]  別人讀讀他
[00:05:17.000 --> 00:05:18.000]  他就聽
[00:05:18.000 --> 00:05:19.000]  你讀吧,我睡了
[00:05:19.000 --> 00:05:20.000]  不是
[00:05:20.000 --> 00:05:21.000]  讀讀他就問
[00:05:21.000 --> 00:05:23.000]  這件事我怎麼處理
[00:05:23.000 --> 00:05:26.000]  他真的在想他的公事
[00:05:26.000 --> 00:05:30.000]  是不是有些人會這樣睡不著
[00:05:30.000 --> 00:05:32.000]  可能是
[00:05:32.000 --> 00:05:34.000]  他就是這樣睡不著
[00:05:34.000 --> 00:05:35.000]  為什麼呢
[00:05:35.000 --> 00:05:37.000]  到底那時發生了什麼事
[00:05:37.000 --> 00:05:40.000]  其實如果我們看回
[00:05:40.000 --> 00:05:42.000]  最近一些大家都有聽的
[00:05:42.000 --> 00:05:44.000]  以司帖記的講道
[00:05:44.000 --> 00:05:47.000]  有一個民族
[00:05:47.000 --> 00:05:53.000]  他和猶太民族有很大的歷史恩仇
[00:05:53.000 --> 00:05:56.000]  於是就遊說了這位皇帝
[00:05:56.000 --> 00:05:57.000]  阿哈徐老王
[00:05:57.000 --> 00:05:58.000]  和他做一件事
[00:05:58.000 --> 00:05:59.000]  就是
[00:05:59.000 --> 00:06:01.000]  給他立一個日子
[00:06:01.000 --> 00:06:05.000]  這個日子裡面就剿滅了所有猶太人
[00:06:05.000 --> 00:06:07.000]  一個都不能剿滅
[00:06:07.000 --> 00:06:09.000]  一個都不能留下
[00:06:09.000 --> 00:06:14.000]  他們還很認真地開會
[00:06:14.000 --> 00:06:16.000]  還要紮吉日
[00:06:16.000 --> 00:06:20.000]  然後就決定了什麼時候做這件事
[00:06:20.000 --> 00:06:23.000]  這個高官哈曼
[00:06:23.000 --> 00:06:26.000]  他很得皇帝的欣賞和賞識
[00:06:26.000 --> 00:06:28.000]  於是他就遊說他
[00:06:28.000 --> 00:06:30.000]  他在當年
[00:06:30.000 --> 00:06:34.000]  阿哈徐老王在位的第九年
[00:06:34.000 --> 00:06:39.000]  1月13日就問准了這件事
[00:06:39.000 --> 00:06:41.000]  皇帝就預准了他
[00:06:41.000 --> 00:06:43.000]  找一天來剿滅這個民族
[00:06:43.000 --> 00:06:45.000]  不過不知道是什麼民族
[00:06:45.000 --> 00:06:47.000]  這個皇帝很特別
[00:06:47.000 --> 00:06:49.000]  總之他很信任的人跟他說
[00:06:49.000 --> 00:06:51.000]  你給我一天
[00:06:51.000 --> 00:06:54.000]  這個民族對整個國家都沒有什麼利益
[00:06:54.000 --> 00:06:55.000]  你給我一天
[00:06:55.000 --> 00:06:59.000]  我就將這個民族完全消滅了
[00:06:59.000 --> 00:07:01.000]  好吧 你去做吧
[00:07:01.000 --> 00:07:04.000]  其實那個是什麼民族呢
[00:07:04.000 --> 00:07:06.000]  皇帝都沒有問過
[00:07:06.000 --> 00:07:08.000]  到後來都不知道
[00:07:08.000 --> 00:07:11.000]  到最後是他太太告訴他的
[00:07:11.000 --> 00:07:13.000]  都不是哈曼告訴他的
[00:07:13.000 --> 00:07:17.000]  於是他們就很慎重地用抽籤的方法
[00:07:17.000 --> 00:07:21.000]  當時他們都有他們一種很敬虔的抽籤方法
[00:07:21.000 --> 00:07:23.000]  去做一些重大的事
[00:07:23.000 --> 00:07:26.000]  抽了出來就是12月13日
[00:07:26.000 --> 00:07:28.000]  11個月之後
[00:07:28.000 --> 00:07:31.000]  所以他們可以很認真地去做這件事
[00:07:31.000 --> 00:07:34.000]  於是他們計劃好了要怎樣去做
[00:07:34.000 --> 00:07:37.000]  就要各省同時一起做
[00:07:37.000 --> 00:07:40.000]  每一條村每一個鎮都要一起做
[00:07:40.000 --> 00:07:44.000]  當時他們有127個省
[00:07:44.000 --> 00:07:49.000]  哈徐老王的皇朝是統管127個省
[00:07:49.000 --> 00:07:53.000]  是由印度直到古實
[00:07:53.000 --> 00:07:56.000]  應該是接近非洲那邊
[00:07:56.000 --> 00:08:00.000]  當時127個省各省有不同的民族
[00:08:00.000 --> 00:08:03.000]  不同的文字不同的語言
[00:08:03.000 --> 00:08:06.000]  他們用這11個月做些什麼呢
[00:08:06.000 --> 00:08:09.000]  寫了一篇很重要的很謹慎的
[00:08:09.000 --> 00:08:14.000]  詞句寫得很好的一篇譽旨
[00:08:14.000 --> 00:08:16.000]  要刊登上去
[00:08:16.000 --> 00:08:20.000]  用皇帝的玉璽蓋印了
[00:08:20.000 --> 00:08:22.000]  但不是這樣就算了
[00:08:22.000 --> 00:08:25.000]  然後就做一件很不容易的事
[00:08:25.000 --> 00:08:28.000]  就是翻譯各種語文
[00:08:28.000 --> 00:08:31.000]  「請問你懂多少種語文?」
[00:08:31.000 --> 00:08:36.000]  原來要很大的群眾去做
[00:08:36.000 --> 00:08:39.000]  官員應該是來自不同的地方
[00:08:39.000 --> 00:08:43.000]  可以有不同的文字智慧
[00:08:43.000 --> 00:08:47.000]  來將一篇公文翻譯成另一種語言
[00:08:47.000 --> 00:08:49.000]  其實是不容易翻譯的
[00:08:49.000 --> 00:08:51.000]  完全將它翻譯成另一種語言
[00:08:51.000 --> 00:08:55.000]  127個省每一個省裏有不同的城鎮
[00:08:55.000 --> 00:08:59.000]  每一條村他們都不會放過
[00:08:59.000 --> 00:09:03.000]  他們很認真地去做這件事
[00:09:03.000 --> 00:09:05.000]  然後攀發下去
[00:09:05.000 --> 00:09:06.000]  他們不會很遲的
[00:09:06.000 --> 00:09:08.000]  不會等11月才攀下去的
[00:09:08.000 --> 00:09:10.000]  因為下到地方官府
[00:09:10.000 --> 00:09:13.000]  下到另一個省的時候
[00:09:13.000 --> 00:09:17.000]  他們還要很仔細去策劃怎樣做
[00:09:17.000 --> 00:09:19.000]  他們很認真地去做這件事
[00:09:19.000 --> 00:09:21.000]  這件甚麼事呢?
[00:09:21.000 --> 00:09:23.000]  殺活所有的猶太人
[00:09:23.000 --> 00:09:26.000]  當這件消息一傳出去的時候
[00:09:26.000 --> 00:09:30.000]  首都書山城的猶太人就最早知道
[00:09:30.000 --> 00:09:34.000]  他們就最早開始休仇
[00:09:34.000 --> 00:09:36.000]  移民到別處
[00:09:36.000 --> 00:09:39.000]  127個省
[00:09:39.000 --> 00:09:43.000]  只是普天之下莫非黃土
[00:09:43.000 --> 00:09:45.000]  他們移民去哪裏?
[00:09:45.000 --> 00:09:48.000]  真的不知道移民去哪裏
[00:09:48.000 --> 00:09:54.000]  去到無論哪個地方都會被屠殺
[00:09:54.000 --> 00:09:56.000]  他們在這樣的情況當中
[00:09:56.000 --> 00:10:02.000]  他們怎樣呢?
[00:10:02.000 --> 00:10:07.000]  他們有一個猶太人是皇后
[00:10:07.000 --> 00:10:10.000]  不過皇帝又不知道她是猶太人
[00:10:10.000 --> 00:10:14.000]  官員哈曼都不知道她是猶太人
[00:10:14.000 --> 00:10:18.000]  這個危機傳出去的時候
[00:10:18.000 --> 00:10:20.000]  原來皇后不是那麼知道
[00:10:20.000 --> 00:10:22.000]  宮裏面原來不是那麼知道
[00:10:22.000 --> 00:10:25.000]  哈曼保密得非常之好
[00:10:25.000 --> 00:10:28.000]  當這個消息傳開之後
[00:10:28.000 --> 00:10:32.000]  其實這位皇后以斯帖
[00:10:32.000 --> 00:10:35.000]  她有一個叔父末弟改養大她
[00:10:35.000 --> 00:10:37.000]  末弟改也是一個高官
[00:10:37.000 --> 00:10:41.000]  她知道的時候就很憂愁
[00:10:41.000 --> 00:10:43.000]  很憂愁到甚麼地步呢?
[00:10:43.000 --> 00:10:47.000]  她和其他城市裏的人一樣
[00:10:47.000 --> 00:10:51.000]  披麻蒙灰還會跪在地上
[00:10:51.000 --> 00:10:53.000]  他們做了一件事
[00:10:53.000 --> 00:10:56.000]  以斯帖記是一個在外國
[00:10:56.000 --> 00:11:00.000]  在異國的國家統治下
[00:11:00.000 --> 00:11:04.000]  那段時間寫的一卷聖經
[00:11:04.000 --> 00:11:06.000]  那時候寫的聖經
[00:11:06.000 --> 00:11:11.000]  就有一點要遷就那時候的政治
[00:11:11.000 --> 00:11:14.000]  和對宗教上的迫不及待的緣故
[00:11:14.000 --> 00:11:16.000]  有些字是不寫下去的
[00:11:16.000 --> 00:11:18.000]  所以如果你仔細讀完
[00:11:18.000 --> 00:11:20.000]  以斯帖記這十章的時候
[00:11:20.000 --> 00:11:22.000]  你會發現一件事
[00:11:22.000 --> 00:11:25.000]  由開頭第一章到第十章
[00:11:25.000 --> 00:11:28.000]  你發現不到一個神字
[00:11:28.000 --> 00:11:31.000]  你發現不到一個祈禱這件事
[00:11:31.000 --> 00:11:33.000]  好像他們知道這件事之後
[00:11:33.000 --> 00:11:35.000]  連祈禱都沒有去做
[00:11:35.000 --> 00:11:38.000]  當然是等滅亡
[00:11:38.000 --> 00:11:39.000]  其實不是的
[00:11:39.000 --> 00:11:40.000]  他們正在做
[00:11:40.000 --> 00:11:42.000]  不過在字句上
[00:11:42.000 --> 00:11:45.000]  就把這些重要的字剔除了出來
[00:11:45.000 --> 00:11:47.000]  但大家看起來是明白的
[00:11:47.000 --> 00:11:48.000]  就是甚麼事呢
[00:11:48.000 --> 00:11:52.000]  禁食或是披麻蒙灰
[00:11:52.000 --> 00:11:53.000]  這些其實都是在說
[00:11:53.000 --> 00:11:55.000]  他們很慎重地
[00:11:55.000 --> 00:11:57.000]  將這件事帶到神的面前
[00:11:57.000 --> 00:11:58.000]  他們去祈禱
[00:11:58.000 --> 00:12:00.000]  他們為這件事去祈禱的時候
[00:12:00.000 --> 00:12:02.000]  第一件事要做的是甚麼呢
[00:12:02.000 --> 00:12:05.000]  原來是要謙卑自己
[00:12:05.000 --> 00:12:08.000]  來到神的面前去認罪悔改
[00:12:08.000 --> 00:12:11.000]  神是否在我們民族做了甚麼錯事
[00:12:11.000 --> 00:12:14.000]  以至於你要滅絕我們呢
[00:12:14.000 --> 00:12:16.000]  你是不是還有其他方法
[00:12:16.000 --> 00:12:17.000]  你會拯救我們呢
[00:12:17.000 --> 00:12:20.000]  他們去到神的面前去禱告的時候
[00:12:20.000 --> 00:12:22.000]  他們就會披麻蒙灰
[00:12:22.000 --> 00:12:26.000]  披麻蒙灰給自己一個提醒
[00:12:26.000 --> 00:12:29.000]  今天我有一件很重要的事
[00:12:29.000 --> 00:12:30.000]  要在神的面前
[00:12:30.000 --> 00:12:32.000]  我要謙卑去禱告
[00:12:32.000 --> 00:12:35.000]  我要在人的面前
[00:12:35.000 --> 00:12:36.000]  不只是對神
[00:12:36.000 --> 00:12:39.000]  對人我都應該要在態度上
[00:12:39.000 --> 00:12:41.000]  我自己要謙卑了
[00:12:41.000 --> 00:12:42.000]  我要提醒自己
[00:12:42.000 --> 00:12:44.000]  我在禱告當中
[00:12:44.000 --> 00:12:46.000]  我不要在禱告當中
[00:12:46.000 --> 00:12:48.000]  然後又說錯做錯事
[00:12:48.000 --> 00:12:53.000]  他們會給自己一些提醒自己的衣著
[00:12:53.000 --> 00:12:55.000]  他們會禁食的
[00:12:55.000 --> 00:12:57.000]  禁食是怎樣呢
[00:12:57.000 --> 00:12:59.000]  禁食就不是因為我不吃飯
[00:12:59.000 --> 00:13:01.000]  神你還不聽我祈禱
[00:13:01.000 --> 00:13:03.000]  其實小朋友可能兩父母
[00:13:03.000 --> 00:13:05.000]  兩祖父母就是這樣
[00:13:05.000 --> 00:13:07.000]  你不買一件玩具給我
[00:13:07.000 --> 00:13:08.000]  我不吃飯
[00:13:08.000 --> 00:13:09.000]  我真的不吃飯
[00:13:09.000 --> 00:13:10.000]  糖果我都不吃
[00:13:10.000 --> 00:13:11.000]  蛋糕我不吃
[00:13:11.000 --> 00:13:13.000]  生日會都不要慶祝了
[00:13:13.000 --> 00:13:15.000]  你先買了禮物給我
[00:13:15.000 --> 00:13:17.000]  是不是以色列人都是這樣呢
[00:13:17.000 --> 00:13:18.000]  其實不是
[00:13:18.000 --> 00:13:21.000]  禁食是提醒我們自己
[00:13:21.000 --> 00:13:22.000]  我是專一去祈禱
[00:13:22.000 --> 00:13:24.000]  專心去禱告
[00:13:24.000 --> 00:13:26.000]  不需要花那麼多心神
[00:13:26.000 --> 00:13:27.000]  去預備吃什麼
[00:13:27.000 --> 00:13:29.000]  喝什麼
[00:13:29.000 --> 00:13:31.000]  到我真的很肚餓的時候
[00:13:31.000 --> 00:13:32.000]  又提醒到自己
[00:13:32.000 --> 00:13:34.000]  其實為什麼我會肚餓呢
[00:13:34.000 --> 00:13:36.000]  因為我今天要很專心去祈禱
[00:13:36.000 --> 00:13:38.000]  其實平時的生活
[00:13:38.000 --> 00:13:40.000]  他繼續要上班
[00:13:40.000 --> 00:13:41.000]  工作
[00:13:41.000 --> 00:13:42.000]  照顧小孩
[00:13:42.000 --> 00:13:44.000]  繼續做他要做的事
[00:13:44.000 --> 00:13:46.000]  有什麼時間再拿來祈禱呢
[00:13:46.000 --> 00:13:48.000]  他特別空多一些時間出來
[00:13:48.000 --> 00:13:50.000]  將這段時間奉獻出來禱告
[00:13:50.000 --> 00:13:52.000]  就是不用預備食物
[00:13:52.000 --> 00:13:54.000]  不用去吃東西
[00:13:54.000 --> 00:13:56.000]  吃完還要洗
[00:13:56.000 --> 00:13:57.000]  婦女們知道的
[00:13:57.000 --> 00:13:59.000]  你要預備一餐要幾個小時呢
[00:13:59.000 --> 00:14:01.000]  這些時間省了出來
[00:14:01.000 --> 00:14:03.000]  就是一起去禱告
[00:14:03.000 --> 00:14:05.000]  而且不是一個人去祈禱
[00:14:05.000 --> 00:14:06.000]  是一家人
[00:14:06.000 --> 00:14:08.000]  由長到幼
[00:14:08.000 --> 00:14:11.000]  大家都一起同心為同一件事去禱告
[00:14:11.000 --> 00:14:14.000]  這個時候其實是他們整個國的人
[00:14:14.000 --> 00:14:16.000]  或者最低限度是他們鄰近
[00:14:16.000 --> 00:14:17.000]  大家見到大家
[00:14:17.000 --> 00:14:18.000]  都是
[00:14:18.000 --> 00:14:20.000]  全部都是很認真地
[00:14:20.000 --> 00:14:22.000]  為這件事去禱告
[00:14:22.000 --> 00:14:23.000]  禁食
[00:14:23.000 --> 00:14:24.000]  就是這個意思
[00:14:24.000 --> 00:14:27.000]  所以當你讀到第四章的時候
[00:14:27.000 --> 00:14:28.000]  你發現他們有禁食
[00:14:28.000 --> 00:14:30.000]  其實表示
[00:14:30.000 --> 00:14:32.000]  他們全部人都要很認真去禱告
[00:14:32.000 --> 00:14:36.000]  他末底講將這件事告訴皇后的時候
[00:14:36.000 --> 00:14:38.000]  皇后要求一樣東西
[00:14:38.000 --> 00:14:39.000]  就是
[00:14:39.000 --> 00:14:42.000]  我都不敢自己衝去見皇帝
[00:14:42.000 --> 00:14:44.000]  去這樣求他
[00:14:44.000 --> 00:14:46.000]  如果我自己去見皇帝
[00:14:46.000 --> 00:14:48.000]  其實他整個月都沒來見過我一次
[00:14:48.000 --> 00:14:50.000]  沒照見過我
[00:14:50.000 --> 00:14:51.000]  我就這樣去見他
[00:14:51.000 --> 00:14:53.000]  可以人頭不保
[00:14:53.000 --> 00:14:54.000]  性命不保
[00:14:54.000 --> 00:14:56.000]  那怎樣救到大家呢
[00:14:56.000 --> 00:14:58.000]  需要大家一起去祈禱
[00:14:58.000 --> 00:15:00.000]  大家祈禱三天之後
[00:15:00.000 --> 00:15:03.000]  我就去見皇帝
[00:15:03.000 --> 00:15:06.000]  如果皇帝在我見他的時候
[00:15:06.000 --> 00:15:08.000]  他覺得我都沒叫你來
[00:15:08.000 --> 00:15:09.000]  自己走來幹什麼
[00:15:09.000 --> 00:15:10.000]  他殺了我
[00:15:10.000 --> 00:15:11.000]  那就算了
[00:15:11.000 --> 00:15:12.000]  他殺了我
[00:15:12.000 --> 00:15:14.000]  但如果他見我的時候
[00:15:14.000 --> 00:15:16.000]  我又會想辦法跟他說
[00:15:16.000 --> 00:15:19.000]  於是整個書山城的人
[00:15:19.000 --> 00:15:21.000]  整個後宮裡面的人
[00:15:21.000 --> 00:15:23.000]  是以色列的朋友
[00:15:23.000 --> 00:15:25.000]  他的婢女
[00:15:25.000 --> 00:15:27.000]  都很重視這件事
[00:15:27.000 --> 00:15:29.000]  他們都一起去禱告
[00:15:29.000 --> 00:15:31.000]  其實皇宮裡面
[00:15:31.000 --> 00:15:33.000]  有很多不是猶太人的
[00:15:33.000 --> 00:15:35.000]  都為這件事去祈禱
[00:15:35.000 --> 00:15:38.000]  然後他們就一起去禱告
[00:15:38.000 --> 00:15:39.000]  但是呢
[00:15:39.000 --> 00:15:41.000]  接著我就想問
[00:15:41.000 --> 00:15:43.000]  其實
[00:15:43.000 --> 00:15:45.000]  在他們這樣做的時候
[00:15:45.000 --> 00:15:48.000]  有沒有見到神為他們做什麼呢
[00:15:48.000 --> 00:15:50.000]  在他們做這件事的時候
[00:15:50.000 --> 00:15:53.000]  就是一天又一天地
[00:15:53.000 --> 00:15:55.000]  那個12月13號
[00:15:55.000 --> 00:15:58.000]  滅族的日子又近了一點
[00:15:58.000 --> 00:16:00.000]  又近了一點
[00:16:00.000 --> 00:16:03.000]  又走近了一天
[00:16:03.000 --> 00:16:07.000]  在這樣的禱告當中的時候
[00:16:07.000 --> 00:16:09.000]  我們會不會覺得
[00:16:09.000 --> 00:16:11.000]  神呀你在哪裡呢
[00:16:11.000 --> 00:16:13.000]  以色列說這些話出來
[00:16:13.000 --> 00:16:15.000]  說你禁食三天的時候
[00:16:15.000 --> 00:16:17.000]  大家都可能想一下
[00:16:17.000 --> 00:16:19.000]  我們已經祈禱了很久了
[00:16:19.000 --> 00:16:21.000]  一個月兩個月了
[00:16:21.000 --> 00:16:22.000]  你現在才知道
[00:16:22.000 --> 00:16:23.000]  你現在才說祈禱
[00:16:23.000 --> 00:16:25.000]  其實我們祈禱了很久
[00:16:25.000 --> 00:16:27.000]  神都沒說過什麼
[00:16:27.000 --> 00:16:29.000]  都沒做過什麼
[00:16:29.000 --> 00:16:32.000]  是不是先試這三天
[00:16:32.000 --> 00:16:35.000]  大家可能會有不同的反應
[00:16:35.000 --> 00:16:38.000]  神呀你在哪裡
[00:16:38.000 --> 00:16:40.000]  神呀你在哪裡
[00:16:40.000 --> 00:16:41.000]  弟兄姊妹
[00:16:41.000 --> 00:16:44.000]  你有沒有試過一些禱告
[00:16:44.000 --> 00:16:46.000]  你會問神
[00:16:46.000 --> 00:16:48.000]  神呀你在哪裡
[00:16:48.000 --> 00:16:50.000]  我家裡的父母
[00:16:50.000 --> 00:16:52.000]  都是經過長期疾病離世
[00:16:52.000 --> 00:16:56.000]  父母都是癌症離世
[00:16:56.000 --> 00:17:00.000]  爸爸應該是經過了兩三年
[00:17:00.000 --> 00:17:03.000]  媽媽就經過了三四年
[00:17:03.000 --> 00:17:06.000]  其實在過程中
[00:17:06.000 --> 00:17:08.000]  是有祈禱的
[00:17:08.000 --> 00:17:10.000]  知道神是在做事的
[00:17:10.000 --> 00:17:13.000]  但是每一次出來的報告
[00:17:13.000 --> 00:17:16.000]  都是每況愈下
[00:17:16.000 --> 00:17:19.000]  還是有很多解決不了
[00:17:19.000 --> 00:17:21.000]  處理不了的問題
[00:17:21.000 --> 00:17:23.000]  我爸爸去世的時候
[00:17:23.000 --> 00:17:24.000]  他病的時候
[00:17:24.000 --> 00:17:26.000]  我最小的妹妹應該是
[00:17:26.000 --> 00:17:30.000]  開始入K1
[00:17:30.000 --> 00:17:32.000]  她去世的時候
[00:17:32.000 --> 00:17:35.000]  剛剛就是畢業禮那天
[00:17:35.000 --> 00:17:47.000]  對不起
[00:17:47.000 --> 00:17:49.000]  不預會這樣
[00:17:49.000 --> 00:17:51.000]  因為都是很多年前的事
[00:17:52.000 --> 00:17:58.000]  我妹妹就拿著她的幼稚園畢業證書
