
[00:00:00.000 --> 00:00:12.000]  啟示錄,二章一至七字,新約四百二
[00:15:49.000 --> 00:15:51.000]  讓我們的罪在這裡赦免
[00:15:51.000 --> 00:15:55.000]  人是有機會去吃生命樹的果子
[00:15:55.000 --> 00:15:57.000]  不過請大家要留心
[00:15:57.000 --> 00:16:00.000]  在第二章第七節的全句
[00:16:00.000 --> 00:16:03.000]  請大家不要介意我寫這麼多東西
[00:16:03.000 --> 00:16:07.000]  「聖靈」這個「聖」字原文是沒有的
[00:16:07.000 --> 00:16:09.000]  「靈」向宗教會所說的
[00:16:09.000 --> 00:16:12.000]  「有耳」「凡有耳」的就應當聽
[00:16:12.000 --> 00:16:13.000]  「德」「聖」的
[00:16:13.000 --> 00:16:16.000]  「我」就必將樂園中生命樹
[00:16:16.000 --> 00:16:18.000]  其實那個「果子」原文是沒有的
[00:16:18.000 --> 00:16:20.000]  就賜給他
[00:16:20.000 --> 00:16:22.000]  「德」「聖」的這個字
[00:16:22.000 --> 00:16:23.000]  又要注意
[00:16:23.000 --> 00:16:25.000]  「聖」「靈」向宗教會所說的
[00:16:25.000 --> 00:16:28.000]  「凡有耳」可聽的就應該聽
[00:16:28.000 --> 00:16:30.000]  這上半句我們應該想
[00:16:30.000 --> 00:16:33.000]  你和我有沒有聽「聖靈」的說話?
[00:16:33.000 --> 00:16:35.000]  你和我有沒有聽?
[00:16:35.000 --> 00:16:37.000]  這個很重要
[00:16:37.000 --> 00:16:41.000]  如果我們思想很封閉的時候
[00:16:41.000 --> 00:16:45.000]  我怎樣可以開放自己聽到「聖靈」的聲音?
[00:16:45.000 --> 00:16:48.000]  這個真的很值得我們去想
[00:16:48.000 --> 00:16:50.000]  如果我已經很固定
[00:16:50.000 --> 00:16:52.000]  以為我想的東西全對
[00:16:52.000 --> 00:16:54.000]  我怎樣可以聽到「聖靈」的聲音?
[00:16:54.000 --> 00:16:56.000]  作為牧者教會領袖
[00:16:56.000 --> 00:17:00.000]  如果我可以聽到「聖靈」向宗教會所說的話
[00:17:00.000 --> 00:17:04.000]  我有沒有願意去聽那種心?
[00:17:04.000 --> 00:17:05.000]  神是會說話給我們聽
[00:17:05.000 --> 00:17:07.000]  但是我們聽不聽?
[00:17:07.000 --> 00:17:08.000]  第三部分
[00:17:08.000 --> 00:17:09.000]  很重要的
[00:17:09.000 --> 00:17:12.000]  怎樣去分辨「聖靈」向我的說話?
[00:17:12.000 --> 00:17:15.000]  當時羅馬帝國有三個重要的大城市
[00:17:15.000 --> 00:17:17.000]  敘利亞的安提沃
[00:17:17.000 --> 00:17:19.000]  埃及的亞歷山大
[00:17:19.000 --> 00:17:21.000]  小亞細亞的伊弗所
[00:17:21.000 --> 00:17:24.000]  而伊弗所就是融合各方的文化
[00:17:24.000 --> 00:17:26.000]  統治之下
[00:17:26.000 --> 00:17:29.000]  是時常受到羅馬帝國的壓迫
[00:17:29.000 --> 00:17:33.000]  當時的百姓是要拜羅馬的皇帝
[00:17:33.000 --> 00:17:35.000]  他們是面對很多的壓力
[00:17:35.000 --> 00:17:38.000]  啟示錄第二章第一到六節
[00:17:38.000 --> 00:17:42.000]  你要寫信給伊弗所教會的使者
[00:17:42.000 --> 00:17:44.000]  說那右手拿著七星
[00:17:44.000 --> 00:17:47.000]  在七個金燈台中間行走的話
[00:17:47.000 --> 00:17:49.000]  我知道你的行為
[00:17:49.000 --> 00:17:51.000]  勞碌、忍耐
[00:17:51.000 --> 00:17:53.000]  也知道你不容忍惡人
[00:17:53.000 --> 00:17:56.000]  你也曾經試驗那些自稱為使徒
[00:17:56.000 --> 00:17:58.000]  卻不是使徒的
[00:17:58.000 --> 00:18:00.000]  看出他們是假的
[00:18:00.000 --> 00:18:02.000]  你也能忍耐
[00:18:02.000 --> 00:18:04.000]  能成為我的明奴婦
[00:18:04.000 --> 00:18:06.000]  並不困厥
[00:18:06.000 --> 00:18:08.000]  然而有一件事我要責備你
[00:18:08.000 --> 00:18:13.000]  就是你把起初的愛心離棄了
[00:18:13.000 --> 00:18:16.000]  即是起初的愛心你放下了
[00:18:16.000 --> 00:18:18.000]  所以應當回想
[00:18:18.000 --> 00:18:20.000]  你是從哪裏墮落的
[00:18:20.000 --> 00:18:22.000]  並且要悔改
[00:18:22.000 --> 00:18:24.000]  行起初所行的事
[00:18:24.000 --> 00:18:26.000]  這是勉勵
[00:18:26.000 --> 00:18:28.000]  下面那句很重要
[00:18:28.000 --> 00:18:29.000]  如果你不悔改
[00:18:29.000 --> 00:18:31.000]  我就臨到你那裏
[00:18:31.000 --> 00:18:34.000]  將你的燈台從你的原處拿走
[00:18:34.000 --> 00:18:36.000]  然而你還有一件可取的事
[00:18:36.000 --> 00:18:39.000]  就是你恨惡尼哥拉黨的人的行為
[00:18:39.000 --> 00:18:41.000]  這也是我所恨惡的
[00:18:41.000 --> 00:18:43.000]  我一會兒解釋一下是甚麼
[00:18:43.000 --> 00:18:45.000]  撒加利亞書第四章第十節提到
[00:18:45.000 --> 00:18:47.000]  七眼代表耶和華的眼目
[00:18:47.000 --> 00:18:49.000]  啟示錄第二章第一節提到
[00:18:49.000 --> 00:18:52.000]  在以弗所教會使者右手拿著七星
[00:18:52.000 --> 00:18:55.000]  在七個教會金燈台中間行走
[00:18:55.000 --> 00:18:58.000]  然後對以弗所的眾弟兄姊妹說話
[00:18:58.000 --> 00:19:00.000]  以弗所教會做得好的
[00:19:00.000 --> 00:19:02.000]  就是他為主作供
[00:19:02.000 --> 00:19:04.000]  在艱難裏面忍耐
[00:19:04.000 --> 00:19:06.000]  他亦都試驗過那些假的仕途
