
[00:00:00.000 --> 00:00:04.620]  感恩再一次我們在晚上去研讀羅馬書
[00:09:52.720 --> 00:09:54.840]  這當然是一個假設性的問題
[00:09:54.840 --> 00:09:56.320]  是沒有人可以做到
[00:09:56.320 --> 00:10:00.400]  所以我們記得不要將這一節聖經
[00:10:00.400 --> 00:10:02.400]  無限放大
[00:10:02.400 --> 00:10:05.080]  抽離了上下文
[00:10:05.080 --> 00:10:07.200]  上下文是說這些有道德的人
[00:10:07.200 --> 00:10:08.320]  有理想的人
[00:10:08.320 --> 00:10:09.960]  有自己的哲理的人
[00:10:09.960 --> 00:10:12.440]  甚至推銷這些哲理的人
[00:10:12.440 --> 00:10:16.080]  以為行自己的善就可以得了
[00:10:16.080 --> 00:10:17.040]  但是保羅說
[00:10:17.040 --> 00:10:19.280]  是的 如果你能夠行就是了
[00:10:19.280 --> 00:10:22.680]  所以十三節這裡的意思
[00:10:22.680 --> 00:10:25.520]  不是再一次反過來說
[00:10:25.520 --> 00:10:28.960]  原來保羅也想我們靠行為得救
[00:10:28.960 --> 00:10:34.720]  我們就看上下文看得不夠透徹
[00:10:34.720 --> 00:10:36.840]  因為上下文也在說
[00:10:36.840 --> 00:10:41.000]  那些道德家都是需要恩順清義
[00:10:41.000 --> 00:10:44.200]  所以這裡不是叫我們靠行為得救
[00:10:44.200 --> 00:10:47.240]  意思是沒有人可以這樣做
[00:10:47.240 --> 00:10:49.480]  但是其實福音
[00:10:49.480 --> 00:10:52.680]  因為後面十六節
[00:10:52.680 --> 00:10:55.760]  保羅說這一切都是照著
[00:10:55.760 --> 00:10:58.520]  保羅所傳的福音所言
[00:10:58.520 --> 00:11:01.440]  我們等一下解釋這一節聖經
[00:11:01.440 --> 00:11:05.680]  就是說如果不是有主耶穌一生
[00:11:05.680 --> 00:11:08.960]  祂由出世到祂離開世界
[00:11:08.960 --> 00:11:12.440]  祂的兒在神的面前被越辣
[00:11:12.440 --> 00:11:17.480]  祂真的在神的面前做好了祂的一生
[00:11:17.480 --> 00:11:20.320]  祂的兒就加在我們身上
[00:11:20.320 --> 00:11:22.760]  或者是遮蓋我們的罪惡
[00:11:22.760 --> 00:11:26.160]  所以是有一個人行了兒
[00:11:26.160 --> 00:11:27.480]  行了善
[00:11:27.480 --> 00:11:29.440]  遵行了神的律法
[00:11:29.440 --> 00:11:31.720]  最終和遵行神的旨意
[00:11:31.720 --> 00:11:33.880]  在十誡上流血犧牲
[00:11:33.880 --> 00:11:37.560]  所以就不是我們要靠行為得救
[00:11:37.560 --> 00:11:40.160]  所以千萬不要將二章十三節
[00:11:40.160 --> 00:11:43.880]  作為抵觸保羅所說的恩信稱義
[00:11:43.880 --> 00:11:46.680]  從來都是恩信稱義
[00:11:46.680 --> 00:11:48.760]  從來都是我們沒有能力
[00:11:48.760 --> 00:11:52.520]  靠自己行神的律法要求
[00:11:52.520 --> 00:11:56.880]  不能夠靠行為得到神的喜悅
[00:11:56.880 --> 00:12:02.480]  神的兒是在律法以外賜給信的人
[00:12:02.480 --> 00:12:05.280]  所以是因為有二者耶穌
[00:12:05.280 --> 00:12:07.160]  替我們成為了兒
[00:12:07.160 --> 00:12:10.560]  我們才可以得到這個救恩
[00:12:10.560 --> 00:12:12.840]  所以多麼可笑
[00:12:12.840 --> 00:12:15.600]  二章這一班人
[00:12:15.600 --> 00:12:18.080]  有所謂自己的道德
[00:12:18.080 --> 00:12:20.200]  有自己所謂的完美
[00:12:20.200 --> 00:12:22.960]  其實是論斷其他人
[00:12:22.960 --> 00:12:30.560]  和只是會有一種徒有外表的偽善
[00:12:30.560 --> 00:12:32.640]  有這個偽善
[00:12:32.640 --> 00:12:35.520]  就會令自己的心靈很剛硬
[00:12:35.520 --> 00:12:36.640]  不肯悔改
[00:12:36.640 --> 00:12:41.760]  不肯讓神的聖靈軟化和感動
[00:12:41.760 --> 00:12:47.680]  有時要到很後期才有大切大悟的改變
[00:12:47.680 --> 00:12:50.680]  在實際的行為上
[00:12:50.680 --> 00:12:55.480]  根本符合不了自己一直說的行義和行善
[00:12:55.480 --> 00:12:58.160]  所以你可以想像到
[00:12:58.160 --> 00:13:04.520]  神的審判一樣會臨到這些自以為意的人身上
[00:13:04.520 --> 00:13:07.320]  很多解經家都認為
[00:13:07.320 --> 00:13:09.720]  保羅針對當時的時代
[00:13:09.720 --> 00:13:17.120]  有哲學家推銷靠善行和理想去得救
[00:13:17.120 --> 00:13:18.960]  但保羅看得很清楚
[00:13:18.960 --> 00:13:21.120]  他自己也是這樣追求
[00:13:21.120 --> 00:13:23.800]  但他自己也發現
[00:13:23.800 --> 00:13:26.320]  因為認識了耶穌基督之後
[00:13:26.320 --> 00:13:30.760]  他自以為意的過去行為
[00:13:30.760 --> 00:13:34.920]  在主耶穌面前不值一提
[00:13:34.920 --> 00:13:41.320]  甚至看為糞土、污穢
[00:13:41.320 --> 00:13:44.280]  這是保羅自己生命的經歷
[00:13:44.280 --> 00:13:48.920]  這是二章一到十一節
[00:13:48.920 --> 00:13:51.840]  我們上星期看了
[00:13:51.840 --> 00:13:54.320]  也想和大家看看
[00:13:54.320 --> 00:13:57.600]  因為保羅提到神偏待人
[00:13:57.600 --> 00:14:01.480]  我在新約也幫大家做了一些功課
[00:14:01.480 --> 00:14:04.920]  聖經也有很多講
[00:14:04.920 --> 00:14:06.920]  至少我找了四段
[00:14:06.920 --> 00:14:08.920]  我們先稍為揭一揭這裡
[00:14:08.920 --> 00:14:12.040]  和保羅講的這裡有些關連
[00:14:12.040 --> 00:14:13.400]  保羅強調
[00:14:13.400 --> 00:14:18.760]  在整個萬民都在罪惡
[00:14:18.760 --> 00:14:20.760]  在神的憤怒
[00:14:20.760 --> 00:14:23.520]  在需要救恩底下
[00:14:23.520 --> 00:14:27.600]  特別強調神不會偏待任何一個人
[00:14:27.600 --> 00:14:30.160]  所以沒有人可以靠身份
[00:14:30.160 --> 00:14:33.520]  沒有人可以靠自義
[00:14:33.520 --> 00:14:37.040]  沒有人可以靠自己的理性、理想
[00:14:37.040 --> 00:14:38.240]  就可以得救
[00:14:38.240 --> 00:14:39.960]  這個不偏待人
[00:14:39.960 --> 00:14:45.800]  更加反映只要在救恩、在耶穌裡面
[00:14:45.800 --> 00:14:49.400]  而得救絕對不是一種廉價
[00:14:49.400 --> 00:14:52.000]  不是一種便宜
[00:14:52.000 --> 00:14:57.240]  而是耶穌負上極大的生命代價
[00:14:57.240 --> 00:15:00.080]  所以我們要看看這個不偏待人
[00:15:00.080 --> 00:15:02.640]  聖經如何看待這個課題
[00:15:02.640 --> 00:15:05.640]  或者當時幾位使徒
[00:15:05.640 --> 00:15:08.040]  他們如何引述這些經文
[00:15:08.040 --> 00:15:11.200]  我們揭一揭這裡的使徒行傳
[00:15:11.200 --> 00:15:13.200]  《哥尼留信主》
[00:15:13.200 --> 00:15:19.080]  兩段都是彼得和保羅講的
[00:15:19.080 --> 00:15:24.680]  比較特別的第十章《哥尼留信主》這件事
[00:15:24.680 --> 00:15:30.320]  大家如果在座有些不太熟悉使徒行傳
[00:15:30.320 --> 00:15:33.680]  大家不要介意我讀多一點
[00:15:33.680 --> 00:15:35.680]  讓大家知道背景
[00:15:35.680 --> 00:15:39.160]  希望這些歷史書大家能夠掌握
[00:15:39.160 --> 00:15:41.160]  因為其實很好看的使徒行傳
[00:15:41.160 --> 00:15:45.160]  你掌握到大概知道裡面
[00:15:45.160 --> 00:15:49.920]  路加醫生想要帶出的重要真理
[00:15:49.920 --> 00:15:53.920]  拆開剛剛上個星期
[00:15:53.920 --> 00:15:57.040]  利斯基穆斯講使徒行傳
[00:15:57.040 --> 00:15:59.040]  極度地極
[00:15:59.040 --> 00:16:02.080]  很透徹地很淺白地
[00:16:02.080 --> 00:16:10.120]  將使徒行傳做一個很握要的分析
[00:16:10.120 --> 00:16:12.120]  和傳講
[00:16:12.120 --> 00:16:15.600]  非常具體
[00:16:15.600 --> 00:16:20.120]  將路加醫生想要帶進的舊恩
[00:16:20.120 --> 00:16:22.960]  聖靈如何在那個時代工作
[00:16:22.960 --> 00:16:25.280]  如何引導教會
[00:16:25.280 --> 00:16:29.160]  引導使徒們的行進
[00:16:29.160 --> 00:16:32.440]  在舊恩的傳播機遇裡面
[00:16:32.440 --> 00:16:34.440]  這樣講出來的
[00:16:34.440 --> 00:16:36.440]  所以相當值得聽的
[00:16:36.440 --> 00:16:40.280]  大家可以在群組找到那個連結
[00:16:40.280 --> 00:16:43.640]  很短的半個小時
[00:16:43.640 --> 00:16:46.280]  而且是很精煉的
[00:16:46.280 --> 00:16:48.280]  利斯基穆斯的講道
[00:16:48.280 --> 00:16:50.280]  十章這裡說
[00:16:50.280 --> 00:16:52.280]  在該塞尼亞有一個人名叫戈尼劉
[00:16:52.280 --> 00:16:54.280]  特別強調他的身份
[00:16:54.280 --> 00:16:56.280]  他的社會地位
[00:16:56.280 --> 00:17:01.080]  和他心靈的狀態
[00:17:01.080 --> 00:17:05.240]  這裡說其實本來不是很匹配的
[00:17:05.240 --> 00:17:07.240]  因為又當警察
[00:17:07.240 --> 00:17:09.240]  又做到這麼高級
[00:17:09.240 --> 00:17:11.240]  做到指揮官
[00:17:11.240 --> 00:17:14.840]  白夫長即是有100個士兵在他的統管下
[00:17:14.840 --> 00:17:17.240]  意大利型的白夫長
[00:17:17.240 --> 00:17:22.200]  該塞尼亞是一個重羅馬駐軍的地方
[00:17:22.200 --> 00:17:26.040]  大家看《四道行傳》都見過
[00:17:26.040 --> 00:17:28.360]  保羅在該塞尼亞
[00:17:28.360 --> 00:17:32.360]  當時有千夫長將他救了
[00:17:32.360 --> 00:17:35.080]  才免於死亡
[00:17:35.080 --> 00:17:38.920]  因為猶太的暴徒要置他於死地
[00:17:38.920 --> 00:17:42.440]  該塞尼亞意大利的白夫長
[00:17:42.440 --> 00:17:44.440]  他是一個虔誠人
[00:17:44.440 --> 00:17:47.560]  他和他全家都是敬畏神
[00:17:47.560 --> 00:17:52.680]  相信敬畏神是我們猶太人耶和華
[00:17:52.680 --> 00:17:56.760]  多多的州制百姓常常禱告神
[00:17:56.760 --> 00:17:58.760]  又州制又禱告
[00:17:58.760 --> 00:18:04.520]  其實很難的
[00:18:04.520 --> 00:18:07.320]  因為他們是武官不是文官
[00:18:07.320 --> 00:18:11.400]  意大利型的外邦人
[00:18:11.400 --> 00:18:13.720]  強調他的國籍
[00:18:13.720 --> 00:18:19.400]  但他有一個很敬虔的對神的心
[00:18:19.400 --> 00:18:22.040]  還有具體的行動
[00:18:22.040 --> 00:18:24.040]  所以第三節
[00:18:24.040 --> 00:18:26.520]  有一天約在新初
[00:18:26.520 --> 00:18:28.200]  新初是下午三時
[00:18:28.200 --> 00:18:29.720]  他在異象中
[00:18:29.720 --> 00:18:32.680]  明明看見神的一個使者進去
[00:18:32.680 --> 00:18:34.680]  到他那裡
[00:18:34.680 --> 00:18:36.680]  見到光明的使者
[00:18:36.680 --> 00:18:37.960]  是白天的
[00:18:37.960 --> 00:18:39.240]  下午三時
[00:18:39.240 --> 00:18:41.240]  不是那些鬼怪
[00:18:41.240 --> 00:18:44.040]  半夜的夜談
[00:18:44.040 --> 00:18:47.080]  說鬼故事
[00:18:47.080 --> 00:18:51.400]  好像某個明星有陰陽眼
[00:18:51.400 --> 00:18:53.400]  經常見到那些鬼
[00:18:53.400 --> 00:18:55.400]  令他很害怕
[00:18:55.400 --> 00:18:59.400]  但不說是誰了
[00:18:59.400 --> 00:19:03.560]  施明
[00:19:03.560 --> 00:19:11.560]  白夫長戈尼留
[00:19:11.560 --> 00:19:15.000]  明明看見神的使者跟他說
[00:19:15.000 --> 00:19:17.000]  一定很害怕
[00:19:17.000 --> 00:19:20.360]  因為靈界是天使
[00:19:20.360 --> 00:19:21.960]  驚怕說
[00:19:21.960 --> 00:19:23.960]  主啊 什麼事呢
[00:19:23.960 --> 00:19:27.320]  天使說你的禱告和你的州制
[00:19:27.320 --> 00:19:30.280]  達到神面前已經無紀念
[00:19:30.280 --> 00:19:32.600]  即是說他做的善事
[00:19:32.600 --> 00:19:34.600]  都被神紀念
[00:19:34.600 --> 00:19:36.600]  當然
[00:19:36.600 --> 00:19:38.600]  這些善事做完
[00:19:38.600 --> 00:19:39.640]  他都還未得救
[00:19:39.640 --> 00:19:41.640]  他不是因為做善事得救
[00:19:41.640 --> 00:19:44.120]  是因為之後他接待彼得
[00:19:44.120 --> 00:19:48.360]  而彼得說要他們全家信耶穌
[00:19:48.360 --> 00:19:50.360]  他們才得救
[00:19:50.360 --> 00:19:52.360]  所以分得很清楚
[00:19:52.360 --> 00:19:55.080]  不過蒙神的垂聽
[00:19:55.080 --> 00:19:57.080]  蒙神的紀念
[00:19:57.080 --> 00:19:59.800]  就是他這個人很值得被神拯救
[00:19:59.800 --> 00:20:01.800]  神要向他顯現
[00:20:01.800 --> 00:20:03.800]  所以
[00:20:03.800 --> 00:20:05.800]  這些特殊的案例
[00:20:05.800 --> 00:20:07.800]  因為今天未必需要
[00:20:07.800 --> 00:20:09.800]  這樣去一個好人
[00:20:09.800 --> 00:20:11.800]  一個經常奉獻的人
[00:20:11.800 --> 00:20:13.800]  就可以見到使者
[00:20:13.800 --> 00:20:15.800]  不應該是這樣的
[00:20:15.800 --> 00:20:17.800]  很少這樣的情況
[00:20:17.800 --> 00:20:19.800]  要告訴我們
[00:20:19.800 --> 00:20:21.800]  他當然很害怕
[00:20:21.800 --> 00:20:23.800]  第五節天使告訴他
[00:20:23.800 --> 00:20:25.800]  現在你當打發人
[00:20:25.800 --> 00:20:27.800]  往約柏去
[00:20:27.800 --> 00:20:29.800]  稱呼彼得的西門
[00:20:29.800 --> 00:20:31.800]  即是西門彼得
[00:20:31.800 --> 00:20:33.800]  即是這位使徒
[00:20:33.800 --> 00:20:35.800]  他住在海邊的一個蕭皮匠
[00:20:35.800 --> 00:20:37.800]  西門的家裏
[00:20:37.800 --> 00:20:39.800]  他的房子在海邊
[00:20:39.800 --> 00:20:41.800]  當時沒有Google map
[00:20:41.800 --> 00:20:43.800]  告訴他
[00:20:43.800 --> 00:20:45.800]  去哪個房間
[00:20:45.800 --> 00:20:47.800]  哪個地方
[00:20:47.800 --> 00:20:49.800]  去找這個
[00:20:49.800 --> 00:20:51.800]  稱為西門彼得
[00:20:51.800 --> 00:20:55.800]  而且住在哪個區
[00:20:55.800 --> 00:20:57.800]  等等
[00:20:57.800 --> 00:20:59.800]  第七節向他說話的天使去後
[00:20:59.800 --> 00:21:01.800]  突然消失
[00:21:01.800 --> 00:21:03.800]  哥尼留就叫了他兩個家人
[00:21:03.800 --> 00:21:05.800]  和上上事後
[00:21:05.800 --> 00:21:07.800]  他的一些虔誠兵
[00:21:07.800 --> 00:21:09.800]  來到去
[00:21:09.800 --> 00:21:11.800]  連士兵都很虔誠
[00:21:11.800 --> 00:21:13.800]  就將這件事述說給他們知道
[00:21:13.800 --> 00:21:15.800]  就打發他們往約柏去
[00:21:15.800 --> 00:21:17.800]  跟著
[00:21:17.800 --> 00:21:19.800]  那件事就另一個鏡頭
[00:21:19.800 --> 00:21:21.800]  就是彼得
[00:21:21.800 --> 00:21:23.800]  在約柏的地方
[00:21:23.800 --> 00:21:25.800]  即是這個
[00:21:25.800 --> 00:21:27.800]  蕭皮匠
[00:21:27.800 --> 00:21:29.800]  即是那些牛皮
[00:21:29.800 --> 00:21:31.800]  的地方
[00:21:31.800 --> 00:21:33.800]  做那些皮革
[00:21:33.800 --> 00:21:35.800]  這個西門的家裏
[00:21:35.800 --> 00:21:37.800]  作客
[00:21:37.800 --> 00:21:39.800]  短暫逗留
[00:21:39.800 --> 00:21:41.800]  好像旅館一樣
[00:21:41.800 --> 00:21:43.800]  似乎這個西門都是信著
[00:21:43.800 --> 00:21:45.800]  彼得就去到這個地方
[00:21:45.800 --> 00:21:47.800]  九章結尾的時候
[00:21:47.800 --> 00:21:49.800]  彼得就周圍去
[00:21:49.800 --> 00:21:51.800]  探望弟兄姊妹
[00:21:51.800 --> 00:21:53.800]  在哥尼留
[00:21:53.800 --> 00:21:55.800]  很奇妙的就是
[00:21:55.800 --> 00:21:57.800]  神原來是移動的
[00:21:57.800 --> 00:21:59.800]  彼得在哥尼留
[00:21:59.800 --> 00:22:01.800]  就不用回到耶路撒冷
[00:22:01.800 --> 00:22:03.800]  可以在任何地方
[00:22:03.800 --> 00:22:05.800]  神都可以向哥尼留
[00:22:05.800 --> 00:22:07.800]  向彼得顯現
