
[00:00:00.000 --> 00:00:04.820]  早安 弟兄姊妹早安 聽得清楚嗎?
[00:05:26.060 --> 00:05:27.580]  然後第六節裏面說
[00:05:27.580 --> 00:05:30.460]  你要做一個敬虔加上有知足的人
[00:05:30.460 --> 00:05:37.500]  其實又是指什麼人可以有敬虔有知足呢?
[00:05:37.500 --> 00:05:40.260]  所以在六章的三到十一節
[00:05:40.260 --> 00:05:42.180]  今天看的經文裏面
[00:05:42.180 --> 00:05:44.300]  你就會分別看到這兩種人
[00:05:44.300 --> 00:05:47.700]  一種被稱為背離信仰的人
[00:05:47.700 --> 00:05:50.140]  一種叫做屬神的人
[00:05:50.140 --> 00:05:52.140]  另外兩種的心態
[00:05:52.140 --> 00:05:54.460]  一個就是貪財的心態
[00:05:54.460 --> 00:05:56.540]  和知足的心態
[00:05:56.540 --> 00:05:59.420]  好 讓我們先祈禱
[00:05:59.420 --> 00:06:01.980]  上帝啊 我們真的來到祢面前
[00:06:01.980 --> 00:06:04.300]  求祢賜下祢的恩賢
[00:06:04.300 --> 00:06:06.780]  幫助提醒我們
[00:06:06.780 --> 00:06:08.940]  主啊 雖然這個好像很熟的
[00:06:08.940 --> 00:06:12.220]  老生常談的一個主題
[00:06:12.220 --> 00:06:15.500]  但主啊 求祢仍然對我們講說話
[00:06:15.500 --> 00:06:16.700]  保守我們的心
[00:06:16.700 --> 00:06:19.140]  在祢面前清潔
[00:06:19.140 --> 00:06:22.460]  聽到祢要我們聽到的
[00:06:22.460 --> 00:06:26.620]  幫助我們走祢要我們走出來的道
[00:06:26.620 --> 00:06:29.020]  奉耶穌基督的聖命而求
[00:06:29.020 --> 00:06:31.020]  阿們
[00:06:31.020 --> 00:06:34.380]  這段經文其實是教會的安排
[00:06:34.380 --> 00:06:36.140]  按我自己的選擇
[00:06:36.140 --> 00:06:38.140]  我未必會考慮選擇這段經文
[00:06:38.140 --> 00:06:39.260]  因為一看的時候
[00:06:39.260 --> 00:06:40.540]  我起初覺得
[00:06:40.540 --> 00:06:41.580]  「知啦」
[00:06:41.580 --> 00:06:42.620]  聽過很多次了
[00:06:42.620 --> 00:06:43.900]  我相信在在的弟兄姊妹
[00:06:43.900 --> 00:06:47.180]  都未必是第一次聽這段經文
[00:06:47.180 --> 00:06:48.300]  未必是很新鮮
[00:06:48.300 --> 00:06:49.900]  而且其實它講得很白的
[00:06:49.900 --> 00:06:52.540]  阿保羅很直接講出來
[00:06:52.540 --> 00:06:54.220]  但是當我一路看的時候
[00:06:54.220 --> 00:06:56.940]  就發現原來真的指出兩種人
[00:06:56.940 --> 00:06:59.580]  兩種的心
[00:06:59.580 --> 00:07:03.420]  第一種人就是一個背離信仰的人
[00:07:03.420 --> 00:07:06.940]  在六章的三至五節
[00:07:06.940 --> 00:07:08.780]  不如邀請大家讀出來好嗎?
[00:07:08.780 --> 00:07:10.780]  第三節到第五節
[00:07:10.780 --> 00:07:12.460]  一二三
[00:07:12.460 --> 00:07:15.420]  若有人傳別的教義
[00:07:15.420 --> 00:07:20.540]  不符合我們主耶穌基督純正的話
[00:07:20.540 --> 00:07:23.500]  與合乎敬虔的道
[00:07:23.500 --> 00:07:25.820]  他是自高自大
[00:07:25.820 --> 00:07:27.660]  一無所知
[00:07:27.660 --> 00:07:29.500]  專好爭辯
[00:07:29.500 --> 00:07:31.500]  善於竊賤
[00:07:31.500 --> 00:07:37.980]  因此紛爭、偽旁、惡意猜疑
[00:07:37.980 --> 00:07:39.980]  和心術不正
[00:07:39.980 --> 00:07:42.380]  與喪失真理的人
[00:07:42.380 --> 00:07:44.540]  不停爭吵
[00:07:44.540 --> 00:07:47.980]  以敬虔為得利的門路
[00:07:47.980 --> 00:07:49.980]  好 謝謝
[00:07:49.980 --> 00:07:51.980]  你有沒有留意呢?
[00:07:51.980 --> 00:07:56.140]  他說指出有些人是「傳別的教義」
[00:07:56.140 --> 00:07:57.900]  「傳別的教義」
[00:07:57.900 --> 00:08:01.340]  其實「傳別的教義」有另一個和合本
[00:08:01.340 --> 00:08:03.340]  他就譯作「傳異教」
[00:08:03.340 --> 00:08:07.660]  又或者有些聖經在這段經文有一個主題
[00:08:07.660 --> 00:08:10.460]  就說他們是一個「假教師」
[00:08:10.460 --> 00:08:12.460]  False teachers
[00:08:12.460 --> 00:08:14.460]  這班假教師
[00:08:14.460 --> 00:08:16.460]  就是說他們是教師
[00:08:16.460 --> 00:08:17.580]  你想像得到嗎?
[00:08:17.580 --> 00:08:19.580]  這班人是回教會的
[00:08:19.900 --> 00:08:22.940]  在教會裡擔當教導的角色
[00:08:22.940 --> 00:08:27.100]  但偏偏他們所說的教導內容
[00:08:27.100 --> 00:08:28.700]  很有問題
[00:08:28.700 --> 00:08:30.700]  出現什麼問題呢?
[00:08:30.700 --> 00:08:33.340]  至少有三個問題
[00:08:33.340 --> 00:08:34.620]  第一就是
[00:08:34.620 --> 00:08:37.740]  不符合我們主耶穌基督純正的話語
[00:08:37.740 --> 00:08:39.180]  意思就是說
[00:08:39.180 --> 00:08:43.900]  不是照主耶穌的教導來教導
[00:08:43.900 --> 00:08:45.180]  也就是說
[00:08:45.180 --> 00:08:47.980]  同生的信經裡記載的那些說話
[00:08:47.980 --> 00:08:49.180]  使徒的教導
[00:08:49.180 --> 00:08:51.180]  是背道而馳的
[00:08:51.180 --> 00:08:53.180]  然後
[00:08:53.180 --> 00:08:55.740]  第二個問題就是不合乎經見
[00:08:55.740 --> 00:08:57.020]  意思就是說
[00:08:57.020 --> 00:08:57.980]  他教的東西
[00:08:57.980 --> 00:09:01.980]  不會幫助到信徒去敬畏上帝
[00:09:01.980 --> 00:09:05.020]  不會幫助到信徒去敬畏上帝
[00:09:05.020 --> 00:09:07.020]  更加認識更加愛上帝
[00:09:07.020 --> 00:09:09.020]  第三個問題
[00:09:09.020 --> 00:09:12.620]  他的教導會帶來紛爭
[00:09:12.620 --> 00:09:14.620]  帶來教會的分裂
[00:09:14.620 --> 00:09:17.580]  信徒之間關係破壞
[00:09:17.580 --> 00:09:20.300]  出現一些不信任
[00:09:20.300 --> 00:09:22.300]  互相猜疑
[00:09:22.300 --> 00:09:24.300]  甚至爭吵
[00:09:24.300 --> 00:09:26.300]  即是吵架
[00:09:26.300 --> 00:09:30.060]  這是極度嚴重的問題
[00:09:30.060 --> 00:09:33.580]  所以保羅就是要提醒提摩太
[00:09:33.580 --> 00:09:35.580]  如果有人傳的教導
[00:09:35.580 --> 00:09:37.580]  會帶來這三個後果
[00:09:37.580 --> 00:09:40.620]  就是不是說耶穌的教導
[00:09:40.620 --> 00:09:44.220]  會使人不去敬畏上帝
[00:09:44.460 --> 00:09:48.460]  或者是引來教會信徒之間的分裂
[00:09:48.460 --> 00:09:51.260]  紛爭 嫉妒 毀謗
[00:09:51.260 --> 00:09:53.660]  這些教導要小心
[00:09:53.660 --> 00:09:55.180]  絕對這些人
[00:09:55.180 --> 00:09:56.940]  是假的教師
[00:09:56.940 --> 00:09:58.940]  不是真的
[00:09:58.940 --> 00:10:01.500]  所以第五節再進一步
[00:10:01.500 --> 00:10:03.500]  他說那些心術不正
[00:10:03.500 --> 00:10:04.860]  喪失真理的人
[00:10:04.860 --> 00:10:06.860]  不停地爭吵
[00:10:06.860 --> 00:10:10.140]  以為這樣就顯得他們很敬虔
[00:10:10.140 --> 00:10:11.660]  也以為這樣
[00:10:11.660 --> 00:10:14.540]  使他們獲得一些很大的利益
[00:10:14.540 --> 00:10:16.540]  但是保羅就指出
[00:10:16.540 --> 00:10:18.060]  搞錯了
[00:10:18.060 --> 00:10:20.060]  這是錯的
[00:10:20.060 --> 00:10:22.540]  其實保羅不單在第六章提到這些人
[00:10:22.540 --> 00:10:24.540]  其實他在第四章時
[00:10:24.540 --> 00:10:26.540]  已經提到了
[00:10:26.540 --> 00:10:28.540]  聖靈明說在末後的時期
[00:10:28.540 --> 00:10:31.020]  一定有人是離棄信仰
[00:10:31.020 --> 00:10:34.700]  去聽從那些有惑人的邪靈
[00:10:34.700 --> 00:10:36.700]  和鬼魔的教訓
[00:10:36.700 --> 00:10:40.780]  所以今天我們真的要很小心
[00:10:40.780 --> 00:10:46.220]  無論你選擇聽什麼教導
[00:10:46.220 --> 00:10:51.500]  真的要用開頭保羅那三個指標
[00:10:51.500 --> 00:10:53.900]  去幫助你去釐清
[00:10:53.900 --> 00:10:56.620]  到底我今天聽到的、學到的
[00:10:56.620 --> 00:11:00.140]  是否符合聖經、耶穌基督的教訓呢?
[00:11:00.140 --> 00:11:02.460]  是否可以帶來我們合一呢?
[00:11:02.460 --> 00:11:06.700]  是否令我們更加愛上帝、敬畏上帝呢?
[00:11:06.700 --> 00:11:13.740]  接著到第十節
[00:11:13.740 --> 00:11:16.780]  保羅也有再提一次
[00:11:16.780 --> 00:11:19.980]  他說這些人是貪戀錢財
[00:11:19.980 --> 00:11:21.980]  而背離信仰
[00:11:21.980 --> 00:11:25.180]  原來錢財和信仰
[00:11:25.180 --> 00:11:27.180]  可以成為一個
[00:11:27.180 --> 00:11:31.020]  當你愛錢財的時候
[00:11:31.020 --> 00:11:33.580]  你就會離開你的信仰
[00:11:34.540 --> 00:11:37.580]  所以這些人
[00:11:37.580 --> 00:11:41.180]  是背離信仰的人要小心
[00:11:41.180 --> 00:11:44.940]  如果你說要怎樣才不會背離信仰呢?
[00:11:44.940 --> 00:11:45.980]  自己呀
[00:11:45.980 --> 00:11:47.980]  當然你要熟悉聖經
[00:11:47.980 --> 00:11:50.620]  無論在香港或者我記得
[00:11:50.620 --> 00:11:52.620]  我那幾年在尼泊爾生活的時候
[00:11:52.620 --> 00:11:56.140]  都發現教會很快就會分裂
[00:11:56.140 --> 00:12:01.980]  它不是因為成長而去分堂
[00:12:01.980 --> 00:12:04.940]  而是因為有些人聽了之後
[00:12:04.940 --> 00:12:06.940]  不想再聽你們的教會
[00:12:06.940 --> 00:12:08.380]  自立門戶
[00:12:08.380 --> 00:12:10.380]  這樣就導致教會分裂
[00:12:10.380 --> 00:12:12.380]  所以如果要避免這樣
[00:12:12.380 --> 00:12:14.380]  唯一一個最重要的途徑
[00:12:14.380 --> 00:12:16.380]  就是自己看好聖經
[00:12:16.380 --> 00:12:19.660]  自己去勤力去明白聖經
[00:12:19.660 --> 00:12:22.940]  而不是靠聽其他人的教導
[00:12:22.940 --> 00:12:24.940]  自己一邊聽的時候
[00:12:24.940 --> 00:12:26.940]  也要看聖經、讀聖經
[00:12:26.940 --> 00:12:30.380]  明白裡面真正的意思
[00:12:30.380 --> 00:12:34.860]  因為聖經裡面也有一句話提到
[00:12:34.860 --> 00:12:39.020]  它說「聖靈的寶劍就是上帝的道」
[00:12:39.020 --> 00:12:42.380]  要有聖靈的寶劍
[00:12:42.380 --> 00:12:43.500]  就是上帝的道
[00:12:43.500 --> 00:12:46.380]  才可以對付的惡魔
[00:12:46.380 --> 00:12:49.580]  所以要跟隨真道
[00:12:49.580 --> 00:12:53.180]  你才可以離開這些假的教導
[00:12:53.180 --> 00:12:58.700]  好 說完背離信仰的人
[00:12:58.700 --> 00:13:00.700]  保羅又指出
[00:13:00.700 --> 00:13:01.980]  剛剛相反
[00:13:01.980 --> 00:13:03.980]  有一種人叫「屬神的人」
[00:13:03.980 --> 00:13:05.980]  第十一節
[00:13:05.980 --> 00:13:07.980]  又請大家讀出來
[00:13:07.980 --> 00:13:09.980]  一二三
[00:13:09.980 --> 00:13:11.980]  「但你這屬神的人啊
[00:13:11.980 --> 00:13:13.980]  要逃避這些事
[00:13:13.980 --> 00:13:20.780]  要追求公義、敬崎、信心、愛心、忍耐、溫柔」
[00:13:20.780 --> 00:13:22.780]  原來這個「你」
[00:13:22.780 --> 00:13:24.780]  就是保羅想特別要提
[00:13:24.780 --> 00:13:26.780]  保羅要特別提
[00:13:26.780 --> 00:13:28.780]  特別提「提摩太」
[00:13:28.780 --> 00:13:31.900]  既然教會裡面已經出現了一些假教師
[00:13:31.900 --> 00:13:33.900]  但是你提摩太
[00:13:33.900 --> 00:13:35.900]  你是屬神的人
[00:13:35.900 --> 00:13:37.900]  所以你就要逃避這些事
[00:13:37.900 --> 00:13:42.940]  而且你要追求有以下的這些品質、品格
[00:13:42.940 --> 00:13:44.940]  同樣其實這句話
[00:13:44.940 --> 00:13:46.940]  不單止保羅想提醒提摩太
[00:13:46.940 --> 00:13:48.940]  也都提醒當時的信徒
[00:13:48.940 --> 00:13:50.940]  同樣今天提醒我們
[00:13:50.940 --> 00:13:53.820]  如果我們要成為一個屬神的人
[00:13:53.820 --> 00:13:57.820]  其實我們就要追求以下這些品質、品格
[00:13:57.820 --> 00:14:06.780]  包括要公義、敬崎、有信心、有愛心、忍耐、和溫柔
[00:14:06.780 --> 00:14:10.780]  所以再一次提到敬崎
[00:14:10.780 --> 00:14:20.780]  在四章七節
[00:14:20.780 --> 00:14:27.180]  保羅提到要棄絕世俗的言語和老虎荒謬的傳說
[00:14:27.180 --> 00:14:29.900]  要在敬虔上操練自己
[00:14:29.900 --> 00:14:33.900]  一開始提到有一班人背離信仰
[00:14:33.900 --> 00:14:35.900]  但是剛剛相反
[00:14:35.900 --> 00:14:37.900]  我們不是背離信仰
[00:14:37.900 --> 00:14:43.020]  而是我們要背離或棄絕這些世俗的言語
[00:14:43.020 --> 00:14:45.020]  這些無稽的傳說
[00:14:45.020 --> 00:14:49.020]  有時很多人負責教導
[00:14:49.020 --> 00:14:53.020]  但如果只是有好的口才
[00:14:53.020 --> 00:14:55.020]  或者說得很動聽的故事
[00:14:55.020 --> 00:14:59.020]  但是離開了基督本身的道理
[00:14:59.020 --> 00:15:01.020]  這個就要小心了
[00:15:01.020 --> 00:15:03.020]  所以這裡提到
[00:15:03.020 --> 00:15:05.020]  如果你要成為一個敬虔的人
[00:15:05.020 --> 00:15:09.020]  必定是要棄絕假的教導
[00:15:09.020 --> 00:15:11.020]  而去跟隨真理
[00:15:11.020 --> 00:15:15.020]  要成為一個屬神的人
[00:15:15.020 --> 00:15:21.020]  要成為一個屬神的人
[00:15:21.020 --> 00:15:27.020]  其實是一個跟神有很密切的關係
[00:15:27.020 --> 00:15:31.020]  那種密切的關係
[00:15:31.020 --> 00:15:35.020]  當你想到你是屬於誰的
[00:15:35.020 --> 00:15:37.020]  我是屬於上帝
[00:15:37.020 --> 00:15:39.020]  我是屬於上帝
[00:15:39.020 --> 00:15:43.020]  即是那個關係就像葡萄樹和枝子一樣
[00:15:43.020 --> 00:15:45.020]  我是枝子
[00:15:45.020 --> 00:15:47.020]  我是屬於這棵樹的
[00:15:47.020 --> 00:15:49.020]  我是屬於葡萄樹的
[00:15:49.020 --> 00:15:53.020]  主在我裏面
[00:15:53.020 --> 00:15:55.020]  我在祂裏面
[00:15:55.020 --> 00:15:59.020]  其實這是一個很深的神學觀念
[00:15:59.020 --> 00:16:03.020]  但同一時間也是一個很奧妙的關係
[00:16:03.020 --> 00:16:05.020]  神很大很偉大
[00:16:05.020 --> 00:16:09.020]  但祂大到願意住在你的心裏面
[00:16:09.020 --> 00:16:15.020]  而我們其實是罪人
[00:16:15.020 --> 00:16:17.020]  我們很渺小
[00:16:17.020 --> 00:16:21.020]  但神願意赦免我們的罪
[00:16:21.020 --> 00:16:23.020]  讓我們住在祂裏面
[00:16:23.020 --> 00:16:27.020]  有時你再想深一層
[00:16:27.020 --> 00:16:29.020]  其實真的很不配
[00:16:29.020 --> 00:16:31.020]  神的聖潔高崇
[00:16:31.020 --> 00:16:35.020]  但容許我們住在祂裏面
[00:16:35.020 --> 00:16:37.020]  祂的偉大
[00:16:37.020 --> 00:16:41.020]  願意住在我們這麼微小的人裏面
[00:16:41.020 --> 00:16:45.020]  這種枝子和葡萄樹的密切關係
[00:16:45.020 --> 00:16:47.020]  其實我不知道你每次想到的時候
[00:16:47.020 --> 00:16:49.020]  會不會覺得很不配
[00:16:49.020 --> 00:16:51.020]  或者很榮幸
[00:16:51.020 --> 00:16:53.020]  的確是很榮幸
[00:16:53.020 --> 00:16:55.020]  我們應該很感恩
[00:16:55.020 --> 00:16:57.020]  因為我們是神很寵愛
[00:16:57.020 --> 00:16:59.020]  很寶貴
[00:16:59.020 --> 00:17:03.020]  是用補血救贖回來
[00:17:03.020 --> 00:17:06.020]  對不起,今早不正確唱歌
[00:17:06.020 --> 00:17:08.020]  非常感動
[00:17:08.020 --> 00:17:14.020]  特別在想到主耶穌為我們寫明
[00:17:14.020 --> 00:17:24.020]  想到主耶穌為我們寫明
[00:17:24.020 --> 00:17:26.020]  其實不是一些
[00:17:26.020 --> 00:17:28.020]  不只是唱歌
[00:17:28.020 --> 00:17:32.020]  不只是一些好像很熟悉的道理
[00:17:32.020 --> 00:17:37.020]  而是當你用心去感受
[00:17:37.020 --> 00:17:39.020]  主對你的愛
[00:17:39.020 --> 00:17:44.020]  我們感謝上帝
[00:17:44.020 --> 00:17:46.020]  祂讓我們屬於祂
[00:17:46.020 --> 00:17:48.020]  這件事要好好珍惜
[00:17:48.020 --> 00:17:50.020]  亦都很寶貴
[00:17:50.020 --> 00:17:56.020]  我們感謝上帝之餘
[00:17:56.020 --> 00:17:58.020]  我們都要提防的
[00:17:58.020 --> 00:18:01.020]  就是要有兩個心態
[00:18:02.020 --> 00:18:04.020]  一個是貪財
[00:18:04.020 --> 00:18:06.020]  一個是知足
[00:18:06.020 --> 00:18:09.020]  貪財其實是指甚麼呢?
[00:18:09.020 --> 00:18:11.020]  請大家讀出來
[00:18:11.020 --> 00:18:13.020]  第九節和十字
[00:18:13.020 --> 00:18:15.020]  請你們大聲讀出來
[00:18:15.020 --> 00:18:17.020]  1、2、3
[00:18:17.020 --> 00:18:45.020]  (念念不忘)
[00:18:45.020 --> 00:18:49.020]  這裡提到離開真道
[00:18:49.020 --> 00:18:54.020]  其實貪財的心會令人離開真道
[00:18:54.020 --> 00:18:56.020]  背離信仰
[00:18:56.020 --> 00:18:59.020]  其實背離信仰離開真道
[00:18:59.020 --> 00:19:02.020]  其實是離開了上帝
[00:19:02.020 --> 00:19:05.020]  原本你可以屬於上帝
[00:19:05.020 --> 00:19:07.020]  但你偏偏因為財利
[00:19:07.020 --> 00:19:09.020]  令你離開了上帝
[00:19:09.020 --> 00:19:13.020]  因為你不服那個信仰
[00:19:13.020 --> 00:19:16.020]  你不服從上帝的話
[00:19:16.020 --> 00:19:18.020]  聽不入耳
[00:19:18.020 --> 00:19:21.020]  你就離開了上帝
[00:19:21.020 --> 00:19:24.020]  貪財的意思
[00:19:24.020 --> 00:19:26.020]  其實就是貪圖錢財
[00:19:26.020 --> 00:19:30.020]  意思就是貪婪或貪心
[00:19:30.020 --> 00:19:32.020]  你都會問
[00:19:32.020 --> 00:19:34.020]  怎樣才算是貪財呢?
[00:19:34.020 --> 00:19:36.020]  如果我是做生意的
[00:19:36.020 --> 00:19:38.020]  我沒理由不想賺錢
[00:19:38.020 --> 00:19:42.020]  我應該賺多少才算是
[00:19:42.020 --> 00:19:44.020]  剛剛OK
[00:19:44.020 --> 00:19:46.020]  不是貪
[00:19:46.020 --> 00:19:51.020]  而是合理地賺取錢財呢?
[00:19:51.020 --> 00:19:53.020]  我很喜歡投資
[00:19:53.020 --> 00:19:55.020]  或者我很懂得投資
[00:19:55.020 --> 00:19:57.020]  我怎樣利用投資
[00:19:57.020 --> 00:19:59.020]  令自己得到最多的利益
[00:19:59.020 --> 00:20:03.020]  這樣又算不算貪財呢?
[00:20:03.020 --> 00:20:08.020]  其實不是在說財富的多與少
[00:20:08.020 --> 00:20:12.020]  而是在說你的財富在哪裡
[00:20:12.020 --> 00:20:14.020]  聖經也有提到
[00:20:14.020 --> 00:20:17.020]  當你的財富在你的心裡
[00:20:17.020 --> 00:20:22.020]  和在天上是兩樣不同的事情
[00:20:22.020 --> 00:20:24.020]  或者當你的財富
[00:20:24.020 --> 00:20:27.020]  只可以停留在地上
[00:20:27.020 --> 00:20:29.020]  這些財富其實是短暫
[00:20:29.020 --> 00:20:31.020]  會被蟲咬
[00:20:31.020 --> 00:20:33.020]  會被蟲蟲偷去
[00:20:33.020 --> 00:20:35.020]  會消失
[00:20:35.020 --> 00:20:39.020]  但是當這些財富積存在天上
[00:20:39.020 --> 00:20:42.020]  是永存、永恆的
[00:20:42.020 --> 00:20:45.020]  其實如果你真的是一個懂得投資的人
[00:20:45.020 --> 00:20:48.020]  你更加應該認真考慮
[00:20:48.020 --> 00:20:51.020]  我應該怎樣將我的財富、財寶
[00:20:51.020 --> 00:20:58.020]  去投資在一個可以存到永恆的帳戶裡
[00:20:58.020 --> 00:21:03.020]  將心思全部放在錢財上的時候
[00:21:03.020 --> 00:21:06.020]  你很容易所有人生的決定
[00:21:06.020 --> 00:21:11.020]  就是就著那些錢財來做決定、做抉擇
[00:21:11.020 --> 00:21:14.020]  這樣問題就出來了
[00:21:14.020 --> 00:21:18.020]  第十節那裡很直接指出
[00:21:18.020 --> 00:21:21.020]  貪財是萬惡之根
[00:21:21.020 --> 00:21:25.020]  我記得很多年前我母會有一個姐妹
[00:21:25.020 --> 00:21:28.020]  她新年要封利是
[00:21:28.020 --> 00:21:31.020]  她突然間看到這段經文
[00:21:31.020 --> 00:21:35.020]  她就說封利是好像
[00:21:35.020 --> 00:21:38.020]  封多少錢才合理、合適呢?
