
[00:00:00.000 --> 00:00:02.560]  今天晚上的《港道經文》
[00:05:40.460 --> 00:05:41.460]  我們在家中工作
[00:05:41.460 --> 00:05:43.460]  我們回到辦公室
[00:05:43.460 --> 00:05:44.460]  等等等等
[00:05:44.460 --> 00:05:46.460]  都是離不開這個
[00:05:46.460 --> 00:05:49.460]  這個對於我們的影響很大
[00:05:49.460 --> 00:05:50.460]  而且我相信
[00:05:50.460 --> 00:05:52.460]  不單止香港是這樣
[00:05:52.460 --> 00:05:55.460]  是世界各個地方都是這樣
[00:05:55.460 --> 00:05:58.460]  在這樣的情況下
[00:05:58.460 --> 00:06:00.460]  可能我們也想問一個問題
[00:06:00.460 --> 00:06:03.460]  我們可以怎樣生活
[00:06:03.460 --> 00:06:05.460]  可以生活得有力嗎
[00:06:05.460 --> 00:06:08.460]  我們每一個人
[00:06:08.460 --> 00:06:10.460]  都是這麼平凡
[00:06:10.460 --> 00:06:13.460]  我們有我們的限制和軟弱
[00:06:13.460 --> 00:06:15.460]  在這樣的情況下
[00:06:15.460 --> 00:06:17.460]  可以怎樣生活
[00:06:17.460 --> 00:06:19.460]  是生活得不一樣
[00:06:19.460 --> 00:06:22.460]  我們怎樣可以過一個得勝的生活呢
[00:06:22.460 --> 00:06:24.460]  今天我很願意
[00:06:24.460 --> 00:06:27.460]  透過這個人物的故事
[00:06:27.460 --> 00:06:29.460]  可以彼此鼓勵
[00:06:29.460 --> 00:06:32.460]  以弗是《士詩記》裡
[00:06:32.460 --> 00:06:34.460]  其中一個的士詩
[00:06:34.460 --> 00:06:36.460]  士詩時期是以色列人
[00:06:36.460 --> 00:06:40.460]  其中一個很黑暗的時期
[00:06:40.460 --> 00:06:43.460]  當時在國中沒有王
[00:06:43.460 --> 00:06:46.460]  於是百姓任意而行
[00:06:46.460 --> 00:06:48.460]  想怎樣就怎樣
[00:06:48.460 --> 00:06:51.460]  百姓也背叛神
[00:06:51.460 --> 00:06:53.460]  敬拜偶像
[00:06:53.460 --> 00:06:55.460]  離棄神
[00:06:55.460 --> 00:06:59.460]  神就要興起外邦的敵人
[00:06:59.460 --> 00:07:03.460]  去壓制和管教以色列民
[00:07:03.460 --> 00:07:05.460]  以色列民在很慘的光景下
[00:07:05.460 --> 00:07:07.460]  喊救命
[00:07:07.460 --> 00:07:09.460]  很辛苦啊
[00:07:09.460 --> 00:07:10.460]  很慘啊
[00:07:10.460 --> 00:07:12.460]  上帝啊 救命啊
[00:07:12.460 --> 00:07:16.460]  於是神就興起士詩
[00:07:16.460 --> 00:07:18.460]  來拯救以色列民
[00:07:18.460 --> 00:07:21.460]  離開這些仇敵的手
[00:07:21.460 --> 00:07:25.460]  以弗就是其中一個士詩
[00:07:25.460 --> 00:07:28.460]  以弗在希伯來文裡含有
[00:07:28.460 --> 00:07:30.460]  一個很特別的意思
[00:07:30.460 --> 00:07:34.460]  就是「到底君王在哪裡?」
[00:07:34.460 --> 00:07:36.460]  原來他的名字是有意思的
[00:07:36.460 --> 00:07:40.460]  就是「到底君王在哪裡?」
[00:07:40.460 --> 00:07:44.460]  聽起來那名字是很慘的
[00:07:44.460 --> 00:07:46.460]  很淒涼的味道
[00:07:46.460 --> 00:07:48.460]  父母為他起這個名字
[00:07:48.460 --> 00:07:51.460]  很明顯是針對當時社會的現象
[00:07:51.460 --> 00:07:55.460]  整體的感覺是大家覺得很沮喪
[00:07:55.460 --> 00:07:58.460]  我們這個社會
[00:07:58.460 --> 00:08:01.460]  我們這個群體的盼望在哪裡呢?
[00:08:01.460 --> 00:08:03.460]  好像沒有了拯救
[00:08:03.460 --> 00:08:05.460]  現在很亂啊
[00:08:05.460 --> 00:08:08.460]  我們覺得這樣的日子很慘痛
[00:08:08.460 --> 00:08:11.460]  因為事實上真的有外邦的仇敵
[00:08:11.460 --> 00:08:14.460]  在欺壓他們
[00:08:14.460 --> 00:08:19.460]  以弗的名字正正反映了這件事
[00:08:19.460 --> 00:08:21.460]  在這個時間
[00:08:21.460 --> 00:08:24.460]  以色列民被摩訶在欺壓
[00:08:24.460 --> 00:08:27.460]  摩訶當時的王叫伊基倫
[00:08:27.460 --> 00:08:30.460]  他召集了阿滿人和阿瑪力人
[00:08:30.460 --> 00:08:32.460]  一起攻打以色列人
[00:08:32.460 --> 00:08:34.460]  佔據了中樹城
[00:08:34.460 --> 00:08:36.460]  其實這個中樹城就是
[00:08:36.460 --> 00:08:38.460]  我們後來所說的耶利哥
[00:08:38.460 --> 00:08:40.460]  如果大家有印象
[00:08:40.460 --> 00:08:44.460]  以色列人進入耶利哥城的時候
[00:08:44.460 --> 00:08:49.460]  是沒有用過任何的刀劍的
[00:08:49.460 --> 00:08:52.460]  是他們圍城七天的時候
[00:08:52.460 --> 00:08:56.460]  上帝幫他們打倒了城牆
[00:08:56.460 --> 00:08:58.460]  他們是這樣進去的
[00:08:58.460 --> 00:09:01.460]  當日是多麼輕鬆進入了這個地方
[00:09:01.460 --> 00:09:04.460]  因為當時是神喜悅的時間
[00:09:04.460 --> 00:09:07.460]  神為他們攻取了城市
[00:09:07.460 --> 00:09:10.460]  但今天他們落在一個光景
[00:09:10.460 --> 00:09:14.460]  這個城市很容易落入了敵人的手中
[00:09:14.460 --> 00:09:18.460]  落入了伊基倫和阿瑪力人和阿滿人的手中
[00:09:18.460 --> 00:09:19.460]  為什麼呢?
[00:09:19.460 --> 00:09:21.460]  就是因為他們犯罪
[00:09:21.460 --> 00:09:23.460]  因為他們得罪了上帝
[00:09:23.460 --> 00:09:28.460]  於是神就興起外邦的仇敵去管教他們
[00:09:28.460 --> 00:09:30.460]  在這裡如果大家有機會
[00:09:30.460 --> 00:09:33.460]  慢慢回去看當中的經文
[00:09:33.460 --> 00:09:34.460]  你會發覺
[00:09:34.460 --> 00:09:36.460]  雖然經文的確有說過
[00:09:36.460 --> 00:09:39.460]  伊基倫是很強大的
[00:09:39.460 --> 00:09:42.460]  但他不是一個很精明的人
[00:09:42.460 --> 00:09:45.460]  如果仔細看回經文
[00:09:45.460 --> 00:09:48.460]  你會發覺這個人有時也很蠢
[00:09:48.460 --> 00:09:49.460]  很奇怪的
[00:09:49.460 --> 00:09:53.460]  這樣低級的錯誤他也會犯
[00:09:53.460 --> 00:09:55.460]  所以他不是一個很精明的人
[00:09:55.460 --> 00:10:00.460]  但他竟然可以這樣帶領他的民族
[00:10:00.460 --> 00:10:04.460]  他的國家欺壓以色列民十八年
[00:10:04.460 --> 00:10:10.460]  其實神是藉著這件事去諷刺以色列民
[00:10:10.460 --> 00:10:15.460]  沒錯,我今天興起的那個人不一定是一個很強的人
[00:10:15.460 --> 00:10:17.460]  他只是勢力很強大
[00:10:17.460 --> 00:10:21.460]  可能他找外援也很強大
[00:10:21.460 --> 00:10:23.460]  但說真的,他不精明
[00:10:23.460 --> 00:10:27.460]  他不精明也可以欺壓你們十八年
[00:10:27.460 --> 00:10:30.460]  可想而知以色列民是什麼?
[00:10:30.460 --> 00:10:31.460]  更加不精明
[00:10:31.460 --> 00:10:33.460]  更加蠢
[00:10:33.460 --> 00:10:35.460]  更加軟弱
[00:10:35.460 --> 00:10:38.460]  其實神真的要這樣去諷刺他們
[00:10:38.460 --> 00:10:39.460]  為什麼?
[00:10:39.460 --> 00:10:41.460]  就是因為在罪惡當中
[00:10:41.460 --> 00:10:43.460]  就是因為遠離神
[00:10:43.460 --> 00:10:46.460]  當我們落在罪惡當中的時候
[00:10:46.460 --> 00:10:48.460]  當我們遠離神的時候
[00:10:48.460 --> 00:10:51.460]  其實我們也會有同樣的經歷
[00:10:51.460 --> 00:10:53.460]  同樣的後果
[00:10:53.460 --> 00:10:56.460]  就是我們在面對生命種種的挑戰的時候
[00:10:56.460 --> 00:11:00.460]  我們自己是無力去勝過
[00:11:00.460 --> 00:11:03.460]  也是無力去面對
[00:11:03.460 --> 00:11:09.460]  這段時間正正是全世界各地都在面對疫情的時間
[00:11:09.460 --> 00:11:13.460]  我們可能多了很多空間可以靜下來
[00:11:13.460 --> 00:11:16.460]  可以在家裡
[00:11:16.460 --> 00:11:20.460]  或者休閒地出去走走
[00:11:20.460 --> 00:11:22.460]  我們有沒有想過這是一個好的機會
[00:11:22.460 --> 00:11:24.460]  我們靜下來想想
[00:11:24.460 --> 00:11:28.460]  我們的生命是一個什麼樣的光景呢?
[00:11:28.460 --> 00:11:31.460]  我們的生命和上帝的關係
[00:11:31.460 --> 00:11:34.460]  是緊密還是疏遠呢?
[00:11:34.460 --> 00:11:37.460]  我們有沒有一些地方是得罪上帝呢?
[00:11:37.460 --> 00:11:39.460]  如果有的時候
[00:11:39.460 --> 00:11:41.460]  有沒有很多把握這個機會
[00:11:41.460 --> 00:11:45.460]  向上帝去認罪呢?
[00:11:45.460 --> 00:11:47.460]  我也聽過很多很多
[00:11:47.460 --> 00:11:50.460]  有不同地方的教會
[00:11:50.460 --> 00:11:53.460]  是切切地為疫情去禱告
[00:11:53.460 --> 00:11:55.460]  我也聽過不同的教會
[00:11:55.460 --> 00:11:57.460]  在他們的禱告會開始的時候
[00:11:57.460 --> 00:12:00.460]  很多時候有一部分花在哪裡呢?
[00:12:00.460 --> 00:12:03.460]  就是向上帝認罪
[00:12:03.460 --> 00:12:05.460]  我們不只是某些人
[00:12:05.460 --> 00:12:10.460]  某些人在疫情裡需要接受教訓
[00:12:10.460 --> 00:12:13.460]  其實是不是上帝也透過這麼大的事件
[00:12:13.460 --> 00:12:15.460]  對我們世界各地的人
[00:12:15.460 --> 00:12:19.460]  各國的人有話要說呢?
[00:12:19.460 --> 00:12:22.460]  是不是神也對我們有提醒呢?
[00:12:22.460 --> 00:12:24.460]  我們醒了沒有呢?
[00:12:24.460 --> 00:12:26.460]  有沒有回到上帝面前
[00:12:26.460 --> 00:12:29.460]  真的把我們趁著這個機會靜下來
[00:12:29.460 --> 00:12:32.460]  向上帝去認罪呢?
[00:12:32.460 --> 00:12:34.460]  其實這個是非常需要的
[00:12:34.460 --> 00:12:37.460]  當這些罪一直在我們生命裡的時候
[00:12:37.460 --> 00:12:40.460]  是會成為我們很大的負擔
[00:12:40.460 --> 00:12:41.460]  很大的影響
[00:12:41.460 --> 00:12:46.460]  令我們無力去勝過挑戰
[00:12:46.460 --> 00:12:49.460]  我不是說我們認了罪
[00:12:49.460 --> 00:12:51.460]  我們在神面前求神寬恕
[00:12:51.460 --> 00:12:54.460]  那些困難就被挪開了
[00:12:54.460 --> 00:12:57.460]  所有事情就被扭轉了
[00:12:57.460 --> 00:12:59.460]  至少肯定一件事
[00:12:59.460 --> 00:13:03.460]  當我和上帝有一個很緊密的關係
[00:13:03.460 --> 00:13:07.460]  當上帝真的結證了我所有罪惡的時候
[00:13:07.460 --> 00:13:09.460]  我至少有力
[00:13:09.460 --> 00:13:11.460]  靠著上帝勝過這一切
[00:13:11.460 --> 00:13:15.460]  我至少和上帝還有一個很緊密的關係
[00:13:15.460 --> 00:13:16.460]  我捉著祂經歷
[00:13:16.460 --> 00:13:17.460]  捉著祂經過
[00:13:17.460 --> 00:13:20.460]  我什麼都不怕
[00:13:20.460 --> 00:13:23.460]  所以這個時候是一個很大的提醒
[00:13:23.460 --> 00:13:25.460]  以色列民的經歷
[00:13:25.460 --> 00:13:27.460]  也是我們的提醒
[00:13:27.460 --> 00:13:29.460]  我們希望趁這個機會
[00:13:29.460 --> 00:13:33.460]  可以更多地回到上帝的身邊
[00:13:33.460 --> 00:13:34.460]  聖經這裡形容
[00:13:34.460 --> 00:13:37.460]  以弗是基拉的兒子
[00:13:37.460 --> 00:13:40.460]  基拉可能也是一個家族的名字
[00:13:40.460 --> 00:13:42.460]  無論是一個人名也好
[00:13:42.460 --> 00:13:44.460]  一個家族的名字也好
[00:13:44.460 --> 00:13:46.460]  其實他是沒有什麼特別的
[00:13:46.460 --> 00:13:49.460]  不是一個很顯赫的家族
[00:13:49.460 --> 00:13:51.460]  或者是一個很顯赫的人物
[00:13:51.460 --> 00:13:54.460]  所以這裡就算提出名字
[00:13:54.460 --> 00:13:56.460]  只可以說基拉是一個很普通的人
[00:13:56.460 --> 00:13:59.460]  很平凡的一個人
[00:13:59.460 --> 00:14:01.460]  而你看回以弗
[00:14:01.460 --> 00:14:04.460]  經文沒有說到他容貌俊美
[00:14:04.460 --> 00:14:06.460]  高大威猛
[00:14:06.460 --> 00:14:09.460]  敵人一見他就聞風喪膽
[00:14:09.460 --> 00:14:11.460]  沒有這些描述
[00:14:11.460 --> 00:14:13.460]  他很普通
[00:14:13.460 --> 00:14:15.460]  他很平凡
[00:14:15.460 --> 00:14:18.460]  甚至說他有少許的缺陷
[00:14:18.460 --> 00:14:20.460]  一些缺陷
[00:14:20.460 --> 00:14:23.460]  經文形容他是慣用左手
[00:14:23.460 --> 00:14:25.460]  可以這樣說
[00:14:25.460 --> 00:14:27.460]  是右手綁著的人
[00:14:27.460 --> 00:14:31.460]  右手有點兒傷殘的人
[00:14:31.460 --> 00:14:35.460]  雖然在這裡解經家有不同的解釋
[00:14:35.460 --> 00:14:37.460]  但我偏向會選取
[00:14:37.460 --> 00:14:39.460]  解釋是說他傷殘
[00:14:39.460 --> 00:14:41.460]  為什麼呢?
[00:14:41.460 --> 00:14:44.460]  因為以基倫王見到他的時候
[00:14:44.460 --> 00:14:47.460]  見到他右手這樣綁著
[00:14:47.460 --> 00:14:49.460]  就很輕看他
[00:14:49.460 --> 00:14:53.460]  這個傷殘的人士
[00:14:53.460 --> 00:14:55.460]  我量你也是
[00:14:55.460 --> 00:14:59.460]  沒什麼力量可以對我做什麼不好的事
[00:14:59.460 --> 00:15:03.460]  所以我們看回的時候就知道
[00:15:03.460 --> 00:15:06.460]  其實他是有些缺陷的
[00:15:06.460 --> 00:15:10.460]  不是我們一直心中想的那種大英雄
[00:15:10.460 --> 00:15:13.460]  很威的 很猛的
[00:15:13.460 --> 00:15:15.460]  他沒有領袖的外表
[00:15:15.460 --> 00:15:19.460]  也沒有那種外貌上的吸引力
[00:15:19.460 --> 00:15:23.460]  但是神卻用他
[00:15:23.460 --> 00:15:26.460]  機會臨到他身上
[00:15:26.460 --> 00:15:28.460]  神選了他
[00:15:28.460 --> 00:15:29.460]  神興起他
[00:15:29.460 --> 00:15:31.460]  成為事事
[00:15:31.460 --> 00:15:35.460]  我見到他的生命裡顯示出來的
[00:15:35.460 --> 00:15:39.460]  是一個非常不平凡的人生
[00:15:39.460 --> 00:15:41.460]  怎樣不平凡呢?
[00:15:41.460 --> 00:15:43.460]  我們去看回
[00:15:43.460 --> 00:15:45.460]  在這裡我們看到
[00:15:45.460 --> 00:15:47.460]  首先第一件事
[00:15:47.460 --> 00:15:51.460]  你見到他有很不平凡的勇氣
[00:15:51.460 --> 00:15:53.460]  在這段時間
[00:15:53.460 --> 00:15:57.460]  因為摩訶在欺壓以色列民
[00:15:57.460 --> 00:16:00.460]  所以以色列民每一年都要去進貢
[00:16:00.460 --> 00:16:03.460]  這一年進貢的時候
[00:16:03.460 --> 00:16:09.460]  以色列人就托爾弗去做進貢的人
[00:16:09.460 --> 00:16:15.460]  以色列人就去了摩訶的地方見皇帝
[00:16:15.460 --> 00:16:16.460]  他去進貢的時候
[00:16:16.460 --> 00:16:18.460]  有誰和他一起呢?
[00:16:18.460 --> 00:16:20.460]  一定有抬禮物的人
[00:16:20.460 --> 00:16:21.460]  因為當時的禮物
[00:16:21.460 --> 00:16:24.460]  很大機會是農作物
[00:16:24.460 --> 00:16:25.460]  非常重
[00:16:25.460 --> 00:16:27.460]  以色列人自己一個人
[00:16:27.460 --> 00:16:29.460]  還要是右手綁著
[00:16:29.460 --> 00:16:31.460]  右手有少許殘缺
[00:16:31.460 --> 00:16:36.460]  他應該很難抬這麼多貢物給皇帝
[00:16:36.460 --> 00:16:38.460]  所以有抬禮物的人
[00:16:38.460 --> 00:16:40.460]  加上他
[00:16:40.460 --> 00:16:41.460]  就是這麼多
[00:16:41.460 --> 00:16:43.460]  已經沒有了
[00:16:43.460 --> 00:16:45.460]  在過程中他就去
[00:16:45.460 --> 00:16:47.460]  去到之後
[00:16:47.460 --> 00:16:48.460]  如果大家看經文的時候
[00:16:48.460 --> 00:16:52.460]  我們去看第十八節
[00:16:52.460 --> 00:16:53.460]  十八節這樣說
[00:16:53.460 --> 00:16:55.460]  以色列人獻完禮物的時候
[00:16:55.460 --> 00:16:58.460]  就把抬禮物的人送走
[00:16:58.460 --> 00:17:02.460]  那個時候只剩下他自己一個
[00:17:02.460 --> 00:17:05.460]  沒有其他人和他一起
[00:17:05.460 --> 00:17:07.460]  所以你可以見到
[00:17:07.460 --> 00:17:09.460]  他膽怯過人
[00:17:09.460 --> 00:17:12.460]  因為他即將要做的事情
[00:17:12.460 --> 00:17:15.460]  其實很需要勇氣
[00:17:15.460 --> 00:17:16.460]  說真的
[00:17:16.460 --> 00:17:18.460]  他有沒有把握呢?
[00:17:18.460 --> 00:17:21.460]  百分百可以成功呢?
[00:17:21.460 --> 00:17:23.460]  我相信任何一個
[00:17:23.460 --> 00:17:24.460]  勇士也好
[00:17:24.460 --> 00:17:25.460]  戰士也好
[00:17:25.460 --> 00:17:27.460]  應該沒有百分百的把握
[00:17:27.460 --> 00:17:29.460]  但他將要做的事
[00:17:29.460 --> 00:17:32.460]  一定是可以的
[00:17:32.460 --> 00:17:33.460]  如果不可以
[00:17:33.460 --> 00:17:36.460]  那就更加想有人在身邊
[00:17:36.460 --> 00:17:37.460]  可能最好
[00:17:37.460 --> 00:17:38.460]  抬禮物的人
[00:17:38.460 --> 00:17:40.460]  都是另外的勇士
[00:17:40.460 --> 00:17:43.460]  萬一他有什麼差池的話
[00:17:43.460 --> 00:17:46.460]  希望抬禮物的人
[00:17:46.460 --> 00:17:48.460]  走過來救他
[00:17:48.460 --> 00:17:49.460]  或者加一把力
[00:17:49.460 --> 00:17:51.460]  最好就這樣
[00:17:51.460 --> 00:17:53.460]  但你看到這裡他沒有
[00:17:53.460 --> 00:17:56.460]  他不期望有任何一個人幫助他
[00:17:56.460 --> 00:17:59.460]  就他一個
[00:17:59.460 --> 00:18:00.460]  一個人在那裡
[00:18:00.460 --> 00:18:02.460]  如果失手
[00:18:02.460 --> 00:18:04.460]  一定死了
[00:18:04.460 --> 00:18:06.460]  對方一定有很多士兵
[00:18:06.460 --> 00:18:09.460]  很多士衛在王的身邊
[00:18:09.460 --> 00:18:12.460]  所以你可以想像這一刻
[00:18:12.460 --> 00:18:16.460]  爾忽心裡在想什麼
[00:18:16.460 --> 00:18:19.460]  你可以見到他的勇氣
[00:18:19.460 --> 00:18:21.460]  是非一般的勇氣
[00:18:21.460 --> 00:18:24.460]  我們看到爾忽在過程中
[00:18:24.460 --> 00:18:27.460]  他有一個很頂傳的策略
[00:18:27.460 --> 00:18:28.460]  你簡直會讚嘆
[00:18:28.460 --> 00:18:30.460]  嘩!真是不得了
[00:18:30.460 --> 00:18:32.460]  這個不像普通人
[00:18:32.460 --> 00:18:33.460]  做到的事
[00:18:33.460 --> 00:18:34.460]  為什麼呢?
[00:18:34.460 --> 00:18:38.460]  第一,他很善用自己的弱點
[00:18:38.460 --> 00:18:39.460]  很多時候
[00:18:39.460 --> 00:18:41.460]  我們人有弱點的時候
[00:18:41.460 --> 00:18:42.460]  我們很想遮住它
[00:18:42.460 --> 00:18:43.460]  蓋住它
[00:18:43.460 --> 00:18:47.460]  最好不要被人發現
[00:18:47.460 --> 00:18:50.460]  如果我們生暗瘡
[00:18:50.460 --> 00:18:52.460]  我們希望有遮瑕膏
[00:18:52.460 --> 00:18:54.460]  希望有任何東西遮住它
[00:18:54.460 --> 00:18:56.460]  不要被人看到生暗瘡
[00:18:56.460 --> 00:18:57.460]  很難看
[00:18:57.460 --> 00:19:00.460]  如果我有什麼殘缺
[00:19:00.460 --> 00:19:03.460]  我希望穿衣服可以遮住
[00:19:03.460 --> 00:19:06.460]  令我看上去好看一點
[00:19:06.460 --> 00:19:09.460]  這是很自然的心態
[00:19:09.460 --> 00:19:10.460]  但你見到在這裡
[00:19:10.460 --> 00:19:11.460]  爾忽很特別
[00:19:11.460 --> 00:19:14.460]  他會善用這一點
[00:19:14.460 --> 00:19:16.460]  善用他外表上
[00:19:16.460 --> 00:19:19.460]  被人看上去比較弱的一點
[00:19:19.460 --> 00:19:20.460]  就是這樣
[00:19:20.460 --> 00:19:21.460]  我讓你看
[00:19:21.460 --> 00:19:22.460]  我的右手不太行
[00:19:22.460 --> 00:19:25.460]  我讓你看到是這樣
[00:19:25.460 --> 00:19:27.460]  王看上去
[00:19:27.460 --> 00:19:29.460]  就會覺得輕看他
[00:19:29.460 --> 00:19:31.460]  因為在經文裡說
[00:19:31.460 --> 00:19:34.460]  伊基倫王非常肥胖
