
[00:00:00.000 --> 00:00:02.000]  感謝家大兄姊妹平安
[00:01:59.840 --> 00:02:00.960]  榮耀主名
[00:02:00.960 --> 00:02:04.640]  我們的祈禱是奉主耶穌基督的聖名自祈求
[00:02:04.640 --> 00:02:05.520]  阿們」
[00:02:05.520 --> 00:02:10.400]  開始的時候我們先了解一下《彼勒比書》的神學立場
[00:02:10.400 --> 00:02:13.440]  《彼勒比書》有一個很重要的神學主題
[00:02:13.440 --> 00:02:16.320]  就是三一神的基本屬性
[00:02:16.320 --> 00:02:18.960]  在耶穌基督裏面彰顯了出來
[00:02:18.960 --> 00:02:23.280]  二章一至十一節是一個描述基督論
[00:02:23.280 --> 00:02:24.880]  最清楚的一段
[00:02:24.880 --> 00:02:26.800]  基督救贖了我們
[00:02:26.800 --> 00:02:29.440]  要使我們有份於祂的樣式
[00:02:29.440 --> 00:02:33.120]  與基督的樣式有份
[00:02:33.120 --> 00:02:36.400]  亦都構成了《彼勒比書》裏面的另一些分題
[00:02:36.400 --> 00:02:38.240]  譬如「受苦」
[00:02:38.240 --> 00:02:39.840]  「喜樂」
[00:02:39.840 --> 00:02:43.600]  「喜樂」這個字其實在《彼勒比書》裏面出現了十六次
[00:02:43.600 --> 00:02:44.800]  這麼多
[00:02:44.800 --> 00:02:46.480]  貫穿全書
[00:02:46.480 --> 00:02:48.080]  另外「合一」
[00:02:48.080 --> 00:02:49.920]  努力得到獎賞
[00:02:49.920 --> 00:02:51.920]  面對困難的反應
[00:02:51.920 --> 00:02:56.320]  這些都是全本《彼勒比書》的分題之一
[00:02:56.320 --> 00:02:59.200]  因此當我們去閱讀《彼勒比書》的時候
[00:02:59.200 --> 00:03:01.360]  就可以看到保羅的信仰觀
[00:03:01.360 --> 00:03:03.600]  他面對喜樂
[00:03:03.600 --> 00:03:05.120]  他對生死
[00:03:05.120 --> 00:03:07.680]  他對成敗得失的觀點
[00:03:07.680 --> 00:03:11.600]  完完全全是連繫於主耶穌基督的身上
[00:03:11.600 --> 00:03:15.520]  基督就是保羅整個生命的核心價值
[00:03:15.520 --> 00:03:18.560]  亦都是保羅要求當代信徒
[00:03:18.560 --> 00:03:20.480]  應該要效法的功課
[00:03:21.200 --> 00:03:23.920]  保羅在三章十三至十四節
[00:03:23.920 --> 00:03:27.280]  對自己的信仰講了一個總結
[00:03:27.280 --> 00:03:31.680]  涉及有關自己的過去、現在和未來
[00:03:31.680 --> 00:03:33.280]  亦都是一個回顧
[00:03:33.280 --> 00:03:35.200]  以及對將來的展望
[00:03:35.200 --> 00:03:37.920]  他對於過去怎麼說呢?
[00:03:37.920 --> 00:03:40.640]  他認為是要忘記背後
[00:03:40.640 --> 00:03:42.560]  對於現在
[00:03:42.560 --> 00:03:45.120]  他認為是努力面前
[00:03:45.120 --> 00:03:46.640]  而對於將來
[00:03:46.640 --> 00:03:49.040]  就是向著標竿直跑
[00:03:49.440 --> 00:03:52.240]  而這個信仰的總結的終極目標
[00:03:52.240 --> 00:03:54.480]  就是要達到這件事
[00:03:54.480 --> 00:03:55.440]  要拿甚麼呢?
[00:03:55.440 --> 00:03:59.520]  就是要得從神而來的獎詞
[00:03:59.520 --> 00:04:02.480]  因此今天講道的重點
[00:04:02.480 --> 00:04:04.640]  不是和大家講基督論
[00:04:04.640 --> 00:04:08.000]  亦都不是講受苦、喜樂或者合一
[00:04:08.000 --> 00:04:10.960]  而是單單講獎賞
[00:04:10.960 --> 00:04:15.040]  所以講題是我要得甚麼獎賞
[00:04:15.040 --> 00:04:17.680]  既然保羅很明確地說
[00:04:17.680 --> 00:04:19.760]  想要得到在基督耶穌裡
[00:04:19.760 --> 00:04:22.160]  從上面召我來的獎賞
[00:04:22.160 --> 00:04:25.840]  我們就從保羅這句說話去了解
[00:04:25.840 --> 00:04:29.680]  他內宗的屬靈的意義和反思
[00:04:29.680 --> 00:04:32.720]  保羅在第十四節講
[00:04:32.720 --> 00:04:35.440]  他說要得到從神而來的獎賞
[00:04:35.440 --> 00:04:36.960]  我們要問
[00:04:36.960 --> 00:04:38.560]  得到沒有呢?
[00:04:38.560 --> 00:04:42.240]  究竟這個獎賞保羅已經是得了
[00:04:42.240 --> 00:04:43.520]  還是還沒有呢?
[00:04:43.520 --> 00:04:47.520]  十三節保羅就已經講了
[00:04:47.920 --> 00:04:50.880]  他說我不是以為自己已經得著了
[00:04:50.880 --> 00:04:53.760]  所以答案應該是還沒有得到
[00:04:53.760 --> 00:04:57.280]  雖然保羅說還沒有得到這份獎賞
[00:04:57.280 --> 00:05:01.120]  但是他為這份獎賞又付出過甚麼呢?
[00:05:01.120 --> 00:05:04.000]  在第七至第八節他這樣說
[00:05:04.000 --> 00:05:07.600]  只是我先前以為對我是有益的
[00:05:07.600 --> 00:05:11.680]  我現在因基督的緣故而當作是有損的
[00:05:11.680 --> 00:05:13.760]  不但如此
[00:05:13.760 --> 00:05:16.560]  我以為萬事當作是有損的
[00:05:17.120 --> 00:05:20.880]  因我以認識我主基督耶穌為至寶
[00:05:20.880 --> 00:05:23.840]  我為他已經凋棄萬事
[00:05:23.840 --> 00:05:25.520]  看作糞土
[00:05:25.520 --> 00:05:27.360]  為要贏得基督
[00:05:27.360 --> 00:05:32.640]  保羅在這裡提出了他一個信仰的心態
[00:05:32.640 --> 00:05:36.480]  就是以前覺得對他是有益的事
[00:05:36.480 --> 00:05:39.440]  現在就覺得不但沒有益
[00:05:39.440 --> 00:05:41.120]  反而是有損害的
[00:05:41.120 --> 00:05:45.920]  那麼以前保羅認為有益的事是指甚麼事呢?
[00:05:46.480 --> 00:05:51.040]  就是指到五至六節裏面
[00:05:51.040 --> 00:05:52.800]  保羅所說的兩件事
[00:05:52.800 --> 00:05:55.040]  第一件事就是他的身份
[00:05:55.040 --> 00:05:58.800]  保羅的父母給了一個猶太人的身份給保羅
[00:05:58.800 --> 00:06:01.760]  種族上保羅是屬於以色列民
[00:06:01.760 --> 00:06:04.080]  而且保羅亦受了割禮
[00:06:04.080 --> 00:06:09.120]  因此保羅從身份上就成為一個屬臣子民的一份子
[00:06:09.120 --> 00:06:12.480]  保羅曾經以這個身份為榮
[00:06:12.480 --> 00:06:14.160]  也感到自豪
[00:06:15.200 --> 00:06:17.440]  第二就是指保羅的行為
[00:06:17.440 --> 00:06:21.760]  保羅按照法利塞人的方式進行摩西的律法
[00:06:21.760 --> 00:06:24.160]  並且全然投入其中
[00:06:24.160 --> 00:06:29.280]  所以保羅認為他自己按照摩西律法上的要求來說
[00:06:29.280 --> 00:06:31.280]  他是無可指責的
[00:06:31.280 --> 00:06:34.560]  無論是屬臣子民的身份
[00:06:34.560 --> 00:06:37.040]  還是遵守摩西的行為
[00:06:37.040 --> 00:06:40.240]  保羅都認為自己已經擁有了
[00:06:40.240 --> 00:06:42.720]  因此保羅很有信心地
[00:06:42.800 --> 00:06:44.400]  他覺得他終有一天
[00:06:44.400 --> 00:06:47.040]  這個身份和他的成就
[00:06:47.040 --> 00:06:50.080]  會有助他在神面前稱為義人
[00:06:50.080 --> 00:06:55.040]  以往保羅認為這些都是神所絕肋
[00:06:55.040 --> 00:06:57.520]  和有益的條件
[00:06:57.520 --> 00:07:00.800]  但是現在保羅又否定了這個想法
[00:07:00.800 --> 00:07:03.600]  而且覺得是有損的
[00:07:03.600 --> 00:07:06.160]  有損即是不好
[00:07:06.160 --> 00:07:08.160]  為甚麼覺得不好呢?
[00:07:09.040 --> 00:07:10.640]  因為保羅覺得這兩個條件
[00:07:10.640 --> 00:07:13.440]  都不是神真正絕肋的因素
[00:07:13.440 --> 00:07:16.800]  神並不是單單只是絕肋以色列人
[00:07:16.800 --> 00:07:19.600]  神都會絕肋其他種族的
[00:07:19.600 --> 00:07:23.920]  他會絕肋非猶太人作為他神的子民
[00:07:23.920 --> 00:07:27.360]  而人的行為也不可以完全的
[00:07:27.360 --> 00:07:30.160]  因此不可能以行為去取悅神
[00:07:30.160 --> 00:07:33.040]  但是保羅過往
[00:07:33.040 --> 00:07:35.120]  就是緊緊地擁抱著
[00:07:35.120 --> 00:07:38.080]  這一種身份和行為
[00:07:38.240 --> 00:07:39.760]  不捨得放棄
[00:07:39.760 --> 00:07:44.000]  那又損害了甚麼呢?
[00:07:44.000 --> 00:07:46.800]  保羅認為就是一種
[00:07:46.800 --> 00:07:49.280]  自以為可以得到意義的態度
[00:07:49.280 --> 00:07:52.880]  也是一種自以為擁抱了真理的態度
[00:07:52.880 --> 00:07:57.040]  妨礙了保羅去認識主耶穌基督
[00:07:57.040 --> 00:07:58.880]  以及要贏得基督
[00:07:58.880 --> 00:08:04.000]  保羅說忘記背後的真正意思
[00:08:04.240 --> 00:08:07.760]  就是要拋棄以往這一種
[00:08:07.760 --> 00:08:09.680]  自以為擁有了真理
[00:08:09.680 --> 00:08:13.280]  或者自以為已經得到的信仰價值觀
[00:08:13.280 --> 00:08:16.240]  保羅在忘記背後之後
[00:08:16.240 --> 00:08:18.640]  就說努力面前
[00:08:18.640 --> 00:08:23.520]  那現在他面前要努力的究竟是甚麼呢?
[00:08:23.520 --> 00:08:28.240]  保羅說現在要為贏得基督
[00:08:28.240 --> 00:08:30.720]  就將萬事都丟棄
[00:08:30.720 --> 00:08:32.960]  甚至視為糞土
[00:08:33.920 --> 00:08:36.640]  保羅認為世上沒有一樣東西
[00:08:36.640 --> 00:08:38.960]  是比認識主耶穌基督重要
[00:08:38.960 --> 00:08:40.960]  以及要贏得基督的
[00:08:40.960 --> 00:08:43.760]  對於認識主耶穌基督
[00:08:43.760 --> 00:08:46.000]  我們就比較容易理解
[00:08:46.000 --> 00:08:49.280]  主耶穌基督是舊約所預言的尼塞亞
[00:08:49.280 --> 00:08:51.600]  主耶穌基督就是生命的主
[00:08:51.600 --> 00:08:53.200]  也是拯救的主
[00:08:53.200 --> 00:08:55.760]  主耶穌基督是三一的真神
[00:08:55.760 --> 00:08:59.040]  主耶穌基督有神人異性的本質
[00:08:59.040 --> 00:09:02.320]  似乎關於認識的層面
[00:09:02.560 --> 00:09:04.560]  都是屬於知識性的
[00:09:04.560 --> 00:09:07.120]  那甚麼叫贏得基督呢?
[00:09:07.120 --> 00:09:10.560]  新漢語的譯本和和合本
[00:09:10.560 --> 00:09:13.120]  都譯為得著基督
[00:09:13.120 --> 00:09:14.320]  得著
[00:09:14.320 --> 00:09:15.840]  得到
[00:09:15.840 --> 00:09:19.680]  詩高譯本譯為賺得基督
[00:09:19.680 --> 00:09:22.160]  但是基督怎樣得到呢?
[00:09:22.160 --> 00:09:24.160]  怎樣賺得呢?
[00:09:24.160 --> 00:09:26.720]  或者怎樣叫贏得呢?
[00:09:26.720 --> 00:09:29.440]  很難有一個概括
[00:09:29.440 --> 00:09:31.680]  原文的意思就是
[00:09:31.680 --> 00:09:33.680]  使祂屬於自己的
[00:09:33.680 --> 00:09:36.480]  使祂屬於自己
[00:09:36.480 --> 00:09:40.000]  如果要基督屬於自己
[00:09:40.000 --> 00:09:42.000]  唯一的方法
[00:09:42.000 --> 00:09:44.000]  就是與基督的生命連繫
[00:09:44.000 --> 00:09:46.720]  一種你中有我
[00:09:46.720 --> 00:09:48.000]  我中有你
[00:09:48.000 --> 00:09:49.280]  那種的生命
[00:09:49.280 --> 00:09:51.120]  生命的連結
[00:09:51.120 --> 00:09:53.760]  是關乎屬靈上的體驗
[00:09:53.760 --> 00:09:57.120]  因此保羅更生了他自己的信仰觀
[00:09:57.120 --> 00:10:01.360]  不單單是要知識性上認識耶穌
[00:10:01.760 --> 00:10:03.920]  還要在生命的經歷上
[00:10:03.920 --> 00:10:06.960]  去體驗與主耶穌生命結連
[00:10:06.960 --> 00:10:08.400]  這一種的經驗
[00:10:08.400 --> 00:10:11.440]  保羅為了達到這個目的
[00:10:11.440 --> 00:10:14.800]  他說他可以將一切都拋棄
[00:10:14.800 --> 00:10:17.520]  因此既然保羅說
[00:10:17.520 --> 00:10:20.080]  他仍然未得到這一份賞賜
[00:10:20.080 --> 00:10:24.320]  但是他已經為了這件事而付出一個代價
[00:10:24.320 --> 00:10:26.320]  這個代價就是
[00:10:26.320 --> 00:10:29.280]  放棄以往信仰的價值觀
[00:10:29.840 --> 00:10:32.400]  並且重新去認識
[00:10:32.400 --> 00:10:35.920]  以及與基督耶穌的生命結連
[00:10:35.920 --> 00:10:38.720]  他可以放棄一切
[00:10:38.720 --> 00:10:41.040]  為了達到這個效果
[00:10:41.040 --> 00:10:43.760]  那尊家弟兄姊妹
[00:10:43.760 --> 00:10:47.600]  保羅說「刁氣萬事,看作糞土」
[00:10:47.600 --> 00:10:49.200]  說要贏得基督
[00:10:49.200 --> 00:10:53.040]  這個是不是都是我們屬靈的信仰態度呢?
[00:10:53.040 --> 00:10:56.080]  如果贏得基督是指
[00:10:56.080 --> 00:10:58.080]  與基督的生命的結連
[00:10:59.200 --> 00:11:01.200]  那麼我們與基督的關係
[00:11:01.200 --> 00:11:05.280]  是否只是停留在一個知性上的層面呢?
[00:11:05.280 --> 00:11:09.840]  昔日保羅更新了他的信仰觀念
[00:11:09.840 --> 00:11:13.520]  認為所有妨礙他認識
[00:11:13.520 --> 00:11:16.320]  以及完結基督的身份和行為
[00:11:16.320 --> 00:11:18.320]  都是有害無益的
[00:11:18.320 --> 00:11:21.280]  今天我們視為有益
[00:11:21.280 --> 00:11:23.520]  或者認為我們覺得
[00:11:23.520 --> 00:11:26.240]  是正確的信仰的核心和態度
[00:11:26.720 --> 00:11:29.920]  我們是否應該同樣去反省一下呢?
[00:11:29.920 --> 00:11:32.880]  今天我們的侍奉態度
[00:11:32.880 --> 00:11:34.640]  以及我們屬靈生命
[00:11:34.640 --> 00:11:36.640]  有沒有更新到呢?
[00:11:36.640 --> 00:11:41.360]  會不會這些故步自封的心態
[00:11:41.360 --> 00:11:43.360]  會妨礙了我們
[00:11:43.360 --> 00:11:47.920]  我們的屬靈生命成長的步伐呢?
[00:11:47.920 --> 00:11:51.360]  這個都應該值得我們去反思
[00:11:51.360 --> 00:11:56.320]  當保羅說「向著彪竿直跑」
[00:11:56.960 --> 00:11:59.440]  彪竿背後的掌上
[00:11:59.440 --> 00:12:02.320]  是從哪裡來的呢?
[00:12:02.320 --> 00:12:04.160]  第十四節
[00:12:04.160 --> 00:12:07.360]  「要得神在基督耶穌女從上面
[00:12:07.360 --> 00:12:09.920]  召我來得的掌上」
[00:12:09.920 --> 00:12:14.080]  原文的句子結構很簡單
[00:12:14.080 --> 00:12:17.040]  就是「要得神」的上詞
[00:12:17.040 --> 00:12:20.640]  而「在耶穌基督女從上面召我來」
[00:12:20.640 --> 00:12:23.760]  是一個形容詞的子句
[00:12:24.000 --> 00:12:26.240]  是用來形容掌上的性質
[00:12:26.240 --> 00:12:28.480]  在這個形容詞的子句裏
[00:12:28.480 --> 00:12:30.800]  有兩個字值得我們留意一下
[00:12:30.800 --> 00:12:33.200]  第一個字是「召」
[00:12:33.200 --> 00:12:36.160]  「召」這個字可以是一個名詞
[00:12:36.160 --> 00:12:38.160]  亦可以是一個動詞
[00:12:38.160 --> 00:12:39.520]  不過在這裏
[00:12:39.520 --> 00:12:41.200]  是一個名詞
[00:12:41.200 --> 00:12:44.480]  有呼召或邀請的意思
[00:12:44.480 --> 00:12:47.840]  第二個要留意的字就是「上」這個字
[00:12:47.840 --> 00:12:49.840]  這是一個形容詞
[00:12:49.840 --> 00:12:51.600]  在這個句子裏
[00:12:51.600 --> 00:12:53.840]  是形容呼召這個名詞
[00:12:54.240 --> 00:12:55.280]  意思就是
[00:12:55.280 --> 00:12:59.680]  「在耶穌基督女從上面對我的呼召」
[00:12:59.680 --> 00:13:03.040]  新漢語將「上」譯為「天上」
[00:13:03.040 --> 00:13:05.600]  即是從天上而來的呼召
[00:13:05.600 --> 00:13:08.880]  和和羞版上的意思大致相同
[00:13:08.880 --> 00:13:10.080]  意思就是
[00:13:10.080 --> 00:13:14.000]  「在基督耶穌女從天上對我的呼召」
[00:13:14.000 --> 00:13:16.960]  即是這個呼召從天上而來
[00:13:16.960 --> 00:13:20.320]  不過呂鎮忠或司高逸本
[00:13:20.560 --> 00:13:24.400]  將「上」這個形容詞譯為「向上」
[00:13:24.400 --> 00:13:28.640]  而且亦將這個形容詞的位置改變了
[00:13:28.640 --> 00:13:30.800]  放在掌上之前
[00:13:30.800 --> 00:13:34.640]  它用來形容掌上而不是形容呼召
[00:13:34.640 --> 00:13:36.480]  意思改變了
[00:13:36.480 --> 00:13:42.160]  就是「在基督耶穌女呼召我向上去得到的掌事」
[00:13:42.160 --> 00:13:45.200]  和羞版和新漢語的焦點
[00:13:45.200 --> 00:13:48.240]  是強調呼召是從天上而來
[00:13:48.800 --> 00:13:50.800]  呂鎮忠和司高的焦點
[00:13:50.800 --> 00:13:54.160]  是「上次」是往上去得到的
[00:13:54.160 --> 00:13:56.480]  究竟兩種的譯法
[00:13:56.480 --> 00:13:59.200]  那個差異和焦點有甚麼不同呢?
[00:13:59.200 --> 00:14:02.880]  和羞版強調呼召從天上而來
[00:14:02.880 --> 00:14:06.800]  「上次」並沒有說將來才可以得到
[00:14:06.800 --> 00:14:12.160]  呂鎮忠強調「上次」是往上去取得的
[00:14:12.160 --> 00:14:16.240]  反正「上次」未必現在就可以得到
[00:14:16.480 --> 00:14:18.880]  可能是將來才會有
[00:14:18.880 --> 00:14:22.880]  不過無論將形容詞譯作「上面」
[00:14:22.880 --> 00:14:25.600]  「天上」或「向上」也好
[00:14:25.600 --> 00:14:29.280]  一切都不屬於地上
[00:14:29.280 --> 00:14:32.000]  一切都是屬於耶穌基督的
[00:14:32.000 --> 00:14:33.360]  分別是
[00:14:33.360 --> 00:14:36.320]  這是一個從天上而來的呼召
[00:14:36.320 --> 00:14:40.320]  還是要得到一個從天上而來的賞賜
[00:14:40.320 --> 00:14:45.920]  我們暫時不在這裡做一個爭拗
[00:14:46.640 --> 00:14:48.560]  轉一轉另一個問題的方式
[00:14:48.560 --> 00:14:50.000]  可能對我們更加好
[00:14:50.000 --> 00:14:52.000]  如果我們要問的問題是
[00:14:52.000 --> 00:14:53.760]  「上次」從哪裡來的?
[00:14:53.760 --> 00:14:56.080]  我們可以說「上次」從天上而來
[00:14:56.080 --> 00:14:57.520]  如果我們問
[00:14:57.520 --> 00:15:00.880]  如何可以得到這個天上而來的賞賜?
[00:15:00.880 --> 00:15:02.160]  我們就要說
[00:15:02.160 --> 00:15:05.920]  要達到耶穌基督從天上的呼召
[00:15:05.920 --> 00:15:07.200]  才可以得到
[00:15:07.200 --> 00:15:09.760]  因此我們就有必要知道
[00:15:09.760 --> 00:15:12.160]  這個從天上而來的呼召
[00:15:12.160 --> 00:15:13.920]  那個內容究竟是甚麼呢?
[00:15:14.400 --> 00:15:16.480]  第十節說了
[00:15:16.480 --> 00:15:18.400]  「使我認識基督
[00:15:18.400 --> 00:15:20.160]  知道他復活的大能
[00:15:20.160 --> 00:15:22.800]  並且知道和他一同受苦
[00:15:22.800 --> 00:15:24.400]  效法他的死」
[00:15:24.400 --> 00:15:29.200]  這節經文不單單包含了有知性的層面
[00:15:29.200 --> 00:15:30.880]  還有實踐的層面
[00:15:30.880 --> 00:15:32.960]  認識基督
[00:15:32.960 --> 00:15:35.040]  知道他復活的大能
[00:15:35.040 --> 00:15:37.440]  知道和他一同受苦
[00:15:37.440 --> 00:15:39.440]  這種認識和知道
[00:15:39.440 --> 00:15:41.600]  都是屬於知性的層面
[00:15:41.600 --> 00:15:43.760]  這種認識和第八節
[00:15:43.760 --> 00:15:45.840]  認識主耶穌基督為至寶
[00:15:45.840 --> 00:15:47.040]  都是一樣的
[00:15:47.040 --> 00:15:49.920]  只是在第十節再具體地指出
[00:15:49.920 --> 00:15:51.440]  認識的內容
[00:15:51.440 --> 00:15:53.760]  就是基督的受苦
[00:15:53.760 --> 00:15:55.040]  的侍奉生命
[00:15:55.040 --> 00:15:56.720]  以及他的死
[00:15:56.720 --> 00:16:00.160]  耶穌基督侍奉所受的苦
[00:16:00.160 --> 00:16:02.160]  以及最後在十字架上的死亡
[00:16:02.160 --> 00:16:05.840]  正正是回應天父從上而來的呼召
[00:16:05.840 --> 00:16:08.720]  耶穌基督三日之後復活
[00:16:08.720 --> 00:16:12.960]  亦正是獲得了天父從上而來的賞賜
[00:16:13.360 --> 00:16:16.000]  因為天父將主耶穌從卑微處
[00:16:16.000 --> 00:16:17.440]  升上至高
[00:16:17.440 --> 00:16:20.080]  讓主耶穌坐在天父的右邊
[00:16:20.080 --> 00:16:23.680]  如果之前說贏得基督
[00:16:23.680 --> 00:16:26.080]  就是與主耶穌生命的結連
[00:16:26.080 --> 00:16:28.400]  效法他的死
[00:16:28.400 --> 00:16:32.240]  就是過一個以基督為中心的信仰生命
[00:16:32.240 --> 00:16:34.720]  因為基督耶穌的死
[00:16:34.720 --> 00:16:38.080]  就是踐行一個信服天父的信仰生命
[00:16:38.080 --> 00:16:40.640]  主耶穌放下主權
[00:16:40.640 --> 00:16:44.160]  按照天父的旨意去活出信仰
[00:16:44.160 --> 00:16:47.200]  這就是耶穌基督從天上
[00:16:47.200 --> 00:16:49.360]  對每一個信徒的呼召
[00:16:49.360 --> 00:16:53.600]  過一個以基督為中心的信仰生活
[00:16:53.600 --> 00:16:56.320]  而唯有達到這個呼召
[00:16:56.320 --> 00:16:58.880]  才可以得到這份賞賜
[00:16:58.880 --> 00:17:01.280]  那尊家弟兄姊妹
[00:17:01.280 --> 00:17:03.760]  我們又願不願意為基督
[00:17:03.760 --> 00:17:05.920]  過一個受苦的信仰生命呢
[00:17:05.920 --> 00:17:09.600]  一個效法基督的死的信仰生命
[00:17:10.240 --> 00:17:12.080]  一個放下主權
[00:17:12.080 --> 00:17:14.960]  按照主耶穌基督的旨意
[00:17:14.960 --> 00:17:17.520]  以基督為中心的信仰生活
[00:17:17.520 --> 00:17:19.360]  對我們來說
[00:17:19.360 --> 00:17:22.160]  是否一個遙不可及的信仰要求
[00:17:22.160 --> 00:17:26.080]  或者我用另一個說法說
[00:17:26.080 --> 00:17:30.160]  我們可以為主耶穌受哪一種苦呢
[00:17:30.160 --> 00:17:33.200]  抑或我們只願意過一個
[00:17:33.200 --> 00:17:36.000]  以自己為中心的信仰生活呢
[00:17:36.000 --> 00:17:38.000]  (字幕:陳志全)
[00:17:38.000 --> 00:17:40.000]  (字幕:陳志全)
[00:17:40.400 --> 00:17:42.400]  我有一次在國內侍奉
[00:17:42.400 --> 00:17:45.440]  講完一個主題講座之後
[00:17:45.440 --> 00:17:47.440]  隨即有一個Q&A的環節
[00:17:47.440 --> 00:17:50.480]  有一個國內的同工
[00:17:50.480 --> 00:17:52.480]  問了我一個問題
[00:17:52.480 --> 00:17:54.880]  他說他和太太都是一個傳道人
[00:17:54.880 --> 00:17:56.320]  有一個女兒
[00:17:56.320 --> 00:17:59.840]  他見到國內的經濟開始好起來了
[00:17:59.840 --> 00:18:03.440]  有些會友的生活質素也有改善
[00:18:03.440 --> 00:18:07.600]  可以提升女兒的生活質素
[00:18:07.920 --> 00:18:10.640]  例如可以給錢上功課輔導班
[00:18:10.640 --> 00:18:12.080]  改善他們的成績
[00:18:12.080 --> 00:18:15.200]  或者可以參加一些國外的交流活動
[00:18:15.200 --> 00:18:16.960]  提升個人的資歷
[00:18:16.960 --> 00:18:19.280]  有利入讀心儀的學校
[00:18:19.280 --> 00:18:21.600]  有些比較富裕的
[00:18:21.600 --> 00:18:24.320]  還可以送女兒去外國讀書
[00:18:24.320 --> 00:18:27.600]  這個國內的傳道人說
[00:18:27.600 --> 00:18:29.600]  他心裏面很掙扎
[00:18:29.600 --> 00:18:32.000]  掙扎甚麼呢
[00:18:32.000 --> 00:18:35.200]  究竟應不應該放棄這個傳道人身份呢
[00:18:37.200 --> 00:18:38.480]  在外面打份工
[00:18:38.480 --> 00:18:41.040]  令到家庭生活有改善
[00:18:41.040 --> 00:18:44.800]  女兒的物質生活可以過得好一點
[00:18:44.800 --> 00:18:48.160]  因為覺得他對女兒有虧欠
[00:18:48.160 --> 00:18:51.360]  為甚麼別人的子女可以有這樣的享受
[00:18:51.360 --> 00:18:53.360]  而自己的女兒卻沒有呢
[00:18:53.360 --> 00:18:56.640]  他覺得他自己受苦不要緊
[00:18:56.640 --> 00:18:59.360]  但是要女兒一起受苦
[00:18:59.360 --> 00:19:01.680]  他就覺得對不起女兒了
[00:19:04.080 --> 00:19:07.520]  這個傳道同工向我發出了一個問題之後
[00:19:07.520 --> 00:19:10.320]  我就有這樣的回應
[00:19:10.320 --> 00:19:14.880]  我問他如果這個生活質素是比人差
[00:19:14.880 --> 00:19:17.200]  就是為主受苦的代價
[00:19:17.200 --> 00:19:20.080]  你願不願意付出呢
[00:19:20.080 --> 00:19:25.120]  為主而受苦是不是一點回報都沒有呢
