
[00:00:00.000 --> 00:00:04.500]  約翰福音十七章一至五節
[00:06:18.500 --> 00:06:21.500]  耶穌說了這些話
[00:06:21.500 --> 00:06:24.500]  就舉目望天說
[00:06:24.500 --> 00:06:29.500]  「夫啊,時候到了,願祢榮耀祢的兒子」
[00:06:29.500 --> 00:06:32.500]  「使到兒子也榮耀祢」
[00:06:32.500 --> 00:06:35.500]  特別留意「榮耀」這個字是動詞
[00:06:35.500 --> 00:06:40.500]  「時候到了」
[00:06:40.500 --> 00:06:42.500]  如果你讀《約翰福音》
[00:06:42.500 --> 00:06:44.500]  你就很清楚
[00:06:44.500 --> 00:06:47.500]  《約翰福音》不斷製造這個張力
[00:06:47.500 --> 00:06:49.500]  製造這個高潮
[00:06:49.500 --> 00:06:52.500]  製造耶穌的「時候不方便」
[00:06:52.500 --> 00:06:53.500]  「未到」
[00:06:53.500 --> 00:06:55.500]  一去到哪一個「時候」
[00:06:55.500 --> 00:06:57.500]  「時候到」呢?
[00:06:57.500 --> 00:06:59.500]  就是第十二章
[00:06:59.500 --> 00:07:00.500]  大家熟不熟?
[00:07:00.500 --> 00:07:01.500]  二十節
[00:07:01.500 --> 00:07:04.500]  當時有幾個希臘人
[00:07:04.500 --> 00:07:06.500]  就快是逾越節了
[00:07:06.500 --> 00:07:09.500]  所謂的最後的壽難週
[00:07:09.500 --> 00:07:11.500]  就快到逾越節的時候
[00:07:11.500 --> 00:07:14.500]  有幾個希臘人上來
[00:07:14.500 --> 00:07:16.500]  來找耶穌的門徒
[00:07:16.500 --> 00:07:20.500]  其中找到一個叫做「百菜大」的肥力
[00:07:20.500 --> 00:07:21.500]  就問他
[00:07:21.500 --> 00:07:24.500]  「先生,我們很想去見耶穌」
[00:07:24.500 --> 00:07:26.500]  因為耶穌當時的風聲
[00:07:26.500 --> 00:07:28.500]  全遍整個耶路撒冷
[00:07:28.500 --> 00:07:31.500]  連外國人都想來見一下耶穌
[00:07:31.500 --> 00:07:33.500]  何方的神聖
[00:07:33.500 --> 00:07:35.500]  耶穌聽到
[00:07:35.500 --> 00:07:38.500]  應該說肥力和安德烈
[00:07:38.500 --> 00:07:41.500]  帶這幾個希臘人來見耶穌的時候
[00:07:41.500 --> 00:07:43.500]  耶穌說了什麼話呢?
[00:07:43.500 --> 00:07:47.500]  就是聖經這裡所製造的張力
[00:07:47.500 --> 00:07:48.500]  那個高潮
[00:07:48.500 --> 00:07:50.500]  耶穌第一句話
[00:07:50.500 --> 00:07:54.500]  「人子得榮耀的時候到了」
[00:07:54.500 --> 00:07:58.500]  「一粒麥子若不落在地裡死了」
[00:07:58.500 --> 00:08:00.500]  就是一粒
[00:08:00.500 --> 00:08:02.500]  若死了
[00:08:02.500 --> 00:08:05.500]  就結出許多的子粒
[00:08:05.500 --> 00:08:09.500]  耶穌說他自己很快要在十字架上
[00:08:09.500 --> 00:08:10.500]  來去死
[00:08:10.500 --> 00:08:13.500]  來去成就生命
[00:08:13.500 --> 00:08:15.500]  不和大家再揭曉之前
[00:08:15.500 --> 00:08:17.500]  很多的經文
[00:08:17.500 --> 00:08:20.500]  本來在人的眼光
[00:08:20.500 --> 00:08:22.500]  現在就是你得榮耀
[00:08:22.500 --> 00:08:24.500]  得到人的注意
[00:08:24.500 --> 00:08:28.500]  得到人對你的抬舉和景仰的時候
[00:08:28.500 --> 00:08:31.500]  耶穌就刻意去迴避
[00:08:31.500 --> 00:08:32.500]  第七章
[00:08:32.500 --> 00:08:33.500]  不說也說一點點
[00:08:33.500 --> 00:08:36.500]  幫助大家再更加明白一點
[00:08:36.500 --> 00:08:38.500]  第七章一開始的時候
[00:08:38.500 --> 00:08:42.500]  準備守住彭寺的時候
[00:08:42.500 --> 00:08:45.500]  每個猶太人都要上聖殿
[00:08:45.500 --> 00:08:47.500]  耶穌不去
[00:08:47.500 --> 00:08:48.500]  那他的兄弟
[00:08:48.500 --> 00:08:50.500]  真的是他的兄弟
[00:08:50.500 --> 00:08:51.500]  就告訴他
[00:08:51.500 --> 00:08:53.500]  人要顯揚明星
[00:08:53.500 --> 00:08:56.500]  沒有理由在暗處
[00:08:56.500 --> 00:08:58.500]  暗示你上耶路撒冷
[00:08:58.500 --> 00:08:59.500]  用我們廣東話
[00:08:59.500 --> 00:09:00.500]  你show your quality
[00:09:00.500 --> 00:09:02.500]  知道你是哪一個
[00:09:02.500 --> 00:09:03.500]  耶穌說
[00:09:03.500 --> 00:09:05.500]  你們的時候是方便的
[00:09:05.500 --> 00:09:07.500]  我的時候未到
[00:09:07.500 --> 00:09:08.500]  不上
[00:09:08.500 --> 00:09:10.500]  這些很特別的經文
[00:09:10.500 --> 00:09:12.500]  令到我們很難去解釋
[00:09:12.500 --> 00:09:14.500]  然後後來耶穌又上了
[00:09:14.500 --> 00:09:19.500]  第七章就是整章在住彭寺發生的事
[00:09:19.500 --> 00:09:21.500]  在西羅瓦池
[00:09:21.500 --> 00:09:24.500]  那些大祭司和祭司
[00:09:24.500 --> 00:09:28.500]  會浩浩蕩蕩地列隊去西羅瓦池打水
[00:09:28.500 --> 00:09:31.500]  打完回來就倒進聖殿裏面
[00:09:31.500 --> 00:09:34.500]  來代表著豐富
[00:09:34.500 --> 00:09:35.500]  開心
[00:09:35.500 --> 00:09:38.500]  耶穌在節期最大那天
[00:09:38.500 --> 00:09:39.500]  就跟他們說
[00:09:39.500 --> 00:09:43.500]  時候到了
[00:09:43.500 --> 00:09:45.500]  信我的人
[00:09:45.500 --> 00:09:48.500]  可以得到我的生命
[00:09:48.500 --> 00:09:50.500]  得到活水的光學
[00:09:50.500 --> 00:09:53.500]  輾轉又不再提這麼多了
[00:09:53.500 --> 00:09:54.500]  你就會看到
[00:09:54.500 --> 00:09:57.500]  那個章一直到第十七章的時候
[00:09:57.500 --> 00:10:01.500]  耶穌在這個時候向天父祈禱
[00:10:01.500 --> 00:10:03.500]  第十七章第一節就說
[00:10:03.500 --> 00:10:05.500]  耶穌說了這些話之後
[00:10:05.500 --> 00:10:06.500]  什麼話呢?
[00:10:06.500 --> 00:10:09.500]  其實就是緊接著十六章
[00:10:09.500 --> 00:10:11.500]  其中一節最重要的了
[00:10:11.500 --> 00:10:13.500]  因為後面第二個段落
[00:10:13.500 --> 00:10:15.500]  和第三個段落
[00:10:15.500 --> 00:10:20.500]  耶穌好像營造了一個這樣的氣氛
[00:10:20.500 --> 00:10:22.500]  什麼氣氛呢?
[00:10:22.500 --> 00:10:28.500]  世界是會抵擋你們全道的門徒的
[00:10:28.500 --> 00:10:32.500]  世界是會跟信神的人為敵的
[00:10:32.500 --> 00:10:35.500]  耶穌製造了這樣的一個氣氛出來
[00:10:35.500 --> 00:10:39.500]  一個這樣的分野出來
[00:10:39.500 --> 00:10:41.500]  你留意第十六章
[00:10:41.500 --> 00:10:42.500]  讀一點給大家知道
[00:10:42.500 --> 00:10:43.500]  你就知道
[00:10:43.500 --> 00:10:47.500]  這個世界在門徒的裏面
[00:10:47.500 --> 00:10:51.500]  和在耶穌的裏面的那個分野
[00:10:51.500 --> 00:10:52.500]  或者讀多一點
[00:10:52.500 --> 00:10:54.500]  二十九節開始
[00:10:54.500 --> 00:10:55.500]  門徒就這樣說
[00:10:55.500 --> 00:11:00.500]  你看,如今你是明說不用比方
[00:11:00.500 --> 00:11:01.500]  現在我們曉得
[00:11:01.500 --> 00:11:03.500]  你凡事都知道
[00:11:03.500 --> 00:11:05.500]  也都不需要有人問你
[00:11:05.500 --> 00:11:07.500]  從此我們信你是從神而來
[00:11:07.500 --> 00:11:08.500]  耶穌就回答
[00:11:08.500 --> 00:11:10.500]  你們現在信了嗎?
[00:11:10.500 --> 00:11:12.500]  看啊,時候將到
[00:11:12.500 --> 00:11:13.500]  其實已經到了
[00:11:13.500 --> 00:11:16.500]  你們要分散各歸自己的地方
[00:11:16.500 --> 00:11:18.500]  留下我獨自一人
[00:11:18.500 --> 00:11:20.500]  然而我不是獨自一人
[00:11:20.500 --> 00:11:22.500]  因為有父與我同在
[00:11:22.500 --> 00:11:24.500]  我對你們說了這些事
[00:11:24.500 --> 00:11:28.500]  是要使你們在我裏面有平安
[00:11:28.500 --> 00:11:31.500]  在世上你們有苦難
[00:11:31.500 --> 00:11:34.500]  但你們要有那個勇氣
[00:11:34.500 --> 00:11:38.500]  我已經勝過世界
[00:11:38.500 --> 00:11:41.500]  耶穌讓他們看到
[00:11:41.500 --> 00:11:42.500]  在世界上
[00:11:42.500 --> 00:11:45.500]  很快你們就會有苦難了
[00:11:45.500 --> 00:11:47.500]  在世界上
[00:11:47.500 --> 00:11:50.500]  世界看你們屬於我的門徒
[00:11:50.500 --> 00:11:52.500]  是陌生的
[00:11:52.500 --> 00:11:53.500]  是會敵黨的
[00:11:53.500 --> 00:11:55.500]  是會逼迫你們的
[00:11:55.500 --> 00:11:57.500]  但你們要記住
[00:11:57.500 --> 00:11:59.500]  在我的裏面你們有平安
[00:11:59.500 --> 00:12:00.500]  因為甚麼呢?
[00:12:00.500 --> 00:12:03.500]  因為我已經勝過了世界
[00:12:03.500 --> 00:12:06.500]  世界這個概念
[00:12:06.500 --> 00:12:09.500]  在約翰福音又是不斷出現
[00:12:09.500 --> 00:12:11.500]  第一章熟不熟?
[00:12:11.500 --> 00:12:16.500]  他在世界一章九節
[00:12:16.500 --> 00:12:18.500]  世界是屬於他的
[00:12:18.500 --> 00:12:22.500]  世界的人不認識他
[00:12:22.500 --> 00:12:24.500]  凡接待他的
[00:12:24.500 --> 00:12:27.500]  就是信他名的人
[00:12:27.500 --> 00:12:32.500]  他就似他們權柄作臣的兒女
[00:12:32.500 --> 00:12:34.500]  本來一切都是他所做
[00:12:34.500 --> 00:12:36.500]  沒有甚麼不是他所做的
[00:12:36.500 --> 00:12:39.500]  他到自己的地方來
[00:12:39.500 --> 00:12:42.500]  自己的人倒不接待他
[00:12:42.500 --> 00:12:45.500]  就是約翰福音一開始
[00:12:45.500 --> 00:12:48.500]  就已經宣告這位耶穌
[00:12:48.500 --> 00:12:50.500]  到底他是甚麼身份
[00:12:50.500 --> 00:12:54.500]  不過世界的人不認識
[00:12:54.500 --> 00:12:56.500]  不接待這位耶穌
[00:12:56.500 --> 00:13:00.500]  所以輾轉作者就用了七個神蹟
[00:13:00.500 --> 00:13:03.500]  來編織整個約翰福音
[00:13:03.500 --> 00:13:07.500]  告訴當時世界的人知道
[00:13:07.500 --> 00:13:09.500]  到底耶穌是誰
[00:13:09.500 --> 00:13:11.500]  以及跟隨耶穌的門徒
[00:13:11.500 --> 00:13:14.500]  是怎樣展現他們那種信心
[00:13:14.500 --> 00:13:16.500]  那種接待耶穌的信心
[00:13:16.500 --> 00:13:19.500]  這就是約翰福音告訴我們的
[00:13:19.500 --> 00:13:21.500]  所以十七章一開始
[00:13:21.500 --> 00:13:23.500]  很特別的
[00:13:23.500 --> 00:13:25.500]  你想想那個場景
[00:13:25.500 --> 00:13:27.500]  你想想當晚的情況
[00:13:27.500 --> 00:13:29.500]  十三章開始
[00:13:29.500 --> 00:13:33.500]  就是流房的洗腳事件開始
[00:13:33.500 --> 00:13:35.500]  準備如意節
[00:13:35.500 --> 00:13:37.500]  吃這個如意節晚餐
[00:13:37.500 --> 00:13:39.500]  很凝重的耶穌
[00:13:39.500 --> 00:13:41.500]  幫他們洗完腳之後
[00:13:41.500 --> 00:13:43.500]  教導他們彼此相愛
[00:13:43.500 --> 00:13:45.500]  接著就說我要離開
[00:13:45.500 --> 00:13:47.500]  但是你們中間十二個人當中
[00:13:47.500 --> 00:13:49.500]  有一個是出賣我的
[00:13:49.500 --> 00:13:51.500]  那個人就很害怕
[00:13:51.500 --> 00:13:54.500]  達文西的那幅圖
[00:13:54.500 --> 00:13:58.500]  那幅十二門圖聖餐
[00:13:58.500 --> 00:14:01.500]  你就會看到那個人靠近耶穌
[00:14:01.500 --> 00:14:04.500]  誰呢?誰出賣你呢?
[00:14:04.500 --> 00:14:07.500]  耶穌就跟那個人站在一起
[00:14:07.500 --> 00:14:08.500]  那個就是了
[00:14:08.500 --> 00:14:09.500]  猶大
[00:14:09.500 --> 00:14:10.500]  接著猶大就出去了
[00:14:10.500 --> 00:14:11.500]  耶穌跟他親嘴
[00:14:11.500 --> 00:14:13.500]  他在夜間就出去了
[00:14:13.500 --> 00:14:16.500]  接著耶穌不斷教導他們新的命令
[00:14:16.500 --> 00:14:17.500]  然後輾轉
[00:14:17.500 --> 00:14:20.500]  在第十三一直到第十六章
[00:14:20.500 --> 00:14:22.500]  三四五六
[00:14:22.500 --> 00:14:24.500]  四章聖經
[00:14:24.500 --> 00:14:27.500]  說了七次聖靈會降臨
[00:14:27.500 --> 00:14:29.500]  之前沒有說這麼多的
[00:14:29.500 --> 00:14:33.500]  說到聖靈將來在門徒的生命裏面的工作
[00:14:33.500 --> 00:14:35.500]  然後第十七章
[00:14:35.500 --> 00:14:39.500]  立即就出現了我們這整章的祈禱
[00:14:39.500 --> 00:14:45.500]  中間穿插著可能是耶穌帶著門徒離開樓房
[00:14:45.500 --> 00:14:48.500]  因為十四章開始這樣說
[00:14:48.500 --> 00:14:50.500]  十四章的三十一節
[00:14:50.500 --> 00:14:53.500]  我這麼做就是照著父的命令我的
[00:14:53.500 --> 00:14:56.500]  為了讓世人知道我愛父
[00:14:56.500 --> 00:14:58.500]  起來我們酒吧
[00:14:58.500 --> 00:15:01.500]  接著就是十五章葡萄樹的比喻
[00:15:01.500 --> 00:15:03.500]  我就是真葡萄樹
[00:15:03.500 --> 00:15:05.500]  我父是栽培的人
[00:15:05.500 --> 00:15:07.500]  凡是屬我不潔果子的枝子
[00:15:07.500 --> 00:15:09.500]  他就剪掉
[00:15:09.500 --> 00:15:12.500]  有可能就是有些解經家都會這樣認為
[00:15:12.500 --> 00:15:15.500]  在這個時候耶穌是帶著門徒
[00:15:15.500 --> 00:15:18.500]  吃完了如月節的晚餐
[00:15:18.500 --> 00:15:19.500]  完了
[00:15:19.500 --> 00:15:24.500]  帶著門徒準備前往這個赫西瑪利園
[00:15:24.500 --> 00:15:27.500]  在路上耶穌見到葡萄樹
[00:15:27.500 --> 00:15:29.500]  因為是很賤生的
[00:15:29.500 --> 00:15:32.500]  耶穌就帶著門徒走的時候
[00:15:32.500 --> 00:15:34.500]  就教訓他們
[00:15:34.500 --> 00:15:39.500]  你們和我之間的生命關係是怎樣的呢
[00:15:39.500 --> 00:15:42.500]  我就是真的葡萄樹
[00:15:42.500 --> 00:15:44.500]  你們就是枝子
[00:15:44.500 --> 00:15:46.500]  輾轉一路走的時候
[00:15:46.500 --> 00:15:48.500]  當時門徒一定是很忐忑
[00:15:48.500 --> 00:15:50.500]  很懼怕
[00:15:50.500 --> 00:15:52.500]  不知道會發生什麼事
[00:15:52.500 --> 00:15:55.500]  為什麼我們的夫子這麼晚會帶我們去赫西瑪利園呢
[00:15:55.500 --> 00:15:59.500]  還有猶太人的風聲已經傳得很緊了
[00:15:59.500 --> 00:16:01.500]  祭司長會捉拿我們
[00:16:01.500 --> 00:16:03.500]  為什麼還要帶我們去呢
[00:16:03.500 --> 00:16:06.500]  門徒一定會很忐忑的
[00:16:06.500 --> 00:16:09.500]  但是這位從容的耶穌基督
[00:16:09.500 --> 00:16:12.500]  帶著十一個門徒
[00:16:12.500 --> 00:16:14.500]  一路教導他們的時候
[00:16:14.500 --> 00:16:16.500]  進入第十七章
[00:16:16.500 --> 00:16:19.500]  還沒有去到赫西瑪利園
[00:16:19.500 --> 00:16:24.500]  可以有一章聖經
[00:16:24.500 --> 00:16:27.500]  不是在赫西瑪利園的祈禱
[00:16:27.500 --> 00:16:30.500]  耶穌為自己祈禱
[00:16:30.500 --> 00:16:31.500]  一至到第五節
[00:16:31.500 --> 00:16:34.500]  只是一個的祈禱
[00:16:34.500 --> 00:16:36.500]  是什麼祈禱呢
[00:16:36.500 --> 00:16:37.500]  父神啊
[00:16:37.500 --> 00:16:40.500]  願祢榮耀祢的兒子
[00:16:40.500 --> 00:16:43.500]  但是最終榮耀是歸還給神的
[00:16:43.500 --> 00:16:46.500]  使得兒子也來榮耀祢
[00:16:46.500 --> 00:16:48.500]  怎樣榮耀呢
[00:16:48.500 --> 00:16:51.500]  當然就是「事後到了」
[00:16:51.500 --> 00:16:53.500]  這個榮耀
[00:16:53.500 --> 00:16:55.500]  也當然就是說的
[00:16:55.500 --> 00:17:00.500]  「將要在十字架成就救恩」的榮耀
[00:17:00.500 --> 00:17:02.500]  原來在耶穌的眼裡
[00:17:02.500 --> 00:17:04.500]  祂降世來這個世界
[00:17:04.500 --> 00:17:06.500]  就是要榮耀神
[00:17:06.500 --> 00:17:08.500]  怎樣榮耀神呢
[00:17:08.500 --> 00:17:12.500]  原來神的旨意就是要耶穌在十字架
[00:17:12.500 --> 00:17:14.500]  用我們廣東人說的
[00:17:14.500 --> 00:17:16.500]  「死無葬身之地」
[00:17:16.500 --> 00:17:18.500]  叫做「榮耀神」
[00:17:18.500 --> 00:17:22.500]  你想想這件事是多麼的傲備
[00:17:22.500 --> 00:17:24.500]  是多麼的令我們要肅然起敬呢
[00:17:24.500 --> 00:17:28.500]  因為耶穌自己親自解釋這個榮耀
[00:17:28.500 --> 00:17:31.500]  要留意一下第一節的下半節
[00:17:31.500 --> 00:17:33.500]  對不起,第二節
[00:17:33.500 --> 00:17:35.500]  「願祢榮耀祢的兒子」
[00:17:35.500 --> 00:17:36.500]  使得兒子榮耀祢
[00:17:36.500 --> 00:17:37.500]  為甚麼呢
[00:17:37.500 --> 00:17:38.500]  因為
[00:17:38.500 --> 00:17:45.500]  「因為祢曾賜給他權並掌管凡有血肉之軀」
[00:17:45.500 --> 00:17:47.500]  按猶太人的意思
[00:17:47.500 --> 00:17:49.500]  即是說全人類的意思
[00:17:49.500 --> 00:17:51.500]  即是所有的眾生
[00:17:51.500 --> 00:17:55.500]  都是我們的主耶穌所統管的
[00:17:55.500 --> 00:17:57.500]  所掌管
[00:17:57.500 --> 00:17:58.500]  所掌權
[00:17:58.500 --> 00:17:59.500]  不過
[00:17:59.500 --> 00:18:03.500]  這裡有一個叫「層次級」
[00:18:03.500 --> 00:18:06.500]  過去式來的
[00:18:06.500 --> 00:18:10.500]  即是說耶穌原來是由一刻時刻
[00:18:10.500 --> 00:18:13.500]  祂沒有了這個權定
[00:18:13.500 --> 00:18:16.500]  祂願意完全放下
[00:18:16.500 --> 00:18:21.500]  願意完全地將自己這個榮耀一下子放下
[00:18:21.500 --> 00:18:22.500]  為甚麼呢
[00:18:22.500 --> 00:18:25.500]  亦都是約翰福音所說的
[00:18:25.500 --> 00:18:28.500]  「道成了肉身」
[00:18:28.500 --> 00:18:31.500]  「住在我們中間」
[00:18:31.500 --> 00:18:35.500]  充充滿滿的有恩典有真理
[00:18:35.500 --> 00:18:36.500]  就是這位耶穌
[00:18:36.500 --> 00:18:39.500]  願意捨棄天上的一切榮耀
