
[00:00:00.000 --> 00:00:04.280]  各位嘉欣樓弟兄姊妹平安
[00:01:48.800 --> 00:01:50.400]  找了一段經文就是
[00:01:50.400 --> 00:01:53.440]  剛才大家讀如果想清楚理解
[00:01:53.440 --> 00:01:57.200]  你可以從《尚細記》第十六章開始讀
[00:01:57.200 --> 00:01:58.800]  第十五章讀
[00:01:58.800 --> 00:02:01.400]  然後二十四、二十五章你都讀
[00:02:01.400 --> 00:02:05.960]  你就知道這個僕人到底做了什麼事
[00:02:05.960 --> 00:02:10.760]  如果講得現代白話一點的話
[00:02:10.760 --> 00:02:12.480]  一個老公人
[00:02:12.480 --> 00:02:17.440]  去替他的少主人去找老婆
[00:02:17.440 --> 00:02:19.440]  你看
[00:02:19.440 --> 00:02:21.760]  不是登出來廣告徵婚
[00:02:21.760 --> 00:02:24.840]  不是帶著金銀手氣招搖過市
[00:02:24.840 --> 00:02:27.400]  說誰願意嫁給我少主人
[00:02:27.400 --> 00:02:28.520]  不是的
[00:02:28.520 --> 00:02:31.040]  他用一個很特別的方法
[00:02:31.040 --> 00:02:34.400]  就是去到那個地方之後
[00:02:34.400 --> 00:02:36.000]  在那裡祈禱
[00:02:36.000 --> 00:02:38.120]  祈禱是這樣的
[00:02:38.120 --> 00:02:41.080]  他說我求你指引我
[00:02:41.080 --> 00:02:43.680]  讓我知道哪個女孩子
[00:02:43.680 --> 00:02:48.520]  將會是我少主人的妻子
[00:02:48.520 --> 00:02:50.520]  於是他用一個方法
[00:02:50.520 --> 00:02:52.200]  他說這樣吧
[00:02:52.200 --> 00:02:56.240]  我就會給她拿水喝
[00:02:56.240 --> 00:02:58.520]  我給她拿水喝之後
[00:02:58.520 --> 00:03:01.680]  那個女孩子會自動的告訴我
[00:03:01.680 --> 00:03:04.560]  不單止給我水喝
[00:03:04.560 --> 00:03:06.080]  還有
[00:03:06.080 --> 00:03:08.080]  跪在那裡十匹駱駝
[00:03:08.080 --> 00:03:08.920]  留心
[00:03:08.920 --> 00:03:11.080]  駱駝不是貓不是狗
[00:03:11.080 --> 00:03:15.200]  十匹駱駝都要喝飽喝夠
[00:03:15.200 --> 00:03:16.520]  看看看你們有沒有想過
[00:03:16.520 --> 00:03:20.080]  知不知道駱駝一天要喝多少水
[00:03:20.080 --> 00:03:22.440]  我粗略計算過一下
[00:03:22.440 --> 00:03:26.840]  一個駱駝一天大概要喝100公升
[00:03:26.840 --> 00:03:29.720]  如果以我們的樽裝水來說
[00:03:29.720 --> 00:03:32.440]  就是要100樽一公升的水
[00:03:32.440 --> 00:03:35.800]  100樽一匹駱駝
[00:03:35.800 --> 00:03:36.920]  但是不要忘記
[00:03:36.920 --> 00:03:39.400]  長途跋涉走了很多路
[00:03:39.400 --> 00:03:41.760]  駱駝可以幾天不喝水的
[00:03:41.760 --> 00:03:43.920]  但喝的時候喝了很多
[00:03:43.920 --> 00:03:45.320]  我估計
[00:03:45.320 --> 00:03:46.880]  我估計
[00:03:46.880 --> 00:03:48.120]  你回去算一算
[00:03:48.120 --> 00:03:50.200]  當天那十匹駱駝如果真的
[00:03:50.200 --> 00:03:52.440]  朝著常理去喝水
[00:03:52.440 --> 00:03:54.280]  幾乎喝了幾乎那些
[00:03:54.280 --> 00:03:56.360]  你看那些送蒸餾水車的
[00:03:56.360 --> 00:03:58.360]  一車水的
[00:03:58.360 --> 00:04:00.360]  這個女孩子真是厲害
[00:04:00.360 --> 00:04:02.360]  可以這樣
[00:04:02.360 --> 00:04:05.320]  自動的將水倒到水槽裡
[00:04:05.320 --> 00:04:07.320]  給那些駱駝喝
[00:04:07.320 --> 00:04:09.320]  我講這個
[00:04:09.320 --> 00:04:11.800]  性基意外的話題
[00:04:11.800 --> 00:04:14.760]  只不過是引起你注意一下
[00:04:14.760 --> 00:04:17.280]  這個女孩子這麼主動告訴你
[00:04:17.280 --> 00:04:19.600]  你老人家走了這麼遠路了
[00:04:19.600 --> 00:04:21.600]  我給你一瓶水喝吧
[00:04:21.600 --> 00:04:25.680]  一群動物都替她提供水
[00:04:25.680 --> 00:04:27.680]  我不知道
[00:04:27.680 --> 00:04:33.400]  這個少女當時是否很樂意助人
[00:04:33.400 --> 00:04:37.520]  這個好的行為或者這樣的心境
[00:04:37.520 --> 00:04:39.040]  這樣的行動
[00:04:39.040 --> 00:04:42.880]  可能引起了這個駱駝人的注意
[00:04:42.880 --> 00:04:46.960]  我今天提的原因就是因為我知道
[00:04:46.960 --> 00:04:48.960]  基督徒有祈禱的
[00:04:48.960 --> 00:04:51.800]  我是希望大家知道會留意
[00:04:51.800 --> 00:04:55.440]  2021年的年底
[00:04:55.440 --> 00:04:57.440]  聖誕節的時候
[00:04:57.440 --> 00:05:00.720]  一句很流行的話就是Merry Christmas
[00:05:00.720 --> 00:05:02.720]  and a Happy New Year
[00:05:02.720 --> 00:05:05.720]  每個人都是這樣講的
[00:05:05.720 --> 00:05:09.120]  我也相信教會
[00:05:09.120 --> 00:05:12.720]  都會在那個除夕夜有祈禱會的
[00:05:12.720 --> 00:05:14.320]  我不知道
[00:05:14.320 --> 00:05:19.280]  家人留分堂或者感受堂有沒有
[00:05:19.280 --> 00:05:20.400]  祈禱是什麼?
[00:05:20.400 --> 00:05:22.400]  為過去的感恩
[00:05:22.400 --> 00:05:24.400]  為未來的祈求
[00:05:24.400 --> 00:05:29.280]  請問你在2021年到2022年
[00:05:29.280 --> 00:05:31.280]  那個倒數期間
[00:05:31.280 --> 00:05:33.280]  你會感謝什麼?
[00:05:33.280 --> 00:05:36.280]  你會祈求什麼?
[00:05:36.280 --> 00:05:39.080]  感謝當然是感謝神父保守啦
[00:05:39.080 --> 00:05:40.320]  恩代啦
[00:05:40.320 --> 00:05:43.440]  雖然世界局勢這麼混亂
[00:05:43.440 --> 00:05:45.440]  但他反覆
[00:05:45.440 --> 00:05:47.440]  祈求什麼?
[00:05:47.440 --> 00:05:49.440]  我很相信
[00:05:49.440 --> 00:05:53.440]  十個人中間大部分人都是祈求
[00:05:53.440 --> 00:05:55.440]  疫情快點過去
[00:05:55.440 --> 00:06:01.440]  正不正常? 正常的
[00:06:01.440 --> 00:06:05.440]  誰希望生在這樣的環境中呢?
[00:06:05.440 --> 00:06:07.440]  雖然你的殺傷力
[00:06:07.440 --> 00:06:09.440]  或者死亡率不高
[00:06:09.440 --> 00:06:11.440]  但是那個影響心情
[00:06:11.440 --> 00:06:13.440]  影響心靈
[00:06:13.440 --> 00:06:17.440]  那個殺傷力比病毒本身的影響還要大
[00:06:17.440 --> 00:06:20.440]  人與人的疏離
[00:06:20.440 --> 00:06:23.440]  特別最大一個殺傷力
[00:06:23.440 --> 00:06:25.440]  不知道大家在節目有沒有看到
[00:06:25.440 --> 00:06:28.440]  是對弟兄姊妹們的祈禱
[00:06:28.440 --> 00:06:31.440]  會不會還忍耐不住禱告
[00:06:31.440 --> 00:06:33.440]  有些人已經
[00:06:33.440 --> 00:06:35.440]  唉 不行了
[00:06:35.440 --> 00:06:37.440]  於是乎呢
[00:06:37.440 --> 00:06:41.440]  延誕除夕晚倒數
[00:06:41.440 --> 00:06:43.440]  接著不過三天之後
[00:06:43.440 --> 00:06:47.440]  根據報紙的報導
[00:06:47.440 --> 00:06:49.440]  有些地區
[00:06:49.440 --> 00:06:53.440]  我不說了 你自己去翻查歷史
[00:06:53.440 --> 00:06:56.440]  有十幾萬宗一天的確診
[00:06:56.440 --> 00:07:00.440]  一飆飆到一百萬宗以上的確診
[00:07:00.440 --> 00:07:02.440]  嘩
[00:07:02.440 --> 00:07:04.440]  當我看到數字的時候 我以為聽錯了
[00:07:04.440 --> 00:07:06.440]  我以為一百萬是說過去一個月
[00:07:06.440 --> 00:07:08.440]  不是喔
[00:07:08.440 --> 00:07:13.440]  那些地方是基督教的地方
[00:07:13.440 --> 00:07:15.440]  那些人不祈禱嗎
[00:07:15.440 --> 00:07:17.440]  祈禱的喔
[00:07:17.440 --> 00:07:19.440]  那為什麼呢
[00:07:19.440 --> 00:07:22.440]  上帝看到疫情泛濫都不理人
[00:07:22.440 --> 00:07:24.440]  是海嘯式來的
[00:07:24.440 --> 00:07:29.440]  我們居在亞洲
[00:07:29.440 --> 00:07:32.440]  當時我們準備清零
[00:07:32.440 --> 00:07:34.440]  準備通關
[00:07:35.440 --> 00:07:41.440]  弟兄姊妹 我不知道你當時有沒有隔岸觀火的心態
[00:07:41.440 --> 00:07:44.440]  你不走神的道
[00:07:44.440 --> 00:07:46.440]  瘟疫就是瘟疫
[00:07:46.440 --> 00:07:50.440]  想不到
[00:07:50.440 --> 00:07:52.440]  由辛丑年
[00:07:52.440 --> 00:07:54.440]  到任人年
[00:07:54.440 --> 00:07:58.440]  香港教會有沒有祈禱
[00:07:58.440 --> 00:08:01.440]  我相信很多傳道童工都在台上
[00:08:01.440 --> 00:08:05.440]  帶領弟兄姊妹為求神將這個疫情快點帶過
[00:08:05.440 --> 00:08:07.440]  有沒有這樣祈禱過
[00:08:07.440 --> 00:08:09.440]  有 神聽不聽到
[00:08:09.440 --> 00:08:11.440]  聽到的
[00:08:11.440 --> 00:08:13.440]  那為什麼不行呢
[00:08:13.440 --> 00:08:19.440]  所以很多人覺得
[00:08:19.440 --> 00:08:21.440]  算了 我都入了教了
[00:08:21.440 --> 00:08:23.440]  是不是
[00:08:23.440 --> 00:08:25.440]  不祈都要祈的
[00:08:25.440 --> 00:08:27.440]  還有
[00:08:27.440 --> 00:08:29.440]  就照聖經說 常常禱告不可灰心
[00:08:29.440 --> 00:08:31.440]  就照禱
[00:08:31.440 --> 00:08:35.440]  好像對面的面前是無奈無助的
[00:08:35.440 --> 00:08:37.440]  弟兄姊妹
[00:08:37.440 --> 00:08:40.440]  耶穌在世上的時候行過很多醫治的神蹟
[00:08:40.440 --> 00:08:42.440]  其中有兩個
[00:08:42.440 --> 00:08:43.440]  一個是對艱難婦人
[00:08:43.440 --> 00:08:45.440]  一個是對白夫長所說的說穩留心
[00:08:45.440 --> 00:08:48.440]  我沒見過這麼大的信心
[00:08:48.440 --> 00:08:54.440]  艱難婦人的孩子得了醫治
[00:08:54.440 --> 00:08:56.440]  白夫長的僕人得了醫治
[00:08:56.440 --> 00:08:58.440]  耶穌怎麼說
[00:08:58.440 --> 00:09:00.440]  信心在猶太人中間找不到的
[00:09:00.440 --> 00:09:03.440]  為什麼
[00:09:03.440 --> 00:09:05.440]  信心不是知識
[00:09:05.440 --> 00:09:07.440]  信心不是知道
[00:09:07.440 --> 00:09:09.440]  耶穌降生的時候
[00:09:09.440 --> 00:09:11.440]  整個猶太國裡面 以色列國裡面
[00:09:11.440 --> 00:09:13.440]  那個地方
[00:09:13.440 --> 00:09:16.440]  那些人都知道耶穌會降生在哪裡
[00:09:16.440 --> 00:09:18.440]  因為他們熟讀托勒 律法書
[00:09:18.440 --> 00:09:20.440]  照聖經
[00:09:20.440 --> 00:09:22.440]  突入聖經
[00:09:22.440 --> 00:09:26.440]  不然在那裡怎麼找那些宗教人士來問
[00:09:26.440 --> 00:09:28.440]  基督當生在何處
[00:09:28.440 --> 00:09:30.440]  答案馬上來 猶太人來
[00:09:30.440 --> 00:09:32.440]  他知道的
[00:09:32.440 --> 00:09:35.440]  但是有沒有見過耶穌出世的你
[00:09:35.440 --> 00:09:39.440]  很多人知道 但是沒見過
[00:09:39.440 --> 00:09:42.440]  是風聞有理
[00:09:42.440 --> 00:09:44.440]  並沒有親眼見過你
[00:09:44.440 --> 00:09:46.440]  弟兄姊妹
[00:09:46.440 --> 00:09:49.440]  我今天希望和大家分享的就是
[00:09:49.440 --> 00:09:53.440]  你過去有沒有經歷過上帝在你身上的作為
[00:09:53.440 --> 00:09:56.440]  如果你沒有經歷過 沒有看過
[00:09:56.440 --> 00:09:58.440]  你今天說祈禱
[00:09:58.440 --> 00:10:02.440]  其實很多你是道聽途說
[00:10:02.440 --> 00:10:05.440]  道聽途說的
[00:10:05.440 --> 00:10:07.440]  因為為什麼 你不知道
[00:10:07.440 --> 00:10:09.440]  所以為什麼今天要找這個
[00:10:09.440 --> 00:10:11.440]  以禮以謝這個故事
[00:10:11.440 --> 00:10:14.440]  這個以禮以謝是根據聖經上
[00:10:14.440 --> 00:10:16.440]  一會兒會看到
[00:10:16.440 --> 00:10:18.440]  是阿伯拉罕家中一個僕人
[00:10:18.440 --> 00:10:20.440]  他是生在他的家庭裡面
[00:10:20.440 --> 00:10:23.440]  從小到大一直成長
[00:10:23.440 --> 00:10:25.440]  和阿伯拉罕一直這樣成長
[00:10:25.440 --> 00:10:27.440]  因此這個僕人
[00:10:27.440 --> 00:10:29.440]  可以說是親眼
[00:10:29.440 --> 00:10:32.440]  親自和阿伯拉罕生活
[00:10:32.440 --> 00:10:34.440]  親眼見到
[00:10:34.440 --> 00:10:37.440]  甚至阿伯拉罕如果是這個僕人的話
[00:10:37.440 --> 00:10:39.440]  阿伯拉罕和上帝說
[00:10:39.440 --> 00:10:42.440]  你要生個兒子 將來繼承你
[00:10:42.440 --> 00:10:44.440]  他說不要了 我生不了
[00:10:44.440 --> 00:10:47.440]  就這個僕人來承繼我的產業
[00:10:49.440 --> 00:10:51.440]  所以你看背景就知道
[00:10:51.440 --> 00:10:53.440]  他完全看到阿伯拉罕
[00:10:53.440 --> 00:10:55.440]  怎樣聽到上帝的吩咐
[00:10:55.440 --> 00:10:57.440]  離開吾爾去到哈蘭
[00:10:57.440 --> 00:10:59.440]  怎樣從哈蘭
[00:10:59.440 --> 00:11:01.440]  上帝應許他的時候
[00:11:01.440 --> 00:11:03.440]  說撒拉將會生兒子
[00:11:03.440 --> 00:11:06.440]  又知道為什麼馬尼會出生
[00:11:06.440 --> 00:11:09.440]  為什麼撒拉會將夏革趕走
[00:11:09.440 --> 00:11:12.440]  阿伯拉罕看完的
[00:11:12.440 --> 00:11:15.440]  你試試看完阿伯拉罕一生
[00:11:15.440 --> 00:11:18.440]  信心似乎不是像你們
[00:11:18.440 --> 00:11:21.440]  或者我們今天想 嘩 很有信心
[00:11:21.440 --> 00:11:23.440]  但這件事情他真的很有信心
[00:11:23.440 --> 00:11:25.440]  他吩咐這個老僕人來
[00:11:25.440 --> 00:11:29.440]  他說 你和我回鄉下
[00:11:29.440 --> 00:11:32.440]  替以撒娶個妻
[00:11:32.440 --> 00:11:38.440]  如果阿伯拉罕不信得過這個老僕人
[00:11:38.440 --> 00:11:42.440]  會不會將這麼大件事交給這個僕人處理
[00:11:42.440 --> 00:11:46.440]  還有 他講完之後
[00:11:46.440 --> 00:11:49.440]  要這個僕人宣誓
[00:11:49.440 --> 00:11:52.440]  這個僕人很聰明
[00:11:52.440 --> 00:11:53.440]  他要求夏革趕走
[00:11:53.440 --> 00:11:55.440]  你和他娶一個妻子回來
[00:11:55.440 --> 00:11:57.440]  一定要帶她回來
[00:11:57.440 --> 00:11:58.440]  那我不肯來
[00:11:58.440 --> 00:12:01.440]  我沒理由去搶一個女子回來
[00:12:01.440 --> 00:12:02.440]  他不肯回來
[00:12:02.440 --> 00:12:04.440]  他說不肯回來就與你無關
[00:12:04.440 --> 00:12:07.440]  阿伯拉罕完全相信上帝的應許
[00:12:07.440 --> 00:12:10.440]  就讓這個僕人回到那克城裡面
[00:12:10.440 --> 00:12:12.440]  去娶一個女子
[00:12:12.440 --> 00:12:15.440]  所以祈禱就這樣產生
[00:12:15.440 --> 00:12:21.440]  今天 當我們看到世界局勢在變化的時候
[00:12:21.440 --> 00:12:23.440]  頂枝梅
[00:12:23.440 --> 00:12:27.440]  求神給我們有一個熟悉的觸覺
[00:12:27.440 --> 00:12:31.440]  或者是給我們有一個從上面的視野
[00:12:31.440 --> 00:12:34.440]  去看地上發生的事件
[00:12:34.440 --> 00:12:37.440]  不要覺得他無奈無助
[00:12:37.440 --> 00:12:40.440]  我用一個簡單實際生活上的例子
[00:12:40.440 --> 00:12:43.440]  告訴你為什麼我們今天會蒙查查
[00:12:43.440 --> 00:12:46.440]  剛才我看屏幕的時候
[00:12:46.440 --> 00:12:48.440]  你們有程序表的
[00:12:48.440 --> 00:12:52.440]  有程序表要我去掃一掃
[00:12:52.440 --> 00:12:55.440]  我一掃就拿到程序表回來
[00:12:55.440 --> 00:12:58.440]  因為那個是二維碼
[00:12:58.440 --> 00:12:59.440]  我手機有
[00:12:59.440 --> 00:13:04.440]  請問如果我在超級市場買東西的時候
[00:13:04.440 --> 00:13:06.440]  那些產品上面只有條碼
[00:13:06.440 --> 00:13:08.440]  沒有二維碼
[00:13:08.440 --> 00:13:11.440]  過機的時候 每個條碼過機
[00:13:11.440 --> 00:13:17.440]  請問超級市場那個條碼的驗證器
[00:13:17.440 --> 00:13:20.440]  可不可以用在二維碼那裡
[00:13:20.440 --> 00:13:22.440]  看不看到的
[00:13:22.440 --> 00:13:24.440]  看不到的
[00:13:24.440 --> 00:13:27.440]  如果今天我們面對的情況是在二維碼
[00:13:27.440 --> 00:13:31.440]  要我們用閱讀器去閱讀它的話
[00:13:31.440 --> 00:13:35.440]  我們只是用條碼的閱讀器是讀不到的
[00:13:35.440 --> 00:13:38.440]  神的作為 神的行 祂的歧視
[00:13:38.440 --> 00:13:40.440]  神所做的事的時候
[00:13:40.440 --> 00:13:44.440]  簡單用你的資訊 用你的頭腦 用你的知識 用你的經驗
[00:13:44.440 --> 00:13:46.440]  甚至用你的好心
[00:13:46.440 --> 00:13:51.440]  不知道上帝做了什麼
[00:13:51.440 --> 00:13:56.440]  所以拿著條碼的鑑定器
[00:13:56.440 --> 00:13:59.440]  去看二維碼 是不知所謂的
[00:13:59.440 --> 00:14:02.440]  今天很多弟兄姊妹面對這個世界局勢
[00:14:02.440 --> 00:14:05.440]  你有沒有想過
[00:14:05.440 --> 00:14:09.440]  禱告蒙英文嗎
[00:14:09.440 --> 00:14:11.440]  如果你落在這個困境中間
[00:14:11.440 --> 00:14:16.440]  希望藉著「以利以謝」這個故事給你一個激勵
[00:14:16.440 --> 00:14:18.440]  信心 不是
[00:14:18.440 --> 00:14:22.440]  我想起 我想這樣就這樣
[00:14:22.440 --> 00:14:25.440]  我講一個實際例子給大家聽
[00:14:25.440 --> 00:14:28.440]  不過這個例子後的結果怎樣我們不知道的
[00:14:28.440 --> 00:14:32.440]  我少年的時候 回教會聚會
[00:14:32.440 --> 00:14:35.440]  我教會不是很大間 是二樓一層樓的
[00:14:35.440 --> 00:14:40.440]  我見到有一個屬於叔叔輩的男士
[00:14:40.440 --> 00:14:42.440]  坐在我旁邊
[00:14:42.440 --> 00:14:44.440]  我看一看他 祈禱的時候
[00:14:44.440 --> 00:14:46.440]  他在袋子裡拿了張東西出來
[00:14:46.440 --> 00:14:48.440]  一張票
[00:14:48.440 --> 00:14:50.440]  拿出來之後就在那裡
[00:14:50.440 --> 00:14:52.440]  人家祈禱 他又祈禱
[00:14:52.440 --> 00:14:55.440]  我說很多事 看一看 為什麼拿張票出來呢
[00:14:55.440 --> 00:14:58.440]  你知道那張是什麼嗎
[00:14:58.440 --> 00:15:01.440]  沒有人知道 是一張馬票
[00:15:01.440 --> 00:15:04.440]  你笑人家 現在不知道什麼叫馬票了
[00:15:04.440 --> 00:15:06.440]  我看他在祈禱
[00:15:06.440 --> 00:15:10.440]  他在那裡拿著馬票
[00:15:10.440 --> 00:15:12.440]  我不知道他怎麼祈禱
[00:15:12.440 --> 00:15:15.440]  我想他都不敢大膽的說 想全中
[00:15:15.440 --> 00:15:20.440]  可能 可能 求你賜福 給我幸運地
[00:15:20.440 --> 00:15:22.440]  將來我和你分一半
[00:15:22.440 --> 00:15:25.440]  二分一很厲害 不是十分一
[00:15:25.440 --> 00:15:27.440]  是不是
[00:15:27.440 --> 00:15:31.440]  我心想 這樣都可以
[00:15:31.440 --> 00:15:34.440]  我當時很年幼 跟爸爸媽媽回教會
[00:15:34.440 --> 00:15:36.440]  我不知道發生什麼事
[00:15:36.440 --> 00:15:40.440]  我後來不知道他中不中
[00:15:40.440 --> 00:15:42.440]  丁姐妹
[00:15:42.440 --> 00:15:45.440]  他心想的事 他自己未必做得到
[00:15:45.440 --> 00:15:48.440]  他就希望上帝幫他做到
[00:15:48.440 --> 00:15:52.440]  這種心態 是什麼心態
[00:15:52.440 --> 00:15:56.440]  是拜偶像的心態
[00:15:56.440 --> 00:15:59.440]  你做不到 你求他幫你做
[00:15:59.440 --> 00:16:02.440]  上帝不是這樣說的嗎 有求必應
[00:16:02.440 --> 00:16:04.440]  地上兩三萬人同心合意 求什麼
[00:16:04.440 --> 00:16:07.440]  我天父就為你成全
[00:16:07.440 --> 00:16:10.440]  你們若在我裡面 我的話也嘗在你們裡面
[00:16:10.440 --> 00:16:13.440]  凡你們所願意的祈求 也給你們成就
[00:16:13.440 --> 00:16:16.440]  你叫我背這些聖經 背很多次給你聽都可以
[00:16:16.440 --> 00:16:19.440]  但是 經歷過祈禱沒有
[00:16:19.440 --> 00:16:22.440]  經過上帝英文的禱告沒有
[00:16:22.440 --> 00:16:26.440]  昔日 在黎智南路 祈禱會的時候
[00:16:26.440 --> 00:16:30.440]  很多上帝英文給我們
[00:16:30.440 --> 00:16:32.440]  我自己經歷裡面告訴我聽
[00:16:32.440 --> 00:16:34.440]  你真的禱告的時候
[00:16:34.440 --> 00:16:37.440]  合乎神心意的禱告
[00:16:37.440 --> 00:16:40.440]  你只要真誠地活在裡面的時候
[00:16:40.440 --> 00:16:46.440]  上帝的英語從來沒有一句是落空的
[00:16:46.440 --> 00:16:49.440]  所以今天就透過這段時間和大家看看
[00:16:49.440 --> 00:16:52.440]  希望這一段經文 給我們看到
[00:16:52.440 --> 00:16:57.440]  天父一定成全 合乎祂心意的東西
[00:16:57.440 --> 00:16:59.440]  因為祂掌管萬有
[00:16:59.440 --> 00:17:02.440]  問題就是你信與不信
[00:17:02.440 --> 00:17:07.440]  今天 我相信2021到2022
[00:17:07.440 --> 00:17:10.440]  在歐美國家發生的事情
[00:17:10.440 --> 00:17:13.440]  我們過了這個農曆年之後
[00:17:13.440 --> 00:17:18.440]  我們現在在學習體驗感
[00:17:18.440 --> 00:17:22.440]  是不是無奈無助 不是
[00:17:22.440 --> 00:17:24.440]  很多時候我自己會這樣想
[00:17:24.440 --> 00:17:27.440]  當我看到一個人很可憐的時候
[00:17:27.440 --> 00:17:31.440]  我看到 我要他擔心的時候
[00:17:31.440 --> 00:17:34.440]  那個無處不在 看顧我們的神
[00:17:34.440 --> 00:17:37.440]  他看不看到的
[00:17:37.440 --> 00:17:42.440]  我們有惻隱之心的時候 他又沒有的
[00:17:42.440 --> 00:17:45.440]  我的惻隱之心 如果不是從他而來
[00:17:45.440 --> 00:17:48.440]  我都是自己的心腸做事
[00:17:48.440 --> 00:17:51.440]  所以從這個角度看 翻頂之妹
[00:17:51.440 --> 00:17:54.440]  今天我們的土管人 毛英文
[00:17:54.440 --> 00:17:56.440]  我們看看
[00:17:56.440 --> 00:18:03.440]  這個是
[00:18:03.440 --> 00:18:09.440]  這句就是和大家解釋一下
[00:18:09.440 --> 00:18:12.440]  這個老僕人是不是這個人
[00:18:12.440 --> 00:18:14.440]  耶和華英去了阿波羅漢之後
[00:18:14.440 --> 00:18:17.440]  阿波羅漢就說我沒有兒子了
[00:18:17.440 --> 00:18:19.440]  耶和華神怎麼說的
[00:18:19.440 --> 00:18:22.440]  阿波羅漢就說 我說沒有兒子
[00:18:22.440 --> 00:18:24.440]  你還像我什麼呢
[00:18:24.440 --> 00:18:26.440]  承受我家裡產業的人
[00:18:26.440 --> 00:18:29.440]  就是大馬士革人 以利以借
[00:18:29.440 --> 00:18:31.440]  這個人是
[00:18:31.440 --> 00:18:36.440]  那生在我家中的人 要繼承我
[00:18:36.440 --> 00:18:39.440]  阿波羅漢信心最初是這樣
[00:18:39.440 --> 00:18:44.440]  上帝說要呼召他 要揀選他
[00:18:44.440 --> 00:18:46.440]  要賜福給他
[00:18:46.440 --> 00:18:50.440]  阿波羅漢回答上帝說 以利以借就在這裡
[00:18:50.440 --> 00:18:52.440]  好了
[00:18:52.440 --> 00:18:56.440]  所以在以利以借這個遭遇經歷中間
[00:18:56.440 --> 00:19:00.440]  他這個祈禱 為他的少主人
[00:19:00.440 --> 00:19:03.440]  娶妻
[00:19:03.440 --> 00:19:05.440]  他是一個見證
[00:19:05.440 --> 00:19:06.440]  見證什麼事幹
[00:19:06.440 --> 00:19:10.440]  他見證到神的慈愛和神的信實
[00:19:10.440 --> 00:19:12.440]  為什麼呢 聖經這麼說
[00:19:12.440 --> 00:19:13.440]  他祈禱的時候說
[00:19:13.440 --> 00:19:16.440]  耶和華我主人阿波羅漢的神
[00:19:16.440 --> 00:19:20.440]  求你施恩給我的主人阿波羅漢
[00:19:20.440 --> 00:19:22.440]  他知道他的任務
[00:19:22.440 --> 00:19:27.440]  他要求的是求上帝施恩給他的主人
[00:19:27.440 --> 00:19:30.440]  他知道上帝為什麼揀選阿波羅漢
[00:19:30.440 --> 00:19:33.440]  他知道上帝怎麼過去使用他
[00:19:33.440 --> 00:19:36.440]  他求主繼續去恩待他
[00:19:36.440 --> 00:19:37.440]  於是他就說
[00:19:37.440 --> 00:19:40.440]  讓我今天就遇見
[00:19:40.440 --> 00:19:47.440]  他心中想為以撒所娶的那個女子
[00:19:47.440 --> 00:19:50.440]  你夠不夠膽去祈禱
[00:19:50.440 --> 00:19:52.440]  他不是為自己
[00:19:52.440 --> 00:19:54.440]  我相信我們很多時候禱告
[00:19:54.440 --> 00:19:58.440]  急於禱告 臨急的禱告都是什麼
