
[00:00:00.000 --> 00:00:02.960]  教會初期的時候還有很多猶太人
[00:01:55.560 --> 00:01:56.880]  寫成《啟示錄》
[00:01:56.880 --> 00:02:00.360]  所以其實裡面有很多所謂象徵的東西
[00:02:00.360 --> 00:02:03.400]  這個沒什麼機會在今天很短時間內跟大家說
[00:02:03.400 --> 00:02:05.440]  你見到很多的
[00:02:05.440 --> 00:02:08.000]  就是不同的象徵
[00:02:08.000 --> 00:02:11.320]  無論是對於一些負面的東西
[00:02:11.320 --> 00:02:13.120]  就是大人物
[00:02:13.120 --> 00:02:15.480]  很多龍、獸那些的象徵
[00:02:15.480 --> 00:02:17.800]  或者是黃金、佳璧、玉成那些
[00:02:17.800 --> 00:02:19.760]  好像《啟示錄》最後那兩章
[00:02:19.760 --> 00:02:23.760]  那些對於教會、對於信徒群體那種的榮耀
[00:02:23.760 --> 00:02:25.480]  以及尊貴那種的表示
[00:02:25.480 --> 00:02:27.400]  寶石、銀、鵝金
[00:02:27.400 --> 00:02:28.640]  很明顯例子的狀況
[00:02:28.640 --> 00:02:30.360]  這些都是另一種的象徵
[00:02:30.360 --> 00:02:32.840]  都是一些用一些象徵的語言
[00:02:32.840 --> 00:02:38.880]  來去表示一些他們信仰所見的一切
[00:02:38.880 --> 00:02:39.600]  我們問一下
[00:02:39.600 --> 00:02:44.200]  到底這個信息裡面有兩個情況
[00:02:44.200 --> 00:02:45.680]  我們可以看到
[00:02:45.680 --> 00:02:48.200]  律師哥唱了《至必快樂》
[00:02:48.200 --> 00:02:52.320]  我們期待著一個終極的大審判
[00:02:52.320 --> 00:02:56.680]  一個好像是最後的一個了結
[00:02:56.680 --> 00:02:59.200]  對於世界一切的人一切事
[00:02:59.200 --> 00:03:00.760]  作一個大的判斷
[00:03:00.760 --> 00:03:03.080]  一個好像地上要終結了
[00:03:03.080 --> 00:03:04.680]  還有一個新的時代
[00:03:04.680 --> 00:03:06.120]  新天新地
[00:03:06.120 --> 00:03:08.440]  這樣的期盼是真的有的
[00:03:08.440 --> 00:03:09.760]  但同時間
[00:03:09.760 --> 00:03:11.840]  那種「至必快樂」是一種好像
[00:03:11.840 --> 00:03:14.440]  請主快點來到我們中間
[00:03:14.440 --> 00:03:17.600]  對於我們現況大力改變
[00:03:17.600 --> 00:03:20.200]  所以那種將是永遠都
[00:03:20.200 --> 00:03:22.480]  在《啟示錄》裡面存在的
[00:03:22.480 --> 00:03:24.480]  既是很迫切期待
[00:03:24.480 --> 00:03:25.400]  現在裡面
[00:03:25.400 --> 00:03:28.560]  也都很希望主是一個終極
[00:03:28.560 --> 00:03:32.600]  對於整個世界的一個更新而變化
[00:03:32.600 --> 00:03:34.000]  所以當我們這樣想的時候
[00:03:34.000 --> 00:03:36.160]  如果我們從《啟示錄》去想
[00:03:36.160 --> 00:03:38.120]  盼望的信息
[00:03:38.120 --> 00:03:40.440]  盼望的信息的時候
[00:03:40.440 --> 00:03:43.400]  就不是一個純粹是等候
[00:03:43.400 --> 00:03:46.320]  被動或者是忍受
[00:03:46.320 --> 00:03:48.400]  即是我都不用做
[00:03:48.400 --> 00:03:51.080]  而可以說是一種積極持守
[00:03:51.080 --> 00:03:54.600]  堅持我們信仰的力量的來源
[00:03:54.600 --> 00:03:58.040]  讓我們今天繼續活著的每一位
[00:03:58.040 --> 00:03:59.160]  我們弟兄姊妹
[00:03:59.160 --> 00:04:02.680]  都有力量去持守這份信仰
[00:04:02.680 --> 00:04:04.080]  去堅持下去
[00:04:04.080 --> 00:04:07.080]  這個就是信仰或者在《啟示錄》當中
[00:04:07.080 --> 00:04:11.320]  給了我們今天值得我們去讀的一種方向
[00:04:11.320 --> 00:04:13.120]  既是站穩在今天
[00:04:13.120 --> 00:04:14.960]  也都是持著盼望
[00:04:14.960 --> 00:04:18.400]  主會很快回來
[00:04:18.400 --> 00:04:20.240]  祂是歷史的主
[00:04:20.240 --> 00:04:23.920]  也是對於世界一切的審判的主
[00:04:23.920 --> 00:04:28.760]  將來必然對在地上發生的一切事
[00:04:28.760 --> 00:04:30.600]  都有祂的判斷
[00:04:30.600 --> 00:04:33.960]  有祂自己按真理的審判
[00:04:33.960 --> 00:04:39.040]  這是我們今天仍然需要去持守的一點
[00:04:39.040 --> 00:04:40.840]  所以值得我們今天的信徒
[00:04:40.840 --> 00:04:44.040]  仍然繼續去讀《啟示錄》
[00:04:44.040 --> 00:04:45.880]  我們去到第二十二章的時候
[00:04:45.880 --> 00:04:47.080]  我們跳到最後
[00:04:47.080 --> 00:04:49.520]  剛才說總結的部分的時候
[00:04:49.520 --> 00:04:51.720]  我們今天會看一至八節
[00:04:51.720 --> 00:04:54.520]  但是二十一二章有一個很長的篇幅
[00:04:54.520 --> 00:04:58.680]  我只是給大家看一個簡單的圖畫
[00:04:58.680 --> 00:05:03.000]  既是有主的榮耀
[00:05:03.000 --> 00:05:06.800]  照遍聖城
[00:05:06.800 --> 00:05:07.720]  我們剛才讀經文
[00:05:07.720 --> 00:05:11.880]  你會看到「新城耀撒拉,黎道地上」
[00:05:11.880 --> 00:05:13.360]  它有很多描述
[00:05:13.360 --> 00:05:16.280]  譬如說沒有黑暗、沒有黑夜
[00:05:16.280 --> 00:05:17.480]  不需要街燈
[00:05:17.480 --> 00:05:20.760]  它說神的羔羊就是那個燈光
[00:05:20.760 --> 00:05:25.520]  就是照耀著這個城市、這個地方
[00:05:25.520 --> 00:05:26.760]  不會迷路
[00:05:26.760 --> 00:05:29.400]  照耀著我們的生命
[00:05:29.400 --> 00:05:31.560]  永遠是引路
[00:05:31.560 --> 00:05:33.640]  永遠是照光我們的生命
[00:05:33.640 --> 00:05:36.960]  這是其中一個很重要的
[00:05:36.960 --> 00:05:42.640]  在綜合總結的時候的一個訊息
[00:05:42.640 --> 00:05:44.360]  再深入一點就是
[00:05:44.360 --> 00:05:46.720]  祂會和我們神的子民
[00:05:46.720 --> 00:05:49.000]  永遠一起掌權
[00:05:49.000 --> 00:05:52.160]  特別是在二十二章第二八節
[00:05:52.160 --> 00:05:54.400]  一起去作王
[00:05:54.400 --> 00:05:57.600]  一起去管理那個地方
[00:05:57.600 --> 00:06:02.280]  這是一個神對於信祂的人
[00:06:02.280 --> 00:06:06.640]  最終的一個最大的一種尊榮
[00:06:06.640 --> 00:06:08.640]  最大的一種信任
[00:06:08.640 --> 00:06:10.800]  是和祂一起作王
[00:06:10.800 --> 00:06:12.920]  祂不是只跟著祂這麼簡單
[00:06:12.920 --> 00:06:14.240]  是給祂一個權
[00:06:14.240 --> 00:06:18.960]  在地上和祂一起管理屬於祂的一切
[00:06:18.960 --> 00:06:23.080]  這是在啟示裡面有一個很重要的訊息
[00:06:23.080 --> 00:06:25.360]  祂分享祂的權給我們
[00:06:25.360 --> 00:06:27.880]  分享祂的權並讓我們能夠一起
[00:06:27.880 --> 00:06:32.720]  和祂共享這種管理大地的身份
[00:06:32.720 --> 00:06:34.960]  然後當然就是主在內
[00:06:34.960 --> 00:06:37.080]  必然成就祂的旨意
[00:06:37.080 --> 00:06:40.760]  祂在內是要成就祂的工作
[00:06:40.760 --> 00:06:41.560]  在阿蘭文
[00:06:41.560 --> 00:06:43.560]  詩歌以前也有一個字叫
[00:06:43.560 --> 00:06:44.440]  Mawanafa
[00:06:44.440 --> 00:06:47.440]  大家傳統的詩歌也聽過這個字
[00:06:47.440 --> 00:06:51.480]  是一個阿蘭文的片語
[00:06:51.480 --> 00:06:54.680]  就是他們當時發現很多教會裡面
[00:06:54.680 --> 00:06:57.280]  有刻上這個阿蘭文的字
[00:06:57.280 --> 00:06:59.520]  然後就是大家都很知道
[00:06:59.520 --> 00:07:02.560]  或者大家彼此都持守這個信念
[00:07:02.560 --> 00:07:05.240]  就是主必然很快回來
[00:07:05.240 --> 00:07:07.000]  回來對他們的意義就是
[00:07:07.000 --> 00:07:10.040]  他要在他們當中成就的旨意
[00:07:10.040 --> 00:07:13.760]  他要帶給他們一份生命的改變
[00:07:13.760 --> 00:07:15.000]  這個是最重要的
[00:07:15.000 --> 00:07:17.320]  除了客觀環境改變之後
[00:07:17.320 --> 00:07:20.520]  是他們自己和神的關係
[00:07:20.520 --> 00:07:23.320]  和自己的身份都有更新
[00:07:23.320 --> 00:07:24.720]  所以當我們這樣想的時候
[00:07:24.720 --> 00:07:26.880]  我們看回今天讀的經文
[00:07:26.880 --> 00:07:29.520]  其實都有這幾方面的訊息
[00:07:29.520 --> 00:07:35.280]  特別是對於我們這群信許人
[00:07:35.280 --> 00:07:36.280]  他怎麼說呢?
[00:07:36.280 --> 00:07:39.520]  這個是神最關心的訊息
[00:07:39.520 --> 00:07:42.120]  神最想我們明白這個訊息
[00:07:42.120 --> 00:07:43.560]  對於這個世界改變
[00:07:43.560 --> 00:07:45.080]  世界終會是怎樣
[00:07:45.080 --> 00:07:46.760]  可能我們都很關心
[00:07:46.760 --> 00:07:49.880]  但神最想我們屬於祂的人知道的
[00:07:49.880 --> 00:07:53.720]  是我們和祂之間的關係
[00:07:53.720 --> 00:07:56.240]  神親自與我們同在
[00:07:56.240 --> 00:07:57.440]  在第四、三節
[00:07:57.440 --> 00:07:59.600]  看回我們的關係
[00:07:59.600 --> 00:08:03.880]  神會更新一切的經歷
[00:08:03.880 --> 00:08:05.320]  在第四、第二節
[00:08:05.320 --> 00:08:08.840]  神要賜予生命的滿足和大樂
[00:08:08.840 --> 00:08:10.240]  記住是三節的續段
[00:08:10.240 --> 00:08:11.560]  和大家一起去分享
[00:08:11.560 --> 00:08:25.760]  在第四、三節的時候
[00:08:25.760 --> 00:08:31.680]  其實三節裡面有很多的圖像
[00:08:31.680 --> 00:08:36.960]  第一個就是漢見新天新地
[00:08:36.960 --> 00:08:38.960]  我們有時候傳統都會想
[00:08:38.960 --> 00:08:41.440]  基督徒信耶穌上天堂
[00:08:41.440 --> 00:08:42.680]  其實只有一個heaven
[00:08:42.680 --> 00:08:44.680]  但你看回啟示錄
[00:08:44.680 --> 00:08:45.480]  其實很強調
[00:08:45.480 --> 00:08:48.560]  英文就是new heaven and new earth
[00:08:48.560 --> 00:08:49.680]  很清楚
[00:08:49.680 --> 00:08:51.080]  五個字
[00:08:51.080 --> 00:08:55.520]  就是新天和一個新的地
[00:08:55.520 --> 00:08:59.040]  我們不只是升上天堂
[00:08:59.040 --> 00:09:03.960]  這個創造反而是降臨在我們人間
[00:09:03.960 --> 00:09:06.080]  一個新天新地
[00:09:06.080 --> 00:09:08.920]  來到我們的中間
[00:09:08.920 --> 00:09:13.480]  是一種這樣從天而降的意思
[00:09:13.480 --> 00:09:15.560]  而且強調舊的都沒有了
[00:09:15.560 --> 00:09:18.200]  舊的過去了
[00:09:18.200 --> 00:09:19.800]  舊的什麼意思呢?
[00:09:19.800 --> 00:09:20.400]  你也會說
[00:09:20.400 --> 00:09:22.240]  其實剛才說了
[00:09:22.240 --> 00:09:23.280]  啟示錄二十二章
[00:09:23.280 --> 00:09:26.560]  其實都是整本聖經的總結
[00:09:26.560 --> 00:09:28.640]  這裡我讀的時候是在誇獎
[00:09:28.640 --> 00:09:30.080]  或者奉命
[00:09:30.080 --> 00:09:31.080]  創世紀第一章
[00:09:31.080 --> 00:09:34.240]  起初神創造天地
[00:09:34.240 --> 00:09:36.760]  新天新地
[00:09:36.760 --> 00:09:38.720]  將所謂舊天舊地
[00:09:38.720 --> 00:09:41.520]  其實是有一種
[00:09:41.520 --> 00:09:42.960]  我已經過去了
[00:09:42.960 --> 00:09:46.280]  重新有一個新的天地
[00:09:46.280 --> 00:09:48.120]  在人的中間
[00:09:48.120 --> 00:09:51.520]  或者在創造界中間出現了
[00:09:51.520 --> 00:09:53.920]  這個就是創世紀裡面新天新地
[00:09:53.920 --> 00:09:55.440]  是整個大圖畫
[00:09:55.440 --> 00:09:57.480]  整個宇宙
[00:09:57.480 --> 00:09:59.520]  整個創造界
[00:09:59.520 --> 00:10:01.560]  有一個新的意象
[00:10:01.560 --> 00:10:03.520]  新的光
[00:10:03.520 --> 00:10:06.320]  光要在地上
[00:10:06.320 --> 00:10:08.640]  地很重要
[00:10:08.640 --> 00:10:10.040]  即是創造天地
[00:10:10.040 --> 00:10:12.160]  其實就是說天空的飛鳥在上面飛
[00:10:12.160 --> 00:10:13.880]  地上有走傘、有人
[00:10:13.880 --> 00:10:16.200]  是整個創造界的描述
[00:10:16.200 --> 00:10:18.600]  所以整個是
[00:10:18.600 --> 00:10:23.360]  受造界裡面的一個更新的意思
[00:10:23.360 --> 00:10:27.040]  是對我們當下的處境有關係
[00:10:27.040 --> 00:10:29.240]  所以在整個大圖畫裡面
[00:10:29.240 --> 00:10:31.880]  上帝集中說他的字
[00:10:31.880 --> 00:10:35.840]  在整個新天新地、新創造裡面
[00:10:35.840 --> 00:10:38.760]  他最關心或者最想我們知道第一部分是什麼呢?
[00:10:38.760 --> 00:10:41.520]  就是信他人是怎樣
[00:10:41.520 --> 00:10:42.560]  所以他再收窄
[00:10:42.560 --> 00:10:47.440]  他要說兩個的圖像
[00:10:47.440 --> 00:10:49.680]  新城耶路撒冷
[00:10:49.680 --> 00:10:50.280]  第二節
[00:10:50.280 --> 00:10:52.400]  我讀一個心漢演化故事給大家聽
[00:10:52.400 --> 00:10:55.400]  我看見聖城新耶路撒冷
[00:10:55.400 --> 00:10:58.400]  從神那裡從天上降下來
[00:10:58.400 --> 00:10:59.920]  已經預備好了
[00:10:59.920 --> 00:11:06.800]  將新娘準備出嫁的最漂亮女子上
[00:11:06.800 --> 00:11:09.720]  人生當中最漂亮的時刻
[00:11:09.720 --> 00:11:14.360]  將新娘衛沙的丈夫裝扮好料
[00:11:14.360 --> 00:11:17.280]  這就是第一幅的圖像
[00:11:17.280 --> 00:11:19.200]  要新城耶路撒冷
[00:11:19.200 --> 00:11:23.200]  在新天新地中間有一個新城耶路撒冷
[00:11:23.200 --> 00:11:26.840]  耶路撒冷對於猶太人來說是一個很重要的地方
[00:11:26.840 --> 00:11:28.560]  敬拜的中心
[00:11:28.560 --> 00:11:30.680]  家鄉的所在
[00:11:30.680 --> 00:11:32.680]  什麼地方都可以摧毀
[00:11:32.680 --> 00:11:34.640]  耶路撒冷不可以毀
[00:11:34.640 --> 00:11:39.200]  是他們雄神雄在的一個最關鍵
[00:11:39.200 --> 00:11:45.440]  最連繫到他們的地方
[00:11:45.440 --> 00:11:51.080]  新城耶路撒冷好像新娘一樣來到中間
[00:11:51.080 --> 00:11:52.320]  一個連繫
[00:11:52.320 --> 00:11:56.160]  用新郎和新娘之間的關係
[00:11:56.160 --> 00:12:01.440]  來想這個新城和神之間的關係
[00:12:01.440 --> 00:12:03.280]  是神連在一起的一群子民
[00:12:03.280 --> 00:12:04.520]  都是分不開的
[00:12:04.520 --> 00:12:06.520]  所以也不會分開
[00:12:06.520 --> 00:12:10.080]  新娘要準備出嫁
[00:12:10.080 --> 00:12:12.400]  一種這樣的期待
[00:12:12.400 --> 00:12:14.320]  還有這樣的之間
[00:12:14.320 --> 00:12:18.000]  還有一個新的關係
[00:12:18.000 --> 00:12:20.680]  到了第三節
[00:12:20.680 --> 00:12:23.960]  有聲音從寶座發出來
[00:12:23.960 --> 00:12:25.920]  「看那神的將臥與人無在」
[00:12:25.920 --> 00:12:27.240]  這是新漢原本
[00:12:27.240 --> 00:12:29.640]  「他要與他們無在」
[00:12:29.640 --> 00:12:31.640]  「他們要作他的子民」
[00:12:31.640 --> 00:12:34.480]  「神要親自與他們一齊」
[00:12:34.480 --> 00:12:35.600]  「將臥」這個字
[00:12:35.600 --> 00:12:38.000]  英文就是「tabernacle」
[00:12:38.000 --> 00:12:41.200]  回眸或者是鑄盤的時候
[00:12:41.200 --> 00:12:44.840]  臨時搭起的那個將臥
[00:12:44.840 --> 00:12:47.400]  就是同一個字
[00:12:47.400 --> 00:12:49.560]  在舊約裡面
[00:12:49.560 --> 00:12:52.800]  猶太人要漂泊的時候
[00:12:52.800 --> 00:12:55.920]  有電,電是固定在猶太人身上
[00:12:55.920 --> 00:12:58.360]  在一個固定的建法中心的時候
[00:12:58.360 --> 00:13:01.840]  他如何能夠表示出上帝同在呢?
[00:13:01.840 --> 00:13:04.280]  而且在這裡抗爭,在這裡漂流
[00:13:04.280 --> 00:13:05.640]  他就要鑄盤
[00:13:05.640 --> 00:13:08.480]  上帝與他們一起鑄在螢幕上
[00:13:08.480 --> 00:13:09.920]  我們喜歡「wild camp」
[00:13:09.920 --> 00:13:11.520]  就是那種生活
[00:13:11.520 --> 00:13:12.960]  我們出去玩玩
[00:13:12.960 --> 00:13:14.960]  一邊走一邊露營
[00:13:14.960 --> 00:13:20.120]  就是那種朝寒晚策的狀態
[00:13:20.120 --> 00:13:22.040]  這是本來盤的意思
[00:13:22.040 --> 00:13:24.360]  但是重要的是神的同在
[00:13:24.360 --> 00:13:29.280]  就是說無論我們怎樣去到一個什麼的環境
[00:13:29.280 --> 00:13:32.320]  甚至要有一個正在上路
[00:13:32.320 --> 00:13:34.880]  正在遊蕩的狀態也好
[00:13:34.880 --> 00:13:37.640]  都不會阻礙到神與人同在
[00:13:37.640 --> 00:13:39.920]  他就用一個鑄盤的地方
[00:13:39.920 --> 00:13:43.160]  來去表示出神與人同在
[00:13:43.160 --> 00:13:45.920]  但是當去到啟示錄
[00:13:45.920 --> 00:13:48.760]  神的將臥,做人間的時候
[00:13:48.760 --> 00:13:51.040]  其實有一個更新的意思
[00:13:51.040 --> 00:13:54.680]  剛才說了新郎新娘的一個很緊密的關係
[00:13:54.680 --> 00:13:55.800]  以前不是一個地方
[00:13:55.800 --> 00:13:59.080]  不是一個神與人隔開的一個地方
[00:13:59.080 --> 00:14:03.440]  你知道當時舊約到新約也好
[00:14:03.440 --> 00:14:06.800]  那個殿也不是每個人都可以進去的
[00:14:06.800 --> 00:14:08.040]  其實是一個
[00:14:08.040 --> 00:14:09.000]  有一個萬寺
[00:14:09.000 --> 00:14:11.360]  也有一個聖所、寺、聖所等等
[00:14:11.360 --> 00:14:12.600]  一層一層
[00:14:12.600 --> 00:14:14.480]  是有一個階梯之分
[00:14:14.480 --> 00:14:18.040]  是要祭司、大祭司才可以進去
[00:14:18.040 --> 00:14:23.160]  但是去到天生地終的猶撒那的時候是怎樣呢?
[00:14:23.160 --> 00:14:24.560]  在基督教有一個很特別的經文
[00:14:24.560 --> 00:14:26.760]  十三章第六節
[00:14:26.760 --> 00:14:28.200]  其實也有一個回望
[00:14:28.200 --> 00:14:29.640]  這個像
[00:14:29.640 --> 00:14:31.320]  當時是說海獸
[00:14:31.320 --> 00:14:32.640]  海中的星起
[00:14:32.640 --> 00:14:37.920]  那些無象在不同的情況下發生
[00:14:37.920 --> 00:14:40.600]  他說一些攝族神的話
[00:14:40.600 --> 00:14:42.640]  經文將會說到第十三章第六節
[00:14:42.640 --> 00:14:47.200]  就說這隻海獸不單止攝族神
[00:14:47.200 --> 00:14:50.320]  還攝了他的像
[00:14:50.320 --> 00:14:51.840]  很有趣
[00:14:51.840 --> 00:14:53.120]  然後有一句
[00:14:53.120 --> 00:14:57.320]  這個像就是他在天上的子民
[00:14:57.320 --> 00:14:59.640]  就是說在基督教的圖像當中
[00:14:59.640 --> 00:15:02.320]  那些圖像的互換裏面
[00:15:02.320 --> 00:15:06.600]  其實那個像已經不是只有一層的神人隔開的地方
[00:15:06.600 --> 00:15:10.000]  其實那個圍繞著上帝的祭神的子民
[00:15:10.000 --> 00:15:11.600]  所以神的回望
[00:15:11.600 --> 00:15:12.600]  是神同在的地方
[00:15:12.600 --> 00:15:15.320]  但是神同在的地方不是一個建築物
[00:15:15.320 --> 00:15:17.320]  神同在是如何顯現呢?
[00:15:17.320 --> 00:15:20.360]  就是神和人一起的時候顯現出來
[00:15:20.360 --> 00:15:23.440]  當有神的子民在當中敬拜他的時候
[00:15:23.440 --> 00:15:24.480]  就是神同在
[00:15:24.480 --> 00:15:27.000]  就是神的回望出現
[00:15:27.000 --> 00:15:29.160]  不在乎那個建築物是不是很美麗
[00:15:29.160 --> 00:15:31.280]  或者那層是不是真的像樓下
[00:15:31.280 --> 00:15:33.240]  還是一個磚牙等等
[00:15:33.240 --> 00:15:34.320]  不是那樣東西
[00:15:34.320 --> 00:15:36.320]  而是在天上
[00:15:36.320 --> 00:15:38.720]  和他一起享榮耀的子民
[00:15:38.720 --> 00:15:41.280]  這隻海獸都要攝族
[00:15:41.280 --> 00:15:42.200]  不單止是攝族神
[00:15:42.200 --> 00:15:44.200]  還要跟隨他的人
[00:15:44.200 --> 00:15:46.200]  一種這樣的做法
[00:15:46.200 --> 00:15:48.360]  所以當去到體會到二十一章的時候
[00:15:48.360 --> 00:15:49.880]  二十二章的時候
[00:15:49.880 --> 00:15:53.560]  其實回望肯定就不是在那個地方
[00:15:53.560 --> 00:15:58.600]  而是在強調神和這群子民緊密的關係
[00:15:58.600 --> 00:16:02.080]  緊密的在一起
[00:16:02.080 --> 00:16:04.880]  神的子民在地上
[00:16:04.880 --> 00:16:10.760]  就是上帝的回望
[00:16:10.760 --> 00:16:15.560]  我想的時候想到很多
[00:16:15.560 --> 00:16:17.240]  有沒有一些實際例子呢?
[00:16:17.240 --> 00:16:18.520]  有沒有一些實際的情況
[00:16:18.520 --> 00:16:21.800]  我們真的可以做到
[00:16:21.800 --> 00:16:25.720]  或者真的可以就神的子民
[00:16:25.720 --> 00:16:27.560]  其實就是神的回望
[00:16:27.560 --> 00:16:30.120]  在人間裡面
[00:16:30.120 --> 00:16:31.240]  大家不要忘記我剛才說的
[00:16:31.240 --> 00:16:33.800]  啟示錄是一個受迫害
[00:16:33.800 --> 00:16:37.320]  一個很艱難的狀態
[00:16:37.320 --> 00:16:39.040]  在整個社會氣氛
[00:16:39.040 --> 00:16:41.600]  或者整個基督徒的地位
[00:16:41.600 --> 00:16:44.480]  不是很受尊重的情況
[00:16:44.480 --> 00:16:47.440]  基本上是一四年的時候
[00:16:47.440 --> 00:16:52.560]  在這個應該是烏克蘭
[00:16:52.560 --> 00:16:56.720]  就是基輔廣場首都裡面的一些相片
[00:16:56.720 --> 00:16:58.800]  其中有不同的相片
[00:16:58.800 --> 00:17:03.120]  當時烏克蘭發生一些軍事動盪
[00:17:03.120 --> 00:17:05.200]  但很多時候我們留意到就是
[00:17:05.200 --> 00:17:07.880]  原來當時那一年裡面
[00:17:07.880 --> 00:17:09.720]  他們是東正教會
[00:17:09.720 --> 00:17:13.240]  但當時也不是只有東正教會
[00:17:13.240 --> 00:17:15.960]  有天主教會也有浸信會
[00:17:15.960 --> 00:17:18.080]  有很多我們熟悉的宗派
[00:17:18.080 --> 00:17:20.520]  其實在當時他們聯合在一起
[00:17:20.520 --> 00:17:26.000]  發揮著一個神的障目在人間的作用
[00:17:26.000 --> 00:17:28.240]  當時很多的戰火
[00:17:28.240 --> 00:17:29.440]  很多的仇恨
[00:17:29.440 --> 00:17:31.360]  很多的傷害
[00:17:31.360 --> 00:17:33.160]  但他們就在中間
[00:17:33.160 --> 00:17:37.120]  在基輔廣場的中間
[00:17:37.120 --> 00:17:39.480]  無論是隔開了雙方
[00:17:39.480 --> 00:17:42.560]  成為他們的一種人愛
[00:17:42.560 --> 00:17:45.720]  和一種對生命很重視
[00:17:45.720 --> 00:17:48.200]  很尊重的一種這樣的表示
[00:17:48.200 --> 00:17:50.320]  一個象徵的群體
[00:17:50.320 --> 00:17:53.600]  也都是就算發生了很多的傷亡也好
[00:17:53.600 --> 00:17:56.960]  他們在當中會遺著很多的遇害者
[00:17:56.960 --> 00:18:01.760]  包括無論是那些雙方
[00:18:01.760 --> 00:18:03.080]  無論是那些軍事的人
[00:18:03.080 --> 00:18:05.160]  或者是那些人民也好
[00:18:05.160 --> 00:18:08.240]  總之有人受傷亡的時候
[00:18:08.240 --> 00:18:10.520]  他都會為他們去祈禱
[00:18:10.520 --> 00:18:16.040]  和為他們去好好地處理他們的身體和屍體
[00:18:16.040 --> 00:18:19.120]  然後放在教堂當中去悼念
[00:18:19.120 --> 00:18:25.960]  讓他們的靈魂能夠上到他們所信的上帝的懷中
[00:18:25.960 --> 00:18:27.560]  這是一個很特別的例子
[00:18:27.560 --> 00:18:33.640]  他們在當中活在人的很實在的張力
[00:18:33.640 --> 00:18:38.880]  和人間裏面很多的充滿仇恨困難的時候
[00:18:38.880 --> 00:18:41.480]  但他們能夠在當中很切實地告訴你
[00:18:41.480 --> 00:18:43.080]  有另類的選擇
[00:18:43.080 --> 00:18:45.120]  有另類的價值觀
[00:18:45.120 --> 00:18:46.920]  有另類的思想
[00:18:46.920 --> 00:18:49.080]  有另類的對人性的體會
[00:18:49.080 --> 00:18:51.840]  是在發生中,可以在地上
[00:18:51.840 --> 00:18:55.440]  這就是神的障墨在人間裏面
[00:18:55.440 --> 00:18:57.200]  一個很深刻
[00:18:57.200 --> 00:19:00.800]  一個能夠凸顯出來的例子
