
[00:00:00.000 --> 00:00:03.540]  各位弟妹平安,今天很高興跟大家一起崇拜
[00:04:21.800 --> 00:04:23.800]  人是完全什麼都做不到
[00:04:23.800 --> 00:04:27.800]  所以在這個什麼都做不到的前提下
[00:04:27.800 --> 00:04:32.200]  他就慢慢發現羅馬書第三章所說的信
[00:04:32.200 --> 00:04:33.200]  那個重要
[00:04:33.200 --> 00:04:34.400]  因為什麼都做不到
[00:04:34.400 --> 00:04:36.400]  所以我只能夠信
[00:04:36.400 --> 00:04:39.600]  信心其實就是我們什麼都做不到
[00:04:39.600 --> 00:04:44.000]  你只能夠接受、相信上帝為你做了的事
[00:04:44.000 --> 00:04:46.800]  你只能夠完全地接受他
[00:04:46.800 --> 00:04:48.400]  所以對老德來說
[00:04:48.400 --> 00:04:51.400]  信心不是一個條件
[00:04:51.400 --> 00:04:54.600]  不是因為我信,我很厲害,我信了耶穌
[00:04:54.600 --> 00:04:55.800]  所以我能夠得救
[00:04:55.800 --> 00:05:00.400]  信心不是一個交換恩典、救恩的條件
[00:05:00.400 --> 00:05:03.600]  不是因為你做了什麼,所以換了什麼回來
[00:05:03.600 --> 00:05:06.400]  而是很強烈地說我什麼都做不到
[00:05:06.400 --> 00:05:10.400]  我只能夠相信這個已經發生了的事情
[00:05:10.400 --> 00:05:12.000]  我接受他
[00:05:12.000 --> 00:05:14.200]  所以我們說唯獨信心
[00:05:14.200 --> 00:05:16.800]  其實是指向著一個更加重要的四個字
[00:05:16.800 --> 00:05:18.400]  就是唯獨基督
[00:05:18.400 --> 00:05:20.200]  因為基督耶穌做的
[00:05:20.200 --> 00:05:23.400]  我們只能夠去相信、接受他
[00:05:23.400 --> 00:05:28.400]  信心不是一種我們做了什麼
[00:05:28.400 --> 00:05:30.400]  來得救的方法
[00:05:30.400 --> 00:05:31.800]  如果這樣的話
[00:05:31.800 --> 00:05:34.600]  其實耶穌再厲害也沒有用
[00:05:34.600 --> 00:05:37.600]  如果我不相信,耶穌怎麼救都救不了我
[00:05:37.600 --> 00:05:40.000]  所以信心的意思不是我做了什麼
[00:05:40.000 --> 00:05:42.800]  而是反過來我什麼都做不到
[00:05:42.800 --> 00:05:45.800]  所以信心不是另一種的行為
[00:05:45.800 --> 00:05:50.200]  信心是兩手空空地接受上帝的恩典
[00:05:50.200 --> 00:05:54.200]  所以信心是帶著一種信靠
[00:05:54.200 --> 00:05:56.800]  就是trust的意味
[00:05:56.800 --> 00:05:58.600]  不是信某個故事
[00:05:58.600 --> 00:06:01.400]  信一個方橋或是四律
[00:06:01.400 --> 00:06:02.600]  那些東西就算了
[00:06:02.600 --> 00:06:06.400]  而是完全信靠上帝的恩典
[00:06:06.400 --> 00:06:09.200]  他的幫助來依靠他
[00:06:09.200 --> 00:06:12.800]  所以英信清二是更好的說法
[00:06:12.800 --> 00:06:14.800]  中文叫直信清二
[00:06:14.800 --> 00:06:20.800]  我們是instrumentally直注相信來去清二
[00:06:20.800 --> 00:06:22.600]  不是因為你信
[00:06:22.600 --> 00:06:26.800]  因為的原因永遠都是基督耶穌自己
[00:06:26.800 --> 00:06:29.600]  所以信心不是主因
[00:06:29.600 --> 00:06:31.000]  純粹是一個過程
[00:06:31.000 --> 00:06:33.600]  我們來接受那個過程
[00:06:33.600 --> 00:06:37.200]  我想這正是基督教和天主教最大的差別
[00:06:37.200 --> 00:06:40.800]  我們不覺得信心是一種行為
[00:06:40.800 --> 00:06:44.600]  信心不是一種人的功德
[00:06:44.600 --> 00:06:46.600]  信心就是沒有方法
[00:06:46.600 --> 00:06:50.200]  唯有依靠上帝提供的方法
[00:06:50.200 --> 00:06:53.600]  所以有些人說上帝出了雞我出了豉油
[00:06:53.600 --> 00:06:55.400]  其實我們連豉油都出不到
[00:06:55.400 --> 00:06:58.600]  完全都是上帝給我們的
[00:06:58.600 --> 00:06:59.800]  所以這個就是
[00:06:59.800 --> 00:07:02.200]  我想我們簡單來說說
[00:07:02.200 --> 00:07:06.800]  這個有關保羅或者是路德所說的
[00:07:06.800 --> 00:07:11.600]  有關信的清二的看法
[00:07:11.600 --> 00:07:13.800]  簡單說了幾分鐘神話之後
[00:07:13.800 --> 00:07:16.800]  我就開始去看這個《迦太書》第三章
[00:07:16.800 --> 00:07:21.800]  保羅在當中提到有關律法的問題
[00:07:21.800 --> 00:07:22.800]  我再說一次
[00:07:22.800 --> 00:07:23.800]  有一節
[00:07:23.800 --> 00:07:24.800]  (文字)
[00:07:24.800 --> 00:07:25.800]  (文字)
[00:07:25.800 --> 00:07:26.800]  (文字)
[00:07:27.800 --> 00:07:28.800]  (文字)
[00:07:28.800 --> 00:07:33.900]  全一個能叫人得心的律法 而的意就呈現本乎律法了
[00:07:33.900 --> 00:07:40.180]  但聖經百眾人都圈在罪裡 使所應許的福 因信耶穌基督歸向那信的人
[00:07:40.180 --> 00:07:45.200]  但這因信得救的理 還未來之先 我們被看守在律法之下
[00:07:45.200 --> 00:07:52.240]  直圈到那將來的真道顯明出來 這樣律法是我們的糞蒙的師父
[00:07:52.240 --> 00:08:01.080]  在我們的基督那裡 使我們因信稱義 但這因信稱義的理既然來到 我們從此不再是師父的手下
[00:08:01.080 --> 00:08:07.680]  保祿說 雖然因信稱義是我們在得救的事情裡 無能為力
[00:08:07.680 --> 00:08:15.180]  任何的律法 各禮行為 都在得救的事情裡是沒有功效的
[00:08:15.180 --> 00:08:23.660]  他就問 難道律法就沒有意義嗎?難道律法就跟福音是相違背嗎?
[00:08:23.660 --> 00:08:27.780]  保祿就很清晰地回答 不是
[00:08:27.780 --> 00:08:33.320]  他說 這樣律法就與神的應許對立嗎?絕對不是
[00:08:33.320 --> 00:08:40.820]  我們就可以去想想 到底這個律法行為對我們來說有什麼意義
[00:08:40.820 --> 00:08:45.940]  如果我們說 清義不是靠律法的話 到底律法是什麼呢?
[00:08:45.940 --> 00:08:49.200]  保祿就用一個比喻來解釋 寫詞是這樣說的
[00:08:49.200 --> 00:08:57.340]  這樣律法是我們的糞蒙的師父 引我們到基督那裡 使我們因信稱義
[00:08:57.340 --> 00:09:02.660]  鑊本就用了翻譯 叫做律法是糞蒙的師父
[00:09:02.660 --> 00:09:04.660]  什麼叫糞蒙的師父呢?
[00:09:04.660 --> 00:09:11.160]  如果看回新修訂的鑊本 它就解作 律法是啟蒙教師
[00:09:11.160 --> 00:09:17.300]  其實兩個版本都不算很清楚 說得明白律法的意思
[00:09:17.300 --> 00:09:20.700]  什麼叫啟蒙的師父 什麼叫糞蒙的老師呢?
[00:09:20.700 --> 00:09:24.400]  原文就是Pedagogos的字 如果讀教學的就知道了
[00:09:24.400 --> 00:09:26.900]  Pedagogos就是教育
[00:09:26.900 --> 00:09:34.940]  但意思不是純粹高級的老師 不是教授
[00:09:34.940 --> 00:09:41.260]  在古代Pedagogos是陪小朋友讀書的奴隸
[00:09:41.260 --> 00:09:49.420]  負責在旁邊拿書寫字的 如果中文來說就是在旁邊磨墨的書僮
[00:09:49.420 --> 00:09:53.740]  幫少爺拿著豬卷的書僮
[00:09:53.740 --> 00:10:00.220]  所以更多的日本女性中文本 發展得更加積極
[00:10:00.220 --> 00:10:02.220]  叫做童年導師
[00:10:02.220 --> 00:10:06.740]  所以保羅說 律法的意義 律法是重要的
[00:10:06.740 --> 00:10:14.220]  不過是小朋友的童年導師 是那些書僮 是那些嬰兒的東西
[00:10:14.220 --> 00:10:16.220]  小朋友的東西
[00:10:16.220 --> 00:10:20.660]  什麼意思呢? 這些東西是很初級的階段
[00:10:20.660 --> 00:10:24.780]  是嬰兒學行 101的階段
[00:10:24.780 --> 00:10:28.540]  你問這些嬰兒的東西重要嗎? 當然重要
[00:10:28.540 --> 00:10:31.540]  你學某樣東西總是有101的階段
[00:10:31.540 --> 00:10:35.820]  某個初階階段 某些比較低級的階段
[00:10:35.820 --> 00:10:40.300]  就像小朋友學游泳一樣 你的子女學游泳
[00:10:40.300 --> 00:10:44.540]  總是要帶著一個壓制水泡
[00:10:44.540 --> 00:10:47.020]  這個當然需要 浸水不用嗎?
[00:10:47.020 --> 00:10:49.020]  小朋友學踩單車也是一樣
[00:10:49.020 --> 00:10:54.020]  開始的時候 加個輔助輪在這裡 先踩一下
[00:10:54.020 --> 00:11:00.020]  小時候學走 總是有輔助輪 讓你扶一下 推一下
[00:11:00.020 --> 00:11:05.620]  所以水泡是重要的 輔助輪是重要的 學走是重要的
[00:11:05.620 --> 00:11:11.220]  但如果一個人 男人老狗都帶著一個水泡
[00:11:11.220 --> 00:11:13.220]  Hello Kitty水泡這樣游泳的話
[00:11:13.220 --> 00:11:15.220]  是一件很醜怪的事情
[00:11:15.220 --> 00:11:18.220]  一輩子踩單車都用輔助輪
[00:11:18.220 --> 00:11:20.220]  這樣就不太好看了
[00:11:20.220 --> 00:11:24.220]  你永遠都學走 這樣就不是那回事了
[00:11:24.220 --> 00:11:28.220]  所以是這樣的一個理解
[00:11:28.220 --> 00:11:31.220]  難不成這樣? 當然不是一個醜怪問題
[00:11:31.220 --> 00:11:36.220]  甚至你去到某個階段 某個水平
[00:11:36.220 --> 00:11:41.220]  相反這些水泡 這些學走 這些輔助
[00:11:41.220 --> 00:11:44.220]  反而會阻礙你的學習
[00:11:44.220 --> 00:11:48.220]  你一直都帶著水泡游泳 學不會游泳
[00:11:48.220 --> 00:11:53.220]  經常都要抱著輔助輪 你總是學不到走單車
[00:11:53.220 --> 00:11:59.220]  所以這些律法是重要的 是好東西
[00:11:59.220 --> 00:12:02.220]  但都是一些低BBB的東西
[00:12:02.220 --> 00:12:07.220]  你長期抱著的話 這樣就有礙你的成長
[00:12:07.220 --> 00:12:12.220]  所以等於律法是一個基督徒
[00:12:12.220 --> 00:12:17.220]  符合上帝標準的一個階段
[00:12:17.220 --> 00:12:21.220]  而基督的義是另一個新的階段
[00:12:21.220 --> 00:12:23.220]  所以普通話說 律法是有用的
[00:12:23.220 --> 00:12:28.220]  但律法並不能夠長遠地幫助到一個基督徒
[00:12:28.220 --> 00:12:30.220]  去接近上帝的標準
[00:12:30.220 --> 00:12:33.220]  但你總是有一刻要去放開它
[00:12:33.220 --> 00:12:37.220]  它還是要領我們去基督那裡
[00:12:37.220 --> 00:12:40.220]  這是一個很重要的道理
[00:12:40.220 --> 00:12:49.220]  你的信仰不能夠停留在一個律法BB的階段
[00:12:49.220 --> 00:12:53.220]  這就成為了我們今天反思的問題
[00:12:53.220 --> 00:12:59.220]  你的信仰是否仍然停留在一個Hello Kitty水泡
[00:12:59.220 --> 00:13:04.220]  輔助輪子的QQ學行車的階段
[00:13:04.220 --> 00:13:07.220]  這些是好的 這些是重要的
[00:13:07.220 --> 00:13:12.220]  但你是不是仍然停留在一個階段
[00:13:12.220 --> 00:13:17.220]  作為一個牧師 作為一個在網上寫東西的人
[00:13:17.220 --> 00:13:20.220]  這幾年我收到很多PM
[00:13:20.220 --> 00:13:24.220]  即是inbox我的問題
[00:13:24.220 --> 00:13:29.220]  很多問題我可以總結為一個類型的問題
[00:13:29.220 --> 00:13:32.220]  就是可不可以的問題
[00:13:32.220 --> 00:13:34.220]  我收到很多可不可以的問題
[00:13:34.220 --> 00:13:36.220]  我讀出來給大家聽 因為很長
[00:13:36.220 --> 00:13:38.220]  基督徒可不可以崇拜遲到
[00:13:38.220 --> 00:13:40.220]  基督徒可不可以星期日不回教會
[00:13:40.220 --> 00:13:42.220]  基督徒可不可以不回主約學
[00:13:42.220 --> 00:13:44.220]  基督徒是否真的要受一封獻
[00:13:44.220 --> 00:13:46.220]  基督徒是否可以炒股票
[00:13:46.220 --> 00:13:48.220]  基督徒可不可以和微信主人結婚
[00:13:48.220 --> 00:13:50.220]  基督徒可不可以直發不祈禱
[00:13:50.220 --> 00:13:51.220]  基督徒可不可以不靈修
[00:13:51.220 --> 00:13:53.220]  基督徒可不可以練瑜伽
[00:13:53.220 --> 00:13:54.220]  參加萬聖節
[00:13:54.220 --> 00:13:56.220]  基督徒可不可以整容
[00:13:56.220 --> 00:13:57.220]  基督徒可不可以看鬼片
[00:13:57.220 --> 00:13:59.220]  基督徒可不可以做心理測驗
[00:13:59.220 --> 00:14:01.220]  基督徒可不可以看相
[00:14:01.220 --> 00:14:02.220]  基督徒可不可以賣樂彩
[00:14:02.220 --> 00:14:04.220]  基督徒可不可以轉教會
[00:14:04.220 --> 00:14:08.220]  基督徒可不可以看中醫
[00:14:08.220 --> 00:14:10.220]  基督徒可不可以說謊
[00:14:10.220 --> 00:14:12.220]  基督徒可不可以說白色的謊
[00:14:12.220 --> 00:14:15.220]  基督徒可不可以網上崇拜
[00:14:15.220 --> 00:14:16.220]  基督徒可不可以吃午餐
[00:14:16.220 --> 00:14:18.220]  參加網上崇拜
[00:14:18.220 --> 00:14:19.220]  基督徒可不可以吃午餐
[00:14:19.220 --> 00:14:20.220]  戴著面膜 做facial
[00:14:20.220 --> 00:14:22.220]  參加網上崇拜
[00:14:22.220 --> 00:14:26.220]  很多這些可不可以的問題
[00:14:26.220 --> 00:14:30.220]  當然這些問題都可以有答案
[00:14:30.220 --> 00:14:33.220]  我都可以回覆他
[00:14:33.220 --> 00:14:36.220]  講講聖經 講講原則
[00:14:36.220 --> 00:14:38.220]  不過在這些問題上
[00:14:38.220 --> 00:14:39.220]  我反而想問
[00:14:39.220 --> 00:14:41.220]  為什麼會有這麼多問題
[00:14:41.220 --> 00:14:45.220]  為什麼會問這麼多可不可以的問題
[00:14:45.220 --> 00:14:47.220]  你問基督徒可不可以吃午餐
[00:14:47.220 --> 00:14:48.220]  參加網上崇拜
[00:14:48.220 --> 00:14:49.220]  我可以的話
[00:14:49.220 --> 00:14:51.220]  那你下次可以問
[00:14:51.220 --> 00:14:52.220]  基督徒可不可以戴著指甲
[00:14:52.220 --> 00:14:54.220]  參加網上崇拜
[00:14:54.220 --> 00:14:56.220]  明白我的意思嗎
[00:14:56.220 --> 00:14:58.220]  可不可以的問題
[00:14:58.220 --> 00:15:01.220]  我會問可不可以沒有這麼多問題
[00:15:01.220 --> 00:15:04.220]  我以前都寫過
[00:15:04.220 --> 00:15:05.220]  很久以前
[00:15:05.220 --> 00:15:07.220]  當時是iPhone 6的年代
[00:15:07.220 --> 00:15:10.220]  當時香港炒iPhone炒得很厲害
[00:15:10.220 --> 00:15:12.220]  有人問我
[00:15:12.220 --> 00:15:14.220]  基督徒可不可以炒iPhone
[00:15:14.220 --> 00:15:17.220]  我就預備了一篇文章
[00:15:17.220 --> 00:15:19.220]  打算寫一篇洋洋的幾千字
[00:15:19.220 --> 00:15:22.220]  講基督徒和iPhone的關係
[00:15:22.220 --> 00:15:25.220]  但當我打完文章後
[00:15:25.220 --> 00:15:28.220]  就寫著基督徒應否炒iPhone
[00:15:28.220 --> 00:15:31.220]  我覺得這個話題很噁心
[00:15:31.220 --> 00:15:32.220]  為什麼會問到這樣
[00:15:32.220 --> 00:15:34.220]  主耶穌看到會有什麼感覺呢
[00:15:34.220 --> 00:15:37.220]  基督徒應該炒iPhone
[00:15:37.220 --> 00:15:41.220]  有人說一買一賣有何不可
[00:15:41.220 --> 00:15:43.220]  很多生意人都是基督徒
[00:15:43.220 --> 00:15:46.220]  神都像我們投資的眼光去賺錢
[00:15:46.220 --> 00:15:49.220]  用管家的比喻
[00:15:49.220 --> 00:15:53.220]  可以寫一篇很長的文章
[00:15:53.220 --> 00:15:56.220]  關乎基督徒的經濟倫理
[00:15:56.220 --> 00:15:58.220]  炒賣對社會的貢獻
[00:15:58.220 --> 00:16:01.220]  一些倫理問題等等
[00:16:01.220 --> 00:16:05.220]  為什麼我們會問這個問題
[00:16:05.220 --> 00:16:07.220]  反而我們問這個問題
[00:16:07.220 --> 00:16:10.220]  因為基督徒的倫理
[00:16:10.220 --> 00:16:14.220]  其實不是純粹律法式的可不可以
[00:16:14.220 --> 00:16:17.220]  不要問可不可以
[00:16:17.220 --> 00:16:18.220]  這樣做是否可以
[00:16:18.220 --> 00:16:20.220]  這樣做是否違法聖經
[00:16:20.220 --> 00:16:22.220]  這樣做是否可救
[00:16:22.220 --> 00:16:25.220]  這是一些很消極
[00:16:25.220 --> 00:16:28.220]  很被動很懶惰的做法
[00:16:28.220 --> 00:16:36.220]  長期保持一個可以過關的要求
[00:16:36.220 --> 00:16:40.220]  尋求一條不會被上帝擊殺的線路
[00:16:40.220 --> 00:16:41.220]  這樣更可救
[00:16:41.220 --> 00:16:43.220]  只要我這樣做都可以
[00:16:43.220 --> 00:16:45.220]  神都不會擊殺我
[00:16:45.220 --> 00:16:47.220]  這樣我就做了
[00:16:47.220 --> 00:16:51.220]  不斷尋求這樣的底線
[00:16:51.220 --> 00:16:53.220]  可不可以我就做了
[00:16:53.220 --> 00:16:56.220]  不可以我就試試問第二個問題
[00:16:56.220 --> 00:17:00.220]  這不是聖經所說的
[00:17:00.220 --> 00:17:03.220]  有關基督徒的倫理
[00:17:03.220 --> 00:17:07.220]  這是一個律法式的思維
[00:17:07.220 --> 00:17:11.220]  這是一個蒙訓師父的方法
[00:17:11.220 --> 00:17:13.220]  這是Hello Kitty的水泡
[00:17:13.220 --> 00:17:18.220]  是一些輔助學行車的基督徒思維
[00:17:18.220 --> 00:17:22.220]  我們如何理解我們的行為
[00:17:22.220 --> 00:17:25.220]  我們如何理解基督徒的倫理
[00:17:25.220 --> 00:17:28.220]  其實是很登山寶粉式
[00:17:28.220 --> 00:17:33.220]  不是消極地尋求最低的要求
[00:17:33.220 --> 00:17:38.220]  而是竭力去最高的水平
[00:17:38.220 --> 00:17:41.220]  因為耶穌說你們要完全
[00:17:41.220 --> 00:17:44.220]  將你們的天賦完全一樣
[00:17:44.220 --> 00:17:47.220]  不是問既然不可以殺人
[00:17:47.220 --> 00:17:49.220]  那我可不可以做些什麼
[00:17:49.220 --> 00:17:51.220]  而是問我不但不會
[00:17:51.220 --> 00:17:53.220]  更加會愛仇敵
[00:17:53.220 --> 00:17:57.220]  是這樣的一個思維方式
[00:17:57.220 --> 00:18:02.220]  所以保祿教徒我們要離開這個律法的嬰兒
[00:18:02.220 --> 00:18:05.220]  離開這個憤蒙的師父
[00:18:05.220 --> 00:18:07.220]  去到基督耶穌的義裡面
[00:18:07.220 --> 00:18:11.220]  才是基督徒應該要去持守
[00:18:11.220 --> 00:18:15.220]  去追求的倫理的榜樣
[00:18:15.220 --> 00:18:18.220]  基督徒會問離開了這些嬰兒
[00:18:18.220 --> 00:18:20.220]  去到基督耶穌那裡做
[00:18:20.220 --> 00:18:22.220]  那是什麼階段呢?
[00:18:22.220 --> 00:18:25.220]  那會是什麼事情呢?
[00:18:25.220 --> 00:18:28.220]  當然我們不是再去
[00:18:28.220 --> 00:18:31.220]  有人會嫌我們是恩上仇義
[00:18:31.220 --> 00:18:34.220]  所以怎樣都得救
[00:18:34.220 --> 00:18:35.220]  不關行為事
[00:18:35.220 --> 00:18:38.220]  反而我們就不會守行為
[00:18:38.220 --> 00:18:39.220]  行為也不重要
[00:18:39.220 --> 00:18:41.220]  但這不是的
[00:18:41.220 --> 00:18:43.220]  他們以為既然恩上仇義
[00:18:43.220 --> 00:18:45.220]  那我就什麼都不用管
[00:18:45.220 --> 00:18:47.220]  什麼都可以做
[00:18:47.220 --> 00:18:49.220]  這絕對不是這個意思
[00:18:49.220 --> 00:18:51.220]  但也不是那種律法式地問
[00:18:51.220 --> 00:18:53.220]  怎樣做怎樣做怎樣做問題
[00:18:53.220 --> 00:18:56.220]  但如果又不是那種恩上仇義
[00:18:56.220 --> 00:18:57.220]  什麼都可以做
[00:18:57.220 --> 00:18:59.220]  什麼都做得
[00:18:59.220 --> 00:19:02.220]  又不是那種問律法式的
[00:19:02.220 --> 00:19:03.220]  怎樣做的話
[00:19:03.220 --> 00:19:05.220]  我們怎樣去理解呢?
[00:19:05.220 --> 00:19:09.220]  這正正是我們今天再想一步的問題
[00:19:09.220 --> 00:19:13.220]  所以說如果不是律法嬰兒
[00:19:13.220 --> 00:19:14.220]  那些可不可以
[00:19:14.220 --> 00:19:16.220]  又不是什麼都可以
[00:19:16.220 --> 00:19:21.220]  怎樣才是更高層次的基督的義呢?
[00:19:21.220 --> 00:19:23.220]  我們記得在單一部分裡
[00:19:23.220 --> 00:19:25.220]  其實是這樣說過的
[00:19:25.220 --> 00:19:26.220]  耶穌這樣說
[00:19:26.220 --> 00:19:27.220]  第五章裡面說
[00:19:27.220 --> 00:19:31.220]  莫想我來要廢掉律法和先知
[00:19:31.220 --> 00:19:33.220]  我來不是要廢掉
[00:19:33.220 --> 00:19:35.220]  乃是要成全
[00:19:35.220 --> 00:19:36.220]  我實在告訴你們
[00:19:36.220 --> 00:19:38.220]  就算天地都廢去
[00:19:38.220 --> 00:19:41.220]  律法的一點也不能廢去
[00:19:41.220 --> 00:19:42.220]  也要成全
[00:19:42.220 --> 00:19:43.220]  然後他就說
[00:19:43.220 --> 00:19:44.220]  我告訴你們
[00:19:44.220 --> 00:19:48.220]  你們的義若不勝於民事和法理裁人的義
[00:19:48.220 --> 00:19:50.220]  斷不能進天國
[00:19:50.220 --> 00:19:53.220]  耶穌直接要求門徒
[00:19:53.220 --> 00:19:58.220]  你們的義如果不勝於民事和法理裁人的律法的話
[00:19:58.220 --> 00:20:00.220]  斷不能進天國
[00:20:00.220 --> 00:20:02.220]  這是一個非常嚴謹
[00:20:02.220 --> 00:20:04.220]  非常認真的命令
[00:20:04.220 --> 00:20:07.220]  我們問究竟門徒的義
[00:20:07.220 --> 00:20:08.220]  基督的義
[00:20:08.220 --> 00:20:12.220]  怎樣才能勝過律法嬰兒的義呢?
[00:20:12.220 --> 00:20:15.220]  其實原文裡面的勝過
[00:20:15.220 --> 00:20:17.220]  其實不是解作勝過
[00:20:17.220 --> 00:20:19.220]  勝過是解作perazo
[00:20:19.220 --> 00:20:22.220]  不是贏輸的問題
[00:20:22.220 --> 00:20:26.220]  勝過是解作多過、大過、厲害過
[00:20:26.220 --> 00:20:27.220]  都可以
[00:20:27.220 --> 00:20:28.220]  超過
[00:20:28.220 --> 00:20:31.220]  但不是贏輸不是勝過
[00:20:31.220 --> 00:20:33.220]  可以解作豐盛
[00:20:33.220 --> 00:20:34.220]  即是abundant
[00:20:34.220 --> 00:20:36.220]  豐富的意思
[00:20:36.220 --> 00:20:37.220]  over的意思
[00:20:37.220 --> 00:20:39.220]  所以我試著說明
[00:20:39.220 --> 00:20:40.220]  即是你明白的
[00:20:40.220 --> 00:20:44.220]  perazo的意思是在五餅二魚的故事裡面
[00:20:44.220 --> 00:20:48.220]  當耶穌行完五餅二魚之後
[00:20:48.220 --> 00:20:49.220]  食物多到爆
[00:20:49.220 --> 00:20:51.220]  東西滿到滿血
[00:20:51.220 --> 00:20:53.220]  十二個男子都裝不完
[00:20:53.220 --> 00:20:56.220]  然後才用perazo這個字
[00:20:56.220 --> 00:20:59.220]  去形容食物多到滿血的狀況
[00:20:59.220 --> 00:21:01.220]  這個就是perazo
