
[00:00:00.000 --> 00:00:04.600]  再在彼得前書第四章七至十一節
[00:05:09.680 --> 00:05:12.160]  吩咐了門徒做三件事
[00:05:12.160 --> 00:05:13.680]  第一件事
[00:05:13.680 --> 00:05:15.840]  第七節的後半節說
[00:05:15.840 --> 00:05:17.520]  要謹慎自守
[00:05:17.520 --> 00:05:19.600]  要警醒禱告
[00:05:19.600 --> 00:05:22.520]  參考聖經新譯本的翻譯
[00:05:22.520 --> 00:05:25.920]  你們要謹慎警醒地禱告
[00:05:25.920 --> 00:05:29.280]  所講的就是謹慎和警醒
[00:05:29.280 --> 00:05:31.040]  都是為了同一件事
[00:05:31.040 --> 00:05:32.760]  就是禱告
[00:05:32.760 --> 00:05:35.400]  彼得在四章三節提到
[00:05:35.400 --> 00:05:38.080]  門徒因為末世就快要來臨
[00:05:38.080 --> 00:05:41.320]  於是在危急關頭就打回原形
[00:05:41.320 --> 00:05:44.440]  即是變回信主之前的模樣
[00:05:44.440 --> 00:05:45.840]  他隨從外邦人
[00:05:45.840 --> 00:05:48.560]  即是不認識耶穌救恩的人
[00:05:48.560 --> 00:05:50.760]  他們的生活方式
[00:05:50.760 --> 00:05:53.640]  其中一樣就是醉酒
[00:05:53.640 --> 00:05:57.320]  所以彼得首先在第一章提醒門徒
[00:05:57.320 --> 00:05:59.360]  要準備好你們的心
[00:05:59.360 --> 00:06:01.000]  謹慎自守
[00:06:01.000 --> 00:06:02.720]  專心盼望
[00:06:02.720 --> 00:06:06.800]  然後剛才的四章七節再次強調
[00:06:06.800 --> 00:06:09.600]  要謹慎自守 要警醒
[00:06:09.600 --> 00:06:11.720]  甚麼是謹慎自守呢?
[00:06:11.720 --> 00:06:16.000]  其實所指的是一種有自制的生活方式
[00:06:16.000 --> 00:06:18.200]  一個謹慎自守的門徒
[00:06:18.200 --> 00:06:20.640]  是不應該喝醉酒的
[00:06:20.640 --> 00:06:23.240]  而只有謹慎自守的門徒
[00:06:23.240 --> 00:06:27.200]  才能夠在危急關頭仍然保持清醒
[00:06:27.200 --> 00:06:30.320]  也就是警醒的意思
[00:06:30.320 --> 00:06:31.520]  由於如此重要
[00:06:31.520 --> 00:06:35.560]  所以彼得在五章八節再一次提醒
[00:06:35.560 --> 00:06:39.000]  為何彼得會這樣強調呢?
[00:06:39.000 --> 00:06:40.760]  如果你心碎清的話
[00:06:40.760 --> 00:06:45.080]  其實彼得他自己也有一段很深刻的經歷
[00:06:45.080 --> 00:06:48.520]  主耶穌在面對十誡的撕裂之前
[00:06:48.520 --> 00:06:51.760]  他和門徒去到喀西瓦尼園
[00:06:51.760 --> 00:06:56.800]  當時他吩咐門徒彼得做些甚麼?
[00:06:56.800 --> 00:06:59.440]  要警醒禱告
[00:06:59.440 --> 00:07:02.320]  但是彼得就睡著了
[00:07:02.320 --> 00:07:05.640]  之後還做了很多糊塗的事情
[00:07:05.640 --> 00:07:08.040]  警醒禱告為了甚麼原因呢?
[00:07:08.040 --> 00:07:09.880]  耶穌這樣說
[00:07:09.880 --> 00:07:12.360]  「免得入了迷惑」
[00:07:12.360 --> 00:07:14.440]  意思就是要避免自己
[00:07:14.440 --> 00:07:17.200]  陷入試探的裡邊
[00:07:17.200 --> 00:07:20.280]  被仇敵魔鬼所敗壞
[00:07:20.280 --> 00:07:22.800]  為了誰去禱告呢?
[00:07:22.800 --> 00:07:23.800]  是為自己
[00:07:23.800 --> 00:07:26.960]  也是為身邊的門徒
[00:07:26.960 --> 00:07:30.120]  正正就是約翰福音十七章
[00:07:30.120 --> 00:07:33.000]  主耶穌所做的榜樣
[00:07:33.000 --> 00:07:35.080]  他在面對試煉之前
[00:07:35.080 --> 00:07:39.720]  為自己、為門徒去祈禱
[00:07:39.720 --> 00:07:42.440]  彼得吩咐門徒的第二件事
[00:07:42.440 --> 00:07:46.160]  其實和你身邊的隔離左右的人
[00:07:46.160 --> 00:07:47.600]  都有關係的
[00:07:47.600 --> 00:07:49.120]  當你看過去
[00:07:49.120 --> 00:07:52.800]  可能你會見到身邊有你很熟悉的弟兄姊妹
[00:07:52.800 --> 00:07:54.720]  大家一起崇拜
[00:07:54.720 --> 00:07:57.000]  甚至是一起團契的
[00:07:57.000 --> 00:08:01.960]  一起在教會過一個群體的信仰生活
[00:08:01.960 --> 00:08:03.200]  作為基督徒
[00:08:03.200 --> 00:08:05.800]  我們會好像天父一樣
[00:08:05.800 --> 00:08:07.160]  愛所有的人
[00:08:07.160 --> 00:08:09.280]  正如約翰福音三章十六節
[00:08:09.280 --> 00:08:11.200]  相信大家都會背
[00:08:11.200 --> 00:08:12.360]  「神愛世人
[00:08:12.360 --> 00:08:15.360]  甚至將他的獨生子賜給他們
[00:08:15.360 --> 00:08:17.960]  叫一切信他的人不致滅亡
[00:08:17.960 --> 00:08:19.880]  凡得永生」
[00:08:19.880 --> 00:08:23.360]  但是對於教會的弟兄姊妹
[00:08:23.360 --> 00:08:26.720]  耶穌就多了一重特別的愛
[00:08:26.720 --> 00:08:28.360]  約翰福音十三章
[00:08:28.360 --> 00:08:30.760]  耶穌對門徒說
[00:08:30.760 --> 00:08:32.360]  「我怎樣愛你們
[00:08:32.360 --> 00:08:34.920]  你們也要彼此相愛」
[00:08:34.920 --> 00:08:37.960]  那種愛和神愛世人的那種愛
[00:08:37.960 --> 00:08:39.920]  是有一個分別在裏面
[00:08:39.920 --> 00:08:41.560]  因為聖經曾經形容
[00:08:41.560 --> 00:08:44.400]  教會是上帝的家
[00:08:44.400 --> 00:08:47.640]  門徒彼此之間是大兄姊妹
[00:08:47.640 --> 00:08:49.360]  另外一個說話說
[00:08:49.360 --> 00:08:52.640]  門徒彼此之間是自己人
[00:08:52.640 --> 00:08:56.640]  於是彼得將重點由四章七節
[00:08:56.640 --> 00:08:59.200]  一個比較個人的祈禱
[00:08:59.200 --> 00:09:02.320]  轉變為第八節的彼此
[00:09:02.320 --> 00:09:04.240]  強調作為門徒
[00:09:04.240 --> 00:09:06.880]  除了有個人的信仰生活
[00:09:06.880 --> 00:09:10.280]  亦有一個群體的信仰生活
[00:09:10.280 --> 00:09:13.920]  所以彼得將原先第一章說過的勸勉
[00:09:13.920 --> 00:09:16.600]  在第八節那裏再說一次
[00:09:16.600 --> 00:09:19.760]  就是要彼此切實相愛
[00:09:19.760 --> 00:09:22.320]  因為彼此切實相愛
[00:09:22.320 --> 00:09:25.280]  是教會裏面最重要的事
[00:09:25.280 --> 00:09:26.520]  切實是甚麼意思呢
[00:09:26.520 --> 00:09:28.640]  就是要帶著熱情
[00:09:28.640 --> 00:09:31.160]  不是一個冷冰冰的模樣
[00:09:32.160 --> 00:09:34.080]  不過如果作為弟兄
[00:09:34.080 --> 00:09:36.480]  可能你是愛冷愛熱的時候
[00:09:36.480 --> 00:09:37.760]  可以怎樣呢
[00:09:37.760 --> 00:09:41.280]  可能平時多給一點笑容
[00:09:41.280 --> 00:09:45.880]  一個缺乏愛的弟兄姊妹
[00:09:45.880 --> 00:09:49.040]  可能他會經常生氣
[00:09:49.040 --> 00:09:50.640]  又或者反過來
[00:09:50.640 --> 00:09:53.680]  對人很冷冰冰很冷漠
[00:09:53.680 --> 00:09:55.920]  結果會怎樣呢
[00:09:55.920 --> 00:09:59.920]  他的屬靈生命就會受到虧損
[00:09:59.920 --> 00:10:02.480]  亦會妨礙他的祈禱
[00:10:02.480 --> 00:10:05.880]  亦即是第七節所說的吩咐
[00:10:05.880 --> 00:10:07.280]  除此之外
[00:10:07.280 --> 00:10:10.920]  由於教會是一個罪人的群體
[00:10:10.920 --> 00:10:14.280]  只不過被耶穌的恩典所教授
[00:10:14.280 --> 00:10:16.280]  我們原先都是罪人
[00:10:16.280 --> 00:10:19.360]  即使並沒有刻意去犯罪
[00:10:19.360 --> 00:10:23.360]  但亦很容易得罪身邊的弟兄姊妹
[00:10:23.360 --> 00:10:26.240]  相信即使你沒有試過得罪人
[00:10:26.240 --> 00:10:29.840]  身邊的人都試過得罪你
[00:10:29.840 --> 00:10:30.960]  於是乎
[00:10:30.960 --> 00:10:33.240]  如果我們不願意將主
[00:10:33.240 --> 00:10:35.240]  首先給了我們的恩典
[00:10:35.240 --> 00:10:37.000]  給了我們的饒恕
[00:10:37.000 --> 00:10:39.840]  繼續向身邊彼此的弟兄姊妹
[00:10:39.840 --> 00:10:44.560]  去延伸彼此的饒恕的話
[00:10:44.560 --> 00:10:48.360]  那就沒有辦法維持教會的團結
[00:10:48.360 --> 00:10:50.760]  家不成家
[00:10:50.760 --> 00:10:54.040]  保羅在《以弗所書》勸勉門徒
[00:10:54.040 --> 00:10:55.840]  要因此相待
[00:10:55.840 --> 00:10:57.440]  全憐憫的心
[00:10:57.440 --> 00:10:59.240]  彼此饒恕
[00:10:59.240 --> 00:11:05.640]  正如神在基督裡饒恕你們一樣
[00:11:05.640 --> 00:11:07.840]  愛是包括情感
[00:11:07.840 --> 00:11:10.640]  但不單只是一種感覺
[00:11:10.640 --> 00:11:14.440]  而是決心要善待對方
[00:11:14.440 --> 00:11:17.640]  亦包括饒恕對方的罪
[00:11:17.640 --> 00:11:19.440]  但要注意
[00:11:19.440 --> 00:11:23.040]  饒恕罪惡不等於縱容惡事
[00:11:23.040 --> 00:11:25.840]  因為耶穌饒恕門徒
[00:11:25.840 --> 00:11:29.640]  但同時亦要求門徒聖見
[00:11:29.640 --> 00:11:31.840]  第八節的後半節提到
[00:11:31.840 --> 00:11:34.440]  愛能遮掩許多的罪
[00:11:34.440 --> 00:11:38.440]  愛和饒恕兩者是有很大的關連的
[00:11:38.440 --> 00:11:40.840]  有愛的人自然會有饒恕
[00:11:40.840 --> 00:11:45.640]  所講的並非人的善行可以保屬罪惡
[00:11:45.640 --> 00:11:46.840]  而是說
[00:11:46.840 --> 00:11:51.240]  透過愛很多本來會產生的罪
[00:11:51.240 --> 00:11:53.840]  將不會再產生
[00:11:53.840 --> 00:11:57.840]  就好像對方向你做了一件壞事
[00:11:57.840 --> 00:12:02.440]  但你拒絕報復對方做另一件壞事會怎樣?
[00:12:02.440 --> 00:12:04.840]  罪惡就會被遮掩
[00:12:04.840 --> 00:12:06.440]  少了一件罪惡
[00:12:06.440 --> 00:12:10.640]  拒絕以報惡就是當中的意思
[00:12:10.640 --> 00:12:13.840]  然後彼得從第八節愛的原則
[00:12:13.840 --> 00:12:17.040]  轉向第九節一個愛的表達
[00:12:17.040 --> 00:12:19.440]  就是要互相款待
[00:12:19.440 --> 00:12:21.040]  不發怨言
[00:12:21.040 --> 00:12:23.240]  用今天的說話所講
[00:12:23.240 --> 00:12:26.440]  就是要熱情好客
[00:12:26.440 --> 00:12:29.840]  款待在聖經裏面原本的意思就是
[00:12:29.840 --> 00:12:32.240]  要照顧陌生人
[00:12:32.240 --> 00:12:34.840]  即是開放自己的家
[00:12:34.840 --> 00:12:36.840]  去接待陌生人
[00:12:36.840 --> 00:12:39.240]  我相信等待姐妹聽到的時候
[00:12:39.240 --> 00:12:41.040]  你都會皺眉頭
[00:12:41.040 --> 00:12:42.640]  開放自己的家
[00:12:42.640 --> 00:12:44.640]  去接待一個陌生人
[00:12:44.640 --> 00:12:47.840]  不是接待親戚朋友
[00:12:47.840 --> 00:12:50.440]  而且當時
[00:12:50.440 --> 00:12:53.840]  傳教士和教會的使者
[00:12:53.840 --> 00:12:56.640]  經常會去到其他地區
[00:12:56.640 --> 00:13:00.240]  那時候也有一些旅館
[00:13:00.240 --> 00:13:03.840]  不過當時的旅館很多時候都是黑店
[00:13:03.840 --> 00:13:05.440]  怎樣才算是黑店?
[00:13:05.440 --> 00:13:07.240]  即是有入無出
[00:13:07.240 --> 00:13:10.240]  有check in 但不能check out
[00:13:10.240 --> 00:13:14.840]  所以門徒就會向當時的客類
[00:13:14.840 --> 00:13:17.040]  去開放他們的家
[00:13:17.040 --> 00:13:20.840]  不單是基於弟兄姐妹的愛心
[00:13:20.840 --> 00:13:24.640]  也是基於當時安全的需要
[00:13:24.640 --> 00:13:27.040]  加上當時的教會
[00:13:27.040 --> 00:13:28.440]  並沒有像現在這樣
[00:13:28.440 --> 00:13:30.440]  有自己的禮拜堂
[00:13:30.440 --> 00:13:34.440]  連崇拜都要在門徒的家進行
[00:13:34.440 --> 00:13:37.040]  所以不單是願意
[00:13:37.040 --> 00:13:38.640]  即是當時的門徒
[00:13:38.640 --> 00:13:41.440]  不單是願意借出自己的家
[00:13:41.440 --> 00:13:43.240]  作為聚會的地方
[00:13:43.240 --> 00:13:48.640]  也願意用來接待有需要的門徒
[00:13:48.640 --> 00:13:52.640]  《新約聖經》裏面有很多相關的內容
[00:13:52.640 --> 00:13:55.240]  就好像提摩太前書提到
[00:13:55.240 --> 00:13:57.640]  作為教會的領袖
[00:13:57.640 --> 00:14:01.240]  必須樂意接待外人
[00:14:01.240 --> 00:14:06.440]  所以熱情好客是作為領袖的標準之一
[00:14:06.440 --> 00:14:09.040]  不過最困難的地方
[00:14:09.040 --> 00:14:11.840]  其實就是要不發怨言
[00:14:11.840 --> 00:14:14.640]  我相信如果你要接待弟兄姐妹
[00:14:14.640 --> 00:14:15.840]  去你家吃飯
[00:14:15.840 --> 00:14:17.840]  我相信你也會很樂意的
[00:14:17.840 --> 00:14:20.840]  但是我相信要照顧家庭
[00:14:20.840 --> 00:14:22.040]  經常做家務的
[00:14:22.040 --> 00:14:27.040]  譬如姐妹或者媽媽也好
[00:14:27.040 --> 00:14:29.840]  你知道要接待別人的家會怎樣
[00:14:29.840 --> 00:14:31.440]  之前又要準備
[00:14:31.440 --> 00:14:33.440]  完成後又要洗東西
[00:14:33.440 --> 00:14:36.040]  多麻煩
[00:14:36.040 --> 00:14:38.640]  記不記得《聖經》裏面有兩姐妹
[00:14:38.640 --> 00:14:41.240]  瑪大和瑪利亞
[00:14:41.240 --> 00:14:45.240]  雖然瑪大很熱心去款待耶穌
[00:14:45.240 --> 00:14:50.240]  不過慢慢她變得思慮煩擾
[00:14:50.240 --> 00:14:53.640]  她當然不敢埋怨耶穌
[00:14:53.640 --> 00:14:57.240]  不過她當然是埋怨瑪利亞
[00:14:57.240 --> 00:14:59.640]  就好像我們幫忙侍奉
[00:14:59.640 --> 00:15:02.040]  做到身水身汗
[00:15:02.040 --> 00:15:04.640]  你未必會埋怨全道同工
[00:15:04.640 --> 00:15:07.240]  但可能你會埋怨身邊的弟兄姐妹
[00:15:07.240 --> 00:15:09.240]  不過也可能相反
[00:15:09.240 --> 00:15:13.240]  所以彼得提醒門徒
[00:15:13.240 --> 00:15:17.240]  不要因為款待而發怨
[00:15:17.240 --> 00:15:20.240]  反過來要熱情好客
[00:15:20.240 --> 00:15:23.240]  另外當時的信仰傳統
[00:15:23.240 --> 00:15:27.240]  將款待視為一件很神聖的事情
[00:15:27.240 --> 00:15:30.240]  正如希伯來書十三章二節提到
[00:15:30.240 --> 00:15:34.240]  不可忘記用愛心接待客女
[00:15:34.240 --> 00:15:36.240]  因為曾經有人這樣做
[00:15:36.240 --> 00:15:39.240]  但無意中接待了天使
[00:15:39.240 --> 00:15:42.240]  客女就好像神所差派的使者
[00:15:42.240 --> 00:15:46.240]  用來試驗接待者的愛心
[00:15:46.240 --> 00:15:50.240]  不過今時今日的香港
[00:15:50.240 --> 00:15:52.240]  有一件事是很出名的
[00:15:52.240 --> 00:15:54.240]  叫做納米樓
[00:15:54.240 --> 00:15:56.240]  有沒有聽過這個字
[00:15:56.240 --> 00:15:58.240]  即是說你的房子
[00:15:58.240 --> 00:15:59.240]  很小很小很小
[00:15:59.240 --> 00:16:03.240]  小到像一粒納米一樣
[00:16:03.240 --> 00:16:05.240]  假如你不是住在錦繡
[00:16:05.240 --> 00:16:07.240]  或者加州
[00:16:07.240 --> 00:16:09.240]  而是住在納米樓
[00:16:09.240 --> 00:16:12.240]  甚至是劏房
[00:16:12.240 --> 00:16:15.240]  不要說接待人去自己家住
[00:16:15.240 --> 00:16:18.240]  坐著也不行
[00:16:18.240 --> 00:16:21.240]  不過今時今日的酒店
[00:16:21.240 --> 00:16:24.240]  旅館應該是很安全的
[00:16:24.240 --> 00:16:27.240]  香港四周都是餐廳
[00:16:27.240 --> 00:16:29.240]  所以我鼓勵你
[00:16:29.240 --> 00:16:31.240]  假如你家裡沒有地方
[00:16:31.240 --> 00:16:33.240]  你也盡你的所能
[00:16:33.240 --> 00:16:35.240]  去實踐款待
[00:16:35.240 --> 00:16:37.240]  相信這麼聰明的你
[00:16:37.240 --> 00:16:39.240]  一定有辦法的
[00:16:39.240 --> 00:16:44.240]  畢得,婚婦們號第三件事
[00:16:44.240 --> 00:16:46.240]  就是和你的服事
[00:16:46.240 --> 00:16:48.240]  和你的恩賜有關
[00:16:48.240 --> 00:16:50.240]  在進入第十節之前
[00:16:50.240 --> 00:16:52.240]  先要解釋一下
[00:16:52.240 --> 00:16:54.240]  恩賜是什麼
[00:16:54.240 --> 00:16:56.240]  聖經提到
[00:16:56.240 --> 00:16:59.240]  恩賜是來自三一真神
[00:16:59.240 --> 00:17:02.240]  既是聖靈隨己二分給人
[00:17:02.240 --> 00:17:05.240]  也是照耶穌基督所量給各人
[00:17:05.240 --> 00:17:09.240]  同時也是羅馬書十二章三節所說
[00:17:09.240 --> 00:17:11.240]  由父神所賜下
[00:17:11.240 --> 00:17:14.240]  所以假如你班主學也好
[00:17:14.240 --> 00:17:17.240]  或者是甚至是讀神學也好
[00:17:17.240 --> 00:17:20.240]  學的其實不是恩賜
[00:17:20.240 --> 00:17:24.240]  因為恩賜不是學回來的
[00:17:24.240 --> 00:17:27.240]  恩賜是神所賜下的
[00:17:27.240 --> 00:17:30.240]  恩賜其實是什麼呢
[00:17:30.240 --> 00:17:33.240]  因此就是神按自己的心意
[00:17:33.240 --> 00:17:35.240]  主動賜給門徒
[00:17:35.240 --> 00:17:39.240]  讓他們有屬靈的能力去侍奉
[00:17:39.240 --> 00:17:42.240]  去建立教會榮神益人
[00:17:42.240 --> 00:17:44.240]  雖然世上所有的人
[00:17:44.240 --> 00:17:46.240]  不論他是否基督徒
[00:17:46.240 --> 00:17:48.240]  他的天賦才幹
[00:17:48.240 --> 00:17:51.240]  都是神所賜下的
[00:17:51.240 --> 00:17:55.240]  但是除非他是重新得救的門徒
[00:17:55.240 --> 00:17:57.240]  才能運用恩賜
[00:17:57.240 --> 00:18:00.240]  透過聖靈去工作
[00:18:00.240 --> 00:18:03.240]  帶來一個屬靈的果效
[00:18:03.240 --> 00:18:06.240]  是不是如果侍奉沒有果效
[00:18:06.240 --> 00:18:09.240]  表示沒有恩賜呢
[00:18:09.240 --> 00:18:12.240]  首先世上除了耶穌之外
[00:18:12.240 --> 00:18:14.240]  沒有人有全部的恩賜
[00:18:14.240 --> 00:18:17.240]  每人領受的都不同
[00:18:17.240 --> 00:18:21.240]  而且並非是全道人才擁有的
[00:18:21.240 --> 00:18:25.240]  反而每一位弟兄姊妹都擁有恩賜
[00:18:25.240 --> 00:18:27.240]  另外恩賜多少
[00:18:27.240 --> 00:18:32.240]  也與屬靈的狀況並非對等
[00:18:32.240 --> 00:18:34.240]  所以無需自高
[00:18:34.240 --> 00:18:37.240]  也不用自卑
[00:18:37.240 --> 00:18:39.240]  反而要發掘所得的恩賜
[00:18:39.240 --> 00:18:41.240]  加以善用
[00:18:41.240 --> 00:18:44.240]  自然就會見到果效
[00:18:44.240 --> 00:18:46.240]  保羅曾經對門徒說
[00:18:46.240 --> 00:18:49.240]  既然你們切勿屬靈的恩賜
[00:18:49.240 --> 00:18:53.240]  就當追求多得造就教會的恩賜
[00:18:53.240 --> 00:18:56.240]  以一個學務的態度
[00:18:56.240 --> 00:18:58.240]  憑著信心去求
[00:18:58.240 --> 00:19:02.240]  神會按祂的心意賜下所需的恩賜
[00:19:02.240 --> 00:19:06.240]  但要注意是不可以強求的
[00:19:06.240 --> 00:19:07.240]  第十節說
[00:19:07.240 --> 00:19:11.240]  人人要照自己所得的恩賜彼此服侍
[00:19:11.240 --> 00:19:15.240]  作神各種恩賜的好管家
[00:19:15.240 --> 00:19:17.240]  所有門徒都各有恩賜
[00:19:17.240 --> 00:19:21.240]  就好像基督身體內的肢體
[00:19:21.240 --> 00:19:24.240]  我們彼此之間互相需要
[00:19:24.240 --> 00:19:26.240]  互相依靠
[00:19:26.240 --> 00:19:29.240]  一同擔當恩賜的好管家
[00:19:29.240 --> 00:19:32.240]  做管家是怎樣的呢
[00:19:32.240 --> 00:19:34.240]  是否要拉起自己的腰
[00:19:34.240 --> 00:19:36.240]  不是的
[00:19:36.240 --> 00:19:40.240]  因為這個管家是負責服侍
[00:19:40.240 --> 00:19:42.240]  在聖經裏面
[00:19:42.240 --> 00:19:48.240]  經常由奴僕擔當管家的崗位
[00:19:48.240 --> 00:19:50.240]  有次保羅身為仕徒
[00:19:50.240 --> 00:19:55.240]  他卻自稱自己是教會的僕役
