
[00:00:00.000 --> 00:00:02.800]  今日講嘅題目叫做「強人是我」
[00:07:53.160 --> 00:07:55.240]  事實上每個人都是病的
[00:07:55.240 --> 00:08:00.760]  不是這樣感冒就那樣
[00:08:00.760 --> 00:08:04.640]  血壓高、膽固醇、脂肪肝
[00:08:04.640 --> 00:08:05.560]  一定有的
[00:08:05.560 --> 00:08:06.840]  怎會沒有呢?
[00:08:06.840 --> 00:08:09.600]  你誇甚麼呢?
[00:08:09.600 --> 00:08:11.680]  情緒中有個驚
[00:08:11.680 --> 00:08:13.360]  你就當它與他共存
[00:08:13.360 --> 00:08:15.920]  我又覺得這個位置可以
[00:08:15.920 --> 00:08:19.120]  當我經歷了化療
[00:08:19.120 --> 00:08:21.440]  它在這裡
[00:08:21.440 --> 00:08:25.680]  每一次它出現時
[00:08:25.680 --> 00:08:30.360]  我都會栽培自己
[00:08:30.360 --> 00:08:34.800]  多一份幽默感
[00:08:34.800 --> 00:08:38.760]  「你來了?坐下吧」
[00:08:38.760 --> 00:08:40.920]  不用刻意理會它
[00:08:40.920 --> 00:08:44.720]  你會發現自己越來越強
[00:08:44.720 --> 00:08:46.080]  變得健碩
[00:08:46.080 --> 00:08:49.200]  沒有癮就會離開
[00:08:49.200 --> 00:08:50.640]  如果你去驅
[00:08:50.640 --> 00:08:53.440]  你會用很多力
[00:08:53.440 --> 00:08:56.720]  而且它會一直牽動你
[00:08:56.720 --> 00:09:00.760]  我的經歷叫「反錯」
[00:09:00.760 --> 00:09:01.760]  Repeated fault
[00:09:01.760 --> 00:09:02.920]  一路這樣repeated
[00:09:02.920 --> 00:09:05.760]  你的計算是做不到事的
[00:09:05.760 --> 00:09:09.640]  所以原來生活又好
[00:09:09.640 --> 00:09:12.840]  原來真的有些智慧
[00:09:12.840 --> 00:09:16.600]  怎樣戰勝心中的哥利亞
[00:09:16.600 --> 00:09:20.000]  我想說哥利亞實實在在存在
[00:09:20.000 --> 00:09:21.920]  在三千年前
[00:09:21.920 --> 00:09:23.840]  就是這場戰爭
[00:09:23.840 --> 00:09:26.200]  大衛打哥利亞
[00:09:26.200 --> 00:09:28.240]  距今三千年
[00:09:28.240 --> 00:09:32.120]  但是今天我們還有沒有哥利亞這場戰爭呢?
[00:09:32.120 --> 00:09:34.120]  其實每一個人都有的
[00:09:34.120 --> 00:09:39.040]  最近熱播的那段傳道書
[00:09:39.040 --> 00:09:40.200]  《一張九折》
[00:09:40.200 --> 00:09:42.560]  昨日已有的今天也會再有的
[00:09:42.560 --> 00:09:44.600]  日光之下無新事
[00:09:44.600 --> 00:09:48.840]  所以不需要將當下
[00:09:48.840 --> 00:09:50.520]  你所面對的事
[00:09:50.520 --> 00:09:54.840]  變成一個很孤獨的經歷
[00:09:54.840 --> 00:09:57.160]  我有少少榮幸
[00:09:57.160 --> 00:09:59.800]  可以拿著咪高峰來說
[00:09:59.800 --> 00:10:01.440]  大家坐在這裡
[00:10:01.440 --> 00:10:03.760]  可以一起分享
[00:10:03.760 --> 00:10:06.120]  其實我用我的心情
[00:10:06.120 --> 00:10:08.440]  去進入這段經文
[00:10:08.440 --> 00:10:11.760]  我也想說每一個人心中都有哥利亞
[00:10:11.760 --> 00:10:13.760]  而在三千年前
[00:10:13.760 --> 00:10:14.640]  發生的事
[00:10:14.640 --> 00:10:17.840]  今天仍然在我們的歷史裏面
[00:10:17.840 --> 00:10:19.120]  而每時每刻都出現
[00:10:19.120 --> 00:10:22.640]  不過可以不是恐懼
[00:10:22.640 --> 00:10:24.200]  可能是灰心
[00:10:24.200 --> 00:10:26.000]  可能是失敗
[00:10:26.000 --> 00:10:28.880]  有個聲音不斷跟你說你不行
[00:10:28.880 --> 00:10:33.680]  又或者是自卑
[00:10:33.680 --> 00:10:36.880]  可能是揮之不去的
[00:10:36.880 --> 00:10:40.480]  是否我們一直跟自己說
[00:10:40.480 --> 00:10:41.840]  一二三多勞多得
[00:10:41.840 --> 00:10:42.800]  永遠都可以
[00:10:42.800 --> 00:10:45.000]  就是這樣就可以了
[00:10:45.000 --> 00:10:47.560]  你會發現不是的
[00:10:47.560 --> 00:10:52.440]  原來哥利亞是會換衣服的
[00:10:52.440 --> 00:10:55.320]  而這個戰爭是真正存在過的
[00:10:55.320 --> 00:10:59.000]  但是我們又怎樣去駕馭這場戰爭呢
[00:10:59.000 --> 00:11:01.920]  我就是用這樣的心情
[00:11:01.920 --> 00:11:02.880]  我知道的
[00:11:02.880 --> 00:11:05.960]  當我有機會做港台服務的時候
[00:11:05.960 --> 00:11:10.320]  我才發現有一些傳道人回到家
[00:11:10.320 --> 00:11:12.040]  婚姻都出現問題
[00:11:12.040 --> 00:11:14.200]  原因就是他老婆
[00:11:14.200 --> 00:11:17.120]  發現傳道人在港台上說的
[00:11:17.120 --> 00:11:20.480]  不是她生活見到真正的她
[00:11:20.480 --> 00:11:22.200]  有些侍奉者
[00:11:22.200 --> 00:11:27.240]  在這些侍奉裏面甚至出現問題
[00:11:27.240 --> 00:11:31.520]  但是我願意跟大家上講
[00:11:31.520 --> 00:11:32.560]  我想講
[00:11:32.560 --> 00:11:34.400]  不是因為我已經贏了
[00:11:34.400 --> 00:11:37.280]  甚至我每天都在打仗
[00:11:37.280 --> 00:11:39.360]  我和你是一模一樣的
[00:11:39.360 --> 00:11:40.040]  坦白說
[00:11:40.040 --> 00:11:42.400]  今天這堂道是要告訴自己的
[00:11:42.400 --> 00:11:46.360]  彼此鼓勵
[00:11:46.360 --> 00:11:49.880]  這個經文其實就是
[00:11:49.880 --> 00:11:55.800]  基本上留意最後那兩句就可以了
[00:11:55.800 --> 00:12:00.840]  原來菲律賓人是內閘
[00:12:00.840 --> 00:12:04.760]  而菲律賓人令到以色列人
[00:12:04.760 --> 00:12:08.600]  嚇得鼻子都沒有肉
[00:12:08.600 --> 00:12:12.280]  接著就是菲律賓人
[00:12:12.280 --> 00:12:15.960]  其實那種勇猛
[00:12:15.960 --> 00:12:19.480]  那種裝備和軍力
[00:12:19.480 --> 00:12:21.640]  根本是不成比例的
[00:12:21.640 --> 00:12:23.440]  打是必輸的
[00:12:23.440 --> 00:12:26.640]  所以其實在以色列的王裏面
[00:12:26.640 --> 00:12:29.680]  蘇羅已經是沒有怕的那個
[00:12:29.680 --> 00:12:33.440]  但是連蘇羅都很恐懼
[00:12:33.440 --> 00:12:35.680]  恐懼內閘
[00:12:35.680 --> 00:12:37.520]  你看看
[00:12:37.520 --> 00:12:39.360]  就是他這樣在罵戰
[00:12:39.360 --> 00:12:42.040]  就是哥尼亞
[00:12:42.040 --> 00:12:48.840]  後面全部都是他的將士兵
[00:12:48.840 --> 00:12:51.960]  菲律賓人很有趣的
[00:12:51.960 --> 00:12:57.960]  其實就是上帝在創世紀開始
[00:12:57.960 --> 00:13:00.560]  直至舊約的背音書差不多完
[00:13:00.560 --> 00:13:05.040]  你會發現一直都看到菲律賓的蹤影
[00:13:05.040 --> 00:13:09.920]  就是上帝特意留菲律賓人在那裏
[00:13:09.920 --> 00:13:11.920]  教訓以色列人
[00:13:11.920 --> 00:13:13.720]  撩心撩肺的
[00:13:13.720 --> 00:13:15.400]  想告訴以色列人
[00:13:15.400 --> 00:13:18.680]  你一「嘻嘻」我就教訓你
[00:13:18.680 --> 00:13:20.400]  而且想告訴以色列人
[00:13:20.400 --> 00:13:22.040]  你不是真的很厲害的
[00:13:22.040 --> 00:13:25.280]  以色列人是要敬畏神的
[00:13:25.280 --> 00:13:27.280]  所以你會發現
[00:13:27.280 --> 00:13:30.520]  上帝是容許恐懼存在的
[00:13:30.520 --> 00:13:33.160]  上帝是刻意存在恐懼的
[00:13:33.160 --> 00:13:35.800]  我在這裏經常分享
[00:13:35.800 --> 00:13:38.200]  我在公司裏面有時面試
[00:13:38.200 --> 00:13:41.600]  我刻意想看看員工有沒有怕
[00:13:41.600 --> 00:13:44.040]  他怕老婆是最好的
[00:13:44.040 --> 00:13:46.480]  因為怕老婆有機會怕老闆
[00:13:46.480 --> 00:13:50.080]  沒有怕的員工膽生毛才最害怕
[00:13:50.080 --> 00:13:52.840]  膽生毛的人是無知的
[00:13:52.840 --> 00:13:54.880]  他以為自己可以處理到事情
[00:13:54.880 --> 00:13:56.360]  卻不告訴你
[00:13:56.360 --> 00:13:58.840]  結果一鍋粥
[00:13:58.840 --> 00:14:01.160]  敬畏、恐懼
[00:14:01.160 --> 00:14:04.400]  原來是雙胞胎兄弟
[00:14:04.400 --> 00:14:06.280]  而又說刻意
[00:14:06.280 --> 00:14:09.040]  甚至在子民身上
[00:14:09.040 --> 00:14:10.560]  為何我這樣說呢?
[00:14:10.560 --> 00:14:14.920]  看這幾段經文很快略過就可以了
[00:14:14.920 --> 00:14:16.080]  由創世紀開始
[00:14:16.080 --> 00:14:18.120]  他是羅亞的後裔
[00:14:18.120 --> 00:14:20.080]  一直存在的
[00:14:20.080 --> 00:14:22.160]  留下來做甚麼?
[00:14:22.160 --> 00:14:24.800]  試驗以色列
[00:14:24.800 --> 00:14:28.480]  等他健健和壯壯的時候
[00:14:28.480 --> 00:14:29.200]  試煉他
[00:14:29.200 --> 00:14:32.400]  讓他的肌肉強壯一點
[00:14:32.400 --> 00:14:34.000]  還有就是
[00:14:34.000 --> 00:14:36.520]  這個非利士人
[00:14:36.520 --> 00:14:38.760]  是很厲害的
[00:14:38.760 --> 00:14:41.200]  他不只是搞你一夜
[00:14:41.200 --> 00:14:43.320]  在上帝的容許裏面
[00:14:43.320 --> 00:14:44.680]  後面也有的
[00:14:44.680 --> 00:14:48.600]  以色列人可以餓在非利士人的約計裏面
[00:14:48.600 --> 00:14:51.320]  是十八年的
[00:14:51.320 --> 00:14:54.440]  四十年的
[00:14:54.440 --> 00:14:56.240]  真是
[00:14:56.240 --> 00:15:01.040]  現在我們四個月都怕得媽媽都沒有肉了
[00:15:01.040 --> 00:15:04.560]  上帝原來容許這些事情發生
[00:15:04.560 --> 00:15:05.960]  讓我們受苦
[00:15:05.960 --> 00:15:07.600]  有沒有教訓的情況呢?
[00:15:07.600 --> 00:15:09.000]  我不知道
[00:15:09.000 --> 00:15:11.560]  但是這些事情就是這樣出現的
[00:15:11.560 --> 00:15:14.280]  三千年前的戰爭已經出現了
[00:15:14.280 --> 00:15:15.760]  一直
[00:15:15.760 --> 00:15:16.920]  你會發現
[00:15:16.920 --> 00:15:18.960]  是死傷無數的
[00:15:18.960 --> 00:15:22.560]  我剛才看的撒姆爾記上
[00:15:22.560 --> 00:15:23.520]  十七章
[00:15:23.520 --> 00:15:27.360]  但是第四章已經是動一動
[00:15:27.360 --> 00:15:27.920]  沒有
[00:15:27.920 --> 00:15:29.520]  已經死了四千人
[00:15:29.520 --> 00:15:31.920]  以色列人
[00:15:31.920 --> 00:15:33.520]  接著
[00:15:33.520 --> 00:15:36.760]  以色列的兵器
[00:15:36.760 --> 00:15:41.640]  和非利士人是非常懸殊的
[00:15:41.640 --> 00:15:43.760]  這裡說有多少
[00:15:43.760 --> 00:15:45.920]  三萬輛的車
[00:15:45.920 --> 00:15:47.960]  馬兵六千
[00:15:47.960 --> 00:15:50.160]  步兵無數
[00:15:50.160 --> 00:15:51.840]  怕不怕?
[00:15:51.840 --> 00:15:53.280]  真的很害怕
[00:15:53.280 --> 00:15:55.480]  這樣不對等的
[00:15:55.480 --> 00:15:56.800]  打也無謂
[00:15:56.800 --> 00:16:00.200]  很害怕的
[00:16:00.200 --> 00:16:01.840]  原來
[00:16:01.840 --> 00:16:05.920]  非利士人的文明是遠遠高於以色列人的
[00:16:05.920 --> 00:16:08.520]  再翻查前面已經說
[00:16:08.520 --> 00:16:13.880]  他們有文明在哪裡呢?
[00:16:13.880 --> 00:16:16.240]  就是在陶鐵那裡
[00:16:16.240 --> 00:16:19.120]  你知道在鐵工鐵匠裡面
[00:16:19.120 --> 00:16:23.600]  讓他們耕種泥等等
[00:16:23.600 --> 00:16:26.200]  所以非利士人的經濟很發達
[00:16:26.200 --> 00:16:29.800]  所以在第十二世紀的時候
[00:16:29.800 --> 00:16:32.120]  已經
[00:16:32.120 --> 00:16:33.400]  我指的是主前
[00:16:33.400 --> 00:16:34.960]  已經是怎樣呢?
[00:16:34.960 --> 00:16:38.240]  已經是大軍來襲
[00:16:38.240 --> 00:16:41.600]  直入以色列附近
[00:16:41.600 --> 00:16:45.720]  長期活在恐懼裡面
[00:16:45.720 --> 00:16:46.920]  我再說
[00:16:46.920 --> 00:16:49.720]  我們的恐懼其實很新鮮
[00:16:49.720 --> 00:16:53.520]  因為我們的微笑指數很低
[00:16:53.520 --> 00:16:55.520]  但坦白說我們內心
[00:16:55.520 --> 00:16:59.520]  正在享受的那種
[00:16:59.520 --> 00:17:02.600]  完了崇拜就大事館了
[00:17:02.600 --> 00:17:04.560]  我們又會發現
[00:17:04.560 --> 00:17:07.800]  我們仍然很樂觀地
[00:17:07.800 --> 00:17:10.160]  享受上帝給我們的某些東西
[00:17:10.160 --> 00:17:12.800]  然後我們就覺得好像被人放下了
[00:17:12.800 --> 00:17:16.400]  但是一個這樣的民族以色列人
[00:17:16.400 --> 00:17:18.240]  如果你熟讀以色列的恐懼
[00:17:18.240 --> 00:17:22.080]  後來以色列人是亡國
[00:17:22.080 --> 00:17:24.240]  去到上一世紀的
[00:17:24.240 --> 00:17:27.520]  1948年5月14日才能夠復國
[00:17:27.520 --> 00:17:31.640]  這個民族是上帝的子民
[00:17:31.640 --> 00:17:35.160]  原來一直活在痛苦裡面
[00:17:35.160 --> 00:17:37.840]  上帝有他的心意
[00:17:37.840 --> 00:17:49.520]  這個菲律賓人去打以色列人
[00:17:49.520 --> 00:17:50.600]  當他打的時候
[00:17:50.600 --> 00:17:54.440]  蘇羅是很害怕的
[00:17:54.440 --> 00:17:57.040]  一國之君蘇羅是很害怕的
[00:17:57.040 --> 00:18:01.160]  以色列人更加害怕
[00:18:01.160 --> 00:18:03.040]  這個我很體會的
[00:18:03.040 --> 00:18:04.720]  我經常跟同事說
[00:18:04.720 --> 00:18:05.600]  我是假的
[00:18:05.600 --> 00:18:07.560]  其實我和你們是一模一樣的
[00:18:07.560 --> 00:18:11.600]  你們經常在等待
[00:18:11.600 --> 00:18:14.160]  我說一句或做決定
[00:18:14.160 --> 00:18:17.320]  其實我沒有玻璃球
[00:18:17.320 --> 00:18:19.320]  但是你會發現
[00:18:19.320 --> 00:18:22.200]  如果你也害怕的時候
[00:18:22.200 --> 00:18:23.400]  輸人就不輸陣
[00:18:23.400 --> 00:18:25.360]  整個陣就沒有了
[00:18:25.360 --> 00:18:27.360]  那個壓力是很大的
[00:18:27.360 --> 00:18:29.920]  所以這場戰爭你會發現
[00:18:29.920 --> 00:18:31.360]  很奇怪的
[00:18:31.360 --> 00:18:32.960]  多說一兩句
[00:18:32.960 --> 00:18:35.120]  做一些背景
[00:18:35.120 --> 00:18:40.840]  原來以色列人來到一個山頭
[00:18:40.840 --> 00:18:42.960]  大家都不動
[00:18:42.960 --> 00:18:44.080]  不動在那裡做什麼呢?
[00:18:44.080 --> 00:18:48.640]  在那裡罵陣四十天
[00:18:48.640 --> 00:18:51.600]  其實誰有資格罵陣呢?
[00:18:51.600 --> 00:18:53.280]  就是以色列人有資格罵陣
[00:18:53.280 --> 00:18:55.240]  大致上告訴你
[00:18:55.240 --> 00:18:56.680]  坦白說
[00:18:56.680 --> 00:18:58.400]  你打定輸的了
[00:18:58.400 --> 00:19:01.080]  你投降好了
[00:19:01.080 --> 00:19:02.600]  以色列人是沒有辦法
[00:19:02.600 --> 00:19:08.120]  一直延遲到四十天在罵陣
[00:19:08.120 --> 00:19:12.320]  然後哥利亞出來是「隻抽」
[00:19:12.320 --> 00:19:13.400]  我比較俗一點
[00:19:13.400 --> 00:19:19.520]  因為我以前在愛民村附近的山頭
[00:19:19.520 --> 00:19:21.720]  經常在山上「隻抽」
[00:19:21.720 --> 00:19:23.280]  不是一條一條上
[00:19:23.280 --> 00:19:24.920]  是對方有十個
[00:19:24.920 --> 00:19:26.160]  我有十個
[00:19:26.160 --> 00:19:26.880]  那些街童
[00:19:26.880 --> 00:19:29.040]  但是我們上到去很文明的
[00:19:29.040 --> 00:19:33.760]  我們不會在那裡亂打
[00:19:33.760 --> 00:19:35.480]  原來是對方派一個出來
[00:19:35.480 --> 00:19:36.640]  我們派一個出來
[00:19:36.640 --> 00:19:40.360]  打輸的那一隊人請喝維他奶
[00:19:40.360 --> 00:19:42.640]  就是單挑
[00:19:42.640 --> 00:19:43.960]  你會發現
[00:19:43.960 --> 00:19:46.560]  單挑「隻抽」其實比較文明
[00:19:46.560 --> 00:19:48.480]  在古代的戰爭裡面
[00:19:48.480 --> 00:19:52.840]  因為是不用傷及無辜
[00:19:52.840 --> 00:19:58.240]  不會讓其他人不必要的死傷
[00:19:58.240 --> 00:20:01.240]  所以有這樣的歷史背景
[00:20:01.240 --> 00:20:08.440]  「隻抽」當然要找一個可以打贏這個
[00:20:08.440 --> 00:20:10.560]  你知道這個多厲害
[00:20:10.560 --> 00:20:12.360]  我已經幫你上Google
[00:20:12.360 --> 00:20:16.640]  退換了他的單位
[00:20:16.640 --> 00:20:19.440]  哥利亞是九呎半
[00:20:19.440 --> 00:20:21.200]  姚明也沒有那麼高
[00:20:21.200 --> 00:20:23.000]  究竟他有多少磅呢
[00:20:23.000 --> 00:20:26.240]  有理由相信他一定是三百多四百磅
[00:20:26.240 --> 00:20:31.160]  因為他只穿的披甲也有二百五十磅
[00:20:31.160 --> 00:20:41.000]  他的杖前面的鐵也有三十磅
[00:20:41.000 --> 00:20:42.480]  那怎麼打呢
[00:20:42.480 --> 00:20:44.160]  蘇羅呢
[00:20:44.160 --> 00:20:49.680]  鏡鏡每天都跟他一起
[00:20:49.680 --> 00:20:53.720]  但是結果又是出人意表的
[00:20:53.720 --> 00:20:56.280]  我嘗試從這個角度
[00:20:56.280 --> 00:20:59.400]  跟大家歸於聖經
[00:20:59.400 --> 00:21:01.080]  我沒有其他的訊息
[00:21:01.080 --> 00:21:08.760]  只是看看聖經怎樣去看待大衛進場
[00:21:08.760 --> 00:21:11.560]  大衛是怎樣進場的呢
[00:21:11.560 --> 00:21:14.120]  其實大衛
[00:21:14.120 --> 00:21:17.560]  你知道大衛其實是木桶
[00:21:17.560 --> 00:21:20.760]  但是撕了二十三篇的景象
[00:21:20.760 --> 00:21:23.840]  一天有千隻羊
[00:21:23.840 --> 00:21:25.360]  你真的想多了
[00:21:25.360 --> 00:21:26.920]  因為當他來的時候
[00:21:26.920 --> 00:21:29.800]  他幾個兄弟在戰場上
