
[00:00:00.000 --> 00:00:03.080]  今日呢 我哋有蔡兆祺牧師
[00:03:29.560 --> 00:03:32.040]  叫你們的喜樂可以滿足
[00:03:32.040 --> 00:03:34.080]  叫你們的喜樂可以滿足
[00:03:34.080 --> 00:03:36.040]  第一要求
[00:03:36.040 --> 00:03:37.640]  很明顯很艱難
[00:03:37.640 --> 00:03:39.120]  要求喜樂
[00:03:39.120 --> 00:03:41.160]  有些喜樂有時在順境的時候
[00:03:41.160 --> 00:03:42.440]  不用求也開心
[00:03:42.440 --> 00:03:44.880]  但有些時候要求才有
[00:03:44.880 --> 00:03:48.120]  剛才有弟兄剛剛做完手術
[00:03:48.120 --> 00:03:49.720]  有其他挑戰人生裡面
[00:03:49.720 --> 00:03:53.120]  人生裡面的挑戰有很多類型
[00:03:53.120 --> 00:03:54.720]  特別如果大家熟悉經文
[00:03:54.720 --> 00:03:58.000]  就是耶穌在最後晚餐
[00:03:58.000 --> 00:03:59.840]  準備經歷十價之前
[00:03:59.840 --> 00:04:01.920]  會面對很多低沉
[00:04:01.920 --> 00:04:04.120]  很艱難的環境
[00:04:04.120 --> 00:04:06.120]  世界裡面有些時候
[00:04:06.120 --> 00:04:08.640]  人生的時候比較容易喜樂
[00:04:08.640 --> 00:04:09.600]  對我來說
[00:04:09.600 --> 00:04:12.000]  過了聖誕比較低沉
[00:04:12.000 --> 00:04:14.920]  因為剛好我哥做手術
[00:04:14.920 --> 00:04:17.120]  一個癌症早期的手術
[00:04:17.120 --> 00:04:19.520]  我自己見到不同的學生
[00:04:19.520 --> 00:04:22.720]  會為老師跟他一組
[00:04:22.720 --> 00:04:24.720]  我們叫關心小組
[00:04:24.720 --> 00:04:26.520]  我自己關心小組的學生
[00:04:26.520 --> 00:04:27.440]  今年畢業了
[00:04:27.440 --> 00:04:28.640]  我跟了三年多
[00:04:28.640 --> 00:04:29.520]  今年四年
[00:04:29.520 --> 00:04:31.720]  其中一個年輕的姐妹
[00:04:31.720 --> 00:04:34.240]  她剛剛兩個月前去驗身
[00:04:34.240 --> 00:04:38.240]  發現有一個大概八吋大的房子
[00:04:38.240 --> 00:04:40.040]  是這麼大
[00:04:40.040 --> 00:04:42.040]  她要頂住整個內臟
[00:04:42.040 --> 00:04:43.840]  有些內臟也有些虧損
[00:04:43.840 --> 00:04:45.640]  後來就在這裡驗
[00:04:45.640 --> 00:04:47.640]  現在就需要
[00:04:47.640 --> 00:04:50.640]  本來我們見到第二季
[00:04:50.640 --> 00:04:51.440]  我們有三季
[00:04:51.440 --> 00:04:52.640]  第二季是十一月尾
[00:04:52.640 --> 00:04:55.440]  一月初就開一季
[00:04:55.440 --> 00:04:57.040]  這季要停課
[00:04:57.040 --> 00:04:59.240]  因為要準備割電療
[00:04:59.240 --> 00:05:01.840]  還有醫生可能要先電療
[00:05:01.840 --> 00:05:04.240]  縮了腫瘤才割到
[00:05:04.240 --> 00:05:06.040]  很多難處
[00:05:06.040 --> 00:05:07.040]  如果大家熟悉
[00:05:07.040 --> 00:05:08.240]  我們的同事
[00:05:08.240 --> 00:05:09.640]  國榮彪博士
[00:05:09.640 --> 00:05:11.240]  他已經研讀了九個月
[00:05:11.240 --> 00:05:14.240]  有時人生裡有些環境
[00:05:14.240 --> 00:05:15.640]  我比較關心中國
[00:05:15.640 --> 00:05:17.240]  中國也有很多挑戰
[00:05:17.240 --> 00:05:19.040]  所以人生有些時候
[00:05:19.040 --> 00:05:20.640]  喜樂很容易來
[00:05:20.640 --> 00:05:22.840]  吃一頓飯很開心
[00:05:22.840 --> 00:05:24.040]  但人生有些時候
[00:05:24.040 --> 00:05:25.440]  喜樂有很多挑戰
[00:05:25.440 --> 00:05:27.440]  好像這段話再說
[00:05:27.440 --> 00:05:28.840]  如今你們求
[00:05:28.840 --> 00:05:30.640]  就必得著
[00:05:30.640 --> 00:05:32.640]  叫你們喜樂可以滿足
[00:05:32.640 --> 00:05:33.640]  怎樣在艱難裡
[00:05:33.640 --> 00:05:35.440]  得著一個滿足的喜樂呢
[00:05:35.440 --> 00:05:37.040]  這是今天這個訊息
[00:05:37.040 --> 00:05:38.040]  這個訊息裡
[00:05:38.040 --> 00:05:39.040]  通常說到
[00:05:39.040 --> 00:05:40.240]  這一兩年
[00:05:40.240 --> 00:05:41.840]  我喜歡比較濃縮一兩句話
[00:05:41.840 --> 00:05:43.040]  互相記得
[00:05:43.040 --> 00:05:45.040]  一個事實就是
[00:05:45.040 --> 00:05:47.040]  世界有很多不喜樂的
[00:05:47.040 --> 00:05:47.840]  聖經裡
[00:05:47.840 --> 00:05:49.240]  其實很多時候
[00:05:49.240 --> 00:05:51.040]  艱難裡的喜樂
[00:05:51.040 --> 00:05:51.840]  聖經裡有句話
[00:05:51.840 --> 00:05:54.440]  你要靠主常常喜樂
[00:05:54.440 --> 00:05:55.440]  聽過沒有
[00:05:55.440 --> 00:05:56.440]  不如跟隔壁說說
[00:05:56.440 --> 00:05:59.040]  你要靠主常常喜樂
[00:05:59.040 --> 00:06:01.040]  最關鍵是靠主
[00:06:01.040 --> 00:06:03.840]  不靠就不喜樂
[00:06:03.840 --> 00:06:05.640]  很艱難
[00:06:05.640 --> 00:06:07.040]  另一個有時
[00:06:07.040 --> 00:06:08.040]  人生的喜樂
[00:06:08.040 --> 00:06:09.640]  有一個觀念很重要
[00:06:09.640 --> 00:06:11.640]  特別是經文裡
[00:06:11.640 --> 00:06:12.240]  其中說的
[00:06:12.240 --> 00:06:13.640]  拿不走的喜樂
[00:06:13.640 --> 00:06:15.040]  拿不走的喜樂關鍵是
[00:06:15.040 --> 00:06:16.440]  神給我們一個
[00:06:16.440 --> 00:06:18.240]  神永遠愛我們的喜樂
[00:06:18.240 --> 00:06:20.440]  和有復活盼望的喜樂
[00:06:20.440 --> 00:06:22.440]  我濃縮兩句
[00:06:22.440 --> 00:06:24.440]  你跟隔壁說
[00:06:24.440 --> 00:06:26.840]  耶穌超超超愛你
[00:06:26.840 --> 00:06:27.840]  所以
[00:06:27.840 --> 00:06:32.440]  你有勝過黑暗和死亡的喜樂
[00:06:32.440 --> 00:06:34.040]  耶穌超超超愛你
[00:06:34.040 --> 00:06:36.240]  你就勝過黑暗和死亡的喜樂
[00:06:36.240 --> 00:06:37.840]  這個標題很特別
[00:06:37.840 --> 00:06:39.240]  我們的喜樂
[00:06:39.240 --> 00:06:41.240]  有時面臨黑暗
[00:06:41.240 --> 00:06:43.040]  我們又會面對死亡
[00:06:43.040 --> 00:06:44.640]  做手術什麼事情
[00:06:44.640 --> 00:06:45.440]  我不知道
[00:06:45.440 --> 00:06:47.640]  但無論黑暗死亡逆境
[00:06:47.640 --> 00:06:49.040]  拿不走我們的喜樂
[00:06:49.040 --> 00:06:50.840]  所以第一個觀念
[00:06:50.840 --> 00:06:52.240]  我有時說
[00:06:52.240 --> 00:06:54.240]  我自己喜歡有時在地方崇拜
[00:06:54.240 --> 00:06:55.440]  就猜第一次會
[00:06:55.440 --> 00:06:56.640]  崇拜之後
[00:06:56.640 --> 00:06:57.840]  如果你不開心
[00:06:57.840 --> 00:06:59.240]  就在這裡坐位
[00:06:59.240 --> 00:07:00.440]  不要離開座位
[00:07:00.440 --> 00:07:03.240]  祈禱到笑頭才准走
[00:07:03.240 --> 00:07:06.440]  其實喜樂的一個觀念是什麼呢
[00:07:06.440 --> 00:07:07.840]  有些人就是
[00:07:07.840 --> 00:07:09.840]  懶不喜樂
[00:07:09.840 --> 00:07:11.440]  懶高竇不喜樂
[00:07:11.440 --> 00:07:14.440]  我小時候喜歡唱什麼憂愁歌
[00:07:14.440 --> 00:07:16.240]  我中學時學了一首歌
[00:07:16.240 --> 00:07:18.040]  英文叫《Crying in the rain》
[00:07:18.040 --> 00:07:19.040]  很舊的
[00:07:19.040 --> 00:07:20.240]  懶入
[00:07:20.240 --> 00:07:21.240]  那時還未拍拖
[00:07:21.240 --> 00:07:22.840]  懶得好像失戀一樣
[00:07:22.840 --> 00:07:24.840]  就是做一些失戀感受
[00:07:24.840 --> 00:07:27.040]  高中還未開學校
[00:07:27.040 --> 00:07:28.840]  拍拖就懶得失戀
[00:07:28.840 --> 00:07:30.840]  好像見不到你
[00:07:30.840 --> 00:07:33.440]  下雨天氣才哭一輪
[00:07:33.440 --> 00:07:35.440]  有些人就玩尋溺
[00:07:35.440 --> 00:07:37.440]  玩憂鬱可以玩一輩子
[00:07:37.440 --> 00:07:39.440]  其實很戇居
[00:07:39.440 --> 00:07:41.240]  雕塗給我們的應該是
[00:07:41.240 --> 00:07:43.240]  放低包袱
[00:07:43.240 --> 00:07:45.040]  還有雕塗的喜樂是
[00:07:45.040 --> 00:07:46.640]  今天無論順逆境
[00:07:46.640 --> 00:07:48.240]  都要今天開始喜樂
[00:07:48.240 --> 00:07:49.440]  同隔壁那一句
[00:07:49.440 --> 00:07:51.440]  你今天要喜樂不要玩憂鬱
[00:07:51.440 --> 00:07:57.040]  (笑聲)
[00:07:57.040 --> 00:07:59.840]  有些人喜歡玩憂鬱玩很久
[00:07:59.840 --> 00:08:02.840]  其實人生新年
[00:08:02.840 --> 00:08:03.640]  其中一句很出名
[00:08:03.640 --> 00:08:05.640]  新年快樂
[00:08:05.640 --> 00:08:07.640]  快樂你知道有多重要
[00:08:07.640 --> 00:08:08.640]  不知道如何祝福他
[00:08:08.640 --> 00:08:10.040]  我寄託他有時不喜歡快樂
[00:08:10.040 --> 00:08:11.040]  就蒙福
[00:08:11.040 --> 00:08:13.040]  其實快樂就很開心
[00:08:13.040 --> 00:08:14.640]  但人生的快樂真的不容易
[00:08:14.640 --> 00:08:15.640]  前一陣子大家記得
[00:08:15.640 --> 00:08:16.640]  德國有個事件
[00:08:16.640 --> 00:08:19.240]  就是一個小巴停得不好
[00:08:19.240 --> 00:08:20.840]  就滾過司機
[00:08:20.840 --> 00:08:21.840]  剛好那次
[00:08:21.840 --> 00:08:24.440]  剛好那天宣道會
[00:08:24.440 --> 00:08:26.240]  有個聖誕的慶典
[00:08:26.240 --> 00:08:28.440]  就在郵輪碼頭
[00:08:28.440 --> 00:08:29.440]  坐在隔壁就是
[00:08:29.440 --> 00:08:31.240]  北角堂的蕭索豪牧師
[00:08:31.240 --> 00:08:32.440]  蕭牧師跟我說
[00:08:32.440 --> 00:08:34.440]  那條路很常走
[00:08:34.440 --> 00:08:36.040]  如果看過他的短片
[00:08:36.040 --> 00:08:37.240]  就是司機都很厲害
[00:08:37.240 --> 00:08:38.440]  就想去攔車
[00:08:38.440 --> 00:08:39.640]  頂車
[00:08:39.640 --> 00:08:41.040]  車就滾過去
[00:08:41.040 --> 00:08:43.840]  即是有時無論他是仿佛也好
[00:08:43.840 --> 00:08:46.040]  他真的不想害人
[00:08:46.040 --> 00:08:47.640]  但我就試過坐的士
[00:08:47.640 --> 00:08:49.240]  跟司機聊天
[00:08:49.240 --> 00:08:50.440]  他說真的
[00:08:50.440 --> 00:08:52.440]  做職業司機真的很難
[00:08:52.440 --> 00:08:55.040]  一天十二個小時在路上
[00:08:55.040 --> 00:08:56.440]  一個傻瓜
[00:08:56.440 --> 00:08:57.440]  都很難計算
[00:08:57.440 --> 00:08:59.240]  這不是刻意的罪
[00:08:59.240 --> 00:09:00.240]  不刻意就錯
[00:09:00.240 --> 00:09:01.640]  人生那些不開心
[00:09:01.640 --> 00:09:03.240]  有時就淋到
[00:09:03.240 --> 00:09:06.240]  剛好過年就有一個大的
[00:09:06.240 --> 00:09:07.840]  自然災害
[00:09:07.840 --> 00:09:09.640]  就是印尼海嘯
[00:09:09.640 --> 00:09:11.440]  其中一個新聞就說到
[00:09:11.440 --> 00:09:12.440]  有一個男生
[00:09:12.440 --> 00:09:13.840]  在海嘯裏面
[00:09:13.840 --> 00:09:15.240]  他媽媽一邊
[00:09:15.240 --> 00:09:17.640]  他兒子一邊
[00:09:17.640 --> 00:09:20.040]  他老婆一邊
[00:09:20.040 --> 00:09:21.840]  突然就準備去救媽媽
[00:09:21.840 --> 00:09:24.040]  突然老婆不是想搶
[00:09:24.040 --> 00:09:25.040]  突然老婆大叫
[00:09:25.040 --> 00:09:26.440]  淋死啦
[00:09:26.440 --> 00:09:29.040]  他就很直覺救了老婆
[00:09:29.040 --> 00:09:30.640]  誰知救了老婆之後
[00:09:30.640 --> 00:09:32.640]  媽媽已經不見了
[00:09:32.640 --> 00:09:36.040]  想說人生有些情況下
[00:09:36.040 --> 00:09:38.240]  是不容易起落很艱難
[00:09:38.240 --> 00:09:41.240]  而香港其實對職場人
[00:09:41.240 --> 00:09:44.240]  今年都是可能艱難期
[00:09:44.240 --> 00:09:47.240]  經濟學說
[00:09:47.240 --> 00:09:48.840]  大陸股市是
[00:09:48.840 --> 00:09:51.840]  歷史裏面跌得最多的其中一次
[00:09:51.840 --> 00:09:54.040]  而美國跌
[00:09:54.040 --> 00:09:58.040]  有一個北京人民大學的經濟學家
[00:09:58.040 --> 00:09:58.840]  現在大陸說話
[00:09:58.840 --> 00:10:00.840]  通常都是表面看不到的
[00:10:00.840 --> 00:10:03.040]  剛好有一個經濟學家說真話
[00:10:03.040 --> 00:10:04.040]  他說看得內幕
[00:10:04.040 --> 00:10:05.640]  他說而已 我不知道
[00:10:05.640 --> 00:10:07.440]  他聽到自己認識的朋友
[00:10:07.440 --> 00:10:08.640]  國務院分析
[00:10:08.640 --> 00:10:12.840]  中國實質的發展增長是1%多
[00:10:12.840 --> 00:10:15.240]  中國如果你略懂
[00:10:15.240 --> 00:10:17.040]  其實經濟都很多艱難
[00:10:17.040 --> 00:10:20.240]  我認識一些做廠的都很難做
[00:10:20.240 --> 00:10:22.640]  所以那個浪
[00:10:22.640 --> 00:10:26.440]  人生外圍等等不容易
[00:10:26.440 --> 00:10:28.440]  有時我們很想快樂
[00:10:28.440 --> 00:10:29.240]  好像今日的經文
[00:10:29.240 --> 00:10:30.840]  我要求快樂
[00:10:30.840 --> 00:10:31.840]  我知道快樂重要
[00:10:31.840 --> 00:10:33.440]  但我好像求不到
[00:10:33.440 --> 00:10:36.240]  很多人都知道快樂重要
[00:10:36.240 --> 00:10:38.240]  有些人說
[00:10:38.240 --> 00:10:41.040]  快樂是最好的化妝品
[00:10:41.040 --> 00:10:42.240]  昨晚
[00:10:42.240 --> 00:10:43.240]  星期五晚
[00:10:43.240 --> 00:10:47.040]  星期五晚我幫一對新人彩排
[00:10:47.040 --> 00:10:48.240]  因為下星期結婚
[00:10:48.240 --> 00:10:50.240]  都有些新人
[00:10:50.240 --> 00:10:51.240]  搶新人
[00:10:51.240 --> 00:10:54.640]  我就說婚禮經常都要有哈洛
[00:10:54.640 --> 00:10:56.440]  不知道是否說錯話
[00:10:56.440 --> 00:10:58.240]  我願意突然間口口實實
[00:10:58.240 --> 00:10:58.840]  我不願意
[00:10:58.840 --> 00:11:00.440]  不知道有沒有
[00:11:00.440 --> 00:11:01.440]  我說不要緊
[00:11:01.440 --> 00:11:02.640]  其實婚禮很有趣
[00:11:02.640 --> 00:11:04.440]  你有新人肯笑就行了
[00:11:04.440 --> 00:11:05.840]  有哈洛無所謂
[00:11:05.840 --> 00:11:07.240]  笑就美麗
[00:11:07.240 --> 00:11:09.040]  哈洛當是經典
[00:11:09.040 --> 00:11:10.240]  都可以的
[00:11:10.240 --> 00:11:11.440]  任何事都是
[00:11:11.440 --> 00:11:12.640]  因為其實最重要是
[00:11:12.640 --> 00:11:15.240]  你有喜樂就可以勝過一切
[00:11:15.240 --> 00:11:17.040]  好像公司都是
[00:11:17.040 --> 00:11:18.240]  你不開心
[00:11:18.240 --> 00:11:20.040]  你笑一笑別人覺得你不輸
[00:11:20.040 --> 00:11:21.840]  你生氣就輸了
[00:11:21.840 --> 00:11:22.840]  很有趣
[00:11:22.840 --> 00:11:24.840]  生命的喜樂很重要
[00:11:24.840 --> 00:11:26.840]  所以很多人說喜樂很重要
[00:11:26.840 --> 00:11:28.840]  而在西方
[00:11:28.840 --> 00:11:30.640]  現在有個科學叫
[00:11:30.640 --> 00:11:33.240]  The Science of Happiness
[00:11:33.240 --> 00:11:35.840]  這幾年很多西方大學教的
[00:11:35.840 --> 00:11:36.640]  科學叫法律
[00:11:36.640 --> 00:11:38.440]  反正上課很多人
[00:11:38.440 --> 00:11:41.440]  他發覺很多人讀大學很不開心
[00:11:41.440 --> 00:11:42.640]  想尋求快樂
[00:11:42.640 --> 00:11:44.040]  他不是用基督徒的字眼
[00:11:44.040 --> 00:11:45.440]  總之是科學性
[00:11:45.440 --> 00:11:46.440]  怎樣有快樂
[00:11:46.440 --> 00:11:47.640]  他有很多研究
[00:11:47.640 --> 00:11:49.240]  我喜歡看一幅圖畫
[00:11:49.240 --> 00:11:50.040]  很有趣
[00:11:50.040 --> 00:11:51.040]  他說
[00:11:51.040 --> 00:11:52.640]  我不知道怎樣做這些圖出來
[00:11:52.640 --> 00:11:54.040]  可能是幻想
[00:11:54.040 --> 00:11:56.040]  或者電流
[00:11:56.040 --> 00:11:58.040]  中間那就是快樂
[00:11:58.040 --> 00:11:59.440]  快樂很舒暢
[00:11:59.440 --> 00:12:01.440]  整身好像什麼氣功什麼功
[00:12:01.440 --> 00:12:02.640]  都痛了
[00:12:02.640 --> 00:12:04.240]  啊 瀉了
[00:12:04.240 --> 00:12:05.640]  所以人懂得笑一下就開心
[00:12:05.640 --> 00:12:07.240]  所以有些人教治療也是
[00:12:07.240 --> 00:12:08.040]  一開始說
[00:12:08.040 --> 00:12:09.640]  想不通就笑多一點
[00:12:09.640 --> 00:12:11.640]  笑多一點身體健康一點
[00:12:11.640 --> 00:12:13.640]  有種喜樂
[00:12:13.640 --> 00:12:15.840]  中國基督徒針對一個
[00:12:15.840 --> 00:12:16.840]  喜樂的心
[00:12:16.840 --> 00:12:18.240]  奶是什麼
[00:12:18.240 --> 00:12:19.040]  良藥
[00:12:19.040 --> 00:12:19.840]  就是笑
[00:12:19.840 --> 00:12:20.840]  但是他看
[00:12:20.840 --> 00:12:21.640]  最左邊
[00:12:21.640 --> 00:12:23.640]  左邊那個叫Anger
[00:12:23.640 --> 00:12:24.040]  憤怒
[00:12:24.040 --> 00:12:27.640]  憤怒紅色是在哪裡
[00:12:27.640 --> 00:12:28.340]  就是
[00:12:28.340 --> 00:12:30.140]  刺爆你
[00:12:30.140 --> 00:12:32.840]  就是右邊最後一個叫Surprise
[00:12:32.840 --> 00:12:34.140]  驚嚇
[00:12:34.140 --> 00:12:35.740]  驚嚇就刺爆你
[00:12:35.740 --> 00:12:37.540]  所以中國人有句話
[00:12:37.540 --> 00:12:40.040]  有意思就是叫爆血管
[00:12:40.040 --> 00:12:41.440]  就是突然間你很害怕
[00:12:41.440 --> 00:12:42.540]  很生氣
[00:12:42.540 --> 00:12:44.040]  你突然間就會
[00:12:44.040 --> 00:12:45.440]  有很多情緒
[00:12:45.440 --> 00:12:47.040]  那情緒我發覺
[00:12:47.040 --> 00:12:50.640]  其實基督徒都面對不同的情緒
[00:12:50.640 --> 00:12:51.840]  負面的情緒
[00:12:51.840 --> 00:12:53.240]  或者負面的習慣
[00:12:53.240 --> 00:12:54.640]  舉例
[00:12:54.640 --> 00:12:57.240]  現在很多教會都比較中年化
[00:12:57.240 --> 00:12:59.240]  或者金靈化
[00:12:59.240 --> 00:13:00.240]  其實很有趣
[00:13:00.240 --> 00:13:01.840]  有些弟兄姊妹都是這樣
[00:13:01.840 --> 00:13:03.240]  特別是到了更年期
[00:13:03.240 --> 00:13:04.440]  姐妹們來
[00:13:04.440 --> 00:13:05.440]  他突然間有些時候
[00:13:05.440 --> 00:13:07.840]  有些負面情緒進來
[00:13:07.840 --> 00:13:08.840]  我沒用
[00:13:08.840 --> 00:13:10.240]  我不行
[00:13:10.240 --> 00:13:12.040]  甚至聽那些弟兄姊妹說
[00:13:12.040 --> 00:13:13.840]  他說突然間
[00:13:13.840 --> 00:13:15.240]  家裡住得很高
[00:13:15.240 --> 00:13:17.240]  有個陽台
[00:13:17.240 --> 00:13:18.240]  突然間想說
[00:13:18.240 --> 00:13:22.040]  很多人跳下去玩玩
[00:13:22.040 --> 00:13:23.840]  我跳下去玩玩又怎樣呢
[00:13:23.840 --> 00:13:26.240]  可能是一個很正常的人
[00:13:26.240 --> 00:13:31.440]  你突然間有些想不通的念頭進腦了
[00:13:31.440 --> 00:13:34.240]  這些話有時朋友不跟你說
[00:13:34.240 --> 00:13:36.840]  就好像說我失常
[00:13:36.840 --> 00:13:38.440]  但是人是很有趣的
[00:13:38.440 --> 00:13:40.840]  人生有些東西是飄回來的
[00:13:40.840 --> 00:13:42.440]  自己很低俗沒用
[00:13:42.440 --> 00:13:43.640]  其實不是絕對沒用
[00:13:43.640 --> 00:13:44.440]  可能很沒用
[00:13:44.440 --> 00:13:45.640]  有十層樓
[00:13:45.640 --> 00:13:46.440]  拿著十層樓
[00:13:46.440 --> 00:13:47.440]  覺得自己沒用
[00:13:47.440 --> 00:13:49.840]  這些有沒用是自己高興的
[00:13:49.840 --> 00:13:50.640]  你不知道
[00:13:50.640 --> 00:13:52.840]  是一個念頭
[00:13:52.840 --> 00:13:55.640]  當然負面情緒有時跟習慣有關
[00:13:55.640 --> 00:13:56.640]  舉個例子
[00:13:56.640 --> 00:13:59.040]  有些人嘴巴不好
[00:13:59.040 --> 00:14:00.840]  經常跟人
[00:14:00.840 --> 00:14:01.840]  你經常罵人
[00:14:01.840 --> 00:14:03.440]  當然沒有朋友
[00:14:03.440 --> 00:14:05.640]  我試過教弟弟姐妹
[00:14:05.640 --> 00:14:07.240]  或者教年青同工
[00:14:07.240 --> 00:14:08.840]  嘴巴很容易發脾氣
[00:14:08.840 --> 00:14:11.240]  他平時十天裡有八天
[00:14:11.240 --> 00:14:12.640]  像天使一樣會說話
[00:14:12.640 --> 00:14:15.440]  突然兩天就變成魔鬼一樣說話
[00:14:15.440 --> 00:14:17.840]  但是人家不記得天使那八天
[00:14:17.840 --> 00:14:19.840]  只記得你魔鬼那天
[00:14:19.840 --> 00:14:20.840]  亂插
[00:14:20.840 --> 00:14:22.840]  發脾氣就罵全中街
[00:14:22.840 --> 00:14:24.040]  我就教他一招
[00:14:24.040 --> 00:14:25.240]  你為什麼會發脾氣呢
[00:14:25.240 --> 00:14:26.240]  開會發脾氣
[00:14:26.240 --> 00:14:27.040]  你說
[00:14:27.040 --> 00:14:27.640]  對不起
[00:14:27.640 --> 00:14:29.440]  我去廁所
[00:14:29.440 --> 00:14:30.840]  你在廁所發脾氣
[00:14:30.840 --> 00:14:32.640]  人家聽不到
[00:14:32.640 --> 00:14:34.440]  不要聽廁所XYZ
[00:14:34.440 --> 00:14:35.240]  人家都聽不到
[00:14:35.240 --> 00:14:36.440]  沒有破壞性
[00:14:36.440 --> 00:14:38.440]  你在開會爆一次
[00:14:38.440 --> 00:14:39.640]  爆多兩次
[00:14:39.640 --> 00:14:42.640]  可能就很難玩了
[00:14:42.640 --> 00:14:46.840]  很多人被這些負面情緒控制
[00:14:46.840 --> 00:14:50.240]  所以現代很多研究這些學問裡
[00:14:50.240 --> 00:14:53.840]  發現其實人的快樂
[00:14:53.840 --> 00:14:56.840]  有一半跟氣質有關
[00:14:56.840 --> 00:14:58.240]  有些人很簡單開心
