
[00:00:00.000 --> 00:00:03.000]  請姐妹復活節快樂
[00:01:47.000 --> 00:01:51.000]  看一看今年教宗
[00:01:51.000 --> 00:01:54.000]  或者香港的主教
[00:01:54.000 --> 00:01:57.000]  今年就是周首人神父
[00:01:57.000 --> 00:02:01.000]  他會來講聖誕文告
[00:02:01.000 --> 00:02:03.000]  復活節文告
[00:02:03.000 --> 00:02:05.000]  今早我看了
[00:02:05.000 --> 00:02:08.000]  在死亡的裏面
[00:02:08.000 --> 00:02:11.000]  慶祝生命
[00:02:11.000 --> 00:02:16.000]  都是很實在看到
[00:02:16.000 --> 00:02:19.000]  沒有否認現在疫情
[00:02:19.000 --> 00:02:21.000]  世界的戰爭
[00:02:21.000 --> 00:02:23.000]  再再告訴我們
[00:02:23.000 --> 00:02:30.000]  這個世界充滿了困難
[00:02:30.000 --> 00:02:35.000]  我今早一路準備的時候
[00:02:35.000 --> 00:02:37.000]  領帶不同了
[00:02:37.000 --> 00:02:41.000]  特別打一條自己很喜歡的顏色的領帶
[00:02:41.000 --> 00:02:43.000]  受苦節我打一條黑色
[00:02:43.000 --> 00:02:45.000]  去安息聚會的領帶
[00:02:45.000 --> 00:02:49.000]  但無論今天多開心多準備
[00:02:49.000 --> 00:02:51.000]  你都感覺到
[00:02:51.000 --> 00:02:54.000]  講受苦節容易很多
[00:02:54.000 --> 00:02:56.000]  因為這幾年太苦了
[00:02:56.000 --> 00:02:59.000]  不需要你扮到很苦
[00:02:59.000 --> 00:03:01.000]  不知道大家有沒有留意
[00:03:01.000 --> 00:03:03.000]  阿偉安傳道
[00:03:03.000 --> 00:03:05.000]  27分鐘的講道
[00:03:05.000 --> 00:03:07.000]  完全沒有任何笑的表情
[00:03:07.000 --> 00:03:10.000]  因為是受苦節
[00:03:10.000 --> 00:03:13.000]  要帶出的是基督的受苦
[00:03:13.000 --> 00:03:17.000]  擔待我們世人的罪孽
[00:03:17.000 --> 00:03:20.000]  這個信息
[00:03:20.000 --> 00:03:23.000]  但是復活節
[00:03:23.000 --> 00:03:25.000]  這幾年裏面
[00:03:25.000 --> 00:03:27.000]  你想笑
[00:03:27.000 --> 00:03:28.000]  很難
[00:03:28.000 --> 00:03:31.000]  作為牧者我們都講過
[00:03:31.000 --> 00:03:34.000]  好在感恩我們有幾位牧師
[00:03:34.000 --> 00:03:37.000]  以致我扮安息聚會
[00:03:37.000 --> 00:03:40.000]  不用每個星期都是我去
[00:03:40.000 --> 00:03:44.000]  如果不是那個沉重感是很大
[00:03:44.000 --> 00:03:47.000]  只是這兩年裏面
[00:03:47.000 --> 00:03:49.000]  去安息聚會
[00:03:49.000 --> 00:03:51.000]  去主持安息聚會
[00:03:51.000 --> 00:03:54.000]  和親手幫手
[00:03:54.000 --> 00:03:56.000]  包括同工一起去做的
[00:03:56.000 --> 00:04:00.000]  那個安息聚會的各方面的安排
[00:04:00.000 --> 00:04:02.000]  已經是很多
[00:04:02.000 --> 00:04:04.000]  我都提過我有一個習慣
[00:04:04.000 --> 00:04:06.000]  完了安息聚會
[00:04:06.000 --> 00:04:08.000]  我會做一些記錄
[00:04:08.000 --> 00:04:12.000]  每一個聚會裏面的感動位
[00:04:12.000 --> 00:04:14.000]  那些人事物
[00:04:14.000 --> 00:04:16.000]  什麼時候發生
[00:04:16.000 --> 00:04:18.000]  和每一個主禮的人
[00:04:18.000 --> 00:04:20.000]  我都會做記錄
[00:04:20.000 --> 00:04:22.000]  你不去搜索一下
[00:04:22.000 --> 00:04:24.000]  你不留意
[00:04:24.000 --> 00:04:26.000]  很多
[00:04:26.000 --> 00:04:28.000]  在在告訴我們
[00:04:28.000 --> 00:04:31.000]  人間是很多的痛
[00:04:31.000 --> 00:04:34.000]  你想想今天是復活節
[00:04:34.000 --> 00:04:38.000]  在東正教最盛行的俄羅斯
[00:04:38.000 --> 00:04:39.000]  烏克蘭
[00:04:39.000 --> 00:04:42.000]  他們怎樣去慶祝呢
[00:04:42.000 --> 00:04:44.000]  你想到你都頭痛
[00:04:44.000 --> 00:04:45.000]  你都覺得
[00:04:45.000 --> 00:04:48.000]  這個是一個很痛苦的世界
[00:04:48.000 --> 00:04:52.000]  絕對不能夠告訴未信的朋友
[00:04:52.000 --> 00:04:56.000]  這是天賦世界
[00:04:56.000 --> 00:04:57.000]  不過
[00:04:57.000 --> 00:04:59.000]  今天早上不是說受苦節
[00:04:59.000 --> 00:05:01.000]  是崇拜的信息
[00:05:01.000 --> 00:05:04.000]  今天早上仍然是要告訴我們
[00:05:04.000 --> 00:05:06.000]  是說復活節
[00:05:06.000 --> 00:05:08.000]  盼望的信息
[00:05:08.000 --> 00:05:11.000]  是帶來盼望的
[00:05:11.000 --> 00:05:13.000]  首先我們回到經文
[00:05:13.000 --> 00:05:19.000]  保羅列舉了一連串的人名
[00:05:19.000 --> 00:05:24.000]  好像每一個就是他邀請
[00:05:24.000 --> 00:05:28.000]  來到去一個的署名
[00:05:28.000 --> 00:05:31.000]  願意作見證
[00:05:31.000 --> 00:05:34.000]  是見過復活的耶穌
[00:05:34.000 --> 00:05:37.000]  耶穌是親自復活之後
[00:05:37.000 --> 00:05:40.000]  向他們每一位顯現
[00:05:40.000 --> 00:05:42.000]  而且有時是一次過
[00:05:42.000 --> 00:05:47.000]  向五百多個為耶穌作見證的
[00:05:47.000 --> 00:05:50.000]  這些見證人來到去顯現
[00:05:50.000 --> 00:05:52.000]  保羅強調
[00:05:52.000 --> 00:05:54.000]  有些還未死的
[00:05:54.000 --> 00:05:57.000]  在他現在寫哥林多前書的時候
[00:05:57.000 --> 00:05:59.000]  這些人還健在
[00:05:59.000 --> 00:06:03.000]  在各處傳道
[00:06:03.000 --> 00:06:05.000]  包括他自己說
[00:06:05.000 --> 00:06:09.000]  我是最後耶穌向我顯現
[00:06:09.000 --> 00:06:12.000]  其實是同時間呼召他
[00:06:12.000 --> 00:06:13.000]  拯救他
[00:06:13.000 --> 00:06:15.000]  和來到去揀選他
[00:06:15.000 --> 00:06:17.000]  這一位的使徒
[00:06:17.000 --> 00:06:21.000]  為什麼要列舉這一大串的人
[00:06:21.000 --> 00:06:24.000]  而且全部是正正式式的
[00:06:24.000 --> 00:06:28.000]  耶穌基督來到去傳道的
[00:06:28.000 --> 00:06:30.000]  這些正式的人物
[00:06:30.000 --> 00:06:32.000]  不是普通人
[00:06:32.000 --> 00:06:34.000]  不是路人甲
[00:06:34.000 --> 00:06:39.000]  是有崗位有責任去傳道的
[00:06:39.000 --> 00:06:41.000]  傳道目者
[00:06:41.000 --> 00:06:45.000]  而且是耶穌揀選的
[00:06:45.000 --> 00:06:47.000]  你可想而知
[00:06:47.000 --> 00:06:50.000]  為什麼要這樣帶出的原因
[00:06:50.000 --> 00:06:52.000]  正正就是因為
[00:06:52.000 --> 00:06:55.000]  哥林多教會
[00:06:55.000 --> 00:06:59.000]  開始醞釀一個異端
[00:06:59.000 --> 00:07:04.000]  這個異端是什麼呢
[00:07:04.000 --> 00:07:06.000]  十五章
[00:07:06.000 --> 00:07:09.000]  保羅用一個嘲諷的口吻
[00:07:09.000 --> 00:07:12.000]  來到去和他們講十二節
[00:07:12.000 --> 00:07:18.000]  既然我們傳基督是從死人當中復活
[00:07:18.000 --> 00:07:22.000]  為什麼在你們的中間
[00:07:22.000 --> 00:07:24.000]  有人開始傳
[00:07:24.000 --> 00:07:26.000]  沒有死人復活
[00:07:26.000 --> 00:07:28.000]  這一件事
[00:07:28.000 --> 00:07:30.000]  那個弔詭
[00:07:30.000 --> 00:07:33.000]  那個陰險的部分
[00:07:33.000 --> 00:07:35.000]  是告訴我們
[00:07:35.000 --> 00:07:39.000]  我們沒有否認耶穌復活
[00:07:39.000 --> 00:07:42.000]  我們只是不能夠接受
[00:07:42.000 --> 00:07:46.000]  人死了是會復活
[00:07:46.000 --> 00:07:49.000]  他們是不敢說耶穌沒有復活
[00:07:49.000 --> 00:07:51.000]  但是他們只不過
[00:07:51.000 --> 00:07:53.000]  在這裡來到去
[00:07:53.000 --> 00:07:56.000]  可能是一種迷惑
[00:07:56.000 --> 00:08:00.000]  一種慢慢滋生的異端
[00:08:00.000 --> 00:08:02.000]  講得可能是隱晦
[00:08:02.000 --> 00:08:05.000]  慢慢慢慢就推論上去
[00:08:05.000 --> 00:08:08.000]  是呀人死了是不會復活的
[00:08:08.000 --> 00:08:12.000]  那就帶來保羅在這張聖經裏面
[00:08:12.000 --> 00:08:15.000]  首先要否定他們這個講法
[00:08:15.000 --> 00:08:18.000]  不過沒有證據去支持保羅自己
[00:08:18.000 --> 00:08:20.000]  說誰誰復活了
[00:08:20.000 --> 00:08:24.000]  誰誰例如福音書裏面的艾路的女兒
[00:08:24.000 --> 00:08:27.000]  例如保羅在傳道的時候
[00:08:27.000 --> 00:08:28.000]  試圖行傳
[00:08:28.000 --> 00:08:31.000]  有一次他在特羅那港道
[00:08:31.000 --> 00:08:32.000]  大家記得了
[00:08:32.000 --> 00:08:35.000]  有個少年人叫做游推古
[00:08:35.000 --> 00:08:38.000]  聽著聽著就睡著
[00:08:38.000 --> 00:08:40.000]  就在三樓跌落地跌死了
[00:08:40.000 --> 00:08:44.000]  保羅下去將身體貼近他
[00:08:44.000 --> 00:08:46.000]  跟著祈禱
[00:08:46.000 --> 00:08:47.000]  跟著有氣息
[00:08:47.000 --> 00:08:49.000]  跟著醒了
[00:08:49.000 --> 00:08:51.000]  保羅就繼續上去港道
[00:08:51.000 --> 00:08:52.000]  講完道
[00:08:52.000 --> 00:08:54.000]  跟著他就離開了
[00:08:54.000 --> 00:08:58.000]  保羅完全沒有列舉任何一個人名
[00:08:58.000 --> 00:09:01.000]  是死而復活
[00:09:01.000 --> 00:09:05.000]  他那個質詢
[00:09:05.000 --> 00:09:08.000]  只是一個理由
[00:09:08.000 --> 00:09:11.000]  而且這個理由就帶進後面
[00:09:11.000 --> 00:09:14.000]  就講到真正萬物更生
[00:09:14.000 --> 00:09:18.000]  最終就是連死亡都被神來毀滅
[00:09:18.000 --> 00:09:23.000]  這樣一個最終極的永恆盼望
[00:09:23.000 --> 00:09:28.000]  所以這個真是很特別很特別的地方
[00:09:28.000 --> 00:09:32.000]  很值得我們在這個人世間
[00:09:32.000 --> 00:09:38.000]  大家好著重今生的保障
[00:09:38.000 --> 00:09:44.000]  如果你有時間看看我今早寫的《牧者之言》
[00:09:44.000 --> 00:09:47.000]  很多人一生窮渠的一生
[00:09:47.000 --> 00:09:51.000]  要想到自己生前的保障
[00:09:51.000 --> 00:09:54.000]  要過得舒服
[00:09:54.000 --> 00:09:55.000]  安心
[00:09:55.000 --> 00:09:58.000]  有尊嚴
[00:09:58.000 --> 00:10:00.000]  各樣的東西
[00:10:00.000 --> 00:10:02.000]  衣食住行
[00:10:02.000 --> 00:10:06.000]  是要安排最好的
[00:10:06.000 --> 00:10:11.000]  保險要去到最好就是沒有上限的醫療費用
[00:10:11.000 --> 00:10:14.000]  我多少錢就是多少錢
[00:10:14.000 --> 00:10:17.000]  是完全保障到的
[00:10:17.000 --> 00:10:21.000]  現在是很多這樣的醫療的計劃
[00:10:21.000 --> 00:10:23.000]  因為剛剛有個同學
[00:10:23.000 --> 00:10:25.000]  轉了做保險
[00:10:25.000 --> 00:10:26.000]  就向我推銷
[00:10:26.000 --> 00:10:29.000]  就說你可以買一些高的
[00:10:29.000 --> 00:10:32.000]  高到是一千萬的
[00:10:32.000 --> 00:10:35.000]  好像在我來說是天文的數字
[00:10:35.000 --> 00:10:39.000]  原來坊間已經是很普遍了
[00:10:39.000 --> 00:10:42.000]  這個是地上的人
[00:10:42.000 --> 00:10:44.000]  他是很有意識地
[00:10:44.000 --> 00:10:48.000]  如果我沒有地上的衣食住行的保障
[00:10:48.000 --> 00:10:50.000]  身體的保障
[00:10:50.000 --> 00:10:53.000]  我是會不行的
[00:10:53.000 --> 00:10:55.000]  不過在這張聖經
[00:10:55.000 --> 00:11:01.000]  保羅要帶出的一個很重要的一個透視
[00:11:01.000 --> 00:11:05.000]  對生命的真正的透視
[00:11:05.000 --> 00:11:09.000]  基督徒是因為有身後的保障
[00:11:09.000 --> 00:11:11.000]  永恆的
[00:11:11.000 --> 00:11:15.000]  所以就要來到他在地上
[00:11:15.000 --> 00:11:17.000]  要來到去
[00:11:17.000 --> 00:11:19.000]  這個是最後的結論
[00:11:19.000 --> 00:11:21.000]  本來最後應該是最後講的
[00:11:21.000 --> 00:11:23.000]  就是58節
[00:11:23.000 --> 00:11:25.000]  所以親愛的弟兄們
[00:11:25.000 --> 00:11:27.000]  務要堅固
[00:11:27.000 --> 00:11:29.000]  不要搖動
[00:11:29.000 --> 00:11:31.000]  向上的竭力
[00:11:31.000 --> 00:11:33.000]  多做主公
[00:11:33.000 --> 00:11:35.000]  因為你們知道
[00:11:35.000 --> 00:11:38.000]  你們在主裡面的奴婦
[00:11:38.000 --> 00:11:40.000]  是不會徒然的
[00:11:40.000 --> 00:11:42.000]  不會一筆勾銷
[00:11:42.000 --> 00:11:46.000]  不會隨著你的生命結束就過去的
[00:11:46.000 --> 00:11:48.000]  是不會
[00:11:48.000 --> 00:11:51.000]  是會隨著你的生命的離開
[00:11:51.000 --> 00:11:53.000]  是追隨著你
[00:11:53.000 --> 00:11:55.000]  這個啟示六十四章
[00:11:55.000 --> 00:11:58.000]  那個一生的果孝
[00:11:58.000 --> 00:12:01.000]  是會隨著那個人
[00:12:01.000 --> 00:12:05.000]  去到神的寶座的面前
[00:12:05.000 --> 00:12:07.000]  所以保羅告訴我們
[00:12:07.000 --> 00:12:10.000]  基督徒已經知道
[00:12:10.000 --> 00:12:13.000]  已經透視身後的事
[00:12:13.000 --> 00:12:15.000]  所以現在要緊張的
[00:12:15.000 --> 00:12:18.000]  就是生前的事
[00:12:18.000 --> 00:12:20.000]  生前的事
[00:12:20.000 --> 00:12:23.000]  就是怎樣來到去竭力
[00:12:23.000 --> 00:12:25.000]  在主裡面
[00:12:25.000 --> 00:12:27.000]  去做主的公
[00:12:27.000 --> 00:12:29.000]  要問這個問題
[00:12:29.000 --> 00:12:32.000]  什麼叫做主的公呢
[00:12:32.000 --> 00:12:35.000]  什麼是主的公呢
[00:12:35.000 --> 00:12:39.000]  做了才被計算的呢
[00:12:39.000 --> 00:12:41.000]  等於你考DSE
[00:12:41.000 --> 00:12:43.000]  有些試題
[00:12:43.000 --> 00:12:45.000]  你有得五分的
[00:12:45.000 --> 00:12:47.000]  你用了半個小時去做
[00:12:47.000 --> 00:12:49.000]  做完了你拿滿分了
[00:12:49.000 --> 00:12:52.000]  但你不夠時間做下面的題目
[00:12:52.000 --> 00:12:55.000]  那你就沒分了
[00:12:55.000 --> 00:12:58.000]  什麼是主的公呢
[00:12:58.000 --> 00:13:04.000]  相信十五章的第一、第二兩節
[00:13:04.000 --> 00:13:06.000]  已經是很清楚的
[00:13:06.000 --> 00:13:07.000]  來告訴我們
[00:13:07.000 --> 00:13:09.000]  弟兄們
[00:13:09.000 --> 00:13:12.000]  我要你們認清一件事
[00:13:12.000 --> 00:13:15.000]  我先前傳給你們的福音
[00:13:15.000 --> 00:13:18.000]  這個福音你們已經領受了
[00:13:18.000 --> 00:13:21.000]  而且靠著這個福音
[00:13:21.000 --> 00:13:26.000]  來去站立得住
[00:13:26.000 --> 00:13:28.000]  你們如果能夠持守
[00:13:28.000 --> 00:13:32.000]  我傳給你們的這個福音的訊息
[00:13:32.000 --> 00:13:35.000]  就必定會因為這個福音
[00:13:35.000 --> 00:13:37.000]  而來去得救了
[00:13:37.000 --> 00:13:43.000]  否則你們只不過是徒然的相信
[00:13:43.000 --> 00:13:46.000]  什麼是福音呢
[00:13:46.000 --> 00:13:49.000]  要持守什麼呢
[00:13:49.000 --> 00:13:50.000]  第三節
[00:13:50.000 --> 00:13:54.000]  我當日所領受又傳給你們的
[00:13:54.000 --> 00:13:57.000]  最最重要的就是
[00:13:57.000 --> 00:14:02.000]  耶穌基督根據聖經所預言
[00:14:02.000 --> 00:14:04.000]  所記載
[00:14:04.000 --> 00:14:08.000]  祂來去為我們的罪死了
[00:14:08.000 --> 00:14:09.000]  一而再提
[00:14:09.000 --> 00:14:14.000]  根據聖經的預言
[00:14:14.000 --> 00:14:16.000]  第四節
[00:14:16.000 --> 00:14:18.000]  祂埋葬了
[00:14:18.000 --> 00:14:22.000]  又照聖經所預言所說的
[00:14:22.000 --> 00:14:24.000]  第三天
[00:14:24.000 --> 00:14:28.000]  祂為我們信祂的人復活了
[00:14:28.000 --> 00:14:32.000]  然後就說顯然了
[00:14:32.000 --> 00:14:34.000]  福音
[00:14:34.000 --> 00:14:39.000]  正正就是我們每一個信主的弟兄姊妹
[00:14:39.000 --> 00:14:41.000]  所領受了
[00:14:41.000 --> 00:14:42.000]  所相信
[00:14:42.000 --> 00:14:46.000]  還有保羅在這裡需要持定的
[00:14:46.000 --> 00:14:48.000]  捉實
[00:14:48.000 --> 00:14:50.000]  抓緊
[00:14:50.000 --> 00:14:52.000]  用廣東話可能很貼切
[00:14:52.000 --> 00:14:55.000]  不過就有些操作
[00:14:55.000 --> 00:14:57.000]  就是和祂做人世
[00:14:57.000 --> 00:14:59.000]  這樣的意思
[00:14:59.000 --> 00:15:00.000]  就是說要一直
[00:15:00.000 --> 00:15:04.000]  你的內心是要有基督在你的裡面
[00:15:04.000 --> 00:15:05.000]  祂的死
[00:15:05.000 --> 00:15:07.000]  祂的埋葬
[00:15:07.000 --> 00:15:08.000]  祂的復活
[00:15:08.000 --> 00:15:10.000]  不是一個信念
[00:15:10.000 --> 00:15:15.000]  是你和我整個生命的皈依
[00:15:15.000 --> 00:15:18.000]  是在我們整個生命裡面
[00:15:18.000 --> 00:15:20.000]  成為我們的盼望
[00:15:20.000 --> 00:15:23.000]  成為我們的力量
[00:15:23.000 --> 00:15:25.000]  好像很阿Q精神
[00:15:25.000 --> 00:15:29.000]  無論世界如何變壞
[00:15:29.000 --> 00:15:32.000]  但是這個福音
[00:15:32.000 --> 00:15:36.000]  是絲毫沒有受任何影響
[00:15:36.000 --> 00:15:37.000]  很難
[00:15:37.000 --> 00:15:39.000]  實在是很難
[00:15:39.000 --> 00:15:43.000]  過得了我們那個理性
[00:15:43.000 --> 00:15:44.000]  實在很難
[00:15:44.000 --> 00:15:46.000]  我們不明白
[00:15:46.000 --> 00:15:50.000]  當時到底保羅說的這一幫人
[00:15:50.000 --> 00:15:51.000]  這一幫到底是不是一些
[00:15:51.000 --> 00:15:53.000]  傳假道的
[00:15:53.000 --> 00:15:55.000]  這些假師傅
[00:15:55.000 --> 00:15:57.000]  來去說
[00:15:57.000 --> 00:16:02.000]  不可能死人會復活的
[00:16:02.000 --> 00:16:04.000]  很近似我們說的
[00:16:04.000 --> 00:16:06.000]  人死如燈滅
[00:16:06.000 --> 00:16:08.000]  一切隨著他的死
[00:16:08.000 --> 00:16:12.000]  就功過都過去了
[00:16:12.000 --> 00:16:15.000]  這些這麼嚴重的
[00:16:15.000 --> 00:16:19.000]  對復活的那種否定
[00:16:19.000 --> 00:16:21.000]  是只會令到人的眼界
[00:16:21.000 --> 00:16:26.000]  縮窄到今生今世
[00:16:26.000 --> 00:16:28.000]  及時行樂
[00:16:28.000 --> 00:16:32.000]  成為一個注釋
[00:16:32.000 --> 00:16:33.000]  沒有復活
[00:16:33.000 --> 00:16:35.000]  就只會是這樣
[00:16:35.000 --> 00:16:38.000]  但保羅要告訴我們
[00:16:38.000 --> 00:16:40.000]  福音我們持守的
[00:16:40.000 --> 00:16:41.000]  只有一個人
[00:16:41.000 --> 00:16:43.000]  就是神的兒子
[00:16:43.000 --> 00:16:45.000]  來到這個世界
[00:16:45.000 --> 00:16:47.000]  替人的罪
[00:16:47.000 --> 00:16:50.000]  來死了
[00:16:50.000 --> 00:16:52.000]  所以這裡要帶出的
[00:16:52.000 --> 00:16:54.000]  當然不可以在這段聖經
[00:16:54.000 --> 00:16:56.000]  來帶出
[00:16:56.000 --> 00:16:58.000]  保羅用更多的篇章
[00:16:58.000 --> 00:17:00.000]  來講罪
[00:17:00.000 --> 00:17:07.000]  帶來人類和神的徹底隔絕
[00:17:07.000 --> 00:17:10.000]  所以罪的可怕
[00:17:10.000 --> 00:17:12.000]  是要讓活在世界的人
[00:17:12.000 --> 00:17:15.000]  盡快的知道
[00:17:15.000 --> 00:17:19.000]  自己與神隔絕的可怕
[00:17:19.000 --> 00:17:23.000]  人很多東西懼怕
[00:17:23.000 --> 00:17:26.000]  所以要買安全感
[00:17:26.000 --> 00:17:29.000]  所以要有各種的保障
[00:17:29.000 --> 00:17:31.000]  這個其實是與生俱來
[00:17:31.000 --> 00:17:36.000]  做物主給我們人類自然而有的
[00:17:36.000 --> 00:17:38.000]  本來是保護我們人
[00:17:38.000 --> 00:17:41.000]  免受更大的傷害的
[00:17:41.000 --> 00:17:42.000]  你摸到火
[00:17:42.000 --> 00:17:44.000]  你會馬上縮手
[00:17:44.000 --> 00:17:46.000]  你不會不縮手
[00:17:46.000 --> 00:17:47.000]  有些東西夾到你
[00:17:47.000 --> 00:17:48.000]  你會馬上退開
[00:17:48.000 --> 00:17:51.000]  是很快的反彈
[00:17:51.000 --> 00:17:53.000]  一個電流的反彈
[00:17:53.000 --> 00:17:55.000]  正正就是
[00:17:55.000 --> 00:17:58.000]  麻風病人就沒有反應了
[00:17:58.000 --> 00:18:02.000]  是裡面的神經系統損害了
[00:18:02.000 --> 00:18:04.000]  就是那些麻風病毒
[00:18:04.000 --> 00:18:06.000]  侵害了神經系統
[00:18:06.000 --> 00:18:09.000]  所以是不會感覺痛的
[00:18:09.000 --> 00:18:10.000]  明明踩著石頭
[00:18:10.000 --> 00:18:13.000]  他可以完全不覺得痛
[00:18:13.000 --> 00:18:17.000]  你想想多麼的恐怖可怕
[00:18:17.000 --> 00:18:21.000]  所以福音原來是要告訴我們
[00:18:21.000 --> 00:18:24.000]  耶穌已經替我們
[00:18:24.000 --> 00:18:28.000]  承擔了神對人類的咒詛
[00:18:28.000 --> 00:18:32.000]  這個咒詛是多麼的嚴重
[00:18:32.000 --> 00:18:36.000]  所以耶穌為我們的清義
[00:18:36.000 --> 00:18:38.000]  羅馬書四章的二十四節
[00:18:38.000 --> 00:18:44.000]  祂的復活是要帶來我們清義
[00:18:44.000 --> 00:18:48.000]  這個是保羅對主耶穌
[00:18:48.000 --> 00:18:50.000]  這個福音的認識
[00:18:50.000 --> 00:18:53.000]  所以他希望哥林多教會
[00:18:53.000 --> 00:18:57.000]  要持守這個福音
[00:18:57.000 --> 00:19:03.000]  即是說要否定死人是不會復活
[00:19:03.000 --> 00:19:07.000]  接著保羅在這裡再說
[00:19:07.000 --> 00:19:11.000]  第十節
[00:19:11.000 --> 00:19:13.000]  我們不要看這麼長了
[00:19:13.000 --> 00:19:14.000]  第二十節
[00:19:14.000 --> 00:19:19.000]  其實基督已經從死人當中復活
[00:19:19.000 --> 00:19:24.000]  成為了歲了之人初熟的果子
[00:19:24.000 --> 00:19:28.000]  既然死是因為一個人而來
[00:19:28.000 --> 00:19:30.000]  即是阿當
[00:19:30.000 --> 00:19:35.000]  死人復活也會因為一個人而來
[00:19:35.000 --> 00:19:38.000]  接著他就解釋這個意思
[00:19:38.000 --> 00:19:41.000]  在阿當裡眾人都死了
[00:19:41.000 --> 00:19:46.000]  是因為罪神的審判
[00:19:46.000 --> 00:19:56.000]  在基督裡眾人也都要復活
[00:19:56.000 --> 00:19:58.000]  頂姐妹
[00:19:58.000 --> 00:20:02.000]  復活節要帶給我們的盼望
[00:20:02.000 --> 00:20:06.000]  就是我們已經是在基督裡
[00:20:06.000 --> 00:20:08.000]  我們要不斷的
[00:20:08.000 --> 00:20:11.000]  不是一種感性上這麼簡單
[00:20:11.000 --> 00:20:15.000]  而是對真理的那個認信
[00:20:15.000 --> 00:20:17.000]  我們整個的生命
[00:20:17.000 --> 00:20:19.000]  是在基督裡
[00:20:19.000 --> 00:20:21.000]  因為祂的死
[00:20:21.000 --> 00:20:23.000]  因為祂的埋葬
[00:20:23.000 --> 00:20:25.000]  因為祂的復活
[00:20:25.000 --> 00:20:27.000]  因為祂的升天
[00:20:27.000 --> 00:20:29.000]  和祂的再來
[00:20:29.000 --> 00:20:33.000]  就是真正的萬物復興的時候
[00:20:33.000 --> 00:20:35.000]  這個時序
[00:20:35.000 --> 00:20:38.000]  在臨前的後面就開始說了
[00:20:38.000 --> 00:20:40.000]  第35節
[00:20:40.000 --> 00:20:42.000]  保羅用一個切文的方式
[00:20:42.000 --> 00:20:44.000]  有人就說
[00:20:44.000 --> 00:20:46.000]  如果真的有死人會復活
[00:20:46.000 --> 00:20:49.000]  死人是怎樣復活呢
[00:20:49.000 --> 00:20:50.000]  35節
[00:20:50.000 --> 00:20:53.000]  但是有人會問
[00:20:53.000 --> 00:20:55.000]  死人怎樣復活呢
[00:20:55.000 --> 00:20:59.000]  他們帶著什麼身體來呢
[00:20:59.000 --> 00:21:00.000]  第36節
[00:21:00.000 --> 00:21:02.000]  無知的人
[00:21:02.000 --> 00:21:05.000]  你所種的若不死
[00:21:05.000 --> 00:21:07.000]  就不能夠生的了
[00:21:07.000 --> 00:21:10.000]  並且你所種的
[00:21:10.000 --> 00:21:14.000]  不是將來有的形體
[00:21:14.000 --> 00:21:16.000]  無論是墨子
[00:21:16.000 --> 00:21:18.000]  或者是別樣的穀物
[00:21:18.000 --> 00:21:20.000]  都不過是子粒
[00:21:20.000 --> 00:21:23.000]  但神會隨自己的意思
[00:21:23.000 --> 00:21:26.000]  給他一個形體
