
[00:00:00.000 --> 00:00:05.000]  很感恩我們有機會一起崇拜
[00:05:01.000 --> 00:05:07.000]  這個就是另外一種對歷史的看法
[00:05:07.000 --> 00:05:10.000]  所以一般的人
[00:05:10.000 --> 00:05:12.000]  未信耶穌的人
[00:05:12.000 --> 00:05:14.000]  他們怎樣去看歷史呢
[00:05:14.000 --> 00:05:21.000]  就不外乎這兩者其中之一
[00:05:21.000 --> 00:05:24.000]  我以前小時候
[00:05:24.000 --> 00:05:26.000]  有一首很出名的歌
[00:05:26.000 --> 00:05:31.000]  叫做變幻完事永恆
[00:05:31.000 --> 00:05:33.000]  如果你聽過這首歌
[00:05:33.000 --> 00:05:36.000]  表示你都有差不多一年多了
[00:05:36.000 --> 00:05:40.000]  這首歌說起來
[00:05:40.000 --> 00:05:43.000]  就好像很矛盾
[00:05:43.000 --> 00:05:45.000]  變幻永恆
[00:05:45.000 --> 00:05:49.000]  究竟我們今天所處身的社會
[00:05:49.000 --> 00:05:52.000]  是有永恆的道理呢
[00:05:52.000 --> 00:05:54.000]  或者沒有永恆呢
[00:05:54.000 --> 00:05:59.000]  就是凡事都會改變的呢
[00:05:59.000 --> 00:06:04.000]  這個就是我們今天人生的一種困惑
[00:06:04.000 --> 00:06:07.000]  或者叫做弔詭性
[00:06:07.000 --> 00:06:09.000]  或者叫做矛盾
[00:06:09.000 --> 00:06:11.000]  或者叫做張力
[00:06:11.000 --> 00:06:15.000]  我們怎樣去看待我們的人生呢
[00:06:15.000 --> 00:06:18.000]  以前有一個希臘哲學家
[00:06:18.000 --> 00:06:21.000]  他就說了一句話
[00:06:21.000 --> 00:06:27.000]  叫做「作足於水,水非前水」
[00:06:27.000 --> 00:06:29.000]  這個意思是怎樣呢
[00:06:29.000 --> 00:06:32.000]  在一條溪流當中
[00:06:32.000 --> 00:06:36.000]  當你把腳踏進水裡的時候
[00:06:36.000 --> 00:06:38.000]  你覺得很舒服
[00:06:38.000 --> 00:06:42.000]  很享受那種清涼的感覺
[00:06:42.000 --> 00:06:45.000]  但是這個哲學家就告訴你
[00:06:45.000 --> 00:06:48.000]  當你踏足於水的時候
[00:06:48.000 --> 00:06:51.000]  水已經不是前面的水了
[00:06:51.000 --> 00:06:53.000]  因為水一直流動
[00:06:53.000 --> 00:06:55.000]  一直在動
[00:06:55.000 --> 00:06:57.000]  一直在變化
[00:06:57.000 --> 00:07:04.000]  所以你是在這個變化當中來生活的
[00:07:04.000 --> 00:07:07.000]  究竟有什麼是永恆的呢
[00:07:07.000 --> 00:07:10.000]  有什麼是變化的呢
[00:07:10.000 --> 00:07:15.000]  用另一個術語去描述
[00:07:15.000 --> 00:07:18.000]  世界是有規律的呢
[00:07:18.000 --> 00:07:25.000]  或者是有很多偶然的情況會出現的呢
[00:07:25.000 --> 00:07:30.000]  規律就是你可以預測的
[00:07:30.000 --> 00:07:35.000]  就是兩份的氧氣
[00:07:35.000 --> 00:07:37.000]  一份的氫氣
[00:07:37.000 --> 00:07:39.000]  你一加起來的時候
[00:07:39.000 --> 00:07:43.000]  你知道就會成為一個水的分子
[00:07:43.000 --> 00:07:45.000]  你用的水
[00:07:45.000 --> 00:07:50.000]  這個就是可以預測的規律
[00:07:50.000 --> 00:07:55.000]  世界是不是只有規律的呢
[00:07:55.000 --> 00:08:02.000]  今天我們這個新冠肺炎
[00:08:02.000 --> 00:08:04.000]  有沒有規律的呢
[00:08:04.000 --> 00:08:06.000]  一出的時候
[00:08:06.000 --> 00:08:09.000]  什麼規律都打破了
[00:08:09.000 --> 00:08:13.000]  就變成了一隻新的病毒
[00:08:13.000 --> 00:08:14.000]  又不是細菌
[00:08:14.000 --> 00:08:16.000]  又不是病毒
[00:08:16.000 --> 00:08:18.000]  是一個官狀的
[00:08:18.000 --> 00:08:21.000]  就黏在我們的細胞當中
[00:08:21.000 --> 00:08:27.000]  就影響到今天半年了
[00:08:27.000 --> 00:08:32.000]  全世界過了一百萬人死亡
[00:08:32.000 --> 00:08:34.000]  不想就還好
[00:08:34.000 --> 00:08:38.000]  一想的時候就很厲害了
[00:08:38.000 --> 00:08:41.000]  在我們香港的影響都不算大
[00:08:41.000 --> 00:08:45.000]  除了民生的事情有影響
[00:08:45.000 --> 00:08:49.000]  現在我們就說要找那些
[00:08:49.000 --> 00:08:51.000]  研究一下
[00:08:51.000 --> 00:08:56.000]  怎樣去做一些測試
[00:08:56.000 --> 00:08:59.000]  然後就預防
[00:08:59.000 --> 00:09:05.000]  希望可以控制到
[00:09:05.000 --> 00:09:08.000]  十幾年之前的SARS
[00:09:08.000 --> 00:09:11.000]  這次的新冠病毒
[00:09:11.000 --> 00:09:15.000]  就是說這個世界不斷有新的東西出來
[00:09:15.000 --> 00:09:18.000]  就好像我們的規律
[00:09:18.000 --> 00:09:21.000]  未必能夠去融合的效用
[00:09:21.000 --> 00:09:24.000]  雖然我們會解決一些
[00:09:24.000 --> 00:09:26.000]  找到一些解決的方法
[00:09:26.000 --> 00:09:29.000]  但是我們現在的癌症
[00:09:29.000 --> 00:09:32.000]  都是在一個過程當中
[00:09:32.000 --> 00:09:35.000]  就是說我們對這個世界
[00:09:35.000 --> 00:09:39.000]  還有很多事情的理解是不足夠的
[00:09:39.000 --> 00:09:44.000]  未能夠融入我們知識的系統當中
[00:09:44.000 --> 00:09:48.000]  所以我們就活在規律
[00:09:48.000 --> 00:09:54.000]  或者是偶然的矛盾當中
[00:09:54.000 --> 00:09:59.000]  路德基就用了一個字
[00:09:59.000 --> 00:10:02.000]  很特別的叫做「恰巧」
[00:10:02.000 --> 00:10:04.000]  有這麼巧
[00:10:04.000 --> 00:10:05.000]  就這麼巧
[00:10:05.000 --> 00:10:07.000]  「恰巧」
[00:10:07.000 --> 00:10:09.000]  剛剛雨就乾乾
[00:10:09.000 --> 00:10:12.000]  用了這個概念
[00:10:12.000 --> 00:10:17.000]  去說明整個歷史
[00:10:17.000 --> 00:10:20.000]  是一件什麼事情
[00:10:20.000 --> 00:10:22.000]  「恰巧」
[00:10:22.000 --> 00:10:23.000]  有這麼巧
[00:10:23.000 --> 00:10:25.000]  就這麼巧
[00:10:25.000 --> 00:10:29.000]  這個就是人的命運
[00:10:29.000 --> 00:10:33.000]  果洲群島最近發生了兩件事情
[00:10:33.000 --> 00:10:35.000]  7月1日
[00:10:35.000 --> 00:10:39.000]  有一堆人就去潛水
[00:10:39.000 --> 00:10:43.000]  結果發現一個人失蹤了
[00:10:43.000 --> 00:10:45.000]  死定了
[00:10:45.000 --> 00:10:47.000]  潛水失蹤了
[00:10:47.000 --> 00:10:50.000]  誰知道第二天
[00:10:50.000 --> 00:10:53.000]  竟然他一直漂流由果洲群島
[00:10:53.000 --> 00:10:57.000]  就是香港的東南端
[00:10:57.000 --> 00:10:59.000]  結果漂流到
[00:10:59.000 --> 00:11:02.000]  就是香港的東北邊
[00:11:02.000 --> 00:11:04.000]  塔門那裏
[00:11:04.000 --> 00:11:06.000]  被漁船救起了
[00:11:06.000 --> 00:11:08.000]  你看到這段報導的時候
[00:11:08.000 --> 00:11:10.000]  你都不能想像
[00:11:10.000 --> 00:11:13.000]  竟然這樣都不用死
[00:11:13.000 --> 00:11:15.000]  淹死了
[00:11:15.000 --> 00:11:17.000]  第二件事情
[00:11:17.000 --> 00:11:19.000]  就是8月
[00:11:19.000 --> 00:11:21.000]  有12個人
[00:11:21.000 --> 00:11:24.000]  坐快艇偷渡到台灣
[00:11:24.000 --> 00:11:26.000]  誰知道被人抓了
[00:11:26.000 --> 00:11:28.000]  什麼呢?
[00:11:28.000 --> 00:11:29.000]  命運
[00:11:29.000 --> 00:11:31.000]  我們說命運
[00:11:31.000 --> 00:11:33.000]  命運對某些人來說
[00:11:33.000 --> 00:11:35.000]  可能是好的
[00:11:35.000 --> 00:11:37.000]  命運對某些人來說
[00:11:37.000 --> 00:11:40.000]  是未必這麼好的
[00:11:40.000 --> 00:11:44.000]  我們怎樣去看我們的人生
[00:11:44.000 --> 00:11:45.000]  路德記
[00:11:45.000 --> 00:11:48.000]  是用了一個叫做「恰巧」
[00:11:48.000 --> 00:11:50.000]  這個字去描述
[00:11:50.000 --> 00:11:53.000]  而這個「恰巧」對我們來說
[00:11:53.000 --> 00:11:56.000]  是一個什麼含義呢?
[00:11:56.000 --> 00:11:58.000]  整個路德記的故事
[00:11:58.000 --> 00:12:00.000]  就是四章
[00:12:00.000 --> 00:12:02.000]  就說到納米
[00:12:02.000 --> 00:12:03.000]  丈夫
[00:12:03.000 --> 00:12:04.000]  伊利米納
[00:12:04.000 --> 00:12:06.000]  這個伯利恆的地方
[00:12:06.000 --> 00:12:08.000]  有饑荒
[00:12:08.000 --> 00:12:12.000]  所以他們去了東邊的摩亞地
[00:12:12.000 --> 00:12:16.000]  希望去找食物
[00:12:16.000 --> 00:12:19.000]  結果去到摩亞地的時候
[00:12:19.000 --> 00:12:22.000]  伊利米納死了
[00:12:22.000 --> 00:12:25.000]  然後納米兩個兒子都結婚了
[00:12:25.000 --> 00:12:28.000]  然後兩個兒子都死了
[00:12:28.000 --> 00:12:32.000]  就剩下納米和兩個媳婦
[00:12:32.000 --> 00:12:34.000]  這是第一章的記錄
[00:12:34.000 --> 00:12:38.000]  然後納米為了兩個媳婦的好處
[00:12:38.000 --> 00:12:42.000]  就決定回去伯利恆
[00:12:42.000 --> 00:12:45.000]  就叫這兩個媳婦改嫁
[00:12:45.000 --> 00:12:46.000]  趁年輕
[00:12:46.000 --> 00:12:48.000]  一個就聽勸
[00:12:48.000 --> 00:12:50.000]  一個就不聽勸
[00:12:50.000 --> 00:12:53.000]  結果路德就跟著納米
[00:12:53.000 --> 00:12:58.000]  就回去伯利恆這個地方
[00:12:58.000 --> 00:13:02.000]  第二章就描述在伯利恆
[00:13:02.000 --> 00:13:06.000]  你可以說納米的人生
[00:13:06.000 --> 00:13:10.000]  比什麼都慘
[00:13:10.000 --> 00:13:13.000]  所以婦女跟他說的時候
[00:13:13.000 --> 00:13:16.000]  你不要叫我做納米了
[00:13:16.000 --> 00:13:22.000]  因為她的人生本來是美好的
[00:13:22.000 --> 00:13:24.000]  但似乎她的命運
[00:13:24.000 --> 00:13:26.000]  或者她的際遇
[00:13:26.000 --> 00:13:28.000]  就是突然之間
[00:13:28.000 --> 00:13:32.000]  什麼可能發生的壞事
[00:13:32.000 --> 00:13:34.000]  都淋到她身上
[00:13:34.000 --> 00:13:36.000]  所以你不如叫我做苦吧
[00:13:36.000 --> 00:13:37.000]  很苦
[00:13:37.000 --> 00:13:39.000]  原本的意思是甜
[00:13:39.000 --> 00:13:41.000]  然後第二章的記錄
[00:13:41.000 --> 00:13:46.000]  就描述這兩個婆媳在伯利恆的生活
[00:13:46.000 --> 00:13:49.000]  就叫做執墨帥
[00:13:49.000 --> 00:13:53.000]  執著執著就執到機會出來
[00:13:53.000 --> 00:13:55.000]  所以在第三章
[00:13:55.000 --> 00:13:58.000]  納米就教路德
[00:13:58.000 --> 00:14:00.000]  把握這個機會
[00:14:00.000 --> 00:14:03.000]  向波亞斯示愛求婚
[00:14:03.000 --> 00:14:06.000]  然後波亞斯
[00:14:06.000 --> 00:14:08.000]  就在第四章
[00:14:08.000 --> 00:14:15.000]  行使他至近親屬的權利
[00:14:15.000 --> 00:14:19.000]  但弊在還有一個更親的人
[00:14:19.000 --> 00:14:23.000]  所以他先要跟這個更親的人說清楚
[00:14:23.000 --> 00:14:27.000]  你要不要行使這個權利娶路德
[00:14:27.000 --> 00:14:32.000]  結果那個親屬就不行使這個權利
[00:14:32.000 --> 00:14:35.000]  就輪到波亞斯娶了路德
[00:14:35.000 --> 00:14:38.000]  故事就大斷了
[00:14:38.000 --> 00:14:40.000]  他們生了第一個兒子
[00:14:40.000 --> 00:14:42.000]  就給了納米
[00:14:42.000 --> 00:14:47.000]  令到納米這個家族有後人
[00:14:47.000 --> 00:14:50.000]  而第四章的記錄
[00:14:50.000 --> 00:14:54.000]  就是有一個很短的家譜
[00:14:54.000 --> 00:14:57.000]  這個家譜最後有一個名單
[00:14:57.000 --> 00:14:59.000]  就是大衛
[00:14:59.000 --> 00:15:01.000]  大家都明白
[00:15:01.000 --> 00:15:03.000]  我們的信仰
[00:15:03.000 --> 00:15:05.000]  就是大衛家族裏面
[00:15:05.000 --> 00:15:07.000]  出了一個耶穌
[00:15:07.000 --> 00:15:10.000]  耶穌就成為我們的救主
[00:15:10.000 --> 00:15:13.000]  所以你看四章的聖經
[00:15:13.000 --> 00:15:16.000]  你就會看到
[00:15:16.000 --> 00:15:19.000]  作者雖然沒有用到
[00:15:19.000 --> 00:15:22.000]  什麼很特別的描述
[00:15:22.000 --> 00:15:28.000]  但是卻是將整個救恩的歷史
[00:15:28.000 --> 00:15:31.000]  透過這四章聖經
[00:15:31.000 --> 00:15:34.000]  讓我們看到上帝的安排
[00:15:34.000 --> 00:15:37.000]  那麼現實的生活裏面是怎樣呢?
[00:15:37.000 --> 00:15:41.000]  就是只看到納米
[00:15:41.000 --> 00:15:43.000]  只看到路德
[00:15:43.000 --> 00:15:46.000]  所以今天我們就用第二章
[00:15:46.000 --> 00:15:49.000]  一起去分享
[00:15:49.000 --> 00:15:53.000]  第二章首先就說到
[00:15:53.000 --> 00:15:55.000]  有兩種的制度
[00:15:55.000 --> 00:15:58.000]  是導致這個現象
[00:15:58.000 --> 00:16:00.000]  是會出現的
[00:16:00.000 --> 00:16:06.000]  然後作者就帶出一個
[00:16:06.000 --> 00:16:09.000]  恰巧的歷史觀
[00:16:09.000 --> 00:16:11.000]  而這個恰巧
[00:16:11.000 --> 00:16:17.000]  就不是一般人所認為的宿命論
[00:16:17.000 --> 00:16:21.000]  然後這個恰巧
[00:16:21.000 --> 00:16:23.000]  就是對路德怎樣?
[00:16:23.000 --> 00:16:25.000]  剛剛遇上剛剛
[00:16:25.000 --> 00:16:27.000]  對波亞斯怎樣?
[00:16:27.000 --> 00:16:29.000]  剛剛遇上剛剛
[00:16:29.000 --> 00:16:33.000]  這個就是安排到兩個人相遇
[00:16:33.000 --> 00:16:36.000]  這個就是那個恰巧
[00:16:36.000 --> 00:16:39.000]  在第二章裏面記錄的
[00:16:39.000 --> 00:16:42.000]  然後相遇之後
[00:16:42.000 --> 00:16:45.000]  就產生一個互動
[00:16:45.000 --> 00:16:51.000]  就記錄波亞斯和路德的故事
[00:16:51.000 --> 00:16:55.000]  最後一段的經文
[00:16:55.000 --> 00:17:00.000]  記載到路德回去和納米
[00:17:00.000 --> 00:17:03.000]  說這個際遇
[00:17:03.000 --> 00:17:07.000]  然後納米這位老人家心緒很清
[00:17:07.000 --> 00:17:12.000]  所以在第三章就教路德去求婚
[00:17:12.000 --> 00:17:15.000]  這個就是第二章的記錄
[00:17:15.000 --> 00:17:19.000]  我們看看這個記錄
[00:17:19.000 --> 00:17:21.000]  有幾件事情
[00:17:21.000 --> 00:17:28.000]  促使這個結果出現
[00:17:28.000 --> 00:17:31.000]  第一個就是有關兩種制度
[00:17:31.000 --> 00:17:33.000]  這些背景的資料
[00:17:33.000 --> 00:17:35.000]  我們需要知道
[00:17:35.000 --> 00:17:37.000]  第一種制度就叫做
[00:17:37.000 --> 00:17:40.000]  十取默遂的制度
[00:17:40.000 --> 00:17:44.000]  在猜拳的時候
[00:17:44.000 --> 00:17:48.000]  摩西領受上帝的律法
[00:17:48.000 --> 00:17:52.000]  律法是以色列人的文士論
[00:17:52.000 --> 00:17:55.000]  也是道德論
[00:17:55.000 --> 00:17:59.000]  其中一個文士的指引
[00:17:59.000 --> 00:18:04.000]  就是照顧孤兒和寡婦
[00:18:04.000 --> 00:18:10.000]  這個就是律法一個重要的安排
[00:18:10.000 --> 00:18:17.000]  就是在上帝的治理下
[00:18:17.000 --> 00:18:21.000]  上帝很緊張一些有需要的人
[00:18:21.000 --> 00:18:24.000]  能不能夠得到幫助
[00:18:24.000 --> 00:18:28.000]  所以這個十默遂的制度
[00:18:28.000 --> 00:18:33.000]  就吩咐每當你收割的時候
[00:18:33.000 --> 00:18:39.000]  就不可以將邊緣的默遂收割
[00:18:39.000 --> 00:18:42.000]  掉到地上的默遂
[00:18:42.000 --> 00:18:45.000]  你不可以撿起來
[00:18:45.000 --> 00:18:47.000]  目的是甚麼呢?
[00:18:47.000 --> 00:18:49.000]  就是給一些寄居的人
[00:18:49.000 --> 00:18:52.000]  孤兒、寡婦
[00:18:52.000 --> 00:18:55.000]  他們沒有自己的田地
[00:18:55.000 --> 00:18:59.000]  沒有維生工具
[00:18:59.000 --> 00:19:03.000]  這些是留給他們的
[00:19:03.000 --> 00:19:08.000]  所以魯德紀就用了這個制度
[00:19:08.000 --> 00:19:12.000]  去做一個背景
[00:19:12.000 --> 00:19:15.000]  第二個制度
[00:19:15.000 --> 00:19:20.000]  就是叫做至近親屬的制度
[00:19:20.000 --> 00:19:25.000]  這個就是和合本的翻譯
[00:19:25.000 --> 00:19:28.000]  我們正在用的那本就是和修本
[00:19:28.000 --> 00:19:32.000]  和合本就是第20節
[00:19:32.000 --> 00:19:36.000]  就說波亞斯是以利米勒
[00:19:36.000 --> 00:19:38.000]  一個本族的人
[00:19:38.000 --> 00:19:40.000]  是一個至近的親屬
[00:19:40.000 --> 00:19:42.000]  這個就是中文的翻譯
[00:19:42.000 --> 00:19:46.000]  和修本的翻譯就是
[00:19:46.000 --> 00:19:48.000]  至近的親屬就譯成
[00:19:48.000 --> 00:19:53.000]  可以屬我們產業的刺身
[00:19:53.000 --> 00:19:57.000]  就將那個內容譯出來
[00:19:57.000 --> 00:19:59.000]  這個內容
[00:19:59.000 --> 00:20:03.000]  至近的親屬就還有一個含義
[00:20:03.000 --> 00:20:08.000]  就是可以屬我們的產業
[00:20:08.000 --> 00:20:11.000]  然後英文聖經
[00:20:11.000 --> 00:20:14.000]  King James Version
[00:20:14.000 --> 00:20:17.000]  就叫做Lex Kinsmen
[00:20:17.000 --> 00:20:21.000]  是最近的親屬
[00:20:21.000 --> 00:20:25.000]  然後在NIV聖經
[00:20:25.000 --> 00:20:30.000]  就翻譯成為Kinsmen Redeemer
[00:20:30.000 --> 00:20:35.000]  突然間出現了一個救贖的觀念
[00:20:35.000 --> 00:20:43.000]  因為這裡前面是說親屬
[00:20:43.000 --> 00:20:46.000]  就是屬我們的產業
[00:20:46.000 --> 00:20:51.000]  然後就說一個叫做Redeemer
[00:20:51.000 --> 00:20:54.000]  我們師班的班員
[00:20:54.000 --> 00:20:56.000]  我想不會陌生
[00:20:56.000 --> 00:20:58.000]  Redeemer一首很出名的歌
[00:20:58.000 --> 00:21:02.000]  說到我們的救贖主
[00:21:02.000 --> 00:21:05.000]  為甚麼會有這樣的翻譯呢?
[00:21:05.000 --> 00:21:08.000]  其實就是那個文字本身
[00:21:08.000 --> 00:21:12.000]  然後就這個American Standard Bible
[00:21:12.000 --> 00:21:16.000]  就譯成Closest Relative
[00:21:16.000 --> 00:21:22.000]  所以表面是一個親屬
[00:21:22.000 --> 00:21:26.000]  但是含義就是一種屬
[00:21:26.000 --> 00:21:30.000]  屬產業
[00:21:30.000 --> 00:21:32.000]  而在耳塞俠書
[00:21:32.000 --> 00:21:41.000]  翻譯就是救贖者
[00:21:41.000 --> 00:21:47.000]  所以希伯來文就叫做Gol-El
[00:21:47.000 --> 00:21:51.000]  這個含義就是救贖者
[00:21:51.000 --> 00:21:54.000]  用在一般的生活裏
[00:21:54.000 --> 00:21:58.000]  就是屬一個產業
[00:21:58.000 --> 00:22:03.000]  然後在整個救恩的表達過程
[00:22:03.000 --> 00:22:07.000]  耳塞俠就說到這個救贖
[00:22:07.000 --> 00:22:11.000]  就是救贖主是指耶穌
[00:22:11.000 --> 00:22:14.000]  律法裏面如何去描述
[00:22:14.000 --> 00:22:19.000]  這個救贖者的概念呢?
[00:22:19.000 --> 00:22:24.000]  救贖其實是有三方面的
[00:22:24.000 --> 00:22:28.000]  第一就是屬一個產業
[00:22:28.000 --> 00:22:31.000]  第二就是屬一個人
[00:22:31.000 --> 00:22:34.000]  第三就是屬一條命
[00:22:34.000 --> 00:22:41.000]  所以這三個救贖的概念
[00:22:41.000 --> 00:22:46.000]  都在《生命記》裏面出現的
[00:22:46.000 --> 00:22:50.000]  而這個字就在路德記
[00:22:50.000 --> 00:22:52.000]  特別是用了出來
[00:22:52.000 --> 00:22:57.000]  去描述這個制度
[00:22:57.000 --> 00:23:00.000]  以色列人大家都分了地
[00:23:00.000 --> 00:23:02.000]  大家都可以出產
[00:23:02.000 --> 00:23:05.000]  但有時人的際遇不是那麼好的
[00:23:05.000 --> 00:23:09.000]  突然間有病或者是意外
[00:23:09.000 --> 00:23:15.000]  可能沒得耕種
[00:23:15.000 --> 00:23:16.000]  沒收成了
[00:23:16.000 --> 00:23:18.000]  那怎麼辦呢?
[00:23:18.000 --> 00:23:21.000]  沒收成就要向人借錢
[00:23:21.000 --> 00:23:24.000]  借錢要用東西去當
[00:23:24.000 --> 00:23:31.000]  就是用了那塊地去當
[00:23:31.000 --> 00:23:36.000]  有錢賣就贖回那塊地
[00:23:36.000 --> 00:23:38.000]  香港還有些當舖
[00:23:38.000 --> 00:23:40.000]  就是這樣的概念
[00:23:40.000 --> 00:23:42.000]  你沒錢想向人借錢
[00:23:42.000 --> 00:23:44.000]  但你要給一些抵押
[00:23:44.000 --> 00:23:47.000]  就是那塊地拿了出來
[00:23:47.000 --> 00:23:51.000]  但是律法規定
[00:23:51.000 --> 00:23:55.000]  當那個欺廉臨盜的時候
[00:23:55.000 --> 00:24:00.000]  就算那個人沒錢去還給債主
[00:24:00.000 --> 00:24:03.000]  那塊地都會歸他的
[00:24:03.000 --> 00:24:08.000]  所以這個就叫做產業的救贖
[00:24:08.000 --> 00:24:12.000]  第二就是人的救贖
[00:24:12.000 --> 00:24:15.000]  我再窮一點怎麼辦呢?
[00:24:15.000 --> 00:24:17.000]  大身為奴
[00:24:17.000 --> 00:24:19.000]  那是不是沒得翻身呢?
[00:24:19.000 --> 00:24:20.000]  不是的
[00:24:20.000 --> 00:24:23.000]  律法就說一到欺廉的時候
[00:24:23.000 --> 00:24:28.000]  就可以重新恢復自由的身份
[00:24:28.000 --> 00:24:30.000]  重新拿回那塊地
[00:24:30.000 --> 00:24:32.000]  重新開始過
[00:24:32.000 --> 00:24:37.000]  所以律法是提供第二的機會
[00:24:37.000 --> 00:24:42.000]  讓負責累累的人可以重新開始
[00:24:42.000 --> 00:24:45.000]  第三就是贖命
[00:24:45.000 --> 00:24:49.000]  就是舊約屠城的那個觀念
[00:24:49.000 --> 00:24:51.000]  逃跑過城
[00:24:51.000 --> 00:24:52.000]  我殺了一個人
[00:24:52.000 --> 00:24:54.000]  有意無意都好
[00:24:54.000 --> 00:24:59.000]  我只需要走到那個屠城裏面
