
[00:00:00.000 --> 00:00:03.800]  本堂的堂主任曾銳桂牧師和我們靜悼的
[00:16:16.360 --> 00:16:17.720]  不是那些油
[00:16:17.720 --> 00:16:20.600]  特別是甚麼牌子的油
[00:16:20.600 --> 00:16:22.400]  才會有那個功效
[00:16:22.400 --> 00:16:23.680]  不是這一切
[00:16:23.680 --> 00:16:26.600]  因為說的是信心的禱告
[00:16:26.600 --> 00:16:28.920]  因為下文立即再說
[00:16:28.920 --> 00:16:33.160]  第十六節的下半節
[00:16:33.160 --> 00:16:36.880]  祂說二人祈禱所發的力量
[00:16:36.880 --> 00:16:39.560]  是大有功效的
[00:16:39.560 --> 00:16:41.560]  將信心的祈禱
[00:16:41.560 --> 00:16:44.840]  和二人的祈禱連上關係
[00:16:44.840 --> 00:16:47.080]  之後十七節
[00:16:47.080 --> 00:16:50.360]  作者還要再加一個例子
[00:16:50.360 --> 00:16:53.360]  這個例子有時驟眼看
[00:16:53.360 --> 00:16:56.760]  以為這些人根本就是行神蹟
[00:16:56.760 --> 00:16:58.600]  以利亞的年代
[00:16:58.600 --> 00:17:01.120]  以利沙這兩位先知
[00:17:01.120 --> 00:17:03.640]  行了很多的神蹟
[00:17:03.640 --> 00:17:05.800]  另外就是摩西的年代
[00:17:05.800 --> 00:17:07.880]  又是行了很多的神蹟
[00:17:07.880 --> 00:17:09.480]  去到耶穌的年代
[00:17:09.480 --> 00:17:12.080]  耶穌又是行了很多的神蹟
[00:17:12.080 --> 00:17:13.960]  是否這些特別的年代
[00:17:13.960 --> 00:17:15.000]  特別的人
[00:17:15.000 --> 00:17:18.000]  他們才能夠有這樣的信心
[00:17:18.000 --> 00:17:20.880]  有這樣的能力去行神蹟呢?
[00:17:20.880 --> 00:17:23.160]  表面看是是的
[00:17:23.160 --> 00:17:26.480]  表面去分析經文也是的
[00:17:26.480 --> 00:17:29.040]  但是很特別
[00:17:29.040 --> 00:17:34.000]  這位長老
[00:17:34.000 --> 00:17:37.560]  雅各說不是
[00:17:37.560 --> 00:17:40.360]  他從另一個角度說
[00:17:40.360 --> 00:17:44.680]  信心的祈禱和二人的祈禱
[00:17:44.680 --> 00:17:46.320]  留意一下第十七節
[00:17:46.320 --> 00:17:51.640]  似乎他真是一個頗撥亂反正的作者
[00:17:51.640 --> 00:17:53.280]  他告訴我們
[00:17:53.280 --> 00:17:56.000]  不要這樣看這些先知
[00:17:56.000 --> 00:17:58.560]  不要看他們因為那個年代的緣故
[00:17:58.560 --> 00:18:01.400]  因為神給他們特別的神蹟的緣故
[00:18:01.400 --> 00:18:03.160]  所以他們成為特別的人
[00:18:03.160 --> 00:18:07.360]  所以變成一個能夠隨時行神蹟的人
[00:18:07.360 --> 00:18:09.360]  作者說不要這樣看
[00:18:09.360 --> 00:18:12.040]  他看的以利亞
[00:18:12.040 --> 00:18:13.880]  和我們有些不同
[00:18:13.880 --> 00:18:15.440]  他怎樣看以利亞呢?
[00:18:15.440 --> 00:18:16.560]  第十七節
[00:18:16.560 --> 00:18:20.240]  「以利亞與我們同樣性情的人
[00:18:20.240 --> 00:18:22.560]  他懇切地去祈禱
[00:18:22.560 --> 00:18:24.000]  不要下雨
[00:18:24.000 --> 00:18:27.600]  地上就三年六個月沒有下雨
[00:18:27.600 --> 00:18:29.240]  他又禱告
[00:18:29.240 --> 00:18:31.280]  天就降下雨來
[00:18:31.280 --> 00:18:34.000]  地就有了出產」
[00:18:34.000 --> 00:18:37.760]  很想帶我們去看以利亞
[00:18:37.760 --> 00:18:41.360]  和我們每一個的弟兄姊妹
[00:18:41.360 --> 00:18:44.560]  是完全一樣的
[00:18:44.560 --> 00:18:46.720]  似乎要帶出就是
[00:18:46.720 --> 00:18:49.960]  以利亞只有一件事
[00:18:49.960 --> 00:18:53.400]  和我們可能有些不同
[00:18:53.400 --> 00:18:57.560]  是我們今天必須要來追求善惡的
[00:18:57.560 --> 00:18:58.880]  是什麼呢?
[00:18:58.880 --> 00:19:02.080]  以利亞就是摸到神的心意
[00:19:02.080 --> 00:19:05.880]  這個時候神要他用一個方式
[00:19:05.880 --> 00:19:10.640]  來制止百姓不要再拜巴力
[00:19:10.640 --> 00:19:13.560]  巴力就是當時加南的
[00:19:13.560 --> 00:19:15.880]  給人有風調雨順
[00:19:15.880 --> 00:19:19.000]  可以耕種有雨水的神
[00:19:19.000 --> 00:19:20.920]  神說「我要告訴你們
[00:19:20.920 --> 00:19:23.480]  巴力不是你們應該要拜的
[00:19:23.480 --> 00:19:25.960]  要拜的就是我們這位神」
[00:19:25.960 --> 00:19:27.920]  所以就叫以利亞
[00:19:27.920 --> 00:19:30.520]  三年零六個月都不下雨
[00:19:30.520 --> 00:19:32.040]  以利亞就知道
[00:19:32.040 --> 00:19:33.920]  用信心的祈禱
[00:19:33.920 --> 00:19:36.200]  祈禱只是很簡單
[00:19:36.200 --> 00:19:40.440]  就立即三年六個月沒有再下雨
[00:19:40.440 --> 00:19:44.440]  然後時間到了
[00:19:44.440 --> 00:19:48.320]  以利亞和巴力的假先知
[00:19:48.320 --> 00:19:53.520]  在加密山上大家對決
[00:19:53.520 --> 00:19:56.520]  巴力的先知就來拼命
[00:19:56.520 --> 00:20:00.160]  850個拼命地來祈禱
[00:20:00.160 --> 00:20:02.000]  完全沒有雨水
[00:20:02.000 --> 00:20:03.440]  以利亞還笑他們
[00:20:03.440 --> 00:20:04.920]  「你們的神睡了覺
[00:20:04.920 --> 00:20:06.760]  你們再熱烈一點」
[00:20:06.760 --> 00:20:09.320]  那些假先知就用刀插自己
[00:20:09.320 --> 00:20:12.640]  希望下雨
[00:20:12.640 --> 00:20:14.640]  一直都沒有事發生
[00:20:14.640 --> 00:20:17.240]  以利亞就跟著祈禱
[00:20:17.240 --> 00:20:19.400]  天就下雨
[00:20:19.400 --> 00:20:24.040]  應該說把水倒在坑裡
[00:20:24.040 --> 00:20:26.560]  叫天上的火燒下來
[00:20:26.560 --> 00:20:28.440]  燒光那些坑
