
[00:00:00.000 --> 00:00:02.000]  就好像我的人生一樣
[00:02:50.000 --> 00:02:52.000]  好啦見你是哥哥給你面子
[00:02:52.000 --> 00:02:55.000]  回去教會有什麼可以不用
[00:02:55.000 --> 00:02:56.000]  這樣吧
[00:02:56.000 --> 00:02:58.000]  跟著回去就去到一個團契
[00:02:58.000 --> 00:03:01.000]  那一晚一班哥哥姐姐
[00:03:01.000 --> 00:03:03.000]  就捉著我和我祈禱
[00:03:03.000 --> 00:03:05.000]  那時候他們和我祈禱
[00:03:05.000 --> 00:03:06.000]  將我的傷心挪走
[00:03:06.000 --> 00:03:08.000]  帶領我的生命
[00:03:08.000 --> 00:03:10.000]  也送了一本聖經給我
[00:03:10.000 --> 00:03:12.000]  他們和我祈禱的時候很奇妙
[00:03:12.000 --> 00:03:15.000]  我在找那份什麼溫暖那份愛呢
[00:03:15.000 --> 00:03:16.000]  在他們幫我祈禱的時候
[00:03:16.000 --> 00:03:18.000]  我的人會震
[00:03:18.000 --> 00:03:19.000]  然後我會哭
[00:03:19.000 --> 00:03:21.000]  我感覺到那個湧流
[00:03:21.000 --> 00:03:22.000]  我就感覺到
[00:03:22.000 --> 00:03:25.000]  這件事好像我在找那份安全感
[00:03:25.000 --> 00:03:26.000]  很奇妙
[00:03:26.000 --> 00:03:27.000]  那祈禱之後
[00:03:27.000 --> 00:03:28.000]  他給我一本聖經
[00:03:28.000 --> 00:03:30.000]  我說你回去祈禱吧
[00:03:30.000 --> 00:03:31.000]  你看聖經吧
[00:03:31.000 --> 00:03:33.000]  神會開你的路
[00:03:33.000 --> 00:03:35.000]  我那一晚做了人生第一個禱告
[00:03:35.000 --> 00:03:36.000]  我說神啊
[00:03:36.000 --> 00:03:38.000]  如果你真實是真的話
[00:03:38.000 --> 00:03:41.000]  你帶我離開這個傷心的地方
[00:03:41.000 --> 00:03:43.000]  你帶我找人生真正的愛
[00:03:43.000 --> 00:03:45.000]  真正的溫暖
[00:03:45.000 --> 00:03:46.000]  真正的意義
[00:03:46.000 --> 00:03:50.000]  那神是怎樣開我這個人生的大門呢
[00:03:50.000 --> 00:03:54.000]  聖經說你們尋求就尋見
[00:03:54.000 --> 00:03:56.000]  叩門就給你們開門
[00:03:56.000 --> 00:03:58.000]  這個人生大門
[00:03:58.000 --> 00:04:00.000]  神就是用音樂去幫我開
[00:04:00.000 --> 00:04:02.000]  從小到大我沒有什麼能力
[00:04:02.000 --> 00:04:04.000]  讀書一般般
[00:04:04.000 --> 00:04:08.000]  但是唱歌就是我唯一做得比較好的東西
[00:04:08.000 --> 00:04:11.000]  我就開始去參加那些歌唱比賽
[00:04:11.000 --> 00:04:14.000]  那時候大家有沒有聽過什麼新秀歌唱比賽
[00:04:14.000 --> 00:04:17.000]  我知道你們什麼年代了
[00:04:17.000 --> 00:04:19.000]  因為現在沒有了
[00:04:19.000 --> 00:04:22.000]  我就是參加新秀歌唱比賽
[00:04:22.000 --> 00:04:24.000]  我參加加拿大的新秀歌唱
[00:04:24.000 --> 00:04:26.000]  贏啊贏啊贏啊
[00:04:26.000 --> 00:04:28.000]  就好像那些《我是歌手》大家有沒有看
[00:04:28.000 --> 00:04:30.000]  我又知道你們什麼年代了
[00:04:30.000 --> 00:04:33.000]  那些《我是歌手》就拍
[00:04:33.000 --> 00:04:36.000]  過五關慘六將贏啊贏啊贏啊
[00:04:36.000 --> 00:04:38.000]  贏到想著
[00:04:38.000 --> 00:04:40.000]  神啊難道做歌手
[00:04:40.000 --> 00:04:42.000]  我喔
[00:04:42.000 --> 00:04:44.000]  有沒有可能呢
[00:04:44.000 --> 00:04:46.000]  聖經這樣說
[00:04:46.000 --> 00:04:48.000]  我靠著那加給我力量的
[00:04:48.000 --> 00:04:51.000]  凡事都能作
[00:04:51.000 --> 00:04:53.000]  凡事都能作
[00:04:53.000 --> 00:04:55.000]  那就是歌手都可以了
[00:04:55.000 --> 00:04:57.000]  我就一邊祈禱一邊去
[00:04:57.000 --> 00:04:59.000]  如果是的話你帶我吧
[00:04:59.000 --> 00:05:01.000]  那時候覺得很不可能
[00:05:01.000 --> 00:05:03.000]  因為我現在都這麼高
[00:05:03.000 --> 00:05:05.000]  又不是那些七尺的模特身形
[00:05:05.000 --> 00:05:08.000]  又不是天使的臉孔
[00:05:08.000 --> 00:05:10.000]  只有一把聲音其實就很敏感
[00:05:10.000 --> 00:05:12.000]  應該沒什麼可能
[00:05:12.000 --> 00:05:14.000]  但真的靠著祈禱
[00:05:14.000 --> 00:05:15.000]  一路等了很多年
[00:05:15.000 --> 00:05:17.000]  等了三年
[00:05:17.000 --> 00:05:19.000]  那三年就等待去找唱片公司
[00:05:19.000 --> 00:05:21.000]  然後簽了唱片公司
[00:05:21.000 --> 00:05:23.000]  我就等了三年的時間
[00:05:23.000 --> 00:05:25.000]  因為你簽了一間唱片公司
[00:05:25.000 --> 00:05:27.000]  就未必馬上去做你
[00:05:27.000 --> 00:05:29.000]  那要等三年
[00:05:29.000 --> 00:05:31.000]  那三年是做什麼呢
[00:05:31.000 --> 00:05:33.000]  我就去裝備自己
[00:05:33.000 --> 00:05:35.000]  去跑步練氣學唱歌
[00:05:35.000 --> 00:05:37.000]  然後學樂器寫歌
[00:05:37.000 --> 00:05:39.000]  減肥那時候我肥一點
[00:05:39.000 --> 00:05:41.000]  大妹就大份一點
[00:05:41.000 --> 00:05:43.000]  小份一點
[00:05:43.000 --> 00:05:45.000]  一年365天
[00:05:45.000 --> 00:05:46.000]  那裡三年
[00:05:46.000 --> 00:05:47.000]  一千天
[00:05:47.000 --> 00:05:49.000]  我不可以每天都做同一樣東西
[00:05:49.000 --> 00:05:51.000]  那我其他時間做什麼呢
[00:05:51.000 --> 00:05:53.000]  回教會
[00:05:53.000 --> 00:05:54.000]  為什麼回教會呢
[00:05:54.000 --> 00:05:55.000]  因為在加拿大
[00:05:55.000 --> 00:05:56.000]  結了自信耶穌之後
[00:05:56.000 --> 00:05:59.000]  回來香港就想著搞這些歌唱比賽
[00:05:59.000 --> 00:06:00.000]  做歌手
[00:06:00.000 --> 00:06:02.000]  做明星夢
[00:06:02.000 --> 00:06:05.000]  沒有真正認真去認識我的信仰
[00:06:05.000 --> 00:06:06.000]  那三年
[00:06:06.000 --> 00:06:09.000]  正正就是讓我去認識我的信仰
[00:06:09.000 --> 00:06:11.000]  去到教會認識我的信仰
[00:06:11.000 --> 00:06:13.000]  哥哥姐姐又很好
[00:06:13.000 --> 00:06:14.000]  又去教我
[00:06:14.000 --> 00:06:17.000]  然後我又參加幫手去敬拜隊
[00:06:17.000 --> 00:06:20.000]  然後最重要就是看聖經
[00:06:20.000 --> 00:06:22.000]  你們有沒有看聖經的習慣
[00:06:22.000 --> 00:06:24.000]  聖經是一本智慧的書
[00:06:24.000 --> 00:06:28.000]  因為聖經是神所默示的
[00:06:28.000 --> 00:06:30.000]  於教訓督責使人歸正
[00:06:30.000 --> 00:06:32.000]  教導人學義都是有益的
[00:06:32.000 --> 00:06:34.000]  使屬神的人得以完全
[00:06:34.000 --> 00:06:37.000]  預備行各樣的善事
[00:06:37.000 --> 00:06:38.000]  真的
[00:06:38.000 --> 00:06:39.000]  你說人生是怎麼樣的呢
[00:06:39.000 --> 00:06:40.000]  什麼是愛呢
[00:06:40.000 --> 00:06:41.000]  什麼是人生的意義呢
[00:06:41.000 --> 00:06:42.000]  做人應該是怎樣呢
[00:06:42.000 --> 00:06:45.000]  在聖經所有的答案都找到
[00:06:45.000 --> 00:06:47.000]  那我就認真去認識我的信仰
[00:06:47.000 --> 00:06:51.000]  然後三年之後我就受了一陣
[00:06:51.000 --> 00:06:52.000]  然後三年之後
[00:06:52.000 --> 00:06:54.000]  我終於有機會
[00:06:54.000 --> 00:06:56.000]  推出我第一張的個人專輯
[00:06:56.000 --> 00:06:57.000]  第一首歌
[00:06:57.000 --> 00:06:59.000]  不知道大家有沒有聽過呢
[00:06:59.000 --> 00:07:02.000]  我出道的時候已經是十六年前了
[00:07:02.000 --> 00:07:05.000]  不知道有沒有聽過負擔不起
[00:07:05.000 --> 00:07:06.000]  有沒有聽過
[00:07:06.000 --> 00:07:08.000]  那時候因為我三年前
[00:07:08.000 --> 00:07:10.000]  就是去裝備自己
[00:07:10.000 --> 00:07:12.000]  預備我這一把聲
[00:07:12.000 --> 00:07:13.000]  到我一有機會
[00:07:13.000 --> 00:07:14.000]  一唱那首歌
[00:07:14.000 --> 00:07:15.000]  難度很高的
[00:07:15.000 --> 00:07:17.000]  給你們聽一點點好嗎
[00:07:17.000 --> 00:07:19.000]  清唱兩句吧
[00:07:19.000 --> 00:07:21.000]  來吧
[00:07:22.000 --> 00:07:36.000]  啊~
[00:07:36.000 --> 00:07:39.000]  At the end of the day
[00:07:39.000 --> 00:07:42.000]  我最需要的是你
[00:07:42.000 --> 00:07:44.000]  不是誰
[00:07:44.000 --> 00:07:46.000]  無能力失去你
[00:07:46.000 --> 00:07:49.000]  像塊膚的魚
[00:07:49.000 --> 00:07:53.000]  像缺氧我負擔不起
[00:07:53.000 --> 00:08:00.000]  (掌聲)
[00:08:00.000 --> 00:08:01.000]  一出道
[00:08:01.000 --> 00:08:03.000]  這是我第一首歌
[00:08:03.000 --> 00:08:04.000]  出道之後呢
[00:08:04.000 --> 00:08:06.000]  嘩!馬上就走紅
[00:08:06.000 --> 00:08:08.000]  每經過一些卡拉OK房
[00:08:08.000 --> 00:08:10.000]  就聽到很多人在叫
[00:08:10.000 --> 00:08:11.000]  嘩!
[00:08:11.000 --> 00:08:13.000]  在學那個開頭的intro
[00:08:13.000 --> 00:08:14.000]  就在唱
[00:08:14.000 --> 00:08:15.000]  大家在挑戰那些高音
[00:08:15.000 --> 00:08:16.000]  那些飆高音呢
[00:08:16.000 --> 00:08:18.000]  其實十六年前都已經在飆了
[00:08:18.000 --> 00:08:20.000]  大家都在挑戰
[00:08:20.000 --> 00:08:22.000]  很快就在兩年之間
[00:08:22.000 --> 00:08:24.000]  就出了四張專輯
[00:08:24.000 --> 00:08:26.000]  還可以讓我短短兩年
[00:08:26.000 --> 00:08:27.000]  出道兩年
[00:08:27.000 --> 00:08:28.000]  這個新人
[00:08:28.000 --> 00:08:30.000]  可以在紅磡體育館
[00:08:30.000 --> 00:08:32.000]  開我第一個個人演唱會
[00:08:32.000 --> 00:08:34.000]  嘩!我記得呢
[00:08:34.000 --> 00:08:36.000]  當時站在紅館的時候
[00:08:36.000 --> 00:08:38.000]  我在台上說了一句
[00:08:38.000 --> 00:08:39.000]  神啊!你好厲害啊
[00:08:39.000 --> 00:08:40.000]  你可以將沒有可能的東西
[00:08:40.000 --> 00:08:41.000]  變成可能啊
[00:08:41.000 --> 00:08:42.000]  你可以將一個肥妹仔
[00:08:42.000 --> 00:08:43.000]  變成歌手
[00:08:43.000 --> 00:08:44.000]  還可以出唱片
[00:08:44.000 --> 00:08:46.000]  還可以開紅館
[00:08:46.000 --> 00:08:47.000]  嘩!那時候簡直是
[00:08:47.000 --> 00:08:49.000]  紅極一時
[00:08:49.000 --> 00:08:51.000]  但是沒有想過
[00:08:51.000 --> 00:08:53.000]  紅極一時
[00:08:53.000 --> 00:08:54.000]  就是只有那一時
[00:08:54.000 --> 00:08:56.000]  就是只有那兩三年時間
[00:08:56.000 --> 00:08:58.000]  開完這個演唱會之後
[00:08:58.000 --> 00:09:00.000]  接二連三
[00:09:00.000 --> 00:09:02.000]  很多新聞啊
[00:09:02.000 --> 00:09:04.000]  很多不知道什麼新聞啊
[00:09:04.000 --> 00:09:05.000]  就是那些關家姐的新聞啊
[00:09:05.000 --> 00:09:06.000]  大家不知道有沒有聽過
[00:09:06.000 --> 00:09:09.000]  就是那些網上欺凌那些
[00:09:09.000 --> 00:09:10.000]  就是很多
[00:09:10.000 --> 00:09:12.000]  一紅就有人攻擊
[00:09:12.000 --> 00:09:14.000]  一沉就白踩
[00:09:14.000 --> 00:09:16.000]  那就將我由一個紅館的歌手
[00:09:16.000 --> 00:09:18.000]  砰砰砰砰砰
[00:09:18.000 --> 00:09:20.000]  突然間在半年之間
[00:09:20.000 --> 00:09:21.000]  跌了到谷底
[00:09:21.000 --> 00:09:23.000]  嘩!跌了到谷底覺得很恐怖
[00:09:23.000 --> 00:09:26.000]  真的好像突然間破產一樣
[00:09:26.000 --> 00:09:27.000]  嘩!我說神啊
[00:09:27.000 --> 00:09:28.000]  如果你不想我紅
[00:09:28.000 --> 00:09:30.000]  你不要放我上去啊
[00:09:30.000 --> 00:09:31.000]  這樣這麼短時間
[00:09:31.000 --> 00:09:32.000]  跌下來
[00:09:32.000 --> 00:09:34.000]  好痛好害怕啊
[00:09:34.000 --> 00:09:36.000]  那時候人生最黑暗
[00:09:36.000 --> 00:09:38.000]  我由一個紅館的歌手
[00:09:38.000 --> 00:09:41.000]  慢慢變成一個去大陸唱酒吧
[00:09:41.000 --> 00:09:42.000]  什麼都做的歌手
[00:09:42.000 --> 00:09:44.000]  在一個位置賺錢
[00:09:44.000 --> 00:09:47.000]  然後慢慢連這些酒吧秀都沒得做
[00:09:47.000 --> 00:09:48.000]  慢慢因為你沒人氣
[00:09:48.000 --> 00:09:50.000]  沒人再記得你
[00:09:50.000 --> 00:09:52.000]  慢慢忘記了誰是關心妍
[00:09:52.000 --> 00:09:55.000]  那時候我變成一個失業的歌手
[00:09:55.000 --> 00:09:56.000]  我每天坐在家裡
[00:09:56.000 --> 00:09:58.000]  我都問神為什麼啊
[00:09:58.000 --> 00:09:59.000]  為什麼是我
[00:09:59.000 --> 00:10:01.000]  為什麼要我經歷這些事
[00:10:01.000 --> 00:10:02.000]  好痛苦
[00:10:02.000 --> 00:10:03.000]  每天我哭
[00:10:03.000 --> 00:10:04.000]  哭完之後
[00:10:04.000 --> 00:10:06.000]  想將來希望有人打電話叫我做事
[00:10:06.000 --> 00:10:09.000]  但每天哭完都沒人找我做事
[00:10:09.000 --> 00:10:10.000]  那個時候我不明白
[00:10:10.000 --> 00:10:13.000]  但是神為什麼在三年之前
[00:10:13.000 --> 00:10:14.000]  擺了我在哪裡
[00:10:14.000 --> 00:10:15.000]  教會
[00:10:15.000 --> 00:10:17.000]  因為神知道我要經歷這些
[00:10:17.000 --> 00:10:18.000]  我不知道
[00:10:18.000 --> 00:10:19.000]  神就好好在那時候
[00:10:19.000 --> 00:10:21.000]  裝備過我的心
[00:10:21.000 --> 00:10:23.000]  以致我有能力去面對這些挑戰
[00:10:23.000 --> 00:10:25.000]  以致我在我最黑暗的時間
[00:10:25.000 --> 00:10:26.000]  我沒有自暴自棄
[00:10:26.000 --> 00:10:28.000]  我沒有去放縱我自己
[00:10:28.000 --> 00:10:30.000]  也沒有自己去了斷我自己
[00:10:30.000 --> 00:10:31.000]  我就是靠著什麼呢
[00:10:31.000 --> 00:10:32.000]  靠著看聖經
[00:10:32.000 --> 00:10:33.000]  聽詩歌
[00:10:33.000 --> 00:10:35.000]  靠著祈禱
[00:10:35.000 --> 00:10:37.000]  神每一句話都安慰我
[00:10:37.000 --> 00:10:40.000]  神擦乾我的眼淚
[00:10:40.000 --> 00:10:41.000]  也在那段時間
[00:10:41.000 --> 00:10:43.000]  神在我很黑暗的時候
[00:10:43.000 --> 00:10:46.000]  派了一些天使飛出來找我
[00:10:46.000 --> 00:10:47.000]  那些天使是什麼呢
[00:10:47.000 --> 00:10:49.000]  就是一班福音的歌手
[00:10:49.000 --> 00:10:52.000]  不知道大家有沒有聽過《Eternity》
[00:10:52.000 --> 00:10:53.000]  鄧婉明的Mimi
[00:10:53.000 --> 00:10:55.000]  就是唱《全因為你》的Mimi
[00:10:55.000 --> 00:10:57.000]  然後有一班義工
[00:10:57.000 --> 00:10:58.000]  他們來找我
[00:10:58.000 --> 00:10:59.000]  他們就說
[00:10:59.000 --> 00:11:00.000]  喂 心妍
[00:11:00.000 --> 00:11:01.000]  你家裡有什麼在搞
[00:11:01.000 --> 00:11:03.000]  沒什麼做
[00:11:03.000 --> 00:11:06.000]  沒什麼做就對了
[00:11:06.000 --> 00:11:08.000]  沒什麼做就對了
[00:11:08.000 --> 00:11:10.000]  跟我們去做義工吧
[00:11:10.000 --> 00:11:13.000]  跟我們去侍奉神吧
[00:11:13.000 --> 00:11:14.000]  我心想
[00:11:14.000 --> 00:11:15.000]  好吧
[00:11:15.000 --> 00:11:17.000]  出去跟他們做義工
[00:11:17.000 --> 00:11:18.000]  去侍奉神
[00:11:18.000 --> 00:11:20.000]  比在家裡像個廢人一樣沒用
[00:11:20.000 --> 00:11:22.000]  什麼都做不到
[00:11:22.000 --> 00:11:24.000]  我就跟他們去做義工
[00:11:24.000 --> 00:11:26.000]  我一開始就去教會
[00:11:26.000 --> 00:11:27.000]  去做報道會
[00:11:27.000 --> 00:11:29.000]  然後我們去學校
[00:11:29.000 --> 00:11:31.000]  然後我們慢慢去探訪醫院
[00:11:31.000 --> 00:11:32.000]  一些快要離開世界的人
[00:11:32.000 --> 00:11:33.000]  或者患病的朋友
[00:11:33.000 --> 00:11:35.000]  然後慢慢就去到監獄
[00:11:35.000 --> 00:11:37.000]  探訪一些在囚的朋友
[00:11:37.000 --> 00:11:38.000]  告訴他們
[00:11:38.000 --> 00:11:39.000]  只要你改過
[00:11:39.000 --> 00:11:40.000]  你也有希望
[00:11:40.000 --> 00:11:42.000]  你有新的方向
[00:11:42.000 --> 00:11:44.000]  然後就去到第三世界
[00:11:44.000 --> 00:11:45.000]  去到內地
[00:11:45.000 --> 00:11:46.000]  去探訪一些貧窮
[00:11:46.000 --> 00:11:47.000]  饑餓的小朋友
[00:11:47.000 --> 00:11:48.000]  去給他們愛
[00:11:48.000 --> 00:11:50.000]  去看看有什麼可以支持他們
[00:11:50.000 --> 00:11:52.000]  一邊做一邊做
[00:11:52.000 --> 00:11:54.000]  我以為是我去幫人
[00:11:54.000 --> 00:11:55.000]  但原來是每一個
[00:11:55.000 --> 00:11:57.000]  被我幫的朋友
[00:11:57.000 --> 00:11:59.000]  鼓勵我站起來
[00:11:59.000 --> 00:12:00.000]  告訴我
[00:12:00.000 --> 00:12:02.000]  原來我不是沒用的
[00:12:02.000 --> 00:12:04.000]  原來我不是一個失業的歌手
[00:12:04.000 --> 00:12:05.000]  失業的歌手
[00:12:05.000 --> 00:12:06.000]  也可以用我自己的恩賜
[00:12:06.000 --> 00:12:08.000]  做到很多事
[00:12:08.000 --> 00:12:09.000]  於是在那段時間
[00:12:09.000 --> 00:12:10.000]  我看到聖經說
[00:12:10.000 --> 00:12:11.000]  我們愛
[00:12:11.000 --> 00:12:13.000]  因為神先愛我們
[00:12:13.000 --> 00:12:14.000]  聖經又告訴我
[00:12:14.000 --> 00:12:16.000]  耶穌來這個世界上
[00:12:16.000 --> 00:12:18.000]  就是去愛
[00:12:18.000 --> 00:12:19.000]  去搭遍世界各地
[00:12:19.000 --> 00:12:20.000]  去愛
[00:12:20.000 --> 00:12:21.000]  去將福音傳開去
[00:12:21.000 --> 00:12:23.000]  去醫治 拯救 趕鬼
[00:12:23.000 --> 00:12:24.000]  那我們可以做什麼呢
[00:12:24.000 --> 00:12:25.000]  在世界上
[00:12:25.000 --> 00:12:27.000]  我們也可以去愛
[00:12:27.000 --> 00:12:28.000]  我就去效法耶穌的愛
[00:12:28.000 --> 00:12:29.000]  我就去做
[00:12:29.000 --> 00:12:30.000]  然後讓我看到
[00:12:30.000 --> 00:12:32.000]  神就感動我說
[00:12:32.000 --> 00:12:34.000]  你覺得自己沒用
[00:12:34.000 --> 00:12:35.000]  你看看你自己
[00:12:35.000 --> 00:12:37.000]  你有什麼
[00:12:37.000 --> 00:12:39.000]  我有手有腳
[00:12:39.000 --> 00:12:41.000]  有手有腳可以做到很多事
[00:12:41.000 --> 00:12:43.000]  然後我再看看自己
[00:12:43.000 --> 00:12:44.000]  我還有什麼
[00:12:44.000 --> 00:12:46.000]  我有生命
[00:12:46.000 --> 00:12:48.000]  有生命有什麼做不到
[00:12:48.000 --> 00:12:50.000]  有什麼需要放棄呢
[00:12:50.000 --> 00:12:52.000]  於是藉著這些的時候
[00:12:52.000 --> 00:12:53.000]  我發覺
[00:12:53.000 --> 00:12:54.000]  原來當你覺得自己
[00:12:54.000 --> 00:12:55.000]  多沒用也好
[00:12:55.000 --> 00:12:58.000]  你都可以有能力去幫人
[00:12:58.000 --> 00:12:59.000]  你都可以去愛
[00:12:59.000 --> 00:13:01.000]  沒有人可以阻止到你
[00:13:01.000 --> 00:13:03.000]  於是我一直一直去做
[00:13:03.000 --> 00:13:04.000]  神就讓我
[00:13:04.000 --> 00:13:07.000]  人生走去第二個階段
[00:13:07.000 --> 00:13:10.000]  耶穌來是要人得生命
[00:13:10.000 --> 00:13:13.000]  並且要得的更豐盛
[00:13:13.000 --> 00:13:15.000]  我人生第一個豐盛是什麼呢
[00:13:15.000 --> 00:13:17.000]  第一個豐盛就是
[00:13:17.000 --> 00:13:19.000]  我一直去做這些義工
[00:13:19.000 --> 00:13:20.000]  一直做了十幾年
[00:13:20.000 --> 00:13:22.000]  做到第一個藝人
[00:13:22.000 --> 00:13:24.000]  做義工做到拿獎
[00:13:24.000 --> 00:13:26.000]  我就拿了2011年
[00:13:26.000 --> 00:13:28.000]  香港傑出義工獎
[00:13:28.000 --> 00:13:30.000]  同時也成為2012年的
[00:13:30.000 --> 00:13:32.000]  十大傑出青年
[00:13:32.000 --> 00:13:34.000]  我們將掌聲歸給神好不好
[00:13:34.000 --> 00:13:41.000]  你想想多奇妙
[00:13:41.000 --> 00:13:42.000]  神是多麼厲害
[00:13:42.000 --> 00:13:44.000]  一個這麼沒用的人
[00:13:44.000 --> 00:13:45.000]  失業了
[00:13:45.000 --> 00:13:47.000]  竟然可以變成一個傑出義工
[00:13:47.000 --> 00:13:49.000]  變成一個傑出青年
[00:13:49.000 --> 00:13:50.000]  這是我沒有想過的
[00:13:50.000 --> 00:13:52.000]  這是神給我的第一個豐盛
[00:13:52.000 --> 00:13:54.000]  第二個豐盛是什麼呢
[00:13:54.000 --> 00:13:55.000]  一直做了十幾年之後
[00:13:55.000 --> 00:13:58.000]  在幾年前我就成立了自己的
[00:13:58.000 --> 00:14:00.000]  炎亮生命的慈善基金
[00:14:00.000 --> 00:14:01.000]  因為神說
[00:14:01.000 --> 00:14:02.000]  你不可以再到處亂打
[00:14:02.000 --> 00:14:04.000]  這裡去那裡去
[00:14:04.000 --> 00:14:05.000]  你看不到種子
[00:14:05.000 --> 00:14:06.000]  看不到發芽
[00:14:06.000 --> 00:14:08.000]  祂說你要有自己的機構
