
[00:00:00.000 --> 00:00:04.040]  我們同心禱告 天父我們很感恩
[00:03:04.040 --> 00:03:08.000]  因為我們就沒有資料菲比是住在哪一個城
[00:03:08.000 --> 00:03:10.700]  但是如果她真的住在哥倫多
[00:03:10.700 --> 00:03:13.960]  哥倫多的人有好幾派
[00:03:13.960 --> 00:03:16.180]  有些是很反對保羅的
[00:03:16.180 --> 00:03:20.260]  因為受了那些異端、假的教師的影響
[00:03:20.260 --> 00:03:25.860]  就對保羅那個使徒的身份是有一個挑戰的
[00:03:25.860 --> 00:03:28.340]  但是我們看到的菲比
[00:03:28.340 --> 00:03:32.600]  這位女執事 堅格理的女執事
[00:03:32.600 --> 00:03:35.060]  你可以想象
[00:03:35.060 --> 00:03:38.840]  當然你可以說她可能是住在堅格理
[00:03:38.840 --> 00:03:42.900]  但是我們不知道實際菲比
[00:03:42.900 --> 00:03:46.420]  她是怎樣的一個當時的狀況
[00:03:46.420 --> 00:03:47.820]  不過無論如何
[00:03:47.820 --> 00:03:52.960]  我們可以看一下保羅在這一大段聖經裏面的文案
[00:03:52.960 --> 00:03:54.840]  我要先點一點出
[00:03:54.840 --> 00:03:57.700]  因為我們看第一到第十六節
[00:03:57.700 --> 00:04:00.720]  很快就會讀完人名
[00:04:00.720 --> 00:04:03.980]  但是讀完人名之後的十七節
[00:04:03.980 --> 00:04:07.300]  就立即有一個極大的反差
[00:04:07.300 --> 00:04:10.500]  就是說原來頂姐妹的相交
[00:04:10.500 --> 00:04:12.860]  是需要這樣彼此的文案
[00:04:12.860 --> 00:04:15.760]  彼此的祝福、欣賞
[00:04:15.760 --> 00:04:19.780]  無論男女 原來在保羅的眼中
[00:04:19.780 --> 00:04:23.680]  男女已經是有一個平等的了
[00:04:23.680 --> 00:04:26.960]  他不會對一些女性有一些貶低
[00:04:26.960 --> 00:04:30.740]  或者有一些工作是不出色
[00:04:30.740 --> 00:04:34.280]  是不值一提 這樣
[00:04:34.280 --> 00:04:37.720]  不是的 反而我們看回第十七節
[00:04:37.720 --> 00:04:40.120]  就將十六節的經文
[00:04:40.120 --> 00:04:42.700]  一到第十六節的經文
[00:04:42.700 --> 00:04:46.740]  帶來一個好像更加凸顯
[00:04:46.740 --> 00:04:51.240]  這十六節保羅的文案的寶貴
[00:04:51.240 --> 00:04:53.140]  那個來得珍貴
[00:04:53.140 --> 00:04:55.320]  因為十七節就是說什麼呢?
[00:04:55.320 --> 00:04:56.860]  留意這段聖經
[00:04:56.860 --> 00:05:00.320]  弟兄們 哪些離間你們
[00:05:00.320 --> 00:05:04.240]  叫你們跌倒 背負所學之道的人
[00:05:04.240 --> 00:05:08.100]  我勸你們要留意躲避他們
[00:05:08.100 --> 00:05:10.660]  要留意的躲避
[00:05:10.660 --> 00:05:15.740]  不斷在講 在教會裏面就要彼此相交
[00:05:15.740 --> 00:05:18.240]  十四章、十五章
[00:05:18.240 --> 00:05:21.860]  就說叫我們不要對別人所做的
[00:05:21.860 --> 00:05:24.460]  你有挑剔 或者你有誤解
[00:05:24.460 --> 00:05:28.720]  人家喜歡守日 由得人家自己堅持
[00:05:28.720 --> 00:05:31.260]  或者你自己覺得什麼都可以吃的
[00:05:31.260 --> 00:05:33.160]  那你自己來堅持吧
[00:05:33.160 --> 00:05:37.560]  就不要論斷那些不吃的人 諸如此類
[00:05:37.560 --> 00:05:40.920]  但是沒有到一個這麼極端的狀況
[00:05:40.920 --> 00:05:45.100]  就是說要留意的躲避
[00:05:45.100 --> 00:05:47.820]  留意躲避
[00:05:47.820 --> 00:05:54.320]  所以這裡就給我們看到一個很大的反差
[00:05:54.320 --> 00:05:57.420]  也可以這麼說 原來一到第十六節
[00:05:57.420 --> 00:05:59.740]  保羅是很有意識地
[00:05:59.740 --> 00:06:04.420]  對每一個他所認識的在羅馬的弟兄姊妹
[00:06:04.420 --> 00:06:07.600]  是有欣賞、是有感謝
[00:06:07.600 --> 00:06:11.360]  是對他們為主所服侍的
[00:06:11.360 --> 00:06:16.380]  每個人都提出那個有內容的感謝
[00:06:16.380 --> 00:06:19.180]  那就更加就凸顯了
[00:06:19.180 --> 00:06:26.800]  原來教會應該大家在教義、真理的裝備底下
[00:06:26.800 --> 00:06:29.780]  就應該去到一個地步 就是
[00:06:29.780 --> 00:06:33.360]  真理不是硬梆梆 這些道理我懂了
[00:06:33.360 --> 00:06:35.380]  而不是這樣的
[00:06:35.380 --> 00:06:38.040]  懂了之後 原來就要在生活
[00:06:38.040 --> 00:06:41.760]  在教會的聚會裏面 人與人之間
[00:06:41.760 --> 00:06:46.280]  大家應該要找到自己的那個侍奉崗位
[00:06:46.280 --> 00:06:51.380]  大家就要在神的裏面 按照神給你的恩賜
[00:06:51.380 --> 00:06:56.320]  給你的人生的資源 你就要去盡心盡力的去服侍
[00:06:56.320 --> 00:06:59.720]  以及彼此的配搭 彼此的欣賞
[00:06:59.720 --> 00:07:04.260]  彼此的來去帶一份感恩 這樣來服侍神
[00:07:04.260 --> 00:07:08.860]  所以17節反而就是將前面的16節
[00:07:08.860 --> 00:07:14.120]  就真的帶出一個很大的一個反照
[00:07:14.120 --> 00:07:17.520]  所以這個很值得我們大家一起去思想
[00:07:17.520 --> 00:07:23.960]  第18節 因為這樣的人不服侍我們的主基督
[00:07:23.960 --> 00:07:28.440]  只服侍自己的禱福 用花言巧語
[00:07:28.440 --> 00:07:32.200]  誘惑那些老實人的心
[00:07:32.200 --> 00:07:37.000]  接著就對羅馬教會一個最後的稱讚
[00:07:37.000 --> 00:07:40.960]  就是你們的信服已經傳於眾人
[00:07:40.960 --> 00:07:43.500]  所以我為你們歡喜
[00:07:43.500 --> 00:07:48.740]  但我願意你們在善上聰明 在惡上愚拙
[00:07:48.740 --> 00:07:53.420]  似平安的神 快要將撒旦踐踏
[00:07:53.420 --> 00:07:57.580]  在你們腳下 願我主耶穌基督的恩
[00:07:57.580 --> 00:08:02.060]  常和你們同在 很清楚告訴我們
[00:08:02.060 --> 00:08:06.220]  有些人原來是背負了真道
[00:08:06.220 --> 00:08:10.660]  但是他們又要繼續在教會裏面來做一些搞事
[00:08:10.660 --> 00:08:13.860]  做一些滲透 做一些分裂
[00:08:13.860 --> 00:08:17.020]  這樣保羅就說 為什麼要留意的
[00:08:17.020 --> 00:08:24.760]  躲避這些人 不要被他們的心思意念的價值觀
[00:08:24.760 --> 00:08:30.440]  那些為人的想法 做事的態度
[00:08:30.440 --> 00:08:38.160]  或者人生的行徑來影響 甚至受吸引
[00:08:38.160 --> 00:08:43.240]  這樣來不知不覺就偏離了神的真道
[00:08:43.240 --> 00:08:47.320]  那就是說 又是回到保羅的感動
[00:08:47.320 --> 00:08:52.860]  什麼是福音 什麼的恩典將我們改變
[00:08:52.860 --> 00:08:55.540]  我們應該是在神眼中
[00:08:55.540 --> 00:08:58.300]  到底我們是一個活祭的生命
[00:08:58.300 --> 00:09:01.000]  活祭就是說 不到我們自己再去
[00:09:01.000 --> 00:09:04.760]  有一個很強烈的自決 自主的了
[00:09:04.760 --> 00:09:10.860]  應該讓神的聖靈帶領我們的人生這樣隨從的
[00:09:10.860 --> 00:09:16.920]  所以這裏就再一次 好像在文安的背後
[00:09:16.920 --> 00:09:21.000]  原來是有神學的 原來這個文安
[00:09:21.000 --> 00:09:26.700]  不是原來好像很隨便 誰誰祝福你
[00:09:26.700 --> 00:09:30.440]  不是這樣的 保羅是我用的題目就是
[00:09:30.440 --> 00:09:36.700]  深情的文安 但是原來真正背後的原因
[00:09:36.700 --> 00:09:39.000]  就是鼓勵羅馬的教會
[00:09:39.000 --> 00:09:44.380]  既然已經有對真理 對福音的認識
[00:09:44.380 --> 00:09:50.480]  對自己成為了神兒女 有聖靈在心裏面的
[00:09:50.480 --> 00:09:57.280]  來這樣的一個新生命 新身份的時候
[00:09:57.280 --> 00:10:03.000]  我們就要認真的在地上來服侍
[00:10:03.000 --> 00:10:08.520]  這個服侍就是在傳福音的過程
[00:10:08.520 --> 00:10:13.440]  就是怎樣來在我們的崗位盡心盡力
[00:10:13.440 --> 00:10:19.040]  所以17節和18節就是剛剛相反的
[00:10:19.040 --> 00:10:22.960]  有一個這樣的狀況的人
[00:10:22.960 --> 00:10:28.620]  其實他們是偏離了神福音的真理的道路
[00:10:28.620 --> 00:10:32.000]  所以原來人生就算信了主
[00:10:32.000 --> 00:10:34.500]  都有兩條路我們可以走的
[00:10:34.500 --> 00:10:38.780]  所以信了主是一個概念來的
[00:10:38.780 --> 00:10:42.240]  是一個生命的皈依
[00:10:42.240 --> 00:10:48.320]  但是怎樣讓這個生命成為我們整個人生
[00:10:48.320 --> 00:10:50.560]  每天的生活呢?
[00:10:50.560 --> 00:10:54.660]  這就是我們怎樣來信而信服
[00:10:54.660 --> 00:11:00.320]  怎樣來在福音神的國度裏面有份
[00:11:00.320 --> 00:11:05.660]  所以回來就是一到第16節
[00:11:05.660 --> 00:11:10.660]  就是保羅有意識地稱讚每一個人
[00:11:10.660 --> 00:11:15.220]  他們為主所做 這個就是很實實在在
[00:11:15.220 --> 00:11:17.620]  他們就是因為明白了福音
[00:11:17.620 --> 00:11:25.280]  因為也是認同使徒們他們所做的擺上的
[00:11:25.280 --> 00:11:29.120]  他們就願意這樣來服侍
[00:11:29.120 --> 00:11:33.140]  接著就問了 原來我們看這16節裏面
[00:11:33.140 --> 00:11:36.260]  我當然還沒有和大家再分類
[00:11:36.260 --> 00:11:38.380]  再仔細去看
[00:11:38.380 --> 00:11:43.640]  因為抱歉今天我差不多大半天上了深圳
[00:11:43.640 --> 00:11:46.140]  因為有個弟兄的公司開幕
[00:11:46.140 --> 00:11:48.900]  找很多教務上去禱告
[00:11:48.900 --> 00:11:53.960]  來去有分享 見證著神的工作
[00:11:53.960 --> 00:11:56.860]  所以趕回來下午也差不多3、4點
[00:11:56.860 --> 00:11:59.120]  有很多其它的瑣碎事務
[00:11:59.120 --> 00:12:04.260]  所以來不及做完整張的PowerPoint
[00:12:04.260 --> 00:12:05.460]  我做了很少
[00:12:05.460 --> 00:12:11.000]  所以今天可能還是在那個大的概念上來說
[00:12:11.000 --> 00:12:17.660]  我們回來就是菲比描述她的時候
[00:12:17.660 --> 00:12:20.580]  跟手就說在羅馬教會
[00:12:20.580 --> 00:12:23.940]  所以菲比就一定不是羅馬教會
[00:12:23.940 --> 00:12:28.080]  她是堅格理的教會的女執事
[00:12:28.080 --> 00:12:30.220]  再一次告訴我們
[00:12:30.220 --> 00:12:36.940]  保羅是按不同的名字來去稱呼、感謝
[00:12:36.940 --> 00:12:38.580]  和對他們問安
[00:12:38.580 --> 00:12:42.980]  所以每一個名字的背後都是一個生命
[00:12:42.980 --> 00:12:47.340]  裏面是有奴隸 特別如果我們沒有搞錯
[00:12:47.340 --> 00:12:51.900]  這個老夫和他的母親
[00:12:51.900 --> 00:12:55.680]  這個應該就是一個奴隸
[00:12:55.680 --> 00:12:57.860]  甚至有些人就說
[00:12:57.860 --> 00:13:04.060]  會不會是當時他爸爸幫耶穌背十字架那個呢?
[00:13:04.060 --> 00:13:06.440]  這個老夫就是他的兒子
[00:13:06.440 --> 00:13:08.760]  當然我們不是太清楚
[00:13:08.760 --> 00:13:11.580]  但是那個名字原文
[00:13:11.580 --> 00:13:15.100]  希臘文是有奴隸的字根的
[00:13:15.100 --> 00:13:17.960]  有些解經家是這樣說的
[00:13:17.960 --> 00:13:20.260]  也有一些是自由人
[00:13:20.260 --> 00:13:24.580]  所謂自由人就是他在社會上的那個身份
[00:13:24.580 --> 00:13:31.180]  就是有那個你可以說是優越
[00:13:31.180 --> 00:13:34.780]  還有是有一定的社會地位
[00:13:34.780 --> 00:13:37.760]  例如菲比就是那個贊助人
[00:13:37.760 --> 00:13:42.400]  就是說好像她能夠去收養一些奴隸
[00:13:42.400 --> 00:13:47.140]  成為她名下的一些僕人這樣
[00:13:47.140 --> 00:13:49.480]  當然不是一定那些贊助人
[00:13:49.480 --> 00:13:55.000]  大部分都是很邪惡、虐待 都不一定的
[00:13:55.000 --> 00:14:00.380]  因為都需要幫那個主人去做很多的
[00:14:00.380 --> 00:14:03.900]  就是日常的勞動的工作
[00:14:03.900 --> 00:14:05.900]  所以你沒理由天天都虐待他
[00:14:05.900 --> 00:14:09.640]  虐待到他都皮包骨 那怎麼做事呢?
[00:14:09.640 --> 00:14:15.680]  所以奴隸不是我們有時近代那些被虐待
[00:14:15.680 --> 00:14:22.360]  被殺害很少的 所以在羅馬的帝國裏面
[00:14:22.360 --> 00:14:28.240]  差不多有兩三成聽聞說都是奴隸的身份
[00:14:28.240 --> 00:14:32.580]  所以是全個國家很重要的勞動力
[00:14:32.580 --> 00:14:36.800]  所以奴隸某程度都有一定的自由的
[00:14:36.800 --> 00:14:39.580]  有一定的社會身份
[00:14:39.580 --> 00:14:42.740]  所以就要看他跟哪一個主人
[00:14:42.740 --> 00:14:46.440]  如果那個主人本身自己都是一些貴族
[00:14:46.440 --> 00:14:51.940]  或者一些皇室 那個奴隸就更加有一個
[00:14:51.940 --> 00:14:57.180]  超越的身份 這些都是當時羅馬教會
[00:14:57.180 --> 00:15:01.360]  或者保羅的時代 當時的希臘文化
[00:15:01.360 --> 00:15:06.260]  和羅馬帝國那些的制度 我們都稍微了解一下
[00:15:06.260 --> 00:15:08.540]  因為保羅在不同的書信
[00:15:08.540 --> 00:15:13.320]  都有時會用這些當時的羅馬制度的概念
[00:15:13.320 --> 00:15:18.260]  來講解一些真理 例如現在太書講到
[00:15:18.260 --> 00:15:25.340]  有些奴僕來去管束那個主人的子女
[00:15:25.340 --> 00:15:33.320]  就是他們真正可以脫離那個自由成長之前
[00:15:33.320 --> 00:15:37.240]  都是在那個奴隸手下 或者叫管家
[00:15:37.240 --> 00:15:39.540]  那個管家本身可能是奴隸來的
[00:15:39.540 --> 00:15:44.640]  來到他要管束他 讓他能夠一來保護他
[00:15:44.640 --> 00:15:47.340]  因為怕可能被標心或者等等
[00:15:47.340 --> 00:15:51.780]  但是更多是要用主人的吩咐
[00:15:51.780 --> 00:15:56.080]  最嚴格的那個教導 使他能夠成材
[00:15:56.080 --> 00:15:59.580]  所以這個加勒太書就引進這個概念
[00:15:59.580 --> 00:16:04.000]  當然在保羅的《稱呼文案》裏面
[00:16:04.000 --> 00:16:09.080]  這裏說有猶太人 有外邦人 這個不奇怪了
[00:16:09.080 --> 00:16:12.920]  因為保羅已經非常強烈的意識到
[00:16:12.920 --> 00:16:21.200]  在他的福音裏面不斷將猶太人、外邦人
[00:16:21.200 --> 00:16:26.280]  來到去已經在一個合一裏面
[00:16:26.280 --> 00:16:29.860]  這個還沒有去到以弗所書那些那麼強烈
[00:16:29.860 --> 00:16:35.060]  在羅馬書裏面已經讓我們深深感受到
[00:16:35.060 --> 00:16:40.340]  在教會裏面的聚會已經有猶太人、外邦人
[00:16:40.340 --> 00:16:43.560]  所以一定有他們的文化上的差距
[00:16:43.560 --> 00:16:46.720]  有他們在一些特別是舊約
[00:16:46.720 --> 00:16:50.720]  和主耶穌成了舊恩之後
[00:16:50.720 --> 00:16:55.460]  那個新的身份應該怎樣協調
[00:16:55.460 --> 00:16:57.340]  應該怎樣來突破
[00:16:57.340 --> 00:17:00.380]  這些就是保羅在他人生
[00:17:00.380 --> 00:17:02.540]  尤其是後半段的時候
[00:17:02.540 --> 00:17:05.700]  對於這個課題 猶太人、外邦人
[00:17:05.700 --> 00:17:10.940]  到底在耶穌裏面是怎樣的一個新的關係
[00:17:10.940 --> 00:17:14.660]  新的身份 以弗所書、哥羅西書
[00:17:14.660 --> 00:17:17.820]  就相當詳細去講解的
[00:17:17.820 --> 00:17:21.340]  但這裏保羅就用很實在的
[00:17:21.340 --> 00:17:25.780]  對猶太人的文案 對外邦人的文案
[00:17:25.780 --> 00:17:28.860]  對一些的男一些的女的文案
[00:17:28.860 --> 00:17:32.820]  有些人是有錢人 也有些人是貧窮的
[00:17:32.820 --> 00:17:35.780]  都真的沒有什麼社會地位
[00:17:35.780 --> 00:17:39.900]  比如剛才講的老夫就是一個可能的奴隸
[00:17:39.900 --> 00:17:43.380]  這裏就讓我們看到保羅這個文案
[00:17:43.380 --> 00:17:50.300]  其實就是非常反映到在他的神學裏面
[00:17:50.300 --> 00:17:56.780]  對不同的人的尊重、欣賞、稱讚
[00:17:56.780 --> 00:17:59.660]  還有在他的眼裏面
[00:17:59.660 --> 00:18:06.420]  再沒有高高低低的身份的懸殊
[00:18:06.420 --> 00:18:10.300]  所以這個是我們骨子裏面需要留心的
[00:18:10.300 --> 00:18:17.540]  我們對其他人真的需要有這份尊重和欣賞
[00:18:17.540 --> 00:18:23.860]  就不要有一種不自覺的見高拜見低就踩
[00:18:23.860 --> 00:18:26.360]  這個是聖經非常之禁止的
[00:18:26.360 --> 00:18:30.500]  也都近乎我們完全好像一個
[00:18:30.500 --> 00:18:34.040]  如果真的時時都還是這樣的心態
[00:18:34.040 --> 00:18:38.460]  那就可能真的和神的國度是沒有分的
[00:18:38.460 --> 00:18:41.700]  因為神是很禁止我們這樣
[00:18:41.700 --> 00:18:44.660]  有這一種這樣的心態的
[00:18:44.660 --> 00:18:50.060]  所以我們求主要幫助我們要了解明白
[00:18:50.060 --> 00:18:54.060]  所以應該其中有一句話
[00:18:54.060 --> 00:18:58.060]  就是羅馬書「倒要苦就卑微的人」
[00:18:58.060 --> 00:19:00.420]  所以保羅就告訴我們
[00:19:00.420 --> 00:19:04.380]  我們有自己神給我們的身份
[00:19:04.380 --> 00:19:07.300]  我們自己在人生裏面的成長
[00:19:07.300 --> 00:19:08.980]  比如我剛才都講了
[00:19:08.980 --> 00:19:11.620]  小時候住木屋區周山走
[00:19:11.620 --> 00:19:14.880]  但是經過了很多年社會的進步
[00:19:14.880 --> 00:19:18.740]  有讀書、有成長、有工作
[00:19:18.740 --> 00:19:21.580]  各方面經過了數十年之後
[00:19:21.580 --> 00:19:26.100]  真是那個社會的地位是提升了
[00:19:26.100 --> 00:19:32.180]  但是提升了 保羅就說提升本身沒有錯的
[00:19:32.180 --> 00:19:36.260]  但是如果連帶我們那種的驕傲、優越
[00:19:36.260 --> 00:19:42.500]  鄙視、歧視別人都一起提升 那就是問題所在了
[00:19:42.500 --> 00:19:46.020]  所以有那個身份、社會地位是沒有問題的
[00:19:46.020 --> 00:19:51.940]  但是保羅就說「倒要苦就卑微的人」
[00:19:51.940 --> 00:19:54.820]  卑微的人包括了卑微的事
[00:19:54.820 --> 00:19:56.420]  所以我們千萬不要看
[00:19:56.420 --> 00:19:58.300]  有些事情我一定不做的
[00:19:58.300 --> 00:19:59.860]  有沒有搞錯 要我做
[00:19:59.860 --> 00:20:01.700]  我是什麼人 你知不知道啊
[00:20:01.700 --> 00:20:02.980]  就不是這樣的
[00:20:02.980 --> 00:20:06.780]  我們應該去到在主的救恩裏面
[00:20:06.780 --> 00:20:09.220]  我們自己的生命都改變的
[00:20:09.220 --> 00:20:11.900]  我試過的 其實不止一次的
[00:20:11.900 --> 00:20:15.340]  在錦繡的禮堂有時候看到一些廁紙
[00:20:15.340 --> 00:20:20.660]  不是特別骯髒的 普通一張的廁紙
[00:20:20.660 --> 00:20:22.260]  走過都沒有人收拾的
[00:20:22.260 --> 00:20:25.100]  可能有時候看不到或者不留意
[00:20:25.100 --> 00:20:27.200]  但是我看到我就一定收拾的
[00:20:27.200 --> 00:20:30.300]  你說不關我的事 應該叫誰
[00:20:30.300 --> 00:20:33.780]  現在就是Kitty了 叫Kitty來 叫Kitty收拾
[00:20:33.780 --> 00:20:36.140]  就是菲律賓的姐妹
[00:20:36.140 --> 00:20:38.980]  還是說阿冰收拾
[00:20:38.980 --> 00:20:42.320]  其實你看到 你就收拾起它
[00:20:42.320 --> 00:20:45.980]  為什麼要分那個事 不是你的身份呢?
[00:20:45.980 --> 00:20:50.580]  當然每天的工作 我們有事務員
[00:20:50.580 --> 00:20:53.700]  他幫忙做清潔 要洗廁所
[00:20:53.700 --> 00:20:55.500]  這個是他每天的工作
[00:20:55.500 --> 00:20:59.820]  當然沒有理由我的工作跟他對調
[00:20:59.820 --> 00:21:01.100]  也不應該是這樣的
[00:21:01.100 --> 00:21:03.340]  但是有時候在那個
[00:21:03.340 --> 00:21:05.600]  剛好你走過看到
[00:21:05.600 --> 00:21:09.140]  你就突然間說 我的身份不適合做這件事
[00:21:09.140 --> 00:21:10.660]  我怎麼都不會收拾的
[00:21:10.660 --> 00:21:14.020]  其實這樣 保羅的教導就是說
[00:21:14.020 --> 00:21:18.300]  倒要苦就卑微的人 或者卑微的事
[00:21:18.300 --> 00:21:22.300]  十二章的羅馬書 這樣給我們看到
[00:21:22.300 --> 00:21:27.400]  所以保羅的神學真是很落地的
[00:21:27.400 --> 00:21:32.220]  保羅對福音 對主耶穌從高天來這個世界
[00:21:32.220 --> 00:21:38.100]  到神祂犧牲祂的愛子 成為了贖罪祭
[00:21:38.100 --> 00:21:42.460]  我們現在在主耶穌裏面 我們得到永恆救恩
[00:21:42.460 --> 00:21:45.800]  我們整個的生命都更新改變
[00:21:45.800 --> 00:21:51.560]  所以我們真的慢慢我們的社會階層提升
[00:21:51.560 --> 00:21:54.340]  你想一下 我現在有時候都要打領帶
[00:21:54.340 --> 00:21:57.100]  每個星期天都要打領帶 穿西裝
[00:21:57.100 --> 00:22:00.360]  肯定是給我的哥哥 我哥哥開巴士的
[00:22:00.360 --> 00:22:02.360]  我姐姐也是開巴士的
[00:22:02.360 --> 00:22:03.920]  肯定給他們兩個
[00:22:03.920 --> 00:22:07.540]  那個社會表面出來的形象高一些
[00:22:07.540 --> 00:22:09.180]  按一般人的看法
[00:22:09.180 --> 00:22:13.140]  但是那個心態、心境千萬不要
[00:22:13.140 --> 00:22:17.320]  這個是很重要的 所以不容易學的
[00:22:17.320 --> 00:22:21.500]  所以羅馬書給了我們很多倫理的教導
[00:22:21.500 --> 00:22:25.840]  給了我們很多待人接物的教導
[00:22:25.840 --> 00:22:27.900]  所以在這個文安裏面
[00:22:27.900 --> 00:22:32.240]  其實我們直接代入去都已經很感動
[00:22:32.240 --> 00:22:34.980]  因為我們真的看到保羅
[00:22:34.980 --> 00:22:39.260]  是對每一個人他都是認識
[00:22:39.260 --> 00:22:43.400]  當然這個是他所認識的這26個朋友
[00:22:43.400 --> 00:22:48.360]  他們原來不是教會的什麼大目、領袖
[00:22:48.360 --> 00:22:53.720]  原來是很卑微的一些接待的奴婦的人
[00:22:53.720 --> 00:22:56.240]  所以你就可以想象到
[00:22:56.240 --> 00:22:58.480]  使徒保羅給我們的教導
[00:22:58.480 --> 00:22:59.780]  這些我們上一次
[00:22:59.780 --> 00:23:02.100]  就是三個星期前已經講過了
[00:23:02.100 --> 00:23:05.940]  那就不再詳細講這個部份了
[00:23:05.940 --> 00:23:10.960]  就是卑鄙就要來去接待他
[00:23:10.960 --> 00:23:13.360]  要合乎聖徒的體統
[00:23:13.360 --> 00:23:17.480]  就是說要對他的那個侍奉
[00:23:17.480 --> 00:23:20.720]  他可能有一些重要的事務
[00:23:20.720 --> 00:23:25.720]  他們必須要按照神的真理來去接待
[00:23:25.720 --> 00:23:28.240]  就是不要因為他是特別的尊貴
[00:23:28.240 --> 00:23:31.920]  就特別的來去上賓的款待
[00:23:31.920 --> 00:23:35.480]  就不是這樣的意思叫做聖徒體統
[00:23:35.480 --> 00:23:39.340]  而是真的要在主裏面
[00:23:39.340 --> 00:23:45.300]  大家來彼此的服侍和欣賞這樣的情況
[00:23:45.300 --> 00:23:49.760]  所以不是因為卑鄙是保羅的贊助人
[00:23:49.760 --> 00:23:53.380]  不是因為他是一個有錢的女執事
[00:23:53.380 --> 00:23:56.520]  所以特別的招呼得殷勤
[00:23:56.520 --> 00:24:00.600]  而是因為他是在神的角度裏面
[00:24:00.600 --> 00:24:05.820]  來去支持神的僕人保羅所傳的福音
[00:24:05.820 --> 00:24:11.400]  所以是要這樣的心情去接待這位女執事
[00:24:11.400 --> 00:24:16.760]  所以原來初期教會都已經在這樣的水平
[00:24:16.760 --> 00:24:21.920]  去看男女之間的角色、身份
[00:24:21.920 --> 00:24:26.940]  香港近代 可能大家應該都明白
[00:24:26.940 --> 00:24:33.380]  我們都是80年代 上世紀的80年代
[00:24:33.380 --> 00:24:38.980]  才正式可以按納女牧師宣導會
[00:24:38.980 --> 00:24:46.920]  浸信會可能再早一點 播道會就更加遲了
