
[00:00:00.000 --> 00:00:03.080]  我們要開始一起祈禱
[00:02:17.640 --> 00:02:21.480]  重重複複都是想說將來那個政權
[00:02:21.480 --> 00:02:25.560]  和那個的宗教的混合
[00:02:26.280 --> 00:02:28.320]  和那個的
[00:02:28.320 --> 00:02:31.140]  地上的特別是經濟
[00:02:31.140 --> 00:02:34.460]  來到去拉上關係
[00:02:34.460 --> 00:02:37.040]  當神要來到去審判的時候
[00:02:37.040 --> 00:02:39.080]  就這一切都瓦解
[00:02:39.080 --> 00:02:41.380]  所以十八章雖然比較長
[00:02:41.380 --> 00:02:42.920]  但其實
[00:02:42.920 --> 00:02:46.000]  是用過一些的詩歌的題材
[00:02:46.000 --> 00:02:49.320]  來到去嘲諷這個大巴比倫城
[00:02:49.320 --> 00:02:52.640]  過去的奢華輝煌
[00:02:52.900 --> 00:02:56.220]  做買賣的那個經濟的蓬勃
[00:02:56.220 --> 00:02:58.280]  就是很
[00:02:58.280 --> 00:02:59.820]  欣欣向榮
[00:02:59.820 --> 00:03:00.840]  但是
[00:03:00.840 --> 00:03:03.400]  依附著他而發財的
[00:03:03.400 --> 00:03:05.200]  無論是那些
[00:03:05.200 --> 00:03:08.000]  商家做生意的人
[00:03:08.000 --> 00:03:11.340]  或者那些航海的要運送
[00:03:11.340 --> 00:03:14.160]  現在的海運那些
[00:03:14.160 --> 00:03:16.960]  那些商
[00:03:16.960 --> 00:03:18.760]  那些叫做
[00:03:18.760 --> 00:03:20.800]  貨櫃那些商
[00:03:21.260 --> 00:03:23.300]  現在極之昂貴因為
[00:03:23.300 --> 00:03:24.060]  沒有
[00:03:24.060 --> 00:03:27.160]  工人和檢疫等等
[00:03:27.160 --> 00:03:29.200]  你都會看到
[00:03:29.200 --> 00:03:29.980]  那個
[00:03:29.980 --> 00:03:33.040]  經濟
[00:03:33.040 --> 00:03:35.860]  是受著這一切的影響
[00:03:35.860 --> 00:03:37.660]  所以十八章
[00:03:37.660 --> 00:03:41.240]  當神要來到去清算這個大巴比倫的時候
[00:03:41.240 --> 00:03:43.540]  他要傾倒的時候
[00:03:43.540 --> 00:03:45.340]  就會出現了
[00:03:45.340 --> 00:03:47.900]  很多的悲哀
[00:03:47.900 --> 00:03:49.680]  所以第十八章
[00:03:49.940 --> 00:03:50.960]  我們會說的
[00:03:50.960 --> 00:03:54.040]  就是幾方面的人的悲哀
[00:03:54.040 --> 00:03:56.860]  就是在哀哭
[00:03:56.860 --> 00:03:58.140]  哀歌
[00:03:58.140 --> 00:04:00.960]  哀悼這個巴比倫
[00:04:00.960 --> 00:04:05.300]  十七章上星期我不知道大家有沒有回去查聖經
[00:04:05.300 --> 00:04:07.620]  就是聖靈感動約翰
[00:04:07.620 --> 00:04:10.680]  有幾段聖經都有相類似的
[00:04:10.680 --> 00:04:11.960]  例如第一章
[00:04:11.960 --> 00:04:14.520]  約翰在這個拔摩海島
[00:04:14.520 --> 00:04:15.800]  有聖靈
[00:04:15.800 --> 00:04:16.820]  感動他
[00:04:16.820 --> 00:04:19.140]  他就看到那個天使
[00:04:19.380 --> 00:04:20.920]  第四章
[00:04:20.920 --> 00:04:23.220]  就被邀請上到天上
[00:04:23.220 --> 00:04:25.020]  他就會看到
[00:04:25.020 --> 00:04:26.820]  這個寶座
[00:04:26.820 --> 00:04:29.620]  第十七章
[00:04:29.620 --> 00:04:31.420]  就是我們所看的
[00:04:31.420 --> 00:04:33.720]  上一個星期我們看過
[00:04:33.720 --> 00:04:35.520]  不夠詳細時間看
[00:04:35.520 --> 00:04:37.820]  十七章的第三節
[00:04:37.820 --> 00:04:42.680]  這一章聖經今天不會再詳細看了
[00:04:42.680 --> 00:04:47.540]  有些重點都是要重點上個星期都有機會說了一點點的
[00:04:47.800 --> 00:04:49.840]  可以再深入一點點
[00:04:49.840 --> 00:04:52.660]  第三節被邀請
[00:04:52.660 --> 00:04:53.940]  約翰在
[00:04:53.940 --> 00:04:57.280]  聖靈的感動就是這個天使
[00:04:57.280 --> 00:05:00.340]  拿著七碗的其中一位天使
[00:05:00.340 --> 00:05:02.400]  來呼籲他
[00:05:02.400 --> 00:05:03.920]  就告訴他
[00:05:03.920 --> 00:05:08.020]  我要把坐在縱水之上的大淫婦
[00:05:08.020 --> 00:05:10.080]  他所要受的刑罰
[00:05:10.080 --> 00:05:12.120]  只給你看
[00:05:12.120 --> 00:05:13.400]  就是說
[00:05:13.400 --> 00:05:14.420]  過去
[00:05:14.420 --> 00:05:16.480]  這個女人
[00:05:16.980 --> 00:05:20.520]  結集著的那個邪惡的勢力
[00:05:20.520 --> 00:05:22.820]  就是說她依附著那個
[00:05:22.820 --> 00:05:25.120]  七頭十角獸
[00:05:25.120 --> 00:05:27.680]  就是十三章說的那個迪基督
[00:05:27.680 --> 00:05:29.720]  他們那個聯合
[00:05:29.720 --> 00:05:32.280]  那個的
[00:05:32.280 --> 00:05:33.560]  一起
[00:05:33.560 --> 00:05:35.360]  對地上的迷惑
[00:05:35.360 --> 00:05:37.160]  威嚇
[00:05:37.160 --> 00:05:42.520]  現在這一章聖經是說那個受刑罰的日子到了
[00:05:42.520 --> 00:05:43.300]  所以
[00:05:43.300 --> 00:05:46.120]  這個天使就邀請約翰
[00:05:46.380 --> 00:05:48.420]  去留意去了解
[00:05:48.420 --> 00:05:49.460]  所以約翰
[00:05:49.460 --> 00:05:51.760]  就立即被聖靈感動
[00:05:51.760 --> 00:05:54.580]  然後天使就帶他去曠野
[00:05:54.580 --> 00:05:56.360]  所以這些是意象來的
[00:05:56.360 --> 00:05:57.900]  裡面所描述的
[00:05:57.900 --> 00:06:00.980]  有時候很難用字面每一句去應驗的
[00:06:00.980 --> 00:06:02.520]  所以呢
[00:06:02.520 --> 00:06:04.300]  有那些解釋
[00:06:04.300 --> 00:06:05.840]  我們就照那個解釋
[00:06:05.840 --> 00:06:07.120]  例如女人
[00:06:07.120 --> 00:06:09.420]  就是他所坐的七座山
[00:06:09.420 --> 00:06:10.960]  這個是第九節
[00:06:10.960 --> 00:06:12.760]  他說智慧的心
[00:06:12.760 --> 00:06:14.540]  你就可以思想了
[00:06:15.260 --> 00:06:18.600]  那個七頭就是女人所坐的七座山
[00:06:18.600 --> 00:06:20.400]  所以就是羅馬
[00:06:20.400 --> 00:06:21.420]  七山城
[00:06:21.420 --> 00:06:23.720]  又是七位王
[00:06:23.720 --> 00:06:26.280]  五位已經談到了
[00:06:26.280 --> 00:06:28.060]  一位還在
[00:06:28.060 --> 00:06:30.360]  一位還沒有來到
[00:06:30.360 --> 00:06:31.660]  他來的時候
[00:06:31.660 --> 00:06:33.700]  必須的暫時存留
[00:06:33.700 --> 00:06:37.540]  就是說重點是將來要來的那一位王
[00:06:37.540 --> 00:06:39.600]  就是那個迪基督
[00:06:39.600 --> 00:06:40.360]  那麼
[00:06:40.360 --> 00:06:42.660]  去到最後的時候十八節
[00:06:42.660 --> 00:06:44.460]  十七章的十八節
[00:06:44.720 --> 00:06:46.000]  作者約翰
[00:06:46.000 --> 00:06:47.540]  就很清楚說
[00:06:47.540 --> 00:06:48.820]  其實這個女人
[00:06:48.820 --> 00:06:52.160]  就是管轄地上縱王的大城
[00:06:52.160 --> 00:06:53.940]  是那個大城
[00:06:53.940 --> 00:06:56.500]  所以那個女人就不是一個女人
[00:06:56.500 --> 00:06:58.040]  是說一座城
[00:06:58.040 --> 00:06:59.580]  到底
[00:06:59.580 --> 00:07:01.880]  真的是巴比倫
[00:07:01.880 --> 00:07:03.680]  因為第五節已經說了
[00:07:03.680 --> 00:07:05.720]  還有十八章又再
[00:07:05.720 --> 00:07:08.020]  詳細說這個大城
[00:07:08.020 --> 00:07:09.820]  談到的時候
[00:07:09.820 --> 00:07:11.360]  談到之後
[00:07:11.360 --> 00:07:13.140]  帶來的悲哀
[00:07:13.400 --> 00:07:17.200]  就是說一切依附著這個大城而發財的
[00:07:17.200 --> 00:07:19.240]  而有很多的勢力的
[00:07:19.240 --> 00:07:21.800]  那麼就一下子就沒有了
[00:07:21.800 --> 00:07:23.600]  那麼就用一種悲哀
[00:07:23.600 --> 00:07:24.880]  來襯托
[00:07:24.880 --> 00:07:28.460]  聖徒那種的歌頌
[00:07:28.460 --> 00:07:29.980]  因為十九章
[00:07:29.980 --> 00:07:31.280]  立即就說
[00:07:31.280 --> 00:07:33.080]  聖徒的歡欣
[00:07:33.080 --> 00:07:34.340]  歌唱
[00:07:34.340 --> 00:07:35.360]  唱
[00:07:35.360 --> 00:07:37.420]  高揚的詩歌等等的
[00:07:37.420 --> 00:07:38.440]  那麼現在
[00:07:38.440 --> 00:07:41.000]  十七十八章就是這個整體
[00:07:41.000 --> 00:07:42.540]  神的時間到了
[00:07:42.800 --> 00:07:43.820]  要刑罰了
[00:07:43.820 --> 00:07:46.380]  要對付這個巴比倫了
[00:07:46.380 --> 00:07:47.920]  要對付這個女人了
[00:07:47.920 --> 00:07:49.460]  其實就是那座城
[00:07:49.460 --> 00:07:50.480]  所以
[00:07:50.480 --> 00:07:53.800]  這裡也是值得我們再揣摩一下
[00:07:53.800 --> 00:07:57.140]  在未真正墮落
[00:07:57.140 --> 00:08:00.200]  未真正神的時間到之前
[00:08:00.200 --> 00:08:02.000]  很顯然
[00:08:02.000 --> 00:08:04.040]  沒有太多人
[00:08:04.040 --> 00:08:07.380]  如果他不根據聖經的真理啟示
[00:08:07.380 --> 00:08:09.420]  沒有太多人會
[00:08:09.420 --> 00:08:10.700]  估計得到
[00:08:11.420 --> 00:08:13.220]  預算得到
[00:08:13.220 --> 00:08:14.760]  這個大城
[00:08:14.760 --> 00:08:16.300]  是會這樣傾倒
[00:08:16.300 --> 00:08:17.320]  還有
[00:08:17.320 --> 00:08:18.600]  這個迪基督
[00:08:18.600 --> 00:08:21.660]  如果他是一個很有那個
[00:08:21.660 --> 00:08:25.260]  和平的使者的身份
[00:08:25.260 --> 00:08:26.780]  或者那種形態
[00:08:26.780 --> 00:08:29.100]  來到去治理大地的時候
[00:08:29.100 --> 00:08:31.400]  大家都公認他是世界的
[00:08:31.400 --> 00:08:32.420]  領袖
[00:08:32.420 --> 00:08:33.700]  和平之君
[00:08:33.700 --> 00:08:36.520]  和平之君是耶穌的身份來的
[00:08:36.520 --> 00:08:39.080]  所以他是一個假的和平的使者
[00:08:39.340 --> 00:08:41.440]  他與許多的人
[00:08:41.440 --> 00:08:42.720]  堅定盟約的
[00:08:42.720 --> 00:08:43.500]  所以
[00:08:43.500 --> 00:08:45.020]  如果是這樣的時候
[00:08:45.020 --> 00:08:47.300]  就真的需要透過聖經的
[00:08:47.300 --> 00:08:48.340]  啟示
[00:08:48.340 --> 00:08:50.620]  聖靈的感動裡面
[00:08:50.620 --> 00:08:52.440]  我們才可以
[00:08:52.440 --> 00:08:53.980]  來到去看到
[00:08:53.980 --> 00:08:54.760]  原來
[00:08:54.760 --> 00:08:57.320]  一個如日中天
[00:08:57.320 --> 00:08:58.600]  這麼帶來
[00:08:58.600 --> 00:09:00.900]  繁盛的一個國度
[00:09:00.900 --> 00:09:02.440]  一座的大城
[00:09:02.440 --> 00:09:04.740]  是會這樣傾倒的
[00:09:04.740 --> 00:09:05.540]  所以
[00:09:05.540 --> 00:09:09.100]  讀啟示錄是會帶來很大的智慧
[00:09:09.360 --> 00:09:11.620]  讓我們看到將來的末世
[00:09:11.620 --> 00:09:13.400]  其實只是會
[00:09:13.400 --> 00:09:15.200]  神的公義
[00:09:15.200 --> 00:09:18.280]  是會繼續的來到去得到那個新章
[00:09:18.280 --> 00:09:20.000]  不義
[00:09:20.000 --> 00:09:21.000]  邪惡
[00:09:21.000 --> 00:09:22.300]  敵黨神
[00:09:22.300 --> 00:09:24.100]  拜受像
[00:09:24.100 --> 00:09:25.120]  最終
[00:09:25.120 --> 00:09:26.420]  表面
[00:09:26.420 --> 00:09:27.440]  短暫
[00:09:27.440 --> 00:09:29.480]  是會有順利
[00:09:29.480 --> 00:09:31.280]  是會可以買賣
[00:09:31.280 --> 00:09:34.600]  是可以來到去有一定的權力
[00:09:34.600 --> 00:09:35.620]  但是
[00:09:35.620 --> 00:09:36.400]  最終
[00:09:36.660 --> 00:09:39.040]  如果你不拜這位造物主
[00:09:39.040 --> 00:09:40.840]  不將榮耀歸給他
[00:09:40.840 --> 00:09:41.640]  最終
[00:09:41.640 --> 00:09:43.680]  是會受很大的審判
[00:09:43.680 --> 00:09:44.960]  所以
[00:09:44.960 --> 00:09:47.520]  我們上一個禮拜集中重點說
[00:09:47.520 --> 00:09:48.800]  那些被
[00:09:48.800 --> 00:09:51.620]  邪惡的三位一體
[00:09:51.620 --> 00:09:54.680]  來到去影響著的那個神學觀
[00:09:54.680 --> 00:09:57.500]  他們無論面對什麼苦楚
[00:09:57.500 --> 00:09:58.780]  都不會
[00:09:58.780 --> 00:10:01.060]  歸榮耀給神
[00:10:01.060 --> 00:10:03.400]  不斷都是褻瀆神
[00:10:03.660 --> 00:10:06.680]  連續三段最後的七碗的災
[00:10:06.680 --> 00:10:07.980]  都是這樣的
[00:10:07.980 --> 00:10:10.020]  所以其實都頗可怕的
[00:10:10.020 --> 00:10:10.780]  就是
[00:10:10.780 --> 00:10:13.600]  人應該是去到困境
[00:10:13.600 --> 00:10:15.640]  就要呼求神
[00:10:15.640 --> 00:10:16.400]  或者
[00:10:16.400 --> 00:10:17.160]  你
[00:10:17.160 --> 00:10:18.720]  真的走投無路了
[00:10:18.720 --> 00:10:20.520]  山窮水盡了
[00:10:20.520 --> 00:10:23.060]  其實你就應該要去尋找
[00:10:23.060 --> 00:10:25.380]  這一位的真理的主
[00:10:25.380 --> 00:10:27.420]  向他來到去
[00:10:27.420 --> 00:10:28.700]  求恩典
[00:10:28.700 --> 00:10:29.480]  但是
[00:10:29.480 --> 00:10:31.000]  將來的人是
[00:10:31.000 --> 00:10:32.540]  不懂得這樣做
[00:10:32.800 --> 00:10:34.080]  是不會這樣做
[00:10:34.080 --> 00:10:36.640]  就是說他們整套的內心的神學
[00:10:36.640 --> 00:10:37.920]  已經是被
[00:10:37.920 --> 00:10:39.200]  迪基督
[00:10:39.200 --> 00:10:40.480]  地獸
[00:10:40.480 --> 00:10:42.280]  假先知
[00:10:42.280 --> 00:10:44.320]  來到去迷惑得很深
[00:10:44.320 --> 00:10:45.600]  所以
[00:10:45.600 --> 00:10:48.420]  弟兄姊妹不要一知半解
[00:10:48.420 --> 00:10:53.020]  不要真的上完浸禮班浸禮完就不再回教會
[00:10:53.020 --> 00:10:54.820]  又不再上主一學
[00:10:54.820 --> 00:11:00.200]  要不斷去對真理有一個全面的掌握認識
[00:11:00.200 --> 00:11:02.760]  如果有些人從來都不讀啟示錄
[00:11:02.980 --> 00:11:05.020]  根本他都不知道原來末世
[00:11:05.020 --> 00:11:07.060]  有這麼多的事情發生
[00:11:07.060 --> 00:11:09.620]  還有真正的
[00:11:09.620 --> 00:11:12.180]  做物主是會全面的得勝
[00:11:12.180 --> 00:11:13.460]  所以我們一定
[00:11:13.460 --> 00:11:14.740]  無論如何
[00:11:14.740 --> 00:11:16.540]  你要站在神這一邊
[00:11:16.540 --> 00:11:18.060]  今生
[00:11:18.060 --> 00:11:20.380]  就是你要決定你站在哪一邊
[00:11:20.380 --> 00:11:22.180]  如果你不站在神那邊
[00:11:22.180 --> 00:11:24.720]  你就要面對那個迷惑
[00:11:24.720 --> 00:11:25.740]  所以
[00:11:25.740 --> 00:11:28.060]  這些迷惑是很嚴重的
[00:11:29.600 --> 00:11:32.960]  我們沒有叫大家來講
[00:11:32.960 --> 00:11:34.220]  因為你找了就算了
[00:11:34.220 --> 00:11:36.000]  因為去到21章
[00:11:36.000 --> 00:11:38.560]  再有一次約翰被邀請
[00:11:38.560 --> 00:11:41.380]  他又立刻在聖靈感動裏面
[00:11:41.380 --> 00:11:44.960]  他就見到那座的聖城新耶路撒冷
[00:11:44.960 --> 00:11:47.020]  就是那個的新婦
[00:11:47.020 --> 00:11:47.780]  所以
[00:11:47.780 --> 00:11:50.860]  新婦和17章這裡的
[00:11:50.860 --> 00:11:51.880]  淫婦
[00:11:51.880 --> 00:11:54.180]  是一個很強烈的對比的
[00:11:54.180 --> 00:11:56.740]  新婦就是說他們裝飾整齊
[00:11:56.740 --> 00:11:59.040]  他們是一生行真理
[00:11:59.300 --> 00:12:00.320]  現在這裡
[00:12:00.320 --> 00:12:02.300]  有些人就是情願跟隨
[00:12:02.300 --> 00:12:03.060]  迪基督
[00:12:03.060 --> 00:12:06.220]  都不去要那個
[00:12:06.220 --> 00:12:09.820]  做物主成為他們的生命的主宰
[00:12:09.820 --> 00:12:13.080]  所以這裡是一個重點我們要留心
[00:12:13.080 --> 00:12:16.160]  那個褻瀆的名號
[00:12:16.160 --> 00:12:17.680]  所以你會見到
[00:12:17.680 --> 00:12:20.500]  表面很奢華的
[00:12:20.500 --> 00:12:23.060]  穿的是珠紅色的衣服
[00:12:23.060 --> 00:12:26.140]  又有七頭十角
[00:12:26.400 --> 00:12:29.480]  用金紫寶石珍珠做裝飾
[00:12:29.480 --> 00:12:33.060]  穿的是紫色和珠紅色的衣服
[00:12:33.060 --> 00:12:35.100]  這樣描述這個女人的
[00:12:35.100 --> 00:12:36.140]  第四節
[00:12:36.140 --> 00:12:38.180]  你可想而知
[00:12:38.180 --> 00:12:40.220]  是非常的華麗
[00:12:40.220 --> 00:12:43.040]  表面是非常之
[00:12:43.040 --> 00:12:44.580]  無論富庶
[00:12:44.580 --> 00:12:46.880]  無論是裝扮得是很
[00:12:46.880 --> 00:12:48.420]  可能很敬虔
[00:12:48.420 --> 00:12:49.700]  如果珠紅色
[00:12:49.700 --> 00:12:50.980]  紫色
[00:12:50.980 --> 00:12:54.060]  真是君王和宗教的一些衣服
[00:12:54.500 --> 00:12:57.320]  可能是裝扮得很敬虔
[00:12:57.320 --> 00:12:59.120]  但是實際上
[00:12:59.120 --> 00:13:02.960]  七頭十角遍體是褻瀆的名號
[00:13:02.960 --> 00:13:03.980]  遍體
[00:13:03.980 --> 00:13:09.360]  舊約的撒拉忽
[00:13:09.360 --> 00:13:10.900]  基魯柏
[00:13:10.900 --> 00:13:14.480]  遍體內外都佈滿了眼睛
[00:13:14.480 --> 00:13:17.800]  就是每一個方位每一個角度
[00:13:17.800 --> 00:13:21.380]  你見到這一位的做物主你就要俯伏敬拜
[00:13:21.380 --> 00:13:22.920]  你想想
[00:13:23.180 --> 00:13:26.000]  我們眼睛在前面
[00:13:26.000 --> 00:13:27.540]  不是長額頭
[00:13:27.540 --> 00:13:28.820]  我們在前面
[00:13:28.820 --> 00:13:30.100]  你想想
[00:13:30.100 --> 00:13:31.900]  如果我們卡通片
[00:13:31.900 --> 00:13:32.660]  一個人
[00:13:32.660 --> 00:13:35.480]  他整個body都是眼睛
[00:13:35.480 --> 00:13:36.760]  都可以看到
[00:13:36.760 --> 00:13:40.340]  看到就集中看這位做物主
[00:13:40.340 --> 00:13:41.100]  所以
[00:13:41.100 --> 00:13:42.140]  你就會看到
[00:13:42.140 --> 00:13:44.440]  舊約就已經不斷反映
[00:13:44.440 --> 00:13:47.000]  天使聖靈靈體
[00:13:47.000 --> 00:13:48.540]  在天上面
[00:13:48.540 --> 00:13:50.320]  對做物主的敬拜是
[00:13:50.320 --> 00:13:51.600]  全方位的
[00:13:51.860 --> 00:13:53.860]  不會有任何一個時間
[00:13:53.860 --> 00:13:54.700]  休息一下
[00:13:54.700 --> 00:13:57.260]  有一段時間或者有一個方位
[00:13:57.260 --> 00:13:59.300]  神是得不到榮耀的
[00:13:59.300 --> 00:14:00.060]  不會的
[00:14:00.060 --> 00:14:00.840]  但是
[00:14:00.840 --> 00:14:02.380]  這裡剛剛相反了
[00:14:02.380 --> 00:14:06.660]  遍體內外都是褻瀆的名號
[00:14:06.660 --> 00:14:09.480]  你就覺得很特別
[00:14:09.480 --> 00:14:11.020]  所以真的
[00:14:11.020 --> 00:14:12.540]  去到最盡的
[00:14:12.540 --> 00:14:13.320]  迪基督
[00:14:13.320 --> 00:14:15.880]  在他的內心
[00:14:15.880 --> 00:14:18.940]  是毫無對神的讚美
[00:14:18.940 --> 00:14:20.480]  敬拜可言的
[00:14:21.000 --> 00:14:22.540]  所以魔鬼
[00:14:22.540 --> 00:14:23.560]  迪基督
[00:14:23.560 --> 00:14:25.600]  現在這個女人又
[00:14:25.600 --> 00:14:27.400]  黏在這個
[00:14:27.400 --> 00:14:28.940]  海獸
[00:14:28.940 --> 00:14:30.220]  迪基督裡面
[00:14:30.220 --> 00:14:32.520]  他表面就好像很華麗
[00:14:32.520 --> 00:14:34.580]  騎著這一隻海獸
[00:14:34.580 --> 00:14:35.860]  但實際上
[00:14:35.860 --> 00:14:37.380]  你有沒有留意後面
[00:14:37.380 --> 00:14:39.940]  第16節
[00:14:39.940 --> 00:14:43.780]  你所看見的那十角
[00:14:43.780 --> 00:14:45.580]  和那個獸
[00:14:45.580 --> 00:14:48.660]  必定會恨這個淫婦
[00:14:48.660 --> 00:14:50.440]  使得他被濫落
[00:14:50.700 --> 00:14:51.460]  赤身
[00:14:51.460 --> 00:14:53.980]  之前的華麗
[00:14:53.980 --> 00:14:55.260]  現在
[00:14:55.260 --> 00:14:56.800]  是要被冷落
[00:14:56.800 --> 00:14:58.580]  赤身
[00:14:58.580 --> 00:14:59.360]  然後
[00:14:59.360 --> 00:15:00.900]  要吃他的肉
[00:15:00.900 --> 00:15:03.460]  用火將他燒盡
[00:15:03.460 --> 00:15:04.480]  為什麼呢
[00:15:04.480 --> 00:15:08.060]  因為神使得諸王同心合二
[00:15:08.060 --> 00:15:10.360]  遵行他的旨意
[00:15:10.360 --> 00:15:12.160]  把自己的國度
[00:15:12.160 --> 00:15:13.940]  吸這個獸
[00:15:13.940 --> 00:15:14.980]  就是說
[00:15:14.980 --> 00:15:18.560]  表面他以為可以駕馭這一隻海獸
[00:15:18.560 --> 00:15:19.840]  騎著他的
[00:15:20.100 --> 00:15:21.640]  七頭十角的海獸
[00:15:21.640 --> 00:15:22.660]  騎著他
[00:15:22.660 --> 00:15:24.960]  耀武揚威
[00:15:24.960 --> 00:15:26.240]  很厲害的
[00:15:26.240 --> 00:15:27.020]  但是
[00:15:27.020 --> 00:15:28.040]  原來
[00:15:28.040 --> 00:15:29.060]  最終
[00:15:29.060 --> 00:15:31.620]  他們自己內部是不和的
[00:15:31.620 --> 00:15:33.160]  原來十王
[00:15:33.160 --> 00:15:33.920]  是
[00:15:33.920 --> 00:15:35.720]  被一樣東西影響的
[00:15:35.720 --> 00:15:38.020]  就是神的時間到
[00:15:38.020 --> 00:15:39.560]  神的旨意
[00:15:39.560 --> 00:15:42.620]  要使得這十王
[00:15:42.620 --> 00:15:44.160]  和那個獸
[00:15:44.160 --> 00:15:45.440]  要來合謀
[00:15:45.440 --> 00:15:48.520]  對付這個女人
[00:15:49.760 --> 00:15:50.780]  再說不是一個人
[00:15:50.780 --> 00:15:52.820]  是一座城
[00:15:52.820 --> 00:15:54.360]  可能是一個體系
[00:15:54.360 --> 00:15:56.160]  可能是一個政權
[00:15:56.160 --> 00:15:57.440]  可能如果
[00:15:57.440 --> 00:15:58.460]  七山城
[00:15:58.460 --> 00:16:01.020]  有的解經家可能會覺得是
[00:16:01.020 --> 00:16:02.300]  天主教
[00:16:02.300 --> 00:16:04.100]  羅馬的大公教會
[00:16:04.100 --> 00:16:06.660]  過去是喝聖徒的血
[00:16:06.660 --> 00:16:08.700]  就是宗教改革之前
[00:16:08.700 --> 00:16:10.500]  中世紀的時候
[00:16:10.500 --> 00:16:11.780]  那些
[00:16:11.780 --> 00:16:13.300]  宗教裁判所
[00:16:13.300 --> 00:16:15.360]  特別西班牙很多的
[00:16:15.360 --> 00:16:16.640]  殺基督徒
[00:16:16.640 --> 00:16:17.400]  等等
[00:16:17.400 --> 00:16:18.180]  但是
[00:16:18.680 --> 00:16:19.440]  無論如何
[00:16:19.440 --> 00:16:20.980]  將來
[00:16:20.980 --> 00:16:22.020]  是會有分裂的
[00:16:22.020 --> 00:16:23.540]  內部自己分裂
[00:16:23.540 --> 00:16:26.620]  神會使得他們內部自己分裂
[00:16:26.620 --> 00:16:27.640]  所以
[00:16:27.640 --> 00:16:28.660]  表面上
