
[00:00:00.000 --> 00:00:05.200]  耶和華:我的心不狂傲,我的眼不高傲,
[00:06:55.800 --> 00:06:57.800]  我們很容易想像到,
[00:06:57.800 --> 00:07:00.800]  眼睛長在頭頂上,
[00:07:00.800 --> 00:07:01.800]  即是說,
[00:07:01.800 --> 00:07:06.800]  「鴿眼」這個比喻真的很貼切,
[00:07:06.800 --> 00:07:09.800]  眼長在頭頂上,
[00:07:09.800 --> 00:07:11.800]  看人怎樣呢?
[00:07:11.800 --> 00:07:16.800]  覺得人人都好像矮事的一截,
[00:07:16.800 --> 00:07:20.800]  而且覺得很不看不起人,
[00:07:20.800 --> 00:07:23.800]  我們從古至今,
[00:07:23.800 --> 00:07:26.800]  看很多電視劇、電影,
[00:07:26.800 --> 00:07:29.800]  或教人怎樣去演話劇,
[00:07:29.800 --> 00:07:32.800]  你去表演一個自高自大的樣子給我看,
[00:07:32.800 --> 00:07:34.800]  就是這樣,
[00:07:34.800 --> 00:07:37.800]  眼長在頭頂上,
[00:07:37.800 --> 00:07:41.800]  所以這是一個很自然的表現,
[00:07:41.800 --> 00:07:44.800]  但如果我們心裏想,
[00:07:44.800 --> 00:07:47.800]  跟我們今天的講題有什麼關係呢?
[00:07:47.800 --> 00:07:49.800]  原理平安,
[00:07:49.800 --> 00:07:51.800]  為什麼狂傲自大的人,
[00:07:51.800 --> 00:07:54.800]  心裏不能得到平安呢?
[00:07:54.800 --> 00:07:56.800]  大家很容易想到,
[00:07:56.800 --> 00:07:57.800]  因為這些人,
[00:07:57.800 --> 00:08:00.800]  經常會跟身邊的人去比較,
[00:08:00.800 --> 00:08:05.800]  總覺得人不如自己,
[00:08:05.800 --> 00:08:07.800]  或者很容易去批評人,
[00:08:07.800 --> 00:08:09.800]  或者一看到別人,
[00:08:09.800 --> 00:08:11.800]  有人比自己強,
[00:08:11.800 --> 00:08:14.800]  就想快些追他,
[00:08:14.800 --> 00:08:15.800]  趕過去,
[00:08:15.800 --> 00:08:17.800]  成為贏過他,
[00:08:17.800 --> 00:08:19.800]  所以很容易想像到,
[00:08:19.800 --> 00:08:22.800]  這個人其實心裏很煩躁不安,
[00:08:22.800 --> 00:08:25.800]  正所謂人比人比死人,
[00:08:25.800 --> 00:08:27.800]  所以如果要比較的話,
[00:08:27.800 --> 00:08:28.800]  越比較,
[00:08:28.800 --> 00:08:30.800]  心裏就越不能得到平安,
[00:08:30.800 --> 00:08:32.800]  不能得到平靜,
[00:08:32.800 --> 00:08:34.800]  而且施人在這裏,
[00:08:34.800 --> 00:08:39.800]  用了兩個人體器官去代表整個人,
[00:08:39.800 --> 00:08:41.800]  就是心和眼,
[00:08:41.800 --> 00:08:43.800]  心是我們思想,
[00:08:43.800 --> 00:08:44.800]  觀念,
[00:08:44.800 --> 00:08:47.800]  信仰的同一表,
[00:08:47.800 --> 00:08:49.800]  在《針研》第四章二十三節裏說,
[00:08:49.800 --> 00:08:53.800]  你要保守你心,勝過保守一切,
[00:08:53.800 --> 00:08:56.800]  因為一生的果效是由心發出,
[00:08:56.800 --> 00:09:01.800]  而眼就是人表達自己最明顯的地方,
[00:09:01.800 --> 00:09:04.800]  沒有人能夠去看到你的內心,
[00:09:04.800 --> 00:09:08.800]  不過人人望著你都能夠看到你的眼,
[00:09:08.800 --> 00:09:10.800]  你心裏所想的東西,
[00:09:10.800 --> 00:09:15.800]  很容易就會從你的眼裏去看得到,
[00:09:15.800 --> 00:09:18.800]  可能你口裏沒有說任何說話,
[00:09:18.800 --> 00:09:24.800]  不過人可以從你的眼裏猜到你究竟在想甚麼,
[00:09:24.800 --> 00:09:30.800]  所以很多人說眼就是人的窗戶,
[00:09:30.800 --> 00:09:35.800]  人除了從眼去吸收外間世界是怎樣之外,
[00:09:35.800 --> 00:09:41.800]  他也向我們身邊的人去表達究竟在想甚麼,
[00:09:41.800 --> 00:09:45.800]  有時候我們會說眼睛會說話,
[00:09:45.800 --> 00:09:49.800]  看你的眼睛我就知道你在想甚麼,
[00:09:49.800 --> 00:09:55.800]  等會我們的生命是否高傲狂傲而去看不起人,
[00:09:55.800 --> 00:09:59.800]  還是謙卑去欣賞別人呢?
[00:09:59.800 --> 00:10:04.800]  人被提升很容易就會看不起人,
[00:10:04.800 --> 00:10:08.800]  或者有些人沒有被提升都容易看不起人,
[00:10:08.800 --> 00:10:13.800]  謙卑是肯定別人,去成全別人,
[00:10:13.800 --> 00:10:19.800]  用我們所有的恩賜所有的技能去幫助人,
[00:10:19.800 --> 00:10:23.800]  自己提升是一種驕傲的提升,
[00:10:23.800 --> 00:10:26.800]  但如果在謙卑當中被神提升,
[00:10:26.800 --> 00:10:28.800]  這才是真正的提升,
[00:10:28.800 --> 00:10:33.800]  沒有甚麼比謙卑的人更加蒙神悅目,
[00:10:33.800 --> 00:10:37.800]  神之恩給謙卑的人阻擋驕傲的人,
[00:10:37.800 --> 00:10:40.800]  彼得前書五章五節說,
[00:10:40.800 --> 00:10:43.800]  甚麼時候我們心裏謙卑,
[00:10:43.800 --> 00:10:46.800]  甚麼時候就會親近神,
[00:10:46.800 --> 00:10:48.800]  就會得到神的悅耳,
[00:10:48.800 --> 00:10:52.800]  但願我們都在神面前細心察看,
[00:10:52.800 --> 00:10:54.800]  我們的心究竟是否謙卑,
[00:10:54.800 --> 00:10:58.800]  還是懷著很多驕傲。
[00:10:58.800 --> 00:11:01.800]  在這第三個筆裏說,
[00:11:01.800 --> 00:11:05.800]  「重大和測不透的事,我也不敢含。」
[00:11:05.800 --> 00:11:09.800]  重大在原文裏的意思是重,
[00:11:09.800 --> 00:11:12.800]  不是小的事,不是平常的事,
[00:11:12.800 --> 00:11:16.800]  是很有份量,很重,很重要的事,
[00:11:16.800 --> 00:11:19.800]  測不透即是一些非常奇妙,
[00:11:19.800 --> 00:11:22.800]  人能夠明白的事情。
[00:11:22.800 --> 00:11:26.800]  這裏私人作者是大衛,
[00:11:26.800 --> 00:11:28.800]  是一個認識神的人,
[00:11:28.800 --> 00:11:31.800]  在神面前他有很多經歷,
[00:11:31.800 --> 00:11:35.800]  但他也說了這句說話,
[00:11:35.800 --> 00:11:37.800]  如果按我們的看法,
[00:11:37.800 --> 00:11:42.800]  一個人敢做一些測不透的事情,
[00:11:42.800 --> 00:11:45.800]  或者又重又大的事情,
[00:11:45.800 --> 00:11:48.800]  我們很容易會想到大衛,
[00:11:48.800 --> 00:11:52.800]  我們不能忘記他年少時,
[00:11:52.800 --> 00:11:57.800]  曾經請英單對單迎戰哥尼亞,
[00:11:57.800 --> 00:12:00.800]  大衛是一個合乎神心意的人,
[00:12:00.800 --> 00:12:04.800]  神甚至直接啟示將聖殿的圖樣告訴他,
[00:12:04.800 --> 00:12:07.800]  難道不是一些測不透的事情嗎?
[00:12:07.800 --> 00:12:10.800]  但即使如此,大衛也說了,
[00:12:10.800 --> 00:12:13.800]  一些重大和測不透的事情,
[00:12:13.800 --> 00:12:19.800]  我也不敢行,證明大衛在神面前是一個很謙卑的人。
[00:12:19.800 --> 00:12:23.800]  事情超過我們的能力,我們就不敢做,
[00:12:23.800 --> 00:12:29.800]  但有時候不是我們超過能力不敢做,
[00:12:29.800 --> 00:12:32.800]  而是我們就算有能力也不想做,
[00:12:32.800 --> 00:12:37.800]  我們想做的時候,其實很多事情都會變得容易。
[00:12:37.800 --> 00:12:43.800]  我媽媽經常說,非不能也,事不為也,
[00:12:43.800 --> 00:12:46.800]  不是你不做,是你不去做,
[00:12:46.800 --> 00:12:48.800]  你去做其實你都得到的。
[00:12:48.800 --> 00:12:51.800]  到底大衛想說些什麼呢?
[00:12:51.800 --> 00:12:56.800]  他就說我們要對自己有真正的認識,
[00:12:56.800 --> 00:12:59.800]  凡事倚靠上帝,
[00:12:59.800 --> 00:13:06.800]  我們古人或早一代的人教我們安分守己,
[00:13:06.800 --> 00:13:09.800]  這是一個人的美德,
[00:13:09.800 --> 00:13:17.800]  不過安分守己是叫我們不可以做一些超過自己能力的事情,
[00:13:17.800 --> 00:13:21.800]  這樣生活就能夠平平穩穩地過。
[00:13:21.800 --> 00:13:24.800]  不過隨著時代的變遷,
[00:13:24.800 --> 00:13:28.800]  這已經不是現在很多人的心意了,
[00:13:28.800 --> 00:13:32.800]  因為我們看到我們的教育著重突破,
[00:13:32.800 --> 00:13:34.800]  要創新,
[00:13:34.800 --> 00:13:38.800]  以為一些做不到的事情,只要努力一定會成功。
[00:13:38.800 --> 00:13:43.800]  我相信高坤博士在研究光纖傳播的時候,
[00:13:43.800 --> 00:13:45.800]  都是抱著這種心態。
[00:13:45.800 --> 00:13:49.800]  那究竟真正的平安從哪裡來呢?
[00:13:49.800 --> 00:13:53.800]  事實上很多事都是重大而猜不透,
[00:13:53.800 --> 00:13:57.800]  不過上帝要求我們要有謙卑的心,
[00:13:57.800 --> 00:14:02.800]  有時候一些我們自以為很容易做到的事情,
[00:14:02.800 --> 00:14:05.800]  以為自己能力就可以做到,
[00:14:05.800 --> 00:14:09.800]  於是就忘記了去倚靠上帝,
[00:14:09.800 --> 00:14:15.800]  將重點放在自己的勝利或成功上,
[00:14:15.800 --> 00:14:20.800]  這一點也是大衛做了以色列王之後的一個失敗,
[00:14:20.800 --> 00:14:23.800]  他做了王之後,神給他很多祝福,
[00:14:23.800 --> 00:14:28.800]  但不知什麼原因,他突然間想數點以色列的人數,
[00:14:28.800 --> 00:14:31.800]  他有這種感覺,有這種舉動,
[00:14:31.800 --> 00:14:35.800]  其實是想滿足他心裡的驕傲,
[00:14:35.800 --> 00:14:39.800]  於是他在這件事上就受了神的擊打。
[00:14:39.800 --> 00:14:41.800]  所以在這裡大衛要我們明白,
[00:14:41.800 --> 00:14:44.800]  是要全心的去倚靠神,
[00:14:44.800 --> 00:14:48.800]  無論大小事情都要謙卑的交託他,
[00:14:48.800 --> 00:14:54.800]  神會幫助我們,事情成功之後,
[00:14:54.800 --> 00:14:56.800]  讓我們歸榮耀給神,
[00:14:56.800 --> 00:15:01.800]  一些重大而插不透的事,又大又難的事,
[00:15:01.800 --> 00:15:06.800]  在人是不能,但在神是凡事都能,
[00:15:06.800 --> 00:15:10.800]  就是這一第一節已經告訴我們,
[00:15:10.800 --> 00:15:15.800]  主人叫我們不要高聲,不要自我提高,
[00:15:15.800 --> 00:15:22.800]  因為神要人做回人,人要謙卑,完全的交託,
[00:15:22.800 --> 00:15:27.800]  這樣的人在神面前才能得到真正的平安。
[00:15:27.800 --> 00:15:32.800]  進入第二節,詩人用了另一個意象,
[00:15:32.800 --> 00:15:37.800]  他告訴我們,一個真正謙卑的人,
[00:15:37.800 --> 00:15:41.800]  在神裡享受上帝的平安是怎樣的呢?
[00:15:41.800 --> 00:15:44.800]  就是享受上帝的懷抱。
[00:15:44.800 --> 00:15:48.800]  經文說:「我使我心安穩平靜,
[00:15:48.800 --> 00:15:51.800]  好在母親懷中斷奶的孩子,
[00:15:51.800 --> 00:15:56.800]  我的心在我裡面如同斷過奶的孩子。」
[00:15:56.800 --> 00:16:01.800]  「我使我心安穩平靜」這一句話也可以這樣翻譯,
[00:16:01.800 --> 00:16:05.800]  「我約束鎮定我的靈。」
[00:16:05.800 --> 00:16:11.800]  為何我的心能夠不狂傲,眼能夠不高大,
[00:16:11.800 --> 00:16:14.800]  重大和測不透的事不去做呢?
[00:16:14.800 --> 00:16:17.800]  就是因為我已經約束了我自己的心,
[00:16:17.800 --> 00:16:20.800]  去鎮定我的靈,
[00:16:20.800 --> 00:16:26.800]  好像一個斷過奶的孩子在母親的懷裡一樣。
[00:16:26.800 --> 00:16:30.800]  小朋友躺在媽媽的懷裡,
[00:16:30.800 --> 00:16:35.800]  已經是一幅很安詳,很溫馨,很有愛的圖畫。
[00:16:35.800 --> 00:16:40.800]  為何詩人要特別強調斷過奶的孩子呢?
[00:16:40.800 --> 00:16:43.800]  作為母親的人都知道,
[00:16:43.800 --> 00:16:47.800]  當你去預養你的孩子一段時期之後,
[00:16:47.800 --> 00:16:51.800]  長大後就應該幫他戒奶了。
[00:16:51.800 --> 00:16:53.800]  而在以色列人的傳統裡面,
[00:16:53.800 --> 00:16:57.800]  斷奶的歲數應該是三歲。
[00:16:57.800 --> 00:17:00.800]  大家會說:「三歲?那麼久?」
[00:17:00.800 --> 00:17:03.800]  當然啦,現在有很多科技發達,
[00:17:03.800 --> 00:17:05.800]  我們要吃奶粉啦。
[00:17:05.800 --> 00:17:07.800]  不過現在其實越來越多媽媽
[00:17:07.800 --> 00:17:10.800]  都會選擇自己去預養孩子。
[00:17:10.800 --> 00:17:15.800]  但你不可以總是讓他只喝奶,
[00:17:15.800 --> 00:17:19.800]  總要讓他有一個吃安良專的時候,
[00:17:19.800 --> 00:17:23.800]  否則他永遠都不會成長,不夠營養。
[00:17:23.800 --> 00:17:27.800]  但斷奶是一件不容易的事。
[00:17:27.800 --> 00:17:30.800]  因為你的小朋友總是很想依戀你,
[00:17:30.800 --> 00:17:35.800]  你走在他身上,總是想去吃奶。
[00:17:35.800 --> 00:17:39.800]  於是聽過一些媽媽怎樣幫小朋友戒奶呢?
[00:17:39.800 --> 00:17:44.800]  就會將一些辣椒油、芥末,
[00:17:44.800 --> 00:17:48.800]  或者是一些萬金油,有沒有聽過?
[00:17:48.800 --> 00:17:49.800]  塗在乳房裡,
[00:17:49.800 --> 00:17:52.800]  那孩子一吃,嘩!又辣又苦,
[00:17:52.800 --> 00:17:54.800]  馬上大聲哭,
[00:17:54.800 --> 00:17:58.800]  他就怕了,於是慢慢就戒奶。
[00:17:58.800 --> 00:18:02.800]  大家心裡想:嘩!那麼殘忍啊!
[00:18:02.800 --> 00:18:04.800]  有一點弱兒啊!
[00:18:04.800 --> 00:18:05.800]  不過告訴你,
[00:18:05.800 --> 00:18:10.800]  其實有些媽媽真的一直為孩子戒奶,
[00:18:10.800 --> 00:18:14.800]  孩子又在哭,媽媽也在哭,
[00:18:14.800 --> 00:18:16.800]  因為她覺得很殘忍。
[00:18:16.800 --> 00:18:20.800]  剛剛我們九月開學,有轉讀士在場,
[00:18:20.800 --> 00:18:23.800]  他就會知道當一個小朋友成長的階段,
[00:18:23.800 --> 00:18:28.800]  他需要離開他的母親,
[00:18:28.800 --> 00:18:32.800]  尤其是如果他一直都是由媽媽去照顧。
[00:18:32.800 --> 00:18:35.800]  很多媽媽將孩子帶到學校門口,
[00:18:35.800 --> 00:18:37.800]  將孩子交給老師之後,
[00:18:37.800 --> 00:18:39.800]  孩子在裡面哭又叫,
[00:18:39.800 --> 00:18:41.800]  媽媽就在外面做什麼呢?
[00:18:41.800 --> 00:18:44.800]  裝作不捨得。
[00:18:44.800 --> 00:18:47.800]  這是一個斷奶的過程,
[00:18:47.800 --> 00:18:50.800]  是一個小朋友成長的過程,
[00:18:50.800 --> 00:18:53.800]  但是當一個小朋友斷奶之後,
[00:18:53.800 --> 00:18:56.800]  他再躺在母親的懷裡,
[00:18:56.800 --> 00:18:58.800]  他已經過了一個階段,
[00:18:58.800 --> 00:19:02.800]  他不再需要,不再盼望有奶,
[00:19:02.800 --> 00:19:05.800]  因為他已經成長斷了奶,
[00:19:05.800 --> 00:19:09.800]  他不會像其他嬰兒一樣,
[00:19:09.800 --> 00:19:13.800]  不停地尋索,不停地到處找,
[00:19:13.800 --> 00:19:20.800]  因為這才是他享受他和他媽媽一起的那種溫暖和懷抱,
[00:19:20.800 --> 00:19:24.800]  所以更加美麗和更加平安。
[00:19:24.800 --> 00:19:31.800]  我們的心靈怎樣才可以達到這個地步呢?
[00:19:31.800 --> 00:19:34.800]  你知道我們的心靈是活動的,
[00:19:34.800 --> 00:19:37.800]  我們的情感,我們的思想,
[00:19:37.800 --> 00:19:39.800]  我們有喜怒哀樂,
[00:19:39.800 --> 00:19:43.800]  很多的看法,很多的喜好,很多的選擇,
[00:19:43.800 --> 00:19:49.800]  我們都一直在盼望神的恩典來滿足我們,
[00:19:49.800 --> 00:19:53.800]  人對神的渴求都很參雜,
[00:19:53.800 --> 00:19:58.800]  有些人信神,因為想得到神的祝福,
[00:19:58.800 --> 00:20:02.800]  給了很多的恩典,為我們平息很多的困難,
[00:20:02.800 --> 00:20:04.800]  試探很多的能力,
[00:20:04.800 --> 00:20:07.800]  結果我們來到神面前的時候,
[00:20:07.800 --> 00:20:09.800]  就像那些未斷奶的孩子一樣,
[00:20:09.800 --> 00:20:13.800]  不停地尋索,想得到,找到,
[00:20:13.800 --> 00:20:15.800]  俗語說很猴急,
[00:20:15.800 --> 00:20:21.800]  這樣的心態,大家會不會覺得是一個真正的平安呢?
[00:20:21.800 --> 00:20:24.800]  上帝賜人的真平安,
[00:20:24.800 --> 00:20:28.800]  是要人默默無聲,專心等候他,
[00:20:28.800 --> 00:20:31.800]  這是詩篇62篇1節的信息,
[00:20:31.800 --> 00:20:36.800]  人和上帝同在,其實已經是一個最大的滿足,
[00:20:36.800 --> 00:20:40.800]  不需要去求這一樣,或者去求那一樣,
[00:20:40.800 --> 00:20:43.800]  如果得不到祈求,就會懷疑上帝,
[00:20:43.800 --> 00:20:47.800]  或者埋怨上帝,究竟有沒有聽我祈禱的?
[00:20:47.800 --> 00:20:51.800]  我相信很多信徒近幾個月來都會問這個問題,
[00:20:51.800 --> 00:20:55.800]  為什麼我為了很多公義,憐憫,
[00:20:55.800 --> 00:20:58.800]  神總是好像不聽這樣,
[00:20:58.800 --> 00:21:02.800]  還是這樣的情況,心裡很不安?
[00:21:02.800 --> 00:21:05.800]  有一位姐妹最近跟我分享,
[00:21:05.800 --> 00:21:08.800]  她就說,上帝讓她體會到,
[00:21:08.800 --> 00:21:11.800]  她愛世界上每一個人,
[00:21:11.800 --> 00:21:16.800]  也不會放棄給任何人的機會,
[00:21:16.800 --> 00:21:19.800]  我們在她面前不停地去投訴,
[00:21:19.800 --> 00:21:22.800]  去呼求公義,
[00:21:22.800 --> 00:21:25.800]  其實就好像兩個女兒,
[00:21:25.800 --> 00:21:28.800]  不停地來到母親面前去投訴,
[00:21:28.800 --> 00:21:31.800]  你不對,那個欺負我,你做錯,
[00:21:31.800 --> 00:21:34.800]  你快點去幫我平反,
[00:21:34.800 --> 00:21:38.800]  作為母親的我們都知道,其實不喜歡這樣,
[00:21:38.800 --> 00:21:41.800]  上帝是愛世界上每一個人,
[00:21:41.800 --> 00:21:45.800]  就好像母親都愛兩個女兒一樣,
[00:21:45.800 --> 00:21:48.800]  她私人管教有她自己的時間,
[00:21:48.800 --> 00:21:51.800]  不用我們去著急,
[00:21:51.800 --> 00:21:54.800]  她憐憫人,也不容許我們眼紅,
[00:21:54.800 --> 00:21:57.800]  好像若娜一樣,
[00:21:57.800 --> 00:22:01.800]  我們只需要肯定,上帝常常與我們同在,
[00:22:01.800 --> 00:22:04.800]  擁抱著我們,
[00:22:04.800 --> 00:22:07.800]  其實就好像斷過賴的孩子一樣,
[00:22:07.800 --> 00:22:11.800]  在神的懷裡得著平靜安穩。
[00:22:11.800 --> 00:22:15.800]  最後,詩人呼籲以色列人,
[00:22:15.800 --> 00:22:19.800]  你當仰望耶和華,從今時直到永遠。
[00:22:19.800 --> 00:22:22.800]  詩人在第一節對人說,
[00:22:22.800 --> 00:22:25.800]  第二節對自己的心說,
[00:22:25.800 --> 00:22:31.800]  到第三節,這裡是和整個以色列的信仰群體說,
[00:22:31.800 --> 00:22:34.800]  有了第一和第二節,
[00:22:34.800 --> 00:22:37.800]  第三節才有威力,
[00:22:37.800 --> 00:22:39.800]  這一節是提醒以色列人,
[00:22:39.800 --> 00:22:41.800]  要謙卑,要親近神,
[00:22:41.800 --> 00:22:44.800]  不要追求外在的一切,
[00:22:44.800 --> 00:22:47.800]  他說以色列要仰望神,
[00:22:47.800 --> 00:22:51.800]  聖經的編輯將這首詩編排在這裡,
[00:22:51.800 --> 00:22:55.800]  目的是為了接續上一篇130篇的勸勉,
[00:22:55.800 --> 00:22:58.800]  以色列你當仰望耶和華,
[00:22:58.800 --> 00:23:00.800]  就是勸勉以色列人,
[00:23:00.800 --> 00:23:03.800]  雖然落在一些災難當中,
[00:23:03.800 --> 00:23:07.800]  仍然可以憑信心隨時走入神的懷抱,
[00:23:07.800 --> 00:23:11.800]  一起仰望耶和華大能的拯救,
[00:23:11.800 --> 00:23:14.800]  不需要懼怕,也不用焦急,
[00:23:14.800 --> 00:23:17.800]  因為耶和華要保護以色列,
